childid	yc	round	theta_eap	ppvt_score	country	group	language
IN071020	0	3	.374220997095108	2.1257746219635	2	8	4
IN071023	0	3	1.22560000419617	3.3861255645752	2	8	4
IN071024	0	3	-.192671999335289	1.28656661510468	2	8	4
IN071028	0	3	-.452401995658875	.902071714401245	2	8	4
IN071029	0	3	-.134114995598793	1.37325239181519	2	8	4
IN071030	0	3	1.18508005142212	3.32614135742188	2	8	4
IN071031	0	3	1.75615000724792	4.17153263092041	2	8	4
IN071032	0	3	1.19614005088806	3.34251403808594	2	8	4
IN071033	0	3	.480536997318268	2.28316116333008	2	8	4
IN071036	0	3	.198171004652977	1.86515665054321	2	8	4
IN071038	0	3	-.425624012947083	.941712856292725	2	8	4
IN071039	0	3	1.97166001796722	4.49056625366211	2	8	4
IN071040	0	3	-.266739994287491	1.17691910266876	2	8	4
IN071041	0	3	.00736731011420488	1.58269762992859	2	8	4
IN071042	0	3	1.38782000541687	3.62627029418945	2	8	4
IN071043	0	3	1.33380997180939	3.54631567001343	2	8	4
IN071044	0	3	1.58932995796204	3.92457842826843	2	8	4
IN071045	0	3	.0482366010546684	1.64319908618927	2	8	4
IN071046	0	3	1.25141000747681	3.42433381080627	2	8	4
IN071047	0	3	1.31260001659393	3.51491737365723	2	8	4
IN071048	0	3	1.93623995780945	4.43813133239746	2	8	4
IN071049	0	3	1.70688998699188	4.09860992431641	2	8	4
IN071050	0	3	.342763006687164	2.07920551300049	2	8	4
IN081001	0	3	1.44125998020172	3.70538091659546	2	8	4
IN081002	0	3	2.19582009315491	4.82240438461304	2	8	4
IN081003	0	3	1.63128995895386	3.9866943359375	2	8	4
IN081004	0	3	.711220979690552	2.62465739250183	2	8	4
IN081005	0	3	.427235007286072	2.20425462722778	2	8	4
IN081006	0	3	1.49974000453949	3.79195261001587	2	8	4
IN081007	0	3	1.73646998405457	4.14239931106567	2	8	4
IN081008	0	3	1.30870997905731	3.50915861129761	2	8	4
IN081009	0	3	1.19314002990723	3.33807301521301	2	8	4
IN081010	0	3	.672753989696503	2.56771230697632	2	8	4
IN081011	0	3	.118491001427174	1.74720120429993	2	8	4
IN081012	0	3	2.06322002410889	4.62610816955566	2	8	4
IN081013	0	3	.0574085004627705	1.65677690505981	2	8	4
IN081014	0	3	-.0273809004575014	1.53125762939453	2	8	4
IN081015	0	3	.191653996706009	1.85550904273987	2	8	4
IN081016	0	3	.204788997769356	1.87495362758636	2	8	4
IN081017	0	3	.44268199801445	2.22712182998657	2	8	4
IN081018	0	3	.378331989049911	2.13186049461365	2	8	4
IN081019	0	3	.33210501074791	2.06342768669128	2	8	4
IN081020	0	3	1.54010999202728	3.85171484947205	2	8	4
IN081021	0	3	1.72414994239807	4.12416124343872	2	8	4
IN081022	0	3	1.07445001602173	3.16236853599548	2	8	4
IN081023	0	3	.261020004749298	1.9581960439682	2	8	4
IN081024	0	3	-.284422993659973	1.15074181556702	2	8	4
IN081025	0	3	.140327006578445	1.77952647209167	2	8	4
IN081026	0	3	-.45618599653244	.896470010280609	2	8	4
IN081027	0	3	.578522980213165	2.42821598052979	2	8	4
IN081028	0	3	-.161632001399994	1.33251714706421	2	8	4
IN081029	0	3	1.62019002437592	3.97026252746582	2	8	4
IN081030	0	3	.23387399315834	1.91800999641418	2	8	4
IN081031	0	3	-.0162566993385553	1.54772555828094	2	8	4
IN081032	0	3	.0594253018498421	1.65976250171661	2	8	4
IN081033	0	3	1.25757002830505	3.43345284461975	2	8	4
IN081034	0	3	.715906977653503	2.63159441947937	2	8	4
IN081035	0	3	.4426009953022	2.22700190544128	2	8	4
IN081036	0	3	.345490992069244	2.08324384689331	2	8	4
IN081037	0	3	.513329982757568	2.33170652389526	2	8	4
IN081038	0	3	-.125745996832848	1.38564145565033	2	8	4
IN081039	0	3	.173263996839523	1.82828521728516	2	8	4
IN081040	0	3	2.04711008071899	4.60225963592529	2	8	4
IN081041	0	3	2.00812005996704	4.54454040527344	2	8	4
IN081042	0	3	.388933002948761	2.14755392074585	2	8	4
IN081043	0	3	1.52155005931854	3.82423949241638	2	8	4
IN081044	0	3	1.46569001674652	3.74154615402222	2	8	4
IN081045	0	3	1.22211003303528	3.38095927238464	2	8	4
IN081046	0	3	1.78997004032135	4.22159862518311	2	8	4
IN081047	0	3	.711019992828369	2.62435984611511	2	8	4
IN081048	0	3	.391840010881424	2.15185713768005	2	8	4
IN081049	0	3	1.0382000207901	3.1087052822113	2	8	4
IN081050	0	3	1.25281000137329	3.4264063835144	2	8	4
IN091001	0	3	1.08987998962402	3.18521046638489	2	8	4
IN091002	0	3	1.08898997306824	3.18389296531677	2	8	4
IN091003	0	3	2.05727005004883	4.61730003356934	2	8	4
IN091004	0	3	.451669991016388	2.24042749404907	2	8	4
IN091005	0	3	.467112988233566	2.26328873634338	2	8	4
IN091006	0	3	.745109021663666	2.67482399940491	2	8	4
IN091007	0	3	-.334057986736298	1.07726395130157	2	8	4
IN091008	0	3	-.185752004384995	1.29681074619293	2	8	4
IN091009	0	3	.670451998710632	2.56430435180664	2	8	4
IN091010	0	3	.438261985778809	2.22057867050171	2	8	4
IN091012	0	3	.43859800696373	2.22107601165771	2	8	4
IN091013	0	3	-.0861169025301933	1.44430696964264	2	8	4
IN091014	0	3	-.0967729985713959	1.42853212356567	2	8	4
IN091015	0	3	.692996025085449	2.59767770767212	2	8	4
IN091016	0	3	.853954017162323	2.83595418930054	2	8	4
IN091017	0	3	-.158692002296448	1.33686947822571	2	8	4
IN091018	0	3	.243936002254486	1.93290543556213	2	8	4
IN091019	0	3	.630221009254456	2.50474786758423	2	8	4
IN091020	0	3	.743632972240448	2.67263889312744	2	8	4
IN091021	0	3	-.143244996666908	1.35973656177521	2	8	4
IN091022	0	3	.334955990314484	2.06764817237854	2	8	4
IN091023	0	3	.969193994998932	3.00655126571655	2	8	4
IN091025	0	3	.621306002140045	2.49155044555664	2	8	4
IN091027	0	3	.239990994334221	1.92706537246704	2	8	4
IN091028	0	3	1.58129000663757	3.9126763343811	2	8	4
IN091029	0	3	.253381013870239	1.94688749313354	2	8	4
IN091030	0	3	1.04806005954742	3.12330174446106	2	8	4
IN091031	0	3	1.39753997325897	3.64065933227539	2	8	4
IN091033	0	3	1.92657005786896	4.4238166809082	2	8	4
IN091034	0	3	.686085999011993	2.58744835853577	2	8	4
IN091036	0	3	.13068400323391	1.76525127887726	2	8	4
IN091037	0	3	1.71968996524811	4.11755847930908	2	8	4
IN091039	0	3	.94470602273941	2.97030019760132	2	8	4
IN091040	0	3	-.725313007831573	.498064041137695	2	8	4
IN091041	0	3	.859014987945557	2.84344625473022	2	8	4
IN091042	0	3	.552824020385742	2.39017224311829	2	8	4
IN091043	0	3	1.00870001316071	3.06503462791443	2	8	4
IN091044	0	3	1.19866001605988	3.34624457359314	2	8	4
IN091045	0	3	1.16366994380951	3.29444646835327	2	8	4
IN091046	0	3	.777993023395538	2.72350430488586	2	8	4
IN091047	0	3	.545943021774292	2.37998580932617	2	8	4
IN091049	0	3	.540549993515015	2.37200212478638	2	8	4
IN101001	0	3	1.21577000617981	3.37157368659973	2	8	4
IN101002	0	3	1.45639002323151	3.72777891159058	2	8	4
IN101004	0	3	1.35874998569489	3.5832359790802	2	8	4
IN101006	0	3	.874692022800446	2.86665391921997	2	8	4
IN101007	0	3	.691299021244049	2.59516549110413	2	8	4
IN101010	0	3	1.56374001502991	3.88669586181641	2	8	4
IN101011	0	3	.663955986499786	2.55468797683716	2	8	4
IN101012	0	3	1.26025998592377	3.43743491172791	2	8	4
IN101013	0	3	-.867431998252869	.287676185369492	2	8	4
IN101016	0	3	.844115018844604	2.82138895988464	2	8	4
IN101017	0	3	.903943002223969	2.90995621681213	2	8	4
IN101018	0	3	2.00816988945007	4.5446138381958	2	8	4
IN101019	0	3	1.47269999980927	3.75192356109619	2	8	4
IN101020	0	3	1.15643000602722	3.28372883796692	2	8	4
IN101021	0	3	.541133999824524	2.3728666305542	2	8	4
IN101022	0	3	2.1964099407196	4.82327795028687	2	8	4
IN101024	0	3	1.25870001316071	3.43512558937073	2	8	4
IN101025	0	3	1.91305005550385	4.40380191802979	2	8	4
IN101026	0	3	.491867005825043	2.29993367195129	2	8	4
IN101027	0	3	1.04005002975464	3.11144399642944	2	8	4
IN101028	0	3	1.56354999542236	3.88641452789307	2	8	4
IN101030	0	3	.97461599111557	3.01457786560059	2	8	4
IN101031	0	3	1.03544998168945	3.10463428497314	2	8	4
IN101032	0	3	1.18728995323181	3.32941269874573	2	8	4
IN101033	0	3	1.2532399892807	3.42704272270203	2	8	4
IN101034	0	3	1.30973994731903	3.51068329811096	2	8	4
IN101035	0	3	.685532987117767	2.58662986755371	2	8	4
IN101036	0	3	1.30914998054504	3.50980997085571	2	8	4
IN101037	0	3	.419149994850159	2.19228601455688	2	8	4
IN101038	0	3	.557265996932983	2.39674782752991	2	8	4
IN101039	0	3	.070989303290844	1.67688143253326	2	8	4
IN101040	0	3	.104129999876022	1.72594165802002	2	8	4
IN101041	0	3	-.168081000447273	1.32297027111053	2	8	4
IN101042	0	3	1.00530004501343	3.06000137329102	2	8	4
IN101043	0	3	-.203648000955582	1.27031815052032	2	8	4
IN101044	0	3	.554039001464844	2.39197087287903	2	8	4
IN101045	0	3	.864567995071411	2.85166668891907	2	8	4
IN101046	0	3	.579337000846863	2.42942094802856	2	8	4
IN101047	0	3	1.04224002361298	3.11468601226807	2	8	4
IN101048	0	3	.570811986923218	2.41680097579956	2	8	4
IN101049	0	3	.624948978424072	2.49694347381592	2	8	4
IN101050	0	3	1.62276995182037	3.97408175468445	2	8	4
IN111001	0	3	.528048992156982	2.35349607467651	2	8	4
IN111002	0	3	.968294024467468	3.00521898269653	2	8	4
IN111003	0	3	1.15782999992371	3.28580141067505	2	8	4
IN111004	0	3	.282454997301102	1.98992764949799	2	8	4
IN111005	0	3	.601598024368286	2.46237540245056	2	8	4
IN111006	0	3	-1.22395002841949	-.240100294351578	2	8	4
IN111007	0	3	.233563005924225	1.91754961013794	2	8	4
IN111008	0	3	-.0382831990718842	1.51511824131012	2	8	4
IN111009	0	3	1.05022001266479	3.12649941444397	2	8	4
IN111010	0	3	-.65488201379776	.602327585220337	2	8	4
IN111011	0	3	1.24055004119873	3.40825700759888	2	8	4
IN111012	0	3	.21255399286747	1.88644862174988	2	8	4
IN111013	0	3	.892952978610992	2.89368677139282	2	8	4
IN111014	0	3	1.3439199924469	3.56128215789795	2	8	4
IN111015	0	3	1.23895001411438	3.40588855743408	2	8	4
IN111016	0	3	.40081799030304	2.16514801979065	2	8	4
IN111017	0	3	1.05024003982544	3.12652897834778	2	8	4
IN111018	0	3	.78710401058197	2.73699188232422	2	8	4
IN111019	0	3	1.29902005195618	3.49481391906738	2	8	4
IN111020	0	3	-.0207259003072977	1.54110944271088	2	8	4
IN111021	0	3	-.321361988782883	1.09605860710144	2	8	4
IN111022	0	3	.651578009128571	2.53636407852173	2	8	4
IN111023	0	3	1.31260001659393	3.51491737365723	2	8	4
IN111024	0	3	.139029994606972	1.77760636806488	2	8	4
IN111025	0	3	-.222241997718811	1.24279224872589	2	8	4
IN111026	0	3	1.65087997913361	4.0156946182251	2	8	4
IN111027	0	3	.906062006950378	2.91309309005737	2	8	4
IN111028	0	3	.502098977565765	2.3150806427002	2	8	4
IN111029	0	3	.855329990386963	2.83799123764038	2	8	4
IN111030	0	3	.908600986003876	2.91685152053833	2	8	4
IN111031	0	3	.650569021701813	2.53487038612366	2	8	4
IN111032	0	3	1.50119996070862	3.79411387443542	2	8	4
IN111033	0	3	-.373055994510651	1.01953268051147	2	8	4
IN111034	0	3	1.06563997268677	3.14932656288147	2	8	4
IN111035	0	3	.183512002229691	1.84345591068268	2	8	4
IN111036	0	3	1.06042003631592	3.14159917831421	2	8	4
IN111038	0	3	.0320741012692451	1.61927270889282	2	8	4
IN111039	0	3	.679803013801575	2.57814741134644	2	8	4
IN111040	0	3	.24753899872303	1.9382392168045	2	8	4
IN111041	0	3	.512691974639893	2.33076214790344	2	8	4
IN111043	0	3	-.145731002092361	1.35605645179749	2	8	4
IN111044	0	3	.366607993841171	2.11450457572937	2	8	4
IN111046	0	3	.457868009805679	2.24960279464722	2	8	4
IN111047	0	3	-.238730996847153	1.2183825969696	2	8	4
IN111048	0	3	.76529198884964	2.70470213890076	2	8	4
IN111049	0	3	.357841014862061	2.10152626037598	2	8	4
IN111050	0	3	.685793995857239	2.58701610565186	2	8	4
IN111051	0	3	.650592029094696	2.53490447998047	2	8	4
IN111053	0	3	1.4083000421524	3.65658807754517	2	8	4
IN111054	0	3	.627058982849121	2.50006699562073	2	8	4
IN111055	0	3	.180466994643211	1.83894824981689	2	8	4
IN111056	0	3	.235848993062973	1.92093372344971	2	8	4
IN111057	0	3	.163009002804756	1.81310403347015	2	8	4
IN121001	0	3	.179221004247665	1.83710372447968	2	8	4
IN121002	0	3	-.274417996406555	1.16555285453796	2	8	4
IN121003	0	3	-.0488063991069794	1.49954009056091	2	8	4
IN121004	0	3	1.1840900182724	3.32467579841614	2	8	4
IN121005	0	3	.709303975105286	2.62181949615479	2	8	4
IN121006	0	3	.84470397233963	2.82226085662842	2	8	4
IN121007	0	3	1.42448997497559	3.68055510520935	2	8	4
IN121008	0	3	1.6161299943924	3.96425223350525	2	8	4
IN121009	0	3	1.69779002666473	4.08513879776001	2	8	4
IN121010	0	3	2.22025990486145	4.8585844039917	2	8	4
IN121011	0	3	.642042994499207	2.5222487449646	2	8	4
IN121012	0	3	1.41181004047394	3.66178417205811	2	8	4
IN121013	0	3	.941946983337402	2.96621584892273	2	8	4
IN121014	0	3	1.45750999450684	3.72943687438965	2	8	4
IN121016	0	3	-.159488007426262	1.3356910943985	2	8	4
IN121017	0	3	1.3900899887085	3.62963056564331	2	8	4
IN121018	0	3	.67400598526001	2.56956553459167	2	8	4
IN121019	0	3	.46924901008606	2.26645064353943	2	8	4
IN121020	0	3	1.95904004573822	4.47188377380371	2	8	4
IN121021	0	3	1.65181994438171	4.01708650588989	2	8	4
IN121022	0	3	.493607997894287	2.30251097679138	2	8	4
IN121023	0	3	1.47274005413055	3.75198292732239	2	8	4
IN121024	0	3	.746429979801178	2.6767795085907	2	8	4
IN121025	0	3	.980373978614807	3.02310180664063	2	8	4
IN121026	0	3	1.22679996490479	3.38790202140808	2	8	4
IN121027	0	3	1.13768005371094	3.25597214698792	2	8	4
IN121028	0	3	1.50873005390167	3.80526113510132	2	8	4
IN121029	0	3	.73326301574707	2.65728759765625	2	8	4
IN121030	0	3	.362136006355286	2.10788440704346	2	8	4
IN121031	0	3	-.280250012874603	1.15691936016083	2	8	4
IN121032	0	3	.649940013885498	2.53393912315369	2	8	4
IN121033	0	3	.379848003387451	2.13410472869873	2	8	4
IN121034	0	3	.881033003330231	2.87604093551636	2	8	4
IN121035	0	3	1.62518000602722	3.97764945030212	2	8	4
IN121036	0	3	2.03245997428894	4.5805721282959	2	8	4
IN121037	0	3	.618053019046783	2.48673486709595	2	8	4
IN121038	0	3	1.26944994926453	3.4510395526886	2	8	4
IN121039	0	3	1.55449998378754	3.87301731109619	2	8	4
IN121040	0	3	.405416011810303	2.17195463180542	2	8	4
IN121041	0	3	.65202397108078	2.53702425956726	2	8	4
IN121042	0	3	1.19732999801636	3.34427571296692	2	8	4
IN121043	0	3	1.4086799621582	3.65715050697327	2	8	4
IN121044	0	3	.0523420013487339	1.64927661418915	2	8	4
IN121045	0	3	-.024430900812149	1.53562474250793	2	8	4
IN121046	0	3	-.142366006970406	1.36103785037994	2	8	4
IN121047	0	3	.954801976680756	2.98524594306946	2	8	4
IN121048	0	3	.643118977546692	2.52384161949158	2	8	4
IN121049	0	3	.877646028995514	2.87102699279785	2	8	4
IN121050	0	3	1.33588004112244	3.5493803024292	2	8	4
IN121051	0	3	.636102974414825	2.51345539093018	2	8	4
IN131001	0	3	.683233976364136	2.58322644233704	2	8	4
IN131002	0	3	.37652799487114	2.12918996810913	2	8	4
IN131003	0	3	.756102025508881	2.69109773635864	2	8	4
IN131004	0	3	.016407199203968	1.59607994556427	2	8	4
IN131005	0	3	1.04179000854492	3.11401987075806	2	8	4
IN131006	0	3	.748175024986267	2.67936277389526	2	8	4
IN131007	0	3	.676509022712708	2.57327103614807	2	8	4
IN131008	0	3	.543565988540649	2.37646698951721	2	8	4
IN131009	0	3	.274693995714188	1.97843849658966	2	8	4
IN131010	0	3	1.7857700586319	4.21538114547729	2	8	4
IN131011	0	3	.989117026329041	3.03604459762573	2	8	4
IN131012	0	3	2.51093006134033	5.2888822555542	2	8	4
IN131013	0	3	1.93281996250153	4.43306875228882	2	8	4
IN131015	0	3	.926008999347687	2.94262194633484	2	8	4
IN131016	0	3	1.3942699432373	3.63581848144531	2	8	4
IN131017	0	3	.224243000149727	1.9037526845932	2	8	4
IN131018	0	3	.315297991037369	2.03854727745056	2	8	4
IN131019	0	3	1.16505002975464	3.29648947715759	2	8	4
IN131020	0	3	.10240700095892	1.72339105606079	2	8	4
IN131021	0	3	.0507685989141464	1.64694738388062	2	8	4
IN131022	0	3	.861038029193878	2.84644103050232	2	8	4
IN131023	0	3	1.11017000675201	3.21524715423584	2	8	4
IN131024	0	3	.402189999818802	2.16717910766602	2	8	4
IN131025	0	3	-.110574997961521	1.40810012817383	2	8	4
IN131026	0	3	-.389957010746002	.994513034820557	2	8	4
IN131027	0	3	.656476974487305	2.54361629486084	2	8	4
IN131028	0	3	.564297020435333	2.40715646743774	2	8	4
IN131029	0	3	-.879953026771545	.269140511751175	2	8	4
IN131030	0	3	1.35424995422363	3.57657432556152	2	8	4
IN131031	0	3	.776149988174438	2.72077584266663	2	8	4
IN131032	0	3	.390673995018005	2.15013122558594	2	8	4
IN131034	0	3	.255318999290466	1.94975638389587	2	8	4
IN131035	0	3	.390908986330032	2.15047907829285	2	8	4
IN131036	0	3	.225007995963097	1.90488517284393	2	8	4
IN131037	0	3	.597787976264954	2.45673513412476	2	8	4
IN131038	0	3	-.430678993463516	.934229671955109	2	8	4
IN131039	0	3	1.56827998161316	3.8934166431427	2	8	4
IN131041	0	3	.49066698551178	2.29815721511841	2	8	4
IN131042	0	3	1.64836001396179	4.01196432113647	2	8	4
IN131043	0	3	1.67645001411438	4.05354785919189	2	8	4
IN131044	0	3	-.483669996261597	.855783700942993	2	8	4
IN131045	0	3	1.04732000827789	3.12220621109009	2	8	4
IN131046	0	3	1.24268996715546	3.4114248752594	2	8	4
IN131047	0	3	1.05896997451782	3.13945245742798	2	8	4
IN131048	0	3	1.16992998123169	3.30371379852295	2	8	4
IN131049	0	3	.893536984920502	2.89455151557922	2	8	4
IN131050	0	3	2.02384996414185	4.56782627105713	2	8	4
IN141004	0	3	.6528639793396	2.53826785087585	2	8	4
IN141005	0	3	.226125001907349	1.90653872489929	2	8	4
IN141007	0	3	.993260025978088	3.04217791557312	2	8	4
IN141015	0	3	.0181265007704496	1.59862518310547	2	8	4
IN141018	0	3	.436329990625381	2.21771860122681	2	8	4
IN141020	0	3	1.62977004051208	3.98444437980652	2	8	4
IN141021	0	3	.0786440968513489	1.68821322917938	2	8	4
IN141022	0	3	1.3260999917984	3.53490209579468	2	8	4
IN141026	0	3	.357643008232117	2.10123324394226	2	8	4
IN141028	0	3	2.54479002952576	5.33900690078735	2	8	4
IN141031	0	3	1.11281001567841	3.21915531158447	2	8	4
IN141033	0	3	1.25151002407074	3.4244818687439	2	8	4
IN141034	0	3	1.28588998317719	3.47537660598755	2	8	4
IN141036	0	3	1.18862998485565	3.33139657974243	2	8	4
IN141037	0	3	.861705005168915	2.84742856025696	2	8	4
IN141038	0	3	1.6725800037384	4.04781866073608	2	8	4
IN141040	0	3	1.09221005439758	3.18865990638733	2	8	4
IN141041	0	3	2.30766010284424	4.98796844482422	2	8	4
IN141042	0	3	1.3204699754715	3.52656769752502	2	8	4
IN141044	0	3	.884311974048615	2.88089513778687	2	8	4
IN151001	0	3	.626640975475311	2.49944806098938	2	8	4
IN151002	0	3	1.08324003219604	3.17538094520569	2	8	4
IN151003	0	3	.4217149913311	2.19608306884766	2	8	4
IN151004	0	3	.03316880017519	1.62089323997498	2	8	4
IN151005	0	3	-.521037995815277	.800465404987335	2	8	4
IN151006	0	3	.960942983627319	2.9943368434906	2	8	4
IN151007	0	3	.14520600438118	1.78674912452698	2	8	4
IN151008	0	3	.922393977642059	2.93727016448975	2	8	4
IN151009	0	3	-.685427010059357	.557109832763672	2	8	4
IN151010	0	3	.951533019542694	2.98040676116943	2	8	4
IN151011	0	3	.00592243019491434	1.58055877685547	2	8	4
IN151012	0	3	1.12248003482819	3.23347043991089	2	8	4
IN151013	0	3	-.0315060988068581	1.52515089511871	2	8	4
IN151014	0	3	.0688832029700279	1.67376363277435	2	8	4
IN151015	0	3	1.01563000679016	3.07529354095459	2	8	4
IN151016	0	3	.79262501001358	2.74516487121582	2	8	4
IN151017	0	3	-.0935802981257439	1.43325841426849	2	8	4
IN151018	0	3	1.01115000247955	3.06866145133972	2	8	4
IN151019	0	3	1.79026997089386	4.22204256057739	2	8	4
IN151020	0	3	2.05224990844727	4.60986852645874	2	8	4
IN151021	0	3	1.19341003894806	3.33847260475159	2	8	4
IN151022	0	3	-.535109996795654	.779633760452271	2	8	4
IN151023	0	3	1.16688001155853	3.29919862747192	2	8	4
IN151024	0	3	.48207300901413	2.28543496131897	2	8	4
IN151025	0	3	.566199004650116	2.40997195243835	2	8	4
IN151026	0	3	.309004008769989	2.02922987937927	2	8	4
IN151027	0	3	-.717567980289459	.509529531002045	2	8	4
IN151028	0	3	.48013699054718	2.28256893157959	2	8	4
IN151029	0	3	-.451222985982895	.903817057609558	2	8	4
IN151030	0	3	-.193479999899864	1.28537046909332	2	8	4
IN151031	0	3	-.144454002380371	1.35794687271118	2	8	4
IN151032	0	3	1.31479001045227	3.51815938949585	2	8	4
IN151033	0	3	1.42443001270294	3.68046641349792	2	8	4
IN151034	0	3	.488887012004852	2.29552221298218	2	8	4
IN151035	0	3	.00455527007579803	1.57853484153748	2	8	4
IN151036	0	3	.597055017948151	2.45565009117126	2	8	4
IN151037	0	3	.532046973705292	2.35941457748413	2	8	4
IN151038	0	3	.718854010105133	2.63595700263977	2	8	4
IN151039	0	3	1.16841995716095	3.30147838592529	2	8	4
IN151040	0	3	1.91672003269196	4.40923500061035	2	8	4
IN151041	0	3	-.0138780996203423	1.5512467622757	2	8	4
IN151042	0	3	-.0280172005295753	1.53031575679779	2	8	4
IN151043	0	3	.549140989780426	2.38471984863281	2	8	4
IN151044	0	3	1.954470038414	4.46511840820313	2	8	4
IN151045	0	3	.62567800283432	2.49802255630493	2	8	4
IN151046	0	3	2.03855991363525	4.58960247039795	2	8	4
IN151047	0	3	-1.00155997276306	.0891179591417313	2	8	4
IN151048	0	3	.138653993606567	1.77704977989197	2	8	4
