childid	round	yc	theta_eap	read_score	country	group	language
ET020082	4	1	1.13165998458862	1.4858535528183	1	5	1
ET020083	4	1	.209964007139206	.447094589471817	1	5	1
ET020084	4	1	1.21036005020142	1.57454919815063	1	5	1
ET020085	4	1	.332745999097824	.585470914840698	1	5	1
ET020086	4	1	.903792023658752	1.22904455661774	1	5	1
ET020087	4	1	.328920990228653	.581160068511963	1	5	1
ET020088	4	1	.929979026317596	1.2585574388504	1	5	1
ET020090	4	1	.188335001468658	.422718495130539	1	5	1
ET020091	4	1	.731278002262115	1.03461980819702	1	5	1
ET020092	4	1	.308510988950729	.558157861232758	1	5	1
ET020093	4	1	-.0244581997394562	.182898804545403	1	5	1
ET020094	4	1	.419220000505447	.682927846908569	1	5	1
ET020095	4	1	.927340984344482	1.25558435916901	1	5	1
ET020097	4	1	.655856013298035	.949618577957153	1	5	1
ET020098	4	1	.246107995510101	.487829148769379	1	5	1
ET020099	4	1	.470438987016678	.740652024745941	1	5	1
ET020100	4	1	.449158012866974	.71666818857193	1	5	1
ET030001	4	1	.508939027786255	.784041881561279	1	5	1
ET030002	4	1	.542522013187408	.821890234947205	1	5	1
ET030003	4	1	-.241456001996994	-.0616595298051834	1	5	1
ET030004	4	1	.482201009988785	.753907918930054	1	5	1
ET030005	4	1	.591279983520508	.876840829849243	1	5	1
ET030006	4	1	1.36775004863739	1.75192904472351	1	5	1
ET030007	4	1	1.02857995033264	1.36968159675598	1	5	1
ET030008	4	1	1.34117996692657	1.72198438644409	1	5	1
ET030009	4	1	.99160498380661	1.32801043987274	1	5	1
ET030010	4	1	-.0981540977954865	.09984290599823	1	5	1
ET030011	4	1	-.734611988067627	-.617450416088104	1	5	1
ET030012	4	1	1.59675002098083	2.01001405715942	1	5	1
ET030013	4	1	.724959015846252	1.02749824523926	1	5	1
ET030014	4	1	1.20782005786896	1.57168662548065	1	5	1
ET030015	4	1	-.233915001153946	-.0531607568264008	1	5	1
ET030016	4	1	.239840000867844	.480765074491501	1	5	1
ET030018	4	1	-.0760549008846283	.124748885631561	1	5	1
ET030019	4	1	1.29100000858307	1.66543114185333	1	5	1
ET030020	4	1	.408390998840332	.670723438262939	1	5	1
ET030021	4	1	.162232995033264	.393301337957382	1	5	1
ET030022	4	1	.253392994403839	.496039390563965	1	5	1
ET030023	4	1	.951777994632721	1.28312516212463	1	5	1
ET030024	4	1	1.28619003295898	1.6600102186203	1	5	1
ET030025	4	1	-.15336999297142	.0376141369342804	1	5	1
ET030026	4	1	.444456994533539	.71137011051178	1	5	1
ET030027	4	1	-1.43175995349884	-1.40314197540283	1	5	1
ET030028	4	1	1.32480001449585	1.70352399349213	1	5	1
ET030029	4	1	.719740986824036	1.02161741256714	1	5	1
ET030032	4	1	.713086009025574	1.01411724090576	1	5	1
ET030034	4	1	.800236999988556	1.11233711242676	1	5	1
ET030035	4	1	.48760399222374	.759997129440308	1	5	1
ET030036	4	1	-.0895181000232697	.109575748443604	1	5	1
ET030037	4	1	-.187555998563766	-.000913776748348027	1	5	1
ET030038	4	1	-.2793850004673	-.104405827820301	1	5	1
ET030039	4	1	.568171977996826	.850797951221466	1	5	1
ET030040	4	1	.345409005880356	.599742233753204	1	5	1
ET030041	4	1	.0531022995710373	.270310133695602	1	5	1
ET030043	4	1	-.0732541978359222	.127905309200287	1	5	1
ET030044	4	1	.815181970596313	1.12918019294739	1	5	1
ET030045	4	1	.413358002901077	.67632132768631	1	5	1
ET030046	4	1	.266481995582581	.510790824890137	1	5	1
ET030047	4	1	.161377996206284	.392337739467621	1	5	1
ET030048	4	1	.837924003601074	1.15481066703796	1	5	1
ET030051	4	1	.518519997596741	.7948397397995	1	5	1
ET030052	4	1	1.22791004180908	1.59432816505432	1	5	1
ET030053	4	1	.489401012659073	.762022376060486	1	5	1
ET030054	4	1	.722617983818054	1.02485990524292	1	5	1
ET030055	4	1	.610885977745056	.898936986923218	1	5	1
ET030056	4	1	-.115262001752853	.0805621594190598	1	5	1
ET030057	4	1	.671481013298035	.967228055000305	1	5	1
ET030058	4	1	.83084100484848	1.14682805538177	1	5	1
ET030059	4	1	.345147013664246	.599446952342987	1	5	1
ET030060	4	1	.700975000858307	1.00046801567078	1	5	1
ET030061	4	1	.0575244016945362	.27529388666153	1	5	1
ET030062	4	1	.0218045990914106	.235037356615067	1	5	1
ET030064	4	1	-1.72214996814728	-1.73041391372681	1	5	1
ET030065	4	1	.862496018409729	1.18250358104706	1	5	1
ET030066	4	1	.175311997532845	.408041477203369	1	5	1
ET030067	4	1	-.967055022716522	-.87941563129425	1	5	1
ET030068	4	1	1.22504997253418	1.59110486507416	1	5	1
ET030069	4	1	.693306028842926	.991825044155121	1	5	1
ET030070	4	1	1.45948004722595	1.85530948638916	1	5	1
ET030071	4	1	-1.65227997303009	-1.65166985988617	1	5	1
ET030072	4	1	.158851996064186	.389490902423859	1	5	1
ET030073	4	1	-.952992975711823	-.863567590713501	1	5	1
ET030074	4	1	-.415468007326126	-.257772505283356	1	5	1
ET030075	4	1	1.488489985466	1.88800394535065	1	5	1
ET030077	4	1	.463495999574661	.732827246189117	1	5	1
ET030079	4	1	-.836470007896423	-.732245266437531	1	5	1
ET030080	4	1	1.27679002285004	1.6494163274765	1	5	1
ET030081	4	1	1.39874005317688	1.78685510158539	1	5	1
ET030082	4	1	.672783970832825	.968696534633636	1	5	1
ET030083	4	1	-.573504984378815	-.435881495475769	1	5	1
ET030084	4	1	1.36554002761841	1.74943840503693	1	5	1
ET030085	4	1	.93546998500824	1.26474583148956	1	5	1
ET030086	4	1	-.712768971920013	-.592833161354065	1	5	1
ET030087	4	1	.280144989490509	.526189148426056	1	5	1
ET030089	4	1	.985822975635529	1.32149410247803	1	5	1
ET030090	4	1	1.38899004459381	1.77586674690247	1	5	1
ET030091	4	1	.611992001533508	.900183439254761	1	5	1
ET030093	4	1	.380769014358521	.639593243598938	1	5	1
ET030094	4	1	1.56896996498108	1.97870564460754	1	5	1
ET030095	4	1	-.538941979408264	-.396928697824478	1	5	1
ET030097	4	1	-.00364947994239628	.206350401043892	1	5	1
ET030098	4	1	.580366015434265	.864540696144104	1	5	1
ET040001	4	1	-.405548006296158	-.246592581272125	1	5	1
ET040002	4	1	-.894293010234833	-.797412276268005	1	5	1
ET040003	4	1	.415892004966736	.679177165031433	1	5	1
ET040004	4	1	.864196002483368	1.18441951274872	1	5	1
ET040005	4	1	-.366214990615845	-.202263951301575	1	5	1
ET040006	4	1	.454953998327255	.72320032119751	1	5	1
ET040008	4	1	1.03148996829987	1.37296116352081	1	5	1
ET040009	4	1	-1.00987005233765	-.927668571472168	1	5	1
ET040010	4	1	-.736186027526855	-.619224369525909	1	5	1
ET040011	4	1	-.991092026233673	-.906505584716797	1	5	1
ET040012	4	1	-.899115025997162	-.802846729755402	1	5	1
ET040013	4	1	.424663990736008	.689063251018524	1	5	1
ET040014	4	1	-1.36585998535156	-1.3288722038269	1	5	1
ET040015	4	1	-.650412023067474	-.522556364536285	1	5	1
ET040016	4	1	.581854999065399	.86621880531311	1	5	1
ET040017	4	1	1.24137997627258	1.60950899124146	1	5	1
ET040018	4	1	.713715016841888	1.01482617855072	1	5	1
ET040019	4	1	.324916005134583	.576646447181702	1	5	1
ET040020	4	1	-.919956982135773	-.826335787773132	1	5	1
ET040021	4	1	.865939974784851	1.18638491630554	1	5	1
ET040022	4	1	.150502994656563	.380081534385681	1	5	1
ET040023	4	1	.279859989881516	.525867938995361	1	5	1
ET040024	4	1	.496890991926193	.770463645458221	1	5	1
ET040025	4	1	-1.14705002307892	-1.08227157592773	1	5	1
ET040026	4	1	-.30502000451088	-.133296683430672	1	5	1
ET040027	4	1	-.425985008478165	-.269625246524811	1	5	1
ET040028	4	1	.303368985652924	.552362740039825	1	5	1
ET040029	4	1	.268537014722824	.513106822967529	1	5	1
ET040030	4	1	.253838002681732	.496540933847427	1	5	1
ET040031	4	1	.0872635021805763	.308810085058212	1	5	1
ET040032	4	1	.142429992556572	.370983183383942	1	5	1
ET040033	4	1	-1.2318400144577	-1.17783057689667	1	5	1
ET040035	4	1	.247014999389648	.488851338624954	1	5	1
ET040036	4	1	1.15489995479584	1.51204526424408	1	5	1
ET040037	4	1	.811878025531769	1.12545669078827	1	5	1
ET040038	4	1	-1.21814000606537	-1.16239047050476	1	5	1
ET040039	4	1	.381835013628006	.640794634819031	1	5	1
ET040040	4	1	1.32875001430511	1.70797574520111	1	5	1
ET040041	4	1	-.867260992527008	-.766946971416473	1	5	1
ET040042	4	1	.0439230017364025	.259964972734451	1	5	1
ET040043	4	1	-.953839004039764	-.864521086215973	1	5	1
ET040044	4	1	-.29534700512886	-.122395135462284	1	5	1
ET040045	4	1	-.82033497095108	-.714060962200165	1	5	1
ET040046	4	1	.283100008964539	.529519438743591	1	5	1
ET040047	4	1	.204668000340462	.441125929355621	1	5	1
ET040048	4	1	.217370003461838	.455441206693649	1	5	1
ET040049	4	1	1.28734004497528	1.66130638122559	1	5	1
ET040051	4	1	.411801993846893	.674567639827728	1	5	1
ET040052	4	1	.211402997374535	.448716342449188	1	5	1
ET040053	4	1	-.0160737000405788	.192348197102547	1	5	1
ET040054	4	1	.934112012386322	1.26321542263031	1	5	1
ET040055	4	1	.322941988706589	.57442170381546	1	5	1
ET040056	4	1	-.685958981513977	-.5626180768013	1	5	1
ET040057	4	1	-.415908008813858	-.258268386125565	1	5	1
ET040058	4	1	-1.69244003295898	-1.69693064689636	1	5	1
ET040059	4	1	.14970999956131	.379187792539597	1	5	1
ET040060	4	1	.614022970199585	.902472376823425	1	5	1
ET040061	4	1	.453031986951828	.721034228801727	1	5	1
ET040064	4	1	.025933500379324	.239690661430359	1	5	1
ET040065	4	1	-.511393010616302	-.365880787372589	1	5	1
ET040067	4	1	-.0657626017928123	.136348396539688	1	5	1
ET040068	4	1	.228678002953529	.468185395002365	1	5	1
ET040070	4	1	-.322562992572784	-.153067782521248	1	5	1
ET040071	4	1	-.85945600271225	-.758150696754456	1	5	1
ET040072	4	1	.566632986068726	.849063456058502	1	5	1
ET040073	4	1	.555787980556488	.83684104681015	1	5	1
ET040074	4	1	-.187253996729851	-.000573418161366135	1	5	1
ET040075	4	1	-.674781978130341	-.550021529197693	1	5	1
ET040076	4	1	-.107698999345303	.089085727930069	1	5	1
ET040077	4	1	-.00675636017695069	.202848926186562	1	5	1
ET040078	4	1	1.08691000938416	1.43542003631592	1	5	1
ET040079	4	1	.775937974452972	1.08495199680328	1	5	1
ET040080	4	1	.177378997206688	.410371005535126	1	5	1
ET040081	4	1	.642086029052734	.934099674224854	1	5	1
ET040082	4	1	-.0351168997585773	.170886352658272	1	5	1
ET040083	4	1	.0806566029787064	.301364064216614	1	5	1
ET040084	4	1	.982924997806549	1.31822800636292	1	5	1
ET040085	4	1	-.510596990585327	-.364983648061752	1	5	1
ET040086	4	1	-.95134299993515	-.861708104610443	1	5	1
ET040087	4	1	-.350789994001389	-.184879839420319	1	5	1
ET040089	4	1	-.378253012895584	-.215830892324448	1	5	1
ET040090	4	1	-.274174988269806	-.0985340997576714	1	5	1
ET040091	4	1	.806070983409882	1.11891210079193	1	5	1
ET040092	4	1	.680419027805328	.977301299571991	1	5	1
ET040093	4	1	1.25049996376038	1.61978721618652	1	5	1
ET040094	4	1	.340900003910065	.594660520553589	1	5	1
ET040095	4	1	.991607010364532	1.32801270484924	1	5	1
ET040096	4	1	.239195004105568	.480038166046143	1	5	1
ET040097	4	1	-.596221029758453	-.461482673883438	1	5	1
ET040098	4	1	1.24293994903564	1.61126708984375	1	5	1
ET040100	4	1	-.765558004379272	-.652326822280884	1	5	1
ET050001	4	1	-1.0492399930954	-.972038805484772	1	5	1
ET050002	4	1	-1.7339700460434	-1.74373531341553	1	5	1
ET050004	4	1	.178914994001389	.412102073431015	1	5	1
ET050006	4	1	-.306268006563187	-.134703204035759	1	5	1
ET050007	4	1	-1.07729005813599	-1.00365149974823	1	5	1
ET050008	4	1	-.936919987201691	-.845453202724457	1	5	1
ET050009	4	1	-1.67746996879578	-1.68005919456482	1	5	1
ET050010	4	1	-1.69655001163483	-1.70156252384186	1	5	1
ET050011	4	1	.337561994791031	.59089857339859	1	5	1
ET050012	4	1	-1.31656002998352	-1.27331066131592	1	5	1
ET050014	4	1	.54167902469635	.820940136909485	1	5	1
ET050016	4	1	.63571298122406	.926917195320129	1	5	1
ET050017	4	1	.155221000313759	.385398745536804	1	5	1
ET050018	4	1	-.0914291962981224	.107421927154064	1	5	1
ET050019	4	1	.0270815994590521	.240984573960304	1	5	1
ET050020	4	1	-.410831987857819	-.252547681331635	1	5	1
ET050021	4	1	.210465997457504	.447660326957703	1	5	1
ET050022	4	1	-1.81648004055023	-1.83672475814819	1	5	1
ET050023	4	1	.367729008197784	.624897062778473	1	5	1
ET050024	4	1	-.681098997592926	-.557140827178955	1	5	1
ET050025	4	1	-1.6429899930954	-1.6411999464035	1	5	1
ET050026	4	1	-.000864596979226917	.209488987922668	1	5	1
ET050027	4	1	-1.10835003852844	-1.0386563539505	1	5	1
ET050028	4	1	.017696900293231	.230407953262329	1	5	1
ET050030	4	1	-.0227182004600763	.184859797358513	1	5	1
ET050031	4	1	-1.69357001781464	-1.69820404052734	1	5	1
ET050032	4	1	1.11810994148254	1.47058260440826	1	5	1
ET050033	4	1	-.924663007259369	-.831639528274536	1	5	1
ET050034	4	1	-.127794995903969	.0664373710751534	1	5	1
ET050035	4	1	-1.61585998535156	-1.6106241941452	1	5	1
ET050036	4	1	-.690873026847839	-.568156242370605	1	5	1
ET050038	4	1	.118150003254414	.34361943602562	1	5	1
ET050039	4	1	-1.64309000968933	-1.64131271839142	1	5	1
ET050040	4	1	-.2274080067873	-.0458273217082024	1	5	1
ET050041	4	1	-.777417004108429	-.665692031383514	1	5	1
ET050042	4	1	.0652249976992607	.283972501754761	1	5	1
ET050043	4	1	-1.84934997558594	-1.87376940250397	1	5	1
ET050045	4	1	.0805457979440689	.301239162683487	1	5	1
ET050046	4	1	-.510020971298218	-.364334493875504	1	5	1
ET050047	4	1	-.463250994682312	-.311624318361282	1	5	1
ET050048	4	1	-.18427999317646	.00277830869890749	1	5	1
ET050049	4	1	-1.63575005531311	-1.63304054737091	1	5	1
ET050050	4	1	-.66313898563385	-.536899745464325	1	5	1
ET050051	4	1	-1.57842004299164	-1.56842911243439	1	5	1
ET050052	4	1	.358224987983704	.614185929298401	1	5	1
ET050053	4	1	.577822983264923	.861674726009369	1	5	1
ET050054	4	1	-1.31898999214172	-1.27604925632477	1	5	1
ET050055	4	1	-1.41357004642487	-1.38264179229736	1	5	1
ET050056	4	1	.291678994894028	.539188027381897	1	5	1
ET050057	4	1	-1.33720004558563	-1.29657220840454	1	5	1
ET050058	4	1	-2.15504002571106	-2.21828460693359	1	5	1
ET050059	4	1	-.476880997419357	-.326985448598862	1	5	1
ET050060	4	1	-2.37666988372803	-2.46806335449219	1	5	1
ET050061	4	1	-1.52295994758606	-1.50592517852783	1	5	1
ET050062	4	1	-.94030100107193	-.849263668060303	1	5	1
ET050063	4	1	-2.40067005157471	-2.49511170387268	1	5	1
ET050064	4	1	-1.46345996856689	-1.43886816501617	1	5	1
ET050065	4	1	-.527418971061707	-.383942186832428	1	5	1
ET050066	4	1	-1.52774000167847	-1.51131224632263	1	5	1
ET050068	4	1	.634244978427887	.925262749195099	1	5	1
ET050070	4	1	.062991701066494	.28145557641983	1	5	1
ET050072	4	1	-2.21020007133484	-2.28045058250427	1	5	1
ET050073	4	1	-1.43435001373291	-1.40606105327606	1	5	1
ET050074	4	1	.297524988651276	.545776546001434	1	5	1
ET050075	4	1	-.546936988830566	-.405939131975174	1	5	1
ET050076	4	1	-1.5273699760437	-1.51089525222778	1	5	1
ET050077	4	1	.687862992286682	.985690712928772	1	5	1
ET050078	4	1	-1.62214004993439	-1.61770188808441	1	5	1
ET050079	4	1	-1.5300600528717	-1.51392698287964	1	5	1
ET050081	4	1	-.156028002500534	.0346185378730297	1	5	1
ET050082	4	1	-.472404003143311	-.32193985581398	1	5	1
ET050083	4	1	-1.5600700378418	-1.54774856567383	1	5	1
ET050084	4	1	-.786113977432251	-.675493597984314	1	5	1
ET050085	4	1	-1.1601699590683	-1.09705781936646	1	5	1
ET050086	4	1	-1.80148005485535	-1.81981956958771	1	5	1
ET050087	4	1	-1.55962002277374	-1.54724133014679	1	5	1
ET050088	4	1	-1.43061995506287	-1.40185713768005	1	5	1
ET050089	4	1	-.612501978874207	-.479831427335739	1	5	1
ET050090	4	1	.252528995275497	.495065659284592	1	5	1
ET050091	4	1	-2.01230001449585	-2.05741548538208	1	5	1
ET050092	4	1	-.26587501168251	-.0891799554228783	1	5	1
ET050093	4	1	-.906203985214233	-.810836017131805	1	5	1
ET050094	4	1	-.404098987579346	-.244959533214569	1	5	1
ET050095	4	1	-1.38677000999451	-1.35243797302246	1	5	1
ET050096	4	1	-1.07124996185303	-.996844232082367	1	5	1
ET050097	4	1	-.486703991889954	-.338056057691574	1	5	1
ET050098	4	1	.224203005433083	.463142037391663	1	5	1
ET050099	4	1	-.563961029052734	-.425125390291214	1	5	1
ET050100	4	1	-.953549981117249	-.864195346832275	1	5	1
ET060002	4	1	-1.18360996246338	-1.12347483634949	1	5	1
ET060003	4	1	.681246995925903	.97823441028595	1	5	1
ET060004	4	1	-1.26358997821808	-1.21361303329468	1	5	1
ET060006	4	1	-.177835002541542	.0100418664515018	1	5	1
ET060007	4	1	.0461307987570763	.262453198432922	1	5	1
ET060008	4	1	-1.49936997890472	-1.47933900356293	1	5	1
ET060009	4	1	-1.44973003864288	-1.42339444160461	1	5	1
ET060010	4	1	-1.20176994800568	-1.14394128322601	1	5	1
ET060011	4	1	-.324773997068405	-.155559599399567	1	5	1
ET060012	4	1	.0617040991783142	.280004411935806	1	5	1
ET060013	4	1	.376792013645172	.635111153125763	1	5	1
ET060014	4	1	.475966989994049	.746882140636444	1	5	1
ET060016	4	1	.807183027267456	1.12016534805298	1	5	1
ET060017	4	1	-1.55473005771637	-1.54173028469086	1	5	1
ET060018	4	1	.678389012813568	.975013434886932	1	5	1
ET060019	4	1	-.626886010169983	-.496042340993881	1	5	1
ET060020	4	1	-.348273009061813	-.182043179869652	1	5	1
ET060021	4	1	-.219187006354332	-.0365621857345104	1	5	1
ET060022	4	1	-1.64535999298096	-1.64387094974518	1	5	1
ET060023	4	1	-1.13847005367279	-1.07260179519653	1	5	1
ET060024	4	1	.561919987201691	.843751907348633	1	5	1
ET060025	4	1	-.166657000780106	.0226395670324564	1	5	1
ET060026	4	1	-.203707993030548	-.0191172081977129	1	5	1
ET060027	4	1	-.905493974685669	-.810035824775696	1	5	1
ET060028	4	1	-1.32781994342804	-1.28600072860718	1	5	1
ET060029	4	1	-.419544011354446	-.262366205453873	1	5	1
ET060030	4	1	-.129869997501373	.0640988275408745	1	5	1
ET060031	4	1	.282476991415024	.528817296028137	1	5	1
ET060032	4	1	-1.33034002780914	-1.28884088993073	1	5	1
ET060033	4	1	.0981753021478653	.321107774972916	1	5	1
ET060034	4	1	-1.28480994701385	-1.23752808570862	1	5	1
ET060035	4	1	-.866158008575439	-.765703856945038	1	5	1
ET060036	4	1	-1.77824997901917	-1.79363906383514	1	5	1
ET060037	4	1	-1.91848003864288	-1.9516795873642	1	5	1
ET060038	4	1	-1.17413997650146	-1.1128021478653	1	5	1
ET060039	4	1	-.597030997276306	-.462395519018173	1	5	1
ET060040	4	1	.79357898235321	1.10483348369598	1	5	1
ET060041	4	1	-.32752001285553	-.158654391765594	1	5	1
ET060042	4	1	.0762524008750916	.296400487422943	1	5	1
ET060043	4	1	-.694212973117828	-.571920394897461	1	5	1
ET060045	4	1	-.601963996887207	-.467955023050308	1	5	1
ET060046	4	1	-.0396237000823021	.165807157754898	1	5	1
ET060047	4	1	.175291001796722	.408017814159393	1	5	1
ET060048	4	1	-1.25569999217987	-1.20472097396851	1	5	1
ET060049	4	1	-.131672993302345	.0620668344199657	1	5	1
ET060050	4	1	-1.0804500579834	-1.00721275806427	1	5	1
ET060051	4	1	-1.1384299993515	-1.07255673408508	1	5	1
ET060052	4	1	-1.2870500087738	-1.24005270004272	1	5	1
ET060053	4	1	-1.17061996459961	-1.10883498191833	1	5	1
ET060054	4	1	-1.49424004554749	-1.47355759143829	1	5	1
ET060055	4	1	-.444076985120773	-.290015071630478	1	5	1
ET060056	4	1	-1.16206002235413	-1.09918797016144	1	5	1
ET060058	4	1	-.0750731974840164	.125855281949043	1	5	1
ET060059	4	1	-1.42443001270294	-1.39488112926483	1	5	1
ET060060	4	1	-.30315500497818	-.131194815039635	1	5	1
ET060061	4	1	-1.73573005199432	-1.74571883678436	1	5	1
ET060062	4	1	-.740804016590118	-.624428868293762	1	5	1
ET060063	4	1	-.906747996807098	-.811449110507965	1	5	1
ET060064	4	1	-.112965002655983	.0831508934497833	1	5	1
ET060065	4	1	-1.66112005710602	-1.66163277626038	1	5	1
ET060066	4	1	.155700996518135	.385939717292786	1	5	1
ET060067	4	1	-.710271000862122	-.590017914772034	1	5	1
ET060068	4	1	-.756760001182556	-.642411410808563	1	5	1
ET060071	4	1	-1.20288002490997	-1.14519238471985	1	5	1
ET060072	4	1	.0441761016845703	.260250240564346	1	5	1
ET060073	4	1	.0280780997127295	.242107644677162	1	5	1
ET060074	4	1	.593514025211334	.879358649253845	1	5	1
ET060075	4	1	-1.06204998493195	-.986475765705109	1	5	1
ET060076	4	1	-.322598993778229	-.153108358383179	1	5	1
ET060077	4	1	-1.6724100112915	-1.67435657978058	1	5	1
ET060078	4	1	-.425240010023117	-.268785625696182	1	5	1
ET060080	4	1	.568656027317047	.85134345293045	1	5	1
ET060081	4	1	-.584644973278046	-.448436349630356	1	5	1
ET060082	4	1	-.356086999177933	-.190849617123604	1	5	1
ET060083	4	1	-.338591009378433	-.171131491661072	1	5	1
ET060084	4	1	-.490040987730026	-.341816872358322	1	5	1
ET060085	4	1	-.100853003561497	.096801221370697	1	5	1
ET060086	4	1	.0238393004983664	.237330481410027	1	5	1
ET060087	4	1	-.0615485012531281	.141097724437714	1	5	1
ET060088	4	1	.21084800362587	.448090851306915	1	5	1
ET060089	4	1	-2.3374400138855	-2.42385101318359	1	5	1
ET060091	4	1	-.74090301990509	-.624540448188782	1	5	1
