childid	country	round	yc	math	group
IN030048	2	5	1	524.806884765625	12
IN030050	2	5	1	659.416870117188	12
IN030051	2	5	1	710.438293457031	12
IN030052	2	5	1	668.539367675781	12
IN030053	2	5	1	563.523681640625	12
IN030054	2	5	1	368.23095703125	12
IN030055	2	5	1	618.662841796875	12
IN030056	2	5	1	547.668090820313	12
IN030057	2	5	1	620.143981933594	12
IN030058	2	5	1	645.34521484375	12
IN030059	2	5	1	569.936218261719	12
IN030061	2	5	1	581.375610351563	12
IN030063	2	5	1	568.242492675781	12
IN030064	2	5	1	678.257934570313	12
IN030065	2	5	1	551.377502441406	12
IN030066	2	5	1	549.136413574219	12
IN030067	2	5	1	556.966918945313	12
IN030068	2	5	1	607.408386230469	12
IN030069	2	5	1	504.598022460938	12
IN030070	2	5	1	498.760894775391	12
IN030071	2	5	1	514.9599609375	12
IN030072	2	5	1	488.058013916016	12
IN030073	2	5	1	573.174255371094	12
IN030074	2	5	1	638.754577636719	12
IN030075	2	5	1	561.087158203125	12
IN030076	2	5	1	480.874938964844	12
IN030078	2	5	1	592.579406738281	12
IN030079	2	5	1	473.811218261719	12
IN030080	2	5	1	564.033508300781	12
IN030081	2	5	1	512.851867675781	12
IN030082	2	5	1	552.193054199219	12
IN030083	2	5	1	622.128234863281	12
IN030084	2	5	1	675.224304199219	12
IN030085	2	5	1	591.173522949219	12
IN030086	2	5	1	628.320251464844	12
IN030087	2	5	1	485.134674072266	12
IN030088	2	5	1	461.947784423828	12
IN030089	2	5	1	502.022369384766	12
IN030090	2	5	1	741.085327148438	12
IN030091	2	5	1	588.844055175781	12
IN030092	2	5	1	740.685424804688	12
IN030093	2	5	1	486.958038330078	12
IN030094	2	5	1	458.344665527344	12
IN030095	2	5	1	565.645324707031	12
IN030096	2	5	1	568.115661621094	12
IN030097	2	5	1	490.031890869141	12
IN030098	2	5	1	476.867004394531	12
IN030099	2	5	1	600.673767089844	12
IN030100	2	5	1	540.251281738281	12
IN040001	2	5	1	415.898101806641	12
IN040002	2	5	1	475.486053466797	12
IN040003	2	5	1	334.419006347656	12
IN040004	2	5	1	259.057250976563	12
IN040005	2	5	1	470.906524658203	12
IN040006	2	5	1	511.607971191406	12
IN040007	2	5	1	421.527862548828	12
IN040008	2	5	1	402.371978759766	12
IN040009	2	5	1	420.859252929688	12
IN040010	2	5	1	477.960144042969	12
IN040011	2	5	1	218.737518310547	12
IN040012	2	5	1	481.146759033203	12
IN040013	2	5	1	510.690734863281	12
IN040014	2	5	1	482.529663085938	12
IN040015	2	5	1	505.643218994141	12
IN040016	2	5	1	505.508239746094	12
IN040017	2	5	1	437.539093017578	12
IN040018	2	5	1	460.315063476563	12
IN040019	2	5	1	468.538909912109	12
IN040020	2	5	1	476.628570556641	12
IN040021	2	5	1	539.793701171875	12
IN040022	2	5	1	456.907440185547	12
IN040023	2	5	1	453.072113037109	12
IN040024	2	5	1	438.733337402344	12
IN040025	2	5	1	502.813507080078	12
IN040027	2	5	1	212.640975952148	12
IN040028	2	5	1	390.992828369141	12
IN040029	2	5	1	427.821044921875	12
IN040030	2	5	1	383.282806396484	12
IN040031	2	5	1	440.571716308594	12
IN040032	2	5	1	608.985046386719	12
IN040033	2	5	1	598.745849609375	12
IN040034	2	5	1	465.534332275391	12
IN040035	2	5	1	466.648162841797	12
IN040036	2	5	1	435.602661132813	12
IN040037	2	5	1	506.807891845703	12
IN040038	2	5	1	533.2939453125	12
IN040039	2	5	1	592.877563476563	12
IN040041	2	5	1	439.564208984375	12
IN040042	2	5	1	377.197448730469	12
IN040043	2	5	1	447.698577880859	12
IN040044	2	5	1	446.942840576172	12
IN040045	2	5	1	517.30322265625	12
IN040046	2	5	1	448.14697265625	12
IN040047	2	5	1	263.18994140625	12
IN040048	2	5	1	540.718566894531	12
IN040049	2	5	1	566.035705566406	12
IN040050	2	5	1	575.802368164063	12
IN040051	2	5	1	546.953002929688	12
IN040052	2	5	1	547.28173828125	12
IN040053	2	5	1	484.226959228516	12
IN040054	2	5	1	269.623992919922	12
IN040055	2	5	1	514.419372558594	12
IN040056	2	5	1	413.686157226563	12
IN040057	2	5	1	575.546508789063	12
IN040058	2	5	1	467.302215576172	12
IN040059	2	5	1	447.24365234375	12
IN040060	2	5	1	688.813232421875	12
IN040061	2	5	1	474.755615234375	12
IN040062	2	5	1	640.039611816406	12
IN040063	2	5	1	536.519592285156	12
IN040064	2	5	1	628.09228515625	12
IN040065	2	5	1	559.496826171875	12
IN040066	2	5	1	618.64501953125	12
IN040067	2	5	1	626.47998046875	12
IN040068	2	5	1	412.146575927734	12
IN040069	2	5	1	477.917449951172	12
IN040070	2	5	1	517.5029296875	12
IN040071	2	5	1	456.205963134766	12
IN040073	2	5	1	479.436462402344	12
IN040074	2	5	1	528.593078613281	12
IN040075	2	5	1	537.828430175781	12
IN040076	2	5	1	453.074005126953	12
IN040077	2	5	1	618.447631835938	12
IN040078	2	5	1	556.19677734375	12
IN040080	2	5	1	558.592102050781	12
IN040081	2	5	1	491.568084716797	12
IN040082	2	5	1	540.619812011719	12
IN040083	2	5	1	415.196624755859	12
IN040084	2	5	1	578.900451660156	12
IN040085	2	5	1	708.085998535156	12
IN040086	2	5	1	602.419799804688	12
IN040087	2	5	1	550.7763671875	12
IN040088	2	5	1	473.621368408203	12
IN040089	2	5	1	460.748107910156	12
IN040090	2	5	1	501.983520507813	12
IN040091	2	5	1	429.693054199219	12
IN040092	2	5	1	445.476196289063	12
IN040093	2	5	1	516.623657226563	12
IN040094	2	5	1	468.253021240234	12
IN040095	2	5	1	420.531066894531	12
IN040096	2	5	1	467.562194824219	12
IN040097	2	5	1	465.539306640625	12
IN040098	2	5	1	388.507965087891	12
IN040099	2	5	1	540.578979492188	12
IN040100	2	5	1	535.5244140625	12
IN050001	2	5	1	581.711181640625	12
IN050002	2	5	1	539.08544921875	12
IN050003	2	5	1	553.315490722656	12
IN050004	2	5	1	452.963348388672	12
IN050005	2	5	1	625.079040527344	12
IN050006	2	5	1	417.961151123047	12
IN050007	2	5	1	534.408142089844	12
IN050008	2	5	1	509.971954345703	12
IN050009	2	5	1	594.792846679688	12
IN050010	2	5	1	530.253173828125	12
IN050011	2	5	1	497.424285888672	12
IN050012	2	5	1	560.672302246094	12
IN050013	2	5	1	628.857727050781	12
IN050014	2	5	1	507.731109619141	12
IN050015	2	5	1	532.890991210938	12
IN050016	2	5	1	502.767913818359	12
IN050017	2	5	1	626.187072753906	12
IN050018	2	5	1	576.333190917969	12
IN050019	2	5	1	559.563293457031	12
IN050020	2	5	1	618.628479003906	12
IN050021	2	5	1	571.231567382813	12
IN050022	2	5	1	302.215698242188	12
IN050023	2	5	1	486.161804199219	12
IN050024	2	5	1	236.814483642578	12
IN050025	2	5	1	542.336364746094	12
IN050026	2	5	1	532.990173339844	12
IN050027	2	5	1	406.902526855469	12
IN050028	2	5	1	477.428070068359	12
IN050029	2	5	1	476.146759033203	12
IN050030	2	5	1	577.883911132813	12
IN050031	2	5	1	292.458953857422	12
IN050032	2	5	1	567.194091796875	12
IN050033	2	5	1	341.953399658203	12
IN050034	2	5	1	457.438140869141	12
IN050035	2	5	1	587.781127929688	12
IN050036	2	5	1	510.040710449219	12
IN050037	2	5	1	490.439453125	12
IN050038	2	5	1	272.428375244141	12
IN050039	2	5	1	590.71630859375	12
IN050040	2	5	1	427.503051757813	12
IN050041	2	5	1	643.5673828125	12
IN050042	2	5	1	551.926147460938	12
IN050043	2	5	1	503.882019042969	12
IN050044	2	5	1	540.674072265625	12
IN050045	2	5	1	520.571655273438	12
IN050046	2	5	1	668.012084960938	12
IN050047	2	5	1	482.070861816406	12
IN050048	2	5	1	468.898315429688	12
IN050049	2	5	1	569.567687988281	12
IN050050	2	5	1	506.787902832031	12
IN050051	2	5	1	531.919372558594	12
IN050053	2	5	1	368.602569580078	12
IN050054	2	5	1	490.104614257813	12
IN050055	2	5	1	459.949645996094	12
IN050056	2	5	1	259.106903076172	12
IN050057	2	5	1	749.047607421875	12
IN050058	2	5	1	565.981689453125	12
IN050059	2	5	1	624.93896484375	12
IN050060	2	5	1	667.065856933594	12
IN050061	2	5	1	594.929504394531	12
IN050064	2	5	1	490.459197998047	12
IN050065	2	5	1	474.625030517578	12
IN050066	2	5	1	559.627868652344	12
IN050067	2	5	1	518.876281738281	12
IN050068	2	5	1	508.506195068359	12
IN050069	2	5	1	520.114990234375	12
IN050070	2	5	1	444.981536865234	12
IN050071	2	5	1	586.659362792969	12
IN050072	2	5	1	463.028839111328	12
IN050073	2	5	1	536.244506835938	12
IN050074	2	5	1	563.670532226563	12
IN050075	2	5	1	504.293884277344	12
IN050076	2	5	1	503.832366943359	12
IN050077	2	5	1	481.900970458984	12
IN050078	2	5	1	504.184753417969	12
IN050079	2	5	1	549.715209960938	12
IN050080	2	5	1	569.519104003906	12
IN050081	2	5	1	527.400390625	12
IN050082	2	5	1	410.613952636719	12
IN050083	2	5	1	543.594909667969	12
IN050084	2	5	1	556.130432128906	12
IN050085	2	5	1	480.622406005859	12
IN050086	2	5	1	575.049194335938	12
IN050087	2	5	1	561.789489746094	12
IN050088	2	5	1	526.328918457031	12
IN050089	2	5	1	569.021301269531	12
IN050090	2	5	1	541.3271484375	12
IN050091	2	5	1	549.429931640625	12
IN050092	2	5	1	474.896545410156	12
IN050093	2	5	1	290.287536621094	12
IN050094	2	5	1	662.067138671875	12
IN050095	2	5	1	263.394989013672	12
IN050096	2	5	1	605.687805175781	12
IN050097	2	5	1	618.953186035156	12
IN050098	2	5	1	567.854309082031	12
IN050099	2	5	1	424.141479492188	12
IN050100	2	5	1	541.945007324219	12
IN060001	2	5	1	520.593322753906	12
IN060002	2	5	1	513.66015625	12
IN060003	2	5	1	510.588348388672	12
IN060004	2	5	1	508.144775390625	12
IN060005	2	5	1	619.646057128906	12
IN060006	2	5	1	525.552856445313	12
IN060007	2	5	1	480.3125	12
IN060008	2	5	1	561.435729980469	12
IN060009	2	5	1	502.161956787109	12
IN060010	2	5	1	565.685607910156	12
IN060012	2	5	1	606.807250976563	12
IN060013	2	5	1	532.977294921875	12
IN060014	2	5	1	470.245971679688	12
IN060015	2	5	1	509.039184570313	12
IN060016	2	5	1	587.791320800781	12
IN060017	2	5	1	509.618774414063	12
IN060018	2	5	1	507.235809326172	12
IN060019	2	5	1	432.873016357422	12
IN060020	2	5	1	574.191955566406	12
IN060021	2	5	1	506.768920898438	12
IN060022	2	5	1	452.293579101563	12
IN060023	2	5	1	533.146301269531	12
IN060024	2	5	1	448.636413574219	12
IN060025	2	5	1	513.243347167969	12
IN060026	2	5	1	464.458221435547	12
IN060027	2	5	1	480.980499267578	12
IN060028	2	5	1	602.818481445313	12
IN060029	2	5	1	493.164489746094	12
IN060030	2	5	1	416.77978515625	12
IN060031	2	5	1	471.228668212891	12
IN060032	2	5	1	573.628784179688	12
IN060033	2	5	1	461.097839355469	12
IN060034	2	5	1	554.568298339844	12
IN060035	2	5	1	514.529907226563	12
IN060036	2	5	1	561.533386230469	12
IN060037	2	5	1	388.295043945313	12
IN060038	2	5	1	516.963439941406	12
IN060039	2	5	1	579.38427734375	12
IN060040	2	5	1	616.458312988281	12
IN060041	2	5	1	499.740386962891	12
IN060042	2	5	1	476.485534667969	12
IN060043	2	5	1	513.723449707031	12
IN060044	2	5	1	536.27685546875	12
IN060045	2	5	1	459.983825683594	12
IN060046	2	5	1	562.46435546875	12
IN060047	2	5	1	538.981628417969	12
IN060048	2	5	1	529.098937988281	12
IN060049	2	5	1	513.037780761719	12
IN060050	2	5	1	581.392272949219	12
IN060051	2	5	1	405.573699951172	12
IN060052	2	5	1	526.94189453125	12
IN060053	2	5	1	475.249420166016	12
IN060054	2	5	1	520.905090332031	12
IN060055	2	5	1	468.518432617188	12
IN060056	2	5	1	445.503845214844	12
IN060057	2	5	1	511.712005615234	12
IN060058	2	5	1	376.876922607422	12
IN060059	2	5	1	752.73583984375	12
IN060060	2	5	1	485.296295166016	12
IN060061	2	5	1	546.535766601563	12
IN060062	2	5	1	647.512878417969	12
IN060063	2	5	1	522.825134277344	12
IN060064	2	5	1	466.480133056641	12
IN060065	2	5	1	575.032775878906	12
IN060066	2	5	1	587.926940917969	12
IN060067	2	5	1	414.324615478516	12
IN060068	2	5	1	560.900817871094	12
IN060069	2	5	1	562.786560058594	12
IN060070	2	5	1	476.466156005859	12
IN060071	2	5	1	519.250366210938	12
IN060072	2	5	1	500.091125488281	12
IN060073	2	5	1	542.782348632813	12
IN060074	2	5	1	442.187469482422	12
IN060075	2	5	1	541.160461425781	12
IN060076	2	5	1	428.158935546875	12
IN060077	2	5	1	484.082916259766	12
IN060078	2	5	1	524.378479003906	12
IN060079	2	5	1	678.396728515625	12
IN060080	2	5	1	541.883361816406	12
IN060081	2	5	1	525.32177734375	12
IN060082	2	5	1	552.822448730469	12
IN060083	2	5	1	532.331848144531	12
IN060084	2	5	1	356.040802001953	12
IN060085	2	5	1	533.690490722656	12
IN060086	2	5	1	522.701599121094	12
IN060089	2	5	1	358.754364013672	12
IN060090	2	5	1	383.533935546875	12
IN060091	2	5	1	466.6767578125	12
IN060092	2	5	1	522.9794921875	12
IN060093	2	5	1	514.990295410156	12
IN060094	2	5	1	391.611633300781	12
IN060096	2	5	1	309.632934570313	12
IN060097	2	5	1	425.954772949219	12
IN060098	2	5	1	388.164367675781	12
IN060099	2	5	1	552.287963867188	12
IN060100	2	5	1	384.935638427734	12
IN070001	2	5	1	693.111511230469	12
IN070002	2	5	1	575.926147460938	12
IN070003	2	5	1	554.343627929688	12
IN070004	2	5	1	645.834289550781	12
IN070005	2	5	1	545.809753417969	12
IN070006	2	5	1	498.112518310547	12
IN070007	2	5	1	485.739624023438	12
IN070008	2	5	1	526.803344726563	12
IN070009	2	5	1	525.699157714844	12
IN070011	2	5	1	470.786743164063	12
IN070012	2	5	1	534.998107910156	12
IN070013	2	5	1	485.655822753906	12
IN070014	2	5	1	513.613586425781	12
IN070015	2	5	1	465.419921875	12
IN070016	2	5	1	486.541076660156	12
IN070017	2	5	1	495.150848388672	12
IN070018	2	5	1	264.430389404297	12
IN070019	2	5	1	462.486755371094	12
IN070020	2	5	1	514.183715820313	12
IN070021	2	5	1	607.111633300781	12
IN070022	2	5	1	514.597412109375	12
IN070023	2	5	1	534.372253417969	12
IN070024	2	5	1	552.551940917969	12
IN070025	2	5	1	496.480072021484	12
IN070026	2	5	1	514.808288574219	12
IN070027	2	5	1	478.696472167969	12
IN070028	2	5	1	485.173278808594	12
IN070029	2	5	1	479.862121582031	12
IN070030	2	5	1	539.906921386719	12
IN070031	2	5	1	330.602142333984	12
IN070032	2	5	1	476.785339355469	12
IN070033	2	5	1	491.81591796875	12
IN070034	2	5	1	537.148254394531	12
IN070035	2	5	1	508.101715087891	12
IN070036	2	5	1	481.728485107422	12
IN070038	2	5	1	491.210723876953	12
IN070039	2	5	1	474.115783691406	12
IN070040	2	5	1	384.308532714844	12
IN070041	2	5	1	468.541778564453	12
IN070042	2	5	1	447.475555419922	12
IN070043	2	5	1	500.365447998047	12
IN070045	2	5	1	529.902282714844	12
IN070046	2	5	1	506.295562744141	12
IN070047	2	5	1	432.035797119141	12
IN070048	2	5	1	499.881774902344	12
IN070049	2	5	1	466.364379882813	12
IN070050	2	5	1	466.423889160156	12
IN070051	2	5	1	443.216125488281	12
IN070052	2	5	1	724.567199707031	12
IN070053	2	5	1	464.463287353516	12
IN070054	2	5	1	510.182067871094	12
IN070055	2	5	1	513.685546875	12
IN070056	2	5	1	473.797332763672	12
IN070057	2	5	1	482.388366699219	12
IN070058	2	5	1	480.518188476563	12
IN070059	2	5	1	472.467803955078	12
IN070060	2	5	1	443.413421630859	12
IN070061	2	5	1	582.305053710938	12
IN070062	2	5	1	513.416320800781	12
IN070063	2	5	1	472.568206787109	12
IN070064	2	5	1	624.972045898438	12
IN070065	2	5	1	516.490417480469	12
IN070066	2	5	1	673.005737304688	12
IN070067	2	5	1	378.720001220703	12
IN070068	2	5	1	504.721801757813	12
IN070069	2	5	1	377.198608398438	12
IN070070	2	5	1	511.049377441406	12
IN070071	2	5	1	455.442718505859	12
IN070072	2	5	1	504.439575195313	12
IN070074	2	5	1	281.885833740234	12
IN070075	2	5	1	622.808288574219	12
IN070076	2	5	1	548.154357910156	12
IN070077	2	5	1	465.125793457031	12
IN070078	2	5	1	489.628814697266	12
IN070079	2	5	1	510.914520263672	12
IN070080	2	5	1	582.75244140625	12
IN070081	2	5	1	550.85498046875	12
IN070082	2	5	1	572.662658691406	12
IN070083	2	5	1	526.329223632813	12
IN070084	2	5	1	497.654815673828	12
IN070085	2	5	1	535.518310546875	12
IN070086	2	5	1	562.348327636719	12
IN070087	2	5	1	386.828033447266	12
IN070088	2	5	1	504.401763916016	12
IN070089	2	5	1	502.050140380859	12
IN070090	2	5	1	680.195007324219	12
IN070091	2	5	1	506.410552978516	12
IN070092	2	5	1	392.241424560547	12
IN070093	2	5	1	442.409576416016	12
IN070094	2	5	1	549.8876953125	12
IN070095	2	5	1	607.659240722656	12
IN070096	2	5	1	614.351867675781	12
IN070097	2	5	1	659.145568847656	12
IN070098	2	5	1	564.798400878906	12
IN070099	2	5	1	512.989379882813	12
IN070100	2	5	1	468.6181640625	12
IN080001	2	5	1	427.704406738281	12
IN080002	2	5	1	556.257263183594	12
IN080003	2	5	1	518.463134765625	12
IN080004	2	5	1	680.802490234375	12
IN080005	2	5	1	621.2685546875	12
IN080006	2	5	1	607.515319824219	12
IN080007	2	5	1	401.970794677734	12
IN080008	2	5	1	505.375518798828	12
IN080009	2	5	1	536.994750976563	12
IN080010	2	5	1	545.518981933594	12
IN080011	2	5	1	512.211120605469	12
IN080012	2	5	1	528.950439453125	12
IN080013	2	5	1	459.370635986328	12
IN080014	2	5	1	508.816833496094	12
IN080015	2	5	1	272.353240966797	12
IN080016	2	5	1	671.946166992188	12
IN080017	2	5	1	598.485412597656	12
IN080018	2	5	1	503.354766845703	12
IN080019	2	5	1	644.684265136719	12
IN080020	2	5	1	547.220581054688	12
IN080021	2	5	1	541.645812988281	12
IN080022	2	5	1	333.685424804688	12
IN080023	2	5	1	494.131622314453	12
IN080024	2	5	1	559.897399902344	12
IN080025	2	5	1	670.119873046875	12
IN080026	2	5	1	524.711486816406	12
IN080027	2	5	1	499.368774414063	12
IN080028	2	5	1	487.547180175781	12
IN080029	2	5	1	438.847045898438	12
IN080030	2	5	1	564.444213867188	12
IN080031	2	5	1	547.15283203125	12
IN080032	2	5	1	474.140777587891	12
IN080033	2	5	1	583.467590332031	12
IN080034	2	5	1	571.987548828125	12
IN080035	2	5	1	582.492553710938	12
IN080036	2	5	1	492.752624511719	12
IN080037	2	5	1	514.011047363281	12
IN080038	2	5	1	481.163879394531	12
IN080039	2	5	1	229.794586181641	12
IN080040	2	5	1	577.957092285156	12
IN080041	2	5	1	572.830139160156	12
IN080042	2	5	1	405.780029296875	12
IN080043	2	5	1	576.764526367188	12
IN080044	2	5	1	399.030670166016	12
IN080045	2	5	1	493.894622802734	12
IN080046	2	5	1	508.775421142578	12
IN080047	2	5	1	485.866577148438	12
IN080048	2	5	1	582.666381835938	12
IN080049	2	5	1	503.745483398438	12
IN080050	2	5	1	578.129943847656	12
IN080051	2	5	1	555.243103027344	12
IN080052	2	5	1	472.006500244141	12
IN080053	2	5	1	641.977966308594	12
IN080054	2	5	1	418.405364990234	12
IN080055	2	5	1	541.463806152344	12
IN080056	2	5	1	525.277221679688	12
IN080057	2	5	1	441.127380371094	12
IN080058	2	5	1	424.275207519531	12
IN080059	2	5	1	486.828521728516	12
IN080060	2	5	1	573.616943359375	12
IN080061	2	5	1	559.569274902344	12
IN080062	2	5	1	458.053253173828	12
IN080063	2	5	1	575.368225097656	12
IN080064	2	5	1	229.208755493164	12
IN080065	2	5	1	464.627532958984	12
IN080066	2	5	1	631.077514648438	12
IN080067	2	5	1	332.290893554688	12
IN080068	2	5	1	569.348205566406	12
IN080069	2	5	1	561.377014160156	12
IN080070	2	5	1	549.732421875	12
IN080071	2	5	1	330.083801269531	12
IN080072	2	5	1	537.157043457031	12
IN080073	2	5	1	481.807006835938	12
IN080074	2	5	1	266.278350830078	12
IN080075	2	5	1	521.163513183594	12
IN080076	2	5	1	486.012786865234	12
IN080077	2	5	1	529.019714355469	12
IN080078	2	5	1	445.21728515625	12
IN080079	2	5	1	553.559204101563	12
IN080080	2	5	1	552.217163085938	12
IN080081	2	5	1	463.798553466797	12
IN080082	2	5	1	850.432067871094	12
IN080083	2	5	1	549.555297851563	12
IN080084	2	5	1	681.505493164063	12
IN080085	2	5	1	531.506591796875	12
IN080086	2	5	1	595.883117675781	12
IN080087	2	5	1	501.411437988281	12
IN080088	2	5	1	602.866821289063	12
IN080089	2	5	1	552.76123046875	12
IN080090	2	5	1	542.749877929688	12
IN080091	2	5	1	567.398010253906	12
IN080092	2	5	1	687.200866699219	12
IN080093	2	5	1	560.719055175781	12
IN080094	2	5	1	478.910491943359	12
IN080095	2	5	1	549.056945800781	12
IN080096	2	5	1	664.568420410156	12
IN080097	2	5	1	537.971862792969	12
IN080099	2	5	1	250.084991455078	12
IN080100	2	5	1	573.174255371094	12
IN090001	2	5	1	653.580078125	12
IN090002	2	5	1	649.453735351563	12
IN090003	2	5	1	527.016296386719	12
IN090004	2	5	1	595.593139648438	12
IN090005	2	5	1	600.635559082031	12
IN090006	2	5	1	617.631286621094	12
IN090007	2	5	1	661.682495117188	12
IN090008	2	5	1	522.024780273438	12
IN090009	2	5	1	450.71728515625	12
IN090010	2	5	1	479.312774658203	12
IN090011	2	5	1	510.310577392578	12
IN090012	2	5	1	370.248016357422	12
IN090013	2	5	1	480.753112792969	12
IN090014	2	5	1	456.467163085938	12
IN090015	2	5	1	436.375061035156	12
IN090016	2	5	1	468.495208740234	12
IN090017	2	5	1	531.217102050781	12
IN090018	2	5	1	426.735229492188	12
IN090019	2	5	1	509.790466308594	12
IN090020	2	5	1	452.805297851563	12
IN090021	2	5	1	527.543029785156	12
IN090022	2	5	1	452.292053222656	12
IN090023	2	5	1	485.624481201172	12
