CHILDCODE	ACTIDR4	ACTR5	ACTOWNR5	ACTMTHR5	ACTDAYR5	ACTHRSR5	PYMRECR5	PDCASHR5	PDKINDR5	PDTIMER5	PDNMPCR5	KEEPMYR5
111014	2	1	1	12	8	3	0	 	 	 	 	 
111017	1	2	1	12	30	1	0	 	 	 	 	 
111018	1	2	1	12	30	2	0	 	 	 	 	 
111018	2	3	1	12	30	3	0	 	 	 	 	 
111019	1	2	1	12	30	1	0	 	 	 	 	 
111019	2	4	1	8	8	8	1	10	 	2	 	2
111020	1	2	1	12	30	1	0	 	 	 	 	 
111020	2	1	1	12	30	1	0	 	 	 	 	 
111021	1	2	1	12	4	1	0	 	 	 	 	 
111021	2	3	1	12	4	1	0	 	 	 	 	 
111021	3	1	1	12	6	6	0	 	 	 	 	 
111022	1	1	1	12	30	2	0	 	 	 	 	 
111022	2	2	1	12	30	3	0	 	 	 	 	 
111024	1	2	1	12	30	2	0	 	 	 	 	 
111024	2	1	1	12	8	5	0	 	 	 	 	 
111025	1	2	1	12	30	2	0	 	 	 	 	 
111025	2	4	2	3	8	5	0	 	 	 	 	 
111028	1	1	1	12	8	9	0	 	 	 	 	 
111028	2	3	1	12	30	3	0	 	 	 	 	 
111028	3	2	1	12	30	1	0	 	 	 	 	 
111030	1	2	1	1	6	10	0	 	 	 	 	 
111030	2	3	1	1	6	2	0	 	 	 	 	 
111030	3	6	1	7	24	2	5	 	 	3	 	2
111032	1	2	1	12	24	1	0	 	 	 	 	 
111032	2	6	2	1	6	13	1	750	 	4	 	1
111033	1	1	1	12	30	1	0	 	 	 	 	 
111034	1	2	1	12	30	2	0	 	 	 	 	 
111034	2	3	1	12	30	2	0	 	 	 	 	 
111034	3	1	2	12	8	9	1	15	 	2	 	2
111034	4	1	1	12	8	2	0	 	 	 	 	 
111035	1	1	1	12	26	3	0	 	 	 	 	 
111035	2	2	1	12	30	1	0	 	 	 	 	 
111035	3	3	1	12	30	1	0	 	 	 	 	 
111036	1	2	1	12	30	1	0	 	 	 	 	 
111036	2	3	1	12	24	5	0	 	 	 	 	 
111037	1	2	1	12	30	1	0	 	 	 	 	 
111037	2	3	1	12	30	2	0	 	 	 	 	 
111037	3	1	1	12	8	8	0	 	 	 	 	 
111038	1	2	1	12	30	2	0	 	 	 	 	 
111039	1	3	1	12	30	3	0	 	 	 	 	 
111039	2	2	1	12	30	1	0	 	 	 	 	 
111039	3	1	1	12	8	8	0	 	 	 	 	 
111040	1	2	1	12	30	1	0	 	 	 	 	 
111040	2	3	1	12	30	1	0	 	 	 	 	 
111041	1	2	1	12	30	3	0	 	 	 	 	 
111042	1	2	1	12	30	1	0	 	 	 	 	 
111044	1	3	1	12	30	2	0	 	 	 	 	 
111044	2	2	1	12	30	2	0	 	 	 	 	 
111044	3	4	1	12	30	1	0	 	 	 	 	 
111045	1	1	1	12	8	2	0	 	 	 	 	 
111045	2	2	1	12	8	4	0	 	 	 	 	 
111046	1	2	1	12	30	2	5	 	 	2	 	2
111046	2	1	1	12	30	1	0	 	 	 	 	 
111046	3	3	1	12	20	1	0	 	 	 	 	 
111048	1	2	1	12	30	1	0	 	 	 	 	 
111048	2	3	1	12	30	1	0	 	 	 	 	 
111049	1	2	1	12	30	1	0	 	 	 	 	 
111049	2	3	1	12	24	2	5	 	 	3	 	2
111050	1	2	1	12	4	1	0	 	 	 	 	 
111050	2	1	1	12	16	3	0	 	 	 	 	 
111050	3	3	1	12	4	1	0	 	 	 	 	 
111051	1	2	1	12	30	1	5	 	 	1	 	2
111051	2	1	1	12	16	8	0	 	 	 	 	 
111052	1	2	1	12	30	1	0	 	 	 	 	 
111056	1	4	1	5	26	2	1	20	 	3	 	2
111056	2	2	1	12	20	1	0	 	 	 	 	 
111057	1	2	1	12	30	1	0	 	 	 	 	 
111058	1	2	1	12	24	2	0	 	 	 	 	 
111058	2	3	1	12	12	1	0	 	 	 	 	 
111059	1	2	1	12	30	2	0	 	 	 	 	 
111059	2	1	1	12	8	4	0	 	 	 	 	 
111062	1	2	1	12	30	2	0	 	 	 	 	 
111063	1	2	1	12	26	2	0	 	 	 	 	 
111064	1	2	1	12	30	1	0	 	 	 	 	 
111064	2	3	1	12	30	2	0	 	 	 	 	 
111065	1	4	1	12	28	2	0	 	 	 	 	 
111065	2	2	1	12	24	1	0	 	 	 	 	 
111065	3	3	1	12	20	2	0	 	 	 	 	 
111066	1	2	1	12	30	1	0	 	 	 	 	 
111066	2	3	1	12	30	1	0	 	 	 	 	 
111068	1	2	1	12	30	2	0	 	 	 	 	 
111068	2	1	1	7	8	5	0	 	 	 	 	 
111070	1	3	1	6	30	1	0	 	 	 	 	 
111070	2	2	1	12	30	1	0	 	 	 	 	 
111071	1	2	1	12	20	4	0	 	 	 	 	 
111072	1	2	1	12	30	2	0	 	 	 	 	 
111074	1	1	1	2	7	8	0	 	 	 	 	 
111077	1	2	1	12	30	1	0	 	 	 	 	 
111077	2	1	1	12	2	6	0	 	 	 	 	 
111080	1	2	1	12	30	2	0	 	 	 	 	 
111080	2	4	1	12	30	2	0	 	 	 	 	 
111081	1	2	1	12	30	3	2	 	180	5	 	2
111085	1	2	1	12	30	2	0	 	 	 	 	 
111085	2	1	1	12	8	8	0	 	 	 	 	 
111087	1	2	1	12	30	2	0	 	 	 	 	 
111089	1	2	1	12	30	2	0	 	 	 	 	 
111089	2	1	1	12	20	2	0	 	 	 	 	 
111090	1	1	1	12	15	6	0	 	 	 	 	 
111090	2	2	1	12	28	3	0	 	 	 	 	 
111090	3	3	1	12	20	2	0	 	 	 	 	 
111091	1	2	1	12	30	1	0	 	 	 	 	 
111091	2	3	1	12	30	2	0	 	 	 	 	 
111092	1	3	1	12	30	1	0	 	 	 	 	 
111092	2	2	1	12	30	1	0	 	 	 	 	 
111092	3	4	1	2	20	5	0	 	 	 	 	 
111093	1	3	1	12	30	2	0	 	 	 	 	 
111093	2	2	1	12	30	3	0	 	 	 	 	 
111093	3	1	1	12	8	8	0	 	 	 	 	 
111094	1	2	1	12	30	1	0	 	 	 	 	 
111095	1	3	1	12	12	1	0	 	 	 	 	 
111095	2	2	1	12	12	1	0	 	 	 	 	 
111095	3	1	1	12	8	8	0	 	 	 	 	 
111096	1	2	1	12	30	1	0	 	 	 	 	 
111096	2	1	1	8	4	6	0	 	 	 	 	 
111097	1	2	1	12	30	3	0	 	 	 	 	 
111097	2	1	1	12	8	5	5	 	 	3	 	2
111098	1	1	1	12	30	2	0	 	 	 	 	 
111099	1	2	1	12	8	1	0	 	 	 	 	 
111099	2	3	1	12	12	1	0	 	 	 	 	 
111099	3	1	1	12	3	8	5	 	 	2	 	2
111100	1	2	1	12	30	2	0	 	 	 	 	 
111100	2	1	1	12	8	8	1	20	 	2	 	2
111102	1	2	1	12	30	1	0	 	 	 	 	 
121001	1	2	1	12	4	2	0	 	 	 	 	 
121003	1	3	2	12	5	1	0	 	 	 	 	 
121003	2	2	1	12	5	1	0	 	 	 	 	 
121004	1	4	2	1	31	12	1	15	 	2	 	1
121004	2	3	1	12	30	2	0	 	 	 	 	 
121004	3	2	1	12	30	2	0	 	 	 	 	 
121005	1	2	1	12	12	1	0	 	 	 	 	 
121006	1	4	2	1	7	10	1	350	 	3	 	1
121006	2	2	1	12	20	2	0	 	 	 	 	 
121006	3	3	1	12	20	1	0	 	 	 	 	 
121007	1	2	1	12	20	1	0	 	 	 	 	 
121007	2	3	1	12	20	1	0	 	 	 	 	 
121008	1	2	1	12	30	1	0	 	 	 	 	 
121008	2	4	2	1	14	5	1	120	 	3	 	2
121010	1	2	1	12	30	1	0	 	 	 	 	 
121010	2	3	1	12	30	2	0	 	 	 	 	 
121011	1	2	1	12	30	1	0	 	 	 	 	 
121011	2	3	1	12	30	1	0	 	 	 	 	 
121011	3	4	2	2	24	2	3	60	30	3	 	2
121012	1	2	1	12	30	2	0	 	 	 	 	 
121013	1	2	1	12	30	1	0	 	 	 	 	 
121013	2	3	1	12	30	4	0	 	 	 	 	 
121014	1	2	1	12	20	1	0	 	 	 	 	 
121014	2	3	1	12	28	3	0	 	 	 	 	 
121015	1	5	2	1	7	4	1	50	 	3	 	2
121015	2	2	1	12	30	3	0	 	 	 	 	 
121016	1	2	1	12	20	2	0	 	 	 	 	 
121016	2	7	1	5	8	3	5	 	 	2	 	2
121017	1	2	1	12	30	1	0	 	 	 	 	 
121017	2	3	1	12	30	2	0	 	 	 	 	 
121018	1	2	1	12	1	1	0	 	 	 	 	 
121018	2	3	1	12	30	1	0	 	 	 	 	 
121019	1	4	1	12	20	2	5	 	 	2	 	2
121019	2	2	1	12	30	2	0	 	 	 	 	 
121019	3	3	1	12	30	2	0	 	 	 	 	 
121021	1	3	1	12	7	3	0	 	 	 	 	 
121021	2	2	1	12	7	2	0	 	 	 	 	 
121022	1	3	1	12	7	3	0	 	 	 	 	 
121022	2	2	1	12	4	1	0	 	 	 	 	 
121024	1	2	1	12	5	2	0	 	 	 	 	 
121025	1	3	1	11	30	1	0	 	 	 	 	 
121027	1	3	1	12	20	2	0	 	 	 	 	 
121027	2	2	1	12	16	2	0	 	 	 	 	 
121028	1	2	1	12	30	3	0	 	 	 	 	 
121028	2	3	1	10	30	1	0	 	 	 	 	 
121028	3	7	2	1	7	10	2	 	210	3	 	2
121029	1	4	1	12	24	3	0	 	 	 	 	 
121029	2	2	1	12	5	1	0	 	 	 	 	 
121029	3	6	2	6	4	6	1	70	 	2	 	0
121031	1	2	1	12	12	1	0	 	 	 	 	 
121031	2	3	1	12	30	1	0	 	 	 	 	 
121032	1	4	1	12	4	8	0	 	 	 	 	 
121034	1	2	1	12	20	1	0	 	 	 	 	 
121035	1	4	2	4	2	10	1	30	 	2	 	2
121035	2	4	1	12	30	3	0	 	 	 	 	 
121035	3	2	1	12	30	1	0	 	 	 	 	 
121036	1	2	1	12	30	1	0	 	 	 	 	 
121037	1	4	1	2	20	7	1	10	 	2	 	2
121037	2	2	1	12	30	2	0	 	 	 	 	 
121037	3	3	1	12	30	2	0	 	 	 	 	 
121039	1	2	1	12	7	2	0	 	 	 	 	 
121040	1	2	1	12	20	1	0	 	 	 	 	 
121042	1	2	1	12	7	1	0	 	 	 	 	 
121042	2	3	1	12	30	1	0	 	 	 	 	 
121043	1	2	1	12	7	2	0	 	 	 	 	 
121043	2	3	1	12	7	3	0	 	 	 	 	 
121044	1	4	2	12	24	10	1	200	 	3	 	2
121047	1	7	1	12	8	6	5	 	 	3	 	2
121047	2	2	1	12	20	1	0	 	 	 	 	 
121047	3	3	1	12	20	2	0	 	 	 	 	 
121049	1	2	1	12	30	2	0	 	 	 	 	 
121049	2	3	1	12	26	2	0	 	 	 	 	 
121049	3	6	2	1	4	3	2	 	450	4	 	2
121050	1	2	1	12	30	2	0	 	 	 	 	 
121051	1	2	1	12	30	1	0	 	 	 	 	 
121052	1	2	1	12	30	1	0	 	 	 	 	 
121053	1	4	1	1	1	7	0	 	 	 	 	 
121053	2	2	1	12	20	1	0	 	 	 	 	 
121055	1	2	1	12	30	1	0	 	 	 	 	 
121055	2	6	1	2	30	7	1	300	 	3	 	1
121056	1	3	1	12	30	1	0	 	 	 	 	 
121057	1	3	1	12	30	2	0	 	 	 	 	 
121058	1	2	1	12	12	1	0	 	 	 	 	 
121059	1	7	1	12	8	3	0	 	 	 	 	 
121059	2	2	1	12	8	1	0	 	 	 	 	 
121060	1	2	1	12	20	1	0	 	 	 	 	 
121061	1	2	1	12	30	1	0	 	 	 	 	 
121061	2	3	1	12	30	1	0	 	 	 	 	 
121062	1	2	1	12	30	1	0	 	 	 	 	 
121062	2	5	1	12	4	1	0	 	 	 	 	 
121063	1	2	1	12	12	1	5	 	 	1	 	2
121064	1	2	1	12	30	1	0	 	 	 	 	 
121065	1	2	1	12	30	1	0	 	 	 	 	 
121065	2	4	2	3	4	7	0	 	 	 	 	 
121066	1	2	1	12	7	2	0	 	 	 	 	 
121067	1	2	1	12	3	2	0	 	 	 	 	 
121067	2	3	1	12	30	2	0	 	 	 	 	 
121068	1	2	1	12	7	6	0	 	 	 	 	 
121068	2	3	1	12	7	4	0	 	 	 	 	 
121070	1	2	1	12	30	1	0	 	 	 	 	 
121070	2	4	1	1	12	2	0	 	 	 	 	 
121071	1	3	1	12	6	1	0	 	 	 	 	 
121071	2	2	1	12	5	1	0	 	 	 	 	 
121072	1	5	1	9	8	2	0	 	 	 	 	 
121072	2	2	1	12	4	1	0	 	 	 	 	 
121073	1	2	1	12	7	1	0	 	 	 	 	 
121073	2	4	1	12	7	2	0	 	 	 	 	 
121074	1	4	1	12	24	4	2	 	150	4	 	2
121075	1	2	1	12	15	2	0	 	 	 	 	 
121075	2	4	1	2	20	1	0	 	 	 	 	 
121075	3	3	1	12	30	3	0	 	 	 	 	 
121076	1	2	1	12	16	1	0	 	 	 	 	 
121076	2	3	1	12	30	1	0	 	 	 	 	 
121076	3	7	1	2	30	1	0	 	 	 	 	 
121077	1	2	1	12	7	1	0	 	 	 	 	 
121077	2	4	2	12	8	9	1	90	 	2	 	2
121078	1	2	1	12	30	1	0	 	 	 	 	 
121078	2	3	1	12	30	2	0	 	 	 	 	 
121078	3	6	2	7	16	3	1	42	 	3	 	1
121079	1	2	1	12	16	1	0	 	 	 	 	 
121079	2	4	2	12	4	7	1	20	 	2	 	2
121080	1	6	2	1	7	9	1	30	 	2	 	1
121080	2	3	1	3	30	1	0	 	 	 	 	 
121080	3	2	1	12	30	2	0	 	 	 	 	 
121081	1	2	1	12	30	2	0	 	 	 	 	 
121081	2	3	1	12	24	2	0	 	 	 	 	 
121082	1	4	2	1	16	12	1	120	 	2	 	2
121082	2	7	2	6	4	4	1	200	 	3	 	2
121083	1	2	1	12	20	2	0	 	 	 	 	 
121084	1	2	1	12	30	1	0	 	 	 	 	 
121084	2	3	1	6	5	2	0	 	 	 	 	 
121085	1	2	1	12	30	1	0	 	 	 	 	 
121086	1	2	1	12	24	1	0	 	 	 	 	 
121086	2	5	1	12	16	2	0	 	 	 	 	 
121087	1	7	1	12	28	1	0	 	 	 	 	 
121087	2	2	1	12	28	1	0	 	 	 	 	 
121087	3	3	1	12	30	1	0	 	 	 	 	 
121088	1	2	1	12	24	3	0	 	 	 	 	 
121088	2	3	1	12	30	3	0	 	 	 	 	 
121089	1	2	1	12	30	1	0	 	 	 	 	 
121090	1	2	1	12	30	1	0	 	 	 	 	 
121091	1	2	1	12	20	1	0	 	 	 	 	 
121091	2	4	1	12	16	8	5	 	 	3	 	2
121092	1	7	2	5	5	8	1	20	 	2	 	2
121092	2	2	1	12	30	1	0	 	 	 	 	 
121092	3	3	1	12	30	1	0	 	 	 	 	 
121093	1	3	1	12	20	7	0	 	 	 	 	 
121093	2	2	1	12	30	1	0	 	 	 	 	 
121094	1	6	1	12	7	2	1	5	 	2	 	2
121094	2	2	1	12	8	2	0	 	 	 	 	 
121097	1	3	1	12	20	3	5	 	 	7	 	2
121097	2	2	1	12	20	1	0	 	 	 	 	 
121098	1	2	1	12	30	2	0	 	 	 	 	 
121101	1	2	1	12	7	2	0	 	 	 	 	 
121101	2	4	1	2	30	3	1	10	 	2	 	2
131001	1	3	1	12	20	4	0	 	 	 	 	 
131001	2	6	1	2	20	6	2	 	200	4	 	2
131001	3	2	1	12	30	2	0	 	 	 	 	 
131002	1	4	1	12	30	3	0	 	 	 	 	 
131002	2	2	1	12	30	2	0	 	 	 	 	 
131003	1	2	1	12	30	1	0	 	 	 	 	 
131005	1	2	1	12	20	2	0	 	 	 	 	 
131006	1	2	1	12	30	1	0	 	 	 	 	 
131007	1	2	1	12	30	2	0	 	 	 	 	 
131008	1	4	1	1	12	3	5	 	 	2	 	1
131008	2	2	1	12	30	1	0	 	 	 	 	 
131009	1	2	1	12	30	1	0	 	 	 	 	 
131010	1	2	1	12	30	1	0	 	 	 	 	 
131011	1	2	1	12	7	3	5	 	 	2	 	2
131012	1	2	1	12	8	1	0	 	 	 	 	 
131013	1	2	1	12	30	1	0	 	 	 	 	 
131014	1	5	2	2	8	6	1	30	 	2	 	2
131014	2	3	2	12	30	2	0	 	 	 	 	 
131018	1	2	1	12	20	2	0	 	 	 	 	 
131018	2	5	1	12	4	3	5	 	 	2	 	2
131020	1	2	1	12	30	2	0	 	 	 	 	 
131020	2	4	1	12	30	2	0	 	 	 	 	 
131021	1	2	1	12	3	1	0	 	 	 	 	 
131021	2	3	1	12	30	2	0	 	 	 	 	 
131022	1	2	1	12	4	1	0	 	 	 	 	 
131023	1	4	1	12	30	1	5	 	 	2	 	2
131023	2	2	1	12	30	1	0	 	 	 	 	 
131024	1	2	1	12	24	3	0	 	 	 	 	 
131024	2	3	1	12	30	2	0	 	 	 	 	 
131026	1	2	1	11	20	2	0	 	 	 	 	 
131026	2	3	1	11	20	3	0	 	 	 	 	 
131026	3	1	2	1	26	9	1	25	 	2	 	1
131028	1	6	2	1	15	8	1	300	 	3	 	1
131028	2	2	1	12	30	2	0	 	 	 	 	 
131031	1	2	1	12	30	2	1	1	 	2	 	2
131031	2	3	1	12	30	1	0	 	 	 	 	 
131032	1	2	1	12	30	1	0	 	 	 	 	 
131032	2	3	1	12	20	5	0	 	 	 	 	 
131034	1	2	1	12	30	1	0	 	 	 	 	 
131034	2	3	1	12	30	1	0	 	 	 	 	 
131035	1	2	1	12	30	1	0	 	 	 	 	 
131035	2	3	1	12	30	1	0	 	 	 	 	 
131038	1	4	1	12	30	1	0	 	 	 	 	 
131038	2	2	1	12	30	1	0	 	 	 	 	 
131039	1	2	1	12	30	1	0	 	 	 	 	 
131039	2	3	1	12	12	1	0	 	 	 	 	 
131040	1	2	1	12	12	1	0	 	 	 	 	 
131041	1	4	1	12	8	5	5	 	 	2	 	1
131041	2	2	1	12	20	1	0	 	 	 	 	 
131042	1	2	1	12	30	4	0	 	 	 	 	 
131045	1	2	1	12	24	1	0	 	 	 	 	 
131046	1	2	1	12	30	3	0	 	 	 	 	 
131046	2	3	1	12	30	3	0	 	 	 	 	 
131049	1	2	1	12	7	1	0	 	 	 	 	 
131051	1	2	1	12	20	2	0	 	 	 	 	 
131051	2	3	1	12	15	2	0	 	 	 	 	 
131052	1	2	2	12	8	8	5	 	 	2	 	2
131054	1	4	1	12	16	2	5	 	 	2	 	2
131055	1	2	1	12	30	1	0	 	 	 	 	 
131055	2	3	1	12	30	4	0	 	 	 	 	 
131055	3	6	2	5	28	12	1	50	 	2	 	1
131056	1	2	1	12	30	1	0	 	 	 	 	 
131056	2	3	1	12	30	2	0	 	 	 	 	 
131058	1	6	1	1	4	12	1	80	 	2	 	2
131060	1	2	1	11	30	1	0	 	 	 	 	 
131060	2	3	2	1	20	3	1	20	 	2	 	1
131061	1	2	1	12	30	3	0	 	 	 	 	 
131061	2	3	1	12	24	3	0	 	 	 	 	 
131064	1	2	1	12	30	1	0	 	 	 	 	 
131065	1	2	1	12	30	1	0	 	 	 	 	 
131066	1	3	1	12	30	3	0	 	 	 	 	 
131066	2	2	1	12	30	1	0	 	 	 	 	 
131067	1	2	1	12	30	1	0	 	 	 	 	 
131068	1	2	1	12	20	2	0	 	 	 	 	 
131068	2	3	1	12	20	1	0	 	 	 	 	 
131069	1	6	2	2	24	5	1	30	 	3	 	2
131069	2	2	1	12	30	1	0	 	 	 	 	 
131070	1	2	1	12	30	1	0	 	 	 	 	 
131070	2	3	1	12	30	2	0	 	 	 	 	 
131071	1	2	1	12	30	1	1	10	 	3	 	2
131074	1	2	1	12	30	2	0	 	 	 	 	 
131075	1	2	1	12	30	1	0	 	 	 	 	 
131075	2	3	1	12	30	2	0	 	 	 	 	 
131076	1	3	1	12	30	1	0	 	 	 	 	 
131076	2	2	1	12	30	2	0	 	 	 	 	 
131080	1	2	1	12	30	1	0	 	 	 	 	 
131081	1	2	1	12	7	1	0	 	 	 	 	 
131082	1	2	1	12	30	2	0	 	 	 	 	 
131082	2	1	1	12	30	2	0	 	 	 	 	 
131082	3	4	1	5	8	2	0	 	 	 	 	 
131083	1	4	1	12	3	2	0	 	 	 	 	 
131083	2	2	1	12	30	1	0	 	 	 	 	 
131084	1	2	1	12	30	2	0	 	 	 	 	 
131084	2	3	1	12	30	5	5	 	 	2	 	2
131085	1	2	1	12	20	1	0	 	 	 	 	 
131086	1	2	1	12	7	1	0	 	 	 	 	 
131087	1	6	2	1	24	8	1	15	 	2	 	2
131087	2	2	1	12	30	3	0	 	 	 	 	 
131088	1	2	1	12	12	1	0	 	 	 	 	 
131089	1	5	2	1	24	8	1	120	 	3	 	2
131089	2	2	1	2	8	1	0	 	 	 	 	 
131089	3	3	1	3	12	1	0	 	 	 	 	 
131090	1	2	2	12	4	8	1	20	 	2	 	2
131091	1	3	1	12	8	1	0	 	 	 	 	 
131091	2	2	1	12	7	2	0	 	 	 	 	 
131092	1	2	1	12	30	2	0	 	 	 	 	 
131093	1	4	1	12	10	4	0	 	 	 	 	 
131093	2	3	1	12	30	2	0	 	 	 	 	 
131093	3	2	1	12	30	2	0	 	 	 	 	 
131094	1	4	2	3	4	3	1	15	 	2	 	1
131094	2	2	1	12	30	1	0	 	 	 	 	 
131095	1	2	1	12	30	1	0	 	 	 	 	 
131095	2	3	1	12	12	3	0	 	 	 	 	 
131098	1	3	2	3	20	1	1	30	 	1	 	2
131098	2	2	1	12	30	1	0	 	 	 	 	 
131099	1	3	1	12	24	2	0	 	 	 	 	 
131099	2	2	1	12	24	2	0	 	 	 	 	 
131100	1	2	1	12	3	1	0	 	 	 	 	 
131100	2	3	1	12	5	4	0	 	 	 	 	 
131101	1	2	1	12	30	2	0	 	 	 	 	 
131101	2	3	1	12	20	4	0	 	 	 	 	 
131102	1	2	1	12	30	1	0	 	 	 	 	 
141003	1	2	1	12	30	1	0	 	 	 	 	 
141003	2	3	1	12	30	1	0	 	 	 	 	 
141006	1	7	1	12	8	3	1	10	 	2	 	2
141006	2	2	1	12	30	3	0	 	 	 	 	 
141006	3	3	1	12	30	2	0	 	 	 	 	 
141008	1	2	1	12	5	3	0	 	 	 	 	 
141009	1	2	1	12	30	2	0	 	 	 	 	 
141011	1	2	1	12	30	1	0	 	 	 	 	 
141013	1	7	2	2	4	12	0	 	 	 	 	 
141013	2	2	1	12	30	2	0	 	 	 	 	 
141015	1	7	2	1	8	5	2	 	64	4	 	88
141017	1	2	1	12	30	1	0	 	 	 	 	 
141018	1	3	1	12	8	1	0	 	 	 	 	 
141019	1	3	1	12	12	2	0	 	 	 	 	 
141019	2	2	1	12	30	1	0	 	 	 	 	 
141019	3	4	1	12	8	3	0	 	 	 	 	 
141020	1	2	1	12	30	2	0	 	 	 	 	 
141022	1	3	1	12	6	1	0	 	 	 	 	 
141024	1	2	1	12	30	1	0	 	 	 	 	 
141025	1	2	1	12	30	1	0	 	 	 	 	 
141026	1	7	2	12	24	4	5	 	 	3	 	2
141026	2	2	1	12	30	1	0	 	 	 	 	 
141027	1	2	1	12	28	1	0	 	 	 	 	 
141028	1	2	1	12	12	1	0	 	 	 	 	 
141028	2	4	1	12	16	4	1	15	 	2	 	1
141029	1	2	1	12	30	1	0	 	 	 	 	 
141030	1	7	1	2	2	8	5	 	 	2	 	1
141031	1	2	1	10	4	1	0	 	 	 	 	 
141031	2	7	2	2	24	8	1	100	 	3	 	2
141032	1	2	1	12	20	1	0	 	 	 	 	 
141033	1	3	1	12	24	1	0	 	 	 	 	 
141034	1	2	1	12	30	2	0	 	 	 	 	 
141035	1	4	1	12	30	3	0	 	 	 	 	 
141035	2	2	1	12	30	1	0	 	 	 	 	 
141037	1	2	1	12	30	4	0	 	 	 	 	 
141038	1	2	1	12	30	3	0	 	 	 	 	 
141038	2	3	1	12	30	2	0	 	 	 	 	 
141039	1	3	1	12	30	3	0	 	 	 	 	 
141039	2	4	1	12	8	2	5	 	 	3	 	2
141039	3	2	1	12	30	1	0	 	 	 	 	 
141040	1	3	1	12	24	1	0	 	 	 	 	 
141040	2	2	1	12	24	1	0	 	 	 	 	 
141041	1	2	1	12	30	1	0	 	 	 	 	 
141042	1	2	1	12	30	2	0	 	 	 	 	 
141044	1	2	1	12	30	2	0	 	 	 	 	 
141044	2	3	1	12	30	2	0	 	 	 	 	 
141046	1	3	1	12	30	5	0	 	 	 	 	 
141046	2	2	1	12	30	2	0	 	 	 	 	 
141048	1	3	1	12	30	1	0	 	 	 	 	 
141048	2	2	1	12	30	1	0	 	 	 	 	 
141049	1	2	1	12	30	2	0	 	 	 	 	 
141051	1	2	1	12	30	2	0	 	 	 	 	 
141056	1	7	2	2	4	5	1	100	 	2	 	1
141056	2	2	1	12	12	1	0	 	 	 	 	 
141057	1	7	1	12	20	1	0	 	 	 	 	 
141059	1	2	1	12	20	1	0	 	 	 	 	 
141059	2	4	1	12	26	3	0	 	 	 	 	 
141060	1	2	1	12	15	1	0	 	 	 	 	 
141061	1	2	1	12	24	1	0	 	 	 	 	 
141061	2	7	1	12	26	2	0	 	 	 	 	 
141063	1	2	1	12	30	1	0	 	 	 	 	 
141064	1	2	1	12	30	1	0	 	 	 	 	 
141065	1	2	1	12	24	1	0	 	 	 	 	 
141065	2	6	2	6	20	4	1	50	 	3	 	1
141066	1	3	1	12	24	1	0	 	 	 	 	 
141066	2	2	1	12	30	2	0	 	 	 	 	 
141067	1	2	1	12	30	2	0	 	 	 	 	 
141068	1	2	1	12	30	2	0	 	 	 	 	 
141068	2	6	1	3	15	10	1	200	 	3	 	1
141069	1	2	1	12	30	1	0	 	 	 	 	 
141070	1	2	1	12	30	1	0	 	 	 	 	 
141071	1	2	1	12	30	2	0	 	 	 	 	 
141071	2	3	1	8	16	2	0	 	 	 	 	 
141072	1	2	1	12	30	2	0	 	 	 	 	 
141073	1	2	1	12	20	1	0	 	 	 	 	 
141073	2	4	1	12	20	1	0	 	 	 	 	 
141074	1	3	1	11	26	4	0	 	 	 	 	 
141074	2	2	1	12	30	1	0	 	 	 	 	 
141075	1	7	2	3	4	8	5	 	 	2	 	2
141075	2	3	1	12	30	2	0	 	 	 	 	 
141075	3	2	1	12	30	2	0	 	 	 	 	 
141077	1	2	1	12	30	1	0	 	 	 	 	 
141077	2	3	2	8	12	2	0	 	 	 	 	 
141078	1	2	1	12	30	1	0	 	 	 	 	 
141079	1	2	1	12	20	1	0	 	 	 	 	 
141079	2	3	1	12	30	1	0	 	 	 	 	 
141080	1	2	2	12	4	3	0	 	 	 	 	 
141080	2	2	1	12	8	2	0	 	 	 	 	 
141081	1	3	2	1	2	1	1	15	 	1	 	2
141082	1	2	1	12	8	1	0	 	 	 	 	 
141083	1	2	1	12	20	1	0	 	 	 	 	 
141084	2	4	1	1	2	9	0	 	 	 	 	 
141085	1	2	1	12	20	1	0	 	 	 	 	 
141086	1	4	1	3	30	3	0	 	 	 	 	 
141088	1	4	2	1	2	6	1	200	 	4	 	1
141088	2	2	1	12	30	2	0	 	 	 	 	 
141088	3	3	1	12	30	2	0	 	 	 	 	 
141089	1	7	2	1	1	6	1	10	 	2	 	2
141089	2	2	1	6	20	1	0	 	 	 	 	 
141089	3	3	1	6	30	3	0	 	 	 	 	 
141090	1	2	1	12	30	1	0	 	 	 	 	 
141090	2	7	2	1	2	2	0	 	 	 	 	 
141091	1	2	1	12	30	1	0	 	 	 	 	 
141092	1	2	1	12	30	1	0	 	 	 	 	 
141093	1	2	1	12	30	1	0	 	 	 	 	 
141094	1	2	1	12	30	1	0	 	 	 	 	 
141094	2	1	1	12	8	5	0	 	 	 	 	 
141095	1	2	1	12	26	2	0	 	 	 	 	 
141095	2	7	1	12	7	12	2	 	20	2	 	0
141095	3	3	1	12	30	1	0	 	 	 	 	 
141096	1	2	1	12	24	1	0	 	 	 	 	 
141096	2	4	2	5	12	4	1	15	 	2	 	2
141096	3	3	1	12	24	2	0	 	 	 	 	 
141096	4	4	1	12	30	1	0	 	 	 	 	 
