PLACEID	LCPRIDR4	PPSTD0101	CDVEN0101	CDIR0101	PPSTD0102	CDVEN0102	CDIR0102	PRCESTND
84	18	14	1	1	15	1	3	14
84	19	80	1	1	75	1	3	75
84	20	80	1	1	78	1	3	78
84	21	80	1	1	76	1	3	76
84	22	-88	16	1	-88	16	3	-88
84	23	15	1	1	16	1	3	15
84	24	42	1	1	38	1	3	38
84	25	40	1	1	40	1	3	40
84	26	290	1	1	295	1	3	290
84	27	-88	1	1	-88	16	3	-88
84	28	-88	16	1	-88	16	3	-88
84	29	64	1	1	60	1	3	60
84	30	4	1	1	4	1	3	4
84	31	-88	16	1	-88	16	3	-88
84	32	160	6	1	170	6	3	160
84	33	400	6	1	400	6	3	400
84	34	120	6	1	130	6	3	120
84	35	390	6	1	380	6	3	380
84	36	150	6	1	140	6	3	140
84	37	70	6	1	75	6	3	70
84	39	28	1	1	25	1	3	25
84	40	25	1	1	23	1	3	23
84	41	20	1	1	20	1	3	20
84	42	60	1	1	58	1	3	58
84	43	35	1	1	40	1	3	35
84	44	300	1	1	310	1	3	300
84	45	-88	16	1	-88	16	3	-88
84	46	38	1	1	40	1	3	38
84	47	80	1	1	75	1	3	75
84	48	16	1	1	14	1	3	14
84	49	300	1	1	320	1	3	300
84	50	60	1	1	70	1	3	60
84	51	80	1	1	70	1	3	70
84	52	160	1	1	170	1	3	160
84	53	40	1	1	40	1	3	40
84	54	18	1	1	20	1	3	18
84	55	110	1	1	100	1	3	100
84	56	15	1	1	15	1	3	15
84	57	110	1	1	120	1	3	110
84	59	-88	16	1	-88	16	3	-88
85	1	16	1	1	15	1	2	15
85	2	115	1	1	120	1	2	115
85	3	200	1	3	210	1	6	200
85	4	150	1	3	155	1	6	150
85	5	340	1	3	350	1	6	340
85	6	240	1	3	245	1	6	240
85	7	14	9	4	13	9	5	13
85	8	2	9	4	2	9	5	2
85	9	5	9	4	5	9	5	5
85	10	14	9	4	13	9	5	13
85	11	55	1	1	58	1	2	55
85	12	10	1	1	8	1	2	8
85	13	30	1	1	30	1	2	30
85	14	43	1	1	40	1	2	40
85	15	24	1	1	25	1	2	24
85	16	-88	16	1	-88	16	2	-88
85	17	25	1	1	26	1	2	25
85	18	14	1	1	16	1	2	14
85	19	70	1	1	72	1	2	70
85	20	65	1	1	66	1	2	65
85	21	75	1	1	73	1	2	73
85	22	-88	16	1	-88	16	2	-88
85	23	15	1	1	14	1	2	14
85	24	35	1	1	36	1	2	35
85	25	40	1	1	40	1	2	40
85	26	300	1	1	300	1	2	300
85	27	-88	16	1	-88	16	2	-88
85	28	-88	16	1	-88	16	2	-88
85	29	50	1	1	55	1	2	50
85	30	4	1	1	4	1	2	4
85	31	-88	16	1	-88	16	2	-88
85	32	150	6	1	150	6	2	150
85	33	400	6	1	400	6	2	400
85	34	120	6	1	130	6	2	120
85	35	390	6	1	400	6	2	390
85	36	150	6	1	160	6	2	150
85	37	70	6	1	75	6	2	70
85	39	28	1	1	30	1	2	28
85	40	27	1	1	26	1	2	26
85	41	20	1	1	21	1	2	20
85	42	47	1	1	45	1	2	45
85	43	40	1	1	37	1	2	37
85	44	300	1	1	305	1	2	300
85	45	-88	16	1	-88	16	2	-88
85	46	34	1	1	33	1	2	33
85	47	78	1	1	80	1	2	78
85	48	12	1	1	13	1	2	12
85	49	320	1	1	330	1	2	320
85	50	50	1	1	55	1	2	50
85	51	100	1	1	95	1	2	95
85	52	140	1	1	150	1	2	140
85	53	40	1	1	45	1	2	40
85	54	10	1	1	15	1	2	10
85	55	100	1	1	110	1	2	100
85	56	15	1	1	15	1	2	15
85	57	110	1	1	120	1	2	110
85	59	-88	16	1	-88	16	2	-88
86	1	12	1	2	13	1	3	12
86	2	140	1	2	130	1	3	130
86	3	220	1	4	210	1	5	210
86	4	210	1	4	200	1	5	200
86	5	360	1	4	350	1	5	350
86	6	230	1	4	220	1	5	220
86	7	16	9	7	6	9	8	6
86	8	1	9	7	1	9	8	1
86	9	5	9	7	5	9	8	5
86	10	11	9	7	12	9	8	11
86	11	42	1	2	41	1	3	41
86	12	9	1	2	9	1	3	9
86	13	29	1	2	28	1	3	28
86	14	42	1	2	44	1	3	42
86	15	29	1	2	28	1	3	28
86	16	-88	16	2	-88	16	3	-88
86	17	21	1	2	22	1	3	21
86	18	18	1	2	18	1	3	18
86	19	73	1	2	74	1	3	73
86	20	69	1	2	70	1	3	69
86	21	85	1	2	84	1	3	84
86	22	17	1	2	19	1	3	17
86	23	14	1	2	13	1	3	13
86	24	41	1	2	42	1	3	41
86	25	36	1	2	40	1	3	36
86	26	305	1	2	300	1	3	300
86	27	-88	16	2	-88	16	3	-88
86	28	-88	16	2	-88	16	3	-88
86	29	60	1	2	60	1	3	60
86	30	4	1	2	4	1	3	4
86	31	-88	16	2	-88	16	3	-88
86	32	170	6	2	160	6	3	160
86	33	420	6	2	420	6	3	420
86	34	110	6	2	115	6	3	115
86	35	420	6	2	420	6	3	420
86	36	210	6	2	200	6	3	200
86	37	100	6	2	95	6	3	95
86	39	28	1	2	29	1	3	28
86	40	23	5	2	24	5	3	23
86	41	18	5	2	15	5	3	15
86	42	30	5	2	30	5	3	30
86	43	8	5	2	7	5	3	7
86	44	330	1	2	340	1	3	330
86	45	-88	16	2	-88	16	3	-88
86	46	34	1	2	33	1	3	33
86	47	84	1	2	83	1	3	83
86	48	13	1	2	14	1	3	13
86	49	405	1	2	410	1	3	405
86	50	70	1	2	80	1	3	70
86	51	160	1	2	170	1	3	160
86	52	175	1	2	180	1	3	175
86	53	35	5	2	40	5	3	35
86	54	25	5	2	23	5	3	23
86	55	55	5	2	60	5	3	55
86	56	11	1	2	12	1	3	11
86	57	120	1	2	130	1	3	120
86	59	-88	88	 	-88	88	 	-88
87	1	11	1	1	12	1	4	11
87	2	130	1	1	120	1	4	120
87	3	230	1	6	210	1	7	210
87	4	220	1	6	200	1	7	200
87	5	340	1	6	350	1	7	340
87	6	210	1	6	220	1	7	210
87	7	5	9	2	4	9	5	4
87	8	1	9	2	1	9	5	1
87	9	4	9	2	4	9	5	4
87	10	12	9	2	13	9	5	12
87	11	40	1	1	42	1	4	40
87	12	9	1	1	9	1	4	9
87	13	26	1	1	27	1	4	26
87	14	42	1	1	43	1	4	42
87	15	28	1	1	27	1	4	27
87	16	-88	16	1	-88	16	4	-88
87	17	20	1	1	21	1	4	20
87	18	17	1	1	16	1	2	16
87	19	75	1	1	74	1	4	74
87	20	70	1	1	71	1	4	70
87	21	90	1	1	90	1	4	90
87	22	18	1	1	17	1	4	17
87	23	13	1	1	14	1	4	13
87	24	42	1	1	42	1	4	42
87	25	34	1	1	36	1	4	34
87	26	300	1	1	295	1	4	295
87	27	-88	16	1	-88	16	4	-88
87	28	-88	16	1	-88	16	4	-88
87	29	60	1	1	60	1	4	60
87	30	4.5	1	1	4	1	4	4
87	31	-88	16	1	-88	16	4	-88
87	32	160	6	1	150	6	4	150
87	33	410	6	1	420	6	4	410
87	34	120	6	1	125	6	4	120
87	35	410	6	1	420	6	4	410
87	36	200	6	1	190	6	4	190
87	37	90	6	1	100	6	4	990
87	39	30	5	1	30	5	4	30
87	40	26	5	1	25	5	4	25
87	41	20	5	1	15	5	4	15
87	42	30	5	1	32	5	4	30
87	43	5	5	1	8	5	4	5
87	44	340	1	1	350	1	4	340
87	45	-88	16	1	-88	16	4	-88
87	46	35	1	1	34	1	4	34
87	47	85	1	1	83	1	4	83
87	48	14	1	1	13	1	4	13
87	49	400	1	1	410	1	4	400
87	50	60	1	1	70	1	4	60
87	51	170	1	1	180	1	4	170
87	52	180	1	1	170	1	4	170
87	53	40	5	1	35	5	4	35
87	54	22	5	1	25	5	4	22
87	55	50	5	1	60	5	4	50
87	56	10	1	1	12	1	4	10
87	57	120	1	1	130	1	4	120
87	59	-88	88	 	-88	88	 	-88
88	1	11	1	1	12	1	2	11
88	2	110	1	1	120	1	2	110
88	3	230	1	5	210	1	6	210
88	4	220	1	5	200	1	6	200
88	5	330	1	5	340	1	6	330
88	6	210	1	5	220	1	6	210
88	7	15	9	3	14	9	4	14
88	8	1	9	3	1	9	4	1
88	9	4	9	3	4	9	4	4
88	10	11	9	3	12	9	4	11
88	11	40	1	1	42	1	2	40
88	12	9	1	1	9	1	2	9
88	13	26	1	1	27	1	2	26
88	14	42	1	1	43	1	2	42
88	15	28	1	1	27	1	2	27
88	16	-88	16	1	-88	16	2	-88
88	17	20	1	1	21	1	2	20
88	18	17	1	1	16	1	2	16
88	19	75	1	1	74	1	2	74
88	20	70	1	1	71	1	2	70
88	21	90	1	1	90	1	2	90
88	22	18	1	1	17	1	2	17
88	23	12	1	1	13	1	2	12
88	24	42	1	1	40	1	2	40
88	25	34	1	1	36	1	2	34
88	26	300	1	1	295	1	2	295
88	27	-88	16	1	-88	16	2	-88
88	28	-88	16	1	-88	16	2	-88
88	29	60	1	1	60	1	2	60
88	30	4.5	1	1	4	1	2	4
88	31	-88	16	1	-88	16	2	-88
88	32	140	6	1	150	6	2	140
88	33	420	6	1	410	6	2	410
88	34	120	6	1	125	6	2	120
88	35	410	6	1	430	6	2	410
88	36	200	6	1	190	6	2	190
88	37	90	6	1	100	6	2	90
88	39	30	1	1	30	1	2	30
88	40	26	1	1	25	1	2	25
88	41	20	5	1	15	5	2	15
88	42	30	1	1	32	1	2	30
88	43	5	5	1	8	5	2	5
88	44	340	1	1	350	1	2	340
88	45	-88	16	1	-88	16	2	-88
88	46	35	1	1	34	1	2	34
88	47	82	1	1	83	1	2	82
88	48	14	1	1	13	1	2	13
88	49	400	1	1	410	1	2	400
88	50	50	1	1	60	1	2	50
88	51	160	1	1	170	1	2	160
88	52	180	1	1	170	1	2	170
88	53	40	5	1	45	5	2	40
88	54	22	5	1	25	5	2	22
88	55	50	5	1	60	5	2	50
88	56	10	1	1	10	1	2	10
88	57	120	1	1	130	1	2	120
88	59	-88	88	 	-88	88	 	-88
89	1	10	1	12	12	1	13	11
89	2	210	1	20	230	1	21	230
89	3	300	1	16	290	1	17	300
89	4	200	1	16	180	1	17	200
89	5	350	1	16	340	1	17	350
89	6	450	1	16	475	17	17	450
89	7	13	1	10	13	1	11	13
89	8	1	1	10	1	1	11	1
89	9	5	1	10	5	1	11	5
89	10	10	1	10	10	1	11	10
89	11	40	1	12	40	1	13	40
89	12	10	1	12	10	1	13	10
89	13	15	8	12	15	8	13	15
89	14	45	1	12	44	1	13	45
89	15	25	1	12	28	1	13	26
89	16	32	1	12	30	1	13	32
89	17	38	1	12	36	1	13	36
89	18	0	16	12	0	16	13	0
89	19	75	1	12	78	1	13	77
89	20	75	1	12	73	1	13	75
89	21	87	1	12	90	1	13	89
89	22	45	1	12	46	1	13	46
89	23	16	1	12	15	1	13	14
89	24	40	1	12	41	1	13	41
89	25	38	1	12	38	1	13	38
89	26	200	1	12	200	1	13	200
89	27	0	16	12	0	16	13	0
89	28	0	16	12	0	16	13	0
89	29	10	1	12	10	1	13	10
89	30	4	1	12	4	1	13	4
89	31	0	16	12	0	16	13	0
89	32	180	6	14	170	6	15	180
89	33	370	6	14	360	6	15	370
89	34	135	6	14	136	6	15	135
89	35	360	6	14	360	6	15	360
89	36	72	6	14	71	6	15	72
89	37	0	16	14	0	16	15	0
89	39	20	5	18	20	5	19	20
89	40	35	5	18	34	5	19	35
89	41	15	5	18	14	5	19	14
89	42	13	5	18	12	5	19	13
89	43	10	5	18	10	5	19	10
89	44	340	1	12	341	1	13	340
89	45	310	1	12	310	1	13	310
89	46	38	1	12	37	1	13	38
89	47	68	1	12	67	1	13	68
89	48	13	1	12	13	1	13	13
89	49	350	1	12	350	1	13	350
89	50	50	1	12	50	1	13	50
89	51	55	1	12	55	1	13	55
89	52	300	1	12	310	1	13	310
89	53	35	3	18	36	3	19	36
89	54	20	5	18	22	5	19	21
89	55	60	5	18	62	5	19	60
89	56	18	1	12	18	1	13	18
89	57	500	1	22	495	1	22	500
89	59	4	5	18	4	5	19	4
90	1	10	1	20	10	1	21	10
90	2	100	1	30	100	1	31	100
90	3	350	1	14	300	1	15	330
90	4	100	1	14	110	1	15	110
90	5	300	1	14	230	1	15	230
90	6	450	1	14	500	1	15	450
90	7	13	9	28	13	9	29	13
90	8	1	9	28	1	9	29	1
90	9	5	9	28	5	9	29	5
90	10	10	9	28	10	9	29	10
90	11	40	1	20	40	1	21	40
90	12	10	1	20	10	1	21	10
90	13	15	8	20	15	8	21	15
90	14	38	1	20	40	1	21	40
90	15	25	9	20	23	1	21	25
90	16	30	1	20	30	1	21	30
90	17	36	1	20	36	1	21	36
90	18	0	88	20	0	88	21	0
90	19	70	1	20	75	1	21	75
90	20	72	1	20	80	1	21	75
90	21	65	1	20	63	1	21	63
90	22	45	1	20	45	1	21	45
90	23	14	1	24	15	1	25	14
90	24	43	7	20	43	7	21	43
90	25	34	3	20	34	3	21	34
90	26	200	1	20	200	1	21	200
90	27	0	16	25	0	16	24	0
90	28	0	16	24	0	16	25	0
90	29	10	17	24	10	17	25	10
90	30	3	1	20	3	1	21	3
90	31	0	16	24	0	16	25	0
90	32	180	6	18	150	6	26	150
90	33	350	6	18	360	6	19	350
90	34	140	6	18	135	6	19	140
90	35	350	6	18	360	6	19	350
90	36	70	3	18	70	3	19	70
90	37	0	88	31	0	88	31	0
90	39	30	3	22	30	3	23	30
90	40	20	3	22	20	3	23	20
90	41	20	3	22	18	3	23	20
90	42	50	3	22	50	3	23	50
90	43	30	3	22	30	3	23	30
90	44	340	1	20	340	1	21	340
90	45	610	1	20	610	1	21	610
90	46	34	1	20	35	1	21	35
90	47	68	1	20	67	1	21	68
90	48	14	1	20	13	1	21	13
90	49	360	1	20	350	1	21	350
90	50	50	1	20	50	1	21	50
90	51	140	1	20	135	1	21	135
90	52	200	17	24	190	17	25	190
90	53	30	3	22	25	3	23	30
90	54	15	3	22	15	3	23	15
90	55	60	3	22	62	3	23	60
90	56	18	1	24	18	1	25	18
90	57	480	1	33	480	1	33	480
90	59	0	88	 	0	88	 	0
91	1	16	1	10	17	1	11	16
91	2	250	1	20	275	1	21	255
91	3	455	1	18	475	1	19	460
91	4	200	1	18	190	1	19	190
91	5	350	1	18	360	1	19	350
91	6	400	1	18	410	1	19	400
91	7	13	1	8	13	1	9	13
91	8	1	1	8	1	1	9	1
91	9	5	1	8	5	1	9	5
91	10	10	1	8	10	1	9	10
91	11	42	1	6	40	1	7	41
91	12	10	1	6	10	1	7	10
91	13	1515	8	6	15	8	7	15
91	14	45	1	6	44	1	7	45
91	15	25	1	6	26	1	7	26
91	16	30	1	6	30	1	7	30
91	17	38	1	6	37	1	7	38
91	18	0	16	6	0	16	7	0
91	19	74	1	6	75	1	7	74
91	20	78	1	6	77	1	7	78
91	21	81	1	6	80	1	7	81
91	22	46	1	6	45	1	7	46
91	23	15	1	14	15	1	15	15
91	24	40	1	6	41	1	7	41
91	25	38	1	14	40	1	15	38
91	26	200	1	14	210	1	15	200
91	27	0	16	1	0	16	1	0
91	28	0	16	1	0	16	1	0
91	29	56	1	14	56	1	15	56
91	30	4	1	6	4	1	7	4
91	31	0	16	2	0	16	2	0
91	32	180	6	16	180	6	17	180
91	33	380	6	16	380	6	17	380
91	34	135	6	16	140	6	17	138
91	35	380	6	16	375	6	17	375
91	36	75	6	16	74	6	17	5
91	37	0	16	3	0	16	3	0
91	39	25	5	23	26	5	24	25
91	40	35	5	23	36	5	24	35
91	41	15	5	23	15	5	24	14
91	42	12	5	23	15	5	24	13
91	43	10	5	23	11	5	24	10
91	44	330	1	6	340	1	7	340
91	45	310	1	6	310	1	7	310
91	46	36	1	6	35	1	7	35
91	47	70	1	6	69	1	7	69
91	48	14	1	6	14	1	7	14
91	49	350	1	6	350	1	7	350
91	50	60	1	6	55	1	7	60
91	51	55	1	6	55	1	7	55
91	52	13	1	14	13	1	15	13
91	53	35	3	23	35	3	24	35
91	54	15	3	23	15	3	24	15
91	55	65	3	23	65	3	24	65
91	56	18	1	14	18	1	15	18
91	57	480	8	25	490	8	25	500
91	59	0	88	 	0	88	 	0
92	1	10	15	11	10	15	12	9
92	2	180	1	13	180	1	14	145
92	3	230	1	15	230	1	16	215
92	4	80	1	15	80	1	16	75
92	5	230	1	15	220	1	16	200
92	6	150	1	15	150	1	16	130
92	7	17.5	9	17	17.5	9	18	16.25
92	8	1.5	9	17	1.5	9	18	1.14999997615814
92	9	4	9	17	4	9	18	3.5
92	10	12	9	17	12	9	18	10.3000001907349
92	11	5	1	11	5	1	19	4.5
92	12	18	1	11	18	1	19	17
92	13	40	1	19	40	1	20	32
92	14	24	1	11	23	1	19	22
92	15	25	1	19	23	1	20	21
92	16	40	1	19	40	1	20	38
92	17	30	1	19	30	1	20	28
92	18	32	1	19	32	1	20	30
92	19	75	1	11	73	1	19	70
92	20	55	1	11	53	1	19	50
92	21	75	1	11	73	1	19	70
92	22	30	1	19	30	1	20	28
92	23	10	1	19	10	1	20	9
92	24	30	1	19	28	1	20	26
92	25	42	1	21	42	1	22	40
92	26	180	1	19	180	1	20	175
92	27	0	88	31	0	88	29	0
92	28	160	1	21	160	1	22	157
92	29	43	1	21	43	1	22	40
92	30	4	1	11	4	1	19	3.75
92	31	0	88	28	0	88	16	0
92	32	0	88	27	0	88	21	0
92	33	440	6	23	440	6	24	390
92	34	130	6	23	130	6	24	110
92	35	400	6	23	400	6	24	360
92	36	90	6	25	90	6	26	70
92	37	340	6	25	340	6	26	300
92	39	18	1	11	17	5	27	16
92	40	15	5	27	15	5	28	16
92	41	18	5	27	18	5	28	17
92	42	60	1	11	58	1	19	54
92	43	45	1	11	43	5	27	41
92	44	210	1	19	210	1	20	205
92	45	650	1	19	650	1	20	630
92	46	40	1	19	40	1	20	38
92	47	73	1	11	70	1	20	65
92	48	10	1	11	10	1	20	9
92	49	310	1	19	310	1	20	300
92	50	53	1	19	50	1	20	45
92	51	105	1	19	100	1	20	90
92	52	200	1	29	200	1	30	180
92	53	30	1	31	30	1	32	24
92	54	15	1	31	15	1	32	13
92	55	80	1	31	80	1	32	75
92	56	11	1	29	12	1	30	10
92	57	560	1	33	560	1	34	480
92	59	-88	88	 	0	88	 	0
93	1	7	1	4	7	1	5	7
93	2	150	1	8	150	1	9	150
93	3	150	1	8	150	1	9	150
93	4	200	1	8	200	1	9	200
93	5	250	1	8	300	1	9	275
93	6	300	1	8	275	1	9	288
93	7	25	9	6	25	9	7	25
93	8	1	9	6	1	9	7	1
93	9	3	1	6	3	1	7	3
93	10	5	9	6	5	9	7	5
93	11	30	1	4	30	1	5	30
93	12	10	1	4	10	1	5	10
93	13	35	1	4	35	1	5	35
93	14	40	1	4	30	1	5	35
93	15	30	1	4	32	1	5	31
93	16	30	1	4	30	1	5	30
93	17	15	1	4	15	1	5	15
93	18	20	1	4	20	1	5	20
93	19	80	1	4	80	1	5	80
93	20	90	1	4	90	1	5	90
93	21	100	1	4	100	1	5	100
93	22	45	1	4	45	1	5	45
93	23	10	1	4	10	1	5	10
93	24	38	1	4	40	1	5	39
93	25	40	1	4	40	1	5	40
93	26	280	1	4	250	1	5	265
93	27	300	1	4	300	1	5	300
93	28	160	1	4	160	1	5	160
93	29	40	1	4	40	1	5	40
93	30	4	1	4	4	1	5	4
93	31	150	1	4	150	1	5	150
93	32	140	1	12	140	1	13	140
93	33	350	1	12	350	1	13	350
93	34	160	1	12	160	1	13	160
93	35	400	1	12	400	1	13	400
93	36	100	1	12	100	1	13	100
93	37	120	1	12	130	1	13	125
93	39	20	1	10	20	1	11	20
93	40	30	1	10	30	1	11	30
93	41	20	1	10	20	1	11	20
93	42	60	1	10	60	1	11	60
93	43	40	1	10	40	1	11	40
93	44	350	1	4	350	1	5	350
93	45	1300	1	4	1250	1	5	1275
93	46	40	1	4	40	1	5	40
93	47	70	1	4	70	1	5	70
93	48	16	1	4	18	1	5	17
93	49	250	1	4	250	1	5	250
93	50	50	1	4	50	1	5	50
93	51	150	1	4	150	1	5	150
93	52	150	1	4	150	1	5	150
93	53	40	1	10	40	1	11	40
93	54	25	1	10	25	1	11	25
93	55	50	1	10	50	1	11	50
93	56	12	1	10	12	1	11	12
93	57	650	1	10	650	1	11	650
93	59	0	88	 	0	88	 	0
94	1	10	1	4	12	1	5	11
94	2	250	1	8	250	1	9	250
94	3	200	1	8	250	1	9	225
94	4	250	1	8	250	1	9	250
94	5	300	1	8	300	1	9	300
94	6	200	1	8	250	1	9	225
94	7	25	9	6	25	6	7	25
94	8	1	9	6	1	9	7	1
94	9	3	9	6	3	9	7	3
94	10	14	9	6	14	9	7	14
94	11	30	1	4	40	1	5	35
94	12	10	1	4	10	1	5	10
94	13	35	1	4	35	1	5	35
94	14	30	1	4	35	1	5	32.5
94	15	35	1	4	35	1	5	35
94	16	70	1	4	70	1	5	70
94	17	25	1	4	30	1	5	27.5
94	18	30	1	4	30	1	5	30
94	19	70	1	4	70	1	5	70
94	20	60	1	4	58	1	5	59
94	21	80	1	4	82	1	5	81
94	22	40	1	4	40	1	5	40
94	23	15	1	4	15	1	5	15
94	24	40	1	4	40	1	5	40
94	25	40	1	4	40	1	5	40
94	26	250	1	4	200	1	5	225
94	27	300	1	4	300	1	5	300
94	28	180	1	4	180	1	5	180
94	29	50	1	4	50	1	5	50
94	30	4	1	4	4	1	5	4
94	31	170	1	4	180	1	5	175
94	32	130	1	12	130	1	13	130
94	33	450	6	12	450	6	13	450
94	34	90	6	12	90	6	13	90
94	35	400	6	12	400	6	13	400
94	36	100	6	12	100	6	13	100
94	37	300	6	12	300	6	13	300
94	39	38	5	10	38	5	11	38
94	40	40	5	10	40	5	11	40
94	41	22	5	10	22	5	11	22
94	42	40	5	10	40	5	11	40
94	43	30	5	10	30	5	11	30
94	44	410	1	4	408	1	5	409
94	45	1200	1	4	1200	1	5	1200
94	46	40	1	4	40	1	5	40
94	47	70	1	4	70	1	5	70
94	48	18	1	4	20	1	5	19
94	49	340	1	4	340	1	5	340
94	50	65	1	4	70	1	5	67.5
94	51	100	1	4	120	1	5	110
94	52	250	1	4	250	1	5	250
94	53	35	5	10	30	5	11	32.5
94	54	30	5	10	30	5	11	30
94	55	40	5	10	40	5	11	40
94	56	12	1	4	12	1	5	12
94	57	650	1	10	650	1	11	650
94	59	0	88	 	0	88	 	0
96	1	16	1	1	15	1	2	15
96	2	120	1	1	125	1	2	120
96	3	200	1	3	210	1	4	200
96	4	150	1	3	160	1	4	150
96	5	350	1	3	350	1	4	350
96	6	250	1	3	240	1	4	240
96	7	13	9	6	12	9	7	12
96	8	1	9	6	1	9	7	1
96	9	5	9	6	5	9	7	5
96	10	14	9	6	13	9	7	13
96	11	55	1	1	58	1	2	55
96	12	10	1	1	8	1	2	8
96	13	30	1	1	30	1	2	30
96	14	42	1	1	40	1	2	40
96	15	24	1	1	25	1	2	24
96	16	-88	88	1	-88	88	2	-88
96	17	22	1	1	22	1	2	22
96	18	14	1	1	16	1	2	14
96	19	70	1	1	71	1	2	70
96	20	65	1	1	64	1	2	64
96	21	75	1	1	74	1	2	74
96	22	-88	88	1	-88	88	2	-88
96	23	14	1	1	15	1	2	15
96	24	35	1	1	36	1	2	35
96	25	40	1	1	40	1	2	40
96	26	300	1	1	300	1	2	300
96	27	-88	1	1	-88	88	2	-88
96	28	-88	88	1	-88	88	2	-88
96	29	60	1	1	58	1	2	58
96	30	4	1	1	4	1	2	4
96	31	-88	88	1	-88	88	2	-88
96	32	180	6	1	180	6	2	180
96	33	400	6	1	400	6	2	400
96	34	115	6	1	120	6	2	115
96	35	390	6	1	400	6	2	390
96	36	150	6	1	160	6	2	150
96	37	80	6	1	70	6	2	70
96	39	28	1	1	30	1	2	28
96	40	28	1	1	26	1	2	26
96	41	20	1	1	22	1	2	20
96	42	40	1	1	42	1	2	40
96	43	30	1	1	35	1	2	30
96	44	300	1	1	295	1	2	295
96	45	-88	88	1	-88	88	2	-88
96	46	33	1	1	35	1	2	33
96	47	75	1	1	78	1	2	75
96	48	12	1	1	13	1	2	12
96	49	300	1	1	310	1	2	300
96	50	50	1	1	60	1	2	50
96	51	100	1	1	90	1	2	90
96	52	150	1	1	160	1	2	150
96	53	40	1	1	45	1	2	40
96	54	10	1	1	12	1	2	10
96	55	100	1	1	90	1	2	90
96	56	15	1	1	15	1	2	15
96	57	110	1	1	120	1	2	110
96	59	-88	88	 	-88	88	 	-88
97	1	5	1	8	5	15	10	4.5
97	2	100	1	8	110	17	11	80
97	3	80	17	21	80	17	18	70
97	4	80	17	18	80	17	21	70
97	5	140	17	21	130	17	18	120
97	6	140	17	18	140	17	21	120
97	7	17.5	17	12	17.5	17	13	15.25
97	8	1	17	12	1	17	13	.850000023841858
97	9	3	17	13	3	17	12	2.25
97	10	10	17	12	10	17	13	8.75
97	11	10	1	8	10	8	19	8
97	12	10	1	8	10	8	19	9
97	13	25	1	8	25	8	19	22.5
97	14	29	1	8	29	8	19	27
97	15	25	1	8	23	8	19	22
97	16	32	1	8	30	8	19	27
97	17	32	8	19	30	8	19	27
97	18	26	1	8	25	8	19	27
97	19	80	1	8	78	8	19	76
97	20	60	1	8	57	8	19	55
97	21	75	1	8	73	8	19	72
97	22	30	1	8	28	8	19	26
97	23	11	1	8	10	8	19	9
97	24	38	1	8	36	8	19	35
97	25	42	17	25	40	17	23	38
97	26	170	8	19	170	8	19	155
97	27	0	88	25	0	88	23	0
97	28	260	8	19	255	8	19	245
97	29	50	1	8	48	8	19	40
97	30	4	1	8	4	8	19	3.75
97	31	0	88	8	0	88	19	0
97	32	0	88	15	0	88	14	0
97	33	400	6	14	400	6	15	340
97	34	160	1	23	150	6	15	130
97	35	400	6	15	400	6	14	350
97	36	120	6	8	110	6	14	80
97	37	380	6	14	360	6	15	300
97	39	14	1	8	12	5	20	10
97	40	24	1	8	21	5	20	19
97	41	22	1	8	20	5	20	15
97	42	37	1	8	36	5	20	34
97	43	40	1	8	38	5	20	36
97	44	205	1	8	200	8	20	195
97	45	690	1	8	680	8	19	650
97	46	40	1	8	38	8	19	35
97	47	76	1	8	75	8	19	73
97	48	11	1	8	10.5	8	19	10
97	49	310	8	19	300	8	19	290
97	50	52	1	8	50	8	19	45
97	51	100	8	19	90	8	19	86
97	52	150	17	29	140	17	28	130
97	53	32	1	8	30	17	17	25
97	54	12	1	8	10	17	17	9
97	55	80	1	8	75	17	17	70
97	56	12	1	8	11	8	19	9
97	57	590	17	20	575	17	26	500
97	59	0	88	 	0	88	 	0
99	1	15	15	15	15	15	16	13
99	2	260	1	13	250	1	14	220
99	3	230	1	27	250	1	28	200
99	4	120	1	27	110	1	28	95
99	5	400	1	27	430	1	28	380
99	6	250	1	27	240	1	28	220
99	7	18	9	25	18	9	26	16.5
99	8	2	9	25	2	9	26	1.39999997615814
99	9	6.5	9	25	7	9	26	7.59999990463257
99	10	8.5	9	25	8.5	9	26	7.59999990463257
99	11	20	1	11	22	1	12	18
99	12	11	1	11	11	1	12	10
99	13	35	1	11	36	1	12	30
99	14	36	1	11	35	1	12	32
99	15	0	88	20	0	88	23	0
99	16	45	1	11	45	1	12	42
99	17	32	1	11	31	1	12	30
99	18	35	1	11	38	1	12	30
99	19	83	1	11	83	1	12	80
99	20	72	1	11	68	1	12	65
99	21	95	1	11	94	1	12	92
99	22	35	1	11	36	1	12	30
99	23	20	1	23	22	1	24	19
99	24	30	1	11	30	1	12	28
99	25	45	1	17	46	1	18	40
99	26	240	1	11	250	1	12	235
99	27	0	88	23	0	88	18	0
99	28	0	88	17	0	88	21	0
99	29	55	1	17	54	1	18	50
99	30	4.5	1	11	5	1	12	4
99	31	0	88	20	0	88	30	0
99	32	120	6	19	120	6	20	100
99	33	460	6	19	450	6	20	430
99	34	150	6	33	155	6	34	140
99	35	470	6	19	460	6	20	450
99	36	120	6	35	130	6	36	100
99	37	300	6	35	320	6	36	250
99	39	21	5	29	19	5	30	16
