CHILDID	ACTID	ACTYEST	ACTSUPER	ACTCARE	CHOICE
VN191023	2	5	1	0	1
VN191023	3	10	0	0	1
VN191023	4	12	0	0	1
VN191023	5	2	1	0	1
VN191024	1	2	0	0	1
VN191024	2	17	0	1	1
VN191024	3	12	0	1	1
VN191024	4	2	0	0	1
VN191025	1	1	1	0	0
VN191025	2	23	0	0	0
VN191025	3	2	0	0	1
VN191025	4	12	0	0	1
VN191026	1	1	1	0	0
VN191026	2	5	1	0	0
VN191026	3	12	0	0	1
VN191026	4	10	1	0	1
VN191027	1	5	1	0	1
VN191027	2	1	1	0	0
VN191027	3	10	0	0	1
VN191027	4	12	0	0	1
VN191027	5	2	1	0	1
VN191028	1	1	1	0	0
VN191028	2	3	0	1	0
VN191028	3	5	0	0	1
VN191028	4	12	0	1	1
VN191028	5	2	1	0	0
VN191029	1	1	1	0	0
VN191029	2	10	0	0	1
VN191029	3	12	0	0	1
VN191029	4	2	0	0	1
VN191030	1	2	0	0	1
VN191030	2	5	1	0	1
VN191030	3	10	0	0	1
VN191032	1	1	1	0	0
VN191032	2	12	1	0	1
VN191032	3	10	0	0	1
VN191032	4	2	1	0	1
VN191033	1	17	0	0	1
VN191033	2	2	0	0	1
VN191033	3	1	1	0	0
VN191033	4	12	0	0	1
VN191035	1	1	1	0	0
VN191035	2	5	0	0	1
VN191035	3	12	0	0	1
VN191035	4	10	0	0	1
VN191036	1	1	1	0	0
VN191036	2	12	0	0	1
VN191036	3	17	0	0	1
VN191037	1	1	1	0	0
VN191037	2	12	0	0	1
VN191037	3	2	1	0	0
VN191037	4	10	0	0	1
VN191038	1	5	0	0	1
VN191038	2	12	0	0	1
VN191038	3	1	1	0	0
VN191038	4	2	1	0	1
VN191039	1	1	1	0	0
VN191039	2	5	1	0	1
VN191039	3	12	0	0	1
VN191039	4	10	0	0	1
VN191039	5	2	1	0	0
VN191040	1	5	1	1	0
VN191040	2	21	0	0	1
VN191040	3	3	0	1	1
VN191040	4	1	1	0	0
VN191040	5	12	0	1	1
VN191040	6	2	0	0	0
VN191041	1	1	1	0	0
VN191041	2	12	1	0	1
VN191041	3	5	1	0	1
VN191041	4	2	1	0	1
VN191041	5	23	0	1	1
VN191043	1	1	1	0	0
VN191043	2	5	1	0	1
VN191043	3	23	1	0	1
VN191043	4	10	0	0	1
VN191043	5	12	0	0	1
VN191043	6	2	1	0	0
VN191044	1	2	0	0	1
VN191044	2	1	1	0	0
VN191044	3	17	0	1	1
VN191044	4	12	0	1	1
VN191044	5	2	0	0	1
VN191045	1	5	1	0	0
VN191045	2	1	1	0	0
VN191045	3	12	0	1	1
VN191045	4	10	0	0	1
VN191045	5	2	1	0	0
VN191046	1	1	1	0	0
VN191046	2	2	1	0	0
VN191046	3	12	0	0	1
VN191047	1	1	1	0	0
VN191047	2	10	0	0	1
VN191047	3	12	0	0	1
VN191047	4	2	1	0	1
VN191048	1	5	1	0	1
VN191048	2	2	1	0	1
VN191048	3	12	0	0	1
VN191048	4	1	1	0	0
VN191048	5	10	0	0	1
VN191049	1	12	1	0	1
VN191049	2	1	1	0	0
VN191049	3	12	1	0	1
VN191049	4	2	0	0	1
VN191050	1	5	0	0	0
VN191050	2	2	1	0	0
VN191050	3	12	0	0	1
VN191050	4	1	1	0	0
VN191052	1	2	1	0	0
VN191052	2	5	0	0	1
VN191052	3	1	1	0	0
VN191052	4	12	0	1	1
VN191052	5	10	0	0	1
VN191052	6	3	1	1	0
VN191057	1	1	1	0	0
VN191057	2	12	0	0	1
VN191057	3	10	0	0	1
VN191057	4	2	1	0	0
VN191057	5	5	1	0	0
VN191070	1	1	1	0	0
VN191070	2	2	1	0	0
VN191070	3	11	0	0	1
VN191070	4	12	0	0	1
VN191070	5	21	1	0	1
VN201002	1	1	1	0	0
VN201002	2	2	1	0	0
VN201002	3	12	0	0	1
VN201003	1	1	1	0	0
VN201003	2	11	1	0	1
VN201003	3	2	0	0	0
VN201004	1	1	0	0	0
VN201004	2	5	0	0	1
VN201004	3	2	1	0	1
VN201004	4	12	0	0	1
VN201005	1	1	0	77	0
VN201005	2	2	0	77	1
VN201005	3	12	0	77	1
VN201005	4	10	0	77	1
VN201006	1	1	0	0	0
VN201006	2	2	1	0	1
VN201006	3	12	0	0	1
VN201007	1	2	1	0	1
VN201007	2	1	1	0	0
VN201007	3	12	0	0	1
VN201008	1	1	1	0	0
VN201008	2	2	1	0	0
VN201008	3	12	0	0	1
VN201008	4	5	0	0	1
VN201009	1	1	1	0	0
VN201009	2	2	0	0	1
VN201009	3	5	0	0	1
VN201009	4	12	0	0	1
VN201009	5	13	0	0	1
VN201010	1	1	0	0	0
VN201010	2	2	0	0	1
VN201010	3	11	0	0	1
VN201011	1	1	1	0	0
VN201011	2	10	0	0	1
VN201011	3	12	0	0	1
VN201011	4	2	0	0	1
VN201012	1	1	0	0	0
VN201012	2	2	0	0	1
VN201012	3	17	0	0	1
VN201013	1	1	1	0	0
VN201013	2	12	0	0	1
VN201013	3	2	1	0	0
VN201013	4	10	0	0	0
VN201014	1	10	0	0	1
VN201014	2	1	0	0	0
VN201015	1	1	0	0	0
VN201015	2	2	1	0	1
VN201015	3	11	1	0	0
VN201016	1	1	1	0	0
VN201016	2	5	0	0	1
VN201016	3	12	0	0	1
VN201016	4	2	0	0	1
VN201017	1	1	0	0	1
VN201017	2	10	0	0	1
VN201017	3	12	0	1	1
VN201023	1	1	0	0	1
VN201023	2	5	0	0	1
VN201023	3	2	0	1	1
VN201023	4	12	0	1	1
VN201024	1	1	0	0	0
VN201024	2	2	0	0	1
VN201024	3	5	0	0	1
VN201024	4	12	0	0	1
VN201025	1	1	0	0	0
VN201025	2	2	0	0	1
VN201025	3	10	0	0	1
VN201030	1	2	0	1	0
VN201030	2	12	0	0	0
VN201030	3	1	0	0	0
VN201030	4	23	0	0	1
VN201031	1	1	0	0	0
VN201031	2	2	0	0	1
VN201031	3	17	0	0	1
VN201032	1	1	1	0	0
VN201032	2	5	0	0	1
VN201032	3	12	0	0	1
VN201032	4	2	0	0	1
VN201034	1	1	0	0	0
VN201034	2	2	0	0	1
VN201034	3	11	0	0	1
VN201037	1	1	0	0	0
VN201037	2	2	1	0	1
VN201037	3	5	1	0	1
VN201038	1	1	1	0	0
VN201038	2	10	0	0	1
VN201038	3	16	0	1	1
VN201038	4	3	0	1	1
VN201038	5	2	0	0	1
VN201038	6	12	0	0	1
VN201039	1	1	0	0	0
VN201039	2	2	0	0	1
VN201039	3	10	0	0	1
VN201042	1	1	0	0	0
VN201042	2	2	1	0	0
VN201042	3	12	0	0	1
VN201044	1	1	0	0	0
VN201044	2	2	0	0	1
VN201044	3	10	0	0	1
VN201044	4	5	0	0	1
VN201045	1	1	1	0	0
VN201045	2	2	0	0	1
VN201045	3	10	0	0	1
VN201045	4	12	0	0	1
VN201045	5	5	0	0	1
VN201045	6	21	0	0	1
VN201046	1	1	1	0	0
VN201046	2	2	0	0	1
VN201046	3	12	0	0	1
VN201046	4	10	0	0	1
VN201046	5	5	0	0	1
VN201049	1	1	1	0	0
VN201049	2	5	0	0	1
VN201049	3	2	0	0	1
VN201049	4	10	0	0	1
VN201049	5	12	0	0	1
VN201050	1	2	1	1	0
VN201050	2	1	1	0	0
VN201050	3	12	1	1	1
VN201051	1	1	0	0	0
VN201051	2	23	0	0	0
VN201051	3	12	1	0	1
VN201051	4	2	1	0	1
VN201051	5	10	0	0	1
VN201052	1	1	1	0	0
VN201052	2	2	0	0	1
VN201052	3	12	0	0	1
VN201054	1	1	0	0	0
VN201054	2	2	0	0	0
VN201054	3	5	0	0	1
VN201054	4	12	0	0	1
VN201056	1	1	1	0	0
VN201056	2	4	0	0	1
VN201056	3	2	0	0	1
VN201056	4	17	0	0	1
VN201056	5	12	0	0	1
VN201059	1	1	0	0	0
VN201059	2	2	0	0	1
VN201059	3	3	0	0	1
VN201064	1	1	0	0	0
VN201064	2	23	0	0	1
VN201064	3	2	0	1	1
VN201064	4	12	0	0	0
VN201065	1	1	1	0	0
VN201065	2	2	0	0	1
VN201065	3	12	0	0	1
VN201065	4	17	0	1	1
VN201068	1	1	1	0	0
VN201068	2	2	0	0	1
VN201068	3	5	0	0	1
VN201068	4	10	0	0	1
VN201071	1	1	1	0	0
VN201071	2	2	0	0	1
VN201071	3	5	0	0	1
VN201071	4	12	0	0	1
VN201073	1	1	1	1	1
VN201073	2	2	1	1	1
VN201073	3	12	1	0	1
VN201074	1	1	0	0	0
VN201074	2	12	0	0	0
VN201074	3	2	1	1	1
VN201082	1	1	0	0	0
VN201082	2	2	0	0	0
VN201084	1	1	1	0	0
VN201084	2	2	0	0	1
VN201084	3	10	0	1	1
VN201084	4	12	0	0	1
VN201086	1	1	0	0	0
VN201086	2	2	0	0	1
VN201086	3	12	0	0	1
VN201086	4	5	0	0	1
VN201089	1	1	1	0	0
VN201089	2	3	0	1	1
VN201089	3	12	0	0	1
VN201089	4	2	0	0	1
VN201090	1	1	0	0	0
VN201090	2	2	0	0	1
VN201090	3	12	0	0	1
VN201090	4	17	0	1	1
VN201104	1	1	0	0	1
VN201104	2	5	0	0	1
VN201104	3	2	1	1	0
VN201104	4	12	0	0	1
