PLACEID	LCPRIDR4	ITEMPRC1	ITEMVND1	ITEMINF1	ITEMPRC2	ITEMVND2	ITEMINF2
1602	35	2	1	10	2	1	11
1602	36	4	1	10	4	1	11
1602	37	1,1	1	10	1,1	1	11
1602	38	-88	16	10	 	 	 
1602	39	0,5	1	10	0,5	1	11
1602	40	1,6	1	10	1,6	1	11
1602	41	1,6	1	10	1,6	1	11
1602	42	4	16	10	3,5	16	11
1602	43	1,6	1	10	1,7	1	11
1602	44	2,5	1	10	2,5	1	11
1602	45	5	16	10	5	16	11
1602	46	36	1	10	36	1	11
1602	61	5	1	10	5,5	1	11
1602	70	4	1	10	4	1	11
1603	1	1,5	17	14	1,5	17	13
1603	2	42	17	14	40	17	13
1603	3	17	17	14	17	17	13
1603	4	17	17	14	17	17	13
1603	5	35	17	14	35	17	13
1603	6	30	17	14	32	17	13
1603	7	0,5	10	5	-88	17	12
1603	8	0,03	10	5	-88	17	12
1603	9	0,11	10	4	-88	17	12
1603	10	0,5	10	5	-88	17	12
1603	11	-88	17	11	 	 	 
1603	12	3,5	1	11	2,5	1	12
1603	13	3	1	11	3	1	12
1603	15	0,9	1	11	0,9	1	12
1603	16	3	1	11	3	1	12
1603	17	2,5	1	11	2,5	1	12
1603	18	-88	16	11	 	 	 
1603	19	1	1	11	1	1	12
1603	20	2	1	11	2	1	12
1603	21	1,1	17	11	1,1	17	12
1603	23	0,3	1	11	0,3	1	12
1603	24	-88	17	11	 	 	 
1603	25	1	17	11	1	1	12
1603	27	9	17	11	9	17	12
1603	28	10	17	11	9	17	12
1603	29	7	17	11	7	17	12
1603	30	1,5	1	11	1,5	1	12
1603	32	10	1	11	10	1	12
1603	33	6	1	11	7	1	12
1603	34	1	1	11	1	1	12
1603	35	2	1	11	2	2	12
1603	36	4	1	11	4	1	12
1603	37	1,2	1	11	1,2	1	12
1603	38	-88	16	11	 	 	 
1603	39	0,5	1	11	0,5	1	12
1603	40	1,5	17	11	1,5	17	12
1603	41	1	1	11	1,5	17	12
1603	42	3,5	16	11	3,5	16	12
1603	43	1,2	1	11	1	17	12
1603	44	2,5	16	11	2,7	17	12
1603	45	5	16	11	5	16	12
1603	46	36	17	11	36	17	12
1603	61	5,5	1	11	5,5	1	12
1603	70	4	17	11	4	17	12
1604	1	1,5	1	7	1,5	1	6
1604	2	45	16	9	45	16	12
1604	3	17	16	9	17	16	12
1604	4	15	16	9	15	16	12
1604	5	35	16	9	35	9	12
1604	6	15	16	11	15	16	8
1604	7	0,5	17	11	-88	17	8
1604	8	0,1	17	11	-88	17	8
1604	9	0,3	17	11	-88	17	8
1604	10	0,1	17	11	-88	17	8
1604	11	1	1	7	1	1	8
1604	12	3	1	7	2,8	1	8
1604	13	3	1	7	3	1	8
1604	15	0,8	1	7	0,8	1	8
1604	16	3	1	7	3	1	8
1604	17	2,8	1	7	3	1	8
1604	18	-88	16	7	 	 	 
1604	19	1	1	7	1	1	8
1604	20	2	1	7	2	1	8
1604	21	1	1	7	1	1	8
1604	23	0,3	1	7	0,3	1	8
1604	24	-88	17	7	 	 	 
1604	25	1	1	7	1	1	8
1604	27	9	16	7	9	16	8
1604	28	10	16	7	10	16	8
1604	29	6	16	7	6	16	8
1604	30	2	1	7	2,8	1	8
1604	32	8	1	7	8	1	8
1604	33	8	1	7	8	1	8
1604	34	1	1	7	1	1	8
1604	35	2	1	7	2	1	8
1604	36	5	1	7	4,5	1	8
1604	37	1,1	1	7	1,1	1	8
1604	38	-88	16	7	 	 	 
1604	39	0,5	1	7	0,5	1	8
1604	40	2	1	7	2	1	8
1604	41	1	1	7	1	1	8
1604	42	-88	17	7	 	 	 
1604	43	1,5	1	7	1,5	1	8
1604	44	2,4	16	7	2,5	16	8
1604	45	5	16	7	5	16	8
1604	46	36	16	7	36	16	8
1604	61	5,5	1	7	5,5	1	8
1604	70	4	1	7	4	1	8
1605	1	1,5	17	5	1,5	17	6
1605	2	42	17	7	42	17	8
1605	3	15	17	7	15	17	8
1605	4	15	17	7	15	17	8
1605	5	35	17	7	35	17	8
1605	6	30	17	7	30	17	8
1605	7	0	10	11	 	 	 
1605	8	0,03	10	11	-88	17	15
1605	9	0,11	10	11	-88	17	15
1605	10	0,03	10	11	-88	17	15
1605	11	-88	17	14	 	 	 
1605	12	3	1	14	2,8	1	15
1605	13	3	1	14	3	1	15
1605	15	0,8	17	17	0,8	17	16
1605	16	3	17	17	3	17	16
1605	17	2,5	1	14	3	1	15
1605	18	-88	16	14	 	 	 
1605	19	1	1	14	1,2	1	15
1605	20	2	17	17	2	17	16
1605	21	1	1	14	1	17	16
1605	23	0,3	1	14	0,3	1	15
1605	24	-88	17	17	 	 	 
1605	25	1	17	17	1	17	16
1605	27	9	17	17	9	17	16
1605	28	10	17	17	10	17	16
1605	29	6,5	17	17	6,5	17	16
1605	30	1,5	17	17	1,5	1	15
1605	32	10	17	17	10	17	16
1605	33	7	17	17	7	17	16
1605	34	1,2	1	14	1,2	1	15
1605	35	1,8	1	14	1,8	1	15
1605	36	4,5	1	14	4,5	1	15
1605	37	1,2	17	17	1,2	17	16
1605	38	-88	16	14	 	 	 
1605	39	0,5	1	14	0,5	1	15
1605	40	1	1	14	1	17	16
1605	41	1	1	14	1	17	16
1605	42	-88	16	14	 	 	 
1605	43	1,3	17	17	1,3	17	16
1605	44	2,5	17	17	2,5	17	16
1605	45	5	16	14	5	16	15
1605	46	36	17	17	36	17	16
1605	61	5,5	1	14	5,5	17	16
1605	70	4	17	17	4	17	16
1606	1	1,5	16	10	1,5	16	11
1606	2	-88	17	10	 	 	 
1606	3	-88	17	10	 	 	 
1606	4	-88	17	10	 	 	 
1606	5	-88	17	10	 	 	 
1606	6	-88	17	10	 	 	 
1606	7	0,5	11	6	-88	17	11
1606	8	0,03	10	6	-88	17	11
1606	9	0,11	10	6	-88	17	11
1606	10	0,04	10	6	-88	17	11
1606	11	-88	17	14	 	 	 
1606	12	3	1	14	3	1	15
1606	13	3	1	14	3	1	88
1606	15	0,7	1	14	-88	17	15
1606	16	3	1	14	3	1	15
1606	17	2,5	1	14	2,5	1	15
1606	18	-88	16	14	 	 	 
1606	19	1	1	14	1	1	15
1606	20	2	1	14	2	1	15
1606	21	1	1	14	1	1	15
1606	23	0,3	1	14	0,3	1	15
1606	24	-88	17	14	 	 	 
1606	25	1,2	1	14	1,2	1	15
1606	27	8,5	16	10	8,5	16	11
1606	28	10	16	10	10	16	11
1606	29	6,5	16	10	6,5	16	11
1606	30	1,5	1	14	1,5	1	15
1606	32	10	1	14	10	1	15
1606	33	7	1	14	7	1	15
1606	34	1	1	14	1	1	15
1606	35	2	1	14	2	1	15
1606	36	4	1	14	4	1	15
1606	37	1,2	1	14	1,2	1	15
1606	38	-88	16	14	 	 	 
1606	39	0,5	1	14	-88	17	15
1606	40	1,5	16	14	1,5	16	15
1606	41	1,3	1	14	-88	17	15
1606	42	-88	17	14	 	 	 
1606	43	1,5	1	14	-88	17	15
1606	44	2,5	16	14	2,5	16	15
1606	45	5	16	14	5	16	15
1606	46	32	1	14	32	1	15
1606	61	5,5	1	14	5,5	1	15
1606	70	5	1	14	5	1	15
1607	1	1,5	16	6	1,5	16	12
1607	2	-88	17	6	 	 	 
1607	3	-88	17	6	 	 	 
1607	4	-88	17	6	 	 	 
1607	5	-88	17	6	 	 	 
1607	6	-88	17	6	 	 	 
1607	7	0,5	17	9	-88	17	12
1607	8	0,03	17	9	-88	17	12
1607	9	0,11	17	9	-88	17	12
1607	10	0,04	17	7	-88	17	9
1607	11	-88	17	4	 	 	 
1607	12	2,8	1	4	2,8	1	5
1607	13	3	1	4	3	1	5
1607	15	0,8	16	4	0,8	16	5
1607	16	3	16	4	3	16	5
1607	17	2,8	1	4	2,8	1	5
1607	18	-88	16	4	 	 	 
1607	19	1,2	1	4	1,2	1	5
1607	20	2	16	4	2	16	5
1607	21	1	1	4	1	1	5
1607	23	0,3	1	4	0,3	1	5
1607	24	-88	17	4	 	 	 
1607	25	1	16	4	1	16	5
1607	27	8,5	16	4	8,5	16	5
1607	28	10	16	4	10	16	5
1607	29	6,5	16	4	6,5	16	5
1607	30	1,5	1	4	1,5	1	5
1607	32	-88	17	4	 	 	 
1607	33	7	1	4	7,5	1	5
1607	34	1	1	4	1	1	5
1607	35	2	1	4	2	1	5
1607	36	4,5	1	4	4,5	1	5
1607	37	1,2	1	4	1,2	1	5
1607	38	-88	16	4	 	 	 
1607	39	0,5	1	4	0,5	1	5
1607	40	1,5	16	4	1,5	16	5
1607	41	1,5	16	4	1,5	16	5
1607	42	3,5	16	4	3,5	16	5
1607	43	1,5	16	4	1,5	16	5
1607	44	2	16	4	2	16	5
1607	45	5	16	4	5	16	5
1607	46	34	16	4	34	16	5
1607	61	5,5	16	4	5,5	16	5
1607	70	4	16	4	4	16	5
1608	1	1,5	1	6	1,5	1	7
1608	2	-88	17	6	 	 	 
1608	3	-88	17	6	 	 	 
1608	4	-88	17	6	 	 	 
1608	5	-88	17	6	 	 	 
1608	6	-88	17	6	 	 	 
1608	7	0,5	16	12	-88	17	7
1608	8	0,03	16	12	-88	17	7
1608	9	0,11	16	12	-88	17	7
1608	10	0,04	16	12	-88	17	7
1608	11	-88	17	6	 	 	 
1608	12	2,8	1	6	2,8	1	7
1608	13	3	1	6	3	1	7
1608	15	0,8	1	6	0,8	1	7
1608	16	3	16	6	3	16	7
1608	17	2,8	1	6	2,8	1	7
1608	18	-88	16	6	 	 	 
1608	19	1,2	1	6	1,2	1	7
1608	20	2	1	6	2	1	7
1608	21	1	1	6	1	1	7
1608	23	0,3	1	6	0,3	1	7
1608	24	4	16	6	4	16	7
1608	25	1	1	6	1	1	7
1608	27	8,5	16	6	8,5	16	7
1608	28	10	16	6	10	16	7
1608	29	7	16	6	7	16	7
1608	30	1,5	1	6	1,5	1	7
1608	32	-88	17	6	 	 	 
1608	33	7	1	6	7	1	7
1608	34	1,2	1	6	1,2	1	7
1608	35	2	1	6	2	1	7
1608	36	4,5	1	6	4,5	1	7
1608	37	1,1	1	6	1,1	1	7
1608	38	-88	16	6	 	 	 
1608	39	0,5	1	6	0,5	1	7
1608	40	1,2	1	6	1,2	1	7
1608	41	1,5	1	6	1,5	1	7
1608	42	3,5	16	6	3,5	16	7
1608	43	1,4	1	6	1,5	1	7
1608	44	2,5	16	6	2,5	6	7
1608	45	5	16	6	5	16	7
1608	46	36	16	6	36	16	7
1608	61	5,5	16	6	5,5	16	7
1608	70	3,5	16	6	3,5	16	7
1701	1	2	1	9	1,8	1	10
1701	2	40	1	9	45	1	10
1701	3	18	1	9	20	1	10
1701	4	18	1	9	20	1	10
1701	5	35	1	9	35	1	10
1701	6	35	1	9	35	1	10
1701	7	0,5	10	4	-88	16	10
1701	8	0,02	10	4	-88	16	10
1701	9	0,11	10	4	-88	16	10
1701	10	0,4	10	4	-88	16	10
1701	11	1	1	9	1,1	1	10
1701	12	3	1	9	2,8	1	10
1701	13	3,7	1	9	3,4	1	10
1701	15	0,8	1	9	0,8	1	10
1701	16	3	1	9	3	1	10
1701	17	2,5	1	9	2,8	1	10
1701	18	-88	16	9	 	 	 
1701	19	1,2	1	9	1,2	1	10
1701	20	6,5	1	9	6	1	10
1701	21	1,2	1	9	1,2	1	10
1701	23	0,3	1	9	0,3	1	10
1701	24	3,8	1	9	3,8	1	10
1701	25	1,2	1	9	1,2	1	10
1701	27	10	16	9	12	1	10
1701	28	8,5	16	9	8,5	16	10
1701	29	8	16	9	8	16	10
1701	30	2,5	1	9	2,5	1	10
1701	32	13	1	9	13	1	10
1701	33	7	1	9	7	1	10
1701	34	1	1	9	1	1	10
1701	35	2	1	9	2	1	10
1701	36	4,5	1	9	4,5	1	10
1701	37	1	1	9	1	1	10
1701	38	-88	1	9	 	 	 
1701	39	0,5	1	9	0,5	1	10
1701	40	1,5	1	9	1,5	1	10
1701	41	2	1	9	1,5	1	10
1701	42	3,5	16	9	3,8	1	10
1701	43	1,7	1	9	1,7	1	10
1701	44	3	1	9	2,5	1	10
1701	45	6	16	9	6	16	10
1701	46	39	1	9	40	1	10
1701	61	6	1	9	6	1	10
1701	70	5	1	9	5	1	10
1702	1	1,5	1	9	1,5	1	10
1702	2	45	1	9	40	1	10
1702	3	15	1	9	15	1	10
1702	4	15	1	9	15	1	10
1702	5	30	1	9	30	1	10
1702	6	25	1	9	28	1	10
1702	7	0,5	10	2	1	9	13
1702	8	0,02	10	2	0,1	9	13
1702	9	0,11	10	2	0,3	9	13
1702	10	0,04	10	2	0,2	9	13
1702	11	1,8	1	7	2	1	10
1702	12	2,5	1	7	2,8	1	10
1702	13	3	1	7	3	1	10
1702	15	0,8	1	9	0,7	1	10
1702	16	2,9	1	7	3	1	10
1702	17	2,4	1	7	2,2	1	10
1702	18	-88	16	9	 	 	 
1702	19	1	1	7	1,2	1	10
1702	20	2,5	1	9	2,5	1	10
1702	21	1	1	9	1	1	10
1702	23	0,2	1	9	0,2	1	10
1702	24	2,8	1	9	3	1	10
1702	25	1	1	7	1	1	10
1702	27	9,5	1	9	9	1	10
1702	28	9	1	9	9	1	10
1702	29	-77	16	9	 	 	 
1702	30	1,8	1	7	1,8	1	10
1702	32	13	1	9	13	1	10
1702	33	6	1	9	6	1	10
1702	34	1	1	9	1	1	10
1702	35	2	1	9	2	1	10
1702	36	4,5	1	9	4	1	10
1702	37	1,3	1	9	1,2	1	10
1702	38	-88	16	9	 	 	 
1702	39	0,5	1	9	0,5	1	10
1702	40	1,2	1	9	1,5	1	10
1702	41	1,5	1	9	1,5	1	10
1702	42	4,5	1	9	4	1	10
1702	43	1,5	1	9	1,7	1	10
1702	44	2,5	1	9	2,5	1	10
1702	45	6	17	9	6	14	10
1702	46	35	1	9	35	1	10
1702	61	5	1	9	5	1	10
1702	70	4,5	1	7	4,5	1	10
1703	1	1,4	16	7	1,5	1	10
1703	2	40	16	7	45	16	10
1703	3	15	16	7	15	16	10
1703	4	15	16	7	15	16	10
1703	5	35	16	7	32	16	10
1703	6	30	16	7	28	16	10
1703	7	1	16	1	0,6	10	13
1703	8	0,1	17	1	0,03	10	13
1703	9	0,3	17	1	0,11	10	13
1703	10	0,4	17	1	0,04	10	13
1703	11	2	1	10	2,5	1	11
1703	12	2,5	1	10	3	1	11
1703	13	3	1	10	3	1	11
1703	15	0,8	1	10	0,7	1	11
1703	16	3	1	10	3	1	11
1703	17	2,5	1	10	3	1	11
1703	18	-88	16	10	 	 	 
1703	19	1,2	1	10	1,2	1	11
1703	20	2,5	1	10	2	1	11
1703	21	1	1	10	1	1	11
1703	23	0,3	1	10	0,2	1	11
1703	24	-88	17	10	 	 	 
1703	25	1,2	1	10	1,2	1	11
1703	27	11	1	10	9,5	1	11
1703	28	9,5	1	10	9	1	11
1703	29	-77	16	10	 	 	 
1703	30	2,5	1	10	2	1	11
1703	32	14	1	10	14	1	11
1703	33	7	1	10	7	1	11
1703	34	1	1	10	1	1	11
1703	35	2	1	10	2	1	11
1703	36	4,5	1	10	4,5	1	11
1703	37	0,9	1	10	0,9	1	11
1703	38	-88	16	10	 	 	 
1703	39	0,5	1	10	0,7	1	11
1703	40	1,5	1	10	2,5	1	11
1703	41	1,5	1	10	1,5	1	11
1703	42	-88	16	10	 	 	 
1703	43	1,5	1	10	1,5	1	11
1703	44	3	1	10	3,5	1	11
1703	45	-88	17	10	 	 	 
1703	46	36	1	10	36	1	11
1703	61	6	1	10	6	1	11
1703	70	5	1	10	5	16	11
1704	1	1,7	1	5	1,7	1	6
1704	2	-88	16	5	 	 	 
1704	3	-88	16	5	 	 	 
1704	4	-88	16	5	 	 	 
1704	5	-88	16	5	 	 	 
1704	6	-88	16	5	 	 	 
1704	7	0,6	16	10	-88	16	6
1704	8	0,02	16	10	-88	16	6
1704	9	0,11	16	10	-88	16	6
1704	10	0,04	16	10	-88	16	6
1704	11	-88	17	5	 	 	 
1704	12	2,8	1	5	2,8	1	6
1704	13	3	1	5	3	1	6
1704	15	0,5	1	5	0,8	1	6
1704	16	3	1	5	3	1	6
1704	17	2,8	1	5	3	1	6
1704	18	-88	16	5	 	 	 
1704	19	1,2	1	5	1,2	1	6
1704	20	4	1	5	2	1	6
1704	21	1	1	5	1	1	6
1704	23	0,3	1	5	0,3	1	6
1704	24	-88	17	5	 	 	 
1704	25	1	1	5	1,2	1	6
1704	27	9,5	16	5	9,5	16	6
1704	28	8	16	5	8	16	6
1704	29	-77	16	5	 	 	 
1704	30	1,8	1	5	2,5	1	6
1704	32	14	1	5	13	1	6
1704	33	6,5	1	5	7	1	6
1704	34	1	1	5	1	1	6
1704	35	2	1	5	2	1	6
1704	36	4,5	1	5	4,5	1	6
1704	37	0,9	1	5	0,9	1	6
1704	38	-88	16	5	 	 	 
1704	39	0,5	1	5	0,5	1	6
1704	40	1,5	1	5	1,5	1	6
1704	41	2	1	5	2	1	6
1704	42	-77	16	5	 	 	 
1704	43	1,7	1	5	1,7	1	6
1704	44	-77	16	5	 	 	 
1704	45	5	16	5	5	16	6
1704	46	36	16	5	36	16	6
1704	61	6	1	5	6	1	6
1704	70	4,5	1	5	5	1	6
1705	1	1,5	16	8	1,8	16	10
1705	2	40	16	8	45	16	10
1705	3	15	16	8	15	16	10
1705	4	15	16	8	15	16	10
1705	5	32	16	8	30	16	10
1705	6	30	16	8	25	16	10
1705	7	0,6	10	9	-88	17	16
1705	8	0,03	10	9	-88	17	16
1705	9	0,11	10	9	-88	17	16
1705	10	0,04	10	9	-88	17	16
1705	11	1,8	1	15	1,8	1	16
1705	12	2,9	1	15	2,8	1	16
1705	13	3	1	15	3,2	1	16
1705	15	0,8	1	15	0,8	1	16
1705	16	3	1	15	3	1	16
1705	17	3	1	15	3	1	16
1705	18	-88	88	88	 	 	 
1705	19	1,5	1	15	1,5	1	16
1705	20	6,5	16	15	6,5	16	16
1705	21	1,2	1	15	1,2	1	16
1705	23	0,4	1	15	0,4	1	16
1705	24	3,5	1	15	2,8	1	16
1705	25	1,3	1	15	1,2	1	16
1705	27	9	16	15	9	16	16
1705	28	12	16	15	12	16	16
1705	29	8	16	15	8	16	16
1705	30	2	1	15	2,5	1	16
1705	32	14	1	15	14	1	16
1705	33	7	1	15	7	1	16
1705	34	1,5	1	15	1,5	1	16
1705	35	2	1	15	2	1	16
1705	36	5	1	15	5	1	16
1705	37	0,9	16	15	0,9	16	16
1705	38	-77	16	15	 	 	 
1705	39	0,5	1	15	0,5	1	16
1705	40	1,8	1	15	1,9	1	16
1705	41	2	1	15	2,2	1	16
1705	42	3,5	16	15	3,2	16	16
1705	43	1,8	1	15	1,8	1	16
1705	44	2,9	16	15	3	16	16
1705	45	6	16	15	6	16	16
1705	46	36	16	15	36	16	16
1705	61	6	1	15	6	1	16
1705	70	4,5	1	15	4,3	1	16
1706	1	1,5	1	11	1,5	1	12
1706	2	45	1	11	40	1	12
1706	3	15	1	11	15	1	12
1706	4	15	1	11	15	1	12
1706	5	30	1	11	32	1	12
1706	6	25	1	11	28	1	12
1706	7	1	9	1	0,5	10	9
1706	8	0,1	9	1	0,02	10	9
1706	9	0,3	9	1	0,11	10	9
1706	10	0,2	9	1	0,04	10	9
1706	11	1,8	1	5	2	1	12
1706	12	3	1	5	2,8	1	12
1706	13	3,8	1	5	3	1	12
1706	15	0,8	1	5	0,7	1	12
1706	16	3	1	5	3	1	12
1706	17	2,5	1	5	2,2	1	12
1706	18	-88	16	5	 	 	 
1706	19	1,3	1	5	1,2	1	12
1706	20	2,5	1	5	2,5	1	12
1706	21	1,5	1	5	1	1	12
1706	23	0,3	1	5	0,2	1	12
1706	24	2,8	1	11	3	1	12
1706	25	1,2	1	5	1	1	12
1706	27	9,5	1	11	9	1	12
1706	28	9	1	11	9	1	12
1706	29	-77	16	11	 	 	 
1706	30	2	1	5	1,8	1	12
1706	32	13	1	5	12	1	12
1706	33	7	1	5	6	1	12
1706	34	1,3	1	5	1	1	12
1706	35	2	1	5	2	1	12
1706	36	4,5	1	5	4	1	12
1706	37	1,3	1	11	1,2	1	12
1706	38	-88	16	5	 	 	 
1706	39	0,5	1	5	0,5	1	12
1706	40	1,6	1	5	1,5	1	12
1706	41	1,6	1	5	1,5	1	12
1706	42	4,5	1	11	4	1	12
1706	43	1,6	1	5	1,7	1	12
1706	44	3	1	5	2,5	1	12
1706	45	6	17	11	6	16	12
1706	46	-88	16	5	 	 	 
1706	61	6	1	5	5	1	12
1706	70	5	1	5	4,5	1	12
1708	1	1,5	16	11	1,8	16	13
1708	2	48	16	11	45	16	13
1708	3	15	16	11	15	16	13
1708	4	15	16	11	15	16	13
1708	5	36	16	11	30	16	13
1708	6	30	16	11	25	16	13
1708	7	0,6	16	12	1,2	16	14
1708	8	0,03	16	12	0,1	16	14
1708	9	0,11	16	12	0,25	16	14
1708	10	0,04	16	12	0,2	16	14
1708	11	1,8	16	8	1,8	16	3
1708	12	3,5	16	8	2,5	16	3
1708	13	3	16	8	3	16	3
1708	15	0,8	16	3	0,8	16	8
1708	16	3	16	8	3	16	3
1708	17	3	1	8	-88	17	3
1708	18	-88	16	8	 	 	 
1708	19	1,5	1	8	-88	17	3
1708	20	2,5	1	8	-88	17	3
1708	21	1,5	1	8	-88	17	3
1708	23	0,4	1	8	0,3	17	3
1708	24	4,5	16	8	4,5	16	3
1708	25	1	16	8	1	16	3
1708	27	9	16	8	9	16	3
1708	28	12	16	8	12	16	3
1708	29	8	16	8	8,5	16	3
1708	30	2,5	16	8	2,5	16	3
1708	32	14	16	8	14	16	3
1708	33	6	16	8	-88	17	3
1708	34	1,5	1	8	-88	17	3
1708	35	1,5	1	8	-88	17	3
1708	36	5	1	8	-88	17	3
1708	37	0,9	16	8	0,9	1	3
1708	38	-88	16	8	 	 	 
1708	39	0,5	1	8	-88	17	3
1708	40	1,3	16	8	1,5	1	3
1708	41	1,5	16	8	1,5	1	3
1708	42	4	16	8	4	1	3
1708	43	1,8	16	8	1,8	1	3
1708	44	3	16	8	3	1	3
1708	45	7	16	8	7	1	3
1708	46	36	16	8	35	16	3
1708	61	6	16	8	6	16	3
1708	70	5	16	8	4,5	16	3
1709	1	1,5	1	2	1,5	17	3
1709	2	38	1	2	45	17	13
1709	3	18	1	2	15	17	3
1709	4	18	1	2	14	17	3
1709	5	25	1	2	28	17	3
1709	6	25	1	2	25	17	4
1709	7	0,5	9	3	0,6	10	8
1709	8	0,1	9	3	0,1	10	8
1709	9	0,5	9	3	0,2	10	8
1709	10	0,75	9	3	0,05	10	8
1709	11	1,5	1	1	1,8	1	2
1709	12	2,5	1	1	2,5	1	2
1709	13	2,8	1	1	3	1	2
1709	15	0,8	1	1	0,8	1	2
1709	16	3	1	1	3	1	2
1709	17	2,5	1	1	2	1	2
1709	18	-88	16	1	 	 	 
1709	19	1,2	1	1	1,2	1	2
1709	20	2	1	1	2	1	2
1709	21	1	1	1	1	1	2
1709	23	0,3	1	1	0,3	1	2
1709	24	3	1	1	3,5	1	2
1709	25	1	1	1	1	1	2
1709	27	10	1	1	10	16	2
1709	28	9,5	1	1	9,5	16	2
1709	29	-88	16	1	 	 	 
1709	30	2	1	1	2	1	2
1709	32	12	1	1	14	1	2
1709	33	6	1	1	6	1	2
1709	34	1	1	1	1	1	2
1709	35	2	1	1	2	1	3
1709	36	4	1	1	4	1	2
1709	37	1,3	1	1	1,3	1	2
1709	38	-88	16	1	 	 	 
1709	39	0,5	1	1	0,5	1	2
1709	40	1	1	1	1,2	1	2
1709	41	1,2	1	1	1,5	1	2
1709	42	4	1	1	4	1	2
1709	43	1,5	1	1	1,8	1	2
1709	44	2,5	1	1	3	1	2
1709	45	6	17	1	6	17	2
1709	46	40	1	1	-77	16	2
1709	61	5	1	1	5	1	2
1709	70	5	1	1	4,5	1	2
1710	1	1,7	1	25	1,7	1	26
1710	2	48	1	23	40	1	24
1710	3	16	1	23	15	1	24
1710	4	16	1	23	15	1	24
1710	5	34	1	23	35	1	24
1710	6	30	1	23	30	1	24
1710	7	0,5	10	8	1	9	9
1710	8	0,03	10	8	0,1	9	9
1710	9	0,11	10	8	0,3	9	9
1710	10	0,04	10	8	0,2	9	9
1710	11	2,5	14	18	2	14	19
1710	12	2,8	14	11	2,8	14	22
1710	13	3	14	11	2,8	14	22
1710	15	0,6	14	11	0,6	14	22
1710	16	2,8	14	11	2,9	14	22
1710	17	2	14	11	2,2	14	22
1710	18	-88	14	11	 	 	 
1710	19	1,2	14	11	1,2	14	22
1710	20	6,5	14	11	6,5	14	22
1710	21	1	14	11	1	14	22
1710	23	0,3	14	11	0,3	14	22
1710	24	4	14	11	4	14	22
1710	25	1	14	11	1	14	22
1710	27	9	14	16	9	14	17
1710	28	8	14	14	8	14	15
1710	29	7,5	14	11	7,5	14	12
1710	30	2,5	14	18	2	14	19
1710	32	17	14	11	17	14	22
1710	33	6	14	11	6,2	14	22
1710	34	1	14	11	1	14	22
1710	35	1,6	14	11	1,7	14	22
1710	36	4	14	11	4	14	22
1710	37	1	14	11	1	14	22
1710	38	-88	16	11	 	 	 
1710	39	0,3	13	11	0,5	14	22
1710	40	1	14	18	1,5	14	19
1710	41	2	14	18	2	14	19
1710	42	4	14	18	4	14	19
1710	43	1,7	14	20	1,8	14	21
1710	44	4	14	20	4	14	21
1710	45	6	14	11	6	14	22
1710	46	36	14	11	35	14	22
1710	61	5,5	14	16	5,5	14	17
1710	70	4,5	14	11	4	14	22
1711	1	1,7	1	5	1,5	16	7
1711	2	-88	16	5	 	 	 
1711	3	-88	16	5	 	 	 
1711	4	-88	16	5	 	 	 
1711	5	-88	16	5	 	 	 
1711	6	-88	16	5	 	 	 
1711	7	0,6	10	6	-88	16	5
1711	8	0,02	10	6	-88	16	5
1711	9	0,11	10	6	-88	16	5
1711	10	0,04	10	6	-88	16	5
1711	11	-88	17	5	 	 	 
1711	12	2,5	1	5	2,5	1	7
1711	13	3	1	5	2,5	1	7
1711	15	0,8	1	5	0,7	1	7
1711	16	3	1	5	2,5	1	7
1711	17	2,5	1	5	2,5	1	7
1711	18	-88	16	5	 	 	 
1711	19	1	1	5	1,2	1	7
1711	20	2	1	5	2	1	7
1711	21	1	1	5	1	1	7
1711	23	0,3	1	5	0,3	1	7
1711	24	-88	17	5	 	 	 
1711	25	0,5	1	5	0,5	1	7
1711	27	9,5	1	5	9,5	16	7
1711	28	8,5	1	5	8	16	7
1711	29	-88	16	5	 	 	 
1711	30	2,5	1	5	2	1	7
1711	32	14	1	5	14	1	7
1711	33	5	1	5	5,5	1	7
1711	34	1	1	5	1	1	7
1711	35	1,5	1	5	2	1	7
1711	36	4,5	1	5	4,5	1	7
1711	37	0,9	1	5	0,9	1	7
1711	38	-88	16	5	 	 	 
1711	39	0,5	1	5	0,5	1	7
1711	40	1,5	1	5	1	1	7
1711	41	1,5	1	5	1	1	7
1711	42	4	16	5	-88	16	7
1711	43	1,5	1	5	-77	16	7
1711	44	-77	16	5	 	 	 
1711	45	-88	16	5	 	 	 
1711	46	36	16	5	-88	16	7
1711	61	5	1	5	6	1	7
1711	70	5	1	5	5,5	1	7
1801	1	1,5	16	8	1,5	16	9
1801	2	46	16	8	44	16	9
1801	3	16	16	8	17	16	9
1801	4	16	16	8	17	16	9
1801	5	31	16	8	30	16	9
1801	6	26	16	8	27	16	9
1801	7	0,6	16	11	-88	17	9
1801	8	0,1	16	8	-88	17	9
1801	9	0,11	16	11	-88	17	9
1801	10	0,04	16	8	-88	17	9
1801	11	-88	17	8	 	 	 
1801	12	2,5	1	8	2,5	1	9
1801	13	3,2	1	8	3,1	1	9
1801	15	0,7	1	8	0,7	1	9
1801	16	3	16	8	3	16	9
1801	17	2,5	1	8	2,5	1	9
1801	18	-88	16	8	 	 	 
1801	19	1	1	8	1	1	9
1801	20	2	16	8	2	16	9
1801	21	1,2	16	8	1,1	16	9
