CHILDCODE	MEMIDR5	MEMMOVR5	RELATER5	LIVHSER5	YRDIEDR5	CAREGVR5	MEMAGER5	MEAGMTR5	MEMSEXR5	CHLBRNR5	PANELSIB	SEENMER5	EVRLVDR5	LNGLVDR5	GETMOMBIRTH	GETCHILDBIRTH	THSCOMR5	RELHHR5	MRTLSTR5	MTHRHHR5	FTHRHHR5	STRT18R5	GRDE18R5	STLL18R5	HSSTRTR5	STRYRR5	GRADER5	STILLR5	WHYNOTR5	AGEGRDR5	TYPLSTR5	TYPATDR5	WHSCHR5	FEESR5	EXTTUTR5	PERFR5	SLEEPR5	CHCARER5	HHCHRER5	NPYWRKR5	PAYWRKR5	SCHOOLR5	STUDYR5	PLAYR5	DISABR5	MEMAFCR5	MEMLNGR5	MLNHLR51	HTSFFR51	SEEKTRR5	WHSEEKR5	MEMTOBR5	MOTTOBR5	OFTSMKR5	MEMALCR5	OFTALCR5
140092	3	 	1	1	 	0	37	 	1	 	0	 	 	 	0	0	 	2	1	2	98	1	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	1	0	1	1	1
140092	4	 	1	1	 	1	34	 	2	0	0	 	 	 	0	0	 	1	1	98	98	1	7	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	6
140092	5	 	7	1	 	0	12	 	1	 	1	 	 	 	0	0	 	5	0	4	3	 	 	 	1	6	6	1	 	 	 	3	1	378	1600	3	8	0	1	0	0	5.5	2	7.5	0	 	0	 	 	 	 	0	0	 	0	5
140092	6	 	7	1	 	0	6	 	2	 	0	 	 	 	0	0	 	5	 	4	3	 	 	 	1	6	0	1	 	 	 	3	 	0	0	 	10	0	0	0	0	6.5	2	5.5	 	 	 	 	 	 	 	 	 	 	 	 
140093	0	 	0	1	 	 	16	 	2	 	0	 	 	 	0	0	 	5	0	2	1	 	 	 	1	6	7	0	21	13	3	 	 	 	 	 	8	0	2	0	10	0	0	4	 	 	 	 	 	 	 	 	 	 	 	 
140093	1	 	1	1	 	0	43	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	1	1	1	1	2
140093	2	 	1	1	 	1	37	 	2	0	0	 	 	 	0	0	 	2	1	98	98	1	9	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	1	4
140093	15	 	7	2	 	0	17	 	2	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
140093	16	 	7	1	 	0	14	 	2	 	1	 	 	 	0	0	 	5	0	2	1	 	 	 	1	6	7	1	 	 	 	3	1	360	3600	1	9	0	1	0	0	8	2	4	0	 	0	 	 	 	 	0	0	 	0	5
140093	17	 	7	1	 	0	8	 	1	 	0	 	 	 	0	0	 	5	 	2	1	 	 	 	1	6	2	1	 	 	 	3	 	0	1000	 	10	0	0	0	0	8	2	4	 	 	 	 	 	 	 	 	 	 	 	 
140093	18	 	6	4	 	0	84	 	1	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
140093	19	 	6	4	 	0	79	 	2	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
140094	0	 	0	1	 	 	15	 	1	 	0	 	 	 	0	0	 	5	0	2	98	 	 	 	1	6	6	0	8	12	3	 	 	 	 	 	9	0	1	0	9	0	0	5	 	 	 	 	 	 	 	 	 	 	 	 
140094	2	 	1	1	 	1	43	 	2	0	0	 	 	 	0	0	 	1	3	98	98	1	8	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	6
140094	15	 	7	1	 	0	18	 	1	 	0	 	 	 	0	0	 	5	0	2	98	1	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
140094	16	 	7	1	 	0	11	 	2	 	0	 	 	 	0	0	 	5	 	2	98	 	 	 	1	6	5	1	 	 	 	3	 	0	900	 	9	0	1	0	0	6	4	4	 	 	 	 	 	 	 	 	 	 	 	 
140095	0	 	0	1	 	 	15	 	1	 	0	 	 	 	0	0	 	5	0	2	1	 	 	 	1	6	9	1	 	 	 	3	5	378	6000	2	8	0	1	1	0	8.5	1.5	4	 	 	 	 	 	 	 	 	 	 	 	 
140095	1	 	1	1	 	1	37	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	12	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	4
140095	2	 	1	1	 	0	35	 	2	0	0	 	 	 	0	0	 	2	1	98	98	1	9	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	1	17	2	1	4	0	0	 	0	6
140095	3	 	7	1	 	0	10	 	1	 	0	 	 	 	0	0	 	5	 	2	1	 	 	 	1	6	3	1	 	 	 	3	 	0	1200	 	8	0	0	0	0	8.5	1	6.5	 	 	 	 	 	 	 	 	 	 	 	 
140096	0	 	0	1	 	 	15	 	2	 	0	 	 	 	0	0	 	5	0	4	3	 	 	 	1	6	9	1	 	 	 	3	10	378	840	1	6	0	2	0	0	8	3.5	4.5	 	 	 	 	 	 	 	 	 	 	 	 
140096	1	 	 	 	 	 	 	 	 	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
140096	2	 	6	1	 	0	84	 	2	 	0	 	 	 	0	0	 	3	3	98	98	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
140096	3	 	1	1	 	0	42	 	1	 	0	 	 	 	0	0	 	1	1	2	98	1	9	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	1
140096	4	 	1	1	 	1	38	 	2	0	0	 	 	 	0	0	 	2	1	98	98	1	7	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	1	21	5	1	1	0	0	 	0	6
140096	15	 	7	1	 	0	17	 	2	 	0	 	 	 	0	0	 	5	0	4	3	 	 	 	1	6	11	1	 	 	 	3	 	378	4960	 	6	0	2	0	0	7	3.5	5.5	 	 	 	 	 	 	 	 	 	 	 	 
140096	16	 	7	1	 	0	10	 	1	 	0	 	 	 	0	0	 	5	 	4	3	 	 	 	1	6	4	1	 	 	 	3	 	0	1000	 	8	0	0	0	0	6	2	8	 	 	 	 	 	 	 	 	 	 	 	 
140097	0	 	0	1	 	 	15	 	2	 	0	 	 	 	0	0	 	5	0	2	1	 	 	 	1	6	9	1	 	 	 	3	10	378	12000	2	7	0	1	0	0	7	3	6	 	 	 	 	 	 	 	 	 	 	 	 
140097	1	 	1	1	 	0	47	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	1	0	1	0	6
140097	2	 	1	1	 	1	42	 	2	0	0	 	 	 	0	0	 	2	1	98	98	1	9	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	6
140097	3	 	7	2	 	0	20	 	2	 	1	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
140098	0	 	0	1	 	 	15	 	1	 	0	 	 	 	0	0	 	5	0	2	1	 	 	 	0	 	 	 	11	 	 	 	 	 	 	 	10	0	1	8	0	0	0	5	 	 	 	 	 	 	 	 	 	 	 	 
140098	1	 	1	1	 	0	43	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	1	1	1	1	4
140098	2	 	1	1	 	1	37	 	2	0	0	 	 	 	0	0	 	2	1	98	98	1	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	6
140098	3	 	7	1	 	0	11	 	1	 	1	 	 	 	0	0	 	5	 	2	1	 	 	 	1	6	5	1	 	 	 	3	1	0	1620	2	8	0	1	0	0	8	2	5	0	 	1	4	3	1	1	 	 	 	 	 
140100	0	 	0	1	 	 	15	 	1	 	0	 	 	 	0	0	 	5	0	2	1	 	 	 	1	6	9	1	 	 	 	1	1	0	3780	2	8	0	1	2	0	8	2	2	 	 	 	 	 	 	 	 	 	 	 	 
140100	1	 	1	1	 	0	58	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	7	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	1	9	10	1	1	0	0	 	1	4
140100	2	 	1	1	 	1	51	 	2	0	0	 	 	 	0	0	 	2	1	98	98	1	7	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	1	17	6	1	1	0	0	 	0	6
140100	3	 	7	2	 	0	25	 	2	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
140100	4	 	7	2	 	0	22	 	2	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
140101	0	 	0	1	 	 	15	 	1	 	0	 	 	 	0	0	 	5	0	3	2	 	 	 	1	6	9	1	 	 	 	3	5	378	5220	2	8	0	2	0	0	9	2	3	 	 	 	 	 	 	 	 	 	 	 	 
140101	2	 	1	1	 	0	42	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	8	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	4
140101	3	 	1	1	 	1	36	 	2	0	0	 	 	 	0	0	 	2	1	98	98	1	6	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	6
140101	4	 	7	1	 	0	12	 	1	 	1	 	 	 	0	0	 	5	0	3	2	 	 	 	1	6	6	1	 	 	 	3	1	378	4320	2	8	0	2	0	0	7	3	4	0	 	0	 	 	 	 	0	0	 	0	6
140102	0	 	0	1	 	 	15	 	2	 	0	 	 	 	0	0	 	5	0	2	1	 	 	 	1	6	9	1	 	 	 	3	5	378	7000	1	8	2	2	0	0	8	3	1	 	 	 	 	 	 	 	 	 	 	 	 
140102	1	 	1	1	 	0	55	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	7	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	6
140102	2	 	1	1	 	1	54	 	2	0	0	 	 	 	1	0	0	2	1	98	98	1	12	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	6
140102	15	 	7	1	 	0	18	 	1	 	1	 	 	 	0	0	 	5	1	2	1	1	12	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	1	2
140103	0	 	0	1	 	 	15	 	2	 	0	 	 	 	0	0	 	5	0	4	3	 	 	 	1	6	9	1	 	 	 	3	5	378	3600	1	8	0	2	0	0	8.5	2	3.5	 	 	 	 	 	 	 	 	 	 	 	 
140103	1	 	6	4	 	0	78	 	1	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
140103	2	 	6	4	 	0	77	 	2	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
140103	3	 	1	1	 	0	40	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	12	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	4
140103	4	 	1	1	 	1	37	 	2	0	0	 	 	 	0	0	 	2	1	98	98	1	6	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	6
140103	15	 	7	1	 	0	17	 	1	 	0	 	 	 	0	0	 	5	0	4	3	 	 	 	1	6	11	1	 	 	 	3	 	600	4000	 	8	0	1	0	0	8.5	4	2.5	 	 	 	 	 	 	 	 	 	 	 	 
140107	0	 	0	1	 	 	15	 	1	 	0	 	 	 	0	0	 	5	0	2	1	 	 	 	1	6	9	1	 	 	 	3	1	378	10000	2	8	0	2	1	0	5	3	5	 	 	 	 	 	 	 	 	 	 	 	 
140107	1	 	1	1	 	0	38	 	1	 	0	 	 	 	0	0	 	1	1	18	17	1	7	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	1	3
140107	2	 	1	1	 	1	37	 	2	0	0	 	 	 	0	0	 	2	1	98	98	1	7	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	1	4
140107	15	 	7	1	 	0	17	 	2	 	1	 	 	 	0	0	 	5	0	2	1	 	 	 	1	6	11	1	 	 	 	3	1	378	5000	2	8	1	2	0	0	5	4	4	0	 	0	 	 	 	 	0	0	 	0	6
140107	16	 	7	1	 	0	8	 	1	 	0	 	 	 	0	0	 	5	 	2	1	 	 	 	1	6	1	1	 	 	 	3	 	0	1000	 	9	0	0	0	0	4	2	9	 	 	 	 	 	 	 	 	 	 	 	 
140107	17	 	6	1	 	0	62	 	1	 	 	 	 	 	 	 	 	3	1	98	98	1	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
140107	18	 	6	1	 	0	60	 	2	 	 	 	 	 	 	 	 	3	1	98	98	1	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
150001	0	 	0	1	 	 	14	 	2	 	0	 	 	 	0	0	 	5	0	2	1	 	 	 	1	6	8	1	 	 	 	3	1	400	800	3	6	0	2.20000004768372	2	0	9	3	2	 	 	 	 	 	 	 	 	 	 	 	 
150001	1	 	1	1	 	0	44	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	9	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	1	2
150001	2	 	1	1	 	1	42	 	2	0	0	 	 	 	1	0	0	2	1	98	98	1	9	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	6
150001	3	 	7	4	 	0	21	 	1	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
150002	0	 	0	1	 	 	15	 	2	 	0	 	 	 	0	0	 	7	0	98	98	 	 	 	1	6	9	1	 	 	 	3	1	396	2700	1	8	2	1	0	0	8.5	2	3	 	 	 	 	 	 	 	 	 	 	 	 
150002	1	 	6	1	 	0	67	 	1	 	0	 	 	 	0	0	 	2	1	98	98	1	12	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
150002	2	 	6	1	 	1	65	 	2	 	0	 	 	 	0	0	 	1	1	98	98	1	9	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	1	17	7	2	2	0	0	 	0	5
150002	3	 	1	2	 	 	41	 	1	 	0	4	1	15	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
150002	4	 	1	4	 	 	35	 	2	0	0	3	1	3	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
150002	5	 	13	4	 	0	35	 	1	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
150002	6	 	7	4	 	0	10	 	2	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
150003	0	 	0	1	 	 	15	 	2	 	0	 	 	 	0	0	 	5	0	2	1	 	 	 	1	6	9	1	 	 	 	3	5	400	6000	1	7	1	2	1	0	8	4	2	 	 	 	 	 	 	 	 	 	 	 	 
150003	1	 	1	1	 	0	40	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	1	18	8	0	 	0	0	 	0	6
150003	2	 	1	1	 	1	35	 	2	0	0	 	 	 	1	0	0	2	1	98	98	1	7	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	6
150003	3	 	7	1	 	0	5	 	1	 	0	 	 	 	0	0	 	5	 	98	98	 	 	 	1	-77	0	1	 	 	 	3	 	3000	0	 	10	0	0	0	0	9	0	4	 	 	 	 	 	 	 	 	 	 	 	 
150005	0	 	0	1	 	 	15	 	1	 	0	 	 	 	0	0	 	5	0	4	98	 	 	 	1	6	9	1	 	 	 	3	1	400	3000	3	9	0	1	0	0	4.5	3.5	5	 	 	 	 	 	 	 	 	 	 	 	 
150005	3	 	1	3	2011	 	 	 	 	 	0	 	1	9	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
150005	4	 	1	1	 	1	35	 	2	0	0	 	 	 	0	0	 	1	3	98	98	1	9	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	5
150005	15	 	7	1	 	0	16	 	1	 	0	 	 	 	0	0	 	5	0	4	98	 	 	 	1	6	11	1	 	 	 	3	 	500	6000	 	8	0	1	.5	0	9	3	2	 	 	 	 	 	 	 	 	 	 	 	 
150006	0	 	0	1	 	 	15	 	1	 	0	 	 	 	0	0	 	5	0	4	3	 	 	 	1	6	9	0	8	15	3	 	 	 	 	 	9	2.5	3	4	0	0	0	4.5	 	 	 	 	 	 	 	 	 	 	 	 
150006	1	 	6	3	2014	 	 	 	 	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
150006	2	 	6	1	 	0	64	 	2	 	0	 	 	 	0	0	 	3	3	98	98	1	9	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
150006	3	 	1	1	 	0	38	 	1	 	0	 	 	 	0	0	 	1	1	2	98	1	9	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	1	2
150006	4	 	1	1	 	1	34	 	2	0	0	 	 	 	0	0	 	2	1	98	98	1	9	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	6
150006	5	 	7	1	 	0	9	 	2	 	0	 	 	 	0	0	 	5	 	4	3	 	 	 	1	6	2	1	 	 	 	3	 	0	500	 	9	0	0	0	0	9	2	3	 	 	 	 	 	 	 	 	 	 	 	 
150007	0	 	0	1	 	 	14	 	2	 	0	 	 	 	0	0	 	5	0	2	1	 	 	 	1	6	8	1	 	 	 	3	10	3000	5000	2	6	1	1	0	0	8.5	2	5	 	 	 	 	 	 	 	 	 	 	 	 
150007	1	 	1	1	 	0	42	 	1	 	0	 	 	 	0	0	 	1	1	98	5	1	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	1	2
150007	2	 	1	1	 	1	34	 	2	0	0	 	 	 	0	0	 	2	1	98	98	1	9	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	6
150007	4	 	7	1	 	0	10	 	1	 	0	 	 	 	0	0	 	5	 	2	1	 	 	 	1	6	4	1	 	 	 	3	 	0	1400	 	8	0	0	0	0	8.5	2	6	 	 	 	 	 	 	 	 	 	 	 	 
150007	5	 	6	1	 	0	79	 	1	 	0	 	 	 	0	0	 	3	3	98	98	1	28	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
150008	0	 	0	1	 	 	15	 	2	 	0	 	 	 	0	0	 	5	0	2	1	 	 	 	1	6	9	1	 	 	 	3	1	400	5500	2	8	0	2	0	0	9	4	1.5	 	 	 	 	 	 	 	 	 	 	 	 
150008	1	 	1	1	 	0	44	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	7	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	1	0	1	0	4
150008	2	 	1	1	 	1	39	 	2	1	0	 	 	 	0	0	 	2	1	98	98	1	9	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	6
150008	3	 	7	4	 	0	20	 	2	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
150008	4	 	7	1	 	0	2	 	1	 	 	 	 	 	 	 	 	5	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
150009	0	 	0	1	 	 	15	 	1	 	0	 	 	 	0	0	 	5	0	2	1	 	 	 	1	6	9	1	 	 	 	1	1	400	2500	3	8	0	2	1.5	0	8	2.5	2.5	 	 	 	 	 	 	 	 	 	 	 	 
150009	1	 	1	1	 	0	43	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	12	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	1	0	3	0	3
150009	2	 	1	1	 	1	42	 	2	0	0	 	 	 	0	0	 	2	1	98	98	1	7	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	5
150009	15	 	7	1	 	0	18	 	1	 	0	 	 	 	0	0	 	5	0	2	1	1	11	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
150009	16	 	14	4	 	0	16	 	2	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
150009	17	 	6	4	 	0	70	 	1	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
150009	18	 	6	4	 	0	66	 	2	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
150009	19	 	13	4	 	0	45	 	1	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
150009	20	 	13	4	 	0	44	 	2	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
150010	0	 	0	1	 	 	15	 	1	 	0	 	 	 	0	0	 	5	0	2	1	 	 	 	1	6	9	1	 	 	 	8	9	400	3000	3	9	0	1	0	0	8.5	2	3	 	 	 	 	 	 	 	 	 	 	 	 
150010	1	 	1	1	 	0	42	 	1	 	0	 	 	 	0	0	 	1	1	4	5	1	9	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	1	21	5	1	1	1	1	1	1	2
150010	2	 	1	1	 	1	40	 	2	0	0	 	 	 	0	0	 	2	1	98	98	1	9	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	1	21	2	1	1	0	0	 	0	6
150010	3	 	7	1	 	0	21	 	2	 	0	 	 	 	0	0	 	5	0	2	1	1	12	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
150010	4	 	6	1	 	0	78	 	2	 	0	 	 	 	0	0	 	3	1	98	98	1	77	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
150010	5	 	6	1	 	0	77	 	1	 	0	 	 	 	0	0	 	3	1	98	98	1	77	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
150011	0	 	0	1	 	 	15	 	1	 	0	 	 	 	0	0	 	5	0	2	1	 	 	 	1	6	9	1	 	 	 	8	5	400	2000	3	9	0	1	1	0	8	2	2.5	 	 	 	 	 	 	 	 	 	 	 	 
150011	1	 	1	1	 	0	54	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	7	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	6
150011	2	 	1	1	 	1	54	 	2	0	0	 	 	 	0	0	 	2	1	8	7	1	7	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	6
150011	3	 	7	2	 	0	31	 	2	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
150011	4	 	7	2	 	0	29	 	2	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
