CHILDCODE	ACTIDR5	ACTR5	ACTOWNR5	ACTMTHR5	ACTDAYR5	ACTHRSR5	PYMRECR5	PDCASHR5	PDKINDR5	PDTIMER5	PDNMPCR5	KEEPMYR5
140082	1	2	1	12	30	2	0	 	 	 	 	 
140083	1	2	1	12	20	1	0	 	 	 	 	 
140085	1	2	1	12	20	2	0	 	 	 	 	 
140086	1	2	1	12	30	1	0	 	 	 	 	 
140087	1	2	1	12	30	3	0	 	 	 	 	 
140089	1	2	1	12	20	2	0	 	 	 	 	 
140090	1	1	1	12	30	5	0	 	 	 	 	 
140090	2	2	1	12	24	2	0	 	 	 	 	 
140091	1	2	1	12	30	4	0	 	 	 	 	 
140092	1	2	1	12	30	3	0	 	 	 	 	 
140093	1	2	1	12	26	1	0	 	 	 	 	 
140093	2	4	1	12	8	10	0	 	 	 	 	 
140093	3	3	1	6	3	3	0	 	 	 	 	 
140093	4	6	1	2	2	3	1	50	 	2	 	0
140094	1	2	1	12	30	2	0	 	 	 	 	 
140094	2	3	1	12	30	1	0	 	 	 	 	 
140095	1	2	1	12	20	1	0	 	 	 	 	 
140096	1	2	1	12	30	3	0	 	 	 	 	 
140096	2	4	1	12	20	1	0	 	 	 	 	 
140097	1	2	1	12	30	3	0	 	 	 	 	 
140098	1	4	1	12	30	2	0	 	 	 	 	 
150001	1	4	1	12	30	2	1	60	 	3	 	2
150001	2	2	1	12	25	1	0	 	 	 	 	 
150002	1	2	1	12	25	1	0	 	 	 	 	 
150003	1	4	3	12	30	4	1	20	 	2	 	2
150003	2	2	1	12	30	2	0	 	 	 	 	 
150004	1	4	1	12	30	4	1	200	 	4	 	2
150004	2	2	1	12	20	1	0	 	 	 	 	 
150005	1	2	1	12	5	1	0	 	 	 	 	 
150006	1	2	1	12	30	5	0	 	 	 	 	 
150006	2	4	1	10	30	7	1	100	 	2	 	2
150006	3	6	2	1	30	11	1	60	 	4	 	1
150006	4	1	1	3	3	2	0	 	 	 	 	 
150007	1	2	1	12	30	3	0	 	 	 	 	 
150008	1	2	1	12	20	3	0	 	 	 	 	 
150010	1	2	1	12	30	4	0	 	 	 	 	 
150010	2	1	1	12	30	2	0	 	 	 	 	 
150011	1	2	1	10	20	1	0	 	 	 	 	 
150014	1	2	1	12	20	2	0	 	 	 	 	 
150016	1	2	1	12	24	3	0	 	 	 	 	 
150016	2	3	1	12	26	1	0	 	 	 	 	 
150016	3	1	1	3	15	1	0	 	 	 	 	 
150017	1	2	1	12	30	3	0	 	 	 	 	 
150017	2	1	1	12	25	2	0	 	 	 	 	 
150017	3	3	1	12	20	2	0	 	 	 	 	 
150018	1	2	1	12	20	2	0	 	 	 	 	 
150018	2	4	1	12	30	3	1	30	 	2	 	2
150019	1	1	1	12	30	4	0	 	 	 	 	 
150019	2	2	1	12	30	1	0	 	 	 	 	 
150019	3	3	1	12	30	1	0	 	 	 	 	 
150019	4	4	1	12	6	5	1	20	 	2	 	2
150020	1	2	1	12	10	3	0	 	 	 	 	 
150021	1	2	1	12	20	2	0	 	 	 	 	 
150021	2	1	1	12	30	1	0	 	 	 	 	 
150022	1	3	1	4	10	1	0	 	 	 	 	 
150022	2	2	1	12	10	1	0	 	 	 	 	 
150022	3	4	1	12	20	2	0	 	 	 	 	 
150023	1	2	1	12	15	3	0	 	 	 	 	 
150024	1	2	1	12	20	4	0	 	 	 	 	 
150025	1	4	1	12	30	3	1	200	 	4	 	2
150025	2	2	1	12	20	2	0	 	 	 	 	 
150026	1	4	1	12	25	3	1	30	 	3	 	2
150026	2	2	1	12	20	1	0	 	 	 	 	 
150027	1	2	1	12	30	2	0	 	 	 	 	 
150028	1	1	1	12	30	4	0	 	 	 	 	 
150028	2	2	1	12	30	1	0	 	 	 	 	 
150029	1	1	1	12	30	4	0	 	 	 	 	 
150029	2	4	1	12	30	3	1	2500	 	4	 	1
150030	1	2	1	12	30	3	0	 	 	 	 	 
150031	1	2	1	12	30	2	0	 	 	 	 	 
150032	1	1	1	12	4	3	0	 	 	 	 	 
150033	1	2	2	5	6	2	0	 	 	 	 	 
150033	2	2	1	7	6	2	0	 	 	 	 	 
150033	3	3	1	7	5	2	0	 	 	 	 	 
150033	4	1	1	3	6	2	0	 	 	 	 	 
150034	1	2	1	12	30	5	0	 	 	 	 	 
150034	2	3	2	10	30	6	0	 	 	 	 	 
150034	3	1	1	3	7	5	0	 	 	 	 	 
150035	1	1	1	12	25	3	0	 	 	 	 	 
150035	2	2	1	12	30	2	0	 	 	 	 	 
150035	3	3	1	12	30	2	0	 	 	 	 	 
150036	1	1	1	12	16	1	0	 	 	 	 	 
150036	2	2	1	12	18	2	0	 	 	 	 	 
150037	1	1	1	12	30	4	0	 	 	 	 	 
150038	1	2	1	12	22	1	0	 	 	 	 	 
150038	2	1	1	3	10	5	0	 	 	 	 	 
150039	1	2	1	12	20	1	0	 	 	 	 	 
150040	1	1	3	1	10	4	1	15	 	2	 	0
150041	1	1	1	5	15	4	0	 	 	 	 	 
150042	1	1	1	12	20	3	0	 	 	 	 	 
150042	2	2	1	12	30	3	0	 	 	 	 	 
150043	1	2	1	12	30	3	0	 	 	 	 	 
150043	2	1	1	2	15	3	0	 	 	 	 	 
150044	1	2	1	12	20	1	0	 	 	 	 	 
150044	2	1	1	5	8	1	0	 	 	 	 	 
150045	1	2	1	12	20	3	0	 	 	 	 	 
150045	2	1	1	2	4	6	0	 	 	 	 	 
150046	1	1	1	6	30	6	0	 	 	 	 	 
150046	2	2	1	12	30	1	0	 	 	 	 	 
150046	3	4	1	12	10	3	2	 	20300	2	 	2
150047	1	2	1	12	15	1	0	 	 	 	 	 
150047	2	1	1	4	10	2	0	 	 	 	 	 
150048	1	2	1	10	20	3	0	 	 	 	 	 
150048	2	4	1	12	4	2	1	20	 	3	 	2
150050	1	2	1	12	25	1	0	 	 	 	 	 
150050	2	1	1	12	5	5	0	 	 	 	 	 
150051	1	2	1	12	26	1	0	 	 	 	 	 
150052	1	2	1	12	25	3	0	 	 	 	 	 
150053	1	2	1	12	30	3	0	 	 	 	 	 
150053	2	1	1	12	30	1	0	 	 	 	 	 
150054	1	1	1	12	30	2	0	 	 	 	 	 
150054	2	2	1	12	30	2	0	 	 	 	 	 
150055	1	2	1	12	30	2	0	 	 	 	 	 
150056	1	2	1	12	30	1	0	 	 	 	 	 
150056	2	2	2	3	18	2	0	 	 	 	 	 
150056	3	1	1	8	5	2	0	 	 	 	 	 
150056	4	1	2	2	5	1	0	 	 	 	 	 
150056	5	4	2	3	3	2	0	 	 	 	 	 
150057	1	2	1	12	20	2	0	 	 	 	 	 
150058	1	7	2	12	30	6	1	60	 	2	 	2
150058	2	2	1	12	20	2	0	 	 	 	 	 
150059	1	2	1	12	30	3	0	 	 	 	 	 
150059	2	1	1	12	20	6	0	 	 	 	 	 
150060	1	2	1	12	30	6	0	 	 	 	 	 
150061	1	2	1	12	30	4	0	 	 	 	 	 
150062	1	6	1	5	26	7	1	75	 	2	 	2
150062	2	2	1	12	20	1	0	 	 	 	 	 
150062	3	3	1	12	10	1	0	 	 	 	 	 
150062	4	1	1	3	3	10	0	 	 	 	 	 
150063	1	2	1	12	30	3	0	 	 	 	 	 
150063	2	4	1	12	30	2	0	 	 	 	 	 
150064	1	2	1	12	20	2	0	 	 	 	 	 
150065	1	1	1	12	15	3	0	 	 	 	 	 
150065	2	2	1	12	15	2	0	 	 	 	 	 
150066	1	2	1	12	20	4	0	 	 	 	 	 
150067	1	4	1	12	4	1	1	30	 	4	 	0
150067	2	1	1	12	20	1	0	 	 	 	 	 
150067	3	2	1	12	20	3	0	 	 	 	 	 
150068	1	2	1	12	30	2	0	 	 	 	 	 
150069	1	2	1	12	20	3	0	 	 	 	 	 
150070	1	2	1	12	30	3	0	 	 	 	 	 
150070	2	1	1	12	30	1	0	 	 	 	 	 
150071	1	2	1	12	15	2	0	 	 	 	 	 
150071	2	3	1	6	25	2	0	 	 	 	 	 
150072	1	1	1	12	20	2	0	 	 	 	 	 
150072	2	2	1	12	15	2	0	 	 	 	 	 
150074	1	2	1	12	30	2	0	 	 	 	 	 
150075	1	2	1	12	20	2	0	 	 	 	 	 
150077	1	1	1	5	5	3	0	 	 	 	 	 
150077	2	2	1	12	5	3	0	 	 	 	 	 
150078	1	2	1	12	25	2	0	 	 	 	 	 
150078	2	1	1	12	28	1	0	 	 	 	 	 
150079	1	2	1	12	10	2	0	 	 	 	 	 
150079	2	1	1	12	15	2	0	 	 	 	 	 
150080	1	2	1	12	20	3	0	 	 	 	 	 
150080	2	1	1	3	5	3	0	 	 	 	 	 
150080	3	6	1	1	15	3	1	20	 	2	 	0
150081	1	2	1	12	30	2	0	 	 	 	 	 
150082	1	2	1	12	30	2	0	 	 	 	 	 
150084	1	2	1	12	20	2	0	 	 	 	 	 
150084	2	1	1	12	25	4	0	 	 	 	 	 
150084	3	4	1	12	4	5	1	50	 	4	 	2
150085	1	1	1	12	10	2	0	 	 	 	 	 
150085	2	2	1	12	30	2	0	 	 	 	 	 
150086	1	1	1	12	26	3	0	 	 	 	 	 
150086	2	2	1	12	26	1	0	 	 	 	 	 
150087	1	1	1	6	10	3	0	 	 	 	 	 
150088	1	1	1	12	20	3	0	 	 	 	 	 
150088	2	2	1	12	25	3	0	 	 	 	 	 
150089	1	2	1	12	28	4	0	 	 	 	 	 
150090	1	2	1	12	30	2	0	 	 	 	 	 
150090	2	1	1	12	30	1	0	 	 	 	 	 
150091	1	2	1	12	24	3	0	 	 	 	 	 
150092	1	1	1	12	30	2	0	 	 	 	 	 
150092	2	2	1	12	30	1	0	 	 	 	 	 
150093	1	2	1	12	26	2	0	 	 	 	 	 
150094	1	1	1	12	30	2	0	 	 	 	 	 
150094	2	2	1	12	30	2	0	 	 	 	 	 
150095	1	2	1	12	30	4	0	 	 	 	 	 
150095	2	1	1	12	30	1	0	 	 	 	 	 
150096	1	2	1	12	25	4	0	 	 	 	 	 
150096	2	1	1	10	15	1	0	 	 	 	 	 
150097	1	2	1	12	30	3	0	 	 	 	 	 
150098	1	1	1	12	30	2	0	 	 	 	 	 
150098	2	2	1	12	30	1	0	 	 	 	 	 
150099	1	1	1	12	30	4	0	 	 	 	 	 
150099	2	2	1	12	30	1	0	 	 	 	 	 
150100	1	2	1	12	25	3	0	 	 	 	 	 
160001	1	1	1	2	22	4	0	 	 	 	 	 
160002	1	2	1	5	28	4	0	 	 	 	 	 
160003	1	2	1	12	30	3	0	 	 	 	 	 
160003	2	3	1	12	30	2	0	 	 	 	 	 
160003	3	1	1	12	30	2	0	 	 	 	 	 
160004	1	2	1	12	10	2	0	 	 	 	 	 
160005	1	2	1	12	30	3	0	 	 	 	 	 
160005	2	3	1	12	30	2	0	 	 	 	 	 
160006	1	2	1	11	30	3	0	 	 	 	 	 
160006	2	1	1	11	30	2	0	 	 	 	 	 
160006	3	3	1	11	30	1	0	 	 	 	 	 
160006	4	6	2	1	30	10	1	200	 	4	 	1
160008	1	2	1	12	30	4	0	 	 	 	 	 
160008	2	3	1	12	30	2	0	 	 	 	 	 
160009	1	2	1	12	26	3	0	 	 	 	 	 
160009	2	1	1	8	20	2	0	 	 	 	 	 
160010	1	2	1	12	21	4	0	 	 	 	 	 
160010	2	1	1	2	5	4	0	 	 	 	 	 
160011	1	2	1	12	22	5	0	 	 	 	 	 
160012	1	1	1	12	30	4	0	 	 	 	 	 
160012	2	2	1	12	30	3	0	 	 	 	 	 
160013	1	1	1	12	30	4	0	 	 	 	 	 
160013	2	2	1	12	30	2	0	 	 	 	 	 
160014	1	2	1	12	22	4	0	 	 	 	 	 
160014	2	1	1	5	18	3	0	 	 	 	 	 
160015	1	2	1	10	21	3	0	 	 	 	 	 
160015	2	1	1	8	20	2	0	 	 	 	 	 
160016	1	2	1	12	30	2	0	 	 	 	 	 
160016	2	3	1	12	30	1	0	 	 	 	 	 
160016	3	1	1	12	30	2	0	 	 	 	 	 
160017	1	3	2	12	30	10	1	800	 	4	 	1
160017	2	2	2	12	30	3	0	 	 	 	 	 
160018	1	2	1	12	24	2	0	 	 	 	 	 
160018	2	1	1	8	8	2	0	 	 	 	 	 
160019	1	2	1	7	30	5	0	 	 	 	 	 
160019	2	1	1	9	28	2	0	 	 	 	 	 
160020	1	2	1	12	24	4	0	 	 	 	 	 
160021	1	1	1	12	20	3	0	 	 	 	 	 
160021	2	3	1	12	30	1	0	 	 	 	 	 
160021	3	2	1	12	30	3	0	 	 	 	 	 
160022	1	2	1	12	30	5	0	 	 	 	 	 
160022	2	3	1	12	30	2	0	 	 	 	 	 
160023	1	2	1	12	28	2	0	 	 	 	 	 
160023	2	1	1	6	18	2	0	 	 	 	 	 
160024	1	1	1	2	15	4	0	 	 	 	 	 
160025	1	2	1	12	28	4	0	 	 	 	 	 
160026	1	1	1	12	30	3	0	 	 	 	 	 
160026	2	3	1	12	30	2	0	 	 	 	 	 
160026	3	2	1	12	20	2	0	 	 	 	 	 
160027	1	2	3	12	20	4	0	 	 	 	 	 
160027	2	3	3	12	30	1	0	 	 	 	 	 
160027	3	1	1	1	15	1	0	 	 	 	 	 
160028	1	2	1	12	20	2	0	 	 	 	 	 
160028	2	1	1	6	8	3	0	 	 	 	 	 
160029	1	2	1	12	24	3	0	 	 	 	 	 
160029	2	1	1	9	28	2	0	 	 	 	 	 
160030	1	2	1	12	30	2	0	 	 	 	 	 
160030	2	6	2	12	6	2	1	15	 	2	 	2
160031	1	2	1	12	30	3	0	 	 	 	 	 
160031	2	3	1	12	30	2	0	 	 	 	 	 
160031	3	1	1	12	20	1	0	 	 	 	 	 
160032	1	2	1	12	30	3	0	 	 	 	 	 
160032	2	1	1	12	30	2	0	 	 	 	 	 
160032	3	3	1	12	30	1	0	 	 	 	 	 
160033	1	2	1	12	30	3	0	 	 	 	 	 
160033	2	1	1	12	30	1	0	 	 	 	 	 
160034	1	1	1	9	20	3	0	 	 	 	 	 
160034	2	2	1	11	29	3	0	 	 	 	 	 
160035	1	2	1	12	18	5	0	 	 	 	 	 
160037	1	2	1	4	30	2	0	 	 	 	 	 
160037	2	6	2	4	28	13	1	700	 	4	 	1
160038	1	1	1	8	29	2	0	 	 	 	 	 
160038	2	2	1	12	27	2	0	 	 	 	 	 
160040	1	2	1	11	30	5	0	 	 	 	 	 
160040	2	3	1	11	30	2	0	 	 	 	 	 
160041	1	2	1	12	26	4	0	 	 	 	 	 
160041	2	1	1	4	15	3	0	 	 	 	 	 
160042	1	2	1	12	30	2	0	 	 	 	 	 
160042	2	1	1	12	15	4	0	 	 	 	 	 
160042	3	3	1	3	30	1	0	 	 	 	 	 
160044	1	2	1	12	26	4	0	 	 	 	 	 
160044	2	1	1	4	15	3	0	 	 	 	 	 
160045	1	2	1	12	24	4	0	 	 	 	 	 
160045	2	1	1	4	15	3	0	 	 	 	 	 
160046	1	1	1	6	28	3	0	 	 	 	 	 
160046	2	2	1	12	28	2	0	 	 	 	 	 
160047	1	1	1	12	30	3	0	 	 	 	 	 
160047	2	2	1	12	30	2	0	 	 	 	 	 
160047	3	3	1	12	20	2	0	 	 	 	 	 
160048	1	2	1	12	22	2	0	 	 	 	 	 
160048	2	3	1	12	30	3	0	 	 	 	 	 
160049	1	1	1	12	20	3	0	 	 	 	 	 
160049	2	3	1	12	25	2	0	 	 	 	 	 
160049	3	2	1	12	30	1	0	 	 	 	 	 
160050	1	2	1	12	24	4	0	 	 	 	 	 
160051	1	1	1	12	30	4	0	 	 	 	 	 
160051	2	2	1	12	30	3	0	 	 	 	 	 
160053	1	2	1	12	30	3	0	 	 	 	 	 
160053	2	1	1	12	30	2	0	 	 	 	 	 
160053	3	3	1	12	30	1	0	 	 	 	 	 
160053	4	6	2	1	5	5	1	150	 	3	 	1
160054	1	2	1	12	26	3	0	 	 	 	 	 
160054	2	1	1	7	21	2	0	 	 	 	 	 
160055	1	1	1	12	30	3	0	 	 	 	 	 
160055	2	2	1	12	30	2	0	 	 	 	 	 
160055	3	3	1	12	30	1	0	 	 	 	 	 
160056	1	2	1	12	26	3	0	 	 	 	 	 
160056	2	1	1	6	21	2	0	 	 	 	 	 
160057	1	1	1	12	30	3	0	 	 	 	 	 
160057	2	2	1	12	30	2	0	 	 	 	 	 
160057	3	3	1	12	30	1	0	 	 	 	 	 
160058	1	1	1	12	30	3	0	 	 	 	 	 
160058	2	2	1	12	30	2	0	 	 	 	 	 
160058	3	3	1	12	30	1	0	 	 	 	 	 
160059	1	2	1	12	28	3	0	 	 	 	 	 
160059	2	1	1	8	26	2	0	 	 	 	 	 
160061	1	2	1	12	26	1	0	 	 	 	 	 
160061	2	1	1	9	20	2	0	 	 	 	 	 
160062	1	2	1	12	26	3	0	 	 	 	 	 
160062	2	1	1	4	15	3	0	 	 	 	 	 
160063	1	2	1	12	28	4	0	 	 	 	 	 
160065	1	2	1	12	24	3	0	 	 	 	 	 
160065	2	1	1	6	20	2	0	 	 	 	 	 
160066	1	2	1	12	26	3	0	 	 	 	 	 
160066	2	1	1	9	27	2	0	 	 	 	 	 
160068	1	2	1	12	26	4	0	 	 	 	 	 
160068	2	1	1	4	16	3	0	 	 	 	 	 
160069	1	2	1	12	30	3	0	 	 	 	 	 
160069	2	1	1	12	30	2	0	 	 	 	 	 
160069	3	3	1	12	30	1	0	 	 	 	 	 
160070	1	2	1	12	29	4	0	 	 	 	 	 
160071	1	2	1	12	26	3	0	 	 	 	 	 
160071	2	1	1	10	26	2	0	 	 	 	 	 
160072	1	2	1	12	28	3	0	 	 	 	 	 
160072	2	1	1	6	18	2	0	 	 	 	 	 
160073	1	1	1	12	30	3	0	 	 	 	 	 
160073	2	2	1	12	30	2	0	 	 	 	 	 
160073	3	3	1	12	30	1	0	 	 	 	 	 
160074	1	2	1	12	30	4	0	 	 	 	 	 
160074	2	3	1	12	30	2	0	 	 	 	 	 
160076	1	2	1	12	30	4	0	 	 	 	 	 
160076	2	3	1	12	30	1	0	 	 	 	 	 
160076	3	1	1	12	8	1	0	 	 	 	 	 
160077	1	2	1	12	27	3	0	 	 	 	 	 
160077	2	1	1	6	15	2	0	 	 	 	 	 
160078	1	2	1	12	28	5	0	 	 	 	 	 
160079	1	2	1	12	26	3	0	 	 	 	 	 
160079	2	3	1	12	30	1	0	 	 	 	 	 
160079	3	1	1	5	10	3	0	 	 	 	 	 
160080	1	2	1	12	26	4	0	 	 	 	 	 
160081	1	1	1	12	30	3	0	 	 	 	 	 
160081	2	2	1	12	30	2	0	 	 	 	 	 
160081	3	3	1	12	30	1	0	 	 	 	 	 
160082	1	1	1	12	30	4	0	 	 	 	 	 
160082	2	2	1	12	30	2	0	 	 	 	 	 
160082	3	3	1	12	30	1	0	 	 	 	 	 
160083	1	2	1	12	26	3	0	 	 	 	 	 
160083	2	1	1	8	20	2	0	 	 	 	 	 
160084	1	3	1	12	30	3	0	 	 	 	 	 
160084	2	2	1	12	30	1	0	 	 	 	 	 
160084	3	1	1	12	30	1	0	 	 	 	 	 
160085	1	6	2	12	30	8	1	600	 	4	 	2
160087	1	2	1	12	28	4	0	 	 	 	 	 
160088	1	2	1	12	30	4	0	 	 	 	 	 
160089	1	1	1	12	30	3	0	 	 	 	 	 
160089	2	3	1	12	30	2	0	 	 	 	 	 
160089	3	2	1	12	30	1	0	 	 	 	 	 
160090	1	2	1	9	20	2	0	 	 	 	 	 
160090	2	1	1	6	21	3	0	 	 	 	 	 
160091	1	2	1	12	10	2	0	 	 	 	 	 
160092	1	2	1	12	30	3	0	 	 	 	 	 
160092	2	1	1	12	30	2	0	 	 	 	 	 
160092	3	3	1	12	30	1	0	 	 	 	 	 
160093	1	2	1	12	30	6	0	 	 	 	 	 
160093	2	3	1	12	30	2	0	 	 	 	 	 
160094	1	2	1	12	30	3	0	 	 	 	 	 
160094	2	1	1	12	30	2	0	 	 	 	 	 
160094	3	3	1	12	30	1	0	 	 	 	 	 
160095	1	1	1	6	15	4	0	 	 	 	 	 
160095	2	2	1	12	3	3	0	 	 	 	 	 
160096	1	2	1	12	30	3	0	 	 	 	 	 
160096	2	1	1	12	30	2	0	 	 	 	 	 
160097	1	1	1	12	30	3	0	 	 	 	 	 
160097	2	2	1	12	30	2	0	 	 	 	 	 
160097	3	3	1	12	30	2	0	 	 	 	 	 
160098	1	1	1	10	25	3	0	 	 	 	 	 
160098	2	2	1	12	26	2	0	 	 	 	 	 
160099	1	2	1	6	2	4	0	 	 	 	 	 
160099	2	1	1	2	6	3	0	 	 	 	 	 
160100	1	6	2	12	26	10	1	80	 	3	 	0
170001	1	1	1	12	26	11	0	 	 	 	 	 
170003	1	1	2	2	15	9	1	40	 	2	 	2
170004	1	1	1	3	15	6	0	 	 	 	 	 
170005	1	1	1	2	15	6	0	 	 	 	 	 
170006	1	1	1	12	20	4	0	 	 	 	 	 
170007	1	1	1	3	11	7	0	 	 	 	 	 
170007	2	2	1	12	15	1	0	 	 	 	 	 
170008	1	2	1	12	30	6	0	 	 	 	 	 
170008	2	1	1	1	7	8	0	 	 	 	 	 
170009	1	1	1	12	26	6	0	 	 	 	 	 
170009	2	2	1	12	15	1	0	 	 	 	 	 
170011	1	2	1	12	20	3	0	 	 	 	 	 
170011	2	1	1	4	10	4	0	 	 	 	 	 
170011	3	6	2	2	14	8	1	100	 	2	 	0
170012	1	1	1	12	13	5	0	 	 	 	 	 
170012	2	2	1	12	10	1	0	 	 	 	 	 
170013	1	1	1	12	24	6	0	 	 	 	 	 
170013	2	2	1	12	12	1	0	 	 	 	 	 
170015	1	1	1	1	7	3	0	 	 	 	 	 
170016	1	2	1	12	30	10	0	 	 	 	 	 
170018	1	2	1	12	30	5	0	 	 	 	 	 
170018	2	1	1	4	15	6	0	 	 	 	 	 
170019	1	2	1	12	30	2	0	 	 	 	 	 
170020	1	2	1	12	30	2	0	 	 	 	 	 
170021	1	1	1	12	30	4	0	 	 	 	 	 
170022	1	1	1	1	3	6	0	 	 	 	 	 
170023	1	1	1	12	20	6	0	 	 	 	 	 
170023	2	2	1	12	10	2	0	 	 	 	 	 
170025	1	1	1	2	5	3	0	 	 	 	 	 
170026	1	1	1	12	30	3	0	 	 	 	 	 
170026	2	2	1	12	20	1	0	 	 	 	 	 
170027	1	1	1	12	20	10	0	 	 	 	 	 
170028	1	1	1	6	15	10	0	 	 	 	 	 
170030	1	1	1	12	20	4	0	 	 	 	 	 
170030	2	2	1	12	25	1	0	 	 	 	 	 
170032	1	2	1	12	2	4	0	 	 	 	 	 
170032	2	3	1	3	4	2	0	 	 	 	 	 
170033	1	1	1	12	30	3	0	 	 	 	 	 
170033	2	2	1	12	20	1	0	 	 	 	 	 
170034	1	1	1	12	22	6	0	 	 	 	 	 
170034	2	2	1	12	20	2	0	 	 	 	 	 
170035	1	1	1	12	24	4	0	 	 	 	 	 
170036	1	2	1	12	30	1	0	 	 	 	 	 
170036	2	1	2	1	3	5	1	100	 	2	 	0
170037	1	1	1	10	30	5	0	 	 	 	 	 
170038	1	1	1	12	30	6	0	 	 	 	 	 
170039	1	2	1	12	30	8	0	 	 	 	 	 
170039	2	1	1	3	15	8	0	 	 	 	 	 
170043	1	1	1	2	4	10	0	 	 	 	 	 
170044	1	2	1	12	30	3	0	 	 	 	 	 
170045	1	1	2	4	20	10	1	40	 	2	 	2
170046	1	1	1	12	25	5	0	 	 	 	 	 
170047	1	2	1	12	15	2	0	 	 	 	 	 
170048	1	1	1	12	20	6	0	 	 	 	 	 
170048	2	2	1	12	15	1	0	 	 	 	 	 
170049	1	1	1	12	22	8	0	 	 	 	 	 
170049	2	2	1	12	20	1	0	 	 	 	 	 
170050	1	1	1	12	24	6	0	 	 	 	 	 
170050	2	2	1	12	20	1	0	 	 	 	 	 
170051	1	2	1	12	30	1	0	 	 	 	 	 
170052	1	1	1	12	12	5	0	 	 	 	 	 
170053	1	1	1	2	5	8	0	 	 	 	 	 
170054	1	2	1	12	25	5	0	 	 	 	 	 
170054	2	1	2	4	20	8	1	35	 	2	 	0
170055	1	2	1	12	30	5	0	 	 	 	 	 
170057	1	1	1	12	20	6	0	 	 	 	 	 
170057	2	2	1	12	15	1	0	 	 	 	 	 
170058	1	1	1	12	15	4	0	 	 	 	 	 
170059	1	1	1	12	25	6	0	 	 	 	 	 
170060	1	1	1	3	4	6	0	 	 	 	 	 
170061	1	2	1	6	20	2	0	 	 	 	 	 
170062	1	2	1	12	26	6	0	 	 	 	 	 
170063	1	2	2	12	26	6	0	 	 	 	 	 
170064	1	1	1	12	15	4	0	 	 	 	 	 
170065	1	1	1	12	30	6	0	 	 	 	 	 
170066	1	2	1	12	30	4	0	 	 	 	 	 
170067	1	1	1	12	25	5	0	 	 	 	 	 
170069	1	1	1	12	22	6	0	 	 	 	 	 
170070	1	2	1	12	30	5	0	 	 	 	 	 
170071	1	2	1	12	30	6	0	 	 	 	 	 
170071	2	6	1	12	6	10	0	 	 	 	 	 
170072	1	1	2	1	10	11	1	40	 	2	 	1
170073	1	1	1	1	14	11	0	 	 	 	 	 
170073	2	1	2	1	2	11	1	50	 	2	 	1
170074	1	2	1	12	24	4	0	 	 	 	 	 
170075	1	2	1	12	30	4	0	 	 	 	 	 
170076	1	2	1	12	30	3	0	 	 	 	 	 
170076	2	1	1	2	12	4	0	 	 	 	 	 
170077	1	1	1	12	30	5	0	 	 	 	 	 
170077	2	2	1	12	25	2	0	 	 	 	 	 
170079	1	1	1	10	25	8	0	 	 	 	 	 
170080	1	1	1	12	30	3	0	 	 	 	 	 
170080	2	2	1	12	20	1	0	 	 	 	 	 
170081	1	1	1	12	6	8	0	 	 	 	 	 
170082	1	6	2	2	30	11	2	 	200	7	 	2
170082	2	6	2	10	20	10	1	30	 	2	 	2
170083	1	1	1	12	30	5	0	 	 	 	 	 
170084	1	6	2	10	20	10	1	700	 	3	 	2
170084	2	1	1	2	5	4	0	 	 	 	 	 
170085	1	1	1	2	10	8	0	 	 	 	 	 
170085	2	2	1	12	15	1	0	 	 	 	 	 
170086	1	1	2	12	26	8	1	400	 	4	 	2
170087	1	1	1	12	30	2	0	 	 	 	 	 
170087	2	2	1	12	30	1	0	 	 	 	 	 
170089	1	1	1	12	30	3	0	 	 	 	 	 
170089	2	2	1	12	30	1	0	 	 	 	 	 
170090	1	1	1	12	30	2	0	 	 	 	 	 
170091	1	1	1	3	15	6	0	 	 	 	 	 
170094	1	1	1	12	18	6	0	 	 	 	 	 
170094	2	2	1	12	30	2	0	 	 	 	 	 
170095	1	1	1	3	10	8	0	 	 	 	 	 
170096	1	1	1	12	25	8	0	 	 	 	 	 
170097	1	2	1	12	15	2	0	 	 	 	 	 
170098	1	1	1	12	15	3	0	 	 	 	 	 
170098	2	2	1	4	12	2	0	 	 	 	 	 
170099	1	1	1	12	20	6	0	 	 	 	 	 
170100	1	1	1	12	20	6	0	 	 	 	 	 
180001	1	1	1	4	20	4	0	 	 	 	 	 
180001	2	7	1	12	25	5	0	 	 	 	 	 
180001	3	2	1	7	26	2	0	 	 	 	 	 
180002	1	1	1	12	15	6	0	 	 	 	 	 
180002	2	7	1	12	20	2	0	 	 	 	 	 
180003	1	2	1	12	30	5	0	 	 	 	 	 
180003	2	1	1	12	5	2	0	 	 	 	 	 
180004	1	6	2	12	25	10	1	30	 	2	 	1
180005	1	1	1	12	30	7	0	 	 	 	 	 
180005	2	2	1	12	15	2	0	 	 	 	 	 
180006	1	1	1	12	30	3	0	 	 	 	 	 
180006	2	2	1	12	30	2	0	 	 	 	 	 
180007	1	2	1	12	30	5	0	 	 	 	 	 
180007	2	1	1	10	20	2	0	 	 	 	 	 
180008	1	2	1	12	30	5	0	 	 	 	 	 
180009	1	2	1	8	25	6	0	 	 	 	 	 
180009	2	7	1	12	30	8	0	 	 	 	 	 
180010	1	2	1	12	30	3	0	 	 	 	 	 
180010	2	3	1	12	30	2	0	 	 	 	 	 
