CHILDCODE	EDCHSTR5	EDAGR5	ATDSCHR5	EDGRADER5	CMPGRDR5	SMESCHR5	TYSCR5	REGNR5	ZONER5	SCHNMER5
120058	3	14	0	 	 	 	 	 	 	 
120058	4	15	0	 	 	 	 	 	 	 
120059	1	12	1	3	1	0	4	7	701	369
120059	2	13	1	4	1	1	 	 	 	 
120059	3	14	1	5	1	1	 	 	 	 
120059	4	15	1	6	4	1	 	 	 	 
120060	1	11	1	2	1	1	4	7	701	369
120060	2	12	1	3	1	1	 	 	 	 
120060	3	13	1	4	1	1	 	 	 	 
120060	4	14	1	5	4	1	 	 	 	 
120061	1	12	1	1	1	1	4	7	701	369
120061	2	13	1	2	1	1	 	 	 	 
120061	3	14	1	3	1	1	 	 	 	 
120061	4	15	1	4	1	1	 	 	 	 
120063	1	12	1	3	1	1	4	7	701	270
120063	2	13	1	4	1	1	 	 	 	 
120063	3	14	1	5	1	1	 	 	 	 
120063	4	15	1	6	4	1	 	 	 	 
120064	1	12	1	6	1	1	4	7	701	369
120064	2	13	1	7	1	1	 	 	 	 
120064	3	14	1	8	3	1	 	 	 	 
120064	4	15	1	8	4	1	 	 	 	 
120065	1	11	1	2	1	1	4	7	701	369
120065	2	12	1	3	1	1	 	 	 	 
120065	3	13	1	4	1	1	 	 	 	 
120065	4	14	1	5	4	1	 	 	 	 
120066	1	12	1	4	1	1	4	7	701	270
120066	2	13	1	5	1	0	4	7	701	369
120066	3	14	1	6	1	1	 	 	 	 
120066	4	15	1	7	4	1	 	 	 	 
120067	1	12	1	5	1	0	4	7	701	270
120067	2	13	1	6	1	1	 	 	 	 
120067	3	14	1	7	1	1	 	 	 	 
120067	4	15	1	8	3	1	 	 	 	 
120068	1	11	1	3	1	1	4	7	701	369
120068	2	12	0	 	 	 	 	 	 	 
120068	3	13	1	4	1	1	 	 	 	 
120068	4	14	1	5	4	1	 	 	 	 
120069	1	11	1	1	1	1	4	7	701	369
120069	2	12	1	2	1	1	 	 	 	 
120069	3	13	1	3	1	1	 	 	 	 
120069	4	15	1	4	4	1	 	 	 	 
120070	1	11	1	3	1	1	4	7	701	369
120070	2	12	1	4	1	1	 	 	 	 
120070	3	13	1	5	1	1	 	 	 	 
120070	4	14	1	6	4	1	 	 	 	 
120071	1	11	0	 	 	 	 	 	 	 
120071	2	12	1	3	1	1	 	 	 	 
120071	3	13	1	4	1	1	 	 	 	 
120071	4	14	0	 	 	 	 	 	 	 
120072	1	12	1	1	1	1	4	7	701	261
120072	2	13	0	 	 	 	 	 	 	 
120072	3	14	0	 	 	 	 	 	 	 
120072	4	15	1	2	4	1	 	 	 	 
120073	1	12	1	0	 	 	 	 	 	 
120073	2	13	1	1	3	0	4	7	701	1762
120073	3	14	1	1	1	1	 	 	 	 
120073	4	15	1	2	4	1	 	 	 	 
120074	1	12	1	5	1	1	4	7	701	270
120074	2	13	1	6	1	1	 	 	 	 
120074	3	14	1	7	1	1	 	 	 	 
120074	4	15	1	8	4	1	 	 	 	 
120075	1	12	1	5	1	1	4	7	701	261
120075	2	13	1	6	1	1	 	 	 	 
120075	3	14	1	7	1	1	 	 	 	 
120075	4	15	1	8	4	0	4	7	701	369
120076	1	12	1	2	1	1	4	7	701	261
120076	2	13	1	3	1	1	 	 	 	 
120076	3	14	0	 	 	 	 	 	 	 
120076	4	15	1	4	4	1	 	 	 	 
120077	1	12	1	2	1	1	4	7	701	261
120077	2	13	1	3	1	1	 	 	 	 
120077	3	14	1	4	1	1	 	 	 	 
120077	4	15	1	5	1	1	 	 	 	 
120078	1	12	1	3	1	1	4	7	701	369
120078	2	13	1	4	1	1	 	 	 	 
120078	3	14	1	5	1	1	 	 	 	 
120078	4	15	1	6	4	1	 	 	 	 
120079	1	11	1	1	1	1	4	7	701	369
120079	2	12	0	 	 	 	 	 	 	 
120079	3	13	1	2	3	1	 	 	 	 
120079	4	14	1	2	4	1	 	 	 	 
120080	1	11	0	 	 	 	 	 	 	 
120080	2	12	0	 	 	 	 	 	 	 
120080	3	13	1	1	1	0	4	7	701	261
120080	4	14	1	2	4	1	 	 	 	 
120081	1	10	1	1	1	1	4	7	701	369
120081	2	11	1	2	1	1	 	 	 	 
120081	3	12	1	3	1	1	 	 	 	 
120081	4	13	1	4	4	1	 	 	 	 
120082	1	12	1	1	1	1	4	7	701	261
120082	2	13	1	2	1	1	 	 	 	 
120082	3	14	1	3	1	1	 	 	 	 
120082	4	15	1	4	4	1	 	 	 	 
120083	1	11	1	2	2	1	4	7	701	261
120083	2	12	1	1	1	0	4	4	414	9999
120083	3	13	1	3	1	1	 	 	 	 
120083	4	14	1	3	4	0	3	7	701	261
120084	1	11	1	1	1	1	4	6	9999	369
120084	2	12	1	1	2	1	 	 	 	 
120084	3	13	1	1	1	1	 	 	 	 
120084	4	14	1	2	1	1	 	 	 	 
120085	1	11	1	3	1	1	4	7	701	369
120085	2	12	1	4	1	1	 	 	 	 
120085	3	13	1	5	1	1	 	 	 	 
120085	4	14	1	6	4	1	 	 	 	 
120086	1	12	1	3	1	1	4	7	701	369
120086	2	13	1	4	1	1	 	 	 	 
120086	3	14	1	5	1	1	 	 	 	 
120086	4	15	1	6	4	1	 	 	 	 
120087	1	11	1	2	3	1	4	7	701	369
120087	2	12	1	2	1	1	 	 	 	 
120087	3	13	1	3	1	1	 	 	 	 
120087	4	14	1	4	4	1	 	 	 	 
120088	1	12	1	2	1	1	4	7	701	369
120088	2	13	1	3	1	1	 	 	 	 
120088	3	14	1	4	1	1	 	 	 	 
120088	4	15	1	5	4	1	 	 	 	 
120090	1	11	1	2	1	1	4	7	701	261
120090	2	12	1	3	1	1	 	 	 	 
120090	3	13	1	4	1	1	 	 	 	 
120090	4	14	1	5	4	1	 	 	 	 
120091	1	12	1	2	1	1	4	7	701	261
120091	2	13	1	2	1	0	4	7	701	1763
120091	3	14	1	3	1	1	 	 	 	 
120091	4	15	1	4	4	1	 	 	 	 
120092	1	11	1	1	1	1	4	7	701	261
120092	2	12	1	2	1	1	 	 	 	 
120092	3	13	1	3	1	1	 	 	 	 
120092	4	14	1	4	4	1	 	 	 	 
120093	1	12	1	1	1	1	4	7	701	261
120093	2	13	1	2	1	1	 	 	 	 
120093	3	14	1	3	1	1	 	 	 	 
120093	4	15	1	4	1	1	 	 	 	 
120094	1	12	1	3	3	1	4	7	701	369
120094	2	13	0	 	 	 	 	 	 	 
120094	3	14	1	3	1	1	 	 	 	 
120094	4	15	1	4	4	1	 	 	 	 
120095	1	11	1	3	1	1	4	7	701	1764
120095	2	12	1	4	1	1	 	 	 	 
120095	3	13	1	5	1	1	 	 	 	 
120095	4	14	1	6	4	1	 	 	 	 
120096	1	12	1	3	1	1	4	7	701	270
120096	2	13	1	4	1	1	 	 	 	 
120096	3	14	1	5	1	1	 	 	 	 
120096	4	15	1	6	4	1	 	 	 	 
120097	1	11	1	2	1	1	4	7	701	1765
120097	2	12	1	3	1	1	 	 	 	 
120097	3	13	0	 	 	 	 	 	 	 
120097	4	14	0	 	 	 	 	 	 	 
120098	1	12	1	4	1	1	4	7	701	330
120098	2	13	1	5	1	1	 	 	 	 
120098	3	14	1	6	1	1	 	 	 	 
120098	4	15	1	7	4	0	4	7	701	369
120099	1	12	1	3	1	1	4	7	701	330
120099	2	13	1	4	1	1	 	 	 	 
120099	3	14	1	5	1	1	 	 	 	 
120099	4	15	1	6	4	1	 	 	 	 
120100	1	11	1	1	1	1	4	7	701	330
120100	2	12	1	2	1	1	 	 	 	 
120100	3	13	1	3	3	1	 	 	 	 
120100	4	14	1	3	4	1	 	 	 	 
130001	1	12	1	6	1	1	4	7	706	1766
130001	2	13	1	7	1	1	 	 	 	 
130001	3	14	1	8	1	1	 	 	 	 
130001	4	15	1	9	4	1	 	 	 	 
130002	1	11	1	3	1	1	4	7	706	276
130002	2	12	1	4	1	1	 	 	 	 
130002	3	13	1	5	1	1	 	 	 	 
130002	4	14	1	6	4	1	 	 	 	 
130003	1	11	1	4	1	1	4	7	706	276
130003	2	12	1	5	1	1	 	 	 	 
130003	3	13	1	6	1	1	 	 	 	 
130003	4	14	1	7	4	1	 	 	 	 
130004	1	12	1	4	1	1	4	7	706	276
130004	2	13	1	5	1	1	 	 	 	 
130004	3	14	1	6	1	1	 	 	 	 
130004	4	15	1	4	4	1	 	 	 	 
130005	1	12	1	2	1	1	4	7	706	276
130005	2	13	1	3	1	1	 	 	 	 
130005	3	14	1	4	1	1	 	 	 	 
130005	4	15	1	5	4	1	 	 	 	 
130007	1	12	1	4	1	1	3	7	706	504
130007	2	13	1	5	1	1	 	 	 	 
130007	3	14	1	6	1	1	 	 	 	 
130007	4	15	1	7	4	0	4	7	706	276
130008	1	11	1	3	1	1	4	7	706	276
130008	2	13	1	4	1	1	 	 	 	 
130008	3	14	1	5	1	1	 	 	 	 
130008	4	15	1	6	4	1	 	 	 	 
130009	1	12	1	3	3	0	4	7	706	1767
130009	2	13	1	3	1	1	 	 	 	 
130009	3	14	1	4	1	0	4	7	706	1768
130009	4	15	0	 	 	 	 	 	 	 
130010	1	11	1	5	1	1	4	7	706	276
130010	2	12	1	6	1	1	 	 	 	 
130010	3	13	1	7	1	1	 	 	 	 
130010	4	14	1	8	4	1	 	 	 	 
130011	1	11	1	4	1	1	4	7	706	276
130011	2	12	1	5	1	1	 	 	 	 
130011	3	13	1	6	1	1	 	 	 	 
130011	4	14	1	7	4	1	 	 	 	 
130012	1	12	1	1	1	1	4	7	706	1769
130012	2	13	1	1	3	1	 	 	 	 
130012	3	14	1	1	1	0	1	14	1402	1770
130012	4	15	1	2	4	1	 	 	 	 
130013	1	12	1	4	1	1	4	7	706	276
130013	2	13	1	5	1	1	 	 	 	 
130013	3	14	1	6	1	1	 	 	 	 
130013	4	15	1	7	4	1	 	 	 	 
130014	1	12	1	4	1	1	4	7	706	276
130014	2	13	1	5	1	1	 	 	 	 
130014	3	14	1	6	1	1	 	 	 	 
130014	4	15	1	7	4	1	 	 	 	 
130015	1	12	1	3	1	1	4	7	706	276
130015	2	13	1	4	1	1	 	 	 	 
130015	3	14	1	5	1	1	 	 	 	 
130015	4	15	1	6	4	1	 	 	 	 
130016	1	12	1	4	1	1	4	7	706	276
130016	2	13	1	5	1	1	 	 	 	 
130016	3	14	1	6	1	1	 	 	 	 
130016	4	15	1	7	1	1	 	 	 	 
130017	1	11	1	2	1	0	4	7	706	276
130017	2	12	1	3	1	1	 	 	 	 
130017	3	13	1	4	1	1	 	 	 	 
130017	4	14	1	5	4	1	 	 	 	 
130018	1	11	1	3	1	1	4	7	706	276
130018	2	12	1	4	1	1	 	 	 	 
130018	3	13	1	5	1	1	 	 	 	 
130018	4	14	1	6	4	1	 	 	 	 
130019	1	12	1	4	1	1	4	7	706	276
130019	2	13	1	5	1	1	 	 	 	 
130019	3	14	1	6	1	1	 	 	 	 
130019	4	15	1	7	4	1	 	 	 	 
130021	1	11	1	2	1	0	4	7	706	276
130021	2	12	1	3	1	1	 	 	 	 
130021	3	13	1	4	1	0	3	7	706	504
130021	4	14	1	5	4	1	 	 	 	 
130022	1	11	1	4	1	1	4	7	706	276
130022	2	12	1	5	1	0	4	7	706	295
130022	3	13	1	6	1	1	 	 	 	 
130022	4	14	1	7	4	1	 	 	 	 
130023	1	12	1	5	1	1	4	7	706	276
130023	2	13	1	6	1	1	 	 	 	 
130023	3	14	1	7	1	1	 	 	 	 
130023	4	15	1	8	4	1	 	 	 	 
130024	1	11	1	5	1	1	4	7	706	276
130024	2	12	1	6	3	1	 	 	 	 
130024	3	13	1	6	1	1	 	 	 	 
130024	4	14	1	7	4	1	 	 	 	 
130025	1	12	1	3	1	1	1	7	706	1771
130025	2	13	1	4	1	1	 	 	 	 
130025	3	14	1	5	1	1	 	 	 	 
130025	4	15	1	6	4	0	4	7	706	276
130026	1	12	1	5	3	1	4	7	706	295
130026	2	13	1	5	3	0	4	7	705	276
130026	3	14	1	5	3	1	 	 	 	 
130026	4	15	1	5	4	1	 	 	 	 
130027	1	12	1	4	1	1	4	7	706	1772
130027	2	13	1	5	3	1	 	 	 	 
130027	3	14	1	5	1	0	4	7	706	276
130027	4	15	1	6	4	1	 	 	 	 
130028	1	12	1	4	1	1	1	7	706	1044
130028	2	13	1	5	1	1	 	 	 	 
130028	3	14	1	6	1	1	 	 	 	 
130028	4	15	1	7	4	1	 	 	 	 
130029	1	11	1	2	1	1	4	7	706	276
130029	2	12	0	 	 	 	 	 	 	 
130029	3	13	0	 	 	 	 	 	 	 
130029	4	14	1	3	4	1	 	 	 	 
130030	1	12	1	1	1	1	4	7	706	1773
130030	2	13	1	2	1	1	 	 	 	 
130030	3	14	1	3	1	1	 	 	 	 
130030	4	15	1	4	4	1	 	 	 	 
130031	1	12	1	4	1	1	4	7	706	276
130031	2	13	1	5	1	1	 	 	 	 
130031	3	14	1	6	1	1	 	 	 	 
130031	4	15	1	7	4	1	 	 	 	 
130032	1	12	1	3	1	1	4	7	706	276
130032	2	13	1	4	3	1	 	 	 	 
130032	3	14	0	 	 	 	 	 	 	 
130032	4	15	1	4	4	1	 	 	 	 
130033	1	12	1	4	1	1	4	7	706	1774
130033	2	13	1	5	1	1	 	 	 	 
130033	3	14	1	6	1	1	 	 	 	 
130033	4	15	1	7	4	1	 	 	 	 
130034	1	11	1	3	1	1	4	7	706	276
130034	2	12	1	4	1	1	 	 	 	 
130034	3	13	1	5	1	1	 	 	 	 
130034	4	14	1	6	4	1	 	 	 	 
130035	1	12	1	3	1	1	1	7	706	1044
130035	2	13	1	4	1	1	 	 	 	 
130035	3	14	1	5	1	1	 	 	 	 
130035	4	15	1	6	1	1	 	 	 	 
130036	1	12	1	3	2	1	4	7	706	276
130036	2	13	1	2	3	1	 	 	 	 
130036	3	14	1	2	3	1	 	 	 	 
130036	4	15	1	2	3	1	 	 	 	 
130037	1	12	1	5	1	1	4	7	721	504
130037	2	13	1	6	1	1	 	 	 	 
130037	3	14	1	7	1	1	 	 	 	 
130037	4	15	1	8	4	0	4	7	721	1775
130039	1	12	1	2	3	1	4	7	706	276
130039	2	13	0	 	 	 	 	 	 	 
130039	3	14	0	 	 	 	 	 	 	 
130039	4	15	1	2	4	1	 	 	 	 
130040	1	11	1	4	1	1	4	7	706	276
130040	2	12	1	5	1	1	 	 	 	 
130040	3	13	1	6	1	1	 	 	 	 
130040	4	14	1	7	4	1	 	 	 	 
130041	1	12	1	1	1	1	4	7	706	276
130041	2	13	1	2	1	1	 	 	 	 
130041	3	14	0	 	 	 	 	 	 	 
130041	4	15	0	 	 	 	 	 	 	 
130042	1	12	1	4	1	1	4	7	706	277
130042	2	13	1	5	1	1	 	 	 	 
130042	3	14	1	6	1	1	 	 	 	 
130042	4	15	1	7	4	1	 	 	 	 
130043	1	12	1	5	1	1	4	7	706	276
130043	2	13	1	6	1	1	 	 	 	 
130043	3	14	1	7	1	1	 	 	 	 
130043	4	15	1	8	4	1	 	 	 	 
130044	1	12	1	3	1	1	1	7	706	1044
130044	2	13	1	4	1	1	 	 	 	 
130044	3	14	1	5	1	1	 	 	 	 
130044	4	15	1	6	4	0	4	7	706	276
130045	1	12	1	5	1	1	4	7	706	276
130045	2	13	1	6	1	1	 	 	 	 
130045	3	14	1	7	1	1	 	 	 	 
130045	4	15	1	8	4	1	 	 	 	 
130046	1	12	1	3	1	1	4	7	706	276
130046	2	13	1	4	1	1	 	 	 	 
130046	3	14	1	5	1	1	 	 	 	 
130046	4	15	1	6	4	1	 	 	 	 
130047	1	12	1	5	1	1	4	7	705	276
130047	2	13	1	6	1	1	 	 	 	 
130047	3	14	1	7	1	1	 	 	 	 
130047	4	15	1	8	4	1	 	 	 	 
130048	1	12	1	5	1	1	4	7	706	276
130048	2	13	1	6	1	1	 	 	 	 
130048	3	14	1	7	1	1	 	 	 	 
130048	4	15	1	8	4	1	 	 	 	 
130049	1	11	1	4	3	1	4	7	706	276
130049	2	12	1	4	3	1	 	 	 	 
130049	3	13	1	4	1	1	 	 	 	 
130049	4	14	1	5	4	1	 	 	 	 
130050	1	12	0	 	 	 	 	 	 	 
130050	2	13	0	 	 	 	 	 	 	 
130050	3	14	0	 	 	 	 	 	 	 
130050	4	15	0	 	 	 	 	 	 	 
130051	1	12	1	3	2	1	4	7	706	276
130051	2	13	1	3	3	1	 	 	 	 
130051	3	14	1	3	3	1	 	 	 	 
130051	4	15	1	3	4	1	 	 	 	 
130052	1	12	1	3	1	1	4	7	706	276
130052	2	13	1	4	1	1	 	 	 	 
130052	3	14	1	5	1	1	 	 	 	 
130052	4	15	1	6	4	1	 	 	 	 
130053	1	11	1	2	1	1	4	7	706	276
130053	2	12	1	3	1	1	 	 	 	 
130053	3	13	1	4	1	1	 	 	 	 
130053	4	14	1	5	4	1	 	 	 	 
130054	1	12	1	5	1	1	4	7	706	295
130054	2	13	1	6	1	1	 	 	 	 
130054	3	14	1	7	1	1	 	 	 	 
130054	4	15	1	8	4	1	 	 	 	 
130055	1	11	1	5	2	1	4	7	706	276
130055	2	12	1	5	2	1	 	 	 	 
130055	3	13	1	5	1	1	 	 	 	 
130055	4	14	1	6	4	1	 	 	 	 
130057	1	12	1	2	1	1	4	7	706	276
130057	2	13	1	3	1	1	 	 	 	 
130057	3	14	1	4	1	1	 	 	 	 
130057	4	15	1	5	4	1	 	 	 	 
130058	1	12	1	5	1	0	4	7	706	276
130058	2	13	1	6	1	1	 	 	 	 
130058	3	14	1	7	1	0	4	7	706	295
130058	4	15	1	8	4	1	 	 	 	 
130059	1	12	1	3	1	1	4	7	706	276
130059	2	13	1	4	3	1	 	 	 	 
130059	3	14	1	4	2	1	 	 	 	 
130059	4	15	1	4	4	0	4	7	706	294
130060	1	12	1	3	1	1	4	7	706	1773
130060	2	13	1	4	1	1	 	 	 	 
130060	3	14	1	5	2	1	 	 	 	 
130060	4	15	1	5	4	1	 	 	 	 
130062	1	11	1	2	1	1	4	7	706	1773
130062	2	12	1	3	3	1	 	 	 	 
130062	3	13	1	3	1	1	 	 	 	 
130062	4	14	1	4	4	1	 	 	 	 
130063	1	12	1	6	1	1	4	7	706	1773
130063	2	13	1	5	1	1	 	 	 	 
130063	3	14	1	6	1	1	 	 	 	 
130063	4	15	1	7	4	1	 	 	 	 
130064	1	12	1	3	1	1	4	7	706	1773
130064	2	13	1	4	3	1	 	 	 	 
130064	3	14	1	4	1	1	 	 	 	 
130064	4	15	1	5	4	1	 	 	 	 
130065	1	12	1	2	1	1	4	7	706	1785
130065	2	13	1	3	1	1	 	 	 	 
130065	3	14	1	4	1	1	 	 	 	 
130065	4	15	1	5	4	0	4	7	706	295
130066	1	11	1	4	3	1	4	7	706	276
130066	2	12	1	4	1	1	 	 	 	 
130066	3	13	1	5	1	1	 	 	 	 
130066	4	14	1	6	4	1	 	 	 	 
130067	1	12	1	5	1	1	4	7	706	276
130067	2	13	1	6	3	1	 	 	 	 
130067	3	14	1	6	1	1	 	 	 	 
130067	4	15	1	7	4	1	 	 	 	 
130070	1	12	1	4	1	1	4	7	706	543
130070	2	13	1	5	1	1	 	 	 	 
130070	3	14	1	6	1	1	 	 	 	 
130070	4	15	1	7	4	1	 	 	 	 
130071	1	12	1	5	1	0	4	7	706	1776
130071	2	13	1	6	1	1	 	 	 	 
130071	3	14	1	7	1	1	 	 	 	 
130071	4	15	1	8	4	1	 	 	 	 
130072	1	12	1	3	1	0	1	7	706	1044
130072	2	13	1	4	1	1	 	 	 	 
130072	3	14	1	5	1	0	4	7	706	276
130072	4	15	1	6	4	1	 	 	 	 
130073	1	12	1	3	1	1	4	7	706	276
130073	2	13	1	4	1	1	 	 	 	 
130073	3	14	1	5	1	1	 	 	 	 
130073	4	15	1	6	4	1	 	 	 	 
130074	1	12	1	6	1	1	4	14	1409	487
130074	2	13	1	7	1	1	 	 	 	 
130074	3	14	1	8	1	0	4	7	706	1777
130074	4	15	1	9	4	0	4	7	706	1778
130075	1	12	1	3	1	1	4	7	706	295
130075	2	13	1	4	1	1	 	 	 	 
130075	3	14	1	5	1	1	 	 	 	 
130075	4	15	1	6	4	1	 	 	 	 
130079	1	12	0	 	 	 	 	 	 	 
130079	2	13	1	1	1	1	 	 	 	 
130079	3	14	1	2	1	1	 	 	 	 
130079	4	15	1	3	4	1	 	 	 	 
130080	1	12	1	6	1	1	3	7	704	1779
130080	2	13	1	7	1	1	 	 	 	 
130080	3	14	1	8	1	1	 	 	 	 
130080	4	15	1	9	4	0	3	7	704	1780
130081	1	12	1	3	2	1	4	7	706	276
130081	2	13	1	3	3	1	 	 	 	 
130081	3	14	1	3	3	1	 	 	 	 
130081	4	15	1	3	4	1	 	 	 	 
130082	1	11	1	2	1	1	4	7	706	276
130082	2	12	1	3	1	1	 	 	 	 
130082	3	13	1	4	3	1	 	 	 	 
130082	4	14	1	4	4	1	 	 	 	 
130083	1	12	0	 	 	 	 	 	 	 
130083	2	13	1	1	1	1	 	 	 	 
130083	3	14	1	2	3	1	 	 	 	 
130083	4	15	0	 	 	 	 	 	 	 
130084	1	12	1	3	1	1	3	7	706	504
130084	2	13	1	4	1	1	 	 	 	 
130084	3	14	1	5	1	1	 	 	 	 
130084	4	15	1	6	4	0	1	7	705	1781
130085	1	11	1	3	1	1	4	7	706	276
130085	2	12	1	4	1	1	 	 	 	 
130085	3	13	1	5	1	1	 	 	 	 
130085	4	14	1	6	4	1	 	 	 	 
130086	1	12	1	4	2	1	4	7	706	276
130086	2	13	0	 	 	 	 	 	 	 
130086	3	14	1	1	1	1	 	 	 	 
130086	4	15	1	2	4	1	 	 	 	 
130087	1	12	1	3	1	1	4	7	706	276
130087	2	13	1	2	1	1	 	 	 	 
130087	3	14	1	3	1	1	 	 	 	 
130087	4	15	1	4	4	1	 	 	 	 
130088	1	12	1	5	1	1	4	7	706	276
130088	2	13	1	6	1	1	 	 	 	 
130088	3	14	1	7	1	1	 	 	 	 
130088	4	15	1	8	4	1	 	 	 	 
130089	1	12	1	2	1	1	4	7	706	276
130089	2	13	1	3	3	1	 	 	 	 
130089	3	14	1	3	1	1	 	 	 	 
130089	4	15	1	4	4	1	 	 	 	 
130090	1	11	0	 	 	 	 	 	 	 
130090	2	12	1	1	1	0	4	7	706	276
130090	3	13	1	1	3	1	 	 	 	 
130090	4	14	1	1	4	1	 	 	 	 
130091	1	11	1	2	1	1	4	7	706	1773
130091	2	12	1	3	1	1	 	 	 	 
130091	3	13	0	 	 	 	 	 	 	 
130091	4	14	0	 	 	 	 	 	 	 
130092	1	12	1	3	1	1	4	7	706	1782
130092	2	13	1	4	3	1	 	 	 	 
130092	3	14	1	1	1	1	 	 	 	 
130092	4	15	1	2	4	1	 	 	 	 
130093	1	12	1	3	1	1	4	7	706	276
130093	2	13	1	4	1	1	 	 	 	 
130093	3	14	1	5	1	1	 	 	 	 
130093	4	15	1	6	4	1	 	 	 	 
130094	1	12	1	1	1	0	4	7	706	276
130094	2	13	0	 	 	 	 	 	 	 
130094	3	14	0	 	 	 	 	 	 	 
130094	4	15	0	 	 	 	 	 	 	 
130095	1	11	1	2	1	1	1	7	706	1783
130095	2	12	1	3	1	1	 	 	 	 
130095	3	13	1	4	1	1	 	 	 	 
130095	4	14	1	5	4	0	4	7	706	295
130096	1	12	1	2	2	1	4	7	706	276
130096	2	13	1	2	1	1	 	 	 	 
130096	3	14	1	3	1	1	 	 	 	 
130096	4	15	1	4	4	1	 	 	 	 
130097	1	11	1	3	1	1	4	7	706	276
130097	2	12	1	4	1	0	1	7	706	1044
130097	3	13	1	5	1	1	 	 	 	 
130097	4	14	1	6	4	0	4	7	706	276
130098	1	12	1	5	1	1	4	7	706	276
130098	2	13	0	 	 	 	 	 	 	 
130098	3	14	1	6	1	1	 	 	 	 
130098	4	15	1	7	4	1	 	 	 	 
130099	1	12	1	3	1	1	3	7	706	1785
130099	2	13	1	4	1	1	 	 	 	 
130099	3	14	1	5	1	1	 	 	 	 
130099	4	15	1	6	4	0	4	7	706	276
130100	1	12	1	4	1	1	4	7	706	276
130100	2	13	1	5	1	1	 	 	 	 
130100	3	14	1	6	1	1	 	 	 	 
130100	4	15	1	7	4	1	 	 	 	 
140001	1	11	1	5	1	1	1	7	704	1047
140001	2	12	1	6	1	1	 	 	 	 
140001	3	13	1	7	1	0	1	7	704	1047
140001	4	14	1	8	4	1	 	 	 	 
140002	1	12	1	6	1	1	4	7	722	1810
140002	2	13	1	7	1	1	 	 	 	 
140002	3	14	1	8	1	1	 	 	 	 
140002	4	15	1	9	4	0	4	7	722	1787
140003	1	11	1	5	1	1	1	7	722	1818
140003	2	12	1	6	1	1	 	 	 	 
140003	3	13	1	7	1	1	 	 	 	 
140003	4	14	1	8	4	1	 	 	 	 
140004	1	12	1	6	1	1	4	7	722	301
140004	2	13	1	7	3	1	 	 	 	 
140004	3	14	1	7	1	1	 	 	 	 
140004	4	15	1	8	4	1	 	 	 	 
140005	1	11	1	5	1	1	4	7	704	301
140005	2	12	1	6	1	1	 	 	 	 
140005	3	13	1	7	1	1	 	 	 	 
140005	4	14	1	8	4	1	 	 	 	 
140006	1	11	1	3	1	1	4	7	704	301
140006	2	12	1	4	1	1	 	 	 	 
140006	3	13	1	5	1	1	 	 	 	 
140006	4	14	1	6	4	1	 	 	 	 
140008	1	12	1	4	1	1	4	7	722	301
140008	2	13	1	5	1	1	 	 	 	 
140008	3	14	1	6	1	1	 	 	 	 
140008	4	15	1	7	4	1	 	 	 	 
140009	1	11	1	5	1	0	1	7	704	1788
140009	2	12	1	6	1	1	 	 	 	 
140009	3	13	1	7	1	1	 	 	 	 
140009	4	14	1	8	4	1	 	 	 	 
140010	1	11	1	6	3	1	4	7	704	301
140010	2	12	1	6	1	1	 	 	 	 
140010	3	13	1	7	3	1	 	 	 	 
140010	4	14	1	7	4	1	 	 	 	 
140011	1	11	1	5	1	1	1	7	704	1789
140011	2	12	1	6	1	1	 	 	 	 
140011	3	13	1	7	1	1	 	 	 	 
140011	4	14	1	8	4	1	 	 	 	 
140012	1	12	1	6	1	1	1	7	704	544
140012	2	13	1	7	1	1	 	 	 	 
140012	3	14	1	8	1	1	 	 	 	 
140012	4	15	1	9	4	0	4	7	704	1030
140014	1	11	1	5	1	1	4	7	704	314
140014	2	12	1	6	1	1	 	 	 	 
140014	3	13	1	7	1	0	4	7	704	301
140014	4	14	1	8	4	0	3	7	704	1818
140015	1	11	1	6	1	1	1	7	704	1791
140015	2	12	1	7	1	1	 	 	 	 
140015	3	13	1	8	1	1	 	 	 	 
140015	4	14	1	9	4	0	1	7	704	1798
140016	1	12	1	4	1	1	1	7	704	1112
140016	2	13	1	5	1	1	 	 	 	 
140016	3	14	1	6	1	0	1	7	704	1793
140016	4	15	1	7	4	1	 	 	 	 
140017	1	12	1	5	1	1	4	7	704	301
140017	2	13	1	6	1	1	 	 	 	 
140017	3	14	1	7	2	1	 	 	 	 
140017	4	15	1	7	4	1	 	 	 	 
140018	1	11	1	4	1	1	4	7	704	301
140018	2	12	1	5	1	1	 	 	 	 
140018	3	13	1	6	1	1	 	 	 	 
140018	4	14	1	7	4	1	 	 	 	 
140020	1	11	1	4	1	1	1	7	704	1818
140020	2	12	1	5	1	0	1	7	704	1047
140020	3	13	1	6	1	1	 	 	 	 
140020	4	14	1	7	4	0	4	7	704	301
140022	1	11	1	5	1	1	4	7	9999	1794
140022	2	12	1	6	1	1	 	 	 	 
140022	3	13	1	7	1	1	 	 	 	 
140022	4	14	1	8	4	0	4	7	704	353
140023	1	12	1	4	1	1	4	7	704	353
140023	2	13	1	5	3	1	 	 	 	 
140023	3	14	1	5	1	1	 	 	 	 
140023	4	15	1	6	4	1	 	 	 	 
140024	1	12	1	6	1	1	4	7	722	301
140024	2	13	1	7	1	1	 	 	 	 
140024	3	14	1	8	1	0	1	7	722	511
140024	4	15	1	9	4	0	1	7	722	1795
