CHILDID	LINECODE	ID	PAYMT	MONTHS	DAYS	actcode
ET130031	5	5	1	12	1	55
ET130032	1	1	2	12	1	0
ET130032	2	2	2	12	1	15
ET130032	3	3	2	12	1	52
ET130033	1	1	1	12	1	17
ET130034	1	2	2	12	1	60
ET130034	2	3	2	12	1	52
ET130035	1	1	1	12	1	85
ET130036	1	1	1	12	1	75
ET130036	2	2	1	12	1	15
ET130037	1	1	1	12	1	60
ET130038	1	1	2	12	1	52
ET130038	2	1	2	12	2	15
ET130039	1	1	2	10	2	1
ET130040	1	2	1	12	1	74
ET130041	1	1	2	12	1	52
ET130041	2	2	2	12	1	52
ET130042	1	1	2	10	2	17
ET130042	2	2	2	10	2	52
ET130042	3	3	2	10	2	17
ET130042	4	5	2	10	2	52
ET130043	1	1	2	10	2	15
ET130044	1	1	1	12	2	20
ET130045	1	1	2	12	2	52
ET130046	1	1	1	12	1	20
ET130047	1	1	2	6	2	1
ET130048	1	1	1	12	1	80
ET130049	1	1	2	12	2	1
ET130049	2	1	2	12	3	52
ET130050	1	1	2	12	2	1
ET130050	2	1	2	12	3	15
ET130051	1	2	2	12	1	36
ET130052	1	1	2	12	1	20
ET130053	1	1	2	12	2	15
ET130053	2	2	2	6	2	52
ET130054	1	1	1	10	1	80
ET130055	1	1	1	10	1	20
ET130055	2	1	1	10	1	20
ET130055	3	2	2	12	2	52
ET130055	4	3	2	12	2	52
ET130056	1	1	2	6	3	1
ET130056	2	1	1	10	1	74
ET130056	3	1	2	8	2	15
ET130057	1	1	2	10	1	52
ET130057	2	1	2	6	3	1
ET130058	1	1	1	10	2	80
ET130059	1	2	2	10	2	1
ET130060	1	1	2	8	2	1
ET130060	2	2	2	3	2	15
ET130061	1	1	2	10	2	1
ET130061	2	1	2	12	3	52
ET130061	3	2	2	2	3	15
ET130062	1	1	2	10	2	1
ET130063	1	1	2	10	2	1
ET130064	1	1	1	8	2	20
ET130064	2	1	1	5	3	45
ET130065	1	2	1	12	2	90
ET130066	1	1	1	12	1	74
ET130066	2	3	2	8	2	15
ET130067	1	1	1	12	1	95
ET130067	2	2	2	12	2	52
ET130067	3	3	1	12	1	95
ET130068	1	1	2	12	2	97
ET130069	1	1	1	12	1	15
ET130070	1	1	2	12	1	52
ET130071	1	1	1	12	1	60
ET130072	1	1	2	12	1	93
ET130073	1	1	2	12	1	91
ET130073	2	2	2	12	2	15
ET130074	1	1	1	12	1	85
ET130075	1	1	2	12	1	63
ET130076	1	1	2	10	2	1
ET130077	1	1	2	8	2	1
ET130078	1	1	2	10	2	52
ET130078	2	2	2	9	99	15
ET130079	1	1	2	10	2	52
ET130079	2	2	2	8	3	15
ET130080	1	99	1	12	1	1
ET130081	1	1	2	10	2	1
ET130081	2	1	2	6	3	52
ET130082	1	1	2	6	2	1
ET130082	2	1	2	12	1	74
ET130082	3	3	2	12	1	52
ET130083	1	1	2	12	3	15
ET130083	2	1	2	5	2	1
ET130084	1	1	2	8	3	51
ET130084	2	1	2	10	2	1
ET130084	3	2	2	8	3	15
ET130085	1	1	2	12	1	74
ET130086	1	1	2	12	3	74
ET130086	2	1	1	12	2	1
ET130086	3	3	2	12	2	52
ET130086	4	4	2	12	2	52
ET130087	1	1	2	12	1	74
ET130088	1	1	1	12	1	80
ET130089	1	1	2	9	99	1
ET130089	2	1	2	9	99	52
ET130089	3	2	2	9	99	15
ET130090	1	1	2	6	2	1
ET130090	2	1	2	5	2	52
ET130090	3	2	2	10	1	15
ET130091	1	1	2	12	1	52
ET130092	1	1	2	12	1	93
ET130093	1	1	2	8	1	1
ET130093	2	2	2	8	1	1
ET130094	1	1	2	12	1	74
ET130095	1	1	1	10	2	20
ET130096	1	1	2	12	3	52
ET130096	2	2	2	12	2	52
ET130096	3	3	2	12	2	52
ET130097	1	1	2	12	1	17
ET130098	1	1	2	12	1	51
ET130099	1	1	2	12	1	15
ET130099	2	1	2	12	1	74
ET130099	3	2	2	12	1	52
ET130100	1	1	2	10	2	52
ET140001	1	1	2	12	1	0
ET140001	2	2	2	12	1	93
ET140002	1	1	1	12	1	75
ET140002	2	2	2	12	3	52
ET140003	1	2	2	12	1	52
ET140003	2	1	2	12	1	52
ET140004	1	1	1	12	1	74
ET140005	1	1	1	11	2	74
ET140005	2	1	2	12	1	20
ET140005	3	2	2	12	1	96
ET140005	4	3	2	12	1	96
ET140006	1	1	1	5	1	75
ET140006	2	6	2	12	2	52
ET140006	3	1	1	5	1	75
ET140006	4	4	2	12	2	52
ET140006	5	5	2	3	2	0
ET140006	6	6	2	12	2	90
ET140007	1	2	1	12	1	96
ET140007	2	4	1	12	3	91
ET140007	3	3	1	1	1	0
ET140008	1	1	1	6	1	45
ET140009	1	1	1	1	2	45
ET140009	2	1	2	11	3	51
ET140009	3	2	1	1	1	74
ET140010	1	5	1	1	1	74
ET140010	2	2	1	4	1	74
ET140011	1	1	2	12	1	75
ET140012	1	1	1	9	99	85
ET140013	1	1	2	7	1	91
ET140013	2	1	2	8	1	91
ET140013	3	1	2	9	2	52
ET140013	4	1	2	7	1	52
ET140014	1	1	1	12	1	74
ET140015	1	1	1	3	1	2
ET140016	1	1	1	12	1	75
ET140016	2	2	1	12	1	93
ET140017	1	1	1	12	1	60
ET140017	2	3	1	12	1	74
ET140017	3	4	1	12	1	74
ET140018	1	1	1	12	1	60
ET140019	1	1	2	12	2	15
ET140019	2	2	2	12	2	15
ET140020	1	2	1	12	1	85
ET140020	2	3	2	12	4	15
ET140020	3	1	2	12	4	15
ET140021	1	1	2	1	4	74
ET140021	2	1	2	12	1	70
ET140022	1	1	1	4	1	45
ET140022	2	2	2	12	3	15
ET140022	3	3	2	12	3	15
ET140022	4	4	2	12	3	15
ET140022	5	5	2	12	3	15
ET140022	6	6	2	12	3	15
ET140022	7	7	2	12	3	15
ET140023	1	2	1	12	1	74
ET140024	1	1	1	12	2	75
ET140025	1	2	1	8	1	20
ET140025	2	3	2	12	1	90
ET140025	3	4	2	12	1	90
ET140026	1	2	1	12	3	75
ET140026	2	3	2	12	3	15
ET140027	1	1	1	12	2	45
ET140028	1	2	1	8	1	20
ET140028	2	3	2	2	3	20
ET140029	1	1	1	12	1	0
ET140029	2	2	2	12	1	93
ET140030	1	1	1	12	1	55
ET140030	2	2	99	9	99	91
ET140030	3	3	99	9	99	90
ET140031	1	1	1	4	1	75
ET140031	2	2	1	8	1	55
ET140031	3	5	2	12	2	52
ET140031	4	5	2	12	2	90
ET140032	1	1	2	12	1	70
ET140032	2	2	1	11	2	92
ET140033	1	1	1	12	1	50
ET140034	1	1	2	12	3	52
ET140034	2	1	2	12	2	15
ET140034	3	2	2	10	1	52
ET140034	4	2	2	2	1	52
ET140034	5	3	2	12	1	1
ET140035	1	1	2	7	1	52
ET140035	2	2	2	12	2	52
ET140035	3	3	1	4	1	60
ET140035	4	5	1	1	1	74
ET140035	5	1	2	12	1	70
ET140036	1	2	1	12	2	50
ET140037	1	2	1	12	1	75
ET140038	1	1	1	12	2	74
ET140038	2	2	2	3	1	91
ET140039	1	2	1	3	1	55
ET140039	2	4	2	2	1	52
ET140040	1	2	1	4	2	45
ET140040	2	2	1	12	2	74
ET140041	1	1	2	12	1	74
ET140041	2	2	2	12	1	52
ET140041	3	3	2	12	3	52
ET140042	1	1	2	12	3	52
ET140043	1	1	1	4	1	45
ET140043	2	3	1	10	1	80
ET140044	1	2	2	12	1	52
ET140046	1	1	1	11	2	93
ET140047	1	1	1	12	1	74
ET140048	1	1	2	12	1	51
ET140048	2	2	2	12	1	51
ET140049	1	1	2	12	1	70
ET140049	2	3	2	12	2	74
ET140049	3	5	2	12	2	75
ET140050	1	1	2	6	2	60
ET140051	1	1	1	12	1	0
ET140052	1	1	1	12	1	93
ET140053	1	1	2	12	1	70
ET140054	1	2	1	12	1	75
ET140054	2	1	2	12	1	52
ET140055	1	1	1	12	2	20
ET140055	2	1	1	12	2	45
ET140055	3	2	2	12	1	15
ET140055	4	2	2	12	3	52
ET140055	5	6	2	12	3	15
ET140055	6	3	1	12	4	92
ET140056	1	1	1	12	1	80
ET140056	2	2	1	12	1	93
ET140057	1	1	2	12	2	74
ET140057	2	1	2	12	3	52
ET140058	1	1	1	12	1	93
ET140059	1	1	2	12	1	52
ET140059	2	1	2	12	1	15
ET140060	1	2	2	12	1	0
ET140061	1	1	1	12	1	74
ET140061	2	2	2	12	3	52
ET140061	3	3	2	8	2	52
ET140062	1	1	1	12	1	74
ET140062	2	2	2	12	2	17
ET140063	1	1	2	12	1	50
ET140063	2	1	1	12	1	92
ET140064	1	1	2	12	1	70
ET140064	2	1	2	12	1	63
ET140065	1	1	1	12	1	50
ET140066	1	1	2	6	2	1
ET140066	2	4	2	12	2	74
ET140066	3	4	2	6	3	1
ET140066	4	5	2	12	3	51
ET140066	6	6	2	12	3	74
ET140066	7	3	1	6	2	0
ET140067	1	1	1	12	1	20
ET140068	1	2	1	12	1	93
ET140068	2	2	2	12	1	70
ET140069	1	1	1	12	1	74
ET140069	2	2	2	12	1	15
ET140070	1	1	2	12	2	74
ET140070	2	2	2	12	3	15
ET140070	3	4	1	12	3	52
ET140070	4	5	1	12	3	52
ET140071	1	2	2	12	2	15
ET140071	2	3	2	12	1	1
ET140072	1	1	1	5	1	45
ET140072	2	1	2	6	2	52
ET140073	1	1	2	12	1	93
ET140073	2	2	2	4	2	52
ET140074	1	1	2	12	1	74
ET140074	2	2	2	12	3	52
ET140074	3	3	1	12	3	52
ET140075	1	1	1	12	1	50
ET140076	1	1	1	12	1	50
ET140077	1	1	1	12	3	75
ET140077	2	1	2	3	3	45
ET140077	3	2	1	12	1	60
ET140078	1	1	1	12	1	75
ET140078	2	2	2	12	3	15
ET140078	3	3	2	12	4	36
ET140079	1	1	1	12	1	17
ET140080	1	1	1	12	2	80
ET140081	1	1	1	12	2	75
ET140081	2	3	2	12	1	52
ET140081	3	4	1	12	1	45
ET140081	4	5	1	12	1	74
ET140081	5	2	1	12	1	93
ET140081	6	2	99	9	99	70
ET140082	1	1	2	12	1	11
ET140082	2	1	2	12	2	70
ET140083	1	1	1	12	2	74
ET140083	2	1	2	12	3	51
ET140083	3	2	2	12	1	15
ET140083	4	2	2	12	2	1
ET140083	5	3	2	12	2	45
ET140083	6	7	99	9	99	52
ET140084	1	1	1	10	2	80
ET140084	2	2	1	10	2	80
ET140085	1	1	1	12	2	93
ET140085	2	4	1	2	1	45
ET140086	1	1	1	12	1	45
ET140087	1	1	1	12	1	60
ET140087	2	2	2	12	1	52
ET140087	3	3	1	1	1	74
ET140088	1	5	1	12	1	93
ET140088	2	1	2	12	1	70
ET140089	1	1	1	7	1	29
ET140090	1	1	1	12	1	50
ET140090	2	2	2	12	1	70
ET140091	1	1	2	12	2	52
ET140092	1	2	2	12	3	15
ET140093	1	1	1	11	1	74
ET140094	1	1	1	8	1	45
ET140094	2	3	2	1	1	1
ET140095	1	1	1	12	1	60
ET140096	1	1	2	12	1	52
ET140096	2	3	2	12	2	52
ET140097	1	4	1	8	1	74
ET140097	2	2	2	1	1	1
ET140098	1	1	1	10	1	45
ET140099	1	1	1	8	1	20
ET140100	1	1	2	12	1	15
ET140100	2	5	1	8	2	74
ET140100	3	2	2	12	2	15
ET140100	4	3	2	12	2	15
ET150001	1	1	2	4	3	1
ET150001	2	1	2	7	2	52
ET150001	3	2	2	4	2	1
ET150002	1	1	2	5	3	1
ET150002	2	1	2	8	2	52
ET150002	3	2	2	2	4	1
ET150003	1	1	2	10	2	1
ET150003	2	1	2	10	1	15
ET150003	3	2	2	10	2	15
ET150004	1	1	2	6	1	1
ET150004	2	1	2	8	3	52
ET150004	3	2	2	4	3	52
ET150005	1	1	2	12	2	52
ET150005	2	1	2	5	2	1
ET150005	3	2	2	4	3	1
ET150006	1	1	2	3	3	52
ET150006	2	1	2	8	2	1
ET150006	3	2	2	2	2	52
ET150007	1	1	2	10	2	1
ET150007	2	1	1	3	1	1
ET150008	1	1	2	11	2	1
ET150009	1	1	2	9	2	1
ET150010	1	1	2	10	2	1
ET150011	1	1	2	12	2	1
ET150012	1	1	2	10	1	1
ET150013	1	1	2	10	2	1
ET150014	1	1	2	6	2	1
ET150014	2	2	2	6	1	1
ET150015	1	1	2	9	1	1
ET150015	2	1	2	8	1	52
ET150016	1	1	2	8	1	1
ET150016	2	1	2	12	2	52
ET150016	3	2	2	12	1	1
ET150017	1	1	2	12	2	1
ET150017	2	2	2	4	3	1
ET150017	3	2	2	7	2	52
ET150018	1	1	2	4	2	52
ET150018	2	1	2	8	2	1
ET150018	3	2	2	3	2	52
ET150019	1	1	2	8	3	1
ET150019	2	1	2	5	2	52
ET150019	3	2	2	6	3	1
ET150020	1	1	2	12	2	1
ET150020	2	1	2	12	3	52
ET150020	3	2	99	9	99	1
ET150021	1	1	2	10	1	1
ET150022	1	1	2	12	2	1
ET150022	2	1	2	3	2	52
ET150022	3	2	2	4	3	52
ET150023	1	1	2	12	1	1
ET150024	1	1	2	8	2	1
ET150024	2	1	1	4	1	15
ET150025	1	1	2	9	1	20
ET150025	2	1	2	9	3	1
ET150026	1	1	2	3	2	52
ET150026	2	1	2	6	3	1
ET150027	1	1	2	12	1	1
ET150028	1	1	2	8	2	1
ET150029	1	1	2	8	2	1
ET150030	1	1	2	12	2	1
ET150031	1	1	2	12	2	1
ET150031	2	1	2	3	2	52
ET150032	1	1	2	10	2	1
ET150033	1	1	2	12	2	1
ET150034	1	1	2	6	2	1
ET150035	1	1	2	3	3	52
ET150035	2	1	2	12	2	20
ET150035	3	1	2	6	2	1
ET150036	1	1	2	11	2	1
ET150037	1	1	2	9	2	1
ET150037	2	3	2	6	1	1
ET150037	3	4	2	2	3	1
ET150038	1	1	2	8	2	1
ET150039	1	1	2	4	2	52
ET150039	2	1	2	12	1	1
ET150039	3	2	1	3	1	85
ET150040	1	1	2	8	2	1
ET150040	2	1	2	12	1	52
ET150041	1	1	2	10	2	1
ET150041	2	2	2	3	3	52
ET150042	1	1	1	12	2	1
ET150042	2	1	1	3	3	52
ET150043	1	1	2	12	2	1
ET150044	1	1	2	7	3	1
ET150045	1	1	2	12	3	52
ET150045	2	1	2	6	2	1
ET150045	3	3	2	2	3	1
ET150046	1	1	2	8	1	1
ET150046	2	3	2	3	3	52
ET150047	1	1	1	6	2	20
ET150047	2	2	2	8	2	1
ET150048	1	1	2	8	2	1
ET150048	2	1	2	5	2	52
ET150049	1	1	2	6	2	1
ET150050	1	1	2	8	2	1
ET150050	2	1	1	6	3	1
ET150051	1	1	2	10	1	1
ET150052	1	1	2	8	2	1
ET150052	2	2	1	4	3	74
ET150053	1	1	2	8	2	1
ET150054	1	1	2	10	2	1
ET150055	1	1	1	10	2	80
ET150055	2	1	2	12	3	1
ET150056	1	1	2	8	2	1
ET150056	2	1	1	12	1	67
ET150057	1	1	2	12	2	1
ET150057	2	3	2	8	2	1
ET150057	3	4	2	6	2	1
ET150058	1	1	2	8	2	1
ET150058	2	1	1	12	1	67
ET150059	1	1	2	8	1	1
ET150059	2	1	1	6	3	20
ET150059	3	1	2	3	3	20
ET150060	1	1	2	10	2	1
ET150060	2	1	2	2	2	52
ET150061	1	1	1	12	2	91
ET150061	2	1	2	6	3	1
ET150062	1	1	2	12	2	1
ET150063	1	1	2	7	2	52
ET150063	2	3	2	8	2	52
ET150063	3	3	2	4	1	1
ET150064	1	1	2	7	2	1
ET150064	2	1	2	6	2	20
ET150064	3	2	2	3	2	52
ET150065	1	1	2	7	2	1
ET150065	2	1	1	3	2	52
ET150065	3	2	2	4	2	52
ET150065	4	4	2	3	3	1
ET150065	5	5	2	3	3	1
ET150066	1	1	2	7	2	1
ET150066	2	2	2	4	2	52
ET150067	1	2	2	8	2	1
ET150068	1	1	2	12	2	1
ET150069	1	1	2	12	2	1
ET150070	1	1	2	10	1	1
ET150071	1	2	2	4	2	52
ET150071	2	2	2	6	2	1
ET150071	3	3	2	3	3	52
ET150072	1	1	2	9	2	1
ET150073	1	1	2	9	3	1
ET150073	2	1	1	7	2	20
ET150074	1	1	2	3	2	52
ET150074	2	1	2	7	2	1
ET150075	1	1	2	6	2	1
ET150076	1	1	2	8	2	1
ET150076	2	1	1	3	2	2
ET150076	3	1	2	12	3	17
ET150077	1	1	2	12	2	1
ET150078	1	1	2	10	2	1
ET150078	2	1	2	5	2	52
ET150079	1	1	2	12	2	1
ET150080	1	1	2	9	2	1
ET150080	2	1	2	5	3	52
ET150081	1	2	2	9	2	1
ET150082	1	1	2	8	1	1
ET150082	2	1	1	4	2	74
ET150083	1	1	2	10	2	1
ET150084	1	1	2	12	2	1
ET150085	1	1	2	12	2	1
ET150086	1	1	2	12	1	1
ET150086	2	2	2	6	2	1
ET150086	3	3	2	8	3	1
ET150087	1	1	2	12	1	1
ET150088	1	1	2	12	1	1
ET150089	1	1	2	12	2	1
ET150090	1	1	2	10	2	1
ET150091	1	1	2	4	2	52
ET150091	2	1	2	12	2	1
ET150092	1	1	2	12	2	1
ET150093	1	1	2	12	1	1
ET150094	1	1	2	12	2	1
ET150094	2	1	2	5	2	52
ET150095	1	1	2	8	3	52
ET150095	2	1	2	12	2	1
ET150096	1	1	2	6	1	1
ET150096	2	1	1	12	1	67
ET150096	3	4	2	2	1	52
ET150096	4	5	2	6	2	1
ET150097	1	1	2	4	2	52
ET150097	2	1	2	12	2	1
ET150098	1	1	2	12	2	1
ET150099	1	1	2	12	1	1
ET150099	2	2	2	12	2	52
ET150100	1	1	2	12	2	1
ET150100	2	1	1	3	2	74
ET160001	1	1	2	12	1	1
ET160001	2	1	2	2	3	52
ET160001	3	2	2	6	2	1
ET160001	4	2	2	2	2	96
ET160001	5	5	2	6	3	1
ET160001	6	5	2	12	2	1
ET160001	7	6	1	12	1	93
ET160002	1	2	2	12	1	1
ET160002	2	3	2	6	1	1
ET160002	3	6	2	12	1	1
ET160002	4	7	2	12	3	1
ET160002	5	7	2	12	3	97
ET160002	6	6	2	12	3	97
ET160002	7	5	2	6	3	1
ET160002	8	4	2	2	2	96
ET160002	9	4	2	12	3	96
ET160002	10	3	2	2	3	96
ET160002	11	3	2	12	3	96
ET160003	1	1	2	12	1	1
ET160003	2	2	2	2	2	96
ET160003	3	2	2	12	3	96
ET160003	4	3	2	12	2	97
ET160003	5	4	2	12	1	1
ET160003	6	5	2	12	3	1
ET160004	1	1	2	12	1	1
ET160004	2	2	2	2	2	96
ET160004	3	2	2	12	3	96
ET160005	1	1	2	6	2	1
ET160005	2	1	1	12	2	93
ET160005	3	2	2	12	3	96
ET160005	4	3	2	6	3	1
ET160005	5	3	2	12	3	74
ET160005	6	4	2	6	3	1
ET160005	7	5	2	12	1	97
ET160005	8	6	99	9	99	93
ET160006	1	1	1	12	1	93
ET160006	2	2	1	2	2	93
ET160007	1	1	2	8	2	1
ET160007	2	1	2	6	3	52
ET160007	3	1	1	6	2	93
ET160007	4	3	2	10	3	97
ET160007	5	4	1	12	1	1
ET160008	1	1	2	9	1	1
ET160008	2	2	2	12	2	96
ET160008	3	3	2	12	1	1
ET160008	4	3	2	12	1	97
ET160008	5	4	2	3	1	1
ET160009	1	1	2	8	2	1
ET160009	2	4	2	2	1	1
ET160010	1	1	2	12	1	1
ET160010	2	2	2	10	2	52
ET160010	3	3	2	12	2	74
ET160010	4	4	2	12	1	1
ET160011	1	1	2	12	1	1
ET160011	2	2	2	12	1	1
ET160011	3	3	2	12	1	1
ET160011	4	2	2	2	2	96
ET160011	5	2	2	12	2	96
ET160012	1	1	2	12	1	1
ET160012	3	3	2	9	1	1
ET160012	4	5	2	12	1	1
ET160012	5	6	2	12	2	1
ET160012	22	2	2	12	2	52
ET160013	1	1	2	12	1	1
ET160013	2	2	2	12	3	96
ET160013	3	2	2	2	3	96
ET160013	4	3	2	10	2	1
ET160013	5	5	1	12	1	1
ET160014	1	1	2	12	1	1
ET160014	2	2	2	2	3	96
ET160014	3	2	2	12	1	1
ET160014	4	5	2	10	2	1
ET160014	5	5	2	6	3	97
ET160015	1	1	2	6	2	1
ET160015	2	1	1	6	1	93
ET160015	3	3	2	6	3	1
ET160015	4	2	2	2	2	96
ET160015	5	2	2	12	3	96
ET160015	6	4	2	12	3	96
ET160016	1	1	2	12	1	93
ET160016	2	3	2	12	1	1
ET160016	3	3	2	12	1	97
ET160017	1	1	2	12	1	1
ET160017	2	2	2	12	2	1
ET160017	3	3	2	12	3	1
ET160017	4	4	2	12	1	1
ET160017	5	5	2	12	1	1
ET160018	1	1	2	12	1	1
ET160018	2	2	2	12	3	96
ET160019	1	1	2	6	2	1
ET160019	2	2	2	12	3	96
ET160019	3	2	1	3	2	93
ET160019	4	3	2	12	2	97
ET160020	1	1	1	10	1	93
ET160020	2	2	1	2	2	93
ET160021	1	1	2	12	2	1
ET160021	2	2	2	12	2	1
ET160021	3	2	2	2	2	96
ET160022	1	1	2	12	2	1
ET160022	2	2	2	3	2	1
ET160022	3	2	2	12	3	96
ET160023	1	1	2	12	2	1
ET160023	2	2	2	12	2	1
ET160023	3	2	2	12	3	52
ET160023	4	2	2	2	2	96
ET160024	1	1	2	10	1	1
ET160024	2	1	1	2	3	93
ET160024	3	2	2	12	3	96
ET160025	1	1	2	12	2	1
ET160025	2	1	2	12	3	52
ET160025	3	2	2	6	2	1
ET160026	1	1	2	12	1	1
ET160026	2	2	2	12	1	1
ET160026	3	2	2	2	2	96
ET160027	1	1	2	10	1	1
ET160027	2	1	2	12	3	52
ET160027	3	2	2	12	3	52
ET160027	4	3	2	3	2	1
ET160028	1	1	2	12	2	96
ET160028	2	1	1	3	4	93
ET160028	3	2	2	6	2	1
ET160028	4	2	1	10	2	93
ET160029	1	1	2	12	1	1
ET160029	2	1	2	6	2	93
ET160029	3	4	2	6	3	97
ET160029	4	2	2	12	2	97
ET160030	1	1	2	12	1	1
ET160030	2	1	1	8	2	93
ET160030	3	2	2	6	2	96
ET160030	4	2	2	12	2	96
ET160031	1	1	2	7	1	1
ET160031	2	3	2	12	1	97
ET160031	3	1	1	4	2	93
ET160031	4	2	2	2	2	96
ET160032	1	1	2	12	1	1
ET160032	2	2	2	12	2	52
ET160032	3	3	2	12	1	1
ET160033	1	1	2	12	2	1
ET160033	2	2	2	12	3	96
ET160033	3	3	2	12	3	97
ET160033	4	4	2	12	2	1
ET160034	1	1	2	6	1	1
ET160035	1	1	2	12	1	1
ET160035	2	1	2	12	3	52
ET160035	3	2	2	2	3	96
ET160035	4	2	2	12	3	96
ET160036	1	1	2	12	1	1
ET160036	2	3	2	6	2	97
ET160036	3	2	2	12	2	96
ET160037	1	1	2	12	1	1
ET160037	2	2	2	6	2	97
ET160038	1	1	2	12	1	1
ET160038	2	2	2	6	3	96
ET160038	3	3	2	3	4	96
ET160038	4	4	2	12	2	97
ET160039	1	1	2	12	1	1
ET160039	2	2	2	10	1	1
ET160039	3	3	2	10	1	1
ET160039	4	4	2	6	1	1
ET160039	5	5	2	12	1	1
ET160039	6	6	2	12	1	1
ET160040	1	1	2	12	1	1
ET160040	2	2	2	9	1	1
ET160040	3	3	2	12	2	96
ET160040	4	4	2	6	2	1
ET160040	5	5	2	6	2	1
ET160040	6	5	2	12	2	97
ET160041	1	1	2	12	1	1
ET160041	2	2	1	2	3	93
ET160041	3	2	2	12	3	96
ET160041	4	3	2	3	2	1
ET160041	5	4	2	2	2	1
ET160041	6	5	1	2	1	93
ET160041	7	6	2	12	1	97
ET160042	1	3	2	10	2	1
ET160042	2	1	1	12	1	93
ET160042	3	2	2	10	1	52
ET160043	1	1	2	12	1	1
ET160043	2	2	2	6	2	96
ET160043	3	2	1	2	2	96
ET160044	1	1	2	12	1	1
ET160044	2	2	2	2	2	96
ET160044	3	3	2	12	2	1
ET160044	4	4	2	12	3	96
ET160045	1	1	1	12	2	93
ET160045	2	2	2	12	3	52
ET160045	3	1	2	6	2	1
ET160045	4	2	2	12	3	52
ET160045	5	3	2	2	2	1
ET160045	6	4	2	12	3	96
ET160045	7	5	2	12	3	1
ET160046	1	1	1	12	1	93
ET160046	2	2	2	12	1	96
ET160047	1	1	2	8	2	1
ET160047	2	3	2	12	1	96
ET160047	3	3	2	4	2	96
ET160047	4	4	2	12	1	97
ET160047	5	4	2	12	3	97
ET160047	6	5	2	12	3	97
ET160047	7	6	2	12	3	1
ET160047	8	2	2	12	3	96
ET160047	9	2	2	12	3	52
ET160048	1	1	2	9	2	1
ET160048	2	2	1	4	2	93
ET160048	3	2	2	12	3	96
ET160048	4	3	2	12	3	96
ET160048	5	3	2	3	3	1
ET160048	6	4	2	3	2	1
ET160048	7	5	2	3	3	1
ET160048	8	5	2	12	2	1
ET160048	9	6	2	12	4	1
ET160049	1	1	2	8	2	1
ET160049	2	2	2	10	3	96
ET160050	1	1	2	6	2	1
ET160050	2	2	1	6	2	93
ET160050	3	3	2	3	3	96
ET160051	1	1	2	6	2	1
ET160051	2	2	1	10	2	93
ET160051	3	2	2	12	2	96
ET160051	4	2	1	3	4	97
ET160051	5	3	2	12	1	1
ET160052	1	1	2	6	2	1
ET160052	2	2	2	12	3	93
ET160052	3	2	2	12	3	93
ET160053	1	1	2	12	2	1
ET160053	2	3	2	12	2	1
ET160053	3	3	2	12	3	96
ET160053	4	2	2	2	2	96
ET160053	5	2	2	12	3	74
ET160054	1	3	2	8	1	1
ET160054	2	3	2	12	3	52
ET160054	3	4	2	12	3	52
ET160054	4	6	2	12	1	1
ET160054	5	6	2	12	2	97
ET160054	6	7	2	12	1	1
ET160055	1	1	2	6	2	1
ET160055	2	1	1	10	2	93
ET160055	3	2	1	3	4	93
ET160056	1	1	1	12	2	93
ET160056	2	2	1	3	4	93
ET160057	1	1	2	8	2	1
ET160057	2	1	1	3	2	93
ET160057	3	2	1	3	3	96
ET160058	1	1	2	9	2	1
ET160058	2	1	1	6	3	93
ET160058	3	2	2	2	2	96
ET160058	4	2	2	12	3	96
ET160058	5	5	2	12	2	96
ET160058	6	5	2	12	3	17
ET160059	1	1	2	6	2	1
ET160059	2	1	1	8	2	93
ET160059	3	2	2	10	3	96
ET160059	4	2	1	2	4	93
ET160060	1	1	2	9	2	1
ET160060	2	1	1	6	3	93
ET160060	3	1	1	12	3	93
ET160061	1	1	2	6	2	1
ET160061	2	1	1	9	2	93
ET160061	3	2	2	10	3	36
ET160061	4	2	1	3	4	93
ET160062	1	1	2	10	2	52
ET160062	2	3	2	12	1	1
ET160062	3	2	2	3	2	93
ET160063	1	1	1	12	1	93
ET160063	2	2	1	10	1	93
ET160063	3	3	2	4	3	97
ET160064	1	3	2	12	1	1
ET160064	2	2	1	10	2	93
ET160064	3	2	2	6	3	96
ET160065	1	2	1	12	1	1
ET160066	1	1	2	12	1	1
ET160066	2	2	2	12	3	52
ET160066	3	4	1	12	1	93
ET160066	4	5	1	12	1	1
ET160067	1	1	1	12	1	93
ET160067	2	3	1	12	1	1
ET160068	1	1	2	12	1	1
ET160068	2	4	2	12	1	1
ET160068	3	2	2	12	3	52
ET160068	4	3	2	12	2	96
ET160068	5	5	2	3	2	1
ET160068	6	5	2	12	3	1
ET160068	7	7	2	12	3	1
ET160069	1	1	2	8	1	1
ET160069	2	1	2	6	1	52
ET160069	3	2	2	8	3	96
ET160069	4	2	1	3	4	93
ET160069	5	3	2	8	3	1
ET160069	6	3	2	12	3	1
ET160069	7	4	2	12	2	1
ET160070	1	1	2	12	1	1
ET160070	2	1	1	3	3	92
ET160070	3	2	1	2	3	92
ET160070	4	2	2	12	3	96
ET160071	1	1	2	12	1	1
ET160071	2	2	2	12	1	96
ET160071	3	2	2	2	2	96
ET160071	4	3	1	6	2	93
ET160071	5	4	2	6	3	1
ET160071	6	5	2	12	3	1
ET160071	7	6	2	12	3	1
ET160072	1	1	2	12	1	1
ET160072	2	2	2	6	2	96
ET160072	3	2	2	12	3	52
ET160073	1	1	2	12	1	1
