CHILDCODE	VSIMPR5	PPVTDAY	PPVTMTH	PPVTYEAR	STRTHRPP	STRTMNPP	ENDHRPP	ENDMNPP	PPVT004	PPVT007	PPVT008	PPVT009	PPVT011	PPVT012	PPVT016	PPVT023	PPVT024	PPVT025	PPVT026	PPVT028	PPVT029	PPVT030	PPVT031	PPVT033	PPVT035	PPVT039	PPVT045	PPVT046	PPVT047	PPVT052	PPVT055	PPVT057	PPVT059	PPVT060	PPVT063	PPVT064	PPVT071	PPVT074	PPVT075	PPVT077	PPVT078	PPVT079	PPVT080	PPVT082	PPVT084	PPVT087	PPVT088	PPVT090	PPVT091	PPVT092	PPVT101	PPVT103	PPVT106	PPVT107	PPVT110	PPVT120	PPVT129	PPVT130	PPVT131	PPVT151	PPVT163	PPVT179	PPVT197	ENGDAY	ENGMTH	ENGYEAR	STRTHREN	STRTMNEN	ENDHREN	ENDMNEN	ENGITM01	ENGITM02	ENGITM03	ENGITM04	ENGITM05	ENGITM06	ENGITM07	ENGITM08	ENGITM09	ENGITM10	ENGITM11	ENGITM12	ENGITM13	ENGITM14	ENGITM15	ENGITM16	ENGITM17	ENGITM18	ENGITM19	ENGITM20	ENGITM21	ENGITM22	ENGITM23	ENGITM24	ENGITM25	ENGITM26	ENGITM27	MATHDAY	MATHMTH	MATHYEAR	STRTHRMT	STRTMNMT	ENDHRMT	ENDMNMT	MTHITM01	MTHITM02	MTHITM03	MTHITM04	MTHITM05	MTHITM06	MTHITM07	MTHITM08	MTHITM09	MTHITM10	MTHITM11	MTHITM12	MTHITM13	MTHITM14	MTHITM15	MTHITM16	MTHITM17	MTHITM18	MTHITM19	MTHITM20	MTHITM21	MTHITM22	MTHITM23	MTHITM24	MTHITM25	MTHITM26	MTHITM27	MTHITM28	MTHITM29	MTHITM30	LANGPPVT	LANGMATH	LANGREAD	correct01maths	correct02maths	correct03maths	correct04maths	correct05maths	correct09maths	correct10maths	correct11maths	correct12maths	correct13maths	correct14maths	correct16maths	correct17maths	correct18maths	correct19maths	correct20maths	correct21maths	correct22maths	correct23maths	correct24maths	correct25maths	correct26maths	correct27maths	correct28maths	correct30maths	correct06maths	correct07maths	correct08maths	correct15maths	correct29maths	maths_raw	maths_perco	correct01read	correct02read	correct03read	correct04read	correct05read	correct06read	correct07read	correct08read	correct09read	correct10read	correct11read	correct12read	correct13read	correct14read	correct15read	correct16read	correct17read	correct18read	correct19read	correct20read	correct21read	correct22read	correct23read	correct24read	correct25read	correct26read	correct27read	reading_raw	reading_perco	correct004ppvt	correct007ppvt	correct008ppvt	correct009ppvt	correct011ppvt	correct012ppvt	correct016ppvt	correct023ppvt	correct024ppvt	correct025ppvt	correct026ppvt	correct028ppvt	correct029ppvt	correct030ppvt	correct031ppvt	correct033ppvt	correct035ppvt	correct039ppvt	correct045ppvt	correct046ppvt	correct047ppvt	correct052ppvt	correct055ppvt	correct057ppvt	correct059ppvt	correct060ppvt	correct063ppvt	correct064ppvt	correct071ppvt	correct074ppvt	correct075ppvt	correct077ppvt	correct078ppvt	correct079ppvt	correct080ppvt	correct082ppvt	correct084ppvt	correct087ppvt	correct088ppvt	correct090ppvt	correct091ppvt	correct092ppvt	correct101ppvt	correct103ppvt	correct106ppvt	correct107ppvt	correct110ppvt	correct120ppvt	correct129ppvt	correct130ppvt	correct131ppvt	correct151ppvt	correct163ppvt	correct179ppvt	correct197ppvt	ppvt_raw	ppvt_perco
30037	0	30	4	2009	14	19	14	30	1	2	3	4	2	3	1	2	4	1	3	4	1	2	3	2	4	3	4	2	3	3	1	2	3	4	2	3	3	4	3	1	3	2	1	4	4	3	4	1	4	3	4	3	4	1	2	3	4	1	1	4	2	4	1	30	4	2009	14	33	15	0	2	1	2	3	3	2	1	2	3	1	3	2	4	3	1	1	2	2	4	2	1	2	3	3	3	4	3	30	4	2009	15	4	15	44	5	624	240	45	3	17.43	18.03	9/12	60	4	2	3	4	4	-77	3	99	1	2	3	2	1	3	1	1	99	2	1	36	3	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	0	0	0	0	1	1	0	1	1	1	0	0	21	70	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	0	22	81.4814834594727	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	0	1	1	1	1	1	0	1	1	1	1	48	87.2727279663086
30038	0	23	4	2009	12	27	12	34	1	2	3	4	2	3	1	2	4	1	3	4	1	2	3	2	4	3	4	2	3	2	1	2	3	4	2	3	3	4	3	1	3	2	1	4	4	2	4	1	4	2	4	3	2	1	2	3	4	1	4	4	2	4	1	23	4	2009	12	35	13	5	2	1	2	3	3	2	1	2	4	1	3	2	4	3	1	2	2	3	4	1	1	2	3	1	4	4	1	23	4	2009	13	7	13	47	5	624	240	45	3	17.43	18.31	3/4	60	99	2	3	4	4	30	3	4	1	2	2	2	4	2	2	2	4	2	1	7.5	2	2	2	2	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	0	0	0	0	1	0	0	1	1	1	1	0	1	1	0	20	66.6666641235352	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	0	1	0	22	81.4814834594727	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	52	94.5454559326172
30039	0	26	2	2009	10	28	10	53	1	2	3	4	2	3	1	2	4	1	3	4	1	2	3	2	3	3	4	2	3	2	1	2	3	4	2	3	3	4	3	1	3	2	1	4	4	1	4	1	4	2	4	3	2	1	2	3	4	1	4	4	2	4	1	26	2	2009	10	55	11	25	2	1	2	3	3	2	1	2	4	1	3	2	4	3	1	2	1	2	3	1	1	2	4	4	1	3	2	26	2	2009	11	28	12	10	5	624	240	45	3	17	18	18/24	-99	3	4	1	4	2	300	4	4	1	2	1	2	3	1	2	1	4	2	1	22	1	2	2	2	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	0	0	0	1	1	0	0	1	1	0	0	0	1	0	0	13	43.3333320617676	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	0	0	0	1	21	77.7777786254883	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	52	94.5454559326172
30040	0	5	3	2009	16	30	16	45	1	2	3	4	2	3	1	2	4	1	3	4	1	2	3	2	4	3	4	2	3	2	1	2	3	4	2	3	1	4	3	1	3	2	1	4	3	1	4	1	4	2	4	3	2	3	2	4	4	1	1	4	2	4	4	5	3	2009	14	15	14	45	2	1	2	3	3	2	1	2	4	1	1	2	4	3	4	3	2	2	4	1	4	1	2	3	2	1	2	5	3	2009	15	0	15	45	5	624	240	45	3	17.43	18.03	43/24	60	4	2	3	4	4	30	3	2	99	2	1	2	2	3	2	2	1	2	3	-98	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	1	0	0	1	0	1	1	1	0	1	0	19	63.3333320617676	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	1	17	62.962963104248	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	1	1	0	47	85.4545440673828
30041	0	5	2	2009	11	25	12	50	1	2	3	4	2	3	1	2	4	1	3	4	1	2	3	2	4	3	4	2	3	2	1	2	3	4	2	3	2	4	3	1	3	2	1	4	4	1	4	1	4	2	4	3	2	1	2	3	4	1	4	4	2	4	1	5	2	2009	11	50	12	42	2	1	2	3	3	2	1	2	4	1	3	2	4	3	1	2	1	2	1	2	1	99	99	99	99	99	99	5	2	2009	11	55	12	21	5	624	240	45	3	17.43	18.03	27/16	60	99	2	1	4	4	-99	3	2	3	2	2	2	4	1	99	99	99	99	4	22	2	2	2	2	1	1	1	1	1	1	0	1	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	15	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	0	0	0	0	0	0	19	70.3703689575195	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	52	94.5454559326172
30043	0	16	2	2009	11	0	11	30	1	2	3	4	2	3	1	2	4	1	3	4	1	2	3	2	4	3	4	2	3	2	1	2	3	4	2	3	3	4	3	1	3	2	1	4	3	1	4	1	4	3	4	3	2	1	2	3	4	1	4	4	2	4	1	16	2	2009	9	15	9	45	2	3	2	2	3	3	2	1	2	4	1	3	2	4	1	3	2	2	4	1	1	4	1	1	2	2	2	16	2	2009	9	46	10	20	5	624	240	45	3	17.43	18.03	0.75	-99	99	2	3	4	4	-99	3	99	1	2	2	2	1	99	3	4	99	1	4	1	2	2	2	2	1	1	1	1	1	0	0	1	1	1	1	1	0	1	1	0	0	1	0	0	0	0	0	0	1	1	1	1	0	0	17	56.6666679382324	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	0	0	1	0	0	1	10	37.037036895752	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	51	92.7272720336914
30044	0	5	1	2009	9	21	10	5	1	2	3	4	2	3	1	2	4	1	3	4	1	2	3	2	4	3	4	2	3	2	1	2	3	4	2	3	3	4	3	1	3	2	1	4	4	1	4	1	4	2	4	3	2	1	2	3	4	1	4	4	2	4	1	5	2	2009	7	20	7	53	2	1	2	3	3	2	1	2	4	1	3	2	4	3	1	3	1	2	1	1	1	99	99	99	99	4	3	5	2	2009	8	0	8	40	5	624	247	45	3	-99	18.21	18/24	-99	3	2	3	4	4	30	1	1	99	2	2	2	1	3	2	2	1	2	2	10	2	2	2	2	1	1	0	1	1	0	0	1	1	1	1	0	1	0	1	0	0	1	0	1	0	0	1	0	1	0	0	1	1	0	16	53.3333320617676	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	1	0	0	0	0	1	0	18	66.6666641235352	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	53	96.363639831543
30045	0	14	4	2009	8	25	8	36	1	2	3	4	2	3	1	2	4	1	3	4	1	2	3	2	4	3	4	2	3	2	1	2	3	4	2	3	3	4	3	1	3	2	1	4	4	1	4	1	4	2	4	3	2	1	2	3	4	1	4	4	2	4	1	14	4	2009	8	39	9	9	2	1	2	3	3	2	1	2	4	1	3	2	4	3	1	2	1	99	4	99	99	99	99	99	99	99	99	14	4	2009	9	14	9	54	5	-77	192	45	30	143	-77	-77	-77	5	4	3	4	4	-77	3	3	3	99	99	99	99	99	4	99	99	99	99	-77	99	2	2	2	1	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	17	62.962963104248	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	53	96.363639831543
30046	0	14	2	2009	10	0	10	20	1	2	3	4	2	3	1	2	4	1	3	4	1	2	3	2	4	3	4	2	3	2	1	2	3	4	2	3	3	4	3	1	3	2	1	4	4	1	4	1	4	2	2	3	4	1	2	3	4	1	4	4	2	4	1	14	2	2009	15	0	15	35	2	1	2	3	3	2	1	2	4	1	3	3	4	3	1	2	2	2	4	3	2	99	99	99	99	3	1	14	2	2009	15	37	15	59	5	624	140	45	3	17.43	18.03	0.75	60	4	3	3	4	4	9	3	4	1	2	1	3	1	2	2	4	2	1	1	7	2	2	2	2	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	0	0	1	0	1	0	1	0	1	1	1	1	1	0	0	20	66.6666641235352	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	18	66.6666641235352	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	51	92.7272720336914
30047	0	19	2	2009	14	5	14	18	1	2	3	4	2	3	1	2	4	1	3	4	1	2	3	2	4	3	4	2	3	2	1	2	3	4	2	3	1	4	3	1	3	2	1	4	4	1	4	1	4	2	4	3	2	3	2	4	4	1	4	4	2	4	1	19	2	2009	14	58	15	25	2	1	2	3	3	2	1	2	4	1	3	2	4	3	1	2	2	2	2	2	1	1	2	1	2	99	99	19	2	2009	14	20	14	56	5	624	160	45	3	17.42	18.25	27/16	6800	3	2	3	4	2	4	3	4	1	2	3	3	4	2	2	1	3	2	2	54	1	2	2	2	1	1	0	1	1	0	0	1	1	1	0	1	0	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	13	43.3333320617676	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	1	0	0	0	21	77.7777786254883	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	50	90.9090881347656
30048	0	6	2	2009	15	43	15	53	1	2	3	4	2	3	1	2	4	1	3	4	1	2	3	2	4	3	4	2	3	2	1	2	3	4	2	3	3	4	3	1	3	2	1	4	4	1	2	1	4	2	4	3	3	1	2	3	4	1	2	4	2	4	1	7	2	2009	15	55	16	20	2	1	1	3	3	2	1	2	4	1	3	2	1	3	1	2	1	2	4	1	1	2	3	1	2	3	1	7	2	2009	16	23	16	56	5	624	240	45	3	17.43	18.03	-77	-77	3	4	3	4	4	-77	1	3	1	3	2	3	2	3	4	1	4	2	4	-77	2	2	2	2	1	1	1	1	1	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	13	43.3333320617676	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	0	1	1	0	1	0	0	0	19	70.3703689575195	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	50	90.9090881347656
30051	0	27	2	2009	10	3	10	29	1	2	3	4	2	3	1	2	4	1	3	4	1	2	3	2	4	3	4	2	3	2	1	2	3	4	2	3	3	4	3	1	3	2	1	4	4	1	4	1	4	2	4	3	2	1	2	3	4	1	4	4	2	4	1	27	2	2009	10	31	11	1	2	1	2	3	2	2	1	2	4	1	3	2	4	3	1	1	2	2	4	1	1	2	4	1	3	4	2	27	2	2009	11	3	11	42	5	624	240	45	3	17.43	18.03	16/27	60	4	1	3	4	4	30	1	3	1	2	3	1	1	2	2	3	3	2	4	4	2	2	2	2	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	0	1	1	0	1	0	1	1	1	0	1	0	22	73.3333358764648	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	24	88.8888854980469	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	53	96.363639831543
30052	0	1	3	2009	16	40	16	56	1	2	3	4	2	3	1	2	4	1	3	4	1	2	3	2	4	3	4	2	3	2	1	2	3	4	2	3	3	4	3	1	3	2	1	4	4	1	4	1	4	2	4	3	3	1	2	3	4	1	4	4	2	4	1	1	3	2009	15	30	16	0	2	1	2	3	3	2	1	2	4	1	3	2	4	3	1	2	1	2	4	2	1	4	4	1	3	1	2	1	3	2009	16	2	16	36	5	625	240	45	3	17.43	18.21	3/4	60	4	4	3	4	4	30	1	99	1	2	3	2	2	3	1	2	2	99	99	-99	99	2	2	2	1	0	1	1	1	1	1	0	1	1	1	0	0	1	1	1	0	0	0	0	0	1	0	0	0	1	0	1	1	0	16	53.3333320617676	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	0	1	24	88.8888854980469	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	52	94.5454559326172
30053	0	29	2	2009	16	33	16	53	1	2	3	4	2	3	1	2	4	1	3	4	1	3	3	2	4	3	4	2	3	2	1	2	3	4	2	3	3	4	3	1	3	2	1	4	4	1	4	1	4	2	4	3	4	1	2	3	4	1	4	4	2	4	1	29	2	2009	15	5	10	40	2	1	2	3	2	2	1	2	4	1	3	2	4	3	1	2	2	2	4	2	1	2	2	4	3	4	2	29	2	2009	14	30	15	0	5	674	240	45	3	17.43	18.21	18/24	240/100	4	99	4	99	99	4	99	4	1	2	2	1	2	2	2	3	2	1	99	98	2	2	2	2	1	0	1	1	1	0	1	0	0	0	0	0	0	1	1	0	1	0	0	1	1	1	0	0	1	1	0	1	0	0	14	46.6666679382324	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	24	88.8888854980469	1	1	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	51	92.7272720336914
30054	0	27	2	2009	12	15	12	39	1	2	3	4	2	3	1	2	4	1	3	4	1	2	3	2	4	3	4	2	3	2	1	2	3	4	2	3	3	4	3	1	3	2	1	4	4	1	4	1	4	2	4	2	1	2	2	3	4	1	4	4	2	4	1	27	2	2009	10	51	11	20	2	3	2	3	3	2	1	2	4	1	3	2	4	2	1	1	2	4	4	1	1	2	1	1	3	3	2	27	2	2009	11	23	11	45	5	654	240	55	3	17.43	18.21	18/24	60%	4	2	3	4	2	98	1	2	2	2	3	3	1	4	2	99	99	2	4	7	4	2	2	2	1	0	1	0	1	0	1	1	1	1	0	0	0	0	1	1	0	1	0	1	0	0	1	0	0	1	0	1	0	0	14	46.6666679382324	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	0	1	1	0	1	1	0	1	20	74.0740737915039	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	50	90.9090881347656
30055	0	26	2	2009	9	50	10	1	1	2	3	4	2	3	1	2	4	1	3	4	1	2	3	2	4	3	4	2	3	2	2	2	3	4	2	3	3	4	3	1	3	2	1	4	1	1	4	1	4	1	2	3	2	1	2	4	1	1	4	4	2	4	1	26	2	2009	10	5	10	25	2	1	2	3	3	2	1	2	4	1	3	2	4	3	4	2	2	3	3	1	1	2	4	1	3	2	3	26	2	2009	10	30	10	59	5	624	240	45	3	17.43	18.21	18/24	60	3	4	3	3	4	5/25	1	3	1	2	2	2	1	3	2	2	4	4	3	18	2	2	2	2	1	1	1	1	1	1	0	0	1	0	1	0	0	1	1	0	0	1	0	1	0	0	0	0	1	1	0	1	0	0	15	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	1	1	1	1	0	0	21	77.7777786254883	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	1	1	1	1	0	0	1	1	1	1	1	1	47	85.4545440673828
30056	0	26	2	2009	12	5	12	15	1	2	3	4	2	3	1	2	4	1	3	4	1	2	3	2	4	3	4	2	3	2	1	2	3	4	2	3	3	4	3	1	3	2	1	4	4	3	4	3	4	1	4	3	3	3	2	3	4	1	3	4	2	4	1	26	2	2009	10	0	10	23	2	1	2	3	3	2	1	2	4	1	3	2	4	3	4	2	2	2	1	1	1	2	1	1	2	4	4	26	2	2009	9	20	9	56	5	624	260	45	3	17.43	.1	17/24	20	4	4	1	1	2	6/30	4	3	4	1	4	2	1	1	3	1	3	4	2	15	1	2	2	2	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	8	26.6666660308838	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	0	1	0	1	0	21	77.7777786254883	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	1	0	0	1	1	1	1	0	1	1	1	1	47	85.4545440673828
30057	0	4	3	2009	8	27	8	54	1	2	3	4	2	3	1	2	4	1	3	4	1	2	3	2	3	2	4	2	3	2	1	2	3	4	2	3	3	4	3	1	3	2	1	4	3	1	4	1	4	2	4	3	2	1	2	3	4	1	4	4	2	4	1	4	3	2009	8	58	9	29	2	1	2	3	3	2	1	2	4	1	3	2	4	3	1	3	2	2	1	2	1	2	4	4	3	4	4	4	3	2009	9	32	10	12	5	624	240	45	3	17.43	18.03	27/16	9.6	3	2	3	4	4	9	2	3	1	2	2	2	2	3	2	1	1	3	3	36	3	2	2	2	1	1	1	1	1	0	0	1	1	1	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	14	46.6666679382324	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	0	1	1	0	23	85.185188293457	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	50	90.9090881347656
30058	0	5	3	2009	9	14	9	52	1	2	3	4	2	3	1	2	4	1	3	4	2	2	3	2	1	2	4	2	3	2	1	1	3	4	2	3	3	4	3	1	2	3	1	3	4	1	4	1	4	2	3	3	2	1	2	3	4	1	4	4	2	4	1	5	3	2009	9	55	10	5	2	1	2	3	3	2	1	3	4	1	3	2	4	1	1	2	2	2	4	2	1	2	4	1	3	4	2	5	3	2009	10	7	10	47	5	624	240	45	3	17.43	18.03	18/24	-99	1	4	1	2	1	-99	99	99	99	2	1	99	99	99	2	2	4	2	3	18	2	2	2	2	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	1	1	1	0	0	12	40	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	25	92.5925903320313	1	1	0	1	1	0	1	1	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	45	81.8181838989258
30059	0	19	2	2009	14	0	14	20	1	2	3	4	2	3	1	2	4	1	3	4	1	2	3	2	4	3	4	2	3	2	1	2	3	4	2	3	4	4	3	1	3	2	3	4	4	3	4	1	4	2	4	3	4	3	3	3	4	1	4	4	2	4	1	19	2	2009	15	13	15	43	2	3	2	3	3	2	1	2	4	1	3	2	4	3	1	3	1	2	4	1	1	2	4	4	1	4	2	19	2	2009	16	5	16	40	5	624	240	45	3	17.43	18.03	18/24	-99	4	1	3	4	4	12	3	4	1	2	2	2	1	2	2	3	2	2	1	24	2	2	2	2	1	1	1	1	1	0	1	0	1	1	1	1	0	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	0	0	22	73.3333358764648	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	0	0	1	1	21	77.7777786254883	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	47	85.4545440673828
30060	0	3	3	2009	12	3	12	30	1	2	3	4	2	3	1	2	4	1	3	4	1	2	3	2	4	3	4	2	3	2	1	2	3	4	2	3	3	4	3	1	3	2	1	4	3	1	4	1	4	2	4	3	2	1	2	3	4	1	4	4	2	4	1	3	3	2009	10	20	10	50	2	1	2	3	3	2	1	2	4	1	3	2	4	3	1	3	2	2	4	4	1	4	2	2	3	3	3	3	3	2009	11	20	11	50	5	624	240	45	3	17.43	18.03	0.75	60	3	1	3	1	4	36	1	4	1	2	4	2	1	3	2	1	1	3	2	0.3	2	2	2	2	1	1	1	1	1	1	0	0	1	0	1	0	0	1	1	0	0	1	0	1	0	0	0	0	1	1	1	1	0	0	16	53.3333320617676	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	0	0	0	1	0	0	20	74.0740737915039	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	52	94.5454559326172
30061	0	18	2	2009	10	24	10	34	1	2	3	4	2	3	1	2	4	1	3	4	1	2	3	2	4	3	4	2	3	2	1	2	3	4	2	3	1	4	3	1	3	2	1	4	1	1	4	1	4	2	4	3	2	1	1	3	4	1	1	4	3	4	1	18	2	2009	9	47	10	15	2	1	2	3	3	2	4	2	4	1	3	3	4	3	1	2	2	2	4	1	2	4	4	3	1	2	4	18	2	2009	11	20	11	56	5	624	240	45	3	17.43	18.03	18/8	292	2	2	3	4	4	1	4	3	3	1	2	2	1	2	99	99	99	99	1	648	2	2	2	2	1	1	1	1	1	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	0	0	0	14	46.6666679382324	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	18	66.6666641235352	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	0	1	1	48	87.2727279663086
