CHILDCODE	ACTIDR5	ACTR5	ACTOWNR5	ACTMTHR5	ACTWEKR5	ACTHRSR5	PYMRECR5	ERNCSHR5	ERNKNDR5	HWPAIDR5	PDPCPRR5	PRFACTR5	MTHPRFR5
141040	1	1	2	8	20	3	0	 	 	 	 	1	11
141040	2	7	2	10	20	8	0	 	 	 	 	1	8
141040	3	88	 	 	 	 	 	 	 	 	 	 	 
141041	1	10	3	12	20	12	1	200	 	2	 	1	12
141041	2	88	 	 	 	 	 	 	 	 	 	 	 
141041	3	88	 	 	 	 	 	 	 	 	 	 	 
141042	1	 	 	 	 	 	 	 	 	 	 	 	 
141042	2	 	 	 	 	 	 	 	 	 	 	 	 
141042	3	 	 	 	 	 	 	 	 	 	 	 	 
141043	1	13	1	9	26	8	1	5000	 	4	 	0	 
141043	2	13	1	3	26	9	1	7000	 	4	 	1	12
141043	3	2	2	12	4	7	0	 	 	 	 	1	12
141044	1	13	1	12	25	8	1	6000	 	4	 	1	12
141044	2	88	 	 	 	 	 	 	 	 	 	 	 
141044	3	88	 	 	 	 	 	 	 	 	 	 	 
141045	1	13	1	10	26	6	1	4500	 	4	 	1	1
141045	2	2	3	2	28	6	0	 	 	 	 	0	 
141045	3	88	 	 	 	 	 	 	 	 	 	 	 
141047	1	13	1	12	28	8	1	6000	 	4	 	1	12
141047	2	88	 	 	 	 	 	 	 	 	 	 	 
141047	3	88	 	 	 	 	 	 	 	 	 	 	 
141048	1	10	3	12	20	8	1	350	 	2	 	1	12
141048	2	1	2	12	15	2	0	 	 	 	 	1	12
141048	3	88	 	 	 	 	 	 	 	 	 	 	 
141049	1	5	3	12	20	8	1	200	 	2	 	1	-77
141049	2	19	6	5	10	2	0	 	 	 	 	0	 
141049	3	88	 	 	 	 	 	 	 	 	 	 	 
141050	1	20	3	11	15	8	1	1200	 	2	 	1	11
141050	2	2	2	12	12	5	0	 	 	 	 	1	12
141050	3	88	 	 	 	 	 	 	 	 	 	 	 
141051	1	1	2	12	28	6	3	30000	10000	5	 	1	12
141051	2	10	1	8	20	4	1	30000	 	5	 	1	12
141051	3	88	 	 	 	 	 	 	 	 	 	 	 
141052	1	11	2	12	10	10	0	 	 	 	 	1	12
141052	2	12	1	1	30	8	1	4000	 	4	 	1	3
141052	3	88	 	 	 	 	 	 	 	 	 	 	 
141062	1	13	3	12	28	8	1	5000	 	4	 	1	12
141062	2	88	 	 	 	 	 	 	 	 	 	 	 
141062	3	88	 	 	 	 	 	 	 	 	 	 	 
141066	1	19	7	12	30	6	6	0	0	7	 	1	6
141066	2	88	 	 	 	 	 	 	 	 	 	 	 
141066	3	88	 	 	 	 	 	 	 	 	 	 	 
141073	1	12	3	2	25	8	1	180	 	2	 	0	 
141073	2	5	3	1	10	12	1	1000	 	2	 	0	 
141073	3	88	 	 	 	 	 	 	 	 	 	 	 
141076	1	13	1	12	26	12	1	6000	 	4	 	1	12
141076	2	88	 	 	 	 	 	 	 	 	 	 	 
141076	3	88	 	 	 	 	 	 	 	 	 	 	 
151001	1	10	3	7	26	12	0	 	 	 	 	1	12
151001	2	13	1	5	26	8	1	5000	 	4	 	0	 
151001	3	88	 	 	 	 	 	 	 	 	 	 	 
151002	1	13	1	6	26	10	1	3500	 	4	 	0	 
151002	2	19	2	2	3	6	0	 	 	 	 	0	 
151002	3	88	 	 	 	 	 	 	 	 	 	 	 
151003	1	13	1	12	26	8	1	4000	 	4	 	1	12
151003	2	88	 	 	 	 	 	 	 	 	 	 	 
151003	3	88	 	 	 	 	 	 	 	 	 	 	 
151004	1	13	1	12	23	8	1	5500	 	4	 	1	12
151004	2	88	 	 	 	 	 	 	 	 	 	 	 
151004	3	88	 	 	 	 	 	 	 	 	 	 	 
151005	1	13	1	12	26	8	1	3800	 	4	 	1	12
151005	2	88	 	 	 	 	 	 	 	 	 	 	 
151005	3	88	 	 	 	 	 	 	 	 	 	 	 
151006	1	13	3	5	28	9	1	3500	 	4	 	1	12
151006	2	5	2	2	7	3	0	 	 	 	 	0	 
151006	3	88	 	 	 	 	 	 	 	 	 	 	 
151007	1	13	1	12	27	11	1	5200	 	4	 	1	12
151007	2	88	 	 	 	 	 	 	 	 	 	 	 
151007	3	88	 	 	 	 	 	 	 	 	 	 	 
151010	1	13	1	12	26	12	1	3000	 	4	 	1	-77
151010	2	1	2	2	5	2	0	 	 	 	 	0	 
151010	3	88	 	 	 	 	 	 	 	 	 	 	 
151011	1	13	1	12	28	10	1	3700	 	4	 	1	4
151011	2	1	2	12	2	8	0	 	 	 	 	1	4
151011	3	88	 	 	 	 	 	 	 	 	 	 	 
151012	1	9	2	11	20	2	0	 	 	 	 	1	12
151012	2	88	 	 	 	 	 	 	 	 	 	 	 
151012	3	88	 	 	 	 	 	 	 	 	 	 	 
151013	1	13	1	7	24	10	1	5000	 	4	 	1	12
151013	2	88	 	 	 	 	 	 	 	 	 	 	 
151013	3	88	 	 	 	 	 	 	 	 	 	 	 
151015	1	13	1	3	25	11	1	3500	 	4	 	0	 
151015	2	13	1	2	26	8	1	3000	 	4	 	1	1
151015	3	88	 	 	 	 	 	 	 	 	 	 	 
151016	1	13	1	9	26	8	1	3000	 	4	 	0	 
151016	2	88	 	 	 	 	 	 	 	 	 	 	 
151016	3	88	 	 	 	 	 	 	 	 	 	 	 
151017	1	13	1	6	30	5	1	7000	 	4	 	1	12
151017	2	88	 	 	 	 	 	 	 	 	 	 	 
151017	3	88	 	 	 	 	 	 	 	 	 	 	 
151018	1	13	1	3	24	10	1	2700	 	4	 	0	 
151018	2	11	2	2	10	4	0	 	 	 	 	0	 
151018	3	1	2	2	15	2	0	 	 	 	 	0	 
151019	1	13	1	9	26	10	1	3500	 	4	 	0	 
151019	2	88	 	 	 	 	 	 	 	 	 	 	 
151019	3	88	 	 	 	 	 	 	 	 	 	 	 
151020	1	13	1	9	22	8	6	12000	0	4	 	1	9
151020	2	88	 	 	 	 	 	 	 	 	 	 	 
151020	3	88	 	 	 	 	 	 	 	 	 	 	 
151021	1	1	2	2	10	3	0	 	 	 	 	0	 
151021	2	88	 	 	 	 	 	 	 	 	 	 	 
151021	3	88	 	 	 	 	 	 	 	 	 	 	 
151022	1	12	1	2	28	4	1	3200	 	4	 	0	 
151022	2	19	2	1	25	6	0	 	 	 	 	0	 
151022	3	20	3	3	2	3	1	55	 	1	 	0	 
151023	1	13	1	12	29	12	1	4000	 	4	 	0	 
151023	2	88	 	 	 	 	 	 	 	 	 	 	 
151023	3	88	 	 	 	 	 	 	 	 	 	 	 
151024	1	12	3	10	16	2	1	120	 	1	 	1	10
151024	2	88	 	 	 	 	 	 	 	 	 	 	 
151024	3	88	 	 	 	 	 	 	 	 	 	 	 
151025	1	13	3	2	27	8	1	2800	 	4	 	1	0
151025	2	88	 	 	 	 	 	 	 	 	 	 	 
151025	3	88	 	 	 	 	 	 	 	 	 	 	 
151028	1	13	1	12	24	9	1	7200	 	4	 	1	12
151028	2	88	 	 	 	 	 	 	 	 	 	 	 
151028	3	88	 	 	 	 	 	 	 	 	 	 	 
151029	1	13	1	12	24	8	1	4500	 	4	 	0	 
151029	2	88	 	 	 	 	 	 	 	 	 	 	 
151029	3	88	 	 	 	 	 	 	 	 	 	 	 
151030	1	13	4	12	26	8	1	4500	 	4	 	1	12
151030	2	88	 	 	 	 	 	 	 	 	 	 	 
151030	3	88	 	 	 	 	 	 	 	 	 	 	 
151031	1	13	1	12	28	8	1	6000	 	4	 	1	12
151031	2	88	 	 	 	 	 	 	 	 	 	 	 
151031	3	88	 	 	 	 	 	 	 	 	 	 	 
151032	1	12	1	1	15	8	1	2100	 	7	 	0	 
151032	2	88	 	 	 	 	 	 	 	 	 	 	 
151032	3	88	 	 	 	 	 	 	 	 	 	 	 
151034	1	13	1	12	30	6	1	4000	 	4	 	0	 
151034	2	88	 	 	 	 	 	 	 	 	 	 	 
151034	3	88	 	 	 	 	 	 	 	 	 	 	 
151035	1	13	1	1	28	8	1	4000	 	4	 	1	12
151035	2	88	 	 	 	 	 	 	 	 	 	 	 
151035	3	88	 	 	 	 	 	 	 	 	 	 	 
151036	1	 	 	 	 	 	 	 	 	 	 	 	 
151036	2	 	 	 	 	 	 	 	 	 	 	 	 
151036	3	 	 	 	 	 	 	 	 	 	 	 	 
151037	1	13	1	7	28	8	1	3000	 	4	 	1	12
151037	2	19	2	12	25	1	0	 	 	 	 	1	12
151037	3	5	2	2	3	2	0	 	 	 	 	0	 
151038	1	13	1	12	22	8	1	8500	 	4	 	1	12
151038	2	88	 	 	 	 	 	 	 	 	 	 	 
151038	3	88	 	 	 	 	 	 	 	 	 	 	 
151039	1	 	 	 	 	 	 	 	 	 	 	 	 
151039	2	 	 	 	 	 	 	 	 	 	 	 	 
151039	3	 	 	 	 	 	 	 	 	 	 	 	 
151040	1	13	4	12	26	8	1	10000	 	4	 	1	12
151040	2	88	 	 	 	 	 	 	 	 	 	 	 
151040	3	88	 	 	 	 	 	 	 	 	 	 	 
151041	1	13	1	12	20	12	1	5000	 	4	 	1	12
151041	2	88	 	 	 	 	 	 	 	 	 	 	 
151041	3	88	 	 	 	 	 	 	 	 	 	 	 
151043	1	13	1	12	30	7	1	5000	 	4	 	1	6
151043	2	88	 	 	 	 	 	 	 	 	 	 	 
151043	3	88	 	 	 	 	 	 	 	 	 	 	 
151044	1	13	1	12	26	8	1	4000	 	4	 	0	 
151044	2	88	 	 	 	 	 	 	 	 	 	 	 
151044	3	88	 	 	 	 	 	 	 	 	 	 	 
151045	1	13	1	4	24	10	1	4100	 	4	 	0	 
151045	2	88	 	 	 	 	 	 	 	 	 	 	 
151045	3	88	 	 	 	 	 	 	 	 	 	 	 
151046	1	13	1	12	26	10	1	6000	 	4	 	1	12
151046	2	88	 	 	 	 	 	 	 	 	 	 	 
151046	3	88	 	 	 	 	 	 	 	 	 	 	 
151047	1	13	1	12	26	8	1	4000	 	4	 	0	 
151047	2	88	 	 	 	 	 	 	 	 	 	 	 
151047	3	88	 	 	 	 	 	 	 	 	 	 	 
151049	1	13	1	10	26	8	1	4000	 	4	 	1	12
151049	2	7	2	2	5	4	0	 	 	 	 	0	 
151049	3	88	 	 	 	 	 	 	 	 	 	 	 
151051	1	13	1	12	26	9	1	5500	 	4	 	1	-77
151051	2	88	 	 	 	 	 	 	 	 	 	 	 
151051	3	88	 	 	 	 	 	 	 	 	 	 	 
151075	1	13	1	12	20	12	1	5000	 	4	 	1	12
151075	2	19	2	12	30	2	0	 	 	 	 	1	12
151075	3	7	2	3	30	10	0	 	 	 	 	1	-77
151079	1	13	1	12	25	9	1	5000	 	4	 	1	12
151079	2	88	 	 	 	 	 	 	 	 	 	 	 
151079	3	88	 	 	 	 	 	 	 	 	 	 	 
151081	1	13	1	12	26	8	1	6000	 	4	 	0	 
151081	2	88	 	 	 	 	 	 	 	 	 	 	 
151081	3	88	 	 	 	 	 	 	 	 	 	 	 
151082	1	12	1	2	26	10	1	3000	 	4	 	0	 
151082	2	7	2	12	30	4	0	 	 	 	 	1	12
151082	3	88	 	 	 	 	 	 	 	 	 	 	 
161001	1	4	2	5	20	2	0	 	 	 	 	1	0
161001	2	1	2	2	10	2	0	 	 	 	 	0	 
161001	3	88	 	 	 	 	 	 	 	 	 	 	 
161002	1	13	1	12	24	8	1	6000	 	4	 	1	12
161002	2	88	 	 	 	 	 	 	 	 	 	 	 
161002	3	88	 	 	 	 	 	 	 	 	 	 	 
161003	1	10	2	12	30	4	1	4000	 	4	 	1	12
161003	2	88	 	 	 	 	 	 	 	 	 	 	 
161003	3	88	 	 	 	 	 	 	 	 	 	 	 
161004	1	13	1	4	26	8	1	4000	 	4	 	1	12
161004	2	88	 	 	 	 	 	 	 	 	 	 	 
161004	3	88	 	 	 	 	 	 	 	 	 	 	 
161005	1	13	1	12	22	8	1	5000	 	4	 	0	 
161005	2	88	 	 	 	 	 	 	 	 	 	 	 
161005	3	88	 	 	 	 	 	 	 	 	 	 	 
161007	1	 	 	 	 	 	 	 	 	 	 	 	 
161007	2	 	 	 	 	 	 	 	 	 	 	 	 
161007	3	 	 	 	 	 	 	 	 	 	 	 	 
161008	1	 	 	 	 	 	 	 	 	 	 	 	 
161008	2	 	 	 	 	 	 	 	 	 	 	 	 
161008	3	 	 	 	 	 	 	 	 	 	 	 	 
161009	1	13	1	12	25	9	1	4000	 	4	 	1	12
161009	2	88	 	 	 	 	 	 	 	 	 	 	 
161009	3	88	 	 	 	 	 	 	 	 	 	 	 
161010	1	10	2	12	30	14	1	10000	 	4	 	1	12
161010	2	88	 	 	 	 	 	 	 	 	 	 	 
161010	3	88	 	 	 	 	 	 	 	 	 	 	 
161011	1	13	3	8	20	5	1	2000	 	4	 	0	 
161011	2	12	3	1	15	10	1	2000	 	7	 	0	 
161011	3	88	 	 	 	 	 	 	 	 	 	 	 
161012	1	13	1	12	28	6	1	4000	 	4	 	1	12
161012	2	88	 	 	 	 	 	 	 	 	 	 	 
161012	3	88	 	 	 	 	 	 	 	 	 	 	 
161014	1	12	1	2	26	3	1	50	 	2	 	0	 
161014	2	88	 	 	 	 	 	 	 	 	 	 	 
161014	3	88	 	 	 	 	 	 	 	 	 	 	 
161015	1	13	1	10	26	10	1	4000	 	4	 	1	12
161015	2	88	 	 	 	 	 	 	 	 	 	 	 
161015	3	88	 	 	 	 	 	 	 	 	 	 	 
161016	1	13	1	12	29	8	1	4000	 	4	 	1	12
161016	2	2	2	2	10	10	0	 	 	 	 	0	 
161016	3	88	 	 	 	 	 	 	 	 	 	 	 
161018	1	13	1	12	26	12	1	4200	 	4	 	1	12
161018	2	88	 	 	 	 	 	 	 	 	 	 	 
161018	3	88	 	 	 	 	 	 	 	 	 	 	 
161019	1	13	1	12	26	8	1	5000	 	4	 	0	 
161019	2	88	 	 	 	 	 	 	 	 	 	 	 
161019	3	88	 	 	 	 	 	 	 	 	 	 	 
161020	1	13	1	12	29	12	1	7500	 	4	 	1	12
161020	2	88	 	 	 	 	 	 	 	 	 	 	 
161020	3	88	 	 	 	 	 	 	 	 	 	 	 
161021	1	13	1	2	28	8	1	4000	 	4	 	1	-77
161021	2	13	1	1	26	8	1	3000	 	4	 	0	 
161021	3	88	 	 	 	 	 	 	 	 	 	 	 
161022	1	13	3	12	28	10	1	3500	 	4	 	1	2
161022	2	13	3	3	26	8	1	3000	 	4	 	0	 
161022	3	88	 	 	 	 	 	 	 	 	 	 	 
161023	1	13	1	12	26	10	1	4500	 	4	 	1	1
161023	2	88	 	 	 	 	 	 	 	 	 	 	 
161023	3	88	 	 	 	 	 	 	 	 	 	 	 
161024	1	 	 	 	 	 	 	 	 	 	 	 	 
161024	2	 	 	 	 	 	 	 	 	 	 	 	 
161024	3	 	 	 	 	 	 	 	 	 	 	 	 
161025	1	12	3	12	30	4	1	2500	 	4	 	0	 
161025	2	88	 	 	 	 	 	 	 	 	 	 	 
161025	3	88	 	 	 	 	 	 	 	 	 	 	 
161026	1	13	1	12	25	10	1	4600	 	4	 	1	12
161026	2	88	 	 	 	 	 	 	 	 	 	 	 
161026	3	88	 	 	 	 	 	 	 	 	 	 	 
161027	1	13	1	6	26	12	1	3000	 	4	 	1	3
161027	2	88	 	 	 	 	 	 	 	 	 	 	 
161027	3	88	 	 	 	 	 	 	 	 	 	 	 
161028	1	10	6	9	30	10	0	 	 	 	 	1	12
161028	2	88	 	 	 	 	 	 	 	 	 	 	 
161028	3	88	 	 	 	 	 	 	 	 	 	 	 
161029	1	13	1	12	25	8	1	5500	 	4	 	1	5
161029	2	88	 	 	 	 	 	 	 	 	 	 	 
161029	3	88	 	 	 	 	 	 	 	 	 	 	 
161030	1	13	1	12	27	8	1	4000	 	3	 	1	12
161030	2	88	 	 	 	 	 	 	 	 	 	 	 
161030	3	88	 	 	 	 	 	 	 	 	 	 	 
161031	1	8	6	12	30	8	0	 	 	 	 	1	12
161031	2	88	 	 	 	 	 	 	 	 	 	 	 
161031	3	88	 	 	 	 	 	 	 	 	 	 	 
161032	1	13	3	3	26	8	1	5500	 	4	 	0	 
161032	2	88	 	 	 	 	 	 	 	 	 	 	 
161032	3	88	 	 	 	 	 	 	 	 	 	 	 
161033	1	13	1	6	26	12	1	4000	 	4	 	1	12
161033	2	1	6	4	30	6	0	 	 	 	 	0	 
161033	3	88	 	 	 	 	 	 	 	 	 	 	 
161034	1	13	1	8	24	8	1	3000	 	4	 	0	 
161034	2	88	 	 	 	 	 	 	 	 	 	 	 
161034	3	88	 	 	 	 	 	 	 	 	 	 	 
161035	1	13	1	12	26	8	1	7500	 	4	 	1	12
161035	2	88	 	 	 	 	 	 	 	 	 	 	 
161035	3	88	 	 	 	 	 	 	 	 	 	 	 
161036	1	13	1	12	28	8	1	7000	 	4	 	1	5
161036	2	88	 	 	 	 	 	 	 	 	 	 	 
161036	3	88	 	 	 	 	 	 	 	 	 	 	 
161038	1	13	1	6	26	12	1	3300	 	4	 	1	12
161038	2	13	1	5	27	12	1	4000	 	4	 	0	 
161038	3	88	 	 	 	 	 	 	 	 	 	 	 
161039	1	13	1	12	24	9	1	7000	 	4	 	1	12
161039	2	88	 	 	 	 	 	 	 	 	 	 	 
161039	3	88	 	 	 	 	 	 	 	 	 	 	 
161040	1	9	6	12	30	10	0	 	 	 	 	1	12
161040	2	88	 	 	 	 	 	 	 	 	 	 	 
161040	3	88	 	 	 	 	 	 	 	 	 	 	 
161041	1	13	1	2	27	11	1	3000	 	4	 	1	12
161041	2	1	2	2	7	3	0	 	 	 	 	0	 
161041	3	88	 	 	 	 	 	 	 	 	 	 	 
161042	1	13	1	12	26	8	1	4000	 	4	 	1	5
161042	2	88	 	 	 	 	 	 	 	 	 	 	 
161042	3	88	 	 	 	 	 	 	 	 	 	 	 
161043	1	13	1	12	26	12	1	6000	 	4	 	1	3
161043	2	88	 	 	 	 	 	 	 	 	 	 	 
161043	3	88	 	 	 	 	 	 	 	 	 	 	 
161044	1	13	1	12	30	12	1	7500	 	4	 	1	12
161044	2	88	 	 	 	 	 	 	 	 	 	 	 
161044	3	88	 	 	 	 	 	 	 	 	 	 	 
161045	1	12	1	2	26	8	1	3900	 	4	 	0	 
161045	2	10	2	7	30	6	1	6000	 	4	 	0	 
161045	3	13	2	3	28	12	1	1000	 	4	 	1	2
161046	1	13	1	12	26	12	1	5000	 	4	 	1	12
161046	2	88	 	 	 	 	 	 	 	 	 	 	 
161046	3	88	 	 	 	 	 	 	 	 	 	 	 
161047	1	13	1	6	26	11	1	5000	 	4	 	0	 
161047	2	88	 	 	 	 	 	 	 	 	 	 	 
161047	3	88	 	 	 	 	 	 	 	 	 	 	 
161048	1	13	1	12	7	8	0	 	 	 	 	1	-77
161048	2	88	 	 	 	 	 	 	 	 	 	 	 
161048	3	88	 	 	 	 	 	 	 	 	 	 	 
161049	1	13	1	12	26	10	1	4500	 	4	 	1	12
161049	2	88	 	 	 	 	 	 	 	 	 	 	 
161049	3	88	 	 	 	 	 	 	 	 	 	 	 
161050	1	13	1	12	27	12	1	8000	 	4	 	1	5
161050	2	88	 	 	 	 	 	 	 	 	 	 	 
161050	3	88	 	 	 	 	 	 	 	 	 	 	 
171003	1	13	3	8	30	6	1	4000	 	4	 	0	 
171003	2	13	3	4	30	10	3	2800	750	4	 	1	12
171003	3	88	 	 	 	 	 	 	 	 	 	 	 
171004	1	9	3	7	24	2	1	2000	 	4	 	0	 
171004	2	88	 	 	 	 	 	 	 	 	 	 	 
171004	3	88	 	 	 	 	 	 	 	 	 	 	 
171005	1	13	1	12	26	11	1	3500	 	4	 	1	12
171005	2	88	 	 	 	 	 	 	 	 	 	 	 
171005	3	88	 	 	 	 	 	 	 	 	 	 	 
171006	1	 	 	 	 	 	 	 	 	 	 	 	 
171006	2	 	 	 	 	 	 	 	 	 	 	 	 
171006	3	 	 	 	 	 	 	 	 	 	 	 	 
171007	1	13	1	7	26	8	1	6000	 	4	 	0	 
171007	2	12	1	3	10	3	1	200	 	7	 	1	1
171007	3	20	7	2	26	6	0	 	 	 	 	0	 
171008	1	13	3	9	26	8	1	2500	 	4	 	1	6
171008	2	88	 	 	 	 	 	 	 	 	 	 	 
171008	3	88	 	 	 	 	 	 	 	 	 	 	 
171009	1	12	1	12	5	4	1	1000	 	6	-77	1	12
171009	2	10	2	1	28	8	88	 	 	 	 	1	12
171009	3	88	 	 	 	 	 	 	 	 	 	 	 
171011	1	12	3	4	12	0	1	120	 	7	 	1	-77
171011	2	88	 	 	 	 	 	 	 	 	 	 	 
171011	3	88	 	 	 	 	 	 	 	 	 	 	 
171012	1	13	1	12	28	10	1	4000	 	4	 	1	12
171012	2	88	 	 	 	 	 	 	 	 	 	 	 
171012	3	88	 	 	 	 	 	 	 	 	 	 	 
171013	1	13	1	6	26	8	1	4300	 	4	 	0	 
171013	2	9	6	6	30	8	1	5000	 	4	 	1	6
171013	3	88	 	 	 	 	 	 	 	 	 	 	 
171014	1	12	3	6	10	6	1	200	 	2	 	1	10
171014	2	9	6	5	8	5	1	200	 	2	 	0	 
171014	3	88	 	 	 	 	 	 	 	 	 	 	 
171015	1	9	6	12	30	12	1	2000	 	4	 	1	12
171015	2	88	 	 	 	 	 	 	 	 	 	 	 
171015	3	88	 	 	 	 	 	 	 	 	 	 	 
171017	1	9	2	12	30	3	3	20	0	6	-77	1	12
171017	2	88	 	 	 	 	 	 	 	 	 	 	 
171017	3	88	 	 	 	 	 	 	 	 	 	 	 
171018	1	13	4	12	26	5	1	4000	 	4	 	1	12
171018	2	88	 	 	 	 	 	 	 	 	 	 	 
171018	3	88	 	 	 	 	 	 	 	 	 	 	 
171019	1	9	3	12	28	10	1	3000	 	4	 	1	12
171019	2	88	 	 	 	 	 	 	 	 	 	 	 
171019	3	88	 	 	 	 	 	 	 	 	 	 	 
171020	1	 	 	 	 	 	 	 	 	 	 	 	 
171020	2	 	 	 	 	 	 	 	 	 	 	 	 
171020	3	 	 	 	 	 	 	 	 	 	 	 	 
171021	1	13	3	10	26	8	1	3500	 	4	 	0	 
171021	2	88	 	 	 	 	 	 	 	 	 	 	 
171021	3	88	 	 	 	 	 	 	 	 	 	 	 
171022	1	13	1	3	26	8	1	6000	 	4	 	1	12
171022	2	88	 	 	 	 	 	 	 	 	 	 	 
171022	3	88	 	 	 	 	 	 	 	 	 	 	 
171023	1	13	3	11	26	4	1	2200	 	4	 	1	6
171023	2	88	 	 	 	 	 	 	 	 	 	 	 
171023	3	88	 	 	 	 	 	 	 	 	 	 	 
171024	1	20	2	12	10	3	0	 	 	 	 	1	10
171024	2	88	 	 	 	 	 	 	 	 	 	 	 
171024	3	88	 	 	 	 	 	 	 	 	 	 	 
171025	1	13	1	12	26	9	1	4000	 	4	 	1	2
171025	2	88	 	 	 	 	 	 	 	 	 	 	 
171025	3	88	 	 	 	 	 	 	 	 	 	 	 
171026	1	20	1	7	25	12	1	6000	 	4	 	1	12
171026	2	88	 	 	 	 	 	 	 	 	 	 	 
171026	3	88	 	 	 	 	 	 	 	 	 	 	 
171027	1	13	1	12	20	8	1	4000	 	4	 	1	1
171027	2	20	2	12	8	2	0	 	 	 	 	1	12
171027	3	88	 	 	 	 	 	 	 	 	 	 	 
171030	1	13	3	12	8	5	1	500	 	4	 	1	3
171030	2	88	 	 	 	 	 	 	 	 	 	 	 
171030	3	88	 	 	 	 	 	 	 	 	 	 	 
171031	1	9	6	12	30	10	1	200	 	2	 	1	12
171031	2	88	 	 	 	 	 	 	 	 	 	 	 
171031	3	88	 	 	 	 	 	 	 	 	 	 	 
171033	1	20	2	12	20	7	0	 	 	 	 	1	12
171033	2	88	 	 	 	 	 	 	 	 	 	 	 
171033	3	88	 	 	 	 	 	 	 	 	 	 	 
171034	1	13	4	12	26	12	1	3700	 	4	 	1	2
171034	2	88	 	 	 	 	 	 	 	 	 	 	 
171034	3	88	 	 	 	 	 	 	 	 	 	 	 
171035	1	13	3	12	28	3	1	2500	 	4	 	1	12
171035	2	13	4	5	26	8	2	 	200	4	 	1	12
171035	3	88	 	 	 	 	 	 	 	 	 	 	 
171037	1	13	3	10	20	4	1	1000	 	4	 	1	9
171037	2	88	 	 	 	 	 	 	 	 	 	 	 
171037	3	88	 	 	 	 	 	 	 	 	 	 	 
171038	1	13	1	5	26	8	1	4500	 	4	 	1	12
171038	2	88	 	 	 	 	 	 	 	 	 	 	 
171038	3	88	 	 	 	 	 	 	 	 	 	 	 
171040	1	13	1	12	26	11	1	4000	 	4	 	1	12
171040	2	88	 	 	 	 	 	 	 	 	 	 	 
171040	3	88	 	 	 	 	 	 	 	 	 	 	 
171041	1	13	1	3	26	9	1	2500	 	4	 	0	 
171041	2	88	 	 	 	 	 	 	 	 	 	 	 
171041	3	88	 	 	 	 	 	 	 	 	 	 	 
171042	1	9	3	10	12	2	1	2000	 	4	 	1	12
171042	2	88	 	 	 	 	 	 	 	 	 	 	 
171042	3	88	 	 	 	 	 	 	 	 	 	 	 
171043	1	12	1	12	10	6	1	800	 	7	 	0	 
171043	2	19	2	4	30	5	0	 	 	 	 	1	12
171043	3	88	 	 	 	 	 	 	 	 	 	 	 
171044	1	13	1	12	26	8	1	4000	 	4	 	1	-77
171044	2	88	 	 	 	 	 	 	 	 	 	 	 
171044	3	88	 	 	 	 	 	 	 	 	 	 	 
171045	1	9	3	1	6	1	1	0	 	6	-77	1	0
171045	2	88	 	 	 	 	 	 	 	 	 	 	 
171045	3	88	 	 	 	 	 	 	 	 	 	 	 
171046	1	13	1	12	23	5	1	2500	 	4	 	1	11
171046	2	88	 	 	 	 	 	 	 	 	 	 	 
171046	3	88	 	 	 	 	 	 	 	 	 	 	 
171047	1	13	1	12	25	8	1	4000	 	4	 	1	-77
171047	2	88	 	 	 	 	 	 	 	 	 	 	 
171047	3	88	 	 	 	 	 	 	 	 	 	 	 
171048	1	20	2	12	28	6	0	 	 	 	 	1	12
171048	2	88	 	 	 	 	 	 	 	 	 	 	 
171048	3	88	 	 	 	 	 	 	 	 	 	 	 
171049	1	9	3	11	20	2	1	2500	 	4	 	1	12
171049	2	88	 	 	 	 	 	 	 	 	 	 	 
171049	3	88	 	 	 	 	 	 	 	 	 	 	 
171051	1	 	 	 	 	 	 	 	 	 	 	 	 
171051	2	 	 	 	 	 	 	 	 	 	 	 	 
171051	3	 	 	 	 	 	 	 	 	 	 	 	 
171052	1	13	1	9	28	8	1	2800	 	4	 	0	 
171052	2	13	3	3	26	8	1	2800	 	4	 	1	-77
171052	3	88	 	 	 	 	 	 	 	 	 	 	 
171053	1	 	 	 	 	 	 	 	 	 	 	 	 
171053	2	 	 	 	 	 	 	 	 	 	 	 	 
171053	3	 	 	 	 	 	 	 	 	 	 	 	 
171057	1	 	 	 	 	 	 	 	 	 	 	 	 
171057	2	 	 	 	 	 	 	 	 	 	 	 	 
171057	3	 	 	 	 	 	 	 	 	 	 	 	 
171059	1	13	1	11	26	8	1	4000	 	4	 	1	12
171059	2	88	 	 	 	 	 	 	 	 	 	 	 
171059	3	88	 	 	 	 	 	 	 	 	 	 	 
171060	1	13	3	12	30	9	1	4500	 	4	 	1	12
171060	2	88	 	 	 	 	 	 	 	 	 	 	 
171060	3	88	 	 	 	 	 	 	 	 	 	 	 
171061	1	13	1	12	26	8	1	4000	 	4	 	1	12
171061	2	88	 	 	 	 	 	 	 	 	 	 	 
171061	3	88	 	 	 	 	 	 	 	 	 	 	 
171063	1	10	2	9	30	3	0	 	 	 	 	0	 
171063	2	13	1	3	26	10	1	5000	 	4	 	1	12
171063	3	88	 	 	 	 	 	 	 	 	 	 	 
181001	1	9	2	12	30	10	1	7500	 	4	 	1	12
181001	2	88	 	 	 	 	 	 	 	 	 	 	 
181001	3	88	 	 	 	 	 	 	 	 	 	 	 
181002	1	10	2	12	25	5	0	 	 	 	 	1	-77
181002	2	88	 	 	 	 	 	 	 	 	 	 	 
