PLACEID	PLCCODE	DEPARTID	CLUSTID	MAPLOC	STRTDINT	CHRINF1	CHRINF2	CHRINF3	INTBEGDT	INTBEGH	POPSIZE	CITY	TIMECAP	TRANS1	TRANS2	TRANS3	TIMPRVCA	PRTRANS1	PRTRANS2	PRTRANS3	PVEDN	EARTHN	UNPAVEDN	TRACKSN	RIVERN	OTTRANN	OTRASPEN	MAINRTE	JANACC	FEBACC	MARACC	APRACC	MAYACC	JUNACC	JULACC	AUGACC	SEPACC	OCTACC	NOVACC	DECACC	NTRLDIST	CURRVULN	CSFRWTR1	CSFRWTR2	CSFRWTR3	CSFRWTR4	CSFRWTR5	CSFRWTR6	CSFRWTR7	CSFRWTR8	CSFRWTR9	CSFRWTR10	CSFRWTR11	CSFRWTR12	CSFRWTR13	CSFRWTR14	CSFRWTR15	CSFRWTR16	CSFRWTR17	CSFRWTR18	CSFRWTR19	CSFRWTR20	CSFRWTR21	CSFRWTR22	RECYCLE	SOCINF1	SOCINF2	SOCINF3	SRVINF1	SRVINF2	SRVINF3	CMNGARB1	CMNGARB2	CMNGARB3	PRGINF1	PRGINF2	PRGINF3	GLSSMILK	COMMKITC2	FOODWORK	COMPFEED	OTHFOOD1	OTHFOOD2	OTHFOOD3	CUNAMAS	WAWAWASI	PRONOEI	SCHBKFST	SCHCLTH	SCHLTEXT	LITRCY	PROMLIBR	ALTBSCED	LAPTOPCH	EDUCTN1	EDUCTN2	EDUCTN3	HLTHINSR	CREDCTRL	TUBCNTRL	MALARIA	HIVSIDA	MENTLHTH	CNTRLSTD	HLTHOTH1	HLTHOTH2	HLTHOTH3	RPRSCHL	RPRHLTH	RPRWTR	RPRSWR	RPRPIT	RPRBRDG	RPRAND	REFOREST	IRRGTN	INFROTH1	INFROTH2	INFROTH3	AGRITECH	ANIMAL	AGRINPUT	TITLING	TECHNCAL	MICROCRD	LABORENR	RECYCPRG	JUNTOPRG	PENSIONS65	FONCODES	PROJOVEN	OTHOTHR1	OTHOTHR2	OTHOTHR3	ECNINF1	ECNINF2	ECNINF3	PRCINF1	PRCINF2	PRCINF3	PRCINF4	PRCINF5	PRCINF6	PRCINF7	PRCINF8	PRCINF9	PRCINF10	IMPCROP	PRICCROP	MINCROP	MAXCROP	EDCINF1	EDCINF2	EDCINF3	LTRCYCMP	TYPAUTOR	HLTINF1	MIDWIFE	BIRTHATT	TRADHLR	CURIOSO	VILHTHWK	AUXILIAR	NURSE	SOCWRKR	MTLHLTH	GENPHYS	SPECPHYS	ANESTST	DENTIST	BLOODBNK	OTHRPERS	NTRLTRNG	CPRTINF1	CPRTINF2	CPRTINF3	CHORGACC	CHPOLICE	CHPLCWMN	CHHEALTH	CHDEMUNA	CHCHRDNA	CHCMTDNA	CHNGODNA	CHTWNDNA	CHSCHDNA	CHOTHDNA	CHSCHOOL	CHPARCHR	CHINFMLY	CHAUTCOM	CHNGOOTH	CHOTHOR1	CHOTHOR2	CHOTHOR3	WMORGACC	WMPOLICE	WMPLCWMN	WMHEALTH	WMCEM	WMSCHOOL	WMPARCHR	WMINFMLY	WMNAUTCM	WMNGOOTH	WMOTHOR1	WMOTHOR2	WMOTHOR3	DISTRICT	DISTFNC	DISTUSE	OTHRDNA	OTHRFNC	OTHRUSE	ENDDINT
8006	PE80C06	22	80	0	16/11/2016	5	88	88	17/11/2016	14:50	41000	0	-88	88	 	 	5	5	88	 	1	1	0	0	0	0	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	88	1	88	88	88	88	88	0	0	88	0	0	0	0	0	88	88	0	0	0	1	1	5	88	88	5	88	88	1	9	5	1	2	88	1	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	5	88	88	3	4	6	7	88	88	88	88	88	88	PLATANO	2	 	 	1	88	88	0	 	2	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	5	88	88	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	 	 	17/11/2016
8007	PE80C07	13	80	1	02/09/2016	3	6	11	02/09/2016	15:00	60000	1	90	7	77	 	30	6	88	 	1	1	0	0	0	0	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	11	6	11	12	1	2	8	2	3	14	1	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	6	13	14	7	8	9	10	11	12	13	14	88	88	-88	-88	 	 	13	14	88	1	2	1	1	1	0	1	1	1	1	0	1	1	1	0	1	0	1	0	2	7	13	1	1	1	1	1	0	1	0	0	0	0	1	0	1	1	0	0	0	0	1	1	1	1	1	1	0	0	1	0	0	0	0	1	1	1	0	 	 	07/09/2016
8008	PE80C08	5	80	0	13/11/2016	2	5	6	14/11/2016	09:10	35000	0	-88	88	 	 	-88	88	 	 	1	0	0	0	0	0	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	5	6	2	5	6	1	88	 	2	3	4	1	1	0	1	0	0	0	1	1	1	1	0	1	0	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	2	5	6	8	9	10	11	12	13	14	15	16	17	CEBADA	1	 	 	2	5	6	1	2	4	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	2	5	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	1	0	0	1	1	1	0	 	 	14/11/2016
8009	PE80C09	11	80	0	27/09/2016	4	5	6	27/09/2016      15:00	58000	1	0	-88	88	 	 	-88	88	 	 	1	0	0	0	0	0	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	88	88	0	0	88	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	88	0	4	5	6	4	5	6	1	8	88	2	3	11	1	1	0	0	0	0	0	1	1	1	1	0	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	12	13	14	7	8	9	10	3	11	12	15	16	88	88	-88	 	 	4	11	12	0	 	3	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	13	14	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	 	 	28/09/2016   HORA: 09:00
8010	PE80C10	4	80	0	02/09/2016	3	8	9	02/09/2016	08:50	10000	1	88	1	88	 	-88	88	 	 	1	0	0	0	0	0	 	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	88	88	88	88	88	88	88	88	0	0	88	88	88	88	0	0	88	88	0	0	0	88	1	3	8	9	3	8	9	1	88	 	3	1	2	1	1	0	0	0	0	0	1	1	1	1	0	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	10	14	88	5	6	7	11	12	4	13	15	15	88	-88	-88	 	 	3	2	1	0	 	4	1	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	2	1	88	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	1	1	1	0	 	 	04/09/2016
8011	PE80C11	15	80	0	23/06/2016	1	16	88	23/06/2016	10:10	80000	1	50	7	88	 	20	7	88	 	1	1	0	0	0	0	 	1	0	0	0	0	0	0	0	0	0	0	0	0	 	1	88	88	0	88	88	88	1	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	0	3	15	88	15	88	88	1	2	3	2	3	16	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	15	88	88	5	6	7	8	9	10	11	12	13	14	-88	-88	 	 	3	88	88	1	2	4	1	1	1	0	1	1	1	0	1	1	0	0	1	0	0	1	15	88	88	1	1	1	1	1	0	0	0	0	1	0	0	0	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	24/06/2016
8012	PE80C12	11	80	0	27/09/2016	1	6	7	27/09/2016	08:50	15000	1	-88	88	 	 	-88	1	88	 	1	0	0	0	0	0	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	88	88	88	88	88	0	0	0	88	88	88	0	0	0	0	0	0	0	0	0	0	0	0	1	6	7	1	6	7	1	8	3	1	2	3	1	1	0	1	0	0	0	1	0	1	1	0	1	0	1	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	6	7	4	7	8	9	10	11	12	13	14	15	PALLAR	2	 	 	1	6	7	0	 	3	1	0	0	1	1	1	1	0	1	1	0	0	1	0	0	1	5	88	88	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	 	 	27/09/2016     18:30
8014	PE80C14	2	80	0	08/10/2016	1	3	10	08/10/2016	10:20	25000	0	-88	88	 	 	-88	88	 	 	1	0	0	0	0	0	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	10	1	3	10	1	2	88	2	5	10	1	1	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	1	1	1	1	1	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	2	5	10	1	2	3	6	7	8	9	13	14	4	SIN COMENTARIOS	-88	 	 	1	2	3	0	 	5	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	11	88	88	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	1	1	0	0	1	1	0	0	0	0	1	1	1	0	 	 	12/10/2016  16:45
8015	PE80C15	2	80	0	04/10/2016	2	5	6	04/10/2016	10:05	45	1	20	1	6	88	-88	88	 	 	1	1	0	0	0	0	 	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	5	6	3	5	6	2	3	8	1	3	5	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	3	5	6	2	3	7	8	88	88	88	88	88	88	MAIZ	4	 	 	1	2	3	0	 	3	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	1	3	5	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	 	 	04/10/2016  12:30
8016	PE80C16	10	80	0	03/11/2016	1	7	9	03/11/2016	09:10 AM	8000	0	-88	88	 	 	10	6	88	 	1	0	0	0	0	0	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	9	1	7	9	1	5	88	1	3	5	1	1	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	7	9	3	6	7	8	9	10	11	12	88	88	88	-88	 	 	3	4	5	0	 	5	1	0	0	0	1	1	1	0	1	1	1	0	1	0	1	1	1	3	5	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	1	1	1	0	 	 	03/11/2016
8017	PE80C17	13	80	1	30/08/2016	1	2	3	09/09/2016	09:33	-77	0	-88	88	 	 	-88	88	 	 	1	0	0	0	0	0	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	7	1	4	5	1	88	 	1	7	4	1	1	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	1	3	6	11	12	13	14	15	16	17	18	19	88	-88	-88	 	 	1	4	6	1	2	7	1	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	1	4	7	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	 	 	09/09/2016
8018	PE80C18	4	80	0	31/08/2016	4	8	9	31/08/2016	15:00	8000	1	-88	88	 	 	5	6	88	 	1	0	0	0	0	0	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	88	88	88	88	88	88	88	88	88	88	0	0	0	0	0	88	0	0	0	0	88	0	4	8	9	4	8	9	1	88	 	1	2	4	1	1	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	10	11	88	2	5	6	7	10	11	12	15	88	88	88	88	 	 	3	4	13	0	 	2	1	0	0	0	1	1	1	1	1	1	0	0	0	0	0	1	3	4	14	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	 	 	02/09/2016
8019	PE80C19	15	88	0	04/07/2016  10:15	1	2	6	04/07/2016	10:15	400000	0	-88	88	 	 	10	7	88	 	1	0	0	0	0	0	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	6	1	2	6	1	88	 	1	6	8	1	1	0	1	0	0	0	1	0	1	1	0	1	1	1	1	1	0	0	0	1	1	1	1	1	0	1	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	7	8	9	10	11	12	13	14	4	15	16	88	-88	 	 	1	10	8	1	2	6	1	0	0	0	0	1	1	1	1	1	1	0	1	1	0	0	1	5	10	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	1	1	0	 	 	16/07/2016 15:06
8020	PE80C20	2	80	0	04/10/2016	1	2	5	04/10/2016	14:32	10000	0	-88	88	 	 	-88	88	 	 	1	0	0	0	0	0	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	5	88	2	5	88	1	3	88	2	6	9	1	1	1	1	0	0	0	1	0	1	1	0	0	0	1	1	0	0	0	0	1	1	1	0	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	2	6	9	5	6	7	10	11	12	13	88	88	88	-88	-88	 	 	6	7	88	0	 	9	1	0	0	0	1	1	1	1	1	1	0	0	1	0	0	0	3	4	88	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	1	0	 	 	04/10/2016  16:56
8021	PE80C21	11	80	0	26/09/2016	1	4	6	26/09/2016	08:05	40000	1	-88	88	 	 	15	6	88	 	1	0	0	0	0	0	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	88	88	1	88	88	88	88	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	6	1	4	6	1	3	8	1	2	14	1	1	0	1	0	0	0	1	0	1	1	0	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	4	6	15	5	7	8	9	10	11	12	13	14	15	-88	-88	 	 	1	14	88	0	 	2	1	0	0	1	1	1	1	0	1	1	0	0	1	0	0	1	3	88	88	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	 	 	26/09/2016     12:40
8022	PE80C22	1	80	0	22/10/2016	11	88	88	24/10/2016	08:25	7000	0	-88	88	 	 	-88	88	 	 	1	1	1	1	0	0	 	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	88	88	0	0	88	0	0	0	0	1	88	1	1	1	1	88	1	11	88	88	11	88	88	1	2	88	8	9	11	1	0	1	0	0	0	0	0	0	1	1	0	1	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	0	0	1	0	0	0	0	1	1	0	1	1	0	0	1	1	1	0	0	0	0	0	11	88	88	1	2	3	4	5	6	7	88	88	88	CAFE	20	 	 	9	88	88	0	 	8	1	1	1	1	1	1	1	0	1	1	0	0	1	0	1	0	10	88	88	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	0	 	 	24/10/2016
8023	PE80C23	22	80	0	08/11/2016	1	88	88	08/11/2016	10:35	5000	0	-88	88	 	 	15	6	88	 	1	0	1	1	0	0	 	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	88	88	0	0	88	0	0	0	0	0	88	0	0	0	0	88	1	1	2	88	1	2	88	1	7	8	1	5	88	1	1	0	0	0	0	0	1	0	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	0	0	0	0	0	0	1	1	0	1	1	0	0	1	1	1	0	0	1	1	1	1	88	88	3	4	6	7	88	88	88	88	88	88	ARROZ	1	 	 	5	88	88	0	 	8	1	1	1	1	1	1	1	0	1	1	0	0	1	0	0	0	1	88	88	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0	0	0	0	0	0	1	0	1	1	1	1	1	1	0	 	 	08/11/2016
8024	PE80C24	22	80	0	05/11/2016	1	88	88	08/11/2016	10:03	3000	0	-88	88	 	 	50	6	5	88	0	1	1	0	0	0	 	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	88	0	88	88	88	88	88	0	0	88	0	0	0	0	0	88	0	1	0	0	88	0	1	88	88	1	88	88	1	8	7	1	2	3	1	1	0	0	0	0	0	0	0	1	1	0	1	0	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	1	88	88	2	4	5	6	88	88	88	88	88	88	ARROZ	1	 	 	3	88	88	0	 	2	1	1	1	1	1	1	1	0	0	1	0	0	1	0	0	1	1	88	88	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	 	 	08/11/2016
8025	PE80C25	22	80	0	14/11/2016	1	2	88	15/11/2016	08:30	25000	0	-88	88	 	 	15	5	88	 	1	1	0	0	0	0	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	88	1	88	88	88	88	88	88	0	0	88	0	0	0	0	0	88	0	0	0	0	88	1	1	88	88	1	88	88	1	88	 	4	5	88	1	0	0	0	0	0	0	1	0	1	1	0	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	1	0	1	1	0	0	1	88	88	5	6	7	8	88	88	88	88	88	88	ARROZ	1.5	 	 	4	88	88	0	 	5	1	0	0	0	0	1	1	0	1	1	1	0	1	0	1	1	3	88	88	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	 	 	15/11/2016
8026	PE80C26	10	80	0	04/11/2016	1	2	3	04/11/2016	08:30	30000	0	-88	88	 	 	-88	88	 	 	1	0	0	0	0	0	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	3	1	2	3	1	5	88	1	6	9	1	1	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	2	88	2	8	9	10	11	12	13	14	15	88	88	-88	 	 	2	9	10	0	 	6	1	0	0	0	1	1	1	1	1	1	1	1	1	0	1	1	3	4	6	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	 	 	08/11/2016
8027	PE80C27	15	80	0	19/12/2016	1	2	3	19/12/2016	08:21	88500	0	-88	88	 	 	-88	88	 	 	1	1	1	0	0	0	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	88	88	88	88	88	88	88	0	0	88	0	0	0	0	0	88	0	0	0	0	88	1	1	2	88	1	88	88	1	2	8	1	5	6	1	1	0	0	0	0	0	1	0	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	1	1	1	1	2	3	7	8	9	10	11	12	13	14	88	88	MANDARINA	1.5	 	 	5	88	88	1	2	6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	88	88	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	1	0	0	0	0	0	1	1	0	1	1	1	0	 	 	19/12/2016
8028	PE80C28	15	80	0	16/12/2016	12	88	88	20/12/2016	09:30	185000	0	-88	88	 	 	45	7	88	 	1	0	0	0	0	0	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	0	0	88	1	12	88	88	12	88	88	1	88	 	12	13	14	1	1	0	0	0	0	0	1	0	1	1	0	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	12	88	88	2	3	4	5	6	7	8	9	10	11	-88	-88	 	 	14	88	88	0	 	13	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	88	88	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	 	 	16/12/2016  12:00
8029	PE80C29	13	80	1	09/09/2016	1	2	6	09/09/2016	12:29	30000	1	45	6	7	88	20	6	88	 	1	1	0	0	0	0	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	3	7	1	5	9	1	2	8	2	4	8	0	1	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	10	11	2	8	9	10	11	12	13	14	88	88	88	-88	 	 	3	6	6	0	 	4	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	1	1	2	6	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	 	 	10/09/2016 11:18
8030	PE80C30	20	80	0	04/10/2016	2	3	88	04/10/2016	09:25	7800	1	10	5	88	 	20	6	88	 	1	0	0	0	0	0	 	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	88	88	88	88	88	88	0	88	0	0	88	88	88	88	88	0	88	88	88	0	0	88	0	2	3	88	2	3	88	1	2	88	1	2	3	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	3	88	4	5	6	7	88	88	88	88	88	7	-88	-88	 	 	1	88	88	0	 	2	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	2	3	88	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	 	 	04/10/2016
8031	PE80C31	2	80	1	14/10/2016	1	2	5	14/10/2016	17:31	20000	0	8	1	88	 	10	6	88	 	1	0	0	0	0	0	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	4	1	2	5	1	88	 	1	2	5	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	2	5	5	6	7	8	9	10	11	88	88	88	88	-88	 	 	1	3	4	0	 	2	1	0	0	0	1	1	1	1	1	1	0	0	1	0	0	1	2	4	9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	 	 	15/10/2016
8032	PE80C32	1	4	0	26/10/2016	1	2	88	26/10/2016	09:10	25000	0	-88	88	 	 	-88	88	 	 	1	1	1	1	0	0	 	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	1	88	0	0	88	0	0	0	0	0	88	0	0	0	0	88	1	1	2	88	1	2	88	1	8	88	1	2	3	1	1	0	0	0	0	0	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	0	1	0	0	0	1	1	1	0	0	1	1	0	1	2	88	4	5	6	7	88	88	88	88	88	88	CAFE	10	 	 	1	2	88	0	 	3	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	2	88	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	0	 	 	27/10/2016
