FORMNO	CHILDID	CROPID	CROP	QNTHARV	QNTUNIT	VLCRSLD	CROPCOST
R2INDX	ET120055	1	41	0	88	0	0
R2INDX	ET120055	2	14	30	47	500	0
R2INDX	ET120055	3	76	1	2	380	0
R2INDX	ET120055	4	44	2	2	0	0
R2INDX	ET120055	5	10	60	10	0	0
R2INDX	ET120055	6	17	1	40	0	0
R2INDX	ET120056	1	14	20	10	500	210
R2INDX	ET120056	2	41	10	60	100	150
R2INDX	ET120056	3	44	2	2	100	130
R2INDX	ET120056	4	8	1.5	2	400	120
R2INDX	ET120057	1	14	250	10	950	0
R2INDX	ET120057	2	44	2	2	0	0
R2INDX	ET120058	1	41	10	60	0	0
R2INDX	ET120058	2	10	10	10	10	0
R2INDX	ET120058	3	51	1	2	50	0
R2INDX	ET120059	1	14	20	46	300	70
R2INDX	ET120059	2	44	5	2	0	50
R2INDX	ET120059	3	8	7	2	1340	200
R2INDX	ET120059	4	19	2	2	280	100
R2INDX	ET120059	5	75	1	2	200	100
R2INDX	ET120059	6	41	40	56	0	50
R2INDX	ET120059	7	39	5	1	1000	500
R2INDX	ET120060	1	44	2	2	0	15
R2INDX	ET120060	2	10	10	55	80	5
R2INDX	ET120060	3	14	1000	60	700	100
R2INDX	ET120061	1	44	5	2	0	50
R2INDX	ET120061	2	41	30	56	0	100
R2INDX	ET120061	3	76	2	2	700	100
R2INDX	ET120061	4	35	100	24	100	40
R2INDX	ET120061	5	10	140	10	0	5
R2INDX	ET120062	1	44	2	2	0	0
R2INDX	ET120062	2	8	1.5	2	400	25
R2INDX	ET120062	3	14	20	47	100	0
R2INDX	ET120062	4	41	20	60	0	50
R2INDX	ET120062	5	51	15	1	120	0
R2INDX	ET120062	6	17	0	88	-88	0
R2INDX	ET120062	7	21	20	60	300	0
R2INDX	ET120063	1	44	3	2	0	70
R2INDX	ET120063	2	76	1	2	200	60
R2INDX	ET120063	3	14	6	47	150	50
R2INDX	ET120063	4	41	15	60	0	30
R2INDX	ET120064	1	41	25	60	0	25
R2INDX	ET120064	2	14	55	47	1000	120
R2INDX	ET120065	1	41	60	60	0	0
R2INDX	ET120065	2	14	2	47	0	0
R2INDX	ET120065	3	76	.5	1	250	0
R2INDX	ET120065	4	44	1	2	0	0
R2INDX	ET120066	1	41	18	60	0	80
R2INDX	ET120066	2	14	15	10	300	0
R2INDX	ET120067	1	41	5	60	0	10
R2INDX	ET120067	2	14	7	47	200	7
R2INDX	ET120067	3	44	2	2	140	40
R2INDX	ET120067	4	10	40	10	0	0
R2INDX	ET120068	1	44	.5	2	0	30
R2INDX	ET120068	2	14	0	88	0	0
R2INDX	ET120069	1	44	1.5	2	0	19
R2INDX	ET120069	2	14	20	10	300	90
R2INDX	ET120069	3	19	1	2	370	60
R2INDX	ET120069	4	8	.75	2	50	60
R2INDX	ET120070	1	14	30	47	1000	100
R2INDX	ET120070	2	21	90	60	430	50
R2INDX	ET120070	3	10	60	10	0	0
R2INDX	ET120071	1	14	4	47	200	50
R2INDX	ET120071	2	41	15	60	0	35
R2INDX	ET120071	3	8	1	2	260	75
R2INDX	ET120071	4	44	1	2	0	44
R2INDX	ET120071	5	10	20	10	200	0
R2INDX	ET120072	1	44	1	2	0	20
R2INDX	ET120072	2	75	1	2	0	10
R2INDX	ET120072	3	14	25	10	60	10
R2INDX	ET120073	1	44	1	2	0	0
R2INDX	ET120073	2	41	0	88	-88	0
R2INDX	ET120074	1	41	12	60	0	50
R2INDX	ET120074	2	51	1	2	12	4
R2INDX	ET120074	3	8	1	2	300	50
R2INDX	ET120074	4	75	1.5	2	270	60
R2INDX	ET120074	5	14	2	10	30	0
R2INDX	ET120075	1	44	2	4	0	80
R2INDX	ET120075	2	41	0	88	0	50
R2INDX	ET120076	1	44	2	2	0	20
R2INDX	ET120076	2	79	1	2	0	15
R2INDX	ET120077	1	44	3	2	0	100
R2INDX	ET120077	2	79	1	2	0	0
R2INDX	ET120077	3	26	1	2	200	100
R2INDX	ET120077	4	125	1	2	200	100
R2INDX	ET120077	5	75	9	2	880	380
R2INDX	ET120077	6	14	5	10	60	0
R2INDX	ET120077	7	51	50	56	0	0
R2INDX	ET120077	8	41	0	88	-88	0
R2INDX	ET120078	1	75	1.5	2	100	85
R2INDX	ET120078	2	44	.5	1	0	5
R2INDX	ET120078	3	14	30	47	1000	130
R2INDX	ET120078	4	41	10	60	0	0
R2INDX	ET120079	1	44	1	2	0	10
R2INDX	ET120079	2	19	1	2	0	10
R2INDX	ET120079	3	10	2	55	0	2
R2INDX	ET120079	4	14	3	47	200	0
R2INDX	ET120080	1	41	15	60	0	20
R2INDX	ET120080	2	14	30	47	300	15
R2INDX	ET120081	1	41	20	60	0	0
R2INDX	ET120081	2	14	700	60	1000	100
R2INDX	ET120082	1	44	2	2	100	7
R2INDX	ET120082	2	14	6	47	60	10
R2INDX	ET120082	3	55	1	2	40	8
R2INDX	ET120083	1	8	3	2	0	350
R2INDX	ET120083	2	44	4	2	0	300
R2INDX	ET120083	3	14	60	47	2000	400
R2INDX	ET120083	4	41	0	88	-88	0
R2INDX	ET120083	5	51	0	88	-88	0
R2INDX	ET120084	1	41	20	60	0	70
R2INDX	ET120084	2	17	.25	2	0	0
R2INDX	ET120084	3	8	1	2	350	75
R2INDX	ET120084	4	14	6	47	300	50
R2INDX	ET120084	5	35	2	2	0	0
R2INDX	ET120084	6	50	5	2	500	25
R2INDX	ET120084	7	7	5	2	350	100
R2INDX	ET120085	1	14	30	47	300	100
R2INDX	ET120085	2	41	20	60	0	0
R2INDX	ET120085	3	76	1	2	380	0
R2INDX	ET120085	4	44	1	2	0	0
R2INDX	ET120085	5	10	60	10	0	0
R2INDX	ET120086	1	41	5	56	0	10
R2INDX	ET120086	2	17	20	24	0	0
R2INDX	ET120086	3	44	1	2	20	32
R2INDX	ET120086	4	14	3	47	30	5
R2INDX	ET120087	1	41	15	56	0	20
R2INDX	ET120087	2	76	3.5	2	1225	250
R2INDX	ET120087	3	44	3	2	0	70
R2INDX	ET120087	4	10	200	10	0	4
R2INDX	ET120088	1	44	1.5	2	130	30
R2INDX	ET120088	2	41	80	60	350	120
R2INDX	ET120088	3	17	70	60	150	50
R2INDX	ET120088	4	51	15	1	25	25
R2INDX	ET120088	5	70	50	10	100	30
R2INDX	ET120090	1	14	50	47	250	30
R2INDX	ET120090	2	41	20	60	0	0
R2INDX	ET120090	3	44	2	2	0	50
R2INDX	ET120091	1	23	2	2	360	160
R2INDX	ET120091	2	41	10	60	0	50
R2INDX	ET120091	3	8	1	2	260	80
R2INDX	ET120091	4	14	3	47	300	50
R2INDX	ET120091	5	51	100	56	10	0
R2INDX	ET120091	6	10	100	10	0	0
R2INDX	ET120091	7	35	.5	2	0	50
R2INDX	ET120092	1	75	20	2	100	27.5
R2INDX	ET120092	2	41	10	60	0	20
R2INDX	ET120092	3	5	.5	2	0	15
R2INDX	ET120093	1	75	2	2	180	67.5
R2INDX	ET120093	2	41	20	60	0	20
R2INDX	ET120093	3	5	.5	2	0	30
R2INDX	ET120093	4	14	10	47	110	20
R2INDX	ET120094	1	8	100	1	100	0
R2INDX	ET120094	2	44	100	1	0	0
R2INDX	ET120094	3	41	5	60	0	0
R2INDX	ET120095	1	125	1	2	250	130
R2INDX	ET120095	2	23	1	2	280	140
R2INDX	ET120095	3	75	2	2	280	150
R2INDX	ET120095	4	8	1	2	300	150
R2INDX	ET120095	5	41	10	60	0	130
R2INDX	ET120095	6	14	2	47	200	80
R2INDX	ET120096	1	44	1	2	0	16
R2INDX	ET120096	2	14	0	88	-88	0
R2INDX	ET120096	3	75	2	2	250	0
R2INDX	ET120096	4	41	20	60	0	0
R2INDX	ET120097	1	41	12	60	0	120
R2INDX	ET120097	2	14	10	47	150	60
R2INDX	ET120097	3	10	40	10	0	0
R2INDX	ET120097	4	79	50	2	0	0
R2INDX	ET120098	1	41	20	60	0	0
R2INDX	ET120098	2	10	100	10	0	0
R2INDX	ET120098	3	14	70	10	700	0
R2INDX	ET120098	4	44	5	2	0	160
R2INDX	ET120098	5	8	3	2	0	200
R2INDX	ET120099	1	76	1	2	237	120
R2INDX	ET120099	2	79	2	2	0	2
R2INDX	ET120099	3	44	.5	1	0	30
R2INDX	ET120099	4	41	13	60	0	70
R2INDX	ET120099	5	14	8	47	96	30
R2INDX	ET120099	6	21	0	88	-88	0
R2INDX	ET120100	1	41	10	60	0	0
R2INDX	ET120100	2	14	250	60	750	70
R2INDX	ET120100	3	79	50	2	0	3
R2INDX	ET120100	4	8	50	24	20	20
R2INDX	ET120100	5	44	1	2	0	70
R2INDX	ET130009	1	76	1	2	0	195
R2INDX	ET130009	2	35	1	2	0	18
R2INDX	ET130009	3	44	3	2	0	300
R2INDX	ET130013	1	41	48	10	0	0
R2INDX	ET130013	2	80	10	55	100	0
R2INDX	ET130013	3	75	1	2	0	180
R2INDX	ET130013	4	75	1	2	0	180
R2INDX	ET130013	5	76	1	2	300	130
R2INDX	ET130013	6	8	1	2	250	130
R2INDX	ET130013	7	44	2	2	0	40
R2INDX	ET130013	8	35	1	2	80	30
R2INDX	ET130013	9	19	1	2	200	80
R2INDX	ET130016	1	44	3	2	0	114
R2INDX	ET130016	2	55	5	2	400	170
R2INDX	ET130027	1	44	3	2	130	1214.69995117188
R2INDX	ET130027	2	8	150	1	360	214.699996948242
R2INDX	ET130027	3	44	1	2	320	112
R2INDX	ET130027	4	41	4	3	0	0
R2INDX	ET130027	5	35	1	2	0	12
R2INDX	ET130029	1	44	100	1	0	20
R2INDX	ET130029	2	55	2	2	0	35
R2INDX	ET130030	2	41	20	10	80	5
R2INDX	ET130030	3	17	26	1	260	5
R2INDX	ET130030	4	44	3	2	420	25
R2INDX	ET130030	5	69	3	13	40	5
R2INDX	ET130032	1	75	10	24	0	3.5
R2INDX	ET130032	2	17	4	1	0	0
R2INDX	ET130033	1	76	75	1	0	30
R2INDX	ET130033	2	69	10	2	150	40
R2INDX	ET130033	3	35	50	1	0	30
R2INDX	ET130034	1	44	104	1	0	36
R2INDX	ET130034	2	19	20	1	0	0
R2INDX	ET130036	1	41	60	10	60	10
R2INDX	ET130036	2	21	20	56	100	7
R2INDX	ET130036	3	44	.5	2	80	5
R2INDX	ET130036	4	69	.5	2	25	5
R2INDX	ET130039	1	44	4	2	220	100
R2INDX	ET130039	2	8	1	2	160	50
R2INDX	ET130040	1	41	4	10	0	0
R2INDX	ET130040	2	44	-77	88	0	9
R2INDX	ET130040	3	35	10	1	0	0
R2INDX	ET130044	1	44	1	2	0	60
R2INDX	ET130044	3	125	1	40	60	3.79999995231628
R2INDX	ET130047	1	41	360	10	0	0
R2INDX	ET130047	2	10	180	14	0	0
R2INDX	ET130047	3	8	2	2	180	125
R2INDX	ET130047	4	23	1	2	200	28
R2INDX	ET130047	5	35	150	1	175	25
R2INDX	ET130047	6	3	2	49	60	0
R2INDX	ET130049	1	35	150	1	0	15
R2INDX	ET130049	2	76	75	1	0	50
R2INDX	ET130049	3	44	300	1	350	60
R2INDX	ET130049	4	35	100	1	120	15
R2INDX	ET130049	5	55	2	2	50	10
R2INDX	ET130049	6	41	24	10	0	0
R2INDX	ET130049	7	35	50	1	0	12
R2INDX	ET130049	8	44	350	1	375	60
R2INDX	ET130049	9	76	25.0100002288818	1	0	80
R2INDX	ET130052	1	8	30	1	0	40
R2INDX	ET130052	2	44	10	41	180	70
R2INDX	ET130059	1	76	80	1	0	0
R2INDX	ET130059	2	44	2	2	0	0
R2INDX	ET130059	3	35	1	2	0	0
R2INDX	ET130059	4	75	150	1	200	100
R2INDX	ET130059	5	19	1	2	150	32
R2INDX	ET130059	6	41	3	3	0	0
R2INDX	ET130060	1	8	150	1	400	150
R2INDX	ET130060	2	44	300	1	0	200
R2INDX	ET130060	3	35	50	1	0	10
R2INDX	ET130060	4	3	2	41	0	0
R2INDX	ET130060	5	4	1	49	0	0
R2INDX	ET130060	6	41	48	10	0	0
R2INDX	ET130062	1	44	.5	2	0	30
R2INDX	ET130062	2	41	12	10	0	0
R2INDX	ET130062	3	29	.5	2	0	12
R2INDX	ET130063	1	44	1.5	2	150	70
R2INDX	ET130063	2	41	6	10	120	-77
R2INDX	ET130063	3	76	1	2	250	40
R2INDX	ET130063	4	69	1	13	30	5
R2INDX	ET130065	1	41	5	3	0	50
R2INDX	ET130065	2	69	10	2	0	80
R2INDX	ET130065	3	44	200	1	0	70
R2INDX	ET130065	4	35	100	1	0	100
R2INDX	ET130068	1	75	20	24	0	10
R2INDX	ET130068	2	41	48	55	0	0
R2INDX	ET130068	3	35	40	24	0	10
R2INDX	ET130068	4	3	.5	49	12	0
R2INDX	ET130070	1	44	150	1	0	80
R2INDX	ET130070	2	124	160	1	0	65
R2INDX	ET130081	1	44	1	2	140	42
R2INDX	ET130081	2	69	1	2	45	5
R2INDX	ET130081	3	41	10	10	50	0
R2INDX	ET130081	4	17	.5	13	160	0
R2INDX	ET130081	5	76	1	2	320	28
R2INDX	ET130082	1	44	1	41	0	0
R2INDX	ET130082	2	76	.5	41	0	5
R2INDX	ET130082	3	125	1	40	0	2
R2INDX	ET130082	4	41	2	3	0	0
R2INDX	ET130083	1	41	3	3	0	30
R2INDX	ET130083	2	44	2	2	0	60
R2INDX	ET130083	3	125	1	41	0	5
R2INDX	ET130083	4	44	1.5	2	150	30
R2INDX	ET130083	5	76	1	2	0	60
R2INDX	ET130084	1	44	3	2	210	36
R2INDX	ET130084	2	35	1	2	115	33
R2INDX	ET130084	3	8	100	1	200	42
R2INDX	ET130084	4	41	1	3	0	0
R2INDX	ET130086	1	44	100	1	140	20
R2INDX	ET130086	2	17	25	1	225	50
R2INDX	ET130086	3	41	4	10	20	0
R2INDX	ET130086	4	69	1	13	15	5
R2INDX	ET130086	5	124	1	13	50	10
R2INDX	ET130087	1	41	12	10	0	0
R2INDX	ET130087	2	76	70	1	85	15
R2INDX	ET130089	1	35	3	1	0	0
R2INDX	ET130090	1	55	8	2	850	120
R2INDX	ET130090	2	44	5	2	600	80
R2INDX	ET130090	3	73	1	2	260	60
R2INDX	ET130091	1	44	1	2	0	70
R2INDX	ET130091	2	125	1	2	0	20
R2INDX	ET130093	1	76	1	2	320	39
R2INDX	ET130093	2	69	1.5	2	25	-77
R2INDX	ET130093	3	44	1.5	2	180	54
R2INDX	ET130093	4	124	1	13	80	12
R2INDX	ET130093	5	80	70	56	50	-77
R2INDX	ET130100	1	44	7	2	2000	280
R2INDX	ET130100	2	76	3	2	1000	300
R2INDX	ET150001	1	41	2	3	0	0
R2INDX	ET150001	2	17	1	2	300	0
R2INDX	ET150001	3	69	4	41	120	40
R2INDX	ET150001	4	35	30	1	0	0
R2INDX	ET150001	5	14	12	46	60	10
R2INDX	ET150001	6	54	10	56	10	0
R2INDX	ET150001	7	4	8	50	60	0
R2INDX	ET150001	8	44	2	2	0	50
R2INDX	ET150002	1	17	3	2	1200	200
R2INDX	ET150002	2	14	40	10	200	0
R2INDX	ET150002	3	41	2	95	0	0
R2INDX	ET150002	4	4	4	50	20	0
R2INDX	ET150002	5	80	1	3	0	0
R2INDX	ET150002	6	69	1	2	0	0
R2INDX	ET150003	1	14	100	46	400	50
R2INDX	ET150003	2	41	2	95	160	0
R2INDX	ET150003	3	17	2	2	600	0
R2INDX	ET150003	4	69	4	5	30	0
R2INDX	ET150004	1	17	4	2	130	0
R2INDX	ET150004	2	41	3	95	0	0
R2INDX	ET150004	3	4	2	50	15	0
R2INDX	ET150004	4	44	1	40	0	0
R2INDX	ET150004	5	80	1	3	0	0
R2INDX	ET150005	1	41	2	3	0	160
R2INDX	ET150005	2	17	5	41	310	220
R2INDX	ET150005	3	14	24	10	180	130
R2INDX	ET150005	4	80	2	3	40	20
R2INDX	ET150005	5	69	2	41	0	70
R2INDX	ET150005	6	4	8	50	50	10
R2INDX	ET150005	7	21	120	60	390	55
R2INDX	ET150005	8	3	.5	41	0	5
R2INDX	ET150006	1	17	100	1	260	0
R2INDX	ET150006	2	41	4	10	0	0
R2INDX	ET150006	3	14	60	10	300	30
R2INDX	ET150006	4	69	1	2	0	0
R2INDX	ET150007	1	44	3	2	0	60
R2INDX	ET150007	2	41	11	10	0	0
R2INDX	ET150007	3	17	1	2	500	0
R2INDX	ET150007	4	80	4	10	0	0
R2INDX	ET150007	5	14	20	10	20	0
R2INDX	ET150007	6	4	3	50	0	0
R2INDX	ET150008	1	17	3	2	1200	100
R2INDX	ET150008	2	41	10	95	300	60
R2INDX	ET150008	3	21	800	56	500	80
R2INDX	ET150010	1	41	2	3	50	0
R2INDX	ET150010	2	17	3	2	675	60
R2INDX	ET150010	3	80	8	10	120	0
R2INDX	ET150010	4	69	4.5	2	270	50
R2INDX	ET150010	5	3	4	2	200	0
R2INDX	ET150010	6	44	.25	2	0	75
R2INDX	ET150010	7	35	.5	2	0	20
R2INDX	ET150011	1	41	4	95	0	0
R2INDX	ET150011	2	17	4.5	2	800	50
R2INDX	ET150011	3	69	4	40	0	0
R2INDX	ET150012	1	41	4	95	0	0
R2INDX	ET150012	2	17	10	2	1300	80
R2INDX	ET150012	3	14	250	46	500	0
R2INDX	ET150012	4	80	3	10	30	0
R2INDX	ET150012	5	69	2	41	60	0
R2INDX	ET150014	1	41	4	3	0	0
R2INDX	ET150014	2	44	1	2	0	0
R2INDX	ET150014	3	17	1.5	2	560	150
R2INDX	ET150014	4	69	1	2	0	0
R2INDX	ET150014	5	35	.5	2	0	0
R2INDX	ET150014	6	14	100	10	200	50
R2INDX	ET150015	1	41	1	3	0	155
R2INDX	ET150015	2	80	21	3	200	30
R2INDX	ET150015	3	17	5	2	450	55
R2INDX	ET150015	4	4	2	50	0	0
R2INDX	ET150015	5	35	.5	2	0	10
R2INDX	ET150015	6	69	4	2	60	20
R2INDX	ET150015	7	3	2	49	0	0
R2INDX	ET150015	8	44	.5	2	0	50
R2INDX	ET150015	9	76	.5	2	0	30
R2INDX	ET150016	1	41	4	95	50	30
R2INDX	ET150016	2	44	2	2	100	20
R2INDX	ET150016	3	4	10	50	50	0
R2INDX	ET150016	4	8	1.5	2	200	40
R2INDX	ET150016	5	17	2	2	300	20
R2INDX	ET150016	6	14	0	88	0	0
R2INDX	ET150016	7	69	4	40	0	0
R2INDX	ET150017	1	41	3	95	0	0
R2INDX	ET150017	2	17	400	2	800	100
R2INDX	ET150017	3	14	45	46	90	0
R2INDX	ET150017	4	4	5	50	50	0
R2INDX	ET150017	5	3	3	2	80	5
R2INDX	ET150017	6	21	20	56	100	0
R2INDX	ET150018	1	41	2	3	0	120
R2INDX	ET150018	2	17	15	2	2500	340
R2INDX	ET150018	3	14	40	46	200	0
R2INDX	ET150018	4	3	2	2	80	0
R2INDX	ET150018	5	4	18	50	160	0
R2INDX	ET150018	6	55	13	56	0	0
R2INDX	ET150018	7	5	12	1	0	11
R2INDX	ET150018	8	124	10	1	0	7
R2INDX	ET150018	9	75	17	1	0	12
R2INDX	ET150018	10	44	0	88	0	180
R2INDX	ET150018	11	69	2.5	2	90	45
R2INDX	ET150019	1	44	2	2	50	20
R2INDX	ET150019	2	4	10	16	40	0
R2INDX	ET150019	3	17	2	2	300	30
R2INDX	ET150019	4	14	50	46	50	0
R2INDX	ET150019	5	41	4	95	0	0
R2INDX	ET150019	6	69	2	40	50	0
R2INDX	ET150020	1	14	1000	46	2000	50
R2INDX	ET150020	2	17	4	2	600	100
R2INDX	ET150020	3	41	4	95	0	0
R2INDX	ET150020	4	51	1	41	30	0
R2INDX	ET150020	5	4	5	50	50	0
R2INDX	ET150020	6	21	100	15	500	0
R2INDX	ET150021	1	41	2	3	0	50
R2INDX	ET150021	2	44	2	2	0	50
R2INDX	ET150021	3	17	2.5	2	850	100
R2INDX	ET150021	4	69	4	2	200	0
R2INDX	ET150021	5	80	3	3	0	0
R2INDX	ET150021	6	96	.5	2	150	0
R2INDX	ET150021	7	35	.25	2	0	0
R2INDX	ET150022	1	17	4	2	1500	200
R2INDX	ET150022	2	4	10	50	60	10
R2INDX	ET150022	3	14	100	46	200	20
R2INDX	ET150022	4	80	10	3	100	0
R2INDX	ET150023	1	44	3	2	0	128.5
R2INDX	ET150023	2	41	4	3	0	60
R2INDX	ET150023	3	96	2	2	160	0
R2INDX	ET150023	4	69	6.5	2	300	0
R2INDX	ET150023	5	17	4.5	2	1200	200
R2INDX	ET150023	6	35	.5	2	0	0
R2INDX	ET150024	1	17	3	2	600	80
R2INDX	ET150024	2	41	2	3	0	0
R2INDX	ET150024	3	44	3	2	0	0
R2INDX	ET150024	4	14	50	46	100	30
R2INDX	ET150024	5	3	5	41	100	10
R2INDX	ET150024	6	80	2	3	-88	-88
R2INDX	ET150025	1	17	3.5	2	1140	0
R2INDX	ET150025	2	41	4	10	0	0
R2INDX	ET150025	3	14	50	10	50	0
R2INDX	ET150025	4	3	70	15	20	0
R2INDX	ET150025	5	4	1	50	4.5	0
R2INDX	ET150025	6	44	1	2	0	70
R2INDX	ET150025	7	125	.5	2	0	0
R2INDX	ET150025	8	69	1	2	0	0
R2INDX	ET150026	1	17	3	2	675	60
R2INDX	ET150026	2	41	2	3	200	50
R2INDX	ET150026	3	69	5	2	300	70
R2INDX	ET150026	4	4	6	50	90	0
R2INDX	ET150026	5	14	12	46	48	0
R2INDX	ET150026	6	44	1	2	200	75
R2INDX	ET150026	7	76	.25	2	75	48
R2INDX	ET150026	8	3	4	2	200	0
R2INDX	ET150027	1	41	6	95	0	0
R2INDX	ET150027	2	17	3	2	600	100
R2INDX	ET150027	3	44	1.5	2	0	0
R2INDX	ET150027	4	69	4	40	0	0
R2INDX	ET150027	5	4	10	50	30	0
R2INDX	ET150027	6	80	2	55	0	0
R2INDX	ET150028	1	41	2	3	160	0
R2INDX	ET150028	2	17	1.5	2	400	0
R2INDX	ET150028	3	44	1.25	2	250	75
R2INDX	ET150028	4	35	.5	2	50	15
R2INDX	ET150028	5	69	3	2	180	40
R2INDX	ET150028	6	4	5	50	40	0
R2INDX	ET150029	1	41	3	3	0	0
R2INDX	ET150029	2	17	3	2	900	100
R2INDX	ET150029	3	69	8	2	200	0
R2INDX	ET150029	4	44	3	2	0	70
R2INDX	ET150029	5	35	1	2	0	30
R2INDX	ET150030	1	41	3	3	0	0
R2INDX	ET150030	2	17	2	2	600	80
R2INDX	ET150030	3	69	5	2	300	50
R2INDX	ET150030	4	14	100	46	200	30
R2INDX	ET150030	5	35	1	2	0	20
R2INDX	ET150030	6	44	2	2	0	20
R2INDX	ET150031	1	17	3.5	2	500	100
R2INDX	ET150031	2	41	2	3	0	0
R2INDX	ET150031	3	14	1	46	60	20
R2INDX	ET150031	4	3	2.25	41	45	0
R2INDX	ET150031	5	44	1	2	0	0
R2INDX	ET150031	6	80	1	3	0	0
R2INDX	ET150031	7	51	2	49	30	0
R2INDX	ET150031	8	4	5	50	40	0
R2INDX	ET150031	9	54	10	56	10	0
R2INDX	ET150031	10	4	4	50	4	-88
R2INDX	ET150032	1	17	7	2	1200	400
R2INDX	ET150032	2	41	2	95	0	20
R2INDX	ET150032	3	4	6	50	30	0
R2INDX	ET150032	4	14	5	46	260	70
R2INDX	ET150032	5	44	4	2	0	60
R2INDX	ET150032	6	76	2	2	380	80
R2INDX	ET150032	7	80	2	3	0	0
R2INDX	ET150032	8	69	1	2	0	10
R2INDX	ET150032	9	3	3	41	40	0
R2INDX	ET150033	1	17	3	2	600	20
R2INDX	ET150033	2	41	1	3	0	0
R2INDX	ET150033	3	4	4	50	16	0
R2INDX	ET150033	4	44	1	41	0	0
R2INDX	ET150033	5	14	425	46	50	0
R2INDX	ET150033	6	69	2	2	60	0
R2INDX	ET150034	1	41	5	3	0	0
R2INDX	ET150034	2	17	2	41	220	50
R2INDX	ET150034	3	69	6	41	150	30
R2INDX	ET150034	4	8	1	41	0	0
R2INDX	ET150034	5	44	1	41	0	10
R2INDX	ET150034	6	14	10	10	0	0
R2INDX	ET150034	7	35	0	88	0	10
R2INDX	ET150034	8	71	-77	88	0	0
R2INDX	ET150035	1	17	2	2	500	100
R2INDX	ET150035	2	41	3	95	0	60
R2INDX	ET150035	3	4	8	50	40	0
R2INDX	ET150036	1	17	1	40	200	50
R2INDX	ET150036	2	80	10	3	100	30
R2INDX	ET150036	3	35	1	41	0	20
R2INDX	ET150036	4	41	2	95	0	0
R2INDX	ET150036	5	69	2	41	0	0
R2INDX	ET150037	1	17	3	2	50	60
R2INDX	ET150037	2	41	2	3	0	0
R2INDX	ET150037	3	4	4	50	24	0
R2INDX	ET150037	4	3	2.5	2	50	0
R2INDX	ET150037	5	69	1	2	0	0
R2INDX	ET150038	1	17	2	41	330	70
R2INDX	ET150038	2	41	8	3	0	50
R2INDX	ET150038	3	69	4	41	80	60
R2INDX	ET150038	4	44	1	41	0	50
R2INDX	ET150038	5	80	10	3	100	70
R2INDX	ET150039	1	41	4	3	0	30
R2INDX	ET150039	2	17	3	2	600	20
R2INDX	ET150039	3	69	6	2	180	20
R2INDX	ET150039	4	44	4	2	0	30
R2INDX	ET150039	5	35	15	1	0	0
R2INDX	ET150040	1	17	2	2	360	80
R2INDX	ET150040	2	41	1	3	0	0
R2INDX	ET150040	3	69	1	2	0	10
R2INDX	ET150040	4	44	1	2	0	15
R2INDX	ET150041	1	17	3	2	1300	300
R2INDX	ET150041	2	80	1	3	0	0
R2INDX	ET150041	3	41	5	95	0	0
R2INDX	ET150041	4	4	5	50	20	5
R2INDX	ET150041	5	44	15	1	0	0
R2INDX	ET150042	1	41	5	3	0	40
R2INDX	ET150042	2	17	10	41	1850	100
R2INDX	ET150042	3	80	1	3	0	0
R2INDX	ET150042	4	69	12	41	210	20
R2INDX	ET150042	5	8	2	41	0	0
R2INDX	ET150042	6	44	3	41	0	20
R2INDX	ET150043	1	17	6.5	2	1500	150
R2INDX	ET150043	2	41	3	3	0	0
R2INDX	ET150043	3	3	3	41	100	0
R2INDX	ET150043	4	44	1	2	0	0
R2INDX	ET150043	5	4	5	50	30	0
R2INDX	ET150043	6	69	4	2	250	170
R2INDX	ET150044	1	17	25	1	0	0
R2INDX	ET150044	2	44	50	1	0	0
R2INDX	ET150044	3	41	4	3	0	0
R2INDX	ET150044	4	69	1	2	35	0
R2INDX	ET150044	5	80	4	3	60	0
R2INDX	ET150045	1	41	2.5	3	0	55
R2INDX	ET150045	2	80	9	10	35	0
R2INDX	ET150045	3	4	13	50	80	0
R2INDX	ET150045	4	44	2	41	0	28
R2INDX	ET150045	5	35	.5	2	0	9
R2INDX	ET150045	6	76	1.5	41	0	43
R2INDX	ET150045	7	17	3.75	2	750	95
R2INDX	ET150045	8	3	3.25	40	150	0
R2INDX	ET150045	9	69	2.5	2	60	10
R2INDX	ET150046	1	17	7	2	1950	300
R2INDX	ET150046	2	44	3.5	2	0	50
R2INDX	ET150046	3	80	20	3	200	50
R2INDX	ET150046	4	69	6	2	150	0
R2INDX	ET150046	5	8	75	1	0	0
R2INDX	ET150046	6	35	50	1	0	0
R2INDX	ET150046	7	41	2	3	0	100
R2INDX	ET150046	8	96	1	2	70	0
R2INDX	ET150047	1	41	5	95	0	0
R2INDX	ET150047	2	17	2	2	300	10
R2INDX	ET150048	1	41	8	95	0	0
R2INDX	ET150048	2	17	1	2	150	10
R2INDX	ET150048	3	80	8	10	80	10
R2INDX	ET150048	4	69	3	41	60	10
R2INDX	ET150048	5	3	2	41	160	20
R2INDX	ET150048	6	17	1	2	150	10
R2INDX	ET150050	1	44	2	2	0	20
R2INDX	ET150050	2	41	8	3	0	20
R2INDX	ET150050	3	17	1.5	2	800	0
R2INDX	ET150050	4	69	3	2	60	10
R2INDX	ET150050	5	35	.25	2	0	10
R2INDX	ET150051	1	41	1.5	3	0	80
R2INDX	ET150051	2	80	4	10	21	0
R2INDX	ET150051	3	17	2.59999990463257	2	1500	130
