FORMNO	CHILDID	ACTID	ACTYEST	WHOACT	CHOICE
R2INDX	ET200021	1	10	11	1
R2INDX	ET200021	2	17	7	1
R2INDX	ET200021	3	24	6	1
R2INDX	ET200021	4	3	2	0
R2INDX	ET200021	5	18	7	1
R2INDX	ET200021	6	20	1	1
R2INDX	ET200022	1	17	11	2
R2INDX	ET200023	1	17	7	1
R2INDX	ET200024	1	3	9	2
R2INDX	ET200024	2	17	9	1
R2INDX	ET200025	1	24	12	0
R2INDX	ET200026	1	10	6	1
R2INDX	ET200026	2	7	1	1
R2INDX	ET200027	1	10	9	1
R2INDX	ET200027	2	17	2	1
R2INDX	ET200028	1	6	9	1
R2INDX	ET200028	2	7	2	1
R2INDX	ET200028	3	17	10	1
R2INDX	ET200029	1	17	9	1
R2INDX	ET200029	2	7	7	1
R2INDX	ET200030	1	17	7	1
R2INDX	ET200030	2	17	1	1
R2INDX	ET200031	1	10	12	2
R2INDX	ET200032	1	17	11	1
R2INDX	ET200032	2	12	6	2
R2INDX	ET200033	1	10	6	0
R2INDX	ET200033	2	17	10	0
R2INDX	ET200035	1	17	6	1
R2INDX	ET200035	2	7	6	1
R2INDX	ET200036	1	3	2	2
R2INDX	ET200036	2	7	12	2
R2INDX	ET200036	3	17	7	1
R2INDX	ET200036	4	10	11	1
R2INDX	ET200037	1	17	7	1
R2INDX	ET200038	1	7	1	1
R2INDX	ET200038	2	17	1	1
R2INDX	ET200039	1	17	8	1
R2INDX	ET200039	2	6	8	1
R2INDX	ET200040	1	6	1	1
R2INDX	ET200040	2	7	1	1
R2INDX	ET200040	3	5	1	1
R2INDX	ET200041	1	17	11	1
R2INDX	ET200042	1	10	9	1
R2INDX	ET200042	2	17	6	1
R2INDX	ET200043	1	10	10	1
R2INDX	ET200043	2	6	6	1
R2INDX	ET200044	1	10	3	1
R2INDX	ET200044	2	6	6	1
R2INDX	ET200045	1	17	1	1
R2INDX	ET200045	2	10	9	1
R2INDX	ET200045	3	3	7	1
R2INDX	ET200045	4	24	1	1
R2INDX	ET200046	1	10	11	1
R2INDX	ET200046	2	17	8	1
R2INDX	ET200046	3	7	2	0
R2INDX	ET200047	1	17	1	1
R2INDX	ET200047	2	10	10	1
R2INDX	ET200047	3	7	11	1
R2INDX	ET200048	1	17	9	1
R2INDX	ET200048	2	5	8	1
R2INDX	ET200049	1	3	1	0
R2INDX	ET200049	2	10	9	0
R2INDX	ET200049	3	17	7	1
R2INDX	ET200049	4	22	6	1
R2INDX	ET200049	5	24	12	1
R2INDX	ET200050	1	17	1	1
R2INDX	ET200050	2	10	11	1
R2INDX	ET200051	1	17	9	1
R2INDX	ET200052	1	17	1	2
R2INDX	ET200052	2	24	12	2
R2INDX	ET200053	1	17	7	1
R2INDX	ET200054	1	10	11	1
R2INDX	ET200055	1	3	1	2
R2INDX	ET200055	2	17	7	2
R2INDX	ET200055	3	24	12	2
R2INDX	ET200055	4	7	6	2
R2INDX	ET200056	1	6	6	1
R2INDX	ET200056	2	3	7	1
R2INDX	ET200056	3	10	8	1
R2INDX	ET200057	1	7	6	1
R2INDX	ET200057	2	10	6	1
R2INDX	ET200058	1	17	8	1
R2INDX	ET200058	2	3	8	1
R2INDX	ET200059	1	17	12	2
R2INDX	ET200059	2	24	12	2
R2INDX	ET200060	1	17	1	1
R2INDX	ET200061	1	10	10	2
R2INDX	ET200062	1	7	9	1
R2INDX	ET200062	2	6	2	0
R2INDX	ET200062	3	17	10	1
R2INDX	ET200063	1	17	12	2
R2INDX	ET200064	1	7	1	2
R2INDX	ET200064	2	17	9	1
R2INDX	ET200065	1	7	9	1
R2INDX	ET200065	2	17	8	1
R2INDX	ET200065	3	17	9	1
R2INDX	ET200066	1	17	12	2
R2INDX	ET200066	2	24	12	2
R2INDX	ET200067	1	7	6	1
R2INDX	ET200067	2	17	9	1
R2INDX	ET200068	1	7	1	1
R2INDX	ET200068	2	5	9	1
R2INDX	ET200068	3	17	8	1
R2INDX	ET200069	1	17	1	1
R2INDX	ET200069	2	10	1	1
R2INDX	ET200070	1	7	8	1
R2INDX	ET200070	2	17	9	1
R2INDX	ET200071	1	3	7	1
R2INDX	ET200071	2	6	6	1
R2INDX	ET200072	1	24	6	1
R2INDX	ET200072	2	10	7	1
R2INDX	ET200073	1	10	7	0
R2INDX	ET200073	2	3	7	0
R2INDX	ET200074	1	17	7	1
R2INDX	ET200074	2	24	1	1
R2INDX	ET200074	3	20	1	1
R2INDX	ET200074	4	10	10	1
R2INDX	ET200075	1	17	1	1
R2INDX	ET200075	2	10	10	1
R2INDX	ET200076	1	7	1	1
R2INDX	ET200077	1	7	3	0
R2INDX	ET200077	2	9	1	1
R2INDX	ET200077	3	17	2	1
R2INDX	ET200078	1	10	1	0
R2INDX	ET200078	2	17	9	0
R2INDX	ET200078	3	6	6	0
R2INDX	ET200079	1	17	12	1
R2INDX	ET200079	2	8	1	2
R2INDX	ET200080	1	7	1	1
R2INDX	ET200080	2	17	1	1
R2INDX	ET200081	1	10	10	1
R2INDX	ET200082	1	7	2	1
R2INDX	ET200082	2	17	9	1
R2INDX	ET200083	1	7	1	1
R2INDX	ET200083	2	6	1	1
R2INDX	ET200083	3	17	10	1
R2INDX	ET200084	1	7	1	1
R2INDX	ET200084	2	24	12	1
R2INDX	ET200084	3	17	7	1
R2INDX	ET200084	4	10	9	1
R2INDX	ET200084	5	3	7	0
R2INDX	ET200084	6	6	12	0
R2INDX	ET200085	1	10	11	0
R2INDX	ET200086	1	10	10	1
R2INDX	ET200087	1	17	6	1
R2INDX	ET200087	2	10	9	2
R2INDX	ET200087	3	24	12	1
R2INDX	ET200087	4	3	7	1
R2INDX	ET200087	5	20	1	2
R2INDX	ET200088	1	10	9	0
R2INDX	ET200088	2	22	12	1
R2INDX	ET200088	3	20	1	2
R2INDX	ET200088	4	7	1	0
R2INDX	ET200088	5	24	1	1
R2INDX	ET200088	6	3	7	2
R2INDX	ET200089	1	17	7	1
R2INDX	ET200089	2	7	7	1
R2INDX	ET200090	1	3	7	2
R2INDX	ET200090	2	17	7	1
R2INDX	ET200090	3	7	6	2
R2INDX	ET200091	1	7	8	1
R2INDX	ET200091	2	17	8	1
R2INDX	ET200092	1	17	11	1
R2INDX	ET200092	2	7	8	1
R2INDX	ET200093	1	7	10	0
R2INDX	ET200093	2	10	10	1
R2INDX	ET200094	1	24	1	2
R2INDX	ET200094	2	10	9	2
R2INDX	ET200094	3	22	4	1
R2INDX	ET200094	4	7	6	2
R2INDX	ET200094	5	20	1	0
R2INDX	ET200095	1	17	6	0
R2INDX	ET200096	1	10	1	0
R2INDX	ET200096	2	17	10	0
R2INDX	ET200096	3	6	6	0
R2INDX	ET200097	1	7	2	0
R2INDX	ET200097	2	10	10	1
R2INDX	ET200098	1	10	10	1
R2INDX	ET200099	1	17	7	0
R2INDX	ET200099	2	10	10	0
R2INDX	ET200100	1	7	8	1
R2INDX	ET200100	2	17	8	1
