FORMNO	CHILDID	LOANID	LOANYEAR	LOANWHO	LOANAMNT	LOANWHY	LOANPAID	LOANYNOP	LOANRSID
R2INDX	ET170049	1	1994	7	1200	1	1	88	1
R2INDX	ET170049	2	1996	7	1200	1	1	88	1
R2INDX	ET170050	1	1998	7	1500	1	0	8	1
R2INDX	ET170051	1	1996	7	1600	1	0	8	1
R2INDX	ET170052	1	1997	7	3000	1	0	8	1
R2INDX	ET170053	1	1995	7	1300	1	1	88	1
R2INDX	ET170053	2	1998	7	3000	1	0	8	1
R2INDX	ET170055	1	1994	7	1000	1	1	88	1
R2INDX	ET170055	2	1995	7	1000	1	1	88	1
R2INDX	ET170055	3	1997	7	4500	1	0	8	1
R2INDX	ET170056	1	1997	7	1100	2	0	11	3
R2INDX	ET170057	1	1998	7	2000	1	0	8	1
R2INDX	ET170057	2	1997	7	800	1	0	8	2
R2INDX	ET170058	1	1993	7	1000	1	1	88	1
R2INDX	ET170058	2	1993	7	1000	1	1	88	2
R2INDX	ET170058	3	1993	7	800	1	1	88	2
R2INDX	ET170058	4	1993	7	700	1	1	88	2
R2INDX	ET170058	5	1994	7	1000	1	1	88	1
R2INDX	ET170058	6	1996	7	700	1	1	88	1
R2INDX	ET170058	7	1997	7	3485	1	0	8	1
R2INDX	ET170059	1	1997	7	1000	2	0	11	1
R2INDX	ET170059	2	1997	7	170	1	1	88	2
R2INDX	ET170060	1	1997	7	600	7	0	8	1
R2INDX	ET170061	1	1997	7	370	1	0	8	2
R2INDX	ET170062	1	1997	2	3000	1	0	8	2
R2INDX	ET170063	1	1997	7	500	2	0	8	1
R2INDX	ET170064	1	1994	7	2000	1	1	88	1
R2INDX	ET170064	2	1996	7	2500	1	1	88	1
R2INDX	ET170064	3	1997	7	5000	12	0	8	1
R2INDX	ET170065	1	1997	7	1700	2	0	11	1
R2INDX	ET170066	1	1997	2	4000	1	0	8	1
R2INDX	ET170067	1	1997	2	1000	1	0	8	1
R2INDX	ET170069	1	1993	7	1000	1	1	88	1
R2INDX	ET170069	2	1993	7	2000	1	1	88	1
R2INDX	ET170069	3	1994	7	2000	1	1	88	1
R2INDX	ET170069	4	1997	7	2400	1	0	8	1
R2INDX	ET170070	1	1997	7	1000	1	0	8	3
R2INDX	ET170071	1	1996	7	2000	1	0	8	2
R2INDX	ET170072	1	1993	7	3000	2	0	8	2
R2INDX	ET170073	1	1993	7	250	2	1	88	1
R2INDX	ET170073	2	1994	7	150	2	1	88	1
R2INDX	ET170074	1	1997	7	1500	1	0	8	1
R2INDX	ET170075	1	1997	7	2000	1	0	8	1
R2INDX	ET170077	1	1996	7	3000	1	0	8	80
R2INDX	ET170078	1	1994	7	500	1	1	88	1
R2INDX	ET170078	2	1995	7	1000	1	1	88	1
R2INDX	ET170078	3	1997	7	1000	1	0	8	1
R2INDX	ET170080	1	1997	7	2000	2	0	11	1
R2INDX	ET170081	1	1998	7	1800	8	0	8	1
R2INDX	ET170082	1	1996	7	3650	1	0	8	1
R2INDX	ET170082	2	1997	7	195	1	1	88	1
R2INDX	ET170083	1	1996	7	3000	1	0	8	1
R2INDX	ET170084	1	1997	7	4000	1	0	8	1
R2INDX	ET170085	1	1997	7	1500	2	0	8	1
R2INDX	ET170086	1	1995	7	5000	1	0	8	2
R2INDX	ET170087	1	1997	7	2000	1	0	11	1
R2INDX	ET170087	2	1995	7	300	2	1	88	2
R2INDX	ET170088	1	1997	7	3000	1	0	8	1
R2INDX	ET170088	2	1997	7	400	1	0	8	1
R2INDX	ET170088	3	1998	7	800	1	0	8	2
R2INDX	ET170089	1	1997	7	2000	1	0	8	1
R2INDX	ET170090	1	1997	7	3000	1	0	8	1
R2INDX	ET170091	1	1996	7	1200	1	1	88	1
R2INDX	ET170091	2	1997	7	210	1	1	88	1
R2INDX	ET170091	3	1998	7	240	1	0	8	1
R2INDX	ET170092	1	1996	7	3000	1	0	8	1
R2INDX	ET170092	2	1997	7	500.5	1	1	88	1
R2INDX	ET170092	3	1998	7	500.5	1	0	8	1
R2INDX	ET170093	1	1996	7	4000	1	0	8	1
R2INDX	ET170093	2	1998	7	1000	1	0	8	1
R2INDX	ET170094	1	1996	7	1400	1	0	8	1
R2INDX	ET170094	2	1997	7	210	1	1	88	1
R2INDX	ET170094	3	1998	7	210	1	0	8	1
R2INDX	ET170095	1	1996	7	1170	1	1	88	1
R2INDX	ET170096	1	1993	7	1000	1	1	88	1
R2INDX	ET170096	2	1994	7	1000	1	1	88	1
R2INDX	ET170096	3	1995	7	1000	1	1	88	1
R2INDX	ET170096	4	1996	7	1000	1	1	88	1
R2INDX	ET170096	5	1997	7	2000	1	0	8	1
R2INDX	ET170097	1	1997	2	1000	1	0	8	4
R2INDX	ET170098	1	1997	7	700	2	0	8	2
R2INDX	ET170099	1	1997	99	4970	1	0	8	1
R2INDX	ET170100	1	1997	7	600	1	0	8	1
R2INDX	ET180002	1	1997	1	93.3000030517578	1	1	88	1
R2INDX	ET180004	1	1997	7	2000	1	0	8	1
R2INDX	ET180005	1	1998	3	1500	1	0	8	1
R2INDX	ET180005	2	1998	2	300	2	0	6	1
R2INDX	ET180008	1	1996	4	150	2	1	88	2
R2INDX	ET180009	1	1995	4	300	2	1	88	1
R2INDX	ET180009	2	1996	4	150	2	1	88	1
R2INDX	ET180010	1	1997	7	2500	1	0	8	2
R2INDX	ET180010	2	1994	1	500	1	1	88	2
R2INDX	ET180011	1	1998	8	100	2	1	88	1
R2INDX	ET180011	2	1997	8	200	2	1	88	1
R2INDX	ET180012	1	1993	7	1275	1	0	8	2
R2INDX	ET180013	1	1997	7	1500	1	0	8	1
R2INDX	ET180013	2	1998	1	150	1	0	6	1
R2INDX	ET180015	1	1996	7	1200	19	0	2	1
R2INDX	ET180015	2	1998	2	200	1	0	11	1
R2INDX	ET180016	1	1997	7	4000	1	0	8	1
R2INDX	ET180017	1	1994	2	70	1	1	88	1
R2INDX	ET180017	2	1995	2	70	1	1	88	1
R2INDX	ET180017	3	1996	2	70	1	1	88	1
R2INDX	ET180017	4	1998	2	100	1	0	8	1
R2INDX	ET180017	5	1997	4	300	2	1	88	1
R2INDX	ET180018	1	1995	7	1000	2	1	88	1
R2INDX	ET180018	2	1997	7	3000	1	0	8	1
R2INDX	ET180019	1	1997	3	240	1	0	8	1
R2INDX	ET180019	2	1994	2	180	2	1	88	1
R2INDX	ET180019	3	1995	2	170	2	1	88	1
R2INDX	ET180019	4	1996	2	160	2	1	88	1
R2INDX	ET180019	5	1997	2	200	2	1	88	1
R2INDX	ET180019	6	1998	2	200	2	1	88	1
R2INDX	ET180020	1	1996	7	1000	14	1	88	1
R2INDX	ET180020	2	1998	7	2000	1	0	8	1
R2INDX	ET180021	1	1995	7	1275	19	1	88	1
R2INDX	ET180023	1	1994	2	1600	1	0	12	3
R2INDX	ET180024	1	1994	7	2000	1	0	11	1
R2INDX	ET180025	1	1998	1	1800	1	0	8	1
R2INDX	ET180026	1	1993	7	1800	14	1	88	1
R2INDX	ET180026	2	1997	3	3000	1	0	8	1
R2INDX	ET180027	1	1997	7	5000	1	0	8	1
R2INDX	ET180028	1	1997	8	500	8	0	11	1
R2INDX	ET180028	2	1998	8	600	2	0	11	1
R2INDX	ET180029	1	1998	4	1000	2	0	8	1
R2INDX	ET180029	2	1996	7	1200	1	1	88	1
R2INDX	ET180031	1	1996	7	2000	1	0	8	1
R2INDX	ET180033	1	1998	7	5400	1	0	8	1
R2INDX	ET180033	2	1994	4	500	2	1	88	1
R2INDX	ET180034	1	1995	7	1000	1	0	99	16
R2INDX	ET180034	2	1996	8	500	2	0	99	16
R2INDX	ET180035	1	1997	7	5000	1	0	8	1
R2INDX	ET180036	1	1994	7	5000	1	0	8	1
R2INDX	ET180036	2	1997	1	400	1	0	8	1
R2INDX	ET180037	1	1998	7	1100	1	0	8	1
R2INDX	ET180039	1	1998	7	4000	1	0	8	1
R2INDX	ET180040	1	1997	7	2000	1	0	8	1
R2INDX	ET180041	1	1996	7	900	1	0	8	2
R2INDX	ET180041	2	1993	6	1050	1	1	88	1
R2INDX	ET180041	3	1998	2	130	1	0	8	2
R2INDX	ET180043	1	1998	4	600	2	0	11	2
R2INDX	ET180044	1	1994	2	1600	1	0	12	1
R2INDX	ET180045	1	1996	1	2170	1	0	8	1
R2INDX	ET180047	1	1997	7	800	14	1	88	1
R2INDX	ET180047	2	1998	3	4000	1	0	8	1
R2INDX	ET180048	1	1995	6	2500	1	0	8	1
R2INDX	ET180049	1	1997	7	600	2	0	8	1
R2INDX	ET180050	1	1994	6	1000	14	1	88	1
R2INDX	ET180050	2	1996	6	800	1	1	88	1
R2INDX	ET180051	1	1994	7	1000	1	1	88	1
R2INDX	ET180051	2	1996	3	480	1	0	8	1
R2INDX	ET180052	1	1997	7	1000	1	1	88	1
R2INDX	ET180052	2	1995	8	400	2	1	88	1
R2INDX	ET180052	3	1997	2	78	1	1	88	1
R2INDX	ET180052	4	1998	2	92	1	1	88	1
R2INDX	ET180053	1	1995	7	800	1	1	88	1
R2INDX	ET180053	2	1996	7	800	1	1	88	1
R2INDX	ET180053	3	1998	7	1000	1	0	8	1
R2INDX	ET180054	1	1997	7	1340	1	0	8	1
R2INDX	ET180055	1	1996	7	600	1	0	11	1
R2INDX	ET180055	2	1997	3	5000	1	0	8	1
R2INDX	ET180056	1	1994	8	1100	2	1	88	1
R2INDX	ET180056	2	1996	3	1484	1	0	8	1
R2INDX	ET180057	1	1997	8	1500	1	1	88	1
R2INDX	ET180057	2	1998	3	4500	1	0	8	1
R2INDX	ET180058	1	1998	4	1000	18	0	9	1
R2INDX	ET180058	2	1996	7	700	1	1	88	1
R2INDX	ET180059	1	1997	7	1500	1	0	8	1
R2INDX	ET180060	1	1997	7	2500	1	0	8	1
R2INDX	ET180060	2	1997	2	200	2	1	88	1
R2INDX	ET180061	1	1995	7	2200	1	0	8	1
R2INDX	ET180062	1	1997	7	1350	1	0	8	1
R2INDX	ET180063	1	1997	3	1440	1	0	8	1
R2INDX	ET180063	2	1998	8	500	2	0	11	1
R2INDX	ET180064	1	1998	7	1300	1	0	8	1
R2INDX	ET180065	1	1998	7	3500	1	0	8	1
R2INDX	ET180065	2	1998	8	700	10	0	11	1
R2INDX	ET180066	1	1998	7	3360	1	1	88	1
R2INDX	ET180067	1	1996	7	290	2	1	88	1
R2INDX	ET180068	1	1994	1	160	1	1	88	1
R2INDX	ET180068	2	1995	1	160	1	1	88	1
R2INDX	ET180068	3	1996	1	160	1	1	88	1
R2INDX	ET180068	4	1997	1	180	1	1	88	1
R2INDX	ET180068	5	1998	1	180	1	1	88	1
R2INDX	ET180071	1	1997	7	1500	1	0	8	1
R2INDX	ET180072	1	1998	7	2770	1	0	8	1
R2INDX	ET180072	2	1996	7	1000	1	1	88	1
R2INDX	ET180073	1	1996	7	1420	1	0	88	1
R2INDX	ET180076	1	1998	4	1000	7	0	11	1
R2INDX	ET180077	1	1994	4	1700	19	0	6	1
R2INDX	ET180081	1	1997	7	5000	1	0	8	1
R2INDX	ET180082	1	1994	7	1000	14	1	88	1
R2INDX	ET180082	2	1997	3	1900	1	0	8	1
R2INDX	ET180083	1	1996	7	1600	1	0	8	1
R2INDX	ET180083	2	1999	4	300	2	0	8	1
R2INDX	ET180084	1	1998	77	3550	1	0	8	1
R2INDX	ET180085	1	1994	2	80	2	1	88	1
R2INDX	ET180085	2	1995	2	80	2	1	88	1
R2INDX	ET180085	3	1996	2	80	2	1	88	1
R2INDX	ET180085	4	1997	2	100	2	1	88	1
R2INDX	ET180085	5	1998	2	100	2	1	88	1
R2INDX	ET180085	6	1995	1	90	1	1	88	1
R2INDX	ET180085	7	1996	1	102	1	1	88	1
R2INDX	ET180085	8	1997	1	105	1	1	88	1
R2INDX	ET180085	9	1998	4	200	1	0	6	1
R2INDX	ET180087	1	1997	7	3000	1	0	8	1
R2INDX	ET180087	2	1994	7	300	2	1	88	1
R2INDX	ET180088	1	1995	7	1000	14	1	88	1
R2INDX	ET180089	1	1998	1	150	1	0	8	3
R2INDX	ET180089	2	1998	8	50	2	0	8	4
R2INDX	ET180090	1	1994	6	1000	1	1	88	1
R2INDX	ET180091	1	1997	7	3000	1	0	8	1
R2INDX	ET180092	1	1996	7	1360	1	0	8	1
R2INDX	ET180093	1	1996	7	1000	8	0	12	2
R2INDX	ET180093	2	1997	7	500	8	0	12	2
R2INDX	ET180094	1	1998	7	3300	1	0	8	1
R2INDX	ET180095	1	1997	7	1000	1	0	8	4
R2INDX	ET180095	2	1998	8	700	2	0	6	4
R2INDX	ET180096	1	1996	7	1300	1	0	8	1
R2INDX	ET180096	2	1997	2	45	1	1	88	2
R2INDX	ET180096	3	1998	2	190	1	0	8	2
R2INDX	ET180097	1	1998	8	370	2	0	8	1
R2INDX	ET180097	2	1998	2	195	1	1	88	1
R2INDX	ET180100	1	1998	2	95	1	0	8	5
R2INDX	ET180100	2	1996	1	85	1	1	88	5
R2INDX	ET190001	1	1993	7	1000	19	0	8	1
R2INDX	ET190003	1	1998	7	1500	4	0	8	1
R2INDX	ET190004	1	1996	7	1300	4	1	88	2
R2INDX	ET190004	2	1998	3	3600	1	0	8	2
R2INDX	ET190005	1	1996	3	5000	17	1	88	1
R2INDX	ET190008	1	1996	4	200	2	0	11	1
R2INDX	ET190014	1	1996	3	2600	1	0	8	2
R2INDX	ET190016	1	1994	7	2000	8	1	88	1
R2INDX	ET190016	2	1999	4	1000	12	0	8	1
R2INDX	ET190017	1	1998	7	10000	19	0	8	2
R2INDX	ET190017	2	1995	7	2500	19	1	88	1
R2INDX	ET190017	3	1994	7	1000	19	1	88	2
R2INDX	ET190018	1	1998	7	3000	8	0	8	1
R2INDX	ET190020	1	1998	7	1000	3	0	8	1
R2INDX	ET190021	1	1999	6	13000	3	0	8	1
R2INDX	ET190024	1	1998	2	1000	19	0	8	3
R2INDX	ET190025	1	1995	7	4000	77	0	3	1
R2INDX	ET190026	1	1996	3	2200	4	0	3	1
R2INDX	ET190034	1	1995	7	2500	8	1	88	1
R2INDX	ET190034	2	1997	7	2500	8	1	88	1
R2INDX	ET190034	3	1999	7	3500	8	0	8	1
R2INDX	ET190035	1	1999	7	4000	19	0	8	2
R2INDX	ET190039	1	1997	7	2000	4	0	8	1
R2INDX	ET190040	1	1997	8	200	2	1	88	2
R2INDX	ET190041	1	1996	7	1500	3	1	88	1
R2INDX	ET190041	2	1999	8	500	18	0	11	1
R2INDX	ET190043	1	1994	7	5000	1	0	6	1
R2INDX	ET190045	1	1998	8	500	3	1	88	2
R2INDX	ET190048	1	1998	7	4500	3	0	8	1
R2INDX	ET190049	1	1996	7	2000	19	1	88	2
R2INDX	ET190049	2	1997	7	3000	19	1	88	2
R2INDX	ET190049	3	1998	7	5000	19	0	8	2
R2INDX	ET190050	1	1999	7	5000	5	0	8	5
R2INDX	ET190051	1	1996	7	1500	1	1	88	1
R2INDX	ET190052	1	1997	6	1500	4	1	88	2
R2INDX	ET190052	2	1999	6	1500	4	0	8	2
R2INDX	ET190054	1	1998	7	1000	4	0	8	1
R2INDX	ET190055	1	1997	8	4000	8	0	3	1
R2INDX	ET190057	1	1999	6	50000	19	0	8	1
R2INDX	ET190060	1	1993	7	1500	4	1	88	2
R2INDX	ET190061	1	1995	7	1000	2	1	88	1
R2INDX	ET190063	1	1995	7	5000	1	1	88	1
R2INDX	ET190065	1	1998	7	5000	3	0	8	8
R2INDX	ET190066	1	1996	6	1000	2	1	88	1
R2INDX	ET190069	1	1998	7	1300	1	0	8	1
R2INDX	ET190070	1	1999	8	300	2	0	11	1
R2INDX	ET190074	1	1997	7	5000	4	1	88	3
R2INDX	ET190074	2	1998	7	14000	4	0	8	3
R2INDX	ET190079	1	1997	8	200	2	0	11	4
R2INDX	ET190079	2	1998	8	300	2	0	11	4
R2INDX	ET190080	1	1999	6	1000	2	0	8	1
R2INDX	ET190082	1	1995	7	500	3	1	88	1
R2INDX	ET190082	2	1997	8	1100	16	0	11	1
R2INDX	ET190082	3	1998	8	700	16	0	11	1
R2INDX	ET190084	1	1996	8	400	3	1	88	16
R2INDX	ET190084	2	1997	8	500	3	1	88	16
R2INDX	ET190084	3	1998	7	3000	3	0	8	16
R2INDX	ET190085	1	1994	8	50	2	0	11	1
R2INDX	ET190085	2	1998	8	100	2	0	11	1
R2INDX	ET190086	1	1995	7	1000	3	1	88	2
R2INDX	ET190086	2	1996	7	1500	3	1	88	2
R2INDX	ET190086	3	1997	7	2000	3	1	88	2
R2INDX	ET190086	4	1998	7	2500	3	1	88	2
R2INDX	ET190086	5	1999	7	5000	3	0	8	2
R2INDX	ET190087	1	1994	7	2500	19	1	88	1
R2INDX	ET190089	1	1996	7	500	19	1	88	1
R2INDX	ET190089	2	1997	7	1000	19	1	88	1
R2INDX	ET190089	3	1997	7	1000	19	0	8	1
R2INDX	ET190091	1	1994	7	5000	3	1	88	80
R2INDX	ET190091	2	1995	7	5000	3	1	88	80
R2INDX	ET190091	3	1997	7	20000	3	1	88	80
R2INDX	ET190091	4	1999	7	30000	3	0	8	80
R2INDX	ET190093	1	1997	7	1500	3	1	88	1
R2INDX	ET190093	2	1998	7	1000	3	0	8	1
R2INDX	ET190094	1	1997	8	7000	3	1	88	1
R2INDX	ET190094	2	1998	8	5000	3	1	88	1
R2INDX	ET190096	1	1996	6	1000	3	0	11	2
R2INDX	ET190098	1	1994	7	1500	19	1	88	1
R2INDX	ET190100	1	1998	7	3600	19	0	8	1
R2INDX	ET190100	2	1996	4	900	19	0	11	1
R2INDX	ET200002	1	1996	3	2000	14	0	8	1
R2INDX	ET200003	1	1997	3	5000	1	0	8	1
R2INDX	ET200004	1	1996	7	1600	1	1	88	1
R2INDX	ET200005	1	1997	7	3000	1	0	8	3
R2INDX	ET200006	1	1999	7	4000	10	0	8	1
R2INDX	ET200009	1	1996	77	150	2	0	11	1
R2INDX	ET200009	2	1998	5	3000	4	0	8	1
R2INDX	ET200011	1	1995	3	1100	1	0	8	2
R2INDX	ET200012	1	1996	7	700	1	0	8	1
R2INDX	ET200013	1	1997	7	3000	1	0	8	1
R2INDX	ET200014	1	1994	7	140	1	1	88	1
R2INDX	ET200014	2	1995	7	140	1	1	88	1
R2INDX	ET200014	3	1996	7	3000	1	0	8	1
R2INDX	ET200014	4	1996	7	150	1	1	88	1
R2INDX	ET200014	5	1997	7	150	1	1	88	1
R2INDX	ET200014	6	1998	7	150	1	0	8	1
R2INDX	ET200015	1	1997	7	3800	1	0	8	2
R2INDX	ET200016	1	1997	7	3200	1	0	8	1
R2INDX	ET200018	1	1997	3	2400	1	0	8	2
R2INDX	ET200019	1	1997	7	2000	1	0	8	1
R2INDX	ET200020	1	1997	7	1000	8	0	8	1
R2INDX	ET200021	1	1998	7	6800	1	0	8	2
R2INDX	ET200024	1	1994	7	1750	1	0	8	1
R2INDX	ET200024	2	1995	7	150	1	1	88	1
R2INDX	ET200024	3	1996	7	150	1	1	88	1
R2INDX	ET200024	4	1997	7	150	1	1	88	1
R2INDX	ET200024	5	1998	7	150	1	0	8	1
R2INDX	ET200026	1	1995	7	4000	1	0	8	1
R2INDX	ET200028	1	1997	7	2040	1	0	8	1
R2INDX	ET200029	1	1997	7	2300	1	0	8	1
R2INDX	ET200029	2	1998	8	200	7	0	8	1
R2INDX	ET200030	1	1997	7	1280	1	0	8	1
R2INDX	ET200033	1	1996	7	3100	8	0	8	1
R2INDX	ET200035	1	1994	7	280	1	1	88	80
R2INDX	ET200035	2	1995	7	280	1	1	88	80
R2INDX	ET200035	3	1996	7	280	1	1	88	80
R2INDX	ET200035	4	1997	7	2080	1	0	8	80
R2INDX	ET200035	5	1998	7	300	1	0	8	80
R2INDX	ET200036	1	1994	7	170	1	1	88	1
R2INDX	ET200036	2	1995	7	170	1	1	88	1
R2INDX	ET200036	3	1996	7	170	1	1	88	1
R2INDX	ET200036	4	1996	3	2000	1	0	8	80
R2INDX	ET200036	5	1996	3	1100	1	0	8	80
R2INDX	ET200036	6	1997	7	170	1	1	88	1
R2INDX	ET200036	7	1998	7	180	1	0	8	1
R2INDX	ET200037	1	1995	7	1000	14	1	88	1
R2INDX	ET200037	2	1997	7	2200	14	0	8	1
R2INDX	ET200038	1	1997	7	2000	14	0	8	2
R2INDX	ET200039	1	1997	7	1300	1	1	8	1
R2INDX	ET200040	1	1997	7	700	2	0	8	1
R2INDX	ET200041	1	1997	7	1700	8	0	8	1
R2INDX	ET200042	1	1997	7	1800	1	0	8	1
R2INDX	ET200043	1	1996	1	3000	2	0	8	2
R2INDX	ET200044	1	1997	7	2000	8	0	8	1
R2INDX	ET200045	1	1996	1	1100	1	0	11	1
R2INDX	ET200045	2	1998	1	500	1	1	88	1
R2INDX	ET200046	1	1997	7	1000	2	0	8	1
R2INDX	ET200046	2	1998	7	600	2	0	8	1
R2INDX	ET200047	1	1997	7	3900	1	0	8	1
R2INDX	ET200049	1	1997	7	2400	1	0	1	1
R2INDX	ET200049	2	1995	2	200	5	1	88	2
R2INDX	ET200049	3	1999	4	300	8	1	88	1
R2INDX	ET200050	1	1997	7	1600	1	0	8	1
R2INDX	ET200052	1	1997	7	2000	1	0	8	1
R2INDX	ET200053	1	1995	7	2500	1	0	8	1
R2INDX	ET200054	1	1996	7	1970	1	0	8	1
R2INDX	ET200055	1	1995	7	1500	1	0	8	1
R2INDX	ET200055	2	1995	4	150	8	1	88	2
R2INDX	ET200055	3	1996	8	180	2	1	88	1
R2INDX	ET200055	4	1998	2	600	1	0	9	1
R2INDX	ET200057	1	1997	7	710	1	1	88	1
R2INDX	ET200058	1	1997	7	1270	1	0	8	1
R2INDX	ET200059	1	1996	7	1400	1	0	11	1
R2INDX	ET200060	1	1998	7	2400	1	0	8	1
R2INDX	ET200061	1	1997	7	1700	14	0	8	1
R2INDX	ET200062	1	1997	7	2000	1	0	8	2
R2INDX	ET200063	1	1998	8	310	1	0	8	1
R2INDX	ET200064	1	1994	7	240	1	1	88	1
R2INDX	ET200064	2	1995	7	240	1	1	88	1
R2INDX	ET200064	3	1995	7	1500	1	0	8	2
R2INDX	ET200064	4	1996	7	240	1	1	88	1
R2INDX	ET200064	5	1997	7	250	1	1	88	1
R2INDX	ET200064	6	1998	7	250	1	0	8	1
R2INDX	ET200065	1	1997	7	770	1	0	8	1
R2INDX	ET200065	2	1997	7	1100	1	0	8	1
R2INDX	ET200066	1	1997	7	2600	1	0	8	1
R2INDX	ET200067	1	1997	7	500	1	0	8	1
R2INDX	ET200067	2	1997	8	800	2	0	11	1
R2INDX	ET200068	1	1997	7	2200	1	0	8	1
R2INDX	ET200069	1	1997	7	1000	1	0	8	1
R2INDX	ET200071	1	1997	7	3800	1	0	8	1
R2INDX	ET200072	1	1997	7	3000	1	0	8	1
R2INDX	ET200073	1	1994	7	1600	1	0	8	1
R2INDX	ET200075	1	1997	7	3000	1	0	8	1
R2INDX	ET200076	1	1998	2	300	1	0	8	1
R2INDX	ET200077	1	1997	7	2000	1	0	8	1
R2INDX	ET200079	1	1995	7	560	1	0	8	1
R2INDX	ET200080	1	1995	7	2500	19	1	88	1
R2INDX	ET200080	2	1997	7	3000	1	0	8	1
R2INDX	ET200081	1	1996	7	500	1	1	88	1
R2INDX	ET200082	1	1998	7	2000	14	0	8	1
R2INDX	ET200083	1	1998	8	300	14	0	11	1
R2INDX	ET200083	2	1998	8	200	2	0	11	2
R2INDX	ET200084	1	1993	7	1000	1	1	88	1
R2INDX	ET200084	2	1998	7	700	1	0	8	1
R2INDX	ET200085	1	1996	3	1970	1	0	8	1
R2INDX	ET200086	1	1997	7	1200	1	0	8	1
R2INDX	ET200087	1	1997	1	1270	1	0	8	1
R2INDX	ET200087	2	1997	1	700	1	0	8	1
R2INDX	ET200088	1	1997	7	1900	1	0	8	1
R2INDX	ET200089	1	1997	7	3600	1	0	8	1
R2INDX	ET200090	1	1994	7	140	3	1	88	1
R2INDX	ET200090	2	1995	7	140	3	1	88	1
R2INDX	ET200090	3	1996	7	140	3	1	88	1
R2INDX	ET200090	4	1997	7	150	3	1	88	1
R2INDX	ET200090	5	1998	7	150	3	0	8	1
R2INDX	ET200091	1	1996	7	2010	1	1	88	1
R2INDX	ET200091	2	1998	7	500	1	0	8	1
R2INDX	ET200092	1	1998	7	2000	1	0	8	1
R2INDX	ET200093	1	1996	7	900	1	0	8	2
R2INDX	ET200095	1	1996	7	1600	1	1	88	1
R2INDX	ET200095	2	1998	7	600	1	0	8	1
R2INDX	ET200097	1	1994	7	1200	1	1	88	1
R2INDX	ET200097	2	1997	7	900	1	0	8	1
R2INDX	ET200098	1	1994	7	280	1	1	88	1
R2INDX	ET200098	2	1995	7	280	1	1	88	1
R2INDX	ET200098	3	1995	7	3000	1	0	8	80
R2INDX	ET200098	4	1996	7	280	1	1	88	1
R2INDX	ET200098	5	1997	7	280	1	1	88	1
R2INDX	ET200098	6	1997	7	750	1	0	8	2
R2INDX	ET200098	7	1998	7	300	1	0	8	1
R2INDX	ET200098	8	1998	7	1333	1	0	8	80
R2INDX	ET200100	1	1997	7	3400	1	0	11	1
