FORMNO	CHILDID	CDINT	EVERSCH	ENRSCH	SINGLSEX	SCTYPE	GRADNOW	TMSCHMIN	TRANSSCH	DANGSCH	SCHRISK1	SCHRISK2	SCHRISK3	MISSCH	WMISSC1	WMISSC2	WMISSC3	SEAMIS01	SEAMIS02	SEAMIS03	BESTSCH1	BESTSCH2	BESTSCH3	WORSTSC1	WORSTSC2	WORSTSC3	GRADCOMP	AGESTOP	XSINGLSX	XSCTYPE	XTMSCHMN	XTRNSSCH	XDANGSCH	XSCHRISK	SCHWHY1	SCHWHY2	SCHWHY3	CSLEEP	CCHCARE	CHHCHORE	CNPAYWRK	CPAYWORK	CSCHOOL	CSTUDY	CPLAY	CHLDWORK	PAYLIKE1	PAYLIKE2	PAYLIKE3	PYNOLIK1	PYNOLIK2	PYNOLIK3	SCHWRK	SCHMISS	WRKINJ	WRKINJ1	WRKINJ2	WRKINJ3	CHEALTHY	CFODFRQ1	CFODFRQ2	CFODFRQ3	CFODFRQ4	CFODFRQ5	CFODFRQ6	CFODFRQ7	CFOODTOT	CFDDIV01	CFDDIV02	CFDDIV03	CFDDIV04	CFDDIV05	CFDDIV06	CFDDIV07	CFDDIV08	CFDDIV09	CFDDIV10	CFDDIV11	CFDIVTOT	MENARCHE	VOICE	HAIRCHIN	CANYHELP	WHOHELP	CHELP01	CHELP02	CHELP03	CHELP04	CHELP05	CHELP06	FRIEND	LEAD	INCGAME	HARDTALK	HELPCHLD	UNDERFIF	WORKWITH	WOTALK	WOHELP	PAYTALK	GRPMEM01	GRPMEM02	GRPMEM03	GRPMEM04	GRPMEM05	GRPMEM06	GRPMEM07	GRPMEM08	GRPATT01	GRPATT02	GRPATT03	GRPATT04	GRPATT05	GRPATT06	GRPATT07	GRPATT08	CFAMSON	CLADDER	CFARLAD	CHLPMV1	CHLPMV2	CHLPMV3	CHLPDWN1	CHLPDWN2	CHLPDWN3	CFAMDTR	CSCUSEFL	CNSCUSE	CHFUTURE	CGRDLIKE	CEXPGRAD	CYDRPOT1	CYDRPOT2	CYDRPOT3	TR1	TR2	TR3	SV1	SV2	TR4	SV5	SV6	AG1	AG2	AG3	PS1	PS2	PS7	PS3	SD1	SD2	WHYBAD1	WHYBAD2	WHYBAD3	PS4	PS8	SD3	AG4	SD4	PS5	SD5	TEABAD1	TEABAD2	TEABAD3	PS6	AG5	PS9	INHEAR01	INHEAR02	INHEAR03	INFSRC01	INFSRC02	INFSRC03	OBEY	NOTALK	LOVED	NOSUPP	SPEAK	FAIRPUN	SISLESS	TIMATT	BROLESS	BROFREE	SISFREE	PARWOR	DECISION	PARDEC	WHATDEC	MINDS	AMBITION	CCIRCUM1	CCIRCUM2	CREAS1	CREAS2	CRELCIRC	PPVTLOW	PPVTHIGH	STRTHRPP	STRTMNPP	PPVT001	PPVT002	PPVT003	PPVT004	PPVT005	PPVT006	PPVT007	PPVT008	PPVT009	PPVT010	PPVT011	PPVT012	SET01ERR	PPVT013	PPVT014	PPVT015	PPVT016	PPVT017	PPVT018	PPVT019	PPVT020	PPVT021	PPVT022	PPVT023	PPVT024	SET02ERR	PPVT025	PPVT026	PPVT027	PPVT028	PPVT029	PPVT030	PPVT031	PPVT032	PPVT033	PPVT034	PPVT035	PPVT036	SET03ERR	PPVT037	PPVT038	PPVT039	PPVT040	PPVT041	PPVT042	PPVT043	PPVT044	PPVT045	PPVT046	PPVT047	PPVT048	SET04ERR	PPVT049	PPVT050	PPVT051	PPVT052	PPVT053	PPVT054	PPVT055	PPVT056	PPVT057	PPVT058	PPVT059	PPVT060	SET05ERR	PPVT061	PPVT062	PPVT063	PPVT064	PPVT065	PPVT066	PPVT067	PPVT068	PPVT069	PPVT070	PPVT071	PPVT072	SET06ERR	PPVT073	PPVT074	PPVT075	PPVT076	PPVT077	PPVT078	PPVT079	PPVT080	PPVT081	PPVT082	PPVT083	PPVT084	SET07ERR	PPVT085	PPVT086	PPVT087	PPVT088	PPVT089	PPVT090	PPVT091	PPVT092	PPVT093	PPVT094	PPVT095	PPVT096	SET08ERR	PPVT097	PPVT098	PPVT099	PPVT100	PPVT101	PPVT102	PPVT103	PPVT104	PPVT105	PPVT106	PPVT107	PPVT108	SET09ERR	PPVT109	PPVT110	PPVT111	PPVT112	PPVT113	PPVT114	PPVT115	PPVT116	PPVT117	PPVT118	PPVT119	PPVT120	SET10ERR	PPVT121	PPVT122	PPVT123	PPVT124	PPVT125	PPVT126	PPVT127	PPVT128	PPVT129	PPVT130	PPVT131	PPVT132	SET11ERR	PPVT133	PPVT134	PPVT135	PPVT136	PPVT137	PPVT138	PPVT139	PPVT140	PPVT141	PPVT142	PPVT143	PPVT144	SET12ERR	PPVT145	PPVT146	PPVT147	PPVT148	PPVT149	PPVT150	PPVT151	PPVT152	PPVT153	PPVT154	PPVT155	PPVT156	SET13ERR	PPVT157	PPVT158	PPVT159	PPVT160	PPVT161	PPVT162	PPVT163	PPVT164	PPVT165	PPVT166	PPVT167	PPVT168	SET14ERR	PPVT169	PPVT170	PPVT171	PPVT172	PPVT173	PPVT174	PPVT175	PPVT176	PPVT177	PPVT178	PPVT179	PPVT180	SET15ERR	PPVT181	PPVT182	PPVT183	PPVT184	PPVT185	PPVT186	PPVT187	PPVT188	PPVT189	PPVT190	PPVT191	PPVT192	SET16ERR	PPVT193	PPVT194	PPVT195	PPVT196	PPVT197	PPVT198	PPVT199	PPVT200	PPVT201	PPVT202	PPVT203	PPVT204	SET17ERR	FINHRPP	FINMNPP	CEILING	MINERR	language1	language2	source	score_ppvt	rscorelang_ppvt	CONDPP	YNOADQ01	YNOADQ02	PPFWLANG	PPCDLANG	STRTHRWM	STRTMRWM	LEVLREAD	LEVLWRIT	MATH01	MATH02	MATH03	MATH04	MATH05	MATH06	MATH07	MATH08	MATH09	MATH10	score_math	rscorelang_math	FINHRRWM	FINMNRWM	CONDRWAQ	YNORWM01	YNORWM02
R28YRS	IN051030	3/29/2007	1	1	0	1	7	15	5	0	88	88	88	1	16	88	88	7	88	88	9	1	88	29	88	88	88	88	88	88	-88	88	88	88	88	88	88	10	0	0	0	0	6	2	2	0	88	88	88	88	88	88	1	0	1	11	88	88	1	0	1	0	1	0	0	1	3	1	1	0	0	1	0	0	1	1	1	1	7	0	88	88	1	1	1	1	1	1	1	1	9	3	1	3	2	88	88	88	88	88	0	0	0	0	0	0	0	0	88	88	88	88	88	88	88	88	2	5	6	1	88	88	88	88	88	2	1	88	37	13	1	88	88	88	2	2	1	1	1	1	2	1	1	1	1	1	4	4	1	1	4	88	88	88	4	4	1	1	4	1	4	88	88	88	88	88	88	0	0	0	88	88	88	1	4	1	4	1	4	4	1	77	77	4	4	0	88	88	88	37	3	3	88	88	4	13	180	17	5	88	88	88	88	88	88	88	88	88	88	88	88	88	2	1	3	1	3	2	1	4	3	4	2	4	0	1	3	4	4	3	3	3	2	2	3	4	2	4	1	4	3	4	2	4	3	4	4	2	3	1	3	3	1	1	4	1	2	2	1	2	3	3	4	4	4	1	2	3	3	4	1	1	3	2	3	4	5	2	4	3	4	1	3	2	1	2	1	3	4	2	2	4	1	4	4	1	4	3	3	3	3	1	3	2	2	4	3	2	3	2	4	1	4	1	2	5	4	1	2	3	1	1	4	2	3	2	4	2	4	1	4	3	1	2	4	2	1	3	1	4	3	5	3	2	3	4	1	1	1	3	2	2	2	3	4	4	3	2	4	2	3	4	1	2	4	1	4	3	2	2	4	3	1	1	1	1	3	2	1	4	6	2	2	4	2	2	1	3	1	3	3	1	1	8	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	17	30	180	56	1	1	3	85	284.315002441406	1	88	88	21	21	16	30	4	3	419	59	14	2	2	1	2	1	7	400	7	299.55126953125	16	55	1	88	88
R28YRS	IN051031	3/29/2007	1	1	0	1	8	45	5	1	1	88	88	0	88	88	88	88	88	88	1	16	14	9	15	88	88	88	88	88	-88	88	88	88	88	88	88	10	0	1	0	0	7	2	4	0	88	88	88	88	88	88	1	0	1	16	88	88	2	0	1	0	1	0	1	1	4	1	1	0	1	1	0	0	1	1	0	1	7	0	88	88	1	1	1	1	1	1	1	1	7	2	1	3	2	88	88	88	88	88	0	0	0	0	0	0	0	0	88	88	88	88	88	88	88	88	2	4	6	15	16	88	88	88	88	2	1	88	14	14	1	88	88	88	2	2	1	1	1	1	1	1	1	1	2	1	4	4	1	1	4	88	88	88	4	4	1	1	4	2	4	88	88	88	88	88	88	0	1	0	88	3	88	1	4	1	4	1	1	77	1	77	77	77	77	0	88	88	88	14	3	4	9	5	4	73	204	16	10	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	2	4	3	1	1	3	2	1	2	4	3	4	0	4	4	1	4	2	1	4	2	3	3	3	1	3	2	2	4	3	2	4	3	4	1	1	1	2	4	4	2	3	3	3	1	4	2	1	2	4	4	2	2	4	3	2	3	1	2	1	4	1	1	3	1	3	2	1	4	1	1	2	4	2	3	2	3	1	4	2	2	3	2	1	4	2	2	2	1	4	4	2	2	4	3	4	2	2	1	4	2	3	3	2	4	2	4	3	1	4	3	4	3	3	4	1	5	4	2	4	4	1	3	2	4	2	3	1	2	2	3	1	3	4	3	4	3	1	1	4	3	2	6	16	45	204	29	1	1	3	116	355.946990966797	1	88	88	21	21	16	50	4	3	419	45	2	2	1	2	2	4	7	400	5	281.094390869141	17	10	1	88	88
R28YRS	IN051032	3/30/2007	1	1	1	3	7	2	1	0	88	88	88	0	88	88	88	88	88	88	1	10	88	29	88	88	88	88	88	88	-88	88	88	88	88	88	88	10	0	0	0	0	6	3	1	0	88	88	88	88	88	88	1	0	0	88	88	88	1	1	0	0	1	0	0	1	3	1	0	1	1	0	0	0	1	1	1	1	7	0	88	88	1	1	1	1	1	1	1	1	7	2	1	1	2	88	88	88	88	88	0	0	0	0	0	0	0	0	88	88	88	88	88	88	88	88	2	3	5	15	88	88	88	88	88	2	1	88	37	13	1	88	88	88	1	2	1	1	2	1	77	1	1	1	1	1	4	77	1	1	4	88	88	88	4	4	1	1	4	1	4	88	88	88	88	88	88	1	0	0	3	88	88	1	4	1	4	1	4	77	1	4	4	77	4	0	88	88	88	37	4	4	88	88	4	13	180	16	40	88	88	88	88	88	88	88	88	88	88	88	88	88	2	1	3	1	3	2	1	4	3	4	2	4	0	1	3	4	4	1	2	3	2	2	2	1	3	2	3	4	3	1	2	1	3	1	1	2	3	1	3	3	1	2	2	3	4	1	1	2	1	3	4	5	4	1	2	3	3	1	2	1	4	2	2	3	4	2	4	3	3	1	3	2	1	2	4	3	1	2	2	3	1	4	4	4	4	3	3	3	3	1	5	1	2	3	3	4	4	3	4	1	3	2	2	6	4	2	3	3	1	1	1	3	2	2	4	4	4	2	3	2	2	3	1	2	1	4	1	1	3	3	3	2	3	4	1	2	1	3	2	3	2	3	4	4	4	2	3	2	1	2	2	2	2	1	1	6	2	2	2	1	4	4	4	1	2	2	1	3	7	1	2	4	1	3	1	4	1	3	3	3	1	9	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	17	0	180	61	1	1	3	83	280.792114257813	0	2	88	21	21	17	40	4	3	419	45	14	2	2	4	2	4	7	400	7	326.053466796875	17	40	1	88	88
R28YRS	IN051033	3/29/2007	1	1	0	3	7	5	1	0	88	88	88	0	88	88	88	88	88	88	1	12	5	29	88	88	88	88	88	88	-88	88	88	88	88	88	88	10	0	1	0	0	4	3	5	0	88	88	88	88	88	88	1	0	0	88	88	88	1	0	1	0	1	1	1	0	4	1	1	1	0	0	0	0	1	0	1	1	6	88	11	0	1	2	1	1	1	1	1	1	8	1	1	3	1	88	88	88	88	88	0	0	0	0	0	0	0	0	88	88	88	88	88	88	88	88	2	5	5	88	88	88	88	88	88	2	1	88	40	14	1	88	88	88	1	1	1	1	1	1	1	1	1	1	1	1	4	88	1	1	4	88	88	88	4	4	1	1	4	1	4	88	88	88	88	88	88	0	1	0	88	1	88	1	4	1	4	1	1	77	1	4	4	77	4	0	88	88	88	11	2	3	6	9	4	73	204	9	40	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	2	4	3	1	1	3	2	1	2	4	3	4	0	1	4	1	4	2	1	4	2	3	2	3	1	2	2	1	3	3	4	4	1	4	1	2	1	2	5	4	1	3	3	3	1	1	2	1	2	4	4	4	2	4	3	2	2	1	2	1	4	1	4	3	1	3	2	3	4	1	2	4	2	2	1	2	3	4	4	3	2	3	1	3	4	2	2	2	1	4	1	2	2	1	3	4	1	2	1	4	2	3	3	2	1	2	1	3	1	3	3	4	4	3	4	3	6	4	2	3	4	1	3	2	2	3	1	1	2	4	1	3	3	1	3	4	3	1	1	2	3	1	5	10	1	204	34	1	1	3	115	352.130554199219	1	88	88	21	21	10	11	4	3	419	45	14	2	2	1	2	4	7	400	8	362.493957519531	10	20	1	88	88
R28YRS	IN051034	3/29/2007	1	1	0	3	7	5	1	0	88	88	88	0	88	88	88	88	88	88	1	15	10	18	9	88	88	88	88	88	-88	88	88	88	88	88	88	9	0	2	0	0	7	4	2	0	88	88	88	88	88	88	1	0	0	88	88	88	2	0	1	1	1	1	1	0	5	1	1	0	1	1	0	1	1	0	0	1	7	11	88	88	1	1	1	1	1	1	1	1	12	2	1	3	2	88	88	88	88	88	0	0	0	0	0	0	0	0	88	88	88	88	88	88	88	88	2	2	4	12	15	88	88	88	88	2	1	88	37	14	1	88	88	88	1	2	1	1	2	1	3	1	1	2	1	2	4	77	1	1	4	88	88	88	4	4	1	2	4	2	4	88	88	88	88	88	88	0	1	0	88	2	88	1	4	1	4	2	3	77	1	3	4	77	4	0	88	88	88	37	4	4	88	88	4	1	180	9	45	4	3	1	1	4	1	2	3	4	2	2	3	0	2	1	3	1	3	2	3	4	1	3	1	4	4	1	3	4	4	1	3	3	1	2	1	4	3	2	2	4	3	4	2	4	3	2	3	3	3	1	5	3	2	1	2	1	2	1	3	3	3	3	1	5	4	1	2	3	3	4	1	1	4	2	2	2	5	2	4	3	1	1	3	2	1	1	4	1	4	2	2	3	1	3	2	1	4	2	3	1	3	1	4	2	2	4	3	2	3	4	4	1	4	1	3	4	4	1	3	3	1	1	4	4	3	2	2	4	5	3	4	3	2	3	1	2	1	4	2	4	1	3	3	2	2	2	1	1	1	1	2	3	2	2	5	4	3	2	4	1	3	4	2	3	4	1	1	5	2	3	1	3	4	1	4	1	3	2	3	3	4	3	2	4	2	2	1	2	4	4	2	2	2	11	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	10	25	180	64	1	1	3	81	277.562805175781	1	88	88	21	21	10	35	4	3	419	45	14	2	2	1	2	1	7	60	7	326.053466796875	10	55	1	88	88
R28YRS	IN051035	3/29/2007	1	1	0	3	7	5	1	0	88	88	88	0	88	88	88	88	88	88	1	3	5	29	88	88	88	88	88	88	-88	88	88	88	88	88	88	9	0	1	1	0	4	4	4	0	88	88	88	88	88	88	1	0	0	88	88	88	1	0	1	0	1	0	1	0	3	1	1	1	0	1	0	0	1	0	0	1	6	88	12	0	1	1	1	1	1	1	1	1	6	1	1	3	1	88	88	88	88	88	0	0	0	0	0	0	0	0	88	88	88	88	88	88	88	88	2	3	77	88	88	88	88	88	88	2	1	88	40	14	1	88	88	88	1	1	1	1	1	1	3	2	1	1	2	1	4	88	1	1	4	88	88	88	4	4	1	1	4	2	4	88	88	88	88	88	88	0	0	0	88	88	88	1	3	1	2	2	2	4	2	4	4	4	4	0	88	88	88	11	3	3	88	88	5	109	180	12	45	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	4	2	3	3	1	1	4	2	1	2	4	3	0	2	4	3	4	3	1	2	1	3	3	4	3	3	3	1	3	4	1	2	3	3	2	3	2	2	6	4	3	2	4	2	3	2	2	2	4	1	1	6	4	2	2	4	4	1	2	2	4	4	3	4	7	2	2	4	1	1	3	2	1	1	3	3	1	8	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	13	8	180	30	1	1	3	98	307.800903320313	1	88	88	21	21	13	26	4	3	419	46	14	2	2	4	3	1	7	60	4	265.003753662109	13	46	1	88	88
R28YRS	IN051036	3/29/2007	1	1	0	3	7	10	1	0	88	88	88	0	88	88	88	88	88	88	1	2	9	29	88	88	88	88	88	88	-88	88	88	88	88	88	88	9	1	0	0	0	6	2	4	0	88	88	88	88	88	88	2	0	0	88	88	88	3	0	1	0	1	0	1	0	3	1	1	1	0	0	0	0	1	0	0	1	5	88	0	0	1	1	1	1	1	1	1	1	4	2	1	3	2	88	88	88	88	88	0	0	0	0	0	0	0	0	88	88	88	88	88	88	88	88	2	4	4	88	88	88	88	88	88	2	1	88	40	14	1	88	88	88	1	1	2	1	4	1	3	3	1	1	2	1	4	88	2	1	4	88	88	88	4	4	1	1	4	1	4	88	88	88	88	88	88	0	0	0	88	88	88	1	2	1	4	1	1	77	1	4	4	77	4	0	88	88	88	11	3	3	88	88	5	85	180	12	45	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	2	4	1	4	3	1	4	2	3	2	3	1	0	2	2	4	3	4	4	1	4	1	2	1	3	2	4	2	3	4	3	4	4	2	1	2	4	4	4	2	4	1	2	3	1	2	1	4	1	1	3	2	3	2	1	4	1	1	3	4	1	3	2	3	2	2	4	2	3	1	3	4	2	2	2	1	1	4	2	4	3	1	4	2	4	1	1	2	3	3	6	1	2	4	3	2	3	2	4	4	4	4	3	9	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	13	5	180	29	1	1	3	100	311.910919189453	1	88	88	21	21	12	15	4	3	419	45	14	2	2	1	4	2	8	300	6	281.094390869141	12	30	1	88	88
R28YRS	IN051037	3/29/2007	1	1	0	3	7	5	1	0	88	88	88	1	23	88	88	2	88	88	1	6	7	19	20	88	88	88	88	88	-88	88	88	88	88	88	88	9	0	1	0	0	7	4	2	0	88	88	88	88	88	88	1	0	1	16	88	88	2	1	1	1	1	1	1	0	6	1	1	1	0	0	0	0	1	1	1	1	7	0	88	88	1	2	1	1	1	1	1	1	13	3	1	3	1	88	88	88	88	88	0	1	0	0	0	0	0	0	88	4	88	88	88	88	88	88	2	2	2	88	88	88	88	88	88	2	1	88	37	14	1	88	88	88	2	2	1	1	2	1	2	1	1	3	1	1	2	88	4	1	4	88	88	88	4	4	1	2	4	2	4	88	88	88	88	88	88	0	1	0	88	2	88	1	2	1	1	2	1	4	1	77	77	1	4	0	88	88	88	37	4	4	88	88	5	25	204	12	35	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	1	3	4	4	1	2	3	2	2	1	4	3	0	2	4	3	1	2	2	3	4	4	2	3	1	1	3	2	1	2	2	2	1	4	2	3	3	4	2	4	1	2	3	4	3	1	1	4	2	3	1	1	2	4	3	4	1	3	2	1	3	4	3	4	2	3	4	1	4	3	1	4	2	3	3	3	1	2	2	4	3	3	4	4	4	4	1	2	1	4	5	4	4	3	3	3	1	4	2	1	2	4	2	3	2	4	3	2	2	1	2	1	4	1	1	4	3	3	2	2	1	1	1	1	4	2	1	2	3	4	4	3	2	3	1	3	2	1	3	4	1	4	3	2	2	4	3	4	1	4	1	4	2	3	3	2	4	2	2	3	2	2	2	4	4	3	4	1	5	3	2	3	4	4	3	1	2	2	2	2	2	7	1	1	3	1	4	3	3	1	4	4	3	1	6	14	10	204	45	1	1	3	110	335.690399169922	1	88	88	21	21	14	20	4	3	419	45	14	2	2	1	2	1	7	400	8	326.053466796875	14	40	1	88	88
R28YRS	IN051038	3/31/2007	1	1	1	3	7	10	5	0	88	88	88	0	88	88	88	88	88	88	7	3	10	29	88	88	88	88	88	88	-88	88	88	88	88	88	88	9	0	0	0	0	5	4	3	0	88	88	88	88	88	88	1	0	0	88	88	88	2	0	1	0	1	1	1	0	4	1	1	0	1	1	0	1	1	0	0	1	7	0	88	88	1	1	1	1	1	1	1	1	10	2	1	3	2	88	88	88	88	88	0	0	0	0	0	0	0	0	88	88	88	88	88	88	88	88	2	2	77	88	88	88	88	88	88	2	1	88	37	14	1	88	88	88	1	2	1	1	2	1	3	1	1	2	1	2	4	88	1	1	4	88	88	88	4	4	1	2	4	4	4	88	88	88	88	88	88	0	1	0	88	1	88	1	4	1	2	1	2	4	4	4	2	2	4	0	88	88	88	37	4	4	88	88	4	13	180	15	35	88	88	88	88	88	88	88	88	88	88	88	88	88	2	1	3	1	3	2	1	4	3	4	2	4	0	1	3	1	4	1	2	3	3	2	4	1	3	4	1	4	4	1	4	2	3	4	3	4	3	1	6	3	2	2	2	1	2	1	3	3	3	3	4	5	4	1	2	3	4	4	2	4	4	2	2	2	4	2	4	3	4	3	3	4	1	2	4	3	2	4	1	1	1	4	4	1	4	3	3	3	3	1	5	2	2	3	3	4	4	4	4	1	3	1	3	4	4	2	1	3	3	1	1	1	2	2	3	2	7	3	4	2	2	2	1	2	1	1	1	4	3	4	3	2	3	4	1	3	1	2	2	1	1	2	7	4	3	2	3	4	3	4	2	2	2	1	4	2	2	2	2	4	1	1	2	1	2	2	3	1	6	3	2	4	1	2	3	2	3	3	2	4	4	10	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	16	0	180	67	1	1	3	75	267.874877929688	1	88	88	21	21	16	10	4	2	419	1	14	2	2	1	4	4	7	20	5	299.55126953125	16	55	1	88	88
R28YRS	IN051039	3/29/2007	1	1	0	3	7	15	1	0	88	88	88	0	88	88	88	88	88	88	1	11	10	24	88	88	88	88	88	88	-88	88	88	88	88	88	88	10	0	1	0	0	6	3	2	0	88	88	88	88	88	88	1	0	0	88	88	88	1	0	1	0	1	0	0	1	3	1	0	0	0	0	1	0	0	1	1	0	4	0	88	88	1	2	0	1	1	1	1	1	15	3	1	1	2	88	88	88	88	88	0	0	0	0	0	0	0	0	88	88	88	88	88	88	88	88	2	3	3	88	88	88	88	88	88	2	1	88	37	13	1	88	88	88	2	2	1	1	1	1	77	1	1	1	1	1	4	88	1	1	4	88	88	88	4	4	1	1	4	1	4	88	88	88	88	88	88	0	0	0	88	88	88	1	4	1	4	1	4	4	1	4	4	4	4	0	88	88	88	37	4	4	88	88	4	25	180	12	55	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	1	3	4	4	1	2	3	2	2	1	4	3	0	2	4	3	1	2	3	3	4	3	3	3	1	3	3	1	1	2	1	2	1	2	2	3	3	4	2	4	1	2	3	3	3	1	1	3	2	3	1	3	2	4	3	4	1	3	2	1	2	4	3	4	1	3	2	1	4	3	1	4	2	3	3	3	1	3	1	2	4	3	4	4	3	2	1	2	1	2	4	4	2	3	3	1	1	4	2	1	2	4	4	1	2	4	3	2	3	1	2	1	1	1	1	3	2	3	2	2	4	1	1	1	3	2	3	2	1	4	4	3	2	3	1	1	4	1	2	2	4	1	3	3	2	4	3	4	1	1	1	4	2	3	3	3	3	2	3	1	2	1	1	2	4	2	4	1	8	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	13	30	180	37	1	1	3	98	307.800903320313	1	88	88	21	21	12	35	1	3	419	45	14	2	2	1	2	4	7	400	8	362.493957519531	12	55	1	88	88
R28YRS	IN051040	3/31/2007	1	1	0	3	7	5	1	0	88	88	88	1	19	88	88	2	88	88	1	11	88	29	88	88	88	88	88	88	-88	88	88	88	88	88	88	9	0	1	0	0	6	2	1	0	88	88	88	88	88	88	1	0	0	88	88	88	1	0	1	0	1	0	0	1	3	1	0	0	0	0	0	0	1	0	1	1	4	12	88	88	1	1	1	1	1	1	1	1	6	3	1	1	2	88	88	88	88	88	0	0	0	0	0	0	0	0	88	88	88	88	88	88	88	88	2	5	6	18	88	88	88	88	88	2	1	88	11	14	1	88	88	88	1	1	1	1	2	1	2	1	1	1	1	1	4	88	1	1	4	88	88	88	4	4	1	1	4	1	4	88	88	88	88	88	88	0	1	0	88	3	88	1	4	1	4	1	4	4	1	77	77	4	4	0	88	88	88	11	3	3	88	88	4	13	204	10	20	88	88	88	88	88	88	88	88	88	88	88	88	88	2	1	3	1	3	2	1	4	3	4	2	4	0	1	3	4	4	1	2	3	2	2	4	4	3	1	2	4	3	4	2	2	3	1	4	3	3	1	4	3	2	1	2	1	2	1	4	2	3	3	4	2	4	1	2	3	3	3	2	1	3	2	3	4	3	2	4	3	4	1	3	2	1	1	4	3	4	2	4	1	1	4	3	1	4	3	3	1	3	1	4	2	1	2	3	4	4	3	4	1	2	1	1	4	4	2	3	4	3	1	4	4	2	2	4	4	5	2	4	3	3	3	1	2	1	4	1	1	3	2	3	2	1	4	1	1	2	3	2	3	2	3	2	3	3	2	3	1	3	3	1	2	2	1	4	2	2	2	3	1	4	4	2	1	1	2	3	3	5	2	2	2	4	3	3	3	2	3	3	4	3	7	3	2	3	4	2	3	1	2	1	2	1	2	7	1	4	3	4	3	4	4	1	1	4	4	2	8	12	45	204	58	1	1	3	101	313.965942382813	1	88	88	21	21	10	5	4	3	419	45	14	2	2	1	2	4	7	400	8	362.493957519531	10	55	1	88	88
