CHILDID	ID	AGE	MEMSEX	RELATE	LIVHSE	DTHEXPR3	ADULTEDC	GRADE	HSSTRR3	STRAGER3	GRADER3	STILLR3	WHYNOTR3	AGEGRDR3	PERFR3	FEESR3	DISABR3	ACTR3	MONTHSR3	DAYSR3	HOURSR3	SLEEPR3	CHCARER3	HHCHRER3	NPYWRKR3	PAYWRKR3	SCHOOLR3	STUDYR3	PLAYR3
VN011043	4	21	2	7	1	88	0	5	 	 	 	 	 	 	 	 	0	13	12	22	8	 	 	 	 	 	 	 	 
VN011043	5	18	2	7	1	88	0	5	 	 	 	 	 	 	 	 	0	13	12	22	8	 	 	 	 	 	 	 	 
VN011043	6	10	1	7	1	88	88	88	1	6	2	1	88	88	2	0	0	15	6	15	2	10	0	2	0	0	5	2	5
VN011043	7	7	1	7	1	88	88	88	1	7	0	1	88	88	3	150	0	19	 	 	 	11	0	0	0	0	5	2	6
VN011044	0	15	1	0	1	88	88	88	1	6	8	1	88	88	3	950	0	4	10	15	1	9	0	1	1	0	5	3	5
VN011044	1	40	1	1	1	88	0	11	 	 	 	 	 	 	 	 	0	4	11	25	6	 	 	 	 	 	 	 	 
VN011044	2	40	2	1	1	88	0	11	 	 	 	 	 	 	 	 	0	4	11	20	4	 	 	 	 	 	 	 	 
VN011044	3	19	1	7	1	88	1	12	 	 	 	 	 	 	 	 	0	15	10	25	2	 	 	 	 	 	 	 	 
VN011047	0	15	1	0	1	88	88	88	1	6	8	0	11	15	88	-88	0	15	12	30	5	11	1	4	0	0	0	0	8
VN011047	1	83	1	6	1	88	0	16	 	 	 	 	 	 	 	 	4	19	 	 	 	 	 	 	 	 	 	 	 
VN011047	2	73	2	6	1	88	0	16	 	 	 	 	 	 	 	 	0	15	12	30	3	 	 	 	 	 	 	 	 
VN011047	3	34	1	1	1	88	0	7	 	 	 	 	 	 	 	 	0	12	6	20	8	 	 	 	 	 	 	 	 
VN011047	4	33	2	1	1	88	0	2	 	 	 	 	 	 	 	 	0	12	12	20	9	 	 	 	 	 	 	 	 
VN011047	5	2	1	7	1	88	88	88	 	 	 	 	 	 	 	 	0	19	 	 	 	 	 	 	 	 	 	 	 
VN011048	0	15	1	0	1	88	88	88	1	6	9	1	88	88	2	600	0	15	12	25	1	8	0	1	0	0	6	5	4
VN011048	1	40	1	1	1	88	0	9	 	 	 	 	 	 	 	 	0	12	7	31	10	 	 	 	 	 	 	 	 
VN011048	2	45	2	1	1	88	0	8	 	 	 	 	 	 	 	 	0	13	12	25	8	 	 	 	 	 	 	 	 
VN011048	3	13	1	7	1	88	88	88	1	6	7	1	88	88	3	500	0	15	12	20	1	10	0	1	0	0	5	3	5
VN011050	0	15	1	0	1	88	88	88	1	99	9	1	88	88	3	683	0	15	12	15	1	9	0	1	1	0	5	3	5
VN011050	1	47	1	1	1	88	0	4	 	 	 	 	 	 	 	 	0	1	8	15	8	 	 	 	 	 	 	 	 
VN011050	2	46	2	1	1	88	0	5	 	 	 	 	 	 	 	 	0	9	12	15	8	 	 	 	 	 	 	 	 
VN011050	3	22	2	7	1	88	1	12	 	 	 	 	 	 	 	 	0	19	88	88	88	 	 	 	 	 	 	 	 
VN011050	4	19	1	7	1	88	0	9	 	 	 	 	 	 	 	 	0	20	12	20	8	 	 	 	 	 	 	 	 
VN011050	5	18	2	7	1	88	0	9	 	 	 	 	 	 	 	 	0	13	12	26	10	 	 	 	 	 	 	 	 
VN011052	0	15	1	0	1	88	88	88	1	6	9	1	88	88	2	860	0	15	12	25	2	7	0	2	0	0	5	4	6
VN011052	1	43	1	1	1	88	0	14	 	 	 	 	 	 	 	 	0	1	7	25	5	 	 	 	 	 	 	 	 
VN011052	2	40	2	1	1	88	0	12	 	 	 	 	 	 	 	 	0	10	12	28	12	 	 	 	 	 	 	 	 
VN011052	3	19	1	7	1	88	1	14	 	 	 	 	 	 	 	 	0	15	12	12	4	 	 	 	 	 	 	 	 
VN011061	0	15	2	0	1	88	88	88	1	6	9	0	31	15	88	780	0	15	12	25	3	9	2	2	3	0	0	0	7
VN011061	1	43	1	1	1	88	0	6	 	 	 	 	 	 	 	 	0	9	12	25	6	 	 	 	 	 	 	 	 
VN011061	2	40	2	1	1	88	0	9	 	 	 	 	 	 	 	 	0	9	12	20	4	 	 	 	 	 	 	 	 
VN011061	17	10	1	7	1	88	88	88	1	6	3	1	88	88	2	240	0	19	 	 	 	10	0	0	0	0	5	3	6
VN011063	0	15	1	0	1	88	88	88	1	6	9	1	88	88	2	3440	0	15	12	25	2	7	0	2	0	0	5	6	4
VN011063	1	45	1	1	1	88	0	12	 	 	 	 	 	 	 	 	0	12	10	20	10	 	 	 	 	 	 	 	 
VN011063	2	38	2	1	1	88	0	9	 	 	 	 	 	 	 	 	0	4	12	30	6	 	 	 	 	 	 	 	 
VN011063	3	19	2	7	1	88	1	12	 	 	 	 	 	 	 	 	0	15	12	25	3	 	 	 	 	 	 	 	 
VN011069	1	100	2	18	99	88	99	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN011069	0	15	1	0	1	88	88	88	1	6	9	0	31	15	88	-88	0	16	12	20	4	8	0	5	7	0	0	0	4
VN011069	2	46	2	1	1	88	0	3	 	 	 	 	 	 	 	 	0	4	12	25	9	 	 	 	 	 	 	 	 
VN011069	3	44	1	1	1	88	0	4	 	 	 	 	 	 	 	 	0	1	10	20	9	 	 	 	 	 	 	 	 
VN011069	4	24	1	7	1	88	0	8	 	 	 	 	 	 	 	 	0	12	10	25	9	 	 	 	 	 	 	 	 
VN011069	5	20	1	7	1	88	1	12	 	 	 	 	 	 	 	 	0	16	3	20	7	 	 	 	 	 	 	 	 
VN011069	17	11	1	7	1	88	88	88	1	6	5	1	88	88	2	240	0	15	12	20	3	9	0	2	0	0	5	4	4
VN011069	18	8	1	7	1	88	88	88	1	6	2	1	88	88	2	60	0	15	10	15	2	10	0	1	0	0	5	4	5
VN011074	0	15	2	0	1	88	88	88	1	6	9	1	88	88	3	1110	0	15	12	25	2	8	0	2	0	0	5	5	4
VN011074	1	42	1	1	1	88	0	7	 	 	 	 	 	 	 	 	0	20	12	20	8	 	 	 	 	 	 	 	 
VN011074	2	40	2	1	1	88	0	6	 	 	 	 	 	 	 	 	0	20	11	20	8	 	 	 	 	 	 	 	 
VN011074	3	19	2	7	1	88	1	12	 	 	 	 	 	 	 	 	0	19	88	88	88	 	 	 	 	 	 	 	 
VN011074	17	9	1	7	1	88	88	88	1	6	3	1	88	88	3	200	0	15	9	10	1	10	0	1	0	0	4	2	7
VN011088	0	14	2	0	1	88	88	88	1	6	8	1	88	88	2	2760	0	15	12	30	2	8	0	2	0	0	5	7	2
VN011088	1	39	1	1	1	88	0	9	 	 	 	 	 	 	 	 	0	1	8	25	6	 	 	 	 	 	 	 	 
VN011088	2	37	2	1	1	88	0	9	 	 	 	 	 	 	 	 	0	1	8	25	6	 	 	 	 	 	 	 	 
VN011088	17	11	1	7	1	88	88	88	1	6	5	1	88	88	2	2160	0	15	12	30	2	8	0	2	0	0	5	7	2
VN021002	0	15	1	0	1	88	88	88	1	6	7	0	1	13	88	-88	0	12	5	25	8	8	0	0	0	8	0	0	8
VN021002	1	40	2	1	1	88	0	6	 	 	 	 	 	 	 	 	0	12	5	25	8	 	 	 	 	 	 	 	 
VN021002	3	17	1	7	1	88	88	88	1	6	7	0	1	13	88	-88	0	12	5	22	6	8	0	0	0	8	0	0	8
VN021002	17	11	1	7	1	88	88	88	1	6	6	0	8	11	88	-88	 	 	 	 	 	10	0	0	0	0	0	0	14
VN021002	2	39	1	1	3	99	99	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN021004	0	15	1	0	1	88	88	88	1	6	8	1	88	88	3	81	0	16	12	30	3	9	0	0	3	0	5	3	4
VN021004	1	41	1	1	1	88	0	9	 	 	 	 	 	 	 	 	0	5	6	28	3	 	 	 	 	 	 	 	 
VN021004	2	39	2	1	1	88	0	9	 	 	 	 	 	 	 	 	0	8	12	30	4	 	 	 	 	 	 	 	 
VN021004	3	18	1	7	1	88	0	12	 	 	 	 	 	 	 	 	0	16	12	30	3	 	 	 	 	 	 	 	 
VN021004	4	16	1	7	1	88	88	88	1	6	10	1	88	88	3	117	0	15	12	30	4	9	0	4	0	0	6	3	2
VN021004	17	9	2	7	1	88	88	88	1	6	3	1	88	88	2	0	0	19	 	 	 	9	0	0	0	0	5	2	8
VN021005	0	14	1	0	1	88	88	88	1	6	8	1	88	88	2	2490	0	19	 	 	 	8	0	0	0	0	5	7	4
VN021005	1	51	2	1	1	88	0	4	 	 	 	 	 	 	 	 	0	15	12	30	5	 	 	 	 	 	 	 	 
VN021005	2	46	1	1	1	88	0	13	 	 	 	 	 	 	 	 	0	9	12	15	6	 	 	 	 	 	 	 	 
VN021005	17	10	1	7	1	88	88	88	1	6	4	1	88	88	2	0	0	19	 	 	 	12	0	0	0	0	5	2	5
VN021007	0	15	1	0	1	88	88	88	1	7	8	1	88	88	3	81	0	15	7	15	1	10	0	1	0	0	5	2	6
VN021007	1	40	1	1	1	88	0	6	 	 	 	 	 	 	 	 	0	5	6	20	10	 	 	 	 	 	 	 	 
VN021007	2	39	2	1	1	88	0	6	 	 	 	 	 	 	 	 	0	9	11	30	6	 	 	 	 	 	 	 	 
VN021008	3	24	1	7	2	88	0	13	 	 	 	 	 	 	 	 	0	13	12	77	77	 	 	 	 	 	 	 	 
VN021008	0	15	1	0	1	88	88	88	1	6	9	1	88	88	3	730	0	4	12	15	3	9	0	0	3	0	6	2	4
VN021008	1	53	1	1	1	88	0	8	 	 	 	 	 	 	 	 	0	4	12	28	3	 	 	 	 	 	 	 	 
VN021008	2	52	2	1	1	88	0	6	 	 	 	 	 	 	 	 	0	10	12	28	7	 	 	 	 	 	 	 	 
VN021008	4	22	1	7	1	88	1	12	 	 	 	 	 	 	 	 	0	19	 	 	 	 	 	 	 	 	 	 	 
VN021008	5	17	1	7	1	88	88	88	1	6	11	1	88	88	2	1557	0	19	 	 	 	8	0	0	0	0	5	7	4
VN021008	6	16	2	7	1	88	88	88	1	6	10	1	88	88	2	1953	0	15	12	30	2	8	0	2	0	0	6	6	2
VN021009	0	15	1	0	1	88	88	88	1	6	9	1	88	88	2	400	0	19	 	 	 	6	0	0	0	0	8	4	6
VN021009	1	78	1	6	1	88	0	5	 	 	 	 	 	 	 	 	4	19	 	 	 	 	 	 	 	 	 	 	 
VN021009	2	78	2	6	1	88	0	5	 	 	 	 	 	 	 	 	4	19	 	 	 	 	 	 	 	 	 	 	 
VN021009	3	41	1	1	1	88	0	6	 	 	 	 	 	 	 	 	0	9	12	30	9	 	 	 	 	 	 	 	 
VN021009	4	40	2	1	1	88	0	9	 	 	 	 	 	 	 	 	0	15	12	30	4	 	 	 	 	 	 	 	 
VN021009	17	9	2	7	1	88	88	88	1	6	3	1	88	88	2	0	0	15	12	30	1	10	0	1	0	0	4	2	7
VN021011	3	31	1	7	4	88	0	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN021011	4	26	2	7	4	88	0	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN021011	0	15	2	0	1	88	88	88	1	6	8	0	24	13	88	-88	0	15	12	30	2	10	0	0	0	0	0	0	14
VN021011	1	52	1	1	1	88	0	5	 	 	 	 	 	 	 	 	0	3	7	20	10	 	 	 	 	 	 	 	 
VN021011	2	50	2	1	1	88	0	6	 	 	 	 	 	 	 	 	0	10	12	30	4	 	 	 	 	 	 	 	 
VN021011	5	24	2	7	1	88	0	9	 	 	 	 	 	 	 	 	0	15	 	 	 	 	 	 	 	 	 	 	 
VN021011	6	18	1	7	1	88	0	7	 	 	 	 	 	 	 	 	0	3	7	20	10	 	 	 	 	 	 	 	 
VN021011	7	23	1	16	1	88	99	9	 	 	 	 	 	 	 	 	0	3	7	20	10	 	 	 	 	 	 	 	 
VN021011	8	1	2	15	1	88	88	88	 	 	 	 	 	 	 	 	0	15	 	 	 	 	 	 	 	 	 	 	 
VN021012	3	29	1	7	4	88	99	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN021012	0	14	1	0	1	88	88	88	1	6	7	0	8	12	88	-88	0	4	12	20	4	11	1	2	3	0	0	0	9
VN021012	1	61	1	1	1	88	0	4	 	 	 	 	 	 	 	 	0	1	5	25	6	 	 	 	 	 	 	 	 
VN021012	2	57	2	1	1	88	0	3	 	 	 	 	 	 	 	 	0	1	12	20	4	 	 	 	 	 	 	 	 
VN021012	4	21	1	7	1	88	99	7	 	 	 	 	 	 	 	 	0	5	5	25	12	 	 	 	 	 	 	 	 
VN021013	0	14	1	0	1	88	88	88	1	6	8	1	88	88	2	81	0	15	12	15	1	9	0	1	0	0	6	3	5
VN021013	1	41	1	1	1	88	0	9	 	 	 	 	 	 	 	 	0	5	8	25	7	 	 	 	 	 	 	 	 
VN021013	2	41	2	1	1	88	0	3	 	 	 	 	 	 	 	 	0	15	12	30	4	 	 	 	 	 	 	 	 
VN021013	17	10	1	7	1	88	88	88	1	6	4	1	88	88	2	0	0	19	88	88	88	11	0	0	0	0	5	2	6
VN021014	1	40	1	2	4	88	99	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN021014	2	36	2	1	4	88	99	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN021014	4	39	2	2	4	88	99	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN021014	6	5	2	8	4	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN021014	3	40	1	1	2	88	0	13	 	 	 	 	 	 	 	 	0	9	12	24	8	 	 	 	 	 	 	 	 
VN021014	0	15	2	0	1	88	88	88	1	6	8	1	88	88	2	80	0	15	12	30	2	10	0	2	0	0	5	3	4
VN021014	5	13	2	7	1	88	88	88	1	6	6	1	88	88	2	65	0	15	12	30	2	10	0	2	0	0	5	2	5
VN021014	7	26	2	13	1	88	99	6	 	 	 	 	 	 	 	 	0	9	12	30	8	 	 	 	 	 	 	 	 
VN021015	0	14	1	0	2	88	88	88	1	6	6	0	21	13	88	-88	0	3	11	28	8	10	0	1	0	8	0	0	6
VN021015	4	17	1	7	2	88	88	88	1	6	6	0	21	13	88	-88	0	5	10	25	8	10	0	1	0	8	0	0	5
VN021015	1	40	1	1	1	88	0	2	 	 	 	 	 	 	 	 	0	11	11	28	8	 	 	 	 	 	 	 	 
VN021015	2	42	2	1	1	88	0	2	 	 	 	 	 	 	 	 	0	5	10	25	8	 	 	 	 	 	 	 	 
VN021015	3	19	2	7	1	88	0	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN021015	5	12	2	7	1	88	88	88	 	 	 	 	 	 	 	 	0	15	10	15	1	10	0	0	0	0	5	3	6
VN021015	17	9	1	7	1	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	5	3	6
VN021017	3	19	2	7	3	1	99	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN021017	0	15	2	0	1	88	88	88	1	6	9	1	88	88	3	993	0	15	12	30	2	7	0	1	1	0	6	4	5
VN021017	1	48	1	1	1	88	0	12	 	 	 	 	 	 	 	 	0	10	12	30	4	 	 	 	 	 	 	 	 
VN021017	2	45	2	1	1	88	0	9	 	 	 	 	 	 	 	 	0	10	12	30	8	 	 	 	 	 	 	 	 
VN021018	3	21	2	7	4	88	99	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN021018	0	15	2	0	1	88	88	88	1	6	8	0	8	14	88	-88	0	12	5	15	8	8	0	2	0	8	0	0	6
VN021018	1	45	1	1	1	88	0	5	 	 	 	 	 	 	 	 	0	5	7	25	10	 	 	 	 	 	 	 	 
VN021018	2	45	2	1	1	88	0	9	 	 	 	 	 	 	 	 	0	8	12	30	3	 	 	 	 	 	 	 	 
VN021018	4	18	2	7	1	88	0	8	 	 	 	 	 	 	 	 	0	9	5	26	5	 	 	 	 	 	 	 	 
VN021018	17	10	2	7	1	88	88	88	1	6	4	1	88	88	2	0	0	15	9	15	1	8	0	1	0	0	4	3	8
VN021018	18	20	1	16	1	88	99	8	 	 	 	 	 	 	 	 	0	5	8	30	8	 	 	 	 	 	 	 	 
VN021018	19	0	1	15	1	88	88	88	 	 	 	 	 	 	 	 	0	19	 	 	 	 	 	 	 	 	 	 	 
VN021020	4	20	2	7	4	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN021020	5	20	2	7	4	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN021020	0	15	1	0	1	88	88	88	1	6	7	0	8	13	88	-88	0	7	3	20	8	10	0	0	0	0	0	0	14
VN021020	1	81	1	6	1	88	99	0	 	 	 	 	 	 	 	 	0	19	88	88	88	 	 	 	 	 	 	 	 
VN021020	2	39	1	1	1	88	0	2	 	 	 	 	 	 	 	 	0	7	6	20	8	 	 	 	 	 	 	 	 
VN021020	3	39	2	1	1	88	0	4	 	 	 	 	 	 	 	 	0	10	9	25	2	 	 	 	 	 	 	 	 
VN021022	0	15	1	0	1	88	88	88	1	6	9	1	88	88	3	900	0	4	8	25	3	9	0	1	3	0	5	1	5
VN021022	1	35	1	1	1	88	0	8	 	 	 	 	 	 	 	 	0	12	12	25	8	 	 	 	 	 	 	 	 
VN021022	2	37	2	1	1	88	0	0	 	 	 	 	 	 	 	 	0	1	10	25	4	 	 	 	 	 	 	 	 
VN021022	3	6	2	7	1	88	88	88	0	88	88	88	88	88	88	-88	0	19	 	 	 	9	0	0	0	0	4	0	11
VN021023	0	14	2	0	1	88	88	88	1	6	9	1	88	88	2	1000	0	15	12	24	1	8	88	1	0	0	6	4	5
VN021023	1	46	1	1	1	88	0	8	 	 	 	 	 	 	 	 	0	9	12	20	5	 	 	 	 	 	 	 	 
VN021023	2	41	2	1	1	88	0	8	 	 	 	 	 	 	 	 	0	10	12	30	6	 	 	 	 	 	 	 	 
VN021023	3	16	1	7	1	88	88	88	1	6	10	1	88	88	2	1500	0	15	12	24	1	8	0	1	0	0	5	4	6
VN021024	6	18	2	7	4	88	1	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN021024	0	15	1	0	2	88	88	88	1	6	9	0	8	15	88	-88	0	1	12	10	3	 	 	 	 	 	 	 	 
VN021024	4	22	1	7	2	88	0	10	 	 	 	 	 	 	 	 	0	1	8	10	4	 	 	 	 	 	 	 	 
VN021024	5	21	2	7	2	88	1	14	 	 	 	 	 	 	 	 	0	19	88	88	88	 	 	 	 	 	 	 	 
VN021024	1	45	2	1	1	88	0	9	 	 	 	 	 	 	 	 	0	1	12	25	8	 	 	 	 	 	 	 	 
VN021024	2	44	1	1	1	88	0	9	 	 	 	 	 	 	 	 	0	1	12	25	8	 	 	 	 	 	 	 	 
VN021024	3	24	1	7	1	88	0	9	 	 	 	 	 	 	 	 	0	5	8	25	7	 	 	 	 	 	 	 	 
VN021025	3	32	2	7	4	88	0	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN021025	4	29	2	7	4	88	99	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN021025	6	24	2	7	4	88	0	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN021025	7	29	1	16	4	88	99	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN021025	8	5	2	15	4	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN021025	9	24	1	16	4	88	99	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN021025	10	2	1	15	4	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN021025	11	33	1	16	4	88	99	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN021025	12	6	1	15	4	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN021025	5	27	2	7	2	88	1	14	 	 	 	 	 	 	 	 	0	77	77	77	77	 	 	 	 	 	 	 	 
VN021025	0	15	1	0	1	88	88	88	1	6	9	1	88	88	2	2000	0	19	 	 	 	7	88	0	0	0	7	3	7
VN021025	1	54	1	1	1	88	0	9	 	 	 	 	 	 	 	 	0	13	12	22	8	 	 	 	 	 	 	 	 
VN021025	2	57	2	1	1	88	0	6	 	 	 	 	 	 	 	 	0	1	9	20	7	 	 	 	 	 	 	 	 
VN021026	11	 	 	 	 	 	 	 	1	8	2	1	88	88	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
VN021026	3	25	2	7	4	88	99	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN021026	5	20	2	7	4	88	99	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN021026	0	15	1	0	1	88	88	88	1	9	2	0	21	11	88	-88	0	3	8	20	3	10	2	1	3	0	0	0	8
VN021026	1	47	2	1	1	88	0	2	 	 	 	 	 	 	 	 	0	15	12	30	3	 	 	 	 	 	 	 	 
VN021026	2	46	1	1	1	88	0	3	 	 	 	 	 	 	 	 	0	3	8	20	6	 	 	 	 	 	 	 	 
VN021026	4	23	1	7	1	88	0	5	 	 	 	 	 	 	 	 	0	3	8	20	6	 	 	 	 	 	 	 	 
VN021026	6	18	2	7	1	88	0	0	 	 	 	 	 	 	 	 	0	15	8	30	3	 	 	 	 	 	 	 	 
VN021026	17	10	1	7	1	88	88	88	 	 	 	 	 	 	 	 	0	19	 	 	 	13	0	0	0	0	5	2	4
VN021027	4	22	2	7	4	88	99	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN021027	0	15	2	0	1	88	88	88	1	7	6	0	1	13	88	-88	0	15	12	30	3	11	0	3	0	0	0	0	10
VN021027	1	66	2	6	1	88	0	4	 	 	 	 	 	 	 	 	0	19	 	 	 	 	 	 	 	 	 	 	 
VN021027	2	43	1	1	1	88	0	5	 	 	 	 	 	 	 	 	0	5	7	15	7	 	 	 	 	 	 	 	 
VN021027	3	41	2	1	1	88	0	5	 	 	 	 	 	 	 	 	0	15	12	30	4	 	 	 	 	 	 	 	 
VN021027	5	19	1	7	1	88	0	4	 	 	 	 	 	 	 	 	0	5	6	15	7	 	 	 	 	 	 	 	 
VN021027	6	17	2	7	1	88	88	88	1	7	5	0	1	12	88	-88	0	12	8	22	8	10	0	2	0	0	0	0	12
VN021027	17	9	2	7	1	88	88	88	1	6	4	1	88	88	3	0	0	15	12	10	1	10	88	1	0	0	4	2	7
VN021029	3	18	2	7	2	88	1	12	 	 	 	 	 	 	 	 	0	5	3	20	10	 	 	 	 	 	 	 	 
VN021029	0	15	2	0	1	88	88	88	1	6	9	1	88	88	2	100	0	15	9	30	2	8	0	2	0	0	6	3	5
VN021029	1	44	1	1	1	88	0	14	 	 	 	 	 	 	 	 	0	13	9	22	8	 	 	 	 	 	 	 	 
VN021029	2	41	2	1	1	88	0	5	 	 	 	 	 	 	 	 	0	5	4	20	8	 	 	 	 	 	 	 	 
VN021029	17	9	2	7	1	88	88	88	1	6	3	1	88	88	2	0	0	19	 	 	 	10	0	0	0	0	4	1	9
VN021029	18	3	2	7	1	88	88	88	 	 	 	 	 	 	 	 	0	19	 	 	 	 	 	 	 	 	 	 	 
VN021030	3	21	1	7	2	88	1	14	 	 	 	 	 	 	 	 	0	19	 	 	 	 	 	 	 	 	 	 	 
VN021030	4	20	2	7	2	88	0	5	 	 	 	 	 	 	 	 	0	13	10	22	8	 	 	 	 	 	 	 	 
VN021030	0	14	2	0	1	88	88	88	1	6	8	1	88	88	2	40	0	16	12	28	2	8	0	1	2	0	5	3	5
VN021030	1	45	1	1	1	88	0	7	 	 	 	 	 	 	 	 	0	12	8	10	8	 	 	 	 	 	 	 	 
VN021030	2	46	2	1	1	88	0	2	 	 	 	 	 	 	 	 	0	15	12	30	8	 	 	 	 	 	 	 	 
VN021030	5	16	2	7	1	88	88	88	1	7	9	1	88	88	2	55	0	16	12	30	4	7	0	1	4	0	6	3	2
VN021030	6	12	2	7	1	88	88	88	1	6	6	1	88	88	2	30	0	16	12	30	2	9	0	1	2	0	5	3	4
VN021030	18	9	1	7	1	88	88	88	1	6	3	1	88	88	2	0	0	16	12	30	2	8	5	0	2	0	4	3	3
VN021031	0	14	2	0	2	88	88	88	1	6	7	0	8	14	88	-88	0	13	77	77	77	 	 	 	 	 	 	 	 
VN021031	1	44	1	1	1	88	0	8	 	 	 	 	 	 	 	 	0	1	12	29	4	 	 	 	 	 	 	 	 
VN021031	2	43	2	1	1	88	0	7	 	 	 	 	 	 	 	 	0	1	12	20	8	 	 	 	 	 	 	 	 
VN021031	3	23	1	7	1	88	0	8	 	 	 	 	 	 	 	 	0	5	8	30	9	 	 	 	 	 	 	 	 
VN021031	4	20	1	7	1	88	0	6	 	 	 	 	 	 	 	 	0	5	8	30	9	 	 	 	 	 	 	 	 
VN021031	5	17	1	7	1	88	88	88	1	6	12	1	88	88	3	1630	0	19	88	88	88	6	0	0	0	0	6	4	6
VN021032	2	36	2	1	2	88	0	6	 	 	 	 	 	 	 	 	0	5	7	22	6	 	 	 	 	 	 	 	 
VN021032	0	14	2	0	1	88	88	88	1	6	8	1	88	88	2	85	0	15	12	30	3	8	0	3	2	0	6	2	3
VN021032	1	36	1	1	1	88	0	0	 	 	 	 	 	 	 	 	0	5	7	15	6	 	 	 	 	 	 	 	 
VN021032	17	10	1	7	1	88	88	88	1	6	4	1	88	88	3	0	0	19	 	 	 	9	0	0	0	0	5	2	8
VN021033	0	15	1	0	1	88	88	88	1	6	9	0	8	15	88	-88	0	15	12	15	2	10	0	1	4	0	0	0	9
VN021033	1	39	2	1	1	88	0	5	 	 	 	 	 	 	 	 	0	1	12	26	8	 	 	 	 	 	 	 	 
VN021033	2	38	1	1	1	88	0	9	 	 	 	 	 	 	 	 	0	1	12	26	8	 	 	 	 	 	 	 	 
VN021033	3	17	1	7	1	88	88	88	1	6	9	0	8	15	88	-88	0	5	6	20	8	10	0	1	8	0	0	0	5
VN021033	17	9	1	7	1	88	88	88	1	6	3	1	88	88	3	0	0	4	12	15	3	10	88	1	3	0	4	1	5
VN021034	3	19	1	7	2	88	0	11	 	 	 	 	 	 	 	 	0	13	4	28	8	 	 	 	 	 	 	 	 
VN021034	0	15	2	0	1	88	88	88	1	6	9	0	8	15	88	-88	0	4	11	30	4	10	0	2	5	0	0	0	7
VN021034	1	40	1	1	1	88	0	7	 	 	 	 	 	 	 	 	0	1	12	28	8	 	 	 	 	 	 	 	 
VN021034	2	38	2	1	1	88	0	4	 	 	 	 	 	 	 	 	0	1	12	28	7	 	 	 	 	 	 	 	 
VN021034	4	78	2	6	1	88	99	77	 	 	 	 	 	 	 	 	2	19	88	88	88	 	 	 	 	 	 	 	 
VN021036	0	15	1	0	1	88	88	88	1	7	8	1	88	88	2	175	0	4	8	25	3	6	0	1	3	0	5	5	4
VN021036	1	37	1	1	1	88	0	5	 	 	 	 	 	 	 	 	0	1	8	20	8	 	 	 	 	 	 	 	 
VN021036	2	37	2	1	1	88	0	3	 	 	 	 	 	 	 	 	0	1	10	20	8	 	 	 	 	 	 	 	 
VN021036	17	11	2	7	1	88	88	88	1	6	5	1	88	88	3	30	0	15	12	30	1	9	0	1	0	0	5	2	7
