CHILDCODE	MATHTEST	MATHDAY	MATHMTH	MATHYEAR	MTHITM01	MTHITM02	MTHITM03	MTHITM04	MTHITM05	MTHITM06	MTHITM07	MTHITM08	MTHITM09	MTHITM10	MTHITM11	MTHITM12	MTHITM13	MTHITM14	MTHITM15	MTHITM16	MTHITM17	MTHITM18	MTHITM19	MTHITM20	MTHITM21	MTHITM22	MTHITM23	MTHITM24	MTHITM25	MTHITM26	MTHITM27	MTHITM28	MTHITM29	MTHITM30	MTHITM31	MATHEND	READTEST	RDGCMP01	RDGCMP02	RDGCMP03	RDGCMP04	RDGCMP05	RDGCMP06	RDGCMP07	RDGCMP08	RDGCMP09	RDGCMP10	RDGCMP11	RDGCMP12	RDGCMP13	RDGCMP14	RDGCMP15	RDGCMP16	RDGCMP17	RDGCMP18	RDGCMP19	RDGCMP20	RDGCMP21	RDGCMP22	RDGCMP23	RDGCMP24	RDGCMP25	RDGCMP26	READEND	correct01maths	correct02maths	correct03maths	correct04maths	correct05maths	correct06maths	correct08maths	correct09maths	correct10maths	correct11maths	correct12maths	correct13maths	correct14maths	correct15maths	correct16maths	correct17maths	correct18maths	correct19maths	correct20maths	correct21maths	correct22maths	correct23maths	correct24maths	correct26maths	correct27maths	correct29maths	correct07maths	correct25maths	correct28maths	correct30maths	correct31maths	maths_raw	maths_perco	correct01read	correct02read	correct03read	correct04read	correct05read	correct06read	correct07read	correct08read	correct09read	correct10read	correct11read	correct12read	correct13read	correct14read	correct15read	correct16read	correct17read	correct18read	correct19read	correct20read	correct21read	correct22read	correct23read	correct24read	correct25read	correct26read	read_raw	read_perco
90095	1	23	11	2016	-99	2	99	-99	-99	-99	-99	99	-99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	-99	99	99	-99	99	-99	-99	 	1	2	4	1	2	99	1	4	4	3	2	99	3	4	1	4	99	3	3	2	2	99	1	3	3	3	1	 	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	6	23.0769233703613
90097	1	26	11	2016	-99	99	2	21	-99	-99	18/24	4	-99	3	3	99	1	1	1	2	99	4	1	2	4	1	1	4	1	4	4	-99	99	-99	-99	 	1	4	1	4	4	1	3	4	2	3	4	3	4	4	1	2	4	1	1	4	2	1	1	1	4	1	4	 	 	 	1	0	 	 	1	 	1	0	 	0	0	0	0	 	0	1	1	0	0	0	0	0	1	 	1	0	 	 	 	7	22.5806446075439	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	1	8	30.769229888916
90098	1	22	11	2016	-99	1	99	-99	-99	-99	-99	3	-99	99	99	99	1	99	99	99	1	99	99	99	99	1	99	99	-99	99	99	-99	1	-99	-99	 	1	4	99	99	4	99	99	99	2	99	99	99	2	99	99	99	99	99	99	3	99	99	99	99	99	3	99	 	 	0	 	 	 	 	0	 	 	 	 	0	 	 	 	1	 	 	 	 	0	 	 	 	 	0	 	 	 	 	 	1	3.22580647468567	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7.692307472229
90099	1	28	11	2016	 	1	2	22	-99	-99	16/24	2	3	1	2	2	1	1	1	1	2	1	4	1	2	2	1	3	-99	99	99	-99	99	-99	-99	 	1	4	3	4	2	3	1	4	4	2	1	3	4	1	4	1	1	4	1	4	1	4	3	1	4	1	1	 	 	0	1	0	 	 	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	 	 	 	0	 	 	 	 	3	9.67741966247559	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	1	0	8	30.769229888916
90100	1	29	11	2016	-99	5	1	-99	-99	-99	-99	3	-99	1	2	99	99	99	99	99	99	99	99	99	99	99	99	99	-99	99	99	-99	99	-99	-99	 	1	3	4	2	1	2	2	2	1	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	 	 	0	0	 	 	 	0	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7.692307472229
90101	1	16	11	2016	-99	4	2	-99	3	18.0300006866455	3/4	4	-99	1	4	1	2	2	4	2	2	2	2	2	4	3	3	2	-99	2	4	-99	5	-99	9000	 	1	4	3	1	1	2	2	4	1	3	2	2	1	3	4	2	3	1	4	4	4	2	3	2	4	1	4	 	 	1	1	 	1	1	1	 	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	1	1	0	1	 	 	 	0	12	38.7096786499023	1	1	1	0	0	1	0	1	1	1	0	1	1	1	1	0	0	1	0	0	1	1	0	1	1	1	17	65.3846130371094
90102	1	2	11	2016	-99	3	1	-99	-99	-99	-99	4	-99	3	3	99	2	1	99	2	4	2	3	2	4	2	2	1	-99	2	2	-99	5	-99	-99	 	1	4	3	1	4	3	4	2	2	1	4	2	3	1	4	2	2	3	1	3	4	1	2	3	3	2	4	 	 	0	0	 	 	 	1	 	1	0	 	1	0	 	0	0	0	0	1	0	1	1	1	1	0	0	 	 	 	 	 	8	25.8064517974854	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	1	0	0	1	11	42.3076934814453
90105	1	29	11	2016	-99	4	1	-99	-99	18.0300006866455	18/27	4	-99	1	1	3	2	99	1	3	2	1	2	99	99	1	99	99	-99	99	4	-99	1	-99	-99	 	1	99	3	1	2	99	4	2	1	4	1	4	3	4	99	99	99	3	4	2	99	4	2	2	4	4	4	 	 	1	0	 	 	1	1	 	0	1	0	1	 	0	1	0	1	0	 	 	0	 	 	 	1	0	0	 	 	 	 	8	25.8064517974854	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	1	0	1	9	34.6153831481934
90106	1	1	12	2016	-99	1	4	-99	3	18.0300006866455	18/24	4	-99	4	1	3	2	3	1	4	1	1	3	1	4	4	4	1	-99	2	3	-99	5	-99	-99	 	1	3	4	3	4	1	4	1	1	2	2	3	3	4	2	4	1	3	4	1	2	1	1	2	3	1	1	 	 	0	0	 	1	1	1	 	0	1	0	1	0	0	0	1	1	0	0	0	0	0	1	1	0	0	1	 	 	 	 	10	32.2580642700195	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1	0	9	34.6153831481934
90120	1	19	11	2016	-99	1	3	-99	3	-99	-99	4	-99	3	1	2	4	3	1	1	3	2	2	4	1	3	3	1	-99	2	4	 	3	-99	-99	 	1	2	4	4	4	3	4	1	3	1	2	1	3	4	4	2	3	2	4	2	2	2	1	3	2	2	4	 	 	0	0	 	1	 	1	 	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	 	 	 	 	 	8	25.8064517974854	0	0	0	1	1	0	0	0	0	1	0	0	0	1	1	0	0	1	0	1	1	0	1	0	0	1	10	38.461540222168
100002	1	21	12	2016	60	3	4	43	3	18.0300006866455	18/24	2	1.20000004768372	1	2	1	2	2	1	2	2	1	3	2	1	1	4	4	3KM3H	2	1	625	3	15	12200	 	1	4	1	1	1	2	2	2	1	4	2	4	4	4	3	4	1	4	4	1	2	4	1	4	4	1	4	 	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	1	0	0	0	0	10	32.2580642700195	1	0	1	0	0	1	0	1	0	1	1	0	0	0	0	1	0	1	1	1	0	0	0	1	1	1	13	50
100003	1	13	12	2016	60	5	2	24	3	18.0300006866455	18/24	4	30	1	4	2	1	4	2	2	1	4	2	2	3	3	2	1	36	1	4	500	5	7	40	 	1	4	3	1	4	2	4	3	2	1	1	4	3	2	2	4	1	3	3	4	2	1	2	3	2	2	4	 	1	0	1	0	1	1	1	1	0	0	0	0	1	0	0	1	0	0	1	1	0	1	1	0	1	0	1	0	0	0	1	15	48.3870964050293	1	1	1	1	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	1	0	0	1	12	46.1538467407227
100004	1	21	12	2016	9.60000038146973	4	2	18	3	18.0300006866455	3/4	4	30	3	2	1	2	2	1	2	4	1	2	3	4	3	1	3	40	2	4	171.4	3	12	30	 	1	4	3	1	4	2	2	4	1	3	2	1	1	3	4	2	1	4	4	1	2	3	2	4	4	1	4	 	0	1	1	0	1	1	1	1	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	14	45.1612892150879	1	1	1	1	0	1	0	1	1	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1	20	76.9230804443359
100006	1	22	12	2016	-99	3	2	-99	-99	-99	-99	2	-99	3	3	2	1	3	2	1	2	2	3	3	1	2	3	2	-99	99	99	-99	2	-99	-99	 	1	4	3	3	2	2	4	3	2	1	1	3	3	2	1	3	2	99	2	4	3	99	99	99	99	99	99	 	 	0	1	 	 	 	0	 	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	 	 	0	 	 	 	 	 	3	9.67741966247559	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	11.5384616851807
100007	1	18	12	2016	-99	99	99	-99	3	18.0300006866455	18/24	4	-99	4	2	1	2	2	1	2	2	3	3	2	1	2	4	2	-99	2	3	-99	2	-99	-99	 	1	4	3	3	2	3	4	2	1	3	2	2	1	1	1	4	3	4	3	4	2	2	4	4	4	2	4	 	 	 	 	 	1	1	1	 	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	 	 	 	 	9	29.0322589874268	1	1	0	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	11	42.3076934814453
100009	1	21	12	2016	-99	3	99	-99	-99	-99	-99	99	-99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	-99	99	99	-99	99	-99	-99	 	1	3	3	2	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	 	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3.8461537361145
100010	1	13	12	2016	60	4	2	24	3	18.0300006866455	3/4	4	30	1	4	1	2	4	1	1	3	2	3	2	3	2	2	1	28	2	4	19.2	3	5H30P	25	 	 	4	3	1	4	2	2	3	1	4	2	4	1	3	3	4	1	3	4	1	2	3	3	3	4	1	4	 	1	1	1	0	1	1	1	1	0	0	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	20	64.5161285400391	1	1	1	1	0	1	1	1	0	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	1	1	21	80.7692337036133
100011	1	27	12	2016	60	4	2	-99	3	18.2999992370605	18/24	4	-99	1	1	1	2	4	1	2	1	1	4	2	4	2	4	1	-99	3	1	-99	4	-99	-99	 	1	4	3	1	1	3	2	3	1	1	4	4	1	3	2	3	1	3	3	1	2	3	2	3	4	1	4	 	1	1	1	 	1	0	1	 	0	1	1	1	1	0	0	1	1	0	1	0	1	0	1	0	0	0	1	 	 	 	 	15	48.3870964050293	1	1	1	0	1	1	1	1	0	0	1	1	1	0	0	1	1	0	1	1	0	1	1	1	1	1	19	73.0769195556641
100012	1	28	12	2016	60	4	3	40	3	18.0300006866455	0.75	4	30	3	4	1	2	4	1	3	3	1	1	2	1	2	2	1	28	2	4	120	3	2	100	 	1	4	3	4	1	2	1	3	1	4	4	1	3	1	4	2	1	3	1	4	3	2	1	3	4	1	4	 	1	1	0	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	23	74.1935501098633	1	1	0	0	0	0	1	1	0	0	0	0	0	1	1	1	1	0	0	0	1	0	1	1	1	1	13	50
100013	1	24	12	2016	960	4	2	22	3	18.0300006866455	3/4	4	30	3	1	1	2	4	1	3	2	1	3	2	3	1	3	2	10	2	4	19200	3	2	2520	 	1	4	3	1	1	3	2	3	1	3	2	3	1	3	2	1	1	4	3	2	2	2	3	3	4	1	4	 	0	1	1	0	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	1	0	0	0	1	1	1	1	0	0	0	0	19	61.2903213500977	1	1	1	0	1	1	1	1	1	1	0	1	1	0	0	1	0	0	0	1	1	1	1	1	1	1	19	73.0769195556641
100014	1	27	12	2016	-99	5	99	22	3	18.0300006866455	1.69	4	30	3	99	1	2	4	1	3	2	1	4	2	3	1	2	3	30	1	4	-99	2	-99	-99	 	1	4	3	1	4	2	4	3	1	4	4	4	1	3	4	3	2	1	4	1	2	3	3	1	4	2	4	 	 	0	 	0	1	1	1	1	1	 	1	1	1	0	1	0	1	0	1	1	0	1	0	0	1	0	0	0	 	 	 	14	45.1612892150879	1	1	1	1	0	0	1	1	0	0	1	1	1	1	0	0	0	1	1	1	0	1	0	1	0	1	16	61.538459777832
100015	1	15	12	2016	960	4	2	22	3	18.0300006866455	3/4	4	30	3	1	1	2	4	1	2	2	3	4	2	4	1	3	2	3	2	4	1200	3	2	2500	 	1	4	3	1	4	2	2	3	2	1	2	4	1	3	2	4	4	1	3	1	2	2	3	3	4	1	4	 	0	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	16	51.6129035949707	1	1	1	1	0	1	1	0	0	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	18	69.2307662963867
100017	1	14	12	2016	60	99	2	-99	3	18.0300006866455	3/4	4	30	4	2	1	2	4	1	2	1	1	2	2	3	3	2	1	-99	2	4	-99	5	-99	-99	 	1	4	1	1	1	3	2	1	1	3	2	4	1	3	2	2	1	1	3	1	2	3	1	3	4	1	4	 	1	 	1	 	1	1	1	1	0	0	1	1	1	0	0	1	1	0	1	1	0	1	1	1	1	0	1	 	 	 	 	18	58.0645179748535	1	0	1	0	1	1	0	1	1	1	1	1	1	0	1	1	0	0	1	1	0	0	1	1	1	1	18	69.2307662963867
100018	1	14	12	2016	60	4	2	-99	3	18.0300006866455	3/4	4	30	3	1	1	2	4	1	3	1	1	2	2	3	99	2	1	28.3	2	4	4920	3	11	40	 	1	4	3	4	4	3	2	3	1	3	2	4	1	3	1	4	1	3	4	1	2	3	99	3	4	1	4	 	1	1	1	 	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	 	1	1	1	1	1	1	0	0	1	1	25	80.6451644897461	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	0	1	1	1	1	21	80.7692337036133
100020	1	14	12	2016	60	4	2	32	3	18.0300006866455	18/16	4	30	3	1	1	3	2	4	3	3	1	2	2	4	2	2	1	28	2	4	120	3	11	45	 	1	4	3	4	4	3	2	3	1	4	2	1	3	3	3	2	3	4	4	4	2	2	3	2	3	3	4	 	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	0	1	0	1	1	1	1	1	1	0	1	1	1	0	24	77.4193572998047	1	1	0	1	1	1	1	1	0	1	0	0	1	0	1	0	0	1	0	1	1	1	0	0	0	1	15	57.6923065185547
100022	1	30	12	2016	60	3	2	32	3	18.0300006866455	3/4	4	30	1	1	3	2	4	1	3	3	1	2	2	2	2	2	1	22	2	4	4920	3	11	40	 	1	4	3	1	2	3	2	4	1	3	2	2	1	3	1	4	1	3	4	4	2	2	3	4	4	2	4	 	1	0	1	1	1	1	1	1	0	1	0	1	1	0	1	0	1	0	1	0	1	1	1	1	1	1	1	0	0	1	1	22	70.9677429199219	1	1	1	0	1	1	0	1	1	1	0	1	1	0	0	1	1	1	0	1	1	1	0	1	0	1	18	69.2307662963867
100024	1	15	12	2016	-99	5	2	3.20000004768372	3	18.2099990844727	3/4	4	30	3	3	1	2	2	1	2	1	1	2	2	1	4	2	4	30	4	4	1200	4	5	900000	 	1	4	3	4	2	3	3	4	3	1	2	2	1	3	1	4	1	4	2	4	2	1	4	4	4	2	4	 	 	0	1	0	1	0	1	1	1	0	1	1	0	0	0	1	1	0	1	0	0	1	0	0	1	0	1	0	0	0	0	13	41.9354820251465	1	1	0	0	1	0	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	0	0	1	0	1	10	38.461540222168
100025	1	16	12	2016	60	4	1	32	3	18.0300006866455	18/24	4	30	3	1	1	2	2	1	3	1	3	2	4	 	1	3	2	27	1	2	-99	3	-99	-99	 	1	1	3	1	3	2	3	1	4	1	3	2	4	2	2	3	2	4	1	3	4	2	4	2	3	1	1	 	1	1	0	1	1	1	1	1	1	1	1	1	0	0	1	1	0	0	0	 	0	0	0	0	0	1	1	0	 	 	 	15	48.3870964050293	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	4	15.384614944458
100026	1	24	12	2016	60	4	2	32	3	18.0300006866455	3/4	4	30	3	1	1	2	4	1	3	1	1	1	2	3	99	2	2	85/3	2	4	4920	5	11h	40	 	1	1	2	2	4	3	1	3	4	2	2	4	1	2	3	2	1	2	4	1	2	2	3	3	4	1	4	 	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	 	1	0	1	1	0	1	0	0	1	1	25	80.6451644897461	0	0	0	1	1	0	1	0	0	1	1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	17	65.3846130371094
100027	1	20	12	2016	60	4	4	-99	3	18.0300006866455	18/24	4	-99	3	99	1	2	2	1	2	1	3	2	3	2	3	1	4	2	1	3	111.25	4	-99	-99	 	1	4	3	4	2	99	2	1	99	99	2	2	3	3	2	4	4	4	3	4	2	1	1	3	4	1	4	 	1	1	0	 	1	1	1	 	1	 	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	 	 	10	32.2580642700195	1	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	1	1	1	10	38.461540222168
100029	1	17	12	2016	60	4	2	11	3	18.0300006866455	18/24	4	30	3	1	1	2	4	4	3	1	1	2	2	3	2	2	1	1.75	2	4	4561.25	3	9	40	 	1	4	3	1	1	3	2	4	4	3	2	4	1	3	1	1	1	3	1	4	2	1	1	3	3	3	4	 	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	1	26	83.870964050293	1	1	1	0	1	1	0	0	1	1	1	1	1	0	0	1	1	0	0	1	0	0	1	0	0	1	15	57.6923065185547
100030	1	16	12	2016	-99	3	2	-99	3	18.0300006866455	3/4	4	-99	4	2	1	2	2	1	2	2	1	3	2	1	2	1	1	7	2	1	120	1	-99	25	 	1	4	3	1	4	3	1	3	4	3	2	4	1	3	3	4	1	3	4	2	2	2	3	3	4	1	4	 	 	0	1	 	1	1	1	 	0	0	1	1	0	0	0	0	1	0	1	0	1	0	1	1	0	0	1	0	1	 	0	13	41.9354820251465	1	1	1	1	1	0	1	0	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	21	80.7692337036133
100031	1	16	12	2016	3500	99	99	-99	3	18.0300006866455	18/24	4	-99	99	99	1	2	99	99	2	99	99	99	2	1	99	1	99	-99	4	1	-99	99	-99	-99	 	1	4	3	1	4	3	2	99	99	99	2	2	1	99	1	4	99	99	99	4	2	99	4	3	4	2	4	 	0	 	 	 	1	1	1	 	 	 	1	1	 	 	0	 	 	 	1	0	 	0	 	0	0	 	1	 	 	 	 	7	22.5806446075439	1	1	1	1	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	1	12	46.1538467407227
100032	1	23	11	2016	60	4	2	23	3	18.0300006866455	3/4	4	30	3	3	1	2	4	4	2	3	1	2	2	3	3	2	1	170/6	2	4	4920	3	5H35	0.00004	 	1	4	3	1	4	3	2	2	1	2	2	4	1	3	1	1	1	1	4	4	2	3	2	3	4	1	4	 	1	1	1	0	1	1	1	1	1	0	1	1	1	1	0	0	1	0	1	1	0	1	1	1	1	1	1	0	0	0	0	21	67.7419357299805	1	1	1	1	1	1	0	1	0	1	1	1	1	0	0	1	0	1	0	1	0	1	1	1	1	1	19	73.0769195556641
100033	1	18	12	2016	60	4	1	-99	3	18.0300006866455	3/4	4	30	1	99	1	2	2	1	3	1	1	3	3	3	3	2	1	2.1	2	4	250	3	-99	-99	 	1	4	3	4	4	3	1	1	1	1	2	1	3	4	1	4	2	1	4	2	2	2	2	3	4	1	4	 	1	1	0	 	1	1	1	1	0	 	1	1	0	0	1	1	1	0	0	1	0	1	1	1	1	1	1	0	0	 	 	18	58.0645179748535	1	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	14	53.8461532592773
100035	1	19	12	2016	10.3999996185303	4	2	32	3	18.0300006866455	3/4	2	300	4	3	2	1	4	1	2	1	3	4	3	1	1	3	2	3	4	2	-99	1	-99	2025000000	 	1	4	1	1	4	2	4	3	1	3	2	4	2	1	4	2	4	1	3	2	1	4	2	1	3	2	4	 	0	1	1	1	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	 	 	0	8	25.8064517974854	1	0	1	1	0	0	1	1	1	1	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	12	46.1538467407227
100036	1	19	12	2016	-99	5	2	-99	3	18.0300006866455	3/4	4	-99	2	99	1	2	4	1	3	1	4	99	2	4	99	2	1	7P30S	2	4	112.5	99	-99	-99	 	1	4	3	1	2	3	4	99	4	2	4	4	3	99	4	2	1	3	4	3	2	1	1	1	4	2	4	 	 	0	1	 	1	1	1	 	0	 	1	1	1	0	1	1	0	 	1	0	 	1	1	1	1	 	1	0	0	 	 	15	48.3870964050293	1	1	1	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	0	0	0	1	0	1	13	50
100038	1	20	12	2016	960	4	2	22	3	18.0300006866455	3/4	4	-99	3	1	1	3	2	99	3	2	1	3	2	99	1	99	99	-99	2	99	-99	2	-99	-99	 	1	4	3	2	2	3	2	99	1	3	2	3	1	3	2	1	1	4	3	2	2	2	3	2	2	2	4	 	0	1	1	0	1	1	1	 	1	1	1	0	0	 	1	0	1	0	1	 	0	 	 	1	 	0	1	 	 	 	 	13	41.9354820251465	1	1	0	0	1	1	0	1	1	1	0	1	1	0	0	1	0	0	0	1	1	1	0	0	0	1	14	53.8461532592773
100039	1	26	12	2016	-99	2	99	-99	-99	-99	-99	1	-99	2	1	3	4	1	3	2	1	1	99	3	1	4	2	1	-99	4	1	-99	2	-99	-99	 	1	3	3	4	2	4	1	3	2	4	1	3	1	4	1	1	4	3	2	3	1	3	3	1	2	1	3	 	 	0	 	 	 	 	0	 	0	1	0	0	0	0	0	1	1	 	0	0	0	1	1	0	0	0	 	 	 	 	 	5	16.1290321350098	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	6	23.0769233703613
100040	1	29	12	2016	-99	4	2	-99	-99	-99	-99	4	-99	1	1	1	3	2	4	4	1	3	2	1	4	3	1	2	-99	1	3	-99	3	-99	-99	 	1	3	4	1	1	1	1	3	2	4	2	3	4	2	1	4	1	4	4	3	3	2	1	1	3	1	4	 	 	1	1	 	 	 	1	 	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	 	 	 	 	 	8	25.8064517974854	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	1	8	30.769229888916
100041	1	25	12	2016	-99	4	1	-99	-99	-99	-99	3	-99	1	3	1	2	4	1	3	4	1	3	1	1	3	2	3	-99	1	4	-99	3	-99	-99	 	1	4	3	1	3	2	2	1	99	3	2	3	2	3	2	4	2	2	3	2	1	2	3	 	3	1	3	 	 	1	0	 	 	 	0	 	0	0	1	1	1	0	1	0	1	0	0	0	0	1	0	0	1	1	 	 	 	 	 	9	29.0322589874268	1	1	1	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	10	38.461540222168
100042	1	26	12	2016	2500	2	4	26	3	18.2999992370605	33.2	2	-99	3	1	2	3	4	2	1	2	3	4	2	1	3	2	4	-99	2	3	-99	2	-99	-99	 	1	4	1	3	1	2	3	2	3	1	2	3	2	1	1	2	3	2	1	2	4	2	3	1	2	3	1	 	0	0	0	0	1	0	0	 	1	1	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	 	 	 	 	7	22.5806446075439	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	5	19.230770111084
100043	1	10	12	2016	105	2	2	32	3	18.0300006866455	3/4	99	30	3	4	1	2	4	4	2	1	2	2	2	1	99	99	99	28	1	1	120	4	-99	40	 	1	4	3	1	1	3	2	2	1	3	2	4	1	2	3	4	1	3	4	1	2	3	3	3	4	1	4	 	0	0	1	1	1	1	 	1	1	0	1	1	1	1	0	1	0	0	1	0	 	 	 	0	0	0	1	1	1	 	1	16	51.6129035949707	1	1	1	0	1	1	0	1	1	1	1	1	0	0	0	1	1	1	1	1	0	1	1	1	1	1	20	76.9230804443359
100044	1	12	3	2017	60	3	99	-99	3	18.0300006866455	3/4	4	12	2	1	1	2	4	1	2	2	2	3	4	1	3	99	1	-99	2	99	-99	3	-99	-99	 	1	4	3	1	4	3	4	1	4	4	2	1	4	4	3	4	1	3	2	4	2	1	2	3	2	1	3	 	1	0	 	 	1	1	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	 	1	1	 	1	1	 	 	 	 	12	38.7096786499023	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	1	1	0	1	0	12	46.1538467407227
100046	1	15	12	2016	60	3	4	30	40	50	60	1	70	2	3	4	4	3	2	1	2	3	4	4	3	2	1	2	80	3	4	90	4	100	110	 	1	4	3	1	2	3	4	3	2	1	2	3	4	3	2	1	2	3	4	3	2	1	2	3	4	3	2	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	4	12.9032258987427	1	1	1	0	1	0	1	0	0	1	0	0	1	0	0	0	1	1	0	1	0	1	1	1	0	0	13	50
100047	1	22	12	2016	-99	3	2	-99	255	18.0300006866455	33/24	1	-99	2	99	3	4	3	2	2	3	2	3	2	4	2	3	4	-99	1	3	-99	2	-99	-99	 	1	4	1	4	1	2	4	4	2	3	4	4	2	4	1	4	1	1	3	1	2	3	3	4	4	3	4	 	 	0	1	 	0	1	0	 	0	 	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	 	 	 	 	4	12.9032258987427	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	1	0	1	0	1	0	1	9	34.6153831481934
100048	1	15	12	2016	60	4	2	-99	3	18.0100002288818	18/32	4	30	3	1	1	2	2	1	3	3	2	2	2	3	2	1	1	-99	3	4	-99	99	-99	-99	 	1	4	1	1	1	3	2	3	2	99	99	2	99	4	1	99	99	99	99	99	99	99	2	3	2	4	4	 	1	1	1	 	1	0	1	1	1	1	1	1	0	0	1	0	0	0	1	1	1	0	1	0	1	 	0	 	 	 	 	16	51.6129035949707	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	8	30.769229888916
