PLACEID	PLCCODE	PROVID	DEPARTID	CLUSTID	STRTDINT	POPSIZE	HOUSING	ILLOCCUP	OTHRES	AGRIC	LIVEST	FISHING	MINING	INDUST	HANDICR	RETAIL	OTHUSE	CITY	POPCITY	TIMECAP	TRANS1	TRANS2	TRANS3	PVEDN	EARTHN	UNPAVEDN	TRACKSN	RIVERN	OTTRANN	MAINRTE	NTRLDIST	GLSSMILK	COMMKITC2	FOODWORK	COMPFEED	OTHFOOD1	OTHFOOD2	OTHFOOD3	CUNAMAS	WAWAWASI	PRONOEI	SCHBKFST	SCHCLTH	SCHLTEXT	LITRCY	PROMLIBR	ALTBSCED	LAPTOPCH	EDUCTN1	EDUCTN2	EDUCTN3	HLTHINSR	CREDCTRL	TUBCNTRL	MALARIA	HIVSIDA	MENTLHTH	CNTRLSTD	HLTHOTH1	HLTHOTH2	HLTHOTH3	RPRSCHL	RPRHLTH	RPRWTR	RPRSWR	RPRPIT	RPRBRDG	RPRAND	REFOREST	IRRGTN	INFROTH1	INFROTH2	INFROTH3	AGRITECH	ANIMAL	AGRINPUT	TITLING	TECHNCAL	MICROCRD	LABORENR	RECYCPRG	JUNTOPRG	PENSIONS65	FONCODES	PROJOVEN	OTHOTHR1	OTHOTHR2	OTHOTHR3	PRICCROP	MINCROP	MAXCROP
8719	PE87MC19	1	15	87	15/07/2016	6500	1	5	5	5	5	5	5	5	5	5	5	1	-77	10	7	88	 	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	-88	 	 
8720	PE87MC20	5	15	87	20/07/2016	400	5	5	1	1	4	5	5	5	4	4	5	1	-77	15	7	88	 	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	 	 
8721	PE87MC21	5	15	87	20/07/2016	1380	1	5	5	5	5	5	5	5	5	4	5	1	-77	10	7	88	 	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-88	 	 
8722	PE87MC22	1	15	87	18/07/2016	3000	1	5	5	5	5	5	5	5	3	2	5	1	-77	20	7	5	88	0	0	1	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8723	PE87MC23	1	15	87	18/07/2016	250	1	5	5	5	5	5	5	5	5	2	5	1	-77	12	7	5	88	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8725	PE87MC25	1	7	87	20/07/2016	1000	1	5	5	5	5	5	5	5	3	2	5	1	1200000	45	7	88	 	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-88	 	 
8726	PE87MC26	1	15	87	21/07/2016	200000	1	5	5	5	5	5	5	5	3	2	5	1	700000	-88	88	 	 	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8727	PE87MC27	1	15	87	22/07/2016	170	1	5	5	5	5	5	5	5	5	2	5	1	-77	45	8	7	88	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8728	PE87MC28	1	15	87	21/07/2016	400	1	5	5	5	5	5	5	5	5	5	5	1	30000	15	1	5	88	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8729	PE87MC29	1	15	87	23/07/2016	15000	1	5	5	5	5	5	5	5	3	2	5	1	600000	5	7	88	 	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8730	PE87MC30	1	15	87	23/07/2016	4300	1	5	5	5	5	5	5	5	5	2	5	1	500000	20	7	88	 	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8731	PE87MC31	1	15	87	27/07/2016	-77	1	5	5	5	5	5	5	5	5	2	5	1	207647	15	7	88	 	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8732	PE87MC32	1	15	87	22/07/2016	4560	1	5	5	5	5	5	5	5	5	2	5	1	17536	5	7	88	 	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	-88	 	 
8733	PE87MC33	1	15	87	29/06/2016	2000	5	1	5	5	5	5	5	5	4	2	5	1	-77	15	7	88	 	1	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	-88	 	 
8734	PE87MC34	1	15	87	04/07/2016	6000	5	1	5	5	5	5	5	5	4	4	5	1	-77	10	7	88	 	1	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	-88	 	 
8735	PE87MC35	1	15	87	22/07/2016	1500	4	1	5	5	5	5	5	5	5	4	5	1	-77	15	5	88	 	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-88	 	 
8736	PE87MC36	1	15	87	26/07/2016	12500	1	5	5	5	5	5	5	5	5	2	5	1	-77	20	7	88	 	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-88	 	 
8737	PE87MC37	1	15	87	27/07/2016	120	1	5	5	5	5	5	5	5	5	2	5	1	-77	30	6	5	88	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8738	PE87MC38	1	15	87	27/07/2016	10000	1	5	5	5	5	5	5	5	3	2	5	1	550000	20	8	88	 	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-88	 	 
8739	PE87MC39	1	15	87	26/07/2016	1500	1	5	5	5	5	5	5	5	5	4	5	1	-77	-88	88	 	 	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8740	PE87MC40	1	15	87	26/07/2016	700	1	2	5	5	5	5	5	5	5	5	5	1	20000	-88	88	 	 	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8741	PE87MC41	8	15	87	22/07/2016	3000	1	5	5	5	5	5	5	5	5	1	5	1	31212	5	5	88	 	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	 	 
8742	PE87MC42	8	15	87	23/07/2016	2000	5	1	5	1	5	5	5	5	5	5	5	1	10000	20	7	88	 	0	1	0	0	0	0	2	0	1	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8743	PE87MC43	7	15	87	23/07/2016	1000	5	5	5	5	5	5	5	5	5	1	5	1	-77	300	7	88	 	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8744	PE87MC44	6	15	87	24/07/2016	870	5	1	5	3	4	5	5	4	5	2	5	1	100000	8	7	88	 	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	1	1	0	0	0	0	0	-88	 	 
8745	PE87MC45	1	7	87	17/01/2017	4250	3	1	5	5	5	5	5	5	5	2	5	1	277895	10	5	6	7	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8746	PE87MC46	1	7	87	24/01/2017	800	3	1	5	5	5	5	5	5	4	2	5	1	151000	20	7	6	88	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8747	PE87MC47	1	7	87	15/01/2017	3560	1	4	5	4	4	4	4	4	4	2	5	1	418000	15	5	6	7	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8748	PE87MC48	6	15	87	23/07/2016	1200	5	1	5	1	2	4	4	4	5	3	5	1	100000	30	7	88	 	1	1	1	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	-88	 	 
8749	PE87MC49	6	15	87	22/12/2016	1216	1	4	5	2	4	5	5	5	5	3	5	1	100000	15	1	4	7	0	1	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	 	 
8750	PE87MC50	1	15	87	05/02/2017	1400	4	4	5	5	2	5	5	4	1	3	5	0	 	45	7	6	5	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8751	PE87MC51	1	15	87	12/01/2017	100	3	5	5	1	5	5	5	5	5	2	5	1	341000	15	6	88	 	1	0	1	0	0	0	3	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	 	 
8752	PE87MC52	1	15	87	22/07/2016	1500	1	4	5	4	4	4	4	4	4	4	5	1	-77	60	6	4	7	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8753	PE87MC53	1	15	87	23/07/2016	3000000	1	5	5	5	5	5	5	5	5	2	5	1	200000	40	7	88	 	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8754	PE87MC54	1	15	87	30/07/2016	-77	1	4	5	5	5	5	5	5	5	5	5	1	-77	20	8	7	88	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8755	PE87MC55	1	15	87	26/07/2016	950	1	5	5	5	5	5	5	5	5	5	5	1	30000	15	7	8	88	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8756	PE87MC56	1	15	87	20/07/2016	400	5	1	5	5	5	5	5	5	5	5	5	1	-77	10	7	5	88	1	0	0	1	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8757	PE87MC57	1	15	87	21/07/2016	1320	1	5	5	5	5	5	5	4	5	2	5	1	480000	40	7	88	 	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8758	PE87MC58	1	15	87	27/07/2016	-77	1	5	5	5	5	5	5	5	5	2	5	1	-77	30	8	7	88	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8759	PE87MC59	1	15	87	23/07/2016	12000	1	5	5	5	5	5	5	5	3	2	5	1	700000	40	7	8	88	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8760	PE87MC60	1	15	87	20/07/2016	-77	1	5	5	5	5	5	5	5	3	2	5	1	-77	-88	88	 	 	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8761	PE87MC61	1	15	87	17/01/2017	4618	4	1	5	5	5	5	5	3	5	2	5	1	43800	10	5	6	7	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8762	PE87MC62	6	15	87	23/12/2016	1380	3	5	5	1	2	5	5	5	5	4	5	1	2600	10	7	5	1	1	1	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	5	 	 
8763	PE87MC63	1	15	87	20/07/2016	5000	1	5	5	5	5	5	5	3	5	2	5	1	8000	15	7	6	8	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-88	 	 
8764	PE87MC64	1	15	87	21/07/2016	498	1	5	5	5	5	5	5	5	5	2	5	1	-77	20	7	6	88	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
