PLACEID	SERVIDR4	AVLOC	SRVRT
641	16	1	2
641	17	1	3
641	18	1	3
641	19	1	3
641	20	1	3
641	21	1	3
641	22	1	3
641	23	1	2
641	24	1	3
641	25	1	2
641	26	1	3
641	27	1	3
641	28	1	2
641	29	1	3
642	1	1	2
642	2	1	3
642	3	0	 
642	4	1	2
642	5	1	3
642	6	0	 
642	7	1	3
642	8	0	 
642	9	0	 
642	10	0	 
642	11	0	 
642	12	1	3
642	13	1	3
642	14	1	3
642	15	1	3
642	16	1	3
642	17	0	 
642	18	0	 
642	19	1	3
642	20	1	3
642	21	1	3
642	22	1	3
642	23	1	2
642	24	1	2
642	25	1	2
642	26	1	2
642	27	1	2
642	28	1	2
642	29	1	2
701	1	0	 
701	2	1	1
701	3	0	 
701	4	1	2
701	5	1	1
701	6	0	 
701	7	0	 
701	8	0	 
701	9	0	 
701	10	0	 
701	11	1	2
701	12	0	 
701	13	1	3
701	14	0	 
701	15	0	 
701	16	0	 
701	17	0	 
701	18	0	 
701	19	0	 
701	20	0	 
701	21	0	 
701	22	0	 
701	23	0	 
701	24	0	 
701	25	0	 
701	26	0	 
701	27	0	 
701	28	0	 
701	29	0	 
702	1	0	 
702	2	1	2
702	3	0	 
702	4	1	1
702	5	1	2
702	6	0	 
702	7	0	 
702	8	0	 
702	9	0	 
702	10	0	 
702	11	1	1
702	12	0	 
702	13	1	3
702	14	1	3
702	15	0	 
702	16	0	 
702	17	0	 
702	18	0	 
702	19	0	 
702	20	0	 
702	21	0	 
702	22	0	 
702	23	0	 
702	24	0	 
702	25	0	 
702	26	0	 
702	27	0	 
702	28	1	1
702	29	1	1
703	1	1	2
703	2	1	3
703	3	1	2
703	4	1	2
703	5	1	2
703	6	1	1
703	7	1	2
703	8	1	3
703	9	1	3
703	10	0	 
703	11	1	2
703	12	0	 
703	13	1	2
703	14	1	2
703	15	1	2
703	16	1	2
703	17	1	2
703	18	0	 
703	19	1	2
703	20	0	 
703	21	0	 
703	22	0	 
703	23	1	2
703	24	1	2
703	25	1	2
703	26	0	 
703	27	1	2
703	28	0	 
703	29	1	3
704	1	0	 
704	2	1	3
704	3	0	 
704	4	1	2
704	5	1	3
704	6	0	 
704	7	0	 
704	8	0	 
704	9	0	 
704	10	0	 
704	11	1	2
704	12	0	 
704	13	1	2
704	14	0	 
704	15	0	 
704	16	0	 
704	17	0	 
704	18	0	 
704	19	0	 
704	20	0	 
704	21	0	 
704	22	0	 
704	23	0	 
704	24	0	 
704	25	0	 
704	26	0	 
704	27	0	 
704	28	0	 
704	29	0	 
705	1	1	2
705	2	1	3
705	3	1	3
705	4	1	3
705	5	1	2
705	6	1	1
705	7	1	3
705	8	1	2
705	9	0	 
705	10	0	 
705	11	1	2
705	12	0	 
705	13	1	2
705	14	1	3
705	15	1	3
705	16	1	3
705	17	0	 
705	18	0	 
705	19	1	3
705	20	1	3
705	21	0	 
705	22	1	2
705	23	1	2
705	24	1	2
705	25	1	2
705	26	1	2
705	27	1	2
705	28	0	 
705	29	1	3
706	1	1	2
706	2	1	3
706	3	1	3
706	4	1	1
706	5	1	1
706	6	0	 
706	7	1	2
706	8	0	 
706	9	0	 
706	10	0	 
706	11	1	2
706	12	0	 
706	13	1	2
706	14	1	2
706	15	1	3
706	16	1	3
706	17	1	3
706	18	1	3
706	19	1	3
706	20	1	3
706	21	0	 
706	22	1	2
706	23	1	1
706	24	1	3
706	25	0	 
706	26	0	 
706	27	0	 
706	28	0	 
706	29	1	3
707	1	0	 
707	2	1	2
707	3	0	 
707	4	1	2
707	5	1	3
707	6	0	 
707	7	0	 
707	8	0	 
707	9	0	 
707	10	0	 
707	11	1	2
707	12	0	 
707	13	1	2
707	14	1	2
707	15	1	2
707	16	0	 
707	17	0	 
707	18	0	 
707	19	0	 
707	20	0	 
707	21	0	 
707	22	0	 
707	23	0	 
707	24	0	 
707	25	0	 
707	26	0	 
707	27	1	2
707	28	0	 
707	29	1	2
708	1	0	 
708	2	1	2
708	3	0	 
708	4	1	1
708	5	1	2
708	6	1	1
708	7	0	 
708	8	0	 
708	9	0	 
708	10	0	 
708	11	1	1
708	12	0	 
708	13	1	3
708	14	0	 
708	15	1	3
708	16	0	 
708	17	0	 
708	18	0	 
708	19	0	 
708	20	0	 
708	21	0	 
708	22	0	 
708	23	0	 
708	24	0	 
708	25	1	2
708	26	0	 
708	27	1	2
708	28	0	 
708	29	1	2
709	1	0	 
709	2	1	1
709	3	0	 
709	4	1	3
709	5	1	2
709	6	0	 
709	7	1	2
709	8	0	 
709	9	0	 
709	10	0	 
709	11	1	2
709	12	0	 
709	13	1	2
709	14	1	2
709	15	1	2
709	16	0	 
709	17	0	 
709	18	0	 
709	19	0	 
709	20	0	 
709	21	0	 
709	22	0	 
709	23	0	 
709	24	0	 
709	25	1	2
709	26	0	 
709	27	0	 
709	28	0	 
709	29	1	2
710	1	1	2
710	2	1	2
710	3	1	2
710	4	1	3
710	5	1	2
710	6	1	2
710	7	1	2
710	8	0	 
710	9	0	 
710	10	0	 
710	11	1	2
710	12	0	 
710	13	1	2
710	14	1	2
710	15	0	 
710	16	0	 
710	17	0	 
710	18	0	 
710	19	0	 
710	20	0	 
710	21	0	 
710	22	0	 
710	23	0	 
710	24	0	 
710	25	1	2
710	26	0	 
710	27	1	2
710	28	0	 
710	29	1	3
711	1	0	 
711	2	1	2
711	3	0	 
711	4	1	2
711	5	1	1
711	6	1	1
711	7	0	 
711	8	0	 
711	9	0	 
711	10	0	 
711	11	1	2
711	12	0	 
711	13	1	3
711	14	0	 
711	15	0	 
711	16	0	 
711	17	0	 
711	18	0	 
711	19	0	 
711	20	0	 
711	21	0	 
711	22	0	 
711	23	0	 
711	24	0	 
711	25	0	 
711	26	0	 
711	27	0	 
711	28	0	 
711	29	0	 
712	1	0	 
712	2	1	2
712	3	0	 
712	4	1	2
712	5	1	2
712	6	1	2
712	7	0	 
712	8	0	 
712	9	0	 
712	10	0	 
712	11	1	2
712	12	0	 
712	13	1	3
712	14	0	 
712	15	0	 
712	16	0	 
712	17	0	 
712	18	0	 
712	19	0	 
712	20	0	 
712	21	0	 
712	22	0	 
712	23	0	 
712	24	0	 
712	25	0	 
712	26	0	 
712	27	0	 
712	28	0	 
712	29	0	 
713	1	1	2
713	2	1	3
713	3	1	3
713	4	1	2
713	5	1	1
713	6	1	1
713	7	1	1
713	8	0	 
713	9	1	2
713	10	0	 
713	11	1	3
713	12	0	 
713	13	1	3
713	14	1	2
713	15	1	2
713	16	1	2
713	17	1	2
713	18	0	 
713	19	1	2
713	20	1	2
713	21	0	 
713	22	1	2
713	23	1	2
713	24	1	2
713	25	0	 
713	26	1	2
713	27	1	2
713	28	0	 
713	29	1	3
715	1	1	2
715	2	1	2
715	3	1	2
715	4	1	2
715	5	1	2
715	6	1	1
715	7	1	2
715	8	0	 
715	9	1	2
715	10	0	 
715	11	1	2
715	12	0	 
715	13	1	2
715	14	1	2
715	15	1	2
715	16	1	2
715	17	1	2
715	18	0	 
715	19	1	2
715	20	1	2
715	21	0	 
715	22	0	 
715	23	1	2
715	24	1	2
715	25	0	 
715	26	1	2
715	27	1	3
715	28	0	 
715	29	1	3
716	1	1	3
716	2	1	3
716	3	0	 
716	4	1	2
716	5	1	2
716	6	0	 
716	7	0	 
716	8	0	 
716	9	0	 
716	10	0	 
716	11	1	2
716	12	0	 
716	13	1	3
716	14	1	3
716	15	1	2
716	16	0	 
716	17	0	 
716	18	0	 
716	19	0	 
716	20	0	 
716	21	0	 
716	22	0	 
716	23	0	 
716	24	0	 
716	25	0	 
716	26	0	 
716	27	1	2
716	28	0	 
716	29	1	2
717	1	0	 
717	2	1	2
717	3	0	 
717	4	1	2
717	5	1	2
717	6	1	2
717	7	0	 
717	8	0	 
717	9	0	 
717	10	0	 
717	11	1	2
717	12	0	 
717	13	1	2
717	14	0	 
717	15	0	 
717	16	0	 
717	17	0	 
717	18	0	 
717	19	0	 
717	20	0	 
717	21	0	 
717	22	0	 
717	23	0	 
717	24	0	 
717	25	0	 
717	26	0	 
717	27	0	 
717	28	0	 
717	29	0	 
718	1	0	 
718	2	1	3
718	3	0	 
718	4	1	2
718	5	1	2
718	6	1	1
718	7	0	 
718	8	0	 
718	9	0	 
718	10	0	 
718	11	1	2
718	12	0	 
718	13	1	3
718	14	0	 
718	15	1	2
718	16	0	 
718	17	0	 
718	18	0	 
718	19	0	 
718	20	0	 
718	21	0	 
718	22	0	 
718	23	0	 
718	24	0	 
718	25	0	 
718	26	0	 
718	27	0	 
718	28	0	 
718	29	0	 
719	1	0	 
719	2	1	2
719	3	0	 
719	4	1	2
719	5	1	2
719	6	0	 
719	7	0	 
719	8	0	 
719	9	0	 
719	10	0	 
719	11	1	2
719	12	0	 
719	13	1	3
719	14	0	 
719	15	0	 
719	16	0	 
719	17	0	 
719	18	0	 
719	19	0	 
719	20	0	 
719	21	0	 
719	22	0	 
719	23	0	 
719	24	0	 
719	25	0	 
719	26	0	 
719	27	0	 
719	28	0	 
719	29	0	 
720	1	0	 
720	2	1	3
720	3	1	2
720	4	1	3
720	5	1	3
720	6	1	2
720	7	1	2
720	8	0	 
720	9	0	 
720	10	0	 
720	11	1	2
720	12	0	 
720	13	1	2
720	14	0	 
720	15	0	 
720	16	0	 
720	17	0	 
720	18	0	 
720	19	0	 
720	20	0	 
720	21	0	 
720	22	0	 
720	23	0	 
720	24	0	 
720	25	0	 
720	26	0	 
720	27	1	3
720	28	0	 
720	29	1	3
721	1	0	 
721	2	1	2
721	3	0	 
721	4	1	3
721	5	1	2
721	6	1	2
721	7	0	 
721	8	0	 
721	9	0	 
721	10	0	 
721	11	1	2
721	12	0	 
721	13	1	2
721	14	1	2
721	15	1	2
721	16	0	 
721	17	0	 
721	18	0	 
721	19	0	 
721	20	0	 
721	21	0	 
721	22	0	 
721	23	0	 
721	24	0	 
721	25	0	 
721	26	0	 
721	27	1	2
721	28	0	 
721	29	1	2
722	1	0	 
722	2	1	3
722	3	1	2
722	4	1	2
722	5	1	3
722	6	1	2
722	7	1	2
722	8	1	2
722	9	0	 
722	10	0	 
722	11	1	2
722	12	0	 
722	13	1	2
722	14	1	2
722	15	1	2
722	16	1	3
722	17	0	 
722	18	0	 
722	19	0	 
722	20	0	 
722	21	0	 
722	22	0	 
722	23	0	 
722	24	0	 
722	25	1	3
722	26	0	 
722	27	1	2
722	28	0	 
722	29	1	2
723	1	1	2
723	2	1	3
723	3	1	3
723	4	1	2
723	5	1	2
723	6	1	2
723	7	1	2
723	8	0	 
723	9	0	 
723	10	0	 
723	11	1	2
723	12	0	 
723	13	1	3
723	14	1	2
723	15	1	2
723	16	1	2
723	17	0	 
723	18	0	 
723	19	1	2
723	20	1	3
723	21	0	 
723	22	0	 
723	23	1	2
723	24	1	2
723	25	1	2
723	26	0	 
723	27	1	2
723	28	0	 
723	29	1	3
724	1	0	 
724	2	1	2
724	3	1	3
724	4	1	3
724	5	1	2
724	6	1	2
724	7	1	3
724	8	0	 
724	9	0	 
724	10	0	 
724	11	1	2
724	12	0	 
724	13	1	2
724	14	1	3
724	15	1	2
724	16	1	3
724	17	0	 
724	18	0	 
724	19	1	2
724	20	1	3
724	21	0	 
724	22	0	 
724	23	1	3
724	24	1	2
724	25	1	2
724	26	1	2
724	27	1	2
724	28	0	 
724	29	1	3
725	1	1	1
725	2	1	3
725	3	1	3
725	4	1	2
725	5	1	3
725	6	1	2
725	7	1	3
725	8	1	2
725	9	1	2
725	10	0	 
725	11	1	2
725	12	0	 
725	13	1	3
725	14	1	3
725	15	1	3
725	16	1	3
725	17	0	 
725	18	1	3
725	19	1	2
725	20	1	3
725	21	0	 
725	22	0	 
725	23	1	3
725	24	1	3
725	25	0	 
725	26	0	 
725	27	1	2
725	28	0	 
725	29	1	3
726	1	1	2
726	2	1	3
726	3	1	3
726	4	1	2
726	5	1	1
726	6	1	2
726	7	0	 
726	8	0	 
726	9	0	 
726	10	0	 
726	11	1	3
726	12	0	 
726	13	1	3
726	14	1	3
726	15	1	3
726	16	1	3
726	17	0	 
726	18	0	 
726	19	0	 
726	20	0	 
726	21	0	 
726	22	0	 
726	23	0	 
726	24	1	2
726	25	0	 
726	26	0	 
726	27	1	2
726	28	0	 
726	29	1	3
727	1	0	 
727	2	1	2
727	3	1	2
727	4	1	3
727	5	1	3
727	6	1	2
727	7	0	 
727	8	0	 
727	9	0	 
727	10	0	 
727	11	1	3
727	12	0	 
727	13	1	3
727	14	1	3
727	15	1	3
727	16	1	3
727	17	0	 
727	18	0	 
727	19	0	 
727	20	0	 
727	21	0	 
727	22	0	 
727	23	0	 
727	24	0	 
727	25	0	 
727	26	0	 
727	27	1	2
727	28	0	 
727	29	1	2
728	1	0	 
728	2	1	2
728	3	0	 
728	4	1	3
728	5	0	 
728	6	0	 
728	7	0	 
728	8	0	 
728	9	0	 
728	10	0	 
728	11	1	2
728	12	0	 
728	13	1	3
728	14	0	 
728	15	1	2
728	16	0	 
728	17	0	 
728	18	0	 
728	19	0	 
728	20	0	 
728	21	0	 
728	22	0	 
728	23	0	 
728	24	0	 
728	25	0	 
728	26	0	 
728	27	1	2
728	28	1	2
728	29	0	 
729	1	0	 
729	2	1	2
729	3	0	 
729	4	1	3
729	5	1	2
729	6	0	 
729	7	0	 
729	8	0	 
729	9	0	 
729	10	0	 
729	11	1	2
729	12	0	 
729	13	1	2
729	14	1	2
729	15	1	3
729	16	0	 
729	17	0	 
729	18	0	 
729	19	0	 
729	20	0	 
729	21	0	 
729	22	0	 
729	23	0	 
729	24	0	 
729	25	0	 
729	26	0	 
729	27	1	2
729	28	0	 
729	29	0	 
730	1	0	 
730	2	1	2
730	3	0	 
730	4	1	3
730	5	1	3
730	6	0	 
730	7	1	2
730	8	0	 
730	9	0	 
730	10	0	 
730	11	1	3
730	12	0	 
730	13	1	2
730	14	0	 
730	15	1	3
730	16	0	 
730	17	0	 
730	18	0	 
730	19	0	 
730	20	0	 
730	21	0	 
730	22	0	 
730	23	0	 
730	24	0	 
730	25	0	 
730	26	0	 
730	27	1	2
730	28	0	 
730	29	1	2
731	1	0	 
731	2	1	3
731	3	0	 
731	4	1	3
731	5	1	3
731	6	0	 
731	7	0	 
731	8	0	 
731	9	0	 
731	10	0	 
731	11	1	2
731	12	0	 
731	13	1	3
731	14	0	 
731	15	1	3
731	16	0	 
731	17	0	 
731	18	0	 
731	19	0	 
731	20	0	 
731	21	0	 
731	22	0	 
731	23	0	 
731	24	0	 
731	25	0	 
731	26	0	 
731	27	1	3
731	28	0	 
731	29	0	 
732	1	1	3
732	2	1	3
732	3	1	3
732	4	1	3
732	5	1	2
732	6	1	2
732	7	1	2
732	8	1	2
732	9	1	2
732	10	0	 
732	11	1	3
732	12	0	 
732	13	1	2
732	14	1	3
732	15	1	2
732	16	1	3
732	17	1	2
732	18	0	 
732	19	1	2
732	20	1	3
732	21	0	 
732	22	1	2
732	23	1	2
732	24	1	3
732	25	0	 
732	26	1	2
732	27	1	2
732	28	0	 
732	29	1	3
733	1	0	 
733	2	1	3
733	3	0	 
733	4	1	2
733	5	1	2
733	6	1	1
733	7	1	2
733	8	0	 
733	9	0	 
733	10	0	 
733	11	1	3
733	12	0	 
733	13	1	3
733	14	1	2
733	15	1	3
733	16	0	 
733	17	0	 
733	18	0	 
733	19	0	 
733	20	0	 
733	21	0	 
733	22	0	 
733	23	0	 
733	24	0	 
733	25	0	 
733	26	0	 
733	27	1	2
733	28	0	 
733	29	1	3
734	1	0	 
734	2	1	3
734	3	0	 
734	4	1	3
734	5	1	3
734	6	1	2
734	7	1	3
734	8	0	 
734	9	0	 
734	10	0	 
734	11	1	3
734	12	0	 
734	13	1	2
734	14	1	3
734	15	1	3
734	16	1	3
734	17	0	 
734	18	0	 
734	19	0	 
734	20	0	 
734	21	0	 
734	22	0	 
734	23	0	 
734	24	0	 
734	25	1	2
734	26	0	 
734	27	1	2
734	28	0	 
734	29	1	2
735	1	1	2
735	2	1	2
735	3	0	 
735	4	1	2
735	5	1	2
735	6	1	2
735	7	1	2
735	8	0	 
735	9	0	 
735	10	0	 
735	11	1	3
735	12	0	 
735	13	1	3
735	14	1	3
735	15	1	3
735	16	0	 
735	17	0	 
735	18	0	 
735	19	0	 
735	20	0	 
735	21	0	 
735	22	0	 
735	23	0	 
735	24	0	 
735	25	0	 
735	26	0	 
735	27	1	2
735	28	1	2
735	29	1	2
736	1	0	 
736	2	1	3
736	3	0	 
736	4	1	2
736	5	1	2
736	6	1	1
736	7	0	 
736	8	0	 
736	9	0	 
736	10	0	 
736	11	1	3
736	12	0	 
736	13	1	3
736	14	1	3
736	15	1	3
736	16	1	2
736	17	0	 
736	18	0	 
736	19	0	 
736	20	0	 
736	21	0	 
736	22	0	 
736	23	0	 
736	24	0	 
736	25	0	 
736	26	0	 
736	27	1	2
736	28	1	1
736	29	1	3
737	1	0	 
737	2	1	3
737	3	0	 
737	4	1	2
737	5	1	3
737	6	1	1
737	7	0	 
737	8	0	 
737	9	0	 
737	10	0	 
737	11	1	3
737	12	0	 
737	13	1	3
737	14	0	 
737	15	0	 
737	16	0	 
737	17	0	 
737	18	0	 
737	19	0	 
737	20	0	 
737	21	0	 
737	22	0	 
737	23	0	 
737	24	0	 
737	25	0	 
737	26	0	 
737	27	0	 
737	28	0	 
737	29	0	 
738	1	1	2
738	2	1	3
738	3	0	 
738	4	1	3
738	5	1	2
738	6	1	1
738	7	1	2
738	8	0	 
738	9	0	 
738	10	0	 
738	11	1	2
738	12	0	 
738	13	1	3
738	14	1	3
738	15	1	3
738	16	1	2
738	17	0	 
738	18	0	 
738	19	0	 
738	20	0	 
738	21	0	 
738	22	0	 
738	23	0	 
738	24	0	 
738	25	0	 
738	26	0	 
738	27	1	2
738	28	0	 
738	29	1	3
739	1	0	 
739	2	1	3
739	3	1	2
739	4	1	3
739	5	1	3
739	6	1	1
739	7	1	2
739	8	0	 
739	9	0	 
739	10	0	 
739	11	0	 
739	12	0	 
739	13	1	3
739	14	1	3
739	15	1	3
739	16	1	3
739	17	0	 
739	18	0	 
739	19	1	3
739	20	0	 
739	21	0	 
739	22	0	 
739	23	0	 
739	24	0	 
739	25	0	 
739	26	0	 
739	27	1	3
739	28	0	 
739	29	1	3
740	1	0	 
740	2	1	3
740	3	1	2
740	4	1	3
740	5	1	2
740	6	1	2
740	7	1	3
740	8	0	 
740	9	0	 
740	10	0	 
740	11	1	3
740	12	0	 
740	13	1	3
740	14	1	3
740	15	1	3
740	16	1	3
740	17	1	2
740	18	0	 
740	19	0	 
740	20	0	 
740	21	0	 
740	22	0	 
740	23	1	3
740	24	1	3
740	25	0	 
740	26	0	 
740	27	1	2
740	28	0	 
740	29	1	3
741	1	1	3
741	2	1	3
741	3	1	2
741	4	1	3
741	5	1	3
741	6	1	1
741	7	1	3
741	8	0	 
741	9	0	 
741	10	0	 
741	11	1	3
741	12	0	 
741	13	1	3
741	14	1	3
741	15	1	3
741	16	1	3
741	17	0	 
741	18	0	 
741	19	1	3
741	20	0	 
741	21	0	 
741	22	0	 
741	23	1	3
741	24	1	2
741	25	0	 
741	26	0	 
741	27	1	2
741	28	0	 
741	29	1	3
801	1	1	2
801	2	1	3
801	3	0	 
801	4	1	2
801	5	1	2
801	6	1	1
801	7	0	 
801	8	0	 
801	9	0	 
801	10	0	 
801	11	0	 
801	12	0	 
801	13	1	2
801	14	1	2
801	15	0	 
801	16	0	 
801	17	0	 
801	18	0	 
801	19	0	 
801	20	0	 
801	21	0	 
801	22	0	 
801	23	0	 
801	24	0	 
801	25	0	 
801	26	0	 
801	27	0	 
801	28	1	2
801	29	0	 
802	1	1	1
802	2	1	2
802	3	0	 
802	4	1	2
802	5	1	2
802	6	1	2
802	7	0	 
802	8	0	 
802	9	0	 
802	10	0	 
802	11	1	3
802	12	0	 
802	13	1	3
802	14	0	 
802	15	1	3
802	16	0	 
802	17	0	 
802	18	0	 
802	19	0	 
802	20	0	 
802	21	0	 
802	22	0	 
802	23	0	 
802	24	0	 
802	25	0	 
802	26	0	 
802	27	0	 
802	28	1	2
802	29	0	 
803	1	0	 
803	2	1	3
803	3	0	 
803	4	1	2
803	5	1	3
803	6	1	2
803	7	0	 
803	8	0	 
803	9	0	 
803	10	0	 
803	11	0	 
803	12	0	 
803	13	1	3
803	14	1	3
803	15	0	 
803	16	0	 
803	17	0	 
803	18	0	 
803	19	0	 
803	20	0	 
803	21	0	 
803	22	0	 
803	23	0	 
803	24	0	 
803	25	0	 
803	26	0	 
803	27	1	2
803	28	0	 
803	29	0	 
804	1	0	 
804	2	1	3
804	3	1	2
804	4	1	2
804	5	1	3
804	6	1	1
804	7	0	 
804	8	0	 
804	9	0	 
804	10	0	 
804	11	0	 
804	12	0	 
804	13	1	3
804	14	1	3
804	15	1	3
804	16	0	 
804	17	0	 
804	18	0	 
804	19	0	 
804	20	0	 
804	21	0	 
804	22	0	 
804	23	0	 
804	24	0	 
804	25	0	 
804	26	0	 
804	27	1	2
804	28	1	3
804	29	1	3
805	1	1	2
805	2	1	3
805	3	1	3
805	4	1	2
805	5	1	3
805	6	1	2
805	7	1	3
805	8	0	 
805	9	1	2
805	10	0	 
805	11	0	 
805	12	1	3
805	13	1	2
805	14	1	3
805	15	1	3
805	16	1	3
805	17	1	2
805	18	1	3
805	19	1	2
805	20	1	3
805	21	1	2
805	22	0	 
805	23	1	2
805	24	1	2
805	25	1	2
805	26	1	3
805	27	1	2
805	28	1	2
805	29	1	3
806	1	1	2
806	2	1	3
806	3	1	3
806	4	1	3
806	5	1	3
806	6	1	1
806	7	1	3
806	8	1	77
806	9	1	3
806	10	1	2
806	11	1	2
806	12	1	3
806	13	1	2
806	14	1	3
806	15	1	3
806	16	1	3
806	17	1	2
806	18	1	2
806	19	1	2
806	20	1	3
806	21	1	3
806	22	1	3
806	23	1	2
806	24	1	3
806	25	1	2
806	26	1	3
806	27	1	2
806	28	1	2
806	29	1	3
807	1	1	3
807	2	1	3
807	3	1	3
807	4	1	3
807	5	1	3
807	6	1	2
807	7	1	3
807	8	0	 
807	9	1	3
807	10	0	 
807	11	1	2
807	12	1	2
807	13	1	2
807	14	1	3
807	15	1	3
807	16	1	3
807	17	1	2
807	18	1	3
807	19	1	2
807	20	1	3
807	21	1	3
807	22	0	 
807	23	1	3
807	24	1	3
807	25	1	2
807	26	1	3
807	27	1	3
807	28	1	2
807	29	1	3
808	1	1	3
808	2	1	3
808	3	1	2
808	4	1	2
808	5	1	2
808	6	1	2
808	7	1	2
808	8	0	 
808	9	0	 
808	10	0	 
808	11	0	 
808	12	1	3
808	13	1	3
808	14	1	3
808	15	1	3
808	16	1	3
808	17	1	3
808	18	1	3
808	19	1	3
808	20	1	3
808	21	1	3
808	22	1	3
808	23	1	3
808	24	1	3
808	25	1	2
808	26	0	 
808	27	1	2
808	28	1	2
808	29	1	3
809	1	1	1
809	2	1	2
809	3	1	2
809	4	1	1
809	5	1	1
809	6	1	1
809	7	1	3
809	8	1	2
809	9	0	 
809	10	0	 
809	11	0	 
809	12	1	2
809	13	1	3
809	14	1	3
809	15	1	3
809	16	1	3
809	17	1	3
809	18	1	3
809	19	1	3
809	20	1	3
809	21	1	3
809	22	1	3
809	23	1	3
809	24	1	3
809	25	1	3
809	26	0	 
809	27	1	3
809	28	1	3
809	29	1	3
810	1	1	2
810	2	1	3
810	3	1	2
810	4	1	2
810	5	1	3
810	6	1	1
810	7	1	3
810	8	1	2
810	9	1	2
810	10	0	 
810	11	0	 
810	12	1	2
810	13	1	3
810	14	1	3
810	15	1	2
810	16	1	2
810	17	1	2
810	18	1	2
810	19	1	3
810	20	1	3
810	21	1	3
810	22	1	2
810	23	1	2
810	24	1	2
810	25	1	2
810	26	0	 
810	27	1	2
810	28	1	2
810	29	1	3
812	1	1	2
812	2	1	3
812	3	1	3
812	4	1	3
812	5	1	2
812	6	1	2
812	7	1	2
812	8	1	2
812	9	1	2
812	10	0	 
812	11	0	 
812	12	1	3
812	13	1	3
812	14	1	2
812	15	1	3
812	16	1	2
812	17	1	3
812	18	1	3
812	19	1	3
812	20	1	3
812	21	1	3
812	22	1	2
812	23	1	3
812	24	1	2
812	25	1	3
812	26	0	 
812	27	1	3
812	28	1	3
812	29	1	2
813	1	1	3
813	2	1	3
813	3	1	3
813	4	1	3
813	5	1	2
813	6	1	2
813	7	1	3
813	8	1	2
813	9	1	3
813	10	1	2
813	11	1	3
813	12	1	3
813	13	1	3
813	14	1	3
813	15	1	3
813	16	1	3
813	17	1	2
813	18	1	3
813	19	1	2
813	20	1	3
813	21	1	3
813	22	1	3
813	23	1	2
813	24	1	3
813	25	1	2
813	26	1	3
813	27	1	2
813	28	1	2
813	29	1	2
814	1	1	2
814	2	1	1
814	3	1	2
814	4	1	3
814	5	1	3
814	6	1	2
814	7	1	2
814	8	0	 
814	9	0	 
814	10	1	2
814	11	0	 
814	12	1	2
814	13	1	2
814	14	1	2
814	15	1	2
814	16	1	3
814	17	1	2
814	18	1	3
814	19	1	2
814	20	1	2
814	21	1	3
814	22	0	 
814	23	1	2
814	24	1	3
814	25	1	2
814	26	0	 
814	27	1	2
814	28	1	2
814	29	1	2
815	1	1	3
815	2	1	3
815	3	1	3
815	4	1	2
815	5	1	2
815	6	1	2
815	7	1	3
815	8	1	3
815	9	1	3
815	10	1	3
815	11	1	3
815	12	1	3
815	13	1	3
815	14	1	3
815	15	1	3
815	16	1	3
815	17	1	3
815	18	1	3
815	19	1	3
815	20	1	3
815	21	1	3
815	22	1	3
815	23	1	3
815	24	1	3
815	25	1	3
815	26	1	3
815	27	1	3
815	28	1	3
815	29	1	3
816	1	1	2
816	2	1	3
816	3	1	2
816	4	1	3
816	5	1	3
816	6	1	2
816	7	1	2
816	8	0	 
816	9	0	 
816	10	1	2
816	11	0	 
816	12	1	2
816	13	1	2
816	14	1	2
816	15	1	2
816	16	1	3
816	17	1	2
816	18	0	 
816	19	1	2
816	20	1	3
816	21	1	2
816	22	0	 
816	23	1	2
816	24	1	3
816	25	1	2
816	26	1	2
816	27	0	 
816	28	1	2
816	29	1	2
817	1	1	2
817	2	1	3
817	3	1	3
817	4	1	2
817	5	1	2
817	6	1	1
817	7	1	2
817	8	1	2
817	9	1	2
817	10	1	2
817	11	0	 
817	12	1	1
817	13	1	3
817	14	1	2
817	15	1	3
817	16	1	2
817	17	1	2
817	18	1	2
817	19	1	3
817	20	1	3
817	21	1	3
817	22	1	2
817	23	1	2
817	24	1	2
817	25	1	2
817	26	0	 
817	27	1	2
817	28	1	2
817	29	1	2
818	1	1	2
818	2	1	3
818	3	1	3
818	4	1	3
818	5	1	3
818	6	1	3
818	7	1	3
818	8	1	3
818	9	1	3
818	10	1	3
818	11	1	3
818	12	1	3
818	13	1	3
818	14	1	3
818	15	1	3
818	16	1	3
818	17	1	3
818	18	1	3
818	19	1	3
818	20	1	3
818	21	1	3
818	22	1	3
818	23	1	3
818	24	1	3
818	25	1	3
818	26	1	3
818	27	1	3
818	28	1	3
818	29	1	3
819	1	1	2
819	2	1	3
819	3	1	3
819	4	1	3
819	5	1	3
819	6	1	3
819	7	1	3
819	8	0	 
819	9	1	2
819	10	1	3
819	11	1	3
819	12	1	3
819	13	1	3
819	14	1	3
819	15	1	3
819	16	1	3
819	17	1	3
819	18	1	3
819	19	1	3
819	20	1	3
819	21	1	2
819	22	1	2
819	23	1	3
819	24	1	3
819	25	1	3
819	26	1	3
819	27	1	3
819	28	1	3
819	29	1	3
820	1	1	2
820	2	1	3
820	3	1	3
820	4	1	3
820	5	1	2
820	6	1	2
820	7	1	3
820	8	1	2
820	9	1	2
820	10	0	 
820	11	0	 
820	12	1	2
820	13	1	3
820	14	1	3
820	15	1	3
820	16	1	2
820	17	1	2
820	18	1	2
820	19	1	3
820	20	1	2
820	21	1	3
