PLACEID	LCPRIDR4	LOCLUNI	PPSTD0101	CDVEN0101	CDIR0101	PPSTD0102	CDVEN0102	CDIR0102	PRCESTND
530	36	1	120	6	7	100	5	1	120
530	37	1	100	6	6	120	3	2	120
530	40	1	36	3	6	30	5	3	36
530	41	1	45	5	5	40	3	3	40
530	42	1	24	5	8	24	5	6	24
530	43	1	30	5	6	30	3	2	30
530	44	1	320	1	6	320	7	4	320
530	45	1	380	1	6	400	5	2	380
530	46	1	40	1	6	40	3	1	40
530	47	1	56	1	5	60	7	6	56
530	48	1	10	1	6	10	5	8	10
530	49	0	0	88	6	0	88	5	0
530	50	100G	10	1	5	10	3	3	10
530	51	1	100	1	6	120	7	4	100
530	52	1	220	1	6	220	7	3	220
530	53	12pieces	20	3	6	20	5	2	20
530	54	1	15	5	6	15	7	3	15
530	55	1	50	5	6	60	3	2	50
530	56	200ml	14	1	6	14	7	4	14
530	57	1	250	1	8	200	17	3	200
530	58	1	40	5	7	42	3	2	42
530	59	0	0	88	 	0	88	 	0
531	1	1	16	15	1	17	1	9	17
531	2	1 pair	225	1	3	250	3	2	250
531	3	1	180	1	2	200	3	4	200
531	4	1	150	1	5	150	3	8	150
531	5	1	280	3	8	300	1	5	300
531	6	1	200	3	8	180	1	7	180
531	7	1	5	1	5	5	9	7	5
531	8	1	2	1	3	2	9	6	2
531	9	1	2.5	1	6	2.5	1	9	2.5
531	10	1	3.25	1	7	3	9	3	3
531	11	1	50	1	7	52	7	6	50
531	12	1	10	1	7	16	7	9	10
531	13	1	38	1	9	40	3	6	38
531	14	1	40	1	6	42	7	7	40
531	15	1	21	1	6	25	7	7	21
531	16	1	0	88	6	0	88	7	0
531	17	1	0	88	7	0	88	6	0
531	18	1	0	88	6	0	88	6	0
531	19	1	65	1	7	70	7	6	65
531	20	1	150	7	7	150	1	6	150
531	21	1	100	7	1	100	1	1	100
531	22	1	0	88	9	0	88	4	0
531	23	100g	12	1	9	15	9	6	12
531	24	1	40	1	6	42	7	2	40
531	25	1	20	3	9	25	7	6	20
531	26	1	42	1	6	46	1	7	42
531	27	1	0	88	7	0	88	2	0
531	28	1	0	88	9	0	88	7	0
531	29	1	30	6	7	32	7	6	32
531	30	1	4	1	9	5	14	7	5
531	31	1	0	88	6	0	88	6	0
531	32	1	120	6	2	130	6	7	130
531	33	1	350	6	7	400	14	2	350
531	34	1	130	6	6	150	6	7	130
531	35	1	290	6	7	320	14	9	320
531	36	1	80	6	7	80	3	6	80
531	37	1	100	6	7	110	3	6	110
531	40	1	30	5	9	32	3	6	30
531	41	1	28	5	9	34	3	7	34
531	42	1	25	5	9	30	3	6	25
531	43	1	15	5	9	18	3	7	15
531	44	1	148	1	7	154	3	1	154
531	45	1	120	1	4	120	7	1	120
531	46	1	32	1	7	35	7	6	35
531	47	1	70	7	9	65	1	6	70
531	48	1	10	1	6	10	7	8	10
531	49	1	0	88	6	0	88	7	0
531	50	100g	12	1	6	12	7	6	12
531	51	1	100	7	7	110	3	6	110
531	52	1kg	220	1	3	250	7	2	250
531	53	12 pieces	25	5	2	30	3	8	25
531	54	1 piece	18	5	7	20	7	2	20
531	55	1	65	3	5	70	5	3	65
531	56	200ml	14	1	6	16	7	2	16
531	57	1	280	1	7	300	1	1	300
531	58	1	30	5	7	34	7	6	30
531	59	0	0	88	 	0	88	 	0
532	1	1	20	1	1	20	15	9	20
532	2	1	140	3	9	130	1	3	130
532	3	1	250	3	6	200	1	7	200
532	4	1	160	1	5	120	3	2	120
532	5	1	300	3	9	250	1	10	250
532	6	1	160	1	5	140	3	4	140
532	7	1	10	1	7	10	9	9	10
532	8	1	3	1	6	3	9	3	3
532	9	1	4	7	3	4	9	10	4
532	10	1	6	1	6	6	9	1	6
532	11	1	42	1	9	40	7	10	40
532	12	1	10	1	9	10	3	10	10
532	13	1	30	1	9	35	3	10	30
532	14	1	45	7	1	40	1	9	40
532	15	1	28	1	4	24	3	9	24
532	16	1	0	88	5	0	88	3	0
532	17	1	46	1	9	42	3	6	42
532	18	0	0	88	7	0	88	4	0
532	19	1	72	1	9	68	7	6	68
532	20	1	80	1	6	76	7	9	76
532	21	1	72	1	7	68	7	10	68
532	22	0	0	88	5	0	88	3	0
532	23	100g	10	1	6	8	9	8	8
532	24	1	42	1	6	40	7	9	40
532	25	1	30	1	9	40	3	8	40
532	26	1	162	1	1	158	5	4	158
532	27	1	360	1	4	360	5	3	360
532	28	1	0	88	2	0	88	3	0
532	29	1	40	1	7	40	3	1	40
532	30	1	5	1	5	5	7	9	5
532	31	0	0	88	6	0	88	3	0
532	32	1	130	6	6	120	14	8	120
532	33	1	360	6	7	360	14	4	360
532	34	1	160	6	8	150	5	3	150
532	35	1	360	6	7	380	14	1	360
532	36	1	120	6	6	100	3	2	100
532	37	1	110	6	4	100	7	2	110
532	40	1	40	5	7	30	3	8	30
532	41	1	35	5	7	35	3	3	35
532	42	1	40	3	10	35	5	9	35
532	43	1	28	3	9	24	5	10	24
532	44	1	500	7	7	500	1	3	500
532	45	1	650	7	5	600	1	2	600
532	46	1	42	1	7	38	7	10	38
532	47	1	68	7	8	62	1	9	68
532	48	1	10	1	10	10	7	6	10
532	49	1	350	7	7	350	1	4	350
532	50	100g	20	7	9	20	1	1	20
532	51	1	100	1	5	120	3	8	120
532	52	1	220	1	2	200	7	6	200
532	53	12PIECES	30	7	7	20	3	2	20
532	54	1	30	7	6	25	1	6	25
532	55	1	80	5	9	80	3	3	80
532	56	200ml	15	1	7	14	5	2	15
532	57	1	250	1	6	280	17	7	260
532	58	1	24	3	10	20	5	5	24
532	59	0	0	88	 	0	88	 	0
533	1	1	15	1	14	15	17	9	10
533	2	1	150	1	14	200	17	3	150
533	3	1	150	1	14	200	17	5	150
533	4	1	120	1	4	160	1	7	120
533	5	1	200	1	4	180	17	7	150
533	6	1	150	1	4	180	17	7	150
533	7	1	4	1	14	4	9	11	4
533	8	1	2	9	11	2	9	11	2
533	9	1	2.5	9	11	2.5	9	11	2.5
533	10	1	10	9	11	10	9	11	10
533	11	1	44	1	14	40	7	9	40
533	12	1	10	1	14	10	7	9	10
533	13	1	30	1	14	40	7	9	30
533	14	1	46	1	14	44	7	9	44
533	15	1	26	1	14	26	7	9	26
533	16	1	50	7	9	50	7	9	50
533	17	1	42	1	14	42	7	9	26
533	18	1	62	1	14	80	7	9	65
533	19	1	64	1	14	80	7	9	64
533	20	1	60	1	14	60	7	9	60
533	21	1	60	1	14	76	7	9	60
533	22	1	35	7	14	35	7	14	35
533	23	1	10	1	14	10	1	14	8
533	24	1	40	1	14	45	7	9	40
533	25	1	140	1	14	140	7	9	140
533	26	1	160	1	14	158	7	9	158
533	27	1	400	7	9	400	7	9	400
533	28	1	400	1	14	400	1	14	400
533	29	1	40	1	14	40	1	14	40
533	30	1	5	1	14	4.5	7	9	4.5
533	31	1	200	17	12	200	17	12	180
533	32	1	120	1	10	120	6	10	120
533	33	1	340	1	10	360	6	10	340
533	34	1	160	6	10	150	6	10	150
533	35	1	340	6	10	360	6	10	340
533	36	1	110	6	10	100	6	10	110
533	37	1	100	6	10	100	7	9	100
533	40	1	40	1	14	40	7	9	40
533	41	1	40	1	14	36	7	9	36
533	42	1	20	1	14	20	7	9	20
533	43	1	6	7	9	4	1	9	4
533	44	1	300	1	14	500	7	9	300
533	45	1	450	7	9	600	7	9	450
533	46	1	38	7	9	36	1	14	36
533	47	1	65	1	14	68	7	9	65
533	48	1	11	7	9	10	1	14	10
533	49	1	220	7	9	220	7	9	220
533	50	1	25	1	14	25	7	14	20
533	51	1	100	17	12	150	17	12	150
533	52	1	220	17	12	220	17	12	220
533	53	1	40	3	13	30	1	14	30
533	54	1	30	3	13	25	3	13	30
533	55	1	60	3	13	50	7	9	50
533	56	1	14	1	8	14	7	8	14
533	57	1	250	17	8	250	17	8	250
533	58	1	22	1	14	20	7	9	20
533	59	0	0	88	 	0	88	 	0
534	1	1	25	1	3	20	15	10	20
534	2	1	220	3	3	200	1	4	200
534	3	1	250	3	5	200	1	7	200
534	4	1	150	3	3	120	1	7	120
534	5	1	300	3	5	250	2	4	250
534	6	1	180	3	3	150	1	10	150
534	7	1	4	3	3	3	9	10	3
534	8	1	3	3	3	2	9	11	2
534	9	1	2.5	3	3	2	9	11	2
534	10	1	5	3	3	5	9	11	5
534	11	1	40	1	3	38	3	10	38
534	12	1	10	3	3	8	7	6	8
534	13	1	30	3	3	40	17	6	40
534	14	1	45	3	3	42	7	6	42
534	15	1	26	3	3	24	1	6	24
534	16	1	0	88	6	0	88	4	0
534	17	1	40	3	3	44	7	6	44
534	18	1	65	3	3	60	7	7	60
534	19	1	75	3	3	70	7	6	70
534	20	1	68	3	3	66	1	6	66
534	21	1	80	3	3	80	7	6	80
534	22	1	40	3	3	42	7	6	42
534	23	1	10	3	3	10	1	6	10
534	24	1	42	3	6	40	5	9	40
534	25	1	30	3	5	40	1	10	40
534	26	1	165	3	3	160	7	6	160
534	27	1	400	3	3	400	1	11	400
534	28	1	0	88	3	0	88	10	0
534	29	1	40	3	3	32	1	9	32
534	30	1	4.5	3	3	4	1	6	4
534	31	1	0	88	6	0	88	10	0
534	32	1	120	3	3	110	6	6	110
534	33	1	360	3	3	340	6	9	340
534	34	1	160	3	6	150	6	9	150
534	35	1	360	3	3	350	6	9	350
534	36	1	100	3	6	100	6	10	100
534	37	1	120	3	6	100	6	9	100
534	40	1	32	3	6	28	5	9	28
534	41	1	36	3	3	32	5	6	32
534	42	1	20	3	3	18	5	6	18
534	43	1	6	3	3	4	5	5	4
534	44	1	350	3	3	400	1	6	400
534	45	1	480	3	5	560	7	6	480
534	46	1	36	3	3	38	1	5	36
534	47	1	65	3	6	60	1	10	60
534	48	1	15	3	3	10	1	6	10
534	49	1	180	3	3	200	2	6	200
534	50	1	25	3	3	20	1	6	20
534	51	1	150	3	3	140	1	6	140
534	52	1	220	1	3	200	17	7	200
534	53	12Q	40	1	3	30	5	8	30
534	54	1	30	3	5	25	5	7	25
534	55	1	60	3	4	50	5	11	50
534	56	1	14	3	6	14	1	5	14
534	57	1	250	3	8	230	17	11	230
534	58	1	32	3	3	28	5	8	28
534	59	0	0	88	 	0	1	 	0
535	1	1	10	1	2	15	15	2	10
535	2	1	150	4	4	200	3	4	150
535	3	1	300	4	1	400	3	1	400
535	4	1	200	4	11	180	3	11	180
535	5	1	400	4	3	500	3	3	500
535	6	1	400	4	6	500	3	11	400
535	7	1	10	9	3	12	1	3	12
535	8	500mm	2	1	4	2	9	4	2
535	9	250	3	1	5	3	9	5	3
535	10	1	1	1	6	1	9	6	1
535	11	10	15	1	4	30	3	4	30
535	12	1	10	1	9	12	3	9	12
535	13	1	20	3	4	30	1	4	20
535	14	1	25	1	10	35	7	10	35
535	15	1	14	1	4	14	3	4	14
535	16	0	0	88	 	0	88	 	0
535	17	0	0	88	 	0	88	 	0
535	18	0	0	88	 	0	88	 	0
535	19	1	60	1	5	70	7	5	65
535	20	1	75	1	12	80	3	5	75
535	21	1	75	3	9	80	7	9	80
535	22	1	20	1	4	25	3	4	25
535	23	1	15	3	5	20	17	4	20
535	24	1	25	1	3	25	3	3	25
535	25	1	40	1	5	40	3	5	40
535	26	1	162	1	6	162	3	6	162
535	27	1	400	1	12	400	3	12	400
535	28	1	0	88	 	0	88	 	0
535	29	1	50	1	4	50	3	4	50
535	30	1	4	1	4	5	3	4	5
535	31	0	0	88	 	0	88	 	0
535	32	1	120	3	13	150	6	13	120
535	33	1	320	3	4	380	6	4	400
535	34	1	150	3	4	140	6	4	140
535	35	1	320	3	4	380	6	4	360
535	36	1	60	3	4	100	6	4	100
535	37	1	60	3	4	60	6	4	60
535	40	1	0	88	 	0	88	 	0
535	41	1	0	88	 	0	88	 	0
535	42	1	30	5	4	45	3	4	30
535	43	1	8	3	4	8	5	4	8
535	44	1	80	3	10	120	1	10	80
535	45	0	0	88	 	0	88	 	0
535	46	1	40	1	4	40	3	4	40
535	47	10	7	3	6	70	1	6	70
535	48	1	12	3	3	12	1	3	12
535	49	0	0	88	 	0	88	 	0
535	50	1	25	1	7	25	3	7	25
535	51	1	50	1	4	50	3	4	50
535	52	1	220	1	4	220	17	4	220
535	53	12	20	3	14	20	1	14	20
535	54	1	10	3	17	15	5	17	15
535	55	1	45	3	20	45	5	20	45
535	56	1	15	3	4	15	1	4	15
535	57	1	150	3	4	200	17	4	200
535	58	1	20	3	6	20	5	5	20
535	59	1	160	3	5	150	1	5	150
536	1	1	20	1	3	18	15	6	18
536	2	1	130	1	9	200	3	10	130
536	3	1	200	3	6	300	1	3	200
536	4	1	150	3	3	100	1	9	100
536	5	1	250	1	10	300	3	9	300
536	6	1	150	3	9	180	1	10	180
536	7	1	10	1	7	10	9	3	10
536	8	1	3	1	10	3	9	2	3
536	9	1	3	1	6	3	9	9	3
536	10	1	10	1	5	10	9	8	10
536	11	1	48	1	5	55	9	2	48
536	12	1	8	1	3	10	5	9	10
536	13	1	30	1	3	30	3	9	30
536	14	1	40	1	10	45	5	1	40
536	15	1	24	5	9	28	1	3	28
536	16	0	0	88	10	0	88	5	0
536	17	1	44	7	2	40	1	9	40
536	18	1	65	1	6	74	7	10	74
536	19	1	70	1	9	78	3	1	78
536	20	1	60	7	7	60	1	3	60
536	21	1	80	1	6	80	5	8	80
536	22	1	35	1	10	38	3	1	38
536	23	1	10	1	3	8	9	9	10
536	24	1	42	1	7	40	7	3	40
536	25	1	40	3	6	30	1	1	30
536	26	1	160	1	4	160	17	3	160
536	27	1	400	1	4	400	17	1	400
536	28	1	380	1	9	380	17	3	380
536	29	1	40	1	6	40	3	2	40
536	30	1	5	1	5	5	5	2	5
536	31	0	0	88	6	0	88	4	0
536	32	1	120	1	5	120	6	9	120
536	33	1	380	6	3	350	1	1	350
536	34	1	150	6	5	160	1	2	160
536	35	1	340	6	1	340	1	2	340
536	36	1	120	5	6	120	6	8	120
536	37	1	110	1	8	100	6	9	100
536	40	1	35	1	5	35	3	9	35
536	41	1	40	3	3	40	1	7	40
536	42	1	25	3	9	20	1	2	25
536	43	1	6	3	1	5	5	6	5
536	44	1	500	1	7	300	7	2	300
536	45	1	550	1	5	550	7	10	550
536	46	1	38	1	4	34	7	1	34
536	47	1	65	1	6	80	7	3	65
536	48	1	10	7	6	10	1	9	10
536	49	0	0	88	10	0	88	9	0
536	50	100g	20	1	6	10	7	9	10
536	51	1	100	1	4	150	17	9	150
536	52	1	220	7	7	250	17	10	250
536	53	12pieces	40	3	3	30	5	6	30
536	54	1	30	3	7	25	1	3	25
536	55	1	70	7	6	60	3	4	60
536	56	200ml	15	1	6	14	5	2	14
536	57	1	280	1	4	250	17	2	250
536	58	1	24	5	4	28	1	3	28
536	59	0	0	88	 	0	88	 	0
537	1	1	10	1	5	10	15	2	10
537	2	1	150	1	5	160	3	7	150
537	3	1	120	1	2	140	3	1	140
537	4	1	60	1	2	40	3	7	60
537	5	1	200	1	3	180	3	4	180
537	6	1	120	1	7	140	3	1	120
537	7	1	4	1	2	4	9	3	4
537	8	1	1	1	1	1	9	2	1
537	9	1	2	1	3	3	9	1	2
537	10	1	2	1	7	2.5	9	2	2.5
537	11	1	40	1	5	40	7	2	40
537	12	1	10	1	9	10	7	5	10
537	13	1	35	1	2	40	7	9	40
537	14	1	42	1	5	38	7	9	38
537	15	0	0	88	3	0	88	3	0
537	16	0	0	88	3	0	88	9	0
537	17	1	40	5	2	35	1	5	35
537	18	0	0	88	9	0	88	4	0
537	19	1	60	7	2	70	1	5	70
537	20	1	70	1	9	75	5	7	75
537	21	1	66	1	2	60	7	9	60
537	22	1	62	1	6	65	7	1	65
537	23	1	12	1	2	10	7	7	10
537	24	1	40	1	5	42	7	2	40
537	25	1	38	3	4	40	1	2	38
537	26	1	120	7	9	140	17	8	140
537	27	1	240	1	7	200	17	8	200
537	28	0	0	88	3	0	88	7	0
537	29	1	40	1	2	42	3	9	42
537	30	1 Piece	4	1	5	4.25	5	6	4
537	31	0	0	88	8	0	88	3	0
537	32	1	120	6	6	140	14	3	120
537	33	1	360	6	7	380	14	9	380
537	34	1	140	6	8	160	14	4	160
537	35	1	320	6	6	330	1	1	320
537	36	1	120	6	6	100	1	1	100
537	37	1	100	3	7	120	6	5	100
537	40	1	36	3	9	30	5	1	36
537	41	1	45	5	5	40	3	2	40
537	42	1	30	3	7	25	5	3	25
537	43	1	24	5	9	30	3	8	30
537	44	1	350	1	5	320	7	8	320
537	45	1	420	7	5	380	1	7	380
537	46	1	38	1	2	40	7	5	38
537	47	1	56	1	6	60	5	9	56
537	48	1	10	7	2	10	5	5	10
537	49	1	210	7	9	200	1	8	200
537	50	100g	10	1	7	10	5	9	10
537	51	1	100	1	7	120	7	1	120
537	52	1	220	1	5	200	17	1	200
537	53	12pieces	20	3	3	22	5	5	22
537	54	1	22	3	7	20	5	8	20
537	55	1	50	5	6	70	3	2	50
537	56	200ml	14	1	9	14	5	4	14
537	57	1	230	1	7	260	17	1	260
537	58	1	42	3	3	40	5	8	42
537	59	0	0	88	 	0	88	 	0
538	1	1	7	1	6	8	1	7	7
538	2	1	120	1	6	1	1	7	7
538	3	1	120	1	6	125	1	7	120
538	4	1	75	1	6	80	1	7	75
538	5	1	180	1	6	200	1	7	200
538	6	1	210	1	6	200	1	7	210
538	7	1	7	1	6	6	2	7	6
538	8	500MM	2	1	6	1	9	5	2
538	9	250G	3.5	1	6	4.5	1	7	3.5
538	10	1	4.19999980926514	1	6	3.79999995231628	9	5	3.79999995231628
538	11	1	40	1	6	48	1	7	40
538	12	1	10	1	6	11	3	7	10
538	13	1	30	1	6	25	3	7	30
538	14	1	38	1	7	46	3	8	38
538	15	1	36	1	6	38	7	8	36
538	16	1	0	88	4	0	5	6	0
538	17	1	28	1	6	32	3	7	28
538	18	1	0	88	6	0	88	6	0
538	19	1	46	1	6	48	3	7	46
538	20	1	0	88	5	0	88	6	0
538	21	1	0	88	5	0	88	8	0
538	22	1	0	88	6	0	88	7	0
538	23	1	8	1	6	9	2	7	8
538	24	1	40	1	6	41	7	7	40
538	25	1	30	1	5	40	2	8	40
538	26	1	0	88	8	0	88	7	0
538	27	1	0	88	4	0	88	3	0
538	28	1	0	88	6	0	88	7	0
538	29	1	0	88	5	0	88	6	0
538	30	1	5	1	6	4.5	5	7	5
538	31	1	0	88	9	0	88	10	0
538	32	1	120	6	8	130	1	10	120
538	33	1	380	1	10	340	6	8	340
538	34	1	140	1	8	130	6	10	140
538	35	1	380	6	4	360	1	7	380
538	36	1	120	6	10	110	1	6	120
538	37	1	110	3	3	100	6	10	100
538	40	1	17	5	4	22	1	6	17
538	41	1	30	5	4	38	1	6	30
538	42	1	12	1	6	10	5	4	12
538	43	1	6	5	4	7	1	6	6
538	44	1	0	88	4	0	88	6	0
538	45	1	0	88	7	0	88	6	0
538	46	1	32	5	11	38	1	6	32
538	47	1	60	5	5	64	1	6	60
538	48	1	10	1	6	7	7	10	7
538	49	1	180	1	4	150	7	7	180
538	50	1	12	1	6	18	7	3	12
538	51	1	60	1	6	80	5	7	60
538	52	1	180	5	5	200	3	6	180
538	53	12	35	3	6	40	2	4	35
538	54	1	30	3	6	25	5	4	25
538	55	1	60	5	3	80	3	6	60
538	56	200MI	14	3	6	14	3	7	14
538	57	1	0	88	4	0	88	6	0
538	58	1	18	5	4	24	1	6	18
538	59	0	0	88	 	0	88	 	0
539	1	1	10	15	8	20	7	13	10
539	2	1 PAIR	150	1	8	250	3	12	150
539	3	1	200	1	8	250	2	8	200
539	4	1	120	2	8	150	1	12	120
539	5	1	250	2	13	300	1	8	250
539	6	1	150	8	9	150	1	13	150
539	7	1	4	9	4	4	2	13	4
539	8	1	1	9	4	1	2	13	1
539	9	1	2.5	9	4	2.5	7	13	2.5
539	10	1	6	9	4	6	7	13	6
539	11	1	40	2	12	38	7	13	38
539	12	1	10	2	12	10	7	13	10
539	13	1	15	2	12	30	8	11	15
539	14	1	38	2	12	40	7	13	38
539	15	1	26	2	12	35	7	11	26
539	16	0	0	88	13	0	88	11	0
539	17	1	42	2	12	48	7	11	42
539	18	1	65	2	12	80	7	11	65
539	19	1	64	2	12	75	7	11	60
539	20	1	60	2	12	65	7	11	60
539	21	1	60	2	12	75	7	11	60
539	22	1	80	2	12	90	7	11	80
539	23	1	10	2	12	10	7	11	10
539	24	1	40	2	12	45	7	11	40
539	25	1	40	3	9	42	7	11	40
539	26	1	150	2	12	160	7	11	150
539	27	1	350	3	9	400	7	11	350
539	28	0	0	88	10	0	88	11	0
539	29	1	40	3	9	40	7	11	40
539	30	1	4	2	12	4	7	11	4
539	31	0	0	88	12	0	88	10	0
539	32	1	150	6	14	140	14	7	150
539	33	1	400	6	14	400	14	7	400
539	34	1	160	6	14	160	14	7	160
539	35	1	250	6	14	250	14	7	250
539	36	1	120	6	14	140	14	7	120
539	37	1	100	6	14	120	14	7	100
539	40	1	40	5	9	42	14	7	40
539	41	1	35	5	9	40	14	7	35
539	42	1	40	5	9	42	14	7	40
539	43	1	25	5	9	30	14	7	25
539	44	1	300	2	12	350	7	12	300
539	45	1	350	2	12	420	7	11	400
539	46	1	40	2	12	40	7	11	40
539	47	1	60	2	12	65	7	11	60
539	48	1	10	2	12	10	7	11	10
539	49	1	220	2	12	240	7	11	220
539	50	1	20	2	12	25	7	11	20
539	51	1	100	2	12	120	7	11	100
539	52	1	220	1	10	240	7	11	220
539	53	1	25	5	9	30	14	10	25
539	54	1	20	5	9	25	7	11	20
539	55	1	65	5	9	70	14	10	60
539	56	1	14	2	12	14	7	11	14
539	57	1	280	1	10	290	8	7	280
539	58	1	20	5	9	22	14	7	20
539	59	0	0	88	 	0	88	 	0
540	1	1	20	1	5	18	15	4	18
540	2	1	250	1	5	200	17	13	200
540	3	1	200	3	7	180	1	13	180
540	4	1	120	3	7	150	1	13	150
540	5	1	250	3	6	200	1	13	200
540	6	1	180	3	7	150	1	13	150
540	7	1	4	1	2	4	9	9	4
540	8	1	2	1	2	1	9	9	1
540	9	1	2.5	1	2	3	9	9	3
540	10	1	6	1	2	6	10	9	6
540	11	1	48	1	5	40	14	8	40
540	12	1	10	3	5	10	1	12	10
540	13	1	16	3	5	30	1	8	30
540	14	1	45	3	5	42	1	8	42
540	15	1	26	3	5	42	7	12	26
540	16	1	0	88	5	0	88	12	0
540	17	1	75	1	5	60	7	12	60
540	18	1kg	60	1	5	70	7	12	60
540	19	1	72	1	6	64	7	12	64
540	20	1	62	1	5	58	7	4	58
540	21	1	65	3	7	60	7	10	60
540	22	1	46	3	5	42	1	10	42
540	23	1	10	1	5	12	3	2	12
540	24	1	45	1	5	42	7	12	42
540	25	1	40	3	4	40	1	7	40
540	26	1	160	1	12	160	7	10	160
540	27	1	400	1	5	400	3	10	400
540	28	1	0	88	5	0	88	13	0
540	29	1	40	3	2	40	1	6	40
540	30	1	5	3	5	4	1	10	4
540	31	1	0	88	5	0	88	10	0
540	32	1	120	3	10	110	6	11	110
540	33	1kg	360	3	10	380	6	11	380
540	34	1	160	3	5	150	6	11	150
540	35	1	340	3	10	360	6	11	360
540	36	1	120	1	10	110	6	11	110
540	37	1	110	3	10	110	6	11	110
540	40	1	32	3	6	26	5	7	26
540	41	1	25	3	2	20	5	7	20
540	42	1	20	3	5	18	5	7	18
540	43	1	6	3	5	4	5	7	4
540	44	1	350	3	5	300	5	7	350
540	45	1	450	3	2	500	5	7	450
540	46	1	40	3	5	36	5	2	36
540	47	1	65	3	5	60	7	10	60
540	48	1	10	3	5	10	1	7	10
540	49	1	200	3	5	200	1	8	200
540	50	1	25	3	8	20	1	7	20
540	51	1	100	3	2	120	1	12	120
540	52	1	220	3	6	200	1	12	200
540	53	1	40	3	4	30	5	9	30
540	54	1	25	3	4	20	5	10	20
540	55	1	60	3	9	50	5	8	50
540	56	200ml	14	3	5	14	1	12	14
540	57	1	280	1	11	250	17	10	250
540	58	1	24	3	8	20	5	7	20
540	59	0	0	88	 	0	88	 	0
541	1	100 pages	20	1	4	20	7	7	20
541	2	1	180	1	6	200	17	4	200
541	3	1	150	1	4	160	17	6	150
541	4	1	130	1	4	150	17	6	150
541	5	1	200	1	4	300	17	6	250
541	6	1	250	1	4	250	17	6	250
541	7	27.5g	3	1	8	3	9	9	3
541	8	500g	2	1	8	2	9	9	2
541	9	250g	4.25	1	8	4	9	9	4
541	10	500mg	3	1	8	3	9	9	3
541	11	10 pieces	40	7	6	38	1	4	38
541	12	1	10	1	4	10	7	6	10
541	13	1	16	1	4	35	7	6	16
541	14	1	30	1	4	45	7	6	30
541	15	1	26	1	4	41	7	6	26
541	16	0	0	16	4	0	16	6	0
541	17	1	42	1	4	48	7	6	42
541	18	1	65	1	4	80	7	6	65
541	19	1	64	1	4	80	7	6	64
541	20	1	60	1	4	60	7	6	60
541	21	1	60	1	4	76	7	6	60
541	22	0	0	16	4	0	16	6	0
541	23	100g	10	1	6	8	1	4	10
541	24	1	40	1	4	46	7	6	40
541	25	1	40	1	4	46	17	2	40
541	26	1	160	1	4	160	7	6	160
541	27	1	360	1	5	400	17	4	360
541	28	1	400	1	4	400	17	7	400
541	29	1	40	1	4	40	17	6	40
541	30	1piece	4	17	7	4.25	1	4	4
541	31	0	0	16	6	0	16	3	0
541	32	1	150	6	11	180	14	7	150
541	33	1	380	6	11	360	14	7	380
541	34	1	140	6	11	160	14	7	140
541	35	1	250	6	11	240	14	2	250
541	36	1	120	14	7	140	6	11	120
541	37	1	100	1	4	120	14	7	120
541	40	1	40	1	4	35	5	10	40
541	41	1	40	1	4	36	5	10	40
541	42	1	40	1	4	35	5	10	40
541	43	1	25	1	4	22	7	10	25
541	44	1	300	1	4	500	7	6	300
541	45	1	350	1	4	400	7	6	350
541	46	1	40	7	6	36	1	4	40
541	47	1	60	1	4	65	7	6	60
541	48	1	10	1	4	10	7	6	10
541	49	1	210	1	4	230	3	7	180
541	50	100g	10	1	4	15	7	6	10
541	51	1	110	1	4	120	7	6	110
541	52	1	220	17	7	180	1	10	180
541	53	12 pieces	25	17	10	30	1	4	25
541	54	1 piece	20	1	4	20	17	10	20
541	55	1	50	1	4	55	17	10	55
541	56	200ml	14	1	4	14	17	7	14
541	57	1ltr	280	17	7	280	1	2	280
541	58	1	22	1	4	20	5	10	100
541	59	0	0	16	 	0	16	 	0
542	1	20	22	1	8	20	2	10	20
542	2	0	150	1	9	150	1	9	150
542	3	BYSHUNI	300	1	5	200	1	4	200
542	4	0	120	1	10	0	1	6	120
542	5	0	250	1	10	300	2	9	300
542	6	0	150	2	10	180	2	10	150
542	7	0	4	1	11	4	9	11	4
542	8	0	1	9	11	2	9	11	2
542	9	0	2.5	9	11	2.5	9	11	2.5
542	10	0	6	9	11	6	9	11	6
542	11	0	40	1	9	38	1	9	38
542	12	1cake	10	1	9	10	1	9	10
542	13	0	20	1	10	25	1	10	20
542	14	rise	38	1	10	46	1	10	38
542	15	1	26	1	8	41	7	10	26
542	16	0	0	88	6	0	88	6	0
542	17	1	42	1	8	48	7	10	42
542	18	1	65	1	8	80	7	10	65
542	19	1	64	1	8	80	7	10	64
542	20	1	64	1	8	60	7	10	60
542	21	1	60	1	8	76	7	10	60
542	22	KG	25	1	4	20	7	3	25
542	23	1	10	7	10	8	7	10	10
542	24	1	40	7	10	45	7	10	40
542	25	1	40	7	10	46	7	10	46
542	26	1	160	1	8	160	1	8	160
542	27	1	360	1	8	400	7	10	400
542	28	1	400	1	8	400	7	10	400
542	29	1	40	1	8	40	7	10	40
542	30	1	4	1	8	4.19999980926514	7	10	4
542	31	0	0	77	7	0	77	7	0
542	32	1	1200	6	1	120	1	1	120
542	33	1	340	6	5	380	6	5	340
542	34	1	140	6	5	140	6	5	140
542	35	1	340	6	5	340	6	5	340
542	36	1	110	6	5	100	6	5	100
542	37	1	100	6	5	120	6	5	100
