childid	id	age	memsex	relate	livhse	grader3	stillr3	schtypr3	agestr3	agegrdr3	disabr3	sleepr3	chcarer3	hhchrer3	npywrkr3	paywrkr3	schoolr3	studyr3	playr3
PE131067	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131067	6	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131067	7	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131067	8	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131067	15	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131067	16	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131067	17	26	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE131067	18	5	1	7	1	6	1	4	6	 	0	8	0	0	0	0	5	2	9
PE131067	19	64	2	18	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE131067	20	65	1	18	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE131067	21	 	 	 	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131067	22	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131067	23	38	1	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE131067	24	34	2	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE131067	25	15	2	14	1	 	 	 	 	 	0	8	0	2	6	0	6	1	 
PE131067	26	2	1	14	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE131068	0	8	2	0	1	 	 	 	 	 	0	8	0	1	0	0	5	2	4
PE131068	1	34	1	1	1	9	0	4	 	 	0	 	 	 	 	 	 	 	 
PE131068	2	32	2	1	1	9	0	4	 	 	0	 	 	 	 	 	 	 	 
PE131068	3	5	2	7	1	20	1	4	 	 	0	9	0	0	0	0	4	2	4
PE131068	4	52	2	5	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE131069	0	8	1	0	1	 	 	 	 	 	0	8	0	0	0	0	5	2	3
PE131069	1	36	2	1	1	4	0	4	 	 	0	 	 	 	 	 	 	 	 
PE131069	2	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131069	3	15	1	7	1	7	1	4	7	 	0	8	0	2	0	0	6	2	3
PE131070	0	7	1	0	1	 	 	 	 	 	0	11	1	1	0	0	5	2	3
PE131070	1	26	2	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE131070	2	33	1	1	1	13	1	4	 	 	0	 	 	 	 	 	 	 	 
PE131070	3	59	1	6	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE131070	4	59	2	6	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE131070	5	25	1	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE131070	6	25	1	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE131070	7	18	2	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE131070	8	2	1	7	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE131071	0	8	2	0	1	 	 	 	 	 	0	9	1	1	0	0	5	3	3
PE131071	1	44	2	1	1	3	0	4	 	 	0	 	 	 	 	 	 	 	 
PE131071	2	24	1	9	1	11	0	1	 	 	0	 	 	 	 	 	 	 	 
PE131071	3	20	1	9	1	11	0	1	 	 	0	 	 	 	 	 	 	 	 
PE131071	4	17	2	9	1	11	1	4	6	 	0	9	2	2	0	0	6	2	2
PE131071	5	50	1	13	1	5	0	4	 	 	0	 	 	 	 	 	 	 	 
PE131071	6	2	2	15	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE131072	0	7	2	0	1	 	 	 	 	 	0	8	0	0	0	0	8	2	2
PE131072	1	42	1	1	1	11	0	3	 	 	0	 	 	 	 	 	 	 	 
PE131072	2	34	2	1	1	9	0	3	 	 	0	 	 	 	 	 	 	 	 
PE131072	3	16	2	7	1	11	1	1	6	 	0	7	0	0	4	0	9	2	0
PE131072	4	0	1	7	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE131073	0	8	1	0	1	 	 	 	 	 	0	10	0	1	0	0	6	3	3
PE131073	1	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131073	2	28	2	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE131073	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131073	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131073	5	21	2	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE131073	15	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131073	16	30	2	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE131073	17	34	1	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE131073	18	14	1	14	1	 	 	 	 	 	0	7	0	 	0	0	 	 	 
PE131074	0	8	2	0	1	 	 	 	 	 	0	9	0	1	0	0	6	5	3
PE131074	1	30	2	1	1	15	1	1	 	 	0	 	 	 	 	 	 	 	 
PE131074	2	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131074	3	2	2	7	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE131075	0	8	2	0	1	 	 	 	 	 	0	8	1	1	0	0	5	2	5
PE131075	1	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131075	2	32	2	1	1	7	0	4	 	 	0	 	 	 	 	 	 	 	 
PE131075	3	 	 	 	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131075	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131075	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131075	6	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131075	7	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131075	8	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131075	9	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131075	10	4	1	7	1	0	3	 	 	 	0	8	0	0	0	0	0	0	12
PE131076	0	7	1	0	1	 	 	 	 	 	0	10	1	1	1	0	5	1	4
PE131076	1	28	2	1	1	10	0	4	 	 	0	 	 	 	 	 	 	 	 
PE131076	2	61	1	5	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE131076	3	54	2	5	1	13	0	1	 	 	0	 	 	 	 	 	 	 	 
PE131076	4	26	1	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE131076	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131076	6	22	1	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE131076	15	9	1	7	1	5	1	4	5	 	0	10	2	1	1	0	5	1	4
PE131076	16	30	2	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE131076	17	1	2	14	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE131076	18	4	1	9	1	20	1	4	 	 	0	10	0	0	0	0	4	1	6
PE131078	0	7	1	0	1	 	 	 	 	 	0	9	1	1	0	0	6	2	5
PE131078	1	30	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE131078	2	27	2	1	1	10	0	4	 	 	0	 	 	 	 	 	 	 	 
PE131078	3	2	1	7	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE131078	4	0	2	7	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE131079	0	7	2	0	1	 	 	 	 	 	0	8	0	0	0	0	8	4	1
PE131079	1	47	1	1	1	16	0	4	 	 	0	 	 	 	 	 	 	 	 
PE131079	2	38	2	1	1	14	0	7	 	 	0	 	 	 	 	 	 	 	 
PE131079	3	12	1	7	1	1	1	1	6	 	0	8	0	0	0	0	8	6	1
PE131080	0	8	2	0	1	 	 	 	 	 	0	10	0	1	0	0	5	2	4
PE131080	1	33	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE131080	2	34	2	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE131080	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131080	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131080	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131080	6	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131080	7	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131080	8	13	2	7	1	7	1	4	5	 	0	9	2	2	0	0	6	3	1
PE131080	9	18	1	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE131081	0	8	2	0	1	 	 	 	 	 	0	9	0	1	0	0	7	2	4
PE131081	1	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131081	2	 	 	 	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131081	3	53	2	6	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE131081	4	53	1	6	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE131081	5	26	1	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE131081	6	37	2	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE131081	7	25	2	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE131081	8	13	1	13	1	 	 	 	 	 	0	9	0	2	0	0	7	2	4
PE131082	0	7	1	0	1	 	 	 	 	 	0	11	0	0	0	0	6	3	4
PE131082	1	29	1	1	1	13	1	4	 	 	0	 	 	 	 	 	 	 	 
PE131082	2	25	2	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE131082	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131082	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131082	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131082	6	4	1	7	1	20	1	3	 	 	0	10	0	0	0	0	3	2	7
PE131083	0	7	1	0	1	 	 	 	 	 	0	10	2	1	0	0	7	1	5
PE131083	1	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131083	2	35	2	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE131083	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131083	15	10	1	7	1	3	1	4	6	 	0	10	2	2	0	0	7	1	4
PE131083	16	0	2	9	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE131083	17	42	1	2	1	11	0	1	 	 	0	 	 	 	 	 	 	 	 
PE131084	0	7	2	0	1	 	 	 	 	 	0	10	0	0	0	0	6	2	7
PE131084	1	28	2	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE131084	2	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131084	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131084	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131084	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131084	6	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131084	7	1	2	7	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE131085	0	8	2	0	1	 	 	 	 	 	0	8	2	1	0	0	7	3	3
PE131085	1	30	2	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE131085	2	65	1	21	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE131085	3	56	2	5	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE131085	4	20	1	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE131085	5	14	1	14	1	 	 	 	 	 	0	8	0	2	2	0	5	3	3
PE131085	6	0	1	9	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE131086	0	7	1	0	1	 	 	 	 	 	0	9	0	0	0	0	6	3	5
PE131086	1	38	1	1	1	11	0	3	 	 	0	 	 	 	 	 	 	 	 
PE131086	2	 	 	 	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131086	3	16	1	7	1	11	1	7	7	 	0	9	1	1	0	0	6	6	4
PE131086	4	12	1	7	1	6	1	4	6	 	0	9	0	0	0	0	6	3	4
PE131086	5	64	2	6	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE131087	0	7	1	0	1	 	 	 	 	 	0	11	0	0	0	0	7	3	2
PE131087	1	38	2	1	1	13	0	7	 	 	0	 	 	 	 	 	 	 	 
PE131087	2	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131087	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131087	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131088	0	7	2	0	1	 	 	 	 	 	0	9	0	1	0	0	6	3	4
PE131088	1	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131088	2	29	2	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE131088	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131088	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131088	15	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131088	16	9	2	7	1	4	1	4	6	 	0	9	4	4	0	0	6	3	4
PE131088	17	64	2	5	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE131088	18	36	2	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE131088	19	35	2	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE131088	20	36	1	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE131088	21	33	1	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE131088	22	29	2	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE131088	23	20	2	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE131088	24	16	1	14	1	 	 	 	 	 	0	7	0	0	0	0	8	3	5
PE131088	25	13	2	14	1	 	 	 	 	 	0	8	0	2	0	0	8	3	5
PE131088	26	3	1	14	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE131089	0	8	1	0	1	 	 	 	 	 	0	9	0	2	0	0	5	1	8
PE131089	1	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131089	2	32	2	1	1	10	0	4	 	 	0	 	 	 	 	 	 	 	 
PE131089	3	12	1	9	1	6	1	4	6	 	0	10	2	2	0	0	6	2	6
PE131089	4	68	1	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE131089	5	64	2	17	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE131089	6	28	2	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE131089	15	10	1	14	1	 	 	 	 	 	0	10	2	2	0	0	5	2	3
PE131089	16	5	1	7	1	20	1	4	 	 	0	11	1	1	0	0	4	1	8
PE131089	17	2	2	7	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE131090	0	8	2	0	1	 	 	 	 	 	0	8	1	1	0	0	6	3	1
PE131090	1	42	1	1	1	10	0	4	 	 	0	 	 	 	 	 	 	 	 
PE131090	2	42	2	1	1	10	0	4	 	 	0	 	 	 	 	 	 	 	 
PE131090	3	19	1	7	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE131090	4	17	2	7	1	13	1	1	6	16	0	8	3	3	4	0	0	0	3
PE131090	5	16	1	7	1	0	0	4	6	14	0	8	0	0	0	10	0	0	2
PE131090	15	9	2	7	1	5	1	4	6	 	0	8	1	1	0	0	6	2	2
PE131090	16	6	2	7	1	1	1	4	6	 	0	9	0	1	0	0	6	1	5
PE131090	17	2	2	7	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE131090	18	0	2	7	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE131091	0	7	1	0	1	 	 	 	 	 	0	11	0	0	0	0	8	3	4
PE131091	1	53	1	21	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE131091	2	 	 	 	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131091	3	 	 	 	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131091	4	16	1	13	1	 	 	 	 	 	0	8	1	1	0	0	8	3	3
PE131091	5	12	1	13	1	 	 	 	 	 	0	9	0	1	0	0	7	3	3
PE131091	6	25	2	13	1	11	0	1	 	 	0	 	 	 	 	 	 	 	 
PE131091	7	25	1	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE131091	8	6	1	14	1	 	 	 	 	 	0	10	0	0	0	0	8	1	4
PE131091	9	2	1	14	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE131092	0	7	1	0	1	 	 	 	 	 	0	10	0	0	0	0	7	3	6
PE131092	1	29	1	1	1	13	0	4	 	 	0	 	 	 	 	 	 	 	 
PE131092	2	27	2	1	1	13	0	1	 	 	0	 	 	 	 	 	 	 	 
PE131092	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131093	0	7	2	0	1	 	 	 	 	 	0	10	0	1	0	0	5	1	4
PE131093	1	39	1	1	1	3	0	4	 	 	0	 	 	 	 	 	 	 	 
PE131093	2	36	2	1	1	2	0	4	 	 	0	 	 	 	 	 	 	 	 
PE131093	3	13	2	7	1	8	1	4	6	 	0	6	0	1	0	0	8	3	5
PE131093	15	10	1	7	1	5	1	4	5	 	0	6	0	1	0	0	5	2	4
PE131094	0	7	1	0	1	 	 	 	 	 	0	10	0	0	0	0	6	2	5
PE131094	1	38	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE131094	2	38	2	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE131094	3	18	2	7	1	11	0	7	 	 	0	 	 	 	 	 	 	 	 
PE131094	4	16	1	7	1	9	0	4	5	14	0	10	0	0	1	9	0	0	3
PE131094	5	3	2	7	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE131094	6	0	2	7	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE131095	0	7	1	0	1	 	 	 	 	 	0	10	1	1	0	1	5	2	3
PE131095	1	43	1	1	1	2	0	4	 	 	1	 	 	 	 	 	 	 	 
PE131095	2	38	2	1	1	2	0	4	 	 	0	 	 	 	 	 	 	 	 
PE131095	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131095	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131095	15	11	2	7	1	6	1	4	6	 	0	10	4	2	0	1	5	3	4
PE131095	16	4	2	7	1	20	1	4	 	 	0	12	0	1	0	0	4	2	4
PE131096	0	8	2	0	1	 	 	 	 	 	0	9	0	0	0	0	8	3	3
PE131096	1	27	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE131096	2	26	2	1	1	10	0	1	 	 	0	 	 	 	 	 	 	 	 
PE131096	3	31	1	13	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE131096	4	29	1	13	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE131096	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131096	6	21	1	13	1	11	0	1	 	 	0	 	 	 	 	 	 	 	 
PE131096	7	58	1	6	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE131096	8	56	2	6	1	3	0	4	 	 	0	 	 	 	 	 	 	 	 
PE131097	0	8	2	0	1	 	 	 	 	 	0	8	0	1	0	0	5	6	4
PE131097	1	40	2	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE131097	2	49	1	1	1	10	0	4	 	 	0	 	 	 	 	 	 	 	 
PE131097	3	18	1	9	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE131097	4	13	1	7	1	6	1	1	6	 	0	8	0	1	0	0	8	1	2
PE131098	0	8	2	0	1	 	 	 	 	 	0	9	0	1	0	0	7	2	4
PE131098	1	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131098	2	30	2	1	1	9	0	4	 	 	0	 	 	 	 	 	 	 	 
PE131098	3	14	1	7	1	9	1	4	6	 	0	9	1	1	1	0	5	2	3
PE131098	4	49	2	5	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE131098	5	53	1	5	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE131098	6	23	1	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE131098	7	17	2	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE131098	8	21	2	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE131098	15	11	2	7	1	6	1	4	6	 	0	9	1	1	0	0	5	2	4
PE131098	16	0	1	14	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE131099	0	7	1	0	1	 	 	 	 	 	0	10	0	1	0	0	5	3	5
PE131099	1	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131099	2	 	 	 	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131099	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131099	4	56	2	6	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE131099	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131099	6	24	2	13	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE131100	0	7	1	0	1	 	 	 	 	 	0	9	0	1	0	0	6	1	5
PE131100	1	30	2	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE131100	2	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131100	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131100	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131100	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131100	6	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131100	15	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131101	0	8	1	0	1	 	 	 	 	 	0	10	1	1	0	0	6	2	4
PE131101	1	30	1	1	1	9	0	4	 	 	0	 	 	 	 	 	 	 	 
PE131101	2	27	2	1	1	8	0	4	 	 	0	 	 	 	 	 	 	 	 
PE131101	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131101	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131101	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131101	6	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131101	7	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131101	8	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131101	9	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131101	10	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131101	11	6	1	7	1	1	1	4	6	 	0	10	1	1	0	0	6	2	4
PE131101	12	1	1	7	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE131102	0	7	1	0	1	 	 	 	 	 	0	9	0	1	0	0	6	4	5
PE131102	1	46	1	1	1	16	1	1	 	 	0	 	 	 	 	 	 	 	 
PE131102	2	40	2	1	1	15	1	4	 	 	0	 	 	 	 	 	 	 	 
PE131102	3	21	2	7	1	15	1	4	 	 	0	 	 	 	 	 	 	 	 
PE131102	4	17	1	7	1	15	1	4	6	 	0	7	0	0	0	0	9	3	3
PE131102	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE131102	6	1	1	15	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE141001	0	8	2	0	1	 	 	 	 	 	0	10	3	1	0	0	6	1	4
PE141001	1	39	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE141001	2	26	2	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE141001	3	3	1	7	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE141002	0	8	1	0	1	 	 	 	 	 	0	10	0	1	0	0	7	2	5
PE141002	1	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE141002	2	26	2	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE141002	15	9	2	7	1	5	1	4	5	 	0	9	6	2	0	0	6	2	3
PE141003	0	7	1	0	1	 	 	 	 	 	0	10	1	2	0	0	7	2	3
PE141003	1	42	1	1	1	9	0	4	 	 	0	 	 	 	 	 	 	 	 
PE141003	2	40	2	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE141003	15	10	2	7	1	5	1	1	6	 	0	10	2	3	0	0	7	2	3
PE141003	16	1	2	7	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE141005	0	8	2	0	1	 	 	 	 	 	0	10	0	0	0	0	7	2	4
PE141005	1	36	1	1	1	15	0	4	 	 	0	 	 	 	 	 	 	 	 
PE141005	2	35	2	1	1	10	0	4	 	 	0	 	 	 	 	 	 	 	 
PE141005	3	16	2	7	1	10	1	1	6	 	0	8	2	1	0	0	8	3	2
PE141005	4	61	1	6	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE141005	5	60	2	6	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE141005	6	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE141006	0	7	1	0	1	 	 	 	 	 	0	8	2	1	0	0	6	4	4
PE141006	1	36	1	1	1	13	0	4	 	 	0	 	 	 	 	 	 	 	 
PE141006	2	34	2	1	1	1	0	4	 	 	0	 	 	 	 	 	 	 	 
PE141006	3	4	1	7	1	20	1	4	 	 	0	8	1	0	0	0	6	5	4
PE141006	4	3	2	7	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE141007	0	7	1	0	1	 	 	 	 	 	0	8	0	0	0	0	7	1	6
PE141007	1	30	1	1	1	11	1	7	 	 	0	 	 	 	 	 	 	 	 
PE141007	2	27	2	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE141007	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE141007	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE141007	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE141007	6	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE141007	7	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE141007	8	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE141007	9	4	1	7	1	20	1	4	6	 	0	8	0	2	0	0	6	0	7
PE141007	10	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE141008	0	8	1	0	1	 	 	 	 	 	0	9	0	0	0	0	5	2	3
PE141008	1	32	2	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE141008	2	12	2	7	1	7	1	4	6	 	0	9	1	1	0	0	5	2	2
PE141008	3	70	1	5	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE141008	4	65	2	5	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE141008	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE141008	6	30	2	13	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
