childid	cdintday	cdintmth	cdintyr	cdint	cpda	sibling	enrschr3	misschr3	tmabstr3	scwhyr31	scwhyr32	scwhyr33	bstschr3	wrstscr3	cmpothr3	dngschr3	scriskr3	tcphothr3	tcphyur3	chwrkr3	mnpdacr3	mstlkr3	lstlkr3	stnprsr3	ctrustr3	cgovrgr3	csfeowr3	csrvcmr3	cfrnstr3	cleadr3	ctryhdr3	cashshr3	cpldecr3	cftrwrr3	ccltrgr3	cashclr3	cembbkr3	cwrunir3	cbrjobr3	cashwkr3	cnochcr3	numthgr3	ppltrtr3	aresfer3	anyhlpr3	nmfrndr3	leaderr3	incgmer3	hrdtlkr3	hlpchlr3	ftrwrkr3	wusinr31	wusinr32	wusinr33	tmoninr3	hvpetr3	pettypr3	petnmer3	rsppetr3	riskavr3	riskar32	sasday	sasmnt	sasyear	vsimpr3	ppvtlow	ppvthigh	strthrpp	strtmnpp	ppvt001	ppvt002	ppvt003	ppvt004	ppvt005	ppvt006	ppvt007	ppvt008	ppvt009	ppvt010	ppvt011	ppvt012	ppvt013	ppvt014	ppvt015	ppvt016	ppvt017	ppvt018	ppvt019	ppvt020	ppvt021	ppvt022	ppvt023	ppvt024	ppvt025	ppvt026	ppvt027	ppvt028	ppvt029	ppvt030	ppvt031	ppvt032	ppvt033	ppvt034	ppvt035	ppvt036	ppvt037	ppvt038	ppvt039	ppvt040	ppvt041	ppvt042	ppvt043	ppvt044	ppvt045	ppvt046	ppvt047	ppvt048	ppvt049	ppvt050	ppvt051	ppvt052	ppvt053	ppvt054	ppvt055	ppvt056	ppvt057	ppvt058	ppvt059	ppvt060	ppvt061	ppvt062	ppvt063	ppvt064	ppvt065	ppvt066	ppvt067	ppvt068	ppvt069	ppvt070	ppvt071	ppvt072	ppvt073	ppvt074	ppvt075	ppvt076	ppvt077	ppvt078	ppvt079	ppvt080	ppvt081	ppvt082	ppvt083	ppvt084	ppvt085	ppvt086	ppvt087	ppvt088	ppvt089	ppvt090	ppvt091	ppvt092	ppvt093	ppvt094	ppvt095	ppvt096	ppvt097	ppvt098	ppvt099	ppvt100	ppvt101	ppvt102	ppvt103	ppvt104	ppvt105	ppvt106	ppvt107	ppvt108	ppvt109	ppvt110	ppvt111	ppvt112	ppvt113	ppvt114	ppvt115	ppvt116	ppvt117	ppvt118	ppvt119	ppvt120	ppvt121	ppvt122	ppvt123	ppvt124	ppvt125	finhrpp	finmnpp	ceiling	minerr	rawscre	stdscre	ppfwlang	ppcdlang	testlang	sasdate	vrbsthr	vrbstmn	vrbitm01	vrbitm02	vrbenhr	vrbenmn	egrasthr	egrastmn	wridonex	wridread	wridincr	wridcrct	wridsecs	canread	chrdread	chrdincr	chrdcrct	chrdsecs	readps01	readps02	readps03	readps04	readps05	readps06	readps07	readps08	lsntcm01	lsntcm02	lsntcm03	lsntcm04	lsntcm05	lsntcm06	egraenhr	egraenmn	salngad	salngch	salngts	sblngad	sblngch	sblngts	sclngad	sclngch	sclngts	cndsthr	cndstmn	mthitm01	mthitm02	mthitm03	mthitm04	mthitm05	mthitm06	mthitm07	mthitm08	mthitm09	cndenhr	cndenmn	cmpsthr	cmpstmn	mthitm10	mthitm11	mthitm12	mthitm13	mthitm14	mthitm15	mthitm16	mthitm17	mthitm18	mthitm19	mthitm20	mthitm21	mthitm22	mthitm23	mthitm24	mthitm25	mthitm26	mthitm27	mthitm28	mthitm29	mthlst5	mthlst10	cmpenhr	cmpenmn	mthlngad	mthlngch	mthlngts	pr2lngad	pr2lngch	pr2lngts	sibid	sibday	sibmnt	sibyear	sbvsimr3	sppvtlow	sppvthgh	strthrsb	strtmnsb	stvip001	stvip002	stvip003	stvip004	stvip005	stvip006	stvip007	stvip008	stvip009	stvip010	stvip011	stvip012	stvip013	stvip014	stvip015	stvip016	stvip017	stvip018	stvip019	stvip020	stvip021	stvip022	stvip023	stvip024	stvip025	stvip026	stvip027	stvip028	stvip029	stvip030	stvip031	stvip032	stvip033	stvip034	stvip035	stvip036	stvip037	stvip038	stvip039	stvip040	stvip041	stvip042	stvip043	stvip044	stvip045	stvip046	stvip047	stvip048	stvip049	stvip050	stvip051	stvip052	stvip053	stvip054	stvip055	stvip056	stvip057	stvip058	stvip059	stvip060	stvip061	stvip062	stvip063	stvip064	stvip065	stvip066	stvip067	stvip068	stvip069	stvip070	stvip071	stvip072	stvip073	stvip074	stvip075	stvip076	stvip077	stvip078	stvip079	stvip080	stvip081	stvip082	stvip083	stvip084	stvip085	stvip086	stvip087	stvip088	stvip089	stvip090	stvip091	stvip092	stvip093	stvip094	stvip095	stvip096	stvip097	stvip098	stvip099	stvip100	stvip101	stvip102	stvip103	stvip104	stvip105	stvip106	stvip107	stvip108	stvip109	stvip110	stvip111	stvip112	stvip113	stvip114	stvip115	stvip116	stvip117	stvip118	stvip119	stvip120	stvip121	stvip122	stvip123	stvip124	stvip125	finhrsb	finmnsb	sceiling	sminerr	srawscre	sstdscre	sppfwlng	sppcdlng	stestlng	chlang_gr	chsex	ppvtlang2	egralang2	mathlang2	bppvtlang2	wordrec	readflu	egra	math	ppvt	sppvt	egra_co	math_co	rppvt_co	rsppvt_co	regra_co	rmath_co	gegra	gegra_co	rgegra_co	readci	writeci	numerci	bmi	zwfa	zhfa	zbfa	fwfa	fhfa	fbfa
PE031061	19	9	2009	9/19/2009	0	1	1	0	 	 	 	 	5	14	2	0	 	0	0	0	 	 	 	9	5	5	5	4	1	3	4	3	3	4	3	5	2	5	5	 	 	3	1	1	1	5	0	2	2	2	36	1	 	 	 	1	2	1	0	5	1	19	9	2009	0	31	83	14	30	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	3	2	4	4	1	4	1	2	2	3	3	1	1	2	1	4	2	2	1	3	4	2	3	3	3	4	2	1	1	1	3	2	4	2	3	2	3	2	4	2	4	1	4	1	3	3	3	4	1	2	3	3	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	14	44	83	14	69	108	31	31	31	9/19/2009	14	45	4	3	14	47	14	48	1	26	0	26	 	1	55	0	55	 	2	2	1	2	1	1	1	1	2	1	2	2	1	1	15	4	31	31	31	31	31	31	31	31	31	15	4	1	1	1	1	1	1	1	1	2	15	8	15	10	5	5	79	15	67	165	4	23	886	 	 	 	 	 	 	 	 	 	 	 	16	18	15	18	31	31	31	31	31	31	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	1	1	1	 	26	55	8	14	69	 	8	14	310.15380859375	 	296.520751953125	299.627685546875	292.926086425781	292.926086425781	292.763214111328	4	3	0	16.50075340271	-.200000002980232	-.870000004768372	.490000009536743	0	0	0
PE031062	19	9	2009	9/19/2009	1	1	1	0	 	 	 	 	10	14	2	1	10	0	0	1	 	 	 	6	4	4	4	4	2	2	4	4	3	4	4	5	3	4	5	4	3	2	1	1	1	5	0	1	2	2	18	1	 	 	 	1	10	0	1	4	2	19	9	2009	0	30	52	12	28	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	4	3	2	4	4	1	4	1	 	3	1	3	2	1	2	4	4	2	4	4	4	2	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	12	35	52	8	44	81	31	31	31	9/19/2009	12	37	4	3	12	39	12	42	1	33	2	31	 	1	36	1	35	 	1	2	1	2	2	2	1	1	1	1	1	2	1	3	12	54	31	31	31	31	31	31	31	31	31	12	57	1	1	1	1	1	2	1	2	 	12	59	13	2	5	11	 	15	67	 	15	 	765	 	 	 	 	 	 	 	 	 	 	 	13	18	13	10	31	31	31	31	31	31	16	19	9	2009	0	1	23	13	15	4	4	1	2	2	4	2	1	4	4	3	4	4	3	2	4	4	4	2	4	2	3	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	13	24	23	12	11	61	31	31	31	1	0	1	1	1	1	31	35	8	9	44	44	8	9	295.169677734375	269.274017333984	297.102783203125	288.112243652344	290.525665283203	290.525665283203	290.536499023438	4	3	 	15.7826356887817	-.920000016689301	-1.67999994754791	.129999995231628	0	0	0
PE031063	22	9	2009	9/22/2009	0	0	1	0	 	 	 	 	10	15	2	1	7	1	1	0	 	 	 	5	4	5	2	5	5	2	5	5	5	5	4	5	2	5	5	 	 	3	1	1	1	5	0	1	1	1	37	1	 	 	 	1	1	1	1	1	2	22	9	2009	0	32	57	13	53	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	2	4	4	1	4	1	2	3	1	3	2	1	2	3	4	2	3	1	2	4	1	3	2	1	2	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	13	59	57	9	48	86	31	31	31	9/22/2009	13	59	4	2	14	3	14	3	1	7	4	3	 	2	 	 	 	 	 	 	 	 	 	 	 	 	1	1	1	2	1	1	14	10	31	31	31	31	31	31	31	31	31	14	11	1	1	1	1	2	2	1	1	1	14	14	14	19	5	4	79	15	67	165	 	 	 	 	 	 	 	 	 	 	 	 	 	 	12	15	14	27	31	31	31	31	31	31	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	1	1	1	 	3	0	5	12	48	 	5	12	297.244415283203	 	284.297973632813	295.275909423828	270.984985351563	270.984985351563	271.589965820313	4	2	1	15.0297031402588	-1.22000002861023	-1.62000000476837	-.330000013113022	0	0	0
PE031064	22	9	2009	9/22/2009	1	0	1	0	 	 	 	 	5	14	3	0	 	1	1	1	 	 	 	5	4	3	1	3	5	1	4	3	2	5	2	2	3	4	5	4	3	2	1	1	1	10	2	2	2	3	8	1	 	 	 	1	1	1	1	6	1	22	9	2009	0	1	51	13	12	2	4	1	2	2	4	1	1	4	2	3	4	3	3	2	3	1	1	4	3	4	3	2	4	3	3	3	3	2	4	3	2	4	4	1	3	4	4	2	3	3	2	1	3	4	4	2	3	2	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	13	21	51	16	35	58	31	31	31	9/22/2009	14	22	2	2	13	27	13	28	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	1	2	3	3	13	35	31	31	31	31	31	31	31	31	31	13	35	1	1	1	1	2	2	1	1	1	13	37	13	42	5	5	79	15	67	 	3	39	 	 	 	 	 	 	 	 	 	 	 	 	14	17	13	50	31	31	31	31	31	31	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	1	1	1	 	0	 	3	13	35	 	3	13	287.946563720703	 	287.305145263672	297.552215576172	 	 	 	2	2	1	14.6971349716187	-2.14000010490417	-2.54999995231628	-.680000007152557	0	0	0
PE031065	28	9	2009	9/28/2009	0	0	1	0	 	 	 	 	5	30	3	0	 	1	0	1	 	 	 	8	4	2	4	5	3	2	4	5	3	5	4	4	3	5	4	4	3	2	1	1	1	7	2	2	3	2	37	1	 	 	 	1	1	1	1	6	1	28	9	2009	0	47	76	8	35	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	2	2	1	3	4	2	3	3	1	2	1	2	1	1	1	4	4	2	3	3	3	2	2	4	2	2	4	1	1	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	8	52	76	12	64	100	31	31	31	9/28/2009	8	53	4	3	8	55	8	55	1	55	4	51	 	1	94	5	89	 	1	1	1	1	1	1	1	1	1	1	1	1	3	1	9	10	31	31	31	31	31	31	31	31	31	9	11	1	1	1	1	2	2	1	1	1	9	18	9	20	5	5	79	15	67	165	4	21	875	767	624	47	76	19	 	 	 	 	 	 	15	23	9	28	31	31	31	31	31	31	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	1	1	1	 	51	89	13	18	64	 	13	18	306.542236328125	 	324.264526367188	309.067657470703	314.753601074219	314.753601074219	315.639831542969	4	3	1	16.3043365478516	-.930000007152557	-1.95000004768372	.340000003576279	0	0	0
PE031066	28	9	2009	9/28/2009	1	0	1	0	 	 	 	 	5	30	2	0	 	0	0	0	 	 	 	8	4	4	4	4	4	2	4	4	4	4	4	4	4	4	4	 	 	1	1	1	1	3	0	2	3	2	8	1	 	 	 	1	1	1	0	6	2	28	9	2009	0	31	46	10	45	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	3	2	4	4	1	4	1	2	2	4	3	1	3	2	2	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	10	50	46	6	40	75	31	31	31	9/28/2009	10	50	4	3	10	52	10	53	1	28	4	24	 	1	38	6	32	 	2	2	1	2	2	2	1	2	1	1	2	1	3	3	11	5	31	31	31	31	31	31	31	31	31	11	5	1	1	1	1	2	2	2	2	1	11	9	11	10	5	11	79	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	12	12	11	13	31	31	31	31	31	31	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	1	1	1	 	24	32	5	7	40	 	5	7	292.633911132813	 	284.297973632813	282.823181152344	282.997680664063	282.997680664063	283.706207275391	4	3	1	13.757887840271	-1.85000002384186	-1.63999998569489	-1.20000004768372	0	0	0
PE031067	22	7	2009	7/22/2009	0	0	1	0	 	 	 	 	5	2	3	0	 	0	2	0	 	 	 	9	1	4	3	5	3	4	5	4	4	5	1	5	4	5	3	 	 	3	1	0	1	5	0	1	2	2	11	5	 	 	2	0	 	 	 	6	2	22	7	2009	0	30	71	13	28	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	4	3	2	4	4	1	4	1	3	3	3	3	2	1	2	1	4	2	2	1	3	2	2	3	3	4	4	1	2	1	1	3	4	4	1	3	3	3	1	1	4	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	13	38	71	10	61	102	31	31	31	7/22/2009	13	39	4	3	13	40	13	41	1	32	0	32	 	1	54	1	53	 	1	1	1	1	1	2	1	1	1	1	1	1	1	1	13	54	31	31	31	31	31	31	31	31	31	13	54	1	1	1	1	2	2	1	1	1	13	57	14	0	5	5	79	13	67	165	3	21	 	89	624	45	 	 	 	 	 	 	 	 	19	21	14	9	31	31	31	31	31	31	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	1	1	1	 	32	53	13	16	61	 	13	16	305.696990966797	 	324.264526367188	304.314208984375	302.542602539063	302.542602539063	303.323760986328	4	3	1	14.8423004150391	-1.23000001907349	-1.51999998092651	-.430000007152557	0	0	0
PE031068	28	9	2009	9/28/2009	1	0	1	0	 	 	 	 	19	30	2	0	 	0	0	1	 	 	 	5	4	2	5	3	2	2	3	1	3	5	5	2	5	5	4	3	3	2	1	1	1	15	1	2	1	2	40	1	 	 	 	0	 	 	 	3	2	28	9	2009	0	13	81	14	26	 	 	 	 	 	 	 	 	 	 	 	 	3	3	2	2	1	1	2	2	3	1	2	4	1	3	3	4	2	4	3	2	1	4	1	4	4	3	2	3	3	1	1	2	1	1	1	1	1	1	2	2	3	3	4	2	1	1	1	2	1	1	2	2	3	4	4	1	2	2	4	1	4	1	4	2	1	1	4	2	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	14	37	81	29	52	86	31	31	31	9/28/2009	14	38	4	2	14	40	14	41	1	21	1	20	 	1	29	3	26	 	1	2	1	2	 	2	2	1	1	1	1	1	1	 	14	54	31	31	31	31	31	31	31	31	31	14	55	1	1	1	1	1	2	1	2	 	14	58	15	3	5	11	79	13	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	12	14	15	11	31	31	31	31	31	31	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	1	1	1	 	20	26	8	8	52	 	8	8	297.013885498047	 	296.520751953125	285.8359375	285.711700439453	285.711700439453	285.487060546875	4	2	 	16.462926864624	-1.16999995708466	-2.21000003814697	.419999986886978	0	0	0
PE031069	28	9	2009	9/28/2009	0	1	1	0	 	 	 	 	5	2	2	0	 	0	0	0	 	 	 	9	5	4	4	3	3	4	4	4	3	3	4	4	4	3	3	 	 	1	1	1	1	5	2	2	2	2	37	1	 	 	 	1	1	1	1	5	1	28	9	2009	0	29	78	15	15	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	2	4	3	2	4	4	1	4	4	3	3	3	3	1	1	2	2	4	4	1	1	2	4	2	1	1	2	4	1	4	1	1	2	4	4	1	3	3	2	2	4	2	3	4	1	1	1	4	4	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	15	27	78	21	57	100	31	31	31	9/28/2009	15	27	2	1	15	30	15	30	2	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	1	1	2	1	3	3	15	34	31	31	31	31	31	31	31	31	31	15	34	1	1	1	1	2	2	1	 	2	15	38	15	41	5	5	79	15	13	165	3	 	875	 	 	 	 	 	 	 	 	 	 	 	14	18	15	49	31	31	31	31	31	31	16	28	9	2009	0	1	24	17	15	2	4	1	4	3	4	1	1	1	2	2	4	2	3	1	2	1	2	3	1	4	1	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	17	21	24	13	11	68	31	31	31	1	0	1	1	1	1	0	0	3	12	57	57	3	12	301.086486816406	268.966644287109	273.724273681641	295.275909423828	266.816925048828	266.816925048828	267.215972900391	2	1	0	16.4080257415771	-.699999988079071	-1.76999998092651	.490000009536743	0	0	0
PE031070	28	9	2009	9/28/2009	1	0	1	0	 	 	 	 	5	30	2	0	 	0	0	1	 	 	 	9	5	5	4	5	4	5	5	5	5	4	5	5	2	4	5	5	5	2	1	1	1	11	1	1	3	3	13	1	 	 	 	0	 	 	 	1	1	28	9	2009	0	29	48	13	42	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	2	4	3	2	4	4	1	4	2	3	4	3	3	2	2	3	3	2	4	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	13	48	48	9	39	70	31	31	31	9/28/2009	13	49	4	3	13	51	13	51	1	60	4	56	56	1	91	1	90	 	1	2	1	2	2	2	2	1	1	1	1	1	1	3	14	3	31	31	31	31	31	31	31	31	31	14	3	1	1	1	1	2	2	1	1	1	14	5	14	8	5	5	79	15	67	175	3	19	677	767	623	45	 	 	 	 	 	 	 	 	16	21	14	16	31	31	31	31	31	31	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	1	1	1	 	60	90	8	15	39	 	8	15	289.176025390625	 	296.520751953125	301.837036132813	309.173492431641	309.173492431641	309.151000976563	4	3	1	15.8101692199707	-1.29999995231628	-2.02999997138977	.0900000035762787	0	0	0
PE031071	27	9	2009	9/27/2009	0	1	1	0	 	 	 	 	5	10	3	0	 	1	0	1	 	 	 	9	4	3	3	2	1	4	5	4	4	5	4	4	5	4	4	4	4	3	0	1	1	5	1	1	3	1	36	1	 	 	 	1	1	1	1	6	2	27	9	2009	0	20	63	15	49	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	2	4	3	2	4	3	3	3	2	2	4	3	2	2	4	1	4	4	2	3	3	3	1	1	2	4	4	2	2	1	2	2	2	3	2	4	3	1	4	1	2	1	2	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	16	0	63	14	49	78	31	31	31	9/27/2009	16	1	4	2	16	4	16	5	1	46	1	45	 	1	51	1	50	 	1	 	1	2	1	1	2	1	1	1	1	2	3	1	16	20	31	31	31	31	31	31	31	31	31	16	21	1	1	1	1	2	2	1	2	2	16	25	16	26	5	4	79	15	13	 	5	 	 	466	 	 	50	50	40	27	69	6	45	70	20	29	16	34	31	31	31	31	31	31	5	27	9	2009	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	1	1	1	 	45	50	9	8	49	 	9	8	297.244415283203	 	300.692016601563	285.8359375	298.989135742188	298.989135742188	298.592712402344	4	2	0	14.0711812973022	-3.83999991416931	-3.95000004768372	-1.3400000333786	0	0	0
