PLACEID	LCPRIDR4	PPSTD0101	CDVEN0101	CDIR0101	PRCESTND
639	18	45	1	2	45
639	19	5	1	2	5
639	20	22	1	2	22
639	21	57	1	2	57
639	22	28	1	2	28
639	23	600	1	2	600
639	24	5	5	5	5
639	25	5	5	5	5
639	26	5	5	5	5
639	27	2	5	5	6
639	28	23	1	2	23
639	29	4	1	2	4
639	30	8	5	5	8
639	31	5	1	2	5
639	32	38	5	5	38
639	33	30	1	2	30
639	34	28	1	2	28
639	35	40	1	2	40
639	36	82	5	4	82
639	37	250	5	5	250
639	38	65	5	5	65
639	39	70	5	5	70
639	40	70	5	5	70
639	41	80	5	5	80
639	42	140	5	5	140
639	43	13	5	5	13
639	44	10	5	5	10
639	45	31	1	2	31
639	46	7	5	5	7
639	47	25	5	5	25
639	48	25	5	5	25
639	49	31	1	2	31
639	50	30	1	2	30
639	51	10	1	2	10
639	52	3	1	2	3
639	53	7	1	2	7
639	54	21	1	2	21
639	55	5	1	2	5
639	56	40	1	2	40
639	57	10	1	2	10
639	58	10	1	2	10
639	59	10	1	2	10
638	1	9	1	2	9
638	2	100	1	3	100
638	3	80	1	3	80
638	4	80	1	3	80
638	5	80	1	3	80
638	6	70	1	3	70
638	7	6	9	4	6
638	8	7	9	4	.699999988079071
638	9	8	9	4	.800000011920929
638	10	7	9	4	7
638	12	18	1	2	18
638	14	250	1	2	250
638	15	43	1	2	86
638	16	350	1	2	350
638	17	22	1	2	22
638	18	44	1	2	44
638	19	6	1	2	6
638	20	21	1	2	21
638	21	55	1	2	55
638	22	26	1	1	26
638	23	550	1	2	550
638	24	5	5	5	5
638	25	5	5	5	5
638	26	5	5	5	5
638	27	6	5	5	6
638	28	22	1	2	22
638	29	4	1	2	4
638	30	7	1	2	7
638	31	6	1	2	6
638	32	37	1	1	37
638	33	29	1	2	29
638	34	28	1	2	28
638	35	-88	1	2	-88
638	36	80	5	5	80
638	37	250	5	5	250
638	38	70	5	5	70
638	39	70	5	5	70
638	40	70	5	5	70
638	41	75	5	5	75
638	42	130	5	5	130
638	43	11	5	5	11
638	44	9	5	5	9
638	45	30	1	2	30
638	46	7	5	5	7
638	47	25	5	5	25
638	48	25	5	5	25
638	49	31	1	2	31
638	50	30	1	2	30
638	51	8	1	2	10
638	52	3	1	2	3
638	53	7	1	2	7
638	54	22	1	2	22
638	55	5	1	2	5
638	56	40	1	2	40
638	57	10	1	2	10
638	58	10	1	2	10
638	59	10	1	2	10
726	1	8	1	2	8
726	2	70	1	3	80
726	3	75	1	3	75
726	4	65	1	3	65
726	5	70	1	3	70
726	6	80	1	3	80
726	7	7	9	4	7
726	8	6	9	4	.600000023841858
726	9	7	9	4	.699999988079071
726	10	12	9	4	12
726	12	18	1	2	18
726	14	250	1	2	250
726	15	45	1	2	90
726	16	357	1	2	357
726	17	20	1	2	20
726	18	44	1	2	44
726	19	6	1	2	6
726	20	25	1	2	25
726	21	55	1	2	55
726	22	28	1	2	28
726	23	400	1	2	400
726	24	4	5	5	4
726	25	4	5	5	4
726	26	2	5	5	4
726	27	3	5	5	5
726	28	23	1	2	23
726	29	4	1	2	4
726	30	10	1	2	10
726	31	6	1	2	6
726	32	37	1	2	37
726	33	27	1	2	27
726	34	26	1	2	26
726	35	40	1	2	40
726	36	75	5	5	75
726	37	220	5	5	220
726	38	65	5	5	65
726	39	70	5	5	70
726	40	60	5	5	60
726	41	65	5	5	65
726	42	115	5	5	115
726	43	13	5	5	13
726	44	11	5	5	11
726	45	26	1	2	26
726	46	7.5	5	5	7.5
726	47	25	5	5	25
726	48	30	5	5	30
726	49	31	1	2	31
726	50	30	1	2	30
726	51	10	1	2	10
726	52	4	1	2	4
726	53	6.5	1	2	6.5
726	54	21	1	2	21
726	55	5	1	2	5
726	56	40	1	2	40
726	57	10	1	2	10
726	58	10	1	2	10
726	59	10	1	2	10
654	1	5	1	2	7
654	2	65	1	3	65
654	3	70	1	3	70
654	4	70	1	3	70
654	5	80	1	3	80
654	6	90	1	3	90
654	7	6	9	4	6
654	8	7	9	4	.699999988079071
654	9	8	9	4	.800000011920929
654	10	12	9	4	12
654	12	17	5	5	17
654	14	220	1	2	220
654	15	42	1	2	84
654	16	358	1	2	358
654	17	20	1	2	20
654	18	45	1	2	45
654	19	7	1	2	7
654	20	10	1	2	10
654	21	56	1	2	56
654	22	27	1	2	27
654	23	380	1	2	380
654	24	3	5	5	5
654	25	4	5	5	4
654	26	2	5	5	4
654	27	2	5	5	4
654	28	22	5	5	22
654	29	4	1	2	4
654	30	9	5	5	9
654	31	5	1	2	5
654	32	-88	5	5	-88
654	33	32	1	2	32
654	34	28	1	2	28
654	35	40	1	2	40
654	36	80	5	5	80
654	37	230	5	5	230
654	38	60	5	5	60
654	39	70	5	5	70
654	40	60	5	5	60
654	41	72	5	5	72
654	42	120	5	5	120
654	43	12	5	5	12
654	44	9	5	5	9
654	45	28	1	2	28
654	46	7	5	5	7
654	47	25	5	5	25
654	48	25	5	5	25
654	49	30	1	2	30
654	50	30	1	2	30
654	51	7	1	2	10
654	52	3	1	2	3
654	53	7	1	2	7
654	54	20	1	2	20
654	55	5	1	2	5
654	56	37	1	2	37
654	57	10	1	2	10
654	58	10	1	2	10
654	59	10	1	2	10
617	1	5	1	2	7.5
617	2	60	1	3	60
617	3	70	1	3	70
617	4	65	1	3	65
617	5	100	1	3	100
617	6	80	1	3	80
617	7	5	9	4	5
617	8	6	9	4	.600000023841858
617	9	7	9	4	.699999988079071
617	10	8	9	4	8
617	12	17	1	2	17
617	14	200	1	2	200
617	15	43	1	2	43
617	16	360	1	2	360
617	17	20	1	2	20
617	18	42	1	2	42
617	19	6	1	2	6
617	20	9	1	2	9
617	21	57	1	2	57
617	22	27	1	2	27
617	23	400	1	2	400
617	24	3	5	5	6
617	25	4	5	5	4
617	26	5	5	5	5
617	27	3	5	5	6
617	28	20	1	2	20
617	29	3.5	1	2	3.5
617	30	8	1	2	8
617	31	5	1	2	5
617	32	-88	1	2	-88
617	33	28	1	2	28
617	34	26	1	2	26
617	35	38	1	2	38
617	36	75	5	5	75
617	37	240	5	5	240
617	38	60	5	5	60
617	39	62	5	5	62
617	40	50	5	5	50
617	41	60	5	5	60
617	42	120	5	5	120
617	43	11	5	5	11
617	44	10	5	5	10
617	45	35	1	2	35
617	46	7	5	5	7
617	47	25	5	5	25
617	48	25	5	5	25
617	49	31	1	2	31
617	50	30	1	2	30
617	51	7	1	2	7
617	52	3	1	2	3
617	53	7	1	2	7
617	54	20	1	2	20
617	55	5	1	2	5
617	56	40	1	2	40
617	57	10	1	2	10
617	58	10	1	2	10
617	59	10	1	2	10
717	1	12	1	3	12
717	2	120	1	3	120
717	3	90	1	3	90
717	4	80	1	3	80
717	5	100	1	3	100
717	6	120	1	3	120
717	7	2	1	2	2
717	8	1	1	2	1
717	9	.5	1	2	.5
717	10	15	1	2	15
717	12	12	4	3	12
717	14	250	1	2	250
717	15	51	1	2	50
717	16	92	1	2	95
717	17	18	1	3	18
717	18	41	1	3	45
717	19	20	1	3	20
717	20	20	1	3	20
717	21	42	1	3	42
717	22	30	1	2	30
717	23	121	1	3	130
717	24	9	5	4	9
717	25	7	5	4	7
717	26	8	5	4	8
717	27	7.5	5	4	7
717	28	22	1	3	22
717	29	3.5	1	3	3.5
717	30	8	1	3	8
717	31	20	1	3	20
717	32	28	1	3	28
717	33	52	1	3	50
717	34	50	1	3	50
717	35	17	1	3	17
717	36	90	5	4	90
717	37	250	5	4	250
717	38	65	5	4	65
717	39	110	5	4	110
717	40	60	5	4	60
717	41	95	5	4	90
717	42	220	5	4	220
717	43	12	5	3	12
717	44	10	5	4	10
717	45	45	1	3	45
717	46	7	5	4	7
717	47	25	1	2	25
717	48	20	4	2	20
717	49	30	3	3	30
717	50	50	3	3	50
717	51	15	3	3	15
717	52	3	3	4	3
717	53	24	1	3	24
717	54	21	1	3	21
717	55	20	1	3	20
717	56	18	1	3	18
717	57	9	1	3	9
717	58	9	1	3	9
717	59	9	1	3	9
718	1	10	15	5	10
718	2	70	1	5	70
718	3	75	1	5	75
718	4	70	1	5	70
718	5	80	1	5	80
718	6	100	1	5	100
718	7	2	10	7	2
718	8	-77	16	7	-77
718	9	9	10	7	.899999976158142
718	10	8	10	7	8
718	12	11	5	6	11
718	14	180	1	5	180
718	15	160	1	5	160
718	16	98	1	5	98
718	17	20	1	5	20
718	18	43	1	5	43
718	19	3	1	5	15
718	20	10	1	5	10
718	21	40	1	5	40
718	22	24	1	5	25
718	23	130	15	5	130
718	24	4	5	6	8
718	25	5	5	6	2.5
718	26	10	5	6	10
718	27	2	5	6	6
718	28	23	5	6	23
718	29	3.5	5	6	3.5
718	30	7	5	6	7
718	31	5	5	6	5
718	32	16	5	6	16
718	33	40	5	6	40
718	34	45	5	6	45
718	35	20	5	6	20
718	36	80	5	6	80
718	37	240	5	6	240
718	38	46	5	6	46
718	39	130	5	6	130
718	40	50	5	6	50
718	41	70	5	6	70
718	42	150	5	6	150
718	43	10	7	6	10
718	44	12	5	6	12
718	45	50	5	6	50
718	46	5	5	6	5
718	47	4	5	6	4
718	48	20	1	5	20
718	49	30	5	5	30
718	50	35	5	5	35
718	51	15	5	5	15
718	52	30	5	5	3
718	53	28	1	5	7
718	54	18	1	5	18
718	55	20	1	5	5
718	56	25	1	5	25
718	57	5	1	5	5
718	58	8	1	5	8
718	59	8	1	5	8
719	1	20	1	3	20
719	2	30	1	3	30
719	3	40	1	3	40
719	4	40	1	3	40
719	5	50	1	3	50
719	6	70	1	3	70
719	7	5	9	4	5
719	8	2	9	4	2
719	9	2	9	4	2
719	10	6	9	4	6
719	12	15	1	3	15
719	14	200	1	3	200
719	15	125	1	3	125
719	16	150	1	3	150
719	17	15	1	3	15
719	18	40	1	3	40
719	19	24	1	3	24
719	20	20	1	3	20
719	21	40	1	3	40
719	22	30	1	3	30
719	23	300	1	3	300
719	24	10	1	3	10
719	25	20	1	3	20
719	26	15	1	3	15
719	27	20	1	3	20
719	28	30	1	3	30
719	29	3.5	1	3	3.5
719	30	50	1	3	50
719	31	15	1	3	15
719	32	30	1	3	30
719	33	60	1	3	60
719	34	50	1	3	50
719	35	40	1	3	40
719	36	80	5	3	80
719	37	270	5	3	270
719	38	60	5	3	60
719	39	90	5	3	90
719	40	50	1	3	50
719	41	70	1	3	70
719	42	230	1	3	230
719	43	20	1	3	20
719	44	25	5	3	25
719	45	70	1	3	70
719	46	10	5	3	10
719	47	20	1	3	20
719	48	30	1	3	30
719	49	25	1	3	25
719	50	30	1	3	30
719	51	15	1	3	15
719	52	3	1	3	3
719	53	20	1	3	20
719	54	20	1	3	20
719	55	20	1	3	20
719	56	35	1	3	35
719	57	5	1	3	5
719	58	10	1	3	10
719	59	8	1	3	8
720	1	11	1	2	10
720	2	90	1	3	95
720	3	110	1	2	100
720	4	110	1	3	110
720	5	100	1	3	100
720	6	120	1	3	120
720	7	2	1	3	2
720	8	1.20000004768372	1	3	1
720	9	1	1	3	1
720	10	3.5	1	3	3
720	12	14	1	3	15
720	14	200	1	3	180
720	15	52	1	3	50
720	16	91	1	3	90
720	17	18	1	3	19
720	18	48	1	3	48
720	19	2.5	1	3	2.5
720	20	20	1	3	20
720	21	90	1	3	90
720	22	30	4	2	2800
720	23	160	1	3	160
720	24	10	5	4	10
720	25	9	5	4	9
720	26	12	5	4	12
720	27	12	5	4	12
720	28	27	1	3	25
720	29	3.5	1	3	3.5
720	30	7.5	1	3	7
720	31	2	1	3	2
720	32	25	1	3	25
720	33	51	1	3	50
720	34	50	1	3	50
720	35	22	1	3	22
720	36	90	5	4	95
720	37	220	5	4	220
720	38	70	5	4	75
720	39	120	5	4	120
720	40	70	7	4	70
720	41	110	7	4	110
720	42	220	5	4	220
720	43	12	7	4	10
720	44	5	5	4	5
720	45	52	1	3	50
720	46	4	3	3	4
720	47	20	1	3	20
720	48	25	1	3	25
720	49	40	3	4	35
720	50	60	1	3	50
720	51	15	4	3	15
720	52	3	5	4	3
720	53	25	1	3	25
720	54	21	1	3	21
720	55	25	1	3	22
720	56	19	1	4	18
720	57	9	1	3	9
720	58	10	1	3	10
720	59	9	1	3	9
721	1	10	1	4	10
721	2	90	1	4	90
721	3	60	1	4	60
721	4	60	1	4	60
721	5	50	1	4	50
721	6	80	1	4	80
721	7	5	9	4	5
721	8	2	9	4	2
721	9	2	9	4	2
721	10	6	9	4	6
721	12	12	1	4	12
721	14	150	1	4	150
721	15	120	1	4	120
721	16	150	1	4	150
721	17	15	1	4	15
721	18	40	1	4	40
721	19	24	1	4	24
721	20	20	1	4	20
721	21	40	1	4	40
721	22	30	1	4	30
721	23	350	1	4	350
721	24	10	1	4	10
721	25	6	1	4	6
721	26	10	1	4	10
721	27	12	2	4	12
721	28	30	1	4	30
721	29	5	1	4	5
721	30	40	1	4	40
721	31	5	1	4	5
721	32	15	1	4	15
721	33	35	1	4	35
721	34	40	1	4	40
721	35	35	1	4	35
721	36	80	5	4	80
721	37	250	5	4	250
721	38	50	1	4	50
721	39	70	5	4	70
721	40	60	5	4	60
721	41	90	5	4	90
721	42	250	5	4	250
721	43	15	1	4	15
721	44	8	1	4	8
721	45	40	1	4	40
721	46	15	3	4	15
721	47	20	1	4	20
721	48	25	1	4	25
721	49	20	3	4	20
721	50	25	3	4	25
721	51	15	3	4	15
721	52	3	1	4	3
721	53	5	1	4	5
721	54	20	1	4	20
721	55	5	1	4	5
721	56	35	1	4	35
721	57	5	1	4	5
721	58	10	1	4	10
721	59	8	1	4	8
722	1	8.69999980926514	1	2	9
722	2	65	1	2	65
722	3	80	1	2	80
722	4	75	1	2	75
722	5	100	1	2	100
722	6	110	1	2	110
722	7	2	1	3	2
722	8	2	1	3	2
722	9	9	1	3	9
722	10	5	1	3	5
722	12	12	4	3	12
722	14	200	1	2	200
722	15	44	1	2	45
722	16	112	1	3	110
722	17	16	1	3	16
722	18	34	1	3	35
722	19	16	1	3	16
722	20	20	1	2	20
722	21	35	1	3	35
722	22	26	1	2	26
722	23	125	1	2	130
722	24	8	5	4	8
722	25	5	5	4	5
722	26	15	5	4	13
722	27	10	5	4	10
722	28	22	4	3	22
722	29	3.29999995231628	1	3	3.29999995231628
722	30	8	1	3	8
722	31	2	1	3	2
722	32	28	1	3	28
722	33	42	1	3	42
722	34	45	1	3	45
722	35	12	1	3	12
722	36	85	5	4	85
722	37	200	5	4	200
722	38	80	5	4	80
722	39	115	5	4	110
722	40	60	5	4	60
722	41	110	5	4	100
722	42	220	5	4	220
722	43	10	5	4	10
722	44	10	5	4	10
722	45	60	1	3	55
722	46	8	5	4	8
722	47	25	4	2	25
722	48	30	4	2	30
722	49	20	3	3	20
722	50	60	3	2	60
722	51	20	3	3	20
722	52	3.5	4	3	3.5
722	53	27	1	3	27
722	54	21	1	3	21
722	55	20	1	3	20
722	56	27	1	3	27
722	57	8	1	3	8
722	58	9	4	3	9
722	59	9	1	3	9
409	1	6.5	8	3	6.5
409	2	75	8	3	75
409	3	48	8	3	48
409	4	55	8	3	55
409	5	50	8	3	50
409	6	72	8	3	72
409	7	2	9	4	2
409	8	-77	9	4	-77
409	9	.5	9	4	.5
409	10	.5	9	4	.5
409	12	10	8	6	10
409	14	120	8	6	120
409	15	3	8	6	60
409	16	105	8	6	105
409	17	17	8	6	17
409	18	35	8	6	35
409	19	5	8	6	5
409	20	8	8	6	8
409	21	38	8	6	38
409	22	28	8	6	28
409	23	-77	8	3	-77
409	24	4	5	5	4
409	25	5	5	5	10
409	26	2	5	5	8
409	27	2.5	5	5	7.5
409	28	22	8	6	22
409	29	4	8	6	4
409	30	7	8	6	7
409	31	3.5	8	6	3.5
409	32	25	8	6	25
409	33	50	8	6	50
409	34	42	8	6	42
409	35	-77	8	6	-77
409	36	85	5	7	85
409	37	240	5	7	240
409	38	55	5	7	55
409	39	110	5	7	110
409	40	38	5	7	38
409	41	55	5	7	55
409	42	150	5	7	150
409	43	12	5	5	12
409	44	10	5	5	10
409	45	50	8	6	50
409	46	-77	5	5	-77
409	47	25	5	5	25
409	48	30	5	5	30
409	49	20	5	5	20
409	50	20	5	5	20
409	51	18	5	5	18
409	52	4	5	5	4
409	53	7	8	6	7
409	54	18	8	6	18
409	55	5	8	6	5
409	56	18	8	6	18
409	57	7.5	8	6	7.5
409	58	8	8	6	8
409	59	10	8	6	10
731	1	8	1	2	8
731	2	60	1	3	60
731	3	60	1	3	60
731	4	60	1	3	60
731	5	80	1	3	80
731	6	75	1	3	75
731	7	-88	9	4	-88
731	8	6	9	4	.600000023841858
731	9	7	9	4	.699999988079071
731	10	6	9	4	6
731	12	12	5	5	12
731	14	220	1	2	220
731	15	45	1	5	90
731	16	-88	1	2	-88
731	17	20	1	2	20
731	18	42	1	2	42
731	19	5	1	2	5
731	20	9	1	2	9
731	21	55	1	2	55
731	22	26	1	2	26
731	23	450	1	2	450
731	24	2	5	5	6
731	25	4	5	5	4
731	26	2	5	5	4
731	27	2	5	5	4
731	28	19	5	5	19
731	29	3.5	1	2	3.5
731	30	7	5	5	7
731	31	5	1	2	5
731	32	-88	5	5	-88
731	33	28	1	2	28
731	34	25	1	2	25
731	35	42	1	2	42
731	36	75	5	5	75
731	37	210	5	5	200
731	38	58	5	5	58
731	39	65	5	5	65
731	40	62	5	5	62
731	41	72	5	5	72
731	42	110	5	5	110
731	43	10	5	5	10
731	44	7	5	5	7
731	45	30	1	2	30
731	46	4	5	5	4
731	47	15	5	5	15
731	48	-88	5	5	-88
731	49	30	1	2	30
731	50	30	1	2	30
731	51	7	1	2	7
731	52	3	1	2	3
731	53	6	1	2	6
731	54	20	1	2	20
731	55	20	1	2	20
731	56	38	1	2	38
731	57	10	1	2	10
731	58	9	1	2	9
731	59	9	1	2	9
730	1	12	1	6	12
730	2	70	1	6	70
730	3	80	1	6	80
730	4	80	1	6	80
730	5	90	1	6	90
730	6	100	1	6	100
730	7	2	9	5	2
730	8	-77	9	5	-77
730	9	8	9	5	.800000011920929
730	10	8	9	5	8
730	12	11	5	7	11
730	14	200	1	7	200
730	15	160	1	7	160
730	16	100	1	7	100
730	17	19	1	7	19
730	18	44	1	7	44
730	19	20	1	7	20
730	20	10	1	7	10
730	21	40	1	7	40
730	22	23	1	7	23
730	23	140	15	5	140
730	24	5	5	7	10
730	25	8	5	7	4
730	26	12	5	7	12
730	27	4	5	7	8
730	28	22	5	7	22
730	29	3.5	5	7	3.5
730	30	7	5	7	7
730	31	5	5	7	5
730	32	20	1	7	20
730	33	35	5	7	35
730	34	45	5	7	45
730	35	20	5	7	20
730	36	85	5	7	85
730	37	240	5	7	240
730	38	45	5	7	45
730	39	120	5	7	120
730	40	50	5	7	50
730	41	70	5	7	70
730	42	160	5	7	160
730	43	12	5	7	12
730	44	13	5	7	13
730	45	50	5	7	50
730	46	5	5	7	5
730	47	15	1	7	15
730	48	20	1	7	20
730	49	35	5	7	35
730	50	30	5	7	30
730	51	20	5	7	20
730	52	30	5	7	3
730	53	27	5	7	6.5
730	54	21	1	7	21
730	55	20	1	7	5
730	56	25	1	7	25
730	57	5	1	7	5
730	58	8	1	7	8
730	59	8	1	7	8
634	1	5	1	2	8
634	2	70	1	3	70
634	3	65	1	3	65
634	4	65	1	3	65
634	5	80	1	3	80
634	6	70	1	3	70
634	7	6	9	4	6
634	8	5	9	4	.5
634	9	6	9	4	.600000023841858
634	10	5	9	4	5
634	12	12	5	5	12
634	14	200	1	2	200
634	15	42	1	2	84
634	16	250	1	2	250
634	17	20	1	2	20
634	18	45	1	2	45
634	19	5	1	2	5
634	20	10	1	2	10
634	21	55	1	2	55
634	22	25	1	2	25
634	23	400	1	2	400
634	24	2	5	5	4
634	25	4	5	5	4
634	26	3	5	5	6
634	27	2	5	5	6
634	28	20	5	5	20
634	29	3.5	1	2	3.5
634	30	8	1	5	8
634	31	5	1	2	5
634	32	-88	5	5	-88
634	33	25	5	5	25
634	34	25	5	5	25
634	35	-88	5	5	-88
634	36	80	5	5	80
634	37	230	5	5	230
634	38	60	5	5	60
634	39	70	5	5	70
634	40	60	5	5	60
634	41	70	5	5	70
634	42	110	5	5	110
634	43	10	5	5	10
634	44	8	5	5	8
634	45	30	5	5	30
634	46	4	5	5	4
634	47	20	5	5	20
634	48	-88	5	5	-88
634	49	25	1	2	25
634	50	25	1	2	25
634	51	10	1	2	10
634	52	3	1	2	3
634	53	7	1	2	7
634	54	20	1	2	20
634	55	5	1	2	5
634	56	40	1	2	40
634	57	10	1	2	10
634	58	10	1	2	10
634	59	10	1	2	10
725	1	4	1	2	6.5
725	2	60	1	3	60
725	3	100	1	3	100
725	4	100	1	3	100
725	5	120	1	3	120
725	6	100	1	3	100
725	7	5	9	4	5
725	8	5	9	4	.5
725	9	6	9	4	.600000023841858
725	10	5	9	4	5
725	12	17	5	5	17
725	14	300	1	2	300
725	15	45	1	2	100
725	16	360	1	2	300
725	17	22	1	2	22
725	18	45	1	2	45
725	19	5	1	2	5
725	20	20	1	2	20
725	21	60	1	2	60
725	22	28	1	2	28
725	23	500	1	2	500
725	24	2	5	5	6
725	25	4	5	5	4
725	26	5	5	5	5
725	27	2	5	5	4
725	28	22	5	5	22
725	29	4	1	2	4
725	30	10	5	5	10
725	31	5	1	2	5
725	32	25	5	5	25
725	33	30	1	2	30
725	34	28	1	2	28
725	35	40	5	5	40
725	36	90	5	5	90
725	37	255	5	5	255
725	38	70	5	5	70
725	39	90	5	5	90
725	40	70	5	5	70
725	41	75	5	5	75
725	42	140	5	5	140
725	43	12	5	5	12
725	44	10	5	5	10
725	45	30	5	5	30
725	46	5	5	5	5
725	47	25	5	5	25
725	48	30	5	5	30
725	49	25	1	2	25
725	50	25	1	2	25
725	51	10	1	2	10
725	52	5	1	2	5
725	53	7	1	2	7
725	54	25	1	2	25
725	55	6	1	2	6
725	56	40	1	2	40
725	57	10	1	2	10
725	58	10	1	2	10
725	59	10	1	2	10
514	1	4.80000019073486	1	3	4.80000019073486
514	2	180	5	6	180
514	3	85	5	6	85
514	4	80	5	6	80
514	5	120	5	6	120
514	6	95	5	6	95
514	7	5	9	4	5
514	8	3	9	4	3
514	9	4	9	4	4
514	10	20	9	4	20
514	12	13	1	3	13
514	14	300	1	3	300
514	15	140	1	3	140
514	16	98	1	3	98
514	17	18	1	3	18
514	18	45	1	3	45
514	19	3	1	3	3
514	20	20	1	3	20
514	21	34	1	3	34
514	22	23	1	3	22.5
514	23	135	1	3	135
514	24	13	5	8	13
514	25	10	5	8	10
514	26	20	5	8	20
514	27	15	5	8	15
514	28	27	1	3	27
514	29	3.5	1	3	3.5
514	30	8.5	1	3	8.5
514	31	2.20000004768372	1	9	6
514	32	20	1	3	20
514	33	35	1	3	35
514	34	54	1	3	54
514	35	26	1	3	26
514	36	110	5	5	110
514	37	165	5	5	165
514	38	100	5	5	100
514	39	110	5	5	110
514	40	60	5	7	60
514	41	75	5	7	75
514	42	150	5	7	150
514	43	15	5	8	15
514	44	14	5	8	14
514	45	55	1	3	55
514	46	12	5	8	12
514	47	18	1	9	18
514	48	20	1	9	20
514	49	35	5	8	35
514	50	30	5	8	30
514	51	17	5	8	17
514	52	2.5	1	3	2.5
514	53	6.5	1	3	6.5
514	54	18	1	3	18
514	55	5.5	1	3	5.5
514	56	24	1	3	24
514	57	8.5	1	3	8.5
514	58	9	1	3	9
514	59	10	1	4	10
527	1	5	15	3	5
527	2	150	1	3	150
527	3	100	1	3	100
527	4	100	1	3	100
527	5	200	1	3	200
527	6	100	1	3	100
527	7	2	9	5	2
527	8	1.39999997615814	9	5	1.39999997615814
527	9	1	9	5	1
527	10	9	9	5	9
527	12	13	1	7	13
527	14	250	7	7	250
527	15	5	1	7	220
527	16	160	1	7	160
527	17	22	8	7	22
527	18	40	8	7	40
527	19	2.5	8	7	10
527	20	25	8	7	25
527	21	40	8	7	40
527	22	22	8	7	22
527	23	180	15	5	180
527	24	6	5	6	6
527	25	15	5	6	15
527	26	12	5	6	12
527	27	8	5	6	12
527	28	20	1	7	20
527	29	3.5	8	8	3.5
527	30	8	8	8	8
527	31	3	8	8	3
527	32	20	8	8	20
527	33	45	8	8	45
527	34	45	8	8	45
527	35	18	8	8	18
527	36	100	5	9	100
527	37	250	5	9	250
527	38	120	5	9	120
527	39	130	5	9	130
527	40	65	5	4	65
527	41	150	5	4	150
527	42	150	5	4	150
527	43	16	5	6	16
527	44	12	5	6	12
527	45	55	8	8	55
527	46	12	5	6	12
527	47	20	1	8	20
527	48	20	1	8	20
527	49	25	7	8	25
527	50	35	7	8	35
527	51	30	4	8	30
527	52	2.5	8	7	2.5
527	53	20	8	7	5
527	54	25	8	7	25
527	55	20	8	7	5
527	56	26	8	7	26
527	57	8	8	7	8
527	58	10	8	7	10
527	59	12	8	7	12
513	1	5	1	9	5
513	2	65	5	4	65
513	3	75	5	4	75
513	4	80	5	4	80
513	5	150	5	6	150
513	6	160	5	6	160
513	7	4	1	10	4
513	8	2	1	10	2
513	9	3	1	10	3
513	10	15	1	10	15
513	12	13	5	7	13
513	14	350	1	13	350
513	15	136	1	13	136
513	16	98	1	13	98
513	17	18	1	13	18
513	18	40	1	13	40
513	19	3	1	13	3
513	20	20	1	13	20
513	21	32	1	13	32
513	22	23	1	13	23
513	23	130	1	9	130
513	24	12	5	5	12
513	25	15	5	5	15
513	26	23	5	5	23
513	27	16	5	5	16
513	28	26	5	7	26
513	29	4	5	7	3.79999995231628
513	30	8	5	7	8
513	31	6	1	8	6
513	32	20	5	7	20
513	33	35	5	7	35
513	34	55	5	8	55
513	35	25	5	7	25
513	36	110	5	11	110
513	37	170	5	11	170
513	38	100	5	11	100
513	39	65	5	11	65
513	40	55	5	12	55
513	41	65	5	12	65
513	42	170	5	12	170
513	43	35	5	5	35
513	44	14	5	5	14
513	45	50	5	7	50
513	46	10	5	7	10
513	47	25	1	8	25
513	48	15	1	8	15
513	49	25	5	6	25
513	50	35	5	6	35
513	51	16	5	6	16
513	52	2.5	1	13	2.5
513	53	6.5	1	13	6.30000019073486
513	54	17	1	13	17
513	55	5.5	1	13	5.5
513	56	22	1	13	22
513	57	8	1	13	8
513	58	7	1	13	7
513	59	10	1	13	10
508	1	5	1	11	5
508	2	180	1	10	180
508	3	85	1	10	85
508	4	80	1	10	80
508	5	160	1	10	160
508	6	110	1	10	110
508	7	5	9	3	5
508	8	3	9	3	3
508	9	4	9	3	4
508	10	20	9	3	20
508	12	13	1	9	13
508	14	360	1	5	360
508	15	140	1	5	140
508	16	100	1	5	100
508	17	18	1	6	18
508	18	42	1	5	42
508	19	3	1	5	3
508	20	20	1	5	20
508	21	38	1	5	38
508	22	23	1	5	22.5
508	23	130	1	11	130
508	24	15	5	8	15
508	25	12	5	8	12
508	26	20	5	8	20
508	27	12	5	8	12
508	28	26	1	9	26
508	29	4	1	5	4
508	30	8.5	1	9	8.5
508	31	2.20000004768372	1	4	2.20000004768372
508	32	20	1	5	20
508	33	36	1	9	36
508	34	55	1	9	55
508	35	25	1	9	25
508	36	110	5	6	110
508	37	170	1	6	170
508	38	100	5	6	100
508	39	120	5	6	120
508	40	55	5	7	55
508	41	70	5	7	70
508	42	160	5	7	160
508	43	16	5	8	16
508	44	14	5	8	14
508	45	50	1	9	50
508	46	11	5	8	11
508	47	25	1	4	25
508	48	20	1	4	20
508	49	30	5	8	30
508	50	30	5	8	30
508	51	18	5	8	18
508	52	2.5	1	6	2.5
508	53	6.75	1	5	6.75
508	54	18	1	5	18
508	55	5.5	2	5	5.5
508	56	25	1	5	25
508	57	8	1	5	8
508	58	9	1	5	8
508	59	9	1	5	9
507	1	4.80000019073486	1	3	4.80000019073486
507	2	190	5	11	190
507	3	85	5	11	85
507	4	80	5	11	80
507	5	120	1	11	120
507	6	100	5	11	95
507	7	5	9	8	5
507	8	3	9	8	3
507	9	2	9	8	2
