CHILDCODE	MEMIDR5	MEMMOVR5	LIVHSER5	YRDIEDR5	AGER4	MEMAGER5	MEAGMTR5	MEMSEXR5	RELATER5	GETMOMBIRTH	GETCHILDBIRTH	THSVILR5	BURBRLR5	BRNREGR5	BRNZONR5	RELHHR5	MRTLSTR5	DISABR5	MTHRHHR5	FTHRHHR5	STRT18R5	GRDE18R5	STLL18R5	HSSTRTR5	GRADER5	STILLR5	TYPATDR5	WHYNOTR5	AGEGRDR5
111008	18	 	1	 	5	8	 	1	7	0	0	 	 	 	 	23	 	0	2	1	 	 	 	1	0	1	4	 	 
111008	19	 	1	 	 	0	5	1	27	 	 	 	 	 	 	26	 	0	0	98	 	 	 	 	 	 	 	 	 
111009	0	 	1	 	19	22	 	1	0	0	0	 	 	 	 	23	0	0	2	1	1	10	0	 	 	 	 	 	 
111009	1	 	1	 	44	48	 	1	1	0	0	 	 	 	 	 	1	1	99	98	1	12	0	 	 	 	 	 	 
111009	2	 	1	 	32	35	 	2	1	0	0	 	 	 	 	0	1	0	98	99	1	9	0	 	 	 	 	 	 
111009	3	 	4	 	17	20	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111009	15	 	4	 	15	18	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111009	16	 	1	 	10	13	 	1	7	0	0	 	 	 	 	23	0	0	2	1	 	 	 	1	3	1	4	 	 
111009	17	 	1	 	7	10	 	1	7	0	0	 	 	 	 	23	 	0	2	1	 	 	 	1	1	1	4	 	 
111011	0	 	1	 	19	22	 	1	0	0	0	 	 	 	 	 	0	0	98	98	1	34	3	 	 	 	 	 	 
111011	1	 	4	 	59	62	 	1	1	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111011	2	 	4	 	35	39	 	2	2	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111011	3	 	4	 	31	34	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111011	4	 	4	 	29	32	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111011	5	 	4	 	26	29	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111011	6	 	1	 	24	27	 	2	7	0	0	 	 	 	 	7	0	0	98	98	1	10	0	 	 	 	 	 	 
111011	7	 	4	 	22	25	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111011	8	 	4	 	6	9	 	1	8	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111011	9	 	5	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111011	10	 	4	 	14	17	 	1	13	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111012	0	 	2	 	19	22	 	2	0	0	0	 	 	 	 	23	0	0	2	1	 	 	 	 	 	 	 	 	 
111012	1	 	1	 	57	60	 	1	1	0	0	 	 	 	 	 	1	0	99	98	1	2	0	 	 	 	 	 	 
111012	2	 	1	 	43	46	 	2	1	0	0	 	 	 	 	0	1	0	99	99	1	2	0	 	 	 	 	 	 
111012	3	 	3	2007	29	32	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111012	4	 	4	 	25	28	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111012	5	 	1	 	17	20	 	2	7	0	0	 	 	 	 	23	0	0	2	1	1	21	2	 	 	 	 	 	 
111012	15	 	1	 	15	18	 	1	7	0	0	 	 	 	 	23	0	0	2	1	1	7	1	 	 	 	 	 	 
111013	0	 	1	 	19	22	 	1	0	0	0	 	 	 	 	5	0	0	98	98	1	5	0	 	 	 	 	 	 
111013	1	 	1	 	69	72	 	1	5	0	0	 	 	 	 	 	3	0	99	99	0	 	 	 	 	 	 	 	 
111013	2	 	3	2009	61	-88	 	2	5	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111013	3	 	4	 	46	49	 	1	13	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111013	4	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111013	5	 	4	 	38	42	 	2	1	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111013	6	 	4	 	35	38	 	2	13	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111013	7	 	4	 	30	33	 	2	13	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111013	8	 	4	 	26	29	 	2	13	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111013	9	 	4	 	21	24	 	2	13	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111013	10	 	1	 	20	23	 	1	14	0	0	 	 	 	 	5	0	0	99	99	1	10	0	 	 	 	 	 	 
111015	0	1	1	 	18	21	 	2	0	0	0	 	 	 	 	 	0	0	98	98	1	10	0	 	 	 	 	 	 
111015	1	0	4	 	51	54	 	1	1	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111015	2	0	4	 	44	47	 	2	1	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111015	3	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111015	4	0	4	 	23	26	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111015	5	0	4	 	16	19	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111015	6	0	4	 	30	33	 	1	16	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111016	0	 	1	 	19	22	 	1	0	0	0	 	 	 	 	23	0	0	2	1	1	6	0	 	 	 	 	 	 
111016	1	 	1	 	54	57	 	1	1	0	0	 	 	 	 	 	1	0	99	99	1	28	0	 	 	 	 	 	 
111016	2	 	1	 	42	45	 	2	1	0	0	 	 	 	 	0	1	0	99	99	1	28	0	 	 	 	 	 	 
111016	3	 	4	 	27	30	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111016	4	 	4	 	22	25	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111016	15	 	1	 	15	18	 	2	7	0	0	 	 	 	 	23	0	0	2	1	1	7	1	 	 	 	 	 	 
111016	16	 	1	 	12	15	 	1	7	0	0	 	 	 	 	23	0	0	2	1	 	 	 	1	5	1	4	 	 
111016	17	 	1	 	9	12	 	2	7	0	0	 	 	 	 	23	 	0	2	1	 	 	 	1	5	1	4	 	 
111017	0	 	1	 	20	23	 	2	0	0	0	 	 	 	 	0	1	0	98	20	1	12	0	 	 	 	 	 	 
111017	1	 	4	 	61	64	 	1	1	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111017	2	 	4	 	41	44	 	2	1	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111017	4	 	4	 	17	20	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111017	15	 	4	 	15	18	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111017	16	 	4	 	10	13	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111017	17	 	4	 	23	26	 	1	25	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111017	18	 	4	 	1	4	 	1	27	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111017	19	 	1	 	 	35	 	1	25	 	 	 	 	 	 	 	1	0	98	99	1	7	0	 	 	 	 	 	 
111017	20	 	1	 	 	9	 	1	2	 	 	 	 	 	 	23	 	0	98	19	 	 	 	1	0	1	4	 	 
111018	0	 	1	 	19	22	 	1	0	0	0	 	 	 	 	23	0	0	1	99	1	2	0	 	 	 	 	 	 
111018	1	 	1	 	72	75	 	2	1	0	0	 	 	 	 	 	3	0	99	99	0	 	 	 	 	 	 	 	 
111018	2	 	4	 	39	42	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111018	3	 	4	 	26	29	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111018	4	 	1	 	24	27	 	2	7	0	0	 	 	 	 	23	4	0	1	99	1	6	0	 	 	 	 	 	 
111018	5	 	4	 	22	25	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111018	6	 	1	 	5	8	 	2	15	0	0	 	 	 	 	26	 	0	4	98	 	 	 	1	1	1	4	 	 
111019	0	 	1	 	19	22	 	1	0	0	0	 	 	 	 	23	0	0	2	1	1	8	0	 	 	 	 	 	 
111019	1	 	1	 	49	52	 	1	1	0	0	 	 	 	 	 	1	0	99	98	1	28	0	 	 	 	 	 	 
111019	2	 	1	 	37	40	 	2	1	0	0	 	 	 	 	0	1	0	99	98	0	 	 	 	 	 	 	 	 
111019	3	 	4	 	17	20	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111019	15	 	1	 	15	18	 	2	7	0	0	 	 	 	 	23	0	0	2	1	1	7	1	 	 	 	 	 	 
111019	16	 	1	 	4	7	 	2	7	0	0	 	 	 	 	23	 	0	2	1	 	 	 	1	0	0	 	17	7
111020	0	 	1	 	18	21	 	2	0	0	0	 	 	 	 	23	0	0	2	1	1	10	0	 	 	 	 	 	 
111020	1	 	1	 	57	60	 	1	1	0	0	 	 	 	 	 	1	0	99	98	1	6	0	 	 	 	 	 	 
111020	2	 	1	 	48	51	 	2	1	0	0	 	 	 	 	0	1	0	99	99	1	1	0	 	 	 	 	 	 
111020	3	 	4	 	34	37	 	1	20	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111020	4	 	4	 	27	30	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111020	5	 	2	 	25	28	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111020	6	 	2	 	22	25	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111020	7	 	2	 	20	23	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111020	8	 	1	 	17	20	 	2	7	0	0	 	 	 	 	23	0	0	2	1	1	21	1	 	 	 	 	 	 
111020	15	 	1	 	15	18	 	1	7	0	0	 	 	 	 	23	0	0	2	1	1	10	0	 	 	 	 	 	 
111020	16	 	1	 	13	16	 	2	7	0	0	 	 	 	 	23	0	0	2	1	 	 	 	1	8	1	4	 	 
111020	17	 	1	 	12	15	 	1	7	0	0	 	 	 	 	23	0	0	2	1	 	 	 	1	6	1	4	 	 
111020	18	 	4	 	57	60	 	1	20	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111020	19	 	77	 	56	-77	 	1	77	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111021	0	 	1	 	19	22	 	1	0	0	0	 	 	 	 	23	0	1	2	1	1	7	0	 	 	 	 	 	 
111021	1	 	1	 	48	51	 	1	1	0	0	 	 	 	 	 	1	0	98	99	1	2	0	 	 	 	 	 	 
111021	2	 	1	 	47	50	 	2	1	0	0	 	 	 	 	0	1	0	98	98	0	 	 	 	 	 	 	 	 
111021	3	 	4	 	24	27	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111021	4	 	4	 	22	25	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111021	5	 	1	 	16	19	 	1	7	0	0	 	 	 	 	23	0	0	2	1	1	8	1	 	 	 	 	 	 
111021	15	 	1	 	14	17	 	2	7	0	0	 	 	 	 	23	0	0	2	1	 	 	 	1	7	1	4	 	 
111021	16	 	4	 	21	24	 	1	20	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111021	17	 	1	 	 	1	 	2	7	 	 	 	 	 	 	23	 	0	2	1	 	 	 	 	 	 	 	 	 
111022	0	 	1	 	18	22	 	1	0	0	0	 	 	 	 	 	1	0	98	98	1	8	0	 	 	 	 	 	 
111022	1	 	4	 	51	54	 	1	1	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111022	2	 	4	 	39	42	 	2	1	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111022	3	 	4	 	22	25	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111022	4	 	4	 	17	20	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111022	5	 	4	 	9	12	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111022	6	 	4	 	76	80	 	1	6	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111022	7	 	4	 	70	73	 	2	6	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111022	8	 	4	 	69	72	 	2	5	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111022	9	 	4	 	4	7	 	1	14	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111022	10	 	1	 	 	20	 	2	25	 	 	 	 	 	 	0	1	0	98	99	1	6	0	 	 	 	 	 	 
111023	0	1	1	 	19	22	 	1	0	0	0	 	 	 	 	 	0	0	98	98	1	22	0	 	 	 	 	 	 
111023	1	0	4	 	45	48	 	1	1	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111023	2	0	4	 	41	44	 	2	1	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111023	3	0	4	 	29	32	 	1	23	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111023	4	0	4	 	24	27	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111023	5	0	4	 	23	26	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111023	6	0	4	 	20	23	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111023	15	0	4	 	11	14	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111023	16	0	4	 	13	16	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111023	17	0	4	 	8	11	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111024	0	 	1	 	18	21	 	2	0	0	0	 	 	 	 	23	0	0	3	98	1	7	1	 	 	 	 	 	 
111024	1	 	4	 	73	76	 	2	4	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111024	2	 	4	 	18	21	 	2	20	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111024	3	 	1	 	35	38	 	2	1	0	0	 	 	 	 	 	0	0	98	98	1	38	0	 	 	 	 	 	 
111025	0	 	1	 	19	22	 	1	0	0	0	 	 	 	 	24	0	0	2	1	1	6	0	 	 	 	 	 	 
111025	1	 	1	 	68	71	 	1	1	0	0	 	 	 	 	 	1	0	98	99	0	 	 	 	 	 	 	 	 
111025	2	 	1	 	56	59	 	2	1	0	0	 	 	 	 	0	1	0	99	99	0	 	 	 	 	 	 	 	 
111025	3	 	4	 	32	35	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111025	4	 	2	 	27	30	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111025	5	 	4	 	24	27	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111025	15	 	1	 	15	18	 	1	7	0	0	 	 	 	 	23	0	0	2	1	1	9	1	 	 	 	 	 	 
111027	0	 	1	 	19	22	 	2	0	0	0	 	 	 	 	0	1	0	98	98	1	10	0	 	 	 	 	 	 
111027	1	 	4	 	90	93	 	1	5	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111027	2	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111027	3	 	4	 	26	29	 	1	13	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111027	4	 	4	 	23	26	 	2	13	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111027	5	 	4	 	20	23	 	2	13	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111027	6	 	4	 	17	20	 	2	13	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111027	7	 	4	 	17	20	 	1	9	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111027	8	 	2	 	52	55	 	1	2	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111027	9	 	4	 	34	37	 	2	1	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111027	10	 	4	 	13	16	 	2	9	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111027	11	 	2	 	9	12	 	2	9	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111027	12	 	1	 	 	32	 	1	25	 	 	 	 	 	 	 	1	0	99	98	1	10	0	 	 	 	 	 	 
111027	13	 	1	 	 	5	 	2	27	 	 	 	 	 	 	23	 	0	0	12	 	 	 	1	0	1	1	 	 
111027	14	 	1	 	 	1	 	2	27	 	 	 	 	 	 	23	 	0	0	12	 	 	 	 	 	 	 	 	 
111028	0	 	1	 	19	22	 	1	0	0	0	 	 	 	 	23	0	0	2	1	1	10	0	 	 	 	 	 	 
111028	1	 	1	 	58	61	 	1	1	0	0	 	 	 	 	 	1	0	99	99	0	 	 	 	 	 	 	 	 
111028	2	 	1	 	47	50	 	2	1	0	0	 	 	 	 	0	1	0	98	98	0	 	 	 	 	 	 	 	 
111028	3	 	4	 	32	36	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111028	4	 	4	 	30	33	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111028	5	 	4	 	28	31	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111028	6	 	1	 	21	24	 	2	7	0	0	 	 	 	 	23	0	0	2	1	1	10	0	 	 	 	 	 	 
111028	7	 	2	 	7	10	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111028	8	 	2	 	7	10	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111028	9	 	1	 	 	16	 	2	20	 	 	 	 	 	 	3	0	0	98	99	 	 	 	0	 	 	 	33	 
111030	0	 	1	 	18	21	 	2	0	0	0	 	 	 	 	0	1	0	99	98	1	8	0	 	 	 	 	 	 
111030	1	 	4	 	42	45	 	1	1	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111030	2	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111030	3	 	4	 	20	23	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111030	4	 	4	 	15	18	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111030	5	 	4	 	9	12	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111030	6	 	4	 	7	10	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111030	7	 	1	 	28	31	 	1	25	0	0	 	 	 	 	 	1	0	98	99	1	3	0	 	 	 	 	 	 
111030	8	 	1	 	 	2	 	2	27	 	 	 	 	 	 	23	 	0	0	7	 	 	 	 	 	 	 	 	 
111030	9	 	1	 	 	7	 	1	25	 	 	 	 	 	 	23	 	0	98	7	 	 	 	1	0	1	4	 	 
111031	0	 	1	 	19	22	 	1	0	0	0	 	 	 	 	23	0	0	2	1	1	7	0	 	 	 	 	 	 
111031	1	 	1	 	51	54	 	1	1	0	0	 	 	 	 	 	2	0	99	99	1	2	0	 	 	 	 	 	 
111031	2	 	1	 	48	51	 	2	1	0	0	 	 	 	 	1	2	0	99	98	1	2	0	 	 	 	 	 	 
111031	3	 	4	 	33	36	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111031	4	 	4	 	27	30	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111031	5	 	4	 	24	27	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111031	6	 	1	 	22	25	 	1	7	0	0	 	 	 	 	23	2	0	2	1	1	7	0	 	 	 	 	 	 
111031	7	 	1	 	20	23	 	2	7	0	0	 	 	 	 	23	0	0	2	1	1	10	0	 	 	 	 	 	 
111031	15	 	1	 	15	18	 	2	7	0	0	 	 	 	 	23	0	0	2	1	1	7	1	 	 	 	 	 	 
111031	16	 	1	 	11	14	 	2	7	0	0	 	 	 	 	23	0	0	2	1	 	 	 	1	7	1	4	 	 
111031	17	 	1	 	17	20	 	2	7	0	0	 	 	 	 	23	0	0	2	1	1	9	1	 	 	 	 	 	 
111031	18	 	1	 	7	10	 	1	7	0	0	 	 	 	 	23	 	0	2	1	 	 	 	1	3	1	4	 	 
111031	19	 	4	 	3	6	 	1	15	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111032	0	 	2	 	18	22	 	2	0	0	0	 	 	 	 	23	0	0	2	1	 	 	 	 	 	 	 	 	 
111032	1	 	1	 	53	56	 	1	1	0	0	 	 	 	 	 	1	0	99	98	1	7	0	 	 	 	 	 	 
111032	2	 	1	 	46	49	 	2	1	0	0	 	 	 	 	0	1	0	98	98	0	 	 	 	 	 	 	 	 
111032	3	 	4	 	28	31	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111032	4	 	4	 	26	29	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111032	5	 	4	 	24	27	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111032	6	 	4	 	22	25	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111032	7	 	2	 	17	20	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111032	15	 	1	 	16	19	 	1	7	0	0	 	 	 	 	23	0	0	2	1	1	10	0	 	 	 	 	 	 
111032	16	 	1	 	12	15	 	1	7	0	0	 	 	 	 	23	0	0	2	1	 	 	 	1	7	1	4	 	 
111032	17	 	1	 	10	13	 	1	7	0	0	 	 	 	 	23	0	0	2	1	 	 	 	1	5	1	4	 	 
111032	18	 	4	 	35	-77	 	1	20	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111032	19	 	1	 	 	68	 	1	20	 	 	 	 	 	 	20	0	0	99	99	0	 	 	 	 	 	 	 	 
111034	0	 	1	 	17	20	 	2	0	0	0	 	 	 	 	23	0	0	2	1	1	21	0	 	 	 	 	 	 
111034	1	 	1	 	65	68	 	1	1	0	0	 	 	 	 	 	1	1	99	99	0	 	 	 	 	 	 	 	 
111034	2	 	1	 	58	61	 	2	1	0	0	 	 	 	 	0	1	0	99	99	0	 	 	 	 	 	 	 	 
111034	3	 	4	 	37	40	 	1	20	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111034	4	 	4	 	28	31	 	2	20	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111034	5	 	4	 	27	30	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111034	6	 	1	 	25	28	 	2	7	0	0	 	 	 	 	23	1	0	2	1	1	9	0	 	 	 	 	 	 
111034	7	 	4	 	24	27	 	1	20	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111034	8	 	4	 	38	41	 	1	20	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111034	9	 	4	 	24	27	 	1	20	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111034	10	 	4	 	17	20	 	1	20	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111034	11	 	1	 	11	14	 	1	23	0	0	 	 	 	 	22	1	0	98	98	 	 	 	1	6	1	4	 	 
111034	12	 	1	 	 	6	 	1	3	 	 	 	 	 	 	23	 	0	2	1	 	 	 	1	1	1	4	 	 
111035	0	 	1	 	19	22	 	2	0	0	0	 	 	 	 	0	1	0	99	99	1	3	0	 	 	 	 	 	 
111035	1	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111035	2	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111035	3	 	4	 	60	63	 	2	8	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111035	4	 	1	 	20	23	 	1	25	0	0	 	 	 	 	 	1	0	99	98	1	10	0	 	 	 	 	 	 
111036	0	 	2	 	19	22	 	1	0	0	0	 	 	 	 	23	0	0	1	3	 	 	 	 	 	 	 	 	 
111036	1	 	1	 	40	43	 	2	1	0	0	 	 	 	 	0	1	0	98	99	1	2	0	 	 	 	 	 	 
111036	2	 	4	 	21	24	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111036	3	 	1	 	47	50	 	1	1	0	0	 	 	 	 	 	1	0	99	99	1	6	0	 	 	 	 	 	 
111036	4	 	2	 	23	26	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111036	5	 	1	 	9	12	 	2	7	0	0	 	 	 	 	23	 	0	1	3	 	 	 	1	5	1	4	 	 
111036	6	 	1	 	7	10	 	2	7	0	0	 	 	 	 	23	 	0	1	3	 	 	 	1	3	1	4	 	 
111037	0	 	1	 	18	21	 	1	0	0	0	 	 	 	 	23	0	0	2	1	1	11	1	 	 	 	 	 	 
111037	1	 	1	 	45	48	 	1	1	0	0	 	 	 	 	 	1	0	98	98	1	13	0	 	 	 	 	 	 
111037	2	 	1	 	43	46	 	2	1	0	0	 	 	 	 	0	1	0	98	98	1	12	0	 	 	 	 	 	 
111037	3	 	4	 	51	54	 	1	20	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111037	4	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111037	5	 	4	 	33	36	 	1	20	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111037	6	 	4	 	23	26	 	1	20	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111037	7	 	1	 	15	18	 	1	7	0	0	 	 	 	 	23	0	0	2	1	1	10	1	 	 	 	 	 	 
