FORMNO	CHILDID	PREID	AGEPRESC	PRESCDUR	PRESCTYP	PAYPRESC	PRESCCRE	DAYSPRES	HRSPRESC	PRESCVIS
R2INDX	IN160070	1	49	3	3	0	3	6	3	1
R2INDX	IN160071	1	48	2	3	0	3	5	3	0
R2INDX	IN160072	1	42	3	3	0	4	6	3	1
R2INDX	IN160074	1	48	3	3	0	3	7	7	0
R2INDX	IN160075	1	48	1	3	0	3	6	4	1
R2INDX	IN160076	1	38	1	3	0	3	5	5	0
R2INDX	IN160077	1	46	3	3	0	3	4	4	0
R2INDX	IN160078	1	42	3	3	0	4	3	4	1
R2INDX	IN160079	1	48	4	3	0	3	4	6	1
R2INDX	IN160080	1	38	2	3	0	2	5	5	0
R2INDX	IN160081	1	40	2	3	0	2	5	5	1
R2INDX	IN160083	1	40	3	3	0	5	3	4	1
R2INDX	IN160086	1	42	4	3	0	3	6	5	1
R2INDX	IN160087	1	40	4	3	0	3	6	4	1
R2INDX	IN160088	1	63	4	3	1	3	3	4	1
R2INDX	IN160089	1	37	3	1	1	2	6	8	1
R2INDX	IN160090	1	39	4	3	0	4	4	4	0
R2INDX	IN160091	1	48	4	1	1	4	6	7	0
R2INDX	IN160092	1	42	2	3	0	2	6	7	0
R2INDX	IN160092	2	60	4	1	1	1	6	7	1
R2INDX	IN160093	1	50	1	3	0	3	6	5	0
R2INDX	IN160094	1	40	2	3	0	3	5	4	0
R2INDX	IN160097	1	38	4	1	1	3	6	8	1
R2INDX	IN160098	1	38	1	3	0	3	6	7	0
R2INDX	IN160099	1	32	4	3	0	3	6	6	1
R2INDX	IN160100	1	38	3	3	0	4	6	4	1
R2INDX	IN170001	1	37	3	3	0	3	6	5	0
R2INDX	IN170002	1	38	3	3	0	3	5	2	0
R2INDX	IN170002	2	50	4	1	1	2	6	5	1
R2INDX	IN170003	1	37	3	3	0	2	6	5	0
R2INDX	IN170004	1	37	3	3	0	2	6	5	0
R2INDX	IN170005	1	40	4	1	1	2	6	5	1
R2INDX	IN170006	1	37	3	3	0	2	6	4	0
R2INDX	IN170007	1	37	4	3	0	2	6	5	0
R2INDX	IN170008	1	37	4	3	0	2	6	5	0
R2INDX	IN170009	1	37	3	3	0	2	6	5	1
R2INDX	IN170010	1	37	4	3	0	3	6	4	1
R2INDX	IN170011	1	37	4	3	0	2	6	5	0
R2INDX	IN170012	1	37	2	3	0	3	6	3	1
R2INDX	IN170013	1	37	2	3	0	3	6	5	1
R2INDX	IN170014	1	37	2	3	0	3	6	6	1
R2INDX	IN170015	1	37	3	3	0	3	6	5	0
R2INDX	IN170017	1	37	3	3	0	2	6	4	1
R2INDX	IN170018	1	37	4	3	0	3	6	5	0
R2INDX	IN170019	1	37	4	3	0	2	6	5	1
R2INDX	IN170021	1	42	1	3	0	3	2	3	0
R2INDX	IN170023	1	40	4	3	0	3	4	5	1
R2INDX	IN170024	1	37	3	3	0	2	4	3	0
R2INDX	IN170025	1	40	4	3	0	2	4	4	0
R2INDX	IN170027	1	37	4	3	0	2	6	5	1
R2INDX	IN170031	1	37	3	3	0	3	6	2	1
R2INDX	IN170032	1	39	3	3	0	4	5	1	1
R2INDX	IN170033	1	37	4	3	0	3	6	5	77
R2INDX	IN170034	1	36	3	3	0	2	6	5	1
R2INDX	IN170035	1	37	3	3	0	2	6	5	1
R2INDX	IN170035	2	58	4	1	1	2	6	7	1
R2INDX	IN170036	1	37	3	3	0	3	6	4	1
R2INDX	IN170037	1	40	3	3	0	3	5	4	1
R2INDX	IN170038	1	38	3	3	0	2	6	4	0
R2INDX	IN170039	1	37	3	3	0	2	6	5	1
R2INDX	IN170040	1	37	3	3	0	2	6	6	1
R2INDX	IN170041	1	37	3	3	0	2	6	5	0
R2INDX	IN170042	1	38	4	1	1	2	6	6	1
R2INDX	IN170043	1	37	3	3	0	2	6	5	0
R2INDX	IN170044	1	56	4	3	0	2	6	5	1
R2INDX	IN170045	1	37	3	3	0	2	6	5	1
R2INDX	IN170046	1	46	3	3	0	3	4	4	0
R2INDX	IN170047	1	38	3	3	0	2	6	3	1
R2INDX	IN170048	1	38	3	3	1	2	6	3	1
R2INDX	IN170049	1	37	2	3	0	3	6	5	1
R2INDX	IN170050	1	37	3	3	0	2	6	4	1
R2INDX	IN170051	1	39	4	3	0	3	3	5	0
R2INDX	IN170052	1	40	4	3	0	3	4	4	0
R2INDX	IN170053	1	37	4	1	1	2	6	5	0
R2INDX	IN170054	1	37	4	3	0	2	6	5	0
R2INDX	IN170055	1	37	3	3	0	2	6	5	1
R2INDX	IN170056	1	37	3	3	0	2	6	6	1
R2INDX	IN170057	1	37	4	3	0	2	6	5	0
R2INDX	IN170058	1	37	4	3	0	2	5	5	0
R2INDX	IN170059	1	37	4	3	0	2	4	5	1
R2INDX	IN170060	1	40	3	3	0	2	5	4	0
R2INDX	IN170061	1	37	4	1	1	2	6	6	0
R2INDX	IN170062	1	39	4	3	0	2	6	4	0
R2INDX	IN170063	1	37	3	3	0	2	6	5	0
R2INDX	IN170064	1	37	3	3	0	3	6	5	1
R2INDX	IN170065	1	37	2	3	0	3	6	5	0
R2INDX	IN170067	1	37	2	3	0	2	6	5	1
R2INDX	IN170068	1	48	4	1	1	2	6	6	0
R2INDX	IN170069	1	37	3	3	0	2	6	5	1
R2INDX	IN170070	1	37	4	1	1	3	6	5	1
R2INDX	IN170071	1	37	4	3	0	2	6	5	1
R2INDX	IN170073	1	37	4	3	0	2	6	5	1
R2INDX	IN170074	1	37	2	3	0	2	6	3	1
R2INDX	IN170075	1	37	3	3	0	2	6	4	1
R2INDX	IN170076	1	37	3	3	0	3	6	5	1
R2INDX	IN170077	1	37	4	1	1	2	6	5	0
R2INDX	IN170078	1	38	4	3	0	2	6	5	1
R2INDX	IN170079	1	40	4	3	0	2	6	5	1
R2INDX	IN170081	1	37	4	3	0	2	6	5	1
R2INDX	IN170082	1	37	3	3	0	2	6	3	1
R2INDX	IN170082	2	44	4	1	1	2	6	5	1
R2INDX	IN170083	1	38	3	3	0	2	6	4	1
R2INDX	IN170084	1	37	3	3	0	2	6	5	0
R2INDX	IN170086	1	37	4	3	0	2	0	5	0
R2INDX	IN170087	1	37	4	3	0	2	4	5	1
R2INDX	IN170088	1	37	4	3	0	2	6	5	0
R2INDX	IN170089	1	37	4	3	0	3	6	5	0
R2INDX	IN170090	1	37	4	3	0	3	6	5	0
R2INDX	IN170091	1	37	3	3	0	3	6	5	1
R2INDX	IN170092	1	48	4	1	1	2	6	5	0
R2INDX	IN170093	1	40	4	3	0	3	6	5	1
R2INDX	IN170094	1	55	2	3	0	2	6	5	1
R2INDX	IN170095	1	61	4	3	0	2	6	5	1
R2INDX	IN170096	1	37	4	3	0	3	6	5	1
R2INDX	IN170097	1	37	4	3	0	2	6	5	1
R2INDX	IN170098	1	38	3	3	1	2	6	4	1
R2INDX	IN170099	1	37	3	3	0	3	6	5	1
R2INDX	IN170100	1	37	4	3	0	3	6	5	1
R2INDX	IN180001	1	37	3	1	1	2	6	6	1
R2INDX	IN180001	2	51	4	1	1	2	6	6	1
R2INDX	IN180004	1	38	4	3	0	2	6	6	0
R2INDX	IN180005	1	38	4	3	0	2	6	4	0
R2INDX	IN180007	1	37	3	3	0	3	6	6	0
R2INDX	IN180008	1	37	3	3	0	3	6	5	1
R2INDX	IN180010	1	53	4	3	0	3	6	5	0
R2INDX	IN180011	1	42	2	3	0	3	3	4	0
R2INDX	IN180012	1	37	3	3	0	3	6	5	0
R2INDX	IN180012	2	51	4	1	1	2	6	5	0
R2INDX	IN180013	1	37	3	3	0	3	5	4	1
R2INDX	IN180014	1	37	1	3	0	3	5	4	1
R2INDX	IN180015	1	37	3	3	0	2	6	5	0
R2INDX	IN180016	1	37	3	3	1	2	6	5	0
R2INDX	IN180017	1	37	4	1	1	2	6	6	0
R2INDX	IN180018	1	37	4	1	1	2	6	6	1
R2INDX	IN180019	1	37	3	3	1	2	6	5	0
R2INDX	IN180020	1	37	3	3	0	2	6	5	0
R2INDX	IN180021	1	37	4	3	1	2	6	5	0
R2INDX	IN180022	1	37	4	3	0	3	4	5	1
R2INDX	IN180023	1	42	4	3	0	3	5	5	1
R2INDX	IN180024	1	38	4	1	0	2	6	6	1
R2INDX	IN180025	1	40	3	3	0	3	5	4	0
R2INDX	IN180026	1	48	4	3	0	2	6	6	1
R2INDX	IN180031	1	42	3	3	0	3	4	4	0
R2INDX	IN180032	1	40	4	3	0	4	5	4	0
R2INDX	IN180033	1	40	3	3	0	3	4	3	0
R2INDX	IN180034	1	41	4	3	0	3	5	5	0
R2INDX	IN180035	1	38	4	1	0	2	6	6	1
R2INDX	IN180036	1	39	3	3	0	2	6	5	0
R2INDX	IN180038	1	37	4	3	0	3	6	5	0
R2INDX	IN180039	1	52	4	3	0	3	6	5	0
R2INDX	IN180040	1	37	1	3	0	3	6	4	0
R2INDX	IN180041	1	37	3	3	0	2	6	6	1
R2INDX	IN180043	1	37	3	3	0	3	6	5	1
R2INDX	IN180045	1	37	4	3	0	2	6	6	1
R2INDX	IN180046	1	37	4	3	0	4	6	5	0
R2INDX	IN180047	1	37	3	3	0	2	6	4	0
R2INDX	IN180048	1	40	3	3	0	3	4	3	0
R2INDX	IN180049	1	42	2	3	0	3	4	4	1
R2INDX	IN180049	2	51	1	1	0	2	6	5	0
R2INDX	IN180052	1	48	4	1	1	2	6	5	0
R2INDX	IN180053	1	37	3	3	0	3	6	5	1
R2INDX	IN180054	1	37	3	3	0	2	6	5	0
R2INDX	IN180055	1	58	4	3	0	3	4	4	0
R2INDX	IN180056	1	37	3	3	0	2	6	5	1
R2INDX	IN180057	1	38	3	3	0	3	6	4	0
R2INDX	IN180058	1	37	4	3	0	2	6	5	0
R2INDX	IN180059	1	37	3	3	0	2	6	5	1
R2INDX	IN180060	1	38	3	3	0	2	6	5	1
R2INDX	IN180061	1	38	4	3	0	2	6	5	0
R2INDX	IN180064	1	37	4	3	0	2	6	5	0
R2INDX	IN180065	1	37	4	3	0	3	6	5	1
R2INDX	IN180067	1	37	4	3	0	2	6	5	0
R2INDX	IN180068	1	39	4	3	0	2	6	5	1
R2INDX	IN180069	1	37	3	3	0	2	6	5	0
R2INDX	IN180070	1	37	4	3	0	2	6	5	0
R2INDX	IN180071	1	37	4	3	0	3	6	4	0
R2INDX	IN180072	1	38	4	3	0	2	6	4	0
R2INDX	IN180073	1	40	4	3	0	4	3	4	1
R2INDX	IN180074	1	37	4	3	0	3	5	4	1
R2INDX	IN180075	1	44	1	3	0	3	2	3	1
R2INDX	IN180076	1	37	3	3	0	3	4	4	1
R2INDX	IN180077	1	40	1	3	0	2	4	5	0
R2INDX	IN180078	1	37	3	3	0	3	6	5	1
R2INDX	IN180079	1	37	4	1	1	2	6	5	1
R2INDX	IN180080	1	37	4	1	1	1	6	6	0
R2INDX	IN180081	1	37	3	3	0	2	6	5	0
R2INDX	IN180082	1	37	4	3	1	2	6	5	0
R2INDX	IN180083	1	45	1	3	0	3	4	5	0
R2INDX	IN180084	1	39	3	1	1	2	6	5	0
R2INDX	IN180085	1	37	3	3	0	3	6	5	1
R2INDX	IN180087	1	37	1	3	0	3	6	4	1
R2INDX	IN180087	2	56	4	1	1	3	6	5	0
R2INDX	IN180088	1	37	3	3	0	3	5	5	1
R2INDX	IN180088	2	60	4	1	1	2	6	5	1
R2INDX	IN180089	1	48	1	3	0	3	4	4	0
R2INDX	IN180089	2	56	4	1	1	2	6	5	0
R2INDX	IN180090	1	37	4	1	1	2	6	6	1
R2INDX	IN180091	1	36	1	3	0	4	4	5	1
R2INDX	IN180091	2	59	4	1	1	3	6	5	0
R2INDX	IN180093	1	40	3	3	0	3	4	4	0
R2INDX	IN180093	2	54	4	1	1	3	6	5	1
R2INDX	IN180094	1	37	2	3	0	2	6	4	0
R2INDX	IN180094	2	49	4	1	1	2	6	6	0
R2INDX	IN180095	1	55	4	3	0	4	4	5	0
R2INDX	IN180096	1	37	2	3	0	4	5	4	1
R2INDX	IN180096	2	48	2	1	1	3	6	5	1
R2INDX	IN180097	1	37	2	1	1	2	6	6	0
R2INDX	IN180098	1	37	4	1	1	2	6	6	1
R2INDX	IN180099	1	45	4	1	1	2	6	5	0
R2INDX	IN180100	1	38	1	3	0	3	3	2	0
R2INDX	IN180100	2	43	1	1	1	2	5	4	1
R2INDX	IN180100	3	54	4	1	1	2	6	5	1
R2INDX	IN190001	1	48	2	3	0	2	6	5	0
R2INDX	IN190003	1	39	4	3	0	2	6	5	0
R2INDX	IN190004	1	37	4	3	0	2	6	4	1
R2INDX	IN190005	1	37	4	3	0	2	6	4	1
R2INDX	IN190006	1	37	4	3	0	2	6	4	1
R2INDX	IN190007	1	50	4	3	0	4	4	5	0
R2INDX	IN190008	1	37	4	3	0	3	5	5	0
R2INDX	IN190009	1	37	4	3	0	3	6	5	0
R2INDX	IN190010	1	37	3	3	0	3	6	5	1
R2INDX	IN190011	1	37	4	3	1	3	6	5	0
R2INDX	IN190012	1	37	4	3	0	2	6	5	0
R2INDX	IN190013	1	37	3	3	0	3	6	5	0
R2INDX	IN190013	2	57	4	1	1	2	6	6	0
R2INDX	IN190014	1	37	4	3	0	3	6	5	1
R2INDX	IN190016	1	37	3	3	0	3	6	5	1
R2INDX	IN190017	1	49	4	1	1	2	6	6	1
R2INDX	IN190018	1	37	3	3	0	2	6	5	1
R2INDX	IN190018	2	49	4	1	1	2	6	5	1
R2INDX	IN190020	1	37	4	3	0	2	6	5	1
R2INDX	IN190021	1	48	4	3	0	2	6	5	1
R2INDX	IN190023	1	37	4	3	0	3	4	3	0
R2INDX	IN190024	1	49	4	3	0	3	4	2	0
R2INDX	IN190025	1	42	4	3	0	3	4	4	0
R2INDX	IN190026	1	37	4	3	0	3	6	4	1
R2INDX	IN190027	1	48	4	3	0	3	4	2	1
R2INDX	IN190030	1	55	4	1	1	2	6	5	1
R2INDX	IN190031	1	49	3	1	1	2	6	5	0
R2INDX	IN190031	2	60	4	1	1	2	6	5	0
R2INDX	IN190032	1	40	4	1	1	3	6	5	1
R2INDX	IN190033	1	37	4	3	0	3	6	5	0
R2INDX	IN190034	1	37	3	3	0	2	6	5	1
R2INDX	IN190035	1	57	4	3	0	4	6	5	1
R2INDX	IN190036	1	37	3	3	0	2	6	5	1
R2INDX	IN190036	2	49	4	1	1	2	6	5	1
R2INDX	IN190037	1	37	4	3	0	3	6	5	0
R2INDX	IN190038	1	48	4	3	0	3	6	4	0
R2INDX	IN190039	1	42	4	3	0	3	5	4	1
R2INDX	IN190041	1	37	3	1	1	2	6	6	1
R2INDX	IN190041	2	60	4	3	0	3	6	5	0
R2INDX	IN190042	1	37	4	3	1	2	6	5	0
R2INDX	IN190043	1	37	1	3	0	2	6	5	0
R2INDX	IN190044	1	50	4	3	0	5	6	3	0
R2INDX	IN190045	1	48	4	3	0	3	6	5	1
R2INDX	IN190046	1	37	4	3	0	2	5	6	1
R2INDX	IN190047	1	38	3	3	0	2	6	5	1
R2INDX	IN190049	1	37	4	3	0	3	6	4	1
R2INDX	IN190050	1	52	4	3	0	3	6	3	0
R2INDX	IN190051	1	37	4	3	0	2	6	5	0
R2INDX	IN190052	1	37	4	3	0	2	6	5	1
R2INDX	IN190053	1	37	4	3	0	3	6	5	1
R2INDX	IN190054	1	42	3	3	0	77	4	3	0
R2INDX	IN190055	1	37	3	3	0	3	5	2	1
R2INDX	IN190055	2	56	4	1	1	2	6	5	0
R2INDX	IN190057	1	48	4	3	0	3	5	5	1
R2INDX	IN190058	1	40	4	3	0	3	5	5	1
R2INDX	IN190059	1	39	3	3	0	3	4	5	1
R2INDX	IN190060	1	38	3	3	0	3	6	5	1
R2INDX	IN190061	1	37	3	3	0	2	6	5	1
R2INDX	IN190061	2	56	4	3	1	2	6	6	1
R2INDX	IN190062	1	37	2	3	0	3	6	5	1
R2INDX	IN190062	2	49	4	1	1	3	6	5	1
R2INDX	IN190063	1	37	3	3	0	3	5	3	1
R2INDX	IN190064	1	37	3	3	0	2	6	5	1
R2INDX	IN190065	1	37	3	3	0	3	6	5	1
R2INDX	IN190066	1	37	4	3	0	3	6	5	1
R2INDX	IN190067	1	37	4	3	0	2	5	5	0
R2INDX	IN190068	1	48	4	3	0	3	6	5	0
R2INDX	IN190069	1	37	3	3	0	2	6	5	0
R2INDX	IN190070	1	40	4	3	0	3	6	4	1
R2INDX	IN190071	1	37	4	3	0	2	6	5	0
R2INDX	IN190072	1	37	4	3	0	2	6	5	0
R2INDX	IN190073	1	37	3	3	0	2	6	5	0
R2INDX	IN190074	1	37	3	3	0	2	6	5	0
R2INDX	IN190075	1	39	3	3	0	3	6	3	0
R2INDX	IN190076	1	39	3	3	0	2	6	5	1
R2INDX	IN190078	1	43	4	3	0	2	6	5	1
R2INDX	IN190079	1	38	3	3	0	3	4	2	0
R2INDX	IN190080	1	48	4	3	0	3	4	4	0
R2INDX	IN190081	1	40	3	3	0	3	6	3	0
R2INDX	IN190083	1	42	4	3	0	3	4	4	1
R2INDX	IN190084	1	37	4	3	0	2	6	5	1
R2INDX	IN190086	1	37	4	3	0	2	6	5	1
R2INDX	IN190087	1	37	4	1	0	2	6	5	1
R2INDX	IN190088	1	37	3	3	0	2	6	5	1
R2INDX	IN190089	1	60	4	3	0	2	6	4	1
R2INDX	IN190090	1	37	3	3	1	2	5	5	1
R2INDX	IN190091	1	38	3	3	0	2	6	2	0
R2INDX	IN190092	1	37	4	3	1	2	6	5	0
R2INDX	IN190094	1	37	3	3	0	3	6	5	1
R2INDX	IN190095	1	40	3	3	0	2	6	5	0
R2INDX	IN190096	1	40	4	3	0	4	2	2	0
R2INDX	IN190099	1	37	4	3	0	2	6	5	0
R2INDX	IN200001	1	46	3	1	1	2	6	6	1
R2INDX	IN200002	1	36	4	1	1	2	6	8	1
R2INDX	IN200003	1	38	3	3	0	2	6	6	1
R2INDX	IN200004	1	46	4	1	1	2	6	6	1
R2INDX	IN200005	1	48	3	1	1	2	6	6	1
R2INDX	IN200007	1	60	4	1	1	4	6	8	1
R2INDX	IN200008	1	50	4	1	1	2	6	8	1
R2INDX	IN200009	1	48	1	1	1	1	6	6	1
R2INDX	IN200010	1	40	4	1	1	2	6	6	1
R2INDX	IN200011	1	60	4	1	1	3	6	7	1
R2INDX	IN200013	1	38	4	1	1	1	6	6	1
R2INDX	IN200014	1	60	4	1	1	4	6	6	0
R2INDX	IN200015	1	37	4	1	1	2	6	6	1
R2INDX	IN200017	1	42	2	3	0	2	6	1	1
R2INDX	IN200018	1	49	4	1	1	2	6	6	1
R2INDX	IN200019	1	48	2	3	0	3	6	2	1
R2INDX	IN200019	2	60	4	3	1	2	6	6	1
R2INDX	IN200020	1	50	1	3	0	2	6	4	0
R2INDX	IN200022	1	46	1	3	0	2	6	4	0
R2INDX	IN200023	1	40	4	1	0	2	6	6	1
R2INDX	IN200024	1	50	3	1	1	3	6	7	1
R2INDX	IN200025	1	38	4	1	1	2	6	7	1
R2INDX	IN200026	1	40	2	3	0	3	5	4	1
R2INDX	IN200027	1	37	4	1	1	2	6	6	1
R2INDX	IN200028	1	48	2	3	0	2	6	4	1
R2INDX	IN200029	1	48	2	3	0	2	6	4	1
R2INDX	IN200030	1	39	3	1	1	2	6	6	1
R2INDX	IN200032	1	37	4	1	1	2	6	6	1
R2INDX	IN200033	1	42	3	1	1	1	6	6	1
R2INDX	IN200034	1	42	4	1	1	2	6	6	1
R2INDX	IN200035	1	48	1	3	0	2	6	4	0
R2INDX	IN200036	1	52	1	1	1	2	6	5	0
R2INDX	IN200037	1	48	4	1	1	3	6	8	1
R2INDX	IN200038	1	37	4	1	1	2	6	8	1
R2INDX	IN200039	1	37	3	1	1	2	6	6	1
R2INDX	IN200040	1	40	3	1	1	2	6	6	1
R2INDX	IN200041	1	48	4	1	1	2	6	7	1
R2INDX	IN200042	1	48	1	3	0	4	5	3	0
R2INDX	IN200043	1	42	3	1	1	3	6	6	1
R2INDX	IN200044	1	37	4	1	1	2	6	6	1
R2INDX	IN200047	1	50	2	1	1	2	6	7	1
R2INDX	IN200048	1	50	2	1	1	2	6	7	1
R2INDX	IN200050	1	38	4	1	0	2	6	6	1
R2INDX	IN200051	1	37	3	3	0	2	5	5	0
R2INDX	IN200051	2	49	4	1	1	2	6	8	1
R2INDX	IN200052	1	48	2	1	1	2	6	7	1
R2INDX	IN200053	1	60	3	1	1	2	7	7	1
R2INDX	IN200056	1	42	4	1	1	3	6	6	1
R2INDX	IN200058	1	37	3	3	0	2	6	5	1
R2INDX	IN200060	1	42	4	3	0	2	6	6	1
R2INDX	IN200061	1	36	2	1	1	2	6	9	1
R2INDX	IN200061	2	42	4	1	1	2	6	8	1
R2INDX	IN200063	1	48	2	1	0	2	6	3	0
R2INDX	IN200064	1	54	4	1	1	1	6	6	1
R2INDX	IN200065	1	48	4	1	1	1	6	7	1
R2INDX	IN200066	1	37	4	1	1	2	6	6	1
R2INDX	IN200067	1	58	4	1	1	3	6	7	1
R2INDX	IN200069	1	37	4	1	1	1	6	6	1
R2INDX	IN200071	1	37	4	1	1	2	6	6	1
R2INDX	IN200072	1	37	4	1	1	2	6	6	1
R2INDX	IN200074	1	38	4	1	1	2	6	6	77
R2INDX	IN200076	1	60	4	1	1	2	6	7	1
R2INDX	IN200077	1	48	2	3	0	2	6	4	1
R2INDX	IN200078	1	36	4	1	1	2	6	6	1
R2INDX	IN200081	1	36	4	1	1	2	6	6	1
R2INDX	IN200083	1	37	4	1	1	1	6	6	1
R2INDX	IN200084	1	48	2	3	0	2	6	2	0
R2INDX	IN200085	1	36	3	1	1	2	6	8	1
R2INDX	IN200086	1	37	2	1	1	2	6	7	1
R2INDX	IN200087	1	60	4	3	1	3	6	6	1
R2INDX	IN200090	1	48	4	1	1	2	6	6	1
R2INDX	IN200091	1	48	4	1	1	1	6	77	1
R2INDX	IN200092	1	37	4	3	0	2	6	6	1
R2INDX	IN200093	1	54	4	1	1	2	6	6	1
R2INDX	IN200094	1	60	1	1	1	2	6	6	0
R2INDX	IN200096	1	48	4	3	1	2	6	6	1
R2INDX	IN200098	1	48	4	3	0	2	7	6	1
R2INDX	IN200099	1	40	4	3	0	2	6	6	1
R2INDX	IN200100	1	48	3	1	1	1	6	6	1
R2INDX	IN200101	1	49	4	1	1	2	6	6	1
R2INDX	IN200104	1	50	4	3	0	2	6	6	1
