formno	childid	id	age	memsex	relate	livhse	grade	still	chgrade	chstill	whynot	agegrade	agestsch	hhschtyp	perf	schoolen	disab	act1	months1	days1	hours1	act2	months2	days2	hours2	act3	months3	days3	hours3	sleep	chcare	hhchore	npaywork	paywork	school	study	play	inegsday	inegwage	inegchld	inegvill	inegcomp
R2INDX	IN010030	1	54	2	6	1	0	0	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010030	2	31	1	1	1	5	0	 	 	 	 	 	 	 	 	0	10	12	7	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010030	3	30	2	1	1	5	0	 	 	 	 	 	 	 	 	0	15	12	7	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010030	4	3	2	7	1	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010031	0	5	2	0	1	 	 	0	0	30	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	7	2	5	 	 	 	 	 
R2INDX	IN010031	1	36	1	1	1	10	0	 	 	 	 	 	 	 	 	0	10	12	4	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010031	2	29	2	1	1	9	0	 	 	 	 	 	 	 	 	0	15	12	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010031	3	3	2	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010032	0	5	1	0	1	 	 	0	0	30	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	7	1	6	 	 	 	 	 
R2INDX	IN010032	1	34	1	1	1	14	0	 	 	 	 	 	 	 	 	0	13	12	6	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010032	2	27	2	1	1	12	0	 	 	 	 	 	 	 	 	0	15	12	7	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010032	3	9	1	7	1	 	 	4	1	 	 	4	1	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	9	0	0	0	0	7	2	6	 	 	 	 	 
R2INDX	IN010033	0	4	2	0	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	11	0	0	0	0	0	0	13	 	 	 	 	 
R2INDX	IN010033	1	54	2	6	1	0	0	 	 	 	 	 	 	 	 	0	15	12	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010033	2	32	1	1	1	5	0	 	 	 	 	 	 	 	 	0	12	12	6	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010033	3	26	2	1	1	0	0	 	 	 	 	 	 	 	 	0	15	12	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010033	4	24	1	13	1	7	0	 	 	 	 	 	 	 	 	0	13	12	7	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010033	28	7	1	7	1	 	 	1	1	 	 	5	1	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	11	0	0	0	0	0	0	13	 	 	 	 	 
R2INDX	IN010034	0	5	1	0	1	 	 	0	0	30	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	11	0	0	0	0	0	0	13	 	 	 	 	 
R2INDX	IN010034	1	44	1	6	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010034	2	39	2	6	1	10	0	 	 	 	 	 	 	 	 	0	15	12	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010034	3	29	1	1	1	14	0	 	 	 	 	 	 	 	 	0	11	12	5	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010034	4	24	2	1	1	14	0	 	 	 	 	 	 	 	 	0	15	12	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010034	5	18	1	13	1	13	1	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010034	6	17	2	13	1	 	 	10	0	8	16	5	 	 	 	0	13	12	6	8	 	 	 	 	 	 	 	 	9	2	2	0	0	0	0	11	 	 	 	 	 
R2INDX	IN010034	7	3	1	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010035	0	5	2	0	1	 	 	0	1	 	 	4	1	3	2	0	17	 	 	 	 	 	 	 	 	 	 	 	11	0	0	0	0	6	2	5	 	 	 	 	 
R2INDX	IN010035	1	27	1	1	1	5	0	 	 	 	 	 	 	 	 	0	9	12	6	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010035	2	22	2	1	1	7	0	 	 	 	 	 	 	 	 	0	15	12	7	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010035	3	4	2	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010035	4	2	1	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010035	5	55	2	6	1	0	0	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010036	0	5	2	0	1	 	 	1	1	 	 	4	1	3	2	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	6	2	6	 	 	 	 	 
R2INDX	IN010036	1	94	2	18	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010036	2	49	2	6	1	0	0	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010036	3	29	1	1	1	7	0	 	 	 	 	 	 	 	 	0	13	12	6	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010036	4	24	2	1	1	7	0	 	 	 	 	 	 	 	 	0	15	12	7	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010036	5	2	2	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010037	0	5	1	0	1	 	 	1	1	 	 	4	1	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	8	3	3	 	 	 	 	 
R2INDX	IN010037	1	31	1	1	1	6	0	 	 	 	 	 	 	 	 	0	13	12	6	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010037	2	27	2	1	1	4	0	 	 	 	 	 	 	 	 	0	9	4	5	6	15	12	7	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010037	28	8	1	7	1	 	 	2	1	 	 	4	1	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	9	0	1	0	0	8	3	3	 	 	 	 	 
R2INDX	IN010038	0	4	1	0	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010038	1	69	1	6	1	0	0	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010038	2	59	2	6	1	2	0	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010038	3	34	1	1	1	10	0	 	 	 	 	 	 	 	 	0	10	12	6	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010038	4	27	2	1	1	10	0	 	 	 	 	 	 	 	 	0	15	12	7	4	1	3	3	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010038	5	24	2	13	1	7	0	 	 	 	 	 	 	 	 	0	15	12	7	3	1	3	3	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010038	6	22	1	13	1	7	0	 	 	 	 	 	 	 	 	0	10	12	6	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010038	7	28	2	13	1	5	0	 	 	 	 	 	 	 	 	0	15	12	7	3	1	3	3	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010038	8	5	1	14	1	 	 	0	1	 	 	5	1	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	9	0	0	0	0	8	4	3	 	 	 	 	 
R2INDX	IN010039	0	4	1	0	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	1	0	0	8	3	2	 	 	 	 	 
R2INDX	IN010039	1	66	2	6	3	0	0	 	 	 	 	 	 	 	 	0	13	12	6	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010039	2	32	1	1	1	13	0	 	 	 	 	 	 	 	 	0	15	12	7	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010039	3	30	2	1	1	12	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010040	0	4	1	0	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010040	1	33	1	1	1	7	0	 	 	 	 	 	 	 	 	0	10	10	7	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010040	2	27	2	1	1	10	0	 	 	 	 	 	 	 	 	0	15	12	7	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010040	28	6	2	7	1	 	 	1	1	 	 	4	1	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	1	0	0	8	2	3	 	 	 	 	 
R2INDX	IN010041	0	5	2	0	1	 	 	0	1	 	 	4	1	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	8	3	3	 	 	 	 	 
R2INDX	IN010041	1	28	1	1	1	7	0	 	 	 	 	 	 	 	 	0	12	12	5	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010041	2	23	2	1	1	10	0	 	 	 	 	 	 	 	 	0	15	12	7	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010042	0	5	2	0	1	 	 	0	0	30	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	9	0	0	0	0	5	2	8	 	 	 	 	 
R2INDX	IN010042	1	29	1	1	1	4	0	 	 	 	 	 	 	 	 	0	5	12	5	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010042	2	26	2	1	1	10	0	 	 	 	 	 	 	 	 	0	13	12	7	4	15	12	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010042	28	8	2	7	1	 	 	1	1	 	 	6	3	2	3	0	17	 	 	 	 	 	 	 	 	 	 	 	9	0	0	0	0	5	2	8	 	 	 	 	 
R2INDX	IN010043	0	5	1	0	1	 	 	0	0	30	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	5	3	6	 	 	 	 	 
R2INDX	IN010043	1	28	1	1	1	0	0	 	 	 	 	 	 	 	 	0	12	12	6	12	15	12	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010043	2	25	2	1	1	5	0	 	 	 	 	 	 	 	 	0	15	12	7	4	12	12	2	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010043	3	60	1	6	1	10	0	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010043	4	7	1	7	1	 	 	1	1	 	 	5	1	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	9	0	0	0	0	5	3	7	 	 	 	 	 
R2INDX	IN010044	0	5	1	0	1	 	 	0	1	 	 	4	3	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	5	3	6	 	 	 	 	 
R2INDX	IN010044	1	36	1	1	1	14	0	 	 	 	 	 	 	 	 	0	11	12	6	10	15	12	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010044	2	25	2	1	1	10	0	 	 	 	 	 	 	 	 	0	15	12	7	5	16	12	1	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010044	28	8	1	7	1	 	 	2	1	 	 	5	3	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	9	0	1	0	0	5	3	6	 	 	 	 	 
R2INDX	IN010045	0	5	1	0	1	 	 	0	1	 	 	5	3	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	6	0	8	 	 	 	 	 
R2INDX	IN010045	1	31	1	1	1	5	0	 	 	 	 	 	 	 	 	0	11	8	5	12	12	4	6	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010045	2	24	2	1	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010045	3	62	2	6	1	0	0	 	 	 	 	 	 	 	 	0	18	10	4	5	15	12	7	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010046	0	5	2	0	1	 	 	1	1	 	 	5	1	2	3	0	17	 	 	 	 	 	 	 	 	 	 	 	9	0	0	0	0	0	4	11	 	 	 	 	 
R2INDX	IN010046	1	32	1	1	1	9	0	 	 	 	 	 	 	 	 	0	10	4	6	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010046	2	29	2	1	1	10	0	 	 	 	 	 	 	 	 	0	13	10	6	7	15	12	7	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010046	3	11	1	7	1	 	 	5	1	 	 	5	1	2	3	0	17	 	 	 	 	 	 	 	 	 	 	 	9	0	0	0	0	0	4	11	 	 	 	 	 
R2INDX	IN010047	0	5	1	0	1	 	 	0	0	30	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	9	0	0	0	0	4	2	9	 	 	 	 	 
R2INDX	IN010047	1	29	1	1	1	10	0	 	 	 	 	 	 	 	 	0	13	12	7	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010047	2	25	2	1	1	8	0	 	 	 	 	 	 	 	 	0	15	12	7	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010048	0	5	1	0	1	 	 	1	1	 	 	4	1	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	9	0	0	0	0	7	3	5	 	 	 	 	 
R2INDX	IN010048	1	40	1	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010048	2	32	2	1	1	12	0	 	 	 	 	 	 	 	 	0	9	10	7	4	15	12	7	3	9	12	2	3	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010048	4	54	1	5	1	12	0	 	 	 	 	 	 	 	 	0	10	12	7	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010048	5	50	2	5	1	10	0	 	 	 	 	 	 	 	 	0	15	12	7	2	10	12	4	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010048	28	7	2	7	1	 	 	0	0	24	 	 	 	 	 	5	17	 	 	 	 	 	 	 	 	 	 	 	12	0	0	0	0	0	0	12	 	 	 	 	 
R2INDX	IN010049	0	5	2	0	1	 	 	0	0	30	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	9	0	0	0	0	0	1	14	 	 	 	 	 
R2INDX	IN010049	1	54	1	6	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010049	2	34	1	1	1	10	0	 	 	 	 	 	 	 	 	0	13	12	7	10	13	12	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010049	3	30	2	1	1	8	0	 	 	 	 	 	 	 	 	0	10	3	7	9	15	12	7	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010049	28	7	2	7	1	 	 	1	1	 	 	6	3	2	2	0	15	12	7	1	 	 	 	 	 	 	 	 	9	0	1	0	0	0	2	12	 	 	 	 	 
R2INDX	IN010050	0	5	2	0	1	 	 	0	0	30	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	12	0	0	0	0	0	0	12	 	 	 	 	 
R2INDX	IN010050	1	32	1	1	1	10	0	 	 	 	 	 	 	 	 	0	10	12	6	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010050	2	29	2	1	1	10	0	 	 	 	 	 	 	 	 	0	15	12	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010050	3	10	2	7	1	 	 	5	1	 	 	5	2	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	11	0	2	0	0	0	0	11	 	 	 	 	 
R2INDX	IN010051	0	5	2	0	1	 	 	0	1	 	 	5	3	3	3	0	17	 	 	 	 	 	 	 	 	 	 	 	12	0	0	0	0	0	0	12	 	 	 	 	 
R2INDX	IN010051	1	34	1	1	1	5	0	 	 	 	 	 	 	 	 	0	1	4	6	9	4	3	7	6	15	12	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010051	2	32	2	1	1	2	0	 	 	 	 	 	 	 	 	0	1	4	6	9	15	12	7	3	4	3	6	6	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010051	3	14	1	7	1	 	 	9	1	 	 	5	3	3	3	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	2	0	0	0	0	12	 	 	 	 	 
R2INDX	IN010051	4	9	2	7	1	 	 	4	1	 	 	5	3	3	3	0	17	 	 	 	 	 	 	 	 	 	 	 	10	1	2	0	0	0	0	11	 	 	 	 	 
R2INDX	IN010051	5	16	2	7	1	 	 	10	1	 	 	5	3	3	3	0	17	 	 	 	 	 	 	 	 	 	 	 	10	2	3	0	0	0	0	9	 	 	 	 	 
R2INDX	IN010052	0	4	2	0	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	9	0	0	0	0	0	1	14	 	 	 	 	 
R2INDX	IN010052	1	34	1	1	1	14	0	 	 	 	 	 	 	 	 	0	10	12	6	10	1	10	4	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010052	2	29	2	1	1	7	0	 	 	 	 	 	 	 	 	0	15	12	7	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010052	3	3	2	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010053	0	5	2	0	1	 	 	0	0	30	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	7	1	6	 	 	 	 	 
R2INDX	IN010053	1	34	1	1	1	1	0	 	 	 	 	 	 	 	 	0	13	10	6	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010053	2	24	2	1	1	12	0	 	 	 	 	 	 	 	 	0	15	12	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010054	0	4	1	0	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	7	4	3	 	 	 	 	 
R2INDX	IN010054	1	49	2	6	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010054	2	33	1	1	1	10	0	 	 	 	 	 	 	 	 	0	13	12	7	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010054	3	29	2	1	1	12	0	 	 	 	 	 	 	 	 	0	15	12	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010054	4	29	1	13	2	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010054	5	2	2	7	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010055	0	5	1	0	1	 	 	0	0	30	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	6	0	8	 	 	 	 	 
R2INDX	IN010055	1	54	2	5	1	0	0	 	 	 	 	 	 	 	 	0	15	12	7	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010055	2	44	1	1	1	5	0	 	 	 	 	 	 	 	 	0	5	6	5	6	12	4	5	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010055	3	39	2	1	1	0	0	 	 	 	 	 	 	 	 	0	5	6	5	6	9	3	7	4	15	12	7	3	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010055	4	11	2	7	1	 	 	5	0	8	10	4	 	 	 	0	5	6	5	6	 	 	 	 	 	 	 	 	9	1	2	0	0	0	0	12	 	 	 	 	 
R2INDX	IN010055	5	9	1	7	1	 	 	3	1	 	 	5	3	3	3	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	6	0	8	 	 	 	 	 
R2INDX	IN010056	0	5	1	0	1	 	 	0	0	30	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	11	0	0	0	0	0	3	10	 	 	 	 	 
R2INDX	IN010056	1	33	1	1	1	10	0	 	 	 	 	 	 	 	 	0	10	12	6	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010056	2	28	2	1	1	10	0	 	 	 	 	 	 	 	 	0	15	12	7	5	16	12	2	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010056	3	8	2	7	1	 	 	1	1	 	 	7	2	2	3	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	0	3	11	 	 	 	 	 
R2INDX	IN010057	0	5	2	0	1	 	 	1	1	 	 	4	1	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	1	0	0	0	1	12	 	 	 	 	 
R2INDX	IN010057	1	34	1	1	1	13	0	 	 	 	 	 	 	 	 	0	10	12	6	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010057	2	32	2	1	1	12	0	 	 	 	 	 	 	 	 	0	10	12	6	8	15	12	7	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010057	28	8	2	7	1	 	 	2	1	 	 	4	1	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	11	0	1	0	0	0	1	11	 	 	 	 	 
R2INDX	IN010058	0	4	1	0	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	7	0	7	 	 	 	 	 
R2INDX	IN010058	1	39	1	1	1	10	0	 	 	 	 	 	 	 	 	0	12	10	5	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010058	2	34	2	1	1	5	0	 	 	 	 	 	 	 	 	0	15	12	7	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010058	3	20	1	8	1	5	0	 	 	 	 	 	 	 	 	0	12	10	6	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010058	4	10	1	7	1	 	 	4	1	 	 	5	2	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	7	0	7	 	 	 	 	 
R2INDX	IN010058	5	1	1	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010059	0	5	2	0	1	 	 	0	1	 	 	4	1	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	11	0	0	0	0	0	1	12	 	 	 	 	 
R2INDX	IN010059	1	64	1	6	1	0	0	 	 	 	 	 	 	 	 	0	12	10	5	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010059	2	54	2	6	1	0	0	 	 	 	 	 	 	 	 	0	15	12	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010059	3	30	1	1	1	4	0	 	 	 	 	 	 	 	 	0	12	10	6	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010059	4	23	2	1	1	4	0	 	 	 	 	 	 	 	 	0	15	12	7	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010059	5	3	2	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN010060	0	5	2	0	1	 	 	0	0	30	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	9	0	0	0	0	3	0	12	 	 	 	 	 
R2INDX	IN010060	1	59	2	6	1	0	0	 	 	 	 	 	 	 	 	0	15	12	7	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
