FORMNO	CHILDID	PLOTID	LAREA	LOWN	LUSE	TRANS	COLLAT	TRANSID	PLINCOME	PLVALUE	PLCOST	CRPRAIN1	CRPRAIN2	CROPDRY1	CROPDRY2	IRRIGAT	PERIRRIG
R2INDX	IN020100	1	.03	1	1	1	0	88	0	-88	400	 	 	 	 	 	 
R2INDX	IN020100	2	2	1	9	1	0	88	1	3000	0	 	 	 	 	 	 
R2INDX	IN020100	3	1	1	7	1	0	88	0	-88	600	 	 	 	 	 	 
R2INDX	IN020100	4	1	1	7	1	0	88	0	-88	0	 	 	 	 	 	 
R2INDX	IN020100	5	1	1	11	1	0	88	0	-88	0	 	 	 	 	 	 
R2INDX	IN030001	1	.02	2	1	0	0	88	0	-88	7200	 	 	 	 	 	 
R2INDX	IN030002	1	.01	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R2INDX	IN030003	1	.01	2	1	0	0	88	0	-88	8400	 	 	 	 	 	 
R2INDX	IN030004	1	.03	2	1	0	0	88	0	-88	9000	 	 	 	 	 	 
R2INDX	IN030004	2	1.5	1	5	0	1	1	1	14000	10000	53	88	88	88	1	0
R2INDX	IN030005	1	.01	1	1	1	1	6	0	-88	0	 	 	 	 	 	 
R2INDX	IN030006	1	.01	2	1	0	0	88	0	-88	6000	 	 	 	 	 	 
R2INDX	IN030007	1	.03	1	1	1	1	4	0	-88	0	 	 	 	 	 	 
R2INDX	IN030007	2	.9	1	10	1	1	4	1	2500	0	 	 	 	 	 	 
R2INDX	IN030008	1	.01	2	1	0	0	88	0	-88	23400	 	 	 	 	 	 
R2INDX	IN030009	1	.01	2	1	0	0	88	0	-88	0	 	 	 	 	 	 
R2INDX	IN030010	1	.03	1	1	0	1	3	0	-88	0	 	 	 	 	 	 
R2INDX	IN030011	1	.05	1	11	1	1	2	0	-88	12000	 	 	 	 	 	 
R2INDX	IN030011	2	.03	2	1	0	0	88	0	-88	0	 	 	 	 	 	 
R2INDX	IN030012	1	.05	1	1	1	1	1	0	-88	2000	 	 	 	 	 	 
R2INDX	IN030013	1	.03	1	1	1	1	4	0	-88	0	 	 	 	 	 	 
R2INDX	IN030013	2	.03	1	9	1	1	4	1	24000	3500	 	 	 	 	 	 
R2INDX	IN030013	3	1	1	11	1	1	4	0	-88	0	 	 	 	 	 	 
R2INDX	IN030014	1	.02	2	1	0	0	88	0	-88	2400	 	 	 	 	 	 
R2INDX	IN030015	1	.05	2	1	0	0	88	0	-88	3600	 	 	 	 	 	 
R2INDX	IN030016	1	.03	2	1	0	0	88	1	0	12000	 	 	 	 	 	 
R2INDX	IN030017	1	.03	2	1	0	0	88	0	-88	30000	 	 	 	 	 	 
R2INDX	IN030018	1	.05	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN030019	1	.01	2	1	0	0	88	0	-88	3600	 	 	 	 	 	 
R2INDX	IN030020	1	.05	1	1	1	0	88	0	-88	0	 	 	 	 	 	 
R2INDX	IN030020	2	6	1	9	1	0	88	1	50000	0	 	 	 	 	 	 
R2INDX	IN030021	1	.04	1	1	1	1	2	0	-88	0	 	 	 	 	 	 
R2INDX	IN030022	1	.02	1	1	1	1	1	0	-88	1480	 	 	 	 	 	 
R2INDX	IN030023	1	.02	2	1	0	0	88	0	-88	12000	 	 	 	 	 	 
R2INDX	IN030024	1	.01	1	1	1	1	4	0	-88	0	 	 	 	 	 	 
R2INDX	IN030024	2	.01	2	1	0	0	88	0	-88	12000	 	 	 	 	 	 
R2INDX	IN030026	1	.02	2	1	0	0	88	0	-88	9000	 	 	 	 	 	 
R2INDX	IN030027	1	.03	1	1	1	1	1	0	-88	-88	 	 	 	 	 	 
R2INDX	IN030028	1	.03	1	1	0	1	80	0	-88	1000	 	 	 	 	 	 
R2INDX	IN030029	1	.04	1	1	1	1	1	0	-88	5000	 	 	 	 	 	 
R2INDX	IN030030	1	.02	2	1	0	0	88	0	-88	3600	 	 	 	 	 	 
R2INDX	IN030031	1	.03	2	1	0	0	88	0	-88	18000	 	 	 	 	 	 
R2INDX	IN030031	2	.03	2	1	0	0	88	0	-88	10320	 	 	 	 	 	 
R2INDX	IN030032	1	.02	1	1	1	1	1	0	-88	1000	 	 	 	 	 	 
R2INDX	IN030033	1	.01	1	1	1	1	1	0	-88	-88	 	 	 	 	 	 
R2INDX	IN030034	1	.03	2	1	0	0	88	0	-88	12000	 	 	 	 	 	 
R2INDX	IN030035	1	.04	2	1	0	0	88	0	-88	0	 	 	 	 	 	 
R2INDX	IN030036	1	.02	2	1	0	0	88	0	-88	3600	 	 	 	 	 	 
R2INDX	IN030037	1	.02	1	1	1	1	2	0	-88	740	 	 	 	 	 	 
R2INDX	IN030038	1	.03	2	1	0	0	88	0	-88	20400	 	 	 	 	 	 
R2INDX	IN030039	1	.03	2	1	0	0	88	0	-88	9000	 	 	 	 	 	 
R2INDX	IN030040	1	.01	6	1	0	0	88	0	-88	0	 	 	 	 	 	 
R2INDX	IN030042	1	.02	2	1	0	0	88	0	-88	6000	 	 	 	 	 	 
R2INDX	IN030043	1	.02	1	1	1	1	4	0	-88	7000	 	 	 	 	 	 
R2INDX	IN030045	1	.04	1	1	1	1	1	1	12000	1000	 	 	 	 	 	 
R2INDX	IN030045	2	.05	1	11	1	1	1	0	-88	70000	 	 	 	 	 	 
R2INDX	IN030045	3	2	1	9	1	1	1	1	100000	-88	 	 	 	 	 	 
R2INDX	IN030047	1	.01	2	4	0	0	88	0	-88	13200	 	 	 	 	 	 
R2INDX	IN030048	1	.01	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN030049	1	.03	2	1	0	0	88	0	-88	17100	 	 	 	 	 	 
R2INDX	IN030050	1	.02	2	1	0	0	88	0	-88	12000	 	 	 	 	 	 
R2INDX	IN030051	1	.01	1	1	1	1	1	0	-88	18000	 	 	 	 	 	 
R2INDX	IN030051	2	.01	1	9	1	1	1	1	1000	60000	 	 	 	 	 	 
R2INDX	IN030052	1	.02	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN030053	1	.02	2	1	0	0	88	0	-88	14400	 	 	 	 	 	 
R2INDX	IN030054	1	.03	2	3	0	0	88	0	-88	14400	 	 	 	 	 	 
R2INDX	IN030055	1	.02	1	1	1	1	4	0	-88	0	 	 	 	 	 	 
R2INDX	IN030055	2	.02	1	1	1	1	4	0	-88	0	 	 	 	 	 	 
R2INDX	IN030056	1	.01	2	1	0	0	88	0	-88	9000	 	 	 	 	 	 
R2INDX	IN030057	1	.02	2	1	0	0	88	0	-88	0	 	 	 	 	 	 
R2INDX	IN030058	1	.02	1	1	0	0	88	0	-88	0	 	 	 	 	 	 
R2INDX	IN030059	1	.02	2	1	0	0	88	0	-88	8400	 	 	 	 	 	 
R2INDX	IN030060	1	.02	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R2INDX	IN030061	1	.01	2	1	0	0	88	0	-88	6000	 	 	 	 	 	 
R2INDX	IN030063	1	.05	1	1	1	1	3	0	-88	0	 	 	 	 	 	 
R2INDX	IN030064	1	.02	2	1	0	0	88	0	-88	9600	 	 	 	 	 	 
R2INDX	IN030065	1	.01	1	1	0	0	88	0	-88	0	 	 	 	 	 	 
R2INDX	IN030066	1	.01	2	1	0	0	88	0	-88	0	 	 	 	 	 	 
R2INDX	IN030067	1	.02	2	1	0	0	88	0	-88	8400	 	 	 	 	 	 
R2INDX	IN030068	1	.01	2	1	0	0	88	0	-88	3600	 	 	 	 	 	 
R2INDX	IN030069	1	.02	2	1	0	0	88	0	-88	5400	 	 	 	 	 	 
R2INDX	IN030070	1	.01	5	1	0	0	88	0	-88	8000	 	 	 	 	 	 
R2INDX	IN030071	1	.01	1	1	3	0	88	0	-88	0	 	 	 	 	 	 
R2INDX	IN030072	1	.01	2	1	0	0	88	0	-88	7200	 	 	 	 	 	 
R2INDX	IN030073	1	.01	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN030073	2	.01	1	16	1	1	1	0	-88	1000	 	 	 	 	 	 
R2INDX	IN030073	3	1	1	5	0	0	90	1	13200	10000	53	88	30	88	1	0
R2INDX	IN030074	1	.03	2	1	0	0	88	0	-88	12000	 	 	 	 	 	 
R2INDX	IN030075	1	.03	1	1	1	1	2	0	-88	0	 	 	 	 	 	 
R2INDX	IN030076	1	.03	1	1	1	0	88	0	-88	0	 	 	 	 	 	 
R2INDX	IN030078	1	.03	1	1	1	1	3	0	-88	0	 	 	 	 	 	 
R2INDX	IN030079	1	.01	1	1	1	1	1	0	-88	500	 	 	 	 	 	 
R2INDX	IN030080	1	.01	2	1	0	0	88	0	-88	6000	 	 	 	 	 	 
R2INDX	IN030081	1	.02	32	1	0	0	88	0	-88	12000	 	 	 	 	 	 
R2INDX	IN030082	1	.01	1	9	1	1	2	1	0	10800	 	 	 	 	 	 
R2INDX	IN030082	2	.014	2	1	0	0	88	1	1800	500	 	 	 	 	 	 
R2INDX	IN030083	1	.01	1	1	1	1	80	0	-88	0	 	 	 	 	 	 
R2INDX	IN030084	1	.01	2	4	0	0	88	0	-88	24000	 	 	 	 	 	 
R2INDX	IN030085	1	.02	1	1	1	1	80	0	-88	0	 	 	 	 	 	 
R2INDX	IN030086	1	.03	1	1	0	1	1	0	-88	20000	 	 	 	 	 	 
R2INDX	IN030087	1	.01	2	1	0	0	88	0	-88	6000	 	 	 	 	 	 
R2INDX	IN030088	1	.01	1	1	1	1	88	0	-88	200000	 	 	 	 	 	 
R2INDX	IN030089	1	.03	1	1	0	1	1	0	-88	1000	 	 	 	 	 	 
R2INDX	IN030090	1	.05	1	1	1	1	3	0	-88	0	 	 	 	 	 	 
R2INDX	IN030090	2	1	1	10	1	1	3	1	10000	0	53	88	30	88	1	1
R2INDX	IN030090	3	1	1	5	1	1	3	1	10000	4000	 	 	 	 	 	 
R2INDX	IN030090	4	.02	1	1	1	1	3	1	100000	10000	 	 	 	 	 	 
R2INDX	IN030091	1	.01	2	1	0	0	88	0	-88	6000	 	 	 	 	 	 
R2INDX	IN030092	1	.05	1	1	1	1	5	0	-88	0	 	 	 	 	 	 
R2INDX	IN030092	2	.02	2	6	0	0	88	1	100000	24000	 	 	 	 	 	 
R2INDX	IN030093	1	.03	1	1	0	1	80	0	-88	500	 	 	 	 	 	 
R2INDX	IN030094	1	.01	1	1	1	1	1	0	-88	500	 	 	 	 	 	 
R2INDX	IN030095	1	.01	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN030096	1	.01	2	1	0	0	88	0	-88	10800	 	 	 	 	 	 
R2INDX	IN030097	1	.02	2	1	0	0	88	0	-88	7200	 	 	 	 	 	 
R2INDX	IN030098	1	.02	1	1	1	1	80	0	-88	0	 	 	 	 	 	 
R2INDX	IN030099	1	.02	1	1	0	1	2	0	-88	0	 	 	 	 	 	 
R2INDX	IN030099	2	.01	1	1	0	1	2	1	6000	0	 	 	 	 	 	 
R2INDX	IN030100	1	.02	2	1	0	0	88	0	-88	0	 	 	 	 	 	 
R2INDX	IN040001	1	.02	1	1	1	1	3	0	-88	0	 	 	 	 	 	 
R2INDX	IN040002	1	.02	1	1	1	1	2	0	-88	5000	 	 	 	 	 	 
R2INDX	IN040003	1	.02	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN040003	2	1	1	5	1	1	1	1	5200	600	53	30	88	88	0	88
R2INDX	IN040004	1	3	1	1	1	1	2	0	-88	0	 	 	 	 	 	 
R2INDX	IN040004	2	4	5	5	0	0	88	1	2400	400	75	30	88	88	0	88
R2INDX	IN040004	3	3	5	5	0	0	88	1	600	0	30	88	88	88	0	88
R2INDX	IN040004	4	3	5	5	0	0	88	1	0	0	48	88	88	88	0	88
R2INDX	IN040005	1	.04	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN040005	2	2	1	5	1	1	1	1	8000	550	53	88	88	88	0	88
R2INDX	IN040005	3	1	1	5	1	1	1	1	1050	1000	57	88	88	88	0	88
R2INDX	IN040005	4	1	1	5	1	1	1	1	2850	600	30	24	88	88	0	88
R2INDX	IN040005	5	1	1	5	0	0	88	1	3600	600	30	88	88	88	0	88
R2INDX	IN040006	1	.02	1	1	1	1	2	0	-88	3000	 	 	 	 	 	 
R2INDX	IN040006	2	.25	1	5	1	1	1	1	3000	1000	53	88	88	88	1	1
R2INDX	IN040006	3	.5	1	5	0	0	88	1	1500	400	30	88	88	88	0	88
R2INDX	IN040007	1	.03	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN040007	2	.5	1	5	1	1	1	1	2675	0	48	30	88	88	0	88
R2INDX	IN040008	1	.03	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN040008	2	.35	6	5	0	0	88	1	2540	500	48	30	88	88	0	88
R2INDX	IN040008	3	1	1	5	1	1	1	0	-88	500	57	88	88	88	0	88
R2INDX	IN040009	1	.03	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN040009	2	.25	1	5	1	1	1	1	2100	500	53	88	88	88	0	88
R2INDX	IN040009	3	1	1	5	1	1	1	1	10000	0	48	88	88	88	0	88
R2INDX	IN040009	4	1	1	5	1	1	1	1	5000	0	48	88	88	88	0	88
R2INDX	IN040010	1	.02	1	1	1	1	3	0	-88	1000	 	 	 	 	 	 
R2INDX	IN040010	2	.5	1	1	1	1	3	1	360	500	53	88	88	88	1	4
R2INDX	IN040011	1	.02	1	1	1	1	3	0	-88	0	 	 	 	 	 	 
R2INDX	IN040011	2	1	5	5	0	0	88	1	3600	300	53	88	88	88	0	88
R2INDX	IN040011	3	2	5	5	0	0	88	1	1970	0	48	88	57	30	0	88
R2INDX	IN040012	1	.03	1	1	1	1	3	0	-88	0	 	 	 	 	 	 
R2INDX	IN040012	2	1	1	5	0	0	88	1	1350	100	37	88	88	88	0	88
R2INDX	IN040012	3	2	1	7	1	1	3	1	15000	600	48	88	88	88	0	88
R2INDX	IN040012	4	.5	1	7	1	1	3	1	1000	0	24	88	88	88	0	88
R2INDX	IN040012	5	1	1	5	0	0	88	1	1500	600	30	88	88	88	0	88
R2INDX	IN040013	1	.03	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN040013	2	.5	6	5	0	0	88	1	900	300	30	52	88	88	0	88
R2INDX	IN040013	3	1	1	5	1	1	1	1	6000	1500	48	88	88	88	0	88
R2INDX	IN040014	1	.02	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN040014	2	1	1	5	1	1	1	1	2400	0	48	30	88	88	0	88
R2INDX	IN040014	3	1	1	5	1	1	1	1	2700	0	52	37	88	88	0	88
R2INDX	IN040015	1	.03	1	1	1	1	2	0	-88	0	 	 	 	 	 	 
R2INDX	IN040015	2	.03	1	11	1	1	2	0	-88	12000	 	 	 	 	 	 
R2INDX	IN040015	3	3	1	5	1	1	2	1	10000	2500	30	57	88	88	0	88
R2INDX	IN040015	4	.25	1	5	1	1	2	1	1400	400	48	30	88	88	0	88
R2INDX	IN040015	5	.5	1	5	1	1	2	1	2600	1000	53	88	88	88	0	88
R2INDX	IN040016	1	.02	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN040016	2	1	1	5	1	1	1	1	7200	280	53	88	88	88	0	88
R2INDX	IN040016	3	3	1	5	1	1	1	1	1950	0	48	30	88	88	0	88
R2INDX	IN040017	1	.02	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN040017	2	.03	1	1	1	1	1	0	-88	10000	48	88	88	88	0	88
R2INDX	IN040017	3	3	1	5	1	1	1	1	12000	2500	 	 	 	 	 	 
R2INDX	IN040018	1	.03	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN040018	2	2	1	5	1	1	1	1	18000	0	48	88	88	88	0	88
R2INDX	IN040018	3	1	1	5	1	1	1	1	9040	3300	53	30	88	88	0	88
R2INDX	IN040018	4	2	1	5	1	1	1	1	12500	4000	30	88	88	88	0	88
R2INDX	IN040018	5	1.5	1	5	1	1	1	1	800	0	57	30	88	88	0	88
R2INDX	IN040019	1	.03	1	1	1	1	3	1	12000	0	 	 	 	 	 	 
R2INDX	IN040019	2	2	1	7	1	1	3	1	4800	1000	48	88	88	88	0	88
R2INDX	IN040019	3	.5	1	5	1	1	3	 	 	 	53	88	88	88	1	4
R2INDX	IN040020	1	.03	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN040021	1	.02	1	1	1	1	3	0	-88	0	 	 	 	 	 	 
R2INDX	IN040021	2	2	1	5	1	1	1	1	4275	1500	53	88	88	88	1	4
R2INDX	IN040021	3	1	1	5	1	1	1	1	4350	500	48	88	88	88	0	88
R2INDX	IN040022	1	.05	1	1	1	1	1	0	-88	4000	 	 	 	 	 	 
R2INDX	IN040022	2	.5	1	5	1	1	1	1	2700	1500	53	88	88	88	1	4
R2INDX	IN040022	3	2	1	7	1	1	2	1	6000	1000	48	88	88	88	0	88
R2INDX	IN040023	1	.01	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN040023	2	1	1	5	1	1	1	1	7200	200	53	88	88	88	1	4
R2INDX	IN040023	3	2	1	5	1	1	1	1	4080	5000	48	30	88	88	0	88
R2INDX	IN040024	1	.05	1	1	1	1	3	0	-88	0	 	 	 	 	 	 
R2INDX	IN040024	2	1	1	5	1	1	3	1	5000	2000	53	88	88	88	0	88
R2INDX	IN040024	3	1	1	5	0	1	4	1	1660	500	30	37	88	88	0	88
R2INDX	IN040024	4	1	1	5	1	1	2	1	700	0	57	52	88	88	0	88
R2INDX	IN040024	5	1	1	5	1	1	4	1	3000	500	30	88	88	88	0	88
R2INDX	IN040025	1	.02	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN040025	2	1	1	5	1	1	1	1	5040	3000	53	88	88	88	1	0
R2INDX	IN040025	3	2	1	5	1	1	1	1	15000	4000	30	88	88	88	0	88
R2INDX	IN040025	4	.5	1	5	1	1	1	1	3000	0	48	88	88	88	0	88
R2INDX	IN040027	1	.04	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN040027	2	1	1	5	1	1	1	1	520	100	48	57	88	88	0	88
R2INDX	IN040028	1	.03	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN040028	2	2	1	5	1	1	1	1	1500	1200	48	30	88	88	0	88
R2INDX	IN040028	3	1	1	5	1	1	1	1	600	500	57	30	88	88	0	88
R2INDX	IN040028	4	1.5	1	5	1	1	1	1	6000	2000	53	88	88	88	0	88
R2INDX	IN040029	1	.03	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN040029	2	1	1	5	1	1	1	1	6000	500	48	88	88	88	0	88
R2INDX	IN040029	3	1	1	5	1	1	1	1	1900	700	30	37	88	88	0	88
R2INDX	IN040030	1	.03	1	1	1	1	2	0	-88	0	 	 	 	 	 	 
R2INDX	IN040030	2	1	1	5	1	1	2	1	1000	500	57	88	88	88	0	88
R2INDX	IN040030	3	.5	1	5	1	1	2	1	2500	0	48	88	88	88	0	88
R2INDX	IN040030	4	1	1	5	1	1	2	1	950	400	30	30	88	88	0	88
R2INDX	IN040030	5	.35	1	5	1	1	1	1	2240	800	53	88	88	88	0	88
R2INDX	IN040031	1	.04	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN040031	2	2	1	5	1	1	1	1	1200	500	60	30	88	88	0	88
R2INDX	IN040031	3	5	1	5	1	1	1	1	5000	1500	48	74	88	88	0	88
R2INDX	IN040031	4	.5	1	5	1	1	1	1	5000	2000	53	88	68	88	1	4
R2INDX	IN040032	1	.05	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN040032	2	.3	1	5	1	1	1	1	1500	0	48	88	88	88	0	88
R2INDX	IN040032	3	1	1	5	1	1	1	1	6000	2000	53	88	88	88	1	4
R2INDX	IN040032	4	1	1	5	1	1	1	1	340	0	30	30	88	88	0	88
R2INDX	IN040032	5	1	1	5	1	1	1	1	1800	700	68	88	88	88	0	88
R2INDX	IN040033	1	.03	2	1	0	0	88	0	-88	0	 	 	 	 	 	 
R2INDX	IN040034	1	.04	1	1	1	0	88	0	-88	0	 	 	 	 	 	 
R2INDX	IN040034	2	1	1	11	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN040034	3	.6	1	5	1	1	1	1	900	200	48	88	88	88	0	88
R2INDX	IN040034	4	1	1	5	1	1	1	1	3920	3000	53	88	88	88	0	88
R2INDX	IN040035	1	.03	31	1	0	0	88	0	-88	0	 	 	 	 	 	 
R2INDX	IN040036	1	.03	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN040036	2	.5	1	5	1	1	2	1	0	300	48	88	88	88	0	88
R2INDX	IN040037	1	.02	1	1	1	1	2	0	-88	0	 	 	 	 	 	 
R2INDX	IN040037	2	1	1	5	1	1	2	1	7200	1000	53	88	88	88	0	88
R2INDX	IN040037	3	1	1	5	1	1	2	1	1000	100	30	57	88	88	0	88
R2INDX	IN040038	1	.03	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN040038	2	.3	1	5	1	1	1	1	2700	600	53	88	88	88	1	4
R2INDX	IN040038	3	1	1	5	1	1	1	1	5000	1000	48	74	88	88	0	88
R2INDX	IN040038	4	1	1	5	1	1	1	1	800	300	30	88	88	88	0	88
R2INDX	IN040039	1	.02	1	1	1	1	3	0	-88	2000	 	 	 	 	 	 
R2INDX	IN040039	2	1	1	5	1	1	4	1	3000	1500	48	88	88	88	0	88
R2INDX	IN040040	1	.03	1	1	1	1	1	0	-88	1000	 	 	 	 	 	 
R2INDX	IN040040	2	2	1	7	0	0	88	1	6000	3000	48	88	88	88	0	88
R2INDX	IN040040	3	2	1	5	0	0	88	1	6000	200	74	88	88	88	0	88
R2INDX	IN040041	1	.02	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN040041	2	1	1	5	1	1	1	1	6480	1800	53	88	88	88	0	88
R2INDX	IN040041	3	1	1	5	1	1	1	1	3200	600	48	88	88	88	0	88
R2INDX	IN040041	4	1.5	1	5	1	1	1	1	12300	3000	74	30	88	88	0	88
R2INDX	IN040042	1	.03	1	1	1	1	2	0	-88	0	 	 	 	 	 	 
R2INDX	IN040042	2	2	1	5	1	1	2	1	18000	0	48	88	88	88	0	88
R2INDX	IN040042	3	1	1	5	1	1	2	1	10400	3000	74	16	88	88	0	88
R2INDX	IN040043	1	.03	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN040043	2	2	1	5	1	1	1	1	6000	1500	48	88	88	88	0	88
R2INDX	IN040043	3	1	1	5	1	1	1	1	2000	500	74	88	88	88	0	88
R2INDX	IN040044	1	.02	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN040044	2	2.5	1	5	1	1	1	1	8000	2000	30	74	88	88	0	88
R2INDX	IN040044	3	2	1	5	1	1	1	1	10200	900	48	88	88	88	0	88
R2INDX	IN040044	4	2	1	5	1	1	1	1	8750	900	48	88	88	88	0	88
R2INDX	IN040044	5	2	1	5	1	1	1	1	7950	2500	53	88	88	88	0	88
R2INDX	IN040045	1	.04	1	1	1	1	1	0	-88	1200	 	 	 	 	 	 
R2INDX	IN040045	2	3	1	7	1	1	1	1	27000	1800	48	88	88	88	0	88
R2INDX	IN040046	1	.02	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN040046	2	3	1	1	1	1	4	1	9000	2000	48	88	88	88	0	88
R2INDX	IN040046	3	2	1	5	1	1	4	1	5000	1500	74	88	88	88	0	88
R2INDX	IN040047	1	.03	1	1	1	1	3	0	-88	0	 	 	 	 	 	 
R2INDX	IN040047	2	2	1	7	1	1	3	1	18000	0	48	88	88	88	0	88
R2INDX	IN040047	3	1	1	5	1	1	3	1	6000	0	74	88	88	88	0	88
R2INDX	IN040048	1	.04	1	1	1	1	4	0	-88	0	 	 	 	 	 	 
R2INDX	IN040048	2	1	1	11	1	1	4	0	-88	0	 	 	 	 	 	 
R2INDX	IN040048	3	.5	1	5	1	1	1	1	2200	1000	53	88	88	88	0	88
R2INDX	IN040049	1	.03	1	1	1	1	2	0	-88	0	 	 	 	 	 	 
R2INDX	IN040049	2	3	1	7	1	1	2	1	13050	0	48	88	88	88	0	88
R2INDX	IN040049	3	3	1	5	1	1	2	1	15000	3000	74	88	88	88	0	88
R2INDX	IN040049	4	2	1	5	0	0	88	1	3000	1000	30	37	88	88	0	88
R2INDX	IN040049	5	2	1	5	0	0	88	1	900	0	52	52	88	88	0	88
R2INDX	IN040050	1	.04	1	1	1	1	2	0	-88	0	 	 	 	 	 	 
R2INDX	IN040050	2	4	1	7	1	1	2	1	15950	0	48	88	88	88	0	88
R2INDX	IN040050	3	3	1	5	1	1	1	1	15000	3000	74	88	88	88	0	88
R2INDX	IN040050	4	3	1	5	0	0	88	1	4500	1000	30	52	88	88	0	88
R2INDX	IN040050	5	1	1	5	0	0	88	1	450	0	37	52	88	88	0	88
R2INDX	IN040050	6	1	1	5	0	0	88	1	800	200	57	88	88	88	0	88
R2INDX	IN040051	1	.03	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN040051	2	1	1	5	0	0	88	0	9375	1000	74	88	88	88	0	88
R2INDX	IN040052	1	.05	1	1	1	1	1	0	-88	88	 	 	 	 	 	 
R2INDX	IN040052	2	2	1	5	0	0	88	1	11875	4000	74	54	88	88	0	88
R2INDX	IN040053	1	.02	1	1	0	0	88	0	-88	0	 	 	 	 	 	 
R2INDX	IN040053	2	2	1	5	1	1	2	1	4770	200	48	52	88	88	0	88
R2INDX	IN040054	1	.03	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN040054	2	2	1	5	1	1	1	1	15500	0	48	74	88	88	0	88
R2INDX	IN040054	3	.5	1	5	1	1	1	1	2400	800	53	88	88	88	0	88
R2INDX	IN040054	4	1	1	5	1	1	1	1	7200	1500	53	88	88	88	0	88
R2INDX	IN040054	5	1	1	5	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN040055	1	.01	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN040055	2	.5	1	5	1	1	1	1	3480	200	53	88	88	88	0	88
R2INDX	IN040055	3	1.5	1	5	1	1	1	1	2370	0	48	74	88	88	0	88
R2INDX	IN040056	1	.03	1	1	1	1	1	0	-88	600	 	 	 	 	 	 
R2INDX	IN040056	2	1	1	5	1	1	1	1	4525	1500	53	88	88	88	0	88
R2INDX	IN040056	3	2	1	5	1	1	1	1	40600	5000	48	74	88	88	0	88
R2INDX	IN040056	4	2	1	5	1	1	3	1	10000	1500	54	88	88	88	0	88
R2INDX	IN040056	5	1	1	5	1	1	4	1	3000	500	30	88	88	88	0	88
R2INDX	IN040057	1	.03	2	1	0	0	88	0	-88	0	 	 	 	 	 	 
R2INDX	IN040058	1	.03	2	1	0	0	88	0	-88	0	 	 	 	 	 	 
R2INDX	IN040059	1	.02	1	1	1	1	1	0	-88	2000	 	 	 	 	 	 
R2INDX	IN040060	1	.05	1	1	1	1	2	0	-88	0	 	 	 	 	 	 
R2INDX	IN040060	2	.04	1	9	1	1	3	1	9000	10000	 	 	 	 	 	 
R2INDX	IN040061	1	.03	1	1	1	0	88	0	-88	0	 	 	 	 	 	 
R2INDX	IN040062	1	.02	2	1	0	0	88	0	-88	0	 	 	 	 	 	 
R2INDX	IN040063	1	.05	1	1	1	1	5	0	-88	7500	 	 	 	 	 	 
R2INDX	IN040064	1	.03	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN040065	1	.02	1	1	1	1	2	0	-88	0	 	 	 	 	 	 
R2INDX	IN040065	2	2	1	5	1	1	2	1	15680	7000	53	88	88	88	0	88
