FORMNO	CHILDID	PASSID	PASSET	NUMPASS	VALPASS	DECPASS
R2INDX	IN180010	1	1	6	300	80
R2INDX	IN180010	2	88	88	-88	88
R2INDX	IN180010	3	88	88	-88	88
R2INDX	IN180011	1	88	88	-88	88
R2INDX	IN180011	2	88	88	-88	88
R2INDX	IN180011	3	88	88	-88	88
R2INDX	IN180012	1	1	4	500	3
R2INDX	IN180012	2	5	1	30000	3
R2INDX	IN180012	3	88	88	-88	88
R2INDX	IN180015	1	30	30	30000	80
R2INDX	IN180015	2	88	88	-88	88
R2INDX	IN180015	3	88	88	-88	88
R2INDX	IN180017	1	21	2	1700	4
R2INDX	IN180017	2	88	88	-88	88
R2INDX	IN180017	3	88	88	-88	88
R2INDX	IN180018	1	30	4	6000	80
R2INDX	IN180018	2	88	88	-88	88
R2INDX	IN180018	3	88	88	-88	88
R2INDX	IN180019	1	1	4	240	80
R2INDX	IN180019	2	88	88	-88	88
R2INDX	IN180019	3	88	88	-88	88
R2INDX	IN180020	1	15	2	2500	80
R2INDX	IN180020	2	88	88	-88	88
R2INDX	IN180020	3	88	88	-88	88
R2INDX	IN180021	1	1	4	230	80
R2INDX	IN180021	2	88	88	-88	88
R2INDX	IN180021	3	88	88	-88	88
R2INDX	IN180022	1	1	4	500	2
R2INDX	IN180022	2	88	88	-88	88
R2INDX	IN180022	3	88	88	-88	88
R2INDX	IN180023	1	88	88	-88	88
R2INDX	IN180023	2	88	88	-88	88
R2INDX	IN180023	3	88	88	-88	88
R2INDX	IN180024	1	13	0	-88	90
R2INDX	IN180024	2	88	88	-88	88
R2INDX	IN180024	3	88	88	-88	88
R2INDX	IN180025	1	30	4	1000	1
R2INDX	IN180025	2	88	88	-88	88
R2INDX	IN180025	3	88	88	-88	88
R2INDX	IN180026	1	88	88	-88	88
R2INDX	IN180026	2	88	88	-88	88
R2INDX	IN180026	3	88	88	-88	88
R2INDX	IN180027	1	6	10	2000	5
R2INDX	IN180027	2	88	88	-88	88
R2INDX	IN180027	3	88	88	-88	88
R2INDX	IN180027	6	1	10	2000	5
R2INDX	IN180028	1	1	2	200	3
R2INDX	IN180028	2	88	88	-88	88
R2INDX	IN180028	3	88	88	-88	88
R2INDX	IN180030	1	1	3	80	2
R2INDX	IN180030	2	88	88	-88	88
R2INDX	IN180030	3	88	88	-88	88
R2INDX	IN180031	1	4	1	150	2
R2INDX	IN180031	2	1	4	200	2
R2INDX	IN180031	3	88	88	-88	88
R2INDX	IN180032	1	30	1	200	3
R2INDX	IN180032	2	88	88	-88	88
R2INDX	IN180032	3	88	88	-88	88
R2INDX	IN180033	1	1	4	400	1
R2INDX	IN180033	2	88	88	-88	88
R2INDX	IN180033	3	88	88	-88	88
R2INDX	IN180034	1	5	1	15000	80
R2INDX	IN180034	2	2	1	8000	80
R2INDX	IN180034	3	1	6	1900	80
R2INDX	IN180035	1	30	2	5000	1
R2INDX	IN180035	2	88	88	-88	88
R2INDX	IN180035	3	88	88	-88	88
R2INDX	IN180036	1	1	4	300	80
R2INDX	IN180036	2	88	88	-88	88
R2INDX	IN180036	3	88	88	-88	88
R2INDX	IN180038	1	88	88	-88	88
R2INDX	IN180038	2	88	88	-88	88
R2INDX	IN180038	3	88	88	-88	88
R2INDX	IN180039	1	30	1	500	80
R2INDX	IN180040	1	16	2	600	2
R2INDX	IN180040	2	1	1	300	2
R2INDX	IN180040	3	88	88	-88	88
R2INDX	IN180042	1	88	88	-88	88
R2INDX	IN180042	2	88	88	-88	88
R2INDX	IN180042	3	88	88	-88	88
R2INDX	IN180043	1	1	4	500	2
R2INDX	IN180044	1	88	88	-88	88
R2INDX	IN180044	2	88	88	-88	88
R2INDX	IN180044	3	88	88	-88	88
R2INDX	IN180045	1	1	8	200	1
R2INDX	IN180045	2	4	1	400	1
R2INDX	IN180045	3	88	88	-88	88
R2INDX	IN180046	1	1	2	400	80
R2INDX	IN180046	2	88	88	-88	88
R2INDX	IN180046	3	88	88	-88	88
R2INDX	IN180047	1	5	1	20000	2
R2INDX	IN180047	2	2	1	5000	2
R2INDX	IN180047	3	4	2	500	2
R2INDX	IN180048	1	5	1	15000	1
R2INDX	IN180048	2	4	1	200	1
R2INDX	IN180048	3	1	2	250	1
R2INDX	IN180049	1	88	88	-88	88
R2INDX	IN180049	2	88	88	-88	88
R2INDX	IN180049	3	88	88	-88	88
R2INDX	IN180050	1	30	1	200	3
R2INDX	IN180050	2	88	88	-88	88
R2INDX	IN180050	3	88	88	-88	88
R2INDX	IN180051	1	2	0	-88	88
R2INDX	IN180051	2	88	88	-88	88
R2INDX	IN180051	3	88	88	-88	88
R2INDX	IN180052	1	1	4	100	80
R2INDX	IN180052	2	88	88	-88	88
R2INDX	IN180052	3	88	88	-88	88
R2INDX	IN180053	1	1	4	100	1
R2INDX	IN180053	2	88	88	-88	88
R2INDX	IN180053	3	88	88	-88	88
R2INDX	IN180054	1	13	6	1000	1
R2INDX	IN180054	2	88	88	-88	88
R2INDX	IN180054	3	88	88	-88	88
R2INDX	IN180055	1	88	88	-88	88
R2INDX	IN180055	2	88	88	-88	88
R2INDX	IN180055	3	88	88	-88	88
R2INDX	IN180056	1	1	5	500	1
R2INDX	IN180056	2	88	88	-88	88
R2INDX	IN180056	3	88	88	-88	88
R2INDX	IN180057	1	5	1	12000	80
R2INDX	IN180057	2	1	5	45	80
R2INDX	IN180057	3	88	88	-88	88
R2INDX	IN180058	1	1	4	230	80
R2INDX	IN180058	2	88	88	-88	88
R2INDX	IN180058	3	88	88	-88	88
R2INDX	IN180059	1	1	6	130	2
R2INDX	IN180059	2	4	1	400	2
R2INDX	IN180059	3	88	88	-88	88
R2INDX	IN180060	1	1	4	100	1
R2INDX	IN180060	2	88	88	-88	88
R2INDX	IN180060	3	88	88	-88	88
R2INDX	IN180061	1	30	1	300	80
R2INDX	IN180061	2	88	88	-88	88
R2INDX	IN180061	3	88	88	-88	88
R2INDX	IN180062	1	88	88	-88	88
R2INDX	IN180062	2	88	88	-88	88
R2INDX	IN180062	3	88	88	-88	88
R2INDX	IN180063	1	25	1	1000	0
R2INDX	IN180063	2	88	88	-88	88
R2INDX	IN180063	3	88	88	-88	88
R2INDX	IN180064	1	88	88	-88	88
R2INDX	IN180064	2	88	88	-88	88
R2INDX	IN180064	3	88	88	-88	88
R2INDX	IN180065	1	88	88	-88	88
R2INDX	IN180065	2	88	88	-88	88
R2INDX	IN180065	3	88	88	-88	88
R2INDX	IN180066	1	23	3	400	3
R2INDX	IN180066	2	25	1	800	3
R2INDX	IN180066	3	30	2	300	3
R2INDX	IN180067	1	1	4	220	80
R2INDX	IN180067	2	88	88	-88	88
R2INDX	IN180067	3	88	88	-88	88
R2INDX	IN180068	1	4	2	300	80
R2INDX	IN180068	2	6	5	120	80
R2INDX	IN180068	3	5	1	20000	90
R2INDX	IN180069	1	88	88	-88	88
R2INDX	IN180069	2	88	88	-88	88
R2INDX	IN180069	3	88	88	-88	88
R2INDX	IN180070	1	88	88	-88	88
R2INDX	IN180070	2	88	88	-88	88
R2INDX	IN180070	3	88	88	-88	88
R2INDX	IN180071	1	1	8	150	1
R2INDX	IN180071	2	88	88	-88	88
R2INDX	IN180071	3	88	88	-88	88
R2INDX	IN180072	1	13	6	200	100
R2INDX	IN180072	2	88	88	-88	88
R2INDX	IN180072	3	88	88	-88	88
R2INDX	IN180073	1	30	9	1200	1
R2INDX	IN180073	2	88	88	-88	88
R2INDX	IN180073	3	88	88	-88	88
R2INDX	IN180074	1	30	2	1000	1
R2INDX	IN180074	2	16	2	500	1
R2INDX	IN180074	3	16	8	400	1
R2INDX	IN180075	1	23	4	500	80
R2INDX	IN180075	2	30	1	4000	80
R2INDX	IN180075	3	30	1	300	80
R2INDX	IN180076	1	5	1	20000	1
R2INDX	IN180076	2	4	2	500	1
R2INDX	IN180076	3	1	4	500	1
R2INDX	IN180077	1	88	88	-88	88
R2INDX	IN180077	2	88	88	-88	88
R2INDX	IN180077	3	88	88	-88	88
R2INDX	IN180078	1	88	88	-88	88
R2INDX	IN180078	2	88	88	-88	88
R2INDX	IN180078	3	88	88	-88	88
R2INDX	IN180079	1	25	1	70000	2
R2INDX	IN180079	2	88	88	-88	88
R2INDX	IN180079	3	88	88	-88	88
R2INDX	IN180080	1	1	4	250	1
R2INDX	IN180080	2	4	1	400	1
R2INDX	IN180080	3	88	88	-88	88
R2INDX	IN180081	1	1	10	600	80
R2INDX	IN180081	2	4	4	400	80
R2INDX	IN180081	3	5	1	10000	80
R2INDX	IN180082	1	88	88	-88	88
R2INDX	IN180082	2	88	88	-88	88
R2INDX	IN180082	3	88	88	-88	88
R2INDX	IN180083	1	30	1	300	3
R2INDX	IN180083	2	88	88	-88	88
R2INDX	IN180083	3	88	88	-88	88
R2INDX	IN180084	1	1	10	1000	80
R2INDX	IN180084	2	4	3	1300	80
R2INDX	IN180084	3	5	1	20000	80
R2INDX	IN180085	1	88	88	-88	88
R2INDX	IN180085	2	88	88	-88	88
R2INDX	IN180085	3	88	88	-88	88
R2INDX	IN180086	1	1	4	600	80
R2INDX	IN180087	1	88	88	-88	88
R2INDX	IN180087	2	88	88	-88	88
R2INDX	IN180087	3	88	88	-88	88
R2INDX	IN180088	1	1	5	200	2
R2INDX	IN180089	1	30	2	500	1
R2INDX	IN180093	1	88	88	-88	88
R2INDX	IN180093	2	88	88	-88	88
R2INDX	IN180093	3	88	88	-88	88
R2INDX	IN180094	1	1	4	250	80
R2INDX	IN180094	2	88	88	-88	88
R2INDX	IN180094	3	88	88	-88	88
R2INDX	IN180095	1	18	8	3000	1
R2INDX	IN180095	2	88	88	-88	88
R2INDX	IN180095	3	88	88	-88	88
R2INDX	IN180096	1	18	8	1000	3
R2INDX	IN180096	2	88	88	-88	88
R2INDX	IN180096	3	88	88	-88	88
R2INDX	IN180097	1	1	4	240	80
R2INDX	IN180097	2	4	2	300	80
R2INDX	IN180097	3	88	88	-88	88
R2INDX	IN180098	1	1	4	300	80
R2INDX	IN180098	2	88	88	-88	88
R2INDX	IN180098	3	88	88	-88	88
R2INDX	IN180099	1	1	6	500	80
R2INDX	IN180099	2	5	1	30000	80
R2INDX	IN180099	3	4	4	800	80
R2INDX	IN180100	1	7	1	400000	80
R2INDX	IN180100	2	2	1	6000	80
R2INDX	IN180100	3	8	6	12000	80
R2INDX	IN190001	1	30	3	600	80
R2INDX	IN190001	2	88	88	-88	88
R2INDX	IN190001	3	88	88	-88	88
R2INDX	IN190002	1	1	4	250	3
R2INDX	IN190002	2	88	88	-88	88
R2INDX	IN190002	3	88	88	-88	88
R2INDX	IN190003	1	30	7	1000	80
R2INDX	IN190003	2	88	88	-88	88
R2INDX	IN190003	3	88	88	-88	88
R2INDX	IN190004	1	13	4	1000	5
R2INDX	IN190004	2	88	88	-88	88
R2INDX	IN190004	3	88	88	-88	88
R2INDX	IN190005	1	5	2	20000	80
R2INDX	IN190005	2	1	5	5000	80
R2INDX	IN190005	3	88	88	-88	88
R2INDX	IN190006	1	5	1	3000	80
R2INDX	IN190006	2	4	2	500	80
R2INDX	IN190006	3	1	5	600	80
R2INDX	IN190007	1	88	88	-88	88
R2INDX	IN190007	2	88	88	-88	88
R2INDX	IN190007	3	88	88	-88	88
R2INDX	IN190008	1	88	88	-88	88
R2INDX	IN190008	2	88	88	-88	88
R2INDX	IN190008	3	88	88	-88	88
R2INDX	IN190009	1	88	88	-88	88
R2INDX	IN190009	2	88	88	-88	88
R2INDX	IN190009	3	88	88	-88	88
R2INDX	IN190010	1	13	14	1800	1
R2INDX	IN190010	2	1	50	500	1
R2INDX	IN190010	3	88	88	-88	88
R2INDX	IN190011	1	1	3	200	80
R2INDX	IN190011	2	88	88	-88	88
R2INDX	IN190011	3	88	88	-88	88
R2INDX	IN190012	1	88	88	-88	88
R2INDX	IN190012	2	88	88	-88	88
R2INDX	IN190012	3	88	88	-88	88
R2INDX	IN190013	1	1	4	250	80
R2INDX	IN190013	2	88	88	-88	88
R2INDX	IN190013	3	88	88	-88	88
R2INDX	IN190014	1	1	4	300	1
R2INDX	IN190014	2	88	88	-88	88
R2INDX	IN190014	3	88	88	-88	88
R2INDX	IN190015	1	88	88	-88	88
R2INDX	IN190016	1	13	15	2500	4
R2INDX	IN190016	2	1	90	900	4
R2INDX	IN190016	3	88	88	-88	88
R2INDX	IN190017	1	1	4	200	4
R2INDX	IN190017	2	88	88	-88	88
R2INDX	IN190017	3	88	88	-88	88
R2INDX	IN190018	1	1	6	250	80
R2INDX	IN190018	2	88	88	-88	88
R2INDX	IN190018	3	88	88	-88	88
R2INDX	IN190020	1	1	7	350	3
R2INDX	IN190020	2	88	88	-88	88
R2INDX	IN190020	3	88	88	-88	88
R2INDX	IN190021	1	88	88	-88	88
R2INDX	IN190021	2	88	88	-88	88
R2INDX	IN190021	3	88	88	-88	88
R2INDX	IN190022	1	5	2	25000	2
R2INDX	IN190022	2	4	2	500	2
R2INDX	IN190022	3	1	4	200	2
R2INDX	IN190023	1	88	88	-88	88
R2INDX	IN190023	2	88	88	-88	88
R2INDX	IN190023	3	88	88	-88	88
R2INDX	IN190024	1	22	2	200	1
R2INDX	IN190024	2	88	88	-88	88
R2INDX	IN190024	3	88	88	-88	88
R2INDX	IN190025	1	5	1	20000	1
R2INDX	IN190025	2	4	1	300	1
R2INDX	IN190025	3	1	5	250	1
R2INDX	IN190026	1	5	1	20000	1
R2INDX	IN190026	2	4	1	400	1
R2INDX	IN190026	3	1	4	200	1
R2INDX	IN190027	1	22	1	100	1
R2INDX	IN190027	2	88	88	-88	88
R2INDX	IN190027	3	88	88	-88	88
R2INDX	IN190029	1	88	88	-88	88
R2INDX	IN190029	2	88	88	-88	88
R2INDX	IN190029	3	88	88	-88	88
R2INDX	IN190030	1	1	13	700	80
R2INDX	IN190030	2	88	88	-88	88
R2INDX	IN190030	3	88	88	-88	88
R2INDX	IN190031	1	30	6	600	88
R2INDX	IN190031	2	88	88	-88	88
R2INDX	IN190031	3	88	88	-88	88
R2INDX	IN190032	1	5	1	25000	80
R2INDX	IN190032	2	1	4	250	80
R2INDX	IN190032	3	88	88	-88	88
R2INDX	IN190033	1	5	1	20000	80
R2INDX	IN190033	2	2	1	5000	80
R2INDX	IN190033	3	8	1	400	80
R2INDX	IN190034	1	2	1	10000	2
R2INDX	IN190034	2	1	4	500	2
R2INDX	IN190034	3	5	2	50000	2
R2INDX	IN190035	1	5	1	50000	3
R2INDX	IN190035	2	88	88	-88	88
R2INDX	IN190035	3	88	88	-88	88
R2INDX	IN190036	1	5	3	150000	80
R2INDX	IN190036	2	2	1	6000	80
R2INDX	IN190036	3	4	1	250	80
R2INDX	IN190036	4	1	1	4000	80
R2INDX	IN190037	1	1	5	400	80
R2INDX	IN190037	2	2	1	11000	80
R2INDX	IN190037	3	4	3	900	80
R2INDX	IN190038	1	1	4	230	80
R2INDX	IN190038	2	88	88	-88	88
R2INDX	IN190038	3	88	88	-88	88
R2INDX	IN190039	1	88	88	-88	88
R2INDX	IN190039	2	88	88	-88	88
R2INDX	IN190039	3	88	88	-88	88
R2INDX	IN190040	1	1	2	140	80
R2INDX	IN190040	2	88	88	-88	88
R2INDX	IN190040	3	88	88	-88	88
R2INDX	IN190041	1	1	3	160	80
R2INDX	IN190041	2	88	88	-88	88
R2INDX	IN190041	3	88	88	-88	88
R2INDX	IN190042	1	1	12	750	80
R2INDX	IN190042	2	88	88	-88	88
R2INDX	IN190042	3	88	88	-88	88
R2INDX	IN190043	1	1	4	300	80
R2INDX	IN190043	2	88	88	-88	88
R2INDX	IN190043	3	88	88	-88	88
R2INDX	IN190044	1	1	10	200	80
R2INDX	IN190044	2	88	88	-88	88
R2INDX	IN190044	3	88	88	-88	88
R2INDX	IN190045	1	1	6	300	1
R2INDX	IN190045	2	4	1	400	1
R2INDX	IN190045	3	88	88	-88	88
R2INDX	IN190046	1	1	6	300	2
R2INDX	IN190046	2	4	1	400	2
R2INDX	IN190046	3	8	1	300	2
R2INDX	IN190047	1	1	5	250	2
R2INDX	IN190047	2	4	1	400	2
R2INDX	IN190047	3	88	88	-88	88
R2INDX	IN190049	1	5	1	80000	1
R2INDX	IN190049	2	4	1	400	1
R2INDX	IN190049	3	1	4	200	1
R2INDX	IN190050	1	5	1	60000	80
R2INDX	IN190050	2	4	3	3000	80
R2INDX	IN190050	3	2	1	12000	80
R2INDX	IN190051	1	5	3	45000	80
R2INDX	IN190051	2	4	2	500	80
R2INDX	IN190051	3	2	1	16000	80
R2INDX	IN190052	1	1	5	500	80
R2INDX	IN190052	2	88	88	-88	88
R2INDX	IN190052	3	88	88	-88	88
R2INDX	IN190053	1	88	88	-88	88
R2INDX	IN190053	2	88	88	-88	88
R2INDX	IN190053	3	88	88	-88	88
R2INDX	IN190054	1	5	1	25000	1
R2INDX	IN190054	2	4	2	800	1
R2INDX	IN190054	3	1	3	200	1
R2INDX	IN190055	1	5	2	30000	1
R2INDX	IN190055	2	4	2	800	1
R2INDX	IN190055	3	1	4	250	1
R2INDX	IN190056	1	1	4	250	3
R2INDX	IN190056	2	88	88	-88	88
R2INDX	IN190056	3	88	88	-88	88
R2INDX	IN190057	1	1	5	350	2
R2INDX	IN190057	2	4	1	400	2
R2INDX	IN190057	3	88	88	-88	88
R2INDX	IN190058	1	1	5	300	4
R2INDX	IN190058	2	4	1	400	4
R2INDX	IN190058	3	88	88	-88	88
R2INDX	IN190059	1	1	8	500	1
R2INDX	IN190059	2	4	1	400	1
R2INDX	IN190059	3	88	88	-88	88
R2INDX	IN190060	1	1	8	700	3
R2INDX	IN190060	2	4	1	400	3
R2INDX	IN190060	3	8	1	400	3
R2INDX	IN190061	1	1	8	700	1
R2INDX	IN190061	2	4	1	400	1
R2INDX	IN190061	3	88	88	-88	88
R2INDX	IN190062	1	16	2	800	3
R2INDX	IN190062	2	1	4	1000	80
R2INDX	IN190062	3	88	88	-88	88
R2INDX	IN190063	1	5	5	25000	1
R2INDX	IN190063	2	4	2	800	5
R2INDX	IN190063	3	1	4	250	5
R2INDX	IN190064	1	1	5	400	2
R2INDX	IN190064	2	88	88	-88	88
R2INDX	IN190064	3	88	88	-88	88
R2INDX	IN190065	1	2	1	10000	80
R2INDX	IN190065	2	4	1	400	80
R2INDX	IN190065	3	5	1	30000	80
R2INDX	IN190066	1	2	1	3000	1
R2INDX	IN190066	2	1	4	500	1
R2INDX	IN190066	3	5	1	20000	1
R2INDX	IN190067	1	1	4	500	1
R2INDX	IN190067	2	88	88	-88	88
R2INDX	IN190067	3	88	88	-88	88
R2INDX	IN190068	1	5	1	35000	2
R2INDX	IN190068	2	1	1	300	2
R2INDX	IN190068	3	3	1	625	2
R2INDX	IN190069	1	1	6	300	80
R2INDX	IN190069	2	4	2	600	80
R2INDX	IN190069	3	88	88	-88	88
R2INDX	IN190070	1	88	88	-88	88
R2INDX	IN190070	2	88	88	-88	88
R2INDX	IN190070	3	88	88	-88	88
R2INDX	IN190071	1	1	4	200	80
R2INDX	IN190071	2	88	88	-88	88
R2INDX	IN190071	3	88	88	-88	88
R2INDX	IN190072	1	1	5	300	80
R2INDX	IN190072	2	4	2	400	80
R2INDX	IN190072	3	88	88	-88	88
R2INDX	IN190073	1	1	10	700	80
R2INDX	IN190073	2	4	4	900	80
R2INDX	IN190073	3	88	88	-88	88
R2INDX	IN190074	1	1	8	300	80
R2INDX	IN190074	2	2	1	10000	80
R2INDX	IN190074	3	4	3	450	80
R2INDX	IN190075	1	4	3	2300	80
R2INDX	IN190075	2	1	10	500	80
R2INDX	IN190075	3	5	1	30000	80
R2INDX	IN190076	1	4	4	3500	80
R2INDX	IN190076	2	1	6	500	80
R2INDX	IN190076	3	88	88	-88	88
R2INDX	IN190077	1	1	2	120	3
R2INDX	IN190077	2	88	88	-88	88
R2INDX	IN190077	3	88	88	-88	88
R2INDX	IN190078	1	30	8	2000	80
R2INDX	IN190078	2	88	88	-88	88
R2INDX	IN190078	3	88	88	-88	88
R2INDX	IN190079	1	1	8	400	1
R2INDX	IN190079	2	88	88	-88	88
R2INDX	IN190079	3	88	88	-88	88
R2INDX	IN190080	1	30	2	20200	80
R2INDX	IN190080	2	88	88	-88	88
R2INDX	IN190080	3	88	88	-88	88
R2INDX	IN190081	1	9	4	400	2
R2INDX	IN190081	2	88	88	-88	88
R2INDX	IN190081	3	88	88	-88	88
R2INDX	IN190082	1	1	14	3000	80
R2INDX	IN190082	2	88	88	-88	88
R2INDX	IN190082	3	88	88	-88	88
R2INDX	IN190083	1	5	4	40000	80
R2INDX	IN190083	2	4	2	800	80
R2INDX	IN190083	3	1	5	250	80
R2INDX	IN190084	1	1	4	200	3
R2INDX	IN190084	2	88	88	-88	88
R2INDX	IN190084	3	88	88	-88	88
R2INDX	IN190085	1	88	88	-88	88
R2INDX	IN190085	2	88	88	-88	88
R2INDX	IN190085	3	88	88	-88	88
R2INDX	IN190086	1	88	88	-88	88
R2INDX	IN190086	2	88	88	-88	88
R2INDX	IN190086	3	88	88	-88	88
R2INDX	IN190087	1	1	8	400	1
R2INDX	IN190087	2	4	1	400	1
R2INDX	IN190087	3	88	88	-88	88
R2INDX	IN190088	1	1	4	250	1
R2INDX	IN190088	2	4	1	400	1
R2INDX	IN190088	3	88	88	-88	88
R2INDX	IN190089	1	5	1	30000	2
R2INDX	IN190089	2	1	3	500	2
R2INDX	IN190089	3	88	88	-88	88
R2INDX	IN190090	1	1	7	350	2
R2INDX	IN190090	2	4	1	400	2
R2INDX	IN190090	3	88	88	-88	88
R2INDX	IN190091	1	1	8	600	80
R2INDX	IN190091	2	88	88	-88	88
R2INDX	IN190091	3	88	88	-88	88
R2INDX	IN190092	1	1	4	300	80
R2INDX	IN190092	2	88	88	-88	88
R2INDX	IN190092	3	88	88	-88	88
R2INDX	IN190093	1	1	7	300	80
R2INDX	IN190093	2	5	1	8000	80
R2INDX	IN190093	3	88	88	-88	88
R2INDX	IN190094	1	1	4	200	3
R2INDX	IN190094	2	88	88	-88	88
R2INDX	IN190094	3	88	88	-88	88
R2INDX	IN190095	1	1	3	55	1
R2INDX	IN190095	2	88	88	-88	88
R2INDX	IN190095	3	88	88	-88	88
R2INDX	IN190096	1	30	3	1200	80
R2INDX	IN190096	2	88	88	-88	88
R2INDX	IN190096	3	88	88	-88	88
R2INDX	IN190097	1	88	88	-88	88
R2INDX	IN190097	2	88	88	-88	88
R2INDX	IN190097	3	88	88	-88	88
R2INDX	IN190098	1	1	4	150	7
R2INDX	IN190098	2	88	88	-88	88
R2INDX	IN190098	3	88	88	-88	88
R2INDX	IN190099	1	1	4	260	88
R2INDX	IN190099	2	88	88	-88	88
R2INDX	IN190099	3	88	88	-88	88
R2INDX	IN190100	1	30	2	900	3
R2INDX	IN190100	2	88	88	-88	88
R2INDX	IN190100	3	88	88	-88	88
R2INDX	IN200001	1	88	88	-88	88
R2INDX	IN200001	2	88	88	-88	88
R2INDX	IN200001	3	88	88	-88	88
R2INDX	IN200002	1	88	88	-88	88
R2INDX	IN200002	2	88	88	-88	88
R2INDX	IN200002	3	88	88	-88	88
R2INDX	IN200003	1	25	1	1200	1
R2INDX	IN200003	2	88	88	-88	88
R2INDX	IN200003	3	88	88	-88	88
R2INDX	IN200004	1	25	1	1000	1
R2INDX	IN200004	2	88	88	-88	88
R2INDX	IN200004	3	88	88	-88	88
R2INDX	IN200005	1	88	88	-88	88
R2INDX	IN200005	2	88	88	-88	88
R2INDX	IN200005	3	88	88	-88	88
R2INDX	IN200006	1	25	1	25000	1
R2INDX	IN200006	2	88	88	-88	88
R2INDX	IN200006	3	88	88	-88	88
R2INDX	IN200007	1	25	1	1400	1
R2INDX	IN200007	2	88	88	-88	88
R2INDX	IN200007	3	88	88	-88	88
R2INDX	IN200008	1	88	88	-88	88
R2INDX	IN200008	2	88	88	-88	88
R2INDX	IN200008	3	88	88	-88	88
R2INDX	IN200009	1	88	88	-88	88
R2INDX	IN200009	2	88	88	-88	88
R2INDX	IN200009	3	88	88	-88	88
R2INDX	IN200011	1	2	2	2000	1
R2INDX	IN200011	2	88	88	-88	88
R2INDX	IN200011	3	88	88	-88	88
R2INDX	IN200012	1	8	5	500	80
R2INDX	IN200012	2	88	88	-88	88
R2INDX	IN200012	3	88	88	-88	88
R2INDX	IN200013	1	1	1	100000	1
R2INDX	IN200013	2	88	88	-88	88
R2INDX	IN200013	3	88	88	-88	88
R2INDX	IN200014	1	88	88	-88	88
R2INDX	IN200014	2	88	88	-88	88
R2INDX	IN200014	3	88	88	-88	88
R2INDX	IN200015	1	4	4	200	2
R2INDX	IN200015	2	88	88	-88	88
R2INDX	IN200015	3	88	88	-88	88
R2INDX	IN200016	1	88	88	-88	88
R2INDX	IN200016	2	88	88	-88	88
R2INDX	IN200016	3	88	88	-88	88
R2INDX	IN200017	1	22	4	500	4
R2INDX	IN200017	2	88	88	-88	88
R2INDX	IN200017	3	88	88	-88	88
R2INDX	IN200018	1	25	0	77	90
R2INDX	IN200018	2	88	88	-88	88
R2INDX	IN200018	3	88	88	-88	88
R2INDX	IN200019	1	1	0	-88	90
R2INDX	IN200019	2	88	88	-88	88
R2INDX	IN200019	3	88	88	-88	88
R2INDX	IN200020	1	25	0	0	90
R2INDX	IN200020	2	88	88	-88	88
R2INDX	IN200020	3	88	88	-88	88
R2INDX	IN200021	1	88	88	-88	88
R2INDX	IN200021	2	88	88	-88	88
R2INDX	IN200021	3	88	88	-88	88
R2INDX	IN200022	1	25	1	1400	1
R2INDX	IN200022	2	88	88	-88	88
R2INDX	IN200022	3	88	88	-88	88
R2INDX	IN200023	1	88	88	-88	88
R2INDX	IN200023	2	88	88	-88	88
R2INDX	IN200023	3	88	88	-88	88
R2INDX	IN200024	1	25	1	80000	1
R2INDX	IN200024	2	88	88	-88	88
R2INDX	IN200024	3	88	88	-88	88
R2INDX	IN200025	1	1	2	30	3
R2INDX	IN200025	2	88	88	-88	88
R2INDX	IN200025	3	88	88	-88	88
R2INDX	IN200026	1	25	1	15000	1
R2INDX	IN200026	2	88	88	-88	88
R2INDX	IN200026	3	88	88	-88	88
R2INDX	IN200027	1	88	88	-88	88
R2INDX	IN200027	2	88	88	-88	88
R2INDX	IN200027	3	88	88	-88	88
R2INDX	IN200028	1	25	1	50000	1
R2INDX	IN200028	2	88	88	-88	88
R2INDX	IN200028	3	88	88	-88	88
R2INDX	IN200029	1	23	3	1400	3
R2INDX	IN200029	2	88	88	-88	88
R2INDX	IN200029	3	88	88	-88	88
R2INDX	IN200030	1	30	3	150	1
R2INDX	IN200030	2	13	1	50	1
R2INDX	IN200030	3	88	88	-88	88
R2INDX	IN200031	1	88	88	-88	88
R2INDX	IN200031	2	88	88	-88	88
R2INDX	IN200031	3	88	88	-88	88
R2INDX	IN200032	1	88	88	-88	88
R2INDX	IN200032	2	88	88	-88	88
R2INDX	IN200032	3	88	88	-88	88
R2INDX	IN200033	1	88	88	-88	88
R2INDX	IN200033	2	88	88	-88	88
R2INDX	IN200033	3	88	88	-88	88
R2INDX	IN200034	1	88	88	-88	88
R2INDX	IN200034	2	88	88	-88	88
R2INDX	IN200034	3	88	88	-88	88
R2INDX	IN200035	1	88	88	-88	88
R2INDX	IN200035	2	88	88	-88	88
R2INDX	IN200035	3	88	88	-88	88
R2INDX	IN200036	1	88	88	-88	88
R2INDX	IN200036	2	88	88	-88	88
R2INDX	IN200036	3	88	88	-88	88
R2INDX	IN200037	1	8	3	50	80
R2INDX	IN200037	2	88	88	-88	88
R2INDX	IN200037	3	88	88	-88	88
R2INDX	IN200038	1	15	10	1000	3
R2INDX	IN200038	2	88	88	-88	88
R2INDX	IN200038	3	88	88	-88	88
R2INDX	IN200039	1	1	0	-77	90
R2INDX	IN200039	2	88	88	-88	88
R2INDX	IN200039	3	88	88	-88	88
R2INDX	IN200040	1	23	3	1000	1
