CHILDCODE	ACTIDR5	ACTR5	ACTMTHR5	ACTDYMTR5	ACTWEKR5	ACTDAYHR5	ACTHRSR5	PYMRECR5	ERNCSHR5	HWPAIDR5	PDPCPRR5	ERNKNDR5	HWKINDR5	PDPCKNR5	PRFACTR5	MTHPRFR5	ACTOWNR5
191034	2	1	1	15	 	 	3	0	 	 	 	 	 	 	0	 	2
191034	3	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
191035	1	1	6	20	 	 	8	0	 	 	 	 	 	 	1	2	6
191035	2	13	3	25	 	 	8	1	200	2	 	 	 	 	0	 	1
191035	3	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
191036	1	12	12	15	 	 	8	1	400	2	 	 	 	 	1	12	3
191036	2	1	10	25	 	 	2	0	 	 	 	 	 	 	1	10	6
191036	3	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
191037	1	1	6	20	 	 	8	0	 	 	 	 	 	 	1	3	6
191037	2	12	3	5	 	 	8	1	200	2	 	 	 	 	0	 	3
191037	3	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
191038	1	10	4	25	 	 	7	0	 	 	 	 	 	 	1	4	6
191038	2	1	8	25	 	 	3	0	 	 	 	 	 	 	1	8	6
191038	3	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
191039	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
191039	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
191039	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
191040	1	1	9	20	 	 	8	0	 	 	 	 	 	 	1	9	6
191040	2	5	6	10	 	 	8	1	150	2	 	 	 	 	1	6	3
191040	3	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
191041	1	8	6	20	 	 	10	0	 	 	 	 	 	 	1	9	6
191041	2	4	3	29	 	 	8	0	 	 	 	 	 	 	0	 	6
191041	3	5	3	20	 	 	8	0	 	 	 	 	 	 	1	3	3
191042	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
191042	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
191042	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
191043	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
191043	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
191043	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
191044	1	10	12	25	 	 	10	0	 	 	 	 	 	 	1	12	6
191044	2	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
191044	3	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
191045	1	13	6	15	 	 	4	1	3000	3	 	 	 	 	0	 	3
191045	2	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
191045	3	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
191046	1	1	10	20	 	 	8	0	 	 	 	 	 	 	0	 	6
191046	2	5	3	3	 	 	8	1	200	2	 	 	 	 	1	4	3
191046	3	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
191047	1	12	6	20	 	 	8	1	220	2	 	 	 	 	1	6	3
191047	2	1	4	18	 	 	8	0	 	 	 	 	 	 	1	2	6
191047	3	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
191048	1	5	10	25	 	 	8	1	200	2	 	 	 	 	1	10	3
191048	2	1	6	6	 	 	8	0	 	 	 	 	 	 	1	7	6
191048	3	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
191049	1	2	8	20	 	 	9	0	 	 	 	 	 	 	1	8	2
191049	2	5	4	6	 	 	8	1	300	2	 	 	 	 	1	5	3
191049	3	12	4	25	 	 	9	1	300	2	 	 	 	 	1	4	3
191050	1	5	10	15	 	 	9	1	200	2	 	 	 	 	1	10	3
191050	2	1	10	10	 	 	8	0	 	 	 	 	 	 	1	10	6
191050	3	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201001	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201001	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201001	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201002	1	13	3	26	 	 	9	1	7000	4	 	 	 	 	1	6	1
201002	2	13	12	26	 	 	9	1	6500	4	 	 	 	 	0	 	1
201002	3	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201003	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201003	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201003	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201004	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201004	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201004	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201005	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201005	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201005	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201006	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201006	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201006	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201007	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201007	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201007	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201008	1	9	12	5	 	 	3	0	 	 	 	 	 	 	0	 	2
201008	2	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201008	3	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201009	1	13	12	25	 	 	9	1	14000	4	 	 	 	 	1	12	1
201009	2	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201009	3	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201010	1	12	3	26	 	 	9	1	9000	4	 	 	 	 	0	3	1
201010	2	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201010	3	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201011	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201011	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201011	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201012	1	9	12	25	 	 	2	1	20	2	 	 	 	 	1	12	3
201012	2	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201012	3	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201013	1	12	2	26	 	 	8	1	7000	4	 	 	 	 	1	6	1
201013	2	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201013	3	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201014	1	13	12	26	 	 	8	1	6000	4	 	 	 	 	1	12	1
201014	2	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201014	3	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201015	1	9	1	4	 	 	1	1	7	6	4	 	 	 	1	12	3
201015	2	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201015	3	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201016	1	13	12	28	 	 	8	1	8000	4	 	 	 	 	1	12	3
201016	2	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201016	3	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201017	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201017	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201017	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201018	1	13	3	30	 	 	10	1	4500	4	 	 	 	 	0	0	1
201018	2	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201018	3	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201019	1	9	12	30	 	 	9	3	4500	4	 	 	 	 	1	12	3
201019	2	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201019	3	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201020	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201020	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201020	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201021	1	13	12	26	 	 	8	1	13000	4	 	 	 	 	1	12	1
201021	2	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201021	3	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201023	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201023	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201023	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201024	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201024	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201024	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201026	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201026	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201026	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201027	1	12	8	7	 	 	8	1	350	2	 	 	 	 	1	12	3
201027	2	1	8	4	 	 	3	0	 	 	 	 	 	 	1	10	2
201027	3	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201029	1	13	12	25	 	 	8	1	9000	4	 	 	 	 	1	12	1
201029	2	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201029	3	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201032	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201032	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201032	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201033	1	13	12	28	 	 	8	1	18000	4	 	 	 	 	1	12	1
201033	2	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201033	3	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201034	1	13	12	25	 	 	5	1	6000	4	 	 	 	 	1	12	1
201034	2	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201034	3	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201036	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201036	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201036	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201038	1	13	12	25	 	 	12	1	19000	4	 	 	 	 	1	12	1
201038	2	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201038	3	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201039	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201039	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201039	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201040	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201040	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201040	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201041	1	13	12	25	 	 	12	1	5000	4	 	 	 	 	1	12	3
201041	2	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201041	3	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201042	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201042	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201042	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201044	1	13	12	27	 	 	10	1	16000	4	 	 	 	 	1	12	3
201044	2	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201044	3	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201045	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201045	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201045	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201047	1	13	12	25	 	 	10	1	10000	4	 	 	 	 	1	12	3
201047	2	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201047	3	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201048	1	13	12	30	 	 	12	1	12000	4	 	 	 	 	1	12	3
201048	2	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201048	3	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201049	1	13	12	28	 	 	9	1	12000	4	 	 	 	 	1	12	3
201049	2	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201049	3	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201050	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201050	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201050	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201051	1	13	12	25	 	 	9	1	7500	4	 	 	 	 	1	12	1
201051	2	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201051	3	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
