childid	id	age	sex	relate	still	yrschool	disabled	care	support	edinicial	grado	anhos
PE171098	15	3	2	5	88	88	2	88	88	1	88	88
PE171099	1	48	1	1	2	33	2	1	1	 	88	4
PE171099	2	35	2	1	2	33	2	1	1	 	88	4
PE171099	3	13	2	5	1	34	2	1	2	 	88	2
PE171099	4	10	2	5	1	33	2	1	2	 	5	88
PE171099	5	9	2	5	1	33	2	1	2	 	3	88
PE171099	6	65	2	3	2	0	2	1	2	 	88	88
PE171100	1	34	1	1	2	33	2	1	1	 	3	88
PE171100	2	39	2	1	2	33	2	1	2	 	5	88
PE171100	3	12	1	5	1	34	2	1	2	 	88	1
PE171100	4	11	1	5	1	33	2	1	2	 	5	88
PE171100	5	7	2	5	1	33	2	1	2	 	2	88
PE171100	6	83	2	3	2	0	2	1	2	 	88	88
PE171101	1	31	1	1	2	34	2	1	1	 	88	2
PE171101	2	27	2	1	2	34	2	1	2	 	88	3
PE171101	3	6	2	5	1	33	2	2	2	 	2	88
PE171102	1	22	1	1	2	33	2	1	1	 	6	88
PE171102	2	21	2	1	2	33	2	1	1	 	2	88
PE171102	3	7	2	5	1	33	2	1	2	 	1	88
PE171102	15	4	1	5	88	88	2	88	88	1	88	88
PE171103	1	23	1	1	2	33	2	1	1	 	6	88
PE171103	2	25	2	1	2	34	2	1	1	 	88	3
PE171103	15	3	1	5	88	88	2	88	88	1	88	88
PE171103	16	2	2	5	88	88	2	88	88	1	88	88
PE171104	1	45	1	1	2	33	2	2	1	 	88	5
PE171104	2	43	2	1	2	33	2	1	1	 	88	3
PE171104	3	24	2	5	2	33	2	2	2	 	6	88
PE171104	4	20	1	5	1	35	2	2	2	 	88	1
PE171104	5	15	2	5	1	34	2	2	2	 	88	3
PE171104	6	14	2	5	1	34	2	2	2	 	88	3
PE171104	7	11	1	5	1	34	2	2	2	 	88	1
PE171104	8	10	2	5	1	33	2	2	2	 	4	88
PE171104	9	7	1	9	1	33	2	2	2	 	2	88
PE171104	15	3	2	9	88	88	2	88	88	2	88	88
PE171105	1	36	2	1	2	33	2	1	1	 	88	5
PE171105	2	14	1	5	1	34	2	1	2	 	88	3
PE171105	3	58	2	3	2	0	2	1	2	 	88	88
PE171105	4	22	1	4	1	35	2	2	2	 	88	2
PE171105	5	20	1	4	1	35	2	2	2	 	88	1
PE171105	6	12	1	4	1	34	2	1	2	 	88	2
PE171106	1	39	2	1	2	34	2	1	1	 	88	3
PE171106	2	17	1	5	1	35	2	2	2	 	88	1
PE171106	3	15	1	5	1	34	2	2	2	 	88	4
PE171106	4	9	2	5	1	33	2	2	2	 	4	88
PE171106	5	7	2	5	1	33	2	2	2	 	2	88
PE181001	1	17	2	1	2	33	2	1	2	 	3	88
PE181001	2	39	1	4	2	33	1	2	1	 	6	88
PE181001	3	42	2	4	2	0	2	2	1	 	88	88
PE181001	4	17	1	4	1	34	2	2	2	 	88	1
PE181001	5	16	1	4	1	33	2	2	2	 	5	88
PE181001	6	13	1	4	1	33	2	2	2	 	4	88
PE181001	7	7	1	4	1	33	2	2	2	 	1	88
PE181001	15	4	1	4	88	88	2	88	88	1	88	88
PE181002	1	26	1	1	2	34	2	1	1	 	88	2
PE181002	2	20	2	1	2	33	2	1	2	 	6	88
PE181002	3	22	2	4	2	0	2	1	2	 	88	88
PE181002	4	18	2	4	2	0	2	1	2	 	88	88
PE181002	15	3	2	5	88	88	1	88	88	2	88	88
PE181003	1	 	1	1	2	33	2	1	1	 	5	88
PE181003	2	31	2	1	2	0	2	1	1	 	88	88
PE181003	3	6	2	5	1	32	2	1	1	 	88	88
PE181003	15	4	2	5	88	88	2	88	88	1	88	88
PE181003	16	2	2	5	88	88	2	88	88	2	88	88
PE181004	1	29	1	1	2	33	2	1	1	 	6	88
PE181004	2	25	2	1	2	33	2	1	1	 	3	88
PE181004	3	5	2	5	1	0	2	1	2	 	88	88
PE181004	15	3	1	5	88	88	2	88	88	1	88	88
PE181005	1	33	1	1	2	33	2	1	1	 	2	88
PE181005	2	31	2	1	2	0	2	1	2	 	88	88
PE181005	3	12	2	5	1	33	2	1	2	 	5	88
PE181005	4	10	1	5	1	33	2	1	2	 	4	88
PE181005	5	9	2	5	2	33	2	1	2	 	2	88
PE181005	6	7	2	5	1	33	2	1	2	 	1	88
PE181005	7	6	2	5	1	32	2	2	2	 	88	88
PE181005	15	3	2	5	88	88	2	88	88	2	88	88
PE181006	1	31	1	1	2	33	2	1	1	 	2	88
PE181006	2	21	2	1	2	33	2	1	2	 	2	88
PE181006	15	3	2	5	88	88	2	88	88	1	88	88
PE181007	1	31	1	1	2	34	2	2	1	 	88	2
PE181007	2	29	2	1	2	33	2	1	1	 	3	88
PE181007	3	8	2	5	1	33	2	2	2	 	2	88
PE181007	4	7	1	5	1	33	2	2	2	 	1	88
PE181008	1	20	2	1	2	33	2	1	1	 	5	88
PE181008	2	60	1	3	2	33	1	2	1	 	88	5
PE181008	3	55	2	3	2	0	2	2	1	 	88	88
PE181008	4	13	1	4	1	33	2	2	2	 	5	88
PE181008	5	18	1	4	1	34	2	2	2	 	88	4
PE181009	1	28	1	1	2	33	2	1	1	 	5	88
PE181009	2	32	2	1	2	0	2	1	2	 	88	88
PE181009	3	13	1	5	1	33	2	1	2	 	2	88
PE181009	4	11	1	5	1	33	2	1	2	 	3	88
PE181009	5	8	2	5	1	33	2	1	2	 	1	88
PE181010	1	22	1	1	2	33	2	2	1	 	3	88
PE181010	2	20	2	1	2	33	2	1	1	 	3	88
PE181011	1	25	1	1	2	33	2	1	1	 	2	88
PE181011	2	32	2	1	2	0	2	1	1	 	88	88
PE181011	3	5	2	5	2	0	2	2	2	 	88	88
PE181011	15	3	2	5	88	88	2	88	88	1	88	88
PE181012	1	22	1	1	2	33	2	1	1	 	3	88
PE181012	2	25	2	1	2	0	2	1	1	 	88	88
PE181013	1	29	1	1	2	33	2	2	1	 	6	88
PE181013	2	27	2	1	2	0	2	1	1	 	88	88
PE181013	3	9	1	5	1	33	2	2	2	 	1	88
PE181013	4	6	2	5	1	32	2	2	2	 	88	88
PE181013	15	4	1	5	88	88	2	88	88	2	88	88
PE181014	1	25	1	1	2	33	2	1	1	 	3	88
PE181014	2	26	2	1	2	0	2	1	1	 	88	88
PE181014	15	3	2	5	88	88	2	88	88	1	88	88
PE181015	1	18	2	1	2	0	2	1	1	 	88	88
PE181015	2	52	2	3	2	0	2	1	2	 	88	88
PE181015	3	54	2	3	2	0	2	1	2	 	88	88
PE181016	1	25	1	1	2	34	2	2	1	 	88	1
PE181016	2	23	2	1	2	0	2	1	2	 	88	88
PE181017	1	29	1	1	2	0	2	2	1	 	88	88
PE181017	2	25	2	1	2	33	2	1	2	 	2	88
PE181017	15	3	1	5	88	88	2	88	88	1	88	88
PE181018	1	21	1	1	2	33	2	2	1	 	3	88
PE181018	2	20	2	1	2	33	2	1	1	 	5	88
PE181019	1	23	1	1	2	33	2	2	1	 	6	88
PE181019	2	21	2	1	2	33	2	1	2	 	99	88
PE181019	3	65	1	3	2	0	2	2	2	 	88	88
PE181019	4	62	2	3	2	0	2	2	2	 	88	88
PE181020	1	46	1	1	2	33	1	1	1	 	4	88
PE181020	2	42	2	1	2	0	2	1	1	 	88	88
PE181020	3	15	2	5	2	99	2	1	2	 	88	88
PE181020	4	12	1	5	1	33	2	1	2	 	5	88
PE181020	5	8	2	5	1	33	2	1	2	 	2	88
PE181020	6	5	2	5	1	0	2	2	2	 	88	88
PE181020	15	3	1	5	88	88	2	88	88	2	88	88
PE181021	1	22	1	1	2	33	2	1	1	 	3	88
PE181021	2	33	2	1	2	0	2	1	1	 	88	88
PE181021	3	16	2	5	2	33	2	1	1	 	4	88
PE181021	4	12	1	5	1	33	2	1	2	 	4	88
PE181022	1	41	1	1	2	33	2	1	1	 	88	99
PE181022	2	34	2	1	2	0	2	1	2	 	88	88
PE181022	3	5	2	5	2	0	2	1	2	 	88	88
PE181022	4	8	1	5	1	33	2	1	2	 	1	88
PE181022	15	2	1	5	88	88	2	88	88	2	88	88
PE181023	1	40	1	1	2	33	2	1	1	 	88	3
PE181023	2	38	2	1	2	0	2	1	2	 	88	88
PE181023	3	11	2	5	1	33	2	1	2	 	2	88
PE181023	4	12	1	5	1	33	2	1	2	 	3	88
PE181023	5	9	1	5	1	33	2	1	2	 	1	88
PE181023	6	5	2	5	1	0	2	1	2	 	88	88
PE181023	15	3	2	5	88	88	2	88	88	2	88	88
PE181024	1	45	1	1	2	33	2	2	1	 	3	88
PE181024	2	46	2	1	2	0	2	1	1	 	88	88
PE181024	3	14	1	5	1	33	2	2	2	 	6	88
PE181024	4	10	2	5	1	33	2	2	2	 	3	88
PE181024	5	9	2	5	1	33	2	2	2	 	2	88
PE181024	6	8	1	5	1	33	2	2	2	 	2	88
PE181024	7	6	2	5	2	0	2	2	2	 	88	88
PE181025	1	41	1	1	2	99	2	1	1	 	88	88
PE181025	2	41	2	1	2	0	2	1	2	 	88	88
PE181025	15	3	1	5	88	88	2	88	88	2	88	88
PE181026	1	30	1	1	2	33	2	1	1	 	6	88
PE181026	2	27	2	1	2	0	2	2	2	 	88	88
PE181026	3	7	2	5	1	33	2	2	2	 	1	88
PE181026	4	5	2	5	2	0	2	2	2	 	88	88
PE181026	15	3	2	5	88	88	2	88	88	1	88	88
PE181027	1	24	1	1	2	33	2	2	1	 	4	88
PE181027	2	23	2	1	2	0	2	1	1	 	88	88
PE181027	15	3	2	5	88	88	2	88	88	2	88	88
PE181028	1	24	1	1	2	33	2	1	1	 	6	88
PE181028	2	20	2	1	2	33	2	1	2	 	5	88
PE181028	15	3	2	5	88	88	2	88	88	2	88	88
PE181029	1	46	1	1	2	33	2	2	1	 	88	2
PE181029	2	45	2	1	2	0	2	1	1	 	88	88
PE181029	3	15	1	5	1	34	2	1	1	 	88	1
PE181029	4	12	1	5	1	33	2	1	2	 	5	88
PE181029	5	10	1	5	1	33	2	1	2	 	4	88
PE181029	6	7	1	5	1	33	2	2	2	 	2	88
PE181029	7	5	2	5	1	0	2	2	2	 	88	88
PE181030	1	23	1	1	2	33	2	1	1	 	6	88
PE181030	2	23	2	1	2	33	2	1	1	 	1	88
PE181030	3	6	2	5	1	0	2	1	2	 	88	88
PE181030	15	4	1	5	88	88	2	88	88	1	88	88
PE181031	1	23	1	1	2	34	2	1	1	 	88	5
PE181031	2	19	2	1	2	33	2	1	2	 	2	88
PE181032	1	35	1	1	2	33	2	2	1	 	88	4
PE181032	2	35	2	1	2	0	2	1	2	 	88	88
PE181032	3	12	1	5	1	33	2	2	2	 	5	88
PE181032	4	11	2	5	1	33	2	1	2	 	2	88
PE181032	5	6	2	5	1	32	2	2	2	 	88	88
PE181033	1	20	1	1	2	33	2	1	1	 	6	88
PE181033	2	17	2	1	2	34	2	1	2	 	88	2
PE181034	1	37	1	1	2	0	2	2	1	 	88	88
PE181034	2	47	2	1	2	0	2	1	2	 	88	88
PE181034	3	12	1	5	1	33	2	2	2	 	4	88
PE181034	4	11	1	5	1	33	2	2	2	 	3	88
PE181034	15	4	1	5	88	88	2	88	88	1	88	88
PE181035	1	22	1	1	2	33	2	2	1	 	3	88
PE181035	2	22	2	1	2	0	2	1	1	 	88	88
PE181035	15	4	2	5	88	88	2	88	88	1	88	88
PE181035	16	3	1	5	88	88	2	88	88	2	88	88
PE181036	1	22	1	1	2	33	1	2	1	 	6	88
PE181036	2	22	2	1	2	33	2	1	1	 	1	88
PE181036	3	62	1	3	2	0	2	2	1	 	88	88
PE181037	1	28	1	1	2	0	2	2	1	 	88	88
PE181037	2	28	2	1	2	33	2	1	2	 	3	88
PE181037	3	6	1	5	1	32	2	2	2	 	88	88
PE181037	15	4	1	5	88	88	2	88	88	1	88	88
PE181038	1	28	2	1	2	0	2	1	1	 	88	88
PE181038	15	3	1	5	88	88	2	88	88	1	88	88
PE181039	1	 	1	1	2	33	2	1	1	 	6	88
PE181039	2	 	2	1	2	0	2	1	2	 	88	88
PE181039	3	5	1	5	2	0	2	2	2	 	88	88
PE181040	1	45	1	1	2	33	2	1	1	 	3	88
PE181040	2	36	2	1	2	0	2	1	1	 	88	88
PE181040	3	12	1	5	1	33	2	1	2	 	5	88
PE181040	4	11	2	5	1	33	2	1	2	 	5	88
PE181040	5	7	2	5	1	32	2	1	2	 	88	88
PE181040	6	6	1	5	1	33	2	1	2	 	1	88
PE181040	15	3	1	5	88	88	2	88	88	1	88	88
PE181041	1	24	1	1	2	99	2	2	1	 	99	99
PE181041	2	21	2	1	2	0	2	1	2	 	88	88
PE181041	15	4	1	5	88	88	2	88	88	1	88	88
PE181042	1	26	1	1	2	33	2	2	1	 	6	88
PE181042	2	23	2	1	2	33	2	1	1	 	3	88
PE181042	15	3	1	5	88	88	2	88	88	4	88	88
PE181043	1	42	1	1	2	33	2	2	1	 	3	88
PE181043	2	42	2	1	2	0	2	1	1	 	88	88
PE181043	3	17	2	5	2	0	2	2	1	 	88	88
PE181043	4	15	2	5	1	33	2	2	2	 	2	88
PE181043	5	13	1	5	1	33	2	2	2	 	2	88
PE181043	6	10	2	5	1	33	2	2	2	 	1	88
PE181043	7	6	2	5	2	0	2	2	2	 	88	88
PE181044	1	33	1	1	2	0	2	1	1	 	88	88
PE181044	2	32	2	1	2	33	2	1	2	 	1	88
PE181044	3	15	2	5	2	33	2	1	2	 	3	88
PE181044	4	12	1	5	1	33	2	1	2	 	3	88
PE181044	5	9	1	5	1	33	2	1	2	 	3	88
PE181044	6	5	1	5	2	0	2	1	2	 	88	88
PE181044	15	3	1	5	88	88	2	88	88	2	88	88
PE181045	1	21	1	1	2	33	2	2	1	 	6	88
PE181045	2	20	2	1	2	0	2	1	1	 	88	88
PE181046	1	40	1	1	2	0	2	1	1	 	88	88
PE181046	2	34	2	1	2	0	2	1	1	 	88	88
PE181046	3	18	2	5	2	33	2	2	2	 	2	88
PE181046	4	14	2	5	2	33	2	2	2	 	3	88
PE181046	5	13	1	5	2	33	2	2	2	 	2	88
PE181046	6	11	2	5	1	33	2	2	2	 	1	88
PE181046	7	7	2	5	1	32	2	2	2	 	88	88
PE181046	8	5	2	5	2	0	2	2	2	 	88	88
PE181046	15	2	1	5	88	88	2	88	88	2	88	88
PE181046	16	1	2	9	88	88	2	88	88	2	88	88
PE181047	1	26	1	1	2	33	1	2	1	 	3	88
PE181047	2	23	2	1	2	33	2	1	1	 	1	88
PE181047	3	70	2	3	2	0	2	2	2	 	88	88
PE181047	15	4	2	5	88	88	2	88	88	2	88	88
PE181047	16	3	1	5	88	88	2	88	88	2	88	88
PE181048	1	35	1	1	2	33	2	2	1	 	3	88
PE181048	2	25	2	1	2	0	2	1	1	 	88	88
PE181048	3	6	1	5	2	0	2	2	2	 	88	88
PE181048	15	3	2	5	88	88	2	88	88	2	88	88
PE181049	1	22	1	1	2	33	2	1	1	 	99	99
PE181049	2	19	2	1	2	0	2	1	2	 	88	88
PE181049	3	80	1	3	2	0	1	1	2	 	88	88
PE181050	1	24	1	1	2	34	2	1	1	 	88	1
PE181050	2	20	2	1	2	0	2	1	1	 	88	88
PE181050	15	3	1	5	88	88	2	88	88	2	88	88
PE181051	1	23	1	1	2	33	2	1	1	 	2	88
PE181051	2	22	2	1	2	33	2	1	1	 	3	88
PE181052	1	35	1	1	2	33	2	2	1	 	88	5
PE181052	2	31	2	1	2	0	2	1	2	 	88	88
PE181052	3	13	2	5	2	33	2	2	2	 	6	88
PE181052	4	8	2	5	1	33	2	2	2	 	3	88
PE181052	5	5	1	5	1	0	2	2	2	 	88	88
PE181052	15	3	2	5	88	88	2	88	88	2	88	88
PE181053	1	24	1	1	2	33	2	1	1	 	6	88
PE181053	2	24	2	1	2	0	2	1	1	 	88	88
PE181053	3	6	2	10	1	33	2	1	2	 	1	88
PE181053	15	2	2	5	88	88	2	88	88	2	88	88
PE181054	1	18	1	1	2	33	2	1	1	 	6	88
PE181054	2	22	2	1	2	0	2	1	1	 	88	88
PE181054	3	48	1	3	2	0	2	1	1	 	88	88
PE181054	4	15	1	4	2	34	2	1	1	 	88	1
PE181054	5	13	1	4	1	33	2	1	2	 	4	88
PE181055	1	24	1	1	2	34	2	1	1	 	88	2
PE181055	2	20	2	1	2	0	2	1	1	 	88	88
PE181055	3	60	2	3	2	0	2	1	2	 	88	88
PE181055	4	64	1	3	2	33	2	1	1	 	3	88
PE181056	1	24	1	1	2	0	2	1	1	 	88	88
PE181056	2	23	2	1	2	33	2	1	1	 	3	88
PE181056	3	6	1	5	1	32	2	1	2	 	88	88
PE181056	4	50	1	3	2	0	2	1	1	 	88	88
PE181056	5	45	2	3	2	0	2	1	2	 	88	88
PE181056	15	4	2	5	88	88	2	88	88	1	88	88
PE181057	1	25	1	1	2	33	2	1	1	 	1	88
PE181057	2	22	2	1	2	0	2	1	2	 	88	88
PE181057	3	5	1	5	1	0	2	2	2	 	88	88
PE181057	4	50	1	3	2	33	2	2	2	 	88	2
PE181057	5	12	2	4	1	33	2	1	2	 	2	88
PE181057	15	4	1	5	88	88	2	88	88	1	88	88
PE181058	1	 	1	1	2	33	2	1	1	 	4	88
PE181058	2	20	2	1	2	0	2	1	1	 	88	88
PE181059	1	24	1	1	2	34	2	1	1	 	88	5
PE181059	2	20	2	1	2	33	2	1	1	 	4	88
PE181059	3	42	2	3	2	0	2	1	1	 	88	88
PE181059	4	22	1	4	2	34	2	2	1	 	88	1
PE181059	5	14	1	4	1	34	2	2	2	 	88	2
PE181060	1	30	1	1	2	34	2	1	1	 	88	5
PE181060	2	26	2	1	2	0	2	1	1	 	88	88
PE181060	3	8	1	5	1	33	2	2	2	 	2	88
PE181060	15	4	1	5	88	88	2	88	88	2	88	88
PE181061	1	37	1	1	2	33	2	1	1	 	3	88
PE181061	2	34	2	1	2	0	2	1	1	 	88	88
PE181061	3	12	1	5	1	33	2	1	1	 	6	88
PE181061	4	11	2	5	1	33	2	1	2	 	5	88
PE181061	5	9	1	5	1	33	2	1	2	 	3	88
PE181061	6	5	2	5	1	32	2	1	2	 	88	88
PE181061	15	4	1	5	88	88	1	88	88	1	88	88
PE181062	1	42	1	1	2	33	2	1	1	 	5	88
PE181062	2	40	2	1	2	0	2	1	1	 	88	88
PE181062	3	16	2	5	1	34	2	1	2	 	88	4
PE181062	4	9	2	5	1	33	2	1	2	 	2	88
PE181062	5	90	2	3	2	0	1	1	2	 	88	88
PE181063	1	27	1	1	2	34	1	2	1	 	88	1
PE181063	2	22	2	1	2	33	2	1	2	 	5	88
PE181063	15	2	1	5	88	88	2	88	88	2	88	88
PE181064	1	43	2	1	2	0	2	1	1	 	88	88
PE181064	2	8	2	5	1	33	2	1	2	 	2	88
PE181064	3	6	2	5	1	32	2	2	2	 	88	88
PE181064	4	5	2	5	1	0	2	2	2	 	88	88
PE181065	1	28	1	1	2	34	2	2	1	 	88	2
PE181065	2	28	2	1	2	33	2	1	2	 	6	88
PE181065	3	6	1	5	1	32	2	2	2	 	88	88
PE181066	1	26	1	1	2	33	2	1	1	 	4	88
PE181066	2	25	2	1	2	34	2	1	2	 	88	5
PE181066	15	4	1	5	88	88	2	88	88	1	88	88
PE181067	1	40	1	3	2	33	2	1	1	 	88	3
PE181067	2	39	2	3	2	0	2	1	1	 	88	88
PE181067	3	16	2	4	1	34	2	1	2	 	88	2
PE181067	4	13	1	4	1	33	2	1	2	 	3	88
PE181067	5	9	1	4	1	33	2	1	2	 	2	88
PE181067	6	6	1	4	1	0	2	1	2	 	88	88
PE181068	1	54	1	1	2	33	1	1	1	 	88	3
PE181068	2	44	2	1	2	0	1	1	2	 	88	88
PE181068	3	16	1	5	1	34	2	1	1	 	88	1
PE181068	4	14	2	5	1	33	2	1	2	 	6	88
PE181068	5	12	2	5	1	33	2	1	2	 	5	88
PE181068	6	10	2	5	1	33	2	1	2	 	3	88
PE181068	7	8	2	5	1	33	2	1	2	 	1	88
PE181068	8	6	2	5	1	32	2	1	2	 	88	88
PE181069	1	22	1	1	2	33	2	1	1	 	4	88
PE181069	2	18	2	1	2	34	2	1	1	 	88	1
PE181070	1	25	1	1	2	99	2	1	1	 	88	88
PE181070	2	17	2	1	2	33	2	1	2	 	4	88
PE181071	1	27	2	1	2	33	2	1	1	 	3	88
PE181071	2	31	2	4	2	33	2	1	1	 	2	88
PE181071	3	7	1	6	1	33	2	1	2	 	3	88
PE181071	4	22	1	4	2	34	2	1	1	 	88	2
PE181071	15	4	1	5	88	88	2	88	88	2	88	88
PE181072	1	43	1	1	2	33	2	2	1	 	88	5
PE181072	2	39	2	1	2	0	2	1	1	 	88	88
PE181072	3	17	1	5	2	34	2	1	1	 	3	88
PE181072	4	15	2	5	2	33	2	1	1	 	6	88
PE181072	5	12	2	5	1	33	2	1	2	 	5	88
PE181072	6	9	1	5	1	33	2	1	2	 	3	88
PE181072	7	6	2	5	1	0	2	2	2	 	88	88
PE181072	8	79	2	3	2	0	1	1	2	 	88	88
PE181072	15	4	2	5	88	88	2	88	88	1	88	88
PE181073	1	31	1	1	2	33	2	1	1	 	3	88
PE181073	2	29	2	1	2	33	2	1	1	 	1	88
PE181073	3	9	1	5	1	33	2	1	2	 	3	88
PE181073	4	7	1	5	1	33	2	1	2	 	1	88
PE181073	15	4	2	5	88	88	2	88	88	1	88	88
PE181073	16	2	2	5	88	88	2	88	88	1	88	88
PE181074	1	24	1	1	2	34	2	1	1	 	88	5
PE181074	2	20	2	1	2	33	2	1	2	 	3	88
PE181075	1	22	1	1	2	33	2	2	1	 	6	88
PE181075	2	22	2	1	2	33	2	1	1	 	3	88
PE181075	3	47	2	3	2	0	2	1	1	 	88	88
PE181075	4	18	2	4	1	34	2	1	2	 	88	1
PE181075	5	14	1	4	1	34	2	1	2	 	88	1
PE181075	6	55	1	3	2	0	2	2	2	 	88	88
PE181076	1	41	1	1	2	33	2	1	1	 	5	88
PE181076	2	36	2	1	2	0	2	1	1	 	88	88
PE181076	3	17	1	5	2	34	2	2	2	 	88	5
PE181076	4	15	2	5	1	34	2	2	2	 	88	3
PE181076	5	9	1	5	1	33	2	2	2	 	4	88
PE181076	6	7	2	5	1	33	2	2	2	 	2	88
PE181076	7	5	2	5	2	0	2	2	2	 	88	88
PE181077	1	23	1	1	2	34	2	1	2	 	88	5
PE181077	2	21	2	1	2	0	2	1	1	 	88	88
PE181077	3	6	2	5	1	0	2	2	2	 	88	88
PE181078	1	40	2	1	2	0	2	1	1	 	88	88
PE181078	2	12	1	5	1	33	2	2	2	 	3	88
PE181079	1	34	1	1	2	33	2	1	1	 	88	5
PE181079	2	35	2	1	2	0	2	1	2	 	88	88
PE181079	3	9	2	5	1	33	2	1	2	 	2	88
PE181079	15	 	1	5	88	88	2	88	88	1	88	88
PE181080	1	20	1	1	2	34	2	1	1	 	88	1
PE181080	2	18	2	1	2	33	2	1	1	 	3	88
PE181081	1	20	1	1	2	34	2	1	1	 	88	1
PE181081	2	20	2	1	2	33	2	1	1	 	5	88
PE181082	1	27	1	1	2	33	2	1	1	 	6	88
PE181082	2	25	2	1	2	33	2	1	2	 	2	88
PE181082	3	10	2	5	1	33	2	2	2	 	2	88
PE181082	4	8	2	5	1	33	2	2	2	 	1	88
PE181082	5	6	2	5	2	0	2	2	2	 	88	88
PE181083	1	31	1	1	2	33	2	1	1	 	1	88
PE181083	2	30	2	1	2	33	2	1	1	 	1	88
PE181083	3	10	1	5	1	33	2	1	1	 	6	88
PE181083	4	9	1	5	1	33	2	1	2	 	4	88
PE181083	5	7	1	5	1	33	2	1	2	 	1	88
PE181083	15	4	1	5	88	88	2	88	88	2	88	88
PE181084	1	24	1	1	2	34	2	1	1	 	88	3
PE181084	2	21	2	1	2	33	2	1	1	 	6	88
PE181084	15	2	2	5	88	88	2	88	88	1	88	88
PE181085	1	27	1	1	2	33	2	2	1	 	5	88
PE181085	2	27	2	1	2	33	1	1	2	 	3	88
PE181085	3	7	1	5	1	32	2	1	2	 	88	88
PE181085	15	3	1	5	88	88	1	88	88	4	88	88
PE181086	1	40	1	1	2	33	2	1	1	 	88	2
PE181086	2	40	2	1	2	0	1	1	1	 	88	88
PE181086	3	15	1	5	1	34	2	2	2	 	88	3
PE181086	4	13	1	5	1	34	2	2	2	 	88	3
PE181086	5	9	1	5	1	33	2	2	2	 	3	88
PE181086	6	8	2	5	1	33	2	2	2	 	1	88
PE181087	1	28	1	1	2	33	2	1	1	 	6	88
PE181087	2	20	2	1	2	33	2	1	2	 	6	88
PE181087	3	62	2	3	2	0	2	1	2	 	88	88
PE181087	15	3	2	5	88	88	2	88	88	4	88	88
PE181088	1	32	1	1	2	0	2	2	1	 	88	88
PE181088	2	25	2	1	2	33	2	1	2	 	2	88
PE181088	3	10	1	5	1	33	2	1	2	 	1	88
PE181088	4	7	1	5	1	32	2	1	2	 	88	88
PE181088	5	5	1	5	1	0	2	2	2	 	88	88
PE181088	15	2	1	5	88	88	1	88	88	1	88	88
PE181089	1	50	1	1	2	0	2	1	1	 	88	88
PE181089	2	36	2	1	2	0	2	1	1	 	88	88
PE181089	3	16	2	5	1	33	2	1	1	 	6	88
PE181089	4	10	2	5	1	33	2	1	2	 	4	88
PE181089	5	9	2	5	1	33	2	1	2	 	3	88
PE181089	6	8	1	5	1	33	2	1	2	 	3	88
PE181089	7	6	1	5	1	32	2	2	2	 	88	88
PE181089	15	3	2	5	88	88	2	88	88	1	88	88
PE181090	1	42	1	1	2	33	1	1	1	 	88	2
PE181090	2	42	2	1	2	0	2	1	1	 	88	88
PE181090	3	18	1	5	1	34	2	1	2	 	88	5
PE181090	4	16	1	5	1	34	2	1	2	 	88	3
PE181090	5	15	1	5	1	33	2	1	2	 	6	88
PE181090	6	13	1	5	1	33	2	1	2	 	5	88
PE181090	7	10	2	5	1	33	2	1	2	 	2	88
PE181090	8	8	2	5	1	33	2	1	2	 	2	88
PE181090	9	7	1	5	1	33	2	1	2	 	1	88
PE181090	15	4	1	5	88	88	2	88	88	1	88	88
PE181090	16	3	2	5	88	88	2	88	88	1	88	88
PE181091	1	22	1	1	2	33	1	2	1	 	6	88
PE181091	2	20	2	1	2	33	2	1	1	 	6	88
PE181091	15	3	1	5	88	88	2	88	88	1	88	88
PE181092	1	38	1	1	2	33	2	1	1	 	88	4
PE181092	2	34	2	1	2	0	2	1	1	 	88	88
PE181092	3	15	1	5	1	33	2	1	2	 	6	88
PE181092	4	12	1	5	1	33	2	1	2	 	4	88
PE181092	5	11	1	5	1	33	2	1	2	 	3	88
PE181092	6	8	1	5	1	33	2	1	2	 	2	88
PE181092	7	5	2	5	1	0	2	2	2	 	88	88
PE181092	15	3	1	5	88	88	2	88	88	1	88	88
PE181093	1	30	1	1	2	33	2	2	1	 	6	88
PE181093	2	29	2	1	2	33	2	1	1	 	6	88
PE181093	3	6	2	5	1	32	1	2	2	 	88	88
PE181094	1	24	1	1	2	33	2	1	1	 	3	88
PE181094	2	20	2	1	2	33	2	1	2	 	2	88
PE181094	15	2	2	5	88	88	2	88	88	2	88	88
PE181095	1	44	1	1	2	0	2	1	1	 	88	88
PE181095	2	42	2	1	2	0	2	1	2	 	88	88
PE181095	3	17	1	5	1	34	2	1	1	 	88	4
PE181095	4	15	2	5	2	33	2	1	1	 	5	88
PE181095	5	13	2	5	1	33	2	1	2	 	3	88
PE181095	6	11	1	5	1	33	2	1	2	 	3	88
PE181095	7	10	1	5	1	33	2	1	2	 	3	88
PE181095	8	9	2	5	1	33	2	1	2	 	1	88
PE181096	1	30	1	1	2	34	2	2	1	 	99	99
PE181096	2	25	2	1	2	33	2	1	1	 	3	88
PE181096	3	8	2	5	1	33	2	2	2	 	2	88
PE181096	15	4	1	5	88	88	2	88	88	1	88	88
PE181097	1	25	1	1	2	34	2	2	1	 	88	5
PE181097	2	23	2	1	2	33	2	1	2	 	2	88
PE181097	15	3	1	5	88	88	2	88	88	4	88	88
