childid	linecode	id	paymt	months	days	importa	actcode
PE081051	1	2	1	12	2	1	19
PE081052	1	1	2	12	2	1	45
PE081052	2	4	2	12	2	1	45
PE081052	3	5	2	3	2	1	45
PE081053	1	1	2	12	1	1	52
PE081053	2	2	2	12	1	1	52
PE081054	1	1	1	12	1	1	18
PE081054	2	2	2	1	1	1	18
PE081055	1	1	2	6	1	1	50
PE081055	2	2	2	12	1	1	18
PE081055	3	4	1	12	1	1	80
PE081055	4	7	1	12	2	1	1
PE081056	1	1	2	12	1	1	52
PE081056	2	2	1	1	1	1	52
PE081056	3	4	1	12	1	1	95
PE081056	4	5	2	12	1	1	52
PE081057	1	1	2	12	2	1	50
PE081057	2	2	2	12	3	1	52
PE081058	1	1	1	4	1	3	50
PE081058	2	1	1	4	1	2	52
PE081058	3	1	1	4	1	1	93
PE081059	1	2	2	12	1	1	51
PE081059	2	3	2	6	1	1	1
PE081059	3	4	2	12	1	1	51
PE081059	4	5	2	10	1	1	52
PE081059	5	6	2	1	1	1	60
PE081060	1	1	1	12	1	1	 
PE081060	2	1	1	12	1	2	64
PE081061	1	1	1	12	1	1	74
PE081061	2	3	2	12	1	1	15
PE081061	3	5	1	3	1	1	74
PE081062	1	1	2	12	1	1	19
PE081063	1	1	2	12	1	1	60
PE081064	1	1	2	6	1	1	1
PE081064	2	3	2	12	1	1	52
PE081064	3	4	2	12	1	1	52
PE081064	4	5	2	12	1	1	52
PE081065	1	1	2	12	1	1	37
PE081065	2	3	1	12	1	1	95
PE081065	3	6	1	4	1	1	95
PE081066	1	1	2	12	1	1	60
PE081067	1	1	1	12	1	1	74
PE081067	2	2	1	12	1	1	1
PE081068	1	1	1	12	1	1	60
PE081069	1	1	2	10	1	1	45
PE081069	2	6	2	7	2	1	60
PE081070	1	1	1	12	1	1	60
PE081070	2	4	2	12	1	1	60
PE081070	3	6	1	1	2	1	80
PE081070	4	7	2	12	2	1	72
PE081071	1	1	1	3	1	1	15
PE081071	2	1	1	12	1	2	45
PE081072	1	2	1	9	1	1	52
PE081073	1	1	2	12	1	1	60
PE081073	2	4	2	1	1	1	60
PE081074	1	1	2	9	1	1	60
PE081074	2	1	2	3	1	2	60
PE081075	1	1	2	3	1	1	93
PE081075	2	3	1	12	1	1	55
PE081076	1	1	1	12	1	1	52
PE081076	2	5	1	12	1	1	52
PE081076	3	8	1	6	1	1	95
PE081076	4	10	2	1	1	1	45
PE081077	1	1	2	12	1	1	60
PE081077	2	3	1	12	1	1	75
PE081077	3	3	2	12	1	2	60
PE081078	1	1	2	4	2	2	15
PE081078	2	1	1	7	1	1	65
PE081078	3	1	2	1	2	3	75
PE081078	4	3	1	12	1	1	75
PE081078	5	5	2	12	2	1	60
PE081078	6	9	1	2	1	1	75
PE081078	7	9	1	10	2	2	19
PE081079	1	2	1	12	1	1	28
PE081079	2	3	2	12	1	1	52
PE081079	3	1	2	3	1	1	52
PE081080	1	1	1	1	1	1	92
PE081080	2	1	1	6	1	2	55
PE081080	3	2	2	12	3	1	93
PE081081	1	1	2	4	1	1	52
PE081081	2	2	2	12	1	1	52
PE081081	3	3	2	12	1	1	52
PE081082	1	1	2	12	1	1	60
PE081083	1	1	2	12	1	1	60
PE081084	1	1	1	12	1	1	52
PE081085	1	1	1	12	2	1	75
PE081086	1	1	1	12	2	1	75
PE081086	2	2	2	3	1	1	52
PE081087	1	2	2	12	1	1	60
PE081087	2	2	2	12	3	2	25
PE081087	3	1	2	12	2	1	52
PE081088	1	1	1	6	1	1	15
PE081088	2	3	2	12	1	1	60
PE081089	1	1	2	11	1	1	52
PE081089	2	2	2	12	1	1	60
PE081090	1	1	1	12	2	1	80
PE081091	1	1	1	12	1	1	80
PE081091	2	1	2	12	2	2	80
PE081092	1	1	1	12	1	1	80
PE081093	1	1	2	2	1	1	28
PE081093	2	1	1	12	1	2	28
PE081093	3	5	1	12	1	1	55
PE081093	4	6	2	2	1	1	74
PE081093	5	6	2	12	1	2	60
PE081094	1	1	2	12	1	1	60
PE081094	2	1	2	12	1	2	45
PE081095	1	1	2	12	2	1	52
PE081096	1	1	2	12	1	1	60
PE081096	2	2	2	12	1	1	52
PE081096	3	4	1	12	1	1	55
PE081097	1	1	2	4	1	1	52
PE081097	2	1	2	5	2	2	52
PE081097	3	4	2	12	1	1	52
PE081097	4	5	2	12	1	2	52
PE081097	5	5	2	12	1	1	52
PE081098	1	2	2	12	1	1	60
PE081099	1	2	1	12	1	1	51
PE081100	1	1	1	6	2	1	74
PE081100	2	1	2	5	1	2	45
PE081101	1	1	2	12	1	1	52
PE081101	2	2	2	12	1	1	52
PE081101	3	3	2	12	1	1	52
PE081102	1	2	2	12	2	1	60
PE091001	1	2	2	12	1	1	1
PE091001	2	2	2	12	1	2	1
PE091002	1	2	2	12	1	1	1
PE091002	2	2	2	12	1	2	1
PE091003	1	1	2	12	1	1	1
PE091003	2	3	2	12	1	1	1
PE091003	3	4	2	12	1	1	1
PE091004	1	1	2	12	1	1	1
PE091004	2	1	2	12	3	2	92
PE091004	3	2	2	12	1	1	52
PE091005	1	1	2	12	1	1	1
PE091005	2	1	2	12	1	2	1
PE091005	3	2	2	12	1	2	1
PE091005	4	2	2	12	1	1	1
PE091005	5	3	2	12	1	1	1
PE091005	6	4	2	12	1	1	1
PE091006	1	1	2	12	1	1	1
PE091006	2	2	2	12	2	1	1
PE091006	3	2	2	12	1	2	1
PE091007	1	1	2	12	1	2	1
PE091007	2	1	2	12	2	1	1
PE091007	3	1	2	12	2	3	17
PE091007	4	2	2	12	1	1	1
PE091008	1	1	2	12	1	1	1
PE091008	2	1	2	12	1	3	1
PE091008	3	1	1	1	1	2	 
PE091008	4	2	2	12	3	1	1
PE091008	5	3	2	12	3	1	 
PE091009	1	1	1	12	2	1	80
PE091009	2	1	2	12	3	2	1
PE091009	3	2	1	12	2	1	80
PE091009	4	4	1	7	1	1	95
PE091010	1	1	2	12	1	1	36
PE091010	2	2	2	12	1	1	52
PE091011	1	1	2	12	2	1	1
PE091011	2	1	2	12	2	2	1
PE091011	3	1	1	1	1	3	75
PE091011	4	2	2	12	1	1	1
PE091011	5	6	2	12	2	1	1
PE091011	6	6	2	12	2	2	1
PE091011	7	6	1	1	1	3	75
PE091011	8	8	2	12	3	1	1
PE091011	9	8	2	12	2	2	1
PE091012	1	1	1	12	1	1	1
PE091012	2	1	1	4	3	2	75
PE091012	3	2	2	2	2	1	1
PE091012	4	6	1	1	3	1	2
PE091012	5	7	2	12	3	1	1
PE091012	6	8	2	12	3	1	1
PE091013	1	1	1	12	1	1	1
PE091013	2	1	2	12	3	2	1
PE091013	3	2	2	12	1	1	1
PE091013	4	3	1	12	3	1	1
PE091013	5	3	2	12	3	2	1
PE091013	6	4	1	12	3	1	1
PE091013	7	4	2	12	3	2	1
PE091013	8	5	1	12	3	1	1
PE091013	9	5	2	12	3	2	1
PE091014	1	1	2	12	1	1	1
PE091014	2	1	2	12	2	2	17
PE091014	3	2	2	12	3	3	1
PE091015	1	1	1	12	1	1	45
PE091015	2	2	2	9	1	1	52
PE091016	1	1	2	5	1	2	36
PE091016	2	1	2	4	3	1	26
PE091016	3	1	2	4	3	3	1
PE091017	1	1	2	12	1	1	50
PE091017	2	1	2	3	1	2	61
PE091017	3	3	2	12	1	1	1
PE091017	4	4	2	12	1	1	1
PE091018	1	1	2	12	1	1	36
PE091018	2	1	2	1	3	2	1
PE091018	3	2	2	12	3	1	1
PE091019	1	1	2	12	1	1	1
PE091019	2	1	2	12	1	2	1
PE091019	3	1	1	12	2	3	36
PE091019	4	2	2	12	3	1	1
PE091019	5	3	2	12	3	1	1
PE091019	6	4	2	12	3	1	1
PE091019	7	5	2	12	3	1	36
PE091019	8	6	2	12	3	1	36
PE091019	9	7	2	12	3	1	36
PE091019	10	8	2	12	3	1	36
PE091019	11	9	2	12	3	1	36
PE091020	1	1	2	12	2	1	1
PE091020	2	1	2	12	1	2	1
PE091021	1	1	1	12	1	1	80
PE091022	1	3	2	12	3	1	1
PE091022	2	3	2	12	3	2	1
PE091022	3	1	2	12	2	1	1
PE091022	4	1	2	12	2	2	1
PE091022	5	4	2	12	3	1	1
PE091022	6	4	2	12	3	2	1
PE091022	7	2	2	12	1	1	1
PE091022	8	2	2	12	3	2	1
PE091023	1	1	2	3	2	1	1
PE091023	2	1	1	1	1	2	60
PE091023	3	1	2	1	1	3	45
PE091023	4	1	2	3	1	4	1
PE091023	5	2	2	4	2	1	1
PE091024	1	1	2	12	3	1	1
PE091024	2	1	2	12	3	2	1
PE091024	3	2	2	12	2	1	1
PE091024	4	2	1	1	2	2	20
PE091024	5	2	1	12	2	3	1
PE091024	6	3	2	12	2	1	17
PE091024	7	3	2	12	3	2	1
PE091024	8	3	2	12	3	3	1
PE091025	1	1	2	12	2	1	1
PE091025	2	2	2	12	2	1	1
PE091025	3	3	1	12	3	1	1
PE091025	4	4	1	12	3	1	1
PE091025	5	5	1	12	3	1	1
PE091025	6	6	1	12	3	1	1
PE091025	7	1	2	12	3	1	1
PE091026	1	1	2	12	1	1	1
PE091026	2	1	1	4	3	2	95
PE091026	3	2	1	12	2	3	1
PE091026	4	2	2	12	1	2	2
PE091026	5	2	2	3	2	1	1
PE091026	6	1	1	12	3	3	1
PE091027	1	1	1	1	1	1	85
PE091027	2	2	1	12	2	1	75
PE091027	3	7	1	12	1	1	52
PE091027	4	6	2	12	3	1	1
PE091027	5	6	1	1	1	2	45
PE091028	1	1	1	1	3	1	1
PE091028	2	2	1	3	3	1	1
PE091028	3	3	2	3	2	1	2
PE091028	4	3	1	2	2	2	1
PE091029	1	1	1	12	1	1	15
PE091030	1	1	2	11	1	1	45
PE091030	2	2	2	12	1	1	1
PE091030	3	2	2	12	1	2	1
PE091031	1	2	1	12	1	1	45
PE091032	1	1	1	1	1	1	45
PE091032	2	1	1	12	1	2	1
PE091032	3	2	1	2	2	1	80
PE091032	4	2	1	8	1	2	1
PE091033	1	1	1	3	1	1	1
PE091033	2	2	2	12	1	1	1
PE091033	3	3	2	12	1	1	1
PE091033	4	4	2	12	1	1	1
PE091034	1	1	2	12	1	1	1
PE091034	2	2	2	12	1	1	1
PE091035	1	1	2	12	1	1	1
PE091035	2	1	2	12	1	2	1
PE091035	3	2	2	12	1	1	1
PE091036	1	1	2	7	3	1	60
PE091036	2	3	2	12	1	1	18
PE091036	3	4	2	12	3	1	18
PE091036	4	2	2	12	2	1	18
PE091036	5	3	2	7	2	2	1
PE091036	6	3	2	12	2	3	1
PE091037	1	1	1	11	1	1	60
PE091037	2	2	2	12	1	1	1
PE091037	3	2	2	12	2	2	1
PE091038	1	1	2	12	2	1	45
PE091038	2	1	2	12	1	2	1
PE091038	3	2	2	12	1	1	1
PE091039	1	1	2	7	2	1	60
PE091039	2	1	2	5	3	2	60
PE091039	3	1	2	12	3	3	1
PE091039	4	2	2	12	1	1	1
PE091039	5	2	2	12	2	2	1
PE091040	1	1	1	12	1	1	1
PE091040	2	2	2	12	2	1	1
PE091040	3	2	2	12	1	2	1
PE091040	4	8	2	12	2	1	1
PE091041	1	1	1	12	1	1	1
PE091041	2	1	2	12	1	2	1
PE091041	3	2	2	12	1	1	1
PE091042	1	1	1	10	2	1	80
PE091043	1	1	2	12	2	1	18
PE091043	2	1	2	2	1	2	1
PE091043	3	1	2	12	1	3	1
PE091043	4	2	2	12	1	1	1
PE091043	5	3	2	12	1	1	1
PE091043	6	4	2	12	3	1	1
PE091044	1	1	2	1	3	1	1
PE091044	2	2	2	12	2	1	1
PE091044	3	2	1	1	1	2	45
PE091044	4	3	2	12	1	1	1
PE091044	5	4	2	12	1	1	1
PE091044	6	5	2	2	1	1	1
PE091044	7	6	2	12	1	1	1
PE091045	1	1	1	12	1	1	1
PE091045	2	2	2	12	1	1	52
PE091046	1	1	1	2	1	1	 
PE091046	2	1	1	10	1	2	13
PE091047	1	1	1	12	1	1	1
PE091047	2	1	2	12	1	2	1
PE091047	3	2	2	12	1	1	1
PE091047	4	3	2	12	2	1	11
PE091047	5	4	2	12	2	1	1
PE091048	1	1	1	12	1	1	1
PE091048	2	2	2	12	2	1	1
PE091048	3	2	2	12	1	2	1
PE091048	4	4	2	12	2	1	1
PE091049	1	1	2	12	1	1	1
PE091049	2	1	2	12	3	2	1
PE091049	3	2	2	12	1	1	1
PE091050	1	1	2	12	3	1	1
PE091050	2	1	2	12	3	2	1
PE091051	1	1	1	12	1	1	1
PE091051	2	1	2	12	3	2	1
PE091051	3	2	2	12	1	1	1
PE091051	4	2	2	12	2	2	1
PE091052	1	1	1	5	1	1	1
PE091052	2	1	2	5	2	2	1
PE091052	3	2	2	12	1	1	1
PE091053	1	1	2	12	3	1	1
PE091053	2	1	2	12	3	2	1
PE091053	3	2	1	12	1	1	1
PE091053	4	2	2	12	3	2	1
PE091054	1	1	2	10	1	1	1
PE091054	2	1	2	12	1	2	1
PE091054	3	2	2	12	1	1	1
PE091055	1	1	2	12	3	1	1
PE091055	2	2	2	12	2	1	36
PE091055	3	2	2	12	3	2	1
PE091056	1	1	2	10	1	1	60
PE091056	2	2	1	12	2	1	80
PE091057	1	1	1	12	1	1	1
PE091057	2	1	2	12	3	2	1
PE091058	1	1	1	10	1	1	1
PE091059	1	1	1	12	1	2	1
PE091059	2	1	2	12	3	1	1
PE091059	3	2	2	12	1	1	1
PE091059	4	2	2	12	2	2	1
PE091060	1	1	1	7	1	1	1
PE091060	2	2	2	12	1	1	1
PE091060	3	1	1	3	1	2	1
PE091061	1	1	2	12	3	1	1
PE091061	2	2	2	12	2	1	1
PE091062	1	1	2	12	1	1	1
PE091062	2	2	2	12	1	1	1
PE091062	3	3	2	12	1	1	1
PE091062	4	4	2	12	1	1	1
PE091062	5	5	2	12	1	1	1
PE091062	6	6	2	12	1	1	1
PE091062	7	7	2	12	1	1	1
PE091062	8	8	2	12	1	1	1
PE091062	9	9	2	12	1	1	1
PE091062	10	10	2	12	1	1	1
PE091063	1	1	2	3	1	1	1
PE091063	2	1	2	6	2	2	13
PE091063	3	1	2	1	1	3	20
PE091063	4	2	2	12	1	1	1
PE091063	5	3	2	12	1	1	1
PE091063	6	4	2	12	1	1	1
PE091063	7	5	2	12	1	1	1
PE091064	1	1	1	12	1	1	1
PE091064	2	1	2	12	3	2	1
PE091064	3	2	2	10	2	1	1
PE091064	4	1	2	1	3	3	1
PE091065	1	1	2	12	1	1	1
PE091065	2	1	1	12	1	2	1
PE091065	3	2	2	12	1	1	1
PE091066	1	1	2	12	1	3	1
PE091066	2	1	2	12	1	2	1
PE091066	3	1	2	12	1	1	45
PE091066	4	2	2	12	1	1	1
PE091066	5	2	2	12	1	2	1
PE091066	6	3	2	12	2	1	1
PE091066	7	5	2	12	3	1	1
PE091067	1	2	2	12	1	1	1
PE091067	2	2	2	12	2	2	1
PE091067	3	3	2	12	1	1	1
PE091067	4	1	2	12	1	1	1
PE091068	1	2	2	12	1	1	1
PE091068	2	3	2	11	1	1	1
PE091069	1	1	2	12	3	1	1
PE091069	2	2	2	12	3	1	1
PE091069	3	2	2	12	3	2	1
PE091069	4	2	2	12	3	3	1
PE091069	5	2	2	12	3	4	52
PE091070	1	1	1	3	1	1	1
PE091070	2	1	1	7	1	2	20
PE091070	3	2	2	7	3	1	1
PE091070	4	1	2	12	3	3	1
PE091071	1	1	2	12	2	1	95
PE091071	2	1	2	12	3	2	1
PE091071	3	2	2	12	2	1	1
PE091072	1	1	1	12	1	1	1
PE091072	2	2	1	12	1	1	1
PE091072	3	3	2	12	2	1	1
PE091072	4	4	2	4	2	1	1
PE091072	5	5	2	12	3	1	52
PE091072	6	6	2	12	1	1	1
PE091072	7	7	2	12	2	1	1
PE091072	8	8	2	12	3	1	1
PE091073	1	3	2	12	1	1	1
PE091074	1	1	2	12	1	2	1
PE091074	2	1	2	12	1	1	1
PE091074	3	1	2	12	1	3	1
PE091074	4	2	2	12	1	1	1
PE091074	5	3	2	12	1	1	1
PE091074	6	4	2	12	1	1	1
PE091075	1	1	2	12	1	1	1
PE091075	2	2	2	12	1	1	1
PE091075	3	2	2	12	3	2	52
PE091076	1	1	2	12	1	1	1
PE091076	2	1	2	12	2	2	1
PE091077	1	1	2	12	1	1	1
PE091077	2	1	2	12	1	2	17
PE091077	3	2	2	12	1	1	1
PE091077	4	2	2	12	1	2	17
PE091078	1	1	2	12	2	1	1
PE091078	2	2	2	12	1	1	1
PE091078	3	1	2	12	3	2	1
PE091079	1	1	2	12	1	1	1
PE091079	2	1	2	12	3	2	1
PE091079	3	2	2	12	1	1	1
PE091080	1	1	2	12	1	1	1
PE091080	2	1	1	1	1	2	1
PE091080	3	2	2	12	1	1	1
PE091081	1	1	2	12	1	1	1
PE091081	2	3	2	12	1	2	1
PE091081	3	3	2	12	1	1	1
PE091082	1	1	2	12	1	1	1
PE091082	2	1	2	12	3	2	1
PE091083	1	1	2	12	1	1	1
PE091083	2	2	2	12	1	1	1
PE091084	1	1	2	12	1	1	1
PE091084	2	2	2	12	1	1	1
PE091084	3	3	2	12	1	1	1
PE091084	4	2	2	12	1	2	1
PE091084	5	4	2	12	1	1	1
PE091084	6	4	2	12	3	2	52
PE091084	7	4	2	12	3	3	1
PE091085	1	1	2	12	1	1	1
PE091085	2	1	2	12	3	2	1
PE091085	3	2	2	12	1	1	1
PE091085	4	2	2	12	1	2	1
PE091086	1	2	2	12	1	1	1
PE091086	2	2	2	12	1	2	1
PE091086	3	3	2	12	1	1	1
PE091086	4	4	2	12	3	1	1
PE091086	5	5	2	12	3	1	1
PE091086	6	6	2	12	1	1	1
PE091087	1	1	2	1	2	1	1
PE091087	2	1	2	1	1	1	1
PE091087	3	1	2	12	1	1	1
PE091087	4	2	2	12	1	1	1
PE091088	1	1	2	12	2	1	1
PE091088	2	3	2	12	1	1	1
PE091088	3	4	2	12	1	1	1
PE091089	1	1	2	12	1	1	1
PE091089	2	2	2	12	1	1	1
PE091089	3	3	2	12	3	1	1
PE091089	4	2	2	12	3	2	1
PE091090	1	1	2	1	1	2	26
PE091090	2	1	2	11	1	1	1
PE091090	3	2	2	12	1	1	1
PE091091	1	1	2	12	1	1	1
PE091091	2	2	2	12	1	1	1
PE091091	3	2	2	12	3	2	1
PE091091	4	2	2	12	3	3	1
PE091092	1	1	2	12	1	1	1
PE091092	2	1	1	2	1	3	1
PE091092	3	2	2	12	1	1	1
PE091092	4	2	2	12	1	2	1
PE091092	5	3	2	12	1	1	1
PE091092	6	4	2	12	3	1	1
PE091093	1	1	2	12	2	1	1
PE091093	2	1	2	12	1	2	1
PE091093	3	2	2	12	3	1	1
PE091094	1	1	2	12	1	1	1
PE091094	2	3	2	12	1	1	1
PE091094	3	4	2	12	1	1	1
PE091094	4	5	2	12	1	1	1
PE091094	5	5	2	12	1	2	1
PE091095	1	1	2	12	1	1	1
PE091095	2	2	2	12	1	1	1
PE091095	3	2	2	12	3	2	1
PE091095	4	2	2	12	1	3	1
PE091095	5	3	2	12	3	1	17
PE091095	6	3	2	12	1	2	1
PE091096	1	1	2	12	1	1	1
PE091096	2	3	2	12	1	1	1
PE091097	1	1	2	12	1	1	1
PE091097	2	2	2	1	2	2	2
PE091098	1	1	2	12	1	1	1
PE091098	2	2	2	12	1	1	1
PE091099	1	2	2	12	1	1	1
PE091099	2	3	2	12	2	1	1
PE091099	3	5	2	12	2	1	1
PE091099	4	1	2	12	1	1	1
PE091100	1	1	2	12	1	1	1
PE091100	2	2	2	12	1	1	1
PE091100	3	2	2	12	1	2	1
PE091101	1	1	2	10	1	1	1
PE091101	2	2	2	12	1	1	1
PE091101	3	3	2	12	1	1	1
PE091102	1	1	2	12	1	1	1
PE091102	2	1	2	12	3	2	1
PE091102	3	2	2	1	2	1	13
PE091103	1	1	2	12	1	1	1
PE091103	2	2	2	12	1	1	1
PE101001	1	1	1	12	1	1	52
PE101002	1	1	2	12	1	1	55
PE101002	2	2	2	12	1	1	93
PE101002	3	2	2	12	2	2	28
PE101002	4	3	2	12	1	1	55
PE101002	5	4	2	12	1	1	45
PE101002	6	6	2	12	1	1	52
PE101003	1	1	1	12	2	1	80
PE101003	2	1	1	11	3	2	80
PE101003	3	1	1	12	3	3	80
PE101004	1	1	1	12	2	1	80
PE101004	2	2	2	12	1	1	60
PE101005	1	1	2	12	1	2	71
PE101005	2	1	2	12	3	1	92
PE101005	3	2	2	12	3	1	72
PE101006	1	2	1	12	2	1	80
PE101007	1	1	1	1	3	1	75
PE101007	2	1	1	6	2	2	75
PE101007	3	1	2	12	3	3	74
PE101007	4	3	2	12	1	1	55
PE101007	5	5	1	12	2	1	80
PE101007	6	8	1	12	2	1	75
PE101007	7	4	2	12	1	1	52
PE101008	1	3	1	12	1	1	52
PE101008	2	4	2	12	1	1	52
PE101009	1	1	1	12	2	1	91
PE101009	2	2	1	10	2	1	80
PE101010	1	2	1	12	1	1	80
PE101010	2	2	2	12	2	2	52
PE101010	3	2	1	12	3	3	80
PE101010	4	3	2	12	1	1	1
PE101010	5	4	1	12	2	1	 
PE101011	1	1	1	12	2	1	 
PE101011	2	1	2	12	3	2	72
PE101011	3	2	1	1	2	1	85
PE101011	4	4	1	12	1	1	92
PE101012	1	1	1	2	1	1	74
PE101012	2	5	1	12	1	1	74
PE101013	1	1	1	10	2	1	80
PE101013	2	1	1	2	1	2	93
PE101013	3	3	2	12	1	1	93
PE101013	4	4	2	2	1	1	74
PE101013	5	7	1	3	2	1	75
PE101014	1	1	2	10	1	1	52
PE101014	2	2	1	12	2	1	80
PE101015	1	1	1	12	1	1	63
PE101015	2	1	2	12	1	2	52
PE101015	3	2	1	9	2	1	80
PE101016	1	1	1	9	1	1	93
PE101016	2	1	2	3	1	2	1
PE101017	1	1	1	1	1	1	75
PE101017	2	2	1	3	2	1	80
PE101017	3	2	2	2	2	2	52
PE101018	1	1	2	12	2	1	36
PE101018	2	1	2	12	3	2	80
PE101019	1	1	1	12	1	1	11
PE101019	2	3	1	12	1	1	45
PE101019	3	4	2	12	1	1	52
PE101020	1	1	1	12	1	1	60
PE101020	2	1	2	12	1	2	20
PE101020	3	2	2	2	1	1	52
PE101021	1	1	1	12	1	1	91
PE101022	1	1	2	12	1	1	93
PE101022	2	2	2	12	1	1	93
PE101023	1	1	2	12	1	1	52
PE101024	1	1	1	2	1	1	85
PE101024	2	5	1	9	2	1	80
PE101024	3	5	2	12	1	2	52
PE101025	1	2	1	12	1	1	75
PE101025	2	3	1	12	1	1	85
PE101026	1	2	2	12	1	1	60
PE101027	1	2	2	12	1	1	60
PE101028	1	2	1	12	1	1	66
PE101028	2	2	2	12	3	2	92
PE101028	3	4	2	12	3	1	92
PE101029	1	1	1	12	1	1	50
PE101029	2	3	1	12	1	1	85
PE101029	3	5	1	1	2	1	75
PE101029	4	9	1	12	1	1	85
PE101029	5	10	1	12	1	1	85
PE101029	6	12	1	1	2	1	91
PE101030	1	2	2	12	1	1	60
PE101030	2	2	2	12	2	2	50
PE101031	1	1	1	7	2	1	28
PE101031	2	1	2	12	3	2	55
PE101031	3	2	1	10	2	1	80
PE101032	1	1	1	3	2	1	95
PE101032	2	2	1	5	2	1	45
PE101033	1	1	1	12	1	1	40
PE101034	1	1	1	6	2	1	52
PE101034	2	2	2	12	1	1	52
PE101035	1	1	1	1	2	1	85
PE101035	2	1	1	6	1	3	75
PE101035	3	1	2	3	1	2	45
PE101036	1	1	1	2	1	1	45
PE101036	2	1	2	4	2	2	93
PE101036	3	1	2	3	2	3	93
PE101037	1	1	1	12	2	1	80
PE101037	2	2	1	12	2	1	91
PE101038	1	1	2	12	1	1	15
PE101038	2	2	2	12	1	1	52
PE101038	3	3	2	12	1	1	52
PE101038	4	5	1	12	2	1	80
PE101039	1	2	1	12	1	1	1
PE101040	1	2	1	12	1	1	55
PE101040	2	2	2	12	1	2	45
PE101041	1	1	1	12	2	1	80
PE101041	2	6	1	2	2	1	75
PE101041	3	6	1	9	2	2	80
PE101042	1	1	2	1	1	1	55
PE101042	2	4	1	12	2	1	75
PE101042	3	5	1	12	2	1	80
PE101042	4	2	2	12	1	1	74
PE101043	1	2	2	12	1	1	52
PE101043	2	3	2	12	1	1	52
PE101044	1	1	2	12	1	1	93
PE101045	1	1	2	2	2	1	15
PE101045	2	2	2	12	1	1	60
PE101045	3	4	2	12	1	1	52
PE101045	4	5	2	12	1	1	52
PE101045	5	6	1	12	1	1	52
PE101046	1	4	2	12	2	1	55
PE101046	2	2	2	12	2	1	55
PE101046	3	3	2	12	2	1	55
PE101046	4	5	2	12	2	1	55
PE101047	1	1	2	1	1	1	52
PE101047	2	2	2	10	1	2	52
PE101047	3	3	1	4	1	1	15
PE101048	1	2	2	12	1	1	60
PE101049	1	2	2	12	2	1	52
PE101049	2	3	1	12	1	1	85
PE101049	3	4	2	12	1	1	52
PE101050	1	1	2	4	1	1	45
PE101050	2	1	2	8	2	2	1
PE101050	3	2	2	12	3	1	1
PE101050	4	2	2	12	3	2	1
PE101051	1	1	1	12	2	1	80
PE101051	2	1	2	12	2	2	52
PE101051	3	2	2	12	2	1	1
PE101051	4	3	2	12	2	1	55
PE101052	1	1	1	12	2	1	52
PE101053	1	2	2	12	1	1	60
PE101054	1	1	2	12	1	1	52
PE101054	2	2	2	12	1	1	52
PE101055	1	1	1	1	1	1	1
PE101055	2	1	2	1	3	2	1
PE101055	3	2	2	12	2	1	17
PE101056	1	1	1	12	2	1	36
PE101056	2	3	2	12	1	1	52
PE101056	3	4	2	12	2	1	52
PE101057	1	1	1	12	1	1	74
PE101058	1	1	2	12	1	1	50
PE101059	1	1	2	5	1	1	60
PE101059	2	1	2	5	2	2	60
PE101059	3	2	2	3	1	1	52
PE101060	1	1	1	6	1	1	60
PE101060	2	4	1	12	1	1	60
PE101061	1	1	2	2	2	1	93
PE101061	2	1	2	12	1	2	17
PE101061	3	2	1	12	2	1	15
PE101061	4	3	1	8	1	1	95
PE101062	1	1	2	12	2	1	45
PE101063	1	3	2	11	1	1	15
PE101063	2	3	2	4	3	2	60
PE101064	1	1	1	12	2	1	75
PE101064	2	3	2	12	1	1	45
PE101065	1	1	2	12	2	1	93
PE101065	2	2	2	12	3	1	52
PE101066	1	1	1	2	1	1	45
PE101067	1	1	2	12	1	1	52
PE101067	2	1	2	6	1	2	52
PE101067	3	2	2	6	1	1	52
PE101068	1	2	2	12	2	1	95
PE101068	2	8	2	12	2	1	93
PE101069	1	2	1	12	1	1	95
PE101069	2	4	1	12	1	1	95
PE101070	1	2	2	12	3	1	28
PE101070	2	2	2	12	3	1	74
PE101070	3	1	2	12	3	1	74
PE101070	4	5	2	12	1	1	85
PE101070	5	3	2	12	2	1	1
PE101071	1	1	1	12	1	1	95
PE101072	1	1	1	12	2	1	80
PE101072	2	2	1	5	1	1	45
PE101073	1	1	1	6	1	1	75
PE101073	2	5	2	12	1	1	52
PE101074	1	1	1	4	3	2	52
PE101074	2	1	1	3	4	1	13
PE101074	3	2	2	12	1	1	52
PE101075	1	1	1	12	2	1	80
PE101075	2	2	2	12	1	1	52
PE101075	3	2	2	12	1	2	17
PE101076	1	1	1	12	1	1	50
PE101077	1	1	1	5	1	1	74
PE101077	2	1	2	7	2	2	45
PE101077	3	3	2	12	2	1	14
PE101078	1	1	2	12	1	1	14
PE101078	2	3	2	12	1	1	14
PE101078	3	4	2	12	1	1	52
PE101079	1	1	2	12	1	1	14
PE101080	1	1	2	12	2	1	52
PE101080	2	4	1	3	1	1	95
PE101081	1	1	2	12	1	1	1
PE101081	2	2	2	12	2	1	95
PE101081	3	3	1	12	1	1	15
PE101082	1	1	2	8	1	1	55
PE101082	2	1	2	12	3	2	55
PE101083	1	1	2	12	1	1	52
PE101083	2	2	2	2	1	1	52
PE101083	3	2	2	8	2	2	95
PE101084	1	2	2	12	1	1	52
PE101084	2	3	1	2	1	1	50
