CHILDID	PLOTID	LAREA	LOWN	LUSE	TRANS	COLLAT	TRANSID	PLINCOME	PLVALUE	PLCOST	CROP1	CROP2	CROP3	IRRIGAT	PERIRRIG
VN120029	5	1000	1	1	1	1	2	 	 	 	1	88	88	1	2
VN120029	6	100	1	3	1	1	2	 	 	 	74	88	88	1	4
VN120030	1	300	1	4	1	1	1	0	-88	10000	 	 	 	 	 
VN120030	2	2000	1	1	1	1	1	 	 	 	44	88	88	0	88
VN120030	3	1000	1	1	1	1	1	 	 	 	85	88	88	0	88
VN120030	4	720	1	1	1	1	1	 	 	 	1	88	88	1	4
VN120030	5	500	1	12	1	1	1	1	5000	0	 	 	 	 	 
VN120030	6	500	1	11	1	1	1	1	300	0	 	 	 	 	 
VN120030	7	400	1	3	1	1	1	 	 	 	111	88	88	1	1
VN120030	8	3000	1	1	1	1	1	 	 	 	122	88	88	0	88
VN120032	1	400	1	4	1	1	5	0	-88	26000	 	 	 	 	 
VN120032	2	3000	1	1	1	1	5	 	 	 	85	88	88	0	88
VN120032	3	2000	1	1	1	1	5	 	 	 	122	88	88	0	88
VN120032	4	2000	1	1	1	1	5	 	 	 	44	88	88	0	88
VN120032	5	1000	1	1	1	1	5	 	 	 	80	88	88	0	88
VN120032	6	2000	1	1	1	1	5	 	 	 	1	88	88	1	4
VN120032	7	400	1	11	1	1	5	0	-88	2000	 	 	 	 	 
VN120032	8	200	1	3	1	1	5	 	 	 	74	88	88	1	4
VN120033	1	100	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN120033	2	15000	1	1	1	1	1	 	 	 	85	88	88	0	88
VN120033	3	2000	1	1	1	1	1	 	 	 	44	88	88	0	88
VN120033	4	1100	1	1	1	1	1	 	 	 	1	88	88	1	4
VN120033	5	400	1	3	1	1	1	 	 	 	112	74	88	0	88
VN120034	1	200	1	4	1	1	3	0	-88	0	 	 	 	 	 
VN120034	2	5000	1	1	1	1	3	 	 	 	85	88	88	0	88
VN120034	3	5000	1	1	1	1	3	 	 	 	122	88	88	0	88
VN120034	4	3000	1	3	1	1	3	 	 	 	116	10	112	1	1
VN120034	5	980	1	1	1	1	3	 	 	 	1	88	88	1	2
VN120035	1	300	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN120035	2	40000	1	1	1	1	1	 	 	 	44	88	88	0	88
VN120035	3	20000	1	11	1	1	1	0	-88	0	 	 	 	 	 
VN120035	4	200	1	3	1	1	1	 	 	 	116	10	88	1	1
VN120036	1	120	1	4	1	1	1	0	-88	500	 	 	 	 	 
VN120036	2	12000	1	1	1	1	1	 	 	 	44	88	88	0	88
VN120036	3	8000	1	1	1	1	1	 	 	 	85	88	88	0	88
VN120036	4	4000	1	1	1	1	1	 	 	 	122	88	88	0	88
VN120036	5	2160	1	1	1	1	1	 	 	 	1	88	88	1	2
VN120036	6	200	1	3	1	1	1	 	 	 	116	112	10	1	1
VN120037	1	200	1	4	1	1	1	0	-88	1000	 	 	 	 	 
VN120037	2	10000	1	1	0	0	88	 	 	 	122	88	88	0	88
VN120037	3	700	1	11	0	0	88	0	-88	300	 	 	 	 	 
VN120037	4	400	1	12	0	0	88	0	-88	0	 	 	 	 	 
VN120037	5	60	1	3	0	0	88	 	 	 	10	50	88	1	1
VN120037	6	720	4	1	0	0	88	 	 	 	1	88	88	1	2
VN120038	1	140	1	4	1	1	1	0	-88	4000	 	 	 	 	 
VN120038	2	1200	2	1	0	0	88	 	 	 	1	88	88	1	4
VN120038	3	720	1	11	1	1	1	1	2500	200	 	 	 	 	 
VN120038	4	400	1	1	1	1	1	 	 	 	1	88	88	1	4
VN120038	5	100	1	3	1	1	1	 	 	 	111	74	88	1	3
VN120039	1	260	1	4	1	1	2	0	-88	3000	 	 	 	 	 
VN120039	2	4000	1	1	1	0	88	 	 	 	85	88	88	0	88
VN120039	3	1700	1	1	1	0	88	 	 	 	1	88	88	1	4
VN120039	4	1200	1	3	1	0	88	 	 	 	55	10	88	1	4
VN120040	1	250	1	4	1	1	5	0	-88	0	 	 	 	 	 
VN120040	2	1440	1	1	1	1	3	 	 	 	1	88	88	1	4
VN120040	3	600	1	1	1	1	5	 	 	 	1	88	88	1	4
VN120040	4	480	1	1	1	1	5	 	 	 	1	88	88	1	4
VN120040	5	480	1	1	1	1	5	 	 	 	32	44	15	1	4
VN120040	6	360	1	1	1	1	3	 	 	 	32	44	15	1	4
VN120040	7	278	1	1	1	1	5	 	 	 	1	88	88	1	4
VN120040	8	240	1	1	1	1	5	 	 	 	111	25	74	1	4
VN120041	1	16	2	4	0	0	88	0	-88	0	 	 	 	 	 
VN120042	1	100	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN120042	2	1400	1	1	1	1	1	 	 	 	1	88	88	1	4
VN120042	3	1000	1	8	1	1	1	0	-88	0	 	 	 	 	 
VN120042	4	200	1	3	1	1	1	 	 	 	111	25	88	0	88
VN120043	1	80	1	4	1	1	1	0	-88	6000	 	 	 	 	 
VN120043	2	20000	1	12	1	1	1	0	-88	0	 	 	 	 	 
VN120043	3	20000	1	1	1	1	1	 	 	 	85	88	88	0	88
VN120043	4	4000	1	1	1	1	1	 	 	 	122	88	88	0	88
VN120043	5	2880	1	1	1	1	1	 	 	 	1	88	88	1	2
VN120045	1	150	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN120045	2	20000	1	12	1	1	1	1	4000	0	 	 	 	 	 
VN120045	3	15000	1	1	1	1	1	 	 	 	85	88	88	0	88
VN120045	4	2000	1	1	1	1	1	 	 	 	1	88	88	1	4
VN120045	5	2000	1	1	1	1	1	 	 	 	122	88	88	0	88
VN120045	6	50	1	3	1	1	1	 	 	 	74	88	88	1	3
VN120046	1	100	3	4	0	0	88	0	-88	0	 	 	 	 	 
VN120046	2	30000	1	12	1	1	1	0	-88	0	 	 	 	 	 
VN120046	3	2500	1	1	1	1	1	 	 	 	85	88	88	0	88
VN120046	4	720	1	1	1	1	1	 	 	 	1	88	88	1	2
VN120046	5	200	1	11	1	1	1	0	-88	100	 	 	 	 	 
VN120048	1	150	1	4	1	1	2	0	-88	730	 	 	 	 	 
VN120048	2	10000	1	1	1	1	2	 	 	 	44	88	88	0	88
VN120048	3	5000	1	1	1	1	1	 	 	 	85	88	88	0	88
VN120048	4	1800	1	1	1	1	1	 	 	 	1	88	88	1	4
VN120048	5	100	1	3	1	1	1	 	 	 	74	88	88	1	4
VN120049	1	100	1	4	1	1	3	0	-88	0	 	 	 	 	 
VN120049	2	30000	1	12	1	1	3	0	-88	0	 	 	 	 	 
VN120049	3	20000	1	1	1	1	3	 	 	 	85	88	88	0	88
VN120049	4	5000	1	1	1	1	3	 	 	 	44	88	88	0	88
VN120049	5	3600	1	1	1	1	3	 	 	 	1	88	88	1	4
VN120049	6	200	1	3	1	1	3	 	 	 	116	10	74	0	88
VN120050	1	130	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN120050	2	10000	1	12	1	1	1	0	-88	0	 	 	 	 	 
VN120050	3	7000	1	1	1	1	1	 	 	 	85	88	88	0	88
VN120050	4	3000	1	1	1	1	1	 	 	 	44	88	88	0	88
VN120050	5	2100	1	1	1	1	1	 	 	 	1	88	88	1	4
VN120050	6	150	1	3	1	1	1	 	 	 	10	116	74	0	88
VN120053	1	100	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN120053	2	7000	1	12	1	1	1	0	-88	0	 	 	 	 	 
VN120053	3	4000	1	8	1	1	1	0	-88	0	 	 	 	 	 
VN120053	4	2000	1	1	1	1	1	 	 	 	85	88	88	0	88
VN120053	5	1440	1	1	1	1	1	 	 	 	1	88	88	1	2
VN120053	6	100	1	11	1	1	1	0	-88	0	 	 	 	 	 
VN120053	7	30	1	3	1	1	1	 	 	 	112	10	50	1	1
VN120054	1	80	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN120054	2	45000	1	12	1	1	1	0	-88	0	 	 	 	 	 
VN120054	3	5000	1	1	1	1	1	 	 	 	85	10	116	0	88
VN120054	4	1800	1	1	1	1	1	 	 	 	1	88	88	1	4
VN120054	5	350	1	11	1	1	1	0	-88	200	 	 	 	 	 
VN120055	1	70	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN120058	1	90	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN120058	2	13000	2	8	0	0	88	0	-88	0	 	 	 	 	 
VN120058	3	1000	1	12	1	1	1	0	-88	0	 	 	 	 	 
VN120058	4	700	1	1	1	1	1	 	 	 	1	88	88	1	2
VN120058	5	190	1	3	1	1	1	 	 	 	112	116	10	1	1
VN120059	1	150	1	4	1	1	3	0	-88	0	 	 	 	 	 
VN120059	2	2000	1	1	1	1	1	 	 	 	1	88	88	1	4
VN120059	3	800	1	3	1	1	1	 	 	 	25	111	116	0	88
VN120060	1	200	1	4	1	1	1	0	-88	1000	 	 	 	 	 
VN120060	2	6000	1	12	1	1	1	0	-88	0	 	 	 	 	 
VN120060	3	1600	1	1	1	1	1	 	 	 	1	88	88	1	2
VN120060	4	700	1	3	1	1	1	 	 	 	74	88	88	1	4
VN120060	5	400	1	1	1	1	1	 	 	 	85	88	88	0	88
VN120060	6	300	1	1	1	1	1	 	 	 	44	88	88	0	88
VN120061	1	250	1	4	1	1	2	0	-88	0	 	 	 	 	 
VN120061	2	20000	1	12	1	1	2	0	-88	0	 	 	 	 	 
VN120061	3	10000	1	1	1	1	2	 	 	 	85	88	88	99	99
VN120061	4	3000	1	1	1	1	2	 	 	 	122	88	88	99	99
VN120061	5	2200	1	1	1	1	2	 	 	 	44	88	88	99	99
VN120061	6	2000	1	1	1	1	2	 	 	 	1	88	88	1	2
VN120061	7	700	1	11	1	1	2	1	2400	1000	 	 	 	 	 
VN120061	8	200	1	3	1	1	2	 	 	 	74	88	88	1	4
VN120062	1	250	1	4	1	1	2	0	-88	3000	 	 	 	 	 
VN120062	2	20000	1	12	1	1	2	0	-88	0	 	 	 	 	 
VN120062	3	10000	1	1	1	1	2	 	 	 	85	88	88	0	88
VN120062	4	3000	1	1	1	1	2	 	 	 	122	88	88	0	88
VN120062	5	2400	1	1	1	1	2	 	 	 	44	88	88	0	88
VN120062	6	2000	1	1	1	1	2	 	 	 	1	88	88	1	2
VN120062	7	700	1	11	1	1	2	1	3000	1000	 	 	 	 	 
VN120062	8	200	1	3	1	1	2	 	 	 	10	88	88	1	4
VN120063	1	200	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN120063	2	15000	1	12	1	1	1	0	-88	0	 	 	 	 	 
VN120063	3	5000	1	1	1	1	1	 	 	 	85	88	88	0	88
VN120063	4	2500	1	1	1	1	1	 	 	 	122	88	88	0	88
VN120063	5	1680	1	1	1	1	1	 	 	 	1	88	88	1	4
VN120063	6	100	1	1	1	1	1	 	 	 	74	88	88	1	4
VN120064	1	50	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN120064	2	50000	1	12	1	1	1	0	-88	0	 	 	 	 	 
VN120064	3	200	1	1	1	1	1	 	 	 	1	88	88	1	4
VN120064	4	150	1	3	1	1	1	 	 	 	74	88	88	1	4
VN120065	1	120	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN120065	2	50000	1	12	1	1	1	0	-88	0	 	 	 	 	 
VN120065	3	2000	1	1	1	1	1	 	 	 	85	88	88	0	88
VN120065	4	900	1	1	0	0	88	 	 	 	1	88	88	1	4
VN120065	5	500	1	1	1	1	1	 	 	 	122	88	88	0	88
VN120065	6	300	1	3	1	1	1	 	 	 	10	74	116	0	88
VN120066	1	200	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN120066	2	15000	1	12	1	1	1	0	-88	0	 	 	 	 	 
VN120066	3	5000	1	1	1	1	1	 	 	 	122	88	88	0	88
VN120066	4	800	1	1	1	1	1	 	 	 	1	88	88	1	4
VN120066	5	100	1	3	1	1	1	 	 	 	74	88	88	1	4
VN120067	1	100	1	4	1	1	1	0	-88	90000	 	 	 	 	 
VN120067	2	20000	1	12	1	1	1	1	1000	0	 	 	 	 	 
VN120067	3	920	1	1	1	1	1	 	 	 	1	88	88	1	2
VN120067	4	200	1	3	1	1	1	 	 	 	44	112	88	1	1
VN120068	1	120	1	4	1	1	3	0	-88	0	 	 	 	 	 
VN120068	2	4800	1	12	1	1	3	0	-88	0	 	 	 	 	 
VN120068	3	700	1	1	1	1	3	 	 	 	1	88	88	1	2
VN120068	4	500	1	1	1	1	3	 	 	 	85	116	112	1	1
VN120069	1	300	3	4	0	0	88	0	-88	0	 	 	 	 	 
VN120069	2	20000	3	1	0	0	88	 	 	 	85	88	88	0	88
VN120069	3	20000	1	12	1	1	3	1	4000	0	 	 	 	 	 
VN120069	4	10000	1	1	1	1	3	 	 	 	44	88	88	0	88
VN120069	5	4000	1	1	1	1	1	 	 	 	1	88	88	0	88
VN120070	1	120	1	4	1	1	1	0	-88	8000	 	 	 	 	 
VN120070	2	20000	1	12	1	1	1	0	-88	0	 	 	 	 	 
VN120070	3	7000	1	1	1	1	1	 	 	 	85	88	88	0	88
VN120070	4	3000	1	1	1	1	1	 	 	 	44	116	10	1	3
VN120070	5	400	1	3	1	1	1	 	 	 	1	88	88	1	4
VN120071	1	200	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN120071	2	100000	1	12	1	1	1	0	-88	0	 	 	 	 	 
VN120071	3	5000	1	1	1	1	1	 	 	 	85	88	88	0	88
VN120071	4	3600	1	1	1	1	1	 	 	 	1	88	88	1	2
VN120071	5	3000	1	1	1	1	1	 	 	 	122	88	88	0	88
VN120071	6	2160	1	1	1	1	1	 	 	 	92	88	88	1	1
VN120071	7	900	1	1	1	1	1	 	 	 	25	88	88	0	88
VN120071	8	60	1	1	1	1	1	 	 	 	116	112	10	1	1
VN120071	9	30	1	11	1	1	1	0	-88	150	 	 	 	 	 
VN120072	1	200	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN120072	2	3000	1	12	1	1	1	0	-88	0	 	 	 	 	 
VN120072	3	3800	1	1	1	1	1	 	 	 	85	88	88	0	88
VN120072	4	1080	1	1	1	1	1	 	 	 	1	88	88	1	2
VN120072	5	800	1	1	1	1	1	 	 	 	44	88	88	0	88
VN120072	6	80	1	3	1	1	1	 	 	 	116	88	88	1	4
VN120076	1	150	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN120076	2	30000	1	12	1	1	1	0	-88	0	 	 	 	 	 
VN120076	3	1080	1	1	1	1	1	 	 	 	1	88	88	1	4
VN120076	4	720	1	11	1	1	1	0	-88	0	 	 	 	 	 
VN120076	5	50	1	3	1	1	1	 	 	 	74	88	88	0	88
VN120077	1	150	1	4	1	1	80	0	-88	20000	 	 	 	 	 
VN120077	2	5000	1	1	1	1	80	 	 	 	85	88	88	0	88
VN120077	3	5000	1	12	1	1	80	0	-88	0	 	 	 	 	 
VN120077	4	600	1	1	1	1	80	 	 	 	1	88	88	1	2
VN120077	5	20	1	3	1	1	80	 	 	 	74	88	88	1	4
VN120078	1	100	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN120078	2	200000	1	12	1	1	1	1	20000	0	 	 	 	 	 
VN120078	3	5000	1	1	1	1	1	 	 	 	85	44	88	0	88
VN120078	4	2300	1	1	1	1	1	 	 	 	1	88	88	1	2
VN120078	5	1080	1	11	1	1	1	0	-88	2000	 	 	 	 	 
VN120078	6	40	1	3	1	1	1	 	 	 	116	10	112	1	1
VN120079	1	100	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN120079	2	20000	1	12	1	1	1	0	-88	400	 	 	 	 	 
VN120079	3	3000	1	1	1	1	1	 	 	 	85	88	88	0	88
VN120079	4	1100	1	1	1	1	1	 	 	 	1	88	88	1	4
VN120079	5	350	1	11	1	1	1	0	-88	0	 	 	 	 	 
VN120079	6	70	1	3	1	1	1	 	 	 	112	10	116	0	88
VN120080	1	150	3	4	0	0	88	0	-88	0	 	 	 	 	 
VN120080	2	120	3	3	0	0	88	 	 	 	116	74	50	0	88
VN120081	1	200	3	4	0	0	88	0	-88	0	 	 	 	 	 
VN120081	2	10000	3	12	0	0	88	0	-88	500	 	 	 	 	 
VN120081	3	3000	3	1	0	0	88	 	 	 	85	88	88	0	88
VN120081	4	1680	3	1	0	0	88	 	 	 	1	88	88	1	4
VN120081	5	1080	3	11	0	0	88	0	-88	0	 	 	 	 	 
VN120083	1	100	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN120083	2	15000	1	12	1	1	1	1	3000	0	 	 	 	 	 
VN120083	3	15000	1	1	1	1	1	 	 	 	85	88	88	0	88
VN120083	4	5000	1	1	1	1	1	 	 	 	44	88	88	0	88
VN120083	5	880	1	1	1	1	1	 	 	 	1	88	88	1	4
VN120084	1	100	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN120084	2	1080	1	1	1	1	1	 	 	 	 	 	 	 	 
VN120084	3	1000	1	1	1	1	1	 	 	 	1	88	88	1	2
VN120084	4	360	1	11	1	1	1	0	-88	6000	 	 	 	 	 
VN120084	5	70	1	3	1	1	1	 	 	 	112	10	116	1	1
VN120085	1	120	1	4	1	1	1	0	-88	15000	 	 	 	 	 
VN120085	2	2200	1	3	1	1	1	 	 	 	111	25	116	0	88
VN120086	1	200	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN120086	2	3600	1	1	1	1	1	 	 	 	85	88	88	0	88
VN120086	3	2520	1	3	1	1	1	 	 	 	92	111	25	1	1
VN120086	4	720	1	11	1	1	1	1	700	500	 	 	 	 	 
VN120086	5	50	1	4	1	1	1	 	 	 	 	 	 	 	 
VN120087	1	200	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN120087	2	40000	1	12	1	1	1	0	-88	0	 	 	 	 	 
VN120087	3	1380	1	1	1	1	1	 	 	 	1	88	88	1	2
VN120087	4	700	1	1	1	1	1	 	 	 	111	88	88	0	88
VN120087	5	80	1	3	1	1	1	 	 	 	10	88	88	1	4
VN120088	1	150	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN120088	2	1080	1	1	1	1	1	 	 	 	1	88	88	1	2
VN120088	3	360	1	11	1	1	1	0	-88	6000	 	 	 	 	 
VN120088	4	70	1	3	1	1	1	 	 	 	10	116	88	1	1
VN120088	5	1000	1	1	1	1	1	 	 	 	85	88	88	0	88
VN120089	1	100	1	4	1	1	3	0	-88	13000	 	 	 	 	 
VN120089	2	2000	1	1	1	1	3	 	 	 	85	88	88	0	88
VN120089	3	1000	1	1	1	1	3	 	 	 	122	88	88	0	88
VN120089	4	900	1	3	1	1	3	 	 	 	92	25	88	1	2
VN120089	5	800	1	1	1	1	3	 	 	 	1	74	88	1	4
VN120090	1	150	1	4	1	1	2	0	-88	0	 	 	 	 	 
VN120090	2	480	1	1	1	1	2	 	 	 	1	72	88	1	2
VN120090	3	50	3	3	0	0	88	 	 	 	112	116	88	1	1
VN120092	1	70	1	4	1	1	2	0	-88	0	 	 	 	 	 
VN120092	2	10000	1	12	1	1	2	0	-88	0	 	 	 	 	 
VN120092	3	7000	1	1	1	1	2	 	 	 	85	88	88	0	88
VN120092	4	2500	1	1	1	1	2	 	 	 	1	88	88	1	4
VN120092	5	300	1	3	1	1	1	 	 	 	116	112	74	0	88
VN120093	1	200	1	4	1	1	4	0	-88	0	 	 	 	 	 
VN120093	2	10000	1	12	1	1	4	0	-88	400	 	 	 	 	 
VN120093	3	5000	1	1	1	1	4	 	 	 	85	88	88	0	88
VN120093	4	2320	1	1	1	1	4	 	 	 	1	88	88	1	4
VN120093	5	100	1	3	1	1	1	 	 	 	56	74	88	1	4
VN120094	1	100	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN120094	2	10000	1	1	1	1	1	 	 	 	85	88	88	0	88
VN120094	3	10000	1	12	1	1	1	0	-88	0	 	 	 	 	 
VN120094	4	3880	1	1	1	1	1	 	 	 	1	88	88	1	2
VN120095	1	150	1	4	1	1	1	0	-88	400	 	 	 	 	 
VN120095	2	3000	1	1	1	1	1	 	 	 	122	88	88	99	99
VN120095	3	3000	1	12	1	1	1	0	-88	0	 	 	 	 	 
VN120095	4	3000	1	1	1	1	1	 	 	 	85	88	88	99	99
VN120095	5	500	1	1	1	1	1	 	 	 	1	88	88	1	2
VN120096	1	60	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN120096	2	5000	1	1	1	1	1	 	 	 	122	88	88	0	88
VN120096	3	5000	1	12	1	1	1	0	-88	0	 	 	 	 	 
VN120096	4	3000	1	1	1	1	1	 	 	 	85	88	88	0	88
VN120096	5	720	1	1	1	1	1	 	 	 	1	88	88	1	2
VN120097	1	120	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN120097	2	11000	1	12	1	1	1	0	-88	0	 	 	 	 	 
VN120097	3	3000	1	1	1	1	1	 	 	 	85	88	88	0	88
VN120097	4	2000	1	1	1	1	1	 	 	 	1	88	88	1	2
VN120097	5	500	1	1	1	1	1	 	 	 	44	88	88	0	88
VN120098	1	200	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN120098	2	10000	1	1	1	1	1	 	 	 	85	88	88	0	88
VN120098	3	10000	1	12	1	1	1	1	2500	500	 	 	 	 	 
VN120098	4	1800	1	1	1	1	1	 	 	 	1	88	88	1	4
VN120098	5	300	1	1	1	1	1	 	 	 	44	88	88	0	88
VN120098	6	300	1	11	1	1	1	1	200	200	 	 	 	 	 
VN120098	7	100	1	3	1	1	1	 	 	 	56	74	88	1	4
VN120099	1	100	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN120099	2	30000	1	12	1	1	1	0	-88	0	 	 	 	 	 
VN120099	3	10000	1	1	1	1	1	 	 	 	85	88	88	0	88
VN120099	4	5000	1	1	1	1	1	 	 	 	122	88	88	0	88
VN120099	5	2300	1	1	1	1	1	 	 	 	1	88	88	1	4
VN120099	6	300	1	3	1	1	1	 	 	 	116	112	10	0	88
VN120100	1	200	1	4	1	1	2	0	-88	0	 	 	 	 	 
VN120100	2	1800	1	1	1	1	2	 	 	 	85	88	88	0	88
VN120100	3	1080	1	1	1	1	2	 	 	 	122	88	88	0	88
VN120100	4	720	1	1	1	1	2	 	 	 	1	88	88	1	4
VN120114	1	120	1	4	1	1	1	0	-88	1000	 	 	 	 	 
VN120114	2	5000	1	1	1	1	1	 	 	 	85	122	88	0	88
VN120114	3	720	1	1	1	1	1	 	 	 	1	88	88	1	2
VN120114	4	300	1	11	1	1	1	1	500	100	 	 	 	 	 
VN120114	5	200	1	3	1	1	1	 	 	 	10	112	116	1	1
VN120115	1	100	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN120115	2	10000	1	12	1	1	1	0	-88	0	 	 	 	 	 
VN120115	3	8000	1	1	1	1	1	 	 	 	85	88	88	0	88
VN120115	4	3000	1	1	1	1	1	 	 	 	44	88	88	0	88
VN120115	5	1500	1	1	0	0	88	 	 	 	1	88	88	1	4
VN120115	6	300	1	3	1	1	1	 	 	 	112	10	74	1	4
VN120121	1	200	1	4	1	1	4	0	-88	0	 	 	 	 	 
VN120121	2	1500	1	1	1	1	4	 	 	 	85	88	88	0	88
VN120121	3	1500	1	1	1	1	4	 	 	 	44	88	88	0	88
VN120121	4	1000	1	1	1	1	4	 	 	 	1	88	88	1	4
VN120121	5	1000	1	1	1	1	4	 	 	 	111	88	88	0	88
VN120124	1	100	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN120124	2	10000	1	1	1	1	1	 	 	 	85	88	88	0	88
VN120124	3	4000	1	1	1	1	1	 	 	 	44	88	88	0	88
VN120124	4	1080	1	1	1	1	1	 	 	 	1	88	88	1	2
VN120125	1	100	1	4	1	1	1	0	-88	6000	 	 	 	 	 
VN120125	2	20000	1	1	1	1	1	 	 	 	85	88	88	0	88
VN120125	3	15000	1	1	1	1	1	 	 	 	44	88	88	0	88
VN120125	4	10000	1	12	1	1	1	0	-88	0	 	 	 	 	 
VN120125	5	8000	1	1	1	1	1	 	 	 	122	88	88	0	88
VN120125	6	3600	1	1	1	1	1	 	 	 	1	88	88	1	4
VN120125	7	300	1	3	1	1	1	 	 	 	112	116	74	0	88
VN120126	1	100	1	4	1	1	3	0	-88	8000	 	 	 	 	 
VN120126	2	5000	1	1	1	1	3	 	 	 	85	88	88	0	88
VN120126	3	2300	1	1	1	1	3	 	 	 	1	88	88	1	2
VN120126	4	1400	1	1	1	1	3	 	 	 	44	88	88	0	88
VN120133	1	200	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN120133	2	20000	1	12	1	1	1	0	-88	0	 	 	 	 	 
VN120133	3	720	1	11	1	1	1	0	-88	500	 	 	 	 	 
VN120133	4	920	1	1	1	1	1	 	 	 	1	88	88	1	4
VN120133	5	50	1	3	1	1	1	 	 	 	74	88	88	1	4
VN120134	1	150	1	4	1	1	2	0	-88	0	 	 	 	 	 
VN120134	2	20000	1	12	1	1	2	0	-88	0	 	 	 	 	 
VN120134	3	3600	1	1	1	1	2	 	 	 	44	88	88	0	88
VN120134	4	2800	1	1	1	1	2	 	 	 	1	88	88	1	4
VN120134	5	1800	1	11	1	1	2	1	4000	200	 	 	 	 	 
VN120134	6	720	1	3	1	1	2	 	 	 	10	112	74	1	4
VN120135	1	200	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN120135	2	1000	1	1	1	1	1	 	 	 	1	88	88	1	4
VN120135	3	500	1	3	1	1	1	 	 	 	72	74	88	1	4
VN120135	4	360	1	1	1	1	1	 	 	 	85	88	88	0	88
VN120136	1	15	3	4	0	0	88	0	-88	0	 	 	 	 	 
VN120139	1	110	1	4	1	1	1	0	-88	15000	 	 	 	 	 
VN120139	2	60000	1	12	1	1	1	1	2000	0	 	 	 	 	 
VN120139	3	5000	1	1	1	1	1	 	 	 	85	88	88	0	88
VN120139	4	2000	1	1	1	1	1	 	 	 	1	88	88	1	4
VN120139	5	700	1	3	1	1	1	 	 	 	10	88	88	0	88
VN120140	1	100	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN120140	2	960	1	1	1	1	1	 	 	 	1	88	88	1	2
VN120140	3	100	1	3	1	1	1	 	 	 	10	112	88	1	4
VN120141	1	200	1	4	1	1	3	0	-88	0	 	 	 	 	 
VN120141	2	3000	1	1	1	1	3	 	 	 	80	88	88	0	88
VN120141	3	1000	1	1	1	1	3	 	 	 	85	88	88	0	88
VN120141	4	1000	1	1	1	1	3	 	 	 	1	88	88	1	3
VN120141	5	400	1	1	1	1	3	 	 	 	25	88	88	0	88
VN120141	6	50	1	3	1	1	3	 	 	 	112	88	88	1	4
VN120142	1	130	1	4	1	1	80	0	-88	0	 	 	 	 	 
VN120142	2	40	1	3	1	1	80	 	 	 	74	88	88	1	4
VN120146	1	200	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN120146	2	5000	1	1	1	1	1	 	 	 	85	88	88	0	88
VN120146	3	1800	1	1	1	1	1	 	 	 	1	88	88	1	2
VN120146	4	200	1	3	1	1	1	 	 	 	10	116	88	1	1
VN120146	5	100	1	11	1	1	1	0	-88	500	 	 	 	 	 
VN120148	1	300	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN120148	2	5000	1	12	1	1	1	0	-88	0	 	 	 	 	 
VN120148	3	5000	1	1	1	1	1	 	 	 	85	88	88	0	88
VN120148	4	2000	1	1	1	1	1	 	 	 	44	88	88	0	88
VN120148	5	1050	1	1	1	1	1	 	 	 	1	88	88	1	4
VN120148	6	600	1	3	1	1	1	 	 	 	111	74	88	1	1
VN120150	1	200	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN120150	2	80000	1	12	1	1	1	0	-88	0	 	 	 	 	 
VN120150	3	15000	1	1	1	1	1	 	 	 	85	88	88	0	88
VN120150	4	5000	1	1	1	1	1	 	 	 	1	88	88	1	2
VN120150	5	2500	1	1	1	1	1	 	 	 	44	88	88	0	88
VN120150	6	1050	1	11	1	1	1	1	1000	4000	 	 	 	 	 
