CHILDID	GRPID	GROUP	IDGRP	YEARMEM	BENGRP1	BENGRP2	FRQATTEN	LEADMEM	YEARLEAD	PAREPOST	WHYJOIN	INFLNCE
VN190034	2	22	3	2001	4	5	3	0	-88	88	88	88
VN190034	3	23	2	1985	4	5	3	0	-88	88	88	88
VN190035	1	23	2	2006	5	6	4	0	-88	88	88	88
VN190036	1	24	2	1997	4	6	4	0	-88	88	88	88
VN190036	2	23	3	2000	4	6	4	0	-88	88	88	88
VN190037	1	24	4	2005	11	88	3	0	-88	88	88	88
VN190038	1	24	2	2004	11	88	5	0	-88	88	88	88
VN190039	1	24	1	2001	4	6	4	0	-88	88	88	88
VN190039	2	23	2	2003	4	6	4	0	-88	88	88	88
VN190040	1	23	3	1998	4	5	3	0	-88	88	88	88
VN190040	2	22	4	2002	5	88	3	0	-88	88	88	88
VN190042	1	23	3	2000	2	4	3	0	-88	88	88	88
VN190043	1	23	5	2003	4	6	3	0	-88	88	88	88
VN190044	1	23	2	2000	4	5	3	0	-88	88	88	88
VN190044	2	23	4	2001	4	88	3	0	-88	88	88	88
VN190044	3	24	3	1999	4	5	4	0	-88	88	88	88
VN190047	1	28	1	2003	4	7	4	0	-88	88	88	88
VN190047	2	28	2	2004	4	7	4	0	-88	88	88	88
VN190047	3	23	5	2004	4	5	3	0	-88	88	88	88
VN190048	1	22	2	2006	5	11	3	0	-88	88	88	88
VN190048	2	23	2	2000	5	88	3	0	-88	88	88	88
VN190050	1	28	1	1986	7	4	3	0	-88	88	88	88
VN190050	2	23	4	2003	4	5	3	0	-88	88	88	88
VN190051	1	23	2	2004	5	88	3	0	-88	88	88	88
VN190052	1	24	1	2003	5	6	3	0	-88	88	88	88
VN190054	1	23	3	1994	4	6	4	0	-88	88	88	88
VN190054	2	24	2	1994	4	6	4	0	-88	88	88	88
VN190056	1	22	1	1994	4	5	3	0	-88	88	88	88
VN190056	2	23	2	1992	4	5	3	0	-88	88	88	88
VN190057	1	23	2	2001	4	5	3	0	-88	88	88	88
VN190058	1	23	2	1994	11	88	3	0	-88	88	88	88
VN190058	2	24	1	1994	11	88	3	0	-88	88	88	88
VN190060	1	24	2	2005	3	5	3	0	-88	88	88	88
VN190060	2	23	3	2004	4	6	3	0	-88	88	88	88
VN190061	1	23	2	2003	4	5	3	0	-88	88	88	88
VN190061	2	24	1	2001	4	11	3	0	-88	88	88	88
VN190064	1	22	3	2003	4	5	3	0	-88	88	88	88
VN190064	2	22	4	2006	4	5	3	0	-88	88	88	88
VN190066	1	23	4	2001	4	5	3	0	-88	88	88	88
VN190066	2	28	2	2000	7	4	5	0	-88	88	88	88
VN190069	1	28	1	1991	7	8	5	0	-88	88	88	88
VN190069	2	28	2	1994	7	99	5	0	-88	88	88	88
VN190069	3	23	4	2003	4	5	3	0	-88	88	88	88
VN190069	4	22	4	2005	4	5	3	0	-88	88	88	88
VN190069	5	22	3	2000	4	5	3	0	-88	88	88	88
VN190070	1	23	2	2004	3	5	4	0	-88	88	88	88
VN190070	2	24	1	2000	5	11	5	0	-88	88	88	88
VN190071	1	23	2	2003	8	4	3	1	2003	0	16	0
VN190072	1	23	3	2002	4	6	4	0	-88	88	88	88
VN190072	2	24	2	1997	4	6	4	0	-88	88	88	88
VN190074	1	23	2	1998	4	5	3	0	-88	88	88	88
VN190074	2	24	1	2002	4	5	4	0	-88	88	88	88
VN190077	1	23	2	1998	4	6	3	0	-88	88	88	88
VN190077	2	24	1	2001	4	6	3	0	-88	88	88	88
VN190079	1	23	2	2001	5	11	3	0	-88	88	88	88
VN190081	1	23	2	1990	4	5	3	0	-88	88	88	88
VN190081	2	24	1	2000	4	5	4	0	-88	88	88	88
VN190082	1	23	2	1999	4	5	3	0	-88	88	88	88
VN190082	2	28	1	2006	6	8	1	0	-88	88	88	88
VN190083	1	23	2	1993	5	4	3	0	-88	88	88	88
VN190084	1	23	2	1992	4	5	5	0	-88	88	88	88
VN190087	1	23	2	1985	4	6	3	0	-88	88	88	88
VN190087	2	24	1	1985	4	6	3	0	-88	88	88	88
VN190088	1	23	2	1989	5	4	3	0	-88	88	88	88
VN190088	2	24	1	1989	5	4	3	0	-88	88	88	88
VN190089	1	23	5	2003	2	4	3	0	-88	88	88	88
VN190089	2	24	4	2003	3	5	3	0	-88	88	88	88
VN190090	1	22	1	2003	4	88	3	0	-88	88	88	88
VN190091	1	28	1	2001	4	6	3	0	-88	88	88	88
VN190092	1	23	1	1988	4	5	3	0	-88	88	88	88
VN190092	2	24	2	1988	4	5	3	0	-88	88	88	88
VN190093	1	23	1	1976	4	5	3	0	-88	88	88	88
VN190093	2	23	3	2000	4	5	3	0	-88	88	88	88
VN190094	1	23	1	1990	5	6	5	0	-88	88	88	88
VN190094	2	23	3	1990	5	6	5	0	-88	88	88	88
VN190095	1	23	3	2003	2	4	3	0	-88	88	88	88
VN190096	1	23	2	2001	4	5	3	0	-88	88	88	88
VN190097	1	23	2	1996	4	6	4	0	-88	88	88	88
VN190097	2	24	1	1996	4	6	4	0	-88	88	88	88
VN190098	1	23	2	1991	2	4	3	0	-88	88	88	88
VN190098	2	24	1	1991	4	6	4	0	-88	88	88	88
VN190099	1	24	1	1981	4	5	4	0	-88	88	88	88
VN190099	2	23	2	1985	4	5	3	0	-88	88	88	88
VN190100	1	23	2	2000	5	11	4	0	-88	88	88	88
VN190105	1	23	2	1996	4	2	4	0	-88	88	88	88
VN190105	2	24	1	1996	5	6	4	0	-88	88	88	88
VN190107	1	23	2	2003	4	6	4	0	-88	88	88	88
VN190107	2	24	1	1996	4	6	3	0	-88	88	88	88
VN190110	1	23	4	1997	4	5	3	0	-88	88	88	88
VN190112	1	23	2	1995	4	5	3	0	-88	88	88	88
VN190112	2	24	1	1995	4	5	3	0	-88	88	88	88
VN190113	1	23	3	1976	4	5	3	0	-88	88	88	88
VN190113	2	23	2	2000	4	5	3	0	-88	88	88	88
VN190113	3	24	5	1976	4	11	3	0	-88	88	88	88
VN190115	1	22	2	1995	4	5	5	0	-88	88	88	88
VN190115	2	23	2	1997	4	5	5	0	-88	88	88	88
VN190115	3	22	1	1990	11	88	5	0	-88	88	88	88
VN190116	1	23	2	2001	4	6	3	0	-88	88	88	88
VN190116	2	22	1	1995	2	4	3	0	-88	88	88	88
VN190130	1	23	2	2005	4	5	3	0	-88	88	88	88
VN190130	2	10	2	2006	4	88	4	0	-88	88	88	88
VN190137	1	22	2	1993	4	5	3	0	-88	88	88	88
VN190137	2	23	2	1991	4	5	3	0	-88	88	88	88
VN200001	1	22	1	2003	6	5	3	1	2003	0	6	3
VN200001	2	23	2	2000	6	3	3	0	-88	88	88	88
VN200005	1	23	2	2002	99	99	4	0	-88	88	88	88
VN200009	1	23	2	2003	8	3	4	0	-88	88	88	88
VN200013	1	23	2	1985	2	88	2	0	-88	88	88	88
VN200014	1	18	80	1990	8	88	3	0	-88	88	88	88
VN200015	1	23	4	1975	8	3	3	0	-88	88	88	88
VN200015	2	16	5	2004	8	88	3	0	-88	88	88	88
VN200019	1	23	3	2005	4	6	4	0	-88	88	88	88
VN200019	2	15	1	2006	1	8	2	1	2006	0	2	3
VN200020	1	23	4	2006	2	88	4	0	-88	88	88	88
VN200022	1	28	3	1991	6	7	2	0	-88	88	88	88
VN200024	1	23	4	2006	8	3	4	0	-88	88	88	88
VN200028	1	28	2	1998	4	6	2	0	-88	88	88	88
VN200029	1	28	7	-77	8	4	3	0	-88	88	88	88
VN200032	1	23	2	2001	4	3	3	0	-88	88	88	88
VN200033	1	7	2	2002	6	4	4	0	-88	88	88	88
VN200034	1	23	2	2004	4	3	3	0	-88	88	88	88
VN200036	1	16	5	2005	77	77	2	0	-88	88	88	88
VN200040	1	23	2	2006	6	3	3	1	2006	1	8	2
VN200041	1	24	1	2006	6	88	2	1	2006	0	16	3
VN200041	2	16	3	1999	4	88	2	1	1999	1	16	3
VN200041	3	16	4	2002	4	88	2	1	2004	1	16	3
VN200042	1	28	1	2002	4	7	3	0	-88	88	88	88
VN200046	1	23	2	2001	3	4	3	0	-88	88	88	88
VN200052	1	99	2	2003	6	4	3	1	2003	0	8	3
VN200053	1	23	5	1999	3	8	3	0	-88	88	88	88
VN200057	1	23	4	2000	3	8	5	0	-88	88	88	88
VN200060	1	23	6	2003	99	99	4	0	-88	88	88	88
VN200062	1	23	2	2001	4	88	4	0	-88	88	88	88
VN200080	1	23	2	2005	77	77	6	0	-88	88	88	88
VN200081	1	23	2	1999	11	88	4	0	-88	88	88	88
VN200085	1	7	1	2001	6	88	2	1	2003	0	14	2
VN200086	1	22	1	1987	8	3	2	0	-88	88	88	88
VN200086	2	22	2	1990	8	3	2	1	2003	0	6	99
VN200088	1	24	1	2003	3	88	5	0	-88	88	88	88
VN200090	1	28	2	2006	4	6	5	0	-88	88	88	88
VN200093	1	22	2	2005	6	4	3	1	2005	1	7	3
VN200115	1	28	2	2006	11	88	3	0	-88	88	88	88
VN200129	1	28	1	2000	4	7	3	0	-88	88	88	88
VN200148	1	23	2	2001	3	88	5	0	-88	88	88	88
