CHILDID	ID	AGE	MEMSEX	RELATE	LIVHSE	GRADE	STILL	CHGRADE	CHSTILL	WHYNOT	AGEGRADE	AGESTSCH	HHSCHTYP	PERF	SCHOOLEN	DISAB	ACT1	MONTHS1	DAYS1	HOURS1	ACT2	MONTHS2	DAYS2	HOURS2	ACT3	MONTHS3	DAYS3	HOURS3	SLEEP	CHCARE	HHCHORE	NPAYWORK	PAYWORK	SCHOOL	STUDY	PLAY
VN190017	0	5	2	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	7	0	7
VN190017	1	67	2	6	1	8	0	 	 	 	 	 	 	 	 	1	15	12	30	6	17	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190017	2	30	1	1	1	6	0	 	 	 	 	 	 	 	 	0	12	6	20	8	15	12	30	1	88	88	88	88	 	 	 	 	 	 	 	 
VN190017	3	22	2	1	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN190018	0	5	2	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	9	0	0	0	0	10	1	4
VN190018	1	40	1	1	1	9	0	 	 	 	 	 	 	 	 	0	13	12	30	12	8	2	30	4	88	88	88	88	 	 	 	 	 	 	 	 
VN190018	2	37	2	1	1	12	0	 	 	 	 	 	 	 	 	0	13	12	26	8	8	2	30	4	15	12	30	2	 	 	 	 	 	 	 	 
VN190018	15	8	1	7	1	 	 	2	1	88	88	6	3	2	2	0	17	88	88	88	88	88	88	88	88	88	88	88	11	0	0	0	0	8	2	3
VN190019	0	5	2	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	11	0	0	0	0	8	1	4
VN190019	1	37	1	1	1	10	0	 	 	 	 	 	 	 	 	0	11	5	20	9	12	7	14	8	88	88	88	88	 	 	 	 	 	 	 	 
VN190019	2	30	2	1	1	2	0	 	 	 	 	 	 	 	 	0	10	6	30	6	13	4	26	8	15	12	30	4	 	 	 	 	 	 	 	 
VN190019	15	8	1	7	1	 	 	2	1	88	88	6	3	3	2	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	8	1	5
VN190020	0	5	1	0	1	 	 	0	4	30	88	88	 	 	 	0	15	12	30	2	17	88	88	88	88	88	88	88	11	2	0	0	0	8	0	3
VN190020	1	31	1	1	1	3	0	 	 	 	 	 	 	 	 	0	11	12	30	13	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190020	2	27	2	1	1	3	0	 	 	 	 	 	 	 	 	0	10	12	30	4	15	12	30	4	88	88	88	88	 	 	 	 	 	 	 	 
VN190020	15	7	2	7	1	 	 	1	1	88	88	6	3	2	2	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	7	3	4
VN190020	16	3	2	7	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190020	17	0	1	7	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190021	0	5	1	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	8	0	0	0	0	9	1	6
VN190021	1	54	1	6	1	3	0	 	 	 	 	 	 	 	 	0	16	6	15	4	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190021	2	53	2	6	1	5	0	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190021	3	35	1	1	1	9	0	 	 	 	 	 	 	 	 	0	13	12	27	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190021	4	30	2	1	1	7	0	 	 	 	 	 	 	 	 	0	10	12	30	4	15	12	30	4	88	88	88	88	 	 	 	 	 	 	 	 
VN190021	15	8	1	7	1	 	 	2	1	88	88	6	3	2	2	0	17	88	88	88	88	88	88	88	88	88	88	88	8	0	0	0	0	6	1	9
VN190022	0	5	2	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	8	1	5
VN190022	1	39	1	1	1	8	0	 	 	 	 	 	 	 	 	0	12	12	15	10	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190022	2	39	2	1	1	2	0	 	 	 	 	 	 	 	 	0	12	12	30	8	15	12	25	4	88	88	88	88	 	 	 	 	 	 	 	 
VN190022	3	11	1	7	1	 	 	4	1	88	88	7	3	3	3	0	17	88	88	88	88	88	88	88	88	88	88	88	9	0	0	0	0	4	5	6
VN190022	4	72	1	6	1	3	0	 	 	 	 	 	 	 	 	0	15	12	30	3	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190022	5	47	2	13	1	0	0	 	 	 	 	 	 	 	 	5	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190022	6	47	2	13	1	0	0	 	 	 	 	 	 	 	 	4	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190023	0	5	2	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	9	0	0	0	0	8	1	6
VN190023	1	31	1	1	1	9	0	 	 	 	 	 	 	 	 	0	12	5	20	10	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190023	2	31	2	1	1	9	0	 	 	 	 	 	 	 	 	0	9	4	22	6	15	12	30	4	88	88	88	88	 	 	 	 	 	 	 	 
VN190023	15	7	1	7	1	 	 	1	1	88	88	6	3	3	2	0	17	88	88	88	88	88	88	88	88	88	88	88	8	0	0	0	0	8	1	7
VN190024	0	4	1	0	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190024	1	33	1	1	1	9	0	 	 	 	 	 	 	 	 	1	15	12	30	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190024	2	33	2	1	1	9	0	 	 	 	 	 	 	 	 	0	9	12	26	6	11	12	30	4	15	12	30	3	 	 	 	 	 	 	 	 
VN190024	15	7	2	7	1	 	 	0	77	31	77	77	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	0	0	14
VN190025	0	5	1	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	12	0	0	0	0	6	1	5
VN190025	1	37	1	1	1	7	0	 	 	 	 	 	 	 	 	1	11	5	12	10	15	12	30	5	88	88	88	88	 	 	 	 	 	 	 	 
VN190025	2	30	2	1	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN190026	0	5	1	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	10	1	3
VN190026	1	69	1	6	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN190026	2	38	1	1	1	8	0	 	 	 	 	 	 	 	 	0	12	12	15	12	15	12	10	3	88	88	88	88	 	 	 	 	 	 	 	 
VN190026	3	36	2	1	1	6	0	 	 	 	 	 	 	 	 	0	15	12	30	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190026	4	11	1	7	1	 	 	5	1	88	88	6	3	3	2	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	5	3	6
VN190027	0	5	2	0	1	 	 	0	4	30	88	88	 	 	 	0	88	88	88	88	88	88	88	88	88	88	88	88	8	0	0	0	0	9	1	6
VN190027	1	38	1	1	1	12	0	 	 	 	 	 	 	 	 	0	13	12	22	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190027	2	34	2	1	1	9	0	 	 	 	 	 	 	 	 	0	13	8	26	8	15	12	30	3	88	88	88	88	 	 	 	 	 	 	 	 
VN190027	3	12	2	7	1	 	 	6	1	88	88	6	3	2	2	0	15	12	24	2	17	88	88	88	88	88	88	88	8	1	1	0	0	5	4	5
VN190027	4	0	1	7	1	 	 	 	 	 	 	 	 	 	 	0	88	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190028	0	5	1	0	1	 	 	0	4	30	88	88	 	 	 	99	17	88	88	88	88	88	88	88	88	88	88	88	8	0	0	0	0	9	1	6
VN190028	1	39	1	1	1	10	0	 	 	 	 	 	 	 	 	99	12	9	10	5	15	12	30	2	88	88	88	88	 	 	 	 	 	 	 	 
VN190028	2	37	2	1	1	12	0	 	 	 	 	 	 	 	 	99	11	12	30	6	15	12	30	3	88	88	88	88	 	 	 	 	 	 	 	 
VN190028	3	12	1	7	1	 	 	6	1	88	88	6	3	2	2	99	17	88	88	88	88	88	88	88	88	88	88	88	8	0	0	0	0	5	3	8
VN190029	0	5	2	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	8	0	0	0	0	9	1	6
VN190029	1	40	1	1	1	13	0	 	 	 	 	 	 	 	 	0	13	12	26	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190029	2	36	2	1	1	12	0	 	 	 	 	 	 	 	 	0	13	12	26	8	15	12	30	3	88	88	88	88	 	 	 	 	 	 	 	 
VN190029	3	15	1	7	1	 	 	8	1	88	88	6	3	3	3	0	17	88	88	88	88	88	88	88	88	88	88	88	8	0	0	0	0	4	1	11
VN190030	0	5	1	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	12	0	0	0	0	6	1	5
VN190030	1	33	1	1	1	14	0	 	 	 	 	 	 	 	 	0	13	12	26	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190030	2	27	2	1	1	13	0	 	 	 	 	 	 	 	 	0	13	12	26	8	15	12	30	4	88	88	88	88	 	 	 	 	 	 	 	 
VN190031	0	4	1	0	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	8	0	0	0	0	9	1	6
VN190031	1	43	1	1	1	8	0	 	 	 	 	 	 	 	 	0	13	12	29	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190031	2	40	2	1	1	5	0	 	 	 	 	 	 	 	 	0	13	12	27	8	15	12	30	3	88	88	88	88	 	 	 	 	 	 	 	 
VN190031	3	13	1	7	1	 	 	7	1	88	88	6	3	3	2	0	15	12	28	3	17	88	88	88	4	11	30	1	9	2	1	0	0	5	2	5
VN190033	0	5	2	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	11	0	0	0	0	8	0	5
VN190033	1	52	1	5	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN190033	2	50	2	5	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN190033	3	28	1	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN190033	4	26	2	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN190033	5	26	1	1	1	9	0	 	 	 	 	 	 	 	 	0	11	7	15	7	15	3	30	2	88	88	88	88	 	 	 	 	 	 	 	 
VN190033	6	24	2	1	1	11	0	 	 	 	 	 	 	 	 	0	13	12	25	8	15	12	30	4	88	88	88	88	 	 	 	 	 	 	 	 
VN190033	7	23	2	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN190033	8	19	2	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN190033	9	16	2	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN190033	10	14	1	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN190033	15	6	1	14	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN190033	16	3	2	7	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190034	0	5	1	0	1	 	 	0	4	30	88	88	 	 	 	99	17	88	88	88	88	88	88	88	88	88	88	88	9	0	0	0	0	9	1	5
VN190034	1	56	1	6	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN190034	2	52	2	6	1	5	0	 	 	 	 	 	 	 	 	99	11	12	30	8	15	12	30	1	88	88	88	88	 	 	 	 	 	 	 	 
VN190034	3	28	1	1	1	10	0	 	 	 	 	 	 	 	 	99	13	12	30	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190034	4	26	2	1	1	9	0	 	 	 	 	 	 	 	 	99	13	12	26	8	15	12	30	2	88	88	88	88	 	 	 	 	 	 	 	 
VN190034	5	26	2	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN190035	0	4	1	0	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	9	0	0	0	0	9	1	5
VN190035	1	41	1	1	1	6	0	 	 	 	 	 	 	 	 	0	12	9	20	10	15	3	30	1	88	88	88	88	 	 	 	 	 	 	 	 
VN190035	2	34	2	1	1	8	0	 	 	 	 	 	 	 	 	0	12	12	26	10	15	12	30	1	88	88	88	88	 	 	 	 	 	 	 	 
VN190035	3	16	2	7	1	 	 	8	0	31	77	7	 	 	 	0	12	12	26	9	15	12	30	2	88	88	88	88	8	1	2	0	9	0	0	4
VN190035	4	12	1	7	1	 	 	6	1	88	88	6	3	3	2	0	17	88	88	88	88	88	88	88	88	88	88	88	9	0	0	0	0	4	2	9
VN190036	0	5	1	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	11	0	0	0	0	7	1	5
VN190036	1	91	2	6	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN190036	2	43	1	1	1	11	0	 	 	 	 	 	 	 	 	0	13	12	26	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190036	3	34	2	1	1	11	0	 	 	 	 	 	 	 	 	0	13	12	26	8	15	12	30	3	88	88	88	88	 	 	 	 	 	 	 	 
VN190036	4	22	1	7	1	8	0	 	 	 	 	 	 	 	 	0	14	88	88	88	15	12	30	1	88	88	88	88	 	 	 	 	 	 	 	 
VN190036	5	10	1	7	1	 	 	4	1	88	88	6	3	2	3	0	17	88	88	88	88	88	88	88	88	88	88	88	9	0	0	0	0	7	1	7
VN190037	0	4	2	0	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	0	0	14
VN190037	1	61	2	6	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN190037	2	38	1	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN190037	3	38	2	1	1	0	0	 	 	 	 	 	 	 	 	0	15	12	30	4	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190037	4	34	1	1	1	9	0	 	 	 	 	 	 	 	 	0	11	9	24	8	12	3	26	8	88	88	88	88	 	 	 	 	 	 	 	 
VN190037	5	27	2	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN190037	6	1	2	7	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190038	0	5	1	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	11	0	0	0	0	0	0	13
VN190038	1	73	2	6	1	3	0	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190038	2	37	1	1	1	9	0	 	 	 	 	 	 	 	 	0	12	8	27	8	11	4	15	8	88	88	88	88	 	 	 	 	 	 	 	 
VN190038	3	34	2	1	1	4	0	 	 	 	 	 	 	 	 	0	12	4	20	8	15	8	30	6	88	88	88	88	 	 	 	 	 	 	 	 
VN190038	4	12	2	7	1	 	 	2	1	88	88	9	3	3	2	0	15	12	30	6	17	88	88	88	88	88	88	88	7	2	3	1	0	4	2	5
VN190038	5	10	1	7	1	 	 	2	1	88	88	7	3	3	2	0	16	3	10	1	17	88	88	88	88	88	88	88	8	1	0	0	0	4	2	9
VN190038	15	8	2	7	1	 	 	0	4	31	77	77	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	11	0	0	0	0	0	0	13
VN190039	0	5	2	0	1	 	 	0	4	30	88	88	 	 	 	0	15	12	30	4	17	88	88	88	88	88	88	88	10	4	0	0	0	8	1	1
VN190039	1	28	1	1	1	12	0	 	 	 	 	 	 	 	 	0	13	5	30	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190039	2	29	2	1	1	9	0	 	 	 	 	 	 	 	 	0	13	12	22	8	15	12	30	4	88	88	88	88	 	 	 	 	 	 	 	 
VN190039	3	3	2	7	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190040	0	5	1	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	8	0	0	0	0	9	1	6
VN190040	1	65	2	6	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN190040	2	40	1	1	1	12	0	 	 	 	 	 	 	 	 	0	12	11	26	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190040	3	34	2	1	1	6	0	 	 	 	 	 	 	 	 	0	11	11	25	7	15	12	30	4	88	88	88	88	 	 	 	 	 	 	 	 
VN190040	4	28	1	13	1	9	0	 	 	 	 	 	 	 	 	0	13	10	26	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190042	0	5	1	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	11	0	0	0	0	5	2	6
VN190042	2	41	1	1	1	4	0	 	 	 	 	 	 	 	 	0	9	6	25	10	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190042	3	39	2	1	1	4	0	 	 	 	 	 	 	 	 	0	11	5	20	7	15	12	30	4	88	88	88	88	 	 	 	 	 	 	 	 
VN190042	4	16	2	7	1	 	 	10	1	88	88	6	3	3	2	0	15	12	30	2	17	88	88	88	88	88	88	88	8	1	1	0	0	4	3	7
VN190042	5	15	2	7	1	 	 	8	1	88	88	6	3	3	2	0	15	12	30	2	17	88	88	88	88	88	88	88	8	1	1	0	0	4	2	8
VN190042	6	13	2	7	1	 	 	6	1	88	88	6	3	3	2	0	15	12	30	1	17	88	88	88	88	88	88	88	8	1	0	0	0	5	2	8
VN190042	7	10	1	7	1	 	 	5	1	88	88	6	3	3	2	0	15	12	30	1	17	88	88	88	88	88	88	88	8	1	0	0	0	8	3	4
VN190042	15	7	1	7	1	 	 	1	1	88	88	6	3	3	2	0	17	88	88	88	88	88	88	88	88	88	88	88	8	0	0	0	0	8	2	6
VN190043	0	5	2	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	12	0	0	0	0	6	1	5
VN190043	1	69	1	6	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN190043	2	68	2	6	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN190043	3	28	1	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN190043	4	26	1	1	1	9	0	 	 	 	 	 	 	 	 	0	13	10	26	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190043	5	26	2	1	1	9	0	 	 	 	 	 	 	 	 	0	9	12	26	7	15	12	30	4	88	88	88	88	 	 	 	 	 	 	 	 
VN190043	6	1	1	7	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190044	0	5	2	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	9	0	0	0	0	9	1	5
VN190044	2	70	2	6	1	28	0	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190044	3	36	1	13	1	12	0	 	 	 	 	 	 	 	 	0	12	12	20	9	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190044	4	31	2	1	1	9	0	 	 	 	 	 	 	 	 	0	12	12	30	8	15	12	30	3	88	88	88	88	 	 	 	 	 	 	 	 
VN190047	0	5	2	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	10	0	4
VN190047	1	71	1	6	1	3	0	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190047	2	68	2	6	1	2	0	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190047	3	33	2	13	1	0	0	 	 	 	 	 	 	 	 	0	15	12	30	5	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190047	4	27	1	1	1	5	0	 	 	 	 	 	 	 	 	0	12	12	26	9	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190047	5	27	2	1	1	9	0	 	 	 	 	 	 	 	 	0	13	12	26	10	15	12	30	2	88	88	88	88	 	 	 	 	 	 	 	 
VN190047	15	9	2	7	1	 	 	2	1	88	88	6	3	2	3	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	8	2	4
VN190048	0	5	2	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	9	0	0	0	0	9	2	4
VN190048	1	38	1	1	1	9	0	 	 	 	 	 	 	 	 	0	13	12	26	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190048	2	33	2	1	1	8	0	 	 	 	 	 	 	 	 	0	13	10	26	8	15	12	30	4	88	88	88	88	 	 	 	 	 	 	 	 
VN190050	0	5	1	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	8	0	0	0	0	9	0	7
VN190050	1	77	1	6	1	5	0	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190050	2	66	2	6	1	3	0	 	 	 	 	 	 	 	 	0	15	12	30	5	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190050	3	34	1	1	1	9	0	 	 	 	 	 	 	 	 	0	11	12	30	9	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190050	4	31	2	1	1	7	0	 	 	 	 	 	 	 	 	0	11	12	20	4	15	12	30	5	88	88	88	88	 	 	 	 	 	 	 	 
VN190050	5	31	1	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN190050	6	0	1	7	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190051	0	4	1	0	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190051	1	29	1	1	1	12	0	 	 	 	 	 	 	 	 	0	12	6	20	7	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190051	2	25	2	1	1	12	0	 	 	 	 	 	 	 	 	0	15	12	30	7	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190051	3	15	1	13	1	 	 	9	1	88	88	6	1	3	3	0	15	12	30	2	17	88	88	88	88	88	88	88	8	0	2	0	0	4	3	7
VN190052	0	5	2	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	8	0	0	0	0	9	1	6
VN190052	1	42	1	1	1	9	0	 	 	 	 	 	 	 	 	0	10	4	30	10	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190052	2	36	2	1	1	9	0	 	 	 	 	 	 	 	 	0	10	4	30	6	15	12	30	4	88	88	88	88	 	 	 	 	 	 	 	 
VN190052	3	9	2	7	1	 	 	2	1	88	88	6	3	2	2	0	17	88	88	88	88	88	88	88	88	88	88	88	9	0	0	0	0	6	2	7
VN190054	0	5	1	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	6	2	6
VN190054	1	74	2	6	1	0	0	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190054	2	38	1	1	1	9	0	 	 	 	 	 	 	 	 	0	10	12	30	10	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190054	3	38	2	1	1	9	0	 	 	 	 	 	 	 	 	0	1	7	30	9	4	12	30	3	88	88	88	88	 	 	 	 	 	 	 	 
VN190054	4	14	1	7	1	 	 	8	1	88	88	6	3	3	2	0	15	12	30	1	17	88	88	88	88	88	88	88	7	0	1	0	0	4	4	8
VN190054	5	11	2	7	1	 	 	5	1	88	88	6	3	2	2	0	15	12	30	2	17	88	88	88	88	88	88	88	7	2	0	0	0	4	3	8
VN190054	6	3	1	7	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190055	0	5	1	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	7	1	6
VN190055	1	76	1	6	1	9	0	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190055	2	75	2	6	1	9	0	 	 	 	 	 	 	 	 	0	15	12	20	2	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190055	3	39	1	1	1	13	0	 	 	 	 	 	 	 	 	0	13	12	26	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190055	4	34	2	1	1	4	0	 	 	 	 	 	 	 	 	0	13	10	20	8	15	12	28	3	88	88	88	88	 	 	 	 	 	 	 	 
VN190055	5	13	1	7	1	 	 	7	1	88	88	6	3	3	2	0	17	88	88	88	88	88	88	88	88	88	88	88	8	0	0	0	0	4	5	7
VN190056	0	5	2	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	9	0	0	0	0	9	1	5
