FORMNO	CHILDID	CDINT	EVERSCH	ENRSCH	SINGLSEX	SCTYPE	GRADNOW	TMSCHMIN	TRANSSCH	DANGSCH	SCHRISK1	SCHRISK2	SCHRISK3	MISSCH	WMISSC1	WMISSC2	WMISSC3	SEAMIS01	SEAMIS02	SEAMIS03	DAYMISS	BESTSCH1	BESTSCH2	BESTSCH3	WORSTSC1	WORSTSC2	WORSTSC3	GRADCOMP	AGESTOP	XSINGLSX	XSCTYPE	XTMSCHMN	XTRNSSCH	XDANGSCH	XSCHRISK	SCHWHY1	SCHWHY2	SCHWHY3	CSLEEP	CCHCARE	CHHCHORE	CNPAYWRK	CPAYWORK	CSCHOOL	CSTUDY	CPLAY	CHLDWORK	PAYLIKE1	PAYLIKE2	PAYLIKE3	PYNOLIK1	PYNOLIK2	PYNOLIK3	SCHWRK	SCHMISS	WRKINJ	WRKINJ1	WRKINJ2	WRKINJ3	PPVTLOW	PPVTHIGH	STRTHRPP	STRTMNPP	PPVT001	PPVT002	PPVT003	PPVT004	PPVT005	PPVT006	PPVT007	PPVT008	PPVT009	PPVT010	PPVT011	PPVT012	SET01ERR	PPVT013	PPVT014	PPVT015	PPVT016	PPVT017	PPVT018	PPVT019	PPVT020	PPVT021	PPVT022	PPVT023	PPVT024	SET02ERR	PPVT025	PPVT026	PPVT027	PPVT028	PPVT029	PPVT030	PPVT031	PPVT032	PPVT033	PPVT034	PPVT035	PPVT036	SET03ERR	PPVT037	PPVT038	PPVT039	PPVT040	PPVT041	PPVT042	PPVT043	PPVT044	PPVT045	PPVT046	PPVT047	PPVT048	SET04ERR	PPVT049	PPVT050	PPVT051	PPVT052	PPVT053	PPVT054	PPVT055	PPVT056	PPVT057	PPVT058	PPVT059	PPVT060	SET05ERR	PPVT061	PPVT062	PPVT063	PPVT064	PPVT065	PPVT066	PPVT067	PPVT068	PPVT069	PPVT070	PPVT071	PPVT072	SET06ERR	PPVT073	PPVT074	PPVT075	PPVT076	PPVT077	PPVT078	PPVT079	PPVT080	PPVT081	PPVT082	PPVT083	PPVT084	SET07ERR	PPVT085	PPVT086	PPVT087	PPVT088	PPVT089	PPVT090	PPVT091	PPVT092	PPVT093	PPVT094	PPVT095	PPVT096	SET08ERR	PPVT097	PPVT098	PPVT099	PPVT100	PPVT101	PPVT102	PPVT103	PPVT104	PPVT105	PPVT106	PPVT107	PPVT108	SET09ERR	PPVT109	PPVT110	PPVT111	PPVT112	PPVT113	PPVT114	PPVT115	PPVT116	PPVT117	PPVT118	PPVT119	PPVT120	SET10ERR	PPVT121	PPVT122	PPVT123	PPVT124	PPVT125	PPVT126	PPVT127	PPVT128	PPVT129	PPVT130	PPVT131	PPVT132	SET11ERR	PPVT133	PPVT134	PPVT135	PPVT136	PPVT137	PPVT138	PPVT139	PPVT140	PPVT141	PPVT142	PPVT143	PPVT144	SET12ERR	PPVT145	PPVT146	PPVT147	PPVT148	PPVT149	PPVT150	PPVT151	PPVT152	PPVT153	PPVT154	PPVT155	PPVT156	SET13ERR	PPVT157	PPVT158	PPVT159	PPVT160	PPVT161	PPVT162	PPVT163	PPVT164	PPVT165	PPVT166	PPVT167	PPVT168	SET14ERR	PPVT169	PPVT170	PPVT171	PPVT172	PPVT173	PPVT174	PPVT175	PPVT176	PPVT177	PPVT178	PPVT179	PPVT180	SET15ERR	PPVT181	PPVT182	PPVT183	PPVT184	PPVT185	PPVT186	PPVT187	PPVT188	PPVT189	PPVT190	PPVT191	PPVT192	SET16ERR	PPVT193	PPVT194	PPVT195	PPVT196	PPVT197	PPVT198	PPVT199	PPVT200	PPVT201	PPVT202	PPVT203	PPVT204	SET17ERR	FINHRPP	FINMNPP	CEILING	MINERR	language1	language2	source	score_ppvt	rscorelang_ppvt	CONDPP	YNOADQ01	YNOADQ02	PPFWLANG	PPCDLANG	STRTHRWM	STRTMRWM	LEVLREAD	LEVLWRIT	MATH01	MATH02	MATH03	MATH04	MATH05	MATH06	MATH07	MATH08	MATH09	MATH10	FINHRRWM	FINMNRWM	score_math	rscorelang_math	CONDRWAQ	YNORWM01	YNORWM02	CHEALTHY	CFODFRQ1	CFODFRQ2	CFODFRQ3	CFODFRQ4	CFODFRQ5	CFODFRQ6	CFODFRQ7	CFOODTOT	CFDDIV00	CFDDIV01	CFDDIV02	CFDDIV03	CFDDIV04	CFDDIV05	CFDDIV06	CFDDIV07	CFDDIV08	CFDDIV09	CFDDIV10	CFDDIV11	CFDDIV12	CFDDIV13	CFDIVTOT	MENARCHE	VOICE	HAIRCHIN	CANYHELP	WHOHELP	CHELP01	CHELP02	CHELP03	CHELP04	CHELP05	CHELP06	FRIEND	LEAD	INCGAME	HARDTALK	HELPCHLD	UNDERFIF	WORKWITH	WOTALK	WOHELP	PAYTALK	GRPMEM01	GRPMEM02	GRPMEM03	GRPMEM04	GRPMEM05	GRPMEM06	GRPMEM07	GRPMEM08	GRPATT01	GRPATT02	GRPATT03	GRPATT04	GRPATT05	GRPATT06	GRPATT07	GRPATT08	CFAMSON	CLADDER	CFARLAD	CHLPMV1	CHLPMV2	CHLPMV3	CHLPDWN1	CHLPDWN2	CHLPDWN3	CFAMDTR	CSCUSEFL	CNSCUSE	CHFUTURE	CGRDLIKE	CEXPGRAD	CYDRPOT1	CYDRPOT2	CYDRPOT3	TR1	TR2	TR3	SV1	SV2	TR4	SV5	SV6	AG1	AG2	AG3	PS1	PS2	PS7	PS3	SD1	SD2	WHYBAD1	WHYBAD2	WHYBAD3	PS4	PS8	SD3	AG4	SD4	PS5	SD5	TEABAD1	TEABAD2	TEABAD3	PS6	AG5	PS9	OBEY	NOTALK	LOVED	NOSUPP	SPEAK	FAIRPUN	SISLESS	TIMATT	BROLESS	BROFREE	SISFREE	PARWOR	DECISION	PARDEC	WHATDEC	MINDS	AMBITION	CCIRCUM1	CCIRCUM2	CREAS1	CREAS2	CRELCIRC	ETTMSTUD	ETYNOTIM	ETWISH	ETHMCNST
R28YRS	ET101021	12/10/2006	1	1	0	4	6	10	1	0	88	88	88	0	88	88	88	88	88	88	3	7	14	6	18	23	27	88	88	88	88	-88	88	88	88	88	88	88	9	0	2	2	0	6	0	5	0	88	88	88	88	88	88	1	0	0	88	88	88	109	168	4	10	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	4	1	3	3	1	1	4	2	1	2	4	3	1	1	4	3	1	3	1	2	4	4	2	4	3	4	4	2	1	4	1	1	4	3	4	1	2	4	5	4	2	1	4	4	3	4	1	4	4	4	4	7	3	4	3	3	4	2	1	4	3	2	4	3	8	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	4	25	168	25	2	2	3	79	 	1	88	88	11	11	4	30	3	3	519	45	8	2	3	1	2	1	7	60	4	55	5	315.800811767578	1	88	88	1	0	1	0	1	1	1	0	4	 	1	0	1	0	0	0	0	1	1	0	1	0	0	5	88	0	0	1	2	1	1	1	1	1	1	4	2	1	3	2	88	88	88	88	88	0	0	0	0	0	0	0	0	88	88	88	88	88	88	88	88	2	4	7	11	2	14	20	11	15	2	1	88	11	14	1	88	88	88	1	1	2	2	2	2	2	77	1	2	1	1	4	4	1	2	4	88	88	88	4	4	1	1	4	1	4	88	88	88	4	3	2	1	3	1	4	3	3	3	3	4	4	4	4	0	88	88	88	11	3	3	88	88	4	0	4	2	1
R28YRS	ET101022	12/6/2006	1	0	88	88	88	-88	88	88	88	88	88	88	88	88	88	88	88	88	-88	88	88	88	88	88	88	3	10	0	4	5	1	0	88	24	88	88	10	1	2	0	0	0	0	11	0	88	88	88	88	88	88	1	0	0	88	88	88	13	144	8	10	88	88	88	88	88	88	88	88	88	88	88	88	88	2	1	2	1	3	2	1	4	3	4	2	4	1	1	3	3	4	3	1	3	2	2	1	2	3	4	2	2	3	3	1	1	2	4	4	2	1	3	6	3	1	1	1	2	3	2	4	1	4	4	4	7	4	1	2	3	4	4	2	2	4	1	3	2	4	2	1	2	1	4	1	2	1	1	4	2	1	7	2	4	1	2	4	1	3	2	3	4	3	1	4	3	3	1	3	2	4	3	4	3	2	2	3	7	4	1	3	3	2	2	4	2	4	2	4	2	5	2	1	2	2	1	1	2	1	2	3	4	3	5	1	2	3	1	3	1	2	1	2	1	4	1	9	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	8	55	144	59	2	2	3	49	 	1	88	88	11	11	8	45	1	2	611	17	12	2	4	1	3	2	31	14	9	10	2	268.468872070313	1	88	88	3	1	1	1	1	1	1	0	6	 	1	0	1	0	0	0	0	1	1	0	1	0	0	5	0	88	88	1	2	1	1	1	1	0	1	2	3	88	88	88	88	88	88	88	88	0	0	0	0	0	0	0	0	88	88	88	88	88	88	88	88	2	4	6	1	2	88	7	1	88	2	1	88	4	88	88	88	88	88	1	1	1	1	1	1	1	1	1	2	2	2	4	3	1	2	4	88	88	88	88	88	88	88	88	88	88	88	88	88	3	2	2	1	3	1	4	3	2	4	2	88	88	4	3	0	88	88	88	4	3	2	45	53	3	77	88	88	77
R28YRS	ET101023	12/25/2006	1	1	0	4	5	20	1	0	88	88	88	0	88	88	88	88	88	88	6	9	88	88	16	88	88	88	88	88	88	-88	88	88	88	88	88	88	9	0	2	0	0	5	1	7	0	88	88	88	88	88	88	1	0	0	88	88	88	61	204	9	10	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	4	1	2	3	4	3	2	1	4	2	3	1	0	2	4	3	1	1	2	2	3	1	4	3	4	3	2	4	1	2	4	1	4	3	3	4	3	3	5	3	2	4	3	4	3	3	4	1	2	1	3	2	4	3	3	3	1	1	4	2	2	2	4	3	2	2	4	3	2	2	1	2	3	3	1	3	3	4	3	2	1	4	4	3	4	2	2	3	3	3	4	4	3	2	3	1	2	2	1	3	1	1	4	4	2	1	1	2	4	1	2	4	4	2	3	4	4	4	2	2	1	1	2	3	2	4	2	4	1	5	1	2	3	4	4	3	2	1	2	3	1	2	4	4	2	3	1	1	4	4	1	4	2	3	2	1	9	50	204	38	2	2	3	110	 	1	88	88	11	11	10	0	4	2	3119	45	8	4	2	4	1	4	7	60	10	20	4	300.853881835938	1	88	88	3	0	1	1	1	0	1	0	4	 	1	1	1	0	0	1	0	1	1	0	1	0	0	7	0	88	88	1	1	1	1	1	0	0	1	6	2	1	3	2	88	88	88	88	88	0	0	0	0	0	0	0	0	88	88	88	88	88	88	88	88	2	4	8	12	88	88	11	88	88	2	1	88	11	14	1	88	88	88	1	1	1	1	1	4	1	3	1	2	2	1	3	4	1	1	4	88	88	88	4	4	2	1	4	2	4	88	88	88	4	3	2	1	4	1	4	2	2	4	1	4	2	2	1	0	88	88	88	11	4	3	54	70	3	1	88	88	1
R28YRS	ET101024	12/17/2006	1	1	0	4	4	5	1	0	88	88	88	0	88	88	88	88	88	88	5	1	6	88	1	10	88	88	88	88	88	-88	88	88	88	88	88	88	8	1	4	0	0	6	2	3	0	88	88	88	88	88	88	1	0	0	88	88	88	13	132	5	7	88	88	88	88	88	88	88	88	88	88	88	88	88	2	1	3	1	3	2	1	4	3	4	3	4	1	1	3	2	3	2	2	3	2	2	1	4	3	3	2	4	3	2	2	2	2	3	2	1	4	1	7	4	4	1	4	1	3	2	4	4	3	3	4	7	4	1	2	3	3	3	2	1	3	1	2	3	5	2	1	3	4	1	1	2	3	2	4	3	1	5	2	4	1	2	3	1	2	2	3	2	3	1	2	1	1	4	3	4	2	3	4	3	1	1	3	5	4	4	2	3	1	1	4	2	4	2	4	3	3	3	4	3	3	4	1	3	2	3	2	3	3	8	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	5	43	132	46	2	2	3	50	 	1	88	88	11	11	11	45	2	2	419	44	8	2	4	3	1	2	9	60	11	53	3	285.906951904297	1	88	88	1	0	1	0	1	1	1	1	5	 	1	1	1	1	0	0	0	1	1	0	1	0	0	7	0	88	88	1	1	1	1	1	1	0	1	4	3	1	1	2	88	88	88	88	88	0	0	0	0	0	0	0	0	88	88	88	88	88	88	88	88	2	7	2	11	16	17	5	7	14	2	1	88	4	12	1	88	88	88	2	2	3	3	1	2	2	1	1	1	1	2	3	3	2	1	4	88	88	88	3	4	1	1	4	3	4	88	88	88	2	2	3	1	1	1	4	2	2	4	2	2	2	2	4	0	88	88	88	37	3	4	5	18	4	1	88	88	1
R28YRS	ET101025	12/18/2006	1	1	0	4	5	25	1	0	88	88	88	0	88	88	88	88	88	88	3	1	3	88	29	88	88	88	88	88	88	-88	88	88	88	88	88	88	9	0	2	0	0	5	3	5	0	88	88	88	88	88	88	3	0	0	88	88	88	73	204	8	15	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	2	4	3	1	1	3	2	1	2	4	3	4	0	1	4	1	2	4	1	4	2	3	2	3	4	4	3	2	4	3	4	4	3	4	1	2	1	3	2	4	2	3	3	1	1	4	2	2	2	4	3	1	2	4	3	2	3	1	2	3	4	1	1	3	2	2	2	1	4	4	4	4	3	2	3	2	3	4	4	3	2	3	1	3	4	1	3	2	1	4	1	2	2	4	1	4	1	2	1	4	2	3	3	2	4	2	1	1	4	4	3	2	1	3	4	1	2	4	2	1	4	3	3	2	4	2	3	1	2	3	4	2	3	1	1	4	3	1	4	1	3	2	1	9	0	204	22	1	1	3	118	367.545623779297	1	88	88	2	2	9	20	4	3	419	45	8	2	2	1	1	4	7	26	9	55	7	326.094543457031	1	88	88	1	0	1	0	1	1	1	0	4	 	1	1	1	0	0	0	0	1	1	0	1	0	0	6	0	88	88	1	6	1	1	1	1	1	1	4	1	1	3	3	88	88	88	88	88	0	0	0	1	0	0	0	0	88	88	88	3	88	88	88	88	2	5	6	15	88	88	8	88	88	2	1	88	11	14	1	88	88	88	2	2	1	3	1	4	3	4	4	2	1	1	4	4	1	2	4	88	88	88	4	4	3	1	4	1	4	88	88	88	3	2	2	1	1	1	1	1	1	88	2	88	88	88	4	0	88	88	88	11	3	4	5	17	4	1	88	88	0
R28YRS	ET101027	12/24/2006	1	1	0	4	7	10	1	0	88	88	88	0	88	88	88	88	88	88	-77	5	10	11	16	7	24	88	88	88	88	-88	88	88	88	88	88	88	8	1	4	0	0	5	2	4	0	88	88	88	88	88	88	3	0	0	88	88	88	109	180	4	0	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	4	4	3	3	1	1	4	2	1	2	4	3	1	2	4	4	3	3	1	2	1	1	1	3	3	4	2	2	3	4	1	1	3	2	2	1	3	3	6	4	3	2	3	1	2	4	1	4	3	1	4	3	2	2	4	2	1	1	3	1	3	2	4	3	6	3	2	2	1	3	2	3	3	2	2	4	2	8	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	4	30	180	28	1	1	3	90	315.556549072266	1	88	88	2	2	4	35	4	3	419	45	8	4	2	1	1	4	7	81	5	0	6	304.540954589844	1	88	88	1	0	1	1	1	1	1	0	5	 	1	0	1	1	0	1	0	1	1	0	0	0	0	6	0	88	88	1	1	1	0	1	1	1	0	4	2	2	2	2	88	88	88	88	88	0	1	1	0	0	0	0	0	88	1	1	88	88	88	88	88	2	4	6	12	8	15	16	11	14	2	1	88	11	14	1	88	88	88	4	1	2	1	2	1	3	3	1	2	4	4	4	4	2	2	3	88	88	88	4	4	1	1	4	1	4	88	88	88	4	2	2	1	4	1	2	4	4	4	1	4	1	4	4	0	88	88	88	11	3	3	88	88	4	1	88	88	0
R28YRS	ET101028	12/23/2006	1	1	0	4	7	30	1	0	88	88	88	0	88	88	88	88	88	88	2	5	6	9	29	88	88	88	88	88	88	-88	88	88	88	88	88	88	9	0	3	0	0	6	2	4	0	88	88	88	88	88	88	3	0	0	88	88	88	1	132	9	30	4	3	1	1	3	1	2	3	4	2	2	3	1	2	1	3	1	3	1	1	2	3	4	4	1	4	1	4	1	4	1	4	3	2	2	2	4	3	4	1	4	3	4	1	2	2	2	2	2	3	1	7	3	1	1	2	1	2	1	2	2	4	3	4	3	4	1	2	3	1	3	1	1	4	2	3	3	3	2	4	3	2	1	4	2	3	3	4	2	4	5	2	4	1	2	2	1	2	3	3	2	4	1	5	2	1	4	2	4	4	3	4	1	2	2	3	4	4	4	2	3	3	1	4	2	3	2	4	4	5	2	3	4	1	1	1	2	4	3	2	1	3	8	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	10	5	132	49	1	1	3	54	247.744720458984	1	88	88	2	2	10	30	3	3	409	45	8	4	2	4	1	2	4	46	10	45	3	257.071716308594	1	88	88	3	0	1	0	1	0	1	0	3	 	1	0	1	0	0	0	0	1	0	0	1	0	0	4	0	88	88	1	1	1	1	0	1	1	0	3	2	2	3	2	88	88	88	88	88	0	0	0	0	0	0	0	0	88	88	88	88	88	88	88	88	2	5	9	2	7	14	1	5	14	2	1	88	11	14	1	88	88	88	1	1	1	1	1	2	1	3	1	2	1	1	4	4	1	1	4	88	88	88	2	4	1	1	4	1	4	88	88	88	4	1	1	1	4	1	4	4	1	4	1	88	88	4	4	0	88	88	88	11	3	3	88	88	3	1	88	88	1
R28YRS	ET101029	12/13/2006	1	1	0	4	2	-77	1	0	88	88	88	1	16	88	88	77	88	88	10	9	6	88	29	23	88	88	88	88	88	-88	88	88	88	88	88	88	9	1	2	0	0	6	0	6	0	88	88	88	88	88	88	1	0	0	88	88	88	13	120	9	20	88	88	88	88	88	88	88	88	88	88	88	88	88	2	1	3	1	3	2	1	4	3	4	1	4	1	1	3	4	2	1	2	2	2	2	2	1	2	5	1	4	2	4	2	2	1	1	1	1	3	1	8	1	1	1	1	4	1	1	1	1	3	1	1	7	4	1	2	3	1	1	1	2	1	1	3	1	6	2	1	1	1	1	3	2	1	1	4	1	4	4	2	2	3	1	4	1	1	1	2	1	1	1	9	4	2	4	2	4	2	3	4	1	1	1	2	5	4	2	2	3	3	1	1	1	1	2	4	1	5	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	10	6	96	40	1	1	3	31	195.077529907227	0	3	1	2	2	10	10	1	1	-77	-77	-77	77	77	77	77	77	-77	-77	10	20	0	178.04182434082	0	3	88	3	0	1	0	1	0	1	0	3	 	1	0	0	0	0	1	0	1	1	0	1	0	0	5	88	0	0	1	2	0	1	1	0	1	0	1	2	2	77	77	88	88	88	88	88	0	0	0	0	0	0	0	0	88	88	88	88	88	88	88	88	2	3	5	2	12	1	16	20	11	2	1	88	77	77	77	88	88	88	77	77	77	77	77	77	77	77	2	4	2	3	1	1	3	2	4	88	88	88	3	3	3	2	3	4	4	88	88	88	4	4	3	2	77	2	3	1	1	2	3	77	77	77	3	0	88	88	88	13	5	5	88	88	5	1	88	88	77
R28YRS	ET101030	12/6/2006	1	1	0	4	5	20	1	0	88	88	88	0	88	88	88	88	88	88	1	9	7	6	29	88	88	88	88	88	88	-88	88	88	88	88	88	88	8	3	3	0	0	5	2	3	0	88	88	88	88	88	88	1	0	0	88	88	88	13	156	9	56	88	88	88	88	88	88	88	88	88	88	88	88	88	2	1	3	1	3	2	1	4	3	4	2	4	0	1	3	4	4	4	2	3	2	2	3	2	2	4	2	4	3	4	2	4	3	2	4	2	4	1	4	2	1	2	3	4	3	1	3	2	4	3	4	6	4	1	2	3	1	3	4	1	3	2	3	1	3	2	4	3	4	1	3	2	3	1	4	2	1	5	2	4	1	2	2	1	4	1	3	2	4	4	5	3	2	4	3	4	4	3	4	2	2	4	3	4	4	4	2	3	3	1	4	2	1	2	4	4	4	2	4	3	2	2	1	2	1	3	1	2	3	3	2	1	1	4	1	1	4	3	2	1	2	3	4	2	1	2	3	2	2	1	2	3	3	1	4	8	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	10	47	156	50	2	2	3	67	 	1	88	88	11	11	9	8	2	2	3119	13	8	2	2	3	2	1	7	30	9	30	4	300.853881835938	1	88	88	1	0	1	0	1	1	1	0	4	 	1	1	1	0	0	0	0	1	0	1	1	0	0	6	88	0	0	1	2	0	1	1	1	1	1	5	2	1	3	2	88	88	88	88	88	0	0	0	0	0	0	0	0	88	88	88	88	88	88	88	88	2	2	3	15	8	2	8	1	19	2	1	88	13	12	1	88	88	88	2	2	1	1	1	1	1	2	1	2	1	4	1	1	1	2	4	88	88	88	3	2	1	1	4	2	2	13	88	88	4	3	2	1	2	2	3	1	2	88	2	2	4	88	4	0	88	88	88	13	4	5	22	9	4	1	88	88	1
R28YRS	ET101031	12/8/2006	1	1	0	4	4	20	1	0	88	88	88	0	88	88	88	88	88	88	5	9	5	88	29	88	88	88	88	88	88	-88	88	88	88	88	88	88	9	4.5	2.5	0	0	5	1.5	1.5	0	88	88	88	88	88	88	1	0	0	88	88	88	25	204	7	25	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	1	3	4	4	1	2	3	2	2	3	4	3	1	77	4	3	4	1	77	3	1	4	2	3	1	5	2	1	1	1	1	2	1	4	4	3	3	2	5	4	1	2	3	4	3	2	1	77	1	3	1	2	2	4	3	1	2	4	2	3	1	2	4	4	6	2	4	3	2	4	1	4	2	3	2	77	1	4	4	1	4	3	4	3	3	4	2	77	1	3	5	4	1	2	2	3	4	4	2	3	2	4	2	7	2	3	4	3	2	1	2	1	1	1	4	3	5	4	2	2	4	4	3	2	3	2	1	2	3	7	4	3	2	3	3	3	1	1	4	4	1	4	4	2	4	2	3	4	4	3	1	4	2	3	3	4	4	2	1	4	77	2	3	2	2	3	4	1	3	4	2	3	4	77	1	2	2	2	3	1	3	5	4	2	3	1	1	4	3	1	4	1	3	2	1	8	20	204	64	2	2	3	94	 	1	88	88	11	11	9	15	4	2	-77	45	8	4	1	2	2	79	10	20	9	50	3	285.906951904297	1	88	88	1	0	1	0	1	1	1	0	4	 	1	1	1	0	0	0	0	1	1	0	1	0	0	6	0	88	88	1	1	1	0	1	0	0	1	3	1	1	3	3	88	88	88	88	88	0	0	0	0	0	0	0	0	88	88	88	88	88	88	88	88	2	9	8	88	88	88	8	88	88	2	1	88	25	12	1	88	88	88	2	2	1	1	1	4	1	77	1	1	77	1	2	4	1	4	4	88	88	88	2	3	1	1	4	3	4	88	88	88	4	1	77	1	2	1	4	3	3	4	2	88	88	2	4	0	88	88	88	11	2	2	88	88	4	1	88	88	1
R28YRS	ET101032	12/13/2006	1	1	1	4	4	15	1	0	88	88	88	0	88	88	88	88	88	88	3	1	11	10	22	24	7	88	88	88	88	-88	88	88	88	88	88	88	9	1	2	3	0	6	1	2	0	88	88	88	88	88	88	3	0	0	88	88	88	61	204	10	5	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	4	1	2	3	4	2	2	1	4	2	3	1	1	2	4	1	2	1	3	3	3	1	4	3	4	5	2	2	1	1	4	1	4	3	3	2	2	1	5	2	2	3	3	4	4	3	4	1	2	1	3	2	4	4	3	3	1	1	4	4	2	2	4	4	4	2	4	3	2	1	1	2	3	4	1	4	3	2	4	2	1	4	1	2	4	3	2	3	2	3	3	2	1	2	3	1	2	1	1	4	4	1	4	6	2	4	4	3	4	1	1	2	4	2	3	3	3	4	2	1	3	2	2	3	3	1	3	4	1	2	4	4	3	4	3	3	2	3	2	3	1	2	3	1	1	3	1	2	4	3	1	3	2	3	2	4	10	15	204	40	1	1	3	106	343.133361816406	1	88	88	2	2	10	20	4	2	419	47	8	2	2	4	4	3	7	273	8	50	4	272.723724365234	1	88	88	1	0	1	0	1	0	1	0	3	 	1	1	1	0	0	0	0	1	0	1	1	0	0	6	88	0	0	1	1	1	1	1	1	0	1	3	2	2	3	2	88	88	88	88	88	0	1	0	0	0	0	0	0	88	2	88	88	88	88	88	88	2	4	6	4	11	12	16	7	5	2	1	88	11	14	1	88	88	88	2	2	2	1	1	2	2	1	2	2	1	4	2	2	1	3	3	88	88	88	3	3	3	1	3	3	3	88	88	88	3	1	2	1	2	1	3	2	3	4	1	4	4	4	4	0	88	88	88	11	4	3	58	71	5	0	2	1	0
