CHILDCODE	GRPIDR4	HHMEMR4	GROUPR4	LEADMR4	BENFTR41	BENFTR42	BENFTR43
90081	3	2	31	0	1	12	88
90082	1	1	26	0	5	3	13
90082	2	88	 	 	 	 	 
90082	3	88	 	 	 	 	 
90084	1	1	26	0	5	3	13
90084	2	2	26	0	5	3	13
90084	3	88	 	 	 	 	 
90085	1	8	26	0	5	3	6
90085	2	7	26	0	5	3	88
90085	3	8	11	0	1	3	88
90086	1	1	26	0	5	6	3
90086	2	2	33	0	3	5	12
90086	3	1	11	0	3	12	88
90087	1	1	26	0	5	13	3
90087	2	2	11	0	1	3	5
90087	3	88	 	 	 	 	 
90088	1	2	26	1	5	13	3
90088	2	1	26	0	5	3	13
90088	3	1	6	0	5	3	1
90089	1	1	2	0	2	6	88
90089	2	2	26	0	5	6	88
90089	3	1	26	0	5	6	88
90090	1	4	11	0	1	3	5
90090	2	4	26	0	5	13	88
90090	3	88	 	 	 	 	 
90092	1	2	26	0	5	2	12
90092	2	2	6	1	1	3	4
90092	3	2	2	0	1	12	88
90093	1	3	26	0	5	12	88
90093	2	4	26	0	5	12	88
90093	3	4	11	0	3	4	5
90094	1	1	26	0	5	3	88
90094	2	80	18	0	4	12	13
90094	3	88	 	 	 	 	 
90095	1	80	26	0	5	14	88
90095	2	1	11	0	1	3	88
90095	3	2	33	0	4	13	6
90096	1	1	34	1	13	6	12
90096	2	2	11	0	3	4	88
90096	3	2	31	1	1	13	88
100001	1	1	26	0	13	5	88
100001	2	2	26	1	5	13	88
100001	3	88	 	 	 	 	 
100003	1	2	26	0	5	88	88
100003	2	88	 	 	 	 	 
100003	3	88	 	 	 	 	 
100004	1	 	 	 	 	 	 
100004	2	 	 	 	 	 	 
100004	3	 	 	 	 	 	 
100005	1	0	26	1	5	88	88
100005	2	2	26	0	5	2	88
100005	3	1	31	0	3	1	88
100006	1	2	26	0	13	5	88
100006	2	3	26	0	5	13	88
100006	3	88	 	 	 	 	 
100007	1	1	26	0	5	13	88
100007	2	2	26	0	5	13	88
100007	3	88	 	 	 	 	 
100008	1	1	26	0	5	2	88
100008	2	2	18	0	14	6	88
100008	3	1	35	0	2	6	88
100009	1	2	26	0	5	88	88
100009	2	0	18	0	14	88	88
100009	3	2	31	0	3	1	88
100010	1	1	26	1	5	6	14
100010	2	2	18	0	14	88	88
100010	3	1	31	1	3	1	7
100011	1	2	26	1	5	13	88
100011	2	1	26	0	5	13	88
100011	3	2	18	0	14	13	88
100012	1	1	26	1	5	6	88
100012	2	1	18	0	14	12	88
100012	3	8	26	0	5	2	88
100013	1	1	26	0	5	13	88
100013	2	2	26	1	5	13	88
100013	3	2	18	0	14	13	88
100014	1	6	26	0	5	13	88
100014	2	11	26	0	5	13	88
100014	3	88	 	 	 	 	 
100015	1	2	35	0	4	12	11
100015	2	1	26	1	5	2	12
100015	3	2	18	1	12	14	5
100016	1	1	26	0	5	13	88
100016	2	1	26	0	5	13	88
100016	3	1	26	0	5	13	88
100017	1	1	26	0	5	88	88
100017	2	2	26	0	5	88	88
100017	3	88	 	 	 	 	 
100018	1	1	26	0	5	13	88
100018	2	2	26	0	5	13	88
100018	3	88	 	 	 	 	 
100019	1	2	26	1	5	6	88
100019	2	0	18	0	14	88	88
100019	3	2	31	1	1	3	88
100020	1	1	26	0	5	13	88
100020	2	2	26	0	5	13	88
100020	3	88	 	 	 	 	 
100021	1	1	26	1	5	6	88
100021	2	2	18	0	14	4	88
100021	3	2	31	1	3	1	88
100022	1	2	31	0	3	1	88
100022	2	88	 	 	 	 	 
100022	3	88	 	 	 	 	 
100023	1	80	26	1	5	88	88
100023	2	1	11	1	3	4	1
100023	3	80	14	1	1	6	88
100024	1	2	26	0	5	13	88
100024	2	88	 	 	 	 	 
100024	3	88	 	 	 	 	 
100025	1	1	26	0	5	2	12
100025	2	2	29	0	4	88	88
100025	3	1	31	0	3	1	88
100026	1	2	26	0	5	13	88
100026	2	2	26	0	5	13	88
100026	3	2	26	0	5	13	88
100027	1	1	26	0	5	13	88
100027	2	2	26	0	5	13	88
100027	3	2	26	0	5	13	88
100028	1	1	26	0	5	13	88
100028	2	2	26	0	5	13	88
100028	3	2	18	0	14	13	88
100029	1	2	26	0	5	2	88
100029	2	2	31	0	3	1	88
100029	3	88	 	 	 	 	 
100030	1	80	26	0	5	1	88
100030	2	8	11	0	3	1	88
100030	3	88	 	 	 	 	 
100031	1	2	26	0	5	11	88
100031	2	2	18	0	14	88	88
100031	3	88	 	 	 	 	 
100032	1	2	26	0	3	13	88
100032	2	2	18	0	14	13	88
100032	3	88	 	 	 	 	 
100033	1	4	26	0	5	13	88
100033	2	1	26	0	5	13	88
100033	3	1	18	0	14	13	88
100034	1	1	26	1	5	13	88
100034	2	2	26	1	13	5	88
100034	3	80	18	1	14	13	88
100035	1	6	18	0	14	13	88
100035	2	6	26	0	5	13	88
100035	3	7	26	1	3	13	88
100036	1	1	26	1	11	5	88
100036	2	2	26	1	11	5	88
100036	3	88	 	 	 	 	 
100037	1	2	26	0	5	13	88
100037	2	3	26	0	13	5	88
100037	3	3	18	0	14	13	88
100038	1	1	26	0	5	88	88
100038	2	2	26	0	2	5	88
100038	3	88	 	 	 	 	 
100039	1	2	26	0	5	88	88
100039	2	3	26	1	5	3	88
100039	3	15	37	0	4	88	88
100040	1	2	26	0	5	88	88
100040	2	88	 	 	 	 	 
100040	3	88	 	 	 	 	 
100041	1	2	26	1	5	2	88
100041	2	7	18	0	14	6	88
100041	3	3	26	1	5	2	88
100042	1	2	26	0	5	13	88
100042	2	2	18	0	14	13	88
100042	3	88	 	 	 	 	 
100043	1	2	26	0	5	13	88
100043	2	3	18	0	14	13	88
100043	3	88	 	 	 	 	 
100044	1	1	26	0	5	2	88
100044	2	2	18	0	14	12	88
100044	3	2	31	1	3	1	88
100046	1	2	26	0	5	88	88
100046	2	2	18	0	14	5	88
100046	3	88	 	 	 	 	 
100047	1	1	26	0	5	13	88
100047	2	1	18	0	14	13	88
100047	3	88	 	 	 	 	 
100048	1	1	26	0	5	3	88
100048	2	2	26	0	5	88	88
100048	3	88	 	 	 	 	 
100049	1	3	26	0	13	5	14
100049	2	88	 	 	 	 	 
100049	3	88	 	 	 	 	 
100050	1	3	26	0	13	6	88
100050	2	4	26	0	14	13	88
100050	3	88	 	 	 	 	 
100051	1	2	26	1	13	5	6
100051	2	2	18	0	13	7	4
100051	3	88	 	 	 	 	 
100052	1	1	26	1	13	7	5
100052	2	2	26	0	6	5	13
100052	3	2	29	0	4	3	6
100053	1	4	26	1	5	3	2
100053	2	15	37	1	4	7	88
100053	3	0	37	1	4	7	88
100054	1	1	26	1	13	5	88
100054	2	1	29	1	2	5	6
100054	3	2	26	0	13	5	3
100055	1	1	26	1	3	5	13
100055	2	2	26	1	5	13	3
100055	3	88	 	 	 	 	 
100056	1	2	26	1	5	2	13
100056	2	8	26	0	2	5	88
100056	3	2	4	0	5	2	88
100057	1	1	26	1	5	2	13
100057	2	88	 	 	 	 	 
100057	3	88	 	 	 	 	 
100058	1	2	26	0	3	5	88
100058	2	88	 	 	 	 	 
100058	3	88	 	 	 	 	 
100059	1	2	26	1	5	2	88
100059	2	88	 	 	 	 	 
100059	3	88	 	 	 	 	 
100060	1	1	26	1	5	13	14
100060	2	2	26	0	13	5	2
100060	3	88	 	 	 	 	 
100061	1	1	15	1	5	13	88
100061	2	2	26	1	5	2	88
100061	3	88	 	 	 	 	 
100062	1	1	26	0	5	3	2
100062	2	2	18	1	14	5	2
100062	3	1	18	0	5	7	14
100063	1	 	 	 	 	 	 
100063	2	 	 	 	 	 	 
100063	3	 	 	 	 	 	 
100064	1	2	26	1	13	6	5
100064	2	1	26	1	13	5	7
100064	3	88	 	 	 	 	 
100065	1	1	26	0	5	13	88
100065	2	2	26	0	5	13	88
100065	3	88	 	 	 	 	 
100066	1	1	26	0	5	2	13
100066	2	1	30	1	2	12	10
100066	3	1	15	0	1	5	12
100067	1	2	26	0	5	3	88
100067	2	88	 	 	 	 	 
100067	3	88	 	 	 	 	 
100068	1	1	26	1	5	12	13
100068	2	1	18	1	14	5	88
100068	3	88	 	 	 	 	 
100069	1	2	26	0	5	12	88
100069	2	2	18	1	14	12	88
100069	3	1	26	0	5	2	13
100070	1	3	26	1	5	6	2
100070	2	3	31	0	3	1	88
100070	3	3	23	1	12	4	88
100071	1	2	26	1	13	4	5
100071	2	1	26	0	13	5	6
100071	3	88	 	 	 	 	 
100072	1	2	26	1	5	13	2
100072	2	2	11	1	3	4	5
100072	3	1	15	1	1	2	5
100073	1	1	26	0	13	14	5
100073	2	2	26	0	6	13	14
100073	3	88	 	 	 	 	 
100074	1	4	26	0	6	13	88
100074	2	2	26	0	13	3	5
100074	3	88	 	 	 	 	 
100075	1	2	33	1	4	2	88
100075	2	2	26	1	5	13	88
100075	3	2	35	1	5	12	13
100076	1	2	26	0	13	5	4
100076	2	88	 	 	 	 	 
100076	3	88	 	 	 	 	 
100077	1	4	26	0	5	88	88
100077	2	4	31	0	3	1	88
100077	3	3	35	0	4	88	88
100078	1	3	35	0	4	77	88
100078	2	3	26	0	13	5	88
100078	3	88	 	 	 	 	 
100079	1	2	26	1	5	2	12
100079	2	4	16	1	4	7	12
100079	3	88	 	 	 	 	 
100080	1	2	33	1	4	12	88
100080	2	2	26	1	5	3	88
100080	3	88	 	 	 	 	 
100081	1	2	26	0	13	4	5
100081	2	1	26	0	13	6	88
100081	3	88	 	 	 	 	 
100082	1	2	26	1	13	5	6
100082	2	2	31	1	1	2	10
100082	3	1	26	0	6	13	88
100083	1	2	26	1	5	2	88
100083	2	1	26	1	5	2	88
100083	3	2	18	1	14	12	88
100084	1	2	26	1	5	3	12
100084	2	2	25	1	1	4	2
100084	3	88	 	 	 	 	 
100085	1	16	26	0	13	5	88
100085	2	1	26	0	5	13	88
100085	3	88	 	 	 	 	 
100086	1	7	26	0	13	5	88
100086	2	88	 	 	 	 	 
100086	3	88	 	 	 	 	 
100087	1	 	 	 	 	 	 
100087	2	 	 	 	 	 	 
100087	3	 	 	 	 	 	 
100088	1	5	27	0	13	6	5
100088	2	88	 	 	 	 	 
100088	3	88	 	 	 	 	 
100089	1	2	26	0	13	5	6
100089	2	1	26	0	5	7	9
100089	3	4	18	0	14	4	88
100090	1	1	26	1	13	5	14
100090	2	2	26	1	13	7	14
100090	3	88	 	 	 	 	 
100091	1	1	26	0	6	5	4
100091	2	88	 	 	 	 	 
100091	3	88	 	 	 	 	 
100092	1	3	26	1	13	5	7
100092	2	6	26	0	2	5	13
100092	3	88	 	 	 	 	 
100093	1	1	26	0	13	2	6
100093	2	2	26	0	5	13	6
100093	3	88	 	 	 	 	 
100094	1	2	26	0	5	13	3
100094	2	2	18	1	4	13	12
100094	3	88	 	 	 	 	 
100095	1	1	26	0	13	5	6
100095	2	2	26	0	13	5	2
100095	3	88	 	 	 	 	 
100096	1	2	18	0	14	13	88
100096	2	88	 	 	 	 	 
100096	3	88	 	 	 	 	 
100097	1	1	35	1	6	14	5
100097	2	1	26	0	13	5	6
100097	3	2	26	0	13	5	2
100098	1	3	26	0	13	6	5
100098	2	1	26	0	5	7	13
100098	3	88	 	 	 	 	 
100099	1	16	26	0	13	7	5
100099	2	2	26	0	13	7	5
100099	3	88	 	 	 	 	 
100100	1	1	26	1	13	5	6
100100	2	2	11	0	1	3	2
100100	3	2	26	1	13	5	6
110001	1	 	 	 	 	 	 
110001	2	 	 	 	 	 	 
110001	3	 	 	 	 	 	 
110002	1	1	26	0	5	13	88
110002	2	88	 	 	 	 	 
110002	3	88	 	 	 	 	 
110003	1	1	26	1	5	3	88
110003	2	1	18	0	14	4	88
110003	3	2	26	0	5	2	3
110004	1	1	26	0	5	2	12
110004	2	2	26	0	5	4	12
110004	3	88	 	 	 	 	 
110005	1	2	26	1	5	2	88
110005	2	2	18	0	14	88	88
110005	3	2	31	0	3	1	88
110006	1	80	26	1	5	3	2
110006	2	2	23	1	6	1	12
110006	3	1	35	0	6	4	88
110007	1	1	26	0	5	2	88
110007	2	88	 	 	 	 	 
110007	3	88	 	 	 	 	 
110008	1	7	26	0	5	12	88
110008	2	88	 	 	 	 	 
110008	3	88	 	 	 	 	 
110009	1	1	2	1	6	2	10
110009	2	1	26	0	5	3	88
110009	3	1	11	1	3	6	1
110010	1	2	26	0	5	12	88
110010	2	88	 	 	 	 	 
110010	3	88	 	 	 	 	 
110011	1	1	26	0	5	12	4
110011	2	1	18	0	14	12	88
110011	3	1	35	0	4	13	88
110012	1	1	26	0	6	5	2
110012	2	2	11	1	3	88	88
110012	3	88	 	 	 	 	 
110013	1	2	26	0	5	12	88
110013	2	1	26	0	5	12	88
110013	3	88	 	 	 	 	 
110014	1	1	26	0	5	3	6
110014	2	1	31	1	3	1	88
110014	3	2	26	1	5	6	3
110015	1	80	26	1	5	2	88
110015	2	88	 	 	 	 	 
110015	3	88	 	 	 	 	 
110016	1	2	26	0	3	5	12
110016	2	1	26	0	5	3	12
110016	3	1	2	1	2	4	10
110017	1	1	26	0	5	2	88
110017	2	2	26	0	5	88	88
110017	3	1	2	0	2	6	4
110019	1	2	26	0	5	4	12
110019	2	1	26	0	5	12	88
110019	3	88	 	 	 	 	 
110020	1	1	26	0	5	88	88
110020	2	1	35	0	6	88	88
110020	3	2	31	0	3	1	88
110021	1	10	26	0	5	3	88
110021	2	10	18	0	14	7	12
110021	3	88	 	 	 	 	 
110022	1	1	26	1	5	13	3
110022	2	1	26	1	5	13	3
110022	3	2	26	1	5	3	13
110023	1	80	26	1	5	3	88
110023	2	2	18	0	14	88	88
110023	3	88	 	 	 	 	 
110024	1	3	26	0	5	12	88
110024	2	2	26	0	5	2	4
110024	3	88	 	 	 	 	 
110025	1	2	26	1	3	5	12
110025	2	1	26	1	5	2	88
110025	3	2	18	0	14	12	88
110026	1	2	26	0	5	88	88
110026	2	2	18	0	14	88	88
110026	3	88	 	 	 	 	 
110027	1	80	26	1	5	12	88
110027	2	80	18	1	14	12	5
110027	3	88	 	 	 	 	 
110028	1	7	26	1	5	3	88
110028	2	8	18	0	14	88	88
110028	3	7	5	1	2	4	6
110029	1	1	26	0	5	12	88
110029	2	2	26	1	3	5	12
110029	3	88	 	 	 	 	 
110030	1	2	26	0	5	88	88
110030	2	3	26	0	5	2	88
110030	3	88	 	 	 	 	 
110031	1	2	26	0	5	4	2
110031	2	1	26	0	5	88	88
110031	3	1	18	0	14	12	88
110032	1	3	26	0	5	12	2
110032	2	3	18	0	14	12	88
110032	3	88	 	 	 	 	 
110033	1	1	22	1	3	5	1
110033	2	1	26	0	5	3	13
110033	3	2	26	0	3	5	2
110034	1	80	26	0	5	2	88
110034	2	1	2	0	2	4	88
110034	3	88	 	 	 	 	 
110035	1	1	26	0	5	88	88
110035	2	2	26	0	5	88	88
110035	3	4	37	0	12	7	4
110036	1	4	2	0	4	2	12
110036	2	4	26	0	5	3	12
110036	3	5	26	0	5	3	12
110037	1	 	 	 	 	 	 
110037	2	 	 	 	 	 	 
110037	3	 	 	 	 	 	 
110038	1	0	26	0	2	5	3
110038	2	1	22	1	1	3	88
110038	3	1	26	0	5	3	2
110039	1	1	26	0	5	13	3
110039	2	1	26	0	3	5	13
110039	3	2	26	1	3	5	13
110040	1	8	26	0	12	5	88
110040	2	88	 	 	 	 	 
110040	3	88	 	 	 	 	 
110041	1	2	26	0	5	2	88
110041	2	3	31	1	1	3	88
110041	3	0	18	0	14	13	88
110042	1	1	2	0	2	3	4
110042	2	1	26	1	5	88	88
110042	3	2	31	0	3	1	88
110043	1	1	26	0	6	5	13
110043	2	2	26	0	13	6	14
110043	3	88	 	 	 	 	 
110045	1	2	26	0	13	5	6
110045	2	1	26	0	5	13	6
110045	3	88	 	 	 	 	 
110046	1	2	26	0	13	5	88
110046	2	2	26	0	13	5	88
110046	3	88	 	 	 	 	 
110047	1	1	26	0	6	5	13
110047	2	2	26	0	13	5	14
110047	3	88	 	 	 	 	 
110048	1	1	26	1	5	13	88
110048	2	1	26	0	3	5	13
110048	3	2	26	0	13	5	3
110049	1	2	26	0	13	6	5
110049	2	88	 	 	 	 	 
110049	3	88	 	 	 	 	 
110050	1	2	26	0	13	5	88
110050	2	88	 	 	 	 	 
110050	3	88	 	 	 	 	 
110051	1	17	26	1	13	5	6
110051	2	18	26	0	13	6	5
110051	3	88	 	 	 	 	 
110052	1	1	26	0	5	13	3
110052	2	1	26	0	3	5	13
110052	3	2	26	0	5	2	13
110053	1	16	26	0	13	6	5
110053	2	16	18	0	4	6	88
110053	3	88	 	 	 	 	 
110054	1	11	26	1	5	13	88
110054	2	11	25	0	1	5	88
110054	3	88	 	 	 	 	 
110055	1	1	26	0	5	13	88
110055	2	1	26	0	5	13	88
110055	3	2	26	0	5	13	88
110056	1	3	26	1	3	13	5
110056	2	3	26	1	5	13	3
110056	3	2	26	1	3	5	13
110057	1	1	26	0	5	3	13
110057	2	1	26	0	5	3	13
110057	3	16	26	0	5	3	13
110059	1	1	26	1	13	5	88
110059	2	1	26	0	3	5	13
110059	3	2	26	1	3	5	13
110060	1	2	26	0	5	13	3
110060	2	2	26	0	3	5	13
110060	3	2	26	0	5	13	3
110061	1	 	 	 	 	 	 
110061	2	 	 	 	 	 	 
110061	3	 	 	 	 	 	 
110062	1	1	26	0	5	13	88
110062	2	2	26	0	13	5	88
110062	3	88	 	 	 	 	 
110063	1	16	26	1	14	5	13
110063	2	17	26	1	13	5	6
110063	3	88	 	 	 	 	 
110064	1	18	26	0	3	5	13
110064	2	18	26	0	3	5	13
110064	3	19	26	0	3	5	13
110065	1	2	26	1	3	5	13
110065	2	2	26	0	5	3	13
110065	3	1	26	0	3	5	13
110066	1	3	26	0	13	5	6
110066	2	3	26	0	13	5	6
110066	3	88	 	 	 	 	 
110067	1	2	26	0	14	5	13
110067	2	1	26	0	14	5	13
110067	3	88	 	 	 	 	 
110068	1	1	26	1	13	3	5
110068	2	2	26	1	3	5	13
110068	3	2	26	1	5	3	13
110069	1	1	26	1	6	5	13
110069	2	2	26	1	13	6	14
110069	3	88	 	 	 	 	 
110070	1	1	26	0	13	6	5
110070	2	2	26	0	5	13	14
110070	3	88	 	 	 	 	 
110071	1	1	26	1	13	5	6
110071	2	2	26	1	6	5	13
110071	3	88	 	 	 	 	 
110072	1	1	26	1	13	6	5
110072	2	4	26	1	6	5	13
110072	3	88	 	 	 	 	 
110073	1	1	2	0	1	9	88
110073	2	2	26	0	14	13	5
110073	3	1	26	1	13	6	5
110074	1	1	26	0	13	5	88
110074	2	2	26	0	3	5	13
110074	3	1	26	0	13	5	88
110075	1	2	26	0	13	5	6
110075	2	1	26	0	6	5	13
110075	3	88	 	 	 	 	 
110076	1	 	 	 	 	 	 
110076	2	 	 	 	 	 	 
110076	3	 	 	 	 	 	 
110077	1	1	26	0	13	5	6
110077	2	2	26	0	6	5	13
110077	3	88	 	 	 	 	 
110078	1	1	26	0	13	6	5
110078	2	2	26	0	5	6	12
110078	3	7	26	0	13	6	5
110079	1	1	26	0	3	5	13
110079	2	1	26	0	5	3	13
110079	3	2	26	0	3	5	13
110081	1	1	26	0	13	5	6
110081	2	2	26	0	13	5	6
110081	3	2	31	0	2	12	88
110082	1	1	26	0	13	6	5
110082	2	2	26	0	6	5	13
110082	3	88	 	 	 	 	 
110083	1	1	2	0	2	12	88
110083	2	2	26	0	3	5	12
110083	3	1	26	1	5	3	2
110084	1	1	26	0	5	12	4
110084	2	2	26	0	5	4	12
110084	3	88	 	 	 	 	 
110085	1	1	26	0	5	12	4
110085	2	4	26	0	5	4	12
110085	3	88	 	 	 	 	 
110086	1	2	26	0	5	13	3
110086	2	88	 	 	 	 	 
110086	3	88	 	 	 	 	 
110088	1	5	26	1	3	5	13
110088	2	5	23	1	12	6	88
110088	3	5	35	1	6	12	88
110089	1	1	26	0	5	13	88
110089	2	2	26	0	5	13	88
110089	3	88	 	 	 	 	 
110091	1	1	26	0	5	12	88
110091	2	2	26	1	3	5	12
110091	3	88	 	 	 	 	 
110092	1	1	26	0	5	13	88
110092	2	2	26	0	13	5	88
110092	3	1	26	0	5	13	88
110093	1	1	11	1	3	2	1
110093	2	2	26	0	5	12	4
110093	3	1	26	0	5	12	4
110094	1	2	26	1	5	4	88
110094	2	1	26	1	3	5	12
110094	3	88	 	 	 	 	 
110096	1	6	26	0	5	13	3
110096	2	6	26	0	3	5	13
110096	3	5	26	0	3	5	13
110098	1	1	26	1	5	13	3
110098	2	1	26	0	5	3	13
110098	3	7	26	1	13	3	5
110099	1	1	26	0	5	12	88
110099	2	4	26	0	5	12	88
110099	3	88	 	 	 	 	 
110100	1	1	26	1	3	5	12
110100	2	2	26	1	5	12	4
110100	3	1	2	1	4	12	88
120001	1	1	26	0	5	12	88
120001	2	88	 	 	 	 	 
120001	3	88	 	 	 	 	 
120002	1	18	26	0	5	12	88
120002	2	18	31	0	3	5	12
120002	3	88	 	 	 	 	 
120004	1	1	26	0	5	12	88
120004	2	1	2	0	4	5	88
120004	3	88	 	 	 	 	 
120005	1	1	2	0	5	4	88
120005	2	1	26	0	5	12	88
120005	3	2	31	0	3	5	88
120006	1	2	26	0	5	12	88
120006	2	88	 	 	 	 	 
120006	3	88	 	 	 	 	 
120007	1	1	26	1	5	3	88
120007	2	88	 	 	 	 	 
120007	3	88	 	 	 	 	 
120008	1	1	26	0	5	12	88
120008	2	1	2	0	2	10	88
120008	3	88	 	 	 	 	 
120009	1	1	26	0	5	6	88
120009	2	1	35	1	2	4	88
120009	3	88	 	 	 	 	 
120010	1	1	26	1	5	12	88
120010	2	1	35	1	4	13	88
120010	3	88	 	 	 	 	 
120011	1	1	26	0	5	12	88
120011	2	1	35	0	13	12	88
120011	3	88	 	 	 	 	 
120012	1	16	26	0	5	12	79
120012	2	88	 	 	 	 	 
120012	3	88	 	 	 	 	 
120013	1	1	26	0	5	12	88
120013	2	88	 	 	 	 	 
120013	3	88	 	 	 	 	 
120014	1	1	26	0	5	12	88
120014	2	1	35	1	6	13	88
120014	3	88	 	 	 	 	 
120015	1	1	26	1	2	6	88
120015	2	1	18	1	14	12	88
120015	3	1	35	0	12	77	88
120016	1	1	2	0	5	2	88
120016	2	1	26	1	5	3	88
120016	3	88	 	 	 	 	 
120017	1	2	26	0	5	3	88
120017	2	88	 	 	 	 	 
120017	3	88	 	 	 	 	 
120018	1	1	26	0	5	12	88
120018	2	2	26	0	5	12	88
120018	3	88	 	 	 	 	 
120019	1	1	2	0	5	4	88
120019	2	1	26	0	5	12	88
120019	3	88	 	 	 	 	 
120020	1	1	26	0	5	13	88
120020	2	88	 	 	 	 	 
120020	3	88	 	 	 	 	 
120021	1	1	26	1	5	12	88
120021	2	1	35	1	4	12	88
120021	3	88	 	 	 	 	 
120023	1	2	26	0	5	13	88
120023	2	1	26	0	5	13	88
120023	3	1	31	0	1	3	88
120024	1	1	26	0	5	12	88
120024	2	1	35	0	4	12	88
120024	3	88	 	 	 	 	 
120025	1	9	26	0	5	12	88
120025	2	88	 	 	 	 	 
120025	3	88	 	 	 	 	 
120026	1	1	2	0	4	5	88
120026	2	1	26	0	5	12	88
120026	3	88	 	 	 	 	 
120027	1	1	26	0	5	12	88
120027	2	1	35	1	2	3	88
120027	3	88	 	 	 	 	 
120028	1	19	26	0	5	13	88
120028	2	18	26	0	5	13	88
120028	3	19	31	0	1	3	88
120029	1	2	2	0	5	4	88
120029	2	2	26	0	5	4	88
120029	3	88	 	 	 	 	 
120031	1	1	26	0	5	6	88
120031	2	1	35	0	4	13	88
120031	3	88	 	 	 	 	 
120032	1	1	2	0	5	4	88
120032	2	1	26	0	5	12	88
120032	3	88	 	 	 	 	 
120033	1	1	26	0	5	3	88
120033	2	88	 	 	 	 	 
120033	3	88	 	 	 	 	 
120034	1	1	26	0	5	12	88
120034	2	1	35	1	4	13	88
120034	3	88	 	 	 	 	 
120035	1	1	26	1	5	12	88
120035	2	88	 	 	 	 	 
120035	3	88	 	 	 	 	 
120036	1	2	26	0	5	13	88
120036	2	1	26	1	5	12	88
120036	3	88	 	 	 	 	 
120037	1	1	26	0	5	6	88
120037	2	2	11	0	3	10	88
120037	3	88	 	 	 	 	 
120038	1	1	26	0	5	13	88
120038	2	1	35	0	12	13	88
120038	3	88	 	 	 	 	 
120039	1	2	2	0	5	4	88
120039	2	2	26	0	5	12	88
120039	3	88	 	 	 	 	 
120040	1	1	26	0	5	3	88
120040	2	1	35	0	2	12	88
120040	3	88	 	 	 	 	 
120041	1	1	35	1	2	12	4
120041	2	1	26	0	5	12	88
120041	3	88	 	 	 	 	 
120042	1	16	26	0	5	14	88
120042	2	88	 	 	 	 	 
120042	3	88	 	 	 	 	 
120043	1	1	26	0	5	88	79
120043	2	88	 	 	 	 	 
120043	3	88	 	 	 	 	 
120044	1	1	2	0	5	4	88
120044	2	1	26	0	5	12	88
120044	3	2	31	0	5	12	88
120045	1	1	2	0	3	10	88
120045	2	1	26	0	5	12	88
120045	3	88	 	 	 	 	 
120046	1	1	26	1	5	3	88
120046	2	88	 	 	 	 	 
120046	3	88	 	 	 	 	 
120047	1	1	2	0	5	4	88
120047	2	1	26	0	5	12	88
120047	3	88	 	 	 	 	 
120048	1	 	 	 	 	 	 
120048	2	 	 	 	 	 	 
120048	3	 	 	 	 	 	 
120049	1	8	26	0	5	12	88
120049	2	88	 	 	 	 	 
120049	3	88	 	 	 	 	 
120050	1	1	26	1	5	4	88
120050	2	1	35	1	2	4	88
120050	3	88	 	 	 	 	 
120051	1	1	2	0	5	4	88
120051	2	1	26	0	12	5	88
120051	3	88	 	 	 	 	 
120052	1	1	26	0	5	13	88
120052	2	2	33	0	5	3	88
120052	3	2	11	0	3	12	88
120053	1	1	26	0	5	12	88
120053	2	88	 	 	 	 	 
120053	3	88	 	 	 	 	 
120054	1	1	26	0	5	12	88
120054	2	88	 	 	 	 	 
120054	3	88	 	 	 	 	 
120055	1	1	26	0	5	13	88
120055	2	88	 	 	 	 	 
120055	3	88	 	 	 	 	 
120056	1	1	26	0	5	13	88
120056	2	1	35	0	4	12	88
120056	3	2	35	0	4	13	88
120057	1	 	 	 	 	 	 
120057	2	 	 	 	 	 	 
120057	3	 	 	 	 	 	 
120058	1	1	2	0	2	3	88
120058	2	2	11	0	3	4	88
120058	3	1	26	0	5	2	88
120059	1	0	31	1	6	5	88
120059	2	1	35	1	2	4	88
120059	3	88	 	 	 	 	 
120060	1	1	26	0	5	6	88
120060	2	1	34	0	2	12	88
120060	3	88	 	 	 	 	 
120061	1	1	2	1	1	3	88
120061	2	1	26	0	5	12	88
120061	3	5	16	0	12	4	88
120062	1	1	26	0	5	12	88
120062	2	2	11	0	3	10	88
120062	3	2	36	0	5	13	88
120063	1	1	26	0	5	88	79
120063	2	2	11	0	3	13	88
120063	3	88	 	 	 	 	 
120064	1	1	26	1	5	12	88
120064	2	0	35	0	2	4	88
120064	3	2	35	0	2	4	88
120065	1	1	26	0	5	12	88
120065	2	1	35	0	2	14	88
120065	3	88	 	 	 	 	 
120066	1	1	26	0	5	6	88
120066	2	1	35	0	2	3	88
120066	3	88	 	 	 	 	 
120067	1	1	2	0	5	4	88
120067	2	1	26	1	5	12	88
120067	3	88	 	 	 	 	 
120068	1	1	26	0	5	12	88
120068	2	88	 	 	 	 	 
120068	3	88	 	 	 	 	 
120069	1	1	26	0	5	12	88
120069	2	2	11	0	1	2	3
120069	3	88	 	 	 	 	 
120070	1	1	26	1	5	13	88
120070	2	1	2	0	3	4	88
120070	3	88	 	 	 	 	 
120071	1	 	 	 	 	 	 
120071	2	 	 	 	 	 	 
120071	3	 	 	 	 	 	 
120072	1	1	26	0	5	12	88
120072	2	88	 	 	 	 	 
120072	3	88	 	 	 	 	 
120073	1	6	26	0	5	12	88
120073	2	3	33	0	2	12	88
120073	3	88	 	 	 	 	 
