CHILDCODE	PLOTIDR4	PLTUSER4	SZPLTR4	LUPLTR4	PLTDSCR4	PLTTRNR4	PLTCLLR4	PLTCRTR4	SEENCTR4	PLTINCR4	PLTVINR4	PLTSPTR4	CRPRN1R4	CRPRN2R4	CRPDR1R4	CRPDR2R4	PLTIRRR4	PLTPRIR4
180085	7	13	600	17	1	1	0	0	 	1	200	0	 	 	 	 	 	 
180086	1	1	400	17	1	0	0	1	N	 	 	 	 	 	 	 	 	 
180086	2	5	.25	4	1	0	0	0	 	 	 	 	75	88	88	88	0	 
180086	3	7	.200000002980232	4	1	0	0	1	N	 	 	0	 	 	 	 	 	 
180087	1	1	300	17	1	1	1	1	N	 	 	 	 	 	 	 	 	 
180087	2	7	100	17	1	1	1	1	N	 	 	0	 	 	 	 	 	 
180087	3	6	22	17	1	1	1	1	N	1	400	0	 	 	 	 	 	 
180087	4	5	.75	4	1	1	1	1	N	 	 	 	75	88	88	88	0	 
180087	5	5	.25	4	1	1	1	1	N	 	 	 	130	88	88	88	0	 
180087	6	11	1	4	1	1	1	1	N	0	 	0	 	 	 	 	 	 
180088	1	1	200	17	1	1	1	0	 	 	 	 	 	 	 	 	 	 
180088	2	7	100	17	1	1	1	0	 	 	 	0	 	 	 	 	 	 
180088	3	6	1	4	1	0	1	0	 	0	 	0	 	 	 	 	 	 
180088	4	5	1	4	1	1	1	1	Y	 	 	 	130	88	88	88	0	 
180088	5	5	1.5	4	1	1	1	1	Y	 	 	 	75	88	88	88	0	 
180088	6	5	.5	4	1	1	1	1	Y	 	 	 	88	88	88	123	0	 
180089	1	1	400	17	1	1	1	0	 	 	 	 	 	 	 	 	 	 
180089	2	7	96	17	1	1	1	0	 	 	 	0	 	 	 	 	 	 
180089	3	5	3	4	1	1	1	1	N	 	 	 	130	64	20	88	0	 
180089	4	5	3	4	4	0	0	0	 	 	 	 	130	75	88	88	0	 
180090	1	1	200	17	1	1	1	1	N	 	 	 	 	 	 	 	 	 
180090	2	7	30	17	1	1	1	1	N	 	 	0	 	 	 	 	 	 
180090	3	5	.5	4	1	1	1	1	N	 	 	 	123	88	88	88	0	 
180090	4	5	.5	4	1	1	1	1	N	 	 	 	130	88	88	88	0	 
180090	5	5	.25	4	1	1	1	1	N	 	 	 	75	88	88	88	0	 
180090	6	11	.5	4	4	0	0	0	 	0	 	0	 	 	 	 	 	 
180091	1	1	250	17	1	1	1	0	 	 	 	 	 	 	 	 	 	 
180091	2	7	50	17	1	1	1	0	 	 	 	0	 	 	 	 	 	 
180091	3	5	1	4	1	1	1	1	Y	 	 	 	123	88	88	88	0	 
180091	4	5	1	4	1	1	1	1	Y	 	 	 	130	88	88	88	0	 
180091	5	5	1	4	4	0	0	0	 	 	 	 	75	88	88	88	0	 
180091	6	5	2	4	4	0	0	0	 	 	 	 	130	88	72	88	1	1
180091	7	5	1	4	4	0	0	0	 	 	 	 	123	88	88	88	0	 
180091	8	6	.5	4	1	1	1	0	 	1	2100	140	 	 	 	 	 	 
180092	1	1	200	17	1	0	0	0	 	 	 	 	 	 	 	 	 	 
180092	2	7	.5	4	1	0	0	0	 	 	 	0	 	 	 	 	 	 
180092	3	5	.5	4	1	1	1	1	Y	 	 	 	75	88	88	88	0	 
180092	4	10	.5	4	1	1	1	1	Y	1	3000	600	 	 	 	 	 	 
180092	5	11	.5	4	1	1	1	1	Y	0	 	0	 	 	 	 	 	 
180092	6	5	.5	4	4	0	0	0	 	 	 	 	75	88	88	88	0	 
180092	7	5	.5	4	4	0	0	0	 	 	 	 	130	88	88	88	0	 
180092	8	5	.5	4	4	0	0	0	 	 	 	 	125	88	88	88	0	 
180092	9	6	1	4	1	1	1	0	 	1	1400	0	 	 	 	 	 	 
180093	1	1	200	17	1	1	1	0	 	 	 	 	 	 	 	 	 	 
180093	2	7	50	17	1	1	1	0	 	 	 	0	 	 	 	 	 	 
180093	3	6	.25	4	1	1	1	0	 	1	400	0	 	 	 	 	 	 
180093	4	10	.5	4	1	1	1	1	N	1	400	150	 	 	 	 	 	 
180093	5	10	1	4	1	1	1	1	N	1	400	250	 	 	 	 	 	 
180093	6	10	.5	4	1	1	1	1	N	1	450	300	 	 	 	 	 	 
180094	1	1	350	17	1	1	1	0	 	 	 	 	 	 	 	 	 	 
180094	2	7	50	17	1	1	1	0	 	 	 	0	 	 	 	 	 	 
180094	3	6	400	17	1	1	1	0	 	1	500	0	 	 	 	 	 	 
180094	4	5	1	4	1	1	1	1	Y	 	 	 	130	88	88	88	0	 
180094	5	5	.5	4	1	1	1	1	Y	 	 	 	125	88	88	88	0	 
180094	6	5	.5	4	1	1	1	1	Y	 	 	 	72	88	88	88	1	4
180094	7	5	1.5	4	1	1	1	1	Y	 	 	 	123	88	88	88	0	 
180095	1	1	400	17	1	1	1	1	N	 	 	 	 	 	 	 	 	 
180095	2	7	50	17	1	1	1	1	N	 	 	0	 	 	 	 	 	 
180095	3	6	1	4	1	1	1	1	N	1	2000	0	 	 	 	 	 	 
180095	4	10	.5	4	1	1	1	1	N	1	800	350	 	 	 	 	 	 
180095	5	10	.5	4	1	1	1	1	N	1	800	360	 	 	 	 	 	 
180096	1	1	350	17	1	1	1	0	 	 	 	 	 	 	 	 	 	 
180096	2	7	50	17	1	1	1	0	 	 	 	0	 	 	 	 	 	 
180096	3	6	.5	4	1	1	1	0	 	1	1000	0	 	 	 	 	 	 
180096	4	5	1.5	4	1	1	1	1	Y	 	 	 	75	88	88	88	0	 
180096	5	10	100	17	1	1	1	1	Y	1	6300	1300	 	 	 	 	 	 
180096	6	5	1.5	4	1	1	1	1	Y	 	 	 	75	88	88	88	0	 
180100	1	1	24	17	2	0	0	0	 	 	 	 	 	 	 	 	 	 
180100	2	10	1	4	1	1	1	1	Y	1	800	350	 	 	 	 	 	 
180100	3	10	1	4	1	1	1	1	Y	1	700	350	 	 	 	 	 	 
190001	1	1	50	17	1	0	0	0	 	 	 	 	 	 	 	 	 	 
190001	2	7	200	17	1	0	0	0	 	 	 	0	 	 	 	 	 	 
190001	3	10	2	4	1	1	1	1	N	1	2000	400	 	 	 	 	 	 
190002	1	1	20	17	2	0	0	0	 	 	 	 	 	 	 	 	 	 
190002	2	7	75	17	2	0	0	0	 	 	 	0	 	 	 	 	 	 
190002	3	10	1	4	1	1	1	1	N	1	1600	545	 	 	 	 	 	 
190003	1	1	36	17	2	0	0	0	 	 	 	 	 	 	 	 	 	 
190003	2	10	.25	4	1	1	1	1	N	1	450	250	 	 	 	 	 	 
190004	1	1	100	17	1	1	1	1	N	 	 	 	 	 	 	 	 	 
190004	2	7	16	17	1	1	1	1	N	 	 	0	 	 	 	 	 	 
190004	3	10	1.5	4	1	1	1	1	N	1	1800	0	 	 	 	 	 	 
190005	1	1	450	17	1	1	1	1	N	 	 	 	 	 	 	 	 	 
190005	2	7	50	17	1	1	1	1	N	 	 	0	 	 	 	 	 	 
190005	3	4	250	17	1	1	1	1	N	 	 	 	 	 	 	 	 	 
190005	4	10	1	4	1	1	1	1	N	1	800	433	 	 	 	 	 	 
190005	5	10	.5	4	1	1	1	1	N	1	250	80	 	 	 	 	 	 
190005	6	10	.5	4	1	1	1	1	N	1	450	200	 	 	 	 	 	 
190005	7	10	1	4	1	1	1	1	N	1	1000	500	 	 	 	 	 	 
190006	1	1	40	17	2	0	0	0	 	 	 	 	 	 	 	 	 	 
190007	1	1	30	17	2	0	0	0	 	 	 	 	 	 	 	 	 	 
190007	2	7	470	17	2	0	0	0	 	 	 	0	 	 	 	 	 	 
190008	1	1	50	17	2	0	0	0	 	 	 	 	 	 	 	 	 	 
190008	2	6	200	17	2	0	0	0	 	0	 	0	 	 	 	 	 	 
190009	1	1	25	17	2	0	0	0	 	 	 	 	 	 	 	 	 	 
190009	2	7	150	17	2	0	0	0	 	 	 	0	 	 	 	 	 	 
190009	3	10	.5	4	1	1	1	1	N	1	400	270	 	 	 	 	 	 
190009	4	10	1	4	1	1	1	1	N	1	1200	400	 	 	 	 	 	 
190010	1	1	200	17	1	1	1	1	N	 	 	 	 	 	 	 	 	 
190010	2	7	100	17	1	1	1	1	N	 	 	0	 	 	 	 	 	 
190010	3	10	2	4	1	1	1	1	N	1	1600	0	 	 	 	 	 	 
190011	1	1	16	17	2	0	0	0	 	 	 	 	 	 	 	 	 	 
190011	2	7	358	17	2	0	0	0	 	 	 	0	 	 	 	 	 	 
190012	1	1	16	17	2	0	0	0	 	 	 	 	 	 	 	 	 	 
190012	2	7	70	17	2	0	0	0	 	 	 	0	 	 	 	 	 	 
190012	3	10	1.5	4	1	0	0	0	 	1	900	350	 	 	 	 	 	 
190014	1	1	16	17	1	1	1	1	Y	 	 	 	 	 	 	 	 	 
190014	2	7	168	17	1	1	1	1	Y	 	 	0	 	 	 	 	 	 
190014	3	10	1	17	1	1	1	1	N	1	1200	300	 	 	 	 	 	 
190015	1	1	250	17	1	1	1	1	N	 	 	 	 	 	 	 	 	 
190015	2	7	50	17	1	1	1	1	N	 	 	0	 	 	 	 	 	 
190015	3	10	1	4	1	1	1	1	N	1	1200	0	 	 	 	 	 	 
190016	1	1	75	17	1	1	1	1	N	 	 	 	 	 	 	 	 	 
190016	2	7	125	17	1	1	1	1	N	 	 	0	 	 	 	 	 	 
190016	3	10	.25	4	1	1	1	1	N	1	450	150	 	 	 	 	 	 
190017	1	1	150	17	1	1	1	1	N	 	 	 	 	 	 	 	 	 
190017	3	7	100	17	1	1	1	1	N	 	 	0	 	 	 	 	 	 
190017	4	10	.5	4	1	1	1	1	N	0	 	0	 	 	 	 	 	 
190017	5	8	407	17	1	1	1	1	N	1	24000	1100	 	 	 	 	 	 
190018	1	1	280	17	1	1	1	1	N	 	 	 	 	 	 	 	 	 
190018	2	7	20	17	1	1	1	1	N	 	 	0	 	 	 	 	 	 
190018	3	10	2	4	1	1	1	1	N	1	4000	1400	 	 	 	 	 	 
190019	1	1	20	17	1	1	1	1	Y	 	 	 	 	 	 	 	 	 
190019	2	7	380	17	1	1	1	1	Y	 	 	0	 	 	 	 	 	 
190020	1	1	200	17	1	1	1	1	N	 	 	 	 	 	 	 	 	 
190020	2	7	200	17	1	1	1	1	N	 	 	0	 	 	 	 	 	 
190020	3	9	400	17	1	1	1	1	N	1	8400	1000	 	 	 	 	 	 
190021	1	1	120	17	1	1	1	1	N	 	 	 	 	 	 	 	 	 
190021	2	7	40	17	1	1	1	1	N	 	 	0	 	 	 	 	 	 
190021	3	4	35	17	1	1	1	1	N	 	 	 	 	 	 	 	 	 
190021	4	1	175	17	1	1	1	1	N	 	 	 	 	 	 	 	 	 
190022	1	1	50	17	1	1	1	1	N	 	 	 	 	 	 	 	 	 
190022	2	7	200	17	1	1	1	1	N	 	 	0	 	 	 	 	 	 
190022	3	10	.5	4	1	1	1	1	N	1	450	0	 	 	 	 	 	 
190022	4	10	.5	4	1	1	1	1	N	1	800	0	 	 	 	 	 	 
190022	5	10	.5	4	1	1	1	1	N	1	250	0	 	 	 	 	 	 
190024	1	1	12	17	1	0	0	0	 	 	 	 	 	 	 	 	 	 
190024	2	7	120	17	1	0	0	0	 	 	 	0	 	 	 	 	 	 
190025	1	1	40	17	1	1	1	1	N	 	 	 	 	 	 	 	 	 
190025	2	7	210	17	1	1	1	1	N	 	 	0	 	 	 	 	 	 
190025	3	10	2	4	1	1	1	1	N	1	1500	0	 	 	 	 	 	 
190026	1	1	100	17	1	0	0	0	 	 	 	 	 	 	 	 	 	 
190026	2	7	150	17	1	0	0	0	 	 	 	0	 	 	 	 	 	 
190026	3	5	.5	4	1	1	1	1	N	 	 	 	64	88	88	88	0	 
190026	4	5	.5	4	1	1	1	1	N	 	 	 	75	88	88	88	0	 
190028	1	1	40	17	1	1	1	1	N	 	 	 	 	 	 	 	 	 
190028	2	7	210	17	1	1	1	1	N	 	 	0	 	 	 	 	 	 
190028	3	10	1	4	1	1	1	1	N	1	1600	0	 	 	 	 	 	 
190029	1	1	50	17	1	1	1	1	N	 	 	 	 	 	 	 	 	 
190029	2	7	200	17	1	1	1	1	N	 	 	0	 	 	 	 	 	 
190029	3	5	1.5	4	1	1	1	1	N	 	 	 	130	88	88	88	0	 
190029	4	5	1	4	1	1	1	1	N	 	 	 	75	88	88	88	0	 
190029	5	5	.5	4	1	1	1	1	N	 	 	 	44	88	88	88	0	 
190030	1	1	200	17	1	1	1	1	N	 	 	 	 	 	 	 	 	 
190030	2	7	100	17	1	1	1	1	N	 	 	0	 	 	 	 	 	 
190030	3	8	9	17	2	0	0	0	 	0	 	0	 	 	 	 	 	 
190031	1	1	200	17	1	1	1	1	N	 	 	 	 	 	 	 	 	 
190031	2	7	50	17	1	1	1	1	N	 	 	0	 	 	 	 	 	 
190032	1	1	20	17	2	0	0	0	 	 	 	 	 	 	 	 	 	 
190032	2	7	16	17	2	0	0	0	 	 	 	0	 	 	 	 	 	 
190033	1	1	100	17	1	1	1	0	 	 	 	 	 	 	 	 	 	 
190033	2	7	30	17	1	1	1	0	 	 	 	0	 	 	 	 	 	 
190033	3	10	1.5	4	1	1	1	1	N	1	1000	0	 	 	 	 	 	 
190034	1	1	220	17	1	1	1	1	N	 	 	 	 	 	 	 	 	 
190034	2	7	30	17	1	1	1	1	N	 	 	0	 	 	 	 	 	 
190034	3	10	2	4	1	1	1	1	N	1	6900	1400	 	 	 	 	 	 
190035	1	1	100	17	1	1	1	1	N	 	 	 	 	 	 	 	 	 
190035	2	7	75	17	1	1	1	1	N	 	 	0	 	 	 	 	 	 
190035	3	4	175	17	1	1	1	1	N	 	 	 	 	 	 	 	 	 
190036	1	1	125	17	1	1	1	0	 	 	 	 	 	 	 	 	 	 
190036	2	10	1	4	1	1	1	1	N	1	450	0	 	 	 	 	 	 
190037	1	4	25	17	2	0	0	0	 	 	 	 	 	 	 	 	 	 
190038	1	1	170	17	1	1	1	1	N	 	 	 	 	 	 	 	 	 
190038	2	7	40	17	1	1	1	1	N	 	 	0	 	 	 	 	 	 
190038	3	10	1	4	1	1	1	1	N	1	800	0	 	 	 	 	 	 
190039	1	1	12	17	1	1	0	0	 	 	 	 	 	 	 	 	 	 
190039	2	16	400	17	1	1	0	0	 	 	 	0	44	88	88	88	1	1
190039	3	5	10000	17	1	1	0	0	 	 	 	 	6	64	88	88	0	 
190039	4	5	5000	17	1	1	0	0	 	 	 	 	64	88	88	88	0	 
190039	5	5	5000	17	1	1	0	0	 	 	 	 	19	44	45	4	1	4
190040	1	1	12	17	2	0	0	0	 	 	 	 	 	 	 	 	 	 
190041	1	1	20	17	2	0	0	0	 	 	 	 	 	 	 	 	 	 
190041	2	7	100	17	2	0	0	0	 	 	 	0	 	 	 	 	 	 
190042	1	1	20	17	2	0	0	0	 	 	 	 	 	 	 	 	 	 
190042	2	7	30	17	2	0	0	0	 	 	 	0	 	 	 	 	 	 
190043	1	1	25	17	1	0	0	0	 	 	 	 	 	 	 	 	 	 
190043	2	10	1	4	1	0	0	0	 	1	880	0	 	 	 	 	 	 
190044	1	1	250	17	1	1	1	1	N	 	 	 	 	 	 	 	 	 
190044	2	7	40	17	1	1	1	1	N	 	 	0	 	 	 	 	 	 
190044	3	10	2	4	1	1	1	1	N	1	2000	700	 	 	 	 	 	 
190045	1	1	45	17	1	1	1	1	N	 	 	 	 	 	 	 	 	 
190045	2	7	155	17	1	1	1	1	N	 	 	400	 	 	 	 	 	 
190046	1	1	100	17	1	1	1	1	N	 	 	 	 	 	 	 	 	 
190046	2	7	12	17	1	1	1	1	N	 	 	0	 	 	 	 	 	 
190047	1	1	12	17	1	1	1	1	N	 	 	 	 	 	 	 	 	 
190047	2	7	100	17	1	1	1	1	N	 	 	0	 	 	 	 	 	 
190048	1	1	18	17	2	0	0	0	 	 	 	 	 	 	 	 	 	 
190049	1	4	16	17	1	0	0	0	 	 	 	 	 	 	 	 	 	 
190049	2	7	100	17	1	0	0	0	 	 	 	0	 	 	 	 	 	 
190049	3	10	1	4	1	1	1	1	N	1	450	250	 	 	 	 	 	 
190050	1	1	250	17	1	1	1	1	N	 	 	 	 	 	 	 	 	 
190050	2	7	150	17	1	1	1	1	N	 	 	0	 	 	 	 	 	 
190051	1	1	64	17	1	1	1	1	N	 	 	 	 	 	 	 	 	 
190051	2	7	236	17	1	1	1	1	N	 	 	0	 	 	 	 	 	 
190051	3	5	1	4	1	1	1	1	N	 	 	 	75	130	88	88	0	 
190052	1	1	20	17	2	0	0	0	 	 	 	 	 	 	 	 	 	 
190052	2	7	80	17	2	0	0	0	 	 	 	0	 	 	 	 	 	 
190053	1	1	25	17	1	1	1	1	N	 	 	 	 	 	 	 	 	 
190053	2	7	375	17	1	1	1	1	N	 	 	0	 	 	 	 	 	 
190054	1	1	75	17	1	0	0	0	 	 	 	 	 	 	 	 	 	 
190054	2	7	100	17	1	0	0	0	 	 	 	0	 	 	 	 	 	 
190054	3	10	1	4	1	1	1	1	N	1	450	0	 	 	 	 	 	 
190055	1	1	50	17	1	1	1	1	N	 	 	 	 	 	 	 	 	 
190055	2	10	1.5	4	1	1	1	1	N	1	1200	0	 	 	 	 	 	 
190055	3	10	1.5	4	1	1	1	1	N	1	1200	0	 	 	 	 	 	 
190056	1	1	180	17	1	1	1	0	 	 	 	 	 	 	 	 	 	 
190056	2	7	100	17	1	1	1	0	 	 	 	0	 	 	 	 	 	 
190056	3	5	.25	4	1	1	1	1	N	 	 	 	88	88	72	88	1	4
190056	4	5	1	4	4	0	0	0	 	 	 	 	75	88	88	88	0	 
190056	5	5	.5	4	4	0	0	0	 	 	 	 	5	88	88	88	0	 
190057	1	1	100	17	1	1	1	1	N	 	 	 	 	 	 	 	 	 
190057	2	7	40	17	1	1	1	1	N	 	 	0	 	 	 	 	 	 
190057	3	10	.5	4	1	1	1	1	N	1	600	250	 	 	 	 	 	 
190057	4	11	.5	4	1	1	1	1	N	0	 	0	 	 	 	 	 	 
190057	5	9	19	17	1	1	1	1	N	0	 	0	 	 	 	 	 	 
190058	1	1	25	17	2	0	0	0	 	 	 	 	 	 	 	 	 	 
190058	2	7	25	17	2	0	0	0	 	 	 	0	 	 	 	 	 	 
190059	1	1	24	17	2	0	0	0	 	 	 	 	 	 	 	 	 	 
190060	1	1	57	17	1	1	1	1	N	 	 	 	 	 	 	 	 	 
190060	2	9	269	17	1	1	1	1	N	1	600	0	 	 	 	 	 	 
190061	1	1	72	17	1	1	1	1	N	 	 	 	 	 	 	 	 	 
190061	2	7	78.870002746582	17	1	1	1	1	N	 	 	0	 	 	 	 	 	 
190061	3	8	500	17	1	1	1	1	N	0	 	1500	 	 	 	 	 	 
190061	4	10	1	4	1	1	1	1	N	1	1600	720	 	 	 	 	 	 
190062	1	1	12	17	1	0	0	0	 	 	 	 	 	 	 	 	 	 
190062	2	7	388	17	1	0	0	0	 	 	 	0	 	 	 	 	 	 
190063	1	1	140	17	1	1	1	1	Y	 	 	 	 	 	 	 	 	 
190063	2	7	260	17	1	1	1	1	Y	 	 	0	 	 	 	 	 	 
190063	3	10	1	4	1	1	1	1	N	1	2000	400	 	 	 	 	 	 
190064	1	1	36	17	1	0	0	1	N	 	 	 	 	 	 	 	 	 
190065	1	1	18	17	2	0	0	0	 	 	 	 	 	 	 	 	 	 
190065	2	20	175	17	1	1	1	1	N	0	 	0	 	 	 	 	 	 
190065	3	10	1	4	1	1	1	1	N	1	1600	700	 	 	 	 	 	 
190065	4	10	.5	4	1	1	1	1	N	1	750	350	 	 	 	 	 	 
190065	5	10	.5	4	1	1	1	1	N	1	800	350	 	 	 	 	 	 
190065	6	11	1	4	1	1	1	1	N	0	 	0	 	 	 	 	 	 
190066	1	1	12	17	2	0	0	0	 	 	 	 	 	 	 	 	 	 
190066	2	7	100	17	2	0	0	0	 	 	 	0	 	 	 	 	 	 
190067	1	1	100	17	1	1	1	1	N	 	 	 	 	 	 	 	 	 
190067	2	7	150	17	1	1	1	1	N	 	 	0	 	 	 	 	 	 
190067	3	5	1	4	1	1	1	1	N	 	 	 	5	88	88	88	0	 
190067	4	5	.5	4	1	1	1	1	N	 	 	 	125	88	88	88	0	 
190068	1	1	12	17	2	0	0	0	 	 	 	 	 	 	 	 	 	 
190068	2	7	150	17	2	0	0	0	 	 	 	0	 	 	 	 	 	 
190068	3	10	2	4	1	1	1	1	N	1	1500	0	 	 	 	 	 	 
190069	1	1	12	17	1	1	1	1	N	 	 	 	 	 	 	 	 	 
190069	2	7	113	17	1	1	1	1	N	 	 	0	 	 	 	 	 	 
190069	3	10	1	4	1	1	1	1	N	1	1000	350	 	 	 	 	 	 
190069	4	5	1.5	4	1	1	1	1	N	 	 	 	5	75	88	88	0	 
190069	5	5	.5	4	1	1	1	1	N	 	 	 	76	88	88	88	0	 
190069	6	20	20	17	1	1	1	1	N	0	 	0	 	 	 	 	 	 
190070	1	1	12	17	2	0	0	0	 	 	 	 	 	 	 	 	 	 
190070	2	7	50	17	2	0	0	0	 	 	 	0	 	 	 	 	 	 
190070	3	5	2	4	4	0	0	0	 	 	 	 	88	88	72	88	1	4
190071	1	1	20	17	2	0	0	0	 	 	 	 	 	 	 	 	 	 
190071	2	7	130	17	2	0	0	0	 	 	 	0	 	 	 	 	 	 
190072	1	1	21	17	2	0	0	0	 	 	 	 	 	 	 	 	 	 
190072	2	7	200	17	2	0	0	0	 	 	 	0	 	 	 	 	 	 
190072	3	10	1	17	1	1	1	1	N	1	1400	0	 	 	 	 	 	 
190073	1	1	16	17	2	0	0	0	 	 	 	 	 	 	 	 	 	 
190076	1	1	80	17	2	0	0	1	N	 	 	 	 	 	 	 	 	 
190076	2	7	90	17	2	0	0	1	N	 	 	0	 	 	 	 	 	 
190079	1	1	20	17	1	1	1	1	N	 	 	 	 	 	 	 	 	 
190079	2	7	180	17	1	1	1	1	N	 	 	0	 	 	 	 	 	 
190079	3	10	1	4	1	1	1	1	N	1	800	0	 	 	 	 	 	 
190080	1	1	20	17	2	0	0	0	 	 	 	 	 	 	 	 	 	 
190080	2	7	200	17	2	0	0	0	 	 	 	0	 	 	 	 	 	 
190082	1	1	30	17	1	1	1	1	N	 	 	 	 	 	 	 	 	 
190082	2	7	220	17	1	1	1	1	N	 	 	0	 	 	 	 	 	 
190082	3	10	2	4	1	1	1	1	N	1	850	0	 	 	 	 	 	 
190083	1	1	25	17	2	0	0	0	 	 	 	 	 	 	 	 	 	 
190083	2	7	125	17	2	0	0	0	 	 	 	0	 	 	 	 	 	 
190084	1	1	12	17	2	0	0	0	 	 	 	 	 	 	 	 	 	 
190084	2	7	400	17	2	0	0	0	 	 	 	0	 	 	 	 	 	 
190084	3	10	1	4	1	1	1	1	N	1	700	0	 	 	 	 	 	 
190085	1	1	16	17	2	0	0	0	 	 	 	 	 	 	 	 	 	 
190086	1	1	96	17	1	1	1	1	Y	 	 	 	 	 	 	 	 	 
190086	2	7	334	17	1	1	1	1	Y	 	 	0	 	 	 	 	 	 
190087	1	1	50	17	1	1	1	1	N	 	 	 	 	 	 	 	 	 
190087	2	7	110	17	1	1	1	1	N	 	 	0	 	 	 	 	 	 
190087	3	5	3	4	4	0	0	0	 	 	 	 	75	88	72	50	1	4
190087	4	5	2	4	4	0	0	0	 	 	 	 	75	88	88	88	0	 
190088	1	1	311	17	1	1	1	1	N	 	 	 	 	 	 	 	 	 
190088	2	7	141	17	1	1	1	1	N	 	 	0	 	 	 	 	 	 
190089	1	1	75	17	1	1	1	1	N	 	 	 	 	 	 	 	 	 
190089	2	7	100	17	1	1	1	1	N	 	 	0	 	 	 	 	 	 
190090	1	1	52	17	1	1	1	1	Y	 	 	 	 	 	 	 	 	 
190090	2	7	123	17	1	1	1	1	Y	 	 	0	 	 	 	 	 	 
190090	3	10	1	4	1	1	1	1	N	1	400	0	 	 	 	 	 	 
190091	1	1	400	17	1	1	1	1	N	 	 	 	 	 	 	 	 	 
190091	2	7	100	17	1	1	1	1	N	 	 	0	 	 	 	 	 	 
190091	3	10	4	4	1	1	1	1	N	1	1800	0	 	 	 	 	 	 
190092	1	1	120	17	1	0	0	1	N	 	 	 	 	 	 	 	 	 
190092	2	7	200	17	1	0	0	1	N	 	 	0	 	 	 	 	 	 
190092	3	10	1	4	1	1	1	1	N	1	900	0	 	 	 	 	 	 
190092	4	10	.25	4	1	1	1	1	N	1	300	0	 	 	 	 	 	 
190093	1	1	200	17	1	0	0	1	N	 	 	 	 	 	 	 	 	 
190093	2	7	300	17	1	0	0	1	N	 	 	0	 	 	 	 	 	 
190093	3	10	1	4	1	1	1	1	N	1	450	200	 	 	 	 	 	 
190094	1	1	18	17	2	0	0	0	 	 	 	 	 	 	 	 	 	 
190094	2	10	.5	4	1	1	1	1	N	1	2000	540	 	 	 	 	 	 
190094	3	11	.5	4	1	1	1	1	N	0	 	0	 	 	 	 	 	 
190094	4	6	.5	4	1	1	1	1	N	1	500	0	 	 	 	 	 	 
190095	1	1	360	17	1	1	1	1	N	 	 	 	 	 	 	 	 	 
190095	2	7	40	17	1	1	1	1	N	 	 	0	 	 	 	 	 	 
190096	1	1	100	17	1	1	1	1	N	 	 	 	 	 	 	 	 	 
190096	2	7	300	17	1	1	1	1	N	 	 	0	 	 	 	 	 	 
190096	3	10	2	4	1	1	1	1	N	1	1600	0	 	 	 	 	 	 
190097	1	1	16	17	2	0	0	0	 	 	 	 	 	 	 	 	 	 
190098	1	1	40	17	2	0	0	0	 	 	 	 	 	 	 	 	 	 
190098	2	7	450	17	2	0	0	0	 	 	 	0	 	 	 	 	 	 
190098	3	5	1	4	1	1	1	1	N	 	 	 	130	88	88	88	0	 
190098	4	5	1	4	1	1	1	1	N	 	 	 	75	8	55	72	1	3
190099	1	1	24	17	1	0	0	0	 	 	 	 	 	 	 	 	 	 
190099	2	7	70	17	1	0	0	0	 	 	 	0	 	 	 	 	 	 
190099	3	10	1	4	1	0	0	0	 	1	2050	400	 	 	 	 	 	 
190100	1	1	300	17	1	1	1	1	N	 	 	 	 	 	 	 	 	 
190100	2	6	200	17	1	1	1	1	N	0	 	0	 	 	 	 	 	 
190100	3	10	3	4	1	1	1	1	Y	1	2700	1050	 	 	 	 	 	 
200001	1	1	100	17	2	0	0	1	N	 	 	 	 	 	 	 	 	 
200001	2	7	75	17	2	0	0	1	N	 	 	0	 	 	 	 	 	 
200001	3	10	3	4	1	1	0	1	N	1	3000	0	 	 	 	 	 	 
200002	1	1	50	17	1	1	1	1	N	 	 	 	 	 	 	 	 	 
200002	2	10	2	4	1	1	1	1	N	1	500	637	 	 	 	 	 	 
200003	1	1	50	17	1	1	0	0	 	 	 	 	 	 	 	 	 	 
200003	2	7	450	17	1	1	0	0	 	 	 	0	 	 	 	 	 	 
200003	3	16	.25	4	1	1	0	1	N	 	 	500	33	27	33	27	1	4
200003	4	5	1	4	1	1	0	1	N	 	 	 	76	88	88	88	0	 
200003	5	11	1	4	1	1	0	1	N	0	 	0	 	 	 	 	 	 
200003	6	5	1	4	1	1	0	1	N	 	 	 	76	88	123	88	1	4
200003	7	5	1	4	4	0	0	1	N	 	 	 	75	88	88	88	0	 
200003	8	5	2	4	4	0	0	1	N	 	 	 	75	88	88	88	0	 
200003	9	5	1	4	4	0	0	1	N	 	 	 	76	88	88	88	0	 
200004	1	1	40	17	1	1	1	0	 	 	 	 	 	 	 	 	 	 
200004	2	7	110	17	1	1	1	0	 	 	 	0	 	 	 	 	 	 
200004	3	5	1	4	1	1	1	1	N	 	 	 	20	88	88	88	0	 
200004	4	5	1.5	4	1	1	1	1	N	 	 	 	75	88	88	88	0	 
200004	5	5	.5	4	1	1	1	1	N	 	 	 	8	88	88	88	0	 
200004	6	5	.25	4	1	1	1	0	 	 	 	 	21	88	21	88	0	 
200004	7	5	2	4	4	0	0	77	 	 	 	 	75	130	88	88	0	 
200004	8	11	1	4	4	0	0	77	 	0	 	0	 	 	 	 	 	 
