CHILDCODE	MEMIDR4	AGER3	MEMAGER4	MEAGMTR4	MEMSEXR4	RELATER3	RELATER4	PRMCRER4	THSVILR4	BURBRLR4	BRNREGR4	BRNZONR4	CHLBRNR4	LIVHSER4	YRDIEDR4	RWHLIVR4	RSEECHR4	RCHLVER4	RLNLIVR4	RELHHR4	MRTLSTR4	MTHRHHR4	FTHRHHR4	STRT18R4	GRDE18R4	EDCH18R4	STLL18R4	HSSTRTR4	GRADER4	STILLR4	WHYNOTR4	STRYRR4	STRMNR4	AGEGRDR4	TYPLSTR4	PERFR4	TYPATDR4	FEESR4	EXTTUTR4	WHSCHR4	BRDSCHR4	SLEEPR4	CHCARER4	HHCHRER4	NPYWRKR4	PAYWRKR4	SCHOOLR4	STUDYR4	PLAYR4	IMPAC1R4	RGJOB1R4	MONTH1R4	DAYS1R4	HOURS1R4	SSAC11R4	SSAC12R4	SSAC13R4	SSAC14R4	EMPAN1R4	OFPEN1R4	IMINC1R4	IMPAC2R4	RGJOB2R4	MONTH2R4	DAYS2R4	HOURS2R4	SSAC21R4	SSAC22R4	SSAC23R4	SSAC24R4	EMPAN2R4	OFPEN2R4	IMINC2R4	IMPAC3R4	RGJOB3R4	MONTH3R4	DAYS3R4	HOURS3R4	SSAC31R4	SSAC32R4	SSAC33R4	SSAC34R4	EMPAN3R4	OFPEN3R4	IMINC3R4	MEMCNSR4	DISABR4	MEMAFCR4	MEMLNGR4	MLNHLR41	MLNHLR42	MLNHLR43	HTSFFR41	HTSFFR42	HTSFFR43	SEEKTRR4	WHSEEKR4	MEMSMKR4	MEMTOBR4
170003	2	37	40	 	2	1	1	1	 	 	 	 	4	1	 	 	 	 	 	0	1	99	99	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	15	1	12	30	5	1	1	1	1	0	 	0	1	0	3	12	8	1	0	0	1	0	 	1	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
170003	3	20	23	 	1	7	7	0	 	 	 	 	 	4	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
170003	4	17	20	 	1	7	7	0	 	 	 	 	 	4	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
170003	5	14	18	 	1	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	0	2	1	1	7	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	11	1	8	20	8	1	1	1	1	0	 	1	19	1	4	20	7	1	1	0	0	 	 	 	2	0	3	12	6	1	0	0	1	0	 	0	N	0	 	0	 	 	 	 	 	 	 	 	0	0
170003	15	11	15	 	2	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	0	2	1	 	 	 	 	1	6	1	 	1999	1	 	 	3	4	0	0	 	 	8	1	4	0	0	7	2	2	19	1	10	20	7	1	1	1	1	 	 	 	15	1	12	30	4	1	1	1	1	0	 	0	1	0	2	10	6	1	0	0	1	0	 	1	N	0	 	0	 	 	 	 	 	 	 	 	0	0
170003	16	4	8	 	1	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	 	2	1	 	 	 	 	0	 	 	20	 	 	 	 	 	 	 	 	 	 	10	0	10	0	0	0	0	4	4	1	12	22	10	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
170003	17	1	5	 	2	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	 	2	5	 	 	 	 	0	 	 	29	 	 	 	 	 	 	 	 	 	 	10	4	0	0	0	0	0	10	17	 	 	 	 	 	 	 	 	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
170003	18	 	3	 	1	 	7	0	 	 	 	 	 	1	 	 	 	 	 	23	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
170003	19	 	0	3	1	 	7	0	 	 	 	 	 	1	 	 	 	 	 	23	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
170004	0	8	12	 	1	0	0	 	1	 	 	 	 	1	 	 	 	 	 	23	0	 	 	 	 	 	 	1	1	0	20	 	 	11	4	 	 	 	 	 	 	10	0	2	8	0	0	0	4	4	1	12	30	8	1	1	1	1	0	 	0	1	1	4	15	5	1	0	0	1	0	 	0	15	1	12	5	1	1	1	1	1	0	 	0	N	 	 	 	 	 	 	 	 	 	 	 	 	 
170004	1	49	53	 	1	1	1	0	 	 	 	 	 	3	2001	 	 	1	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
170004	2	33	37	 	2	1	1	1	 	 	 	 	2	1	 	 	 	 	 	 	3	98	99	1	3	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	15	1	12	30	7	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Y	0	 	0	 	 	 	 	 	 	 	 	0	0
170004	3	16	20	 	1	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	0	2	99	1	3	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	5	22	10	1	0	0	1	0	 	1	10	1	8	20	8	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
170004	4	13	17	 	1	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	0	2	99	 	 	 	 	1	6	1	 	1998	1	 	 	1	4	0	0	 	 	10	0	0	4	0	7	1	2	19	1	10	22	7	1	1	1	1	 	 	 	9	1	8	15	4	1	1	1	1	0	 	1	1	1	4	15	4	1	0	0	1	0	 	0	N	0	 	0	 	 	 	 	 	 	 	 	0	0
170004	15	10	14	 	1	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	0	2	99	 	 	 	 	1	4	1	 	2000	1	 	 	2	4	0	0	 	 	10	0	0	4	0	7	1	2	19	1	10	22	7	1	1	1	0	 	 	 	4	1	12	30	2	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
170004	16	6	10	 	1	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	 	2	99	 	 	 	 	1	1	1	 	2005	1	 	 	3	4	0	0	 	 	10	0	1	2	0	6	1	4	19	1	10	20	6	1	1	1	0	 	 	 	4	1	12	30	3	1	1	1	1	0	 	0	77	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
170004	17	2	6	 	2	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	 	2	99	 	 	 	 	0	 	 	29	 	 	 	 	 	 	 	 	 	 	13	0	0	0	0	0	0	11	17	 	 	 	 	 	 	 	 	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
170005	0	7	11	 	1	0	0	 	1	 	 	 	 	1	 	 	 	 	 	23	 	 	 	 	 	 	 	1	0	1	 	2006	1	 	 	3	4	0	0	1	0	11	1	0	4	0	6	1	1	19	1	10	22	6	1	1	1	0	 	 	 	4	1	12	30	4	1	1	1	1	0	 	0	15	1	12	30	1	1	1	1	1	0	 	0	N	 	 	 	 	 	 	 	 	 	 	 	 	 
170005	1	47	51	 	1	1	1	0	 	 	 	 	 	1	 	 	 	 	 	 	1	99	99	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	5	20	10	1	0	0	1	0	 	1	4	1	12	30	2	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	Y	0	 	0	 	 	 	 	 	 	 	 	0	0
170005	2	33	37	 	2	1	1	1	 	 	 	 	4	1	 	 	 	 	 	0	1	98	99	1	1	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	15	1	12	30	7	1	1	1	1	0	 	0	4	1	12	30	2	1	1	1	1	0	 	1	1	1	4	15	5	1	0	0	1	0	 	0	N	0	 	0	 	 	 	 	 	 	 	 	0	0
170005	3	16	20	 	2	7	7	0	 	 	 	 	 	4	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
170005	4	13	17	 	1	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	0	2	1	 	 	 	 	1	4	0	17	 	 	14	4	 	 	 	 	 	 	10	0	0	4	8	0	0	2	9	1	12	30	6	1	1	1	1	0	 	1	1	1	5	20	6	1	0	0	1	0	 	0	4	1	12	30	1	1	1	1	1	0	 	0	N	0	 	0	 	 	 	 	 	 	 	 	0	0
170005	15	10	14	 	2	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	0	2	1	 	 	 	 	1	7	1	 	1999	1	 	 	2	4	0	0	 	 	11	1	2	0	0	7	1	2	19	1	10	22	7	1	1	1	0	 	 	 	15	1	12	30	4	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
170005	16	5	9	 	2	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	 	2	1	 	 	 	 	0	 	 	20	 	 	 	 	 	 	 	 	 	 	11	1	1	8	0	0	0	3	4	1	12	30	7	1	1	1	1	0	 	0	15	1	12	30	1	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
170005	17	1	5	 	1	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	 	2	1	 	 	 	 	0	 	 	29	 	 	 	 	 	 	 	 	 	 	13	3	0	0	0	0	0	8	15	1	12	30	1	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
170005	18	 	3	 	2	 	7	0	 	 	 	 	 	1	 	 	 	 	 	23	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
170005	19	 	0	6	1	 	7	0	 	 	 	 	 	1	 	 	 	 	 	23	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
170006	0	7	11	 	1	0	0	 	1	 	 	 	 	1	 	 	 	 	 	23	 	 	 	 	 	 	 	1	4	1	 	2001	1	 	 	3	4	0	0	1	0	11	1	1	3	0	6	1	1	19	1	10	22	7	1	1	1	0	 	 	 	4	1	12	30	5	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
170006	1	32	36	 	1	1	1	0	 	 	 	 	 	1	 	 	 	 	 	 	1	99	98	1	28	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	9	1	10	20	10	1	1	1	1	0	 	1	1	1	5	18	7	1	0	0	1	0	 	0	4	1	12	30	1	1	1	1	1	0	 	0	Y	0	 	0	 	 	 	 	 	 	 	 	0	0
170006	2	30	34	 	2	1	1	1	 	 	 	 	4	1	 	 	 	 	 	0	1	98	98	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	15	1	12	30	7	1	1	1	1	0	 	0	4	1	12	30	2	1	1	1	1	0	 	1	1	1	5	12	4	1	0	0	1	0	 	0	N	0	 	0	 	 	 	 	 	 	 	 	0	0
170006	15	10	14	 	1	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	0	2	1	 	 	 	 	1	4	0	20	 	 	11	4	 	 	 	 	 	 	11	1	2	7	0	0	0	3	4	1	12	30	5	1	1	1	1	0	 	0	9	1	12	20	5	1	1	1	1	0	 	1	1	1	5	15	7	1	0	0	1	0	 	0	N	0	 	0	 	 	 	 	 	 	 	 	0	0
170006	16	4	8	 	2	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	 	2	1	 	 	 	 	1	0	1	 	2006	1	 	 	3	4	0	0	 	 	12	2	1	0	0	6	1	2	19	1	10	22	6	1	1	1	0	 	 	 	15	1	12	30	4	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
170006	17	1	5	 	2	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	 	2	1	 	 	 	 	0	 	 	29	 	 	 	 	 	 	 	 	 	 	13	3	0	0	0	0	0	8	15	1	12	30	2	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
170006	18	 	3	 	1	 	7	0	 	 	 	 	 	1	 	 	 	 	 	23	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
170006	19	 	0	2	1	 	7	0	 	 	 	 	 	1	 	 	 	 	 	23	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
170007	0	7	11	 	1	0	0	 	1	 	 	 	 	1	 	 	 	 	 	23	 	 	 	 	 	 	 	1	4	0	8	 	 	10	4	 	 	 	 	 	 	10	0	0	10	0	0	0	4	4	1	12	30	10	1	1	1	1	0	 	1	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
170007	1	51	55	 	1	1	1	0	 	 	 	 	 	1	 	 	 	 	 	 	1	99	99	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	8	17	10	1	1	0	1	0	 	1	4	0	12	30	2	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
170007	2	42	46	 	2	1	1	1	 	 	 	 	1	1	 	 	 	 	 	0	1	99	98	1	3	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	15	1	12	30	8	1	1	1	1	0	 	0	1	0	4	15	6	1	0	0	1	0	 	1	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	1	19	88	88	46	 	 	3	2	0	0
170007	3	25	29	 	1	7	7	0	 	 	 	 	 	4	 	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
170007	4	23	27	 	1	7	7	0	 	 	 	 	 	4	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
170007	5	20	24	 	1	7	7	0	 	 	 	 	 	2	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
170007	6	17	21	 	1	7	7	0	 	 	 	 	 	2	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
170007	7	14	18	 	2	7	7	0	 	 	 	 	 	2	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
170007	8	12	16	 	1	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	0	2	1	 	 	 	 	1	4	0	8	 	 	12	4	 	 	 	 	 	 	9	0	0	10	0	0	0	5	1	1	8	17	10	1	1	0	1	0	 	1	4	0	12	10	5	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
170007	15	10	14	 	1	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	0	2	1	 	 	 	 	1	7	1	 	1999	1	 	 	2	4	0	0	 	 	9	0	2	0	0	8	1	4	19	1	8	22	8	1	1	1	0	 	 	 	1	0	2	15	8	1	0	0	1	0	 	1	4	0	2	20	4	0	0	0	1	0	 	0	N	0	 	0	 	 	 	 	 	 	 	 	0	0
170007	16	5	9	 	1	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	 	2	1	 	 	 	 	1	3	1	 	2003	1	 	 	2	4	0	0	 	 	10	0	0	0	0	7	0	7	19	1	8	22	7	1	1	1	0	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
170008	0	8	12	 	2	0	0	 	1	 	 	 	 	1	 	 	 	 	 	23	0	 	 	 	 	 	 	1	5	1	 	2001	1	 	 	1	4	0	0	2	0	9	0	2	0	0	8	1	4	19	1	8	22	8	1	1	1	0	 	 	 	15	0	12	20	4	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
170008	1	57	61	 	1	1	1	0	 	 	 	 	 	1	 	 	 	 	 	 	1	99	99	1	29	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	8	18	11	1	1	0	1	0	 	1	4	0	12	30	4	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
170008	2	45	49	 	2	1	1	1	 	 	 	 	1	1	 	 	 	 	 	0	1	99	98	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	15	1	12	28	8	1	1	1	1	0	 	0	1	0	3	15	6	1	0	0	1	0	 	1	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
170008	3	22	26	 	2	7	7	0	 	 	 	 	 	4	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
170008	4	20	24	 	1	7	7	0	 	 	 	 	 	4	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
170008	5	16	20	 	1	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	0	2	1	1	6	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	8	18	10	1	1	0	1	0	 	1	20	0	3	22	8	0	1	1	0	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
170008	6	 	3	 	2	 	15	0	 	 	 	 	 	1	 	 	 	 	 	26	 	98	98	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
170009	0	8	12	 	1	0	0	 	1	 	 	 	 	1	 	 	 	 	 	23	0	 	 	 	 	 	 	1	3	0	8	 	 	11	4	 	 	 	 	 	 	9	0	0	12	0	0	0	3	4	1	12	30	6	1	1	1	1	0	 	0	19	1	5	20	6	1	1	0	0	 	 	 	79	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
170009	1	39	43	 	1	1	1	0	 	 	 	 	 	1	 	 	 	 	 	 	1	98	99	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	8	18	8	1	1	1	1	0	 	1	11	0	3	20	8	0	1	1	0	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
170009	2	34	38	 	2	1	1	1	 	 	 	 	4	1	 	 	 	 	 	0	1	98	98	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	15	1	12	30	5	1	1	1	1	0	 	0	1	0	4	10	8	1	0	0	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
170009	3	17	21	 	2	7	7	0	 	 	 	 	 	4	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
170009	4	14	18	 	1	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	0	2	1	1	4	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	11	1	6	20	8	1	1	1	1	0	 	1	1	1	6	12	8	1	0	0	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
170009	15	9	13	 	1	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	0	2	1	 	 	 	 	1	2	1	 	2001	1	 	 	2	4	0	0	 	 	9	0	0	4	0	6	1	4	19	1	10	20	6	1	1	1	1	 	 	 	4	0	12	20	4	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
170009	16	5	8	 	2	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	 	2	1	 	 	 	 	1	1	1	 	2005	1	 	 	2	4	0	0	 	 	10	0	0	0	0	6	0	8	19	1	10	20	6	1	1	1	1	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
170009	17	2	6	 	2	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	 	2	1	 	 	 	 	1	0	1	 	2006	1	 	 	77	4	0	0	 	 	10	0	0	0	0	6	0	8	17	 	 	 	 	 	 	 	 	 	 	 	19	1	2	20	6	1	0	0	0	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
170009	18	0	4	 	1	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
170010	0	8	12	 	1	0	0	 	1	 	 	 	 	1	 	 	 	 	 	26	0	 	 	 	 	 	 	1	5	1	 	2000	1	 	 	2	4	0	0	2	0	10	0	1	4	0	8	0	1	19	1	8	22	8	1	1	1	0	 	 	 	15	0	12	10	4	1	1	1	1	0	 	0	4	0	12	30	2	1	1	1	1	0	 	1	N	 	 	 	 	 	 	 	 	 	 	 	 	 
170010	1	79	-88	 	1	6	5	0	 	 	 	 	 	3	1998	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
170010	2	65	69	 	2	5	5	1	 	 	 	 	 	1	 	 	 	 	 	 	3	98	99	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	15	1	12	30	8	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
