CHILDCODE	LIDR4	GAVCRDR4	WHORCVR4	TKEOUTR4	LOANMTR4	LOANYRR4	AMTCRDR4	INTRTR4	FINPAYR4	PYTIMER4	NOBACKR4
200053	4	2	1	1	9	2004	720	-77	1	1	 
200053	5	2	1	1	9	2003	560	-77	1	1	 
200054	1	2	1	1	10	2003	-77	-77	1	1	 
200054	2	2	1	1	10	2005	600	-77	0	 	 
200054	3	2	1	1	2	2006	900	-77	0	 	 
200055	1	2	1	1	3	2006	620	-77	0	 	 
200055	2	2	1	1	9	2005	580	-77	1	0	11
200055	3	2	1	1	9	2004	560	-77	1	1	 
200055	4	2	1	1	9	2003	560	-77	1	1	 
200056	1	2	1	1	10	2005	1740	-77	1	1	 
200056	2	2	1	1	1	2006	700	-77	0	 	 
200057	1	2	1	1	3	2006	700	-77	0	 	 
200057	2	2	1	1	10	2005	1500	-77	0	 	 
200057	3	2	1	1	4	2005	650	-77	1	1	 
200057	4	2	1	1	10	2004	1350	-77	1	1	 
200057	5	7	1	1	7	2004	2500	18	1	1	 
200058	1	2	1	1	3	2006	750	-77	0	 	 
200058	2	2	1	1	10	2005	1450	-77	0	 	 
200058	3	2	1	1	3	2005	600	-77	1	1	 
200058	4	2	1	1	10	2004	1200	-77	1	1	 
200059	1	2	1	1	3	2006	620	-77	0	 	 
200059	2	2	1	1	9	2005	1222	-77	1	1	 
200059	3	2	1	1	9	2004	650	-77	1	1	 
200059	4	1	1	1	9	2003	580	-77	1	1	 
200060	1	2	1	1	10	2005	1100	-77	1	1	 
200060	2	10	1	2	12	2005	600	0	1	1	 
200061	1	2	1	1	2	2006	650	-77	0	 	 
200061	2	2	1	1	10	2005	1300	-77	0	 	 
200061	3	2	1	1	10	2004	600	-77	1	1	 
200061	4	2	1	1	9	2004	580	-77	1	1	 
200062	1	2	1	1	10	2003	880	-77	1	1	 
200062	2	2	1	1	10	2004	1200	-77	1	1	 
200062	3	2	1	1	10	2005	1400	-77	1	1	 
200062	4	2	1	1	2	2006	600	-77	0	 	 
200063	1	2	2	1	9	2005	1340	-77	0	 	 
200063	2	10	2	2	1	2005	450	0	1	1	 
200064	1	2	17	1	9	2005	750	-77	0	 	 
200064	2	2	17	1	10	2004	500	-77	1	1	 
200065	1	8	1	2	3	2005	400	0	1	1	 
200066	1	2	1	1	3	2006	602	-77	0	 	 
200066	2	2	1	1	10	2005	1200	-77	0	 	 
200066	3	2	1	1	3	2005	600	-77	1	0	6
200066	4	2	1	1	10	2003	900	-77	1	1	 
200067	1	7	17	3	2	2003	10000	18	1	1	 
200067	2	8	17	11	10	2005	2200	0	0	 	 
200067	3	8	17	2	3	2006	1200	0	0	 	 
200068	1	2	1	1	10	2004	600	-77	1	1	 
200068	2	2	1	1	10	2005	600	-77	1	1	 
200068	3	2	1	1	2	2006	600	10	1	1	 
200070	1	2	1	1	10	2005	747	-77	1	1	 
200071	1	2	1	1	3	2006	620	17	0	 	 
200071	2	2	1	1	10	2005	740	7	1	1	 
200071	3	2	1	1	9	2004	580	-77	1	1	 
200072	1	10	1	2	1	2006	200	0	0	 	 
200074	1	2	2	1	3	2006	620	-77	0	 	 
200074	2	2	2	1	10	2005	594	0	1	1	 
200074	3	2	1	1	10	2004	580	-77	1	1	 
200074	4	2	1	1	10	2003	560	-77	1	1	 
200075	1	8	13	18	2	2006	13000	0	0	 	 
200076	1	2	1	1	9	2005	1400	9	1	1	 
200076	2	7	1	1	1	2006	9000	9	0	 	 
200077	1	2	1	1	9	2005	650	-77	1	1	 
200077	2	7	1	1	1	2006	10000	15	0	 	 
200078	1	2	6	1	3	2006	700	-77	0	 	 
200078	2	2	6	1	10	2005	1200	-77	0	 	 
200078	3	2	6	1	10	2004	1200	-77	1	1	 
200078	4	2	6	1	10	2003	1200	-77	1	1	 
200079	1	2	1	1	10	2005	720	-77	1	1	 
200079	2	7	1	1	9	2004	5000	9	0	 	 
200079	3	8	1	6	4	2005	1200	0	0	 	 
200080	1	2	1	1	3	2006	620	14	0	 	 
200080	2	2	1	1	9	2005	1450	14	0	 	 
200080	3	7	1	1	2	2005	10000	15	0	 	 
200080	4	2	1	1	9	2004	580	-77	1	1	 
200080	5	2	1	1	9	2003	560	-77	1	1	 
200081	1	2	1	1	10	2005	1000	-77	0	 	 
200081	2	8	1	2	11	2005	1000	0	0	 	 
200082	1	2	3	1	3	2006	700	-77	0	 	 
200082	2	2	3	1	10	2005	1200	-77	0	 	 
200082	3	2	3	1	3	2004	700	-77	0	 	 
200082	4	2	3	1	9	2004	1000	-77	0	 	 
200082	5	2	3	1	9	2003	1000	-77	1	1	 
200083	1	2	1	1	3	2006	750	-77	0	 	 
200083	2	2	1	1	9	2005	1300	-77	0	 	 
200083	3	2	0	1	9	2004	750	-77	1	0	12
200084	1	2	1	1	3	2006	620	-77	0	 	 
200084	2	2	1	1	9	2005	620	-77	1	1	 
200084	3	2	1	1	9	2004	580	-77	1	1	 
200084	4	2	1	1	9	2003	580	-77	1	1	 
200085	1	2	1	1	9	2005	620	0	1	1	 
200085	2	10	2	14	5	2005	1000	0	1	1	 
200086	1	2	1	1	3	2006	620	-77	0	 	 
200086	2	2	1	1	10	2005	1450	0	1	1	 
200086	3	2	1	1	10	2004	1450	-77	1	1	 
200086	4	2	1	1	10	2003	580	-77	1	1	 
200087	1	2	1	1	3	2006	700	-77	0	 	 
200087	2	2	1	1	10	2005	1450	-77	0	 	 
200087	3	2	1	1	10	2004	950	-77	1	1	 
200087	4	8	1	2	4	2006	1000	0	0	 	 
200088	1	2	1	1	3	2006	620	-77	0	 	 
200088	2	2	1	1	10	2005	720	-77	0	 	 
200088	3	2	1	1	10	2004	600	-77	1	1	 
200088	4	2	1	1	10	2004	580	-77	1	1	 
200088	5	10	2	16	3	2006	1200	0	0	 	 
200089	1	7	1	1	5	2004	5000	18	0	 	 
200089	2	2	1	1	2	2006	750	-77	0	 	 
200089	3	2	1	1	10	2005	1200	-77	0	 	 
200089	4	2	1	1	10	2004	1000	-77	1	1	 
200090	1	2	1	1	10	2004	1150	-77	1	1	 
200090	2	5	1	1	9	2003	5200	9	1	1	 
200091	1	2	1	1	3	2006	688	10	0	 	 
200091	2	2	1	1	10	2005	1378	0	1	1	 
200091	3	2	1	1	9	2004	1250	9	1	1	 
200091	4	2	1	1	10	2003	600	-77	1	1	 
200092	1	2	1	1	10	2005	1530	-77	1	1	 
200092	2	2	1	1	1	2006	780	-77	0	 	 
200092	3	8	1	10	3	2005	5000	0	0	 	 
200093	1	2	2	1	1	2006	600	-77	0	 	 
200093	2	1	2	1	10	2005	500	-77	1	1	 
200094	1	2	1	1	10	2005	1470	10	1	1	 
200094	2	2	1	1	1	2006	702	10	1	1	 
200095	1	2	1	1	1	2006	980	-77	0	 	 
200095	2	2	1	1	10	2005	1341	0	1	1	 
200095	3	2	1	1	10	2004	1000	-77	1	1	 
200096	1	2	1	1	10	2003	600	-77	1	1	 
200096	2	2	1	1	10	2004	600	-77	1	1	 
200096	3	2	1	1	10	2005	2000	-77	1	1	 
200096	4	10	1	2	1	2005	3000	0	1	1	 
200097	1	2	1	1	2	2006	740	8	0	 	 
200097	2	2	1	1	10	2005	1260	8	1	1	 
200097	3	2	1	1	9	2004	1200	8	1	1	 
200099	1	2	1	1	2	2006	700	-77	0	 	 
200099	2	2	1	1	9	2005	1000	-77	1	1	 
200099	3	2	1	1	10	2004	700	-77	1	1	 
200100	1	2	1	1	10	2004	700	-77	1	1	 
200100	2	2	1	1	10	2003	700	-77	1	1	 
200100	3	2	1	1	10	2004	1335	-77	1	1	 
200100	4	2	1	1	10	2005	2080	360	0	 	 
