CHILDCODE	SPPGIDR4	SUPKNDR4	SUPWHOR4	SUPSRTR4	SUPENDR4	SUPFRQR4	SUPRIDR4
110034	1	5	13	1999	2004	1	1
110034	2	8	6	2001	2005	5	2
110034	3	24	6	2005	9999	4	2
110035	1	5	13	2002	2004	1	1
110035	2	8	6	1995	2005	5	2
110035	3	24	6	1989	2005	7	2
110036	1	13	5	2002	9999	1	4
110037	1	8	6	2003	2006	7	2
110037	2	24	6	1991	2003	5	2
110038	1	14	35	2004	9999	8	1
110038	2	5	13	2005	2006	6	1
110039	1	14	6	2005	2005	1	2
110039	2	8	6	1988	9999	5	2
110039	3	25	6	2004	9999	1	80
110041	1	8	6	1996	9999	5	2
110041	2	7	6	2002	9999	4	80
110041	3	19	77	2004	2004	2	0
110042	1	5	13	1999	9999	1	2
110043	1	1	5	2000	9999	3	1
110043	2	13	5	2003	9999	2	1
110045	1	2	5	1999	9999	2	4
110045	2	5	13	2002	9999	1	2
110046	1	25	6	2002	9999	1	80
110046	2	5	13	2004	2005	1	2
110047	1	5	13	2003	9999	1	1
110048	1	25	6	2000	9999	1	80
110048	2	1	5	2003	9999	1	1
110048	3	14	60	2001	2005	1	1
110049	1	1	5	2004	9999	2	2
110049	2	5	13	2002	9999	1	2
110050	1	1	5	2004	9999	1	80
110051	1	1	6	2004	9999	2	17
110052	1	25	6	2000	9999	1	80
110052	2	1	5	2001	9999	1	1
110052	3	5	13	2004	9999	1	2
110052	4	8	6	2001	9999	5	2
110053	1	1	5	2004	9999	2	80
110054	1	8	6	1999	9999	6	13
110055	1	25	6	2000	9999	1	80
110055	2	1	5	2000	9999	1	1
110055	3	5	13	2005	9999	1	1
110055	4	8	6	2000	9999	5	2
110056	1	8	6	2006	9999	5	3
110056	2	14	60	2004	9999	7	2
110056	3	14	60	2005	2006	1	3
110056	4	25	6	1999	9999	2	80
110057	1	1	5	2000	9999	1	1
110057	2	8	6	2002	9999	5	16
110059	1	25	6	2001	9999	1	80
110059	2	8	6	1999	9999	9	2
110059	3	5	13	2004	9999	1	2
110060	1	25	6	2003	9999	1	80
110060	2	7	6	2005	9999	5	16
110060	3	5	13	2004	9999	1	2
110061	1	14	35	2000	2002	5	2
110062	1	25	6	2003	9999	1	80
110062	2	8	6	2003	9999	9	2
110063	1	1	5	2005	9999	1	16
110064	1	1	5	2002	9999	4	18
110064	2	13	5	2005	2005	1	18
110064	3	25	6	1998	9999	7	80
110064	4	8	6	1994	2005	5	19
110065	1	25	6	2005	9999	1	80
110065	2	8	6	2000	9999	9	2
110066	1	1	5	2004	9999	1	2
110067	1	23	6	2006	9999	6	5
110067	2	5	13	2000	9999	1	1
110067	3	8	6	2003	9999	1	2
110068	1	25	6	2001	9999	1	80
110068	2	13	60	2004	2006	1	2
110068	3	8	6	2000	9999	5	2
110068	4	5	13	2003	9999	1	2
110069	1	5	13	2000	9999	1	1
110069	2	1	5	2001	9999	3	1
110070	1	1	5	2002	9999	1	80
110070	2	13	5	2005	9999	2	1
110071	1	1	5	2002	9999	2	1
110071	2	13	5	2000	9999	1	80
110071	3	14	6	2000	9999	2	80
110071	4	25	35	2002	9999	1	2
110072	1	8	6	2000	9999	1	4
110073	1	1	5	2003	9999	1	1
110073	2	25	6	1995	9999	7	80
110074	1	25	6	1996	9999	1	80
110074	2	8	6	1999	2004	5	2
110075	1	8	6	2001	9999	3	2
110075	2	5	13	2003	9999	1	80
110076	1	17	8	2005	9999	1	16
110077	1	1	5	1996	9999	4	1
110077	2	25	6	2001	9999	3	80
110078	1	1	5	2003	9999	3	80
110079	1	25	6	2004	9999	1	80
110079	2	8	6	2001	9999	5	2
110081	1	1	5	2003	9999	3	2
110081	2	24	6	2000	9999	5	2
110083	1	13	5	2003	9999	2	1
110083	2	18	6	2002	9999	1	80
110084	1	16	60	2003	9999	2	80
110084	2	5	13	2003	2004	9	2
110085	1	13	5	2005	9999	1	1
110085	2	7	6	2002	9999	2	1
110086	1	25	6	2002	9999	1	80
110086	2	8	6	1999	9999	5	2
110088	1	2	42	2005	9999	2	5
110088	2	7	60	2002	9999	5	5
110089	1	1	5	2002	9999	1	1
110089	2	25	6	2003	9999	1	80
110089	3	8	6	1998	9999	5	2
110091	1	13	5	2006	9999	7	1
110092	1	25	6	2005	9999	1	80
110092	2	1	5	2005	9999	1	1
110092	3	8	6	1999	9999	9	2
110093	1	14	35	2004	9999	1	2
110093	2	13	6	2003	9999	1	1
110093	3	7	6	2003	9999	2	1
110093	4	14	35	2002	9999	1	1
110094	1	8	6	2004	9999	5	2
110094	2	25	6	2003	2003	8	2
110094	3	13	5	2005	9999	1	1
110094	4	5	13	2003	9999	5	1
110096	1	1	5	2000	9999	1	6
110096	2	25	6	2001	9999	1	80
110098	1	13	5	2006	2006	1	1
110098	2	25	6	2005	9999	1	80
110098	3	1	5	2000	9999	1	1
110098	4	5	13	2002	2003	1	1
110098	5	8	6	2000	2002	5	7
110099	1	13	5	2003	9999	1	1
110099	2	5	77	2003	2003	88	1
110100	1	13	5	2003	9999	2	1
110100	2	7	6	2002	9999	2	1
120001	1	1	5	2003	9999	7	70
120004	1	21	35	2005	2005	8	70
120004	2	1	35	1992	9999	7	70
120004	3	9	35	1998	9999	7	70
120005	1	1	5	1999	9999	1	70
120006	1	1	5	1995	9999	7	70
120006	2	9	6	1997	9999	7	70
120007	1	1	5	1998	9999	2	70
120008	1	1	5	1996	9999	6	70
120009	1	1	5	1997	9999	6	70
120009	2	5	13	2004	9999	9	1
120009	3	5	11	2004	9999	1	0
120010	1	1	5	1990	9999	6	70
120011	1	1	5	1994	9999	2	70
120012	1	1	5	2002	9999	5	70
120014	1	1	5	1995	9999	1	70
120014	3	25	5	2005	9999	7	70
120015	1	1	5	1998	9999	4	70
120016	1	1	5	-77	9999	7	70
120017	1	1	5	1996	9999	2	70
120017	2	21	32	2004	2004	9	2
120017	3	5	11	2004	9999	1	3
120018	1	1	5	2003	9999	2	70
120019	1	1	5	1996	9999	1	70
120021	1	1	5	1996	9999	2	70
120021	2	21	32	2003	2003	9	70
120023	1	8	6	1999	2000	5	2
120024	1	1	5	2000	9999	2	70
120025	1	1	5	1995	9999	1	70
120026	1	1	5	1989	9999	1	70
120027	1	1	5	1992	9999	2	70
120028	1	8	6	2002	9999	5	18
120029	1	1	35	1999	9999	7	70
120031	1	1	5	2002	9999	7	70
120032	1	1	5	1993	9999	1	70
120033	1	1	5	2000	9999	4	90
120033	2	18	6	2000	9999	2	70
120034	1	1	5	1998	9999	2	70
120035	1	1	5	1996	9999	4	70
120036	1	8	6	1997	9999	1	2
120037	1	5	1	2003	9999	7	1
120037	2	5	1	2003	9999	7	2
120038	1	1	5	2002	9999	2	70
120039	1	1	35	1993	9999	6	2
120040	1	1	5	2004	9999	1	70
120040	2	8	6	1998	9999	2	70
120040	3	22	35	2005	2005	9	70
120041	1	1	5	2001	9999	4	1
120042	1	1	5	2002	9999	1	70
120043	1	1	5	1997	9999	5	70
120043	2	8	6	2000	9999	5	2
120044	1	1	5	1998	9999	1	70
120045	1	1	5	2000	9999	7	70
120045	3	23	6	2003	2006	7	6
120046	1	1	5	1998	9999	2	70
120047	1	1	5	1999	9999	7	70
120049	1	77	60	2004	9999	8	0
120050	1	1	5	1999	9999	2	70
120051	1	1	5	1999	9999	4	70
120052	1	1	5	2002	9999	6	70
120053	1	18	6	1996	9999	7	70
120054	1	2	6	2002	9999	7	80
120054	2	18	6	2000	9999	7	70
120055	1	1	5	1998	9999	1	70
120056	1	1	5	2001	9999	8	70
120058	1	1	5	2000	9999	7	70
120059	1	1	5	1992	9999	7	70
120059	2	18	6	200	9999	5	70
120060	1	1	5	1998	9999	2	70
120060	2	8	6	2000	9999	6	70
120061	1	1	5	1996	9999	6	70
120062	1	1	5	2000	9999	2	70
120063	1	1	5	1999	9999	7	70
120063	2	8	6	2005	9999	7	2
120064	1	8	6	1999	9999	8	2
120065	1	1	5	1996	9999	6	70
120066	1	1	6	2001	9999	2	70
120066	2	21	32	2004	2004	9	70
120067	1	1	5	1990	9999	1	1
120068	1	1	5	2001	9999	1	70
120069	1	8	6	1998	2003	5	2
120070	1	1	5	2002	9999	7	70
120072	1	21	5	2003	2003	9	70
120072	2	5	11	2005	9999	1	2
120072	3	1	5	1998	9999	1	70
120073	1	21	35	2005	2005	9	70
120074	1	1	5	1996	9999	5	70
120075	1	1	5	2000	9999	4	70
120076	1	1	5	2004	9999	7	70
120077	1	1	5	1998	9999	1	70
120078	2	1	5	2000	9999	6	70
120079	1	1	5	1998	9999	7	70
120080	1	18	6	2004	9999	6	70
120082	1	1	35	1997	9999	2	1
120083	1	1	5	1998	9999	5	70
120084	1	1	5	2001	9999	5	70
120085	1	1	5	1998	9999	7	70
120086	1	1	5	1995	9999	7	70
120087	1	1	5	1995	9999	7	70
120088	1	1	5	-77	9999	5	70
120090	1	1	5	2001	9999	1	70
120091	1	8	6	2005	9999	5	3
120091	2	1	5	2001	9999	6	70
120092	1	1	5	2003	9999	1	70
120093	1	1	5	2003	9999	1	70
120094	1	1	5	1998	9999	1	70
120095	1	1	5	1997	9999	1	70
120096	1	1	5	1996	9999	8	70
120097	1	8	6	1996	9999	5	2
120097	2	1	5	2000	9999	2	70
120098	1	1	5	1998	9999	4	70
120098	2	8	6	1998	2002	5	2
120099	1	1	5	1993	9999	1	70
120100	1	1	5	1998	9999	5	70
130001	1	18	6	2002	9999	7	80
130001	2	7	6	2002	9999	7	80
130003	1	18	6	1999	9999	5	80
130003	2	5	13	2003	9999	4	80
130004	1	18	6	2000	9999	7	80
130005	1	8	6	2000	9999	3	2
130005	2	7	6	2000	9999	3	80
130007	1	18	6	2005	9999	6	2
130009	1	5	13	2002	9999	1	2
130009	2	5	13	2005	9999	2	2
130009	3	18	6	2003	9999	3	2
130010	1	8	6	2000	9999	5	2
130010	2	18	6	2003	9999	5	80
130011	1	7	6	2001	9999	7	80
130011	2	18	6	2002	9999	7	80
130011	3	5	13	2003	9999	7	80
130012	1	3	5	1997	9999	3	80
130012	2	18	6	2003	9999	4	80
130013	1	18	6	2000	9999	7	80
130013	2	1	5	1998	9999	4	1
130014	1	18	6	2000	9999	6	80
130014	2	5	13	2003	9999	4	2
130015	1	18	6	2000	9999	5	80
130016	1	8	6	2004	9999	2	2
130016	2	18	6	2004	9999	2	80
130017	1	18	6	2002	9999	7	80
130017	2	7	6	2002	9999	7	80
130017	3	5	58	2002	9999	7	2
130018	1	18	6	2000	9999	6	80
130018	2	5	13	2001	9999	6	1
130019	1	7	6	2000	9999	7	80
130021	1	18	6	2000	9999	7	80
130021	2	7	6	2002	9999	7	80
130021	3	5	13	2003	9999	7	80
130022	1	18	6	2002	9999	7	80
130022	2	8	6	2002	9999	7	2
130023	1	18	6	2000	9999	7	80
130024	1	18	6	2002	9999	5	80
130025	1	5	13	2003	2004	1	2
130025	2	18	6	2001	9999	4	2
130025	3	5	60	2000	9999	3	2
130026	1	8	6	2002	9999	7	2
130027	1	18	6	2002	9999	7	80
130027	2	1	5	2002	9999	7	80
130028	1	18	6	2002	9999	7	80
130028	2	7	6	2002	9999	7	80
130028	3	5	13	2003	9999	6	80
130029	1	1	5	2004	9999	2	1
130029	2	18	6	2002	9999	4	80
130030	1	1	5	1997	9999	7	1
130030	2	18	6	2000	9999	7	80
130030	3	17	60	2000	9999	2	5
130031	1	5	13	2005	9999	8	1
130031	2	18	6	2002	9999	7	80
130032	1	18	6	2001	9999	7	80
130032	2	5	13	2003	9999	6	2
130033	1	18	6	2002	9999	2	80
130033	2	1	5	2002	9999	2	80
130034	1	18	6	2002	9999	7	80
130034	2	7	6	2002	9999	7	80
130035	1	18	6	2000	9999	2	80
130035	2	8	6	2000	9999	5	80
130036	1	18	6	2002	9999	7	80
130037	1	18	6	2003	9999	4	2
130039	1	5	60	2003	9999	3	2
130040	1	5	60	2005	9999	1	7
130040	2	18	6	2003	9999	4	80
130041	1	18	6	2000	9999	7	80
130042	1	18	6	2001	9999	7	80
130042	2	7	6	2000	9999	7	80
130043	1	18	6	2001	9999	6	80
130043	2	5	13	2004	9999	6	80
130043	3	7	6	2000	9999	7	80
130044	1	5	13	2003	9999	1	1
130044	2	5	13	2005	9999	1	1
130044	3	18	6	2003	9999	4	80
130046	1	5	60	2006	9999	1	1
130046	2	18	6	2001	9999	3	80
130047	1	18	6	2000	9999	7	80
130047	2	1	5	1998	9999	5	1
130048	1	18	6	2000	9999	7	80
130048	2	8	6	2000	9999	7	2
130049	1	1	5	2001	9999	1	1
130049	2	18	6	2002	9999	7	80
130049	3	5	60	2001	9999	3	2
130050	1	24	6	2002	9999	5	2
130050	2	18	6	2004	9999	4	80
130051	1	18	6	2002	9999	7	90
130051	2	5	13	2003	9999	7	80
130052	1	7	6	2000	9999	5	80
130052	2	18	6	2002	9999	7	80
130052	3	5	13	2003	9999	5	80
130053	1	18	6	2000	9999	7	2
130054	1	18	6	2004	9999	4	2
130055	1	7	6	2000	9999	7	80
130055	2	18	6	2001	9999	7	80
130057	1	18	6	2000	9999	7	80
130058	1	5	13	2005	9999	1	1
130058	2	18	6	2002	9999	4	80
130059	1	1	5	1998	9999	5	2
130059	2	18	6	2000	9999	7	80
130060	1	1	5	2003	9999	1	1
130060	2	18	6	2002	9999	4	80
130062	1	18	6	2000	9999	7	80
130062	2	1	6	1998	9999	4	1
130063	1	1	5	1998	9999	5	1
130063	2	18	6	2000	9999	5	80
130064	1	18	6	2004	9999	7	80
130064	2	7	6	2004	9999	7	80
130064	3	5	13	2005	9999	7	1
130065	1	18	6	2002	9999	7	80
130065	2	7	6	2002	9999	7	80
130066	1	5	60	2003	9999	2	3
130067	1	18	6	2000	9999	7	80
130068	1	7	6	2002	9999	7	80
130068	2	18	6	2000	9999	7	80
130068	3	5	13	2003	9999	6	80
130070	1	18	6	2000	9999	6	80
130070	2	5	13	2002	9999	5	80
130071	1	18	6	2002	9999	4	1
130072	1	18	6	2000	9999	7	80
130073	1	18	6	2003	9999	4	80
130074	1	18	6	2005	2005	9	5
130075	1	8	6	2002	9999	2	3
130075	2	18	6	2002	9999	2	80
130076	1	18	6	2000	9999	7	80
130079	1	1	5	1997	9999	7	1
130079	2	18	6	2000	9999	7	80
130080	1	18	6	2002	9999	5	80
130081	1	1	5	1997	9999	7	80
130081	2	18	6	2000	9999	7	80
130082	1	1	5	2001	9999	7	1
130082	2	18	6	2001	9999	7	80
130082	3	5	13	2003	9999	7	80
130083	1	18	6	2000	9999	7	80
130083	2	1	5	2000	9999	7	80
130084	1	1	5	1998	9999	5	8
130084	2	18	6	2000	9999	7	80
130085	1	8	6	2002	9999	7	2
130085	2	18	6	2002	9999	7	80
130086	2	18	6	2003	9999	4	80
130087	1	3	5	1998	9999	6	80
130087	2	25	60	2005	2005	88	80
130087	3	17	60	2001	9999	2	15
130089	1	18	6	2000	9999	7	80
130089	2	17	60	2003	9999	4	0
130090	1	7	6	2000	9999	7	80
130090	2	18	6	2000	9999	7	80
130091	1	18	6	2000	9999	7	80
130092	1	1	5	2002	9999	7	80
130092	2	18	6	2002	9999	7	80
130092	3	7	6	2002	9999	7	80
130093	1	1	5	1998	9999	1	1
130093	2	18	6	2004	9999	4	80
130094	1	18	6	2003	9999	7	80
130094	2	5	13	2003	9999	7	80
130095	1	7	6	2000	9999	7	80
130096	1	18	6	2001	9999	7	80
130096	2	1	5	2000	9999	7	80
130097	1	18	6	2002	9999	5	80
130097	2	8	6	2002	9999	5	2
130098	1	5	13	2003	9999	6	2
130098	2	18	6	2000	9999	6	80
130099	1	18	6	2002	9999	7	80
130099	2	5	13	2003	9999	7	80
130100	1	18	6	2002	9999	4	80
140002	1	24	41	2005	9999	5	80
140002	2	5	60	2004	9999	1	2
140002	3	6	60	2003	2005	1	0
140004	1	14	6	2005	9999	4	70
140005	1	5	41	2003	9999	7	2
140005	2	7	41	2004	9999	3	70
140006	1	7	48	2002	9999	7	2
140006	2	5	46	2003	2005	4	6
140008	1	2	42	2004	9999	7	80
140008	2	23	42	2004	9999	7	80
140008	3	24	45	2003	2005	2	2
140009	1	19	60	2003	2005	4	2
140009	2	7	60	2003	2005	4	2
140010	1	17	60	-77	2005	7	0
140011	1	7	6	2005	9999	1	2
140011	2	19	60	2002	9999	1	2
140011	3	8	6	1996	9999	5	2
140012	1	7	45	2005	9999	2	80
140012	2	8	29	2003	9999	1	2
140016	1	5	60	1995	9999	7	1
140017	1	11	60	2003	9999	2	2
140017	2	19	60	2003	2005	7	2
140017	3	5	60	2000	2005	9	2
140018	1	8	6	2004	9999	7	2
140020	1	5	60	2003	2004	7	3
140023	1	18	45	2002	2004	9	70
140024	1	25	40	2002	2005	6	3
140024	2	2	41	2003	9999	3	80
140025	1	21	45	2002	2005	7	1
140029	1	19	60	1990	9999	2	16
140029	2	7	60	1990	9999	5	16
140029	3	11	60	1990	9999	5	16
140029	4	21	22	2000	2005	7	16
140034	1	6	60	2003	9999	1	15
140034	2	18	41	2003	9999	7	70
140035	1	7	35	2003	2005	4	7
140035	2	25	60	2003	2003	9	1
140037	1	19	60	2004	9999	7	2
140037	2	24	60	2005	9999	9	0
140037	3	5	60	2005	9999	7	4
140038	1	7	41	2004	9999	5	80
140039	1	17	60	2001	9999	1	0
140039	2	21	60	2001	9999	7	0
140039	3	7	60	2002	2005	2	4
140040	1	7	41	2005	9999	7	80
140041	1	11	6	2000	9999	4	17
140041	2	7	77	-77	9999	4	17
140041	3	2	88	-77	9999	2	17
140043	1	7	6	2005	2005	2	2
140043	2	11	35	2005	9999	2	2
140043	3	8	6	1994	9999	5	2
140045	1	24	29	2003	2005	5	70
140045	2	7	6	2004	2004	2	80
140046	1	7	60	2003	9999	7	8
140046	2	18	41	2003	2004	5	80
140047	1	14	6	2003	9999	7	70
140048	1	12	60	2003	-9999	1	4
140051	1	7	60	2004	9999	9	1
140051	2	19	60	2004	2005	8	1
140051	3	8	35	-77	9999	7	16
140053	1	7	35	1993	9999	8	2
140053	2	8	60	1994	9999	8	2
140055	1	9	6	2001	9999	2	80
140056	1	8	6	2005	9999	1	2
140057	1	8	29	2003	9999	4	80
140057	2	7	41	2003	9999	2	80
140058	1	8	6	2002	9999	5	2
140058	2	9	6	1994	9999	5	70
140059	1	8	60	1992	9999	6	2
140061	1	9	41	2003	9999	2	80
140062	1	17	45	2003	9999	7	0
140062	2	9	6	2000	9999	7	2
140063	1	17	45	2003	2003	8	0
140065	1	8	35	2000	9999	4	2
140066	1	5	41	2005	9999	3	2
140067	1	9	6	2001	9999	9	70
140069	1	5	45	2005	9999	7	2
140069	2	9	55	2004	9999	6	70
140070	1	7	45	2004	9999	7	80
140071	1	9	6	2002	9999	7	70
140072	1	9	6	2000	9999	1	80
140073	1	8	41	2003	9999	2	80
140073	2	7	29	2002	9999	6	80
140074	1	2	77	2000	9999	5	2
140074	2	7	77	2000	9999	4	80
140074	3	24	77	2005	9999	4	80
140076	1	5	41	2003	9999	7	1
140079	1	8	6	1998	9999	5	2
140080	1	8	6	1994	9999	2	2
140085	1	7	60	2003	9999	2	80
140086	1	17	48	2003	-77	1	0
140089	1	18	6	2002	9999	7	80
140089	2	5	13	2003	9999	5	80
140090	1	1	5	2001	9999	7	7
140090	2	18	6	2000	9999	7	80
140091	1	19	60	2004	9999	1	2
140096	1	8	35	2005	9999	2	2
150007	1	5	39	2003	9999	7	70
150007	2	15	38	2002	9999	1	80
150011	1	8	41	2003	9999	7	70
150011	2	5	39	2004	9999	7	70
150017	1	7	41	2005	9999	1	70
150017	2	1	11	2003	9999	1	80
150020	1	8	6	2002	9999	5	2
150022	1	24	41	2005	2005	3	80
150022	2	5	7	2004	9999	7	70
150026	1	8	6	2003	9999	5	2
150027	1	1	41	2003	9999	1	70
150029	1	24	41	2002	9999	1	80
150032	1	8	6	2000	9999	5	2
150037	1	3	11	2003	2008	8	2
150038	1	1	41	2002	9999	2	80
150043	1	18	41	2003	9999	4	70
150044	1	12	35	2004	9999	1	1
150051	1	1	5	2003	9999	2	1
150053	1	8	6	2002	9999	5	2
150054	1	8	6	2003	9999	4	2
150055	1	1	60	2003	9999	1	70
150055	2	7	41	2003	2005	2	70
150056	1	15	6	2006	2007	5	1
150058	1	8	6	2002	9999	5	2
150062	1	8	41	2003	9999	2	70
150063	1	8	6	2005	9999	5	4
150064	1	8	6	2002	9999	5	2
150070	1	1	5	2002	9999	7	1
150070	2	18	6	2002	9999	7	80
150074	1	14	6	2004	9999	8	2
150077	1	18	41	2003	2005	1	70
150080	1	21	11	-77	2003	8	1
150081	1	3	5	2002	2007	5	1
150085	1	24	41	2003	9999	2	70
150085	2	18	41	2002	9999	2	70
150087	1	18	41	2003	9999	5	70
150090	1	1	5	2005	2005	9	1
150090	2	5	7	2003	9999	1	2
150092	1	7	41	2002	9999	1	70
150095	1	7	6	2005	9999	7	3
150096	1	18	41	2004	9999	5	80
150097	1	1	60	2003	9999	1	70
150099	1	1	60	2003	9999	1	70
150100	1	1	5	2002	9999	2	1
160001	1	1	5	1999	9999	5	80
160001	2	18	6	2000	9999	7	80
160001	3	5	13	2003	9999	4	80
160002	1	1	5	1998	9999	7	2
160002	2	18	6	2000	9999	6	80
160002	3	5	13	2005	9999	1	2
160003	1	18	6	1999	9999	6	80
160003	2	1	5	2000	9999	5	80
160005	1	1	5	2004	9999	2	1
160005	2	18	6	2003	9999	4	80
160006	1	1	5	2000	9999	6	1
160006	2	18	6	1999	9999	5	80
160006	3	5	13	2003	9999	4	1
160007	1	1	5	2000	9999	6	6
160007	2	18	6	2000	9999	6	80
160007	3	5	13	2000	9999	6	6
160008	1	18	6	2000	9999	6	80
160008	2	1	5	2000	9999	6	1
160008	3	5	13	2003	9999	4	1
160009	1	5	13	2005	9999	2	1
160009	2	1	5	2004	9999	4	1
160010	1	1	5	1999	9999	7	1
160010	2	8	6	2000	9999	5	2
160011	1	1	5	1998	9999	7	1
160011	2	18	6	2000	9999	7	80
160011	3	5	13	2005	9999	1	1
160012	1	1	5	1998	9999	5	2
160012	2	18	6	2000	9999	5	80
160013	1	3	5	1995	9999	2	80
160013	2	5	5	2005	9999	2	1
160013	3	18	6	2004	9999	4	80
160014	1	1	5	2000	9999	4	1
160014	2	8	6	2000	9999	2	80
160015	1	1	5	2003	9999	2	1
160015	2	25	60	2005	2005	9	1
160015	3	18	6	2004	9999	4	80
160015	4	5	5	2005	9999	2	1
160016	2	1	5	2000	9999	7	80
160016	3	8	6	2000	9999	7	2
160016	4	11	6	2000	9999	7	2
160017	1	3	5	2003	2005	3	80
160017	2	5	13	2004	9999	1	1
160018	1	1	5	2000	9999	6	1
160018	2	9	6	2000	9999	7	80
160018	3	8	6	2000	9999	7	2
160018	4	5	13	2002	9999	4	80
160019	1	1	5	2000	9999	7	1
160019	2	9	6	2000	9999	6	2
160019	3	1	5	2005	9999	1	1
160019	4	5	13	2005	9999	1	1
160020	1	18	6	2000	9999	5	80
160021	1	1	5	2003	9999	1	2
160021	2	5	5	2005	9999	1	2
160022	1	1	5	2000	9999	4	80
160022	2	9	6	2000	9999	7	80
160022	3	8	6	2000	9999	7	2
160022	4	4	5	2003	9999	6	80
160023	1	1	5	2000	9999	2	1
160023	2	9	6	1999	9999	7	2
160023	3	5	13	2005	9999	1	1
160024	1	1	5	2000	9999	5	80
160024	2	8	6	2000	9999	6	2
160024	3	11	6	2000	9999	5	2
160025	1	18	6	1999	9999	6	80
160025	2	13	5	1999	9999	6	1
160025	3	5	13	2003	9999	5	1
160026	1	1	5	2003	9999	6	17
160026	2	9	6	2002	9999	7	80
160026	3	5	13	2005	9999	1	17
160027	1	1	5	2000	9999	7	80
160027	2	8	6	2000	9999	7	2
160027	3	11	6	2000	9999	7	2
160028	1	3	5	2003	9999	6	80
160028	2	5	13	2005	9999	1	2
160028	3	18	6	2003	9999	4	80
160029	1	1	5	2003	9999	2	80
160029	2	7	6	2000	9999	7	80
160029	3	8	6	2000	9999	7	2
160029	4	5	13	2004	9999	4	1
160030	1	1	5	2000	9999	7	1
160030	2	9	6	2000	9999	4	80
160030	3	8	6	2000	9999	3	2
160031	1	1	5	1999	9999	6	1
160031	2	18	6	1999	9999	5	80
160031	3	8	6	2003	9999	5	2
160032	1	18	6	2000	9999	7	80
160032	2	11	6	2000	9999	4	80
160032	3	8	6	2000	9999	2	2
160033	1	4	5	2004	2006	3	80
160033	2	9	6	2003	9999	5	80
160033	3	5	13	2005	9999	1	1
160034	1	1	5	1998	9999	7	1
160034	2	9	6	1998	9999	9	80
160034	3	5	13	2005	9999	1	1
160035	1	1	5	2000	9999	5	80
160035	2	18	6	2000	9999	7	80
160035	3	8	6	2000	9999	7	2
160036	1	1	5	2000	9999	2	1
160036	2	8	6	2000	9999	6	2
160037	1	1	5	1998	9999	4	1
160037	2	8	6	2000	9999	5	2
160037	3	5	13	2005	9999	1	1
160038	1	1	5	2000	9999	6	1
160038	2	18	6	2000	9999	5	80
160038	3	5	13	2003	9999	4	1
160039	1	1	5	2003	9999	2	80
160039	2	18	6	2002	9999	6	80
160039	3	8	6	2002	9999	6	2
160040	1	13	5	1998	9999	7	4
160040	2	18	6	2000	9999	5	80
160041	1	1	5	1998	9999	5	1
160041	2	18	6	2000	9999	5	80
160042	1	1	5	2003	9999	2	1
160042	2	5	13	2005	9999	1	1
160042	3	18	6	2003	9999	4	80
160043	1	1	5	2000	9999	5	80
160043	2	18	6	2002	9999	7	80
160043	3	8	6	2002	9999	7	80
160044	1	1	5	1998	9999	5	1
160044	2	18	6	2000	9999	5	80
160045	1	3	5	1997	9999	6	80
160045	2	1	5	2002	9999	2	1
160045	3	5	13	2004	9999	1	1
160045	4	18	6	2003	9999	4	80
160046	1	1	5	2003	9999	2	17
160046	2	5	13	2005	9999	4	17
160046	3	18	6	2004	9999	3	80
160047	1	1	5	1999	9999	6	1
160047	2	18	6	1999	9999	6	80
160047	3	5	13	2003	9999	4	1
160048	1	18	6	2003	9999	2	80
160048	2	1	5	2002	9999	2	1
160048	3	13	5	2004	9999	1	1
160049	1	18	6	2002	9999	3	80
160049	2	1	5	2002	9999	3	80
160050	1	1	5	1998	9999	5	1
160050	2	8	6	2000	9999	5	2
160051	1	1	5	2002	9999	2	80
160051	2	18	6	2002	9999	7	80
160053	1	1	5	2000	9999	6	1
160053	2	9	6	2000	9999	7	2
160054	1	1	5	2001	9999	2	80
160054	2	18	6	2002	9999	7	80
160054	3	8	6	2002	9999	7	4
160055	1	1	5	2005	9999	1	1
160055	2	18	6	2004	9999	1	80
160056	1	1	5	2000	9999	6	1
160056	2	9	6	2000	9999	7	2
160057	1	15	5	2004	9999	3	2
160057	2	1	5	2003	9999	2	2
160057	3	5	13	2005	9999	1	2
160058	1	1	5	2000	9999	7	1
160058	2	7	6	2000	9999	7	80
160058	3	5	13	2004	9999	5	80
160058	4	8	6	2001	9999	7	2
160059	1	1	5	2002	9999	5	1
160059	2	18	6	2002	9999	7	80
160059	3	5	13	2003	9999	7	1
160060	1	3	5	2001	9999	2	80
160060	2	18	6	2003	9999	4	80
160061	1	1	5	2000	9999	2	1
160061	2	18	6	2000	9999	7	80
160062	1	1	5	2002	9999	6	1
160062	2	3	5	2000	9999	7	80
160062	3	8	6	2000	9999	6	2
160062	4	7	6	2000	9999	6	80
160063	1	18	6	2000	9999	5	80
160064	1	1	5	1999	9999	5	1
160064	2	8	6	2000	9999	5	2
160065	1	1	5	2002	9999	6	2
160065	2	3	5	2000	9999	7	80
160065	3	7	6	1999	9999	5	80
160065	4	8	6	2002	9999	6	3
160066	1	1	5	2000	9999	2	1
160066	2	18	6	2000	9999	7	80
160066	3	5	13	2005	9999	6	1
160067	1	1	5	1999	9999	7	2
160067	2	8	6	2000	9999	5	2
160068	1	1	5	2000	9999	2	1
160068	2	18	6	2000	9999	6	80
160069	1	1	5	1998	9999	7	1
