CHILDID	ID	AGE	SEX	RELATE	STILL	YRSCHOOL	DISABLED	CARE	SUPPORT	V1020511	V1020512
VN180015	1	72	1	3	2	0	2	2	1	0	0
VN180015	2	47	2	4	2	42	2	2	1	5	0
VN180015	3	38	1	4	2	42	2	2	2	20	0
VN180015	4	37	2	1	2	42	2	1	1	0	0
VN180015	5	36	2	4	2	42	2	2	2	0	0
VN180015	6	34	2	4	2	42	2	1	1	0	0
VN180015	7	33	2	4	2	42	2	1	1	0	0
VN180015	8	30	1	4	2	42	2	2	2	20	0
VN180015	9	29	2	4	2	43	2	2	2	0	0
VN180015	10	14	1	6	1	43	2	2	2	0	0
VN180015	11	7	2	6	1	42	2	2	2	0	0
VN180016	1	57	2	3	2	44	2	2	2	0	0
VN180016	2	55	1	3	2	44	2	1	2	10	0
VN180016	3	26	2	1	2	42	2	1	1	0	0
VN180016	4	24	1	1	2	42	2	1	1	8	0
VN180016	5	22	2	4	2	42	2	1	2	0	0
VN180016	6	19	1	4	2	43	2	2	2	0	0
VN180016	7	17	1	4	1	43	2	2	2	0	0
VN180016	15	3	1	5	88	88	2	88	88	88	88
VN180017	1	40	1	1	2	44	2	1	1	7	0
VN180017	2	38	2	1	2	43	2	1	1	0	0
VN180017	3	19	2	5	1	46	2	1	2	0	0
VN180017	4	18	2	5	2	44	2	1	2	0	0
VN180017	5	13	1	5	1	43	2	1	2	0	0
VN180018	1	53	1	3	2	45	2	1	1	0	0
VN180018	2	52	2	3	2	44	2	2	1	0	0
VN180018	3	36	1	1	2	46	2	1	1	0	0
VN180018	4	32	1	4	2	46	2	2	2	2	0
VN180018	5	28	2	4	1	46	2	1	2	0	0
VN180018	6	24	2	1	1	46	2	1	2	0	0
VN180019	1	48	1	1	1	46	2	1	1	0	0
VN180019	2	32	2	1	2	45	2	1	1	0	0
VN180019	3	10	1	5	1	42	2	1	2	0	0
VN180020	1	70	2	4	2	99	2	1	2	0	0
VN180020	2	40	1	1	1	46	2	1	1	0	0
VN180020	3	36	2	1	2	44	2	1	1	0	0
VN180020	4	11	1	5	1	43	2	1	2	0	0
VN180021	1	65	1	3	2	44	2	1	2	0	0
VN180021	2	56	2	3	2	44	2	1	2	0	0
VN180021	3	36	1	1	2	46	2	1	1	8	0
VN180021	4	29	2	1	2	46	2	1	1	0	0
VN180021	5	30	2	4	2	44	2	1	2	0	0
VN180021	6	27	2	4	2	42	2	1	2	0	0
VN180021	7	16	2	6	2	42	2	1	2	0	0
VN180023	1	78	1	3	2	0	2	1	2	3	0
VN180023	2	74	2	3	2	0	2	1	2	0	0
VN180023	3	30	1	1	2	45	2	1	1	15	0
VN180023	4	24	2	1	2	44	2	1	2	0	0
VN180024	1	32	1	1	2	42	2	1	1	20	0
VN180024	2	29	2	1	2	44	2	1	1	0	0
VN180024	3	5	2	5	2	0	2	2	2	0	0
VN180025	1	93	2	3	2	0	1	2	2	0	0
VN180025	2	49	1	1	2	43	2	2	1	10	0
VN180025	3	45	2	1	2	0	2	1	2	0	0
VN180025	4	22	2	5	2	43	2	2	2	0	0
VN180025	5	15	1	5	1	44	2	1	2	0	0
VN180026	1	61	1	3	2	42	2	1	1	10	0
VN180026	2	61	2	3	2	0	2	1	1	0	0
VN180026	3	32	1	1	2	46	2	1	1	5	0
VN180026	4	26	2	1	2	44	2	1	1	0	0
VN180026	5	11	1	6	1	43	2	1	2	0	0
VN180027	1	30	1	1	2	46	2	1	1	1	0
VN180027	2	28	2	1	2	46	2	1	1	0	0
VN180028	1	82	1	3	2	42	2	2	2	10	0
VN180028	2	81	2	3	2	0	2	2	2	0	0
VN180028	3	39	1	1	2	43	2	1	1	10	0
VN180028	4	33	2	1	2	43	2	1	1	0	0
VN180028	15	2	2	5	88	88	2	88	88	88	88
VN180029	1	43	1	1	1	46	2	2	1	2	0
VN180029	2	33	2	1	2	45	2	1	1	0	0
VN180029	3	6	2	5	1	42	2	2	2	0	0
VN180030	1	29	2	1	2	43	2	1	2	0	0
VN180030	2	27	1	1	2	46	2	2	1	5	0
VN180031	1	55	1	3	2	46	2	2	2	0	0
VN180031	2	55	2	3	2	45	2	1	2	0	0
VN180031	3	32	1	1	2	46	2	1	1	0	0
VN180031	4	29	2	1	2	46	2	1	1	0	0
VN180031	5	26	1	4	2	46	2	2	2	0	0
VN180031	6	22	1	4	1	46	2	2	2	0	0
VN180032	1	44	1	1	2	46	2	1	1	4	0
VN180032	2	38	2	1	2	44	2	1	1	0	0
VN180032	3	12	2	5	1	43	2	1	2	0	0
VN180033	1	49	1	3	2	44	2	1	2	10	0
VN180033	2	47	2	3	2	44	2	1	2	0	0
VN180033	3	31	1	1	2	43	2	1	1	2	0
VN180033	4	22	2	1	2	44	2	1	1	0	0
VN180033	5	18	2	4	2	44	2	1	2	0	0
VN180034	1	36	1	1	2	43	2	1	1	0	0
VN180034	2	32	2	1	2	44	2	1	1	0	0
VN180034	3	18	2	7	2	44	2	1	2	0	0
VN180035	1	75	2	3	2	0	2	1	2	0	0
VN180035	2	45	2	4	2	44	2	1	1	0	0
VN180035	3	39	1	4	2	43	2	1	1	0	0
VN180035	4	35	2	4	2	42	2	1	1	0	0
VN180035	5	32	2	1	2	43	2	1	1	0	0
VN180035	6	8	2	5	1	42	2	2	2	0	0
VN180035	7	6	1	6	1	42	2	2	2	0	0
VN180035	8	6	2	5	1	42	2	2	2	0	0
VN180036	1	79	1	3	2	43	2	2	2	0	0
VN180036	2	65	2	3	2	42	2	2	2	0	0
VN180036	3	34	2	1	2	46	2	1	1	0	0
VN180036	4	32	2	4	2	46	2	2	2	4	0
VN180036	5	30	1	4	2	44	2	2	2	0	0
VN180036	6	6	2	5	1	42	2	2	2	0	0
VN180037	1	51	2	3	2	43	2	1	2	0	0
VN180037	2	29	1	1	1	46	2	1	1	0	0
VN180037	3	25	2	1	2	45	2	1	2	0	0
VN180037	4	20	2	4	1	46	2	1	2	0	0
VN180039	1	68	1	3	2	99	2	1	1	0	0
VN180039	2	67	2	3	2	99	2	1	1	0	0
VN180039	3	37	1	1	2	45	2	1	1	10	0
VN180039	4	30	2	1	2	43	2	1	1	0	0
VN180039	5	6	1	5	1	42	2	2	2	0	0
VN180040	1	42	1	1	2	42	2	1	1	0	0
VN180040	2	39	2	1	2	43	2	1	1	0	0
VN180040	3	15	2	5	1	43	2	1	2	0	0
VN180040	4	15	2	7	2	99	2	1	2	0	0
VN180041	1	32	1	1	2	43	2	2	1	7	0
VN180041	2	31	2	1	2	42	2	1	1	0	0
VN180041	3	5	1	5	2	0	2	2	2	0	0
VN180042	1	76	2	13	2	0	2	2	2	0	0
VN180042	2	48	1	3	2	43	2	2	1	6	0
VN180042	3	48	2	3	2	42	2	2	1	0	0
VN180042	4	28	2	1	2	42	2	1	1	0	0
VN180042	5	27	1	4	2	43	2	2	2	6	0
VN180042	6	27	2	4	2	42	2	2	2	0	0
VN180042	15	2	1	5	88	88	2	88	88	88	88
VN180042	16	2	2	6	88	88	2	88	88	88	88
VN180043	1	57	2	3	2	43	2	1	1	0	0
VN180043	2	30	1	1	1	46	2	1	1	3	0
VN180043	3	29	2	1	2	46	2	1	1	0	0
VN180044	1	78	2	13	2	99	2	1	2	0	0
VN180044	2	50	1	3	2	46	2	1	1	20	0
VN180044	3	50	2	3	2	44	2	1	1	0	0
VN180044	4	44	1	1	1	46	2	1	1	0	0
VN180044	5	32	2	1	2	45	2	1	1	0	0
VN180044	6	31	1	4	2	46	2	1	1	0	0
VN180044	7	28	1	4	2	46	2	1	1	0	0
VN180044	8	26	1	4	2	46	2	1	1	0	0
VN180044	9	11	2	6	1	43	2	1	2	0	0
VN180044	10	34	2	7	2	99	2	1	2	0	0
VN180045	1	46	1	1	2	42	2	1	1	10	0
VN180045	2	40	2	1	2	42	2	1	1	0	0
VN180045	3	12	2	5	1	43	2	1	2	0	0
VN180045	4	9	2	5	1	42	2	2	2	0	0
VN180046	1	72	1	3	2	46	2	1	1	2	0
VN180046	2	56	2	3	2	45	2	1	1	0	0
VN180046	3	30	1	1	1	46	2	1	1	0	0
VN180046	4	29	2	1	2	46	2	1	1	0	0
VN180047	1	58	2	3	2	45	2	1	2	0	0
VN180047	2	36	2	4	2	0	2	1	2	0	0
VN180047	3	35	1	4	2	46	2	1	1	0	0
VN180047	4	35	1	4	2	44	2	1	1	0	0
VN180047	5	33	2	4	2	44	2	1	1	0	0
VN180047	6	32	1	1	2	46	2	1	1	0	0
VN180047	7	30	2	4	2	43	2	1	1	0	0
VN180047	8	29	2	1	2	46	2	1	1	0	0
VN180047	9	29	1	4	2	46	2	1	2	5	0
VN180047	10	8	2	6	1	42	2	1	2	0	0
VN180047	11	6	1	6	1	42	2	2	2	0	0
VN180047	15	2	1	6	88	88	2	88	88	88	88
VN180048	1	58	1	3	2	44	2	1	1	10	0
VN180048	2	50	2	3	2	45	2	1	1	0	0
VN180048	3	26	1	1	2	44	2	1	1	0	0
VN180048	4	24	2	1	2	46	2	1	1	0	0
VN180050	1	86	1	13	2	0	2	2	2	0	0
VN180050	2	36	1	1	2	44	2	1	1	5	0
VN180050	3	36	2	1	2	44	2	1	1	0	0
VN180050	4	18	2	13	2	44	2	1	2	0	0
VN180050	5	5	1	5	2	0	2	2	2	0	0
VN180051	1	70	1	3	2	43	2	1	2	0	0
VN180051	2	62	2	3	2	43	2	1	2	0	0
VN180051	3	39	1	1	2	46	2	1	1	0	0
VN180051	4	24	2	1	2	46	2	1	1	0	0
VN180054	1	58	2	3	2	43	2	1	1	0	0
VN180054	2	31	1	1	2	43	2	1	1	0	0
VN180054	3	26	1	4	2	46	2	1	1	0	0
VN180054	4	23	2	1	2	43	2	1	2	0	0
VN180054	5	19	2	4	1	46	2	1	2	0	0
VN180055	1	30	1	1	1	46	2	1	1	10	0
VN180055	2	27	2	1	1	46	2	1	1	0	0
VN180056	1	83	2	3	2	99	2	2	2	0	0
VN180056	2	47	1	1	2	44	2	1	1	0	0
VN180056	3	42	2	1	2	43	2	1	1	0	0
VN180056	4	12	1	5	1	43	2	1	2	0	0
VN180056	5	9	1	5	1	42	2	2	2	0	0
VN180057	1	67	1	3	2	42	2	1	2	0	0
VN180057	2	65	2	3	2	0	2	1	2	0	0
VN180057	3	41	1	1	2	44	2	1	1	0	0
VN180057	4	41	2	1	2	46	2	1	1	0	0
VN180057	5	34	2	4	2	44	2	2	2	0	0
VN180057	7	27	2	4	2	46	2	1	2	0	0
VN180057	8	9	2	5	1	42	2	1	2	0	0
VN180057	9	18	2	7	2	0	2	1	2	0	0
VN180058	1	33	1	1	2	44	2	1	1	1	0
VN180058	2	31	2	1	2	45	2	1	1	0	0
VN180058	3	9	1	5	1	42	2	2	2	0	0
VN180060	1	32	1	1	2	0	2	1	1	10	0
VN180060	2	28	2	1	2	42	2	1	2	0	0
VN180061	1	40	2	1	2	42	2	1	1	10	0
VN180061	2	36	1	1	2	42	2	1	1	0	0
VN180062	1	77	1	3	2	99	2	2	2	0	0
VN180062	2	34	1	1	2	42	2	1	1	20	0
VN180062	3	31	2	1	2	42	2	1	1	0	0
VN180062	4	9	2	5	1	42	2	2	2	0	0
VN180063	1	62	1	3	2	42	2	1	2	0	0
VN180063	2	62	2	3	2	42	2	1	2	0	0
VN180063	3	28	1	1	2	43	2	1	1	7	0
VN180063	4	24	2	1	2	44	2	1	2	0	0
VN180063	5	23	1	4	2	46	2	1	1	1	0
VN180063	6	19	1	4	2	43	2	1	2	1	0
VN180064	1	53	2	3	2	43	2	1	1	0	0
VN180064	2	27	1	1	2	44	2	1	1	3	0
VN180064	3	27	1	4	2	46	2	1	2	3	0
VN180064	4	27	2	4	2	43	2	1	2	0	0
VN180064	5	25	1	4	2	44	2	1	2	3	0
VN180064	6	24	2	1	2	43	2	1	1	0	0
VN180065	1	32	1	1	2	43	2	1	1	20	0
VN180065	2	29	2	1	2	43	2	1	2	0	0
VN180066	1	44	1	1	2	46	2	1	1	1	0
VN180066	2	33	2	1	2	44	2	1	1	0	0
VN180066	3	5	1	5	2	0	2	2	2	0	0
VN180067	1	71	1	3	2	99	2	1	2	99	0
VN180067	2	43	1	4	2	44	2	1	2	0	0
VN180067	3	43	2	4	2	99	2	1	2	0	0
VN180067	4	34	1	1	2	43	2	1	1	10	0
VN180067	5	34	2	1	2	42	2	1	1	0	0
VN180067	6	20	2	4	2	46	2	1	2	0	0
VN180067	7	17	2	6	1	44	2	1	2	0	0
VN180067	8	13	1	6	1	43	2	2	2	0	0
VN180067	15	4	2	5	88	88	2	88	88	88	88
VN180068	1	43	1	1	1	46	2	1	1	10	0
VN180068	2	40	2	1	2	44	2	1	1	0	0
VN180068	3	17	2	5	1	44	2	1	2	0	0
VN180069	1	50	2	3	2	42	2	2	1	0	0
VN180069	2	34	1	4	2	46	2	2	2	0	0
VN180069	3	30	2	4	2	42	2	2	2	0	0
VN180069	4	28	2	1	1	46	2	1	1	0	0
VN180069	5	27	1	1	1	46	2	1	1	0	0
VN180069	6	24	1	4	1	46	2	2	2	0	0
VN180069	7	5	1	6	2	0	2	2	2	0	0
VN180070	1	43	2	7	2	99	2	1	2	0	0
VN180070	2	31	1	1	2	46	2	1	1	8	0
VN180070	3	29	2	1	2	43	2	1	1	0	0
VN180070	4	10	1	5	1	42	2	1	2	0	0
VN180071	1	81	2	13	99	42	2	2	2	0	0
VN180071	2	65	1	3	2	99	2	1	1	0	0
VN180071	3	60	2	3	2	99	2	1	2	0	0
VN180071	4	32	1	1	2	44	2	1	1	0	0
VN180071	5	30	2	1	2	44	2	1	1	0	0
VN180071	6	7	1	5	1	42	2	2	2	0	0
VN180072	1	72	1	3	2	46	2	1	1	10	0
VN180072	2	75	2	3	2	45	2	1	1	0	0
VN180072	3	39	1	1	2	45	2	2	1	10	0
VN180072	4	38	2	1	2	45	2	1	2	0	0
VN180072	5	12	2	5	1	43	2	1	2	0	0
VN180073	1	75	2	3	2	0	2	1	2	0	0
VN180073	2	27	1	1	2	43	2	1	1	5	0
VN180073	3	23	2	1	2	44	2	1	1	0	0
VN180074	1	93	2	13	2	99	1	2	2	0	0
VN180074	2	87	1	13	2	99	2	1	2	0	0
VN180074	3	82	2	13	2	99	2	1	2	0	0
VN180074	4	72	1	3	2	44	2	1	1	0	0
VN180074	5	60	2	3	2	42	2	2	1	0	0
VN180074	6	31	1	1	1	46	2	1	1	1	0
VN180074	7	31	1	4	1	45	2	1	1	3	0
VN180074	8	26	2	1	2	46	2	1	1	0	0
VN180074	9	26	2	4	2	46	2	1	1	0	0
VN180074	15	3	1	6	88	88	2	88	88	88	88
VN180075	1	69	1	3	2	46	2	1	1	0	0
VN180075	2	65	2	3	2	42	2	1	1	0	0
VN180075	3	33	1	1	1	46	2	1	1	0	0
VN180075	4	28	2	1	2	43	2	1	1	0	0
VN180075	5	8	2	5	1	42	2	1	2	0	0
VN180076	1	58	1	3	2	45	2	1	1	0	0
VN180076	2	50	2	3	2	42	2	1	2	0	0
VN180076	3	27	1	1	2	46	2	1	1	3	0
VN180076	4	26	2	1	2	46	2	1	1	0	0
VN180076	5	24	2	4	2	45	2	1	2	0	0
VN180076	6	15	2	4	1	44	2	1	2	0	0
VN180076	7	13	1	4	1	43	2	1	2	0	0
VN180077	1	36	1	1	1	46	2	1	1	20	0
VN180077	2	28	2	1	2	46	2	1	1	0	0
VN180078	1	29	1	1	1	46	2	2	1	0	0
VN180078	2	28	2	1	2	46	2	1	1	0	0
VN180079	1	29	1	1	2	46	2	1	1	0	0
VN180079	2	27	2	1	2	46	2	1	1	0	0
VN180080	1	28	1	1	2	46	2	1	1	3	0
VN180080	2	27	2	1	2	46	2	1	1	0	0
VN180081	1	74	2	3	2	0	2	2	2	0	0
VN180081	2	52	2	4	2	46	2	2	2	0	0
VN180081	3	44	1	1	2	44	2	1	1	0	0
VN180081	4	39	2	4	2	43	2	2	2	0	0
VN180081	5	36	2	1	2	43	2	1	1	0	0
VN180081	6	32	1	4	2	43	2	2	2	2	0
VN180081	7	31	2	4	2	43	2	2	2	0	0
VN180081	8	6	2	5	1	42	2	2	2	0	0
VN180081	15	3	2	6	88	88	2	88	88	88	88
VN180082	1	47	1	3	2	42	2	1	1	20	0
VN180082	2	47	2	3	2	0	2	1	1	0	0
VN180082	3	21	2	4	2	44	2	1	2	0	0
VN180082	4	19	2	1	2	42	2	1	2	0	0
VN180082	5	17	1	4	1	43	2	1	2	0	0
VN180082	6	15	2	4	1	44	2	1	2	0	0
VN180083	1	65	1	3	2	43	2	2	2	6	0
VN180083	2	58	2	3	2	45	2	1	1	0	0
VN180083	3	41	1	1	2	44	2	1	1	4	0
VN180083	4	34	2	4	2	43	2	1	2	0	0
VN180083	5	33	2	1	2	43	2	1	1	0	0
VN180083	6	31	1	4	2	43	2	2	2	4	0
VN180083	7	27	2	4	2	42	2	2	2	0	0
VN180083	15	3	2	5	88	88	2	88	88	88	88
VN180083	16	2	1	6	88	88	2	88	88	88	88
VN180083	17	1	1	6	88	88	2	88	88	88	88
VN180084	1	68	2	7	2	99	2	1	2	1	0
VN180084	2	48	2	3	2	42	2	1	1	0	0
VN180084	3	31	1	1	2	43	2	1	1	0	0
VN180084	4	25	2	1	2	43	2	1	2	0	0
VN180084	5	24	1	4	2	0	2	1	2	0	0
VN180084	15	4	2	5	88	88	2	88	88	88	88
VN180085	1	62	1	3	2	44	2	2	2	3	0
VN180085	2	42	1	4	2	0	2	2	2	1	0
VN180085	3	33	1	1	2	0	2	1	1	4	0
VN180085	4	26	2	1	2	42	2	1	2	0	0
VN180087	1	30	1	1	1	46	2	1	1	0	0
VN180087	2	29	2	1	2	46	2	1	1	0	0
VN180088	1	63	1	3	2	44	2	1	2	0	0
VN180088	2	56	2	3	2	43	2	1	2	0	0
VN180088	3	31	2	1	2	43	2	1	1	0	0
VN180088	4	24	1	4	2	42	2	2	2	2	0
VN180088	5	22	2	4	2	43	2	2	2	0	0
VN180088	6	20	2	4	2	43	2	2	2	0	0
VN180088	7	15	1	4	1	43	2	2	2	0	0
VN180089	1	35	2	1	2	44	2	1	2	0	0
VN180089	2	32	1	1	2	44	2	1	1	0	0
VN180089	3	12	2	5	1	43	2	1	2	0	0
VN180089	4	10	2	5	1	42	2	1	2	0	0
VN180090	1	35	1	1	2	46	2	1	1	0	0
VN180090	2	32	2	1	2	43	2	1	2	0	0
VN180090	3	10	2	5	1	42	2	1	2	0	0
VN180091	1	71	1	3	2	43	2	1	2	0	0
VN180091	2	60	2	3	2	43	2	1	2	0	0
VN180091	3	35	1	1	2	44	2	1	1	3	0
VN180091	4	30	2	1	2	44	2	1	1	0	0
VN180091	5	17	2	7	2	42	2	1	2	0	0
VN180091	6	9	1	5	1	42	2	1	2	0	0
VN180092	1	62	1	3	2	43	2	1	1	0	0
VN180092	2	58	2	3	2	0	2	1	2	0	0
VN180092	3	34	1	1	2	43	2	1	1	3	0
VN180092	4	33	2	1	2	43	2	1	1	0	0
VN180092	5	26	2	4	2	46	2	1	1	0	0
VN180092	6	9	1	5	1	42	2	2	2	0	0
VN180094	1	42	1	1	2	43	2	1	1	3	0
VN180094	2	38	2	1	2	42	1	2	2	0	0
VN180095	1	65	1	3	2	43	2	2	2	10	0
VN180095	2	59	2	3	2	43	2	1	1	0	0
VN180095	3	35	1	4	2	44	2	2	2	2	0
VN180095	4	30	1	1	2	46	2	1	1	5	0
VN180095	5	30	2	1	2	45	2	1	1	0	0
VN180095	6	26	2	4	2	46	2	2	2	0	0
VN180095	7	25	2	4	2	43	2	2	2	0	0
VN180095	8	7	1	6	1	42	2	2	2	0	0
VN180095	9	5	1	6	2	0	2	2	2	0	0
VN180096	1	20	2	13	2	0	2	2	2	0	0
VN180096	2	35	1	1	2	46	2	2	1	10	0
VN180096	3	32	2	1	2	44	2	1	1	0	0
VN180098	1	41	1	1	2	46	2	1	1	0	0
VN180098	2	31	2	1	2	46	2	1	1	0	0
VN180098	3	6	2	5	1	42	2	1	2	0	0
VN180099	1	75	1	3	2	99	1	2	1	0	0
VN180099	2	73	2	3	2	99	2	1	1	0	0
VN180099	3	37	1	1	2	46	2	1	1	10	0
VN180099	4	34	2	1	2	44	2	1	1	0	0
VN180099	5	16	2	7	2	43	2	1	2	0	0
VN180099	6	8	2	5	1	42	2	1	2	0	0
VN180100	1	62	2	3	2	0	2	1	1	5	0
VN180100	2	59	1	3	2	42	2	1	2	15	0
VN180100	3	33	1	1	2	44	2	1	1	15	0
VN180100	4	31	2	1	2	43	2	1	1	0	0
VN180104	1	58	2	3	2	0	2	1	1	0	0
VN180104	2	33	1	1	2	0	2	1	1	7	0
VN180104	3	30	2	1	2	42	2	1	1	0	0
VN180104	4	17	1	4	2	43	2	1	2	0	0
VN180104	5	7	1	5	1	42	2	2	2	0	0
VN180105	1	26	1	1	2	42	2	1	1	10	0
VN180105	2	25	2	1	2	43	2	1	1	0	0
VN180106	1	39	1	1	2	44	2	2	1	0	0
VN180106	2	37	2	1	2	43	2	1	1	0	0
VN180106	3	11	2	5	1	43	2	2	2	0	0
VN180107	1	43	1	1	2	46	2	1	1	1	0
VN180107	2	38	2	1	2	46	2	1	1	0	0
VN180107	15	3	2	5	88	88	2	88	88	88	88
VN180109	1	72	1	3	2	99	2	2	2	0	0
VN180109	2	43	2	4	2	42	2	1	2	0	0
VN180109	3	39	1	4	2	42	2	1	2	10	0
VN180109	4	38	1	1	2	44	2	2	1	10	0
VN180109	5	37	1	4	2	42	2	1	2	10	0
VN180109	6	30	2	1	2	42	2	1	1	0	0
VN180110	1	51	2	3	2	43	2	1	1	0	0
VN180110	2	29	1	1	2	44	2	1	1	0	0
VN180110	3	26	2	1	2	45	2	1	1	0	0
VN180110	4	22	2	4	2	46	2	1	2	0	0
VN180112	1	60	2	3	2	43	2	1	2	0	0
VN180112	2	38	1	1	2	44	2	1	1	1	0
VN180112	3	35	2	1	2	44	2	1	1	0	0
VN180112	4	37	1	4	2	43	2	1	2	3	0
VN180112	15	4	2	5	88	88	2	88	88	88	88
VN180113	1	69	2	3	2	99	2	1	1	0	0
VN180113	2	33	1	1	2	44	2	1	1	10	0
VN180113	3	29	2	1	2	46	2	1	1	0	0
VN180117	1	50	2	4	2	42	2	1	1	0	0
VN180117	2	49	1	1	2	44	2	1	1	4	0
VN180117	3	45	2	1	2	43	2	1	1	0	0
VN180117	4	21	2	5	1	46	2	1	2	0	0
VN180117	5	17	1	5	1	44	2	1	2	0	0
VN180117	6	14	2	5	1	43	2	1	2	0	0
VN180118	1	74	2	3	2	0	2	1	2	0	0
VN180118	2	47	2	4	2	46	2	1	2	0	0
VN180118	3	40	1	1	2	44	2	1	1	7	0
VN180118	4	29	2	1	2	43	2	1	1	0	0
VN180118	5	5	1	5	2	0	2	2	2	0	0
VN180121	1	29	1	1	2	45	2	1	1	0	0
VN180121	2	25	2	1	2	45	2	1	2	0	0
VN180123	1	38	1	1	2	44	2	1	1	0	0
VN180123	2	30	2	1	2	44	2	1	1	0	0
VN180128	1	41	1	1	2	44	2	1	1	3	0
VN180128	2	37	2	1	2	42	2	1	2	0	0
VN180128	3	13	2	5	1	43	2	2	2	0	0
VN180128	4	8	2	5	1	42	2	2	2	0	0
VN190001	1	35	1	1	2	44	2	1	1	20	0
VN190001	2	28	2	1	2	0	2	1	1	0	0
VN190001	3	10	1	5	1	42	2	1	2	0	0
VN190001	4	6	2	5	1	42	2	1	2	0	0
VN190002	1	70	2	3	2	43	2	1	1	0	0
VN190002	2	34	2	1	2	42	2	1	1	0	0
VN190002	3	8	2	5	1	42	2	1	2	0	0
VN190002	4	7	1	6	1	42	2	1	2	0	0
VN190003	1	46	1	3	2	42	2	2	2	20	0
VN190003	2	42	2	3	2	0	2	2	2	0	0
VN190003	3	24	1	1	2	42	2	2	1	20	0
VN190003	4	20	2	1	2	42	2	1	2	0	0
VN190003	5	20	2	4	2	43	2	2	2	0	0
VN190003	6	17	2	4	2	42	2	2	2	0	0
VN190004	1	59	1	3	2	0	2	1	1	3	0
VN190004	2	55	2	3	2	0	2	1	2	0	0
VN190004	3	33	1	4	2	43	2	1	1	3	0
VN190004	4	26	2	1	2	42	2	1	2	0	0
VN190004	5	24	1	4	2	0	2	1	1	1	0
VN190004	6	22	1	4	2	43	2	1	2	0	0
VN190004	7	19	1	4	2	43	2	1	2	0	0
VN190004	8	16	1	4	1	44	2	1	2	0	0
VN190005	1	35	1	1	2	43	2	1	1	0	0
VN190005	2	34	2	1	2	42	2	1	1	0	0
VN190005	3	12	2	5	1	42	2	1	2	0	0
VN190005	4	10	2	5	1	42	2	1	2	0	0
VN190006	1	38	1	1	2	45	2	1	1	0	0
VN190006	2	33	2	1	2	45	2	1	1	0	0
VN190006	3	12	1	5	1	43	2	1	2	0	0
VN190007	1	29	1	1	2	42	2	1	1	5	0
VN190007	2	25	2	1	2	0	2	1	1	0	0
VN190007	3	7	2	5	1	42	2	1	2	0	0
VN190007	4	5	2	5	2	0	2	2	2	0	0
VN190008	1	55	1	3	2	43	2	1	1	15	0
VN190008	2	50	2	3	2	0	2	1	1	10	0
VN190008	3	31	1	1	2	42	2	1	1	0	0
VN190008	4	24	2	1	2	0	2	1	1	0	0
VN190008	5	10	1	4	1	42	2	1	2	0	0
VN190008	15	3	2	5	88	88	2	88	88	88	88
VN190009	1	28	1	1	2	42	2	1	1	0	0
VN190009	2	25	2	1	2	42	2	1	1	0	0
VN190009	15	3	2	5	88	88	2	88	88	88	88
VN190010	1	39	1	1	2	44	2	1	1	5	0
VN190010	2	37	2	1	2	44	2	1	1	0	0
VN190010	3	13	2	5	1	43	2	1	2	0	0
VN190011	1	44	2	1	2	0	2	1	2	0	0
VN190011	2	42	1	1	2	42	2	1	1	20	0
VN190011	3	19	1	5	2	43	2	2	2	0	0
VN190011	4	14	2	5	1	43	2	1	2	0	0
VN190011	5	5	2	5	2	0	2	2	2	0	0
VN190012	1	66	1	3	2	43	2	1	2	0	0
VN190012	2	49	2	3	2	42	2	1	2	0	0
VN190012	3	32	2	4	2	42	2	2	2	0	0
VN190012	4	30	1	1	2	42	2	1	1	4	0
VN190012	5	27	2	4	2	42	2	2	2	0	0
VN190012	6	22	2	1	2	42	2	1	2	0	0
VN190012	7	21	1	4	2	43	2	2	2	3	0
VN190012	8	18	1	4	2	43	2	2	2	0	0
VN190012	9	14	1	4	1	43	2	2	2	0	0
VN190012	10	6	1	6	1	42	2	2	2	0	0
VN190012	15	3	2	5	88	88	2	88	88	88	88
VN190013	1	27	1	1	2	42	2	1	1	10	0
VN190013	2	20	2	1	2	42	2	1	1	0	0
VN190014	1	34	1	1	2	42	2	1	1	2	0
VN190014	2	29	2	1	2	42	2	1	1	0	0
VN190014	3	9	1	5	1	42	2	1	2	0	0
VN190015	1	31	1	1	2	42	2	1	1	2	0
VN190015	2	28	2	1	2	45	2	1	1	0	0
VN190015	3	19	1	4	1	44	2	1	2	0	0
VN190015	15	4	1	5	88	88	2	88	88	88	88
VN190016	1	27	1	1	2	43	2	1	1	0	0
VN190016	2	23	2	1	2	43	2	1	1	0	0
VN190017	1	63	2	3	2	42	2	1	2	4	0
VN190017	2	26	1	1	2	42	2	1	2	5	0
VN190017	3	18	2	1	2	0	2	1	1	0	0
VN190018	1	36	1	1	2	43	2	1	1	10	0
VN190018	2	32	2	1	2	44	2	1	1	0	0
VN190018	15	4	1	5	88	88	2	88	88	88	88
VN190019	1	33	1	1	2	44	2	1	1	6	0
VN190019	2	26	2	1	2	0	2	1	1	0	0
VN190019	15	4	1	5	88	88	2	88	88	88	88
VN190020	1	27	1	1	2	42	2	1	1	8	0
VN190020	2	23	2	1	2	42	2	1	1	0	0
VN190020	15	3	2	5	88	88	2	88	88	88	88
VN190021	1	50	1	3	2	42	2	1	1	20	0
VN190021	2	49	2	3	2	42	2	1	1	0	0
VN190021	3	31	1	1	2	43	2	1	1	10	10
