PLACEID	SERVIDR4	SERVAVLB	TIM2PLCE	CMNTRNSP
8064	3	0	 	 
8064	4	0	 	 
8064	5	1	 	 
8064	6	1	 	 
8064	7	1	 	 
8064	8	0	 	 
8064	9	1	 	 
8064	10	1	 	 
8064	11	1	 	 
8064	12	1	 	 
8064	13	1	 	 
8064	14	1	 	 
8064	15	1	 	 
8064	16	1	 	 
8064	17	1	 	 
8064	18	1	 	 
8064	19	0	30	7
8064	20	0	30	7
8064	21	1	 	 
8064	22	1	 	 
8064	23	0	30	7
8064	24	1	 	 
8064	25	0	 	 
8064	27	0	45	7
8064	28	88	 	 
8064	29	0	30	7
8064	30	1	 	 
8064	31	1	 	 
8064	32	1	 	 
8064	33	1	 	 
8064	34	1	 	 
8064	35	1	 	 
8066	1	1	 	 
8066	2	1	 	 
8066	3	0	 	 
8066	4	0	 	 
8066	5	0	 	 
8066	6	0	 	 
8066	7	0	 	 
8066	8	0	 	 
8066	9	1	 	 
8066	10	0	90	6
8066	11	0	 	 
8066	12	0	90	6
8066	13	0	 	 
8066	14	0	 	 
8066	15	0	 	 
8066	16	0	90	6
8066	17	0	90	6
8066	18	0	90	6
8066	19	0	90	6
8066	20	0	90	6
8066	21	0	90	6
8066	22	0	90	6
8066	23	0	90	6
8066	24	0	 	 
8066	25	0	 	 
8066	27	0	90	6
8066	28	88	 	 
8066	29	0	90	6
8066	30	0	90	6
8066	31	0	90	6
8066	32	0	 	 
8066	33	1	 	 
8066	34	0	60	6
8066	35	0	60	6
8067	1	1	 	 
8067	2	1	 	 
8067	3	1	 	 
8067	4	1	 	 
8067	5	1	 	 
8067	6	1	 	 
8067	7	1	 	 
8067	8	1	 	 
8067	9	1	 	 
8067	10	1	 	 
8067	11	1	 	 
8067	12	1	 	 
8067	13	1	 	 
8067	14	1	 	 
8067	15	1	 	 
8067	16	1	 	 
8067	17	1	 	 
8067	18	1	 	 
8067	19	1	 	 
8067	20	1	 	 
8067	21	1	 	 
8067	22	1	 	 
8067	23	1	 	 
8067	24	1	 	 
8067	25	1	 	 
8067	27	1	 	 
8067	28	88	 	 
8067	29	1	 	 
8067	30	1	 	 
8067	31	1	 	 
8067	32	1	 	 
8067	33	1	 	 
8067	34	1	 	 
8067	35	1	 	 
8069	1	1	 	 
8069	2	1	 	 
8069	3	0	 	 
8069	4	0	 	 
8069	5	1	 	 
8069	6	0	 	 
8069	7	1	 	 
8069	8	1	 	 
8069	9	1	 	 
8069	10	1	 	 
8069	11	1	 	 
8069	12	1	 	 
8069	13	1	 	 
8069	14	1	 	 
8069	15	1	 	 
8069	16	1	 	 
8069	17	1	 	 
8069	18	1	 	 
8069	19	1	 	 
8069	20	1	 	 
8069	21	1	 	 
8069	22	1	 	 
8069	23	1	 	 
8069	24	1	 	 
8069	25	1	 	 
8069	27	1	 	 
8069	28	88	 	 
8069	29	1	 	 
8069	30	1	 	 
8069	31	1	 	 
8069	32	1	 	 
8069	33	1	 	 
8069	34	1	 	 
8069	35	1	 	 
8070	1	0	 	 
8070	2	1	 	 
8070	3	0	 	 
8070	4	0	 	 
8070	5	0	 	 
8070	6	0	 	 
8070	7	0	 	 
8070	8	0	 	 
8070	9	1	 	 
8070	10	0	20	4
8070	11	0	 	 
8070	12	0	20	4
8070	13	1	 	 
8070	14	1	 	 
8070	15	1	 	 
8070	16	0	20	4
8070	17	0	20	4
8070	18	0	20	4
8070	19	0	20	4
8070	20	0	20	4
8070	21	0	20	4
8070	22	0	10	4
8070	23	0	20	4
8070	24	0	 	 
8070	25	0	 	 
8070	27	0	20	4
8070	28	88	 	 
8070	29	0	20	4
8070	30	1	 	 
8070	31	0	20	4
8070	32	1	 	 
8070	33	1	 	 
8070	34	0	20	4
8070	35	0	10	4
8071	1	0	 	 
8071	2	0	 	 
8071	3	1	 	 
8071	4	0	 	 
8071	5	0	 	 
8071	6	0	 	 
8071	7	0	 	 
8071	8	0	 	 
8071	9	1	 	 
8071	10	0	30	4
8071	11	0	 	 
8071	12	0	30	4
8071	13	1	 	 
8071	14	0	 	 
8071	15	0	 	 
8071	16	0	30	4
8071	17	0	30	4
8071	18	0	30	4
8071	19	0	30	4
8071	20	0	30	4
8071	21	0	30	4
8071	22	0	30	4
8071	23	0	30	4
8071	24	0	 	 
8071	25	1	 	 
8071	27	0	30	4
8071	28	88	 	 
8071	29	0	30	4
8071	30	1	 	 
8071	31	1	 	 
8071	32	1	 	 
8071	33	1	 	 
8071	34	1	 	 
8071	35	1	 	 
8072	1	0	 	 
8072	2	0	 	 
8072	3	88	 	 
8072	4	0	 	 
8072	5	0	 	 
8072	6	0	 	 
8072	7	0	 	 
8072	8	0	 	 
8072	9	1	 	 
8072	10	1	 	 
8072	11	0	 	 
8072	12	1	 	 
8072	13	1	 	 
8072	14	0	 	 
8072	15	0	 	 
8072	16	0	90	6
8072	17	0	90	6
8072	18	0	90	6
8072	19	0	90	6
8072	20	0	90	6
8072	21	0	90	6
8072	22	0	90	6
8072	23	0	90	6
8072	24	0	 	 
8072	25	0	 	 
8072	27	0	90	6
8072	28	88	 	 
8072	29	0	90	6
8072	30	1	 	 
8072	31	0	90	6
8072	32	1	 	 
8072	33	1	 	 
8072	34	0	90	6
8072	35	1	 	 
8083	1	1	 	 
8083	2	1	 	 
8083	3	1	 	 
8083	4	1	 	 
8083	5	1	 	 
8083	6	0	 	 
8083	7	1	 	 
8083	8	1	 	 
8083	9	1	 	 
8083	10	1	 	 
8083	11	1	 	 
8083	12	1	 	 
8083	13	1	 	 
8083	14	1	 	 
8083	15	1	 	 
8083	16	1	 	 
8083	17	1	 	 
8083	18	1	 	 
8083	19	1	 	 
8083	20	1	 	 
8083	21	1	 	 
8083	22	1	 	 
8083	23	1	 	 
8083	24	1	 	 
8083	25	0	 	 
8083	27	1	 	 
8083	28	88	 	 
8083	29	1	 	 
8083	30	1	 	 
8083	31	1	 	 
8083	32	1	 	 
8083	33	1	 	 
8083	34	1	 	 
8083	35	1	 	 
8084	1	0	 	 
8084	2	0	 	 
8084	3	1	 	 
8084	4	0	 	 
8084	5	1	 	 
8084	6	0	 	 
8084	7	1	 	 
8084	8	0	 	 
8084	9	1	 	 
8084	10	1	 	 
8084	11	1	 	 
8084	12	1	 	 
8084	13	1	 	 
8084	14	1	 	 
8084	15	1	 	 
8084	16	0	10	5
8084	17	0	10	5
8084	18	0	10	5
8084	19	0	10	5
8084	20	0	20	7
8084	21	0	20	7
8084	22	0	10	5
8084	23	0	10	5
8084	24	1	 	 
8084	25	0	 	 
8084	27	0	10	5
8084	28	88	 	 
8084	29	0	10	5
8084	30	0	10	5
8084	31	0	10	5
8084	32	1	 	 
8084	33	0	10	5
8084	34	0	10	5
8084	35	0	10	5
8085	1	1	 	 
8085	2	1	 	 
8085	3	1	 	 
8085	4	0	 	 
8085	5	1	 	 
8085	6	0	 	 
8085	7	1	 	 
8085	8	1	 	 
8085	9	1	 	 
8085	10	1	 	 
8085	11	1	 	 
8085	12	1	 	 
8085	13	1	 	 
8085	14	1	 	 
8085	15	1	 	 
8085	16	1	 	 
8085	17	1	 	 
8085	18	1	 	 
8085	19	0	5	7
8085	20	0	5	7
8085	21	0	5	7
8085	22	1	 	 
8085	23	1	 	 
8085	24	1	 	 
8085	25	0	 	 
8085	27	0	60	7
8085	28	88	 	 
8085	29	1	 	 
8085	30	1	 	 
8085	31	1	 	 
8085	32	1	 	 
8085	33	1	 	 
8085	34	1	 	 
8085	35	1	 	 
8086	1	0	 	 
8086	2	0	 	 
8086	3	0	 	 
8086	4	0	 	 
8086	5	0	 	 
8086	6	0	 	 
8086	7	0	 	 
8086	8	0	 	 
8086	9	1	 	 
8086	10	1	 	 
8086	11	1	 	 
8086	12	1	 	 
8086	13	1	 	 
8086	14	1	 	 
8086	15	1	 	 
8086	16	0	5	7
8086	17	0	5	7
8086	18	0	5	7
8086	19	0	5	7
8086	20	0	5	7
8086	21	0	10	7
8086	22	0	5	7
8086	23	0	5	7
8086	24	1	 	 
8086	25	0	 	 
8086	27	0	10	7
8086	28	0	-88	88
8086	29	0	5	7
8086	30	1	 	 
8086	31	1	 	 
8086	32	1	 	 
8086	33	1	 	 
8086	34	1	 	 
8086	35	1	 	 
8088	1	0	 	 
8088	2	0	 	 
8088	3	0	 	 
8088	4	0	 	 
8088	5	0	 	 
8088	6	0	 	 
8088	7	0	 	 
8088	8	0	 	 
8088	9	1	 	 
8088	10	1	 	 
8088	11	0	 	 
8088	12	1	 	 
8088	13	1	 	 
8088	14	1	 	 
8088	15	1	 	 
8088	16	0	25	5
8088	17	0	25	5
8088	18	0	25	5
8088	19	0	30	5
8088	20	0	30	5
8088	21	0	30	5
8088	22	0	10	1
8088	23	0	45	7
8088	24	1	 	 
8088	25	0	 	 
8088	27	0	40	7
8088	28	88	 	 
8088	29	0	30	5
8088	30	0	10	5
8088	31	0	3	1
8088	32	1	 	 
8088	33	0	10	5
8088	34	0	10	5
8088	35	0	25	5
8090	1	1	 	 
8090	2	1	 	 
8090	3	1	 	 
8090	4	0	 	 
8090	5	1	 	 
8090	6	1	 	 
8090	7	1	 	 
8090	8	1	 	 
8090	9	1	 	 
8090	10	1	 	 
8090	11	1	 	 
8090	12	1	 	 
8090	13	1	 	 
8090	14	1	 	 
8090	15	1	 	 
8090	16	1	 	 
8090	17	0	-77	88
8090	18	1	 	 
8090	19	1	 	 
8090	20	1	 	 
8090	21	0	30	7
8090	22	1	 	 
8090	23	1	 	 
8090	24	1	 	 
8090	25	0	 	 
8090	27	1	 	 
8090	28	1	 	 
8090	29	1	 	 
8090	30	1	 	 
8090	31	1	 	 
8090	32	1	 	 
8090	33	1	 	 
8090	34	1	 	 
8090	35	1	 	 
8091	1	1	 	 
8091	2	1	 	 
8091	3	1	 	 
8091	4	0	 	 
8091	5	0	 	 
8091	6	0	 	 
8091	7	1	 	 
8091	8	1	 	 
8091	9	1	 	 
8091	10	1	 	 
8091	11	1	 	 
8091	12	1	 	 
8091	13	1	 	 
8091	14	1	 	 
8091	15	1	 	 
8091	16	0	8	5
8091	17	0	30	7
8091	18	0	30	7
8091	19	0	30	7
8091	20	0	10	5
8091	21	0	30	7
8091	22	0	40	7
8091	23	0	35	7
8091	24	1	 	 
8091	25	0	 	 
8091	27	0	35	7
8091	28	0	-88	88
8091	29	1	 	 
8091	30	1	 	 
8091	31	1	 	 
8091	32	1	 	 
8091	33	1	 	 
8091	34	1	 	 
8091	35	1	 	 
8092	1	1	 	 
8092	2	1	 	 
8092	3	0	 	 
8092	4	0	 	 
8092	5	1	 	 
8092	6	0	 	 
8092	7	0	 	 
8092	8	0	 	 
8092	9	1	 	 
8092	10	1	 	 
8092	11	1	 	 
8092	12	1	 	 
8092	13	1	 	 
8092	14	1	 	 
8092	15	1	 	 
8092	16	0	30	7
8092	17	0	20	7
8092	18	0	20	7
8092	19	0	5	1
8092	20	0	5	1
8092	21	0	20	7
8092	22	0	30	7
8092	23	0	20	7
8092	24	1	 	 
8092	25	0	 	 
8092	27	0	5	1
8092	28	0	-88	88
8092	29	0	1	1
8092	30	1	 	 
8092	31	0	10	1
8092	32	1	 	 
8092	33	1	 	 
8092	34	1	 	 
8092	35	0	20	7
8094	1	1	 	 
8094	2	1	 	 
8094	3	0	 	 
8094	4	0	 	 
8094	5	0	 	 
8094	6	0	 	 
8094	7	1	 	 
8094	8	0	 	 
8094	9	1	 	 
8094	10	1	 	 
8094	11	1	 	 
8094	12	1	 	 
8094	13	1	 	 
8094	14	1	 	 
8094	15	1	 	 
8094	16	0	10	7
8094	17	1	 	 
8094	18	1	 	 
8094	19	1	 	 
8094	20	1	 	 
8094	21	0	10	7
8094	22	1	 	 
8094	23	0	15	7
8094	24	1	 	 
8094	25	0	 	 
8094	27	0	10	7
8094	28	88	 	 
8094	29	1	 	 
8094	30	1	 	 
8094	31	1	 	 
8094	32	1	 	 
8094	33	1	 	 
8094	34	1	 	 
8094	35	1	 	 
8097	1	1	 	 
8097	2	1	 	 
8097	3	0	 	 
8097	4	0	 	 
8097	5	0	 	 
8097	6	0	 	 
8097	7	1	 	 
8097	8	0	 	 
8097	9	1	 	 
8097	10	1	 	 
8097	11	1	 	 
8097	12	1	 	 
8097	13	1	 	 
8097	14	1	 	 
8097	15	1	 	 
8097	16	1	 	 
8097	17	1	 	 
8097	18	1	 	 
8097	19	0	5	5
8097	20	0	5	5
8097	21	1	 	 
8097	22	1	 	 
8097	23	0	5	5
8097	24	1	 	 
8097	25	0	 	 
8097	27	0	5	5
8097	28	88	 	 
8097	29	1	 	 
8097	30	1	 	 
8097	31	1	 	 
8097	32	1	 	 
8097	33	1	 	 
8097	34	1	 	 
8097	35	0	5	5
8098	1	1	 	 
8098	2	1	 	 
8098	3	1	 	 
8098	4	1	 	 
8098	5	1	 	 
8098	6	0	 	 
8098	7	0	 	 
8098	8	1	 	 
8098	9	1	 	 
8098	10	1	 	 
8098	11	1	 	 
8098	12	1	 	 
8098	13	1	 	 
8098	14	1	 	 
8098	15	1	 	 
8098	16	1	 	 
8098	17	0	-77	88
8098	18	1	 	 
8098	19	1	 	 
8098	20	1	 	 
8098	21	1	 	 
8098	22	1	 	 
8098	23	1	 	 
8098	24	1	 	 
8098	25	0	 	 
8098	27	1	 	 
8098	28	88	 	 
8098	29	1	 	 
8098	30	1	 	 
8098	31	1	 	 
8098	32	1	 	 
8098	33	1	 	 
8098	34	1	 	 
8098	35	1	 	 
8099	1	1	 	 
8099	2	1	 	 
8099	3	1	 	 
8099	4	1	 	 
8099	5	1	 	 
8099	6	1	 	 
8099	7	0	 	 
8099	8	1	 	 
8099	9	1	 	 
8099	10	1	 	 
8099	11	1	 	 
8099	12	1	 	 
8099	13	1	 	 
8099	14	1	 	 
8099	15	1	 	 
8099	16	1	 	 
8099	17	0	-77	88
8099	18	1	 	 
8099	19	1	 	 
8099	20	1	 	 
8099	21	1	 	 
8099	22	1	 	 
8099	23	1	 	 
8099	24	1	 	 
8099	25	1	 	 
8099	27	1	 	 
8099	28	88	 	 
8099	29	1	 	 
8099	30	1	 	 
8099	31	1	 	 
8099	32	1	 	 
8099	33	1	 	 
8099	34	1	 	 
8099	35	1	 	 
8107	1	0	 	 
8107	2	0	 	 
8107	3	0	 	 
8107	4	0	 	 
8107	5	0	 	 
8107	6	0	 	 
8107	7	0	 	 
8107	8	0	 	 
8107	9	0	5	1
8107	10	1	 	 
8107	11	1	 	 
8107	12	1	 	 
8107	13	1	 	 
8107	14	0	 	 
8107	15	0	 	 
8107	16	0	10	7
8107	17	0	10	7
8107	18	0	10	7
8107	19	0	5	1
8107	20	0	10	7
8107	21	0	20	7
8107	22	0	5	1
8107	23	0	10	7
8107	24	1	 	 
8107	25	0	 	 
8107	27	0	20	7
8107	28	88	 	 
8107	29	0	5	1
8107	30	0	5	7
8107	31	1	 	 
8107	32	1	 	 
8107	33	0	5	1
8107	34	0	5	1
8107	35	0	5	1
8108	1	0	 	 
8108	2	1	 	 
8108	3	0	 	 
8108	4	0	 	 
8108	5	0	 	 
8108	6	0	 	 
8108	7	0	 	 
8108	8	0	 	 
8108	9	0	5	5
8108	10	1	 	 
8108	11	1	 	 
8108	12	1	 	 
8108	13	1	 	 
8108	14	1	 	 
8108	15	1	 	 
8108	16	0	10	7
8108	17	0	5	5
8108	18	0	5	5
8108	19	0	5	5
8108	20	0	5	5
8108	21	0	5	5
8108	22	0	5	5
8108	23	0	5	5
8108	24	1	 	 
8108	25	0	 	 
8108	27	0	5	5
8108	28	88	 	 
8108	29	1	 	 
8108	30	1	 	 
8108	31	1	 	 
8108	32	1	 	 
8108	33	1	 	 
8108	34	1	 	 
8108	35	0	-88	88
8109	1	1	 	 
8109	2	1	 	 
8109	3	1	 	 
8109	4	1	 	 
8109	5	1	 	 
8109	6	1	 	 
8109	7	1	 	 
8109	8	1	 	 
8109	9	1	 	 
8109	10	1	 	 
8109	11	1	 	 
8109	12	1	 	 
8109	13	1	 	 
8109	14	1	 	 
8109	15	1	 	 
8109	16	1	 	 
8109	17	0	-77	88
8109	18	1	 	 
8109	19	1	 	 
8109	20	1	 	 
8109	21	1	 	 
8109	22	1	 	 
8109	23	1	 	 
8109	24	1	 	 
8109	25	1	 	 
8109	27	1	 	 
8109	28	1	 	 
8109	29	1	 	 
8109	30	1	 	 
8109	31	1	 	 
8109	32	1	 	 
8109	33	1	 	 
8109	34	1	 	 
8109	35	1	 	 
8110	1	1	 	 
8110	2	1	 	 
8110	3	0	 	 
8110	4	1	 	 
8110	5	1	 	 
8110	6	0	 	 
8110	7	1	 	 
8110	8	1	 	 
8110	9	1	 	 
8110	10	1	 	 
8110	11	1	 	 
8110	12	1	 	 
8110	13	1	 	 
8110	14	1	 	 
8110	15	1	 	 
8110	16	1	 	 
8110	17	88	 	 
8110	18	1	 	 
8110	19	1	 	 
8110	20	1	 	 
8110	21	1	 	 
8110	22	1	 	 
8110	23	1	 	 
8110	24	1	 	 
8110	25	0	 	 
8110	27	1	 	 
8110	28	88	 	 
8110	29	1	 	 
8110	30	1	 	 
8110	31	1	 	 
8110	32	1	 	 
8110	33	1	 	 
8110	34	1	 	 
8110	35	1	 	 
8111	1	1	 	 
8111	2	1	 	 
8111	3	0	 	 
8111	4	0	 	 
8111	5	1	 	 
8111	6	1	 	 
8111	7	1	 	 
8111	8	0	 	 
8111	9	1	 	 
8111	10	1	 	 
8111	11	1	 	 
8111	12	1	 	 
8111	13	1	 	 
8111	14	1	 	 
8111	15	1	 	 
8111	16	0	10	7
8111	17	0	10	7
8111	18	0	10	7
8111	19	0	10	7
8111	20	0	10	7
8111	21	0	10	7
8111	22	0	10	7
8111	23	0	5	1
8111	24	1	 	 
8111	25	0	 	 
8111	27	0	10	1
8111	28	88	 	 
8111	29	1	 	 
8111	30	1	 	 
8111	31	0	-88	88
8111	32	1	 	 
8111	33	0	5	1
8111	34	0	10	7
8111	35	0	10	1
8112	1	1	 	 
8112	2	1	 	 
8112	3	0	 	 
8112	4	0	 	 
8112	5	0	 	 
8112	6	0	 	 
8112	7	0	 	 
8112	8	0	 	 
8112	9	1	 	 
8112	10	1	 	 
8112	11	1	 	 
8112	12	1	 	 
8112	13	1	 	 
8112	14	0	 	 
8112	15	0	 	 
8112	16	0	10	7
8112	17	0	10	7
8112	18	0	10	7
8112	19	0	12	7
8112	20	0	10	7
8112	21	0	12	7
8112	22	0	12	7
8112	23	0	15	1
8112	24	1	 	 
8112	25	0	 	 
8112	27	0	12	7
8112	28	0	-88	88
8112	29	0	12	7
8112	30	0	10	1
8112	31	0	7	1
8112	32	1	 	 
8112	33	0	15	1
8112	34	0	15	1
8112	35	0	10	1
8114	1	0	 	 
8114	2	0	 	 
8114	3	0	 	 
8114	4	0	 	 
8114	5	0	 	 
8114	6	0	 	 
8114	7	0	 	 
8114	8	0	 	 
8114	9	1	 	 
8114	10	1	 	 
8114	11	1	 	 
8114	12	1	 	 
8114	13	1	 	 
8114	14	1	 	 
8114	15	1	 	 
8114	16	0	5	1
8114	17	0	77	88
8114	18	0	5	1
8114	19	0	10	7
8114	20	0	10	7
8114	21	0	10	7
8114	22	0	5	1
8114	23	0	5	7
8114	24	1	 	 
8114	25	0	 	 
8114	27	0	10	7
8114	28	88	 	 
8114	29	1	 	 
8114	30	0	5	1
8114	31	1	 	 
8114	32	1	 	 
8114	33	1	 	 
8114	34	1	 	 
8114	35	0	6	7
8115	1	0	 	 
8115	2	1	 	 
8115	3	0	 	 
8115	4	0	 	 
8115	5	0	 	 
8115	6	0	 	 
8115	7	0	 	 
8115	8	0	 	 
8115	9	0	10	1
8115	10	1	 	 
8115	11	1	 	 
8115	12	1	 	 
8115	13	1	 	 
8115	14	1	 	 
8115	15	1	 	 
8115	16	0	20	7
8115	17	0	30	7
8115	18	0	30	7
8115	19	0	30	7
8115	20	0	30	7
8115	21	0	30	7
8115	22	0	30	7
8115	23	0	40	7
8115	24	1	 	 
8115	25	0	 	 
8115	27	0	25	7
8115	28	1	 	 
8115	29	0	30	7
8115	30	1	 	 
8115	31	0	20	1
8115	32	1	 	 
8115	33	0	15	7
8115	34	0	15	7
8115	35	0	10	1
8123	1	1	 	 
8123	2	1	 	 
8123	3	0	 	 
8123	4	0	 	 
8123	5	0	 	 
8123	6	1	 	 
8123	7	1	 	 
8123	8	0	 	 
8123	9	1	 	 
8123	10	1	 	 
8123	11	1	 	 
8123	12	1	 	 
8123	13	1	 	 
8123	14	1	 	 
8123	15	1	 	 
8123	16	1	 	 
8123	17	1	 	 
8123	18	1	 	 
8123	19	0	15	7
8123	20	1	 	 
8123	21	0	15	7
8123	22	1	 	 
8123	23	1	 	 
8123	24	1	 	 
8123	25	0	 	 
8123	27	0	15	7
8123	28	0	-88	88
8123	29	1	 	 
8123	30	1	 	 
8123	31	1	 	 
8123	32	1	 	 
8123	33	1	 	 
8123	34	1	 	 
8123	35	1	 	 
8124	1	0	 	 
8124	2	1	 	 
8124	3	0	 	 
8124	4	0	 	 
8124	5	1	 	 
8124	6	0	 	 
8124	7	0	 	 
8124	8	0	 	 
8124	9	0	8	1
8124	10	1	 	 
8124	11	1	 	 
8124	12	1	 	 
8124	13	1	 	 
8124	14	1	 	 
8124	15	1	 	 
8124	16	0	15	7
8124	17	0	-77	88
8124	18	0	-77	88
8124	19	0	30	7
8124	20	0	5	1
8124	21	0	30	7
8124	22	0	-77	88
8124	23	0	15	7
8124	24	1	 	 
8124	25	0	 	 
8124	27	0	-77	88
8124	28	0	-88	88
8124	29	1	 	 
8124	30	0	30	7
8124	31	1	 	 
8124	32	1	 	 
8124	33	0	10	1
8124	34	0	10	1
8124	35	0	25	7
8125	1	1	 	 
8125	2	1	 	 
8125	3	0	 	 
8125	4	0	 	 
8125	5	0	 	 
8125	6	0	 	 
8125	7	0	 	 
8125	8	0	 	 
8125	9	0	10	1
8125	10	0	5	1
8125	11	1	 	 
8125	12	1	 	 
8125	13	1	 	 
8125	14	1	 	 
8125	15	1	 	 
8125	16	0	15	6
8125	17	0	15	7
8125	18	0	-77	88
8125	19	0	10	7
8125	20	0	5	7
8125	21	0	-77	88
8125	22	0	-77	88
8125	23	0	15	7
8125	24	1	 	 
8125	25	0	 	 
8125	27	0	-77	88
8125	28	1	 	 
8125	29	1	 	 
8125	30	0	5	1
8125	31	0	5	1
8125	32	0	 	 
8125	33	0	10	7
8125	34	0	10	7
8125	35	0	10	7
8126	1	1	 	 
8126	2	1	 	 
8126	3	1	 	 
8126	4	0	 	 
8126	5	1	 	 
8126	6	0	 	 
8126	7	1	 	 
8126	8	0	 	 
8126	9	1	 	 
8126	10	1	 	 
8126	11	1	 	 
8126	12	1	 	 
8126	13	1	 	 
8126	14	1	 	 
8126	15	1	 	 
8126	16	1	 	 
8126	17	0	-77	88
8126	18	0	15	7
8126	19	0	15	7
8126	20	0	15	7
8126	21	0	20	88
8126	22	0	10	88
8126	23	0	5	88
8126	24	1	 	 
8126	25	0	 	 
8126	27	0	15	7
8126	28	0	-88	88
8126	29	1	 	 
8126	30	1	 	 
8126	31	1	 	 
8126	32	1	 	 
8126	33	1	 	 
8126	34	1	 	 
8126	35	1	 	 
8127	1	1	 	 
8127	2	1	 	 
8127	3	1	 	 
8127	4	0	 	 
8127	5	0	 	 
8127	6	0	 	 
8127	7	1	 	 
8127	8	0	 	 
8127	9	1	 	 
8127	10	1	 	 
8127	11	1	 	 
8127	12	1	 	 
8127	13	1	 	 
8127	14	1	 	 
8127	15	1	 	 
8127	16	0	15	7
8127	17	0	15	7
8127	18	0	15	7
8127	19	0	15	7
8127	20	0	15	7
8127	21	0	15	7
8127	22	1	 	 
8127	23	0	15	7
8127	24	1	 	 
8127	25	0	 	 
8127	27	0	20	7
8127	28	1	 	 
8127	29	0	15	7
8127	30	1	 	 
8127	31	1	 	 
8127	32	1	 	 
8127	33	1	 	 
8127	34	1	 	 
8127	35	1	 	 
8128	1	0	 	 
8128	2	0	 	 
8128	3	0	 	 
8128	4	0	 	 
8128	5	0	 	 
8128	6	0	 	 
8128	7	0	 	 
8128	8	0	 	 
8128	9	1	 	 
8128	10	1	 	 
8128	11	0	 	 
8128	12	1	 	 
8128	13	1	 	 
8128	14	1	 	 
8128	15	0	 	 
8128	16	0	15	7
8128	17	0	-77	88
8128	18	0	20	7
8128	19	0	20	7
8128	20	0	20	7
8128	21	0	20	7
8128	22	0	-77	88
8128	23	0	15	7
8128	24	1	 	 
8128	25	0	 	 
8128	27	0	15	7
8128	28	0	-88	88
8128	29	0	5	7
8128	30	1	 	 
8128	31	0	10	1
8128	32	1	 	 
8128	33	0	10	1
8128	34	0	10	1
8128	35	0	15	1
8129	1	0	 	 
8129	2	0	 	 
8129	3	0	 	 
8129	4	0	 	 
8129	5	0	 	 
8129	6	0	 	 
8129	7	0	 	 
8129	8	0	 	 
8129	9	0	10	7
8129	10	0	10	7
8129	11	0	 	 
8129	12	0	10	7
8129	13	1	 	 
8129	14	1	 	 
8129	15	1	 	 
8129	16	0	40	7
8129	17	0	40	7
8129	18	0	40	7
8129	19	0	60	7
8129	20	0	60	7
8129	21	0	60	7
8129	22	0	10	7
8129	23	0	40	7
8129	24	0	 	 
8129	25	0	 	 
8129	27	0	60	7
8129	28	88	 	 
8129	29	0	60	7
8129	30	0	10	7
8129	31	0	10	7
8129	32	1	 	 
8129	33	0	10	7
8129	34	0	10	7
8129	35	0	10	7
8130	1	0	 	 
8130	2	1	 	 
8130	3	0	 	 
8130	4	0	 	 
8130	5	0	 	 
8130	6	0	 	 
8130	7	0	 	 
8130	8	0	 	 
8130	9	1	 	 
8130	10	1	 	 
8130	11	1	 	 
8130	12	1	 	 
8130	13	1	 	 
8130	14	1	 	 
8130	15	1	 	 
8130	16	0	5	5
8130	17	0	-77	88
8130	18	0	5	5
8130	19	0	7	1
8130	20	0	7	5
8130	21	0	5	5
8130	22	1	 	 
8130	23	0	5	5
8130	24	1	 	 
8130	25	0	 	 
8130	27	0	-77	88
8130	28	88	 	 
8130	29	0	5	5
8130	30	1	 	 
8130	31	1	 	 
8130	32	1	 	 
8130	33	1	 	 
8130	34	0	10	5
8130	35	0	5	5
8135	1	0	 	 
8135	2	0	 	 
8135	3	0	 	 
8135	4	0	 	 
8135	5	0	 	 
8135	6	0	 	 
8135	7	0	 	 
8135	8	0	 	 
8135	9	1	 	 
8135	10	0	45	6
8135	11	0	 	 
8135	12	0	45	6
8135	13	1	 	 
8135	14	0	 	 
8135	15	0	 	 
8135	16	0	45	6
8135	17	0	40	6
8135	18	0	45	6
8135	19	0	45	6
8135	20	0	45	6
8135	21	0	45	6
8135	22	0	45	6
8135	23	0	45	6
8135	24	1	 	 
8135	25	0	 	 
8135	27	0	45	6
8135	28	88	 	 
8135	29	0	45	6
8135	30	1	 	 
8135	31	0	45	6
8135	32	1	 	 
8135	33	1	 	 
8135	34	0	20	1
8135	35	0	5	1
8138	1	0	 	 
8138	2	1	 	 
8138	3	1	 	 
8138	4	0	 	 
8138	5	1	 	 
8138	6	0	 	 
8138	7	1	 	 
8138	8	0	 	 
8138	9	1	 	 
8138	10	1	 	 
8138	11	1	 	 
8138	12	1	 	 
8138	13	1	 	 
8138	14	1	 	 
8138	15	1	 	 
8138	16	1	 	 
8138	17	1	 	 
8138	18	1	 	 
8138	19	0	60	7
8138	20	0	60	7
8138	21	0	60	7
8138	22	1	 	 
8138	23	0	60	7
8138	24	1	 	 
8138	25	1	 	 
8138	27	0	60	7
8138	28	88	 	 
8138	29	0	60	7
8138	30	1	 	 
8138	31	1	 	 
8138	32	1	 	 
8138	33	1	 	 
8138	34	1	 	 
8138	35	1	 	 
8140	1	0	 	 
8140	2	0	 	 
8140	3	1	 	 
8140	4	0	 	 
8140	5	0	 	 
8140	6	0	 	 
8140	7	0	 	 
8140	8	0	 	 
8140	9	1	 	 
8140	10	1	 	 
