PLACEID	STRTDINT	MNDPTOID	MNSENSIT	GENCHRST	POPSIZE	HOUSING	ILLOCCUP	OTHRES	AGRIC	LIVEST	FISHING	MINING	INDUST	HANDICR	RETAIL	OTHUSE	CITY	POPCITY	TIMECAP	TRANS1	TRANS2	TRANS3	PVEDN	EARTHN	UNPAVEDN	TRACKSN	RIVERN	OTTRANN	MAINRTE	NTRLDIST	LBRUNION	COMMKITC	MTHRCLUB	APAFA	POLTGRP	RELGGRP	SVGSCOOP	HOUSCOOP	LENDCOOP	SPRTASSC	CRMASSC	PSNTASSC	NTVASSC	AGRIASSC	PRDCRS	OTHERS1	RLOTHR1	OTHERS2	RLOTHR2	OTHERS3	RLOTHR3	OTHERS4	RLOTHR4	OTHERS5	RLOTHR5	OTHERS6	RLOTHR6	OTHERS7	RLOTHR7	OTHERS8	RLOTHR8	GLSSMILK	COMMKITC2	FOODWORK	COMPFEED	OTHFOOD1	OTHFOOD2	OTHFOOD3	CUNAMAS	WAWAWASI	PRONOEI	SCHBKFST	SCHCLTH	SCHLTEXT	LITRCY	PROMLIBR	ALTBSCED	LAPTOPCH	EDUCTN1	EDUCTN2	EDUCTN3	HLTHINSR	CREDCTRL	TUBCNTRL	MALARIA	HIVSIDA	MENTLHTH	CNTRLSTD	HLTHOTH1	HLTHOTH2	HLTHOTH3	RPRSCHL	RPRHLTH	RPRWTR	RPRSWR	RPRPIT	RPRBRDG	RPRAND	REFOREST	IRRGTN	INFROTH1	INFROTH2	INFROTH3	AGRITECH	ANIMAL	AGRINPUT	TITLING	TECHNCAL	MICROCRD	LABORENR	RECYCPRG	JUNTOPRG	PENSIONS65	FONCODES	PROJOVEN	OTHOTHR1	OTHOTHR2	OTHOTHR3	IMPCROP	PRICCROP	MINCROP	MAXCROP	PRICEEN	ENDDINT
8279	26/03/2014	15	88	26/03/2014  HORA: 09:15	60	5	1	88	5	5	5	5	5	5	2	88	1	10000	15	1	88	 	1	1	0	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	-88	 	 	26/03/2014  HORA: 12:15	26/03/2014
8281	26/03/2014	15	88	26/03/2014   HORA:11:06	450	5	1	5	5	5	5	5	5	5	1	5	1	-77	-88	88	 	 	0	1	0	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	1	0	0	0	0	0	1	0	1	1	0	1	0	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-88	-88	 	 	26/03/2014  HORA:16:10	26/03/2014
8285	14/07/2013	15	88	14/07/2013   HORA:11:10	5000	1	4	88	5	5	5	5	5	5	2	88	1	40000	20	7	5	88	1	0	0	0	0	0	1	0	0	1	1	1	0	1	0	0	0	1	0	0	0	0	0	1	11	1	9	0	 	0	 	0	 	0	 	0	 	0	 	1	1	0	1	0	0	0	1	0	1	1	1	1	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-88	-88	 	 	15/07/2013  HORA: 13:00	14/07/2013
8286	02/07/2013	15	88	02/07/2013   HORA: 08:30	5000	1	5	88	5	5	5	5	5	4	2	88	1	40000	15	6	7	8	1	0	0	0	0	0	1	0	1	1	1	1	0	1	0	1	0	1	0	0	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	1	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	-88	 	 	02/07/2013   HORA: 19:00	02/07/2013
8287	11/07/2013	15	88	11/07/2013   HORA: 13:22	900	1	5	88	5	5	5	5	5	88	1	88	1	-77	15	7	88	 	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	-88	 	 	11/07/2013    HORA: 15:30	11/07/2013
8290	15/03/2014	15	88	15/03/2014   HORA:08:10	5500	1	5	5	5	5	5	5	5	2	1	5	1	-77	-88	88	 	 	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	1	0	0	0	0	0	0	0	1	1	1	1	0	1	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	-88	 	 	17/03/2014   HORA:09:30	17/03/2014
8297	11/07/2013	15	88	10/07/2013   HORA: 09:00	70000	1	5	2	5	5	5	5	5	4	3	77	0	 	-88	88	 	 	1	0	0	0	0	0	1	0	1	0	1	1	1	1	1	1	1	1	1	0	0	0	1	1	11	1	7	1	11	1	11	1	11	1	11	1	11	1	7	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	-88	-88	 	 	11/07/2013    HORA: 13:00	11/07/2013
8298	04/07/2013	15	88	04/07/2013    HORA: 09:25	25000	88	88	1	88	88	88	88	88	3	2	88	0	 	30	6	7	8	1	0	0	0	0	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	9	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-88	-88	 	 	04/07/2013   HORA: 16:55	04/07/2013
8302	03/03/2014	15	88	03/03/2014  HORA:10:20	2000	5	5	1	5	5	5	5	5	3	2	5	1	-77	60	7	88	 	1	0	0	0	0	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	9	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	1	0	0	0	0	0	0	1	1	1	0	1	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	-88	-88	 	 	03/03/2014  HORA: 13:00	03/03/2014
8304	12/07/2013	15	88	12/07/2013   HORA:2013500	500	5	5	1	5	5	5	5	5	3	2	5	1	400000	20	5	88	 	1	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	-88	 	 	12/07/2013   HORA:17:30	12/07/2013
8305	18/12/2013	15	88	18/12/2013   HORA:08:05	850	5	1	5	5	5	5	5	5	5	1	5	1	-77	-88	88	 	 	1	1	0	0	0	0	2	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	-88	-88	 	 	18/12/2013   HORA:14:20	18/12/2013
8306	03/07/2013	15	88	03/07/2013   HORA:10:10	4500	1	5	5	5	5	5	5	5	5	1	5	1	-77	-88	88	 	 	1	0	0	0	0	0	1	0	0	1	1	1	0	1	0	0	0	1	1	0	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	1	1	1	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-88	-88	 	 	04/07/2013 HORA:10:20	04/07/2013
8307	10/07/2013	15	88	10/07/2013   HORA:09:50	2000	5	1	5	5	5	5	5	5	4	2	5	1	-77	20	7	88	 	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	-88	 	 	10/07/2013  HORA:13:05	10/07/2013
8310	12/03/2014	15	88	12/03/2014  HORA: 09:25	1200	5	5	1	5	5	5	5	5	3	2	88	1	750000	10	7	88	 	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	7	1	15	0	 	0	 	0	 	0	 	0	 	0	 	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	-88	 	 	12/03/2014  HORA: 12:00	12/03/2014
8311	20/03/2014	15	88	20/03/2014  HORA: 09:45	1600	5	5	1	5	5	5	5	5	5	2	88	1	1200000	10	7	88	 	1	0	0	0	0	0	1	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	-88	 	 	20/03/2014  HORA:12:00	20/03/2014
8316	09/12/2013	16	88	09/12/2013  HORA: 11:15	60948	5	5	1	5	5	5	5	2	3	4	88	0	 	-88	88	 	 	1	0	0	0	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0	1	1	15	1	15	1	15	1	9	1	9	0	 	0	 	0	 	1	1	0	0	0	0	0	1	0	1	1	1	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	1	0	0	0	1	1	0	1	1	0	0	1	1	1	0	0	1	1	1	ARROZ	9	 	 	09/12/2013  HORA: 14:00	09/12/2013
8317	13/08/2013	71	88	13/08/2013   HORA: 10:50	1500	5	5	1	2	5	5	5	5	5	3	88	1	10000	30	8	88	 	1	0	0	0	0	0	1	1	1	0	0	1	1	1	0	0	0	1	1	0	0	0	1	1	12	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	PIMIENTO	1,5	 	 	13/08/2013 HORA: 17:00	13/08/2013
8318	29/03/2014	17	88	29/03/2014  HORA:13:00	800	2	5	5	1	5	5	5	5	4	3	88	0	 	-88	88	 	 	1	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	11	1	11	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	1	1	1	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ARROZ	7	 	 	29/08/2014   HORA: 11:20	29/03/2014
8319	30/03/2014	17	88	30/03/2014   HORA: 12:00	1500	2	88	88	1	88	88	88	3	88	88	88	0	 	-88	88	 	 	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ARROZ	3	 	 	31/03/2014   HORA: 09:00	30/03/2014
8320	09/09/2013	18	88	09/09/2013    HORA: 12:45	1000	5	1	5	5	5	5	5	5	5	1	5	1	30000	30	7	88	 	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	1	1	1	1	0	1	0	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	-88	-88	 	 	09/09/2013    HORA: 17:50	09/09/2013
8321	29/09/2013	20	88	29/09/2013   HORA: 09:43	12000	5	1	5	5	5	5	5	5	2	3	88	1	2500000	20	4	5	6	1	0	0	0	0	0	1	1	1	1	1	1	0	1	0	0	0	1	0	0	0	0	0	1	7	1	7	1	9	1	9	0	 	0	 	0	 	0	 	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-88	-88	 	 	29/09/2013   HORA: 12:00	29/09/2013
8322	29/09/2013	20	88	29/09/2013   HORA: 10:15	3000	1	5	88	5	5	5	5	5	5	2	88	1	12600	3	5	88	 	0	1	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-88	-88	 	 	29/09/2013   HORA: 12:56	29/09/2013
8323	26/09/2013	20	88	26/09/2013    HORA: 10:00	5000	1	5	88	5	5	5	5	5	5	2	88	1	-77	5	5	88	 	1	1	0	0	0	0	1	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	1	1	0	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-88	-88	 	 	26/09/2013   HORA: 16:00	26/09/2013
8325	28/09/2013	20	88	28/09/2013   HORA: 11:00	600	5	1	88	5	5	5	5	5	5	2	88	1	-77	18	7	88	 	1	1	0	0	0	0	1	1	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	-88	 	 	28/09/2013   HORA: 13:00	28/09/2013
8327	27/09/2013	20	88	27/09/2013    HORA: 13:55	980	2	1	88	5	5	5	5	5	5	5	5	1	-77	20	6	4	5	1	1	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	9	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	-88	 	 	27/09/2013   HORA: 15:40	27/09/2013
8328	19/08/2013	21	88	19/08/2013   HORA: 09:51	900	5	5	5	1	2	5	3	5	5	5	5	1	1000	40	1	88	 	0	0	1	0	0	0	3	1	0	0	1	1	0	1	0	0	0	1	1	1	0	0	0	1	15	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	1	1	1	0	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	PAPA	10	 	 	19/08/2013   HORA:12:50	19/08/2013
8333	30/11/2013	22	88	30/11/2013  HORA:14:05	600	5	5	4	1	2	5	5	5	5	3	88	1	3000	180	6	88	 	0	0	1	1	0	0	3	1	0	0	0	1	0	1	0	0	0	0	1	0	0	1	1	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CAFE	20	 	 	30/11/2012  HORA: 18:06	30/11/2013
8334	09/12/2013	22	88	09/12/2013  HORA: 11:40	312	5	5	3	1	2	5	5	5	5	4	88	1	-77	180	6	88	 	0	0	1	1	0	0	3	1	0	0	1	1	1	1	0	0	0	1	1	0	0	0	1	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	CAFE	15	 	 	09/12/2013  HORA: 16:00	09/12/2013
8336	13/12/2013	22	88	13/12/2013  HORA: 10:00	50	5	5	2	1	5	5	5	5	5	5	88	1	-77	20	4	88	 	0	0	1	0	0	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CAFE	10	 	 	13/12/2013  HORA: 13:30	13/12/2013
8337	02/12/2013	22	88	02/12/2013  HORA: 13:08	800	5	5	2	1	3	5	5	5	5	4	88	1	-77	360	1	88	 	0	0	1	0	0	0	3	1	0	0	1	1	0	1	0	0	0	1	1	0	0	0	1	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CAFE	10	 	 	02/12/2013  HORA: 15:47	02/12/2013
8340	16/11/2013	22	88	16/11/2013 HORA:17:00	300	1	5	88	5	5	5	5	5	5	2	88	1	-77	10	5	88	 	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	-88	 	 	16/11/2013  HORA:18:00	16/11/2013
8341	15/11/2013	22	88	15/11/2013 HORA:14.50	350	1	5	88	2	4	5	5	5	5	3	88	1	-77	10	4	1	88	1	1	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	-88	 	 	15/11/2013  HORA: 17:08	15/11/2013
8342	03/12/2013	22	88	03/12/2013  HORA: 09:30	900	5	5	1	2	3	5	5	5	5	4	88	1	3000	90	6	88	 	0	0	1	0	0	0	3	1	0	0	1	1	0	1	0	0	0	1	1	0	0	0	1	1	15	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	CAFE	9	 	 	03/12/2013  HORA:12:00	03/12/2013
8343	28/11/2013	22	88	28/11/2013  HORA: 09:50	3500	5	5	1	2	4	5	5	3	5	5	88	0	 	-88	88	 	 	1	0	0	0	0	0	1	1	0	0	1	1	1	1	0	0	0	1	1	0	0	1	1	1	9	1	15	0	 	0	 	0	 	0	 	0	 	0	 	1	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	1	ARROZ	14	 	 	28/11/2013  HORA: 13:00	28/11/2013
8345	09/11/2013	22	88	09/11/2013  HORA: 13:10	320	5	5	2	1	5	5	5	5	5	5	88	1	-77	45	5	88	 	1	1	1	0	0	0	1	1	0	0	0	1	1	1	0	0	0	1	1	0	1	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CAFE	5	 	 	09/11/2013 HORA: 14:15	09/11/2013
8348	24/11/2013	22	88	24/11/2013  HORA:08:35	80	5	5	3	1	5	4	5	5	5	5	88	1	-77	10	1	88	 	0	0	1	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ARROZ	1	 	 	24/11/2013  HORA:11:30	24/11/2013
8349	23/11/2013	22	88	23/11/2013  HORA:10:52	1200	5	5	4	1	2	3	5	5	5	5	88	1	-77	20	5	88	 	0	0	1	0	0	0	3	1	0	0	1	1	0	1	0	0	0	1	1	1	0	0	0	1	9	1	15	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	ARROZ	1	 	 	23/11/2013 HORA: 13:00	23/11/2013
8350	12/12/2013	22	88	12/12/2013  HORA: 10:10	3000	2	5	88	1	3	4	5	5	4	4	88	1	10000	10	1	88	 	0	1	1	0	0	0	2	1	0	0	1	1	0	1	0	0	0	1	1	0	0	1	1	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	CAFE	30	 	 	12/12/2013  HORA:14:30	12/12/2013
8353	11/09/2013	23	88	10/09/2013   HORA:11:00	-77	5	1	5	5	5	5	5	5	3	2	5	1	-77	10	88	 	 	1	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	-88	-88	 	 	11/09/2013   HORA: 12:00	11/09/2013
8357	07/08/2013	24	88	07/08/2013   HORA: 09:35	2000	5	5	1	2	3	5	5	5	5	4	88	1	10000	5	6	88	 	1	0	0	0	0	0	1	1	1	1	1	1	0	1	0	0	0	1	1	0	0	1	1	1	9	1	5	1	15	0	 	0	 	0	 	0	 	0	 	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	1	1	0	0	0	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	BANANO	2	 	 	07/08/2013    HORA: 15:00	07/08/2013
8358	10/08/2013	24	88	10/08/2013   HORA: 12:00	200	3	5	88	1	2	5	5	5	5	4	88	1	-77	10	6	88	 	0	0	1	0	0	0	3	1	0	1	1	1	1	1	0	0	0	1	0	0	0	1	1	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	LIMON	3	 	 	15/08/2013   HORA: 09:05	10/08/2013
8360	18/11/2013	25	88	18/11/2013   HORA: 10:50	-77	3	1	88	2	4	4	5	4	4	4	88	1	80000	-88	88	 	 	1	1	1	0	1	0	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	0	1	1	9	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	1	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	1	0	1	1	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	1	1	0	PLÁTANO BELLACO	5	 	 	18/11/2013    HORA: 16:00	18/11/2013
8362	22/11/2013	22	88	22/11/2013    HORA: 13:06	160	5	5	5	1	3	5	5	5	5	2	5	1	3000	30	6	5	88	1	0	0	0	0	0	1	1	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	1	15	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	PLÁTANO	3	 	 	22/11/2013   HORA: 14:30	22/11/2013
8364	15/07/2013	15	12	15/07/2013   HORA: 10:20	720	1	5	88	5	5	5	5	5	3	2	88	1	150000	-88	88	 	 	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	-88	 	 	15/07/2013   HORA: 13:50	15/07/2013
