CHILDCODE	NONFODR4	PURITMR4	SPYRR4	SPNMR4
10041	6	Y	200	 
10041	7	Y	300	4
10041	8	N	 	 
10041	9	N	 	 
10041	10	Y	1000	4
10041	11	N	 	 
10041	12	N	 	 
10041	13	N	 	 
10041	14	N	 	 
10041	15	Y	500	4
10041	16	Y	6000	4
10041	17	Y	300	0
10041	18	Y	500	1
10041	19	N	 	 
10041	20	N	 	 
10041	21	Y	2400	4
10041	22	Y	1000	1
10041	23	N	 	 
10041	24	N	 	 
10041	25	N	 	 
10041	26	Y	300	1
10041	27	N	 	 
10041	28	N	 	 
10041	29	N	 	 
10041	30	N	 	 
10041	31	N	 	 
10042	1	Y	1500	 
10042	2	Y	1000	 
10042	3	Y	2500	2
10042	4	N	 	 
10042	5	Y	200	 
10042	6	Y	150	 
10042	7	Y	350	2
10042	8	N	 	 
10042	9	N	 	 
10042	10	N	 	 
10042	11	N	 	 
10042	12	N	 	 
10042	13	N	 	 
10042	14	N	 	 
10042	15	Y	1000	2
10042	16	N	 	 
10042	17	Y	500	0
10042	18	Y	600	1
10042	19	N	 	 
10042	20	N	 	 
10042	21	Y	2400	1
10042	22	Y	500	2
10042	23	N	 	 
10042	24	N	 	 
10042	25	N	 	 
10042	26	N	 	 
10042	27	N	 	 
10042	28	N	 	 
10042	29	N	 	 
10042	30	N	 	 
10042	31	N	 	 
10043	1	Y	2000	 
10043	2	Y	1000	 
10043	3	N	 	 
10043	4	Y	1500	2
10043	5	Y	500	 
10043	6	Y	300	 
10043	7	N	 	 
10043	8	Y	300	2
10043	9	Y	1000	2
10043	10	N	 	 
10043	11	N	 	 
10043	12	N	 	 
10043	13	N	 	 
10043	14	N	 	 
10043	15	Y	1000	2
10043	16	Y	4000	2
10043	17	Y	400	0
10043	18	Y	500	1
10043	19	N	 	 
10043	20	N	 	 
10043	21	Y	2400	1
10043	22	N	 	 
10043	23	N	 	 
10043	24	N	 	 
10043	25	N	 	 
10043	26	Y	300	0
10043	27	N	 	 
10043	28	N	 	 
10043	29	N	 	 
10043	30	N	 	 
10043	31	N	 	 
10044	1	Y	1000	 
10044	2	Y	1500	 
10044	3	N	 	 
10044	4	Y	2000	2
10044	5	Y	150	 
10044	6	Y	150	 
10044	7	N	 	 
10044	8	Y	250	2
10044	9	Y	325	0
10044	10	N	 	 
10044	11	N	 	 
10044	12	N	 	 
10044	13	Y	200	0
10044	14	N	 	 
10044	15	Y	1000	1
10044	16	Y	900	2
10044	17	Y	300	1
10044	18	Y	100	1
10044	19	N	 	 
10044	20	N	 	 
10044	21	Y	2040	1
10044	22	N	 	 
10044	23	N	 	 
10044	24	N	 	 
10044	25	Y	100	0
10044	26	N	 	 
10044	27	N	 	 
10044	28	N	 	 
10044	29	N	 	 
10044	30	N	 	 
10044	31	N	 	 
10045	1	N	 	 
10045	2	Y	200	 
10045	3	N	 	 
10045	4	Y	1800	4
10045	5	Y	400	 
10045	6	Y	200	 
10045	7	N	 	 
10045	8	Y	400	4
10045	9	N	 	 
10045	10	N	 	 
10045	11	N	 	 
10045	12	N	 	 
10045	13	N	 	 
10045	14	N	 	 
10045	15	Y	350	4
10045	16	N	 	 
10045	17	Y	2000	0
10045	18	Y	3000	1
10045	19	N	 	 
10045	20	N	 	 
10045	21	Y	2400	1
10045	22	N	 	 
10045	23	N	 	 
10045	24	N	 	 
10045	25	N	 	 
10045	26	Y	500	1
10045	27	N	 	 
10045	28	N	 	 
10045	29	N	 	 
10045	30	N	 	 
10045	31	N	 	 
10046	1	Y	3000	 
10046	2	Y	2000	 
10046	3	Y	1000	4
10046	4	N	 	 
10046	5	Y	1200	 
10046	6	Y	300	 
10046	7	Y	500	4
10046	8	N	 	 
10046	9	N	 	 
10046	10	Y	1000	4
10046	11	N	 	 
10046	12	N	 	 
10046	13	N	 	 
10046	14	Y	500	4
10046	15	N	 	 
10046	16	N	 	 
10046	17	Y	300	0
10046	18	Y	3000	0
10046	19	N	 	 
10046	20	N	 	 
10046	21	Y	2400	1
10046	22	N	 	 
10046	23	N	 	 
10046	24	N	 	 
10046	25	N	 	 
10046	26	N	 	 
10046	27	N	 	 
10046	28	N	 	 
10046	29	N	 	 
10046	30	N	 	 
10046	31	N	 	 
10047	1	Y	1500	 
10047	2	Y	2000	 
10047	3	N	 	 
10047	4	Y	1500	4
10047	5	Y	250	 
10047	6	Y	250	 
10047	7	N	 	 
10047	8	Y	500	4
10047	9	N	 	 
10047	10	N	 	 
10047	11	Y	10000	4
10047	12	N	 	 
10047	13	N	 	 
10047	14	N	 	 
10047	15	Y	1500	3
10047	16	N	 	 
10047	17	Y	500	0
10047	18	Y	1500	1
10047	19	N	 	 
10047	20	N	 	 
10047	21	Y	2400	1
10047	22	Y	500	2
10047	23	N	 	 
10047	24	N	 	 
10047	25	N	 	 
10047	26	N	 	 
10047	27	N	 	 
10047	28	N	 	 
10047	29	N	 	 
10047	30	N	 	 
10047	31	N	 	 
10048	1	N	 	 
10048	2	Y	1500	 
10048	3	N	 	 
10048	4	Y	2000	4
10048	5	N	 	 
10048	6	Y	300	 
10048	7	N	 	 
10048	8	Y	650	4
10048	9	Y	600	4
10048	10	N	 	 
10048	11	N	 	 
10048	12	N	 	 
10048	13	N	 	 
10048	14	N	 	 
10048	15	Y	3000	4
10048	16	N	 	 
10048	17	Y	100	0
10048	18	Y	500	1
10048	19	N	 	 
10048	20	N	 	 
10048	21	Y	2000	1
10048	22	Y	500	4
10048	23	N	 	 
10048	24	N	 	 
10048	25	N	 	 
10048	26	Y	1000	1
10048	27	N	 	 
10048	28	N	 	 
10048	29	N	 	 
10048	30	N	 	 
10048	31	N	 	 
10049	1	Y	2000	 
10049	2	Y	1000	 
10049	3	Y	3000	2
10049	4	N	 	 
10049	5	Y	400	 
10049	6	Y	200	 
10049	7	Y	500	1
10049	8	N	 	 
10049	9	N	 	 
10049	10	N	 	 
10049	11	N	 	 
10049	12	N	 	 
10049	13	N	 	 
10049	14	N	 	 
10049	15	Y	700	1
10049	16	N	 	 
10049	17	Y	500	0
10049	18	Y	1000	0
10049	19	N	 	 
10049	20	N	 	 
10049	21	Y	2040	1
10049	22	N	 	 
10049	23	N	 	 
10049	24	N	 	 
10049	25	N	 	 
10049	26	Y	500	2
10049	27	N	 	 
10049	28	N	 	 
10049	29	N	 	 
10049	30	N	 	 
10049	31	N	 	 
10050	1	Y	1000	 
10050	2	Y	1500	 
10050	3	Y	2000	2
10050	4	N	 	 
10050	5	Y	600	 
10050	6	Y	400	 
10050	7	Y	1000	2
10050	8	N	 	 
10050	9	N	 	 
10050	10	Y	1500	1
10050	11	N	 	 
10050	12	Y	1000	0
10050	13	N	 	 
10050	14	N	 	 
10050	15	Y	2000	2
10050	16	N	 	 
10050	17	Y	300	1
10050	18	Y	5000	1
10050	19	N	 	 
10050	20	N	 	 
10050	21	Y	2040	2
10050	22	Y	600	2
10050	23	N	 	 
10050	24	N	 	 
10050	25	N	 	 
10050	26	N	 	 
10050	27	N	 	 
10050	28	N	 	 
10050	29	N	 	 
10050	30	N	 	 
10050	31	N	 	 
10051	1	Y	3000	 
10051	2	Y	4000	 
10051	3	Y	2000	2
10051	4	N	 	 
10051	5	Y	500	 
10051	6	Y	600	 
10051	7	Y	500	2
10051	8	N	 	 
10051	9	N	 	 
10051	10	N	 	 
10051	11	N	 	 
10051	12	N	 	 
10051	13	N	 	 
10051	14	N	 	 
10051	15	Y	300	4
10051	16	Y	4320	4
10051	17	Y	300	0
10051	18	Y	1000	0
10051	19	N	 	 
10051	20	N	 	 
10051	21	Y	1200	1
10051	22	N	 	 
10051	23	N	 	 
10051	24	N	 	 
10051	25	N	 	 
10051	26	Y	500	0
10051	27	N	 	 
10051	28	N	 	 
10051	29	N	 	 
10051	30	N	 	 
10051	31	N	 	 
10052	1	Y	2000	 
10052	2	Y	1000	 
10052	3	Y	1300	1
10052	4	N	 	 
10052	5	Y	300	 
10052	6	Y	200	 
10052	7	Y	500	1
10052	8	N	 	 
10052	9	N	 	 
10052	10	N	 	 
10052	11	N	 	 
10052	12	Y	14000	1
10052	13	N	 	 
10052	14	N	 	 
10052	15	Y	2000	1
10052	16	Y	5000	1
10052	17	Y	100	1
10052	18	Y	500	1
10052	19	N	 	 
10052	20	N	 	 
10052	21	Y	1700	1
10052	22	Y	800	2
10052	23	N	 	 
10052	24	N	 	 
10052	25	N	 	 
10052	26	Y	1000	1
10052	27	N	 	 
10052	28	N	 	 
10052	29	N	 	 
10052	30	N	 	 
10052	31	N	 	 
10053	1	Y	5000	 
10053	2	Y	5000	 
10053	3	Y	6000	4
10053	4	Y	4500	88
10053	5	Y	1200	 
10053	6	Y	600	 
10053	7	Y	450	4
10053	8	Y	500	88
10053	9	Y	350	88
10053	10	Y	490	4
10053	11	Y	30000	88
10053	12	Y	30000	4
10053	13	N	 	 
10053	14	N	 	 
10053	15	Y	5000	3
10053	16	N	 	 
10053	17	Y	1000	1
10053	18	Y	5000	1
10053	19	N	 	 
10053	20	N	 	 
10053	21	Y	6000	3
10053	22	N	 	 
10053	23	Y	120000	1
10053	24	N	 	 
10053	25	N	 	 
10053	26	Y	10000	1
10053	27	N	 	 
10053	28	N	 	 
10053	29	N	 	 
10053	30	N	 	 
10053	31	N	 	 
10054	1	Y	1000	 
10054	2	Y	1000	 
10054	3	Y	650	88
10054	4	Y	800	4
10054	5	Y	300	 
10054	6	Y	300	 
10054	7	Y	250	88
10054	8	Y	250	4
10054	9	Y	800	4
10054	10	Y	750	88
10054	11	Y	8000	4
10054	12	Y	8000	88
10054	13	Y	2000	4
10054	14	Y	2000	88
10054	15	Y	2000	2
10054	16	N	 	 
10054	17	Y	500	1
10054	18	Y	3000	1
10054	19	N	 	 
10054	20	N	 	 
10054	21	Y	1800	1
10054	22	N	 	 
10054	23	N	 	 
10054	24	N	 	 
10054	25	N	 	 
10054	26	N	 	 
10054	27	N	 	 
10054	28	N	 	 
10054	29	N	 	 
10054	30	N	 	 
10054	31	N	 	 
10055	1	Y	500	 
10055	2	Y	1200	 
10055	3	N	 	 
10055	4	Y	400	4
10055	5	Y	120	 
10055	6	Y	150	 
10055	7	N	 	 
10055	8	Y	100	4
10055	9	N	 	 
10055	10	N	 	 
10055	11	N	 	 
10055	12	N	 	 
10055	13	N	 	 
10055	14	N	 	 
10055	15	Y	350	4
10055	16	N	 	 
10055	17	Y	100	0
10055	18	Y	1200	1
10055	19	N	 	 
10055	20	N	 	 
10055	21	N	 	 
10055	22	Y	300	4
10055	23	N	 	 
10055	24	N	 	 
10055	25	N	 	 
10055	26	Y	600	1
10055	27	N	 	 
10055	28	N	 	 
10055	29	N	 	 
10055	30	N	 	 
10055	31	N	 	 
10056	1	Y	3000	 
10056	2	Y	2000	 
10056	3	Y	2000	88
10056	4	Y	2000	4
10056	5	Y	500	 
10056	6	Y	300	 
10056	7	Y	500	88
10056	8	Y	500	4
10056	9	Y	1500	4
10056	10	Y	1500	88
10056	11	Y	5500	4
10056	12	Y	7000	88
10056	13	N	 	 
10056	14	N	 	 
10056	15	Y	4000	2
10056	16	N	 	 
10056	17	Y	300	0
10056	18	Y	1600	1
10056	19	N	 	 
10056	20	N	 	 
10056	21	Y	2040	1
10056	22	Y	1000	2
10056	23	N	 	 
10056	24	N	 	 
10056	25	N	 	 
10056	26	N	 	 
10056	27	N	 	 
10056	28	N	 	 
10056	29	N	 	 
10056	30	N	 	 
10056	31	N	 	 
10057	1	Y	2500	 
10057	2	Y	3500	 
10057	3	Y	6000	2
10057	4	N	 	 
10057	5	Y	800	 
10057	6	Y	1000	 
10057	7	Y	1500	2
10057	8	N	 	 
10057	9	N	 	 
10057	10	Y	6000	2
10057	11	N	 	 
10057	12	N	 	 
10057	13	N	 	 
10057	14	N	 	 
10057	15	Y	10000	2
10057	16	N	 	 
10057	17	Y	1000	2
10057	18	Y	4000	2
10057	19	N	 	 
10057	20	N	 	 
10057	21	Y	2400	1
10057	22	Y	1000	2
10057	23	N	 	 
10057	24	N	 	 
10057	25	N	 	 
10057	26	Y	5000	2
10057	27	N	 	 
10057	28	N	 	 
10057	29	N	 	 
10057	30	N	 	 
10057	31	N	 	 
10058	1	N	 	 
10058	2	N	 	 
10058	3	N	 	 
10058	4	Y	500	2
10058	5	N	 	 
10058	6	N	 	 
10058	7	N	 	 
10058	8	N	 	 
10058	9	N	 	 
10058	10	N	 	 
10058	11	N	 	 
10058	12	N	 	 
10058	13	N	 	 
10058	14	N	 	 
10058	15	Y	50	2
10058	16	N	 	 
10058	17	N	 	 
10058	18	N	 	 
10058	19	N	 	 
10058	20	N	 	 
10058	21	Y	120	1
10058	22	N	 	 
10058	23	N	 	 
10058	24	N	 	 
10058	25	N	 	 
10058	26	N	 	 
10058	27	N	 	 
10058	28	N	 	 
10058	29	N	 	 
10058	30	N	 	 
10058	31	N	 	 
10059	1	Y	600	 
10059	2	Y	650	 
10059	3	Y	1000	1
10059	4	N	 	 
10059	5	Y	100	 
10059	6	Y	150	 
10059	7	Y	400	1
10059	8	N	 	 
10059	9	N	 	 
10059	10	Y	500	1
10059	11	N	 	 
10059	12	Y	1000	1
10059	13	N	 	 
10059	14	Y	2000	1
10059	15	Y	700	1
10059	16	N	 	 
10059	17	N	 	 
10059	18	Y	100	1
10059	19	Y	150	1
10059	20	N	 	 
10059	21	Y	1800	1
10059	22	Y	1000	2
10059	23	N	 	 
10059	24	N	 	 
10059	25	N	 	 
10059	26	N	 	 
10059	27	N	 	 
10059	28	N	 	 
10059	29	N	 	 
10059	30	N	 	 
10059	31	N	 	 
10060	1	Y	500	 
10060	2	Y	500	 
10060	3	Y	1300	1
10060	4	N	 	 
10060	5	Y	300	 
10060	6	Y	600	 
10060	7	Y	200	2
10060	8	N	 	 
10060	9	N	 	 
10060	10	N	 	 
10060	11	N	 	 
10060	12	N	 	 
10060	13	N	 	 
10060	14	N	 	 
10060	15	Y	200	1
10060	16	N	 	 
10060	17	N	 	 
10060	18	N	 	 
10060	19	N	 	 
10060	20	N	 	 
10060	21	Y	1800	1
10060	22	N	 	 
10060	23	N	 	 
10060	24	N	 	 
10060	25	N	 	 
10060	26	N	 	 
10060	27	N	 	 
10060	28	N	 	 
10060	29	N	 	 
10060	30	N	 	 
10060	31	N	 	 
10062	1	Y	1000	 
10062	2	Y	500	 
10062	3	Y	1000	1
10062	4	N	 	 
10062	5	Y	300	 
10062	6	Y	100	 
10062	7	Y	300	1
10062	8	N	 	 
10062	9	N	 	 
10062	10	Y	300	1
10062	11	N	 	 
10062	12	N	 	 
10062	13	N	 	 
10062	14	N	 	 
10062	15	Y	500	1
10062	16	N	 	 
10062	17	Y	100	0
10062	18	N	 	 
10062	19	N	 	 
10062	20	N	 	 
10062	21	Y	1800	1
10062	22	N	 	 
10062	23	N	 	 
10062	24	N	 	 
10062	25	N	 	 
10062	26	N	 	 
10062	27	N	 	 
10062	28	N	 	 
10062	29	N	 	 
10062	30	N	 	 
10062	31	N	 	 
10063	1	Y	1500	 
10063	2	Y	1500	 
10063	3	N	 	 
10063	4	Y	2000	2
10063	5	Y	200	 
10063	6	Y	200	 
10063	7	N	 	 
10063	8	Y	400	2
10063	9	N	 	 
10063	10	N	 	 
10063	11	N	 	 
10063	12	N	 	 
10063	13	N	 	 
10063	14	N	 	 
10063	15	Y	1500	2
10063	16	N	 	 
10063	17	Y	300	0
10063	18	Y	500	0
10063	19	N	 	 
10063	20	N	 	 
10063	21	Y	2040	1
10063	22	N	 	 
10063	23	N	 	 
10063	24	N	 	 
10063	25	N	 	 
10063	26	Y	600	1
10063	27	N	 	 
10063	28	N	 	 
10063	29	N	 	 
10063	30	N	 	 
10063	31	N	 	 
10064	1	Y	1600	 
10064	2	Y	1000	 
10064	3	Y	1500	88
10064	4	Y	1000	4
10064	5	Y	500	 
10064	6	Y	150	 
10064	7	Y	100	88
10064	8	Y	150	4
10064	9	N	 	 
10064	10	Y	1000	88
10064	11	Y	17000	4
10064	12	Y	16000	88
10064	13	N	 	 
10064	14	N	 	 
10064	15	Y	5000	2
10064	16	Y	10000	2
10064	17	Y	20000	0
10064	18	Y	6000	1
10064	19	N	 	 
10064	20	N	 	 
10064	21	Y	2040	0
10064	22	N	 	 
10064	23	N	 	 
10064	24	N	 	 
10064	25	N	 	 
10064	26	Y	500	1
10064	27	N	 	 
10064	28	N	 	 
10064	29	N	 	 
10064	30	N	 	 
10064	31	N	 	 
10065	1	Y	2000	 
10065	2	Y	2000	 
10065	3	Y	3000	2
10065	4	N	 	 
10065	5	Y	200	 
10065	6	Y	400	 
10065	7	Y	600	2
10065	8	N	 	 
10065	9	N	 	 
10065	10	Y	1000	0
10065	11	N	 	 
10065	12	N	 	 
10065	13	N	 	 
10065	14	N	 	 
10065	15	Y	3000	2
10065	16	N	 	 
10065	17	Y	500	0
10065	18	Y	1500	0
10065	19	N	 	 
10065	20	N	 	 
10065	21	Y	2400	1
10065	22	N	 	 
10065	23	N	 	 
10065	24	N	 	 
10065	25	N	 	 
10065	26	N	 	 
10065	27	N	 	 
10065	28	N	 	 
10065	29	N	 	 
10065	30	N	 	 
10065	31	N	 	 
10066	1	Y	1000	 
10066	2	Y	1500	 
10066	3	N	 	 
10066	4	Y	1000	4
10066	5	Y	300	 
10066	6	Y	200	 
10066	7	N	 	 
10066	8	Y	400	4
10066	9	N	 	 
10066	10	N	 	 
10066	11	N	 	 
10066	12	N	 	 
10066	13	N	 	 
10066	14	N	 	 
10066	15	Y	500	4
10066	16	N	 	 
10066	17	Y	1000	1
10066	18	Y	600	1
10066	19	N	 	 
10066	20	N	 	 
10066	21	Y	2400	1
10066	22	N	 	 
10066	23	Y	15000	4
10066	24	Y	100	4
10066	25	N	 	 
10066	26	Y	500	1
10066	27	N	 	 
10066	28	N	 	 
10066	29	N	 	 
10066	30	N	 	 
10066	31	N	 	 
10067	1	Y	1500	 
10067	2	Y	500	 
10067	3	N	 	 
10067	4	Y	2000	1
10067	5	Y	500	 
10067	6	Y	300	 
10067	7	N	 	 
10067	8	Y	500	1
10067	9	Y	1000	1
10067	10	N	 	 
10067	11	N	 	 
10067	12	N	 	 
10067	13	N	 	 
10067	14	N	 	 
10067	15	Y	500	1
10067	16	N	 	 
10067	17	N	 	 
10067	18	N	 	 
10067	19	N	 	 
10067	20	N	 	 
10067	21	Y	2160	1
10067	22	N	 	 
10067	23	N	 	 
10067	24	N	 	 
10067	25	N	 	 
10067	26	N	 	 
10067	27	N	 	 
10067	28	N	 	 
10067	29	N	 	 
10067	30	N	 	 
10067	31	N	 	 
10068	1	N	 	 
10068	2	Y	600	 
10068	3	Y	500	4
10068	4	Y	500	88
10068	5	N	 	 
10068	6	Y	50	 
10068	7	Y	100	4
10068	8	Y	100	88
10068	9	N	 	 
10068	10	N	 	 
10068	11	N	 	 
10068	12	N	 	 
10068	13	N	 	 
10068	14	N	 	 
10068	15	Y	800	1
10068	16	Y	300	1
10068	17	N	 	 
10068	18	Y	300	1
10068	19	Y	200	1
10068	20	N	 	 
10068	21	N	 	 
10068	22	Y	150	2
10068	23	N	 	 
10068	24	N	 	 
10068	25	N	 	 
10068	26	N	 	 
10068	27	N	 	 
10068	28	N	 	 
10068	29	N	 	 
10068	30	N	 	 
10068	31	N	 	 
10069	1	Y	1500	 
10069	2	Y	2500	 
10069	3	Y	2000	4
10069	4	N	 	 
10069	5	Y	500	 
10069	6	Y	700	 
10069	7	Y	300	4
10069	8	N	 	 
10069	9	N	 	 
10069	10	N	 	 
10069	11	N	 	 
10069	12	N	 	 
10069	13	N	 	 
10069	14	N	 	 
10069	15	Y	900	4
10069	16	Y	500	0
10069	17	Y	3000	0
10069	18	Y	15000	0
10069	19	N	 	 
10069	20	N	 	 
10069	21	Y	2400	1
10069	22	N	 	 
10069	23	N	 	 
10069	24	N	 	 
10069	25	N	 	 
10069	26	Y	500	1
10069	27	N	 	 
10069	28	N	 	 
10069	29	N	 	 
10069	30	N	 	 
10069	31	N	 	 
10070	1	N	 	 
10070	2	Y	4000	 
10070	3	Y	4000	2
10070	4	N	 	 
10070	5	N	 	 
10070	6	Y	500	 
10070	7	Y	800	2
10070	8	N	 	 
10070	9	N	 	 
10070	10	N	 	 
10070	11	N	 	 
10070	12	N	 	 
10070	13	N	 	 
10070	14	N	 	 
10070	15	Y	2000	2
10070	16	Y	12000	2
10070	17	Y	500	1
10070	18	Y	2000	2
10070	19	N	 	 
10070	20	N	 	 
10070	21	Y	2400	1
10070	22	Y	2000	2
10070	23	N	 	 
10070	24	N	 	 
10070	25	N	 	 
10070	26	N	 	 
10070	27	N	 	 
10070	28	N	 	 
10070	29	N	 	 
10070	30	N	 	 
10070	31	N	 	 
10071	1	Y	1000	 
10071	2	Y	1000	 
10071	3	Y	1000	88
10071	4	Y	1000	4
10071	5	Y	400	 
10071	6	Y	200	 
10071	7	Y	300	88
10071	8	Y	350	4
10071	9	N	 	 
10071	10	N	 	 
10071	11	N	 	 
10071	12	N	 	 
10071	13	N	 	 
10071	14	N	 	 
10071	15	Y	2000	2
10071	16	N	 	 
10071	17	Y	1000	1
10071	18	Y	20000	1
10071	19	N	 	 
10071	20	N	 	 
10071	21	N	 	 
10071	22	N	 	 
10071	23	N	 	 
10071	24	N	 	 
10071	25	N	 	 
10071	26	N	 	 
10071	27	N	 	 
10071	28	N	 	 
10071	29	N	 	 
10071	30	N	 	 
10071	31	N	 	 
10072	1	Y	700	 
10072	2	Y	800	 
10072	3	Y	600	4
10072	4	Y	1800	88
10072	5	Y	200	 
10072	6	Y	150	 
10072	7	Y	100	4
10072	8	Y	280	88
10072	9	N	 	 
10072	10	N	 	 
10072	11	N	 	 
10072	12	Y	1200	4
10072	13	N	 	 
10072	14	N	 	 
10072	15	Y	1500	2
10072	16	Y	500	4
10072	17	Y	3000	0
10072	18	Y	4500	1
10072	19	N	 	 
10072	20	N	 	 
10072	21	Y	1800	0
10072	22	Y	2000	4
10072	23	N	 	 
10072	24	N	 	 
10072	25	N	 	 
10072	26	Y	1000	1
10072	27	N	 	 
10072	28	N	 	 
10072	29	N	 	 
10072	30	N	 	 
10072	31	N	 	 
10073	1	Y	500	 
10073	2	Y	500	 
10073	3	N	 	 
10073	4	Y	1500	1
10073	5	Y	120	 
10073	6	Y	160	 
10073	7	N	 	 
10073	8	Y	300	1
10073	9	Y	2000	2
10073	10	N	 	 
10073	11	Y	12000	4
10073	12	N	 	 
10073	13	N	 	 
10073	14	N	 	 
10073	15	Y	700	1
10073	16	N	 	 
10073	17	Y	100	1
10073	18	Y	500	1
10073	19	N	 	 
10073	20	N	 	 
10073	21	Y	1800	1
10073	22	N	 	 
10073	23	N	 	 
10073	24	N	 	 
10073	25	N	 	 
10073	26	N	 	 
10073	27	N	 	 
10073	28	N	 	 
10073	29	N	 	 
10073	30	N	 	 
10073	31	N	 	 
10075	1	Y	2000	 
10075	2	Y	2000	 
10075	3	N	 	 
10075	4	Y	300	1
10075	5	N	 	 
10075	6	Y	200	 
10075	7	N	 	 
10075	8	Y	250	1
10075	9	Y	800	1
10075	10	N	 	 
10075	11	N	 	 
10075	12	N	 	 
10075	13	N	 	 
10075	14	N	 	 
10075	15	N	 	 
10075	16	Y	6000	1
10075	17	Y	1000	0
10075	18	N	 	 
10075	19	N	 	 
10075	20	N	 	 
10075	21	Y	2400	1
10075	22	N	 	 
10075	23	N	 	 
10075	24	N	 	 
10075	25	N	 	 
10075	26	N	 	 
10075	27	N	 	 
10075	28	N	 	 
10075	29	N	 	 
10075	30	N	 	 
10075	31	N	 	 
10076	1	Y	1000	 
10076	2	Y	1500	 
10076	3	N	 	 
10076	4	Y	2000	2
10076	5	Y	200	 
10076	6	Y	300	 
10076	7	N	 	 
10076	8	Y	500	2
10076	9	N	 	 
10076	10	N	 	 
10076	11	Y	500	2
10076	12	N	 	 
10076	13	N	 	 
10076	14	N	 	 
10076	15	Y	3000	2
10076	16	N	 	 
10076	17	Y	500	0
10076	18	Y	1000	0
10076	19	N	 	 
10076	20	N	 	 
10076	21	Y	1800	1
10076	22	N	 	 
10076	23	N	 	 
10076	24	N	 	 
10076	25	N	 	 
10076	26	N	 	 
10076	27	N	 	 
10076	28	N	 	 
10076	29	N	 	 
10076	30	N	 	 
10076	31	N	 	 
10077	1	N	 	 
10077	2	N	 	 
10077	3	N	 	 
10077	4	N	 	 
10077	5	N	 	 
10077	6	N	 	 
10077	7	Y	150	88
10077	8	Y	150	2
10077	9	Y	500	4
10077	10	Y	500	88
10077	11	Y	6000	4
10077	12	Y	6500	88
10077	13	N	 	 
10077	14	N	 	 
10077	15	Y	500	4
10077	16	N	 	 
10077	17	N	 	 
10077	18	Y	1500	0
10077	19	N	 	 
10077	20	N	 	 
10077	21	Y	2040	3
10077	22	N	 	 
10077	23	N	 	 
10077	24	N	 	 
10077	25	N	 	 
10077	26	N	 	 
10077	27	N	 	 
10077	28	N	 	 
10077	29	N	 	 
10077	30	N	 	 
10077	31	N	 	 
10079	1	Y	1000	 
10079	2	Y	2000	 
10079	3	Y	500	88
10079	4	Y	750	4
10079	5	Y	200	 
10079	6	Y	300	 
10079	7	Y	100	88
10079	8	Y	150	4
10079	9	N	 	 
10079	10	N	 	 
10079	11	N	 	 
10079	12	N	 	 
10079	13	N	 	 
10079	14	Y	700	88
10079	15	Y	600	2
10079	16	N	 	 
10079	17	Y	600	1
10079	18	Y	25000	1
10079	19	N	 	 
10079	20	N	 	 
10079	21	Y	1800	1
10079	22	N	 	 
10079	23	N	 	 
10079	24	N	 	 
10079	25	N	 	 
10079	26	Y	500	0
10079	27	N	 	 
10079	28	N	 	 
10079	29	N	 	 
10079	30	N	 	 
10079	31	N	 	 
10080	1	N	 	 
10080	2	Y	1500	 
10080	3	Y	3000	2
10080	4	Y	800	88
10080	5	N	 	 
10080	6	Y	350	 
10080	7	Y	400	2
10080	8	Y	200	88
10080	9	Y	700	88
10080	10	N	 	 
10080	11	N	 	 
10080	12	N	 	 
10080	13	N	 	 
10080	14	N	 	 
10080	15	Y	300	2
10080	16	Y	200	2
10080	17	Y	1000	0
10080	18	Y	1500	0
10080	19	N	 	 
10080	20	N	 	 
10080	21	N	 	 
10080	22	N	 	 
10080	23	N	 	 
10080	24	N	 	 
10080	25	N	 	 
10080	26	Y	300	1
10080	27	N	 	 
10080	28	N	 	 
10080	29	N	 	 
10080	30	N	 	 
10080	31	N	 	 
10081	1	Y	1500	 
10081	2	Y	2800	 
10081	3	Y	2500	88
10081	4	Y	1800	4
10081	5	Y	400	 
10081	6	Y	500	 
10081	7	Y	700	88
10081	8	Y	300	4
10081	9	N	 	 
10081	10	N	 	 
10081	11	Y	11000	4
10081	12	Y	13500	88
10081	13	N	 	 
10081	14	N	 	 
10081	15	Y	8000	1
10081	16	Y	2000	4
10081	17	Y	500	0
10081	18	Y	3500	1
10081	19	N	 	 
10081	20	N	 	 
10081	21	Y	2400	0
10081	22	Y	1000	2
10081	23	N	 	 
10081	24	N	 	 
10081	25	N	 	 
10081	26	Y	1000	1
10081	27	N	 	 
10081	28	N	 	 
10081	29	N	 	 
10081	30	N	 	 
10081	31	N	 	 
10082	1	N	 	 
10082	2	Y	300	 
10082	3	N	 	 
10082	4	Y	1500	2
10082	5	Y	150	 
10082	6	Y	60	 
10082	7	N	 	 
10082	8	Y	300	1
10082	9	Y	2000	2
10082	10	N	 	 
10082	11	Y	12000	1
10082	12	N	 	 
10082	13	Y	1700	3
10082	14	N	 	 
10082	15	Y	2500	1
10082	16	Y	5000	2
10082	17	Y	100	4
10082	18	Y	1500	1
10082	19	N	 	 
10082	20	N	 	 
10082	21	Y	1800	1
10082	22	N	 	 
10082	23	N	 	 
10082	24	N	 	 
10082	25	N	 	 
10082	26	N	 	 
10082	27	N	 	 
10082	28	N	 	 
10082	29	N	 	 
10082	30	N	 	 
10082	31	N	 	 
