CHILDCODE	MEMIDR4	AGER3	MEMAGER4	MEAGMTR4	MEMSEXR4	RELATER3	RELATER4	PRMCRER4	THSVILR4	CHLBRNR4	LIVHSER4	YRDIEDR4	RWHLIVR4	RSEECHR4	RCHLVER4	RLNLIVR4	RELHHR4	MRTLSTR4	MTHRHHR4	FTHRHHR4	STRT18R4	GRDE18R4	EDCH18R4	STLL18R4	HSSTRTR4	GRADER4	STILLR4	WHYNOTR4	STRYRR4	STRMTHR4	AGEGRDR4	GRDRPR4	TYPLSTR4	PERFR4	TYPATDR4	FEESR4	EXTTUTR4	BRDSCHR4	WHSCHR4	SLEEPR4	CHCARER4	HHCHRER4	NPYWRKR4	PAYWRKR4	SCHOOLR4	STUDYR4	PLAYR4	IMPAC1R4	RGJOB1R4	MONTH1R4	WEEKS1R4	DAYS1R4	HOURS1R4	SSAC11R4	SSAC12R4	SSAC13R4	SSAC14R4	OFPEN1R4	IMINC1R4	IMPAC2R4	RGJOB2R4	MONTH2R4	WEEKS2R4	DAYS2R4	HOURS2R4	SSAC21R4	SSAC22R4	SSAC23R4	SSAC24R4	OFPEN2R4	IMINC2R4	IMPAC3R4	RGJOB3R4	MONTH3R4	WEEKS3R4	DAYS3R4	HOURS3R4	SSAC31R4	SSAC32R4	SSAC33R4	SSAC34R4	OFPEN3R4	IMINC3R4	MEMCNSR4	DISABR4	MEMAFCR4	MEMLNGR4	MLNHLR41	MLNHLR42	MLNHLR43	HTSFFR41	HTSFFR42	HTSFFR43	SEEKTRR4	WHSEEKR4	MEMSMKR4	MEMTOBR4	MEMALCR4
200003	3	19	23	 	1	7	7	N	 	 	1	 	 	 	 	 	2	1	2	1	1	10	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	12	1	12	4	6	8	1	1	1	1	 	1	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0	0
200003	4	4	8	 	1	7	7	Y	 	 	1	 	 	 	 	 	2	0	2	1	 	 	 	 	1	2	1	 	3	4	 	 	 	2	1	6000	1800	0	 	11	0	0	0	0	11	1	1	17	1	9	4	6	11	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0	0
200003	5	 	18	 	2	 	16	N	 	 	1	 	 	 	 	 	6	1	98	98	1	6	0	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Y	0	 	0	 	 	 	 	 	 	 	 	0	0	0
200004	0	8	12	 	2	0	0	 	0	 	1	 	 	 	 	 	2	1	 	 	 	 	 	 	1	6	1	 	5	3	 	 	 	2	3	8000	0	0	5	8	0	1	0	0	9	1	5	19	1	10	4	6	9	1	1	1	1	 	0	15	0	12	4	6	1	1	1	1	1	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 	 
200004	1	 	35	 	1	1	1	N	 	 	3	2007	 	 	1	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 	 
200004	2	27	31	 	2	1	1	Y	 	1	1	 	 	 	 	 	 	3	98	98	1	10	0	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	5	1	10	4	6	8	1	1	1	1	0	1	15	1	12	4	7	4	1	1	1	1	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0	2
200004	3	6	10	 	2	7	7	N	 	 	1	 	 	 	 	 	2	0	2	99	 	 	 	 	1	4	1	 	5	2	 	 	 	1	1	9000	0	0	 	10	0	1	0	0	9	0	4	19	1	10	4	6	9	1	1	1	1	 	0	15	0	12	4	5	1	1	1	1	1	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0	2
200005	0	7	11	 	2	0	0	 	0	 	1	 	 	 	 	 	2	0	 	 	 	 	 	 	1	5	1	 	5	3	 	 	 	3	3	0	0	0	3	9	0	1	0	0	7	1	6	19	1	10	4	6	7	1	1	1	1	 	0	15	0	12	4	5	1	1	1	1	1	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 	 
200005	1	37	41	 	1	1	1	N	 	 	1	 	 	 	 	 	 	1	98	98	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	12	1	12	4	5	8	1	1	1	1	0	1	1	0	6	4	2	6	0	0	1	1	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	1	20	88	 	4	 	 	2	5	0	0	1
200005	2	31	35	 	1	13	13	N	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
200005	3	31	35	 	2	1	1	Y	 	1	1	 	 	 	 	 	1	1	98	98	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	5	1	9	4	5	7	1	0	1	1	0	1	15	1	12	4	7	4	1	1	1	1	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0	2
200005	4	10	14	 	2	7	7	N	 	 	1	 	 	 	 	 	2	0	3	1	 	 	 	 	1	6	1	 	6	4	 	 	 	3	3	0	0	0	 	9	0	1	0	0	7	1	6	19	1	10	4	6	7	1	1	1	1	 	0	15	0	12	4	6	1	1	1	1	1	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0	2
200005	5	6	10	 	2	7	7	N	 	 	1	 	 	 	 	 	2	0	3	1	 	 	 	 	1	3	1	 	6	2	 	 	 	2	3	0	0	0	 	10	0	0	0	0	7	1	6	19	1	10	4	6	7	1	1	1	1	 	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0	2
200006	0	7	11	 	2	0	0	 	1	 	1	 	 	 	 	 	2	0	 	 	 	 	 	 	1	6	1	 	5	5	 	 	 	1	1	10000	0	0	5	10	0	0	0	0	9	1	4	17	1	10	4	6	9	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 	 
200006	1	32	36	 	1	1	1	N	 	 	1	 	 	 	 	 	 	1	98	99	1	10	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	9	1	12	3	6	14	1	1	1	1	 	1	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0	2
200006	2	30	34	 	2	1	1	Y	 	1	1	 	 	 	 	 	1	1	98	98	1	10	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	15	1	12	4	7	6	1	1	1	1	 	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	1	20	88	 	30	 	 	1	4	0	0	2
200006	3	12	16	 	2	7	7	N	 	 	1	 	 	 	 	 	2	1	2	1	 	 	 	 	1	10	1	 	5	0	 	 	 	2	1	12000	0	0	 	9	0	1	0	0	7	1	6	17	1	10	4	6	7	0	1	1	0	 	0	15	0	12	4	5	1	1	1	1	1	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0	2
200006	4	5	9	 	1	7	7	N	 	 	1	 	 	 	 	 	2	0	2	1	 	 	 	 	1	4	1	 	5	5	 	 	 	3	1	10000	2400	0	 	10	0	0	0	0	9	2	3	17	1	10	4	6	9	1	1	1	0	 	1	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0	2
200007	0	8	12	 	1	0	0	 	1	 	1	 	 	 	 	 	2	0	 	 	 	 	 	 	1	5	1	 	4	6	 	 	 	2	1	18000	0	0	5	9	0	0	0	0	9	3	3	17	1	10	4	6	9	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 	 
200007	1	36	40	 	1	1	1	N	 	 	1	 	 	 	 	 	 	1	98	99	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	8	1	12	4	6	10	1	1	1	1	 	1	15	1	12	4	7	2	1	1	1	1	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	1	20	88	 	2	 	 	2	5	0	0	0
200007	2	32	36	 	2	1	1	Y	 	0	1	 	 	 	 	 	1	1	98	98	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	10	1	12	4	6	8	1	1	1	1	 	1	15	1	12	4	7	4	1	1	1	1	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0	0
200007	3	11	15	 	2	7	7	N	 	 	1	 	 	 	 	 	2	0	2	1	 	 	 	 	1	10	1	 	4	6	 	 	 	1	1	10000	0	0	 	8	1	2	0	0	8	3	2	17	1	10	4	6	9	1	1	1	0	 	0	15	1	12	4	7	2	1	1	1	1	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0	0
200008	0	8	12	 	1	0	0	 	1	 	1	 	 	 	 	 	2	0	 	 	 	 	 	 	1	6	1	 	5	2	 	 	 	2	1	35000	0	0	5	8	0	0	0	0	10	1	5	17	1	11	4	6	11	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 	 
200008	1	42	46	 	1	1	1	N	 	 	1	 	 	 	 	 	 	0	98	98	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	12	1	12	4	7	12	1	1	1	1	 	1	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	1	0
200008	2	32	36	 	2	1	1	Y	 	0	1	 	 	 	 	 	1	1	99	99	1	1	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	10	1	12	4	7	11	1	1	1	1	 	1	15	1	12	4	3	1	1	1	1	1	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0	2
200008	3	14	18	 	2	7	7	N	 	 	1	 	 	 	 	 	2	0	2	1	1	10	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	15	1	12	4	7	4	1	1	1	1	 	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0	2
200008	4	14	18	 	1	7	7	N	 	 	1	 	 	 	 	 	2	0	2	1	1	10	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	17	1	11	4	6	9	1	1	1	1	 	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0	2
200009	0	8	12	 	1	0	0	 	0	 	1	 	 	 	 	 	2	0	 	 	 	 	 	 	1	5	1	 	5	6	 	 	 	2	1	9600	1350	0	10	9	0	0	0	0	9	2	4	17	1	11	4	6	9	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 	 
200009	1	32	36	 	1	1	1	N	 	 	1	 	 	 	 	 	 	1	98	98	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	12	1	12	4	7	12	1	1	1	1	 	1	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0	1
200009	2	25	29	 	2	1	1	Y	 	0	1	 	 	 	 	 	1	1	98	98	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	12	1	12	4	7	10	1	1	1	1	 	1	15	0	12	4	7	4	1	1	1	1	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0	0
200010	0	8	12	 	2	0	0	 	1	 	1	 	 	 	 	 	2	0	 	 	 	 	 	 	1	6	1	 	5	1	 	 	 	2	1	4800	0	0	5	8	0	1	0	0	8	3	4	17	1	11	4	6	8	1	1	1	0	 	0	15	1	12	4	5	1	1	1	1	1	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 	 
200010	1	38	42	 	1	1	1	N	 	 	1	 	 	 	 	 	 	1	98	98	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	12	1	12	4	6	12	1	1	1	1	 	1	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	1	22	18	88	2	1	 	1	5	0	0	1
200010	2	34	38	 	2	1	1	Y	 	0	1	 	 	 	 	 	1	1	98	98	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	13	1	12	4	6	4	1	1	1	1	0	1	15	1	12	4	7	5	1	1	1	1	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0	0
200010	3	12	16	 	1	7	7	N	 	 	1	 	 	 	 	 	2	0	2	1	 	 	 	 	0	 	 	8	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	11	0	0	3	13	1	3	4	6	11	1	1	1	1	0	1	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0	0
200011	0	8	12	 	2	0	0	 	1	 	1	 	 	 	 	 	2	0	 	 	 	 	 	 	1	6	1	 	3	6	 	 	 	2	1	4800	2000	0	2	10	0	1	0	0	7	2	4	17	1	9	4	6	7	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 	 
200011	1	37	41	 	1	1	1	N	 	 	1	 	 	 	 	 	 	1	98	98	1	3	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	13	1	12	4	6	10	1	1	1	1	0	1	19	1	12	4	7	2	1	1	1	1	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0	1
200011	2	29	33	 	2	1	1	Y	 	1	1	 	 	 	 	 	1	1	98	98	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	19	1	12	4	7	6	1	1	1	1	 	1	15	1	12	4	7	3	1	1	1	1	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0	0
200011	3	11	15	 	2	7	7	N	 	 	1	 	 	 	 	 	2	0	2	1	 	 	 	 	1	7	1	 	3	6	 	 	 	2	1	6000	4000	0	 	10	0	2	0	0	7	2	3	17	1	9	4	6	7	1	1	1	1	 	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0	0
200011	4	 	3	 	1	 	7	N	 	 	1	 	 	 	 	 	2	0	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0	0
200012	0	7	11	 	1	0	0	 	1	 	1	 	 	 	 	 	2	0	 	 	 	 	 	 	1	5	1	 	5	1	 	 	 	2	1	12480	0	0	5	8	0	1	0	0	8	2	5	17	1	11	4	6	8	0	1	1	1	 	0	15	1	12	4	3	1	1	1	1	1	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 	 
200012	1	33	37	 	1	1	1	N	 	 	1	 	 	 	 	 	 	1	98	98	1	10	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	10	1	12	4	7	10	1	1	1	1	 	1	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0	1
200012	2	26	30	 	2	1	1	Y	 	0	1	 	 	 	 	 	1	1	98	99	1	4	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	9	1	12	4	7	5	1	1	1	1	 	1	15	1	12	4	7	4	1	1	1	1	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0	0
200012	3	11	15	 	2	7	7	N	 	 	1	 	 	 	 	 	2	0	2	1	 	 	 	 	1	10	1	 	5	2	 	 	 	2	1	23000	0	1	 	8	0	0	0	0	8	5	3	17	1	11	4	6	9	1	0	1	1	 	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0	0
200012	4	10	14	 	2	7	7	N	 	 	1	 	 	 	 	 	2	0	2	1	 	 	 	 	1	8	1	 	5	0	 	 	 	2	3	0	0	0	 	9	0	2	1	0	8	2	2	17	1	11	4	6	8	1	0	1	1	 	0	15	1	12	4	5	2	1	1	1	1	 	0	1	1	6	4	3	1	0	0	1	1	 	1	N	0	 	0	 	 	 	 	 	 	 	 	0	0	0
200012	5	63	67	 	1	6	6	N	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 	 
200012	6	58	62	 	2	6	6	N	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 	 
200012	7	19	23	 	2	13	13	N	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 	 
200012	8	19	23	 	2	13	13	N	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 	 
200013	0	7	11	 	2	0	0	 	1	 	1	 	 	 	 	 	2	0	 	 	 	 	 	 	1	7	1	 	6	2	 	 	 	2	1	6000	0	0	5	10	0	1	0	0	8	1	4	17	0	10	4	7	8	1	1	1	0	 	0	15	0	12	4	5	1	1	1	1	1	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 	 
200013	1	40	44	 	1	1	1	N	 	 	1	 	 	 	 	 	 	1	98	99	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	17	0	12	4	7	12	1	1	1	1	 	1	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	1	2	1	17	22	88	3	1	 	2	5	1	0	1
200013	2	34	38	 	2	1	1	Y	 	0	1	 	 	 	 	 	1	1	99	99	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	10	1	12	4	7	10	1	1	1	1	 	1	15	0	12	4	7	4	1	1	1	1	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0	2
200013	3	12	16	 	1	7	7	N	 	 	1	 	 	 	 	 	2	0	2	1	 	 	 	 	1	9	1	 	5	3	 	 	 	1	1	20000	0	0	 	9	0	0	0	0	12	1	2	17	1	10	4	6	12	1	1	0	1	 	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0	2
200013	4	9	13	 	2	7	7	N	 	 	1	 	 	 	 	 	2	0	2	1	 	 	 	 	1	7	1	 	5	6	 	 	 	2	1	8400	0	0	 	10	0	1	0	0	8	1	4	17	0	10	4	6	8	1	1	0	1	 	0	15	0	12	4	7	1	1	1	1	1	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0	2
200014	0	7	11	 	2	0	0	 	1	 	1	 	 	 	 	 	2	0	 	 	 	 	 	 	1	2	1	 	3	0	 	 	 	4	3	0	0	0	3	10	0	1	0	0	7	1	5	17	1	9	4	6	7	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 	 
200014	1	 	0	0	1	1	1	N	 	 	3	2004	 	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 	 
200014	2	29	33	 	2	1	1	Y	 	0	1	 	 	 	 	 	 	1	98	98	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	19	1	12	4	7	10	1	1	1	1	 	1	15	1	12	4	7	2	1	1	1	1	 	0	88	 	 	 	 	 	 	 	 	 	 	 	Y	0	 	0	 	 	 	 	 	 	 	 	0	0	0
200014	3	12	16	 	2	7	7	N	 	 	1	 	 	 	 	 	2	0	2	99	 	 	 	 	0	 	 	21	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	12	0	0	2	19	1	12	4	6	10	1	1	1	1	 	1	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0	0
200015	0	7	11	 	2	0	0	 	0	 	1	 	 	 	 	 	2	0	 	 	 	 	 	 	1	6	1	 	5	3	 	 	 	3	1	4800	1500	0	5	10	0	1	0	0	9	1	3	17	1	10	4	6	8	1	1	1	1	 	0	15	0	8	3	5	1	1	1	0	1	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 	 
200015	1	39	43	 	1	13	13	N	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 	 
200015	2	35	39	 	1	1	1	N	 	 	1	 	 	 	 	 	 	1	98	98	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	9	1	12	4	6	14	1	1	1	1	 	1	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	1	22	88	 	2	 	 	1	4	0	0	0
200015	3	34	38	 	2	13	13	N	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 	 
200015	4	30	34	 	2	1	1	Y	 	3	1	 	 	 	 	 	1	1	98	98	1	5	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	15	1	12	4	7	5	1	1	1	1	 	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0	0
200015	5	15	19	 	2	14	14	N	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 	 
200015	6	14	18	 	2	14	14	N	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 	 
200015	7	11	15	 	1	14	14	N	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 	 
200015	8	6	10	 	2	7	7	N	 	 	1	 	 	 	 	 	2	0	4	2	 	 	 	 	1	4	1	 	5	4	 	 	 	2	1	4200	1200	0	 	10	0	1	0	0	9	1	3	17	1	10	4	6	8	1	1	1	0	 	0	15	0	6	3	4	1	1	0	1	1	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0	2
