CHILDCODE	CROPIDR4	CROPR4	QNTHRVR4	CRPOUTR4
151008	4	4	240	1
151008	5	14	30	1
151008	6	3	25	1
151008	7	88	 	 
151008	8	88	 	 
151008	9	88	 	 
151008	11	88	 	 
151009	1	41	4	3
151009	2	17	6	2
151009	3	4	8	50
151009	4	14	18	46
151009	5	88	 	 
151009	6	88	 	 
151009	7	88	 	 
151009	8	88	 	 
151009	9	88	 	 
151009	11	88	 	 
151010	1	44	300	1
151010	2	41	3	3
151010	3	17	2	2
151010	4	3	50	1
151010	5	96	1	2
151010	6	69	3	2
151010	7	54	15	1
151010	8	4	10	2
151010	9	96	15	1
151010	11	96	40	1
151011	1	21	200	56
151011	2	41	600	1
151011	3	17	300	1
151011	4	10	120	1
151011	5	44	100	1
151011	6	56	60	1
151011	7	35	50	1
151011	8	4	24	1
151011	9	3	5	1
151011	11	88	 	 
151012	1	17	6	2
151012	2	41	600	1
151012	3	44	2	2
151012	4	4	60	1
151012	5	88	 	 
151012	6	88	 	 
151012	7	88	 	 
151012	8	88	 	 
151012	9	88	 	 
151012	11	88	 	 
151014	1	41	3	3
151014	2	17	1	41
151014	3	44	2	2
151014	4	4	12	50
151014	5	3	1	41
151014	6	88	 	 
151014	7	88	 	 
151014	8	88	 	 
151014	9	88	 	 
151014	11	88	 	 
151015	1	41	4	3
151015	2	17	3	2
151015	3	44	2	2
151015	4	10	1	3
151015	5	88	 	 
151015	6	88	 	 
151015	7	88	 	 
151015	8	88	 	 
151015	9	88	 	 
151015	11	88	 	 
151016	1	41	6	3
151016	2	17	2	2
151016	3	4	20	50
151016	4	3	5	40
151016	5	14	3	46
151016	6	88	 	 
151016	7	88	 	 
151016	8	88	 	 
151016	9	88	 	 
151016	11	88	 	 
151018	1	44	2	2
151018	2	35	1	2
151018	3	69	8	2
151018	4	96	2	2
151018	5	10	1	3
151018	6	17	50	1
151018	7	41	4	3
151018	8	88	 	 
151018	9	88	 	 
151018	11	88	 	 
151019	1	17	3	2
151019	2	69	7	2
151019	3	41	6	3
151019	4	44	1	2
151019	5	35	50	2
151019	6	80	20	3
151019	7	3	1	2
151019	8	14	8	46
151019	9	4	6	50
151019	11	88	 	 
151020	1	17	1	2
151020	2	41	5	3
151020	3	69	6	3
151020	4	44	2	2
151020	5	80	4	3
151020	6	14	5	46
151020	7	31	4	3
151020	8	4	3	50
151020	9	88	 	 
151020	11	88	 	 
151021	1	41	5	3
151021	2	17	1	2
151021	3	14	8	46
151021	4	44	2	2
151021	5	4	8	50
151021	6	88	 	 
151021	7	88	 	 
151021	8	88	 	 
151021	9	88	 	 
151021	11	88	 	 
151023	1	41	4	3
151023	2	17	60	1
151023	3	44	80	1
151023	4	69	1	41
151023	5	88	 	 
151023	6	88	 	 
151023	7	88	 	 
151023	8	88	 	 
151023	9	88	 	 
151023	11	88	 	 
151024	1	 	 	 
151024	2	 	 	 
151024	3	 	 	 
151024	4	 	 	 
151024	5	 	 	 
151024	6	 	 	 
151024	7	 	 	 
151024	8	 	 	 
151024	9	 	 	 
151024	11	 	 	 
151025	1	44	3	2
151025	2	76	1	2
151025	3	17	1	2
151025	4	41	1	3
151025	5	69	6	3
151025	6	80	1	3
151025	7	31	60	95
151025	8	4	1	50
151025	9	60	10	95
151025	11	88	 	 
151026	1	17	3	2
151026	2	44	2	2
151026	3	41	2	3
151026	4	69	5	3
151026	5	3	1	2
151026	6	4	5	50
151026	7	35	20	1
151026	8	31	260	95
151026	9	14	5	46
151026	11	88	 	 
151027	1	41	750	1
151027	2	17	400	1
151027	3	3	400	1
151027	4	69	240	1
151027	5	76	200	1
151027	6	96	50	1
151027	7	88	 	 
151027	8	88	 	 
151027	9	88	 	 
151027	11	88	 	 
151028	1	 	 	 
151028	2	 	 	 
151028	3	 	 	 
151028	4	 	 	 
151028	5	 	 	 
151028	6	 	 	 
151028	7	 	 	 
151028	8	 	 	 
151028	9	 	 	 
151028	11	 	 	 
151029	1	41	10	3
151029	2	44	1	2
151029	3	17	250	1
151029	4	88	 	 
151029	5	88	 	 
151029	6	88	 	 
151029	7	88	 	 
151029	8	88	 	 
151029	9	88	 	 
151029	11	88	 	 
151030	1	17	1	2
151030	2	44	2	3
151030	3	41	3	3
151030	4	35	50	1
151030	5	69	2	2
151030	6	4	5	50
151030	7	10	40	46
151030	8	88	 	 
151030	9	88	 	 
151030	11	88	 	 
151031	1	14	120	46
151031	2	44	8	2
151031	3	41	20	3
151031	4	35	6	2
151031	5	69	10	2
151031	6	17	2	2
151031	7	4	100	50
151031	8	3	5	2
151031	9	10	2	3
151031	11	80	1	3
151032	1	41	6	3
151032	2	17	4	2
151032	3	44	2	2
151032	4	8	2	2
151032	5	88	 	 
151032	6	88	 	 
151032	7	88	 	 
151032	8	88	 	 
151032	9	88	 	 
151032	11	88	 	 
151033	1	21	200	56
151033	2	41	800	1
151033	3	17	6	2
151033	4	44	1	2
151033	5	4	25	1
151033	6	88	 	 
151033	7	88	 	 
151033	8	88	 	 
151033	9	88	 	 
151033	11	88	 	 
151034	1	21	500	56
151034	2	41	800	1
151034	3	17	500	1
151034	4	3	450	1
151034	5	69	280	1
151034	6	44	200	1
151034	7	4	35	1
151034	8	96	10	1
151034	9	88	 	 
151034	11	88	 	 
151035	1	44	2	2
151035	2	41	4	3
151035	3	10	3	3
151035	4	3	50	1
151035	5	17	10	2
151035	6	88	 	 
151035	7	88	 	 
151035	8	88	 	 
151035	9	88	 	 
151035	11	88	 	 
151039	1	41	1	3
151039	2	44	3	2
151039	3	69	2	2
151039	4	3	3	2
151039	5	14	50	46
151039	6	54	20	1
151039	7	96	1	2
151039	8	96	1	2
151039	9	88	 	 
151039	11	88	 	 
151041	1	41	4	3
151041	2	14	30	46
151041	3	5	6	2
151041	4	88	 	 
151041	5	88	 	 
151041	6	88	 	 
151041	7	88	 	 
151041	8	88	 	 
151041	9	88	 	 
151041	11	88	 	 
151042	1	17	3	2
151042	2	44	2	2
151042	3	69	4	2
151042	4	41	3	3
151042	5	35	20	1
151042	6	3	1	2
151042	7	4	4	50
151042	8	10	30	95
151042	9	88	 	 
151042	11	88	 	 
151043	1	17	6	2
151043	2	44	3	2
151043	3	41	5	3
151043	4	76	50	1
151043	5	35	50	1
151043	6	69	4	2
151043	7	80	4	3
151043	8	3	3	2
151043	9	27	4	3
151043	11	4	10	50
151044	1	44	2	2
151044	2	17	1	2
151044	3	41	3	3
151044	4	76	40	1
151044	5	35	30	1
151044	6	88	 	 
151044	7	88	 	 
151044	8	88	 	 
151044	9	88	 	 
151044	11	88	 	 
151045	1	17	1	2
151045	2	35	1	2
151045	3	44	1	2
151045	4	69	4	2
151045	5	41	2	3
151045	6	76	50	1
151045	7	3	1	2
151045	8	4	6	50
151045	9	10	3	3
151045	11	88	 	 
151049	1	44	4	2
151049	2	8	2	3
151049	3	69	3	2
151049	4	80	8	10
151049	5	41	3	3
151049	6	88	 	 
151049	7	88	 	 
151049	8	88	 	 
151049	9	88	 	 
151049	11	88	 	 
151051	1	41	1	3
151051	2	17	1	2
151051	3	76	1	2
151051	4	80	1	3
151051	5	69	6	3
151051	6	88	 	 
151051	7	88	 	 
151051	8	88	 	 
151051	9	88	 	 
151051	11	88	 	 
151052	1	44	2	2
151052	2	76	120	1
151052	3	35	50	1
151052	4	41	2	3
151052	5	69	4	2
151052	6	88	 	 
151052	7	88	 	 
151052	8	88	 	 
151052	9	88	 	 
151052	11	88	 	 
151053	1	80	3	3
151053	2	44	2	2
151053	3	76	1	2
151053	4	4	50	1
151053	5	96	12	1
151053	6	41	2	3
151053	7	17	50	1
151053	8	88	 	 
151053	9	88	 	 
151053	11	88	 	 
151054	1	44	10	2
151054	2	76	2	2
151054	3	35	50	1
151054	4	69	15	2
151054	5	17	50	1
151054	6	41	2	3
151054	7	88	 	 
151054	8	88	 	 
151054	9	88	 	 
151054	11	88	 	 
151056	1	80	16	70
151056	2	69	5	2
151056	3	41	4	3
151056	4	88	 	 
151056	5	88	 	 
151056	6	88	 	 
151056	7	88	 	 
151056	8	88	 	 
151056	9	88	 	 
151056	11	88	 	 
151057	1	41	3	3
151057	2	8	2	2
151057	3	44	1	2
151057	4	69	2	41
151057	5	80	1	70
151057	6	88	 	 
151057	7	88	 	 
151057	8	88	 	 
151057	9	88	 	 
151057	11	88	 	 
151059	1	41	4	3
151059	2	17	2	2
151059	3	44	3	2
151059	4	8	2	2
151059	5	35	3	2
151059	6	88	 	 
151059	7	88	 	 
151059	8	88	 	 
151059	9	88	 	 
151059	11	88	 	 
151064	1	17	1	2
151064	2	69	1	2
151064	3	14	15	95
151064	4	44	1	2
151064	5	41	2	3
151064	6	35	1	2
151064	7	3	1	2
151064	8	4	3	50
151064	9	88	 	 
151064	11	88	 	 
151066	1	41	1400	1
151066	2	44	800	1
151066	3	76	200	1
151066	4	35	150	1
151066	5	88	 	 
151066	6	88	 	 
151066	7	88	 	 
151066	8	88	 	 
151066	9	88	 	 
151066	11	88	 	 
151067	1	21	100	56
151067	2	41	300	1
151067	3	17	60	1
151067	4	44	50	1
151067	5	3	20	1
151067	6	88	 	 
151067	7	88	 	 
151067	8	88	 	 
151067	9	88	 	 
151067	11	88	 	 
151068	1	41	2	3
151068	2	17	70	1
151068	3	35	1	2
151068	4	44	1	2
151068	5	69	2	2
151068	6	88	 	 
151068	7	88	 	 
151068	8	88	 	 
151068	9	88	 	 
151068	11	88	 	 
151069	1	17	20	1
151069	2	41	1	55
151069	3	44	12	1
151069	4	88	 	 
151069	5	88	 	 
151069	6	88	 	 
151069	7	88	 	 
151069	8	88	 	 
151069	9	88	 	 
151069	11	88	 	 
151070	1	41	2	3
151070	2	44	1	2
151070	3	35	1	2
151070	4	69	1	2
151070	5	17	40	1
151070	6	76	16	1
151070	7	3	50	1
151070	8	88	 	 
151070	9	88	 	 
151070	11	88	 	 
161002	1	41	13	3
161002	2	44	3	2
161002	3	75	8	2
161002	4	88	 	 
161002	5	88	 	 
161002	6	88	 	 
161002	7	88	 	 
161002	8	88	 	 
161002	9	88	 	 
161002	11	88	 	 
161003	1	75	7	2
161003	2	14	4	3
161003	3	41	20	3
161003	4	76	50	1
161003	5	88	 	 
161003	6	88	 	 
161003	7	88	 	 
161003	8	88	 	 
161003	9	88	 	 
161003	11	88	 	 
161005	1	 	 	 
161005	2	 	 	 
161005	3	 	 	 
161005	4	 	 	 
161005	5	 	 	 
161005	6	 	 	 
161005	7	 	 	 
161005	8	 	 	 
161005	9	 	 	 
161005	11	 	 	 
161006	1	41	65	55
161006	2	75	4	2
161006	3	14	8	47
161006	4	44	1	2
161006	5	55	2	2
161006	6	17	20	1
161006	7	10	5	55
161006	8	88	 	 
161006	9	88	 	 
161006	11	88	 	 
161007	1	41	32	55
161007	2	75	2	2
161007	3	44	150	1
161007	4	35	2	2
161007	5	14	5	46
161007	6	17	40	1
161007	7	10	10	55
161007	8	88	 	 
161007	9	88	 	 
161007	11	88	 	 
161008	1	75	4	2
161008	2	41	50	55
161008	3	5	3	2
161008	4	44	2	2
161008	5	55	2	2
161008	6	17	20	1
161008	7	21	100	56
161008	8	10	4	55
161008	9	88	 	 
161008	11	88	 	 
161009	1	44	3	2
161009	2	41	9	3
161009	3	75	5	2
161009	4	76	2	2
161009	5	14	45	47
161009	6	88	 	 
161009	7	88	 	 
161009	8	88	 	 
161009	9	88	 	 
161009	11	88	 	 
161010	1	41	10	55
161010	2	125	3	2
161010	3	75	1	2
161010	4	10	6	55
161010	5	88	 	 
161010	6	88	 	 
161010	7	88	 	 
161010	8	88	 	 
161010	9	88	 	 
161010	11	88	 	 
161011	1	75	5	2
161011	2	41	20	55
161011	3	14	6	40
161011	4	125	150	1
161011	5	55	5	2
161011	6	88	 	 
161011	7	88	 	 
161011	8	88	 	 
161011	9	88	 	 
161011	11	88	 	 
161016	1	75	4	2
161016	2	125	150	1
161016	3	41	12	55
161016	4	14	5	47
161016	5	88	 	 
161016	6	88	 	 
161016	7	88	 	 
161016	8	88	 	 
161016	9	88	 	 
161016	11	88	 	 
161017	1	 	 	 
161017	2	 	 	 
161017	3	 	 	 
161017	4	 	 	 
161017	5	 	 	 
161017	6	 	 	 
161017	7	 	 	 
161017	8	 	 	 
161017	9	 	 	 
161017	11	 	 	 
161018	1	41	56	55
161018	2	75	4	2
161018	3	76	1	2
161018	4	14	40	47
161018	5	17	50	1
161018	6	44	2	2
161018	7	10	10	55
161018	8	88	 	 
161018	9	88	 	 
161018	11	88	 	 
161019	1	75	7	2
161019	2	125	5	2
161019	3	76	50	1
161019	4	44	1	2
161019	5	41	16	3
161019	6	14	2	3
161019	7	88	 	 
161019	8	88	 	 
161019	9	88	 	 
161019	11	88	 	 
161021	1	75	2	2
161021	2	41	20	55
161021	3	35	1	2
161021	4	88	 	 
161021	5	88	 	 
161021	6	88	 	 
161021	7	88	 	 
161021	8	88	 	 
161021	9	88	 	 
161021	11	88	 	 
161022	1	75	5	2
161022	2	125	2	2
161022	3	41	15	55
161022	4	76	50	1
161022	5	44	1	2
161022	6	10	10	55
161022	7	88	 	 
161022	8	88	 	 
161022	9	88	 	 
161022	11	88	 	 
161023	1	75	5	2
161023	2	76	1	2
161023	3	44	2	2
161023	4	41	10	55
161023	5	14	8	47
161023	6	55	2	2
161023	7	88	 	 
161023	8	88	 	 
161023	9	88	 	 
161023	11	88	 	 
161024	1	41	45	55
161024	2	75	6	2
161024	3	14	15	47
161024	4	125	2	2
161024	5	44	1	2
161024	6	55	2	2
161024	7	10	3	55
161024	8	88	 	 
161024	9	88	 	 
161024	11	88	 	 
161025	1	41	6	3
161025	2	75	1	2
161025	3	10	7	55
161025	4	21	10	56
161025	5	88	 	 
161025	6	88	 	 
161025	7	88	 	 
161025	8	88	 	 
161025	9	88	 	 
161025	11	88	 	 
161026	1	41	8	3
161026	2	14	7	10
161026	3	17	25	1
161026	4	10	10	55
161026	5	21	50	56
161026	6	76	1	2
161026	7	88	 	 
161026	8	88	 	 
161026	9	88	 	 
161026	11	88	 	 
161029	1	41	6	3
161029	2	14	50	10
161029	3	21	100	56
161029	4	17	50	1
161029	5	10	4	55
161029	6	75	5	2
161029	7	5	20	1
161029	8	88	 	 
161029	9	88	 	 
161029	11	88	 	 
161030	1	64	3	2
161030	2	44	5	2
161030	3	8	2	2
161030	4	88	 	 
161030	5	88	 	 
161030	6	88	 	 
161030	7	88	 	 
161030	8	88	 	 
161030	9	88	 	 
161030	11	88	 	 
161031	1	75	5	2
161031	2	41	15	3
161031	3	76	100	1
161031	4	14	2	3
161031	5	88	 	 
161031	6	88	 	 
161031	7	88	 	 
161031	8	88	 	 
161031	9	88	 	 
161031	11	88	 	 
161032	1	41	10	3
161032	2	14	5	10
161032	3	10	8	55
161032	4	125	2	2
161032	5	88	 	 
161032	6	88	 	 
161032	7	88	 	 
161032	8	88	 	 
161032	9	88	 	 
161032	11	88	 	 
161033	1	 	 	 
161033	2	 	 	 
161033	3	 	 	 
161033	4	 	 	 
161033	5	 	 	 
161033	6	 	 	 
161033	7	 	 	 
161033	8	 	 	 
161033	9	 	 	 
161033	11	 	 	 
161034	1	41	7	3
161034	2	14	15	2
161034	3	17	50	1
161034	4	10	2	3
161034	5	75	8	2
161034	6	21	500	56
161034	7	88	 	 
161034	8	88	 	 
161034	9	88	 	 
161034	11	88	 	 
161035	1	41	25	55
161035	2	75	4	2
161035	3	125	3	2
161035	4	15	2	2
161035	5	44	1	2
161035	6	55	2	2
161035	7	10	5	55
161035	8	88	 	 
161035	9	88	 	 
161035	11	88	 	 
161036	1	75	8	2
161036	2	5	2	2
161036	3	76	1	2
161036	4	88	 	 
161036	5	88	 	 
161036	6	88	 	 
161036	7	88	 	 
161036	8	88	 	 
161036	9	88	 	 
161036	11	88	 	 
161037	1	75	6	2
161037	2	41	15	3
161037	3	44	4	2
161037	4	14	2	3
161037	5	55	3	2
161037	6	88	 	 
161037	7	88	 	 
161037	8	88	 	 
161037	9	88	 	 
161037	11	88	 	 
161038	1	41	12	3
161038	2	14	30	46
161038	3	55	5	2
161038	4	125	1	2
161038	5	88	 	 
161038	6	88	 	 
161038	7	88	 	 
161038	8	88	 	 
161038	9	88	 	 
161038	11	88	 	 
161039	1	41	5	3
161039	2	14	10	46
161039	3	10	4	55
161039	4	75	1	2
161039	5	88	 	 
161039	6	88	 	 
161039	7	88	 	 
161039	8	88	 	 
161039	9	88	 	 
161039	11	88	 	 
161040	1	 	 	 
161040	2	 	 	 
161040	3	 	 	 
161040	4	 	 	 
161040	5	 	 	 
161040	6	 	 	 
161040	7	 	 	 
161040	8	 	 	 
161040	9	 	 	 
161040	11	 	 	 
161041	1	75	4	2
161041	2	41	18	55
161041	3	44	2	2
161041	4	17	50	1
161041	5	10	6	55
161041	6	88	 	 
161041	7	88	 	 
161041	8	88	 	 
161041	9	88	 	 
161041	11	88	 	 
161042	1	76	150	1
161042	2	75	2	2
161042	3	41	10	55
161042	4	125	1	2
161042	5	88	 	 
161042	6	88	 	 
161042	7	88	 	 
161042	8	88	 	 
161042	9	88	 	 
161042	11	88	 	 
161043	1	75	5	2
161043	2	41	15	55
161043	3	44	2	2
161043	4	10	10	55
161043	5	88	 	 
161043	6	88	 	 
161043	7	88	 	 
161043	8	88	 	 
161043	9	88	 	 
161043	11	88	 	 
161044	1	41	56	55
161044	2	75	10	2
161044	3	14	150	47
161044	4	44	3	2
161044	5	55	10	2
161044	6	10	6	55
161044	7	21	80	56
161044	8	88	 	 
161044	9	88	 	 
161044	11	88	 	 
161046	1	75	4	2
161046	2	5	3	2
161046	3	76	1	2
161046	4	55	4	2
161046	5	44	2	2
161046	6	88	 	 
161046	7	88	 	 
161046	8	88	 	 
161046	9	88	 	 
161046	11	88	 	 
161047	1	41	33	55
161047	2	75	4	2
161047	3	76	150	1
161047	4	55	2	2
161047	5	44	2	2
161047	6	14	20	47
161047	7	17	30	1
161047	8	21	18	56
161047	9	3	1	41
161047	11	10	4	55
161048	1	41	10	3
161048	2	14	8	10
161048	3	10	5	55
161048	4	76	50	1
161048	5	88	 	 
161048	6	88	 	 
161048	7	88	 	 
161048	8	88	 	 
161048	9	88	 	 
161048	11	88	 	 
161049	1	41	20	55
161049	2	14	4	46
161049	3	17	1	2
161049	4	125	4	2
161049	5	75	8	2
161049	6	5	2	2
161049	7	76	2	2
161049	8	88	 	 
161049	9	88	 	 
161049	11	88	 	 
161050	1	75	7	2
161050	2	14	4	3
161050	3	41	20	3
161050	4	35	2	2
161050	5	76	1	2
161050	6	88	 	 
161050	7	88	 	 
161050	8	88	 	 
161050	9	88	 	 
161050	11	88	 	 
171001	1	5	150	1
171001	2	75	25	1
171001	3	123	50	1
171001	4	88	 	 
171001	5	88	 	 
171001	6	88	 	 
171001	7	88	 	 
171001	8	88	 	 
171001	9	88	 	 
171001	11	88	 	 
171002	1	75	10	1
171002	2	5	1	2
171002	3	88	 	 
171002	4	88	 	 
171002	5	88	 	 
171002	6	88	 	 
171002	7	88	 	 
171002	8	88	 	 
171002	9	88	 	 
171002	11	88	 	 
171003	1	 	 	 
171003	2	 	 	 
171003	3	 	 	 
171003	4	 	 	 
171003	5	 	 	 
171003	6	 	 	 
171003	7	 	 	 
171003	8	 	 	 
171003	9	 	 	 
171003	11	 	 	 
171005	1	5	8	2
171005	2	75	7	2
171005	3	49	10	2
171005	4	11	10	3
171005	5	88	 	 
171005	6	88	 	 
171005	7	88	 	 
171005	8	88	 	 
171005	9	88	 	 
171005	11	88	 	 
171006	1	5	5	2
171006	2	75	6	2
171006	3	123	1	2
171006	4	11	2	3
171006	5	40	-77	1
171006	6	88	 	 
171006	7	88	 	 
171006	8	88	 	 
171006	9	88	 	 
171006	11	88	 	 
171007	1	5	4	2
171007	2	75	5	2
171007	3	123	2	2
171007	4	88	 	 
171007	5	88	 	 
171007	6	88	 	 
171007	7	88	 	 
171007	8	88	 	 
171007	9	88	 	 
171007	11	88	 	 
171008	1	5	4	2
171008	2	75	5	2
171008	3	123	2	2
171008	4	88	 	 
171008	5	88	 	 
171008	6	88	 	 
171008	7	88	 	 
171008	8	88	 	 
171008	9	88	 	 
171008	11	88	 	 
171010	1	5	4	2
171010	2	123	150	1
171010	3	75	7	2
171010	4	11	0	3
171010	5	88	 	 
171010	6	88	 	 
171010	7	88	 	 
171010	8	88	 	 
171010	9	88	 	 
171010	11	88	 	 
171011	1	5	8	2
171011	2	75	9	2
171011	3	123	1	2
171011	4	11	10	3
171011	5	88	 	 
171011	6	88	 	 
171011	7	88	 	 
171011	8	88	 	 
171011	9	88	 	 
171011	11	88	 	 
171012	1	5	5	2
171012	2	75	6	2
171012	3	88	 	 
171012	4	88	 	 
171012	5	88	 	 
171012	6	88	 	 
171012	7	88	 	 
171012	8	88	 	 
171012	9	88	 	 
171012	11	88	 	 
171014	1	 	 	 
171014	2	 	 	 
171014	3	 	 	 
171014	4	 	 	 
171014	5	 	 	 
171014	6	 	 	 
171014	7	 	 	 
171014	8	 	 	 
171014	9	 	 	 
171014	11	 	 	 
171015	1	 	 	 
171015	2	 	 	 
171015	3	 	 	 
171015	4	 	 	 
171015	5	 	 	 
171015	6	 	 	 
171015	7	 	 	 
171015	8	 	 	 
171015	9	 	 	 
171015	11	 	 	 
171016	1	5	7	2
171016	2	75	2	2
171016	3	88	 	 
171016	4	88	 	 
171016	5	88	 	 
171016	6	88	 	 
171016	7	88	 	 
171016	8	88	 	 
171016	9	88	 	 
171016	11	88	 	 
171017	1	5	3	2
171017	2	75	2	2
171017	3	123	1	2
171017	4	8	1	2
171017	5	50	20	1
171017	6	88	 	 
171017	7	88	 	 
171017	8	88	 	 
171017	9	88	 	 
171017	11	88	 	 
171018	1	5	6	2
171018	2	75	5	2
171018	3	8	2	2
171018	4	123	1	2
171018	5	88	 	 
171018	6	88	 	 
171018	7	88	 	 
171018	8	88	 	 
171018	9	88	 	 
171018	11	88	 	 
171019	1	5	6	2
171019	2	75	2	2
171019	3	88	 	 
171019	4	88	 	 
171019	5	88	 	 
171019	6	88	 	 
171019	7	88	 	 
171019	8	88	 	 
171019	9	88	 	 
171019	11	88	 	 
171020	1	5	8	2
171020	2	75	4	2
171020	3	123	1	2
171020	4	11	10	3
171020	5	88	 	 
171020	6	88	 	 
171020	7	88	 	 
171020	8	88	 	 
171020	9	88	 	 
171020	11	88	 	 
171021	1	5	9	2
171021	2	75	7	2
171021	3	88	 	 
171021	4	88	 	 
171021	5	88	 	 
171021	6	88	 	 
171021	7	88	 	 
171021	8	88	 	 
171021	9	88	 	 
171021	11	88	 	 
171022	1	5	3	2
171022	2	75	2	2
171022	3	123	1	2
171022	4	88	 	 
171022	5	88	 	 
171022	6	88	 	 
171022	7	88	 	 
171022	8	88	 	 
171022	9	88	 	 
171022	11	88	 	 
171023	1	5	4	2
171023	2	75	3	2
171023	3	123	2	2
171023	4	96	400	1
171023	5	88	 	 
171023	6	88	 	 
171023	7	88	 	 
171023	8	88	 	 
171023	9	88	 	 
171023	11	88	 	 
171024	1	5	10	2
171024	2	123	5	2
171024	3	75	7	2
171024	4	88	 	 
171024	5	88	 	 
171024	6	88	 	 
171024	7	88	 	 
171024	8	88	 	 
171024	9	88	 	 
171024	11	88	 	 
171025	1	5	3	2
171025	2	75	3	2
171025	3	123	150	1
171025	4	66	20	10
171025	5	59	10	10
171025	6	50	2	2
171025	7	39	50	1
171025	8	88	 	 
171025	9	88	 	 
171025	11	88	 	 
171026	1	5	6	2
171026	2	75	8	2
171026	3	123	2	2
171026	4	42	1	2
171026	5	88	 	 
171026	6	88	 	 
171026	7	88	 	 
171026	8	88	 	 
171026	9	88	 	 
171026	11	88	 	 
171027	1	75	2	2
171027	2	88	 	 
171027	3	88	 	 
171027	4	88	 	 
171027	5	88	 	 
171027	6	88	 	 
171027	7	88	 	 
171027	8	88	 	 
171027	9	88	 	 
171027	11	88	 	 
171028	1	5	5	2
171028	2	75	4	2
171028	3	88	 	 
171028	4	88	 	 
171028	5	88	 	 
171028	6	88	 	 
171028	7	88	 	 
171028	8	88	 	 
171028	9	88	 	 
171028	11	88	 	 
171029	1	5	3	2
171029	2	75	7	2
171029	3	123	150	1
171029	4	88	 	 
171029	5	88	 	 
171029	6	88	 	 
171029	7	88	 	 
171029	8	88	 	 
171029	9	88	 	 
171029	11	88	 	 
171030	1	5	7	2
171030	2	123	3	2
171030	3	75	5	2
171030	4	43	50	1
171030	5	11	15	3
171030	6	88	 	 
171030	7	88	 	 
171030	8	88	 	 
171030	9	88	 	 
171030	11	88	 	 
171031	1	5	8	2
171031	2	75	10	2
171031	3	76	1	2
171031	4	123	2	2
171031	5	88	 	 
171031	6	88	 	 
171031	7	88	 	 
171031	8	88	 	 
171031	9	88	 	 
171031	11	88	 	 
171032	1	5	10	2
171032	2	75	12	2
171032	3	123	2	2
171032	4	88	 	 
171032	5	88	 	 
171032	6	88	 	 
171032	7	88	 	 
171032	8	88	 	 
171032	9	88	 	 
171032	11	88	 	 
171033	1	5	2	2
171033	2	75	50	1
171033	3	88	 	 
171033	4	88	 	 
171033	5	88	 	 
171033	6	88	 	 
171033	7	88	 	 
171033	8	88	 	 
171033	9	88	 	 
171033	11	88	 	 
171034	1	5	4	2
171034	2	75	3	2
171034	3	88	 	 
171034	4	88	 	 
171034	5	88	 	 
171034	6	88	 	 
171034	7	88	 	 
171034	8	88	 	 
171034	9	88	 	 
171034	11	88	 	 
171035	1	5	9	2
171035	2	75	6	2
171035	3	12	80	1
171035	4	11	30	3
171035	5	88	 	 
171035	6	88	 	 
171035	7	88	 	 
171035	8	88	 	 
171035	9	88	 	 
171035	11	88	 	 
171036	1	 	 	 
171036	2	 	 	 
171036	3	 	 	 
171036	4	 	 	 
171036	5	 	 	 
171036	6	 	 	 
171036	7	 	 	 
171036	8	 	 	 
171036	9	 	 	 
171036	11	 	 	 
171037	1	5	2	2
171037	2	75	2	2
171037	3	88	 	 
171037	4	88	 	 
171037	5	88	 	 
171037	6	88	 	 
171037	7	88	 	 
171037	8	88	 	 
171037	9	88	 	 
171037	11	88	 	 
171038	1	5	6	2
171038	2	75	3	2
171038	3	11	0	95
171038	4	88	 	 
171038	5	88	 	 
171038	6	88	 	 
171038	7	88	 	 
171038	8	88	 	 
171038	9	88	 	 
171038	11	88	 	 
171039	1	5	7	2
171039	2	75	6	2
171039	3	88	 	 
171039	4	88	 	 
171039	5	88	 	 
171039	6	88	 	 
171039	7	88	 	 
171039	8	88	 	 
171039	9	88	 	 
171039	11	88	 	 
171040	1	5	12	2
171040	2	75	3	2
171040	3	88	 	 
171040	4	88	 	 
171040	5	88	 	 
171040	6	88	 	 
171040	7	88	 	 
171040	8	88	 	 
171040	9	88	 	 
171040	11	88	 	 
171041	1	5	7	2
171041	2	88	 	 
171041	3	88	 	 
171041	4	88	 	 
171041	5	88	 	 
171041	6	88	 	 
171041	7	88	 	 
171041	8	88	 	 
171041	9	88	 	 
171041	11	88	 	 
171042	1	5	10	2
171042	2	75	5	2
171042	3	11	15	3
171042	4	88	 	 
171042	5	88	 	 
171042	6	88	 	 
171042	7	88	 	 
171042	8	88	 	 
171042	9	88	 	 
171042	11	88	 	 
171043	1	 	 	 
171043	2	 	 	 
171043	3	 	 	 
171043	4	 	 	 
171043	5	 	 	 
171043	6	 	 	 
171043	7	 	 	 
171043	8	 	 	 
171043	9	 	 	 
171043	11	 	 	 
171044	1	5	7	2
171044	2	123	3	2
171044	3	75	5	2
171044	4	43	50	1
171044	5	11	15	3
171044	6	88	 	 
171044	7	88	 	 
171044	8	88	 	 
171044	9	88	 	 
171044	11	88	 	 
171045	1	5	3	2
171045	2	75	8	2
171045	3	123	1	2
171045	4	11	10	3
171045	5	88	 	 
171045	6	88	 	 
171045	7	88	 	 
171045	8	88	 	 
171045	9	88	 	 
171045	11	88	 	 
171046	1	5	4	2
