CHILDCODE	MEMIDR4	AGER3	MEMAGER4	MEAGMTR4	MEMSEXR4	RELATER3	RELATER4	THSVILR4	BURBRLR4	BRNREGR4	BRNZONR4	LIVHSER4	YRDIEDR4	RELHHR4	MRTLSTR4	DISABR4	MTHRHHR4	FTHRHHR4	HSSTRTR4	GRADER4	STILLR4	TYPATDR4	WHYNOTR4	AGEGRDR4	EDCH18R4	MEMCNSR4
161007	16	7	11	 	1	7	7	 	 	 	 	1	 	3	 	0	2	1	1	4	1	4	 	 	1	N
161007	17	15	-88	 	2	7	7	 	 	 	 	3	2005	 	 	 	 	 	 	 	 	 	 	 	 	N
161008	0	14	18	 	1	0	0	1	 	 	 	1	 	3	0	0	2	1	1	5	1	4	 	 	1	N
161008	1	64	68	 	1	1	1	 	 	 	 	1	 	1	1	0	99	99	1	2	0	 	 	 	0	N
161008	2	53	57	 	2	1	1	 	 	 	 	1	 	2	1	0	99	99	0	 	 	 	 	 	 	N
161008	3	24	27	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	0	 	 	 	 	 	 	N
161008	4	22	26	 	2	7	7	 	 	 	 	1	 	3	0	0	2	1	1	3	0	 	 	 	0	N
161008	5	20	24	 	1	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161008	6	17	21	 	2	7	7	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161008	7	34	38	 	1	15	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161008	8	10	14	 	2	15	15	 	 	 	 	1	 	4	0	0	98	98	1	3	1	4	 	 	1	N
161008	9	8	12	 	1	15	15	 	 	 	 	1	 	4	 	0	98	98	1	2	1	4	 	 	1	N
161008	10	4	8	 	2	15	15	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 
161008	11	2	6	 	1	15	15	 	 	 	 	1	 	4	 	0	4	98	0	 	 	 	29	 	 	N
161009	0	15	19	 	1	0	0	1	 	 	 	1	 	3	0	0	6	99	1	8	1	4	 	 	1	N
161009	1	90	-88	 	1	6	6	 	 	 	 	3	2001	 	 	 	 	 	 	 	 	 	 	 	 	N
161009	2	76	-88	 	2	6	6	 	 	 	 	3	1996	 	 	 	 	 	 	 	 	 	 	 	 	N
161009	3	34	38	 	2	13	13	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161009	4	32	36	 	1	13	13	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161009	5	26	30	 	1	13	13	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161009	6	 	45	 	2	 	1	 	 	 	 	1	 	1	3	0	99	99	0	 	 	 	 	 	 	N
161009	7	 	26	 	2	 	7	 	 	 	 	1	 	3	0	0	6	99	1	9	1	4	 	 	1	N
161009	8	 	24	 	1	 	7	 	 	 	 	1	 	3	0	0	6	99	1	14	0	 	 	 	1	N
161009	9	 	21	 	1	 	7	 	 	 	 	1	 	3	0	0	6	99	1	10	0	 	 	 	1	N
161009	10	 	17	 	1	 	7	 	 	 	 	1	 	3	0	0	6	99	1	6	1	4	 	 	1	N
161009	11	 	7	 	1	 	7	 	 	 	 	1	 	3	 	0	6	99	0	 	 	 	29	 	 	N
161009	12	 	25	 	2	 	7	 	 	 	 	1	 	3	0	0	6	99	1	6	0	 	 	 	0	N
161010	0	14	18	 	1	0	0	1	 	 	 	1	 	3	0	0	2	1	1	7	0	 	 	 	1	N
161010	1	46	50	 	1	1	1	 	 	 	 	1	 	1	1	1	99	99	0	 	 	 	 	 	 	N
161010	2	35	39	 	2	1	1	 	 	 	 	1	 	2	1	0	99	98	0	 	 	 	 	 	 	N
161010	3	24	28	 	2	8	8	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 
161010	4	22	26	 	1	8	8	 	 	 	 	1	 	3	0	0	2	1	1	8	0	 	 	 	1	N
161010	5	17	21	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161010	6	12	16	 	2	7	7	 	 	 	 	1	 	2	0	0	2	1	1	6	1	4	 	 	1	N
161010	7	 	1	 	1	 	7	 	 	 	 	1	 	3	 	0	2	1	 	 	 	 	 	 	 	N
161011	0	15	19	 	1	0	0	1	 	 	 	1	 	3	0	0	2	1	1	7	0	 	 	 	1	N
161011	1	58	62	 	1	1	1	 	 	 	 	1	 	1	1	0	99	99	1	1	0	 	 	 	0	N
161011	2	45	49	 	2	1	1	 	 	 	 	1	 	2	1	0	99	99	0	 	 	 	 	 	 	N
161011	3	29	33	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161011	4	27	31	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161011	5	25	29	 	1	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161011	6	23	27	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161011	7	21	25	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161011	8	19	23	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161011	9	17	21	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	1	10	0	 	 	 	1	N
161011	10	13	17	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	1	6	1	4	 	 	1	N
161011	11	3	7	 	1	13	13	 	 	 	 	1	 	5	 	0	98	98	1	0	1	4	 	 	1	N
161011	12	 	5	 	2	 	13	 	 	 	 	1	 	7	 	0	98	98	0	 	 	 	29	 	 	N
161016	0	14	18	 	1	0	0	1	 	 	 	1	 	3	0	0	2	99	1	6	1	4	 	 	1	N
161016	1	54	-88	 	1	1	1	 	 	 	 	3	2000	 	 	 	 	 	 	 	 	 	 	 	 	 
161016	2	45	49	 	2	1	1	 	 	 	 	1	 	1	3	0	98	99	0	 	 	 	 	 	 	N
161016	3	25	29	 	1	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 
161016	4	22	26	 	1	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 
161016	5	20	24	 	1	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 
161016	6	16	20	 	1	7	7	 	 	 	 	1	 	3	0	0	2	99	1	5	0	 	 	 	0	N
161016	15	6	10	 	1	7	7	 	 	 	 	1	 	3	 	0	2	99	1	1	1	4	 	 	0	N
161016	16	21	25	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 
161016	17	18	22	 	2	7	7	 	 	 	 	1	 	3	0	0	2	99	1	5	0	 	 	 	0	N
161016	18	10	14	 	1	7	7	 	 	 	 	1	 	3	0	0	2	99	1	2	0	 	24	11	0	N
161017	0	14	18	 	1	0	0	0	2	7	702	1	 	1	0	0	98	98	1	4	0	 	 	 	1	N
161017	1	35	39	 	1	1	1	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 
161017	2	32	36	 	2	1	1	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161017	15	10	14	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161017	16	6	10	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161017	17	4	8	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161018	0	14	18	 	1	0	0	1	 	 	 	1	 	3	0	0	2	1	1	8	1	4	 	 	1	N
161018	1	42	46	 	1	1	1	 	 	 	 	1	 	1	1	0	98	98	1	8	0	 	 	 	0	N
161018	2	32	36	 	2	1	1	 	 	 	 	1	 	2	1	0	99	99	1	8	0	 	 	 	0	N
161018	3	20	24	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	1	11	1	4	 	 	1	N
161018	4	17	21	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161018	5	4	8	 	1	7	7	 	 	 	 	1	 	3	 	0	2	1	1	2	1	4	 	 	1	N
161019	0	15	19	 	1	0	0	1	 	 	 	1	 	3	0	0	2	1	1	9	1	4	 	 	1	N
161019	1	60	64	 	1	1	1	 	 	 	 	1	 	1	1	0	99	99	0	 	 	 	 	 	 	N
161019	2	53	57	 	2	1	1	 	 	 	 	1	 	2	1	0	99	99	0	 	 	 	 	 	 	N
161019	3	29	33	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161019	4	26	30	 	2	7	7	 	 	 	 	1	 	3	0	0	2	1	1	12	0	 	 	 	1	N
161019	5	24	28	 	2	7	7	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161019	6	21	25	 	2	7	7	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161019	7	19	23	 	2	7	7	 	 	 	 	1	 	3	0	0	2	1	1	6	1	4	 	 	1	N
161019	8	16	20	 	2	7	7	 	 	 	 	1	 	3	0	0	2	1	1	5	1	4	 	 	1	N
161019	9	 	5	 	2	 	13	 	 	 	 	1	 	6	 	0	99	98	1	2	1	4	 	 	1	N
161019	10	 	3	 	1	 	13	 	 	 	 	1	 	6	 	0	99	98	 	 	 	 	 	 	 	N
161021	0	14	18	 	2	0	0	1	 	 	 	1	 	3	0	0	2	1	0	 	 	 	 	 	 	N
161021	1	39	43	 	1	1	1	 	 	 	 	1	 	1	1	0	99	99	0	 	 	 	 	 	 	N
161021	2	32	36	 	2	1	1	 	 	 	 	1	 	2	1	0	98	98	0	 	 	 	 	 	 	N
161021	3	19	23	 	2	7	7	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161021	4	12	16	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	1	3	1	4	 	 	1	N
161021	15	8	12	 	2	7	7	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
161021	16	6	10	 	2	7	7	 	 	 	 	1	 	3	 	0	2	1	0	 	 	 	29	 	 	N
161021	17	32	36	 	1	19	19	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161021	18	25	29	 	2	22	22	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161021	19	0	4	 	2	22	22	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161021	20	 	6	 	1	 	7	 	 	 	 	1	 	3	 	0	2	1	0	 	 	 	29	 	 	N
161021	21	 	4	 	1	 	7	 	 	 	 	1	 	3	 	0	2	1	 	 	 	 	 	 	 	N
161021	22	 	0	6	1	 	7	 	 	 	 	1	 	3	 	0	2	1	 	 	 	 	 	 	 	N
161022	0	14	18	 	1	0	0	1	 	 	 	1	 	3	0	0	2	1	1	8	1	4	 	 	1	N
161022	1	47	51	 	1	1	1	 	 	 	 	1	 	1	1	0	98	99	1	4	0	 	 	 	0	N
161022	2	42	46	 	2	1	1	 	 	 	 	1	 	2	1	0	98	99	1	6	0	 	 	 	0	N
161022	3	21	25	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161022	4	16	20	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	1	8	1	4	 	 	1	N
161022	15	11	15	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	1	6	1	4	 	 	1	N
161022	16	7	11	 	2	7	7	 	 	 	 	1	 	3	 	0	2	1	1	1	1	4	 	 	1	N
161022	17	5	9	 	2	7	7	 	 	 	 	1	 	3	 	0	2	1	0	 	 	 	29	 	 	N
161022	18	0	4	 	2	7	7	 	 	 	 	1	 	3	 	0	2	1	 	 	 	 	 	 	 	N
161022	19	 	1	 	2	 	7	 	 	 	 	1	 	3	 	0	2	1	 	 	 	 	 	 	 	N
161023	0	14	18	 	1	0	0	1	 	 	 	1	 	3	0	0	2	0	1	9	1	4	 	 	1	N
161023	1	48	52	 	1	1	1	 	 	 	 	1	 	1	1	0	99	99	1	2	0	 	 	 	0	N
161023	2	39	43	 	2	1	1	 	 	 	 	1	 	2	1	0	98	99	0	 	 	 	 	 	 	N
161023	3	22	26	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161023	4	20	24	 	1	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161023	5	17	21	 	2	7	7	 	 	 	 	1	 	3	0	0	2	1	1	10	1	4	 	 	1	N
161023	6	12	16	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	1	6	1	4	 	 	1	N
161023	15	10	14	 	2	7	7	 	 	 	 	1	 	3	0	0	2	1	1	5	1	4	 	 	1	N
161023	16	7	11	 	1	7	7	 	 	 	 	1	 	3	 	0	2	1	1	4	1	4	 	 	1	N
161023	17	3	7	 	1	7	7	 	 	 	 	1	 	3	 	0	2	1	0	 	 	 	29	 	 	N
161024	0	14	18	 	1	0	0	1	 	 	 	1	 	3	0	0	2	1	1	8	1	4	 	 	1	N
161024	1	46	50	 	1	1	1	 	 	 	 	1	 	1	0	0	99	99	0	 	 	 	 	 	 	N
161024	2	39	43	 	2	1	1	 	 	 	 	1	 	2	0	0	98	99	0	 	 	 	 	 	 	N
161024	3	27	31	 	1	7	7	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
161024	4	24	28	 	1	7	7	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161024	5	21	25	 	2	7	7	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161024	6	18	23	 	2	7	7	 	 	 	 	1	 	3	0	0	2	1	1	7	1	4	 	 	1	N
161024	7	13	17	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	1	7	1	4	 	 	1	N
161024	8	12	16	 	2	7	7	 	 	 	 	1	 	3	0	0	2	1	1	5	1	4	 	 	1	N
161024	15	10	14	 	2	7	7	 	 	 	 	1	 	3	0	0	2	1	1	2	1	4	 	 	1	N
161025	0	14	18	 	2	0	0	1	 	 	 	1	 	3	0	0	2	1	1	2	0	 	 	 	0	N
161025	1	37	41	 	1	1	1	 	 	 	 	1	 	1	0	0	99	99	1	6	0	 	 	 	0	N
161025	2	35	39	 	2	1	1	 	 	 	 	1	 	2	1	0	98	99	1	6	0	 	 	 	0	N
161025	3	20	24	 	2	7	7	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161025	4	9	13	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	1	1	1	4	 	 	1	N
161025	5	63	67	 	2	6	6	 	 	 	 	3	2005	 	 	 	 	 	 	 	 	 	 	 	 	N
161025	15	7	11	 	2	7	7	 	 	 	 	1	 	3	 	0	2	1	1	0	1	4	 	 	1	N
161025	16	3	7	 	1	7	7	 	 	 	 	1	 	3	 	0	2	1	0	 	 	 	29	 	 	N
161026	0	14	18	 	2	0	0	1	 	 	 	1	 	3	0	0	2	1	1	4	0	 	 	 	1	N
161026	1	39	43	 	1	1	1	 	 	 	 	1	 	1	1	0	98	99	1	8	0	 	 	 	0	N
161026	2	34	38	 	2	1	1	 	 	 	 	1	 	2	1	0	98	99	1	5	0	 	 	 	0	N
161026	15	10	-88	 	2	7	7	 	 	 	 	3	2002	 	 	 	 	 	 	 	 	 	 	 	 	N
161026	16	6	10	 	2	7	7	 	 	 	 	1	 	3	 	0	2	1	1	1	1	3	 	 	1	N
161026	17	1	5	 	1	7	7	 	 	 	 	1	 	3	 	0	2	1	0	 	 	 	29	 	 	N
161026	18	 	3	 	1	 	7	 	 	 	 	1	 	3	 	0	2	1	 	 	 	 	 	 	 	N
161029	0	15	19	 	2	0	0	1	 	 	 	1	 	3	0	0	2	1	1	3	1	4	 	 	1	N
161029	1	45	49	 	1	1	1	 	 	 	 	1	 	1	1	0	98	98	1	6	0	 	 	 	0	N
161029	2	34	38	 	2	1	1	 	 	 	 	1	 	2	1	0	98	98	1	3	0	 	 	 	0	N
161029	3	21	25	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161029	4	19	23	 	2	7	7	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161029	5	17	21	 	2	7	7	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161029	6	13	17	 	2	7	7	 	 	 	 	1	 	3	0	0	2	1	0	 	 	 	2	 	 	N
161029	15	9	13	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	1	2	1	4	 	 	1	N
161029	16	7	11	 	2	7	7	 	 	 	 	1	 	3	 	0	2	1	0	 	 	 	2	 	 	N
161029	17	3	7	 	2	7	7	 	 	 	 	1	 	3	 	0	2	1	0	 	 	 	2	 	 	N
161029	18	0	4	 	2	7	7	 	 	 	 	1	 	3	 	0	2	1	 	 	 	 	 	 	 	N
161029	19	 	2	 	2	 	7	 	 	 	 	1	 	3	 	0	2	1	 	 	 	 	 	 	 	N
161030	0	14	18	 	1	0	0	1	 	 	 	1	 	3	0	0	19	7	1	6	1	4	 	 	1	N
161030	7	48	52	 	1	1	1	 	 	 	 	1	 	1	1	0	99	99	0	 	 	 	 	 	 	N
161030	9	17	21	 	1	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 
161030	10	13	17	 	1	7	7	 	 	 	 	1	 	3	0	0	19	7	1	5	1	4	 	 	1	N
161030	12	3	7	 	1	7	7	 	 	 	 	1	 	3	 	0	19	7	1	1	1	4	 	 	1	N
161030	13	21	25	 	1	7	7	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
161030	14	20	24	 	1	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161030	15	25	29	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161030	16	2	7	 	1	7	7	 	 	 	 	1	 	3	 	0	19	7	1	1	1	4	 	 	1	N
161030	17	8	12	 	1	7	7	 	 	 	 	1	 	3	 	0	19	7	1	1	1	4	 	 	1	N
161030	18	6	10	 	1	7	7	 	 	 	 	1	 	3	 	0	19	7	1	1	1	4	 	 	1	N
161030	8	 	49	 	2	 	1	 	 	 	 	1	 	2	1	0	98	98	0	 	 	 	 	 	 	N
161031	0	14	18	 	2	0	0	1	 	 	 	1	 	3	0	1	99	22	1	7	1	4	 	 	1	N
161031	1	36	40	 	1	22	22	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161031	2	31	35	 	2	22	22	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161031	15	7	11	 	2	22	22	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161031	16	33	37	 	2	13	13	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161031	17	43	47	 	1	22	22	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161031	18	17	21	 	2	14	14	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161031	19	16	20	 	1	14	14	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161031	20	15	19	 	1	14	14	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161031	21	5	9	 	1	14	14	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161031	22	60	64	 	1	1	1	 	 	 	 	1	 	1	3	0	98	99	0	 	 	 	 	 	 	N
161031	23	50	-88	 	2	1	1	 	 	 	 	3	2005	 	 	 	 	 	 	 	 	 	 	 	 	N
161031	24	30	34	 	2	7	7	 	 	 	 	1	 	3	0	0	99	22	1	10	0	 	 	 	1	N
161031	25	23	27	 	1	7	7	 	 	 	 	1	 	3	0	0	99	22	1	10	0	 	 	 	1	N
161031	26	20	24	 	1	7	7	 	 	 	 	1	 	3	0	0	99	22	1	6	0	 	 	 	1	N
161031	27	17	21	 	1	7	7	 	 	 	 	1	 	3	0	0	99	22	1	8	1	4	 	 	1	N
161031	28	11	15	 	2	7	7	 	 	 	 	1	 	3	0	0	99	22	1	5	1	4	 	 	1	N
161032	0	15	19	 	2	0	0	1	 	 	 	1	 	3	0	0	2	1	1	5	1	4	 	 	1	N
161032	1	47	52	 	1	1	1	 	 	 	 	1	 	1	1	1	99	99	0	 	 	 	 	 	 	N
161032	2	35	39	 	2	1	1	 	 	 	 	1	 	2	1	0	98	99	0	 	 	 	 	 	 	N
161032	3	22	26	 	2	8	8	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161032	4	19	23	 	1	9	9	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161032	5	17	21	 	2	7	7	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161032	6	12	16	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	1	3	1	4	 	 	1	N
161032	15	7	11	 	1	7	7	 	 	 	 	1	 	3	 	0	2	1	1	0	1	4	 	 	1	N
161032	16	3	7	 	2	7	7	 	 	 	 	1	 	3	 	0	2	1	0	 	 	 	29	 	 	N
161033	0	14	18	 	1	0	0	0	2	7	702	1	 	10	0	0	98	98	1	5	0	 	 	 	0	N
161033	1	50	54	 	1	1	1	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161033	2	39	43	 	2	1	1	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161033	3	23	27	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161033	4	21	25	 	1	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161033	5	16	20	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161033	15	10	14	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161033	16	7	11	 	1	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161033	17	5	9	 	1	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161034	0	14	18	 	2	0	0	1	 	 	 	1	 	3	0	0	2	1	1	7	1	4	 	 	1	N
161034	1	47	51	 	1	1	1	 	 	 	 	1	 	1	1	0	99	99	1	10	0	 	 	 	0	N
161034	2	37	41	 	2	1	1	 	 	 	 	1	 	2	1	0	98	99	0	 	 	 	 	 	 	N
161034	3	21	25	 	1	7	7	 	 	 	 	1	 	3	0	0	99	1	1	10	0	 	 	 	1	N
161034	4	19	23	 	2	7	7	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161034	5	16	20	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	1	8	1	4	 	 	1	N
161034	15	11	15	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	1	8	1	4	 	 	1	N
161034	16	9	13	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	1	4	1	4	 	 	1	N
161034	17	6	10	 	2	7	7	 	 	 	 	1	 	3	 	0	2	1	1	1	1	4	 	 	1	N
161034	18	 	2	 	2	 	7	 	 	 	 	1	 	3	 	0	2	1	 	 	 	 	 	 	 	N
161035	0	14	18	 	1	0	0	1	 	 	 	1	 	7	0	0	1	99	1	3	0	 	 	 	0	N
161035	1	37	41	 	2	1	1	 	 	 	 	1	 	2	1	0	99	99	0	 	 	 	 	 	 	N
161035	15	10	14	 	1	7	7	 	 	 	 	1	 	7	0	0	1	99	1	4	1	4	 	 	1	N
161035	16	7	11	 	2	7	7	 	 	 	 	1	 	7	 	0	1	99	1	0	1	4	 	 	0	N
161035	17	4	8	 	2	9	9	 	 	 	 	1	 	3	 	0	1	18	0	 	 	 	29	 	 	N
161035	18	30	34	 	1	13	13	 	 	 	 	1	 	1	1	0	98	99	0	 	 	 	 	 	 	N
161035	19	1	4	 	1	9	9	 	 	 	 	1	 	3	 	0	1	18	 	 	 	 	 	 	 	N
161035	20	 	2	 	2	 	9	 	 	 	 	1	 	3	 	0	1	18	 	 	 	 	 	 	 	N
161036	0	14	18	 	1	0	0	1	 	 	 	1	 	10	2	1	98	99	0	 	 	 	 	 	 	N
161036	1	80	-88	 	1	1	1	 	 	 	 	3	1999	 	 	 	 	 	 	 	 	 	 	 	 	N
161036	2	54	58	 	2	2	2	 	 	 	 	1	 	7	3	1	99	99	0	 	 	 	 	 	 	N
161036	3	23	27	 	1	14	14	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161037	0	14	18	 	1	0	0	1	 	 	 	1	 	3	0	0	2	1	1	7	1	4	 	 	1	N
161037	1	50	54	 	1	1	1	 	 	 	 	1	 	1	1	0	2	1	1	3	0	 	 	 	0	N
161037	2	41	45	 	2	1	1	 	 	 	 	1	 	2	1	0	2	1	0	 	 	 	 	 	 	N
161037	3	24	28	 	2	7	7	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161037	4	22	26	 	2	7	7	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161037	5	20	24	 	2	7	7	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161037	6	18	22	 	2	7	7	 	 	 	 	1	 	3	0	0	2	1	1	7	0	 	 	 	0	N
161037	7	16	20	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	1	8	0	 	 	 	0	N
161037	8	13	17	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	1	4	1	4	 	 	1	N
161037	15	10	14	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	1	3	1	4	 	 	1	N
161037	16	10	14	 	2	19	19	 	 	 	 	1	 	7	0	0	99	99	1	2	1	4	 	 	1	N
161037	17	 	12	 	1	 	15	 	 	 	 	1	 	5	 	0	98	98	1	0	1	4	 	 	0	N
161037	18	 	4	 	2	 	15	 	 	 	 	1	 	5	 	0	98	98	 	 	 	 	 	 	 	N
161038	0	15	19	 	2	0	0	1	 	 	 	1	 	3	0	0	2	1	1	6	1	4	 	 	1	N
161038	1	54	58	 	1	1	1	 	 	 	 	1	 	1	1	1	99	99	0	 	 	 	 	 	 	N
161038	2	43	47	 	2	1	1	 	 	 	 	1	 	2	1	1	99	99	0	 	 	 	 	 	 	N
161038	3	25	29	 	1	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161038	4	23	27	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161038	5	21	25	 	1	7	7	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161038	6	19	23	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161038	7	17	21	 	2	7	7	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161038	8	8	12	 	1	15	15	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161038	9	3	7	 	2	15	15	 	 	 	 	1	 	5	 	0	98	99	1	0	1	4	 	 	1	N
161039	0	14	18	 	2	0	0	1	 	 	 	1	 	3	0	0	2	1	1	6	1	4	 	 	1	N
161039	1	52	56	 	1	1	1	 	 	 	 	1	 	1	1	0	98	99	0	 	 	 	 	 	 	N
161039	2	37	41	 	2	1	1	 	 	 	 	1	 	2	1	0	99	99	0	 	 	 	 	 	 	N
161039	3	25	29	 	2	7	7	 	 	 	 	1	 	3	0	0	2	1	0	 	 	 	 	 	 	N
161039	4	24	28	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	1	8	1	4	 	 	1	N
161039	5	23	27	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	1	10	0	 	 	 	0	N
