CHILDID	PLOTID	LAREAR3	LUNITR3	LOWNR3	LUSER3	COLLATR3	TRANSR3	LNDCRTR3	SEECRTR3
ET080043	3	3.25	5	1	5	1	2	1	1
ET080043	4	1	5	2	5	0	0	2	88
ET080043	5	1	5	4	5	0	0	2	88
ET080045	1	1	5	1	3	1	1	1	1
ET080045	2	1	5	1	5	1	1	1	1
ET080045	3	3	5	1	5	1	1	1	1
ET080045	4	1	5	1	5	1	1	1	1
ET080046	1	1	5	3	2	0	0	2	88
ET080046	2	1	5	3	5	0	0	2	88
ET080046	3	1	5	4	5	0	0	2	88
ET080046	4	1	5	4	5	0	0	2	88
ET080047	1	1	5	1	2	0	0	2	88
ET080047	2	2	5	4	5	0	0	2	88
ET080047	3	1	5	4	5	0	0	2	88
ET080048	1	1	5	1	2	1	1	1	1
ET080048	2	1	5	1	5	1	1	1	1
ET080049	1	1	5	1	4	1	1	2	88
ET080049	2	2.5	5	4	5	0	0	2	88
ET080049	3	1	5	2	5	0	0	2	88
ET080049	4	1	5	4	5	0	0	2	88
ET080049	5	1	5	4	5	0	0	2	88
ET080050	1	.5	5	3	2	1	2	2	88
ET080050	2	1	5	2	5	0	0	2	88
ET080051	1	1	5	1	5	1	1	2	88
ET080051	2	1	5	1	2	1	1	2	88
ET080051	3	1	5	2	5	0	0	2	88
ET080051	4	.5	5	1	5	1	1	2	88
ET080052	1	1	5	1	2	1	1	1	1
ET080052	2	1	5	1	10	1	1	1	1
ET080052	3	6	5	1	10	1	1	1	1
ET080053	1	3	5	1	2	1	1	2	88
ET080053	2	3	5	1	5	1	1	2	88
ET080053	3	2.5	5	1	9	1	1	2	88
ET080054	1	1	5	1	2	1	1	2	88
ET080054	2	2	5	1	5	1	1	2	88
ET080054	3	4	5	1	9	1	1	2	88
ET080054	4	1.5	5	1	5	1	1	2	88
ET080054	5	1.5	5	1	5	1	1	2	88
ET080054	6	2	5	4	5	0	0	2	88
ET080055	1	.5	5	3	2	0	0	2	88
ET080055	2	1	5	3	5	0	0	2	88
ET080055	3	1	5	3	9	0	0	2	88
ET080056	1	.25	5	1	2	1	1	2	88
ET080056	2	1	5	1	5	1	1	2	88
ET080056	3	1	5	1	13	1	1	2	88
ET080056	4	1	5	1	9	1	1	2	88
ET080057	1	.5	5	1	2	1	1	1	1
ET080057	2	2	5	1	10	1	1	1	1
ET080058	1	.5	5	1	2	1	1	1	1
ET080058	2	7	5	1	5	1	1	1	1
ET080058	3	1	5	1	9	1	1	1	1
ET080059	1	.5	5	1	2	1	1	2	88
ET080059	2	1	5	1	5	1	1	2	88
ET080060	1	2	5	1	5	1	1	1	1
ET080060	2	.5	5	1	5	1	1	1	1
ET080060	3	4	5	1	10	1	1	1	1
ET080060	4	1	5	1	5	1	1	1	1
ET080060	5	1	5	1	5	1	1	1	1
ET080060	6	5	5	1	9	1	1	1	1
ET080060	7	.5	5	1	2	1	1	1	1
ET080061	1	1000	17	1	2	1	1	2	88
ET080061	2	1.5	5	1	5	1	1	2	88
ET080061	3	4	5	1	5	1	1	2	88
ET080062	1	.5	5	1	2	1	1	1	1
ET080062	2	1.5	5	1	5	1	1	1	1
ET080062	3	1	5	2	5	0	0	2	88
ET080063	1	.5	5	1	2	1	1	1	2
ET080063	2	1.5	5	1	5	1	1	1	2
ET080063	3	4.5	5	1	5	1	1	1	2
ET080063	4	1	5	1	9	1	1	1	2
ET080065	1	.5	5	1	2	1	1	2	88
ET080065	2	4	5	1	5	1	1	2	88
ET080066	1	.25	5	1	2	1	1	2	88
ET080066	2	.5	5	1	5	1	1	2	88
ET080067	1	350	17	1	3	1	1	2	88
ET080067	2	.5	5	1	5	1	1	1	2
ET080068	1	.5	5	1	1	0	1	1	1
ET080068	2	2	5	1	5	0	1	1	1
ET080068	3	3	5	2	5	0	0	2	88
ET080068	4	1	5	2	5	0	0	2	88
ET080068	5	1	5	2	5	0	0	2	88
ET080069	1	2	5	1	2	1	1	1	1
ET080069	2	2	5	1	5	1	1	1	1
ET080069	3	3	5	1	9	1	1	1	1
ET080069	4	2	5	1	5	1	1	1	1
ET080069	5	1.5	5	1	10	1	1	1	1
ET080070	1	.25	5	3	3	0	0	2	88
ET080070	2	1	5	2	5	0	0	2	88
ET080070	3	.5	5	2	5	0	0	2	88
ET080071	1	28	17	1	1	0	1	2	88
ET080072	1	.5	5	1	2	1	1	2	88
ET080072	2	3	5	1	5	1	1	2	88
ET080072	3	2	5	1	5	1	1	2	88
ET080072	4	6	5	1	9	1	1	2	88
ET080072	5	1	5	1	9	1	1	2	88
ET080072	6	1	5	1	9	1	1	2	88
ET080072	7	1	5	4	5	0	0	2	88
ET080072	8	1	5	4	5	0	0	2	88
ET080072	9	1	5	4	5	0	0	2	88
ET080073	1	.5	5	1	2	1	1	2	88
ET080073	2	1.5	5	1	5	1	1	2	88
ET080073	3	3	5	1	9	1	1	2	88
ET080074	1	.25	5	1	2	1	2	1	1
ET080074	2	1	5	1	5	1	2	1	1
ET080074	3	3	5	1	5	1	2	1	1
ET080074	4	1	5	1	9	1	2	1	1
ET080074	5	1	5	1	9	1	2	1	1
ET080074	6	1	5	1	9	1	2	1	1
ET080074	7	1	5	1	9	1	2	1	1
ET080074	8	.5	5	1	5	1	2	1	1
ET080074	9	2	5	1	20	1	2	1	1
ET080075	1	.5	5	1	2	1	1	1	1
ET080075	2	1	5	1	5	1	1	1	1
ET080076	1	.25	5	3	3	1	1	2	88
ET080076	2	.25	5	3	5	1	1	2	88
ET080076	3	1	5	3	5	1	1	2	88
ET080078	1	.25	5	1	2	1	1	1	1
ET080078	2	1	5	1	5	1	1	1	1
ET080079	1	.25	5	1	3	1	1	2	88
ET080079	2	1	5	1	5	1	1	1	1
ET080079	3	1	5	4	5	0	0	2	88
ET080079	4	.25	5	1	5	1	1	2	88
ET080080	1	1	5	1	2	1	1	1	2
ET080080	2	2	5	1	10	1	1	1	2
ET080080	3	1.25	5	1	9	1	1	1	2
ET080081	1	.5	5	1	3	1	1	1	1
ET080081	2	4	5	1	5	1	1	1	1
ET080081	3	1	5	4	5	0	0	88	88
ET080081	4	1.5	5	4	5	0	0	88	88
ET080082	1	.5	5	1	2	1	1	2	88
ET080082	2	3	5	1	5	1	1	2	88
ET080082	3	1	5	1	5	1	1	2	88
ET080082	4	1	5	1	5	1	1	2	88
ET080083	1	1	5	1	5	1	0	1	1
ET080083	2	.5	5	1	5	1	0	1	1
ET080083	3	1	5	4	5	0	0	2	88
ET080083	4	1	5	4	5	0	0	2	88
ET080083	5	100	17	1	3	1	0	1	1
ET080084	1	.125	5	3	2	0	0	2	88
ET080084	2	1	5	3	5	0	0	2	88
ET080085	1	.25	5	3	2	1	2	2	88
ET080085	2	1	5	3	5	1	2	2	88
ET080085	3	1	5	2	5	0	0	2	88
ET080085	4	1	5	4	5	0	0	2	88
ET080085	5	1	5	4	5	0	0	2	88
ET080086	1	.5	5	1	2	1	1	1	2
ET080086	2	1	5	1	5	1	1	1	2
ET080086	3	1	5	1	5	1	1	1	2
ET080086	4	1	5	2	5	0	0	2	88
ET080087	1	.25	5	1	1	0	0	2	88
ET080087	2	2	5	2	5	0	0	2	88
ET080087	3	1	5	2	5	0	0	2	88
ET080088	1	.5	5	1	2	1	1	1	1
ET080088	2	.5	5	1	5	1	1	1	1
ET080088	3	1	5	1	5	1	1	1	1
ET080088	4	1	5	1	5	1	1	1	1
ET080088	5	2	5	4	5	0	0	2	88
ET080089	1	80	17	1	2	1	1	1	2
ET080089	2	70	17	1	3	1	1	1	2
ET080089	3	5	5	1	5	1	1	1	2
ET080089	4	1.5	5	1	13	1	1	1	2
ET080091	1	150	17	1	3	1	1	1	1
ET080091	2	.5	5	1	5	1	1	1	1
ET080091	3	1	5	1	5	1	1	1	1
ET080091	4	.5	5	1	5	1	1	1	1
ET080092	1	1000	17	1	2	1	1	1	1
ET080092	2	1	5	1	5	1	1	1	1
ET080092	3	2	5	4	5	0	0	2	88
ET080092	4	1	5	2	5	0	0	2	88
ET080093	1	.5	5	1	5	1	1	2	88
ET080093	2	.5	5	1	5	1	1	2	88
ET080094	1	.25	5	1	1	1	0	2	88
ET080094	2	2	5	1	5	1	0	2	88
ET080095	1	.5	5	1	1	1	1	1	1
ET080095	2	2.5	5	1	5	1	1	1	1
ET080095	3	6	5	1	5	1	1	1	1
ET080095	4	1	5	1	5	1	1	1	1
ET080095	5	1	5	1	5	1	1	1	1
ET080095	6	2	5	1	9	1	1	1	1
ET080095	7	.25	5	1	5	1	1	1	1
ET080096	1	2	5	4	5	0	0	2	88
ET080096	2	.5	5	1	5	1	0	1	1
ET080096	3	.5	5	1	5	1	0	1	1
ET080096	4	24	17	1	3	1	0	1	1
ET080097	1	.25	5	1	3	1	1	1	1
ET080097	2	1	5	1	5	1	1	1	1
ET080097	3	1	5	1	5	1	1	1	1
ET080097	4	.5	5	4	5	0	0	2	88
ET080097	5	1	5	4	5	0	0	2	88
ET080097	6	.25	5	1	5	1	1	1	1
ET080098	1	.25	5	1	3	1	1	2	88
ET080098	2	.75	5	3	5	0	0	2	88
ET080098	3	.5	5	1	5	1	1	2	88
ET080099	1	.25	5	1	3	1	1	1	1
ET080099	2	.25	5	1	5	1	1	1	1
ET080099	3	1	5	1	5	1	1	1	1
ET080099	4	2	5	1	5	1	1	1	1
ET080099	5	.5	5	1	5	1	1	1	1
ET080099	6	1	5	1	9	1	1	1	1
ET080100	1	30	17	3	3	0	0	2	88
ET080100	2	.125	5	3	2	0	0	2	88
ET080100	3	1	5	3	5	0	0	2	88
ET090001	1	.25	5	1	2	1	1	2	88
ET090001	2	1	5	5	5	0	0	2	88
ET090001	3	3	5	2	5	0	0	2	88
ET090001	4	.5	5	2	5	0	0	2	88
ET090001	5	.5	5	1	5	1	1	2	88
ET090002	1	1000	17	1	2	0	1	2	88
ET090002	2	2	5	1	5	1	1	1	1
ET090002	3	1	5	3	5	1	1	1	1
ET090002	4	1	5	2	5	0	0	2	88
ET090002	5	1	5	2	5	0	0	2	88
ET090002	6	3	5	4	5	0	0	2	88
ET090002	7	.5	5	2	5	0	0	2	88
ET090002	8	.5	5	2	5	0	0	2	88
ET090002	9	2	5	2	5	0	0	2	88
ET090003	1	.5	4	1	2	1	2	2	88
ET090003	2	4	4	1	5	1	2	2	88
ET090003	3	3	4	1	5	1	2	2	88
ET090003	4	2	4	1	9	1	2	2	88
ET090003	5	.5	4	1	5	1	2	2	88
ET090004	1	.5	5	5	1	0	0	2	88
ET090004	2	1	5	5	5	0	0	2	88
ET090004	3	1	5	2	5	0	0	2	88
ET090004	4	1.5	5	2	5	0	0	2	88
ET090004	5	1	5	2	5	0	0	2	88
ET090004	6	1	5	2	5	0	0	2	88
ET090005	1	.5	4	1	2	1	2	1	1
ET090005	2	2	4	1	5	1	2	1	1
ET090005	3	1	4	1	5	1	2	1	1
ET090005	4	4	4	1	5	1	2	1	1
ET090005	5	1	4	1	5	1	2	1	1
ET090005	6	.5	4	1	5	1	2	1	1
ET090005	7	2	4	2	5	0	0	2	88
ET090005	8	1	4	2	5	0	0	2	88
ET090005	9	1	4	2	5	0	0	2	88
ET090005	10	1	4	2	5	0	0	2	88
ET090005	11	1	4	2	5	0	0	2	88
ET090005	12	.5	4	2	5	0	0	2	88
ET090005	13	1	4	2	5	0	0	2	88
ET090006	1	.5	5	1	2	1	2	1	2
ET090006	2	1.5	5	1	5	1	2	1	2
ET090006	3	6	5	1	5	1	2	1	2
ET090006	4	.5	5	1	5	1	2	1	2
ET090006	5	1.25	5	1	5	1	2	1	2
ET090006	6	2	5	1	5	1	2	1	2
ET090006	7	1	5	1	5	1	2	1	2
ET090007	1	900	17	1	1	0	1	1	2
ET090007	2	.25	5	1	5	1	1	1	2
ET090007	3	.5	5	1	5	1	1	1	2
ET090007	4	1	5	1	5	1	1	1	2
ET090007	5	2	5	1	5	1	1	1	2
ET090007	6	1	5	1	5	1	1	1	2
ET090007	7	1	5	1	5	1	1	1	2
ET090007	8	1	5	1	5	1	1	1	2
ET090007	9	1	5	1	5	1	1	1	2
ET090007	10	.25	5	1	5	1	1	1	2
ET090007	11	.5	5	1	5	1	1	1	2
ET090007	12	2.5	5	1	5	1	1	1	2
ET090007	13	2	5	4	5	0	0	2	88
ET090007	14	2	5	4	5	0	0	2	88
ET090008	1	.5	5	1	3	1	1	1	2
ET090008	2	1.5	5	1	5	1	1	1	2
ET090008	3	3	5	1	5	1	1	1	2
ET090008	4	2	5	1	5	1	1	1	2
ET090008	5	3	5	1	5	1	1	1	2
ET090008	6	.5	5	1	9	1	1	1	2
ET090008	7	1.5	5	1	5	1	1	1	2
ET090009	1	.5	5	1	2	1	1	1	2
ET090009	2	7	5	1	5	1	1	1	2
ET090009	3	8	5	1	9	1	1	1	2
ET090010	1	1	5	1	2	0	1	2	88
ET090010	2	2	5	1	5	0	1	2	88
ET090010	3	2	5	1	5	0	1	2	88
ET090010	4	.5	5	3	5	0	0	2	88
ET090010	5	1	5	2	5	0	0	2	88
ET090011	1	.5	5	1	2	1	1	1	2
ET090011	2	.5	5	1	5	1	1	1	2
ET090011	3	2	5	1	5	1	1	1	2
ET090011	4	2	5	1	5	1	1	1	2
ET090011	5	2	5	1	9	1	1	1	2
ET090011	6	1	5	1	9	1	1	1	2
ET090011	7	1	5	1	9	1	1	1	2
ET090011	8	1	5	1	5	1	1	1	2
ET090011	9	1	5	1	5	1	1	1	2
ET090012	1	2	5	1	2	1	1	2	88
ET090012	2	1	5	1	5	1	1	2	88
ET090012	3	.5	5	1	5	1	1	2	88
ET090012	4	1	5	1	5	1	1	2	88
ET090012	5	1	5	1	5	1	1	2	88
ET090012	6	1	5	2	5	0	0	2	88
ET090012	7	1	5	2	5	0	0	2	88
ET090012	8	2.5	5	2	5	0	0	2	88
ET090012	9	1	5	2	5	0	0	2	88
ET090012	10	1	5	2	5	0	0	2	88
ET090013	1	2	5	1	2	1	1	1	2
ET090013	2	2	5	1	10	1	1	1	2
ET090013	3	2	5	1	10	1	1	1	2
ET090013	4	1	5	1	13	1	1	1	2
ET090014	1	1	5	1	2	1	1	2	88
ET090014	2	2	5	1	5	1	1	2	88
ET090014	3	1	5	1	9	1	1	2	88
ET090014	4	1	5	1	5	1	1	2	88
ET090014	5	1	5	1	5	1	1	2	88
ET090014	6	1	5	1	5	1	1	2	88
ET090014	7	1	5	1	5	1	1	2	88
ET090014	8	.5	5	1	5	1	1	2	88
ET090015	1	60	17	2	1	0	0	2	88
ET090016	1	200	17	1	1	1	1	2	88
ET090016	2	1000	17	1	1	1	1	2	88
ET090016	3	1000	17	1	2	1	1	1	1
ET090016	4	2.25	5	1	5	1	1	1	1
ET090016	5	2	5	2	5	0	0	2	88
ET090016	6	3	5	2	5	0	0	2	88
ET090016	7	1	5	2	5	0	0	2	88
ET090016	8	1.25	5	3	5	0	0	2	88
ET090016	9	1	5	3	5	0	0	2	88
ET090016	10	2	5	2	5	0	0	2	88
ET090016	11	2	5	4	5	0	0	2	88
ET090017	1	1000	17	1	2	1	1	2	88
ET090017	2	4	5	1	5	1	1	2	88
ET090017	3	4	5	1	5	1	1	2	88
ET090017	4	2	5	1	5	1	1	2	88
ET090017	5	2	5	1	5	1	1	2	88
ET090017	6	1	5	1	5	1	1	2	88
ET090018	1	1	5	1	2	1	2	2	88
ET090018	2	7	5	1	5	1	2	2	88
ET090018	3	2	5	1	5	1	2	2	88
ET090018	4	1	5	1	5	1	2	2	88
ET090018	5	2	5	2	5	0	0	2	88
ET090018	6	1	5	4	5	0	0	2	88
ET090018	7	1	5	1	13	1	2	2	88
ET090019	1	5	4	1	10	1	1	1	1
ET090019	2	2000	17	5	1	0	0	2	88
ET090020	1	700	17	1	5	1	1	1	1
ET090020	2	300	17	1	3	1	1	1	1
ET090020	3	4	5	1	5	1	1	1	1
ET090020	4	1	5	1	5	1	1	1	1
ET090020	5	1	5	1	5	1	1	1	1
ET090020	6	2	5	2	5	0	0	2	88
ET090020	7	1	5	2	5	0	0	2	88
ET090020	8	3	5	2	5	0	0	2	88
ET090021	1	250	17	1	1	1	1	2	88
ET090021	2	1.5	5	1	5	1	1	2	88
ET090021	3	2.5	5	1	5	1	1	2	88
ET090021	4	2.5	5	1	5	1	1	2	88
ET090021	5	.5	5	1	5	1	1	2	88
ET090021	6	1	5	1	5	1	1	2	88
ET090021	7	.5	5	1	5	1	1	2	88
ET090022	1	1000	17	1	2	1	1	2	88
ET090022	2	1	5	1	5	1	1	2	88
ET090022	3	3	5	2	5	0	0	2	88
ET090022	4	3	5	2	5	0	0	2	88
ET090022	5	2	5	2	5	0	0	2	88
ET090022	6	1	5	2	5	0	0	2	88
ET090022	7	2	5	2	5	0	0	2	88
ET090022	8	2	5	2	5	0	0	2	88
ET090023	1	.5	5	1	2	1	1	2	88
ET090023	2	1	5	3	5	0	0	2	88
ET090023	3	1	5	2	5	0	0	2	88
ET090023	4	2	5	4	5	0	0	2	88
ET090023	5	1	5	3	5	0	0	2	88
ET090024	1	1	5	1	2	1	1	1	1
ET090024	2	1.5	5	1	5	1	1	1	1
ET090024	3	1	5	1	5	1	1	1	1
ET090024	4	.5	5	1	5	1	1	1	1
ET090024	5	2	5	1	5	1	1	1	1
ET090024	6	2	5	4	5	0	0	2	88
ET090024	7	3	5	4	5	0	0	2	88
ET090025	1	1	5	1	2	1	1	1	1
ET090025	2	2.5	5	1	5	1	1	1	1
ET090025	3	4.5	5	1	5	1	1	1	1
ET090025	4	1.5	5	1	5	1	1	1	1
ET090025	5	3	5	1	5	1	1	1	1
ET090025	6	2.5	5	1	5	1	1	2	88
ET090025	7	1	5	1	10	1	1	2	88
ET090025	8	1.5	5	1	10	1	1	1	1
ET090025	9	1.5	5	1	10	1	1	2	88
ET090026	1	.5	5	3	4	1	1	2	88
ET090026	2	1	5	3	5	1	1	2	88
ET090026	3	2	5	1	5	0	0	2	88
ET090026	4	1	5	2	5	0	0	2	88
ET090026	5	1	5	2	5	0	0	2	88
ET090026	6	2	5	4	5	0	0	2	88
ET090027	1	1963	17	1	1	1	1	1	1
ET090027	2	2	5	1	5	1	1	1	1
ET090027	3	2	5	1	5	1	1	1	1
ET090027	4	2	5	1	5	1	1	1	1
ET090027	5	2	5	1	5	1	1	1	1
ET090027	6	1	5	1	5	1	1	1	1
ET090027	7	1	5	1	5	1	1	1	1
ET090027	8	3	5	1	5	1	1	1	1
ET090027	9	100	17	1	5	1	1	1	1
ET090027	10	1.5	5	1	13	1	1	1	1
ET090028	1	1	5	1	2	1	1	1	2
ET090028	2	2	5	1	5	1	1	1	2
ET090028	3	2	5	1	5	1	1	1	2
ET090028	4	1	5	1	5	1	1	1	2
ET090028	5	2	5	4	5	0	0	2	88
ET090028	6	1	5	4	5	0	0	2	88
ET090030	1	1000	17	1	2	1	1	1	1
ET090030	2	2	5	1	5	1	1	1	1
ET090030	3	2	5	1	5	1	1	1	1
ET090030	4	1	5	1	5	1	1	1	1
ET090030	5	2	5	1	5	1	1	1	1
ET090030	6	1.5	5	1	5	1	1	1	1
ET090030	7	2.5	5	1	5	1	1	1	1
ET090031	1	1	5	1	2	1	1	2	88
ET090031	2	2	5	1	5	1	1	2	88
ET090031	3	6	5	1	5	1	1	2	88
ET090031	4	2	5	1	5	1	1	2	88
ET090031	5	3	5	1	5	1	1	2	88
ET090031	6	2	5	2	5	0	0	2	88
ET090033	1	500	17	3	1	0	0	2	88
ET090033	2	1	5	1	5	1	1	1	1
ET090033	3	1	5	1	5	1	1	1	1
ET090033	4	1	5	2	5	0	0	2	88
ET090033	5	1	5	2	5	0	0	2	88
ET090033	6	1	5	2	5	0	0	2	88
ET090033	7	1	5	2	5	0	0	2	88
ET090034	1	600	17	1	3	1	1	1	2
ET090034	2	500	17	1	5	1	1	1	2
ET090034	3	2	5	1	5	1	1	1	2
ET090034	4	2.5	5	1	5	1	1	1	2
ET090034	5	1	5	1	5	1	1	1	2
ET090034	6	.5	5	1	5	1	1	1	2
ET090035	1	1000	17	1	2	1	1	2	88
ET090035	2	2	4	1	5	1	1	2	88
ET090035	3	2	4	1	5	1	1	2	88
ET090035	4	1	4	4	5	0	0	2	88
ET090036	1	.25	5	1	2	1	1	1	2
ET090036	2	2	5	1	5	1	1	1	2
ET090036	3	1	5	2	5	0	0	2	88
ET090036	4	1	5	2	5	0	0	2	88
ET090036	5	1	5	2	5	0	0	2	88
ET090036	6	2	5	4	5	0	0	2	88
ET090036	7	1	5	2	5	0	0	2	88
ET090036	8	1	5	3	5	0	0	2	88
ET090037	1	.5	5	1	2	1	1	2	88
ET090037	2	1.5	5	1	5	1	1	2	88
ET090037	3	1	5	1	9	1	1	2	88
ET090037	4	2	5	1	5	1	1	2	88
ET090037	5	1	5	1	9	1	1	2	88
ET090037	6	1	5	1	5	1	1	2	88
ET090037	7	1	5	1	5	1	1	2	88
ET090037	8	2	5	1	5	1	1	2	88
ET090037	9	2	5	1	5	1	1	2	88
ET090037	10	1	5	1	5	1	1	2	88
ET090038	1	400	17	1	1	1	1	1	2
ET090038	2	6	5	1	10	1	1	1	2
ET090038	3	2	5	1	10	1	1	1	2
ET090038	4	4	5	1	10	1	1	1	2
ET090038	5	4	5	1	10	1	1	1	2
ET090038	6	1	5	1	10	1	1	1	2
ET090038	7	2	5	1	10	1	1	1	2
ET090038	8	5	5	2	5	0	0	2	88
ET090039	1	1000	17	1	4	1	1	2	88
ET090039	2	1	5	1	5	1	1	2	88
ET090039	3	1.5	5	1	10	1	1	2	88
ET090039	4	1.5	5	1	9	1	1	2	88
ET090040	1	4	5	1	2	1	1	2	88
ET090040	2	2	5	1	5	1	1	2	88
ET090040	3	2	5	1	5	1	1	2	88
ET090040	4	2	5	1	9	1	1	2	88
ET090041	1	600.25	17	1	4	0	0	2	88
ET090041	2	2	5	1	5	1	1	1	1
ET090041	3	1	5	1	5	1	1	1	1
ET090041	4	2.5	5	2	5	0	0	2	88
ET090041	5	2.5	5	2	5	0	0	2	88
ET090041	6	1	5	2	5	0	0	2	88
ET090042	1	.5	4	1	2	0	0	2	88
ET090042	2	1	4	1	5	1	1	2	88
ET090042	3	2	4	1	5	1	1	2	88
ET090042	4	1	4	1	5	1	1	2	88
ET090042	5	2	4	2	5	0	0	2	88
ET090042	6	2	4	4	5	0	0	2	88
ET090043	1	.25	5	1	1	0	1	2	88
ET090043	2	2	5	1	5	0	1	2	88
ET090043	3	3	5	2	5	0	0	2	88
ET090043	4	1.25	5	2	5	0	0	2	88
ET090043	5	2	5	2	5	0	0	2	88
ET090043	6	1.25	5	2	5	0	0	2	88
ET090043	7	1.25	5	2	5	0	0	2	88
ET090043	8	1.25	5	2	5	0	0	2	88
ET090044	1	.5	5	1	2	1	1	1	1
ET090044	2	1.5	5	1	5	1	1	1	1
ET090044	3	1000	17	4	5	0	0	2	88
ET090044	4	1	5	4	5	0	0	2	88
ET090044	5	.5	5	5	5	0	0	2	88
ET090045	1	765	17	1	2	1	1	1	2
ET090045	2	2	5	1	5	1	1	1	2
ET090045	3	1.5	5	1	5	1	1	1	2
ET090045	4	1	5	1	5	1	1	1	2
ET090045	5	1	5	1	5	1	1	1	2
ET090045	6	4	5	1	5	1	1	1	2
ET090045	7	.5	5	1	13	1	1	1	2
ET090046	1	6	5	1	2	1	1	1	1
ET090046	2	1	5	1	5	1	1	1	1
ET090046	3	2	5	1	5	1	1	1	1
ET090047	1	1	5	1	4	1	2	2	88
ET090047	2	.5	5	1	5	1	2	2	88
ET090047	3	2	5	1	5	1	2	2	88
ET090047	4	2	5	1	5	1	2	2	88
ET090047	5	2	5	1	5	1	2	2	88
ET090047	6	2	5	4	5	1	0	2	88
ET090048	1	1000	17	1	2	1	1	2	88
ET090048	2	3	5	1	5	1	1	2	88
ET090048	3	1	5	1	5	1	1	2	88
ET090048	4	1	5	1	9	1	1	2	88
ET090049	1	1000	17	1	2	1	1	2	88
ET090049	2	1	5	1	5	1	1	2	88
ET090049	3	1.5	5	1	5	1	1	2	88
ET090049	4	1	5	4	5	0	0	2	88
ET090050	1	.5	5	1	2	1	1	2	88
ET090050	2	2	5	1	5	1	1	2	88
ET090050	3	2	5	4	5	0	0	2	88
ET090050	4	1	5	4	5	0	0	2	88
ET090051	1	.5	5	1	2	1	1	2	88
ET090051	2	1	5	1	5	1	1	2	88
ET090051	3	2	5	3	5	0	0	2	88
ET090051	4	1	5	3	5	0	0	2	88
ET090051	5	2	5	2	5	0	0	2	88
ET090051	6	2	5	2	5	0	0	2	88
ET090051	7	1	5	2	5	0	0	2	88
ET090051	8	2	5	2	5	0	0	2	88
ET090052	1	500	17	1	3	1	1	1	1
ET090052	2	6	4	1	5	1	1	1	1
ET090052	3	2	4	1	5	1	1	1	1
ET090052	4	2.5	4	1	5	1	1	1	1
ET090052	5	4	4	1	9	1	1	1	1
ET090052	6	2	4	1	9	1	1	1	1
ET090052	7	500	17	1	13	1	1	1	1
ET090053	1	2	5	1	2	0	1	2	88
ET090053	2	2	5	1	5	1	1	1	1
ET090053	3	1.5	5	1	5	1	1	1	1
ET090053	4	2	5	1	5	1	1	1	1
ET090053	5	1	5	1	5	1	1	1	1
ET090053	6	2.5	5	1	5	1	1	1	1
ET090053	7	1.5	5	2	5	0	1	2	88
ET090054	1	1000	17	1	1	1	1	1	1
ET090054	2	2	5	1	5	1	1	1	1
ET090054	3	4	5	1	5	1	1	1	1
ET090054	4	2	5	1	5	1	1	1	1
ET090054	5	2	5	1	5	1	1	1	1
ET090054	6	2	5	1	5	1	1	1	1
ET090054	7	1000	17	1	5	1	1	1	1
ET090054	8	1.5	5	4	5	0	0	2	88
ET090054	9	1	5	3	5	0	0	2	88
ET090054	10	2	5	1	9	1	1	1	1
ET090055	1	500	17	3	3	1	0	2	88
ET090055	2	500	17	3	5	1	0	2	88
ET090055	3	1	5	2	5	0	0	2	88
ET090055	4	1	5	2	5	0	0	2	88
ET090055	5	2	5	1	5	1	1	2	88
ET090055	6	1	5	3	5	1	1	2	88
ET090056	1	.5	5	1	2	1	1	1	1
ET090056	2	3	5	1	5	1	1	1	1
ET090056	3	1	5	1	5	1	1	1	1
ET090056	4	1	5	1	9	1	1	1	1
ET090056	5	1	5	1	9	1	1	1	1
ET090057	1	.5	5	1	2	1	1	2	88
ET090057	2	1	5	1	5	1	1	2	88
ET090057	3	1	5	1	5	1	1	2	88
ET090057	4	2	5	2	5	0	0	2	88
ET090057	5	1	5	2	5	0	0	2	88
ET090057	6	1	5	2	5	0	0	2	88
ET090057	7	1	5	2	5	0	0	2	88
ET090057	8	1	5	2	5	0	0	2	88
ET090057	9	2	5	2	5	0	0	2	88
ET090057	10	.5	5	1	5	1	1	2	88
ET090058	1	1	5	1	2	1	1	2	88
ET090058	2	4	5	1	5	1	1	2	88
ET090058	3	2	5	1	5	1	1	2	88
ET090058	4	2	5	1	5	1	1	2	88
ET090058	5	3	5	2	5	0	0	2	88
ET090058	6	500	17	1	1	1	1	1	1
ET090059	1	1000	17	1	1	1	1	1	1
ET090059	2	.5	5	1	5	1	1	1	1
ET090059	3	1	5	1	5	1	1	1	1
ET090059	4	2	5	1	5	1	1	1	1
ET090059	5	1	5	1	5	1	1	1	1
ET090059	6	2	5	4	5	0	0	2	88
ET090060	1	1875	17	1	2	0	1	1	1
ET090060	2	1	5	1	5	1	1	1	1
ET090060	3	3.5	5	1	5	1	1	1	1
ET090060	4	.5	5	1	5	1	1	1	1
ET090060	5	1	5	1	5	1	1	1	1
ET090060	6	2	5	1	5	1	1	1	1
ET090060	7	1	5	1	5	1	1	1	1
ET090060	8	1	5	1	5	1	1	1	1
ET090060	9	3	5	2	5	0	0	2	88
ET090061	1	4	5	1	10	1	1	1	2
ET090062	1	.5	5	1	2	1	1	2	88
ET090062	2	2	5	1	5	1	1	2	88
ET090062	3	1	5	1	5	1	1	2	88
