CHILDID	LINECODE	ID	PAYMT	MONTHS	DAYS	actcode
ET171019	1	1	2	10	2	1
ET171019	2	2	2	10	2	1
ET171020	1	1	2	12	3	1
ET171020	2	2	2	3	4	1
ET171021	1	1	1	12	2	91
ET171021	2	3	2	6	2	1
ET171021	3	3	1	12	1	0
ET171021	4	2	2	2	2	1
ET171022	1	1	2	8	2	1
ET171022	2	2	2	8	2	1
ET171023	1	3	2	6	2	1
ET171024	1	1	2	8	2	1
ET171024	2	2	2	8	2	1
ET171025	1	2	2	6	2	1
ET171025	2	2	1	12	2	93
ET171025	3	5	1	12	2	93
ET171026	1	1	2	3	2	1
ET171026	2	3	1	5	2	45
ET171027	1	1	2	4	2	1
ET171027	2	3	2	2	2	1
ET171028	1	1	1	11	1	1
ET171028	2	1	2	10	1	45
ET171029	1	1	2	4	2	1
ET171029	2	2	2	1	2	1
ET171030	1	1	1	3	2	1
ET171030	2	1	2	12	1	17
ET171031	1	1	2	9	2	1
ET171031	2	2	2	9	2	1
ET171032	1	1	2	8	2	1
ET171032	2	3	2	9	2	1
ET171032	3	3	2	2	4	91
ET171032	4	4	2	10	2	1
ET171033	1	2	2	3	2	1
ET171033	2	2	1	2	2	45
ET171034	1	1	2	6	2	1
ET171034	2	2	2	8	2	1
ET171035	1	1	2	6	2	1
ET171035	2	1	2	12	2	91
ET171035	3	2	2	2	2	1
ET171035	4	3	2	2	2	1
ET171036	1	1	2	2	1	1
ET171036	2	4	2	6	2	1
ET171037	1	1	2	8	2	1
ET171037	2	2	2	3	3	1
ET171038	1	1	2	8	2	1
ET171039	1	1	2	9	2	1
ET171039	2	2	2	10	2	1
ET171040	1	2	2	5	2	1
ET171040	2	2	1	12	2	45
ET171041	1	1	2	10	2	1
ET171041	2	2	2	8	2	1
ET171042	1	1	2	6	2	1
ET171042	2	1	2	12	2	91
ET171043	1	1	2	8	2	1
ET171043	2	1	1	3	2	20
ET171043	3	1	2	3	2	0
ET171043	4	5	2	99	99	1
ET171043	5	3	2	12	1	1
ET171044	1	1	2	99	2	1
ET171044	2	2	2	99	2	1
ET171044	3	3	2	99	2	1
ET171045	1	1	2	12	2	1
ET171045	2	2	2	2	2	1
ET171046	1	1	2	2	2	1
ET171047	1	1	2	6	2	1
ET171047	2	2	2	1	2	1
ET171048	1	1	2	8	2	1
ET171048	2	1	2	3	3	1
ET171049	1	1	2	10	2	1
ET171049	2	2	2	2	2	1
ET171050	1	1	2	8	2	1
ET171050	2	1	1	11	1	67
ET171050	3	2	2	3	3	1
ET181001	1	2	2	4	2	1
ET181001	2	3	1	12	1	93
ET181002	1	1	2	5	2	1
ET181002	2	2	2	3	3	1
ET181002	3	3	2	3	3	1
ET181002	4	4	2	3	3	1
ET181003	1	1	2	3	2	1
ET181003	2	2	2	4	2	1
ET181004	1	1	2	11	2	1
ET181004	2	2	2	11	2	1
ET181005	1	1	2	6	2	1
ET181005	2	2	1	12	3	1
ET181005	3	3	2	6	2	1
ET181006	1	1	2	8	2	1
ET181006	2	2	2	4	3	1
ET181006	3	3	2	5	2	1
ET181006	4	4	2	3	3	1
ET181007	1	1	2	6	1	1
ET181007	2	2	2	3	3	1
ET181007	3	3	2	2	4	1
ET181008	1	1	2	8	1	1
ET181008	2	2	2	6	2	1
ET181008	3	3	2	4	3	1
ET181008	4	4	2	2	2	1
ET181008	5	5	2	2	4	97
ET181008	6	6	2	2	4	1
ET181009	1	1	2	6	2	1
ET181009	2	2	2	5	3	1
ET181009	3	3	2	3	3	1
ET181010	1	1	2	4	3	52
ET181010	2	1	2	6	2	1
ET181010	3	2	2	5	2	1
ET181010	4	3	2	3	3	1
ET181010	5	4	2	4	2	1
ET181010	6	5	2	2	4	1
ET181011	1	1	2	8	1	1
ET181011	2	2	2	6	2	1
ET181011	3	3	2	3	3	1
ET181011	4	4	2	4	2	1
ET181011	5	5	2	3	2	1
ET181011	6	6	2	2	3	1
ET181012	1	1	2	3	2	1
ET181012	2	1	1	3	2	45
ET181012	3	2	2	1	4	1
ET181013	1	1	2	5	2	1
ET181013	2	2	2	5	2	1
ET181013	3	3	2	5	2	1
ET181013	4	3	1	2	4	45
ET181014	1	1	2	6	2	1
ET181014	2	2	2	4	3	1
ET181014	3	3	2	8	2	1
ET181015	1	1	2	10	2	1
ET181015	2	2	2	12	1	97
ET181016	1	2	2	3	3	1
ET181016	2	1	2	6	2	1
ET181017	1	2	2	2	2	1
ET181017	2	3	2	2	2	1
ET181018	1	1	2	8	2	1
ET181018	2	2	2	4	3	1
ET181019	1	2	2	6	99	1
ET181019	2	2	2	4	3	52
ET181019	3	3	2	4	99	1
ET181019	5	4	2	12	1	97
ET181020	1	1	2	3	3	1
ET181021	1	1	2	6	1	1
ET181021	2	2	2	3	3	1
ET181022	1	1	2	4	3	1
ET181022	2	2	2	2	4	1
ET181023	1	1	2	5	3	1
ET181023	2	2	2	8	2	1
ET181023	3	2	2	4	3	97
ET181024	1	1	2	8	2	1
ET181024	2	1	2	10	2	14
ET181024	3	2	2	5	3	1
ET181024	4	3	2	10	2	14
ET181025	1	1	2	6	2	1
ET181025	2	1	1	3	2	45
ET181025	3	2	2	3	3	1
ET181026	1	1	2	8	2	1
ET181026	2	2	2	4	3	1
ET181026	3	3	2	4	3	1
ET181027	1	1	2	3	3	1
ET181027	2	1	1	4	3	1
ET181027	3	2	2	4	2	1
ET181028	1	1	1	12	2	92
ET181028	2	2	2	12	1	1
ET181028	3	3	2	12	1	1
ET181029	1	1	2	12	2	1
ET181029	2	2	2	12	1	1
ET181029	3	3	2	12	1	1
ET181029	4	4	2	12	1	1
ET181030	1	1	2	12	2	1
ET181030	2	2	2	12	1	1
ET181030	3	4	2	12	1	1
ET181030	4	5	2	12	1	1
ET181031	1	1	2	12	2	1
ET181031	2	2	2	12	2	1
ET181032	1	1	2	12	2	29
ET181033	1	1	2	11	2	1
ET181033	2	2	2	11	2	1
ET181033	3	3	2	12	1	1
ET181034	1	1	2	11	2	1
ET181034	2	2	2	11	2	1
ET181034	3	4	2	11	2	1
ET181034	4	5	2	12	1	1
ET181034	5	6	2	12	1	1
ET181035	1	1	2	6	2	1
ET181035	2	1	1	6	2	45
ET181035	3	2	2	12	1	1
ET181035	4	3	2	12	1	1
ET181036	1	1	2	8	2	1
ET181036	2	2	2	3	2	1
ET181037	1	1	2	10	2	1
ET181037	2	2	2	12	1	97
ET181037	3	2	2	3	3	1
ET181038	1	1	2	8	2	1
ET181038	2	2	2	3	2	1
ET181039	1	1	2	8	2	1
ET181039	2	2	2	3	2	1
ET181040	1	1	2	12	1	97
ET181040	2	2	1	10	2	45
ET181040	3	3	2	10	2	1
ET181041	1	1	2	10	2	1
ET181041	2	1	2	8	2	14
ET181041	3	2	2	3	2	1
ET181042	1	1	2	10	2	1
ET181042	2	2	2	2	2	1
ET181043	1	1	2	10	2	1
ET181043	2	2	2	12	1	97
ET181043	5	2	2	3	2	1
ET181044	1	2	2	10	2	1
ET181044	2	3	2	10	2	1
ET181044	3	4	2	12	1	97
ET181045	1	1	2	10	2	1
ET181045	2	1	1	12	1	91
ET181045	3	1	1	12	2	45
ET181045	4	2	2	3	2	1
ET181046	1	1	2	10	2	1
ET181046	2	2	2	3	2	1
ET181047	1	1	2	6	2	1
ET181047	2	2	2	4	2	1
ET181047	3	3	2	6	2	1
ET181047	5	5	2	6	2	1
ET181047	6	6	2	6	2	1
ET181048	1	1	2	6	1	1
ET181048	2	2	2	3	2	1
ET181048	3	3	2	3	2	1
ET181049	1	1	2	8	2	1
ET181049	2	2	2	5	2	1
ET181050	1	1	2	6	1	1
ET181050	2	2	2	6	2	1
ET191001	1	1	2	12	1	52
ET191003	1	2	2	12	1	52
ET191003	2	3	2	12	3	52
ET191004	1	1	1	9	1	0
ET191004	2	2	2	12	3	15
ET191005	1	1	2	12	1	52
ET191005	2	2	2	7	1	0
ET191006	1	3	1	12	2	74
ET191006	2	2	1	12	1	17
ET191007	1	1	1	12	2	14
ET191007	2	2	1	12	2	74
ET191008	1	1	1	12	2	74
ET191008	2	2	1	12	2	74
ET191008	3	3	1	12	2	74
ET191008	4	1	2	12	3	1
ET191009	1	1	1	12	1	17
ET191010	1	1	1	12	2	75
ET191011	1	1	1	12	2	74
ET191011	2	1	2	12	3	52
ET191012	1	1	1	12	2	74
ET191012	2	1	2	4	2	1
ET191012	3	3	1	12	2	74
ET191013	1	1	1	12	2	93
ET191014	1	1	1	12	3	52
ET191015	1	1	1	2	3	93
ET191016	1	1	2	12	1	52
ET191017	1	1	2	12	3	52
ET191018	1	1	2	12	3	52
ET191019	1	1	2	12	1	27
ET191020	1	1	2	12	1	52
ET191021	1	2	2	12	4	74
ET191022	1	2	2	12	3	52
ET191023	1	1	1	9	1	75
ET191023	2	2	2	3	2	93
ET191024	1	2	2	12	3	93
ET191025	1	1	1	12	2	92
ET191025	2	2	2	12	3	15
ET191026	1	1	2	12	2	15
ET191027	1	1	2	8	3	15
ET191029	1	1	1	12	3	93
ET191029	2	2	1	12	1	67
ET191030	1	1	1	12	2	93
ET191031	1	1	2	12	3	52
ET191032	1	1	2	12	3	15
ET191033	1	1	2	12	1	15
ET191034	1	2	2	12	3	15
ET191034	2	3	1	12	1	74
ET191034	3	5	2	12	4	17
ET191035	1	1	1	12	1	14
ET191036	1	1	1	12	1	74
ET191036	2	1	2	12	3	52
ET191037	1	1	2	3	1	52
ET191037	2	2	2	3	99	52
ET191037	3	2	1	9	1	74
ET191038	1	1	1	12	2	93
ET191039	1	1	2	11	1	52
ET191039	2	1	2	12	1	52
ET191040	1	1	1	2	2	67
ET191041	1	1	2	12	2	52
ET191042	1	1	1	12	2	74
ET191043	1	1	2	12	1	17
ET191044	1	1	2	12	2	15
ET191044	2	2	2	12	2	52
ET191045	1	1	2	12	2	93
ET191046	1	2	2	6	2	74
ET191047	1	1	2	12	2	74
ET191048	1	1	1	12	3	74
ET191049	1	1	1	12	2	20
ET191050	1	1	2	12	2	51
ET191050	2	2	2	12	2	51
ET191051	1	1	2	12	2	17
ET201001	1	1	1	1	2	1
ET201002	1	1	2	12	1	96
ET201002	2	2	2	2	3	96
ET201002	3	2	2	2	3	96
ET201003	1	1	2	8	1	1
ET201004	1	1	2	12	2	1
ET201004	2	1	1	6	4	45
ET201005	1	1	2	12	1	1
ET201006	1	1	2	12	3	1
ET201007	1	1	2	12	3	1
ET201008	1	1	2	12	3	1
ET201009	1	1	2	8	1	1
ET201010	1	1	2	8	1	1
ET201011	1	1	2	8	1	1
ET201012	1	1	2	7	1	1
ET201013	1	1	2	6	1	1
ET201014	1	1	2	12	1	52
ET201015	1	1	2	3	1	1
ET201015	2	1	1	4	1	14
ET201016	1	1	2	12	3	1
ET201017	1	1	2	9	1	1
ET201017	2	2	2	6	2	17
ET201018	1	1	2	12	1	1
ET201018	2	1	1	1	3	74
ET201019	1	1	2	8	1	1
ET201020	1	1	1	3	3	1
ET201020	2	1	1	9	2	14
ET201021	1	1	2	3	1	1
ET201022	1	1	2	10	2	1
ET201023	1	1	2	8	1	1
ET201024	1	1	2	8	2	1
ET201025	1	1	1	6	1	1
ET201025	2	2	1	3	2	1
ET201026	1	1	2	8	1	1
ET201026	2	2	2	3	2	1
ET201026	3	3	2	5	2	1
ET201027	1	1	2	8	2	1
ET201028	1	2	2	8	2	1
ET201029	1	1	1	12	1	1
ET201030	1	1	2	12	1	74
ET201031	1	1	2	12	1	1
ET201032	1	1	1	11	1	1
ET201032	2	2	1	8	2	1
ET201033	1	1	2	12	1	1
ET201033	2	2	2	8	2	1
ET201034	1	1	1	10	1	80
ET201034	2	1	2	12	3	1
ET201035	1	1	1	12	3	1
ET201035	2	1	2	6	3	45
ET201036	1	1	2	8	1	1
ET201037	1	1	2	8	1	1
ET201038	1	1	2	8	2	1
ET201039	1	1	2	8	1	1
ET201039	2	2	2	3	2	1
ET201040	1	1	2	8	2	1
ET201042	1	1	2	12	1	1
ET201043	1	1	2	3	2	1
ET201044	1	1	2	8	1	1
ET201044	2	2	2	3	2	1
ET201045	1	1	2	12	1	1
ET201046	1	1	2	10	1	1
ET201046	2	2	2	8	2	17
ET201047	1	1	2	8	1	1
ET201048	1	1	2	8	2	1
ET201049	1	1	2	12	1	1
ET201049	2	2	2	4	2	1
ET201049	3	2	1	6	1	14
ET201050	1	1	2	6	1	1
ET201050	2	1	1	4	1	14
