CHILDID	SUPPRGID	SUPKNDR3	SUPWHOR3	SUPSRTR3	SUPENDR3	SUPFRQR3	SUPRIDR3	SUPEXPR3	SUPIMR301	SUPIMR302
IN190006	2	3	36	2007	99	5	2	4	2	88
IN190007	1	12	46	2004	99	1	5	4	3	4
IN190007	2	14	36	2006	99	7	3	4	1	2
IN190008	1	16	46	2006	99	1	8	3	2	4
IN190008	2	19	36	2008	2008	3	3	3	2	88
IN190008	3	14	36	2007	99	3	80	4	2	5
IN190009	1	3	36	2007	99	7	3	3	1	88
IN190011	1	12	46	2009	99	1	3	3	1	2
IN190012	1	12	46	2004	99	1	3	3	1	2
IN190012	2	88	 	 	 	 	 	 	 	 
IN190013	1	19	36	2007	2007	4	4	4	5	88
IN190013	2	19	36	2008	2008	6	2	3	2	88
IN190013	3	19	36	2008	99	3	1	4	2	5
IN190014	1	12	46	2004	99	1	4	3	1	2
IN190015	1	16	46	2008	99	1	0	3	2	5
IN190015	2	14	36	2007	99	2	80	4	2	88
IN190015	3	19	36	2008	99	3	1	3	2	88
IN190016	1	16	46	2009	99	1	0	3	2	88
IN190016	2	3	36	2009	99	5	80	4	2	88
IN190016	3	5	41	2006	99	5	13	4	5	88
IN190017	1	12	46	2007	99	1	0	3	1	2
IN190017	2	14	36	2007	99	5	4	4	1	5
IN190017	3	2	36	2009	2009	8	7	4	4	6
IN190018	1	12	46	2004	99	1	9	3	1	2
IN190020	1	12	46	2004	99	1	5	4	3	4
IN190021	1	14	36	2007	99	3	2	4	1	2
IN190022	1	12	46	2003	99	1	4	4	4	3
IN190022	2	19	36	2007	99	3	1	4	5	1
IN190022	3	14	36	2007	99	3	2	4	1	2
IN190023	1	16	46	2007	99	1	8	3	2	4
IN190024	1	12	46	2008	99	1	0	4	3	4
IN190025	1	12	46	2004	99	1	9	3	1	2
IN190025	2	19	36	2008	2008	8	1	4	5	2
IN190026	1	12	46	2004	99	1	4	4	3	4
IN190026	2	14	36	2007	99	2	2	4	1	2
IN190027	1	12	46	2004	99	1	3	4	3	4
IN190029	1	12	46	2006	99	1	4	4	1	2
IN190030	1	16	46	2007	99	1	0	3	2	88
IN190030	2	3	36	2007	99	5	1	2	2	88
IN190030	3	19	36	2009	99	3	1	3	2	88
IN190031	1	12	36	2007	99	1	6	3	2	88
IN190031	2	3	36	2007	99	5	2	3	2	88
IN190032	1	3	36	2007	99	5	1	3	2	88
IN190032	2	19	36	2007	99	3	5	4	2	88
IN190032	3	1	36	2008	2008	6	1	4	2	88
IN190033	1	16	46	2007	99	1	80	3	2	88
IN190033	2	19	36	2008	99	3	1	3	2	88
IN190033	3	8	36	2008	2008	6	4	4	3	88
IN190034	1	16	46	2007	99	1	0	3	2	88
IN190034	2	3	36	2007	99	5	2	3	2	88
IN190034	3	19	36	2007	99	3	1	3	2	88
IN190035	1	3	36	2007	99	5	4	3	2	88
IN190035	2	16	46	2008	99	1	0	3	2	88
IN190035	3	8	36	2007	2007	6	4	3	2	88
IN190036	1	19	36	2008	2008	6	4	3	5	88
IN190036	2	16	46	2007	99	1	0	4	2	4
IN190037	1	16	46	2007	2009	1	0	3	2	4
IN190037	2	19	36	2007	99	3	1	4	2	88
IN190037	3	19	36	2007	2007	6	2	3	5	88
IN190038	1	16	46	2003	99	1	5	3	2	4
IN190038	2	19	36	2008	2008	6	4	3	5	88
IN190038	3	19	36	2008	99	3	2	4	2	5
IN190039	1	16	46	2009	99	6	0	3	4	88
IN190039	2	19	36	2008	99	3	1	4	2	5
IN190039	3	19	36	2008	2008	6	1	3	2	4
IN190040	1	19	36	2007	99	3	10	4	2	88
IN190040	2	19	36	2008	2008	6	10	3	5	88
IN190040	3	16	46	2007	99	6	0	3	4	88
IN190041	1	16	46	2007	99	1	4	4	2	4
IN190041	2	19	36	2008	2008	6	2	3	2	5
IN190041	3	88	 	 	 	 	 	 	 	 
IN190042	1	12	46	2004	99	1	7	4	3	4
IN190042	2	14	36	2007	99	3	1	4	1	2
IN190042	3	19	36	2007	99	3	2	4	5	1
IN190043	1	12	46	2006	99	1	0	4	3	4
IN190044	1	16	46	2007	99	1	0	4	2	4
IN190044	2	19	36	2009	2009	4	1	3	2	88
IN190045	1	12	46	2007	99	1	0	4	1	2
IN190046	1	3	36	2007	99	5	2	4	2	88
IN190046	2	16	46	2007	99	1	0	4	2	88
IN190046	3	19	36	2009	2009	6	2	2	1	88
IN190047	1	12	46	2004	99	1	5	4	1	2
IN190047	2	19	36	2009	2009	8	2	4	5	3
IN190049	1	12	46	2004	99	1	6	4	3	4
IN190049	2	14	36	2008	99	3	4	4	1	2
IN190049	3	19	36	2008	99	3	4	2	5	1
IN190050	2	19	36	2009	2009	8	3	4	5	9
IN190051	1	12	46	2004	99	1	9	4	2	4
IN190051	2	19	36	2008	99	3	1	4	5	88
IN190051	3	12	36	2008	99	1	9	4	4	88
IN190051	4	5	41	2006	99	5	5	4	5	1
IN190051	5	19	36	2009	2009	5	5	4	2	4
IN190052	1	16	46	2007	99	6	0	4	4	88
IN190052	2	19	36	2009	99	6	80	4	2	5
IN190052	3	14	36	2007	99	3	2	3	2	88
IN190053	1	12	46	2002	99	1	4	3	1	2
IN190053	2	3	36	2007	99	5	2	4	5	4
IN190054	1	3	36	2009	99	7	1	4	2	88
IN190055	1	12	46	2004	99	4	3	4	5	8
IN190055	2	19	36	2008	2008	4	1	4	88	88
IN190056	1	3	36	2007	99	5	3	3	2	88
IN190056	2	16	46	2007	99	1	0	4	2	88
IN190057	1	12	46	2007	99	1	0	4	3	4
IN190057	2	14	36	2006	99	3	3	4	1	2
IN190057	3	19	36	2006	99	3	2	4	5	1
IN190058	1	12	46	2008	99	1	0	4	3	4
IN190058	2	14	36	2006	99	3	2	4	1	2
IN190058	3	19	36	2006	99	3	2	4	5	1
IN190059	1	12	46	2006	99	1	7	4	3	4
IN190059	2	14	36	2006	99	3	5	4	1	2
IN190059	3	19	36	2009	99	3	2	4	5	1
IN190060	1	3	36	2007	99	5	80	3	2	88
IN190060	2	19	36	2008	99	3	2	3	2	88
IN190061	1	5	36	2008	99	6	3	4	2	88
IN190063	1	19	36	2008	2008	8	5	4	2	5
IN190064	1	16	46	2006	99	1	0	4	2	4
IN190064	2	19	36	2007	99	3	1	4	2	5
IN190064	3	19	36	2007	2007	6	3	3	5	88
IN190065	1	19	36	2007	2007	6	4	2	5	88
IN190065	2	16	46	2007	99	1	8	4	2	4
IN190065	3	19	36	2008	99	3	2	4	2	5
IN190066	1	12	46	2006	99	1	4	3	1	6
IN190066	2	19	36	2008	2008	8	1	4	1	5
IN190067	1	6	36	2008	99	3	1	4	5	1
IN190067	2	14	36	2007	99	4	2	4	1	5
IN190068	1	12	46	2004	99	1	4	3	1	2
IN190068	2	19	36	2007	2007	8	2	4	8	3
IN190070	1	19	36	2007	2007	8	6	3	5	8
IN190070	2	14	36	2006	99	4	7	4	2	5
IN190071	1	12	36	2008	99	1	0	3	1	88
IN190072	1	12	46	2007	2007	1	0	4	2	4
IN190072	2	19	36	2007	99	3	2	4	2	5
IN190072	3	3	36	2005	99	5	7	4	2	4
IN190073	1	12	46	2005	99	1	0	3	1	2
IN190073	2	5	45	2006	99	8	2	3	88	88
IN190074	1	12	46	2004	99	1	5	4	3	4
IN190074	2	14	36	2006	99	3	3	4	1	2
IN190075	1	19	36	2008	99	6	4	3	5	2
IN190075	2	19	36	2008	2008	3	2	4	5	88
IN190075	3	16	46	2007	99	1	5	4	2	4
IN190076	1	12	46	2007	99	1	0	4	4	2
IN190076	2	19	36	2006	99	3	1	4	2	5
IN190076	3	5	45	2000	99	5	4	4	2	5
IN190076	4	14	36	2005	99	5	2	4	2	4
IN190077	1	3	36	2007	99	5	3	4	2	88
IN190077	2	16	46	2007	99	1	88	4	2	88
IN190078	1	12	46	2004	99	1	4	3	88	88
IN190078	2	1	36	2000	99	6	1	3	2	88
IN190079	1	19	36	2007	99	3	1	4	88	88
IN190079	2	12	46	2005	99	1	7	4	2	88
IN190080	1	12	46	2007	99	1	0	4	3	4
IN190080	2	19	36	2009	2009	6	3	4	88	88
IN190081	1	12	46	2007	99	1	0	4	3	4
IN190081	2	19	36	2003	99	3	1	4	5	1
IN190081	3	14	36	2006	99	3	3	4	1	2
IN190082	1	12	46	2007	99	1	0	4	3	4
IN190082	2	14	36	2006	99	3	7	4	1	2
IN190083	1	16	46	2007	99	1	5	3	2	4
IN190083	2	19	36	2009	99	3	1	4	2	5
IN190084	1	12	46	2002	99	1	8	4	4	3
IN190084	2	19	36	2002	99	3	1	4	5	1
IN190084	3	14	36	2006	99	3	4	4	2	1
IN190085	1	12	46	2004	99	1	7	4	1	2
IN190086	1	16	46	2007	99	1	0	4	2	4
IN190086	2	19	36	2008	99	3	1	4	4	5
IN190086	3	16	46	2007	99	6	0	3	4	88
IN190087	1	12	46	2008	99	1	10	3	1	2
IN190087	2	19	36	2008	2008	8	1	3	2	5
IN190088	1	12	46	2004	99	1	3	3	2	88
IN190089	1	12	46	2008	2009	1	0	3	2	88
IN190090	1	12	46	2004	99	1	6	3	1	2
IN190090	2	14	36	2007	99	4	3	3	1	5
IN190091	1	16	46	2008	99	1	0	4	2	4
IN190091	2	19	36	2009	99	3	1	4	2	5
IN190091	3	14	36	2007	99	2	80	3	2	88
IN190092	1	3	36	2007	99	5	3	4	2	88
IN190092	2	16	46	2007	99	1	80	3	2	88
IN190093	1	12	46	2004	99	1	5	4	3	4
IN190093	2	14	36	2006	99	3	3	4	1	2
IN190093	3	19	36	2009	99	3	1	4	5	1
IN190094	1	12	46	2006	99	1	7	3	1	2
IN190095	1	16	46	2006	99	1	0	4	2	4
IN190095	2	19	36	2007	99	3	1	4	2	5
IN190096	1	12	46	2007	99	1	0	4	3	4
IN190096	2	19	36	2008	99	3	1	4	4	5
IN190096	3	14	36	2006	99	3	2	4	1	2
IN190097	1	19	36	2009	99	3	10	4	2	5
IN190097	2	16	46	2007	99	1	0	4	2	4
IN190097	3	14	36	2008	99	3	10	3	2	88
IN190098	1	12	46	2009	99	1	0	3	1	2
IN190098	2	14	36	2008	99	4	8	4	1	5
IN190099	1	3	36	2007	99	5	2	4	2	88
IN190099	2	16	46	2009	99	1	0	4	2	88
IN190099	3	9	36	2008	99	6	0	3	5	88
IN190100	1	16	46	2008	99	1	0	4	2	88
IN190100	2	14	36	2007	99	3	80	3	2	5
IN200004	1	5	45	2008	99	8	2	3	7	8
IN200004	2	3	36	2008	99	6	80	4	2	5
IN200004	3	19	36	2008	99	3	2	4	2	3
IN200007	1	5	45	2009	99	6	2	4	4	88
IN200007	2	15	49	2009	99	1	80	4	9	88
IN200014	1	12	46	-77	99	6	3	3	4	88
IN200016	1	19	43	2007	99	1	3	3	4	88
IN200017	1	19	36	2008	99	3	2	4	9	88
IN200017	2	19	45	2008	99	6	2	3	9	88
IN200017	3	15	49	2009	99	1	80	4	9	88
IN200018	1	5	45	2009	99	3	2	3	9	88
IN200018	2	15	49	2009	99	1	80	4	5	8
IN200018	3	16	46	2008	99	6	0	4	4	88
IN200020	1	12	48	2009	99	8	80	4	4	88
IN200023	1	5	45	2009	99	6	2	4	4	5
IN200023	2	12	46	2007	99	6	0	3	4	88
IN200023	3	12	49	2008	2009	3	3	4	4	88
IN200025	1	5	45	2009	99	3	80	4	4	88
IN200026	1	19	36	2007	99	3	80	4	2	4
IN200034	1	19	36	2007	99	3	3	4	5	88
IN200035	1	5	45	2009	2009	8	2	3	4	88
IN200038	1	19	43	2007	99	3	8	3	9	88
IN200038	2	9	36	2008	2008	8	8	4	9	88
IN200039	1	5	45	2009	99	3	2	1	9	88
IN200039	2	12	46	2009	99	6	0	3	4	88
IN200039	3	15	48	2009	99	1	80	5	5	88
IN200040	1	5	48	2008	99	8	2	3	4	88
IN200041	1	19	43	2001	99	1	2	3	1	5
IN200048	1	5	45	2009	99	3	2	3	4	88
IN200051	1	5	45	2006	99	8	4	5	2	4
IN200051	2	4	35	2006	99	3	80	4	2	4
IN200054	1	5	45	2007	99	3	2	3	88	88
IN200058	1	5	36	1999	99	8	2	4	88	88
IN200060	1	19	36	2009	99	7	80	5	4	88
IN200061	1	5	45	2008	99	3	2	3	5	88
IN200070	1	5	45	2006	99	3	2	3	4	88
IN200072	1	5	45	2008	99	3	4	3	5	88
IN200079	1	5	45	2007	99	3	2	3	4	88
IN200080	1	5	45	2008	99	8	2	3	4	88
IN200087	1	16	36	2008	99	6	3	4	4	88
IN200087	2	16	46	2007	99	6	0	4	4	88
IN200092	1	16	46	2006	99	6	0	3	4	88
