CHILDID	ID	DISABR3	ACTR3	MONTHSR3	DAYSR3	HOURSR3
IN190011	1	0	5	10	22	8
IN190011	2	0	5	10	20	8
IN190011	3	0	17	10	24	8
IN190012	0	0	17	10	24	7
IN190012	1	0	10	8	30	8
IN190012	2	0	5	10	13	8
IN190012	3	0	17	10	24	7
IN190012	4	0	17	10	24	7
IN190012	5	0	17	88	88	88
IN190013	0	0	17	10	24	8
IN190013	1	0	12	12	25	8
IN190013	2	0	1	8	20	8
IN190013	3	0	1	7	20	9
IN190013	4	0	17	88	88	88
IN190014	0	0	17	10	24	7
IN190014	1	0	5	10	20	8
IN190014	2	0	5	10	21	8
IN190014	3	0	5	9	18	8
IN190014	4	0	17	10	24	7
IN190014	5	0	17	10	24	7
IN190015	0	0	17	10	23	8
IN190015	1	0	17	88	88	88
IN190015	2	0	12	9	20	8
IN190015	3	0	1	7	20	8
IN190015	4	0	1	7	20	8
IN190015	5	0	12	9	25	8
IN190015	6	0	17	10	24	8
IN190015	7	0	17	88	88	88
IN190016	0	0	17	88	88	88
IN190016	4	0	13	11	30	8
IN190016	8	0	13	11	30	8
IN190016	11	0	17	10	24	8
IN190016	12	0	17	88	88	88
IN190016	13	0	5	6	15	8
IN190016	14	0	13	9	30	8
IN190016	15	2	13	11	30	8
IN190016	19	0	13	11	30	8
IN190017	0	0	17	10	24	7
IN190017	2	0	17	88	88	88
IN190017	4	0	1	9	21	8
IN190017	5	0	1	9	18	8
IN190017	6	0	1	9	18	8
IN190017	7	0	17	10	24	7
IN190017	8	0	17	88	88	88
IN190017	9	0	17	4	24	7
IN190018	0	0	17	10	24	7
IN190018	1	0	1	9	20	8
IN190018	2	0	5	10	15	8
IN190018	3	0	12	12	20	10
IN190018	4	0	9	12	10	4
IN190018	5	0	12	12	15	8
IN190018	7	0	9	12	18	8
IN190018	8	0	17	10	7	24
IN190018	9	0	17	10	7	24
IN190018	10	0	17	10	7	24
IN190018	11	0	17	88	88	88
IN190020	0	0	17	10	25	8
IN190020	3	0	5	6	25	8
IN190020	4	0	5	7	25	8
IN190020	5	0	17	10	25	8
IN190021	0	0	17	10	23	8
IN190021	2	0	1	8	24	8
IN190021	3	0	5	6	25	8
IN190021	5	0	17	88	88	88
IN190021	6	0	17	88	88	88
IN190022	0	0	17	10	23	8
IN190022	1	0	17	88	88	88
IN190022	2	0	1	8	25	8
IN190022	3	0	1	8	25	8
IN190022	4	0	17	10	23	8
IN190022	6	0	17	88	88	88
IN190022	7	0	17	88	88	88
IN190023	0	0	17	10	24	8
IN190023	3	0	13	12	30	6
IN190023	4	0	5	7	20	8
IN190023	7	0	13	4	30	8
IN190023	8	0	17	10	24	8
IN190023	10	0	17	88	88	88
IN190024	0	0	17	10	23	8
IN190024	1	0	19	8	25	8
IN190024	2	0	4	6	25	8
IN190024	4	0	19	8	20	8
IN190024	6	0	17	10	20	8
IN190024	7	0	17	88	88	88
IN190024	8	0	5	8	25	8
IN190025	0	0	17	10	24	8
IN190025	1	0	1	4	15	8
IN190025	2	0	5	8	15	8
IN190025	3	0	1	9	18	8
IN190025	4	0	1	9	15	8
IN190025	5	0	1	6	15	8
IN190025	6	0	5	8	16	8
IN190025	7	0	17	10	24	7
IN190025	8	0	17	10	24	7
IN190025	9	0	17	88	88	88
IN190025	10	0	17	88	88	88
IN190026	0	0	17	10	23	8
IN190026	1	0	1	8	25	8
IN190026	2	0	5	4	25	8
IN190026	3	0	17	10	25	8
IN190026	4	0	17	10	25	8
IN190026	5	0	17	10	25	8
IN190027	0	0	17	10	23	8
IN190027	1	0	19	6	30	8
IN190027	2	0	19	6	30	88
IN190027	3	0	17	10	25	8
IN190027	5	0	5	6	25	8
IN190027	6	0	17	88	88	88
IN190029	0	0	17	10	24	7
IN190029	2	0	13	12	30	8
IN190029	3	0	15	12	30	5
IN190029	4	0	17	10	24	7
IN190029	5	0	17	10	24	7
IN190029	6	0	17	10	24	7
IN190029	7	0	17	10	24	7
IN190029	8	0	17	10	24	7
IN190030	0	0	17	10	24	8
IN190030	1	0	4	10	20	5
IN190030	2	0	1	6	20	8
IN190030	3	0	1	6	25	9
IN190030	4	0	1	6	20	8
IN190030	6	0	1	6	25	9
IN190030	7	0	17	88	88	88
IN190031	0	0	17	10	24	8
IN190031	2	0	15	10	20	3
IN190031	3	0	13	10	15	8
IN190031	4	0	15	12	26	5
IN190031	5	0	13	12	30	8
IN190031	6	0	17	10	24	8
IN190031	7	0	15	12	26	6
IN190031	8	0	17	88	88	88
IN190031	9	0	17	88	88	88
IN190032	0	0	17	10	24	8
IN190032	1	0	1	6	26	9
IN190032	2	0	1	6	24	8
IN190032	3	0	1	6	24	8
IN190032	5	0	17	88	88	88
IN190033	0	0	17	10	24	8
IN190033	1	0	4	10	20	8
IN190033	2	0	15	10	20	3
IN190033	3	0	1	9	25	10
IN190033	4	0	1	8	25	9
IN190033	7	0	1	6	24	8
IN190033	9	0	17	6	24	8
IN190033	10	0	17	88	88	88
IN190034	0	0	17	10	24	8
IN190034	1	0	15	12	25	8
IN190034	2	0	1	10	26	9
IN190034	3	0	1	10	24	8
IN190034	4	0	17	6	24	8
IN190034	5	0	17	88	88	88
IN190035	0	0	17	10	20	8
IN190035	3	0	1	6	26	9
IN190035	4	2	1	6	20	8
IN190035	9	0	17	88	88	88
IN190035	10	0	17	88	88	88
IN190036	0	0	17	10	24	8
IN190036	3	0	1	7	20	8
IN190036	4	0	1	7	23	8
IN190036	7	0	17	10	24	8
IN190036	9	0	17	10	23	8
IN190036	10	0	17	88	88	88
IN190037	0	0	17	10	23	8
IN190037	1	0	17	88	88	88
IN190037	2	0	1	11	22	8
IN190037	3	0	1	10	23	8
IN190037	4	0	1	10	24	8
IN190037	5	0	1	10	20	8
IN190037	6	0	1	9	24	8
IN190037	8	0	4	12	30	8
IN190037	9	0	17	10	24	8
IN190037	10	0	17	88	88	88
IN190037	11	0	1	7	20	8
IN190037	12	0	17	88	88	88
IN190037	13	0	1	7	24	8
IN190038	0	0	17	10	20	8
IN190038	1	0	17	88	88	88
IN190038	2	0	12	3	20	8
IN190038	3	0	12	7	25	8
IN190038	4	0	5	7	20	0
IN190038	5	0	17	10	23	8
IN190038	6	0	17	10	24	8
IN190038	7	0	17	10	20	8
IN190038	8	0	17	88	88	88
IN190039	0	0	17	10	24	8
IN190039	1	1	12	3	20	8
IN190039	2	0	5	10	25	9
IN190039	3	0	12	6	25	8
IN190039	4	0	5	10	25	9
IN190039	6	0	13	7	30	15
IN190039	7	0	17	10	24	8
IN190039	8	0	17	6	20	8
IN190040	0	0	17	8	24	8
IN190040	9	0	17	88	88	88
IN190040	10	0	5	6	20	8
IN190040	11	4	17	88	88	88
IN190041	0	0	17	10	24	8
IN190041	1	0	1	5	20	9
IN190041	2	0	1	6	20	8
IN190041	3	0	1	5	16	8
IN190041	4	0	17	10	24	8
IN190041	5	0	17	10	24	8
IN190042	0	0	17	10	23	8
IN190042	1	0	4	8	20	8
IN190042	2	0	17	12	30	8
IN190042	3	0	1	8	25	8
IN190042	4	0	5	4	25	8
IN190042	6	0	17	10	25	8
IN190042	7	0	1	6	25	8
IN190043	0	0	17	10	25	8
IN190043	3	0	6	12	30	8
IN190043	4	0	5	7	20	8
IN190043	7	0	17	10	23	8
IN190043	8	0	17	88	88	88
IN190044	0	0	17	10	24	8
IN190044	1	0	1	7	20	9
IN190044	2	0	1	5	15	9
IN190044	4	0	1	6	20	9
IN190044	5	0	17	88	88	88
IN190044	6	0	1	6	20	8
IN190045	0	0	17	10	24	8
IN190045	3	0	6	12	30	8
IN190045	4	0	5	6	25	8
IN190045	8	0	17	10	23	8
IN190046	0	0	17	10	24	8
IN190046	2	0	1	10	26	9
IN190046	3	0	1	10	26	8
IN190046	4	0	17	10	24	9
IN190046	5	0	4	8	28	8
IN190047	0	0	17	10	24	7
IN190047	1	0	4	12	20	8
IN190047	2	0	1	10	20	8
IN190047	3	0	1	10	18	8
IN190047	4	0	1	10	15	8
IN190047	5	0	17	10	24	7
IN190047	6	0	17	6	24	7
IN190047	7	0	17	88	88	88
IN190049	0	0	17	10	25	8
IN190049	2	0	1	8	25	8
IN190049	4	0	1	8	25	8
IN190049	5	0	5	6	20	8
IN190049	6	0	17	10	25	8
IN190049	7	0	17	10	25	8
IN190050	0	0	17	7	24	7
IN190050	3	0	1	10	21	8
IN190050	4	0	1	10	18	8
IN190050	8	0	17	10	24	7
IN190051	0	0	17	10	24	7
IN190051	1	0	17	8	30	5
IN190051	2	0	1	10	20	6
IN190051	3	0	1	10	20	6
IN190051	4	0	1	10	20	6
IN190051	5	0	1	10	20	6
IN190051	6	0	15	10	20	3
IN190051	8	0	12	10	20	8
IN190051	9	0	17	10	24	8
IN190051	10	0	17	88	88	88
IN190051	11	0	17	88	88	88
IN190052	0	0	17	10	24	8
IN190052	2	0	5	7	20	8
IN190052	3	0	5	7	20	8
IN190052	4	0	17	10	24	8
IN190053	0	0	1	6	15	6
IN190053	1	0	1	9	18	8
IN190053	2	0	1	9	18	8
IN190053	4	0	17	10	24	7
IN190054	0	0	17	10	25	9
IN190054	1	0	1	6	20	8
IN190054	2	0	1	7	22	8
IN190054	3	0	17	10	26	9
IN190055	0	0	17	10	25	8
IN190055	1	0	1	8	25	8
IN190055	2	0	1	6	25	8
IN190055	3	0	17	10	25	8
IN190055	4	0	17	10	24	8
IN190055	5	0	17	10	24	8
IN190056	0	0	17	10	24	8
IN190056	3	0	12	7	15	8
IN190056	4	0	12	7	15	8
IN190056	6	0	17	88	88	88
IN190056	7	0	17	10	24	8
IN190057	0	0	17	10	23	8
IN190057	1	0	4	8	20	8
IN190057	2	0	5	7	25	8
IN190057	3	2	5	6	20	8
IN190057	4	0	17	88	88	88
IN190057	5	0	5	7	25	8
IN190057	6	0	17	88	88	88
IN190058	0	0	17	10	24	8
IN190058	1	0	4	10	24	8
IN190058	2	0	5	6	20	8
IN190059	0	0	17	10	25	8
IN190059	1	0	13	12	30	8
IN190059	2	0	1	6	20	8
IN190059	3	0	13	12	30	8
IN190059	4	0	5	6	25	8
IN190059	5	0	1	8	25	8
IN190059	6	0	1	6	20	8
IN190059	7	0	17	10	24	0
IN190059	8	0	17	10	23	0
IN190059	9	0	17	88	88	88
IN190059	10	0	17	88	88	88
IN190060	0	0	17	10	24	8
IN190060	2	3	13	12	20	8
IN190060	3	0	1	9	26	8
IN190060	4	0	1	9	20	8
IN190060	5	0	17	10	24	8
IN190061	0	0	17	10	24	8
IN190061	3	0	11	8	25	9
IN190061	5	0	15	12	26	7
IN190061	12	0	17	10	24	8
IN190061	13	0	17	10	24	8
IN190062	0	0	17	9	24	7
IN190062	3	0	12	7	20	8
IN190062	4	0	12	7	18	8
IN190062	6	0	17	88	88	88
IN190062	7	0	17	88	88	88
IN190063	0	0	17	10	24	7
IN190063	2	0	17	88	88	88
IN190063	5	0	1	10	22	6
IN190063	6	0	4	10	24	8
IN190063	9	1	17	10	24	7
IN190064	0	0	17	10	24	8
IN190064	1	0	5	7	20	8
IN190064	2	0	1	7	20	8
IN190064	3	0	5	6	20	8
IN190064	5	0	5	7	15	7
IN190064	6	0	5	6	20	8
IN190064	7	0	17	10	24	8
IN190065	0	0	17	10	23	8
IN190065	2	0	1	4	20	8
IN190065	3	0	1	7	20	8
IN190065	4	0	1	6	15	8
IN190065	8	0	17	10	20	8
IN190066	0	0	17	10	24	7
IN190066	1	0	1	10	15	8
IN190066	2	0	1	10	15	8
IN190066	3	0	5	10	16	8
IN190066	4	0	17	10	24	7
IN190066	5	0	17	10	24	7
IN190066	6	0	17	88	88	88
IN190067	0	0	17	88	88	88
IN190067	1	4	17	88	88	88
IN190067	2	0	5	10	20	8
IN190067	3	0	5	10	22	8
IN190067	4	0	17	88	88	88
IN190068	0	0	17	10	24	7
IN190068	2	0	1	9	15	8
IN190068	3	0	1	8	20	8
IN190068	4	0	17	10	24	7
IN190068	5	0	17	10	24	7
IN190068	6	0	17	10	24	7
IN190069	0	0	17	10	24	7
IN190069	4	0	5	5	15	8
IN190070	0	0	17	6	24	5
IN190070	6	0	5	10	20	8
IN190070	7	0	5	10	18	8
IN190070	12	0	4	12	20	8
IN190070	13	0	17	88	88	88
IN190071	0	0	17	10	25	8
IN190071	1	0	17	88	88	88
IN190071	2	0	13	12	30	10
IN190071	3	0	5	6	20	8
IN190071	4	0	17	88	88	88
IN190071	5	0	17	88	88	88
IN190072	0	4	17	88	88	88
IN190072	2	4	19	12	30	3
IN190072	7	0	5	6	20	8
IN190072	12	4	17	88	88	88
IN190072	13	0	15	12	30	5
IN190072	14	5	17	88	88	88
IN190073	0	0	17	10	25	10
IN190073	1	0	4	8	20	6
IN190073	2	0	1	8	15	7
IN190073	3	0	1	8	18	7
IN190073	4	0	1	9	16	7
IN190073	5	0	9	3	12	7
IN190073	6	0	15	12	25	8
IN190073	7	0	10	12	20	4
IN190073	8	0	12	8	30	12
IN190073	10	0	17	10	25	11
IN190073	11	0	17	10	24	7
IN190073	12	0	17	88	88	88
IN190073	13	0	17	88	88	88
IN190073	14	0	17	88	88	88
IN190074	0	0	5	5	20	8
IN190074	3	0	1	8	25	8
IN190074	4	0	5	6	25	8
IN190074	5	0	17	10	25	8
IN190074	6	0	17	10	25	8
IN190074	7	0	17	88	88	88
IN190075	0	0	17	10	23	8
IN190075	2	0	17	88	88	88
IN190075	3	0	1	7	20	9
IN190075	4	0	1	6	18	9
IN190075	5	0	17	10	24	8
IN190075	6	0	17	10	24	8
IN190076	0	0	17	10	24	7
IN190076	1	0	15	10	20	2
IN190076	2	0	1	8	20	5
IN190076	3	0	1	6	20	8
IN190076	4	0	1	6	20	8
IN190076	5	0	17	10	24	8
IN190076	6	0	17	10	24	7
IN190077	0	0	17	10	24	8
IN190077	3	0	12	7	20	8
IN190077	4	0	12	7	15	8
IN190077	8	0	17	10	24	8
IN190078	0	0	17	10	24	8
IN190078	1	0	1	12	15	7
IN190078	2	0	1	12	16	7
IN190078	3	0	1	12	17	7
IN190078	4	0	17	10	25	8
IN190078	5	0	17	10	24	8
IN190079	0	0	17	10	23	7
IN190079	1	0	1	4	8	5
IN190079	2	0	1	5	12	7
IN190079	5	0	12	7	25	8
IN190079	6	0	12	7	25	8
IN190079	7	0	17	10	24	7
IN190080	0	0	17	10	24	8
IN190080	3	0	1	8	25	8
IN190080	4	0	5	6	20	8
IN190080	7	0	17	10	24	8
IN190080	9	0	17	88	88	88
IN190081	0	0	17	10	24	8
IN190081	1	0	17	88	88	88
IN190081	2	0	1	8	25	8
IN190081	3	0	5	5	25	8
IN190081	5	0	17	10	24	8
IN190081	6	0	17	88	88	88
IN190082	0	0	17	10	24	8
IN190082	6	0	1	8	25	8
IN190082	7	0	5	6	20	8
IN190082	13	0	17	10	24	8
IN190083	0	0	17	10	24	8
IN190083	1	0	17	88	88	88
IN190083	2	0	17	88	88	88
IN190083	3	0	1	7	20	8
IN190083	4	0	1	7	20	8
IN190083	5	0	17	10	24	8
IN190084	0	0	17	10	24	8
IN190084	1	0	17	88	88	88
IN190084	3	0	5	8	20	8
IN190084	4	0	5	8	20	8
IN190084	7	0	13	12	30	8
IN190084	8	0	17	10	25	8
IN190084	9	0	15	12	30	8
IN190084	10	0	17	88	88	88
IN190085	0	0	17	10	24	7
IN190085	2	4	17	88	88	88
IN190085	3	0	12	8	18	8
IN190085	4	0	12	8	12	8
IN190085	5	0	12	8	19	8
IN190085	6	0	12	8	19	8
IN190085	7	0	17	10	25	9
IN190085	8	0	12	2	15	8
IN190086	0	0	17	10	24	8
IN190086	1	0	17	88	88	88
IN190086	2	0	17	88	88	88
IN190086	5	0	12	12	30	10
IN190086	6	0	13	10	30	8
IN190087	0	0	17	10	24	7
IN190087	1	0	5	10	20	8
IN190087	5	0	5	10	21	8
IN190087	6	0	5	10	18	8
IN190087	10	0	17	10	24	8
IN190087	11	0	17	88	88	88
IN190088	0	0	17	10	24	8
IN190088	1	0	1	11	16	7
IN190088	2	0	1	11	15	7
IN190088	3	0	17	10	25	9
IN190088	4	0	17	10	24	8
IN190089	0	0	17	10	25	9
IN190089	2	0	1	11	14	7
IN190089	3	0	1	11	15	7
IN190090	0	0	17	10	24	7
IN190090	1	0	4	12	25	10
IN190090	3	0	1	11	15	8
IN190090	4	0	5	10	16	8
IN190090	6	0	17	10	24	7
IN190090	7	0	5	11	14	8
IN190090	8	0	17	10	24	7
IN190091	0	0	17	10	24	8
IN190091	1	0	17	88	88	88
IN190091	2	0	5	4	15	8
IN190091	3	0	13	12	30	9
IN190091	4	0	5	6	20	8
IN190091	6	0	17	88	88	88
IN190092	0	0	17	10	24	8
IN190092	1	5	17	88	88	88
IN190092	3	0	1	10	26	9
IN190092	4	0	1	10	20	8
IN190092	5	0	1	10	20	8
IN190092	6	2	17	10	24	8
IN190092	7	0	17	10	24	8
IN190093	0	0	17	10	25	8
IN190093	1	0	17	88	88	88
IN190093	2	0	17	88	88	88
IN190093	3	0	1	8	25	8
IN190093	4	0	1	7	25	8
IN190093	5	0	17	10	25	8
IN190093	6	0	17	10	25	8
IN190093	8	0	5	5	25	8
IN190093	9	0	17	88	88	88
IN190093	10	0	17	88	88	88
IN190094	0	0	17	10	24	2
IN190094	3	0	1	10	20	8
IN190094	4	0	1	10	18	8
IN190094	6	0	1	8	15	8
IN190094	7	0	17	10	24	7
IN190095	0	0	17	10	24	8
IN190095	1	0	5	7	20	8
IN190096	0	0	17	10	25	8
IN190096	1	0	1	8	25	8
IN190096	2	0	5	5	20	8
IN190096	3	0	1	8	25	8
IN190096	4	0	5	6	25	8
IN190096	7	0	17	88	88	88
IN190097	0	0	17	5	24	8
IN190097	10	0	5	4	15	8
IN190097	11	0	12	10	20	11
IN190098	0	0	17	10	24	7
IN190098	7	0	4	12	24	10
IN190098	8	0	1	10	15	8
IN190098	17	0	17	88	88	88
IN190098	18	0	17	88	88	88
IN190099	0	3	17	6	24	8
IN190099	1	0	17	88	88	88
IN190099	2	0	5	6	15	8
IN190099	3	0	5	6	15	8
IN190099	5	0	15	10	24	5
IN190099	6	0	17	88	88	88
IN190100	0	0	17	10	23	8
IN190100	3	0	4	12	30	9
IN190100	4	0	5	6	23	8
IN190100	7	0	5	6	20	8
IN190100	8	0	16	12	30	10
IN190100	9	0	17	88	88	88
IN190100	10	0	5	7	20	8
IN200001	0	0	17	10	24	7
IN200001	1	0	12	12	24	13
IN200001	2	0	15	12	30	5
IN200001	3	0	17	88	88	88
IN200002	0	0	17	11	24	9
IN200002	2	0	13	12	26	8
IN200002	3	0	15	12	30	8
IN200002	5	0	17	11	26	8
IN200002	6	0	17	11	26	8
IN200003	0	0	17	10	22	8
IN200003	1	0	12	12	24	10
IN200003	2	0	15	12	27	6
IN200003	3	0	13	12	27	10
IN200003	4	0	17	10	22	8
IN200004	0	0	17	10	24	9
IN200004	2	0	5	10	27	8
IN200004	3	0	17	10	24	9
IN200005	0	0	17	10	22	7
IN200005	1	0	12	11	29	10
IN200005	3	0	13	12	28	6
IN200005	4	0	17	10	21	7
IN200005	5	0	17	10	22	7
IN200006	0	0	17	10	24	7
IN200006	1	0	13	12	25	14
IN200006	2	0	15	12	30	5
IN200006	3	0	17	10	24	7
IN200006	4	0	17	10	24	7
IN200007	0	0	17	10	24	7
IN200007	1	0	12	12	30	8
IN200007	2	0	13	12	26	9
IN200007	3	0	17	10	24	8
IN200008	0	0	17	10	20	7
IN200008	1	0	12	11	25	10
IN200008	2	0	15	12	20	5
IN200008	3	0	17	10	22	7
IN200008	4	0	17	10	22	7
IN200009	0	0	17	10	24	9
IN200009	1	0	10	12	28	7
IN200009	2	0	10	12	28	8
IN200010	0	0	17	10	22	8
IN200010	1	0	12	12	26	9
IN200010	2	0	15	12	28	6
IN200010	3	0	17	10	23	8
IN200011	0	0	17	10	23	7
IN200011	1	0	13	12	30	10
IN200011	2	0	12	12	30	6
IN200011	3	0	17	10	23	7
IN200012	0	0	17	10	24	7
IN200012	1	0	13	12	28	10
IN200012	2	0	13	12	25	8
IN200013	0	0	17	10	24	7
IN200013	1	0	9	12	30	11
IN200013	2	0	12	12	30	10
IN200013	3	0	17	10	24	7
IN200013	4	0	17	10	24	7
IN200014	0	0	17	10	15	8
IN200014	2	0	13	10	28	8
IN200014	3	0	17	12	24	10
IN200015	0	0	17	10	24	7
IN200015	2	0	10	12	24	12
IN200015	4	0	15	12	30	5
IN200015	8	0	17	10	24	7
IN200015	9	0	17	10	24	6
IN200015	10	0	17	10	24	6
IN200016	0	0	17	10	20	7
IN200016	1	0	13	12	30	9
IN200016	2	0	16	12	30	8
IN200016	3	0	17	88	88	88
IN200016	4	0	17	10	23	7
IN200017	0	0	17	11	22	7
IN200017	2	0	15	12	30	3
IN200017	3	0	10	12	30	12
IN200017	4	0	13	12	20	8
IN200017	6	0	17	11	20	8
IN200018	0	0	17	10	23	7
IN200018	1	0	9	12	25	9
IN200018	2	0	13	12	30	5
IN200018	3	0	17	10	24	7
IN200019	0	0	17	10	22	8
IN200019	1	0	9	12	30	12
IN200019	2	0	13	12	30	6
IN200019	3	0	17	10	24	8
IN200019	4	0	17	10	23	8
IN200020	0	0	17	10	20	7
IN200020	2	0	17	88	88	88
IN200020	3	0	9	12	26	9
IN200020	4	0	13	12	30	8
IN200020	5	0	17	10	20	7
IN200020	6	0	17	10	23	7
IN200021	0	0	17	10	22	7
IN200021	1	0	15	12	30	5
IN200021	2	0	13	12	30	9
IN200021	3	0	13	12	30	8
IN200021	4	0	15	8	20	4
IN200022	0	0	17	10	24	7
IN200022	1	0	12	12	29	12
IN200022	2	0	12	12	29	12
IN200023	0	0	17	10	24	8
IN200023	1	0	10	12	30	12
IN200023	2	0	15	12	30	4
IN200023	3	0	15	12	30	4
IN200023	4	0	17	12	24	8
IN200023	5	0	17	10	24	8
IN200023	6	0	17	88	88	88
IN200024	0	0	17	10	24	7
IN200024	1	0	9	10	22	8
IN200024	2	0	15	12	30	5
IN200024	3	0	17	88	88	88
IN200025	0	0	17	10	22	8
IN200025	1	0	11	11	25	10
IN200025	2	0	11	11	23	8
IN200025	4	0	17	10	23	8
IN200026	0	0	17	10	22	8
IN200026	1	0	13	12	25	9
IN200026	2	0	13	12	30	7
IN200026	3	0	17	10	22	8
IN200027	0	0	17	10	23	7
IN200027	2	0	12	12	25	8
IN200027	3	0	13	12	25	6
IN200027	6	0	17	10	23	7
IN200028	0	0	17	10	24	7
IN200028	1	0	9	12	25	10
IN200028	2	0	15	12	30	5
IN200028	3	0	17	10	24	7
IN200028	4	0	17	10	24	7
IN200028	5	0	17	10	24	7
IN200029	0	0	17	10	24	7
IN200029	2	0	10	12	30	10
IN200029	3	0	10	12	30	7
IN200029	4	0	15	12	30	6
IN200029	5	0	17	10	24	7
IN200030	0	0	17	10	23	7
IN200030	1	0	11	12	26	9
IN200030	2	0	13	10	24	7
IN200030	3	0	17	10	24	7
IN200030	4	0	17	10	22	7
IN200031	0	0	17	10	26	8
IN200031	1	0	12	9	25	8
IN200031	2	0	15	12	30	8
IN200031	3	0	17	10	26	8
IN200031	4	0	17	88	88	88
IN200032	0	0	17	10	24	8
IN200032	1	0	12	12	24	9
IN200032	2	0	15	12	30	6
IN200032	3	0	17	10	24	8
IN200033	0	0	17	10	23	8
IN200033	1	0	13	12	24	11
IN200033	2	0	15	12	30	4
IN200033	3	0	17	10	23	8
IN200034	0	0	17	10	22	8
IN200034	1	0	13	12	25	8
IN200034	2	0	17	10	22	8
IN200034	3	0	17	88	88	88
IN200034	4	0	13	12	25	7
IN200035	0	0	17	10	23	7
IN200035	1	0	10	12	29	9
IN200035	2	0	10	12	27	5
IN200035	3	0	17	10	20	6
IN200036	0	0	17	10	23	7
IN200036	3	0	13	12	30	8
IN200036	5	0	15	12	30	5
IN200036	9	0	17	10	22	7
IN200038	0	0	17	10	24	7
IN200038	1	0	12	12	26	6
IN200038	2	0	11	12	30	10
IN200038	3	0	11	12	30	11
IN200038	4	0	9	12	30	10
IN200038	5	0	15	12	30	7
IN200038	6	0	11	12	30	6
IN200038	7	0	17	10	24	8
IN200038	8	0	10	12	30	6
IN200038	9	0	17	88	88	88
IN200038	10	0	17	10	23	8
IN200038	11	0	17	10	22	7
IN200038	12	0	17	10	23	8
IN200038	13	0	17	10	22	7
IN200038	14	0	17	88	88	88
IN200039	0	0	17	10	24	7
IN200039	1	0	12	12	29	13
IN200039	2	0	15	12	30	10
IN200039	3	0	17	10	24	6
IN200040	0	0	17	10	23	8
IN200040	1	0	9	12	30	9
IN200040	2	0	10	12	26	6
IN200040	3	0	17	10	24	8
IN200041	0	0	17	10	22	8
IN200041	1	0	13	12	30	9
IN200041	2	0	15	12	30	6
IN200041	3	0	17	10	22	8
IN200042	0	0	17	10	26	7
IN200042	1	0	19	12	30	10
IN200042	2	0	15	12	30	6
IN200042	3	0	17	10	20	7
IN200043	0	0	17	10	22	8
IN200043	1	0	19	12	26	9
IN200043	2	0	15	12	28	4
IN200043	4	0	17	10	22	8
IN200044	0	0	17	10	23	7
IN200044	1	0	13	12	30	9
IN200044	2	0	13	12	30	8
IN200044	3	0	17	10	23	7
IN200045	0	0	17	10	24	8
IN200045	1	0	9	12	20	10
IN200045	2	0	15	12	30	5
IN200045	3	0	17	10	24	8
IN200045	5	0	9	12	25	10
IN200047	0	0	17	10	23	7
IN200047	1	0	12	12	20	9
IN200047	2	0	15	12	30	6
IN200047	3	0	17	10	24	7
IN200047	4	0	17	10	20	7
IN200048	0	0	17	10	23	8
IN200048	1	0	12	12	26	9
IN200048	2	0	15	12	29	4
IN200048	3	0	17	10	22	8
IN200048	4	0	17	10	23	8
IN200049	0	0	17	10	24	6
IN200049	1	0	13	12	30	13
IN200049	2	0	15	12	30	6
IN200049	3	0	17	10	24	6
IN200049	5	0	17	10	24	6
IN200051	0	0	17	10	25	8
IN200051	1	0	13	12	15	20
IN200051	2	0	15	12	30	4
IN200051	3	1	9	12	20	10
IN200051	4	0	9	10	23	6
IN200051	5	0	9	12	26	12
IN200051	6	0	17	10	25	8
IN200051	7	0	15	12	30	2
IN200052	0	0	17	10	26	6
IN200052	1	0	12	10	24	9
IN200052	2	0	15	12	30	5
IN200052	4	0	17	10	26	6
IN200052	5	0	17	10	26	6
IN200053	0	0	17	10	22	7
IN200053	1	0	12	12	22	10
IN200053	2	0	9	12	30	9
IN200053	3	0	17	10	23	7
IN200054	0	0	17	10	24	7
IN200054	1	0	12	12	20	9
IN200054	2	0	15	12	30	6
IN200054	3	0	17	10	24	7
IN200054	4	0	17	10	24	7
IN200056	0	0	17	10	23	8
IN200056	3	0	9	12	25	9
IN200056	4	0	9	12	26	8
IN200056	8	0	17	10	22	8
IN200057	0	0	17	10	24	8
IN200057	1	0	13	12	25	10
IN200057	2	0	13	12	25	6
IN200057	3	0	17	10	24	8
IN200058	0	0	17	10	26	7
IN200058	1	0	12	12	30	6
IN200058	2	0	13	12	30	4
IN200058	3	0	17	10	26	7
IN200060	0	0	17	10	24	8
IN200060	1	0	12	12	25	11
IN200060	2	0	13	12	26	9
IN200060	3	0	17	10	20	8
IN200061	0	0	17	10	23	8
IN200061	5	0	9	12	28	9
IN200061	6	0	15	12	28	4
IN200061	7	0	17	10	22	8
IN200061	8	0	17	88	88	88
IN200062	0	0	17	10	30	6
IN200062	2	0	15	12	30	2
IN200062	3	0	12	12	30	10
IN200062	4	0	12	12	30	10
IN200062	5	0	12	12	30	10
IN200062	6	0	17	10	26	6
IN200062	8	0	15	12	30	4
IN200062	9	0	12	12	30	10
IN200062	10	0	17	10	26	6
IN200062	11	0	17	88	88	88
IN200063	0	0	17	10	23	7
IN200063	1	0	17	88	88	88
IN200063	2	0	13	12	30	8
IN200063	3	0	15	12	20	5
IN200063	5	0	17	10	21	6
IN200064	0	0	17	10	20	7
IN200064	1	0	9	12	30	10
