CHILDCODE	DINT	R4HSEHLD	HEADIDR5	IDvar1	IDvar7	ASTWRKR5	IDvar3	DSCCURR5	DSCAGOR5	WHYCHR51	WHYCHR52	CMPHHR5	IDvar5	IDvar6	OWNHSER5	MRTGR5	NUMRMR5	ELECR5	WALLR5	ROOFR5	FLOORR5	DRWTRR5	WTRTRMR5	TOILETR5	COOKR5	HTUSDR5	TYPHTR5	RURICKR5	INVESTR5	INVSTR51	INVSTR52	INVSTR53	HRDJNTR5	APPJNTR5	SMTJNTR5	SYRJNTR5	EMTJNTR5	EYRJNTR5	TIMJNTR5	EXPJNTR5	AFFJNTR5	NUMJNTR5	EVLJNTR5	HRDBONR5	AFFBONR5	NUMBONR5	MTBONOR5	YRBONOR5	ENDDINT	hhsize	elecq	drwaterq	toiletq	cookingq	hq	cd	sv	wi
138012	09/07/2016 14:04:11	1	1	2	2	0	2	3	4	12	34	4	2	2	1	0	4	1	3	4	1	1	1	1	2	0	 	88	0	 	 	 	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	09/07/2016 14:54:12	6	1	1	1	0	.750278651714325	.5	.75	.666759550571442
138013	23/06/2016 10:45:11	1	2	2	2	1	2	3	4	9	88	4	2	2	1	0	6	1	3	4	1	1	1	1	8	0	 	0	1	6	88	 	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	23/06/2016 11:08:06	5	1	1	1	1	.750546216964722	.75	1	.833515405654907
138014	06/07/2016 17:26:39	1	1	1	1	1	1	3	4	22	88	4	1	1	0	0	3	0	3	4	1	1	1	1	8	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	06/07/2016 22:31:49	7	0	1	1	1	.75015926361084	.5	.75	.666719734668732
138015	11/09/2016 09:39:29	0	10	0	0	0	0	3	3	 	 	4	0	0	0	0	1	1	3	4	1	1	1	1	8	0	 	88	0	 	 	 	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	11/09/2016 10:03:17	3	1	1	1	1	.75011146068573	.5	1	.75003719329834
138016	16/07/2016 15:23:31	0	0	0	0	0	0	3	3	 	 	4	0	0	0	0	4	1	3	4	1	1	1	1	8	0	 	88	0	 	 	 	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	16/07/2016 15:37:59	3	1	1	1	1	.75061309337616	.333333343267441	1	.694648802280426
138017	21/06/2016 14:42:16	1	1	2	2	1	2	4	5	19	12	4	2	2	1	0	4	1	3	4	1	1	1	1	8	0	 	88	1	18	88	 	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	21/06/2016 15:04:02	6	1	1	1	1	.750278651714325	.75	1	.833426237106323
138018	09/07/2016 17:59:44	1	2	2	2	1	2	4	4	 	 	4	2	2	1	0	3	1	3	4	1	1	1	1	8	0	 	88	1	5	6	88	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	09/07/2016 18:49:47	6	1	1	1	1	.75019508600235	.583333313465118	1	.777842819690704
138020	15/07/2016 11:34:07	0	0	0	0	0	0	3	3	 	 	4	0	0	0	0	2	1	3	4	1	1	1	1	11	0	 	88	0	 	 	 	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	15/07/2016 11:45:38	1	1	1	1	0	.75094747543335	0	.75	.500315845012665
138021	16/07/2016 16:23:29	1	9	5	5	1	5	3	3	 	 	4	5	5	0	0	1	1	1	18	1	1	1	1	8	0	 	88	1	7	3	88	0	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	16/07/2016 17:13:48	6	1	1	1	1	.250027865171433	.666666686534882	1	.638898193836212
138022	20/06/2016 14:57:25	1	1	1	1	1	1	4	3	58	70	5	1	1	1	0	4	1	3	4	1	1	1	1	8	0	 	0	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	20/06/2016 15:46:48	9	1	1	1	1	.750167191028595	.5	1	.750055730342865
138023	23/07/2016 18:14:39	0	0	0	0	0	0	3	3	 	 	4	0	0	0	0	2	1	3	4	1	1	1	1	8	0	 	88	0	 	 	 	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	23/07/2016 18:55:22	3	1	1	1	1	.750278651714325	.666666686534882	1	.805648505687714
138024	21/06/2016 13:05:10	1	1	0	0	1	0	3	3	 	 	4	0	0	1	0	13	1	3	4	1	1	1	1	8	0	 	0	1	5	3	13	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	21/06/2016 13:44:09	11	1	1	1	1	.750537097454071	.666666686534882	1	.805734634399414
138025	26/06/2016 10:44:09	1	1	1	1	0	1	3	4	27	88	4	1	1	1	0	5	1	3	6	1	1	1	1	8	0	 	0	1	7	3	88	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	26/06/2016 11:13:21	4	1	1	1	1	.750571310520172	.666666686534882	1	.805746018886566
138027	28/06/2016 11:31:25	1	1	2	2	1	1	4	5	77	21	4	1	1	1	0	2	1	23	22	1	7	1	6	8	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	28/06/2016 12:24:52	8	1	0	1	1	.250069677829742	.416666656732559	.75	.472245454788208
138028	09/07/2016 10:25:39	1	1	2	2	0	2	4	5	9	12	5	2	2	0	0	1	1	23	6	1	1	1	1	8	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	09/07/2016 11:17:39	5	1	1	1	1	.500044584274292	.583333313465118	1	.69445925951004
138029	04/07/2016 13:26:51	0	0	0	0	0	0	4	5	19	88	4	0	0	0	0	1	1	3	4	1	1	1	1	11	0	 	88	0	 	 	 	0	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	04/07/2016 14:11:17	1	1	1	1	0	.750445902347565	.333333343267441	.75	.611259758472443
138030	09/07/2016 16:25:20	0	18	0	0	0	0	4	5	16	22	5	0	0	0	0	1	1	3	4	1	1	1	1	2	0	 	88	0	 	 	 	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	09/07/2016 16:43:22	2	1	1	1	0	.75019508600235	.583333313465118	.75	.694509506225586
138031	21/06/2016 09:50:45	1	8	0	0	1	0	3	4	9	88	4	0	0	1	0	3	1	3	6	1	1	1	1	8	0	 	88	1	1	3	88	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	21/06/2016 10:16:37	5	1	1	1	1	.750245213508606	.666666686534882	1	.805637300014496
138032	04/07/2016 10:36:20	1	1	1	1	0	1	4	3	72	88	5	1	1	1	0	2	1	3	4	1	1	1	1	2	0	 	88	0	 	 	 	0	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	04/07/2016 11:05:01	5	1	1	1	0	.750144898891449	.75	.75	.750048339366913
138033	10/07/2016 15:19:50	0	0	8	8	0	8	4	5	19	88	4	8	8	0	0	2	1	3	4	1	1	1	1	8	0	 	88	0	 	 	 	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	10/07/2016 15:44:37	3	1	1	1	1	.750278651714325	.416666656732559	1	.722315073013306
138035	18/12/2016 07:23:55	1	5	1	1	1	1	3	4	12	9	4	1	1	1	0	4	1	3	4	21	1	1	1	8	0	 	88	1	15	88	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	18/12/2016 07:50:34	4	1	1	1	1	.500445902347565	.583333313465118	1	.694593131542206
138036	22/06/2016 15:22:44	1	1	2	2	1	2	3	4	12	35	4	2	2	1	0	6	1	3	4	1	1	1	1	8	0	 	88	1	18	6	4	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	22/06/2016 15:49:01	6	1	1	1	1	.750445902347565	.75	1	.833481967449188
138037	21/06/2016 17:19:16	1	2	2	2	1	2	3	3	 	 	4	2	2	1	0	2	1	3	6	1	1	1	1	8	0	 	88	1	16	88	 	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	21/06/2016 17:57:57	3	1	1	1	1	.750278651714325	.666666686534882	1	.805648505687714
138038	27/06/2016 17:14:59	1	1	0	1	1	1	4	4	 	 	4	1	1	1	0	5	1	3	4	1	1	1	1	8	0	 	88	0	 	 	 	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	27/06/2016 18:27:15	8	1	1	1	1	.750257790088654	.75	1	.833419263362885
138039	03/07/2016 13:11:34	0	15	0	0	1	0	3	4	9	11	4	0	0	0	1	2	1	3	4	1	1	1	1	8	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	03/07/2016 14:10:35	5	1	1	1	1	.750144898891449	.5	1	.750048339366913
138040	26/06/2016 18:09:49	1	1	0	0	1	0	3	3	 	 	4	0	0	1	0	3	1	3	4	1	1	1	1	8	0	 	88	1	16	1	88	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	26/06/2016 18:39:51	7	1	1	1	1	.75015926361084	.75	1	.833386421203613
138041	02/07/2016 12:08:31	1	1	2	2	0	2	3	4	19	88	4	2	2	1	0	5	1	3	4	1	1	1	1	2	0	 	88	1	5	88	 	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	03/07/2016 14:00:56	5	1	1	1	0	.750445902347565	.5	.75	.666815280914307
138042	26/11/2016 08:59:38	0	21	21	21	0	21	3	3	 	 	4	21	21	0	0	2	1	23	10	1	1	1	1	8	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	26/11/2016 09:36:27	3	1	1	1	1	.250278681516647	.583333313465118	1	.611203968524933
138044	03/07/2016 13:30:50	1	1	2	2	0	2	3	3	 	 	4	0	2	1	0	8	1	3	4	1	1	1	1	8	0	 	88	1	18	88	 	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	03/07/2016 14:03:30	4	1	1	1	1	.75094747543335	.666666686534882	1	.805871427059174
138045	26/06/2016 12:28:49	1	1	0	0	1	0	3	3	 	 	4	0	0	1	0	4	1	3	4	1	1	1	1	8	0	 	88	0	 	 	 	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	26/06/2016 12:54:45	5	1	1	1	1	.750345587730408	.583333313465118	1	.777893006801605
138046	11/07/2016 11:04:28	1	2	0	0	1	0	3	4	19	36	4	0	0	1	0	4	1	23	6	4	5	1	1	8	0	 	88	0	 	 	 	0	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	11/07/2016 11:46:51	6	1	0	1	1	.250278681516647	.75	.75	.583426237106323
138047	22/06/2016 10:15:05	1	1	2	2	1	2	3	3	 	 	4	2	2	1	0	3	1	3	4	1	1	1	1	8	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	22/06/2016 11:29:26	5	1	1	1	1	.750245213508606	.666666686534882	1	.805637300014496
138048	09/07/2016 16:45:37	1	1	2	2	0	1	3	4	10	12	4	2	2	1	0	2	1	23	22	21	1	1	6	8	0	 	88	1	1	88	 	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	09/07/2016 17:06:21	6	1	1	1	1	.000111470297269989	.333333343267441	1	.444481611251831
138049	26/06/2016 11:18:09	1	1	1	2	0	2	3	4	35	88	4	2	2	1	0	2	1	3	4	1	1	1	1	8	0	 	88	1	8	88	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	26/06/2016 12:06:17	4	1	1	1	1	.75019508600235	.416666656732559	1	.722287237644196
138050	25/06/2016 16:32:26	0	5	0	0	1	4	3	3	 	 	4	4	0	1	0	10	1	3	4	1	1	1	1	8	0	 	88	1	2	3	5	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	25/06/2016 17:32:04	11	1	1	1	1	.750400304794312	.75	1	.833466768264771
138051	23/06/2016 10:36:09	1	1	2	2	1	2	3	4	36	12	4	2	2	1	0	4	1	3	4	1	1	1	1	8	0	 	88	1	5	88	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	23/06/2016 11:17:05	6	1	1	1	1	.750278651714325	.833333313465118	1	.861203968524933
138053	18/07/2016 12:16:19	0	0	0	0	1	0	3	3	 	 	4	0	0	1	0	1	1	3	4	1	1	1	1	8	0	 	88	0	 	 	 	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	18/07/2016 12:38:21	3	1	1	1	1	.75011146068573	.333333343267441	1	.694481611251831
148001	26/06/2016 16:31:55	1	2	2	2	0	2	3	3	 	 	4	2	2	1	0	2	1	23	6	1	1	1	1	8	0	 	88	1	3	88	 	1	0	 	 	 	 	 	 	 	 	 	0	 	 	 	 	27/06/2016 15:47:25	4	1	1	1	1	.50019508600235	.666666686534882	1	.722287237644196
148002	12/06/2016 21:06:39	1	1	1	1	0	1	3	3	 	 	5	1	1	1	0	2	1	3	22	21	1	1	1	8	0	 	88	1	9	88	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	12/06/2016 22:07:27	2	1	1	1	1	.250445872545242	.416666656732559	1	.555704176425934
148003	30/06/2016 14:28:57	1	1	1	1	0	1	4	3	58	49	5	1	1	0	0	1	1	3	22	1	1	1	1	8	0	 	0	1	6	88	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	30/06/2016 15:00:33	4	1	1	1	1	.500069677829742	.416666656732559	1	.63891214132309
148004	27/06/2016 14:58:59	1	17	0	0	1	0	3	3	 	 	4	0	0	1	0	1	1	23	6	1	5	1	6	8	0	 	88	1	5	6	88	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	27/06/2016 15:37:56	5	1	0	1	1	.500044584274292	.333333343267441	.75	.527792632579803
148005	29/06/2016 10:58:53	1	1	2	2	1	2	3	4	12	20	5	2	2	1	0	3	1	23	22	1	1	5	1	8	0	 	88	0	 	 	 	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	29/06/2016 10:58:25	7	1	1	1	1	.250159233808517	.75	1	.666719734668732
148006	21/06/2016 16:28:23	1	1	2	2	1	2	3	3	 	 	4	2	2	1	0	3	1	3	4	1	1	1	1	8	0	 	88	0	 	 	 	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	21/06/2016 18:23:14	5	1	1	1	1	.750245213508606	.666666686534882	1	.805637300014496
148007	25/06/2016 12:32:45	1	1	2	2	0	2	3	3	 	 	5	6	2	0	0	7	1	3	4	1	1	1	1	8	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	25/06/2016 13:04:56	6	1	1	1	1	.75052946805954	.666666686534882	1	.805732071399689
148008	30/06/2016 16:41:14	1	1	2	2	1	2	4	3	72	88	5	2	1	1	0	3	1	3	4	1	1	1	1	8	0	 	88	1	18	88	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	30/06/2016 17:10:17	4	1	1	1	1	.750320494174957	.666666686534882	1	.805662393569946
148011	12/09/2016 14:31:16	0	6	0	0	0	0	3	3	 	 	4	0	0	0	0	1	1	3	4	1	1	1	1	8	0	 	88	0	 	 	 	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	12/09/2016 14:39:26	2	1	1	1	1	.75019508600235	.5	1	.75006502866745
148012	28/06/2016 16:36:19	1	1	2	2	1	2	3	3	 	 	3	2	2	1	0	3	1	3	4	1	1	1	1	8	0	 	88	1	5	88	 	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	28/06/2016 17:21:55	4	1	1	1	1	.750320494174957	.75	1	.833440124988556
148013	03/07/2016 08:42:28	1	1	2	2	1	2	3	3	 	 	4	2	2	1	0	3	1	23	6	4	1	1	1	8	0	 	88	0	 	 	 	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	03/07/2016 09:18:27	6	1	1	1	1	.25019508600235	.666666686534882	1	.638953924179077
148014	24/09/2016 06:20:53	1	1	2	2	1	2	4	4	 	 	5	2	2	1	0	3	1	23	6	4	5	1	6	8	0	 	88	0	 	 	 	0	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	24/09/2016 06:43:51	5	1	0	1	1	.250245243310928	.666666686534882	.75	.555637300014496
148015	23/06/2016 15:01:09	0	0	0	0	0	0	3	4	16	88	4	0	0	0	77	1	1	3	6	1	1	1	1	8	0	 	88	1	1	88	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	24/06/2016 10:26:36	2	1	1	1	1	.75019508600235	.5	1	.75006502866745
148016	26/06/2016 10:51:57	1	1	2	2	0	2	3	3	 	 	4	2	2	1	0	4	1	3	4	21	1	1	1	8	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	26/06/2016 11:14:34	4	1	1	1	1	.500445902347565	.666666686534882	1	.722370862960815
148018	22/06/2016 09:45:28	1	1	2	2	1	2	3	4	36	12	3	2	2	1	0	4	1	3	6	1	1	1	1	8	0	 	88	1	1	5	6	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	22/06/2016 10:39:45	8	1	1	1	1	.75019508600235	.666666686534882	1	.805620610713959
148019	19/07/2016 15:17:57	1	1	0	0	1	0	3	3	 	 	3	0	0	0	77	3	1	3	4	1	1	1	1	8	0	 	88	1	6	88	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	19/07/2016 15:28:57	3	1	1	1	1	.750445902347565	.75	1	.833481967449188
148020	04/07/2016 09:29:42	1	3	3	3	1	3	3	3	 	 	4	3	3	0	0	4	1	23	22	1	1	1	1	8	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	04/07/2016 09:52:39	3	1	1	1	1	.25061309337616	.583333313465118	1	.611315488815308
148021	26/06/2016 10:29:28	1	1	1	0	1	1	4	3	72	88	4	0	1	1	0	4	1	23	6	1	1	1	1	8	0	 	88	0	 	 	 	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	26/06/2016 10:52:17	9	1	1	1	1	.500167191028595	.666666686534882	1	.722277939319611
148022	03/07/2016 09:44:33	1	1	2	2	0	2	3	4	19	34	4	2	2	0	0	3	1	3	22	21	1	1	1	8	0	 	88	0	 	 	 	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	03/07/2016 10:15:29	5	1	1	1	1	.250245243310928	.5	1	.58341509103775
148023	29/06/2016 09:49:39	1	5	0	0	0	0	4	4	 	 	4	0	0	0	0	2	1	3	4	1	1	1	1	8	0	 	88	0	 	 	 	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	29/06/2016 10:23:57	3	1	1	1	1	.750278651714325	.5	1	.750092923641205
148024	03/07/2016 10:23:27	0	0	0	0	1	0	3	3	 	 	4	0	0	1	0	3	1	3	4	1	1	1	1	8	0	 	88	0	 	 	 	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	03/07/2016 10:43:04	5	1	1	1	1	.750245213508606	.666666686534882	1	.805637300014496
148025	28/06/2016 10:23:55	1	1	2	2	0	2	3	3	 	 	5	2	2	1	0	3	1	23	6	21	1	1	1	8	0	 	88	1	7	88	 	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	28/06/2016 10:57:31	8	1	1	1	1	.250132381916046	.5	1	.583377420902252
148026	24/06/2016 14:37:45	1	1	1	1	0	1	4	3	72	88	4	1	1	1	0	1	1	3	6	21	1	1	1	8	0	 	88	1	16	88	 	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	24/06/2016 15:13:48	5	1	1	1	1	.500044584274292	.333333343267441	1	.611126005649567
148027	30/06/2016 09:15:45	1	2	2	2	0	2	3	4	12	88	4	2	2	1	0	4	1	23	6	1	1	1	1	8	0	 	88	1	16	88	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	30/06/2016 09:47:52	5	1	1	1	1	.500345587730408	.666666686534882	1	.722337424755096
148028	28/06/2016 11:32:48	1	3	3	3	0	3	3	4	12	88	5	3	3	1	0	5	1	23	6	4	1	1	1	2	0	 	88	1	6	88	 	0	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	28/06/2016 12:10:53	6	1	1	1	0	.250362277030945	.666666686534882	.75	.555676281452179
148029	05/07/2016 10:13:35	1	2	2	2	0	2	3	2	72	88	4	2	2	0	0	2	1	3	4	21	1	1	1	8	0	 	88	1	8	88	 	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	05/07/2016 10:41:38	4	1	1	1	1	.50019508600235	.5	1	.666731655597687
148030	23/06/2016 11:08:54	1	1	2	2	0	2	4	4	 	 	5	2	2	1	0	3	1	3	6	1	1	1	1	8	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	23/06/2016 11:41:13	5	1	1	1	1	.750245213508606	.666666686534882	1	.805637300014496
148031	03/07/2016 03:48:23	1	2	2	2	0	2	3	3	 	 	4	2	2	0	0	5	1	3	22	1	1	1	1	8	0	 	88	0	 	 	 	0	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	03/07/2016 04:11:21	4	1	1	1	1	.500571310520172	.583333313465118	1	.694634914398193
148033	21/06/2016 10:07:55	1	1	0	0	0	0	3	3	 	 	4	0	0	1	1	3	1	3	22	1	1	1	1	8	0	 	88	1	1	3	88	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	26/06/2016 10:48:17	7	1	1	1	1	.50015926361084	.666666686534882	1	.72227531671524
148034	27/06/2016 11:22:06	1	1	2	2	1	2	4	3	72	88	4	2	2	1	0	5	1	3	6	1	1	1	1	8	0	 	88	1	1	88	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	27/06/2016 12:00:08	6	1	1	1	1	.750362277030945	.583333313465118	1	.777898550033569
148035	23/06/2016 10:12:39	1	1	2	2	1	0	3	3	 	 	4	0	2	1	0	3	1	3	6	1	1	1	1	8	0	 	0	1	4	8	1	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	24/06/2016 09:11:35	6	1	1	1	1	.75019508600235	.583333313465118	1	.777842819690704
148036	22/06/2016 15:45:17	1	1	2	2	1	2	3	3	 	 	4	2	2	0	0	3	1	3	4	1	1	1	1	8	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	22/06/2016 17:19:21	7	1	1	1	1	.75015926361084	.75	1	.833386421203613
148038	29/06/2016 09:47:48	0	0	0	0	0	0	3	4	16	88	4	0	0	1	0	4	1	3	6	1	1	1	1	8	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	29/06/2016 10:25:12	3	1	1	1	1	.75061309337616	.583333313465118	1	.777982175350189
148039	02/07/2016 17:27:29	1	2	2	2	0	2	3	3	 	 	4	2	2	1	0	3	1	3	6	1	1	1	1	8	0	 	88	0	 	 	 	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	02/07/2016 17:45:56	3	1	1	1	1	.750445902347565	.583333313465118	1	.777926445007324
148040	23/06/2016 11:07:38	1	1	2	2	0	2	4	4	 	 	7	2	2	1	0	4	1	23	6	4	1	1	1	8	0	 	88	1	3	88	 	0	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	08/07/2016 15:29:14	8	1	1	1	1	.25019508600235	.333333343267441	1	.527842819690704
148041	28/06/2016 08:45:10	1	1	2	2	1	2	4	4	 	 	4	2	2	1	0	1	1	23	6	1	1	1	1	8	0	 	0	0	 	 	 	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	28/06/2016 09:30:30	7	1	1	1	1	.500015914440155	.75	1	.750005304813385
148042	09/07/2016 18:45:28	1	1	2	2	1	2	4	4	 	 	5	2	2	1	0	1	1	23	6	4	1	1	1	8	0	 	88	1	13	88	 	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	09/07/2016 19:04:36	4	1	1	1	1	.250069677829742	.5	1	.583356559276581
148043	25/06/2016 12:40:44	0	0	0	0	0	0	3	4	16	88	4	0	0	0	77	1	1	3	4	1	1	1	1	8	0	 	88	1	1	88	 	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	25/06/2016 13:06:56	2	1	1	1	1	.75019508600235	.5	1	.75006502866745
148044	24/06/2016 08:06:39	1	1	1	1	1	1	3	3	 	 	4	1	1	1	0	5	1	3	4	1	1	1	1	8	0	 	88	1	1	3	88	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	24/06/2016 08:47:23	5	1	1	1	1	.750445902347565	.666666686534882	1	.805704176425934
148046	04/07/2016 11:19:10	1	4	0	0	0	0	4	3	58	56	4	0	0	0	0	1	1	3	4	1	1	1	1	8	0	 	0	0	 	 	 	0	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	04/07/2016 11:48:20	3	1	1	1	1	.75011146068573	.333333343267441	1	.694481611251831
148047	08/07/2016 16:30:47	0	16	0	0	1	0	3	4	36	17	4	0	0	1	0	2	1	3	4	1	1	1	1	8	0	 	88	1	1	88	 	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	08/07/2016 16:56:59	3	1	1	1	1	.750278651714325	.583333313465118	1	.777870655059814
148048	30/06/2016 10:13:14	1	1	1	1	1	1	4	4	 	 	4	1	1	1	0	1	1	3	4	4	1	1	1	8	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	30/06/2016 10:44:42	6	1	1	1	1	.500027894973755	.75	1	.750009298324585
148049	03/07/2016 18:15:24	1	1	1	1	1	1	4	5	22	88	4	1	1	1	0	3	1	23	6	4	1	1	1	8	0	 	88	1	7	88	 	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	03/07/2016 19:21:34	4	1	1	1	1	.250320464372635	.583333313465118	1	.61121791601181
148051	29/06/2016 15:07:08	1	1	2	2	0	2	3	3	 	 	4	2	2	1	0	4	1	3	4	1	1	1	1	8	0	 	88	1	18	1	88	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	29/06/2016 15:39:24	5	1	1	1	1	.750345587730408	.833333313465118	1	.861226320266724
158001	29/01/2017 11:59:45	0	0	0	0	0	0	3	3	 	 	4	0	0	0	77	2	1	3	6	1	6	1	6	8	0	 	1	1	3	88	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	29/01/2017 12:37:29	3	1	0	1	1	.750278651714325	.25	.75	.583426237106323
158002	15/11/2016 09:31:30	0	6	0	0	1	0	4	4	 	 	4	0	0	1	0	4	1	3	4	1	1	1	1	8	0	 	0	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	15/11/2016 09:49:50	4	1	1	1	1	.750445902347565	.416666656732559	1	.722370862960815
158003	22/11/2016 17:08:43	1	5	0	0	1	0	3	3	 	 	4	0	0	1	0	2	1	23	6	4	1	1	6	8	0	 	0	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	22/11/2016 17:25:27	7	1	1	1	1	.250087589025497	.5	1	.583362519741058
158005	10/07/2016 11:45:20	0	0	0	0	0	0	3	3	 	 	4	0	0	0	0	1	1	3	4	1	1	1	1	8	0	 	88	0	 	 	 	0	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	10/07/2016 12:04:40	1	1	1	1	1	.750445902347565	.16666667163372	1	.639037549495697
158006	08/07/2016 11:24:46	0	0	0	0	0	0	3	3	 	 	4	0	0	1	0	4	1	3	4	1	1	1	1	8	0	 	88	1	6	88	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	08/07/2016 11:51:34	6	1	1	1	1	.750278651714325	.666666686534882	1	.805648505687714
158007	28/11/2016 07:39:54	1	2	1	1	1	1	3	4	9	18	4	1	1	1	0	2	1	3	4	1	1	1	4	8	0	 	88	1	6	88	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	28/11/2016 08:10:23	4	1	1	0	1	.75019508600235	.666666686534882	.75	.722287237644196
