CHILDCODE	SPPGIDR5	SUPKNDR5	SUPWHOR5	SUPSRTR5	SUPENDR5	SUPFRQR5	SUPRIDR5
130086	2	5	41	2000	9999	9	2
130087	1	1	5	2007	9999	7	1
130087	2	18	6	2006	9999	5	70
130087	3	5	60	2005	9999	9	2
130087	4	12	60	1998	9999	1	15
130088	1	18	6	2003	9999	6	70
130088	2	7	6	2000	9999	7	70
130088	3	5	13	2002	9999	4	70
130089	1	5	13	2005	9999	4	70
130089	2	18	6	2003	9999	5	70
130089	3	8	6	2002	9999	5	70
130090	1	8	6	2003	9999	5	2
130090	2	18	6	2006	9999	7	2
130091	1	18	6	2000	9999	2	70
130092	1	15	5	2007	9999	6	18
130092	2	18	6	2006	9999	5	80
130092	3	1	5	2007	9999	1	18
130093	1	8	6	2003	9999	3	2
130093	2	18	6	2006	9999	5	70
130094	1	8	6	1994	9999	5	2
130094	2	17	48	2006	2008	1	80
130094	3	18	6	2005	9999	7	80
130095	1	18	6	2001	9999	5	1
130095	2	8	6	2001	9999	5	70
130095	3	7	6	2002	9999	6	70
130096	1	1	5	2007	9999	2	80
130096	2	18	6	2005	9999	5	70
130097	1	5	60	2006	9999	1	2
130097	2	18	6	2004	9999	5	70
130097	3	17	60	2005	9999	1	18
130098	1	18	6	2001	9999	1	80
130098	2	5	13	2004	9999	8	2
130099	1	8	6	2002	9999	5	70
130099	2	5	13	2083	9999	4	70
130099	3	18	6	2002	9999	5	70
130100	1	1	5	2003	9999	2	80
130100	2	5	58	2001	9999	9	2
130100	3	8	6	2003	9999	5	2
130100	4	18	6	2003	9999	7	80
130100	5	24	6	2009	9999	7	2
140002	1	5	60	2007	2008	3	0
140002	2	6	60	2006	2008	2	0
140004	1	7	45	2006	2006	4	70
140004	2	18	57	2007	9999	2	80
140004	3	25	59	2007	9999	7	70
140006	1	11	6	2006	9999	1	2
140006	2	18	35	2003	9999	1	70
140006	3	5	35	2003	9999	4	2
140008	1	7	58	2007	2008	5	70
140008	2	17	35	2008	2008	2	70
140010	1	18	6	2001	9999	5	70
140010	2	5	35	1998	9999	9	2
140010	3	24	60	2003	2007	7	2
140010	4	7	60	2005	2007	7	70
140010	5	17	45	1996	9999	7	0
140010	6	22	49	2007	9999	1	2
140016	1	5	35	1999	9999	7	1
140018	1	18	6	2008	9999	9	70
140022	1	5	60	2001	2008	9	2
140022	2	13	60	2001	2008	7	1
140022	3	18	60	2001	2008	7	70
140022	4	18	35	2006	9999	9	80
140025	1	18	35	2005	9999	9	70
140025	2	5	35	2005	9999	9	1
140025	3	7	60	2004	9999	7	1
140025	4	17	45	2004	9999	1	0
140025	5	21	21	2005	2006	7	0
140025	6	22	60	2008	9999	2	1
140029	1	7	23	2006	9999	7	70
140029	2	17	58	2007	2009	3	70
140034	1	6	60	2006	2008	2	15
140034	2	20	39	2007	2008	1	70
140037	1	24	41	2006	2008	1	70
140037	2	8	29	2006	2007	7	80
140038	1	7	41	2006	9999	7	70
140038	2	5	58	2006	9999	7	70
140039	1	7	35	2006	9999	1	70
140039	2	16	41	2006	2008	2	70
140040	1	5	60	2001	9999	9	4
140040	2	18	35	2003	9999	9	70
140040	3	8	35	2005	2007	7	4
140040	4	11	35	2005	2007	7	70
140042	1	5	45	2007	9999	7	70
140042	2	6	60	2008	2008	3	2
140045	1	17	45	2006	2007	8	0
140047	1	5	60	2003	2007	7	2
140047	2	5	35	-77	9999	7	1
140047	3	18	35	-77	9999	2	80
140049	1	1	35	2007	9999	6	1
140049	2	18	51	2005	9999	4	1
140049	3	24	35	2002	9999	6	80
140051	1	14	60	2007	2007	7	4
140051	2	17	35	2003	9999	1	16
140052	1	5	35	2008	9999	1	3
140053	1	11	35	1992	9999	6	80
140053	2	5	51	2003	9999	7	2
140053	3	24	35	1999	9999	7	80
140060	1	7	56	2007	2008	3	80
140061	1	5	35	2006	9999	2	1
140061	2	17	6	2004	9999	7	80
140062	1	1	60	2009	9999	1	80
140062	2	18	35	2004	9999	2	80
140062	3	5	35	2003	9999	7	2
140064	1	18	35	-77	9999	4	80
140065	1	14	35	2006	2006	8	2
140067	1	7	57	2007	2008	3	70
140068	1	18	41	2006	2008	1	70
140068	2	7	57	2007	9999	6	80
140069	1	5	60	2008	9999	7	70
140071	1	5	35	2006	9999	7	80
140071	2	18	35	2006	9999	7	80
140074	1	12	46	2008	9999	1	80
140074	2	17	35	2009	9999	1	80
140077	1	6	60	2007	9999	5	5
140077	2	7	6	2005	9999	5	70
140077	3	24	6	2005	9999	5	70
140077	4	18	6	2005	9999	9	70
140078	1	18	41	2006	2008	3	70
140078	2	7	57	2007	9999	2	70
140082	1	18	6	2004	9999	7	2
140083	1	7	35	2001	9999	7	70
140083	2	5	51	1999	9999	9	2
140083	3	18	35	1998	9999	9	2
140084	1	18	35	2006	9999	7	70
140085	1	14	35	2006	9999	2	70
140085	2	24	41	2006	2008	1	70
140085	3	5	41	2008	2008	2	7
140086	1	18	6	2006	9999	5	70
140089	1	7	42	2006	9999	2	70
140090	1	1	5	2005	9999	1	7
140090	2	18	6	2004	9999	5	70
140090	3	5	13	2007	9999	1	7
140092	1	17	41	2006	2008	2	70
140093	1	18	6	2007	9999	7	70
140098	1	17	77	2007	9999	5	4
150001	1	4	41	2006	9999	3	70
150001	2	1	42	2006	9999	1	70
150001	3	18	41	2007	9999	2	70
150002	1	1	5	2007	9999	1	1
150003	1	1	5	2006	9999	1	1
150004	1	8	41	2006	2008	1	2
150004	2	18	41	2006	2008	2	70
150005	1	1	41	2006	9999	2	70
150005	2	5	13	2007	9999	5	1
150006	1	8	6	2001	9999	2	2
150010	1	1	5	2000	9999	1	70
150010	2	18	6	2005	2008	1	70
150010	3	8	6	2000	9999	4	70
150011	1	8	6	1995	9999	3	9
150011	2	7	6	1990	9999	1	70
150014	1	5	16	2007	2009	1	70
150014	2	1	41	2007	2008	1	70
150016	1	18	6	2006	9999	8	70
150016	2	8	6	2006	9999	8	70
150017	1	1	5	1993	9999	1	70
150017	2	18	6	2000	9999	1	70
150018	1	1	5	2004	9999	7	1
150019	1	1	5	1998	9999	1	70
150019	2	18	6	2004	9999	1	70
150021	1	3	35	2002	9999	9	80
150021	2	1	5	1995	9999	2	70
150021	3	18	6	200	9999	4	70
150022	1	18	6	2007	9999	1	70
150022	2	8	6	2007	9999	8	7
150023	1	1	5	1999	9999	7	1
150024	1	1	5	2001	9999	2	16
150025	1	1	41	2006	9999	1	70
150025	2	18	41	2006	9999	1	70
150026	1	1	41	2007	9999	1	70
150026	2	8	16	2007	2009	2	70
150027	1	1	41	2006	9999	2	70
150027	2	10	58	2006	9999	1	80
150027	3	24	41	2006	2008	2	70
150028	1	1	5	1995	9999	1	70
150028	2	18	6	2001	9999	2	70
150029	1	18	6	2002	9999	7	70
150029	2	1	5	2005	9999	1	70
150030	1	1	41	2006	9999	1	70
150033	1	18	6	2003	9999	1	70
150033	2	8	6	2003	9999	1	70
150034	1	1	5	2004	9999	2	70
150034	2	18	6	2003	9999	8	70
150034	3	8	6	2005	9999	8	70
150035	1	1	5	1993	9999	1	1
150035	2	24	6	2004	9999	4	2
150035	3	8	6	2000	9999	4	2
150036	1	1	5	2007	9999	4	70
150036	2	5	13	2005	9999	8	70
150036	3	18	6	1999	9999	8	70
150037	1	4	27	2004	2008	6	70
150038	1	1	5	2004	9999	2	70
150038	2	18	6	2008	9999	7	70
150038	3	24	6	2005	9999	7	2
150039	1	1	41	2006	9999	3	70
150039	2	8	41	2006	9999	5	2
150042	1	1	5	2000	9999	6	1
150043	1	1	5	2003	9999	2	70
150043	2	5	13	2005	9999	4	70
150044	1	1	41	2006	2008	2	70
150044	2	15	41	2006	9999	6	80
150045	1	18	6	2006	9999	2	70
150045	2	8	6	2006	9999	2	2
150045	3	24	6	2006	9999	2	2
150046	1	18	6	2003	9999	1	70
150046	2	8	6	2001	9999	2	2
150046	3	5	35	2004	9999	9	70
150046	4	1	5	2005	9999	2	70
150047	1	8	41	2006	9999	1	3
150048	1	24	41	2006	9999	1	70
150050	1	1	5	2005	9999	8	70
150050	2	18	6	2002	9999	5	70
150050	3	16	41	2006	9999	5	70
150050	4	24	41	2006	9999	8	70
150050	5	15	5	1994	9999	7	70
150051	1	1	5	2005	9999	3	70
150053	1	17	35	2007	9999	9	80
150053	2	1	5	1995	9999	1	70
150053	3	8	6	1998	2007	4	70
150054	1	3	35	2008	9999	6	70
150054	2	1	5	1990	9999	1	70
150054	3	8	6	1995	9999	6	70
150054	4	25	6	2004	2007	7	3
150055	1	1	41	2006	9999	2	70
150056	1	1	5	2005	9999	1	70
150056	2	18	6	2004	9999	8	70
150056	3	16	5	2004	9999	8	70
150056	4	8	6	2004	9999	8	70
150056	5	7	6	2004	9999	8	70
150056	6	3	35	2003	2007	7	80
150058	1	1	41	2006	2009	1	70
150058	2	7	35	2006	2008	1	70
150058	3	8	37	2006	2007	2	2
150059	1	1	5	2001	9999	4	1
150060	1	18	6	2004	2007	4	70
150060	2	8	6	2004	2007	4	70
150060	3	1	5	2004	9999	6	70
150061	1	7	59	2006	2008	2	4
150061	2	18	41	2006	9999	2	70
150062	1	18	6	1999	9999	2	70
150062	2	8	6	1999	9999	2	70
150062	3	24	6	1999	9999	1	70
150063	1	1	5	-77	9999	2	3
150064	1	1	41	2006	9999	2	80
150064	2	24	41	2006	9999	1	70
150065	1	1	5	2008	9999	2	70
150065	2	5	13	2005	9999	8	70
150065	3	18	6	2005	9999	8	70
150065	4	8	6	2005	9999	8	70
150066	1	1	41	2006	2008	1	70
150066	2	24	41	2007	9999	1	70
150066	3	5	7	2008	9999	1	70
150068	1	18	41	2006	9999	1	70
150069	1	1	5	2005	9999	4	1
150070	1	1	5	1998	9999	1	70
150070	2	18	6	2002	2007	4	70
150074	1	1	41	2006	9999	2	70
150074	2	18	35	2007	9999	1	70
150075	1	17	60	2006	9999	1	0
150078	1	1	5	2005	9999	1	70
150078	2	8	6	1993	9999	1	70
150078	3	18	6	1993	9999	1	70
150078	4	5	41	2005	9999	8	70
150080	1	17	60	2009	9999	1	3
150082	1	1	5	2005	9999	4	70
150082	2	18	6	2003	9999	1	70
150084	1	1	5	2003	9999	2	70
150084	2	5	35	2003	9999	8	70
150084	3	18	6	2003	9999	8	70
150085	1	1	5	2007	9999	3	1
150086	1	1	5	2008	9999	2	70
150086	2	18	6	2003	9999	8	70
150086	3	7	6	2003	9999	8	70
150086	4	8	6	2003	9999	8	70
150088	1	1	5	2005	9999	2	70
150088	2	18	6	2003	9999	8	70
150088	3	5	41	2005	9999	8	70
150089	1	1	5	2004	9999	1	70
150090	1	3	38	2008	9999	6	80
150090	2	25	6	2003	9999	5	80
150090	3	25	6	2003	9999	2	70
150091	1	18	41	2006	9999	1	80
150092	1	1	5	2008	9999	2	70
150092	2	18	6	2002	9999	4	70
150093	1	1	41	2006	9999	1	70
150093	2	8	29	2006	2008	2	2
150093	3	18	41	2007	9999	1	70
150094	1	1	5	2005	9999	1	70
150094	2	8	60	1998	9999	3	70
150095	1	1	5	2005	9999	1	70
150095	2	18	6	2000	9999	4	70
150096	1	1	5	2004	9999	1	70
150096	2	18	6	2001	2007	1	70
150097	1	1	5	2005	9999	5	2
150098	1	24	6	2006	9999	7	2
150098	2	1	5	2002	9999	8	70
150099	1	1	5	2000	9999	1	70
150099	2	18	6	2004	9999	6	70
160001	1	1	5	1998	9999	2	1
160001	2	18	6	2000	9999	1	80
160001	3	5	13	2006	9999	1	1
160002	1	1	5	1997	9999	2	2
160002	2	18	6	2000	9999	3	2
160003	1	1	5	2003	9999	1	1
160003	2	18	6	2005	9999	6	1
160003	3	15	5	2006	9999	6	1
160004	1	18	39	2008	2009	5	1
160005	1	1	5	2002	9999	2	1
160005	2	5	13	2007	9999	1	3
160006	1	1	5	2002	9999	1	80
160006	2	3	38	2008	9999	6	80
160006	3	18	6	2006	9999	1	80
160006	4	24	6	2008	9999	1	80
160006	5	5	13	2008	9999	1	1
160008	1	1	5	2003	9999	2	1
160008	2	18	6	2006	9999	7	80
160009	2	8	6	2002	9999	6	80
160009	3	5	13	2004	9999	6	80
160009	4	1	5	2001	9999	6	1
160009	5	18	6	2002	9999	6	80
160009	6	13	5	2003	9999	5	1
160010	1	1	5	1998	9999	5	1
160010	2	8	6	2000	9999	7	2
160011	1	1	5	1998	9999	2	1
160011	2	18	6	2000	9999	7	80
160012	1	1	5	2006	9999	1	80
160012	2	21	21	2007	9999	6	70
160012	3	5	13	2006	9999	1	2
160012	4	12	35	2007	9999	1	80
160012	5	12	60	2006	9999	1	80
160012	6	18	6	2006	9999	7	80
160013	1	1	5	2004	9999	1	1
160013	2	5	13	2007	9999	1	1
160013	3	18	6	2000	9999	7	80
160014	1	1	5	1998	9999	2	2
160014	2	18	6	2000	9999	5	80
160015	1	1	5	2007	9999	7	1
160015	2	8	6	2006	9999	5	80
160015	3	5	13	2006	9999	6	1
160016	1	1	5	2000	9999	2	1
160016	2	5	13	2008	9999	1	80
160016	3	5	13	2008	9999	1	1
160017	1	1	5	1999	9999	2	1
160017	2	5	13	2005	9999	1	1
160017	3	21	21	2008	9999	6	80
160017	4	18	6	2003	9999	5	80
160018	1	1	5	2007	9999	7	1
160018	2	8	6	2007	9999	5	2
160018	3	5	13	2007	9999	1	1
160019	1	1	5	2006	9999	6	1
160019	2	18	6	2006	9999	6	1
160019	3	5	13	2006	9999	4	1
160019	4	8	6	2006	9999	6	1
160020	1	1	5	1998	9999	2	2
160020	2	18	6	2000	9999	2	70
160021	1	1	5	2000	9999	1	2
160021	2	18	6	2002	9999	6	2
160022	1	3	38	2005	9999	6	80
160022	2	1	5	2000	9999	2	1
160023	1	1	5	2007	9999	6	1
160023	2	8	6	2006	9999	7	2
160023	3	5	13	2006	9999	5	1
160024	1	1	5	1998	9999	2	2
160024	2	18	6	2002	9999	4	80
160024	3	21	21	2007	9999	7	70
160025	1	1	5	1997	9999	2	1
160025	2	18	6	1998	9999	2	70
160026	1	1	5	1998	9999	2	25
160026	2	18	6	2004	9999	7	80
160026	3	5	13	2007	9999	1	25
160027	1	1	5	2006	9999	6	2
160027	2	17	60	2006	9999	1	80
160027	3	5	13	2003	9999	1	2
160027	4	15	38	2008	9999	6	20
160027	5	18	6	2004	9999	6	2
160028	1	1	5	2006	9999	7	2
160028	2	8	6	2006	9999	7	18
160028	4	21	21	2008	9999	7	70
160029	1	1	5	2006	9999	7	1
160029	2	8	6	2005	9999	7	2
160030	1	1	5	2000	9999	2	1
160030	2	3	5	2008	9999	4	80
160031	1	1	5	2000	9999	2	1
160031	2	18	6	2004	9999	7	80
160031	3	5	13	2008	9999	1	1
160032	1	1	5	2006	9999	1	80
160032	2	8	6	2003	9999	7	2
160032	3	18	6	2009	9999	7	2
160033	1	1	5	2002	9999	5	1
160033	2	3	38	2008	9999	6	80
160033	3	18	5	2003	9999	5	80
160034	1	1	5	2006	9999	6	1
160034	2	18	6	2006	9999	7	80
160034	3	8	6	2006	9999	5	80
160034	4	5	13	2006	9999	6	80
160035	1	1	5	1999	9999	4	2
160035	2	18	6	2000	9999	5	80
160036	1	1	5	2006	9999	1	80
160036	2	3	38	2007	9999	6	80
160036	3	18	6	2006	9999	4	80
160037	1	1	5	1998	9999	1	1
160037	2	18	6	2000	9999	5	80
160038	1	1	5	2000	9999	6	80
160038	2	18	6	2002	9999	7	70
160038	3	5	13	2000	9999	5	80
160039	1	1	5	2005	9999	1	80
160039	2	18	6	2006	9999	1	70
160040	1	1	5	2004	9999	1	2
160040	2	18	6	2004	9999	6	80
160041	1	1	5	1998	9999	1	1
160041	2	18	6	2000	9999	2	70
160042	1	1	5	1999	9999	1	80
160042	2	18	6	1999	9999	7	80
160042	3	24	6	2008	9999	7	2
160043	1	1	5	2004	9999	1	80
160043	2	8	6	2006	9999	5	2
160043	3	18	6	2007	9999	7	80
160044	1	1	5	1998	9999	7	1
160044	2	18	6	2000	9999	7	70
160044	3	15	38	2000	9999	6	80
160045	1	1	5	1998	9999	7	1
160045	2	18	6	2000	9999	2	70
160046	1	1	5	2001	9999	7	17
160046	2	18	6	2002	9999	7	70
160046	3	5	13	2001	9999	6	70
160047	1	1	5	2000	9999	2	2
160047	2	18	6	2003	9999	7	80
160048	1	1	5	1998	9999	2	1
160048	2	18	6	2002	9999	7	80
160049	1	18	6	2003	9999	7	0
160050	1	1	5	1997	9999	5	1
160050	2	18	6	2000	9999	3	70
160050	3	15	38	2000	9999	6	80
160051	1	1	5	1999	9999	1	1
160051	2	18	6	1999	9999	1	80
160053	1	1	5	2006	9999	1	1
160053	2	8	6	2006	9999	7	2
160053	3	4	38	2008	9999	6	80
160053	4	18	6	2006	9999	7	2
160053	5	5	13	2008	9999	1	1
160054	1	1	5	2006	9999	6	4
160054	2	18	6	2007	9999	6	70
160054	3	3	38	2008	9999	7	80
160055	1	1	5	2004	9999	1	1
160055	2	18	6	1990	9999	5	80
160055	3	24	6	2008	9999	5	80
160056	1	1	5	2002	9999	6	1
160056	2	18	6	2000	9999	7	80
160056	3	13	5	2006	9999	6	1
160057	1	1	5	2001	9999	2	2
160057	2	18	6	2003	9999	6	80
160057	3	21	21	2008	9999	6	2
160057	4	3	38	1998	2008	6	2
160058	1	1	5	2004	9999	2	1
160058	2	18	6	200	9999	5	80
160059	1	1	5	2001	9999	6	1
160059	2	18	6	2002	9999	5	80
160059	3	16	6	2004	9999	6	80
160060	1	1	5	2006	9999	1	1
160060	2	5	13	2008	9999	7	1
160060	3	18	6	2006	9999	7	1
160061	1	1	5	2001	9999	5	1
160061	2	18	6	2000	9999	6	80
160061	3	5	13	2004	9999	4	1
160061	4	8	6	2000	9999	5	80
160062	1	1	5	1998	9999	5	1
160062	2	18	6	2000	9999	7	70
160062	3	21	21	2008	9999	6	80
160063	1	1	5	1999	9999	2	2
160063	2	18	6	2000	9999	6	70
160064	1	1	5	1998	9999	2	1
160064	2	18	6	2000	9999	5	70
160065	1	18	6	2001	9999	6	80
160065	2	1	5	2000	9999	7	2
160065	3	5	13	2004	9999	5	2
160066	1	1	5	2000	9999	5	70
160066	2	8	6	2000	9999	6	7
160066	3	7	6	2000	9999	6	80
160066	4	18	6	2000	9999	6	80
160067	1	15	38	2003	9999	2	80
160067	2	1	5	1998	9999	5	2
160067	3	8	6	2000	9999	3	2
160068	1	1	5	1998	9999	2	2
160068	2	18	6	2000	9999	5	70
160068	3	21	21	2008	9999	7	70
160069	1	1	5	2004	9999	4	80
160069	3	8	6	2006	9999	2	2
160069	4	5	13	2004	9999	2	1
160069	5	18	6	1998	9999	7	80
160070	1	1	5	1999	9999	1	1
160070	2	5	13	2006	9999	1	80
160070	3	18	6	1999	9999	7	70
160071	1	1	5	2006	9999	6	1
160071	2	18	6	2006	9999	7	80
160071	3	13	5	2007	9999	6	1
160072	1	1	5	2001	9999	6	1
160072	2	18	6	2002	9999	6	80
160072	3	5	13	2003	9999	4	80
160073	1	1	5	2006	9999	1	80
160073	2	18	6	1990	9999	7	70
160074	1	1	5	2000	9999	2	1
160074	2	18	6	2004	9999	5	80
160075	1	1	5	2000	9999	7	1
160075	2	18	6	2001	9999	6	80
160075	3	8	6	2002	9999	5	2
160075	4	21	21	2007	9999	7	80
160075	5	5	13	2004	9999	5	1
160076	1	1	5	2006	9999	7	1
160076	2	8	6	2006	9999	7	2
160076	3	5	13	2001	9999	1	1
160076	4	18	6	2006	9999	7	80
160077	1	18	6	2000	9999	6	80
160077	2	5	13	2003	9999	4	80
160077	3	8	6	2002	9999	5	80
160078	1	1	5	1998	9999	2	2
160078	2	18	6	2000	9999	2	70
160079	1	1	5	2005	9999	1	1
160079	2	18	6	2005	9999	1	70
160080	1	1	5	1998	9999	7	1
160080	2	18	6	2000	9999	5	70
160080	3	15	38	2002	9999	5	80
160081	1	1	5	2000	9999	2	1
160081	2	3	38	2008	9999	6	80
160081	3	18	6	2004	9999	6	80
160082	1	1	5	1999	9999	6	80
160082	2	18	6	1999	9999	6	80
160083	1	1	5	2006	9999	6	1
160083	2	8	6	2003	9999	7	80
160084	1	1	5	2003	9999	2	1
160084	2	5	13	2007	9999	1	1
160084	3	18	6	2006	9999	4	80
160085	1	1	5	1998	9999	2	1
160085	2	18	6	2000	9999	7	70
160085	3	21	21	2008	9999	7	80
160086	1	1	5	1994	9999	1	1
160086	2	3	38	2008	9999	6	80
160086	3	5	13	2007	9999	1	1
160086	4	18	6	1994	9999	1	80
160087	1	1	5	1998	9999	2	1
160087	2	18	6	2000	9999	2	70
160089	1	1	5	2002	9999	2	1
160089	2	5	13	2004	9999	1	1
160089	3	18	6	2005	9999	6	70
160090	1	1	5	2000	9999	6	1
160090	2	18	6	2001	9999	6	80
160090	3	13	5	2006	9999	7	1
160090	4	5	13	2005	9999	4	1
160091	1	1	5	2009	9999	1	2
160091	2	5	13	2006	9999	4	2
160091	3	18	6	2005	9999	7	2
160092	1	1	5	2004	9999	2	80
160092	2	5	13	2004	9999	1	2
160092	3	18	6	2001	9999	4	80
160092	4	24	6	2008	9999	7	2
160093	1	1	5	2002	9999	6	80
160093	2	5	13	1999	9999	1	1
160093	3	18	6	2005	9999	7	80
160093	4	24	6	2008	9999	7	80
160094	1	1	5	2003	9999	4	0
160094	2	18	6	2002	9999	5	80
160095	1	1	5	2002	9999	7	1
160095	2	18	6	2002	9999	7	2
160095	3	15	38	2007	9999	6	80
160096	1	1	5	2001	9999	2	1
160096	2	18	6	2003	9999	6	80
160097	1	1	5	2005	9999	2	1
160097	2	5	13	2003	9999	1	1
160097	3	18	6	2004	9999	6	80
160098	1	1	5	2006	9999	7	1
160098	2	1	5	2007	9999	7	3
160098	3	13	5	2008	9999	6	1
160098	4	18	6	2006	9999	7	80
160099	1	1	5	1998	9999	5	1
160099	2	18	6	2000	9999	5	70
170001	1	2	5	1996	9999	4	6
170001	2	18	6	2000	9999	5	2
170001	3	4	38	1999	9999	7	70
170001	4	3	38	1999	9999	7	70
170001	5	5	13	2008	9999	2	6
170002	1	15	38	2002	9999	6	80
170003	1	1	5	2002	9999	1	80
170003	2	4	38	2007	9999	6	70
170003	3	20	21	2008	2008	9	0
170004	1	20	21	2008	2008	9	80
170004	2	22	32	2008	9999	6	70
170004	3	1	5	2007	9999	1	2
170004	4	5	1	2006	9999	1	2
170004	5	8	6	2000	9999	6	2
170005	1	22	32	2008	9999	6	70
170005	2	1	5	1996	9999	1	1
170005	3	20	21	2008	2008	9	0
170005	4	8	6	2000	9999	1	80
170006	1	1	5	2001	9999	2	1
170006	2	22	32	1990	9999	6	70
170006	3	20	21	2008	2008	9	0
170006	4	8	6	2000	9999	5	2
170007	1	1	5	1983	9999	7	70
170007	2	20	21	2008	2008	9	80
170008	1	1	5	2003	9999	1	1
170008	2	22	32	2008	9999	7	70
170009	1	1	5	1998	9999	5	1
170009	2	5	13	2006	2008	7	1
170009	3	20	21	2008	2008	9	80
170010	1	15	38	1997	9999	6	70
170010	2	20	21	2008	2008	9	0
170010	3	1	5	2002	9999	1	2
170011	1	22	32	1999	9999	7	80
170011	2	20	21	2008	2008	9	80
170011	3	5	13	2003	9999	9	1
170012	1	1	5	1983	9999	7	70
170012	2	22	32	2008	9999	7	80
170012	3	20	21	2008	2008	9	80
170012	4	22	8	2005	9999	8	70
170013	1	15	38	1999	9999	7	80
170013	2	18	6	2002	9999	4	1
170015	1	22	32	2008	9999	6	80
170015	2	1	5	2002	9999	2	70
170015	3	5	13	2006	9999	1	70
170015	4	20	21	2008	2008	9	80
170016	1	15	38	1999	9999	7	80
170016	2	18	6	2002	9999	5	0
170017	1	15	38	2007	9999	6	80
170017	2	1	5	2004	9999	1	80
170018	1	21	8	2008	2008	8	80
170018	2	1	5	1998	9999	4	1
170018	3	20	21	2008	9999	9	80
170019	1	5	13	2007	9999	8	1
170019	2	20	21	2008	2008	8	80
170019	3	22	32	1999	9999	7	70
170020	1	4	38	2004	9999	7	70
170020	2	20	21	2008	2008	8	0
170021	1	22	32	2008	9999	6	80
170021	2	1	5	1988	9999	1	1
170021	3	8	6	2000	9999	5	2
170021	4	20	21	2008	2008	9	80
170021	5	5	1	2007	2007	1	1
170022	1	22	32	2008	9999	7	70
170022	2	1	5	1990	9999	1	1
170022	3	5	13	2008	2008	1	1
170022	4	8	6	2000	9999	2	1
170023	1	20	21	2008	2008	9	80
170023	2	1	5	1998	9999	4	1
170023	3	18	6	2000	9999	4	20
170023	4	5	60	1996	9999	1	1
170024	1	8	6	1997	9999	1	80
170024	2	17	19	2005	9999	1	1
170024	3	3	38	2008	9999	6	80
170024	4	4	38	2008	9999	6	80
170024	5	20	21	2008	2008	2	80
170025	1	15	38	1999	9999	6	80
170025	2	3	38	1999	2006	6	80
170025	3	1	5	1998	9999	2	1
170025	4	20	21	2008	2008	9	0
170026	1	22	32	2008	9999	7	80
170026	2	5	13	1999	9999	8	1
170026	3	20	21	2008	2008	8	80
170027	1	21	8	2008	9999	2	80
170027	2	1	5	2000	9999	1	1
170027	3	5	13	2006	2006	1	1
170027	4	8	6	2002	9999	6	2
170027	5	20	21	2008	2008	9	80
170028	1	1	5	2000	9999	2	70
170028	2	4	38	2008	9999	6	80
170028	3	5	13	2002	9999	1	1
170029	1	2	5	1998	9999	2	1
170029	2	20	21	2008	2008	9	16
170030	1	20	21	2008	2008	8	80
170031	1	3	38	2003	9999	6	70
170031	2	4	38	2003	9999	6	70
170031	3	1	5	2002	9999	6	2
170031	4	8	6	1990	9999	1	2
170031	5	20	21	2008	2008	9	0
170032	1	1	5	1997	9999	7	1
170032	2	5	13	2007	9999	8	1
170033	1	22	32	2008	9999	5	80
170033	2	5	13	2000	9999	8	1
170033	3	20	21	2008	2008	9	80
170033	4	1	5	2004	9999	1	1
170034	1	18	6	2000	9999	7	2
170034	2	1	5	1990	9999	1	1
170034	3	20	21	2008	2008	9	80
170034	4	5	60	2000	9999	2	1
170035	1	21	8	2008	2008	7	70
170035	2	8	6	2000	9999	8	2
170035	3	5	13	2007	2007	8	1
170035	4	1	5	2002	9999	1	1
170035	5	20	21	2008	2008	9	80
170036	1	15	38	2003	9999	7	70
170036	2	20	32	2008	2008	8	0
170037	1	5	1	2007	2007	1	1
170037	2	21	8	2008	2009	1	80
170037	3	20	21	2008	2008	7	17
170037	4	1	5	2005	9999	1	1
170037	5	7	6	1998	9999	2	2
170037	6	8	6	2000	9999	6	2
170038	1	20	21	2008	2008	8	80
170038	2	15	38	2002	9999	7	80
170039	1	1	5	1996	9999	1	1
170039	2	18	6	2000	9999	4	2
170039	3	20	21	2008	2008	9	16
170042	1	20	21	2008	2008	9	15
170042	2	1	5	1997	9999	1	1
170042	3	22	32	2008	9999	7	70
170042	4	8	6	1998	9999	5	2
170042	5	5	1	2008	2008	1	1
170043	1	21	8	2008	9999	2	80
170043	2	8	6	2006	9999	2	1
170043	3	15	38	2007	9999	6	17
170043	4	1	5	1996	9999	1	1
170044	1	12	8	2002	9999	7	0
170045	1	1	5	2003	9999	1	80
170045	2	4	38	2008	9999	6	80
170045	3	5	13	2000	9999	1	1
170046	1	1	6	2002	9999	2	70
170046	2	4	38	2008	9999	6	80
170046	3	5	13	2004	9999	8	1
170047	1	20	21	2008	2008	8	80
170047	2	22	32	1999	9999	5	80
170047	3	15	38	1999	9999	7	80
170048	1	1	5	1995	9999	1	1
170048	2	5	13	1994	9999	1	1
170048	3	8	6	1999	9999	7	2
170048	4	18	6	2000	9999	5	2
170048	5	15	38	2004	2006	7	80
170048	6	20	21	2008	2008	9	80
170049	1	1	5	1996	9999	1	1
170049	2	20	21	2008	2008	9	80
170049	3	21	8	2000	9999	7	80
170049	4	18	6	2001	9999	4	2
170050	1	1	5	1996	9999	1	1
170050	2	20	21	2008	2008	9	80
170050	3	18	6	2000	9999	4	2
170050	4	5	13	1999	9999	2	1
170051	1	22	32	2008	9999	7	70
