CHILDCODE	ASSTIDR4	ASSETR5	TOTASSR5	ASACTR5	NMOWNR5	VLASTR5
140070	3	 	 	 	 	 
140071	1	30	2	23	2	80
140071	2	15	2	23	2	120
140071	3	23	1	23	0	 
140072	1	13	4	7	4	600
140072	2	88	 	 	 	 
140072	3	88	 	 	 	 
140073	1	13	2	10	2	3000
140073	2	88	 	 	 	 
140073	3	88	 	 	 	 
140074	1	1	2	11	2	300
140074	2	88	 	 	 	 
140074	3	88	 	 	 	 
140075	1	 	 	 	 	 
140075	2	 	 	 	 	 
140075	3	 	 	 	 	 
140076	1	30	2	31	2	40000
140076	2	88	 	 	 	 
140076	3	88	 	 	 	 
140077	1	23	3	23	3	2670
140077	2	88	 	 	 	 
140077	3	88	 	 	 	 
140078	1	30	4	31	4	600000
140078	2	88	 	 	 	 
140078	3	88	 	 	 	 
140079	1	 	 	 	 	 
140079	2	 	 	 	 	 
140079	3	 	 	 	 	 
140080	1	 	 	 	 	 
140080	2	 	 	 	 	 
140080	3	 	 	 	 	 
140081	1	 	 	 	 	 
140081	2	 	 	 	 	 
140081	3	 	 	 	 	 
140082	1	 	 	 	 	 
140082	2	 	 	 	 	 
140082	3	 	 	 	 	 
140083	1	30	5	31	5	900000
140083	2	88	 	 	 	 
140083	3	88	 	 	 	 
140084	1	30	3	31	3	300000
140084	2	88	 	 	 	 
140084	3	88	 	 	 	 
140085	1	15	15	12	15	2100
140085	2	88	 	 	 	 
140085	3	88	 	 	 	 
140086	1	13	10	7	10	1000
140086	2	88	 	 	 	 
140086	3	88	 	 	 	 
140087	1	30	2	31	2	60000
140087	2	88	 	 	 	 
140087	3	88	 	 	 	 
140089	1	 	 	 	 	 
140089	2	 	 	 	 	 
140089	3	 	 	 	 	 
140090	1	4	1	11	1	80
140090	2	1	8	11	8	320
140090	3	88	 	 	 	 
140091	1	 	 	 	 	 
140091	2	 	 	 	 	 
140091	3	 	 	 	 	 
140092	1	13	10	7	10	420
140092	2	30	5	31	5	1000000
140092	3	30	2	26	2	25
140093	1	30	8	31	8	3000000
140093	2	9	13	3	13	50000
140093	3	15	9	23	9	1700
140094	1	13	10	7	10	2500
140094	2	30	1	31	1	12000
140094	3	88	 	 	 	 
140095	1	 	 	 	 	 
140095	2	 	 	 	 	 
140095	3	 	 	 	 	 
140096	1	23	25	23	25	40000
140096	2	24	1	23	1	7000
140096	3	8	4	11	4	800
140097	1	30	1	31	1	-77
140097	2	88	 	 	 	 
140097	3	88	 	 	 	 
140098	1	15	10	12	10	400
140098	2	30	15	26	10	1950
140098	3	88	 	 	 	 
140099	1	13	12	7	12	8000
140099	2	88	 	 	 	 
140099	3	88	 	 	 	 
150001	1	1	6	11	6	450
150001	2	88	 	 	 	 
150001	3	88	 	 	 	 
150002	1	1	6	11	6	500
150002	2	25	1	24	1	25000
150002	3	88	 	 	 	 
150003	1	1	4	11	4	200
150003	2	88	 	 	 	 
150003	3	88	 	 	 	 
150004	1	1	5	11	5	240
150004	2	30	2	26	2	20
150004	3	88	 	 	 	 
150005	1	1	10	11	10	450
150005	2	88	 	 	 	 
150005	3	88	 	 	 	 
150006	1	1	8	11	8	500
150006	2	13	1	7	1	200
150006	3	88	 	 	 	 
150007	1	1	8	11	8	350
150007	2	88	 	 	 	 
150007	3	88	 	 	 	 
150008	1	1	5	11	5	300
150008	2	88	 	 	 	 
150008	3	88	 	 	 	 
150010	1	1	10	11	10	420
150010	2	88	 	 	 	 
150010	3	88	 	 	 	 
150011	1	 	 	 	 	 
150011	2	 	 	 	 	 
150011	3	 	 	 	 	 
150014	1	1	7	11	7	350
150014	2	23	3	23	3	40
150014	3	88	 	 	 	 
150016	1	1	10	11	10	410
150016	2	88	 	 	 	 
150016	3	88	 	 	 	 
150017	1	1	6	11	6	320
150017	2	88	 	 	 	 
150017	3	88	 	 	 	 
150018	1	1	8	11	8	400
150018	2	88	 	 	 	 
150018	3	88	 	 	 	 
150019	1	1	10	11	10	160
150019	2	88	 	 	 	 
150019	3	88	 	 	 	 
150020	1	1	5	11	5	300
150020	2	25	1	24	1	15000
150020	3	88	 	 	 	 
150021	1	1	10	11	10	665
150021	2	88	 	 	 	 
150021	3	88	 	 	 	 
150022	1	1	5	11	5	300
150022	2	15	48	12	48	4000
150022	3	88	 	 	 	 
150023	1	1	6	11	6	350
150023	2	88	 	 	 	 
150023	3	88	 	 	 	 
150024	1	1	15	11	15	500
150024	2	88	 	 	 	 
150024	3	88	 	 	 	 
150025	1	1	7	11	7	310
150025	2	88	 	 	 	 
150025	3	88	 	 	 	 
150026	1	23	3	23	3	650
150026	2	1	5	11	5	300
150026	3	88	 	 	 	 
150027	1	1	6	11	6	300
150027	2	88	 	 	 	 
150027	3	88	 	 	 	 
150028	1	1	6	11	6	280
150028	2	88	 	 	 	 
150028	3	88	 	 	 	 
150029	1	1	8	11	8	500
150029	2	88	 	 	 	 
150029	3	88	 	 	 	 
150030	1	1	12	11	6	560
150030	2	23	6	23	6	48
150030	3	88	 	 	 	 
150031	1	1	10	11	10	720
150031	2	88	 	 	 	 
150031	3	88	 	 	 	 
150032	1	1	10	11	10	730
150032	2	88	 	 	 	 
150032	3	88	 	 	 	 
150033	1	1	5	11	5	320
150033	2	88	 	 	 	 
150033	3	88	 	 	 	 
150034	1	1	7	11	7	400
150034	2	88	 	 	 	 
150034	3	88	 	 	 	 
150035	1	1	7	11	7	840
150035	2	13	22	7	22	2215
150035	3	88	 	 	 	 
150036	1	1	5	11	5	50
150036	2	88	 	 	 	 
150036	3	88	 	 	 	 
150037	1	1	3	11	3	250
150037	2	88	 	 	 	 
150037	3	88	 	 	 	 
150038	1	1	5	11	5	200
150038	2	88	 	 	 	 
150038	3	88	 	 	 	 
150039	1	1	5	11	5	200
150039	2	88	 	 	 	 
150039	3	88	 	 	 	 
150040	1	1	4	11	4	180
150040	2	88	 	 	 	 
150040	3	88	 	 	 	 
150041	1	1	2	11	2	300
150041	2	88	 	 	 	 
150041	3	88	 	 	 	 
150042	1	1	8	11	8	400
150042	2	88	 	 	 	 
150042	3	88	 	 	 	 
150043	1	1	8	11	5	480
150043	2	88	 	 	 	 
150043	3	88	 	 	 	 
150044	1	1	5	11	5	160
150044	2	88	 	 	 	 
150044	3	88	 	 	 	 
150045	1	1	6	11	6	200
150045	2	88	 	 	 	 
150045	3	88	 	 	 	 
150046	1	1	4	11	4	200
150046	2	13	3	7	0	 
150046	3	88	 	 	 	 
150047	1	13	8	7	8	250
150047	2	30	1	31	1	45000
150047	3	1	6	11	6	200
150048	1	2	1	24	1	3000
150048	2	15	12	12	12	300
150048	3	1	6	11	6	500
150050	1	1	7	11	7	560
150050	2	13	1	7	1	120
150050	3	88	 	 	 	 
150051	1	1	6	11	6	150
150051	2	88	 	 	 	 
150051	3	88	 	 	 	 
150052	1	1	3	11	3	80
150052	2	88	 	 	 	 
150052	3	88	 	 	 	 
150053	1	1	7	11	7	400
150053	2	88	 	 	 	 
150053	3	88	 	 	 	 
150054	1	1	5	11	5	380
150054	2	88	 	 	 	 
150054	3	88	 	 	 	 
150055	1	1	15	11	15	600
150055	2	88	 	 	 	 
150055	3	88	 	 	 	 
150056	1	1	6	11	6	300
150056	2	30	1	20	0	 
150056	3	88	 	 	 	 
150057	1	1	5	11	5	180
150057	2	25	2	24	2	50000
150057	3	88	 	 	 	 
150058	1	1	6	11	6	488
150058	2	16	1	20	0	 
150058	3	25	1	24	0	 
150059	1	1	8	11	8	320
150059	2	88	 	 	 	 
150059	3	88	 	 	 	 
150060	1	1	5	11	5	360
150060	2	2	1	24	1	3500
150060	3	88	 	 	 	 
150061	1	1	6	11	5	210
150061	2	30	4	31	4	90000
150061	3	88	 	 	 	 
150062	1	1	7	11	7	300
150062	2	25	1	24	0	 
150062	3	13	3	7	3	2100
150063	1	1	5	11	5	400
150063	2	15	4	12	4	480
150063	3	88	 	 	 	 
150064	1	1	7	11	7	360
150064	2	88	 	 	 	 
150064	3	88	 	 	 	 
150065	1	1	6	11	6	400
150065	2	13	4	7	4	500
150065	3	10	3	3	3	100
150066	1	19	3	23	2	60
150066	2	1	7	11	7	180
150066	3	88	 	 	 	 
150067	1	1	8	11	8	300
150067	2	23	4	23	4	20
150067	3	88	 	 	 	 
150068	1	1	9	11	9	600
150068	2	88	 	 	 	 
150068	3	88	 	 	 	 
150069	1	1	8	11	8	600
150069	2	88	 	 	 	 
150069	3	88	 	 	 	 
150070	1	1	16	11	16	950
150070	2	88	 	 	 	 
150070	3	88	 	 	 	 
150071	1	1	4	11	4	80
150071	2	88	 	 	 	 
150071	3	88	 	 	 	 
150072	1	1	8	11	8	665
150072	2	12	2	20	2	225
150072	3	25	1	24	0	 
150074	1	1	9	11	9	400
150074	2	88	 	 	 	 
150074	3	88	 	 	 	 
150075	1	 	 	 	 	 
150075	2	 	 	 	 	 
150075	3	 	 	 	 	 
150077	1	1	6	11	6	300
150077	2	88	 	 	 	 
150077	3	88	 	 	 	 
150078	1	1	8	11	8	500
150078	2	25	1	24	1	35000
150078	3	23	2	23	2	100
150079	1	1	7	11	7	440
150079	2	88	 	 	 	 
150079	3	88	 	 	 	 
150080	1	1	3	11	3	150
150080	2	88	 	 	 	 
150080	3	88	 	 	 	 
150081	1	1	6	11	6	350
150081	2	88	 	 	 	 
150081	3	88	 	 	 	 
150082	1	1	11	11	11	490
150082	2	88	 	 	 	 
150082	3	88	 	 	 	 
150084	1	1	6	11	6	300
150084	2	25	1	24	1	29000
150084	3	23	2	23	2	24
150085	1	1	6	11	6	500
150085	2	88	 	 	 	 
150085	3	88	 	 	 	 
150086	1	1	5	11	5	390
150086	2	88	 	 	 	 
150086	3	88	 	 	 	 
150087	1	1	5	11	5	450
150087	2	88	 	 	 	 
150087	3	88	 	 	 	 
150088	1	1	8	11	8	685
150088	2	88	 	 	 	 
150088	3	88	 	 	 	 
150089	1	1	35	11	35	1200
150089	2	88	 	 	 	 
150089	3	88	 	 	 	 
150090	1	1	8	11	8	710
150090	2	88	 	 	 	 
150090	3	88	 	 	 	 
150091	1	1	6	11	6	300
150091	2	88	 	 	 	 
150091	3	88	 	 	 	 
150092	1	1	7	11	7	410
150092	2	88	 	 	 	 
150092	3	88	 	 	 	 
150093	1	1	9	11	9	500
150093	2	88	 	 	 	 
150093	3	88	 	 	 	 
150094	1	1	5	11	5	230
150094	2	88	 	 	 	 
150094	3	88	 	 	 	 
150095	1	1	6	11	6	160
150095	2	88	 	 	 	 
150095	3	88	 	 	 	 
150096	1	1	6	11	6	295
150096	2	15	8	12	8	1200
150096	3	88	 	 	 	 
150097	1	1	4	11	4	350
150097	2	88	 	 	 	 
150097	3	88	 	 	 	 
150098	1	1	9	11	9	570
150098	2	88	 	 	 	 
150098	3	88	 	 	 	 
150099	1	1	8	11	8	560
150099	2	88	 	 	 	 
150099	3	88	 	 	 	 
150100	1	1	11	11	11	1000
150100	2	88	 	 	 	 
150100	3	88	 	 	 	 
160001	1	1	8	11	8	360
160001	2	6	2	11	2	90
160001	3	88	 	 	 	 
160002	1	21	1	21	1	10000
160002	2	1	12	11	12	800
160002	3	4	1	11	1	380
160003	1	4	1	11	1	180
160003	2	1	4	11	4	420
160003	3	88	 	 	 	 
160004	1	13	11	7	11	320
160004	2	88	 	 	 	 
160004	3	88	 	 	 	 
160005	1	4	1	11	1	140
160005	2	1	8	11	8	360
160005	3	88	 	 	 	 
160006	1	1	6	11	6	500
160006	2	4	1	11	0	 
160006	3	88	 	 	 	 
160008	1	4	1	11	1	200
160008	2	1	6	11	5	530
160008	3	6	2	11	2	180
160009	1	1	8	11	8	400
160009	2	4	1	11	1	75
160009	3	6	2	11	2	120
160010	1	1	10	11	10	700
160010	2	6	2	11	2	50
160010	3	88	 	 	 	 
160011	1	1	7	11	7	500
160011	2	4	1	11	1	380
160011	3	6	2	11	2	80
160012	1	1	5	11	5	250
160012	2	4	1	11	1	200
160012	3	88	 	 	 	 
160013	1	1	6	11	6	400
160013	2	4	1	11	1	200
160013	3	88	 	 	 	 
160014	1	1	9	11	9	600
160014	2	4	1	11	1	400
160014	3	6	3	11	3	200
160015	1	1	9	11	9	450
160015	2	4	2	11	2	110
160015	3	6	2	11	2	150
160016	1	4	2	11	2	260
160016	2	3	1	11	1	600
160016	3	1	9	11	9	670
160017	1	1	10	11	10	500
160017	2	4	1	11	1	200
160017	3	13	5	5	5	500
160018	1	1	8	11	8	1500
160018	2	6	1	11	1	100
160018	3	4	2	11	2	200
160019	1	1	8	11	8	400
160019	2	4	1	11	1	90
160019	3	6	3	11	3	120
160020	1	2	2	24	2	14000
160020	2	1	6	11	6	280
160020	3	88	 	 	 	 
160021	1	4	1	11	1	120
160021	2	1	7	11	7	570
160021	3	3	1	11	1	750
160022	1	4	2	11	2	150
160022	2	1	8	11	8	600
160022	3	88	 	 	 	 
160023	1	1	7	11	7	700
160023	2	4	3	11	3	240
160023	3	3	1	11	1	120
160024	1	1	1	11	1	500
160024	2	4	1	11	1	250
160024	3	88	 	 	 	 
160025	1	1	8	11	8	460
160025	2	4	1	11	1	380
160025	3	6	1	11	1	120
160026	1	4	1	11	1	100
160026	2	1	4	11	4	450
160026	3	13	6	7	6	1400
160027	1	1	5	11	5	250
160027	2	4	1	11	1	110
160027	3	88	 	 	 	 
160028	1	1	4	11	4	200
160028	2	4	1	11	1	60
160028	3	8	5	11	5	200
160029	1	1	9	11	9	1500
160029	2	6	2	11	2	200
160029	3	4	3	11	3	320
160030	1	4	1	11	1	130
160030	2	1	7	11	7	180
160030	3	88	 	 	 	 
160031	1	4	1	11	1	70
160031	2	1	6	11	6	460
160031	3	13	5	7	5	350
160032	1	1	6	11	6	300
160032	2	4	1	11	1	200
160032	3	88	 	 	 	 
160033	1	4	1	11	1	210
160033	2	1	8	11	8	520
160033	3	6	2	11	2	230
160034	1	1	7	11	7	350
160034	2	2	1	24	1	3500
160034	3	4	2	11	2	100
160035	1	1	5	11	5	350
160035	2	4	1	11	1	300
160035	3	88	 	 	 	 
160036	1	1	8	11	8	400
160036	2	4	1	11	1	150
160036	3	88	 	 	 	 
160037	1	4	1	11	1	100
160037	2	1	6	11	6	580
160037	3	8	3	11	3	300
160038	1	1	8	11	8	280
160038	2	4	1	11	1	60
160038	3	6	2	11	2	100
160039	1	4	1	11	1	60
160039	2	1	5	11	5	560
160039	3	8	2	11	2	150
160040	1	1	5	11	5	150
160040	2	88	 	 	 	 
160040	3	88	 	 	 	 
160041	1	1	8	11	8	600
160041	2	4	1	11	1	460
160041	3	6	2	11	2	120
160042	1	1	11	11	11	500
160042	2	4	1	11	1	150
160042	3	88	 	 	 	 
160043	1	1	9	11	9	250
160043	2	88	 	 	 	 
160043	3	88	 	 	 	 
160044	1	1	12	11	12	700
160044	2	4	1	11	1	400
160044	3	6	3	11	3	120
160045	1	1	14	11	14	900
160045	2	4	1	11	1	600
160045	3	6	3	11	3	350
160046	1	1	8	11	8	400
160046	2	6	2	11	2	70
160046	3	4	3	11	3	100
160047	1	4	1	11	1	80
160047	2	1	7	11	7	450
160047	3	88	 	 	 	 
160048	1	4	1	11	1	120
160048	2	1	8	11	8	800
160048	3	8	4	11	4	160
160049	1	4	1	11	1	100
160049	2	1	6	11	6	400
160049	3	8	3	2	3	180
160050	1	1	9	11	9	500
160050	2	4	1	11	1	400
160050	3	6	2	11	2	200
160051	1	1	6	11	6	300
160051	2	4	1	11	1	200
160051	3	88	 	 	 	 
160053	1	1	4	11	4	150
160053	2	4	1	11	1	150
160053	3	88	 	 	 	 
160054	1	1	6	11	6	350
160054	2	4	1	11	1	70
160054	3	6	2	11	2	80
160055	1	1	5	11	5	200
160055	2	4	1	11	1	100
160055	3	88	 	 	 	 
160056	1	1	8	11	8	400
160056	2	4	3	9	3	150
160056	3	6	2	11	2	100
160057	1	4	1	11	1	80
160057	2	1	4	11	4	280
160057	3	88	 	 	 	 
160058	1	4	1	11	1	140
160058	2	1	5	11	5	420
160058	3	8	4	11	4	350
160059	1	1	6	11	6	250
160059	2	23	3	23	3	80
160059	3	88	 	 	 	 
160060	1	1	6	11	6	400
160060	2	4	1	11	1	200
160060	3	88	 	 	 	 
160061	1	1	9	11	9	450
160061	2	6	2	11	2	120
160061	3	4	5	11	5	250
160062	1	1	12	11	12	800
160062	2	6	2	11	2	100
160062	3	88	 	 	 	 
160063	1	1	10	11	10	460
160063	2	4	1	11	1	380
160063	3	6	3	11	3	140
160064	1	1	12	11	12	600
160064	2	4	1	11	1	480
160064	3	6	2	11	2	150
160065	1	1	12	11	12	650
160065	2	6	2	11	2	120
160065	3	4	3	11	2	85
160066	1	1	4	11	4	150
160066	2	4	1	11	1	20
160066	3	6	2	11	2	40
160067	1	1	5	11	5	300
160067	2	6	2	11	2	70
160067	3	88	 	 	 	 
160068	1	1	9	11	9	600
160068	2	4	1	11	1	420
160068	3	6	4	11	4	200
160069	1	1	18	11	18	1500
160069	2	4	1	11	1	300
160069	3	88	 	 	 	 
160070	1	1	10	11	10	300
160070	2	4	1	11	1	120
160070	3	88	 	 	 	 
160071	1	1	10	11	10	650
160071	2	4	2	11	2	80
160071	3	6	3	11	3	150
160072	1	1	7	11	7	300
160072	2	2	1	24	1	2500
160072	3	6	2	11	2	120
160073	1	1	13	11	13	700
160073	2	4	1	11	1	150
160073	3	88	 	 	 	 
160074	1	4	1	11	1	100
160074	2	1	7	11	7	780
160074	3	8	5	11	5	430
160075	1	1	7	11	7	350
160075	2	13	3	7	3	580
160075	3	4	1	11	1	60
160076	1	1	12	11	12	1000
160076	2	4	2	11	2	500
160076	3	88	 	 	 	 
160077	1	1	6	11	6	200
160077	2	23	10	23	10	1500
160077	3	6	1	11	1	50
160078	1	1	6	11	6	350
160078	2	4	1	11	1	400
160078	3	6	3	11	3	120
160079	1	1	5	11	5	200
160079	2	4	1	11	1	150
160079	3	88	 	 	 	 
160080	1	1	10	11	10	700
160080	2	4	1	11	1	360
160080	3	6	3	11	3	120
160081	1	4	1	11	1	80
160081	2	1	5	11	5	340
160081	3	88	 	 	 	 
160082	1	1	7	11	7	200
160082	2	4	1	11	1	150
160082	3	17	10	16	10	900
160083	1	1	10	11	10	1000
160083	2	4	2	11	2	120
160083	3	6	3	11	3	150
160084	1	4	2	11	2	260
160084	2	1	6	11	6	490
160084	3	3	1	11	1	630
160085	1	1	8	11	8	300
160085	2	88	 	 	 	 
160085	3	88	 	 	 	 
160086	1	13	1	7	1	100
160086	2	1	3	11	2	100
160086	3	88	 	 	 	 
160087	1	1	8	11	8	500
160087	2	4	1	11	1	300
160087	3	6	4	11	4	250
160088	1	15	1	12	1	2500
160088	2	88	 	 	 	 
160088	3	88	 	 	 	 
160089	1	4	2	11	2	180
160089	2	1	5	11	5	270
160089	3	8	3	11	3	340
160090	1	1	8	11	8	500
160090	2	6	3	11	3	100
160090	3	4	1	11	1	50
160091	1	1	6	11	6	300
160091	2	4	1	11	1	150
160091	3	88	 	 	 	 
160092	1	1	10	11	10	1200
160092	2	4	1	11	1	200
160092	3	26	2	25	2	10
160093	1	1	9	11	9	270
160093	2	4	1	11	1	150
160093	3	3	1	11	1	350
160094	1	4	1	11	1	260
160094	2	1	9	11	9	620
160094	3	8	340	11	4	180
160095	1	1	10	11	10	335
160095	2	4	1	11	1	200
160095	3	6	3	11	3	90
160096	1	4	1	11	1	120
160096	2	1	8	11	8	670
160096	3	88	 	 	 	 
160097	1	4	1	11	1	150
160097	2	1	7	11	7	1200
160097	3	8	5	11	5	420
160098	1	1	7	11	7	300
160098	2	4	3	11	3	150
160098	3	6	2	11	2	80
160099	1	1	9	11	9	700
160099	2	4	1	11	1	350
160099	3	6	1	11	1	50
170001	1	1	5	11	5	350
170001	2	4	2	11	2	180
170001	3	88	 	 	 	 
170002	1	 	 	 	 	 
170002	2	 	 	 	 	 
170002	3	 	 	 	 	 
170003	1	1	5	11	5	450
170003	2	4	2	11	2	240
170003	3	88	 	 	 	 
170004	1	1	5	11	5	590
170004	2	4	2	11	2	300
170004	3	13	6	23	6	1850
170005	1	1	6	11	6	400
170005	2	4	1	11	1	200
170005	3	13	2	5	2	1000
170006	1	1	6	11	6	500
170006	2	4	2	11	2	240
170006	3	88	 	 	 	 
170007	1	1	8	11	8	800
170007	2	4	2	11	2	500
170007	3	8	2	11	1	250
170008	1	1	4	11	4	250
170008	2	4	1	11	1	100
170008	3	8	1	11	1	100
170009	1	1	8	11	8	680
170009	2	4	1	11	1	120
170009	3	13	4	5	4	350
170010	1	 	 	 	 	 
170010	2	 	 	 	 	 
170010	3	 	 	 	 	 
170011	1	1	6	11	6	580
170011	2	8	1	11	1	300
170011	3	4	1	11	1	200
170012	1	1	4	11	4	300
170012	2	4	2	11	2	0
170012	3	88	 	 	 	 
170013	1	 	 	 	 	 
170013	2	 	 	 	 	 
170013	3	 	 	 	 	 
170015	1	1	6	11	6	700
170015	2	4	2	11	2	380
170015	3	88	 	 	 	 
170016	1	 	 	 	 	 
170016	2	 	 	 	 	 
170016	3	 	 	 	 	 
170017	1	1	6	11	6	450
170017	2	4	2	11	2	400
170017	3	2	1	11	1	120
170018	1	1	7	11	7	580
170018	2	4	4	11	4	400
170018	3	88	 	 	 	 
170019	1	1	7	11	7	400
170019	2	4	2	11	2	300
170019	3	8	2	11	2	110
170020	1	1	5	11	5	120
170020	2	4	1	11	0	 
170020	3	8	1	11	0	 
170021	1	1	5	11	5	450
170021	2	4	2	11	2	300
170021	3	13	5	7	5	1300
170022	1	1	5	11	5	450
170022	2	4	2	11	2	200
170022	3	13	2	5	2	600
170023	1	1	6	11	6	780
170023	2	4	3	11	3	460
170023	3	13	3	5	3	1200
170024	1	13	16	7	16	690
170024	2	26	1	21	1	25
170024	3	88	 	 	 	 
170025	1	 	 	 	 	 
170025	2	 	 	 	 	 
170025	3	 	 	 	 	 
170026	1	1	6	11	6	380
170026	2	4	2	11	2	150
170026	3	8	3	11	3	300
170027	1	1	7	11	7	550
170027	2	4	2	11	2	400
170027	3	2	2	11	2	300
170028	1	1	4	11	4	250
170028	2	4	1	11	1	130
170028	3	88	 	 	 	 
170029	1	1	6	11	6	450
170029	2	4	2	11	2	120
170029	3	88	 	 	 	 
170030	1	1	7	11	7	390
170030	2	4	2	11	2	100
170030	3	8	2	11	2	100
170031	1	1	2	11	2	200
170031	2	88	 	 	 	 
170031	3	88	 	 	 	 
170032	1	1	5	11	5	700
170032	2	4	2	11	2	300
170032	3	8	1	11	1	300
170033	1	1	1	11	1	600
170033	2	8	5	11	1	250
170033	3	4	1	11	1	150
170034	1	1	5	11	5	360
170034	2	4	1	11	1	150
170034	3	88	 	 	 	 
170035	1	1	5	11	5	420
170035	2	4	1	11	1	180
170035	3	13	3	7	3	900
170036	1	88	 	 	 	 
170036	2	88	 	 	 	 
170036	3	88	 	 	 	 
170037	1	1	3	11	3	620
170037	2	4	1	11	1	200
170037	3	2	1	11	1	200
170038	1	4	1	11	1	200
170038	2	1	8	11	8	200
170038	3	8	1	11	1	150
170039	1	1	8	11	8	620
170039	2	4	1	11	1	100
170039	3	88	 	 	 	 
170042	1	1	3	11	3	460
170042	2	4	1	11	1	200
170042	3	13	1	5	1	250
170043	1	1	10	11	10	1250
170043	2	4	2	11	2	200
170043	3	88	 	 	 	 
170044	1	12	2	26	2	200
170044	2	88	 	 	 	 
170044	3	88	 	 	 	 
170045	1	1	4	11	4	300
170045	2	4	1	11	1	120
170045	3	88	 	 	 	 
170046	1	1	5	11	5	400
170046	2	4	1	11	1	100
170046	3	88	 	 	 	 
170047	1	13	4	7	4	150
170047	2	1	3	11	1	120
170047	3	4	1	11	1	100
170048	1	1	5	11	5	8
170048	2	4	1	11	1	100
170048	3	88	 	 	 	 
170049	1	1	5	11	5	500
170049	2	4	2	11	2	200
170049	3	88	 	 	 	 
170050	1	1	4	11	4	360
170050	2	4	1	11	1	120
170050	3	88	 	 	 	 
170051	1	1	4	11	4	400
170051	2	4	2	11	2	180
170051	3	13	3	7	3	180
170052	1	1	4	11	4	580
170052	2	4	2	11	2	200
170052	3	88	 	 	 	 
170053	1	1	7	11	7	900
170053	2	4	2	11	2	250
170053	3	88	 	 	 	 
170054	1	1	6	11	6	400
170054	2	13	3	7	3	150
170054	3	4	2	11	2	100
170055	1	1	5	11	5	800
170055	2	4	2	11	2	200
170055	3	88	 	 	 	 
170056	1	 	 	 	 	 
170056	2	 	 	 	 	 
170056	3	 	 	 	 	 
170057	1	1	4	11	4	320
170057	2	4	1	11	1	100
170057	3	88	 	 	 	 
170058	1	1	5	11	5	800
170058	2	5	1	11	1	20000
170058	3	4	2	11	2	320
170059	1	1	5	11	5	428
170059	2	4	1	11	1	150
170059	3	2	1	11	1	250
170060	1	1	3	11	3	60
170060	2	13	3	7	3	150
170060	3	88	 	 	 	 
170061	1	1	2	11	2	30
170061	2	88	 	 	 	 
170061	3	88	 	 	 	 
170062	1	1	5	11	5	520
170062	2	4	2	11	2	200
170062	3	88	 	 	 	 
170063	1	 	 	 	 	 
170063	2	 	 	 	 	 
170063	3	 	 	 	 	 
170064	1	8	2	11	2	450
170064	2	4	1	11	1	150
170064	3	1	5	11	5	150
170065	1	1	3	11	3	360
170065	2	4	1	11	1	150
170065	3	88	 	 	 	 
170066	1	1	7	11	7	750
170066	2	4	1	11	1	150
170066	3	88	 	 	 	 
170067	1	1	6	11	6	720
170067	2	4	2	11	2	300
170067	3	13	5	5	5	1210
170069	1	1	4	11	4	520
170069	2	4	1	11	1	180
170069	3	2	1	11	1	150
170070	1	1	8	11	8	650
170070	2	4	2	11	2	200
170070	3	13	3	11	3	200
170071	1	1	4	11	4	420
170071	2	4	1	11	1	120
170071	3	88	 	 	 	 
170072	1	 	 	 	 	 
170072	2	 	 	 	 	 
170072	3	 	 	 	 	 
170073	1	 	 	 	 	 
170073	2	 	 	 	 	 
170073	3	 	 	 	 	 
170074	1	 	 	 	 	 
170074	2	 	 	 	 	 
170074	3	 	 	 	 	 
170075	1	1	8	11	6	600
170075	2	13	3	11	3	300
170075	3	4	2	11	2	200
170076	1	1	6	11	6	580
170076	2	4	2	11	2	350
170076	3	88	 	 	 	 
170077	1	1	5	11	5	450
170077	2	2	1	11	1	250
170077	3	4	1	11	1	60
170079	1	1	4	11	4	470
170079	2	4	1	11	1	150
170079	3	16	1	20	0	 
170080	1	1	7	11	7	800
170080	2	4	3	11	3	600
170080	3	13	10	7	10	550
170081	1	1	6	11	6	480
170081	2	4	2	11	2	300
170081	3	88	 	 	 	 
170082	1	1	5	11	5	450
170082	2	4	1	11	1	140
170082	3	88	 	 	 	 
170083	1	1	3	11	3	490
170083	2	4	1	11	1	150
170083	3	88	 	 	 	 
170084	1	1	4	11	4	350
170084	2	4	2	11	2	180
170084	3	88	 	 	 	 
170085	1	1	3	11	3	320
170085	2	88	 	 	 	 
170085	3	88	 	 	 	 
170086	1	1	7	11	7	650
170086	2	4	2	11	2	240
170086	3	88	 	 	 	 
170087	1	1	8	11	8	780
170087	2	4	2	11	2	140
170087	3	8	1	11	1	100
170088	1	1	5	11	5	720
170088	2	4	2	11	2	400
170088	3	13	3	7	3	320
170089	1	1	8	11	8	450
170089	2	4	2	11	2	400
170089	3	8	1	11	1	400
170090	1	4	2	11	2	300
170090	2	8	1	11	1	200
170090	3	1	3	11	3	180
170091	1	1	5	11	5	690
170091	2	4	2	11	2	240
170091	3	88	 	 	 	 
170092	1	1	4	11	4	460
170092	2	4	2	11	2	320
170092	3	13	1	5	1	50
170093	1	1	6	11	6	700
170093	2	4	1	11	1	130
170093	3	88	 	 	 	 
170094	1	1	5	11	5	450
170094	2	4	2	11	2	200
170094	3	88	 	 	 	 
170095	1	1	7	11	7	450
170095	2	4	1	11	1	100
170095	3	88	 	 	 	 
170096	1	1	8	11	8	670
170096	2	4	2	11	2	180
170096	3	5	1	11	1	15000
