CHILDCODE	SRMNIDR5	RMTR5	AMNTCAR5	AMNTKIR5
110028	11	N	 	 
110028	12	N	 	 
110028	13	N	 	 
110029	1	N	 	 
110029	2	N	 	 
110029	3	N	 	 
110029	4	N	 	 
110029	5	N	 	 
110029	6	N	 	 
110029	7	N	 	 
110029	8	N	 	 
110029	9	N	 	 
110029	10	N	 	 
110029	11	N	 	 
110029	12	N	 	 
110029	13	Y	10000	0
110030	1	N	 	 
110030	2	N	 	 
110030	3	N	 	 
110030	4	N	 	 
110030	5	N	 	 
110030	6	N	 	 
110030	7	N	 	 
110030	8	N	 	 
110030	9	N	 	 
110030	10	N	 	 
110030	11	N	 	 
110030	12	N	 	 
110030	13	N	 	 
110031	1	N	 	 
110031	2	N	 	 
110031	3	N	 	 
110031	4	N	 	 
110031	5	N	 	 
110031	6	N	 	 
110031	7	N	 	 
110031	8	N	 	 
110031	9	N	 	 
110031	10	Y	500	0
110031	11	N	 	 
110031	12	Y	0	5000
110031	13	N	 	 
110032	1	N	 	 
110032	2	N	 	 
110032	3	N	 	 
110032	4	N	 	 
110032	5	N	 	 
110032	6	N	 	 
110032	7	N	 	 
110032	8	Y	10000	500
110032	9	N	 	 
110032	10	N	 	 
110032	11	N	 	 
110032	12	N	 	 
110032	13	N	 	 
110033	1	N	 	 
110033	2	N	 	 
110033	3	N	 	 
110033	4	N	 	 
110033	5	N	 	 
110033	6	N	 	 
110033	7	N	 	 
110033	8	N	 	 
110033	9	N	 	 
110033	10	N	 	 
110033	11	N	 	 
110033	12	N	 	 
110033	13	N	 	 
110034	1	N	 	 
110034	2	N	 	 
110034	3	N	 	 
110034	4	N	 	 
110034	5	N	 	 
110034	6	N	 	 
110034	7	N	 	 
110034	8	N	 	 
110034	9	N	 	 
110034	10	N	 	 
110034	11	N	 	 
110034	12	N	 	 
110034	13	N	 	 
110035	1	N	 	 
110035	2	N	 	 
110035	3	N	 	 
110035	4	N	 	 
110035	5	N	 	 
110035	6	N	 	 
110035	7	N	 	 
110035	8	N	 	 
110035	9	N	 	 
110035	10	N	 	 
110035	11	N	 	 
110035	12	N	 	 
110035	13	N	 	 
110036	1	N	 	 
110036	2	N	 	 
110036	3	N	 	 
110036	4	N	 	 
110036	5	N	 	 
110036	6	N	 	 
110036	7	N	 	 
110036	8	Y	3000	0
110036	9	N	 	 
110036	10	N	 	 
110036	11	N	 	 
110036	12	Y	2500	0
110036	13	Y	0	2000
110037	1	N	 	 
110037	2	N	 	 
110037	3	N	 	 
110037	4	N	 	 
110037	5	N	 	 
110037	6	N	 	 
110037	7	N	 	 
110037	8	N	 	 
110037	9	N	 	 
110037	10	N	 	 
110037	11	N	 	 
110037	12	Y	0	4000
110037	13	N	 	 
110038	1	N	 	 
110038	2	N	 	 
110038	3	N	 	 
110038	4	N	 	 
110038	5	N	 	 
110038	6	N	 	 
110038	7	N	 	 
110038	8	Y	1000	0
110038	9	N	 	 
110038	10	N	 	 
110038	11	N	 	 
110038	12	N	 	 
110038	13	N	 	 
110039	1	N	 	 
110039	2	N	 	 
110039	3	N	 	 
110039	4	N	 	 
110039	5	N	 	 
110039	6	N	 	 
110039	7	N	 	 
110039	8	N	 	 
110039	9	N	 	 
110039	10	N	 	 
110039	11	N	 	 
110039	12	N	 	 
110039	13	N	 	 
110040	1	Y	13200	0
110040	2	N	 	 
110040	3	N	 	 
110040	4	N	 	 
110040	5	N	 	 
110040	6	N	 	 
110040	7	N	 	 
110040	8	N	 	 
110040	9	N	 	 
110040	10	N	 	 
110040	11	N	 	 
110040	12	Y	4800	0
110040	13	Y	4700	1150
110041	1	N	 	 
110041	2	N	 	 
110041	3	N	 	 
110041	4	N	 	 
110041	5	N	 	 
110041	6	Y	580	0
110041	7	N	 	 
110041	8	N	 	 
110041	9	N	 	 
110041	10	N	 	 
110041	11	N	 	 
110041	12	N	 	 
110041	13	N	 	 
110042	1	N	 	 
110042	2	N	 	 
110042	3	N	 	 
110042	4	N	 	 
110042	5	N	 	 
110042	6	N	 	 
110042	7	N	 	 
110042	8	N	 	 
110042	9	N	 	 
110042	10	N	 	 
110042	11	N	 	 
110042	12	N	 	 
110042	13	N	 	 
110043	1	N	 	 
110043	2	N	 	 
110043	3	N	 	 
110043	4	N	 	 
110043	5	N	 	 
110043	6	N	 	 
110043	7	N	 	 
110043	8	N	 	 
110043	9	N	 	 
110043	10	N	 	 
110043	11	N	 	 
110043	12	N	 	 
110043	13	N	 	 
110045	1	N	 	 
110045	2	N	 	 
110045	3	N	 	 
110045	4	N	 	 
110045	5	N	 	 
110045	6	N	 	 
110045	7	N	 	 
110045	8	N	 	 
110045	9	N	 	 
110045	10	N	 	 
110045	11	N	 	 
110045	12	N	 	 
110045	13	N	 	 
110046	1	N	 	 
110046	2	N	 	 
110046	3	N	 	 
110046	4	N	 	 
110046	5	N	 	 
110046	6	N	 	 
110046	7	N	 	 
110046	8	N	 	 
110046	9	N	 	 
110046	10	Y	9000	1000
110046	11	N	 	 
110046	12	N	 	 
110046	13	N	 	 
110047	1	N	 	 
110047	2	N	 	 
110047	3	N	 	 
110047	4	N	 	 
110047	5	N	 	 
110047	6	N	 	 
110047	7	N	 	 
110047	8	N	 	 
110047	9	N	 	 
110047	10	N	 	 
110047	11	N	 	 
110047	12	Y	0	5700
110047	13	N	 	 
110048	1	N	 	 
110048	2	N	 	 
110048	3	N	 	 
110048	4	N	 	 
110048	5	N	 	 
110048	6	N	 	 
110048	7	N	 	 
110048	8	N	 	 
110048	9	N	 	 
110048	10	N	 	 
110048	11	N	 	 
110048	12	N	 	 
110048	13	N	 	 
110049	1	N	 	 
110049	2	N	 	 
110049	3	N	 	 
110049	4	N	 	 
110049	5	N	 	 
110049	6	N	 	 
110049	7	N	 	 
110049	8	N	 	 
110049	9	N	 	 
110049	10	N	 	 
110049	11	N	 	 
110049	12	Y	24000	0
110049	13	N	 	 
110051	1	N	 	 
110051	2	N	 	 
110051	3	N	 	 
110051	4	N	 	 
110051	5	N	 	 
110051	6	N	 	 
110051	7	N	 	 
110051	8	N	 	 
110051	9	N	 	 
110051	10	N	 	 
110051	11	N	 	 
110051	12	N	 	 
110051	13	Y	11900	0
110052	1	N	 	 
110052	2	N	 	 
110052	3	N	 	 
110052	4	N	 	 
110052	5	N	 	 
110052	6	N	 	 
110052	7	N	 	 
110052	8	N	 	 
110052	9	N	 	 
110052	10	N	 	 
110052	11	N	 	 
110052	12	Y	14500	0
110052	13	N	 	 
110053	1	N	 	 
110053	2	N	 	 
110053	3	N	 	 
110053	4	N	 	 
110053	5	N	 	 
110053	6	N	 	 
110053	7	N	 	 
110053	8	N	 	 
110053	9	N	 	 
110053	10	N	 	 
110053	11	N	 	 
110053	12	N	 	 
110053	13	N	 	 
110054	1	N	 	 
110054	2	N	 	 
110054	3	N	 	 
110054	4	N	 	 
110054	5	N	 	 
110054	6	N	 	 
110054	7	N	 	 
110054	8	N	 	 
110054	9	N	 	 
110054	10	N	 	 
110054	11	N	 	 
110054	12	N	 	 
110054	13	N	 	 
110055	1	N	 	 
110055	2	N	 	 
110055	3	N	 	 
110055	4	N	 	 
110055	5	N	 	 
110055	6	N	 	 
110055	7	N	 	 
110055	8	N	 	 
110055	9	N	 	 
110055	10	N	 	 
110055	11	N	 	 
110055	12	N	 	 
110055	13	N	 	 
110056	1	N	 	 
110056	2	N	 	 
110056	3	N	 	 
110056	4	N	 	 
110056	5	N	 	 
110056	6	N	 	 
110056	7	N	 	 
110056	8	Y	1500	0
110056	9	N	 	 
110056	10	N	 	 
110056	11	N	 	 
110056	12	N	 	 
110056	13	N	 	 
110057	1	N	 	 
110057	2	N	 	 
110057	3	N	 	 
110057	4	N	 	 
110057	5	N	 	 
110057	6	N	 	 
110057	7	N	 	 
110057	8	N	 	 
110057	9	N	 	 
110057	10	N	 	 
110057	11	N	 	 
110057	12	N	 	 
110057	13	N	 	 
110059	1	N	 	 
110059	2	N	 	 
110059	3	N	 	 
110059	4	N	 	 
110059	5	N	 	 
110059	6	N	 	 
110059	7	N	 	 
110059	8	N	 	 
110059	9	N	 	 
110059	10	N	 	 
110059	11	N	 	 
110059	12	N	 	 
110059	13	N	 	 
110060	1	N	 	 
110060	2	N	 	 
110060	3	N	 	 
110060	4	N	 	 
110060	5	N	 	 
110060	6	N	 	 
110060	7	N	 	 
110060	8	N	 	 
110060	9	N	 	 
110060	10	N	 	 
110060	11	N	 	 
110060	12	N	 	 
110060	13	N	 	 
110061	1	N	 	 
110061	2	N	 	 
110061	3	N	 	 
110061	4	N	 	 
110061	5	Y	400	0
110061	6	N	 	 
110061	7	N	 	 
110061	8	Y	700	0
110061	9	N	 	 
110061	10	N	 	 
110061	11	N	 	 
110061	12	N	 	 
110061	13	N	 	 
110062	1	N	 	 
110062	2	N	 	 
110062	3	N	 	 
110062	4	N	 	 
110062	5	N	 	 
110062	6	Y	0	700
110062	7	N	 	 
110062	8	N	 	 
110062	9	N	 	 
110062	10	N	 	 
110062	11	N	 	 
110062	12	N	 	 
110062	13	N	 	 
110063	1	N	 	 
110063	2	N	 	 
110063	3	N	 	 
110063	4	N	 	 
110063	5	N	 	 
110063	6	N	 	 
110063	7	N	 	 
110063	8	N	 	 
110063	9	N	 	 
110063	10	N	 	 
110063	11	N	 	 
110063	12	N	 	 
110063	13	N	 	 
110065	1	N	 	 
110065	2	N	 	 
110065	3	N	 	 
110065	4	N	 	 
110065	5	N	 	 
110065	6	Y	0	150
110065	7	N	 	 
110065	8	N	 	 
110065	9	N	 	 
110065	10	N	 	 
110065	11	N	 	 
110065	12	N	 	 
110065	13	N	 	 
110066	1	N	 	 
110066	2	N	 	 
110066	3	N	 	 
110066	4	N	 	 
110066	5	N	 	 
110066	6	N	 	 
110066	7	N	 	 
110066	8	N	 	 
110066	9	N	 	 
110066	10	N	 	 
110066	11	N	 	 
110066	12	N	 	 
110066	13	N	 	 
110067	1	N	 	 
110067	2	N	 	 
110067	3	N	 	 
110067	4	N	 	 
110067	5	N	 	 
110067	6	N	 	 
110067	7	N	 	 
110067	8	N	 	 
110067	9	N	 	 
110067	10	N	 	 
110067	11	N	 	 
110067	12	N	 	 
110067	13	N	 	 
110068	1	N	 	 
110068	2	N	 	 
110068	3	N	 	 
110068	4	N	 	 
110068	5	N	 	 
110068	6	N	 	 
110068	7	N	 	 
110068	8	N	 	 
110068	9	N	 	 
110068	10	N	 	 
110068	11	N	 	 
110068	12	N	 	 
110068	13	N	 	 
110069	1	N	 	 
110069	2	N	 	 
110069	3	N	 	 
110069	4	N	 	 
110069	5	N	 	 
110069	6	N	 	 
110069	7	N	 	 
110069	8	N	 	 
110069	9	N	 	 
110069	10	N	 	 
110069	11	N	 	 
110069	12	N	 	 
110069	13	N	 	 
110070	1	N	 	 
110070	2	N	 	 
110070	3	N	 	 
110070	4	N	 	 
110070	5	N	 	 
110070	6	N	 	 
110070	7	N	 	 
110070	8	N	 	 
110070	9	N	 	 
110070	10	N	 	 
110070	11	N	 	 
110070	12	N	 	 
110070	13	N	 	 
110071	1	N	 	 
110071	2	N	 	 
110071	3	N	 	 
110071	4	N	 	 
110071	5	N	 	 
110071	6	N	 	 
110071	7	N	 	 
110071	8	N	 	 
110071	9	N	 	 
110071	10	N	 	 
110071	11	N	 	 
110071	12	N	 	 
110071	13	N	 	 
110072	1	N	 	 
110072	2	N	 	 
110072	3	N	 	 
110072	4	N	 	 
110072	5	N	 	 
110072	6	N	 	 
110072	7	N	 	 
110072	8	N	 	 
110072	9	N	 	 
110072	10	N	 	 
110072	11	N	 	 
110072	12	N	 	 
110072	13	N	 	 
110073	1	N	 	 
110073	2	N	 	 
110073	3	N	 	 
110073	4	N	 	 
110073	5	N	 	 
110073	6	N	 	 
110073	7	N	 	 
110073	8	Y	0	200
110073	9	N	 	 
110073	10	N	 	 
110073	11	N	 	 
110073	12	N	 	 
110073	13	N	 	 
110074	1	Y	6500	0
110074	2	N	 	 
110074	3	N	 	 
110074	4	N	 	 
110074	5	N	 	 
110074	6	N	 	 
110074	7	N	 	 
110074	8	N	 	 
110074	9	N	 	 
110074	10	N	 	 
110074	11	N	 	 
110074	12	Y	8000	0
110074	13	N	 	 
110075	1	N	 	 
110075	2	N	 	 
110075	3	N	 	 
110075	4	N	 	 
110075	5	N	 	 
110075	6	N	 	 
110075	7	N	 	 
110075	8	N	 	 
110075	9	N	 	 
110075	10	N	 	 
110075	11	N	 	 
110075	12	Y	12000	0
110075	13	N	 	 
110076	1	N	 	 
110076	2	N	 	 
110076	3	N	 	 
110076	4	N	 	 
110076	5	N	 	 
110076	6	N	 	 
110076	7	N	 	 
110076	8	N	 	 
110076	9	N	 	 
110076	10	N	 	 
110076	11	N	 	 
110076	12	N	 	 
110076	13	N	 	 
110077	1	N	 	 
110077	2	N	 	 
110077	3	N	 	 
110077	4	N	 	 
110077	5	N	 	 
110077	6	N	 	 
110077	7	N	 	 
110077	8	N	 	 
110077	9	N	 	 
110077	10	N	 	 
110077	11	N	 	 
110077	12	N	 	 
110077	13	N	 	 
110078	1	N	 	 
110078	2	N	 	 
110078	3	N	 	 
110078	4	N	 	 
110078	5	N	 	 
110078	6	N	 	 
110078	7	N	 	 
110078	8	N	 	 
110078	9	N	 	 
110078	10	Y	5500	380
110078	11	N	 	 
110078	12	N	 	 
110078	13	Y	20000	0
110079	1	N	 	 
110079	2	N	 	 
110079	3	N	 	 
110079	4	N	 	 
110079	5	N	 	 
110079	6	N	 	 
110079	7	N	 	 
110079	8	N	 	 
110079	9	N	 	 
110079	10	N	 	 
110079	11	N	 	 
110079	12	N	 	 
110079	13	N	 	 
110081	1	N	 	 
110081	2	N	 	 
110081	3	N	 	 
110081	4	N	 	 
110081	5	N	 	 
110081	6	N	 	 
110081	7	N	 	 
110081	8	N	 	 
110081	9	N	 	 
110081	10	N	 	 
110081	11	N	 	 
110081	12	N	 	 
110081	13	Y	30000	0
110082	1	N	 	 
110082	2	N	 	 
110082	3	N	 	 
110082	4	N	 	 
110082	5	N	 	 
110082	6	N	 	 
110082	7	N	 	 
110082	8	N	 	 
110082	9	N	 	 
110082	10	N	 	 
110082	11	N	 	 
110082	12	Y	4000	0
110082	13	N	 	 
110083	1	N	 	 
110083	2	N	 	 
110083	3	N	 	 
110083	4	N	 	 
110083	5	N	 	 
110083	6	N	 	 
110083	7	N	 	 
110083	8	N	 	 
110083	9	N	 	 
110083	10	N	 	 
110083	11	N	 	 
110083	12	N	 	 
110083	13	Y	700	300
110084	1	N	 	 
110084	2	N	 	 
110084	3	N	 	 
110084	4	N	 	 
110084	5	N	 	 
110084	6	N	 	 
110084	7	N	 	 
110084	8	N	 	 
110084	9	N	 	 
110084	10	N	 	 
110084	11	N	 	 
110084	12	N	 	 
110084	13	N	 	 
110085	1	N	 	 
110085	2	N	 	 
110085	3	N	 	 
110085	4	N	 	 
110085	5	N	 	 
110085	6	N	 	 
110085	7	N	 	 
110085	8	N	 	 
110085	9	N	 	 
110085	10	N	 	 
110085	11	N	 	 
110085	12	N	 	 
110085	13	Y	3000	0
110086	1	N	 	 
110086	2	N	 	 
110086	3	N	 	 
110086	4	N	 	 
110086	5	N	 	 
110086	6	N	 	 
110086	7	N	 	 
110086	8	Y	150	1800
110086	9	N	 	 
110086	10	N	 	 
110086	11	N	 	 
110086	12	N	 	 
110086	13	N	 	 
110088	1	N	 	 
110088	2	N	 	 
110088	3	N	 	 
110088	4	N	 	 
110088	5	N	 	 
110088	6	N	 	 
110088	7	N	 	 
110088	8	Y	0	1200
110088	9	N	 	 
110088	10	N	 	 
110088	11	N	 	 
110088	12	N	 	 
110088	13	N	 	 
110089	1	N	 	 
110089	2	N	 	 
110089	3	N	 	 
110089	4	N	 	 
110089	5	N	 	 
110089	6	N	 	 
110089	7	N	 	 
110089	8	N	 	 
110089	9	N	 	 
110089	10	Y	600	100
110089	11	N	 	 
110089	12	N	 	 
110089	13	N	 	 
110091	1	N	 	 
110091	2	N	 	 
110091	3	N	 	 
110091	4	N	 	 
110091	5	N	 	 
110091	6	N	 	 
110091	7	N	 	 
110091	8	Y	1800	0
110091	9	N	 	 
110091	10	N	 	 
110091	11	N	 	 
110091	12	Y	3000	0
110091	13	N	 	 
110092	1	N	 	 
110092	2	N	 	 
110092	3	N	 	 
110092	4	N	 	 
110092	5	N	 	 
110092	6	N	 	 
110092	7	N	 	 
110092	8	N	 	 
110092	9	N	 	 
110092	10	N	 	 
110092	11	N	 	 
110092	12	N	 	 
110092	13	N	 	 
110093	1	N	 	 
110093	2	N	 	 
110093	3	N	 	 
110093	4	N	 	 
110093	5	N	 	 
110093	6	N	 	 
110093	7	N	 	 
110093	8	N	 	 
110093	9	N	 	 
110093	10	N	 	 
110093	11	N	 	 
110093	12	N	 	 
110093	13	N	 	 
110094	1	N	 	 
110094	2	N	 	 
110094	3	N	 	 
110094	4	N	 	 
110094	5	N	 	 
110094	6	N	 	 
110094	7	N	 	 
110094	8	N	 	 
110094	9	N	 	 
110094	10	N	 	 
110094	11	N	 	 
110094	12	N	 	 
110094	13	N	 	 
110096	1	N	 	 
110096	2	N	 	 
110096	3	N	 	 
110096	4	N	 	 
110096	5	N	 	 
110096	6	N	 	 
110096	7	N	 	 
110096	8	N	 	 
110096	9	N	 	 
110096	10	N	 	 
110096	11	N	 	 
110096	12	N	 	 
110096	13	N	 	 
110098	1	N	 	 
110098	2	N	 	 
110098	3	N	 	 
110098	4	N	 	 
110098	5	N	 	 
110098	6	N	 	 
110098	7	N	 	 
110098	8	N	 	 
110098	9	N	 	 
110098	10	N	 	 
110098	11	N	 	 
110098	12	N	 	 
110098	13	N	 	 
110099	1	N	 	 
110099	2	N	 	 
110099	3	N	 	 
110099	4	N	 	 
110099	5	N	 	 
110099	6	N	 	 
110099	7	N	 	 
110099	8	N	 	 
110099	9	N	 	 
110099	10	N	 	 
110099	11	N	 	 
110099	12	Y	1000	500
110099	13	N	 	 
110100	1	N	 	 
110100	2	N	 	 
110100	3	N	 	 
110100	4	N	 	 
110100	5	N	 	 
110100	6	N	 	 
110100	7	N	 	 
110100	8	N	 	 
110100	9	N	 	 
110100	10	N	 	 
110100	11	N	 	 
110100	12	N	 	 
110100	13	N	 	 
120001	1	N	 	 
120001	2	N	 	 
120001	3	N	 	 
120001	4	N	 	 
120001	5	N	 	 
120001	6	N	 	 
120001	7	N	 	 
120001	8	Y	0	1000
120001	9	N	 	 
120001	10	N	 	 
120001	11	N	 	 
120001	12	N	 	 
120001	13	N	 	 
120002	1	N	 	 
120002	2	N	 	 
120002	3	N	 	 
120002	4	N	 	 
120002	5	N	 	 
120002	6	N	 	 
120002	7	N	 	 
120002	8	N	 	 
120002	9	N	 	 
120002	10	N	 	 
120002	11	N	 	 
120002	12	N	 	 
120002	13	N	 	 
120004	1	N	 	 
120004	2	N	 	 
120004	3	N	 	 
120004	4	N	 	 
120004	5	N	 	 
120004	6	N	 	 
120004	7	N	 	 
120004	8	N	 	 
120004	9	N	 	 
120004	10	N	 	 
120004	11	N	 	 
120004	12	N	 	 
120004	13	N	 	 
120005	1	N	 	 
120005	2	N	 	 
120005	3	N	 	 
120005	4	N	 	 
120005	5	N	 	 
120005	6	N	 	 
120005	7	N	 	 
120005	8	N	 	 
120005	9	N	 	 
120005	10	N	 	 
120005	11	N	 	 
120005	12	N	 	 
120005	13	Y	800	700
120006	1	N	 	 
120006	2	N	 	 
120006	3	N	 	 
120006	4	N	 	 
120006	5	N	 	 
120006	6	N	 	 
120006	7	N	 	 
120006	8	N	 	 
120006	9	N	 	 
120006	10	N	 	 
120006	11	N	 	 
120006	12	N	 	 
120006	13	Y	0	1100
120007	1	N	 	 
120007	2	N	 	 
120007	3	N	 	 
120007	4	N	 	 
120007	5	N	 	 
120007	6	N	 	 
120007	7	N	 	 
120007	8	N	 	 
120007	9	N	 	 
120007	10	N	 	 
120007	11	N	 	 
120007	12	N	 	 
120007	13	N	 	 
120008	1	N	 	 
120008	2	N	 	 
120008	3	N	 	 
120008	4	N	 	 
120008	5	N	 	 
120008	6	N	 	 
120008	7	N	 	 
120008	8	N	 	 
120008	9	N	 	 
120008	10	N	 	 
120008	11	N	 	 
120008	12	N	 	 
120008	13	Y	0	500
120009	1	N	 	 
120009	2	N	 	 
120009	3	N	 	 
120009	4	N	 	 
120009	5	N	 	 
120009	6	N	 	 
120009	7	N	 	 
120009	8	N	 	 
120009	9	N	 	 
120009	10	N	 	 
120009	11	N	 	 
120009	12	N	 	 
120009	13	N	 	 
120010	1	N	 	 
120010	2	N	 	 
120010	3	N	 	 
120010	4	N	 	 
120010	5	N	 	 
120010	6	N	 	 
120010	7	N	 	 
120010	8	N	 	 
120010	9	N	 	 
120010	10	N	 	 
120010	11	N	 	 
120010	12	N	 	 
120010	13	N	 	 
120011	1	N	 	 
120011	2	N	 	 
120011	3	N	 	 
120011	4	N	 	 
120011	5	N	 	 
120011	6	N	 	 
120011	7	N	 	 
120011	8	N	 	 
120011	9	N	 	 
120011	10	N	 	 
120011	11	N	 	 
120011	12	N	 	 
120011	13	Y	20000	0
120012	1	N	 	 
120012	2	N	 	 
120012	3	N	 	 
120012	4	N	 	 
120012	5	N	 	 
120012	6	N	 	 
120012	7	N	 	 
120012	8	N	 	 
120012	9	N	 	 
120012	10	N	 	 
120012	11	N	 	 
120012	12	N	 	 
120012	13	N	 	 
120013	1	N	 	 
120013	2	N	 	 
120013	3	N	 	 
120013	4	N	 	 
120013	5	N	 	 
120013	6	N	 	 
120013	7	N	 	 
120013	8	N	 	 
120013	9	N	 	 
120013	10	N	 	 
120013	11	N	 	 
120013	12	N	 	 
120013	13	Y	400	1000
120014	1	N	 	 
120014	2	N	 	 
120014	3	N	 	 
120014	4	N	 	 
120014	5	N	 	 
120014	6	N	 	 
120014	7	N	 	 
120014	8	N	 	 
120014	9	N	 	 
120014	10	N	 	 
120014	11	N	 	 
120014	12	N	 	 
120014	13	N	 	 
120015	1	N	 	 
120015	2	N	 	 
120015	3	N	 	 
120015	4	N	 	 
120015	5	N	 	 
120015	6	N	 	 
120015	7	N	 	 
120015	8	N	 	 
120015	9	N	 	 
120015	10	N	 	 
120015	11	N	 	 
120015	12	N	 	 
120015	13	N	 	 
120016	1	N	 	 
120016	2	N	 	 
120016	3	N	 	 
120016	4	N	 	 
120016	5	N	 	 
120016	6	N	 	 
120016	7	N	 	 
120016	8	N	 	 
120016	9	N	 	 
120016	10	Y	0	2000
120016	11	N	 	 
120016	12	Y	2400	0
120016	13	N	 	 
120017	1	N	 	 
120017	2	N	 	 
120017	3	N	 	 
120017	4	N	 	 
120017	5	N	 	 
120017	6	N	 	 
120017	7	N	 	 
120017	8	Y	0	300
120017	9	N	 	 
120017	10	N	 	 
120017	11	N	 	 
120017	12	N	 	 
120017	13	Y	5000	0
120018	1	N	 	 
120018	2	N	 	 
120018	3	N	 	 
120018	4	N	 	 
120018	5	N	 	 
120018	6	N	 	 
120018	7	N	 	 
120018	8	N	 	 
120018	9	N	 	 
120018	10	N	 	 
120018	11	N	 	 
120018	12	N	 	 
120018	13	N	 	 
120019	1	N	 	 
120019	2	N	 	 
120019	3	N	 	 
120019	4	N	 	 
120019	5	N	 	 
120019	6	N	 	 
120019	7	N	 	 
120019	8	N	 	 
120019	9	N	 	 
120019	10	N	 	 
120019	11	N	 	 
120019	12	N	 	 
120019	13	Y	20000	0
120020	1	N	 	 
120020	2	N	 	 
120020	3	N	 	 
120020	4	N	 	 
120020	5	N	 	 
120020	6	N	 	 
120020	7	N	 	 
120020	8	Y	10000	0
120020	9	N	 	 
120020	10	N	 	 
120020	11	N	 	 
120020	12	N	 	 
120020	13	N	 	 
120021	1	N	 	 
120021	2	N	 	 
120021	3	N	 	 
120021	4	N	 	 
120021	5	N	 	 
120021	6	N	 	 
120021	7	N	 	 
120021	8	Y	0	200
120021	9	N	 	 
120021	10	N	 	 
120021	11	N	 	 
120021	12	N	 	 
120021	13	N	 	 
120023	1	N	 	 
120023	2	N	 	 
120023	3	N	 	 
120023	4	N	 	 
120023	5	N	 	 
120023	6	N	 	 
120023	7	N	 	 
120023	8	N	 	 
120023	9	N	 	 
120023	10	N	 	 
120023	11	N	 	 
120023	12	Y	3000	0
120023	13	N	 	 
120024	1	N	 	 
120024	2	N	 	 
120024	3	N	 	 
120024	4	N	 	 
120024	5	N	 	 
120024	6	N	 	 
120024	7	N	 	 
120024	8	N	 	 
120024	9	N	 	 
120024	10	N	 	 
120024	11	N	 	 
120024	12	N	 	 
120024	13	N	 	 
120025	1	N	 	 
120025	2	N	 	 
120025	3	N	 	 
120025	4	N	 	 
120025	5	N	 	 
120025	6	N	 	 
120025	7	N	 	 
120025	8	N	 	 
120025	9	N	 	 
120025	10	N	 	 
120025	11	N	 	 
120025	12	N	 	 
120025	13	N	 	 
120026	1	N	 	 
120026	2	N	 	 
120026	3	N	 	 
120026	4	N	 	 
120026	5	N	 	 
120026	6	N	 	 
120026	7	N	 	 
120026	8	N	 	 
120026	9	N	 	 
120026	10	N	 	 
120026	11	N	 	 
120026	12	N	 	 
120026	13	N	 	 
120027	1	N	 	 
120027	2	N	 	 
120027	3	N	 	 
120027	4	N	 	 
120027	5	N	 	 
120027	6	N	 	 
120027	7	N	 	 
120027	8	N	 	 
120027	9	N	 	 
120027	10	N	 	 
120027	11	N	 	 
120027	12	N	 	 
120027	13	N	 	 
120028	1	N	 	 
120028	2	N	 	 
120028	3	N	 	 
120028	4	N	 	 
120028	5	N	 	 
120028	6	N	 	 
120028	7	N	 	 
120028	8	N	 	 
120028	9	N	 	 
120028	10	N	 	 
120028	11	N	 	 
120028	12	N	 	 
120028	13	N	 	 
120029	1	N	 	 
120029	2	N	 	 
120029	3	N	 	 
120029	4	N	 	 
120029	5	N	 	 
120029	6	N	 	 
120029	7	N	 	 
120029	8	N	 	 
120029	9	N	 	 
120029	10	N	 	 
120029	11	N	 	 
120029	12	N	 	 
120029	13	N	 	 
120031	1	N	 	 
120031	2	N	 	 
120031	3	N	 	 
120031	4	N	 	 
120031	5	N	 	 
120031	6	N	 	 
120031	7	N	 	 
120031	8	N	 	 
120031	9	N	 	 
120031	10	N	 	 
120031	11	N	 	 
120031	12	N	 	 
120031	13	N	 	 
120032	1	N	 	 
120032	2	N	 	 
120032	3	N	 	 
120032	4	N	 	 
120032	5	N	 	 
120032	6	N	 	 
120032	7	N	 	 
120032	8	Y	0	2900
120032	9	N	 	 
120032	10	N	 	 
120032	11	N	 	 
120032	12	N	 	 
120032	13	N	 	 
120033	1	N	 	 
120033	2	N	 	 
120033	3	N	 	 
120033	4	N	 	 
120033	5	N	 	 
120033	6	N	 	 
120033	7	N	 	 
120033	8	N	 	 
120033	9	N	 	 
120033	10	N	 	 
120033	11	N	 	 
120033	12	N	 	 
120033	13	Y	4000	0
120034	1	N	 	 
120034	2	N	 	 
120034	3	N	 	 
120034	4	N	 	 
120034	5	N	 	 
120034	6	N	 	 
120034	7	N	 	 
120034	8	Y	20000	4000
120034	9	N	 	 
120034	10	Y	8000	0
120034	11	N	 	 
120034	12	N	 	 
120034	13	N	 	 
120035	1	N	 	 
120035	2	N	 	 
120035	3	N	 	 
120035	4	N	 	 
120035	5	N	 	 
120035	6	N	 	 
120035	7	Y	1150	500
120035	8	Y	300	1650
120035	9	N	 	 
120035	10	N	 	 
120035	11	N	 	 
120035	12	Y	1200	0
120035	13	N	 	 
120036	1	N	 	 
120036	2	N	 	 
120036	3	N	 	 
120036	4	N	 	 
120036	5	N	 	 
120036	6	N	 	 
120036	7	N	 	 
120036	8	N	 	 
120036	9	N	 	 
120036	10	N	 	 
120036	11	N	 	 
120036	12	N	 	 
120036	13	N	 	 
120037	1	N	 	 
120037	2	N	 	 
120037	3	N	 	 
120037	4	N	 	 
120037	5	N	 	 
120037	6	N	 	 
120037	7	Y	7000	9000
