CHILDCODE	MEMIDR5	MEMMOVR5	RELATER5	PRMCRER5	LIVHSER5	YRDIEDR5	AGER4	MEMAGER5	MEAGMTR5	MEMSEXR5	CHLBRNR5	RWHLIVR5	RSEECHR5	RCHLVER5	RLNLIVR5	RELHHR5	MRTLSTR5	MTHRHHR5	FTHRHHR5	THSVILR5	BURBRLR5	BRNREG5	BRNZONR5	GETFAMN	FAMBKBR5	FMURRLR5	FAMREGR5	FAMZNER5	STRT18R5	GRDE18R5	STLL18R5	HSSTRTR5	PANELSIB	ATTPRER5	WHYNPRR5	GETSCHSTYR	GETSCHSTMN	STRYRR5	STRMNR5	GRADER5	STILLR5	WHYNOTR5	AGEGRDR5	TYPLSTR5	PERFR5	TYPATDR5	WHSCHR5	FEESR5	EXTTUTR5	SLEEPR5	CHCARER5	HHCHRER5	NPYWRKR5	PAYWRKR5	SCHOOLR5	STUDYR5	PLAYR5	MEMCNSR5	DISABR5	MEMAFCR5	MEMLNGR5	MLNHLR51	HTSFFR51	SEEKTRR4	WHSEEKR4	MEMSMKR5	MEMTOBR5	OFTSMKR5	MEMALCR5	OFTALCR5
100074	8	 	14	0	1	 	2	5	 	2	 	 	 	 	 	14	 	98	98	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	1	1	2009	1	0	1	 	 	 	 	 	 	 	 	13	0	0	0	0	7	1	3	N	 	 	 	 	 	 	 	 	 	 	 	 
100075	0	 	0	 	4	 	11	14	 	2	 	 	 	 	 	23	0	2	1	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	0	0	 	 	9	1	 	 	 	1	3	14	0	0	 	 	 	 	 	 	 	 	Y	 	 	 	 	 	 	 	 	 	 	 	 
100075	1	 	1	0	1	 	43	46	 	1	 	 	 	 	 	 	1	98	98	 	 	 	 	0	 	 	 	 	1	40	1	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Y	0	 	0	 	 	 	 	0	0	 	1	2
100075	2	 	1	1	1	 	39	42	 	2	0	 	 	 	 	0	1	98	99	 	 	 	 	0	 	 	 	 	1	35	0	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Y	0	 	0	 	 	 	 	0	0	 	1	3
100075	3	 	 	 	 	 	101	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
100075	4	 	14	0	4	 	29	32	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
100075	5	 	14	0	4	 	23	26	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
100075	15	 	7	0	1	 	13	16	 	2	 	 	 	 	 	23	0	2	1	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	0	0	 	 	9	1	 	 	 	 	 	 	 	 	8	2	6	0	0	5	2	1	N	 	 	 	 	 	 	 	 	 	 	 	 
100075	16	 	7	0	1	 	9	12	 	1	 	 	 	 	 	23	0	2	1	 	 	 	 	0	 	 	 	 	 	 	 	1	1	1	 	0	0	 	 	4	1	 	 	 	3	4	 	0	0	10	0	0	0	0	5	1	8	N	0	 	0	 	 	 	 	0	0	 	2	 
100075	17	 	14	0	4	 	22	25	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
100075	18	 	14	0	4	 	24	27	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
100075	19	 	7	0	1	 	3	6	 	1	 	 	 	 	 	23	 	2	1	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	1	1	2007	1	0	1	 	 	 	 	 	 	 	 	10	0	0	0	0	5	1	8	N	 	 	 	 	 	 	 	 	 	 	 	 
100076	0	 	0	 	1	 	12	15	 	1	 	 	 	 	 	23	0	5	98	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	0	0	 	 	6	1	 	 	 	1	4	2	0	0	9	0	4	0	0	6	1	4	N	 	 	 	 	 	 	 	 	 	 	 	 
100076	1	 	1	0	4	 	36	40	 	1	 	3	3	1	2	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
100076	2	 	1	1	1	 	33	36	 	2	1	 	 	 	 	 	1	98	99	 	 	 	 	0	 	 	 	 	1	12	0	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Y	0	 	0	 	 	 	 	0	0	 	1	4
100076	3	 	13	0	4	 	19	22	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
100076	4	 	2	0	1	 	 	41	 	1	 	 	 	 	 	0	1	99	99	 	 	 	 	 	 	 	 	 	1	12	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Y	 	 	 	 	 	 	 	 	 	 	 	 
100076	5	 	9	0	1	 	 	0	0	2	 	 	 	 	 	23	 	2	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 
100077	0	 	0	 	1	 	11	14	 	2	 	 	 	 	 	18	0	99	98	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	0	0	 	 	4	1	 	 	 	3	4	2	0	0	8	0	2	0	0	5	1	8	N	 	 	 	 	 	 	 	 	 	 	 	 
100077	1	 	1	0	4	 	34	37	 	1	 	1	4	0	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
100077	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
100077	3	 	5	0	1	 	80	83	 	1	 	 	 	 	 	0	1	99	99	 	 	 	 	0	 	 	 	 	1	28	0	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 
100077	4	 	5	1	1	 	67	70	 	2	 	 	 	 	 	 	1	99	99	 	 	 	 	0	 	 	 	 	0	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	1	27	19	0	 	0	0	 	1	2
100077	5	 	13	0	4	 	29	32	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
100077	6	 	14	0	4	 	18	21	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
100077	7	 	18	0	4	 	 	-77	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	1	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
100077	8	 	14	0	1	 	12	15	 	1	 	 	 	 	 	18	0	98	98	 	 	 	 	0	 	 	 	 	 	 	 	0	0	 	 	1	1	 	 	 	 	17	 	 	 	 	 	 	 	8	0	0	10	0	0	0	6	Y	 	 	 	 	 	 	 	 	 	 	 	 
100078	0	 	0	 	1	 	11	14	 	2	 	 	 	 	 	1	0	3	98	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	0	0	 	 	8	1	 	 	 	2	4	2	0	0	9	2	4	0	0	5	3	1	N	 	 	 	 	 	 	 	 	 	 	 	 
100078	1	 	5	0	3	2007	54	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
100078	2	 	13	0	4	 	39	42	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
100078	3	 	1	1	1	 	33	36	 	2	1	 	 	 	 	 	1	3	98	 	 	 	 	0	 	 	 	 	1	10	0	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	0	0	 	1	2
100078	4	 	 	 	 	 	32	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
100078	5	 	13	0	4	 	31	34	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
100078	6	 	13	0	4	 	26	29	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
100078	7	 	9	0	1	 	7	10	 	2	 	 	 	 	 	23	 	3	99	 	 	 	 	0	 	 	 	 	 	 	 	1	1	1	 	0	0	 	 	3	1	 	 	 	2	4	 	0	0	9	1	2	0	0	5	1	6	N	0	 	0	 	 	 	 	0	0	 	2	 
100078	8	 	2	0	4	 	42	45	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
100078	9	 	7	0	1	 	 	2	 	1	 	 	 	 	 	23	 	3	98	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 
100079	0	 	0	 	1	 	12	15	 	2	 	 	 	 	 	23	0	2	99	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	0	0	 	 	6	1	 	 	 	3	4	2	0	0	9	0	5	0	0	5	2	3	Y	 	 	 	 	 	 	 	 	 	 	 	 
100079	1	 	 	 	 	 	44	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
100079	2	 	1	1	1	 	42	45	 	2	0	 	 	 	 	 	3	98	98	 	 	 	 	0	 	 	 	 	0	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Y	0	 	1	17	2	5	1	0	0	 	1	2
100079	3	 	7	0	1	 	23	26	 	1	 	 	 	 	 	23	0	2	99	 	 	 	 	0	 	 	 	 	1	10	0	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 
100079	4	 	7	0	1	 	19	22	 	1	 	 	 	 	 	23	0	2	99	 	 	 	 	0	 	 	 	 	1	6	0	 	1	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	0	0	 	0	5
100079	15	 	88	0	88	 	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
100079	16	 	13	0	1	 	24	27	 	1	 	 	 	 	 	7	0	98	98	 	 	 	 	0	 	 	 	 	1	10	0	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 
100080	0	 	0	 	1	 	11	15	 	2	 	 	 	 	 	23	0	2	1	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	0	0	 	 	7	1	 	 	 	2	4	3	0	0	9	0	3	0	0	5	4	3	N	 	 	 	 	 	 	 	 	 	 	 	 
100080	1	 	1	0	1	 	48	51	 	1	 	 	 	 	 	 	1	98	98	 	 	 	 	0	 	 	 	 	1	28	0	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	0	0	 	1	2
100080	2	 	1	1	1	 	41	44	 	2	0	 	 	 	 	0	1	98	99	 	 	 	 	0	 	 	 	 	1	28	0	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	0	0	 	0	4
100080	3	 	13	0	2	 	26	29	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
100080	4	 	7	0	2	 	25	28	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
100080	5	 	7	0	2	 	20	23	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
100080	6	 	7	0	2	 	17	20	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
100080	7	 	7	0	1	 	16	19	 	1	 	 	 	 	 	23	0	2	1	 	 	 	 	0	 	 	 	 	1	9	1	 	0	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 
100080	15	 	7	0	1	 	13	16	 	2	 	 	 	 	 	23	0	2	1	 	 	 	 	0	 	 	 	 	 	 	 	1	1	1	 	0	0	 	 	9	1	 	 	 	3	4	 	0	0	9	0	3	0	0	5	4	3	N	0	 	0	 	 	 	 	0	0	 	0	5
100081	0	 	0	 	1	 	12	15	 	1	 	 	 	 	 	23	0	2	1	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	0	0	 	 	6	1	 	 	 	2	4	3	0	0	9	2	2	0	0	5	1	5	N	 	 	 	 	 	 	 	 	 	 	 	 
100081	1	 	1	0	1	 	41	44	 	1	 	 	 	 	 	 	1	98	99	 	 	 	 	0	 	 	 	 	1	3	0	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	0	0	 	1	1
100081	2	 	1	1	1	 	35	39	 	2	0	 	 	 	 	1	1	99	99	 	 	 	 	0	 	 	 	 	0	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	0	0	 	1	1
100081	3	 	7	0	4	 	18	21	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
100081	15	 	7	0	1	 	15	18	 	1	 	 	 	 	 	23	0	2	1	 	 	 	 	0	 	 	 	 	1	9	1	 	0	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 
100081	16	 	7	0	1	 	10	13	 	1	 	 	 	 	 	23	0	2	1	 	 	 	 	0	 	 	 	 	 	 	 	1	1	1	 	0	0	 	 	5	1	 	 	 	3	4	 	0	0	9	1	2	0	0	5	1	6	N	0	 	0	 	 	 	 	0	0	 	2	 
100081	17	 	7	0	1	 	1	4	 	2	 	 	 	 	 	23	 	2	1	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 
100081	18	 	14	0	1	 	3	6	 	1	 	 	 	 	 	14	 	99	98	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	1	1	2009	2	0	1	 	 	 	 	 	 	 	 	9	1	0	0	0	5	1	8	N	 	 	 	 	 	 	 	 	 	 	 	 
100082	0	 	0	 	1	 	11	14	 	1	 	 	 	 	 	23	0	2	1	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	0	0	 	 	8	1	 	 	 	3	4	2	0	0	7	0	2	1	0	5	3	6	N	 	 	 	 	 	 	 	 	 	 	 	 
100082	1	 	1	0	1	 	47	50	 	1	 	 	 	 	 	 	1	98	99	 	 	 	 	0	 	 	 	 	1	13	0	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	0	0	 	1	3
100082	2	 	1	1	1	 	45	48	 	2	0	 	 	 	 	0	1	98	99	 	 	 	 	0	 	 	 	 	1	12	0	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Y	0	 	1	17	4	1	2	0	0	 	0	5
100082	3	 	7	0	1	 	23	26	 	1	 	 	 	 	 	23	0	2	1	 	 	 	 	0	 	 	 	 	1	6	0	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 
100082	4	 	7	0	1	 	21	24	 	1	 	 	 	 	 	23	0	2	1	 	 	 	 	0	 	 	 	 	1	22	0	 	0	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 
100082	5	 	7	0	2	 	19	22	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	1	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
100082	6	 	13	0	4	 	23	26	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
100083	0	 	0	 	1	 	11	14	 	2	 	 	 	 	 	23	0	2	1	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	0	0	 	 	5	1	 	 	 	3	4	2	0	0	9	0	2	1	0	4	2	6	N	 	 	 	 	 	 	 	 	 	 	 	 
100083	1	 	1	0	1	 	46	49	 	1	 	 	 	 	 	 	1	99	99	 	 	 	 	0	 	 	 	 	1	34	0	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Y	0	 	1	21	5	3	2	0	0	 	1	3
100083	2	 	1	1	1	 	35	38	 	2	0	 	 	 	 	0	1	98	98	 	 	 	 	0	 	 	 	 	1	6	0	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Y	0	 	0	 	 	 	 	0	0	 	1	2
100083	3	 	7	0	2	 	17	20	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
100083	15	 	7	0	1	 	15	18	 	2	 	 	 	 	 	23	0	2	1	 	 	 	 	0	 	 	 	 	1	10	0	 	0	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Y	 	 	 	 	 	 	 	 	 	 	 	 
100083	16	 	7	0	1	 	13	16	 	2	 	 	 	 	 	23	0	2	1	 	 	 	 	0	 	 	 	 	 	 	 	1	1	1	 	0	0	 	 	9	1	 	 	 	1	4	 	0	0	9	0	2	0	0	4	4	5	N	0	 	0	 	 	 	 	0	0	 	0	5
100084	0	 	0	 	1	 	12	15	 	2	 	 	 	 	 	23	0	2	98	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	0	0	 	 	7	1	 	 	 	3	4	2	0	0	9	0	1	4	0	6	3	1	N	 	 	 	 	 	 	 	 	 	 	 	 
100084	1	 	1	0	4	 	39	42	 	1	 	3	4	1	8	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
100084	2	 	1	1	1	 	35	38	 	2	0	 	 	 	 	 	1	98	99	 	 	 	 	0	 	 	 	 	1	8	0	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	0	0	 	1	2
100084	3	 	7	0	1	 	5	8	 	2	 	 	 	 	 	23	 	2	98	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	0	0	 	 	2	1	 	 	 	 	 	 	 	 	10	0	2	0	0	6	2	4	N	 	 	 	 	 	 	 	 	 	 	 	 
100084	4	 	7	0	1	 	1	4	 	1	 	 	 	 	 	23	 	2	98	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 
100085	0	 	0	 	1	 	11	15	 	2	 	 	 	 	 	23	0	1	16	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	0	0	 	 	6	1	 	 	 	3	4	18	0	0	9	1	4	1	0	5	2	2	N	 	 	 	 	 	 	 	 	 	 	 	 
100085	1	 	1	1	1	 	41	44	 	2	0	 	 	 	 	0	1	99	99	 	 	 	 	0	 	 	 	 	1	10	0	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	0	0	 	1	2
100085	2	 	9	0	1	 	19	22	 	2	 	 	 	 	 	2	0	1	98	 	 	 	 	0	 	 	 	 	1	10	1	 	0	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 
100085	15	 	9	0	1	 	15	18	 	2	 	 	 	 	 	2	0	1	98	 	 	 	 	0	 	 	 	 	1	10	1	 	1	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	0	0	 	0	5
100085	16	 	1	0	1	 	44	47	 	1	 	 	 	 	 	 	1	99	99	 	 	 	 	0	 	 	 	 	1	13	0	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	0	0	 	1	2
100085	17	 	11	0	1	 	 	2	 	1	 	 	 	 	 	18	 	98	98	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 
100086	0	 	0	 	1	 	12	15	 	1	 	 	 	 	 	26	0	99	99	 	 	 	 	0	 	 	 	 	 	 	 	0	0	 	 	0	0	 	 	 	 	16	 	 	 	 	 	 	 	11	0	0	0	11	0	0	2	Y	 	 	 	 	 	 	 	 	 	 	 	 
100086	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
100086	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
100086	3	 	20	0	4	 	48	51	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
100086	4	 	20	0	4	 	18	21	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
100086	5	 	2	0	4	 	28	31	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
100086	6	 	9	0	4	 	5	8	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
100086	7	 	5	1	1	 	60	63	 	2	 	 	 	 	 	 	1	99	99	 	 	 	 	0	 	 	 	 	0	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	0	0	 	0	3
