CHILDCODE	DINT	PRIDRSR5	HHSIZE	HEADID	RESPOND	HEADLANG	CARELANG	CHLDLANG	PECLOC5	PECODPT5	PECODISTR5	PECODIS5	ANTHRHSE5	ANTHRADD5	PECODIS15	PEMUDANZ5	PEUBIC5	PHONE5	PEHPOST5	PEDCVIV5	PEDPAGT5	PEDPOC5	PEDPPA5	CHLDDNI5	TIENDNI5	DOCDNI5	ADDSAME5	CLUSTID5	YLCOMM5	PLACEID5	LINKCMM5	PLACENR5	LONGCOMM5	TRNSCOMM5	MINIADM5	PEMINIID5	TYPESITE5	PEMUDR45
71055	08/08/2016	1	6	2	1	31	31	31	 	6	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE07C03	0	 	 	 	0	 	1	0
71056	09/08/2016	2	5	1	2	31	31	31	 	6	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE07C03	0	 	 	 	0	 	1	0
71057	23/08/2016	2	6	2	2	31	31	31	 	6	 	 	1	1	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE07C01	0	 	 	 	0	 	1	0
71058	10/08/2016	2	3	1	2	31	31	31	 	6	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE07C03	0	 	 	 	0	 	1	0
71059	09/08/2016	5	4	4	5	31	31	31	 	6	 	 	0	 	 	 	 	1	1	1	1	0	0	1	1	1	1	 	1	PE07C03	0	 	 	 	0	 	1	0
71060	10/08/2016	2	2	2	2	31	31	31	 	6	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	3	1	 	1	PE07C03	0	 	 	 	0	 	1	0
71061	11/08/2016	2	6	1	2	31	31	31	 	6	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE07C04	0	 	 	 	0	 	1	0
71062	13/08/2016	2	4	2	2	31	31	31	 	6	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE07C02	0	 	 	 	0	 	1	0
71064	12/08/2016	2	5	1	2	31	31	32	 	6	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	2	1	 	1	PE07C04	0	 	 	 	0	 	1	0
71066	09/08/2016	2	3	2	2	31	31	31	 	6	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE07C03	0	 	 	 	0	 	1	1
71067	20/08/2016	2	5	1	2	31	31	31	 	6	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE07C03	0	 	 	 	0	 	1	0
71068	12/08/2016	2	4	1	2	31	31	31	 	6	 	 	0	 	 	 	 	1	1	1	1	0	0	1	1	3	1	 	1	PE07C01	0	 	 	 	0	 	1	0
71069	09/08/2016	1	9	4	1	31	31	31	 	6	 	 	88	0	 	 	 	1	1	1	1	0	0	1	1	1	1	 	1	PE07C01	0	 	 	 	0	 	1	0
71070	17/08/2016	1	7	3	1	31	31	31	 	6	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE07C02	0	 	 	 	0	 	1	0
71071	20/07/2016	2	4	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	0	 	0	 	 	 	1	PE12MC37	1	1
71072	19/08/2016	2	3	1	2	31	31	31	 	6	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE07C03	0	 	 	 	0	 	1	0
71073	13/08/2016	3	10	2	3	31	31	31	 	6	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	1	1	 	1	PE07C01	0	 	 	 	0	 	1	0
71074	09/08/2016	2	5	1	2	31	31	31	 	6	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	3	1	 	1	PE07C03	0	 	 	 	0	 	1	0
71075	10/08/2016	1	3	5	1	31	31	31	 	6	 	 	1	1	 	 	 	1	1	0	1	0	0	1	1	1	1	 	1	PE07C03	0	 	 	 	0	 	1	1
71076	12/08/2016	2	5	1	2	31	31	31	 	6	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE07C02	0	 	 	 	0	 	1	0
71077	15/08/2016	2	4	1	2	31	31	31	 	6	 	 	1	1	 	 	 	1	1	1	1	0	0	1	1	1	1	 	1	PE07C02	0	 	 	 	0	 	1	1
71078	11/08/2016	1	4	2	1	31	31	31	 	6	 	 	0	 	 	 	 	1	1	1	1	0	0	1	1	3	1	 	1	PE07C02	0	 	 	 	0	 	1	1
71079	11/08/2016	1	4	2	1	31	31	31	 	6	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	3	1	 	1	PE07C02	0	 	 	 	0	 	1	0
71080	21/08/2016	1	4	1	1	31	31	31	 	6	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE07C02	0	 	 	 	0	 	1	0
71081	12/08/2016	2	6	1	2	31	31	31	 	6	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE07C02	0	 	 	 	0	 	1	0
71082	11/08/2016	2	6	1	2	31	31	31	 	6	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE07C02	0	 	 	 	0	 	1	0
71083	15/08/2016	2	7	1	2	31	31	31	 	6	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE07C03	0	 	 	 	0	 	1	0
71084	13/08/2016	2	4	1	2	31	31	31	 	6	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE07C03	0	 	 	 	0	 	1	0
71086	20/08/2016	2	5	1	2	31	31	31	 	6	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE07C03	0	 	 	 	0	 	1	0
71087	11/08/2016	1	3	1	1	31	31	31	 	6	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE07C02	0	 	 	 	0	 	1	0
71088	06/07/2016	2	4	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	3	1	 	1	PE80C11	0	 	 	 	0	 	2	0
71089	13/08/2016	1	3	1	1	31	31	31	 	6	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE07C02	0	 	 	 	0	 	1	1
71090	22/08/2016	1	7	1	1	31	31	31	 	6	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE07C03	0	 	 	 	0	 	1	0
71091	13/08/2016	2	6	1	2	31	31	31	 	6	 	 	1	1	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE07C02	0	 	 	 	0	 	1	1
71092	12/08/2016	2	5	1	2	31	31	31	 	6	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE07C02	0	 	 	 	0	 	1	0
71093	19/08/2016	2	7	1	2	31	31	31	 	6	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE07C03	0	 	 	 	0	 	1	0
71094	22/08/2016	2	3	2	2	31	31	31	 	6	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE07C03	0	 	 	 	0	 	1	1
71095	08/08/2016	2	2	1	2	31	31	31	 	6	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE07C01	0	 	 	 	0	 	1	0
71096	08/08/2016	1	3	1	1	31	31	31	 	6	 	 	0	 	 	 	 	1	1	1	1	0	0	1	1	1	1	 	1	PE07C03	0	 	 	 	0	 	1	0
71097	22/08/2016	1	4	1	1	31	31	31	 	6	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE07C02	0	 	 	 	0	 	1	0
71098	11/08/2016	2	7	1	2	31	31	31	 	6	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE07C03	0	 	 	 	0	 	1	0
71099	11/08/2016	2	5	1	2	31	31	31	 	6	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	1	1	 	1	PE07C02	0	 	 	 	0	 	1	0
71100	19/08/2016	2	6	1	2	31	31	31	 	6	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	3	1	 	0	 	0	 	 	 	1	PE07MC10	1	0
71101	09/08/2016	1	7	12	1	31	31	31	 	6	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE07C03	0	 	 	 	0	 	1	0
71102	09/08/2016	1	4	2	1	31	31	31	 	6	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	1	1	 	1	PE07C01	0	 	 	 	0	 	1	0
71103	11/08/2016	2	5	1	2	31	31	31	 	6	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	1	1	 	0	 	0	 	 	 	1	PE07MC18	1	0
71104	15/08/2016	1	5	2	1	31	31	31	 	6	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	0	 	0	 	 	 	1	PE07MC17	1	0
71105	19/08/2016	1	5	1	1	31	31	31	 	6	 	 	0	 	 	 	 	1	1	1	1	0	0	1	1	1	1	 	1	PE07C03	0	 	 	 	0	 	1	88
71106	14/08/2016	2	4	3	2	31	31	31	 	6	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	1	1	 	1	PE07C02	0	 	 	 	0	 	1	0
71109	08/08/2016	2	5	1	2	31	31	31	 	6	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	3	1	 	1	PE07C01	0	 	 	 	0	 	1	0
81001	20/07/2016	2	4	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	0	 	0	 	 	 	1	PE80MC98	1	0
81002	04/09/2016	1	4	5	1	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	1	0	0	1	1	1	1	 	0	 	0	 	 	 	1	PE85MC03	1	0
81003	06/09/2016	2	4	2	2	31	31	31	 	13	 	 	1	1	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE08C01	0	 	 	 	0	 	1	88
81004	05/09/2016	2	6	1	2	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	1	0	0	1	1	1	1	 	1	PE80C29	0	 	 	 	0	 	1	0
81005	01/09/2016	2	5	1	2	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE08C01	0	 	 	 	0	 	1	0
81006	29/08/2016	2	5	2	2	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	3	1	 	1	PE08C01	0	 	 	 	0	 	1	0
81007	02/09/2016	2	3	2	2	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE80C17	0	 	 	 	0	 	1	0
81008	04/09/2016	2	5	1	2	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	0	 	1	PE08C01	0	 	 	 	0	 	1	1
81009	02/09/2016	2	5	2	2	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE80C07	0	 	 	 	0	 	1	0
81010	31/08/2016	2	5	1	2	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	1	0	0	1	1	1	1	 	1	PE08C01	0	 	 	 	0	 	1	0
81011	01/09/2016	2	9	1	2	31	31	31	 	13	 	 	0	 	 	 	 	1	1	0	0	0	0	1	1	1	1	 	1	PE08C01	0	 	 	 	0	 	1	0
81012	10/09/2016	2	6	18	2	31	31	31	 	13	 	 	1	1	 	 	2	1	1	1	0	0	0	0	 	 	0	 	1	PE08C02	0	 	 	 	0	 	1	1
81013	30/08/2016	1	5	6	1	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	3	1	 	1	PE08C01	0	 	 	 	0	 	1	0
81014	30/08/2016	2	4	1	2	31	31	31	 	13	 	 	0	 	 	 	2	1	0	 	 	 	 	1	1	3	0	 	1	PE80C07	0	 	 	 	0	 	1	1
81015	29/08/2016	1	9	2	1	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE08C01	0	 	 	 	0	 	1	0
81016	04/09/2016	2	3	2	2	31	31	31	 	13	 	 	1	1	 	 	 	1	1	1	1	1	0	88	 	 	1	 	0	 	0	 	 	 	1	PE82MC73	1	0
81017	29/08/2016	2	9	1	2	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	3	1	 	1	PE08C01	0	 	 	 	0	 	1	0
81018	03/09/2016	2	6	1	2	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	1	0	0	1	1	1	1	 	1	PE80C29	0	 	 	 	0	 	1	0
81019	03/09/2016	2	4	1	2	31	31	31	 	13	 	 	1	1	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE08C01	0	 	 	 	0	 	1	0
81020	31/08/2016	1	4	1	1	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE08C01	0	 	 	 	0	 	1	0
81021	30/08/2016	1	7	1	1	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	1	0	0	1	1	1	1	 	1	PE08C01	0	 	 	 	0	 	1	0
81022	11/09/2016	1	6	1	1	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	3	1	 	1	PE08C02	0	 	 	 	0	 	1	0
81023	10/09/2016	6	5	6	6	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	1	1	0	1	1	1	1	 	0	 	0	 	 	 	1	PE08MC02	1	0
81025	31/08/2016	2	5	1	2	31	31	31	 	13	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	0	 	1	PE08C02	0	 	 	 	0	 	1	1
81026	02/09/2016	2	3	2	2	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	1	0	0	1	1	1	1	 	1	PE08C01	0	 	 	 	0	 	1	0
81027	30/08/2016	1	7	1	1	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE08C01	0	 	 	 	0	 	1	0
81028	03/09/2016	2	5	1	2	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE08C01	0	 	 	 	0	 	1	0
81029	30/08/2016	4	8	3	4	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE08C01	0	 	 	 	0	 	1	0
81030	08/09/2016	1	4	1	1	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	0	 	1	PE08C01	0	 	 	 	0	 	1	1
81031	30/08/2016	2	4	2	2	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	1	0	0	1	1	3	1	 	1	PE08C01	0	 	 	 	0	 	1	0
81033	08/09/2016	19	4	19	19	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	1	0	0	1	1	1	1	 	0	 	0	 	 	 	1	PE85MC04	1	1
81034	20/08/2016	2	3	1	2	31	31	31	 	6	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	0	 	0	 	 	 	1	PE80MC38	1	0
81035	30/08/2016	2	6	4	2	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	0	 	1	PE08C01	0	 	 	 	0	 	1	1
81036	05/08/2016	2	5	10	2	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE08C01	0	 	 	 	0	 	1	0
81038	04/09/2016	1	5	2	1	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	1	0	0	1	1	1	1	 	1	PE08C02	0	 	 	 	0	 	1	0
81040	29/08/2016	1	5	7	1	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE08C01	0	 	 	 	0	 	1	0
81041	02/09/2016	2	6	10	2	31	31	31	 	13	 	 	1	1	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE80C17	0	 	 	 	0	 	1	0
81042	04/09/2016	2	10	6	2	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE08C03	0	 	 	 	0	 	1	1
81043	02/09/2016	2	7	1	2	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE08C01	0	 	 	 	0	 	1	0
81044	04/08/2016	2	6	1	2	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE08C01	0	 	 	 	0	 	1	0
81045	07/09/2016	4	6	1	1	31	31	31	 	13	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	0	 	1	PE08C02	0	 	 	 	0	 	1	1
81046	01/09/2016	2	11	1	2	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	1	0	0	1	1	1	1	 	1	PE08C01	0	 	 	 	0	 	1	0
81047	06/09/2016	2	7	1	2	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE08C01	0	 	 	 	0	 	1	0
81049	30/08/2016	2	4	1	2	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	0	0	0	0	 	 	1	 	1	PE08C01	0	 	 	 	0	 	1	1
81050	30/08/2016	1	11	2	1	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE08C01	0	 	 	 	0	 	1	0
81051	29/08/2016	1	6	1	1	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE08C01	0	 	 	 	0	 	1	0
81052	31/08/2016	2	8	1	1	31	31	31	 	13	 	 	0	 	 	 	 	1	0	 	 	 	 	88	 	 	1	 	0	 	0	 	 	 	1	PE82MC67	1	0
81053	03/09/2016	1	3	1	1	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE08C01	0	 	 	 	0	 	1	0
81054	31/08/2016	2	7	1	2	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE08C01	0	 	 	 	0	 	1	0
81056	11/09/2016	2	8	4	2	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE08C01	0	 	 	 	0	 	1	0
81057	05/08/2016	2	4	9	2	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE08C01	0	 	 	 	0	 	1	1
81058	09/09/2016	1	3	1	1	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	1	0	0	1	1	1	1	 	1	PE08C01	0	 	 	 	0	 	1	0
81059	11/01/2017	12	2	12	12	31	31	31	 	15	 	 	0	 	 	 	5	1	1	1	0	0	0	1	1	1	0	 	0	 	0	 	 	 	1	PE87MC51	2	1
81060	30/08/2016	2	5	1	2	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE08C01	0	 	 	 	0	 	1	0
81061	30/08/2016	2	8	1	2	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE08C01	0	 	 	 	0	 	1	0
81062	29/08/2016	2	5	1	2	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE08C01	0	 	 	 	0	 	1	0
81063	04/09/2016	2	5	1	2	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE08C01	0	 	 	 	0	 	1	0
81064	04/08/2016	2	8	3	2	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	1	0	0	1	1	1	1	 	1	PE08C01	0	 	 	 	0	 	1	0
81066	05/09/2016	2	4	1	2	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE08C01	0	 	 	 	0	 	1	0
81067	27/01/2017	0	2	1	1	31	31	31	 	6	 	 	0	 	 	 	5	1	1	1	0	0	0	1	1	1	0	 	0	 	0	 	 	 	0	 	2	1
81068	06/09/2016	2	4	1	2	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE08C01	0	 	 	 	0	 	1	0
81069	03/09/2016	2	10	1	2	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	3	1	 	1	PE08C01	0	 	 	 	0	 	1	0
81070	04/09/2016	2	6	4	2	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE08C01	0	 	 	 	0	 	1	0
81071	08/09/2016	2	3	1	2	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	3	1	 	1	PE08C01	0	 	 	 	0	 	1	0
81072	31/08/2016	5	9	6	5	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE08C01	0	 	 	 	0	 	1	1
81073	08/10/2016	2	8	2	2	31	31	31	 	14	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	0	 	0	 	 	 	1	PE81MC93	1	1
81074	06/09/2016	2	6	2	2	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE08C03	0	 	 	 	0	 	1	0
81075	09/09/2016	17	5	17	2	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	0	0	0	1	0	 	1	 	0	 	0	 	 	 	1	PE85MC05	1	0
81076	01/09/2016	2	4	1	2	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE08C01	0	 	 	 	0	 	1	0
81077	04/08/2016	17	12	3	17	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	0	0	0	0	 	 	1	 	1	PE08C01	0	 	 	 	0	 	1	0
81079	01/09/2016	1	4	7	1	31	31	31	 	13	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	0	 	0	 	 	 	1	PE08MC03	1	0
81080	08/09/2016	2	5	1	2	31	31	31	 	13	 	 	0	 	 	 	 	1	1	0	0	0	0	1	1	1	1	 	1	PE08C01	0	 	 	 	0	 	1	0
81081	29/08/2016	1	6	2	1	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE08C01	0	 	 	 	0	 	1	0
81082	06/09/2016	2	5	1	2	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE08C01	0	 	 	 	0	 	1	0
81083	04/09/2016	2	4	1	2	31	31	31	 	13	 	 	1	1	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE08C01	0	 	 	 	0	 	1	0
81084	02/09/2016	2	5	1	2	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE08C01	0	 	 	 	0	 	1	0
81088	03/09/2016	2	4	1	2	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	0	 	0	 	 	 	1	PE08MC01	1	0
81089	04/09/2016	1	5	2	1	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE08C01	0	 	 	 	0	 	1	0
81090	05/09/2016	2	4	1	2	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE08C01	0	 	 	 	0	 	1	0
81091	31/08/2016	2	7	1	2	31	31	31	 	13	 	 	1	1	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE08C01	0	 	 	 	0	 	1	0
81092	07/09/2016	2	7	1	2	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE08C02	0	 	 	 	0	 	1	0
81093	02/09/2016	2	3	2	2	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE08C01	0	 	 	 	0	 	1	0
81095	07/09/2016	4	3	3	4	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE08C01	0	 	 	 	0	 	1	88
81096	03/09/2016	2	6	1	2	31	31	31	 	13	 	 	1	1	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE08C01	0	 	 	 	0	 	1	0
81098	05/09/2016	1	7	2	1	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE08C03	0	 	 	 	0	 	1	0
81099	03/09/2016	1	3	1	1	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE08C01	0	 	 	 	0	 	1	0
81102	06/09/2016	1	3	1	1	31	31	31	 	13	 	 	0	 	 	 	 	1	1	1	1	1	0	1	1	1	1	 	1	PE80C17	0	 	 	 	0	 	1	0
91001	21/09/2016	2	7	1	2	31	31	31	 	2	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	1	1	 	1	PE09C02	0	 	 	 	0	 	2	0
91002	21/09/2016	1	6	2	1	31	31	31	 	2	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE09C02	0	 	 	 	0	 	2	0
91003	21/09/2016	2	6	1	2	31	31	31	 	2	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	3	1	 	1	PE09C01	0	 	 	 	0	 	2	0
91004	21/09/2016	2	6	1	2	31	31	31	 	2	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	1	1	 	1	PE09C02	0	 	 	 	0	 	2	0
91006	21/09/2016	1	6	2	1	31	31	31	 	2	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE09C02	0	 	 	 	0	 	2	0
91007	21/09/2016	2	8	1	2	31	31	31	 	2	 	 	0	 	 	 	 	1	1	0	1	0	0	0	 	 	1	 	1	PE09C02	0	 	 	 	0	 	2	0
91008	21/09/2016	3	3	1	3	31	31	31	 	2	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE09C02	0	 	 	 	0	 	2	0
91010	20/09/2016	2	4	1	2	31	31	31	 	2	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	1	1	 	1	PE09C01	0	 	 	 	0	 	2	0
91011	20/09/2016	2	4	1	2	31	31	31	 	2	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE09C01	0	 	 	 	0	 	2	0
91012	21/09/2016	1	4	1	1	31	31	31	 	2	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE09C01	0	 	 	 	0	 	2	0
91013	21/09/2016	2	5	1	2	31	31	31	 	2	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE09C01	0	 	 	 	0	 	2	0
91014	21/09/2016	2	3	1	2	31	31	31	 	2	 	 	0	 	 	 	 	1	1	1	1	0	0	1	1	1	1	 	1	PE09C01	0	 	 	 	0	 	2	0
91015	18/10/2016	2	5	2	2	31	31	31	 	2	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	0	 	0	 	 	 	1	PE82MC16	1	0
91016	20/09/2016	2	3	1	2	31	31	31	 	2	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	1	1	 	1	PE09C01	0	 	 	 	0	 	2	0
91017	22/07/2016	2	5	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	0	 	0	 	 	 	1	PE87MC59	1	0
91018	20/09/2016	2	3	1	2	31	31	31	 	2	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE09C01	0	 	 	 	0	 	2	0
91019	01/03/2017	2	4	2	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	0	 	0	 	 	 	1	PE84MC47	1	0
91020	22/09/2016	2	6	1	2	31	31	31	 	2	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE09C01	0	 	 	 	0	 	2	0
