PLACEID	LCPRIDR4	PPSTD0101	CDVEN0101	CDIR0101
94	64	-77	16	4
94	65	20	19	3
94	66	10	19	3
94	67	-88	88	4
94	68	-77	16	4
94	69	-77	16	4
94	70	-88	79	4
94	71	50	19	3
95	0	-77	16	4
95	1	8	1	2
95	2	150	1	2
95	3	80	1	2
95	4	95	1	2
95	5	150	1	2
95	6	100	1	2
95	7	5.5	10	3
95	8	2.5	10	3
95	9	12	10	3
95	10	3	10	3
95	11	14	1	2
95	12	27	1	2
95	13	25	1	2
95	14	16	13	3
95	15	13.8000001907349	13	3
95	16	14	19	3
95	17	11	19	3
95	18	-77	16	4
95	19	16	19	3
95	20	10	19	3
95	21	6	19	3
95	22	7.19999980926514	19	3
95	23	77	16	4
95	24	28	19	3
95	25	20	19	3
95	26	-77	16	4
95	27	16	19	3
95	28	-77	16	4
95	29	-88	88	4
95	30	14.5	18	3
95	31	11.5	18	3
95	32	120	19	3
95	33	3	19	3
95	34	20	19	3
95	35	40	19	3
95	36	-77	16	4
95	37	16	19	3
95	38	-77	19	3
95	39	20	19	3
95	40	120	18	3
95	41	-77	16	4
95	42	-77	16	4
95	43	130	18	3
95	44	-88	88	4
95	45	300	18	3
95	46	20	19	3
95	47	15	18	3
95	48	80	1	2
95	49	-88	88	4
95	50	20	1	2
95	51	5	1	2
95	52	30	1	2
95	53	20	19	3
95	54	40	19	3
95	55	-88	88	4
95	56	1	1	2
95	57	-77	16	4
95	58	10	19	3
95	59	16	19	3
95	60	10	19	3
95	61	20	19	3
95	62	10	19	3
95	63	30	19	3
95	64	-77	16	4
95	65	20	19	3
95	66	12	19	3
95	67	-88	88	4
95	68	-77	16	4
95	69	20	19	3
95	70	-88	88	4
95	71	50	19	3
96	0	-77	16	4
96	1	8	1	2
96	2	150	1	2
96	3	80	1	2
96	4	95	1	2
96	5	150	1	2
96	6	120	1	2
96	7	3.5	10	3
96	8	10	10	3
96	9	11	10	3
96	10	3	10	3
96	11	14	1	2
96	12	27	1	2
96	13	24	1	2
96	14	16	13	3
96	15	14	13	3
96	16	13	19	3
96	17	11	19	3
96	18	-77	16	4
96	19	16	19	3
96	20	10	19	3
96	21	7.19999980926514	19	3
96	22	6	19	3
96	23	-77	16	4
96	24	24	19	3
96	25	18	19	3
96	26	-77	16	4
96	27	16	19	3
96	28	-77	16	4
96	29	-88	88	4
96	30	14	18	3
96	31	11	18	3
96	32	120	19	3
96	33	3	19	3
96	34	20	19	3
96	35	30	19	3
96	36	-77	16	4
96	37	16	19	3
96	38	-77	16	4
96	39	17	19	3
96	40	110	18	3
96	41	-77	16	4
96	42	-77	16	4
96	43	-77	16	4
96	44	-88	88	4
96	45	300	1	2
96	46	20	18	3
96	47	15	18	3
96	48	80	1	2
96	49	-88	88	4
96	50	20	1	2
96	51	5.5	1	2
96	52	28	1	2
96	53	20	19	3
96	54	40	19	4
96	55	-88	88	4
96	56	1.75	1	2
96	57	-77	16	4
96	58	10	19	3
96	59	14	19	3
96	60	12	19	3
96	61	20	19	3
96	62	10	19	3
96	63	30	19	3
96	64	-77	16	4
96	65	20	19	3
96	66	12	19	3
96	67	-88	88	4
96	68	-77	16	4
96	69	-77	16	4
96	70	-88	88	4
96	71	50	19	3
97	0	-77	16	4
97	1	5.5	1	2
97	2	24	1	2
97	3	95	1	2
97	4	90	1	2
97	5	150	1	2
97	6	100	1	2
97	7	4	10	3
97	8	8.5	10	3
97	9	10	10	3
97	10	2.5	10	3
97	11	14	1	2
97	12	30	1	2
97	13	26	1	2
97	14	15.6199998855591	13	2
97	15	13.3599996566772	13	2
97	16	13.5	19	3
97	17	10.5	19	3
97	18	-77	16	4
97	19	12	19	3
97	20	5	19	3
97	21	8.5	19	3
97	22	-77	16	4
97	23	30	19	3
97	24	22	19	3
97	25	12	19	3
97	26	16	19	3
97	27	12	19	3
97	28	-77	16	4
97	29	-88	88	4
97	30	-77	16	4
97	31	-77	16	4
97	32	120	19	3
97	33	2	19	3
97	34	-77	16	4
97	35	38	77	3
97	36	-77	16	4
97	37	-77	19	4
97	38	-77	19	4
97	39	10	19	3
97	40	100	18	3
97	41	-77	16	4
97	42	-77	16	4
97	43	-77	16	4
97	44	-88	88	4
97	45	310	1	2
97	46	20	18	3
97	47	16	18	3
97	48	70	1	2
97	49	-88	88	4
97	50	18	1	2
97	51	5	1	2
97	52	26	1	2
97	53	20	19	3
97	54	35	19	3
97	55	-88	88	4
97	56	2	1	2
97	57	-77	16	4
97	58	10	19	3
97	59	-77	16	4
97	60	10	19	3
97	61	24	19	3
97	62	10	19	3
97	63	24	19	3
97	64	-77	16	4
97	65	20	19	3
97	66	14	19	4
97	67	-88	88	4
97	68	-77	16	4
97	69	8.5	19	3
97	70	-88	16	4
97	71	45	19	3
98	0	-77	16	2
98	1	7	1	2
98	2	200	19	2
98	3	100	19	1
98	4	60	19	1
98	5	20	1	1
98	6	50	1	1
98	7	5	9	1
98	8	3	9	1
98	9	30	9	1
98	10	5	9	1
98	11	12	1	3
98	12	10	1	3
98	13	20	19	3
98	14	14	2	3
98	15	12	2	3
98	16	13	19	2
98	17	11	19	2
98	18	7	19	2
98	19	9	19	2
98	20	5	19	2
98	21	7	19	2
98	22	-77	16	2
98	23	-77	16	2
98	24	24	1	1
98	25	9	19	1
98	26	10	19	1
98	27	8	1	1
98	28	10	1	1
98	29	-88	88	3
98	30	12	17	1
98	31	-77	16	1
98	32	130	19	3
98	33	2	1	3
98	34	12	19	2
98	35	-77	16	1
98	36	-77	16	2
98	37	-77	16	2
98	38	8	1	2
98	39	12	1	2
98	40	120	6	3
98	41	-77	16	1
98	42	-77	16	1
98	43	100	6	1
98	44	-88	88	3
98	45	100	19	3
98	46	55	17	2
98	47	11	19	2
98	48	75	1	2
98	49	-88	88	2
98	50	24	1	2
98	51	6	1	3
98	52	30	1	2
98	53	13	19	2
98	54	45	19	2
98	55	-88	88	2
98	56	2	1	1
98	57	-77	16	1
98	58	10	1	2
98	59	10	19	2
98	60	10	19	2
98	61	20	1	1
98	62	8	19	2
98	63	30	19	3
98	64	-77	16	1
98	65	12	1	1
98	66	10	1	1
98	67	-88	88	3
98	68	-77	16	3
98	69	-77	16	2
98	70	-88	88	2
98	71	70	19	2
99	0	15	15	2
99	1	8	1	2
99	2	200	19	3
99	3	120	19	3
99	4	250	19	3
99	5	30	19	2
99	6	60	19	2
99	7	5	9	3
99	8	2	9	3
99	9	20	9	3
99	10	5	9	2
99	11	15	1	2
99	12	80	1	1
99	13	18	1	1
99	14	16	12	2
99	15	13	12	2
99	16	15	19	2
99	17	11	19	2
99	18	9	19	3
99	19	10	19	2
99	20	5	19	3
99	21	-77	19	2
99	22	-77	19	2
99	23	-77	1	3
99	24	28	19	3
99	25	12	19	2
99	26	17	19	3
99	27	13	19	2
99	28	-88	16	2
99	29	-88	88	3
99	30	14	19	3
99	31	18	19	2
99	32	125	19	3
99	33	2.79999995231628	19	2
99	34	15	19	3
99	35	-88	16	3
99	36	-88	16	2
99	37	-88	16	2
99	38	-88	16	2
99	39	13	19	3
99	40	120	6	2
99	41	-77	16	2
99	42	-88	16	2
99	43	125	6	3
99	44	-88	16	2
99	45	130	19	1
99	46	30	19	2
99	47	10	19	1
99	48	65	19	1
99	49	-88	19	1
99	50	16	19	2
99	51	4	19	3
99	52	30	19	2
99	53	16	19	3
99	54	65	19	2
99	55	-88	16	3
99	56	2	19	1
99	57	6	19	2
99	58	8	19	3
99	59	7	19	3
99	60	9	19	2
99	61	16	19	3
99	62	8	19	2
99	63	36	19	3
99	64	-77	19	2
99	65	22	19	3
99	66	13	19	3
99	67	-88	16	2
99	68	-88	16	3
99	69	25	19	3
99	70	-88	16	3
99	71	60	19	3
100	0	-77	16	3
100	1	7	1	1
100	2	120	1	1
100	3	85	1	2
100	4	70	1	3
100	5	15	19	3
100	6	60	19	3
100	7	4	9	2
100	8	3	9	3
100	9	25	10	1
100	10	3	10	2
100	11	10	1	1
100	12	12	1	2
100	13	25	19	2
100	14	15	2	1
100	15	13	2	3
100	16	13	19	1
100	17	11	19	2
100	18	6	19	2
100	19	8	19	1
100	20	5	19	2
100	21	7	19	3
100	22	-77	16	1
100	23	-77	16	1
100	24	22	1	2
100	25	8	19	3
100	26	8	19	1
100	27	8	1	1
100	28	8	1	2
100	29	-88	88	2
100	30	12	17	1
100	31	-77	16	1
100	32	120	19	2
100	33	2	1	2
100	34	12	19	2
100	35	-77	16	2
100	36	-77	16	2
100	37	-77	16	3
100	38	8	19	2
100	39	10	19	2
100	40	130	6	2
100	41	-77	16	1
100	42	-77	16	1
100	43	100	6	3
100	44	-88	88	2
100	45	100	17	2
100	46	48	19	2
100	47	10	17	3
100	48	65	1	2
100	49	-88	88	2
100	50	24	1	2
100	51	6	1	2
100	52	30	1	2
100	53	15	19	1
100	54	45	19	1
100	55	-88	88	2
100	56	2	1	2
100	57	-77	16	2
100	58	7	1	2
100	59	8	19	1
100	60	8	19	2
100	61	20	1	2
100	62	10	19	3
100	63	20	19	2
100	64	-77	16	1
100	65	12	1	2
100	66	8	1	1
100	67	-88	88	1
100	68	-77	16	2
100	69	8	19	1
100	70	-88	88	1
100	71	90	19	1
101	0	-77	16	2
101	1	7	1	1
101	2	120	1	3
101	3	80	1	2
101	4	100	1	2
101	5	25	1	1
101	6	90	1	1
101	7	5	9	3
101	8	4	9	2
101	9	25	9	2
101	10	3	9	3
101	11	12	1	1
101	12	10	1	2
101	13	25	1	2
101	14	15	2	3
101	15	13	2	1
101	16	12	19	2
101	17	10	19	1
101	18	6	19	2
101	19	8	19	1
101	20	5	19	2
101	21	6	19	1
101	22	-77	16	1
101	23	18	1	2
101	24	24	1	2
101	25	7	1	2
101	26	9	1	2
101	27	8	1	2
101	28	8	1	1
101	29	-88	88	2
101	30	12	17	1
101	31	13	1	2
101	32	130	19	2
101	33	2	1	2
101	34	11	1	2
101	35	-77	16	1
101	36	-77	16	1
101	37	-77	16	2
101	38	7	19	2
101	39	8	19	2
101	40	140	6	3
101	41	-77	16	1
101	42	-77	16	2
101	43	100	6	3
101	44	-88	16	2
101	45	120	17	3
101	46	50	19	2
101	47	11	17	1
101	48	60	1	2
101	49	-88	88	2
101	50	24	1	1
101	51	6	1	3
101	52	25	1	3
101	53	15	1	2
101	54	45	19	1
101	55	-88	88	1
101	56	2	1	1
101	57	-77	16	3
101	58	8	1	2
101	59	8	19	3
101	60	8	19	3
101	61	20	1	1
101	62	10	19	1
101	63	20	1	1
101	64	-77	16	2
101	65	12	1	1
101	66	10	1	2
101	67	-88	88	1
101	68	25	1	1
101	69	8	19	3
101	70	-88	88	2
101	71	80	19	3
102	0	-77	16	1
102	1	8	1	1
102	2	30	1	1
102	3	80	19	2
102	4	155	19	2
102	5	30	19	3
102	6	40	19	3
102	7	5	9	1
102	8	3	9	1
102	9	20	9	1
102	10	1	9	1
102	11	20	1	1
102	12	80	1	1
102	13	20	1	1
102	14	15.6000003814697	12	1
102	15	12	2	1
102	16	14	19	2
102	17	12	19	2
102	18	7	19	2
102	19	8	19	2
102	20	7	19	2
102	21	-77	16	2
102	22	-77	16	2
102	23	-77	16	2
102	24	24	19	3
102	25	10	19	2
102	26	13	19	2
102	27	14	19	2
102	28	-77	16	2
102	29	-88	88	2
102	30	14	19	1
102	31	-77	16	1
102	32	90	19	1
102	33	2	19	1
102	34	-77	16	1
102	35	-77	16	1
102	36	-77	16	1
102	37	-77	16	1
102	38	-77	16	1
102	39	-77	16	1
102	40	80	6	2
102	41	-77	16	2
102	42	-77	16	2
102	43	90	6	2
102	44	-88	88	2
102	45	120	19	1
102	46	35	19	1
102	47	10	1	1
102	48	80	19	1
102	49	-88	88	1
102	50	18	1	1
102	51	5	1	1
102	52	32	1	1
102	53	18	19	2
102	54	50	1	1
102	55	-88	88	1
102	56	2	1	1
102	57	5	19	1
102	58	6	19	1
102	59	9	19	2
102	60	-77	16	1
102	61	15	1	1
102	62	8	19	3
102	63	30	19	3
102	64	-77	16	1
102	65	12	19	1
102	66	14	1	1
102	67	-88	88	1
102	68	-77	16	1
102	69	25	1	1
102	70	-88	88	1
102	71	65	19	1
103	0	-88	16	1
103	1	8	1	1
103	2	25	1	1
103	3	75	19	1
103	4	150	19	1
103	5	35	19	1
103	6	45	19	1
103	7	5	9	2
103	8	.300000011920929	9	2
103	9	20	9	2
103	10	1	9	2
103	11	15	1	2
103	12	15	1	3
103	13	17	1	3
103	14	15.6000003814697	12	3
103	15	-88	16	3
103	16	19	1	2
103	17	16	1	2
103	18	10	1	2
103	19	12	1	2
103	20	7	1	2
103	21	-88	16	2
103	22	-88	16	2
103	23	-88	16	2
103	24	28	1	1
103	25	12	1	2
103	26	12	1	2
103	27	14	1	2
103	28	-88	16	2
103	29	-88	16	2
103	30	15	19	1
103	31	-88	16	1
103	32	100	19	1
103	33	2	1	1
103	34	-88	16	1
103	35	-88	16	1
103	36	-88	16	1
103	37	-88	16	1
103	38	-88	16	1
103	39	12	1	1
103	40	90	6	3
103	41	-88	16	3
103	42	-88	16	3
103	43	110	6	3
103	44	-88	16	3
103	45	140	19	3
103	46	40	1	3
103	47	10	1	3
103	48	80	1	3
103	49	-88	16	3
103	50	28	1	1
103	51	6	1	1
103	52	35	1	1
103	53	18	19	2
103	54	80	1	2
103	55	-88	16	2
103	56	2	1	1
103	57	5	19	1
103	58	6	19	1
103	59	10	19	1
103	60	-88	16	1
103	61	20	1	1
103	62	10	19	1
103	63	38	1	1
103	64	-88	16	1
103	65	15	19	1
103	66	13	19	1
103	67	-88	16	1
103	68	-88	16	1
103	69	15	1	1
103	70	-88	16	1
103	71	70	19	2
104	0	-77	16	1
104	1	8	1	1
104	2	125	1	1
104	3	90	19	1
104	4	160	19	1
104	5	30	19	1
104	6	55	19	1
104	7	5	9	2
104	8	3	9	2
104	9	24	9	2
104	10	4	9	2
104	11	15	1	1
104	12	15	1	1
104	13	20	1	1
104	14	15.6000003814697	12	1
104	15	-88	16	1
104	16	19	19	3
104	17	15	19	3
104	18	10	19	3
104	19	12	19	3
104	20	8	19	3
104	21	8	19	3
104	22	7	19	3
104	23	-88	16	3
104	24	15	19	3
104	25	13	19	3
104	26	13	19	2
104	27	14	19	2
104	28	-88	16	2
104	29	-88	16	2
104	30	12	19	1
104	31	-88	16	1
104	32	100	19	1
104	33	1.5	19	1
104	34	-88	16	1
104	35	-88	16	1
104	36	-88	16	1
104	37	-77	16	1
104	38	-88	16	1
104	39	-77	16	1
104	40	90	6	2
104	41	-88	16	2
104	42	-88	16	2
104	43	100	6	2
104	44	-88	16	1
104	45	120	19	1
104	46	35	19	1
104	47	10	1	1
104	48	75	19	1
104	49	-88	16	1
104	50	24	1	2
104	51	6	1	2
104	52	30	1	2
104	53	20	19	2
104	54	50	19	2
104	55	-88	16	2
104	56	2	1	1
104	57	5	19	1
104	58	5	19	1
104	59	9	19	2
104	60	-88	16	2
104	61	15	1	2
104	62	9	19	2
104	63	35	19	2
104	64	-77	16	2
104	65	-77	16	2
104	66	12	1	2
104	67	-88	16	2
104	68	-88	16	1
104	69	15	1	1
104	70	-88	16	1
104	71	65	19	2
105	0	-88	16	2
105	1	8	1	2
105	2	30	19	2
105	3	80	19	2
105	4	165	19	1
105	5	25	19	1
105	6	-88	88	3
105	7	6	9	2
105	8	1	9	3
105	9	18	9	3
105	10	5	9	2
105	11	15	1	1
105	12	80	1	1
105	13	20	1	1
105	14	14	12	1
105	15	12	12	1
105	16	18	6	1
105	17	-88	16	1
105	18	10	6	1
105	19	-88	6	1
105	20	6	6	1
105	21	-88	16	1
105	22	-88	16	1
105	23	-88	16	1
105	24	25	1	1
105	25	14	1	1
105	26	-88	16	1
105	27	13	1	1
105	28	-88	16	1
105	29	-88	16	1
105	30	15	19	1
105	31	-88	16	1
105	32	80	19	2
105	33	3	1	3
105	34	-88	16	3
105	35	-88	16	3
105	36	-88	16	3
105	37	-88	16	3
105	38	-88	16	3
105	39	-88	16	2
105	40	90	1	3
105	41	-88	16	3
105	42	-88	88	2
105	43	80	6	3
105	44	-88	16	3
105	45	120	19	2
105	46	35	1	2
105	47	10	1	2
105	48	85	1	3
105	49	-88	1	3
105	50	30	1	1
105	51	6	1	1
105	52	40	1	2
105	53	17	19	1
105	54	80	1	3
105	55	-88	16	1
105	56	2	1	1
105	57	8	19	2
105	58	6	19	2
105	59	4	19	3
105	60	-88	16	1
105	61	15	1	3
105	62	8	19	3
105	63	40	19	3
105	64	-88	16	1
105	65	26	1	1
105	66	14	1	1
105	67	-88	16	1
105	68	-88	16	3
105	69	-88	16	3
105	70	-88	16	2
105	71	50	1	3
106	0	-77	16	3
106	1	8	1	2
106	2	40	19	2
106	3	70	19	3
106	4	155	19	2
106	5	28	1	2
106	6	95	19	3
106	7	5	9	2
106	8	4	9	3
106	9	25	9	2
106	10	5	9	3
106	11	12	1	3
106	12	25	19	2
106	13	20	1	2
106	14	15	12	3
106	15	13	12	3
106	16	15	19	2
106	17	-77	88	2
106	18	8	19	2
106	19	8	19	3
106	20	4	19	2
106	21	-77	16	3
106	22	-77	88	3
106	23	-77	16	3
106	24	24	1	3
106	25	13	19	2
106	26	14	88	2
106	27	12	19	1
106	28	-77	88	1
106	29	-88	88	1
106	30	14	19	2
106	31	-77	16	1
106	32	120	19	3
106	33	2	19	2
106	34	14	19	3
106	35	-77	88	3
106	36	-77	88	3
106	37	-77	19	3
106	38	-77	88	3
106	39	-77	88	3
106	40	80	19	3
106	41	-77	88	3
106	42	-77	16	3
106	43	100	6	2
106	44	-88	88	2
106	45	100	19	2
106	46	30	19	2
106	47	12	19	1
106	48	52	19	2
106	49	-88	16	1
106	50	17	1	2
106	51	4	1	3
106	52	35	1	2
106	53	16	19	3
106	54	64	19	2
106	55	-88	16	3
106	56	2	19	1
106	57	5	19	2
106	58	6	19	3
106	59	6	19	2
106	60	8	19	3
106	61	-88	16	2
106	62	7	19	3
106	63	35	19	2
106	64	-77	16	3
106	65	-77	16	3
106	66	12	19	3
106	67	-88	16	3
106	68	-77	16	3
106	69	-88	16	3
106	70	-88	88	3
106	71	62	19	3
107	0	-88	16	1
107	1	6	1	1
107	2	25	19	1
107	3	25	19	1
107	4	80	19	2
107	5	40	19	2
107	6	110	19	2
107	7	5	9	3
107	8	.200000002980232	9	3
107	9	20	9	3
107	10	.5	9	3
107	11	13	9	3
107	12	10	1	1
107	13	30	1	1
107	14	16	19	2
107	15	13	12	2
107	16	13	12	2
107	17	12	19	2
107	18	4	19	2
107	19	6	19	2
107	20	4	19	1
107	21	-88	16	1
107	22	6	19	1
107	23	-88	16	1
107	24	23	1	3
107	25	8	19	3
107	26	10	19	3
107	27	-88	16	3
107	28	-88	16	3
107	29	-88	88	3
107	30	9	1	1
107	31	9	1	1
107	32	100	19	1
107	33	2	19	1
107	34	14	19	3
107	35	-88	16	3
107	36	-88	16	3
107	37	-88	16	3
107	38	12	19	3
107	39	12	19	2
107	40	120	6	2
107	41	140	6	2
107	42	-88	16	2
107	43	140	6	2
107	44	-88	88	2
107	45	50	19	2
107	46	30	19	3
107	47	7	1	3
107	48	80	19	3
107	49	-88	88	3
107	50	24	1	1
107	51	5	1	1
107	52	34	1	1
107	53	7	19	1
107	54	35	19	1
107	55	-88	88	1
107	56	2	1	1
107	57	-88	16	1
107	58	4	19	3
107	59	5	19	3
107	60	4	19	3
107	61	12	19	3
107	62	5	19	3
107	63	20	19	3
107	64	-88	16	2
107	65	10	19	2
107	66	10	19	2
107	67	-88	88	2
107	68	10	1	1
107	69	-88	16	2
107	70	-88	88	2
107	71	40	19	1
108	0	-88	16	3
108	1	6	1	3
108	2	35	19	3
108	3	70	19	3
108	4	120	19	3
108	5	30	19	3
108	6	90	19	3
108	7	5	9	3
108	8	.200000002980232	9	3
108	9	20	9	3
108	10	.5	9	3
108	11	15	1	3
108	12	112	1	3
108	13	30	19	3
108	14	15	12	2
108	15	12	12	2
108	16	13	19	2
108	17	12	19	2
108	18	5	19	2
108	19	6.5	19	2
108	20	4.5	19	2
108	21	-88	16	2
108	22	5.5	19	3
108	23	-88	16	3
108	24	20	19	2
108	25	6.5	19	2
108	26	7.5	19	2
108	27	13	19	2
108	28	-88	16	3
108	29	-88	16	3
108	30	12	1	1
108	31	12	1	1
108	32	150	19	3
108	33	2	19	3
108	34	-88	16	3
108	35	-88	16	3
108	36	-88	16	3
108	37	-88	16	3
108	38	-88	16	1
108	39	13	19	1
108	40	120	6	2
108	41	150	6	2
108	42	-88	16	2
108	43	150	6	3
108	44	-88	16	3
108	45	100	19	2
108	46	25	19	1
108	47	8	1	1
108	48	80	19	2
108	49	-88	16	3
108	50	22	1	2
108	51	5	1	2
108	52	40	19	3
108	53	20	19	3
108	54	35	19	3
108	55	-88	16	3
108	56	2	1	1
108	57	6	19	2
108	58	4	19	2
108	59	5	19	2
108	60	5	19	2
108	61	4	19	1
108	62	5	19	1
108	63	20	19	1
108	64	-88	16	1
108	65	16	19	2
108	66	14	19	2
108	67	-88	16	2
108	68	10	19	3
108	69	25	19	2
108	70	-88	16	3
108	71	135	19	1
109	0	-88	16	1
109	1	8	1	2
109	2	40	19	2
109	3	32	19	2
109	4	30	19	2
109	5	29	19	1
109	6	150	19	1
109	7	5	9	2
109	8	2	9	2
109	9	25	9	2
109	10	1	9	2
109	11	15	1	1
109	12	30	1	1
109	13	15	19	1
109	14	16	12	2
109	15	12	12	2
109	16	12	19	3
109	17	10	19	3
109	18	4.5	19	3
109	19	6.5	19	3
109	20	5	19	1
109	21	5	19	1
109	22	5	19	1
109	23	-88	16	1
109	24	23	1	2
109	25	8	19	2
109	26	9	19	2
109	27	12	19	2
109	28	-88	16	2
109	29	-88	88	2
109	30	15	1	1
109	31	15	1	1
109	32	100	19	1
109	33	2	19	1
109	34	15	19	3
109	35	-88	16	3
109	36	-88	16	3
109	37	-88	16	1
109	38	12	19	1
109	39	14	19	1
109	40	120	6	2
109	41	140	6	2
109	42	-88	16	2
109	43	140	6	2
109	44	-88	88	2
109	45	120	19	1
109	46	28	19	1
109	47	8	1	1
109	48	85	19	1
109	49	-88	88	1
109	50	20	1	1
109	51	5	1	1
109	52	36	1	2
109	53	7	19	3
109	54	35	19	3
109	55	-88	88	3
109	56	2	1	1
109	57	-88	16	1
109	58	5	19	1
109	59	4	19	2
109	60	4	19	2
109	61	18	19	2
109	62	3	19	3
109	63	20	19	3
109	64	-88	16	3
109	65	12	19	2
109	66	10	19	2
109	67	-88	88	2
109	68	15	19	1
109	69	-88	16	2
109	70	-88	16	2
109	71	120	19	3
110	0	-88	16	1
110	1	6	1	1
110	2	35	19	2
110	3	80	19	3
110	4	90	19	2
110	5	50	19	1
110	6	110	19	1
110	7	5	9	2
110	8	.25	9	1
110	9	20	9	2
110	10	.5	9	2
110	11	10	1	1
110	12	100	1	1
110	13	24	19	2
110	14	15	12	1
110	15	12	12	1
110	16	14	19	1
110	17	13	19	1
110	18	5	19	1
110	19	7	19	1
110	20	5	19	1
110	21	-88	16	1
110	22	7	19	1
110	23	-88	19	1
110	24	14	19	3
110	25	7	19	3
110	26	8	19	3
110	27	-88	16	3
110	28	-88	16	3
110	29	-88	16	3
110	30	12	1	2
110	31	12	1	2
110	32	130	19	2
110	33	2	19	2
110	34	-88	16	3
110	35	-88	16	3
110	36	-88	16	3
110	37	-88	16	2
110	38	-88	16	2
110	39	14	19	2
110	40	130	6	1
110	41	150	6	1
110	42	-88	16	1
110	43	150	6	1
110	44	-88	16	1
110	45	120	19	3
110	46	30	19	3
110	47	10	1	1
110	48	80	19	2
110	49	-88	16	2
110	50	24	1	2
110	51	5	1	2
110	52	36	1	2
110	53	12	19	2
110	54	40	19	2
110	55	-88	16	2
110	56	2	1	2
110	57	-88	16	2
110	58	4	19	2
110	59	6	19	2
110	60	6	19	2
110	61	10	19	2
110	62	5	19	2
110	63	25	19	1
110	64	-88	16	2
110	65	15	19	2
110	66	10	19	1
110	67	-88	16	1
110	68	20	19	2
110	69	25	19	2
110	70	-88	16	2
110	71	80	19	2
111	0	25	1	5
111	1	8	2	5
111	2	150	1	8
111	3	70	1	8
111	4	55	1	8
111	5	150	1	8
111	6	40	1	8
111	7	6	9	6
111	8	.150000005960464	9	6
111	9	.800000011920929	9	6
111	10	1	9	6
111	11	13	1	5
111	12	40	1	5
111	13	26	1	5
111	14	19	12	1
111	15	16	12	1
111	16	16	1	7
111	17	11	1	7
111	18	8	1	7
111	19	7	1	7
111	20	6	1	7
111	21	6	1	7
111	22	7	1	7
111	23	18	1	7
111	24	24	1	7
111	25	8	1	7
111	26	13.5	1	7
111	27	5	1	7
111	28	5	1	7
111	29	-88	88	7
111	30	12	1	4
111	31	22	2	4
111	32	170	1	4
111	33	2	1	5
111	34	13	1	7
111	35	22	1	7
111	36	15	1	7
111	37	15	1	7
111	38	18	1	7
111	39	17	1	7
111	40	120	6	6
111	41	180	6	6
111	42	120	1	6
111	43	180	1	6
111	44	-88	88	6
111	45	100	1	5
111	46	35	1	6
111	47	10	2	6
111	48	60	1	5
111	49	-88	88	5
111	50	26	1	5
111	51	4	1	5
111	52	24	1	5
111	53	24	5	4
111	54	30	1	4
111	55	-88	88	5
111	56	2	1	5
111	57	15	5	4
111	58	6	6	4
111	59	8	5	4
111	60	8	5	4
111	61	25	5	4
111	62	10	5	4
111	63	30	5	4
111	64	17	5	4
111	65	25	1	5
111	66	12	6	4
111	67	-88	88	4
111	68	20	1	4
111	69	28	1	5
111	70	-88	88	5
111	71	70	1	5
