childid	id	age	memsex	relate	livhse	grader3	stillr3	schtypr3	agestr3	agegrdr3	disabr3	sleepr3	chcarer3	hhchrer3	npywrkr3	paywrkr3	schoolr3	studyr3	playr3
PE178015	16	33	1	13	1	16	0	4	 	 	0	 	 	 	 	 	 	 	 
PE178015	17	31	2	13	1	16	0	1	 	 	0	 	 	 	 	 	 	 	 
PE178015	18	10	1	14	1	5	1	1	5	 	0	10	4	3	3	0	7	1	3
PE178015	19	1	1	14	1	0	1	1	 	 	0	 	 	 	 	 	 	 	 
PE178016	0	14	2	0	1	 	 	 	 	 	0	8	0	2	0	0	6	3	4
PE178016	1	41	2	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE178016	2	76	2	5	1	0	3	 	 	 	1	 	 	 	 	 	 	 	 
PE178016	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE178019	0	14	2	0	1	 	 	 	 	 	0	5	5	2	0	0	6	4	1
PE178019	1	63	1	1	1	3	0	4	 	 	0	 	 	 	 	 	 	 	 
PE178019	2	52	2	1	1	4	0	4	 	 	0	 	 	 	 	 	 	 	 
PE178019	3	23	1	7	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE178019	4	22	2	7	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE178019	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE178019	6	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE178019	7	17	1	7	1	9	1	4	7	 	0	5	0	2	0	0	6	4	2
PE178019	8	6	2	15	1	0	1	4	6	 	0	7	0	1	0	0	5	2	4
PE178020	0	14	1	0	1	 	 	 	 	 	4	9	0	1	2	0	7	2	2
PE178020	1	41	2	1	1	11	0	3	 	 	0	 	 	 	 	 	 	 	 
PE178020	2	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE178020	3	74	2	5	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE178020	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE178020	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE178021	0	15	2	0	1	 	 	 	 	 	0	10	0	2	2	0	6	2	2
PE178021	1	48	1	1	1	4	0	4	 	 	0	 	 	 	 	 	 	 	 
PE178021	2	46	2	1	1	2	0	4	 	 	0	 	 	 	 	 	 	 	 
PE178021	3	16	1	7	1	11	1	4	6	 	0	10	0	1	2	0	6	2	2
PE178021	4	13	2	7	1	7	1	4	6	 	0	10	0	1	1	0	6	1	3
PE178021	15	10	2	7	1	6	1	4	6	 	0	10	0	4	4	0	0	0	5
PE178021	16	9	2	7	1	4	1	4	6	 	0	10	0	4	4	0	0	0	5
PE178022	0	15	1	0	1	 	 	 	 	 	0	8	1	2	2	0	9	2	2
PE178022	1	45	1	1	1	3	0	4	 	 	0	 	 	 	 	 	 	 	 
PE178022	2	42	2	1	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE178022	3	23	1	7	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE178022	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE178022	5	19	1	7	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE178022	6	17	2	7	1	11	0	4	6	17	0	8	2	2	3	5	0	0	2
PE178022	7	13	1	7	1	7	1	4	6	 	0	9	0	1	2	0	9	2	2
PE178022	8	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE178022	9	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE178024	0	14	2	0	1	 	 	 	 	 	0	11	0	1	0	0	5	3	4
PE178024	1	54	2	1	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE178024	2	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE178024	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE178024	4	20	1	7	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE178024	5	17	2	7	1	11	1	4	6	 	0	9	0	2	0	0	8	3	2
PE178025	0	14	1	0	1	 	 	 	 	 	0	8	2	2	2	0	6	1	3
PE178025	1	54	2	1	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE178025	2	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE178025	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE178025	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE178025	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE178025	6	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE178025	15	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE178025	16	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE178025	17	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE178025	18	11	1	15	1	 	 	 	 	 	0	9	0	1	2	0	6	1	4
PE178025	19	6	1	15	1	 	 	 	 	 	0	9	0	1	2	0	4	1	4
PE178025	20	30	2	7	1	10	0	4	 	 	0	 	 	 	 	 	 	 	 
PE178025	21	0	2	15	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE178026	0	14	1	0	1	 	 	 	 	 	0	7	0	1	0	0	6	2	3
PE178026	1	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE178026	2	75	1	5	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE178026	3	66	2	5	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE178026	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE178026	15	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE178026	16	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE178027	0	14	1	0	1	 	 	 	 	 	0	6	0	2	2	0	6	2	3
PE178027	1	57	1	1	1	5	0	4	 	 	0	 	 	 	 	 	 	 	 
PE178027	2	56	2	1	1	2	0	4	 	 	0	 	 	 	 	 	 	 	 
PE178027	3	93	2	5	1	 	 	 	 	 	5	 	 	 	 	 	 	 	 
PE178027	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE178027	5	25	1	7	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE178027	6	22	2	7	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE178027	7	16	1	7	1	11	1	4	6	 	0	6	0	2	2	0	6	2	3
PE178027	8	15	2	14	1	 	 	 	 	 	0	6	0	2	2	0	6	3	3
PE178028	0	15	1	0	1	 	 	 	 	 	0	9	0	2	0	0	6	3	3
PE178028	1	47	1	1	1	9	0	4	 	 	0	 	 	 	 	 	 	 	 
PE178028	2	43	2	1	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE178028	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE178028	4	17	1	7	1	8	0	4	6	15	0	8	2	2	1	8	0	0	2
PE178028	5	12	2	7	1	5	1	4	6	 	0	9	0	1	0	0	6	2	3
PE178029	0	15	2	0	1	 	 	 	 	 	0	9	1	2	0	0	6	2	3
PE178029	1	43	1	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE178029	2	44	2	1	1	1	0	4	 	 	0	 	 	 	 	 	 	 	 
PE178029	3	17	1	7	1	11	0	4	6	16	0	8	1	2	2	8	0	0	4
PE178029	4	12	1	7	1	7	1	4	6	 	0	10	1	1	0	0	6	2	4
PE178029	15	10	1	7	1	5	1	4	6	 	0	10	1	1	0	0	5	1	5
PE178029	16	3	1	7	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE178030	0	15	1	0	1	 	 	 	 	 	0	9	1	1	0	0	8	1	1
PE178030	1	47	1	1	1	1	0	4	 	 	0	 	 	 	 	 	 	 	 
PE178030	2	43	2	1	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE178030	3	24	1	7	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE178030	4	22	2	7	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE178030	5	17	2	7	1	10	1	4	6	 	0	8	2	1	0	0	7	2	1
PE178030	6	13	2	7	1	7	1	4	6	 	0	9	1	1	0	0	6	1	1
PE178030	15	11	1	7	1	6	1	4	6	 	0	9	1	1	0	0	7	1	1
PE178030	16	5	1	7	1	20	1	4	 	 	0	7	0	0	0	0	6	0	2
PE178030	17	22	2	16	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE178030	18	3	2	15	1	20	1	4	 	 	0	 	 	 	 	 	 	 	 
PE178031	0	14	2	0	1	 	 	 	 	 	0	9	2	2	1	0	8	1	2
PE178031	1	40	2	1	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE178031	2	67	2	5	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE178031	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE178031	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE178031	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE178031	6	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE178031	7	85	1	5	1	 	 	 	 	 	3	 	 	 	 	 	 	 	 
PE178033	0	14	1	0	1	 	 	 	 	 	0	7	1	1	2	0	8	2	3
PE178033	1	47	1	1	1	3	0	4	 	 	0	 	 	 	 	 	 	 	 
PE178033	2	45	2	1	1	1	0	4	 	 	0	 	 	 	 	 	 	 	 
PE178033	3	18	1	7	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE178033	4	17	1	7	1	11	1	4	6	 	0	7	2	1	2	0	8	2	3
PE178033	5	12	2	7	1	7	1	4	6	 	0	7	1	1	2	0	8	2	3
PE178033	6	67	1	5	1	 	 	 	 	 	3	 	 	 	 	 	 	 	 
PE178033	7	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE178033	8	5	2	7	1	0	1	4	 	 	0	7	1	1	1	0	5	2	6
PE178034	0	15	1	0	1	 	 	 	 	 	0	10	1	0	0	0	6	2	3
PE178034	1	49	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE178034	2	45	2	1	1	1	0	4	 	 	0	 	 	 	 	 	 	 	 
PE178034	3	26	1	7	1	13	0	4	 	 	0	 	 	 	 	 	 	 	 
PE178034	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE178034	5	18	1	7	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE178034	6	10	2	7	1	3	1	4	6	 	0	10	0	1	0	0	6	3	2
PE178035	0	14	2	0	1	 	 	 	 	 	0	7	2	4	2	0	6	1	3
PE178035	1	54	2	1	1	0	3	 	 	 	4	 	 	 	 	 	 	 	 
PE178035	2	75	2	5	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE178035	3	18	1	7	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE178035	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE178035	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE178035	6	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE178035	7	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE178035	8	35	1	9	1	4	0	4	 	 	0	 	 	 	 	 	 	 	 
PE178036	0	15	2	0	1	 	 	 	 	 	0	9	4	1	0	0	7	1	0
PE178036	1	37	1	1	1	6	0	3	 	 	0	 	 	 	 	 	 	 	 
PE178036	2	35	2	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE178036	3	11	2	7	1	6	1	4	6	 	0	9	4	2	3	0	6	2	1
PE178036	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE178036	15	8	2	7	1	3	1	4	6	 	0	9	4	1	3	0	6	1	1
PE178036	16	5	1	7	1	20	1	4	 	 	0	9	0	1	0	0	6	1	4
PE188001	0	15	1	0	1	 	 	 	 	 	0	11	3	1	0	0	7	1	1
PE188001	1	34	1	1	1	2	0	4	 	 	0	 	 	 	 	 	 	 	 
PE188001	2	32	2	1	1	17	0	4	 	 	0	 	 	 	 	 	 	 	 
PE188001	15	11	2	7	1	4	1	4	6	 	0	10	1	1	0	0	6	1	1
PE188001	16	8	1	7	1	3	1	4	6	 	0	10	1	1	0	0	6	1	1
PE188001	17	6	1	7	1	2	1	4	5	 	0	10	1	1	0	0	6	1	1
PE188001	18	4	1	7	1	20	1	4	 	 	0	10	0	1	0	0	6	2	3
PE188001	19	0	1	7	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE188002	0	14	1	0	1	 	 	 	 	 	0	12	1	1	0	0	6	2	1
PE188002	1	34	1	1	1	3	0	4	 	 	0	 	 	 	 	 	 	 	 
PE188002	2	33	2	1	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE188002	15	11	2	7	1	4	1	4	6	 	0	12	1	1	0	0	5	1	3
PE188002	16	8	1	7	1	3	1	4	6	 	0	12	0	1	0	0	5	3	2
PE188002	17	0	1	7	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE188003	0	14	1	0	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE188003	1	35	1	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE188003	2	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE188004	0	15	1	0	1	 	 	 	 	 	0	8	0	1	0	0	5	1	3
PE188004	1	48	1	1	1	4	0	4	 	 	0	 	 	 	 	 	 	 	 
PE188004	2	43	2	1	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE188004	3	25	1	7	1	9	0	4	 	 	0	 	 	 	 	 	 	 	 
PE188004	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE188004	5	17	1	7	1	14	1	4	6	 	0	8	0	0	0	0	5	2	3
PE188004	15	10	2	7	1	5	1	4	6	 	0	9	0	1	0	0	5	2	3
PE188004	16	8	2	7	1	3	1	4	6	 	0	9	0	0	0	0	5	2	2
PE188005	0	15	1	0	1	 	 	 	 	 	0	10	0	2	1	0	7	2	1
PE188005	1	55	1	1	1	1	0	4	 	 	0	 	 	 	 	 	 	 	 
PE188005	2	55	2	1	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE188005	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE188005	4	25	1	7	1	16	1	4	 	 	0	 	 	 	 	 	 	 	 
PE188005	5	23	1	7	1	16	1	4	 	 	0	 	 	 	 	 	 	 	 
PE188005	6	21	1	7	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE188005	7	17	1	7	1	11	1	4	6	 	0	10	0	2	2	0	0	0	4
PE188005	8	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE188006	0	15	2	0	1	 	 	 	 	 	0	11	2	1	2	0	7	2	0
PE188006	1	39	1	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE188006	2	40	2	1	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE188006	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE188006	4	13	2	7	1	9	1	4	6	 	0	11	2	1	2	0	7	2	0
PE188006	15	9	1	7	1	4	1	4	6	 	0	11	0	0	4	0	6	2	1
PE188007	0	15	2	0	1	 	 	 	 	 	0	9	2	2	2	0	6	2	2
PE188007	1	36	1	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE188007	2	32	2	1	1	17	2	4	 	 	0	 	 	 	 	 	 	 	 
PE188007	3	11	2	7	1	3	1	4	6	 	0	9	2	2	2	0	5	2	3
PE188007	4	77	2	18	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE188007	15	8	2	7	1	2	1	4	6	 	0	10	1	1	2	0	5	1	3
PE188007	16	4	2	7	1	20	0	4	 	 	0	10	0	1	0	0	0	0	5
PE188007	17	1	1	7	1	18	0	4	 	 	0	 	 	 	 	 	 	 	 
PE188008	0	15	2	0	1	 	 	 	 	 	0	10	1	2	0	0	7	2	1
PE188008	1	 	 	 	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE188008	2	37	2	1	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE188008	3	17	2	7	1	6	0	4	6	13	0	8	3	6	0	0	0	0	3
PE188008	4	12	2	7	1	7	1	4	6	 	0	9	2	3	0	0	7	1	2
PE188008	15	8	1	7	1	3	1	4	6	 	0	10	0	2	0	0	5	2	3
PE188008	16	5	2	7	1	20	1	4	 	 	0	10	0	0	0	0	4	1	5
PE188009	0	13	1	0	1	 	 	 	 	 	0	10	0	2	0	0	6	2	4
PE188009	1	 	 	 	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE188009	2	48	2	1	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE188009	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE188009	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE188009	5	16	2	7	1	8	1	4	6	 	0	10	0	1	0	0	6	2	4
PE188010	0	14	1	0	1	 	 	 	 	 	0	8	1	2	1	0	6	2	1
PE188010	1	37	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE188010	2	33	2	1	1	9	0	4	 	 	0	 	 	 	 	 	 	 	 
PE188010	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE188010	15	11	1	14	1	7	1	4	6	 	0	8	1	2	0	0	6	1	2
PE188010	16	5	2	7	1	20	1	4	 	 	0	10	0	1	0	0	5	1	2
PE188011	0	14	2	0	1	 	 	 	 	 	0	8	0	2	0	0	7	5	1
PE188011	1	37	1	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE188011	2	35	2	1	1	17	2	4	 	 	0	 	 	 	 	 	 	 	 
PE188011	3	17	1	7	1	11	1	4	6	 	0	8	0	2	0	0	7	6	1
PE188012	0	15	2	0	1	 	 	 	 	 	0	7	0	1	0	0	6	4	2
PE188012	1	50	1	1	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE188012	2	50	2	1	1	2	0	4	 	 	0	 	 	 	 	 	 	 	 
PE188012	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE188012	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE188012	5	17	1	7	1	10	1	4	6	 	0	7	0	1	0	0	6	4	3
PE188012	15	10	2	7	1	3	1	4	6	 	0	10	0	1	0	0	6	2	3
PE188012	16	8	1	7	1	2	1	4	6	 	0	10	0	1	0	0	6	2	2
PE188013	0	14	1	0	1	 	 	 	 	 	3	10	0	2	0	0	6	3	3
PE188013	1	36	1	1	1	11	0	1	 	 	0	 	 	 	 	 	 	 	 
PE188013	2	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE188013	3	12	1	7	1	7	1	4	6	 	0	10	0	2	0	0	6	2	2
PE188014	0	14	2	0	1	 	 	 	 	 	0	8	0	2	0	0	5	3	1
PE188014	1	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE188014	2	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE188014	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE188014	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE188014	5	21	2	7	1	14	0	1	 	 	0	 	 	 	 	 	 	 	 
PE188014	6	33	1	16	1	14	0	4	 	 	0	 	 	 	 	 	 	 	 
PE188015	0	14	1	0	1	 	 	 	 	 	0	7	0	1	0	0	5	2	2
PE188015	1	40	1	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE188015	2	39	2	1	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE188015	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE188015	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE188015	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE188015	6	16	2	7	1	10	1	4	5	 	0	7	2	1	0	0	6	2	2
PE188015	15	10	2	7	1	5	1	4	5	 	0	8	0	1	0	0	6	2	3
PE188015	16	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE188016	0	15	1	0	1	 	 	 	 	 	0	9	0	1	0	0	7	1	2
PE188016	1	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE188016	2	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE188016	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE188016	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE188016	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE188016	15	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE188016	16	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE188016	17	29	1	7	1	15	1	4	 	 	0	 	 	 	 	 	 	 	 
PE188016	18	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE188017	0	14	1	0	1	 	 	 	 	 	0	9	0	2	2	0	6	1	4
PE188017	1	43	1	1	1	2	0	4	 	 	0	 	 	 	 	 	 	 	 
PE188017	2	42	2	1	1	17	2	4	 	 	1	 	 	 	 	 	 	 	 
PE188017	3	24	1	7	1	13	1	4	 	 	0	 	 	 	 	 	 	 	 
PE188017	4	20	2	7	1	11	0	4	 	 	1	 	 	 	 	 	 	 	 
PE188017	5	18	1	7	1	10	1	4	 	 	0	 	 	 	 	 	 	 	 
PE188017	7	 	 	 	 	20	1	4	 	 	 	 	 	 	 	 	 	 	 
PE188017	15	10	1	7	1	4	1	4	6	 	0	9	0	2	2	0	6	2	4
PE188017	16	7	1	7	1	1	1	4	7	 	1	10	0	1	1	0	6	2	4
PE188017	17	4	2	7	1	 	 	 	 	 	0	10	0	1	1	0	5	1	6
PE188018	0	13	2	0	1	 	 	 	 	 	0	10	2	2	2	0	6	2	2
PE188018	1	42	1	1	1	5	0	4	 	 	0	 	 	 	 	 	 	 	 
PE188018	2	42	2	1	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE188018	3	18	1	7	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE188018	15	10	1	7	1	5	1	4	6	 	0	10	1	1	2	0	6	2	3
PE188018	16	7	1	7	1	1	1	4	7	 	0	10	0	1	0	0	6	2	4
PE188019	0	14	1	0	1	 	 	 	 	 	0	9	2	1	0	9	0	0	2
PE188019	1	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE188019	2	39	2	1	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE188019	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE188019	4	15	1	7	1	5	0	4	6	 	0	9	2	1	0	9	0	0	2
PE188019	5	12	1	7	1	5	1	4	6	 	0	9	2	2	1	0	6	2	2
PE188019	15	9	2	7	1	3	1	4	6	 	0	10	1	2	0	0	6	1	3
PE188019	16	7	2	7	1	1	1	4	6	 	0	10	2	2	0	0	5	2	2
PE188019	17	4	2	7	1	20	1	4	 	 	0	10	0	1	0	0	5	1	3
PE188020	0	14	1	0	1	 	 	 	 	 	0	10	2	1	3	0	7	1	1
PE188020	1	37	1	1	1	3	0	4	 	 	0	 	 	 	 	 	 	 	 
PE188020	2	37	2	1	1	5	0	4	 	 	0	 	 	 	 	 	 	 	 
PE188020	3	16	1	7	1	9	1	4	6	 	0	 	 	 	 	 	 	 	 
PE188020	15	9	1	7	1	4	1	4	6	 	0	 	 	 	 	 	 	 	 
PE188020	16	5	1	7	1	20	1	4	 	 	0	 	 	 	 	 	 	 	 
PE188021	0	15	1	0	1	 	 	 	 	 	0	9	0	1	0	0	5	2	2
PE188021	1	52	1	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE188021	2	48	2	1	1	2	0	4	 	 	0	 	 	 	 	 	 	 	 
PE188021	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE188021	4	12	1	7	1	7	1	4	6	 	0	10	0	1	0	0	5	2	3
PE188021	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE188021	15	8	1	15	1	 	 	 	 	 	0	10	0	1	0	0	5	2	5
PE188021	16	95	1	6	1	 	 	 	 	 	4	 	 	 	 	 	 	 	 
PE188022	0	14	1	0	1	 	 	 	 	 	0	7	1	1	0	0	5	3	2
PE188022	1	45	1	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE188022	2	45	2	1	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE188022	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE188022	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE188022	5	17	2	7	1	11	1	4	6	 	0	8	1	2	0	0	6	2	2
PE188022	6	5	1	7	1	20	1	4	 	 	0	10	0	0	0	0	5	1	4
PE188023	0	14	1	0	1	 	 	 	 	 	0	10	0	1	0	0	5	2	3
PE188023	1	58	1	1	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE188023	2	60	2	1	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE188023	3	23	1	7	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE188023	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE188023	5	19	1	7	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE188023	6	15	1	7	1	10	1	4	7	 	0	10	0	2	0	0	5	3	2
PE188024	0	15	2	0	1	 	 	 	 	 	0	9	0	1	1	0	6	2	3
PE188024	1	41	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE188024	2	33	2	1	1	7	0	4	 	 	0	 	 	 	 	 	 	 	 
PE188024	3	16	1	7	1	10	1	4	6	 	0	9	0	1	0	0	7	2	3
PE188024	15	8	1	7	1	3	1	4	6	 	0	10	0	0	0	0	6	2	4
PE188024	16	5	2	7	1	20	1	4	 	 	0	10	0	0	0	0	3	0	6
PE188025	0	14	1	0	1	 	 	 	 	 	0	9	1	1	0	1	7	1	1
PE188025	1	38	1	1	1	4	0	4	 	 	0	 	 	 	 	 	 	 	 
PE188025	2	37	2	1	1	17	0	4	 	 	0	 	 	 	 	 	 	 	 
PE188025	3	18	1	7	1	5	1	4	6	 	0	 	 	 	 	 	 	 	 
PE188025	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE188025	15	7	2	7	1	4	1	4	6	 	0	10	1	1	0	0	6	1	2
PE188025	16	3	2	7	1	1	1	4	6	 	0	 	 	 	 	 	 	 	 
PE188025	17	2	1	7	1	20	1	4	 	 	0	 	 	 	 	 	 	 	 
PE188026	0	15	2	0	1	 	 	 	 	 	0	11	0	2	2	0	6	2	4
PE188026	1	51	2	1	1	20	0	6	 	 	0	 	 	 	 	 	 	 	 
PE188026	2	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE188026	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE188026	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE188026	5	75	1	5	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE188026	6	81	2	5	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
