childid	plotid	larea	lunit	lown	luse	trans	transid1	transid2	collat	collat1	collat2
PE181014	2	3	3	4	1	0	 	 	0	 	 
PE181015	1	45	1	4	4	0	 	 	0	 	 
PE181015	2	300	1	4	14	0	 	 	0	 	 
PE181015	3	2500	1	4	1	0	 	 	0	 	 
PE181015	4	2500	1	4	1	0	 	 	0	 	 
PE181015	5	2500	1	4	1	0	 	 	0	 	 
PE181015	6	2500	1	4	1	0	 	 	0	 	 
PE181015	7	2500	1	4	1	0	 	 	0	 	 
PE181015	8	2500	1	4	1	0	 	 	0	 	 
PE181016	1	45	1	4	4	0	 	 	0	 	 
PE181016	2	2500	1	4	1	0	 	 	0	 	 
PE181016	3	900	1	4	1	0	 	 	0	 	 
PE181016	4	900	1	4	1	0	 	 	0	 	 
PE181016	5	800	1	4	1	0	 	 	0	 	 
PE181017	1	135	1	4	4	0	 	 	0	 	 
PE181017	2	5	2	4	1	0	 	 	0	 	 
PE181017	3	375	1	4	1	0	 	 	0	 	 
PE181017	4	370	1	4	1	0	 	 	0	 	 
PE181018	1	80	1	4	4	0	 	 	0	 	 
PE181018	2	1250	1	4	1	0	 	 	0	 	 
PE181018	3	1250	1	2	1	 	 	 	 	 	 
PE181019	1	200	1	5	4	 	 	 	 	 	 
PE181019	2	500	1	5	1	 	 	 	 	 	 
PE181019	3	250	1	5	1	 	 	 	 	 	 
PE181019	4	100	1	5	1	 	 	 	 	 	 
PE181019	5	30	1	5	2	 	 	 	 	 	 
PE181019	6	30	1	5	1	 	 	 	 	 	 
PE181019	7	30	1	5	1	 	 	 	 	 	 
PE181019	8	15	1	5	1	 	 	 	 	 	 
PE181020	1	60	1	4	4	0	 	 	0	 	 
PE181020	2	300	1	4	1	0	 	 	0	 	 
PE181020	3	50	1	4	1	0	 	 	0	 	 
PE181020	4	50	1	4	14	0	 	 	0	 	 
PE181021	1	50	1	5	4	 	 	 	 	 	 
PE181021	2	100	1	5	14	 	 	 	 	 	 
PE181021	3	500	1	5	1	 	 	 	 	 	 
PE181021	4	500	1	5	1	 	 	 	 	 	 
PE181021	5	600	1	5	1	 	 	 	 	 	 
PE181021	6	300	1	5	12	 	 	 	 	 	 
PE181022	1	100	1	4	4	0	 	 	0	 	 
PE181022	2	1250	1	4	1	0	 	 	0	 	 
PE181022	3	1250	1	4	1	0	 	 	0	 	 
PE181022	4	1250	1	4	1	0	 	 	0	 	 
PE181022	5	1250	1	4	1	0	 	 	0	 	 
PE181023	1	40	1	4	4	1	1	2	1	1	2
PE181023	2	10	1	5	14	 	 	 	 	 	 
PE181023	3	1	7	5	1	 	 	 	 	 	 
PE181023	4	1	2	5	10	 	 	 	 	 	 
PE181024	1	50	1	4	4	3	1	2	1	1	2
PE181024	2	2	2	4	1	3	1	2	1	1	2
PE181024	3	.5	2	4	1	3	1	2	1	1	2
PE181024	4	1	3	4	1	3	1	2	1	1	2
PE181025	1	100	1	4	4	0	 	 	1	1	2
PE181025	2	900	1	4	1	0	 	 	1	1	2
PE181025	3	900	1	4	1	0	 	 	1	1	2
PE181025	4	900	1	4	1	0	 	 	1	1	2
PE181025	5	900	1	4	1	0	 	 	1	1	2
PE181025	6	900	1	4	1	0	 	 	1	1	2
PE181025	7	900	1	4	1	0	 	 	1	1	2
PE181026	1	120	1	4	4	0	 	 	0	 	 
PE181026	2	2100	1	4	1	0	 	 	0	 	 
PE181026	3	1250	1	4	1	0	 	 	0	 	 
PE181027	1	140	1	4	4	0	 	 	0	 	 
PE181027	2	.5	2	4	1	0	 	 	0	 	 
PE181027	3	875	1	4	1	0	 	 	0	 	 
PE181027	4	920	1	4	1	0	 	 	0	 	 
PE181029	1	120	1	4	4	0	 	 	0	 	 
PE181029	2	2500	1	4	1	0	 	 	1	1	2
PE181029	3	2500	1	4	1	0	 	 	0	 	 
PE181029	4	2500	1	4	1	0	 	 	0	 	 
PE181029	5	2500	1	4	1	0	 	 	0	 	 
PE181029	6	80	1	4	11	0	 	 	0	 	 
PE181030	1	36	1	4	4	0	 	 	0	 	 
PE181030	2	88	1	4	14	0	 	 	0	 	 
PE181030	3	1800	1	4	1	0	 	 	0	 	 
PE181030	4	1350	1	4	1	0	 	 	0	 	 
PE181030	5	1	7	4	1	0	 	 	0	 	 
PE181030	6	1	7	4	1	0	 	 	0	 	 
PE181030	7	225	1	4	1	0	 	 	0	 	 
PE181031	1	150	1	4	4	0	 	 	1	1	2
PE181031	2	10	7	4	1	0	 	 	1	1	2
PE181032	1	72	1	4	4	0	 	 	1	1	2
PE181032	2	2	2	4	1	0	 	 	0	 	 
PE181032	3	.5	2	4	1	0	 	 	0	 	 
PE181032	4	2	3	4	1	0	 	 	1	1	2
PE181032	5	50	1	4	1	0	 	 	0	 	 
PE181032	6	50	1	4	2	0	 	 	1	1	2
PE181032	7	50	1	4	8	0	 	 	0	 	 
PE181032	8	50	1	4	8	0	 	 	0	 	 
PE181032	9	40	1	4	1	0	 	 	1	1	2
PE181032	10	40	1	4	2	0	 	 	0	 	 
PE181032	11	30	1	4	2	0	 	 	1	1	2
PE181033	1	150	1	4	8	0	 	 	1	1	2
PE181033	2	48	1	2	4	 	 	 	 	 	 
PE181033	3	1500	1	4	1	0	 	 	1	1	2
PE181033	4	900	1	4	1	0	 	 	0	 	 
PE181033	5	1050	1	4	1	0	 	 	1	1	2
PE181033	6	180	1	4	1	0	 	 	0	 	 
PE181034	1	80	1	4	4	3	1	2	1	1	2
PE181034	2	90	1	4	4	3	1	2	1	1	2
PE181034	3	1	7	4	1	3	1	2	1	1	2
PE181034	4	1	7	4	1	3	1	2	1	1	2
PE181034	5	1	7	4	1	3	1	2	1	1	2
PE181035	1	100	1	4	4	1	1	2	1	1	2
PE181035	2	2400	1	4	1	1	1	2	1	1	2
PE181035	3	1000	1	4	1	1	1	2	1	1	2
PE181035	4	100	1	4	4	1	1	2	1	1	2
PE181036	1	100	1	4	4	0	 	 	0	 	 
PE181036	2	15000	1	2	1	 	 	 	 	 	 
PE181036	3	1800	1	4	1	0	 	 	1	1	 
PE181036	4	1125	1	4	1	0	 	 	0	 	 
PE181036	5	900	1	4	1	0	 	 	0	 	 
PE181036	6	900	1	4	1	0	 	 	0	 	 
PE181036	7	900	1	4	1	0	 	 	0	 	 
PE181036	8	900	1	4	1	0	 	 	0	 	 
PE181036	9	900	1	4	1	0	 	 	0	 	 
PE181036	10	900	1	4	1	0	 	 	0	 	 
PE181036	11	900	1	4	1	0	 	 	0	 	 
PE181036	12	900	1	4	1	0	 	 	0	 	 
PE181036	13	900	1	4	1	0	 	 	0	 	 
PE181036	14	900	1	4	1	0	 	 	0	 	 
PE181037	1	80	1	4	4	0	 	 	0	 	 
PE181037	2	5000	1	4	1	0	 	 	0	 	 
PE181037	3	2500	1	4	1	0	 	 	0	 	 
PE181037	4	1000	1	4	1	0	 	 	0	 	 
PE181037	5	50	1	4	1	0	 	 	0	 	 
PE181038	1	100	1	4	4	0	 	 	0	 	 
PE181038	2	4	3	4	1	0	 	 	0	 	 
PE181039	1	40	1	4	4	4	1	2	1	1	2
PE181039	2	3600	1	1	1	 	 	 	 	 	 
PE181039	3	2700	1	4	1	4	1	2	1	1	2
PE181039	4	2700	1	1	1	 	 	 	 	 	 
PE181039	5	2025	1	4	1	4	1	2	1	1	2
PE181039	6	2025	1	1	1	 	 	 	 	 	 
PE181039	7	1800	1	4	1	2	1	2	1	1	2
PE181039	8	1800	1	4	1	2	1	2	1	1	2
PE181039	9	1800	1	1	1	 	 	 	 	 	 
PE181039	10	54	1	4	4	2	1	2	1	1	2
PE181040	1	54	1	4	4	1	1	2	1	1	2
PE181040	2	25	1	4	14	1	1	2	1	1	2
PE181040	3	2	7	4	1	1	1	2	1	1	2
PE181040	4	1	7	4	1	1	1	2	1	1	2
PE181040	5	.5	7	4	1	1	1	2	1	1	2
PE181040	6	.5	7	4	1	1	1	2	1	1	2
PE181040	7	2	7	4	1	1	1	2	1	1	2
PE181040	8	1.5	7	4	1	1	1	2	1	1	2
PE181041	1	90	1	4	4	0	 	 	0	 	 
PE181041	2	.5	2	4	1	0	 	 	0	 	 
PE181041	3	700	1	4	1	0	 	 	0	 	 
PE181041	4	18	1	4	1	0	 	 	0	 	 
PE181042	1	240	1	4	4	0	 	 	0	 	 
PE181042	2	3	7	4	1	0	 	 	0	 	 
PE181042	3	2	7	4	1	0	 	 	0	 	 
PE181043	1	250	1	4	4	3	2	1	0	 	 
PE181043	2	1	3	4	1	3	2	1	0	 	 
PE181043	3	1	3	4	1	3	2	1	0	 	 
PE181043	4	1	3	4	1	3	2	1	0	 	 
PE181043	5	1	3	4	1	3	2	1	0	 	 
PE181044	1	280	1	4	4	1	1	2	1	1	2
PE181044	2	5000	1	5	1	 	 	 	 	 	 
PE181044	3	90	1	4	1	1	1	2	1	1	2
PE181044	4	115	1	4	1	1	1	2	1	1	2
PE181045	1	200	1	4	4	1	2	1	1	2	1
PE181045	2	1	7	4	1	1	2	1	1	2	1
PE181045	3	1	7	4	1	1	2	1	1	2	1
PE181045	4	1	7	4	1	1	2	1	1	2	1
PE181045	5	1	7	5	1	 	 	 	 	 	 
PE181045	6	1	7	5	1	 	 	 	 	 	 
PE181045	7	1	7	5	1	 	 	 	 	 	 
PE181046	1	135	1	4	4	2	1	2	0	 	 
PE181046	2	2500	1	4	4	2	1	2	0	 	 
PE181046	3	2500	1	4	1	2	1	2	0	 	 
PE181046	4	2500	1	4	1	2	1	2	0	 	 
PE181046	5	2500	1	4	1	2	1	2	0	 	 
PE181046	6	2500	1	4	1	2	1	2	0	 	 
PE181046	7	2500	1	4	1	2	1	2	0	 	 
PE181047	1	255	1	4	4	1	1	2	1	1	2
PE181047	2	1	7	4	1	1	1	2	1	1	2
PE181047	3	1	7	4	1	1	1	2	1	1	2
PE181047	4	1	7	4	1	1	1	2	1	1	2
PE181047	5	1	7	4	1	1	1	2	1	1	2
PE181047	6	1	7	4	8	1	1	2	1	1	2
PE181048	1	84	1	4	4	2	1	2	0	 	 
PE181048	2	5000	1	4	8	2	1	2	0	 	 
PE181048	3	2500	1	4	8	2	1	2	0	 	 
PE181048	4	1800	1	4	8	2	1	2	0	 	 
PE181048	5	900	1	4	1	2	1	2	0	 	 
PE181048	6	900	1	4	1	2	1	2	0	 	 
PE181048	7	900	1	4	1	2	1	2	0	 	 
PE181048	8	900	1	4	8	2	1	2	0	 	 
PE181048	9	900	1	4	8	2	1	2	0	 	 
PE181048	10	900	1	4	8	2	1	2	0	 	 
PE181048	11	900	1	4	8	2	1	2	0	 	 
PE181049	1	200	1	2	4	 	 	 	 	 	 
PE181049	2	2500	1	4	1	2	1	2	0	 	 
PE181049	3	2500	1	4	1	2	1	2	0	 	 
PE181049	4	200	1	4	1	2	1	2	0	 	 
PE181050	1	100	1	5	4	 	 	 	 	 	 
PE181050	2	1800	1	5	1	 	 	 	 	 	 
PE181050	3	1800	1	5	2	 	 	 	 	 	 
PE181050	4	1800	1	5	1	 	 	 	 	 	 
PE181050	5	1800	1	5	1	 	 	 	 	 	 
PE181050	6	1800	1	5	1	 	 	 	 	 	 
PE181051	1	150	1	4	4	1	1	 	1	1	 
PE181051	2	5	7	4	1	1	1	 	1	1	 
PE181051	3	3	7	4	1	1	1	 	1	1	 
PE181051	4	2	7	4	1	1	1	 	1	1	 
PE181051	5	1	7	4	1	1	1	 	1	1	 
PE181051	6	450	1	4	1	1	1	 	1	1	 
PE181051	7	450	1	4	1	1	1	 	1	1	 
PE181052	1	70	1	4	4	0	 	 	1	1	2
PE181052	2	.5	2	4	1	0	 	 	1	1	2
PE181052	3	1250	1	4	1	0	 	 	1	1	2
PE181052	4	144	1	4	1	0	 	 	1	1	2
PE181053	1	60	1	4	4	3	1	2	0	 	 
PE181053	2	.5	7	4	1	3	1	2	0	 	 
PE181053	3	.5	7	4	1	3	1	2	0	 	 
PE181054	1	40	1	5	4	 	 	 	 	 	 
PE181054	2	1	6	5	1	 	 	 	 	 	 
PE181054	3	1	6	5	1	 	 	 	 	 	 
PE181054	4	1	6	5	1	 	 	 	 	 	 
PE181054	5	500	1	5	1	 	 	 	 	 	 
PE181055	1	185	1	4	4	2	1	2	1	1	2
PE181055	2	1800	1	4	1	2	1	2	1	1	2
PE181055	3	900	1	4	1	2	1	2	1	1	2
PE181055	4	900	1	4	1	2	1	2	1	1	2
PE181055	5	900	1	4	8	2	1	2	1	1	2
PE181055	6	900	1	4	8	2	1	2	1	1	2
PE181055	7	900	1	4	8	2	1	2	1	1	2
PE181055	8	900	1	4	8	2	1	2	1	1	2
PE181056	1	60	1	4	4	0	 	 	1	1	2
PE181056	2	.5	2	4	1	1	1	2	1	1	2
PE181056	3	1	3	4	1	1	1	2	1	1	2
PE181056	4	.5	3	4	1	1	1	2	1	1	2
PE181056	5	.5	2	5	1	 	 	 	 	 	 
PE181056	6	72	1	2	13	 	 	 	 	 	 
PE181057	1	1	7	4	4	1	1	2	1	1	2
PE181057	2	5000	1	4	1	1	1	2	1	1	2
PE181057	3	1	7	4	1	1	1	2	1	1	2
PE181057	4	1	7	4	1	1	1	2	1	1	2
PE181058	1	28	1	4	4	0	 	 	1	1	 
PE181058	2	5000	1	1	1	 	 	 	 	 	 
PE181058	3	450	1	4	1	0	 	 	1	1	 
PE181058	4	100	1	4	8	0	 	 	1	1	 
PE181059	1	300	1	4	4	1	1	2	1	1	2
PE181059	2	.5	2	4	1	1	1	2	1	1	2
PE181059	3	.5	2	1	1	 	 	 	 	 	 
PE181059	4	2	7	2	1	 	 	 	 	 	 
PE181060	1	300	1	4	4	0	 	 	1	1	2
PE181060	2	5000	1	4	1	0	 	 	1	1	2
PE181060	3	1800	1	4	1	0	 	 	1	1	2
PE181060	4	900	1	4	1	0	 	 	1	1	2
PE181060	5	900	1	4	1	0	 	 	1	1	2
PE181060	6	900	1	4	1	0	 	 	1	1	2
PE181060	7	500	1	4	1	0	 	 	1	1	2
PE181061	1	40	1	4	4	3	1	2	0	 	 
PE181061	2	.5	3	4	1	3	1	2	0	 	 
PE181061	3	.5	3	4	1	3	1	2	0	 	 
PE181061	4	.5	3	4	1	3	1	2	0	 	 
PE181061	5	.5	3	4	1	3	1	2	0	 	 
PE181061	6	.5	3	4	1	3	1	2	0	 	 
PE181061	7	.5	3	4	1	3	1	2	0	 	 
PE181061	8	.5	3	4	1	3	1	2	0	 	 
PE181061	9	.5	3	4	1	3	1	2	0	 	 
PE181061	10	.5	3	4	1	3	1	2	0	 	 
PE181062	1	80	1	4	4	0	 	 	1	1	2
PE181062	2	4	7	4	1	0	 	 	1	1	2
PE181062	3	7	7	4	1	0	 	 	1	1	2
PE181063	1	90	1	1	4	 	 	 	 	 	 
PE181063	2	200	1	4	8	0	 	 	1	1	2
PE181063	3	900	1	2	1	 	 	 	 	 	 
PE181064	1	 	 	7	4	 	 	 	 	 	 
PE181065	1	150	1	4	4	1	1	2	1	1	 
PE181065	2	1800	1	4	1	1	1	2	1	1	 
PE181065	3	900	1	4	1	1	1	2	1	1	 
PE181065	4	900	1	4	8	1	1	2	1	1	 
PE181065	5	1800	1	4	1	1	1	2	1	1	 
PE181065	6	1800	1	1	1	 	 	 	 	 	 
PE181066	1	100	1	4	4	1	2	 	1	2	 
PE181066	2	3	7	4	1	1	2	 	1	2	 
PE181066	3	2	7	4	1	1	2	 	1	2	 
PE181066	4	1	7	4	1	1	2	 	1	2	 
PE181067	1	100	1	4	4	0	 	 	1	7	8
PE181067	2	2	2	4	1	0	 	 	1	7	8
PE181067	3	.5	6	4	1	0	 	 	1	7	8
PE181067	4	4	2	4	1	3	7	8	1	7	8
PE181068	1	150	1	4	4	0	 	 	1	1	2
PE181068	2	1500	1	4	1	0	 	 	1	1	2
PE181068	3	600	1	4	1	0	 	 	1	1	2
PE181068	4	600	1	4	1	0	 	 	1	1	2
PE181068	5	600	1	4	1	0	 	 	1	1	2
PE181068	6	600	1	4	1	0	 	 	1	1	2
PE181069	1	120	1	4	4	1	1	2	0	 	 
PE181069	2	2000	1	4	1	1	1	2	0	 	 
PE181069	3	2000	1	4	1	1	1	2	0	 	 
PE181070	1	180	1	2	4	 	 	 	 	 	 
PE181070	2	300	1	4	4	1	4	 	0	 	 
PE181071	1	250	1	4	4	0	 	 	1	16	17
PE181071	2	1250	1	4	1	0	 	 	1	16	17
PE181071	3	900	1	4	1	0	 	 	1	16	17
PE181072	1	140	1	4	4	2	1	2	0	 	 
PE181072	2	1	2	4	1	2	1	2	1	1	2
PE181072	3	5	7	4	1	2	1	2	0	 	 
PE181072	4	3	7	4	1	2	1	2	0	 	 
PE181072	5	3	7	4	1	2	1	2	0	 	 
PE181073	1	500	1	4	4	1	1	2	0	 	 
PE181073	2	4	7	4	1	1	1	2	0	 	 
PE181073	3	2	7	4	1	1	1	2	0	 	 
PE181073	4	1	7	4	1	1	1	2	0	 	 
PE181073	5	1	7	4	1	1	1	2	0	 	 
PE181074	1	204	1	4	4	1	1	2	1	1	2
PE181074	2	1.5	2	4	1	1	1	2	1	1	2
PE181075	1	50	1	1	4	 	 	 	 	 	 
PE181075	2	5000	1	5	1	 	 	 	 	 	 
PE181075	3	2500	1	4	1	1	1	2	1	1	2
PE181075	4	2500	1	4	2	1	1	2	1	1	2
PE181076	1	160	1	4	4	1	1	2	1	1	2
PE181076	2	2500	1	4	1	1	2	1	1	1	2
PE181076	3	1000	1	4	1	1	2	1	1	1	2
PE181076	4	500	1	4	1	1	2	1	1	1	2
PE181076	5	300	1	4	1	1	1	2	1	1	2
PE181076	6	10000	1	4	8	1	1	2	1	1	2
PE181076	7	400	1	4	8	1	1	2	1	1	2
PE181076	8	600	1	4	8	1	1	2	1	1	2
PE181077	1	880	1	4	4	0	 	 	1	1	2
PE181077	2	10000	1	4	1	0	 	 	1	1	2
PE181077	3	5000	1	4	1	0	 	 	0	 	 
PE181077	4	2500	1	4	1	0	 	 	1	1	2
PE181077	5	1250	1	4	1	0	 	 	1	1	2
PE181077	6	2500	1	4	1	0	 	 	1	1	2
PE181077	7	5000	1	4	8	0	 	 	1	1	2
PE181078	1	100	1	4	4	1	1	 	1	1	 
PE181078	2	.5	2	4	1	1	1	 	1	1	 
PE181078	3	900	1	4	1	1	1	 	1	1	 
PE181079	1	400	1	4	4	1	1	 	0	 	 
PE181079	2	2500	1	4	1	1	1	 	0	 	 
PE181079	3	2500	1	4	1	1	1	 	0	 	 
PE181079	4	2500	1	4	1	1	1	 	0	 	 
PE181079	5	2500	1	4	1	1	1	 	0	 	 
PE181079	6	2500	1	4	1	1	1	 	0	 	 
PE181080	1	150	1	4	4	4	1	2	1	1	2
PE181080	2	3500	1	2	1	 	 	 	 	 	 
PE181080	3	3000	1	1	1	 	 	 	 	 	 
PE181080	4	1200	1	2	1	 	 	 	 	 	 
PE181080	5	1200	1	1	1	 	 	 	 	 	 
PE181080	6	630	1	2	8	 	 	 	 	 	 
PE181080	7	600	1	1	1	 	 	 	 	 	 
PE181080	8	150	1	4	1	4	1	2	1	1	2
PE181081	1	160	1	2	4	 	 	 	 	 	 
PE181081	2	200	1	2	1	 	 	 	 	 	 
PE181081	3	100	1	2	1	 	 	 	 	 	 
PE181082	1	300	1	4	4	4	1	 	1	1	2
PE181082	2	900	1	4	1	4	1	 	1	1	2
PE181082	3	900	1	4	1	4	1	 	1	1	2
PE181082	4	900	1	4	1	4	1	 	1	1	2
PE181082	5	900	1	1	1	 	 	 	 	 	 
PE181082	6	900	1	1	1	 	 	 	 	 	 
PE181083	1	1200	1	4	4	0	 	 	1	1	2
PE181083	2	1200	1	4	1	0	 	 	1	1	2
PE181083	3	1200	1	4	1	0	 	 	1	1	2
PE181083	4	1200	1	4	1	0	 	 	1	1	2
PE181083	5	1200	1	4	11	0	 	 	1	1	2
PE181084	1	200	1	4	4	1	1	2	1	1	2
PE181084	2	1	6	4	1	1	1	2	1	1	2
PE181084	3	1	6	4	1	1	1	2	1	1	2
PE181084	4	1	6	4	1	1	1	2	1	1	2
PE181084	5	1	6	5	1	 	 	 	 	 	 
PE181084	6	1	6	5	1	 	 	 	 	 	 
PE181084	7	1	6	5	1	 	 	 	 	 	 
PE181086	1	100	1	4	4	3	1	2	1	1	2
PE181086	2	1	7	4	1	3	1	2	1	1	2
PE181086	3	1	7	4	1	3	1	2	1	1	2
PE181086	4	1	7	4	1	3	1	2	1	1	2
PE181086	5	1	7	4	1	3	1	2	1	1	2
PE181087	1	130	1	4	4	4	1	2	1	1	2
PE181087	2	2500	1	1	1	 	 	 	 	 	 
PE181087	3	2500	1	1	1	 	 	 	 	 	 
PE181087	4	2500	1	1	1	 	 	 	 	 	 
PE181087	5	2500	1	1	1	 	 	 	 	 	 
PE181087	6	2500	1	1	8	 	 	 	 	 	 
PE181087	7	1750	1	4	1	4	1	2	1	1	2
PE181087	8	750	1	4	1	4	1	2	1	1	2
PE181087	9	625	1	4	1	4	1	2	1	1	2
PE181087	10	625	1	4	1	4	1	2	1	1	2
PE181087	11	625	1	4	8	4	1	2	1	1	2
PE181087	12	625	1	4	8	4	1	2	1	1	2
PE181087	13	625	1	4	8	4	1	2	1	1	2
PE181087	14	625	1	4	8	4	1	2	1	1	2
PE181087	15	300	1	4	1	4	1	2	1	1	2
PE181088	1	120	1	4	4	1	1	2	1	1	2
PE181088	2	900	1	4	1	1	1	2	1	1	2
PE181088	3	700	1	4	1	1	1	2	1	1	2
PE181089	1	140	1	4	4	3	1	2	1	1	2
PE181089	2	750	1	4	4	3	1	2	1	1	2
PE181089	3	375	1	4	1	3	1	2	1	1	2
PE181089	4	375	1	4	1	3	1	2	1	1	2
PE181089	5	375	1	4	1	3	1	2	1	1	2
PE181090	1	160	1	4	4	1	2	1	0	 	 
PE181090	2	2	6	1	1	 	 	 	 	 	 
PE181090	3	2	6	4	1	1	2	1	0	 	 
PE181090	4	1	6	4	1	1	2	1	0	 	 
PE181090	5	1	6	4	1	1	2	1	0	 	 
PE181091	1	80	1	4	4	1	2	 	0	 	 
PE181091	2	1500	1	4	1	1	2	 	0	 	 
PE181091	3	1500	1	4	1	1	2	 	0	 	 
PE181091	4	450	1	4	1	1	2	 	0	 	 
PE181091	5	300	1	4	1	1	2	 	0	 	 
PE181092	1	300	1	4	4	1	1	2	1	1	2
PE181092	2	5600	1	4	1	1	1	2	1	1	2
PE181092	3	1200	1	4	1	1	1	2	1	1	2
PE181092	4	1000	1	4	1	1	1	2	1	1	2
PE181092	5	625	1	4	1	1	1	2	1	1	2
PE181093	1	350	1	4	4	0	 	 	1	1	2
PE181093	2	12500	1	4	1	1	1	2	1	1	2
PE181093	3	1	2	4	1	1	1	2	1	1	2
PE181093	4	7500	1	4	1	1	1	2	1	1	2
PE181093	5	.5	2	4	1	1	1	2	1	1	2
PE181093	6	2500	1	4	1	1	1	2	1	1	2
PE181093	7	2500	1	4	1	1	1	2	1	1	2
PE181093	8	900	1	4	1	1	1	2	1	1	2
PE181094	1	200	1	4	4	1	1	2	1	1	2
PE181094	2	2	7	4	1	1	1	2	1	1	2
PE181094	3	5	7	1	1	 	 	 	 	 	 
PE181095	1	400	1	4	4	2	1	2	1	1	2
PE181095	2	1	2	4	1	1	1	2	1	1	2
PE181095	3	1	2	4	1	1	1	2	1	1	2
PE181095	4	.5	2	4	1	1	1	2	1	1	2
PE181095	5	2500	1	4	8	1	1	2	1	1	2
PE181095	6	2500	1	4	8	1	1	2	1	1	2
PE181096	1	500	1	4	4	1	1	2	1	1	2
PE181096	2	4	7	4	1	1	1	2	1	1	2
PE181096	3	3	7	1	1	 	 	 	 	 	 
PE181097	1	240	1	4	4	1	1	2	1	1	2
PE181097	2	3	7	4	1	1	1	2	1	1	2
PE181098	1	250	1	4	4	1	80	 	1	2	3
PE181098	2	2	2	4	1	1	80	 	1	2	3
PE181099	1	120	1	4	4	1	1	2	0	 	 
PE181099	2	625	1	4	1	1	1	2	1	1	2
PE181099	3	625	1	4	1	1	1	2	1	1	2
PE181099	4	625	1	4	1	1	1	2	0	 	 
PE181099	5	500	1	4	1	1	1	2	0	 	 
PE181099	6	500	1	4	1	1	1	2	0	 	 
PE181099	7	60	1	4	4	1	1	2	0	 	 
PE181100	1	225	1	4	4	1	1	2	1	1	2
PE181100	2	1	7	4	1	1	1	2	1	1	2
PE181100	3	1	7	4	1	1	1	2	1	1	2
PE181100	4	1	7	4	1	1	1	2	1	1	2
PE181100	5	1	7	4	1	1	1	2	1	1	2
PE181100	6	1	7	4	1	1	1	2	1	1	2
PE181100	7	1	7	4	1	1	1	2	1	1	2
PE181101	1	500	1	1	4	 	 	 	 	 	 
PE181101	2	1	2	4	6	2	1	2	0	 	 
PE181101	3	450	1	4	1	2	1	2	0	 	 
PE181101	4	5000	1	4	1	2	1	2	0	 	 
PE181101	5	50	1	4	8	2	1	2	0	 	 
PE181102	1	120	1	4	4	1	1	2	1	1	2
PE181102	2	3	2	1	1	 	 	 	 	 	 
PE181102	3	2	2	1	1	 	 	 	 	 	 
PE181102	4	750	1	4	1	1	1	2	1	1	2
PE181102	5	300	1	4	1	1	1	2	1	1	2
PE181103	1	200	1	4	4	1	1	2	1	1	2
PE181103	2	1800	1	4	6	1	1	2	1	1	2
PE181103	3	900	1	4	1	1	1	2	1	1	2
PE181103	4	900	1	4	1	1	1	2	1	1	2
PE181103	5	900	1	4	1	1	1	2	1	1	2
PE181103	6	900	1	4	1	1	1	2	1	1	2
PE181103	7	900	1	2	1	 	 	 	 	 	 
PE181104	1	120	1	4	4	1	1	2	1	1	2
PE181104	2	.5	2	4	1	1	1	2	1	1	2
PE181104	3	.5	2	4	1	1	1	2	1	1	2
PE181104	4	2500	1	4	2	1	1	2	1	1	2
PE181104	5	2500	1	4	1	1	1	2	1	1	2
PE181104	6	1	2	4	1	1	1	2	1	1	2
PE181104	7	2000	1	4	4	1	1	2	1	1	2
PE181104	8	2000	1	4	4	1	1	2	1	1	2
PE181105	1	150	1	4	4	1	1	 	1	1	 
PE181105	2	.5	2	4	1	1	1	 	1	1	 
PE191001	1	24	 	1	4	 	 	 	 	 	 
PE191002	1	525	1	4	4	1	2	 	1	2	 
PE191003	1	200	1	4	4	0	 	 	0	 	 
PE191004	1	200	1	4	4	1	1	2	0	 	 
PE191005	1	120	1	4	4	1	2	3	1	2	3
PE191006	1	400	1	4	4	1	2	3	1	2	3
PE191007	1	16	1	1	4	 	 	 	 	 	 
PE191007	2	200	1	4	8	1	1	2	1	1	2
PE191007	3	200	1	4	4	1	1	2	1	1	2
PE191008	1	30	1	2	4	 	 	 	 	 	 
PE191008	2	241	1	4	4	4	1	2	1	1	2
PE191009	1	240	1	2	4	 	 	 	 	 	 
PE191010	1	80	1	1	4	 	 	 	 	 	 
PE191010	2	300	1	4	4	2	90	2	1	90	2
PE191011	1	180	1	4	4	1	1	2	1	1	2
PE191012	1	100	1	2	4	 	 	 	 	 	 
PE191013	1	150	1	4	4	2	2	 	0	 	 
PE191013	2	50	1	4	4	2	2	 	0	 	 
PE191013	3	3	4	4	1	2	2	 	0	 	 
PE191014	1	100	1	4	4	1	1	2	1	1	2
PE191014	2	80	1	4	8	0	 	 	0	 	 
PE191015	1	20	1	1	4	 	 	 	 	 	 
PE191016	1	250	1	4	4	1	2	3	1	2	3
PE191016	2	120	1	4	4	1	2	3	1	2	3
PE191017	1	240	1	4	4	1	1	2	1	1	2
PE191018	1	96	1	4	4	1	8	 	1	8	 
PE191018	2	3	4	4	1	1	8	 	1	8	 
PE191018	3	1	2	4	1	1	8	 	1	8	 
PE191019	1	0	1	2	4	 	 	 	 	 	 
PE191019	2	50	1	4	4	2	1	2	0	 	 
PE191020	1	132	1	2	4	 	 	 	 	 	 
PE191020	2	160	1	4	8	1	1	2	1	1	2
PE191021	1	180	1	4	4	4	2	 	1	2	 
PE191022	1	240	1	4	4	1	1	2	1	1	2
