formno	childid	actid	actyest	whoact	choice
R2INDX	PE121052	1	1	5	1
R2INDX	PE121052	2	44	1	1
R2INDX	PE121052	3	2	1	1
R2INDX	PE121052	4	12	1	1
R2INDX	PE121053	1	1	5	0
R2INDX	PE121053	2	44	6	1
R2INDX	PE121054	1	1	5	0
R2INDX	PE121054	2	2	1	1
R2INDX	PE121055	1	1	5	1
R2INDX	PE121055	2	44	2	1
R2INDX	PE121055	3	2	1	1
R2INDX	PE121055	4	12	1	1
R2INDX	PE121055	5	5	2	1
R2INDX	PE121056	1	1	5	0
R2INDX	PE121056	2	2	1	1
R2INDX	PE121056	3	44	1	1
R2INDX	PE121056	4	12	1	1
R2INDX	PE121057	1	1	5	0
R2INDX	PE121057	2	2	1	0
R2INDX	PE121057	3	44	11	1
R2INDX	PE121057	4	12	11	1
R2INDX	PE121058	1	1	5	0
R2INDX	PE121058	2	12	1	1
R2INDX	PE121058	3	23	1	0
R2INDX	PE121058	4	18	3	0
R2INDX	PE121059	1	46	11	1
R2INDX	PE121059	2	2	1	1
R2INDX	PE121059	3	12	1	1
R2INDX	PE121060	1	12	1	0
R2INDX	PE121060	2	2	1	0
R2INDX	PE121060	3	1	5	0
R2INDX	PE121060	4	44	1	0
R2INDX	PE121061	1	1	5	1
R2INDX	PE121061	2	44	6	1
R2INDX	PE121061	3	2	6	1
R2INDX	PE121061	4	12	7	1
R2INDX	PE121062	1	44	7	1
R2INDX	PE121062	2	12	7	1
R2INDX	PE121062	3	1	5	1
R2INDX	PE121062	4	2	1	1
R2INDX	PE121063	1	1	5	0
R2INDX	PE121063	2	46	10	1
R2INDX	PE121063	3	2	1	0
R2INDX	PE121063	4	44	11	1
R2INDX	PE121063	5	12	1	1
R2INDX	PE121064	1	1	5	0
R2INDX	PE121064	2	2	1	0
R2INDX	PE121064	3	12	6	1
R2INDX	PE121065	1	1	5	0
R2INDX	PE121065	2	2	1	0
R2INDX	PE121065	3	44	7	1
R2INDX	PE121065	4	12	5	1
R2INDX	PE121066	1	1	5	0
R2INDX	PE121066	2	2	1	1
R2INDX	PE121066	3	44	1	1
R2INDX	PE121066	4	12	1	1
R2INDX	PE121067	1	44	1	1
R2INDX	PE121067	2	45	1	1
R2INDX	PE121068	1	1	5	0
R2INDX	PE121068	2	2	1	0
R2INDX	PE121068	3	44	7	1
R2INDX	PE121069	1	1	5	0
R2INDX	PE121069	2	46	10	1
R2INDX	PE121069	3	12	1	1
R2INDX	PE121069	4	2	1	0
R2INDX	PE121069	5	44	11	1
R2INDX	PE121070	1	2	1	1
R2INDX	PE121070	2	44	1	1
R2INDX	PE121070	3	12	1	1
R2INDX	PE121070	4	1	5	1
R2INDX	PE121071	1	1	5	1
R2INDX	PE121071	2	2	1	1
R2INDX	PE121071	3	45	11	1
R2INDX	PE121072	1	1	5	0
R2INDX	PE121072	2	44	11	0
R2INDX	PE121072	3	2	1	0
R2INDX	PE121072	4	12	1	1
R2INDX	PE121073	1	1	5	0
R2INDX	PE121073	2	12	1	1
R2INDX	PE121073	3	2	1	1
R2INDX	PE121073	4	45	11	1
R2INDX	PE121074	1	1	5	1
R2INDX	PE121074	2	44	7	1
R2INDX	PE121074	3	2	1	1
R2INDX	PE121074	4	12	1	1
R2INDX	PE121075	1	1	5	0
R2INDX	PE121075	2	44	12	1
R2INDX	PE121075	3	12	12	1
R2INDX	PE121075	4	2	5	0
R2INDX	PE121076	1	2	1	1
R2INDX	PE121076	2	44	1	1
R2INDX	PE121076	3	1	5	1
R2INDX	PE121076	4	12	1	1
R2INDX	PE121077	1	1	5	0
R2INDX	PE121077	2	2	1	1
R2INDX	PE121077	3	44	11	1
R2INDX	PE121077	4	12	1	1
R2INDX	PE121078	1	1	5	0
R2INDX	PE121078	2	46	10	1
R2INDX	PE121078	3	2	1	0
R2INDX	PE121078	4	5	1	1
R2INDX	PE121078	5	44	1	1
R2INDX	PE121079	1	1	5	1
R2INDX	PE121079	2	2	1	1
R2INDX	PE121079	3	44	12	1
R2INDX	PE121079	4	45	9	1
R2INDX	PE121079	5	12	1	1
R2INDX	PE121080	1	1	5	1
R2INDX	PE121080	2	2	1	0
R2INDX	PE121080	3	12	1	1
R2INDX	PE121080	4	45	11	1
R2INDX	PE121081	1	1	5	0
R2INDX	PE121081	2	2	6	0
R2INDX	PE121081	3	12	6	1
R2INDX	PE121081	4	44	11	1
R2INDX	PE121081	5	45	10	1
R2INDX	PE121082	1	1	5	0
R2INDX	PE121082	2	44	11	1
R2INDX	PE121082	3	2	1	1
R2INDX	PE121082	4	12	1	1
R2INDX	PE121083	1	2	6	1
R2INDX	PE121083	2	44	1	1
R2INDX	PE121083	3	1	5	1
R2INDX	PE121083	4	12	12	1
R2INDX	PE121083	5	44	12	1
R2INDX	PE121084	1	1	5	0
R2INDX	PE121084	2	2	2	1
R2INDX	PE121084	3	44	2	1
R2INDX	PE121085	1	1	5	0
R2INDX	PE121085	2	2	1	0
R2INDX	PE121085	3	12	1	1
R2INDX	PE121085	4	44	6	1
R2INDX	PE121086	1	1	5	0
R2INDX	PE121086	2	44	8	1
R2INDX	PE121086	3	2	1	0
R2INDX	PE121087	1	1	5	0
R2INDX	PE121087	2	46	10	1
R2INDX	PE121087	3	1	11	1
R2INDX	PE121087	4	12	2	1
R2INDX	PE121087	5	45	2	1
R2INDX	PE121087	6	2	1	0
R2INDX	PE121088	1	20	12	1
R2INDX	PE121088	2	1	5	1
R2INDX	PE121089	1	12	9	1
R2INDX	PE121089	2	44	12	1
R2INDX	PE121089	3	1	5	1
R2INDX	PE121089	4	13	12	1
R2INDX	PE121090	1	1	5	0
R2INDX	PE121090	2	46	10	1
R2INDX	PE121090	3	23	11	1
R2INDX	PE121090	4	2	5	0
R2INDX	PE121090	5	2	5	0
R2INDX	PE121090	6	12	1	1
R2INDX	PE121090	7	44	9	1
R2INDX	PE121091	1	2	1	0
R2INDX	PE121091	2	1	5	0
R2INDX	PE121091	3	44	6	1
R2INDX	PE121091	4	12	1	1
R2INDX	PE121092	1	1	5	0
R2INDX	PE121092	2	2	1	0
R2INDX	PE121092	3	44	8	1
R2INDX	PE121092	4	12	1	1
R2INDX	PE121093	1	1	5	1
R2INDX	PE121093	2	44	1	1
R2INDX	PE121093	3	12	1	1
R2INDX	PE121093	4	2	1	1
R2INDX	PE121094	1	1	5	1
R2INDX	PE121094	2	44	6	1
R2INDX	PE121094	3	2	1	1
R2INDX	PE121094	4	45	6	1
R2INDX	PE121094	5	12	6	1
R2INDX	PE121096	1	1	5	1
R2INDX	PE121096	2	2	1	1
R2INDX	PE121096	3	45	11	1
R2INDX	PE121097	1	1	5	0
R2INDX	PE121097	2	12	1	1
R2INDX	PE121097	3	2	1	1
R2INDX	PE121098	1	1	5	0
R2INDX	PE121098	2	46	10	1
R2INDX	PE121098	3	12	1	1
R2INDX	PE121098	4	2	1	0
R2INDX	PE121098	5	44	9	1
R2INDX	PE121099	1	1	5	0
R2INDX	PE121099	2	46	11	1
R2INDX	PE121099	3	2	1	0
R2INDX	PE121099	4	45	10	1
R2INDX	PE121099	5	12	1	1
R2INDX	PE121101	1	1	5	0
R2INDX	PE121101	2	46	10	1
R2INDX	PE121101	3	12	2	1
R2INDX	PE121101	4	44	2	1
R2INDX	PE121101	5	2	2	0
R2INDX	PE131001	1	1	5	0
R2INDX	PE131001	2	45	11	1
R2INDX	PE131001	3	2	1	0
R2INDX	PE131002	1	44	11	1
R2INDX	PE131003	1	1	5	0
R2INDX	PE131003	2	12	12	1
R2INDX	PE131003	3	2	1	0
R2INDX	PE131003	4	44	9	1
R2INDX	PE131004	1	1	5	0
R2INDX	PE131004	2	2	1	0
R2INDX	PE131004	3	44	6	1
R2INDX	PE131005	1	1	5	0
R2INDX	PE131005	2	2	1	0
R2INDX	PE131005	3	12	6	1
R2INDX	PE131005	4	44	6	1
R2INDX	PE131006	1	44	1	1
R2INDX	PE131007	1	1	5	0
R2INDX	PE131007	2	45	9	1
R2INDX	PE131007	3	2	1	0
R2INDX	PE131008	1	1	5	0
R2INDX	PE131008	2	45	11	1
R2INDX	PE131008	3	2	1	1
R2INDX	PE131008	4	12	1	1
R2INDX	PE131009	1	1	10	0
R2INDX	PE131009	2	2	6	0
R2INDX	PE131009	3	44	6	1
R2INDX	PE131010	1	1	5	0
R2INDX	PE131010	2	45	11	1
R2INDX	PE131010	3	44	11	1
R2INDX	PE131010	4	2	1	0
R2INDX	PE131010	5	12	1	1
R2INDX	PE131011	1	1	5	0
R2INDX	PE131011	2	2	1	0
R2INDX	PE131011	3	12	6	1
R2INDX	PE131012	1	1	5	0
R2INDX	PE131012	2	44	2	1
R2INDX	PE131012	3	2	9	0
R2INDX	PE131012	4	12	2	1
R2INDX	PE131013	1	1	10	0
R2INDX	PE131013	2	44	8	1
R2INDX	PE131013	3	2	2	0
R2INDX	PE131014	1	1	5	0
R2INDX	PE131014	2	2	1	1
R2INDX	PE131014	3	44	12	1
R2INDX	PE131015	1	1	5	0
R2INDX	PE131015	2	2	1	0
R2INDX	PE131015	3	45	1	0
R2INDX	PE131015	4	23	1	1
R2INDX	PE131016	1	1	5	0
R2INDX	PE131016	2	2	1	0
R2INDX	PE131016	3	44	1	1
R2INDX	PE131016	4	12	1	1
R2INDX	PE131017	1	1	5	1
R2INDX	PE131017	2	2	2	1
R2INDX	PE131017	3	12	12	1
R2INDX	PE131017	4	44	12	1
R2INDX	PE131018	1	1	1	1
R2INDX	PE131018	2	2	12	1
R2INDX	PE131018	3	12	12	1
R2INDX	PE131018	4	44	6	1
R2INDX	PE131019	1	1	5	0
R2INDX	PE131019	2	44	1	1
R2INDX	PE131019	3	2	1	1
R2INDX	PE131019	4	12	1	1
R2INDX	PE131020	1	1	5	1
R2INDX	PE131020	2	2	1	1
R2INDX	PE131020	3	12	1	1
R2INDX	PE131020	4	44	12	1
R2INDX	PE131021	1	1	5	0
R2INDX	PE131021	2	46	11	0
R2INDX	PE131021	3	2	1	0
R2INDX	PE131021	4	12	12	1
R2INDX	PE131021	5	45	11	1
R2INDX	PE131022	1	1	5	0
R2INDX	PE131022	2	46	11	0
R2INDX	PE131022	3	2	1	0
R2INDX	PE131022	4	12	1	1
R2INDX	PE131023	1	1	5	0
R2INDX	PE131023	2	2	1	0
R2INDX	PE131023	3	44	9	1
R2INDX	PE131024	1	1	5	0
R2INDX	PE131024	2	44	12	1
R2INDX	PE131024	3	2	1	0
R2INDX	PE131025	1	1	1	0
R2INDX	PE131025	2	2	1	1
R2INDX	PE131025	3	12	12	1
R2INDX	PE131025	4	44	12	1
R2INDX	PE131026	1	1	5	0
R2INDX	PE131026	2	12	1	1
R2INDX	PE131026	3	2	1	0
R2INDX	PE131026	4	45	11	1
R2INDX	PE131028	1	1	5	0
R2INDX	PE131028	2	12	6	1
R2INDX	PE131028	3	2	1	0
R2INDX	PE131029	1	1	5	0
R2INDX	PE131029	2	2	1	1
R2INDX	PE131029	3	44	1	1
R2INDX	PE131030	1	1	5	0
R2INDX	PE131030	2	2	1	0
R2INDX	PE131030	3	45	11	1
R2INDX	PE131030	4	12	12	1
R2INDX	PE131031	1	1	5	0
R2INDX	PE131031	2	2	1	0
R2INDX	PE131031	3	44	1	1
R2INDX	PE131032	1	1	5	0
R2INDX	PE131032	2	46	11	0
R2INDX	PE131032	3	2	1	0
R2INDX	PE131032	4	12	1	1
R2INDX	PE131032	5	44	1	0
R2INDX	PE131034	1	1	10	0
R2INDX	PE131034	2	2	1	0
R2INDX	PE131034	3	44	7	1
R2INDX	PE131035	1	1	1	0
R2INDX	PE131035	2	2	1	1
R2INDX	PE131035	3	44	8	1
R2INDX	PE131035	4	45	8	1
R2INDX	PE131035	5	12	8	1
R2INDX	PE131037	1	1	5	0
R2INDX	PE131037	2	2	1	0
R2INDX	PE131037	3	44	9	1
R2INDX	PE131037	4	12	1	1
R2INDX	PE131038	1	1	5	0
R2INDX	PE131038	2	46	11	0
R2INDX	PE131038	3	2	1	0
R2INDX	PE131038	4	45	1	0
R2INDX	PE131039	1	1	5	0
R2INDX	PE131039	2	2	1	0
R2INDX	PE131039	3	45	6	1
R2INDX	PE131039	4	12	6	1
R2INDX	PE131040	1	1	5	0
R2INDX	PE131040	2	2	1	0
R2INDX	PE131040	3	12	1	1
R2INDX	PE131041	1	1	5	0
R2INDX	PE131041	2	2	2	1
R2INDX	PE131041	3	45	11	1
R2INDX	PE131042	1	1	5	0
R2INDX	PE131042	2	46	11	0
R2INDX	PE131042	3	2	8	0
R2INDX	PE131042	4	12	8	1
R2INDX	PE131043	1	1	5	0
R2INDX	PE131043	2	2	6	0
R2INDX	PE131043	3	44	6	0
R2INDX	PE131043	4	12	6	0
R2INDX	PE131044	1	1	5	0
R2INDX	PE131044	2	2	1	0
R2INDX	PE131044	3	12	1	1
R2INDX	PE131044	4	45	10	1
R2INDX	PE131045	1	1	5	0
R2INDX	PE131045	2	2	6	0
R2INDX	PE131045	3	5	1	0
R2INDX	PE131045	4	12	12	1
R2INDX	PE131045	5	44	11	1
R2INDX	PE131046	1	1	10	0
R2INDX	PE131046	2	2	1	0
R2INDX	PE131046	3	44	9	1
R2INDX	PE131047	1	1	10	0
R2INDX	PE131047	2	2	1	0
R2INDX	PE131047	3	44	9	1
R2INDX	PE131048	1	1	5	0
R2INDX	PE131048	2	44	1	1
R2INDX	PE131049	1	1	5	1
R2INDX	PE131049	2	12	1	1
R2INDX	PE131049	3	44	6	1
R2INDX	PE131049	4	2	1	0
R2INDX	PE131050	1	1	5	0
R2INDX	PE131050	2	2	1	0
R2INDX	PE131050	3	44	9	1
R2INDX	PE131051	1	1	5	0
R2INDX	PE131051	2	44	11	1
R2INDX	PE131051	3	2	1	1
R2INDX	PE131051	4	12	6	1
R2INDX	PE131052	1	1	5	1
R2INDX	PE131052	2	45	11	1
R2INDX	PE131052	3	2	6	1
R2INDX	PE131052	4	12	1	1
R2INDX	PE131054	1	1	5	0
R2INDX	PE131054	2	44	1	1
R2INDX	PE131054	3	2	1	1
R2INDX	PE131055	1	1	5	0
R2INDX	PE131055	2	45	11	1
R2INDX	PE131055	3	2	1	1
R2INDX	PE131055	4	12	6	1
R2INDX	PE131056	1	1	5	0
R2INDX	PE131056	2	2	1	0
R2INDX	PE131056	3	44	1	1
R2INDX	PE131058	1	1	5	0
R2INDX	PE131058	2	12	1	1
R2INDX	PE131058	3	2	1	1
R2INDX	PE131058	4	44	1	1
R2INDX	PE131060	1	1	5	0
R2INDX	PE131060	2	2	1	0
R2INDX	PE131060	3	44	7	1
R2INDX	PE131060	4	9	1	1
R2INDX	PE131062	1	1	5	0
R2INDX	PE131062	2	44	12	1
R2INDX	PE131062	3	2	2	1
R2INDX	PE131062	4	12	12	1
R2INDX	PE131063	1	1	5	0
R2INDX	PE131063	2	2	1	0
R2INDX	PE131063	3	12	12	1
R2INDX	PE131063	4	44	12	1
R2INDX	PE131064	1	1	5	1
R2INDX	PE131064	2	2	2	1
R2INDX	PE131064	3	12	8	1
R2INDX	PE131064	4	44	8	1
R2INDX	PE131065	1	1	5	1
R2INDX	PE131065	2	2	12	1
R2INDX	PE131065	3	44	1	1
R2INDX	PE131065	4	45	11	1
R2INDX	PE131065	5	12	1	1
R2INDX	PE131066	1	1	5	1
R2INDX	PE131066	2	4	12	1
R2INDX	PE131066	3	2	2	2
R2INDX	PE131066	4	12	12	1
R2INDX	PE131067	1	1	10	0
R2INDX	PE131067	2	2	1	0
R2INDX	PE131067	3	44	7	1
R2INDX	PE131068	1	1	5	0
R2INDX	PE131068	2	46	11	0
R2INDX	PE131068	3	2	1	0
R2INDX	PE131068	4	12	1	1
R2INDX	PE131069	1	1	5	0
R2INDX	PE131069	2	2	1	0
R2INDX	PE131069	3	45	11	1
R2INDX	PE131069	4	12	1	1
R2INDX	PE131070	1	1	5	1
R2INDX	PE131070	2	2	1	1
R2INDX	PE131070	3	12	12	1
R2INDX	PE131070	4	45	11	1
R2INDX	PE131071	1	1	5	1
R2INDX	PE131071	2	2	6	0
R2INDX	PE131071	3	44	12	1
R2INDX	PE131071	4	12	12	1
R2INDX	PE131072	1	1	1	1
R2INDX	PE131072	2	2	1	1
R2INDX	PE131072	3	20	1	1
R2INDX	PE131072	4	12	1	1
R2INDX	PE131073	1	1	5	1
R2INDX	PE131073	2	12	12	1
R2INDX	PE131073	3	44	12	1
R2INDX	PE131073	4	13	12	1
R2INDX	PE131074	1	1	10	1
R2INDX	PE131074	2	2	1	1
R2INDX	PE131074	3	44	12	1
R2INDX	PE131075	1	1	1	0
R2INDX	PE131075	2	2	1	0
R2INDX	PE131075	3	44	12	1
R2INDX	PE131075	4	12	12	1
R2INDX	PE131076	1	1	5	1
R2INDX	PE131076	2	2	2	1
R2INDX	PE131076	3	12	12	1
R2INDX	PE131076	4	45	6	1
R2INDX	PE131076	5	44	6	1
R2INDX	PE131078	1	1	10	1
R2INDX	PE131078	2	2	1	1
R2INDX	PE131078	3	44	12	1
R2INDX	PE131079	1	1	5	0
R2INDX	PE131079	2	2	1	0
R2INDX	PE131079	3	44	6	1
R2INDX	PE131079	4	12	1	1
R2INDX	PE131080	1	1	5	0
R2INDX	PE131080	2	12	1	1
R2INDX	PE131080	3	2	1	0
R2INDX	PE131080	4	44	1	1
R2INDX	PE131081	1	1	5	0
R2INDX	PE131081	2	2	2	0
R2INDX	PE131081	3	12	12	1
R2INDX	PE131082	1	12	1	1
R2INDX	PE131082	2	1	12	1
R2INDX	PE131082	3	2	1	1
R2INDX	PE131082	4	44	7	1
R2INDX	PE131083	1	44	6	1
R2INDX	PE131083	2	45	6	1
R2INDX	PE131084	1	1	5	0
R2INDX	PE131084	2	46	11	0
R2INDX	PE131084	3	2	1	0
R2INDX	PE131084	4	44	1	0
R2INDX	PE131084	5	12	12	0
R2INDX	PE131085	1	1	2	1
R2INDX	PE131085	2	2	8	1
R2INDX	PE131085	3	12	12	1
R2INDX	PE131085	4	45	12	1
R2INDX	PE131086	1	1	1	0
R2INDX	PE131086	2	2	1	0
R2INDX	PE131086	3	44	6	1
R2INDX	PE131086	4	12	6	1
R2INDX	PE131087	1	1	5	0
R2INDX	PE131087	2	12	6	1
R2INDX	PE131087	3	44	12	1
R2INDX	PE131087	4	2	6	0
R2INDX	PE131088	1	44	12	1
R2INDX	PE131089	1	1	5	0
R2INDX	PE131089	2	2	1	0
R2INDX	PE131089	3	44	6	1
R2INDX	PE131089	4	12	6	1
R2INDX	PE131090	1	2	1	0
R2INDX	PE131090	2	1	5	0
R2INDX	PE131090	3	44	7	1
R2INDX	PE131090	4	12	1	1
R2INDX	PE131091	1	1	10	0
R2INDX	PE131091	2	2	1	0
R2INDX	PE131091	3	44	8	1
R2INDX	PE131092	1	1	5	0
R2INDX	PE131092	2	44	1	1
R2INDX	PE131092	3	2	1	0
R2INDX	PE131092	4	12	1	1
R2INDX	PE131093	1	44	6	1
R2INDX	PE131093	2	12	6	1
R2INDX	PE131093	3	45	11	1
R2INDX	PE131094	1	1	1	0
R2INDX	PE131094	2	2	1	0
R2INDX	PE131094	3	45	11	1
R2INDX	PE131094	4	12	12	1
R2INDX	PE131095	1	1	1	0
R2INDX	PE131095	2	2	6	1
R2INDX	PE131095	3	44	6	1
R2INDX	PE131095	4	18	1	1
R2INDX	PE131095	5	12	7	1
R2INDX	PE131096	1	1	5	0
R2INDX	PE131096	2	2	1	0
R2INDX	PE131096	3	44	12	1
R2INDX	PE131096	4	12	12	1
R2INDX	PE131097	1	1	10	1
R2INDX	PE131097	2	44	12	1
R2INDX	PE131097	3	2	1	1
R2INDX	PE131098	1	1	10	0
R2INDX	PE131098	2	2	6	1
R2INDX	PE131098	3	44	6	1
R2INDX	PE131099	1	1	5	0
R2INDX	PE131099	2	5	2	0
R2INDX	PE131099	3	12	12	1
R2INDX	PE131099	4	44	11	1
R2INDX	PE131099	5	45	10	1
R2INDX	PE131100	1	44	12	1
R2INDX	PE131100	2	5	1	1
R2INDX	PE131101	1	1	5	0
R2INDX	PE131101	2	46	11	0
R2INDX	PE131101	3	12	1	1
R2INDX	PE131101	4	2	1	0
R2INDX	PE131102	1	1	5	1
R2INDX	PE131102	2	2	1	1
R2INDX	PE131102	3	12	6	1
R2INDX	PE131102	4	44	6	1
R2INDX	PE131102	5	5	1	1
R2INDX	PE141001	1	1	5	0
R2INDX	PE141001	2	2	1	1
R2INDX	PE141001	3	12	1	1
R2INDX	PE141002	1	2	1	0
R2INDX	PE141002	2	1	5	0
R2INDX	PE141002	3	44	1	1
R2INDX	PE141002	4	12	1	1
R2INDX	PE141003	1	12	12	1
R2INDX	PE141003	2	44	12	1
R2INDX	PE141003	3	1	5	1
R2INDX	PE141003	4	2	1	1
R2INDX	PE141005	1	1	1	1
R2INDX	PE141005	2	2	6	0
R2INDX	PE141005	3	44	8	1
R2INDX	PE141005	4	23	6	0
R2INDX	PE141006	1	44	7	1
R2INDX	PE141006	2	12	7	1
R2INDX	PE141006	3	20	1	1
R2INDX	PE141007	1	1	5	0
R2INDX	PE141007	2	2	1	0
R2INDX	PE141007	3	44	7	0
R2INDX	PE141008	1	1	5	1
R2INDX	PE141008	2	2	1	1
R2INDX	PE141008	3	44	7	1
R2INDX	PE141009	1	1	5	1
R2INDX	PE141009	2	12	1	1
R2INDX	PE141009	3	44	8	1
R2INDX	PE141009	4	2	1	1
R2INDX	PE141010	1	1	5	1
R2INDX	PE141010	2	2	1	2
R2INDX	PE141010	3	44	7	1
R2INDX	PE141010	4	12	12	1
R2INDX	PE141011	1	1	5	1
R2INDX	PE141011	2	2	1	1
R2INDX	PE141011	3	5	1	1
R2INDX	PE141011	4	12	12	1
R2INDX	PE141011	5	44	6	1
R2INDX	PE141012	1	1	5	1
R2INDX	PE141012	2	2	1	1
R2INDX	PE141012	3	44	12	1
R2INDX	PE141012	4	12	7	1
R2INDX	PE141013	1	1	5	0
R2INDX	PE141013	2	2	1	1
R2INDX	PE141013	3	44	1	1
R2INDX	PE141015	1	12	1	1
R2INDX	PE141015	2	1	5	0
R2INDX	PE141015	3	44	11	1
R2INDX	PE141016	1	1	5	1
R2INDX	PE141016	2	2	6	1
R2INDX	PE141016	3	45	10	1
R2INDX	PE141016	4	12	6	1
R2INDX	PE141017	1	1	5	1
R2INDX	PE141017	2	44	12	1
R2INDX	PE141017	3	2	1	0
R2INDX	PE141017	4	12	1	1
R2INDX	PE141018	1	2	1	1
R2INDX	PE141018	2	44	12	1
R2INDX	PE141018	3	1	5	1
R2INDX	PE141018	4	12	12	1
R2INDX	PE141019	1	1	5	1
R2INDX	PE141019	2	44	7	1
R2INDX	PE141019	3	2	1	1
R2INDX	PE141019	4	12	12	1
R2INDX	PE141020	1	44	7	1
R2INDX	PE141020	2	2	1	1
R2INDX	PE141020	3	12	7	1
R2INDX	PE141020	4	1	5	1
R2INDX	PE141021	1	1	5	0
R2INDX	PE141021	2	2	1	0
R2INDX	PE141021	3	23	1	0
R2INDX	PE141021	4	12	1	0
R2INDX	PE141022	1	1	5	1
R2INDX	PE141022	2	2	1	1
R2INDX	PE141022	3	12	12	1
R2INDX	PE141022	4	44	7	1
R2INDX	PE141023	1	1	5	0
R2INDX	PE141023	2	2	1	0
R2INDX	PE141023	3	5	1	1
R2INDX	PE141023	4	12	12	1
R2INDX	PE141023	5	4	12	1
R2INDX	PE141023	6	44	11	1
R2INDX	PE141024	1	1	5	1
R2INDX	PE141024	2	44	8	1
R2INDX	PE141024	3	2	1	2
R2INDX	PE141024	4	12	12	1
R2INDX	PE141025	1	1	5	1
R2INDX	PE141025	2	44	6	1
R2INDX	PE141025	3	2	1	0
R2INDX	PE141026	1	1	5	1
R2INDX	PE141026	2	49	5	1
R2INDX	PE141026	3	45	9	1
R2INDX	PE141026	4	2	6	0
R2INDX	PE141026	5	12	6	1
R2INDX	PE141027	1	1	5	1
R2INDX	PE141027	2	2	1	1
R2INDX	PE141027	3	44	6	1
R2INDX	PE141028	1	1	5	0
R2INDX	PE141028	2	2	1	1
R2INDX	PE141028	3	12	1	1
R2INDX	PE141028	4	45	1	1
R2INDX	PE141029	1	1	5	0
R2INDX	PE141029	2	2	1	1
R2INDX	PE141029	3	12	1	1
R2INDX	PE141029	4	44	1	1
R2INDX	PE141030	1	1	5	1
R2INDX	PE141030	2	2	1	1
R2INDX	PE141030	3	45	11	1
R2INDX	PE141030	4	12	1	1
R2INDX	PE141031	1	1	5	1
R2INDX	PE141031	2	2	2	1
R2INDX	PE141031	3	12	2	1
R2INDX	PE141031	4	45	2	1
R2INDX	PE141032	1	1	5	1
R2INDX	PE141032	2	12	6	1
R2INDX	PE141032	3	44	6	1
R2INDX	PE141032	4	2	1	1
R2INDX	PE141033	1	1	5	0
R2INDX	PE141033	2	2	2	0
R2INDX	PE141033	3	12	12	1
R2INDX	PE141033	4	44	11	1
R2INDX	PE141034	1	1	5	1
R2INDX	PE141034	2	2	1	1
R2INDX	PE141034	3	12	1	1
R2INDX	PE141034	4	23	1	1
R2INDX	PE141035	1	1	5	1
R2INDX	PE141035	2	12	1	1
R2INDX	PE141035	3	2	1	1
R2INDX	PE141035	4	5	12	1
R2INDX	PE141036	1	1	5	0
R2INDX	PE141036	2	44	1	1
R2INDX	PE141036	3	2	1	0
R2INDX	PE141036	4	45	1	1
R2INDX	PE141036	5	12	1	1
R2INDX	PE141037	1	1	9	1
R2INDX	PE141037	2	2	1	1
R2INDX	PE141037	3	44	9	1
R2INDX	PE141037	4	12	12	1
R2INDX	PE141038	1	1	5	1
R2INDX	PE141038	2	44	6	1
R2INDX	PE141038	3	2	1	2
R2INDX	PE141038	4	12	6	1
R2INDX	PE141039	1	1	5	1
R2INDX	PE141039	2	2	1	1
R2INDX	PE141039	3	12	12	1
R2INDX	PE141039	4	44	12	1
R2INDX	PE141040	1	1	5	1
R2INDX	PE141040	2	2	1	1
R2INDX	PE141040	3	12	1	1
R2INDX	PE141040	4	5	12	1
R2INDX	PE141041	1	1	2	1
R2INDX	PE141041	2	12	2	1
R2INDX	PE141041	3	18	12	1
R2INDX	PE141041	4	2	1	1
R2INDX	PE141042	1	1	5	1
R2INDX	PE141042	2	5	12	1
R2INDX	PE141042	3	2	1	1
R2INDX	PE141042	4	44	12	1
R2INDX	PE141044	1	1	5	1
R2INDX	PE141044	2	23	5	0
R2INDX	PE141044	3	45	11	1
R2INDX	PE141044	4	2	1	1
R2INDX	PE141044	5	12	1	1
R2INDX	PE141046	1	1	1	1
R2INDX	PE141046	2	44	6	1
R2INDX	PE141046	3	2	1	1
R2INDX	PE141046	4	12	6	1
R2INDX	PE141047	1	1	5	1
R2INDX	PE141047	2	12	12	1
R2INDX	PE141047	3	44	9	1
R2INDX	PE141047	4	2	1	1
R2INDX	PE141048	1	1	5	1
R2INDX	PE141048	2	2	3	1
R2INDX	PE141048	3	12	12	1
R2INDX	PE141048	4	45	11	1
R2INDX	PE141049	1	1	5	1
R2INDX	PE141049	2	2	1	0
R2INDX	PE141049	3	44	12	1
R2INDX	PE141049	4	12	1	1
R2INDX	PE141050	1	1	5	1
R2INDX	PE141050	2	12	2	1
R2INDX	PE141050	3	2	2	1
R2INDX	PE141051	1	1	5	0
R2INDX	PE141051	2	2	1	0
R2INDX	PE141051	3	5	1	1
R2INDX	PE141051	4	12	12	1
R2INDX	PE141051	5	44	11	1
R2INDX	PE141051	6	45	10	1
R2INDX	PE141052	1	1	1	1
R2INDX	PE141052	2	12	1	1
R2INDX	PE141052	3	44	7	1
R2INDX	PE141052	4	2	1	1
R2INDX	PE141052	5	46	1	1
R2INDX	PE141052	6	18	1	1
R2INDX	PE141053	1	1	5	1
R2INDX	PE141053	2	12	6	1
R2INDX	PE141053	3	2	1	0
R2INDX	PE141054	1	1	5	1
R2INDX	PE141054	2	2	1	1
R2INDX	PE141054	3	44	6	1
